orf	hom | growth (spot assay) | ethanol [6%] | Dudley AM~Church GM, 2005	hom | growth (spot assay) | pH [3.0] | Dudley AM~Church GM, 2005	hom | growth (spot assay) | sodium chloride [1.2 M] | Dudley AM~Church GM, 2005	hom | growth (spot assay) | glucitol [1.2 M] | Dudley AM~Church GM, 2005	hom | growth (spot assay) | paraquat [1 mM] | Dudley AM~Church GM, 2005	hom | growth (spot assay) | benomyl [15 ug/ml] | Dudley AM~Church GM, 2005	hom | growth (spot assay) | ultraviolet light [100 J/m2] | Dudley AM~Church GM, 2005	hom | growth (spot assay) | hydroxyurea [11.4 mg/ml] | Dudley AM~Church GM, 2005	hom | growth (spot assay) | mycophenolic acid [20 ug/ml] | Dudley AM~Church GM, 2005	hom | growth (spot assay) | cycloheximide [0.18 ug/ml] | Dudley AM~Church GM, 2005	hom | growth (spot assay) | sirolimus [0.1 ug/ml] | Dudley AM~Church GM, 2005	hom | growth (spot assay) | calcium dichloride [0.7 M] | Dudley AM~Church GM, 2005	hom | growth (spot assay) | cadmium dichloride [55 uM] | Dudley AM~Church GM, 2005	hom | growth (spot assay) | hygromycin B [50 ug/ml] | Dudley AM~Church GM, 2005	hom | growth (spot assay) | caffeine [2 mg/ml] | Dudley AM~Church GM, 2005	hom | growth (spot assay) | antimycin A [1 ug/ml], galactose [2%] | Dudley AM~Church GM, 2005	hom | growth (spot assay) | antimycin A [1 ug/ml], raffinose [2%] | Dudley AM~Church GM, 2005	hom | growth (spot assay) | YPG [3%] | Dudley AM~Church GM, 2005	hom | growth (spot assay) | YPL [2% lactate] | Dudley AM~Church GM, 2005	hom | growth (spot assay) | YPD [low-phosphate] | Dudley AM~Church GM, 2005	hom | growth (spot assay) | low iron (4,7-diphenyl-1,10-phenanthroline [200 μM]) | Dudley AM~Church GM, 2005	hom | growth (spot assay) | 1,4-dithiothreitol [unknown] | Dudley AM~Church GM, 2005
YFL031W	-0.06526586143147523	0.12603221911134874	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-0.06319725816137256	-0.09985868084489256	-0.04441045299653177	0.06147054942950086	-0.03788755336660741	-2.0392039383278333	0.0	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	-0.08792740090005459	0.11164387962154826
YFL032W	-0.06526586143147523	0.12603221911134874	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-0.06319725816137256	-0.09985868084489256	-0.04441045299653177	0.06147054942950086	-0.03788755336660741	-0.05997658642140681	0.0	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	-0.08792740090005459	0.11164387962154826
YFL033C	-0.06526586143147523	0.12603221911134874	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-0.06319725816137256	-0.09985868084489256	-0.04441045299653177	-4.502717745710959	-0.03788755336660741	-0.05997658642140681	0.0	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	-0.08792740090005459	0.11164387962154826
YFL034C-A	-0.06526586143147523	0.12603221911134874	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-0.06319725816137256	-0.09985868084489256	-0.04441045299653177	0.06147054942950086	-0.03788755336660741	-0.05997658642140681	0.0	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	-0.08792740090005459	0.11164387962154826
YFL034W	-0.06526586143147523	0.12603221911134874	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-0.06319725816137256	-0.09985868084489256	-0.04441045299653177	0.06147054942950086	-0.03788755336660741	-0.05997658642140681	0.0	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	-0.08792740090005459	0.11164387962154826
YFL036W	-0.06526586143147523	0.12603221911134874	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-0.06319725816137256	-0.09985868084489256	-0.04441045299653177	0.06147054942950086	-2.5384660755626984	-0.05997658642140681	0.0	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-4.795234992550674	-5.2981708678621855	-0.08700773545616677	-0.08792740090005459	0.11164387962154826
YFL040W	-0.06526586143147523	0.12603221911134874	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-0.06319725816137256	-0.09985868084489256	-0.04441045299653177	0.06147054942950086	-0.03788755336660741	-0.05997658642140681	0.0	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	-0.08792740090005459	0.11164387962154826
YFL041W	-2.2190392886701598	0.12603221911134874	2.2802542905572505	0.1287666715129765	-0.0844223474172081	-2.3522852979686477	-3.1716158361469717	-2.148706777486669	3.1954777870365647	1.421134495889018	1.582866647809654	1.2124017077314382	-0.05997658642140681	-1.1483978369559122	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-1.2258495469678414	1.2583155811172686	-2.958263005509673	-0.08792740090005459	-5.414728161645116
YFL042C	-0.06526586143147523	0.12603221911134874	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-0.06319725816137256	-0.09985868084489256	-0.04441045299653177	0.06147054942950086	-0.03788755336660741	-0.05997658642140681	0.0	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	-0.08792740090005459	0.11164387962154826
YFL044C	-0.06526586143147523	0.12603221911134874	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-0.06319725816137256	-0.09985868084489256	-0.04441045299653177	0.06147054942950086	-0.03788755336660741	-0.05997658642140681	0.0	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	-0.08792740090005459	0.11164387962154826
YFL046W	-2.2190392886701598	0.12603221911134874	-0.07125794657991401	-4.120533488415251	-0.0844223474172081	-4.8036141874307114	-3.1716158361469717	-4.234216296811965	-0.09985868084489256	-0.04441045299653177	0.06147054942950086	-0.03788755336660741	-2.0392039383278333	-1.1483978369559122	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-2.4156446954954527	-0.05298170867862219	-0.08700773545616677	-0.08792740090005459	-5.414728161645116
YFL047W	-0.06526586143147523	0.12603221911134874	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-0.06319725816137256	-0.09985868084489256	-0.04441045299653177	0.06147054942950086	-0.03788755336660741	-0.05997658642140681	0.0	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	-0.08792740090005459	0.11164387962154826
YFL048C	-0.06526586143147523	0.12603221911134874	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-0.06319725816137256	-0.09985868084489256	-0.04441045299653177	0.06147054942950086	-0.03788755336660741	-0.05997658642140681	0.0	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	-0.08792740090005459	0.11164387962154826
YFL049W	-0.06526586143147523	0.12603221911134874	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-0.06319725816137256	-0.09985868084489256	-0.04441045299653177	0.06147054942950086	-0.03788755336660741	-0.05997658642140681	0.0	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	-0.08792740090005459	0.11164387962154826
YFL050C	-0.06526586143147523	0.12603221911134874	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-0.06319725816137256	-0.09985868084489256	-0.04441045299653177	0.06147054942950086	-0.03788755336660741	-0.05997658642140681	0.0	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	-0.08792740090005459	0.11164387962154826
YFL051C	-0.06526586143147523	0.12603221911134874	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-0.06319725816137256	-0.09985868084489256	-0.04441045299653177	0.06147054942950086	-0.03788755336660741	-0.05997658642140681	0.0	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	-0.08792740090005459	0.11164387962154826
YFL052W	-0.06526586143147523	0.12603221911134874	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-0.06319725816137256	-0.09985868084489256	-0.04441045299653177	0.06147054942950086	-0.03788755336660741	-0.05997658642140681	0.0	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	-0.08792740090005459	0.11164387962154826
YFL053W	-0.06526586143147523	0.12603221911134874	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-0.06319725816137256	-0.09985868084489256	-0.04441045299653177	0.06147054942950086	-0.03788755336660741	-0.05997658642140681	0.0	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	-0.08792740090005459	0.11164387962154826
YFL054C	-0.06526586143147523	0.12603221911134874	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-0.06319725816137256	-0.09985868084489256	-0.04441045299653177	0.06147054942950086	-0.03788755336660741	-0.05997658642140681	0.0	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	-0.08792740090005459	0.11164387962154826
YFL055W	-0.06526586143147523	6.36462706512314	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-0.06319725816137256	-0.09985868084489256	1.421134495889018	0.06147054942950086	-0.03788755336660741	-0.05997658642140681	0.0	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	-0.08792740090005459	0.11164387962154826
YFL063W	-0.06526586143147523	0.12603221911134874	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-0.06319725816137256	-0.09985868084489256	-0.04441045299653177	0.06147054942950086	-0.03788755336660741	-0.05997658642140681	0.0	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	-0.08792740090005459	0.11164387962154826
YFR001W	2.0885075658072094	6.36462706512314	4.631766527694415	0.1287666715129765	-0.0844223474172081	2.55037248095548	3.1716158361469717	2.0223122611639237	3.1954777870365647	2.8866794447745674	0.06147054942950086	1.2124017077314382	1.9192507654850197	1.1483978369559122	4.098161267917222	5.2544757624678	0.10957104190290906	1.1537407500873804	2.569612870913159	5.655502804650845	-0.08792740090005459	0.11164387962154826
YFR006W	-2.2190392886701598	3.245329642117244	2.2802542905572505	0.1287666715129765	2.7015151173506613	0.09904359149341628	0.0	-2.148706777486669	-0.09985868084489256	1.421134495889018	1.582866647809654	1.2124017077314382	1.9192507654850197	0.0	1.3381751078913378	2.5868188369072245	2.8214543289999208	-1.2258495469678414	-0.05298170867862219	2.784247534597339	2.8136768288017495	0.11164387962154826
YFR007W	-0.06526586143147523	6.36462706512314	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-0.06319725816137256	3.1954777870365647	2.8866794447745674	3.104262746189807	-0.03788755336660741	-0.05997658642140681	0.0	2.71816818790428	2.5868188369072245	2.8214543289999208	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	2.8136768288017495	0.11164387962154826
YFR008W	-2.2190392886701598	3.245329642117244	2.2802542905572505	-12.619133808271709	2.7015151173506613	0.09904359149341628	-3.1716158361469717	-2.148706777486669	3.1954777870365647	1.421134495889018	1.582866647809654	-1.2881768144646528	-0.05997658642140681	-1.1483978369559122	1.3381751078913378	2.5868188369072245	2.8214543289999208	-1.2258495469678414	1.2583155811172686	2.784247534597339	-0.08792740090005459	-5.414728161645116
YFR009W	-2.2190392886701598	3.245329642117244	2.2802542905572505	-12.619133808271709	-2.8703598121850775	2.55037248095548	-3.1716158361469717	-2.148706777486669	3.1954777870365647	-0.04441045299653177	1.582866647809654	1.2124017077314382	1.9192507654850197	0.0	-0.04181797212160427	-0.0808380886533507	-2.6023122451941028	-1.2258495469678414	1.2583155811172686	2.784247534597339	-2.9895316306018587	-5.414728161645116
YFR010W	-2.2190392886701598	-2.9932652038945466	-2.4227701837170788	-4.120533488415251	-2.8703598121850775	-2.3522852979686477	-6.3432316722939435	-2.148706777486669	-0.09985868084489256	-4.44104529965318	-1.4599255489506524	-1.2881768144646528	-5.997658642140687	-1.1483978369559122	-4.18179721216043	-0.0808380886533507	-2.6023122451941028	-1.2258495469678414	-0.05298170867862219	2.784247534597339	-2.9895316306018587	-5.414728161645116
YFR011C	-0.06526586143147523	0.12603221911134874	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-0.06319725816137256	-0.09985868084489256	-0.04441045299653177	0.06147054942950086	-0.03788755336660741	-0.05997658642140681	0.0	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	-0.08792740090005459	0.11164387962154826
YFR012W	-0.06526586143147523	0.12603221911134874	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-0.06319725816137256	-0.09985868084489256	-0.04441045299653177	0.06147054942950086	-0.03788755336660741	-0.05997658642140681	0.0	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	-0.08792740090005459	0.11164387962154826
YFR013W	-0.06526586143147523	0.12603221911134874	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-0.06319725816137256	-0.09985868084489256	-0.04441045299653177	0.06147054942950086	-0.03788755336660741	-0.05997658642140681	0.0	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	-0.08792740090005459	0.11164387962154826
YFR014C	-0.06526586143147523	0.12603221911134874	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-0.06319725816137256	-0.09985868084489256	-0.04441045299653177	0.06147054942950086	-0.03788755336660741	-0.05997658642140681	0.0	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	-0.08792740090005459	0.11164387962154826
YFR015C	-0.06526586143147523	0.12603221911134874	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-0.06319725816137256	-0.09985868084489256	-0.04441045299653177	0.06147054942950086	-0.03788755336660741	-0.05997658642140681	0.0	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	-0.08792740090005459	0.11164387962154826
YFR016C	-0.06526586143147523	0.12603221911134874	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-2.148706777486669	-0.09985868084489256	-0.04441045299653177	0.06147054942950086	-0.03788755336660741	-0.05997658642140681	0.0	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	-0.08792740090005459	0.11164387962154826
YFR017C	-0.06526586143147523	0.12603221911134874	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-0.06319725816137256	-0.09985868084489256	-0.04441045299653177	0.06147054942950086	-0.03788755336660741	-0.05997658642140681	0.0	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	-0.08792740090005459	0.11164387962154826
YFR018C	-0.06526586143147523	0.12603221911134874	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-0.06319725816137256	-0.09985868084489256	-0.04441045299653177	0.06147054942950086	-0.03788755336660741	-0.05997658642140681	0.0	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	-0.08792740090005459	0.11164387962154826
YFR019W	-1.1421525750508175	-1.433616492391599	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-1.1059520178240207	-0.09985868084489256	-0.7771829274393066	0.06147054942950086	-0.6630321839156301	-1.04959026237462	-0.5741989184779561	-0.7318145121280754	1.252990374126937	0.10957104190290906	-0.630951972704036	-0.7086303535765676	-1.5226353704829196	-0.08792740090005459	0.11164387962154826
YFR020W	-0.06526586143147523	0.12603221911134874	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-0.06319725816137256	-0.09985868084489256	-0.04441045299653177	0.06147054942950086	-0.03788755336660741	-0.05997658642140681	0.0	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	-0.08792740090005459	0.11164387962154826
YFR021W	-2.2190392886701598	3.245329642117244	2.2802542905572505	0.1287666715129765	-0.0844223474172081	-2.3522852979686477	3.1716158361469717	-2.148706777486669	3.1954777870365647	1.421134495889018	1.582866647809654	-1.2881768144646528	-0.05997658642140681	-1.1483978369559122	1.3381751078913378	2.5868188369072245	2.8214543289999208	-1.2258495469678414	1.2583155811172686	2.784247534597339	2.8136768288017495	0.11164387962154826
YFR022W	-0.06526586143147523	0.12603221911134874	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-0.06319725816137256	3.1954777870365647	-0.04441045299653177	0.06147054942950086	-0.03788755336660741	-0.05997658642140681	0.0	-0.04181797212160427	2.5868188369072245	0.10957104190290906	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	-0.08792740090005459	0.11164387962154826
YFR023W	-0.06526586143147523	0.12603221911134874	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-0.06319725816137256	-0.09985868084489256	-0.04441045299653177	3.104262746189807	-0.03788755336660741	-0.05997658642140681	0.0	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-0.0360543984402306	-0.05298170867862219	5.655502804650845	-0.08792740090005459	0.11164387962154826
YFR024C-A	-0.06526586143147523	0.12603221911134874	-0.07125794657991401	-1.287666715129766	-1.0130681690064978	0.09904359149341628	-1.0572052787156572	-0.06319725816137256	-0.09985868084489256	-0.04441045299653177	-0.4456614833638835	-0.03788755336660741	-0.05997658642140681	-2.2967956739118245	-0.04181797212160427	-0.0808380886533507	-0.7943900537960948	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	-1.0551288108006558	-1.7304801341340064
YFR025C	-0.06526586143147523	0.12603221911134874	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-0.06319725816137256	-0.09985868084489256	-0.04441045299653177	0.06147054942950086	-0.03788755336660741	-0.05997658642140681	0.0	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	-0.08792740090005459	0.11164387962154826
YFR026C	-2.2190392886701598	0.12603221911134874	-2.4227701837170788	-4.120533488415251	-2.8703598121850775	-2.3522852979686477	-3.1716158361469717	-2.148706777486669	-0.09985868084489256	-1.5099554018820813	0.06147054942950086	-1.2881768144646528	-0.05997658642140681	-1.1483978369559122	-1.4218110521345464	-2.748495014213926	-5.314195532291114	-1.2258495469678414	-1.364278998474513	-0.08700773545616677	-0.08792740090005459	-5.414728161645116
YFR030W	-0.06526586143147523	0.12603221911134874	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-0.06319725816137256	-0.09985868084489256	-0.04441045299653177	0.06147054942950086	-0.03788755336660741	-0.05997658642140681	0.0	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	-0.08792740090005459	0.11164387962154826
YFR031C-A	-0.06526586143147523	6.36462706512314	-0.07125794657991401	-4.120533488415251	-0.0844223474172081	0.09904359149341628	0.0	-0.06319725816137256	-0.09985868084489256	-0.04441045299653177	-1.4599255489506524	-0.03788755336660741	-0.05997658642140681	0.0	-0.04181797212160427	-0.0808380886533507	2.8214543289999208	-0.0360543984402306	-0.05298170867862219	2.784247534597339	2.8136768288017495	0.11164387962154826
YFR032C	-0.06526586143147523	0.12603221911134874	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-0.06319725816137256	-0.09985868084489256	-0.04441045299653177	0.06147054942950086	-0.03788755336660741	-0.05997658642140681	0.0	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	-0.08792740090005459	0.11164387962154826
YFR032C-A	-0.06526586143147523	0.12603221911134874	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-0.06319725816137256	-0.09985868084489256	-0.04441045299653177	0.06147054942950086	-0.03788755336660741	-0.05997658642140681	0.0	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	-0.08792740090005459	0.11164387962154826
YFR033C	-0.06526586143147523	0.12603221911134874	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-0.06319725816137256	-0.09985868084489256	-0.04441045299653177	0.06147054942950086	-0.03788755336660741	-0.05997658642140681	0.0	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	-0.08792740090005459	0.11164387962154826
YFR034C	-0.06526586143147523	0.12603221911134874	-2.4227701837170788	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-0.06319725816137256	-0.09985868084489256	-0.04441045299653177	0.06147054942950086	-5.03904459775879	-0.05997658642140681	0.0	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-0.0360543984402306	-0.05298170867862219	-11.57202881567019	-0.08792740090005459	0.11164387962154826
YFR035C	-0.06526586143147523	0.12603221911134874	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-0.06319725816137256	-0.09985868084489256	-0.04441045299653177	0.06147054942950086	-0.03788755336660741	-0.05997658642140681	0.0	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	-0.08792740090005459	0.11164387962154826
YFR036W	-0.06526586143147523	0.12603221911134874	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-0.06319725816137256	-0.09985868084489256	-0.04441045299653177	0.06147054942950086	-0.03788755336660741	-0.05997658642140681	0.0	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	-0.08792740090005459	0.11164387962154826
YFR038W	-0.06526586143147523	0.12603221911134874	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-0.06319725816137256	-0.09985868084489256	-0.04441045299653177	0.06147054942950086	-0.03788755336660741	-0.05997658642140681	0.0	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	-0.08792740090005459	0.11164387962154826
YFR039C	-0.06526586143147523	0.12603221911134874	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-8.405235335462558	-0.09985868084489256	-0.04441045299653177	0.06147054942950086	-0.03788755336660741	-0.05997658642140681	0.0	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	-0.08792740090005459	0.11164387962154826
YFR040W	-0.06526586143147523	0.12603221911134874	-2.4227701837170788	4.378066831441204	2.7015151173506613	-2.3522852979686477	3.1716158361469717	-0.06319725816137256	-0.09985868084489256	-0.04441045299653177	1.582866647809654	-0.03788755336660741	-0.05997658642140681	-3.4451935108677367	-0.04181797212160427	-2.748495014213926	2.8214543289999208	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	2.8136768288017495	0.11164387962154826
YFR041C	-0.06526586143147523	0.12603221911134874	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-4.234216296811965	-0.09985868084489256	-0.04441045299653177	0.06147054942950086	-0.03788755336660741	-0.05997658642140681	0.0	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	-0.08792740090005459	0.11164387962154826
YFR043C	-0.06526586143147523	0.12603221911134874	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-0.06319725816137256	-0.09985868084489256	-0.04441045299653177	0.06147054942950086	-0.03788755336660741	-0.05997658642140681	0.0	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	-0.08792740090005459	0.11164387962154826
YFR044C	-0.06526586143147523	0.12603221911134874	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-0.06319725816137256	-0.09985868084489256	-0.04441045299653177	0.06147054942950086	-0.03788755336660741	-0.05997658642140681	0.0	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	-0.08792740090005459	0.11164387962154826
YFR045W	-0.06526586143147523	0.12603221911134874	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-0.06319725816137256	-0.09985868084489256	-0.04441045299653177	0.06147054942950086	-0.03788755336660741	-0.05997658642140681	0.0	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	-0.08792740090005459	0.11164387962154826
YFR046C	-0.06526586143147523	0.12603221911134874	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-0.06319725816137256	-0.09985868084489256	-0.04441045299653177	0.06147054942950086	-0.03788755336660741	-0.05997658642140681	0.0	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	-0.08792740090005459	0.11164387962154826
YFR047C	-0.06526586143147523	0.12603221911134874	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-0.06319725816137256	-0.09985868084489256	-0.04441045299653177	-2.9813216473308057	-0.03788755336660741	-0.05997658642140681	0.0	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	-0.08792740090005459	0.11164387962154826
YFR048W	-0.06526586143147523	0.12603221911134874	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-0.06319725816137256	-0.09985868084489256	-0.04441045299653177	0.06147054942950086	-0.03788755336660741	-0.05997658642140681	0.0	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	-0.08792740090005459	0.11164387962154826
YFR049W	-0.06526586143147523	0.12603221911134874	-0.07125794657991401	0.1287666715129765	-0.0844223474172081	0.09904359149341628	0.0	-0.06319725816137256	-0.09985868084489256	-0.04441045299653177	0.06147054942950086	-0.03788755336660741	-0.05997658642140681	0.0	-0.04181797212160427	-0.0808380886533507	0.10957104190290906	-0.0360543984402306	-0.05298170867862219	-0.08700773545616677	-0.08792740090005459	0.11164387962154826
