orf	hom | growth (pooled culture, microarray) | lanthanum(3+) [IC20] | YPD | Pallares RM~Abergel RJ, 2021	hom | growth (pooled culture, microarray) | praseodymium [IC20] | YPD | Pallares RM~Abergel RJ, 2021	hom | growth (pooled culture, microarray) | neodymium [IC20] | YPD | Pallares RM~Abergel RJ, 2021	hom | growth (pooled culture, microarray) | samarium [IC20] | YPD | Pallares RM~Abergel RJ, 2021	hom | growth (pooled culture, microarray) | europium(3+) [IC20] | YPD | Pallares RM~Abergel RJ, 2021	hom | growth (pooled culture, microarray) | gadolinium [IC20] | YPD | Pallares RM~Abergel RJ, 2021	hom | growth (pooled culture, microarray) | terbium [IC20] | YPD | Pallares RM~Abergel RJ, 2021	hom | growth (pooled culture, microarray) | dysprosium [IC20] | YPD | Pallares RM~Abergel RJ, 2021	hom | growth (pooled culture, microarray) | holmium [IC20] | YPD | Pallares RM~Abergel RJ, 2021	hom | growth (pooled culture, microarray) | erbium [IC20] | YPD | Pallares RM~Abergel RJ, 2021	hom | growth (pooled culture, microarray) | thulium [IC20] | YPD | Pallares RM~Abergel RJ, 2021	hom | growth (pooled culture, microarray) | ytterbium [IC20] | YPD | Pallares RM~Abergel RJ, 2021	hom | growth (pooled culture, microarray) | lutetium [IC20] | YPD | Pallares RM~Abergel RJ, 2021
YGL072C	0.393625198677627				-1.47446242988215							3.18940844957137	
YGL076C													
YGL077C	0.44779161882569946	0.15986493840007399	-0.622410805520518	0.38147379240819357	-1.498567371061372	-0.14086896907444296		-0.8694945287150869	2.66720250903435	1.32354738354348	-0.150015072481984	0.11335144680569009	-0.56455437559726
YGL078C	0.28501399886594236	-1.45048905726618	0.369769003164295	0.193462090943811	-4.68858481828893	-2.925891868481545	0.0705430422128258	-2.317148061497435	-2.69761355993706	-1.21341819439584	1.07599232983308	-0.5190902366858301	-1.31918313828752
YGL079W	-0.0705257555359748	0.07521869419059525	0.185354177750179	0.20220454880464023	0.09301943172931346	-0.18744338794204052	0.210179400570366	1.09565236046042	2.93778153568697	4.19063428519526	1.80220832975885	1.97401118781778	0.653149605964135
YGL080W	0.386423412072246	0.051003743535721	0.251135839292099	0.2754314125752395	-4.33599045462821	-0.49578649707803896	0.802816061308933	0.48943082702297	-0.0962728847720456	-0.0962728847720456	0.2288239218972	0.39847165015069197	0.73715934660886
YGL081W	0.11998049067799806	0.1671580599858656	0.180260896189326	0.606129106807511	1.18377101982496	0.620921582085569	-0.427964942082771	0.605900801510028	0.499561176176802	0.503831705835642	0.409567825989341	-0.2908765555371785	0.463102945962595
YGL082W	-0.501974887971401	0.177927765712413		0.125268734663574	-0.11057509939545	-0.0771732069526375		0.612596823388853	-0.291127059760437	-0.291127059760437		1.1210376210781	1.13885118771446
YGL083W	0.3745766922485635	0.4545019629905555	-0.0540279596996132	0.03214165241595748	0.1205188996926145	0.044358423472768985	0.468601989281008	0.741141922565719	5.91607142804752	-0.62548682467528	-0.15306492679817	-0.70544523948172	0.55958635390219
YGL084C	0.206136274154894	-1.303996755212495	-1.14574201009001			-2.21449129354512	-2.42403040470685	-1.00537666951508	3.48829890482233	3.48829890482233	3.41001842506668	3.88143291290435	2.74116336680917
YGL085W	-0.1030802192273705	0.541719770927945	0.144270061390434	0.06119186315315332	0.893836749224592	0.13569575074704598	0.568374718115828	0.225073980215016	-0.0788005558592442	-0.0788005558592442	-0.395796280519112	0.40324931503736205	0.202584367211664
YGL086W	0.504867375562279	-0.0911285579393025	0.429155643535543	0.605004383199221	-1.038498653161011	0.030734437551437982	-0.613304314560309	0.5754135672867124	0.618357755488606	2.29493459018853	0.488076946631149	0.6469003514211016	0.373335507364327
YGL087C	-0.5982888345865591	-0.402973896558239	-0.0698832908475236	-0.588199612476675	-1.42617672532922	-1.1261996227576165	-0.752378426268707	-0.982286657532099	-1.27459268923779	-0.0296274204245961	0.647246812609133	1.3021563604212396	0.505197660053237
YGL088W	-1.1284613745080905	0.16597252364065593	0.00273806217957058	0.6452885719810301		-3.05117075558015		-2.5534087400620695	-0.775300108906769	-0.775300108906769	0.665328289207343	-2.058586711706223	0.83292951210135
YGL089C	0.32632307294991003	0.17190744161787155	-0.154785164994651	0.47291142998170155	-0.860987442674376	0.29399444563030597	0.222947367347724	-0.2164141996505405	0.257973252482532	0.257973252482532	-0.0131613161313364	0.534816243334832	0.150399727033666
YGL090W	-0.0303342164275437	-0.131051854773342	-0.0768270381084974	0.454160251261646	1.26913550918569	-1.68027535221247	1.02742203586953	0.275102569281652			-0.270378360145575	0.217898059760267	
YGL094C	0.08717638651752595	-0.06230966057909951	-0.143978201490874	-0.19133538483145254	-0.416794079273217	-0.5027737190749755	-0.516770551439093	-0.8159904487148455	-0.898828236843659	-0.597473033767484	-0.235481829067511	-0.8133938300991834	-0.428518181915109
YGL095C	-3.5448315761198	0.948351368198039	-0.122508408761398	-0.10201451916915744	-2.85695969818648	-2.4344727189906497		-2.2116806748287603	-3.31692654781034	1.24851072261479	-1.42509828338765	-3.06192928962977	0.301381186294961
YGL096W	0.0486705658331095	0.10192845654631585	0.268126681294554	0.55772211911802	1.01935974180961	-0.1039441715357054	-0.356818904637614	0.719533530533959	-0.694133933744394	-0.694133933744394	0.142684575363621	0.2095671853162725	0.683419651223321
YGL101W	-0.0107227711212238	-0.495171839621644	0.183863235870266	0.282281174397229	-3.36441645905126	-1.29409309705208	0.240781885911019	0.5174088257457			-0.656620900237091	-0.511663640227199	
YGL105W	0.422094351428014												0.0871073355457443
YGL108C	-0.0208125799005142	0.112592844510564	0.117210412967803	-0.248740646242614	-0.814487080208636	-0.63876256838041	0.205467865194332	0.169836043390014			-0.0862729467129438	-0.0849408682621156	
YGL109W	-0.2040184942665492	-0.0803360971921595	0.0830387767547966	0.1867614116815765	-1.11448790368869	-0.925883997027042	-0.406691205076066	-0.347428358378627	-0.995682363528179	-0.995682363528179	0.365664310980478	-0.2346975835307765	0.826944747592893
YGL110C	0.385570515562091	0.152352374961889		0.541563795357056	-0.934485058580017	0.260225982257709		0.764085869161168	-0.248658619771463	-0.248658619771463		0.628848358538142	0.751161583732735
YGL114W	0.08134266594594547	0.2742343488895565	-0.295308513933954	0.1541387303986486	-0.48920198457471553	-0.9133905267364325	-0.115858127003163	0.09692467357558524	0.499780254464231	0.499780254464231	-0.0755048315203122	-0.34891854162416003	0.100335416654852
YGL117W	0.438832992969182	0.012185110899417012	0.704779374031717	0.5632196306014006	-0.10687007917073948	-0.07195365091571498	-0.985679688799928	0.03733636314723798	0.683184479037437	0.683184479037437	-0.16911147606016	1.063312279338548	0.0672691017279033
YGL118C	-0.07744073733535	0.0710963207012751		0.774725053125333	-2.4975622580363	-0.174404343070639		0.206280387934956	-0.16710177113239	-0.16710177113239		0.69711147681472	0.119208507344644
YGL121C	0.3132948774555115	-0.443375919392072	-0.035925551542437	0.12812621265548174	-2.81279154077103	-0.07324830931395351	0.438409448141096	-0.20699589056107726	-0.207668392507383	-0.207668392507383	-0.565369304861705	-0.0672569816071475	0.139873932224701
YGL124C	0.10708334761013599	-0.3766573517704476	-0.62425081633677	-0.4342965021701744	-4.72499144504452	-2.19731316318308	-0.511407679664604	-0.7682752626063529	-1.355008891875	1.42927994791118	0.446490698073482	-0.5752979918774235	-0.566315022656101
YGL125W	-0.20933257188782	0.517392405287641	0.13875997277722	0.323796140344775	-2.65940803850225	-0.537467008864321	0.774918517983088	0.358266898209788	0.751154429932086		0.45459203125047	-0.181105788065181	
YGL126W	0.309992398050125	-0.390113865316281		-0.71004631879159	-6.90921666299812	-0.275956728207098		0.0237129025144281	0.062637148413818	0.062637148413818		0.0788368199052908	0.568514924921549
YGL127C	-0.485727504470663	-0.574193852823478		0.770658421423721				-2.53110910990905	-3.08770831161882	-3.08770831161882		-4.19724843267801	-1.28809241091317
YGL129C	-0.130235569370934	-0.233517294446672		0.345627741337146	-0.257875023057208	-0.398438231272559		-0.00305182362031007	-1.43937425416511	-1.43937425416511		-1.95019914566212	-0.763320762038643
YGL131C	0.338839981826446	0.145333509040665	-0.455217047820993	0.151163956687286	-1.89442899928749	0.08468767627907084	0.512219439693247	-0.07895745063586551	0.245457410386673	0.245457410386673	0.433822790589711	-0.16933067038801142	0.287486773770021
YGL132W	0.22706974896907	0.33574859318649		-0.0108813312426405	-0.00503425958192497	0.0188250453894503		0.213765140874716	-0.803421685797775	-0.803421685797775		-0.096197079800424	0.259980788867243
YGL133W	-0.105946608859604	-0.210540985426454	0.466124549097735	-0.4382649565672575	-1.93676163561802	-1.032770036878296	0.0678127235299139	-0.4172641358028355	-0.344235207075376	-0.344235207075376	-1.04104466322739	-0.8120840626603315	0.297176322018365
YGL136C	0.39257943411622354	-0.9428408674411755	-0.634922352687762	-0.18984922045337652	-2.23405747353149	-1.50724416379675	-2.94796232316748	-1.3325750181058185	-4.2766246867527	0.94469398651087	0.0855595601252262	0.683733791467941	-0.510613308172962
YGL138C	0.19099913991016854	-0.30414754973180447	0.113876613650963	0.2175065616598805	-4.97878267812903	0.5068651251584425	-0.49442142255578	-0.015117983542568991	0.0895433537121609	0.0895433537121609	-0.334101147901391	0.15771578938790531	0.633424048456137
YGL139W	-0.29640856021852546	0.08847471936112694	-0.34107625405723	-0.2319847263330745	-2.73230841228141	-0.3724271062303395	0.0332674708348234	-0.07741600694232562	-0.691084428742052	-0.691084428742052	-0.0123942735315727	0.194157599724587	0.243560476330245
YGL140C	0.09472886004965848	-0.1364443092886761	-0.606060784827589	-0.04267786171818055	-0.1532511401866394	-0.5196603649761198	0.656562826365827	-0.09423624484866801	0.402910435370912	0.402910435370912	0.0665657061762185	-0.722391396220064	0.436124543649004
YGL141W	0.358814477461247	0.509885805385871		-0.450856516804037	-3.55611135989576	0.510358631897494		0.070639090039267	-1.18333146982591	-1.18333146982591		0.79422662550644	-0.173886076616205
YGL143C	-0.022140525191995497	0.1936609758664105	0.230830184031202	0.178445421175996	0.22959647317209245	-0.4353587284662902	-0.394051077873397	-0.16505427603522715	0.0630567343283163	0.0630567343283163	-0.0875926979540103	-0.6441653005541195	0.212944370162418
YGL144C	0.10937575023803699	0.3405653522129985	-0.0871191451859788	0.44326702142511304	-3.69530035029779	-0.13463184264193748	0.235168571341218	0.10374811281866561	-0.0749993812570765	-0.0749993812570765	0.499764994203139	0.23694357473481598	0.0405038786100197
YGL146C	0.283103117571124	0.244903047992132	-0.064893594163136	-0.0552006201093773	0.204493928334032	-0.0300801904915887	-0.111164797686846	-0.0589859184932263			-0.382080271028327	0.256319211433187	
YGL147C	0.442937254396433	0.323193377253879	0.192762521051974	-0.376252240516832	-5.19173455151424	-0.955946437074263	-0.56920746532865	-2.48206394182653	-5.21781075244253		-0.570751213406555	1.54834330454764	
YGL148W	-2.13163633363696	0.3268781724967615	0.59875878492597	0.7574830319220155	-5.15402370286027	-0.019341458259828498	0.956448198855436	-0.351480962459822	-2.91455339728746	-0.351181349079504	-2.24867056090047	-0.36871053983018975	-1.51142870814549
YGL149W	0.35543172835794606	0.08933585029685184	0.364463870332509	0.3707903934384305	0.934380877885842	-0.32360557248275845	0.339921436943953	-0.373555291094145	-2.70813772990854	-1.84154649216944	-0.385548064246766	-0.9191787192387895	-0.551850643351447
YGL151W	0.654907527513203	0.128542827026092	0.624541724077833	-0.208959092206709	-1.97923194257382	-1.43600481927481	-0.343862193513491	0.000607147327157652	0.987811710308675		0.912645041556242	0.751710511921104	
YGL152C	0.2035527042095796	-0.172134993153156	-0.345602509658442	0.2381945585626395	0.939073046000126	0.4065843676415728	0.635954772082198	0.004900445677443549	1.36519986621349	1.36519986621349	0.207183533367939	0.0949312937371181	0.0267209011190602
YGL153W	-0.561610817821358	-0.1804783160227885	0.0530546979577953	0.07430354037486875	0.285648681424974	-0.11036923195913034	0.020213359761758	0.2478373938201585	0.82260934200942	1.14514172940528	0.240154871841087	0.24291366132633152	0.470225243721661
YGL154C	0.332936707997682	-0.211726410287822		-0.591752093322114	0.499666759018107	0.0392716771591376		-0.508509418598186	-0.265985956736361	-0.265985956736361		-0.207473569433206	-0.510415951028268
YGL156W	0.18184807736269037	-0.103385985024123	0.0232716378238297	0.3169421581068265	-0.1054641660256235	0.2711150133093775	-0.391321189368567	0.18324854529756174	0.0857125300291465	0.0857125300291465	-0.0407085439685584	0.3866251177998215	0.21118540045231
YGL157W	-0.170474167261587	0.16692111284175	-0.0595760253226168	-0.470188288254756	-0.0319940061251171	0.0570323084437091	0.0545870601499845	0.104626268467487			0.12211606927715	-0.407492527568854	
YGL159W	-0.11326928903698555	-0.16563477116893519	0.031680117177881	-0.13835410408664184	0.678680891611373	-0.07892594882584099	-1.3101619624051	0.382478361298359	-0.303269165568745	-0.303269165568745	0.0270148268928158	-0.2384618136529495	0.488301390650089
YGL161C	0.176995863910203	0.3292741473161605	0.0668530774319298	-0.024235554926639993	0.7650667636604	-0.362521837221144	0.0485419625515118	-0.41962802210808847	-1.7277806047931	-0.511420369073486	-0.871067639859626	-0.5318755794180505	-0.182930006061206
YGL162W	-0.00350921238683835	-0.0172460678237817		-0.154057891253199	-0.0990617776245642	0.0525708349370852		-0.252656237751253	-0.64757224061741	-0.64757224061741		-0.616178670543893	-0.20471014923079
YGL163C	-0.539554655843162	0.253833922997387	-0.14070488789889	-0.117869955417119	-1.36112407834901	-1.89815739333143	-2.24834636445256	-2.73665413952877	-5.37204338601362		-1.47790454055466	-2.49991088211955	
YGL164C	-0.1067585394014956	-0.17188475878131393	0.157169004305274	-0.259728077103811	0.907877504259187	-0.598192414744929	0.0366345370017738	0.19160680678851943	0.1607718163492	0.1607718163492	-0.00360180293267097	-0.5327265138669834	0.15951934905187
YGL165C	0.0928010963142964	0.187980337033582	0.0232975147639966	0.494860654679164	0.635419805289712	0.043434026204649506	0.0525518871194119	0.2696418983199465	0.501591094155278	0.501591094155278	0.120151488119395	0.26557773753241154	-0.0414115510583014
YGL166W	0.11817809930093076	0.03825428107947225	-0.0180889921658029	0.261475172850453	-2.80728365690282	-0.48339862381098797	-0.11188113203938	-0.38977889236065755	0.456649178998711	0.456649178998711	0.0284170105335369	0.008936524146339497	-1.59403463922839
YGL167C	-1.88729339000149	-1.36860193014228	-2.64075299587402	0.730102835698974	1.25645903089186	-1.353403562617		-2.53277821908086	-3.3723761678153		-2.88223760994316		
YGL168W	-2.24158714915708	-1.195116377542452	-1.3194126465282	-1.1901793022079195	-0.6162928010400002	-1.5771248856513251	-1.57745267443968	-1.8798343804376474			-1.38369271375775	-3.99081930995373	
YGL170C	0.565410122830761	0.511762867981925		-0.00119765397404953	0.234686116409354	0.252996171856539		-1.01565853612731	0.641793859434556	0.641793859434556		0.631170879372871	-1.68163680573199
YGL175C	-0.6884869553471265	0.5804912642150519	-0.359724298387763	-0.3418024933610315	-1.00765613893857	-0.9547888579335692	0.126604318672449	-0.1941675664399115	-0.724880256642657	-1.06514646963649	-0.370843012654961	-0.34890702412956764	-0.133914376030732
YGL177W	0.42560413260612606	0.1223744898894955	-0.0666451699139761	0.13194117248076537	0.1086553789635687	1.26022918061904	-0.392600416689216	-1.57513450842131	-0.129457117062271	-0.129457117062271	-0.32886553113764	0.44314004171987253	-2.45323498111384
YGL179C	-0.128146174468715	-0.115274385559691	0.338274489170462	0.280117814931115	-0.666320528763279	-0.291789169710223	0.210550227399771	0.667539611625132			0.423106874812342	-0.460145422259203	
YGL180W	0.2542254720215156	0.22222208300486113	0.299951073197144	0.2986143571250491	1.00062043241951	-0.2526403925266535	0.0782526435001572	0.0629949263914219	0.651804567612365	0.651804567612365	-0.22089693996033	0.214735706069786	0.835105886637304
YGL181W	0.3538305566147345	0.430199967449097	0.0810970088294508	0.08681287689637099	-2.61639531488019	-0.7903218481024751	0.273398674025412	0.31047345502476886	0.888454039596689	0.888454039596689	0.762002848135591	0.35486945359054833	0.640015380494762
YGL194C	0.2580910320979954	0.364318333984877	-0.0419995209761323	-0.20821064246422433	1.14098803880701	-0.5279498081541559	0.131503376634081	-0.589548519574278	-1.02782518228138	-0.0101258337102903	-1.07184511645822	-1.0948671839475506	-0.94316780859784
YGL195W	-1.46000687160642	-0.0932335884910367		-0.612987440193489		-0.628188136789486		-0.129334130309614	1.17872306884076	1.17872306884076		0.138527275673215	-0.902117171432481
YGL196W	0.4306134440706805	-0.08231005841811785	-0.111492610777837	-0.32155511756572097	0.34600351279827346	-1.0428300035362434	-0.78885885817733	-0.3879469733795645	-0.433892912407704	-0.433892912407704	0.0524816041015623	0.0726491130060752	-0.15335437176501
YGL197W	0.398647196282925	0.47496219401471595	0.0174221470770892	-0.29766294224337	-0.10810935028613625	-0.512208535046302	-0.203555854051949	-0.24293815555125597	0.956430646058554	0.956430646058554	0.435802621399937	0.3415344439026244	0.30069739478425
YGL198W	0.123216632764658	-0.10731727143009749	0.170141928736315	0.0875238968843947	-5.4445304683245	-0.9078711149990875	-0.482707918825677	-1.04102771604142	-1.47928792028099	-0.23281730111427	-1.76143043614049	-1.92403747836479	-0.19032996589515
YGL199C	-0.6689234654686885	-0.15420689954953648	-0.647458956896321	-0.9840313580684815	-1.50589713927953	-1.0578241852333845	-3.1086474256151	-1.48072500795363	-1.46025409720239	-1.46025409720239	-1.48082850846012	-1.83675808944011	-0.600737813406244
YGL200C	-0.489480080628299	-1.55339120601816			-2.04893613685785				1.33366155996573	1.33366155996573			
YGL202W	0.17980966372234897	-0.11577338518986599	-0.0756851708488129	-0.19615893411006	0.1978041608056502	-0.3467532607385025	0.358875477105292	-0.326253755150117	0.577705150947412	0.577705150947412	-0.400675878436512	0.5384835801902499	-1.24724883637326
YGL203C	0.011914768258168201	-0.22821179460518598	0.0294943593310991	-0.3874269943967575	-5.01432997992218	-0.901619068547393	0.143360072281342	-0.0142392198066345	3.54889425725415	8.03611232708258	4.13585467359913	4.6048203025927545	1.53993584914941
YGL205W	0.4627154647078775	0.3989592653064675	0.305755783872185	0.267276031814021	0.852745862496245	0.07438135932279999	0.282973194862641	0.436826021963589	0.0106955009731173	0.0106955009731173	-0.145989103484883	-0.257957205752803	0.363889570009336
YGL208W	0.008235422728262998	0.11821103799742726	-0.364579023025317	-0.009083386187964247	1.574888831747	-0.34026767014926523	0.729270980347018	0.05062217563816755	-0.17657797797237	-0.17657797797237	0.258428196686835	-0.390139142007941	-0.0453334703367037
YGL209W	-0.1290577766431714	-0.344138233814522	0.0564458514895919	-0.02256036764909982	1.02689453969631	-0.49632477038737555	0.189599223552706	-0.047202310620625	-1.27130579532253	-0.782229834567074	-0.339875013768431	-0.379741304937425	-0.0422511136081905
YGL210W	0.1750492706731075	0.44703906462912346	0.0202238235118107	-0.0022649629513084354	-0.0739615316458745	0.030259210852064983	0.259355604815262	0.6978249654176994	0.10840181002307	0.10840181002307	0.685693029526787	0.343352270689465	0.17311953384659
YGL211W	0.011861804892158101	-0.7991657603370236	0.194444772330977	-0.465720354671861	-3.84030429958173	-1.4545678550313865	-1.00862564797386	-3.81864962508357	-3.31366009724569	2.1359191744689	0.446144606565867	3.28097170839809	-2.54531444839226
YGL212W	0.014850459153576495	0.46566461785538255	-0.165601344398426	-0.9091308093776576	-2.87846926505902	-1.80981955582881	-2.20318924309187	-3.61244670695811	1.70137170926181	5.79586580070786	1.35482838214851	-0.429911489404152	-0.884223216209079
YGL213C	0.0278753105065973	-0.023300898428974495	-0.193874415758679	-0.20381191800841308	-2.47945351440437	-1.0233188188516265	-0.46108805601711	-0.7018768186669114	1.51823424647612	1.51823424647612	1.04254737651322	1.406501844750285	-0.332980620709521
YGL214W	-0.477602919689295	-0.235911813828272	0.616324470197809	-0.47447338895154284	-4.75292245767251	-0.8817797401288969	0.222801754215369	-0.9934243719088456	-3.40897610906859	-0.0499830727695253	-0.550027700545216	0.1303972777709055	-0.202744158594528
YGL215W	0.02633261694817346	-0.4865148437291365	0.0722557201073147	0.199383239702792	-0.24703885515469348	-0.4831628390131085	0.202423509987323	-0.9373047066468461	1.44696102143108	1.44696102143108	0.855222738847355	0.47562748155642853	-0.414184755671126
YGL216W	0.2452582448988415	-0.0034008149683565983	0.334944187397976	-0.10312540939312335	1.75750139750204	-0.13489533167751586	0.0376691071008928	0.2672755067333675	-0.500266060744605	-0.500266060744605	0.247349782292935	-0.1055742514446455	0.161939362613132
YGL217C	-0.014966417918651498	-0.46652742065215147	0.0591062362251953	0.09466379118489855	-5.0721665176138	-0.254294084433304	0.648103886508117	-0.5872610840535355	0.43000705251392	0.43000705251392	0.379367088658935	0.30216850654935934	0.312175458241173
YGL218W													
YGL219C	1.68749010390364	-2.15877937997142	-0.0120538656655758	1.41176836174819			-1.18181555937451	-2.6692164658529			-0.287160216660719	-2.33104869707016	
YGL220W	-0.1613104003240943	0.1368350949522164	0.0441708460134182	0.1952700240420495	1.84961185329667	-1.0306911814251216	0.454531802534711	1.20483363704304	1.95251794142041	2.47684483965647	0.804441342575201	1.155516584824205	0.465659929478644
YGL221C	0.056356615268612804	0.11339936021080377	0.0115057969994483	0.03922078591090995	-0.935674547444922	-0.951904101534204	0.245827369694842	-0.4518075386680965	-0.762497521106313	-0.873449139245249	-0.277467093059979	-0.06420321845339536	-0.130108285952931
YGL222C	-0.21010059000316805	0.22516839452603374	0.393699320225249	0.010329082331000008	-0.2207149535844565	0.1524371911449236	-0.727265802541026	0.14014029805886186	0.616251063911284	0.226555786488846	0.115315126019731	0.052271252287834996	-0.0147682539448907
YGL224C	0.07557275620473436	0.273012495059788	0.278774874767662	-0.27502245717820567	0.724990721737005	0.404358297359507	0.210816229160872	-0.0978619668963435	-0.103672718821839	-0.103672718821839	-0.202738906054753	0.1753134903045665	0.115602483500735
YGL226C-A	0.24389981463286228	0.06955981683675215	0.0764880616921857	-0.04356139631495	1.55370860985087	0.908572448785902	0.904516163549488	0.999738791215017	2.4404762341716	3.85826288204426	2.06132001411535	2.62454306300658	1.00660167530672
YGL226W	-0.0675646122258277	-0.0531143920417268		0.0558516274032216	0.209233867300485	0.0676779035328491		-0.390322084602929	-0.246930886563404	-0.246930886563404		0.171987184931712	0.0904264572179002
YGL227W	0.06895664171754474	-0.443559587835487	-0.00551006523396435	-0.1901868889266105	-0.16494277168274452	0.0972936109403854	-0.47480445276102	-0.6151716979746845	-0.760214103852601	-0.760214103852601	-0.948279249382116	-0.9418310946781621	-0.599221484484385
YGL228W	-0.0416668115752871	0.148455691936097	0.395504794713358	0.1031290754257024	-0.1032713301766443	0.11617601588250395	0.329015855489626	0.286835085368071	1.76823311903688	1.73415764919086	1.43972655041665	2.08808835903785	0.366254805595247
YGL229C	0.43329537232717297	0.04669580870408749	0.207561959387751	0.288261732325487	1.09880713419317	0.042759603596976545	0.592488870675	0.31021302396566897	0.886318628619775	0.558666589687032	0.52570391576435	0.346316734090429	-0.816219358743189
YGL230C	0.029972188717981255	-0.277347309321052	-0.273954679475656	0.034321003818808996	-0.005115888511305851	-0.262387714718461	0.342228590111951	0.24839916687484587	-0.082495711172667	-0.082495711172667	-0.088173064211023	0.18934363109414498	0.0725458826301427
YGL231C	-0.00857736337688201	0.028728378894276	0.322261944318898	0.118736955804566	-0.33034334968810397	0.22299197173821989	-0.355253201287836	-0.020409167597722502	1.76619849219762	2.6638641140588	1.26708247008793	1.353427027772615	0.524544261164783
YGL232W	0.0152293746621949	-0.097200868071538	-0.0735933618325423	-0.3993440515498725	-1.84478033933017	0.1923928046268374	0.0550593736228357	-0.21570121049641588	-0.866986893261889	-0.302567362751167	0.108827915786519	-0.09682720623577849	-0.018886350447699
YGL235W	0.24963860417755065	0.048015127168984255	0.259719571073964	-0.255171904289909	-2.45023563063468	-0.519372409047113	-0.00858483933627199	-0.503221266562505	0.596925809075529	0.596925809075529	0.948654309346409	0.2067234888511491	0.03685594741547
YGL237C	-0.12987380568969048	0.0310267657844877	-0.189864669815445	-0.1023216727843419	0.861129772546903	-0.3687738250366815	0.201639752271292	-0.34625365761105453	-0.525796477019727	-0.525796477019727	-0.588909295567028	-0.2967419210083265	0.0639233008369124
YGL241W	-0.2259582809637775	0.4342435087984695	-0.0319073959241235	0.06715304545991443	-2.34519648407075	-0.30799651602635647	0.165685200922055	0.34823147489670986	0.22210813138495	0.22210813138495	-0.156708542482623	0.35651876520763565	-0.419049691857458
YGL242C	0.5488675131878015	0.016077237796401495	0.146949218196497	-0.0687128964878225	-0.6181115102383815	-0.32354855708675845	-1.21383273834088	-0.2151669323618366	-1.33832560463579	0.125185484201137	0.756759630518491	0.39379132805254746	0.437087560460531
YGL243W	-0.198796297655853	-0.08069299309848749	-0.148455151706863	-0.11300916331327021	0.342389522532647	0.07700108997377919	0.218117024303444	-0.0497585707272965	-0.0704308399360288	-0.0704308399360288	0.235962331637616	0.24737422692665006	-1.2279555164717
YGL246C													
YGL248W	-0.06596567428967151	0.0661064743825153	0.1247315060017	-0.313440969390352	1.37994164681325	-0.09452518731367175	0.577182989350917	-0.061476950117105994	-0.240271476328279	-0.240271476328279	-0.208283814020479	-0.031154697770004333	-0.0825194906468751
YGL249W	-0.39092618654232103	-0.0324492341219656	-0.0239479857607821	0.28958163206757204	-0.277347586274642	-0.43758894187930447	-0.180234913042734	-0.3656183309760935	-0.935227074117179	-0.487615856152998	-0.397850804565262	0.010211056627615497	0.226163399476643
YGL250W	-0.21565669277297936	-0.6363938381034855	-0.639529884055723	0.020017988009108506	-6.08702351161312	-0.249149367722638	-0.830969285712267	-2.21835379622515	-2.66898533070097	-2.03304206256198	-0.118053296208341	-1.58210462912597	-1.25343274439133
YGL252C	0.03416975108165335	-1.046677430009725	-0.241320755258992	-0.4259802610023945	-2.59648337588771	-1.03620619818105	-0.876808481195075	-1.0963670410199	0.924236801967291	0.924236801967291	0.616267442311072	1.62388327508509	0.309714706181413
YGL253W	-0.1747894646560855	0.4983035233671735	-0.173904435497394	-0.008175639650839051	1.12274388404675	0.0005126012780830025	-0.0619747036276052	0.7808246820600331	2.5985481489336	3.53586697456365	0.894190203735873	1.1017767057945806	0.187316940552367
YGL254W	0.036437062559546846	0.09324620836168185	-0.512313986086232	-0.1132472047857912	-0.40917162020596604	-0.7910951891730446	-0.15706443041897	-0.18510714119064994	-0.0725533693413124	-0.0725533693413124	0.111988461481343	-0.341924423358825	-0.522395612443014
YGL255W	-0.5611672415155236	-0.24184309731086914	-0.162591803207787		0.0192409614051062	-0.5876310754950359	-0.299070078115429	-0.2222294120841599	-0.0709965130876588	-0.0709965130876588	0.259229611535847	0.14949842373626	0.375676511269215
YGL256W	0.2742687397641205	-0.1976678394166135	-0.255943253119666	-0.19943413842738225	1.69677964865155	-0.034286507228679985	-0.634212793497616	0.3369039252173595	0.453699559047847	0.453699559047847	-0.620171747041144	-0.413683799003881	-0.849313380576816
YGL257C	-0.17508608140734033	-0.07295844751646804	-0.370224073167181	-0.366835247959439	-1.41383879121376	0.32735956445251246	-0.31284114688478	-0.48863378551867653	1.00195470231764	1.00195470231764	-0.543181274796373	-0.5446531435586279	-0.882925440079662
YGL258W	0.006625188928702008	0.042690441553647485	-0.514481184951773	-0.2549785942590525	-1.6554916960825	-0.08355197733210148	-0.678035222894559	-0.7249928384484965	0.279101738749562	0.279101738749562	0.10703928360758	0.4482918341139225	-0.536496656202831
YGL259W	0.05629202713786299	-0.19620550283095478	-0.217866803440697	-0.36397968620654503	-2.79715279672653	-0.42256029727873295	0.449833306622318	-0.27699986713047253	0.293634359392832	0.293634359392832	0.520202863116891	0.3500591353360441	0.463716410878312
YGL260W	0.325338120116414	-0.18248991122692051	0.372823284942381	0.1603600812627265	-1.6225261197037	-0.6120835872604683	1.08992342785269	-0.068052889699934	-0.175328933356687	-0.175328933356687	-0.0794062277226179	0.364796989865255	0.407133563774931
