orf	hom | protein aggregates (Ire1) | 1,4-dithiothreitol [2 mM] | Cohen N~Schuldiner M, 2017
YDR205W	0.05926713661832268
YDR206W	0.05926713661832268
YDR207C	0.05926713661832268
YDR209C	0.05926713661832268
YDR210W	0.05926713661832268
YDR213W	0.05926713661832268
YDR214W	0.05926713661832268
YDR215C	0.05926713661832268
YDR216W	0.05926713661832268
YDR217C	0.05926713661832268
YDR218C	0.05926713661832268
YDR219C	0.05926713661832268
YDR220C	0.05926713661832268
YDR221W	0.05926713661832268
YDR222W	0.05926713661832268
YDR223W	0.05926713661832268
YDR225W	0.05926713661832268
YDR226W	0.05926713661832268
YDR227W	0.05926713661832268
YDR229W	0.05926713661832268
YDR230W	0.05926713661832268
YDR231C	0.05926713661832268
YDR233C	0.05926713661832268
YDR234W	0.05926713661832268
YDR237W	0.05926713661832268
YDR239C	0.05926713661832268
YDR241W	0.05926713661832268
YDR242W	0.05926713661832268
YDR244W	0.05926713661832268
YDR245W	0.05926713661832268
YDR246W-A	0.05926713661832268
YDR247W	0.05926713661832268
YDR248C	0.05926713661832268
YDR249C	0.05926713661832268
YDR250C	0.05926713661832268
YDR251W	0.05926713661832268
YDR252W	0.05926713661832268
YDR253C	0.05926713661832268
YDR254W	0.05926713661832268
YDR255C	0.05926713661832268
YDR256C	0.05926713661832268
YDR257C	0.05926713661832268
YDR258C	0.05926713661832268
YDR259C	0.05926713661832268
YDR260C	0.05926713661832268
YDR261C	0.05926713661832268
YDR262W	0.05926713661832268
YDR263C	0.05926713661832268
YDR264C	0.05926713661832268
YDR265W	0.05926713661832268
YDR266C	0.05926713661832268
YDR268W	0.05926713661832268
YDR269C	0.05926713661832268
YDR270W	0.05926713661832268
YDR271C	0.05926713661832268
YDR272W	0.05926713661832268
YDR273W	0.05926713661832268
YDR274C	0.05926713661832268
YDR275W	0.05926713661832268
YDR276C	0.05926713661832268
YDR277C	0.05926713661832268
YDR278C	0.05926713661832268
YDR279W	0.05926713661832268
YDR281C	0.05926713661832268
YDR282C	0.05926713661832268
YDR283C	0.05926713661832268
YDR284C	0.05926713661832268
YDR285W	0.05926713661832268
YDR286C	0.05926713661832268
YDR287W	0.05926713661832268
YDR289C	0.05926713661832268
YDR290W	0.05926713661832268
YDR291W	0.05926713661832268
YDR293C	0.05926713661832268
YDR294C	0.05926713661832268
YDR295C	0.05926713661832268
YDR296W	0.05926713661832268
YDR297W	0.05926713661832268
YDR298C	0.05926713661832268
YDR300C	0.05926713661832268
YDR304C	0.05926713661832268
YDR305C	0.05926713661832268
YDR306C	0.05926713661832268
YDR307W	0.05926713661832268
YDR309C	0.05926713661832268
YDR310C	0.05926713661832268
YDR312W	0.05926713661832268
YDR313C	0.05926713661832268
YDR314C	0.05926713661832268
YDR315C	0.05926713661832268
YDR316W	0.05926713661832268
YDR317W	0.05926713661832268
YDR318W	0.05926713661832268
YDR319C	0.05926713661832268
YDR320C	0.05926713661832268
YDR321W	0.05926713661832268
YDR322C-A	0.05926713661832268
YDR322W	0.05926713661832268
YDR323C	0.05926713661832268
YDR326C	0.05926713661832268
YDR329C	0.05926713661832268
YDR330W	0.05926713661832268
YDR332W	0.05926713661832268
YDR333C	0.05926713661832268
YDR334W	0.05926713661832268
YDR335W	0.05926713661832268
YDR336W	0.05926713661832268
YDR337W	0.05926713661832268
YDR338C	0.05926713661832268
YDR340W	0.05926713661832268
YDR344C	0.05926713661832268
YDR345C	0.05926713661832268
YDR346C	0.05926713661832268
YDR347W	0.05926713661832268
YDR348C	0.05926713661832268
YDR349C	0.05926713661832268
YDR350C	0.05926713661832268
YDR351W	0.05926713661832268
YDR352W	0.05926713661832268
YDR354W	0.05926713661832268
YDR357C	0.05926713661832268
YDR358W	0.05926713661832268
YDR359C	0.05926713661832268
YDR360W	0.05926713661832268
YDR363W	0.05926713661832268
YDR363W-A	0.05926713661832268
YDR364C	0.05926713661832268
YDR368W	0.05926713661832268
YDR369C	0.05926713661832268
YDR370C	0.05926713661832268
YDR371W	0.05926713661832268
YDR372C	0.05926713661832268
YDR374C	0.05926713661832268
YDR375C	0.05926713661832268
YDR377W	0.05926713661832268
YDR378C	0.05926713661832268
YDR379C-A	0.05926713661832268
YDR379W	0.05926713661832268
YDR380W	0.05926713661832268
YDR382W	0.05926713661832268
YDR383C	0.05926713661832268
YDR384C	0.05926713661832268
YDR385W	0.05926713661832268
YDR386W	0.05926713661832268
YDR387C	0.05926713661832268
YDR388W	0.05926713661832268
YDR389W	0.05926713661832268
YDR391C	0.05926713661832268
YDR392W	-5.80817938859565
YDR393W	0.05926713661832268
YDR395W	-5.80817938859565
YDR399W	0.05926713661832268
YDR400W	0.05926713661832268
YDR401W	0.05926713661832268
YDR402C	0.05926713661832268
YDR403W	0.05926713661832268
YDR405W	0.05926713661832268
YDR406W	0.05926713661832268
YDR408C	0.05926713661832268
YDR409W	0.05926713661832268
YDR410C	0.05926713661832268
YDR411C	0.05926713661832268
YDR414C	0.05926713661832268
YDR415C	0.05926713661832268
YDR417C	0.05926713661832268
YDR418W	0.05926713661832268
YDR419W	0.05926713661832268
YDR420W	0.05926713661832268
YDR421W	0.05926713661832268
YDR422C	0.05926713661832268
YDR423C	0.05926713661832268
YDR424C	0.05926713661832268
YDR425W	0.05926713661832268
YDR426C	0.05926713661832268
YDR428C	0.05926713661832268
YDR430C	0.05926713661832268
YDR431W	0.05926713661832268
YDR432W	0.05926713661832268
YDR433W	0.05926713661832268
YDR435C	0.05926713661832268
YDR436W	0.05926713661832268
YDR438W	0.05926713661832268
YDR439W	0.05926713661832268
YDR440W	0.05926713661832268
YDR441C	0.05926713661832268
YDR442W	0.05926713661832268
YDR443C	0.05926713661832268
YDR444W	0.05926713661832268
YDR445C	0.05926713661832268
YDR446W	0.05926713661832268
YDR447C	0.05926713661832268
YDR448W	0.05926713661832268
YDR450W	0.05926713661832268
YDR451C	0.05926713661832268
YDR452W	0.05926713661832268
YDR453C	0.05926713661832268
YDR455C	0.05926713661832268
YDR456W	0.05926713661832268
YDR457W	0.05926713661832268
YDR458C	0.05926713661832268
YDR459C	0.05926713661832268
YDR461W	0.05926713661832268
YDR462W	0.05926713661832268
YDR463W	0.05926713661832268
YDR465C	0.05926713661832268
YDR466W	0.05926713661832268
YDR467C	0.05926713661832268
YDR469W	-5.80817938859565
YDR470C	0.05926713661832268
YDR471W	0.05926713661832268
YDR475C	0.05926713661832268
YDR476C	0.05926713661832268
YDR477W	0.05926713661832268
YDR479C	0.05926713661832268
YDR480W	0.05926713661832268
YDR481C	0.05926713661832268
YDR482C	0.05926713661832268
YDR483W	0.05926713661832268
YDR484W	0.05926713661832268
YDR485C	0.05926713661832268
YDR486C	0.05926713661832268
YDR488C	0.05926713661832268
YDR490C	0.05926713661832268
YDR491C	0.05926713661832268
YDR492W	0.05926713661832268
YDR493W	0.05926713661832268
YDR494W	0.05926713661832268
YDR495C	0.05926713661832268
YDR496C	0.05926713661832268
YDR497C	0.05926713661832268
YDR500C	-5.80817938859565
YDR501W	0.05926713661832268
YDR502C	0.05926713661832268
YDR503C	0.05926713661832268
YDR504C	0.05926713661832268
YDR505C	0.05926713661832268
YDR506C	0.05926713661832268
YDR507C	0.05926713661832268
YDR508C	0.05926713661832268
YDR509W	0.05926713661832268
YDR511W	0.05926713661832268
YDR512C	5.926713661832294
YDR513W	0.05926713661832268
YDR514C	0.05926713661832268
YDR515W	0.05926713661832268
YDR516C	0.05926713661832268
YDR517W	0.05926713661832268
YDR518W	0.05926713661832268
YDR519W	0.05926713661832268
YDR520C	0.05926713661832268
YDR521W	0.05926713661832268
YDR522C	0.05926713661832268
YDR523C	0.05926713661832268
YDR524C	0.05926713661832268
YDR524C-B	0.05926713661832268
YDR524W-C	0.05926713661832268
YDR525W	0.05926713661832268
YDR525W-A	0.05926713661832268
YDR528W	0.05926713661832268
YDR529C	0.05926713661832268
YDR530C	0.05926713661832268
YDR532C	0.05926713661832268
YDR533C	0.05926713661832268
YDR534C	0.05926713661832268
YDR535C	0.05926713661832268
YDR536W	0.05926713661832268
YDR537C	0.05926713661832268
YDR538W	0.05926713661832268
YDR539W	0.05926713661832268
YDR540C	0.05926713661832268
YDR541C	0.05926713661832268
YEL001C	0.05926713661832268
YEL003W	0.05926713661832268
YEL004W	0.05926713661832268
YEL005C	0.05926713661832268
YEL006W	0.05926713661832268
YEL007W	0.05926713661832268
YEL008W	0.05926713661832268
YEL009C	0.05926713661832268
YEL010W	0.05926713661832268
YEL011W	0.05926713661832268
YEL012W	0.05926713661832268
YEL013W	0.05926713661832268
YEL014C	0.05926713661832268
YEL015W	0.05926713661832268
YEL016C	0.05926713661832268
YEL017C-A	0.05926713661832268
YEL017W	0.05926713661832268
YEL020C	0.05926713661832268
YEL023C	0.05926713661832268
YEL024W	0.05926713661832268
YEL025C	0.05926713661832268
YEL027W	0.05926713661832268
YEL028W	0.05926713661832268
YEL029C	0.05926713661832268
YEL030W	0.05926713661832268
YEL031W	0.05926713661832268
YEL033W	0.05926713661832268
YEL036C	0.05926713661832268
YEL037C	0.05926713661832268
YEL038W	0.05926713661832268
YEL039C	0.05926713661832268
YEL040W	0.05926713661832268
YEL041W	0.05926713661832268
YEL042W	0.05926713661832268
YEL043W	0.05926713661832268
YEL044W	-5.80817938859565
YEL045C	0.05926713661832268
YEL046C	0.05926713661832268
YEL047C	0.05926713661832268
YEL048C	0.05926713661832268
YEL049W	0.05926713661832268
YEL050C	0.05926713661832268
YEL051W	0.05926713661832268
YEL052W	0.05926713661832268
YEL053C	0.05926713661832268
YEL054C	0.05926713661832268
YEL056W	0.05926713661832268
YEL057C	0.05926713661832268
YEL059C-A	5.926713661832294
YEL059W	0.05926713661832268
YEL060C	0.05926713661832268
YEL061C	0.05926713661832268
YEL062W	-5.80817938859565
YEL063C	0.05926713661832268
YEL064C	0.05926713661832268
YEL065W	0.05926713661832268
YEL066W	0.05926713661832268
YEL067C	0.05926713661832268
YEL068C	0.05926713661832268
YEL071W	0.05926713661832268
YEL072W	0.05926713661832268
YER001W	0.05926713661832268
YER002W	0.05926713661832268
YER004W	0.05926713661832268
YER005W	0.05926713661832268
YER007C-A	0.05926713661832268
YER007W	0.05926713661832268
YER010C	0.05926713661832268
YER011W	0.05926713661832268
YER014C-A	0.05926713661832268
YER014W	-5.80817938859565
YER016W	0.05926713661832268
YER017C	0.05926713661832268
YER019C-A	0.05926713661832268
YER019W	0.05926713661832268
YER020W	0.05926713661832268
YER024W	0.05926713661832268
YER027C	0.05926713661832268
YER028C	0.05926713661832268
YER030W	0.05926713661832268
YER031C	0.05926713661832268
YER032W	0.05926713661832268
YER033C	0.05926713661832268
YER034W	0.05926713661832268
YER035W	0.05926713661832268
YER037W	0.05926713661832268
YER038W-A	0.05926713661832268
YER039C	0.05926713661832268
YER039C-A	0.05926713661832268
YER040W	0.05926713661832268
YER041W	0.05926713661832268
YER042W	0.05926713661832268
YER044C	0.05926713661832268
YER044C-A	0.05926713661832268
YER045C	0.05926713661832268
YER046W	0.05926713661832268
YER046W-A	0.05926713661832268
YER047C	0.05926713661832268
YER048C	0.05926713661832268
YER049W	0.05926713661832268
YER050C	5.926713661832294
YER051W	0.05926713661832268
YER052C	0.05926713661832268
YER053C	0.05926713661832268
YER053C-A	0.05926713661832268
YER054C	0.05926713661832268
YER055C	0.05926713661832268
YER056C	0.05926713661832268
YER056C-A	0.05926713661832268
YER057C	0.05926713661832268
YER058W	5.926713661832294
YER059W	0.05926713661832268
YER060W	0.05926713661832268
YER060W-A	0.05926713661832268
YER061C	0.05926713661832268
YER062C	0.05926713661832268
YER063W	0.05926713661832268
YER064C	0.05926713661832268
YER065C	0.05926713661832268
YER066C-A	0.05926713661832268
YER066W	0.05926713661832268
YER067C-A	0.05926713661832268
YER067W	0.05926713661832268
YER068C-A	0.05926713661832268
YER068W	0.05926713661832268
YER069W	0.05926713661832268
YER070W	0.05926713661832268
YER071C	0.05926713661832268
YER072W	0.05926713661832268
YER073W	0.05926713661832268
YER074W	0.05926713661832268
YER075C	0.05926713661832268
YER077C	0.05926713661832268
YER078C	0.05926713661832268
YER079W	0.05926713661832268
YER080W	0.05926713661832268
YER081W	0.05926713661832268
YER083C	0.05926713661832268
YER084W	0.05926713661832268
YER085C	0.05926713661832268
YER086W	0.05926713661832268
YER087C-B	0.05926713661832268
YER087W	0.05926713661832268
YER088C	0.05926713661832268
YER089C	0.05926713661832268
YER090W	0.05926713661832268
YER091C	0.05926713661832268
YER091C-A	0.05926713661832268
YER092W	0.05926713661832268
YER093C-A	0.05926713661832268
YER095W	0.05926713661832268
YER096W	0.05926713661832268
YER097W	0.05926713661832268
YER098W	0.05926713661832268
YER101C	0.05926713661832268
YER103W	0.05926713661832268
YER106W	0.05926713661832268
YER110C	0.05926713661832268
YER111C	0.05926713661832268
YER113C	0.05926713661832268
YER114C	0.05926713661832268
YER115C	0.05926713661832268
YER116C	0.05926713661832268
YER117W	0.05926713661832268
YER118C	0.05926713661832268
YER119C	0.05926713661832268
YER119C-A	0.05926713661832268
YER120W	0.05926713661832268
YER121W	0.05926713661832268
YER122C	0.05926713661832268
YER123W	0.05926713661832268
YER124C	0.05926713661832268
YER128W	0.05926713661832268
YER129W	0.05926713661832268
YER130C	0.05926713661832268
YER131W	0.05926713661832268
YER132C	0.05926713661832268
YER134C	0.05926713661832268
YER135C	0.05926713661832268
YER137C	0.05926713661832268
YER139C	0.05926713661832268
YER140W	0.05926713661832268
YER141W	0.05926713661832268
YER142C	0.05926713661832268
YER143W	0.05926713661832268
YER144C	0.05926713661832268
YER145C	-5.80817938859565
YER149C	0.05926713661832268
YER150W	0.05926713661832268
YER151C	0.05926713661832268
YER152C	0.05926713661832268
YER153C	-5.80817938859565
YER154W	5.926713661832294
YER155C	0.05926713661832268
YER156C	0.05926713661832268
YER158C	0.05926713661832268
YER161C	0.05926713661832268
YER162C	0.05926713661832268
YER163C	0.05926713661832268
YER164W	0.05926713661832268
YER166W	0.05926713661832268
YER167W	0.05926713661832268
YER169W	0.05926713661832268
YER170W	0.05926713661832268
YER173W	0.05926713661832268
YER174C	0.05926713661832268
YER175C	0.05926713661832268
YER175W-A	0.05926713661832268
YER176W	0.05926713661832268
YER177W	-5.80817938859565
YER178W	0.05926713661832268
YER179W	0.05926713661832268
YER180C	0.05926713661832268
YER180C-A	0.05926713661832268
YER181C	0.05926713661832268
YER182W	0.05926713661832268
YER183C	0.05926713661832268
YER184C	0.05926713661832268
YER185W	5.926713661832294
YER186C	0.05926713661832268
YER187W	0.05926713661832268
YER188W	0.05926713661832268
YFL001W	0.05926713661832268
YFL003C	0.05926713661832268
YFL004W	0.05926713661832268
YFL007W	0.05926713661832268
YFL010C	0.05926713661832268
YFL010W-A	0.05926713661832268
YFL011W	0.05926713661832268
YFL012W	0.05926713661832268
YFL012W-A	0.05926713661832268
YFL013C	0.05926713661832268
YFL014W	0.05926713661832268
YFL015C	0.05926713661832268
YFL016C	0.05926713661832268
YFL018C	0.05926713661832268
YFL019C	0.05926713661832268
YFL020C	0.05926713661832268
YFL021W	0.05926713661832268
YFL023W	0.05926713661832268
YFL025C	0.05926713661832268
YFL026W	0.05926713661832268
YFL027C	0.05926713661832268
YFL028C	0.05926713661832268
YFL030W	0.05926713661832268
YFL031W	0.05926713661832268
YFL032W	0.05926713661832268
YFL033C	0.05926713661832268
YFL034C-A	0.05926713661832268
YFL034W	0.05926713661832268
YFL036W	0.05926713661832268
YFL040W	0.05926713661832268
YFL041W	0.05926713661832268
YFL041W-A	0.05926713661832268
YFL042C	0.05926713661832268
YFL044C	0.05926713661832268
YFL046W	0.05926713661832268
YFL047W	0.05926713661832268
YFL048C	0.05926713661832268
YFL049W	0.05926713661832268
YFL050C	0.05926713661832268
YFL051C	0.05926713661832268
YFL052W	0.05926713661832268
YFL053W	0.05926713661832268
YFL054C	0.05926713661832268
YFL055W	0.05926713661832268
YFL063W	0.05926713661832268
YFR001W	0.05926713661832268
YFR006W	0.05926713661832268
YFR007W	0.05926713661832268
YFR008W	0.05926713661832268
YFR009W	0.05926713661832268
YFR010W	0.05926713661832268
YFR011C	0.05926713661832268
YFR012W	0.05926713661832268
YFR012W-A	0.05926713661832268
YFR013W	0.05926713661832268
YFR014C	0.05926713661832268
YFR015C	0.05926713661832268
YFR016C	0.05926713661832268
YFR017C	0.05926713661832268
YFR018C	0.05926713661832268
YFR019W	0.05926713661832268
YFR020W	0.05926713661832268
YFR021W	0.05926713661832268
YFR022W	0.05926713661832268
YFR023W	0.05926713661832268
YFR024C-A	0.05926713661832268
YFR025C	0.05926713661832268
YFR026C	0.05926713661832268
YFR030W	0.05926713661832268
YFR031C-A	0.05926713661832268
YFR032C	0.05926713661832268
YFR032C-A	0.05926713661832268
YFR032C-B	0.05926713661832268
YFR033C	0.05926713661832268
YFR034C	0.05926713661832268
YFR035C	0.05926713661832268
YFR036W	0.05926713661832268
YFR038W	0.05926713661832268
YFR039C	0.05926713661832268
YFR040W	-5.80817938859565
YFR041C	0.05926713661832268
YFR043C	0.05926713661832268
YFR044C	0.05926713661832268
YFR045W	0.05926713661832268
YFR046C	0.05926713661832268
YFR047C	0.05926713661832268
YFR048W	0.05926713661832268
YFR049W	0.05926713661832268
YFR053C	0.05926713661832268
YFR054C	0.05926713661832268
YFR055W	0.05926713661832268
YFR056C	0.05926713661832268
YFR057W	0.05926713661832268
YGL002W	0.05926713661832268
YGL003C	0.05926713661832268
YGL004C	0.05926713661832268
YGL005C	0.05926713661832268
YGL006W	0.05926713661832268
YGL006W-A	0.05926713661832268
YGL007C-A	0.05926713661832268
YGL007W	0.05926713661832268
YGL010W	0.05926713661832268
YGL012W	0.05926713661832268
YGL013C	0.05926713661832268
YGL014W	0.05926713661832268
YGL015C	0.05926713661832268
YGL016W	0.05926713661832268
YGL017W	0.05926713661832268
YGL019W	0.05926713661832268
YGL020C	0.05926713661832268
YGL021W	0.05926713661832268
YGL023C	0.05926713661832268
YGL024W	0.05926713661832268
YGL025C	0.05926713661832268
YGL026C	0.05926713661832268
YGL027C	0.05926713661832268
YGL028C	0.05926713661832268
YGL029W	0.05926713661832268
YGL031C	0.05926713661832268
YGL032C	0.05926713661832268
YGL033W	0.05926713661832268
YGL034C	0.05926713661832268
YGL035C	0.05926713661832268
YGL036W	0.05926713661832268
YGL037C	0.05926713661832268
YGL038C	0.05926713661832268
YGL039W	0.05926713661832268
YGL041C	0.05926713661832268
YGL041C-B	0.05926713661832268
YGL042C	0.05926713661832268
YGL043W	0.05926713661832268
YGL045W	0.05926713661832268
YGL049C	0.05926713661832268
YGL050W	0.05926713661832268
YGL051W	0.05926713661832268
YGL053W	0.05926713661832268
YGL054C	0.05926713661832268
YGL056C	0.05926713661832268
YGL057C	0.05926713661832268
YGL058W	0.05926713661832268
YGL059W	0.05926713661832268
YGL060W	0.05926713661832268
YGL062W	0.05926713661832268
YGL063W	0.05926713661832268
YGL064C	0.05926713661832268
YGL066W	-5.80817938859565
YGL067W	0.05926713661832268
YGL070C	0.05926713661832268
YGL071W	-5.80817938859565
YGL072C	0.05926713661832268
YGL076C	0.05926713661832268
YGL077C	0.05926713661832268
YGL078C	0.05926713661832268
YGL079W	0.05926713661832268
YGL080W	-5.80817938859565
YGL081W	0.05926713661832268
YGL082W	0.05926713661832268
YGL083W	0.05926713661832268
YGL084C	0.05926713661832268
YGL085W	0.05926713661832268
YGL086W	0.05926713661832268
YGL087C	0.05926713661832268
YGL088W	0.05926713661832268
YGL089C	0.05926713661832268
YGL090W	0.05926713661832268
YGL094C	0.05926713661832268
YGL095C	0.05926713661832268
YGL096W	0.05926713661832268
YGL101W	0.05926713661832268
YGL104C	0.05926713661832268
YGL105W	-5.80817938859565
YGL107C	5.926713661832294
YGL108C	0.05926713661832268
YGL109W	0.05926713661832268
YGL110C	0.05926713661832268
YGL114W	0.05926713661832268
YGL115W	0.05926713661832268
YGL117W	0.05926713661832268
YGL118C	0.05926713661832268
YGL121C	0.05926713661832268
YGL124C	0.05926713661832268
YGL125W	0.05926713661832268
YGL126W	0.05926713661832268
YGL127C	-5.80817938859565
YGL129C	0.05926713661832268
YGL131C	-5.80817938859565
YGL132W	0.05926713661832268
YGL133W	0.05926713661832268
YGL135W	0.05926713661832268
YGL136C	0.05926713661832268
YGL138C	0.05926713661832268
YGL139W	0.05926713661832268
YGL140C	0.05926713661832268
YGL141W	0.05926713661832268
YGL143C	5.926713661832294
YGL144C	0.05926713661832268
YGL146C	0.05926713661832268
YGL147C	-5.80817938859565
YGL148W	0.05926713661832268
YGL149W	0.05926713661832268
YGL151W	0.05926713661832268
YGL152C	0.05926713661832268
YGL153W	0.05926713661832268
YGL154C	0.05926713661832268
YGL156W	0.05926713661832268
YGL157W	-5.80817938859565
YGL158W	0.05926713661832268
YGL159W	0.05926713661832268
YGL160W	0.05926713661832268
YGL161C	0.05926713661832268
YGL162W	0.05926713661832268
YGL163C	0.05926713661832268
YGL164C	0.05926713661832268
YGL165C	0.05926713661832268
YGL166W	0.05926713661832268
YGL167C	0.05926713661832268
YGL168W	0.05926713661832268
YGL170C	0.05926713661832268
YGL173C	0.05926713661832268
YGL174W	0.05926713661832268
YGL175C	0.05926713661832268
YGL176C	0.05926713661832268
YGL177W	0.05926713661832268
YGL179C	0.05926713661832268
YGL180W	0.05926713661832268
YGL181W	0.05926713661832268
YGL188C-A	0.05926713661832268
YGL194C	0.05926713661832268
YGL195W	0.05926713661832268
YGL196W	0.05926713661832268
YGL197W	0.05926713661832268
YGL198W	0.05926713661832268
YGL199C	0.05926713661832268
YGL200C	0.05926713661832268
YGL202W	0.05926713661832268
YGL203C	0.05926713661832268
YGL206C	0.05926713661832268
YGL208W	0.05926713661832268
YGL209W	0.05926713661832268
YGL210W	0.05926713661832268
YGL211W	0.05926713661832268
YGL212W	0.05926713661832268
YGL213C	0.05926713661832268
YGL214W	0.05926713661832268
YGL215W	0.05926713661832268
YGL216W	0.05926713661832268
YGL217C	0.05926713661832268
YGL218W	0.05926713661832268
YGL219C	0.05926713661832268
YGL220W	0.05926713661832268
YGL221C	0.05926713661832268
YGL222C	0.05926713661832268
YGL223C	0.05926713661832268
YGL224C	0.05926713661832268
YGL226C-A	0.05926713661832268
YGL226W	0.05926713661832268
YGL227W	0.05926713661832268
YGL228W	0.05926713661832268
YGL229C	0.05926713661832268
YGL230C	0.05926713661832268
YGL231C	0.05926713661832268
YGL232W	0.05926713661832268
YGL234W	0.05926713661832268
YGL235W	0.05926713661832268
YGL236C	0.05926713661832268
YGL237C	0.05926713661832268
YGL240W	0.05926713661832268
YGL241W	0.05926713661832268
YGL242C	0.05926713661832268
YGL243W	0.05926713661832268
YGL244W	0.05926713661832268
YGL246C	0.05926713661832268
YGL248W	0.05926713661832268
YGL249W	0.05926713661832268
YGL250W	0.05926713661832268
YGL251C	0.05926713661832268
YGL252C	-5.80817938859565
YGL253W	0.05926713661832268
YGL254W	0.05926713661832268
YGL255W	0.05926713661832268
YGL256W	0.05926713661832268
YGL257C	0.05926713661832268
YGL258W	0.05926713661832268
YGL259W	0.05926713661832268
YGL260W	0.05926713661832268
YGL261C	0.05926713661832268
YGL262W	0.05926713661832268
YGL263W	0.05926713661832268
YGR001C	0.05926713661832268
YGR003W	0.05926713661832268
YGR004W	0.05926713661832268
YGR006W	0.05926713661832268
YGR007W	0.05926713661832268
YGR008C	0.05926713661832268
YGR010W	0.05926713661832268
YGR011W	0.05926713661832268
YGR012W	0.05926713661832268
YGR014W	0.05926713661832268
YGR015C	0.05926713661832268
YGR016W	0.05926713661832268
YGR017W	0.05926713661832268
YGR018C	0.05926713661832268
YGR019W	0.05926713661832268
YGR020C	0.05926713661832268
YGR021W	0.05926713661832268
YGR022C	0.05926713661832268
YGR023W	0.05926713661832268
YGR025W	0.05926713661832268
YGR026W	0.05926713661832268
YGR027C	0.05926713661832268
YGR028W	0.05926713661832268
YGR031W	0.05926713661832268
YGR032W	0.05926713661832268
YGR033C	0.05926713661832268
YGR034W	0.05926713661832268
YGR035C	0.05926713661832268
YGR035W-A	0.05926713661832268
YGR036C	0.05926713661832268
YGR037C	0.05926713661832268
YGR038W	-5.80817938859565
YGR039W	0.05926713661832268
YGR040W	0.05926713661832268
YGR041W	0.05926713661832268
YGR042W	0.05926713661832268
YGR043C	0.05926713661832268
YGR044C	0.05926713661832268
YGR045C	0.05926713661832268
YGR049W	0.05926713661832268
YGR050C	0.05926713661832268
YGR051C	0.05926713661832268
YGR052W	0.05926713661832268
YGR053C	0.05926713661832268
YGR054W	0.05926713661832268
YGR055W	-5.80817938859565
YGR056W	0.05926713661832268
YGR057C	0.05926713661832268
YGR058W	0.05926713661832268
YGR059W	0.05926713661832268
YGR061C	0.05926713661832268
YGR062C	0.05926713661832268
YGR063C	0.05926713661832268
YGR064W	0.05926713661832268
YGR066C	0.05926713661832268
YGR067C	0.05926713661832268
YGR068C	0.05926713661832268
YGR069W	0.05926713661832268
YGR070W	0.05926713661832268
YGR071C	0.05926713661832268
YGR072W	0.05926713661832268
YGR076C	0.05926713661832268
YGR077C	0.05926713661832268
YGR078C	0.05926713661832268
YGR079W	0.05926713661832268
YGR080W	0.05926713661832268
YGR081C	0.05926713661832268
YGR084C	0.05926713661832268
YGR085C	0.05926713661832268
YGR086C	0.05926713661832268
YGR087C	0.05926713661832268
YGR088W	0.05926713661832268
YGR089W	0.05926713661832268
YGR092W	0.05926713661832268
YGR093W	0.05926713661832268
YGR096W	0.05926713661832268
YGR097W	0.05926713661832268
YGR100W	0.05926713661832268
YGR101W	0.05926713661832268
YGR102C	0.05926713661832268
YGR104C	0.05926713661832268
YGR105W	0.05926713661832268
YGR106C	0.05926713661832268
YGR107W	0.05926713661832268
YGR108W	0.05926713661832268
YGR109C	0.05926713661832268
YGR110W	0.05926713661832268
YGR111W	0.05926713661832268
YGR112W	0.05926713661832268
YGR117C	0.05926713661832268
YGR118W	0.05926713661832268
YGR121C	0.05926713661832268
YGR121W-A	0.05926713661832268
YGR122C-A	0.05926713661832268
YGR122W	0.05926713661832268
YGR123C	0.05926713661832268
YGR124W	0.05926713661832268
YGR125W	0.05926713661832268
YGR126W	0.05926713661832268
YGR127W	0.05926713661832268
YGR129W	0.05926713661832268
YGR130C	0.05926713661832268
YGR131W	0.05926713661832268
YGR132C	0.05926713661832268
YGR133W	0.05926713661832268
YGR134W	0.05926713661832268
YGR135W	0.05926713661832268
YGR136W	0.05926713661832268
YGR137W	0.05926713661832268
YGR138C	0.05926713661832268
YGR139W	0.05926713661832268
YGR141W	0.05926713661832268
YGR142W	0.05926713661832268
YGR143W	0.05926713661832268
YGR144W	0.05926713661832268
YGR146C	0.05926713661832268
YGR146C-A	0.05926713661832268
YGR148C	0.05926713661832268
YGR149W	0.05926713661832268
YGR150C	5.926713661832294
YGR151C	0.05926713661832268
YGR152C	0.05926713661832268
YGR153W	0.05926713661832268
YGR154C	0.05926713661832268
YGR155W	0.05926713661832268
YGR157W	0.05926713661832268
YGR159C	0.05926713661832268
YGR160W	-5.80817938859565
YGR161C	0.05926713661832268
YGR162W	0.05926713661832268
YGR163W	0.05926713661832268
YGR164W	0.05926713661832268
YGR165W	5.926713661832294
YGR166W	0.05926713661832268
YGR167W	0.05926713661832268
YGR168C	0.05926713661832268
YGR169C	0.05926713661832268
YGR169C-A	0.05926713661832268
YGR170W	0.05926713661832268
YGR171C	0.05926713661832268
YGR173W	0.05926713661832268
YGR174C	0.05926713661832268
YGR174W-A	0.05926713661832268
YGR176W	0.05926713661832268
YGR177C	0.05926713661832268
YGR178C	0.05926713661832268
YGR180C	0.05926713661832268
YGR181W	0.05926713661832268
YGR182C	0.05926713661832268
YGR183C	0.05926713661832268
YGR184C	0.05926713661832268
YGR187C	0.05926713661832268
YGR188C	0.05926713661832268
