orf	hap a | growth (relative abundance in pooled culture) | MMS + time [10 generations] (methyl methanesulfonate [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | BCNU + time [10 generation] (carmustine [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | DMSO + time [10 generations] (dimethyl sulfoxide [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | ENU + time [10 generations] (N-ethyl-N-nitrosourea [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | MC + time [10 generations] (methyl carbamate [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | Menadione + time [10 generations (menadione [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | HQ + time [10 generation] (hydroquinone [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | MNU + time [10 generations] (N-methyl-N-nitrosourea [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | MMS + time [20 generations] (methyl methanesulfonate [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | BCNU + time [20 generation] (carmustine [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | DMSO + time [20 generations] (dimethyl sulfoxide [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | ENU + time [20 generations] (N-ethyl-N-nitrosourea [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | MC + time [20 generations] (methyl carbamate [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | Menadione + time [20 generations] (menadione [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | HQ + time [20 generation] (hydroquinone [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | MNU + time [20 generations] (N-methyl-N-nitrosourea [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013
YBR238C	-0.549508020311261	-0.318211379457244	0.0	-0.0195956132019131	-0.015068343283402	0.0	0.0	0.0	-2.04194766541603	-1.66917967698047	0.0	0.0	-1.03263741052258	0.0	0.0	0.0
YBR239C	-1.09094426335142	-0.338891911695098	-0.260749858843225	0.0	-0.0168303238768073	-0.0293421110870229	-0.201319579728912	-0.165539531339095	-1.46843837360589	-0.4300941746877	-0.124417610934729	-0.0212418132772862	-0.0666374294699028	-0.0381736124501351	-0.0603713310742502	-0.154093275951253
YBR240C	0.0	0.0	-0.122924027458719	-0.071280393221727	0.0	-0.0224187420507462	-0.048813943123954	-0.297570896741802	-0.029322138629432	0.0	-0.0926797575637579	0.0	0.0	0.0	0.0	-0.168852140938218
YBR241C	0.0	0.0	-0.331226220970065	-0.0146266623703175	-0.1237583456984	-0.149478288637285	0.0	-0.0574870882118024	-0.0382993309869124	-0.100292704270094	-0.124767001741767	-0.05966002273626	0.0	-0.0950630057577468	0.0	-0.0300909797328601
YBR242W	-0.0217974218450241	0.0	-0.33896117592557	0.0	-0.0283443659435827	-0.0148430838891436	0.0	0.0	-0.0847588606488383	0.0	-0.312887087665174	0.0	0.0	-0.144731150165629	0.0	0.0
YBR244W	-0.908187104833456	-1.42799774782856	-1.3350769428818	-1.16736742654735	0.0	0.0	0.0	-0.376310938139382	-0.844659378520996	-1.31837636298019	-1.20043001644304	-1.07228029557686	-0.227433352936282	-0.00721166774622883	-0.134739924051411	-0.347107063002677
YBR245C	-0.306668922346145	0.0	-0.425806177120621	0.0	-0.290333354944475	-0.698000884949872	-0.865890823212905	-0.131256029350416	-0.485257179336672	-0.0517403420364824	-0.478047573632463	0.0	-0.474965766668657	-0.632658911102271	-1.4949744827876	0.0
YBR246W	0.0	-0.178911003366124	0.0	0.0	-0.832568412226327	-0.595462997760765	0.0	-0.0100661252800545	0.0	-0.0155133505555356	-0.253896543376551	0.0	-1.10405297001917	-0.501999527844907	-0.15567471364955	-0.0581966521407966
YBR248C	-0.743822621314934	-0.0647040693308178	0.0	0.0	0.0	0.0	0.0	-0.389742114936015	-0.338826563868504	-0.0657634178204181	0.0	0.0	0.0	0.0	0.0	0.0
YBR250W	-0.309293636662479	-1.25590428974537	-1.24731076338361	0.0	-0.474941791765322	-0.147541713094782	-0.0453344407156617	-0.0571409623434742	-0.445112414735544	-0.294967617247111	-0.819538625476337	-0.000784686847690175	-0.558013264709114	-0.133306947896215	-0.193473314442544	-0.0408682643255709
YBR255W	0.0	-0.371918284858253	-0.449960925890394	0.0	0.0	0.0	-2.17322333111865	0.0	-0.207050681910264	0.0	-0.0970345834098425	0.0	-0.129902860126416	-0.0409489314903233	-0.750821660548228	-0.0505163980459753
YBR258C	-0.257828864645854	0.0	-0.00104364667421475	-0.033771513995652	-0.0828976988826273	0.0	0.0	-0.0567549531384755	-0.0632195286444901	-0.0620054146550215	0.0	-0.0216868847157077	0.0	-0.0427281941548605	0.0	-0.0654709008495855
YBR259W	-0.0385515781389962	0.0	0.0	-0.0792927311704226	0.0	-0.0702275728376307	-0.0752489878605154	-0.254373602296059	0.0	-0.014194673762411	0.0	0.0	0.0	0.0	-0.00770317989210145	0.0
YBR260C	-0.0779354227272542	0.0	-0.292415578922661	-0.0748263245663834	-1.44184940812045	0.0	-0.0625574868445624	-0.0885136432056108	0.0	0.0	-0.350860015497742	-0.00576918952545702	-1.63185975425803	-0.033465166023479	0.0	-0.153991774356826
YBR261C	0.0	0.0	-0.337024089939899	0.0	-0.0214633217896896	0.0	0.0	0.0	0.0	0.0	-1.11264001125967	-0.2269875056463	-0.100108855381158	0.0	0.0	-0.0253331379702377
YBR262C	-0.245741620657601	0.0	-0.23616794022141	0.0	0.0	0.0	-0.0818474615544993	-0.0385407690501047	-0.322964665362261	0.0	-0.2638353830524	-0.0988248725052774	0.0	0.0	0.0	-0.00412005780030356
YBR263W	-0.279876646597735	0.0	-0.977720285303569	0.0	-0.331931400924252	-0.0596459898737449	0.0	-0.00248929471915282	-0.291912704200429	-0.228069135505569	-0.383053136635987	-0.0858303924566624	-0.169622376486471	-0.171586199145177	-0.00656500111827008	-0.0641248917559492
YBR264C	-0.119086391679284	0.0	0.0	-0.0414494760439634	0.0	0.0	0.0	-0.0636366177400465	-0.304183083848768	-0.0953320487752469	-0.00833679259090747	-0.0315597608781353	0.0	0.0	0.0	-0.00529035199737526
YBR267W	0.0	0.0	-0.277502984546908	0.0	0.0	-0.0410895445656854	0.0	0.0	0.0	0.0	0.0	0.0	-0.0474228484926813	-0.025603905721743	0.0	0.0
YBR268W	0.0	-0.0502295941925579	0.0	-0.00394572871827159	0.0	0.0	-0.155672192466085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBR269C	0.0	-0.617482484734735	0.0	0.0	-0.0470634747380241	-0.0432020187154238	-1.74200542610299	0.0	0.0	-1.95978403402274	0.0	-0.0370799057128006	0.0	-0.0395507741608023	-0.643912098598691	-0.415299366743302
YBR270C	-0.496147872877664	-0.734219234471413	-0.288442390165603	0.0	-0.219221830855441	-0.070776521821998	-1.41684287635482	-0.0975608412745368	-0.729495916799416	-0.310464186942347	-0.19402972236789	0.0	-0.0916080515765225	-0.113571032661453	-0.712942950562331	0.0
YBR271W	-0.0439122002065808	-0.286761431416701	-0.324694015995624	0.0	-0.119051805378373	0.0	-0.022725496995597	-0.0901763631816932	-0.00639359159231301	0.0	-0.236953917141109	0.0	0.0	0.0	0.0	-0.114318103478028
YBR272C	-0.236710063699822	-0.278678952641694	0.0	0.0	-0.0496536965131904	0.0	-0.0550760053094046	-0.0471901573241063	-0.482654348513373	-0.00913085569060001	0.0	0.0	-0.0775693000090008	0.0	-0.0434004097814915	-0.0400164618565233
YBR274W	0.0	0.0	-0.0575398572069521	-0.0641722973148022	0.0	0.0	-0.213467124273384	-0.025271793045778	0.0	-0.0110939160768182	-0.123734256277984	0.0	0.0	0.0	-0.058265682272389	-0.143357303367334
YBR275C	-0.596158993085612	-0.291892609655368	-0.581401092529382	-0.220395603359893	-0.0681482576640278	-0.2947879925123	-0.411613891780438	-0.0845703235465516	-0.036808589678782	0.0	-0.704621155477025	-0.268806374762602	-0.0807639088603409	-0.232537131336806	-0.709383338910035	-0.0833882404098722
YBR276C	0.0	-0.824364259213459	-0.374469767708331	0.0	-0.178749232078067	-1.07078683040451	-1.84655998297346	-0.569129377078073	0.0	0.0	0.0	-0.0337549264585171	-1.16144612287247	-1.02209703386814	-1.884441554592	-0.0529893940139439
YBR277C	0.0	-0.306520383800674	0.0	0.0	0.0	0.0	-1.22874254581677	0.0	-0.00161290621209043	-0.434325792010337	0.0	-0.0416196382311709	0.0	0.0	-0.991236164459307	0.0
YBR278W	0.0	0.0	0.0	0.0	0.0	-0.19684001528617	-0.96377986222245	0.0	-0.117570186880215	-0.587686413712375	0.0	0.0	0.0	-0.431287056288343	-1.39040249582695	-0.253655869955065
YBR280C	0.0	-0.0506368161294417	0.0	0.0	0.0	-0.0256097966767495	-0.0499210605368965	0.0	-0.0512620746893195	0.0	0.0	0.0	0.0	0.0	0.0	-0.0256537980032596
YBR281C	0.0	-0.307657085744026	0.0	0.0	-0.230209800108011	-0.366794290807165	-2.79281486037515	-0.631639863965972	0.0	-2.69686237433501	0.0	-0.133524095759352	0.0	-1.03072657231423	-2.16964573069869	-0.539218550711273
YBR282W	0.0	0.0	0.0	-0.0803280240114468	0.0	0.0	-0.663472798970206	-0.106402159553583	0.0	-0.780963173589554	0.0	0.0	0.0	0.0	0.0	-0.000205104646849641
YBR284W	0.0	-1.69611546016673	0.0	0.0	-0.272181627068659	-0.487722416952503	-3.38050606228681	-0.24949377085239	0.0	-3.80616497692505	0.0	-0.13322495527545	-0.0694117515324084	-1.06503720346834	-2.15652461065241	-0.866188320649405
YBR285W	0.0	-0.151709649587167	0.0	-0.0309034620351722	-0.00803352505138033	0.0	-0.0515747502727129	-0.0908606316035705	-0.0131250913862013	-0.0275110607919524	-0.0361684194929666	0.0	-0.0922327631197373	-0.0509784411778336	0.0	-0.0990955526806605
YBR286W	0.0	-1.12563077944815	0.0	-0.0280291732056397	-0.337154889344072	-0.668450054268647	-2.75615192661804	-0.494547883003009	0.0	-1.79269804769149	0.0	-0.343390021209748	-0.128009707516611	-0.785140107872472	-1.51787065778632	-0.578669595960817
YBR287W	-0.132102780801006	-0.556471912181266	-0.416285556075549	-0.183196088536599	-0.10460215663008	-0.216095677995681	-0.327686590496257	-0.395062226041301	-0.772863732330957	-0.295263445448434	0.0	-0.306726076500214	-0.193062655839615	-0.443588114569606	-0.0473467491258952	-0.0644469510948293
YBR288C	0.0	0.0	0.0	0.0	-0.206647606691823	-0.587108206557212	-1.49441178695785	-0.0523350479557854	0.0	0.0	-0.209143790976128	-0.0370656087040606	-0.625728274983764	-0.82850259024665	-1.81943349869278	-0.105206288673008
YBR289W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0256518065579843
YBR290W	0.0	-0.828483465255756	-1.12554318185805	-0.392319048218046	-0.0526075309614922	-0.390425525770528	-1.05660772863397	-0.0510534627306001	-0.0376325620813929	-0.0868382685488704	-0.496337350684227	-0.546877915457787	0.0	-0.134305630084888	-0.830306786783424	0.0
YBR291C	0.0	-0.56982735236785	0.0	0.0	-0.0522319035194148	-0.116569134389248	-1.1723240486458	0.0	0.0	-1.29648330680844	0.0	0.0	0.0	-0.111707520474023	-0.522778663280317	-0.175801306464878
YBR292C	-0.207254614041335	-0.264679535001352	-0.0531366517999738	-0.0602396696256622	0.0	-0.0037784767185487	0.0	-0.0116831077058972	-0.154532231086216	0.0	0.0	-0.00438856741498572	-0.0583603365286312	-0.098531438779232	0.0	0.0
YBR293W	0.0	-0.238278443672432	0.0	-0.0643153575002322	0.0	-0.499894157962768	-0.396940894354046	-0.0282041388780332	0.0	0.0	-0.146295998126341	-0.067541534378488	0.0	-0.320082086895951	-0.297850424984859	-0.0420431406729143
YBR294W	0.0	-1.03969609162742	-0.194008733797804	-0.0519576351697424	-0.0854155995538042	-0.289519042011132	-0.414161181477605	-0.127349947185508	-0.134767020342957	-0.750247573019558	-0.0345788078745612	0.0	-0.0202609529790205	-0.0494905196873301	0.0	0.0
YBR295W	0.0	-1.91707282248187	0.0	0.0	-0.0110280751895724	-0.420688194449185	-3.42672572483519	-0.203404728540124	0.0	-3.26960297730236	0.0	-0.397358990541815	0.0	-0.888550556117652	-1.32957488379127	-0.272890999111272
YBR296C	0.0	0.0	-0.307475985326216	-0.000694586164621036	-0.00882198159169589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0255761974509023	-0.112876947137745	-0.311772184990161	-0.077034240102519
YBR299W	-0.0883457633319935	-0.573969832702412	-0.166301017572681	0.0	0.0	-0.102538856801036	-0.151200372775871	-0.107663123268227	-0.017755991260449	-0.0778059317983966	-0.125485017443598	-0.000350344789399548	0.0	-0.173153057339842	-0.118903135046946	-0.0594515675234728
YBR300C	0.0	-0.827433674175958	-0.588952370447068	-0.213712688348305	-0.316626457215884	-0.47656115233742	-0.280622437201623	-0.0705327673163492	0.0	-0.0820906006196145	-0.309482277205776	-0.416699740814263	-0.0153568743058132	-0.320915493883414	-0.245045346421596	-0.0755062475019228
YBR301W	-0.403525437218484	-1.12746175394881	-0.962621010975107	-0.138756431491965	-0.213813592260978	-0.284912166395698	-1.28698768259433	-0.604965517447956	-0.699604421593381	-0.824145644868485	-0.869328508212515	-0.508602378267014	-0.041964601524227	-0.197319496183489	-0.657984187573462	-0.266621746177151
YCL001W	0.0	-1.00444460782425	-0.053932360375021	-0.0480162671149618	0.0	-0.0244072180003378	-0.394512110285427	-0.0647141214578526	0.0	0.0	-0.109149651113134	-0.0598085686834215	0.0	-0.0160341658628065	-0.828188994547082	0.0
YCL001W-A	0.0	-0.136692009866079	0.0	0.0	-0.132858600442938	-0.183865017060487	-0.145140033082521	0.0	0.0	-0.0257841038372342	0.0	0.0	0.0	-0.0448418375563084	-0.0212894577087173	-0.0666316643665701
YCL002C	-0.182919905928992	-0.703772393883666	-0.281064108620338	-0.120895669206929	-0.343811981167643	-0.103702757820667	-0.818616349900539	-0.0720465112084847	-0.161579072763014	0.0	-0.0906894520651007	-0.125960801747214	-0.0377675862960016	0.0	-0.903380839288844	-0.0379575015031826
YCL005W	-2.42651800985304	-0.620218264277529	-0.706512744202149	0.0	-0.211778432856129	-0.272415108666255	-3.20451138122035	0.0	-4.57524407466396	-0.126698952088867	-2.61075126071472	0.0	-1.24517143850129	-0.389528835953971	-4.66137534433061	0.0
YCL008C	-1.90096846017103	-0.602618243926812	-0.145762782765246	-0.00656012914659909	-2.23456754529758	-0.2504942318932	-1.10177274382966	0.0	-3.40493076157883	0.0	-0.0519496242153177	-0.106615895642832	-1.05672556596745	-0.69351157445927	-1.68528098470827	-0.486662572961303
YCL009C	0.0	-0.517855637538303	-0.261706605929563	0.0	0.0	-0.252694409381686	-0.667141563392455	-0.0978696388756592	-0.0436792644045312	-0.153880539279131	-0.342549349325575	-0.0282506743757467	-0.134339825969258	-0.0961218548659994	-0.819198483581809	-0.0313859216573835
YCL010C	-0.478511151715815	-0.35937329743799	-1.93927663602445	-0.147792764790478	-0.903576452955658	-1.9720701798727	-2.67779044363279	-0.0241290040786177	-0.239689908448958	0.0	-2.26613881403852	-0.526955211994319	-2.36290038301862	-1.43772049091741	-2.66010218216758	0.0
YCL014W	-0.0569977534236485	-0.183410449213004	-0.16308997777022	-0.01189072031585335	-0.0460501637687023	-0.06385670415986	-0.0097439617937538	-0.1548076325296738	-0.077787138842786	-0.2989604810809705	0.0	-0.0129652123829085	0.0	0.0	-0.00577878091948445	-0.0147017379055123
YCL022C	-0.388366096484392	-0.623589897113171	-0.183407781216067	0.0	0.0	-0.219119948576302	-0.311370779893689	0.0	-0.0585371458010386	0.0	-0.225095188215815	0.0	-0.0530811542524936	-0.0271876910459992	-0.546304852508495	0.0
YCL023C	-0.0383615164417854	-0.58275448535741	-0.314419262523081	-0.0704623305655581	0.0	0.0	0.0	-0.0271090690044531	0.0	-0.132279997354405	-0.160640857823601	0.0	-0.0253366202179857	0.0	-0.0408466793581832	0.0
YCL024W	-0.05073700251413	-0.689545161527196	-0.0814640351726483	0.0	0.0	-0.0324191634710758	0.0	-0.286099952067488	-0.327189736710587	0.0	-0.045798309896159	0.0	0.0	0.0	0.0	-0.281259172936049
YCL025C	-0.299610516633362	-0.697344214933661	-0.394507693543436	-0.0581851302193734	0.0	-0.363570083715781	-0.24258192988935	-0.293163150546178	0.0	-0.353823136622669	-0.253771466945119	-0.0829050668410454	0.0	-0.230342230212218	-0.159669427698253	-0.257123023376389
YCL026C-A	-0.723069911579241	-0.549079517504291	-0.529566995190637	-0.323637041532576	-0.379890892033107	-0.734012498390263	-0.721432454517035	-0.69664940016831	-0.955127333496031	-0.837634432369295	-0.33525549827226	-0.0518471793848088	-0.0907663365988025	-0.351941944650952	0.0	-0.0790898282914521
YCL027W	-0.253586603419902	-0.482196205952293	-0.0613824842322206	-0.0106719782163198	-0.432618699009603	-0.319665094041124	-0.139668473037155	-0.0240923994545383	-0.403542450483162	-0.0542074568932138	0.0	0.0	-0.0145427050876252	-0.0354393794159247	-0.172560190966382	-0.135378376798661
YCL028W	0.0	0.0	-0.151898748347758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.139126058766951	0.0	0.0	0.0	0.0	0.0
YCL029C	0.0	-0.148530550457473	0.0	0.0	-0.0569577684946543	0.0	0.0	0.0	-0.047543647570734	0.0	-0.161868210510795	0.0	0.0	0.0	0.0	0.0
YCL032W	0.0	0.0	0.0	-0.0502295941925581	0.0	0.0	-0.0502295941925581	0.0	0.0	0.0	0.0	-0.0252949400425406	0.0	0.0	0.0	0.0
YCL033C	-0.365501070056585	-0.8702301290892	-1.57038141113362	-0.111823846933116	-0.192618067626671	-0.259382141467936	-1.05130590206834	-0.789920591480649	-1.34102754063442	-0.843501817000434	-0.738104119436893	-0.0611485660136637	-0.0278299719360726	-0.140854414825079	-1.52261457363578	-0.99739622094548
YCL034W	0.0	0.0	-0.0506955636331465	0.0	-0.0253697950482077	0.0	0.0	0.0	-0.0485782606140472	-6.62401596418505e-06	-0.0515462289334807	0.0	0.0	0.0	0.0	0.0
YCL035C	-0.265758186639522	-0.0354563735581719	-0.470350119967817	-0.33410017602702	-0.153986937656931	-0.0618483655407367	0.0	0.0	0.0	0.0	-0.0251852220368667	-0.088340163615559	-0.0461159647197791	-0.0525026745999764	0.0	0.0
YCL038C	0.0	-0.0669380736572842	-0.496837159269937	-0.00369884498750928	-0.0607435076114893	-0.187309697429487	-0.0692639373090747	-0.00752359268486735	-0.034740410735643	-0.0877164946875757	-0.505473751361516	0.0	-0.0652754730386755	-0.0223744094931437	-0.207477964206409	0.0
YCL039W	0.0	-0.540533057383467	-0.213238895294476	0.0	0.0	0.0	-0.516335230132942	-0.130278099685715	-0.0556993921531554	-0.162162657161504	0.0	0.0	-0.1614445324641	-0.0906546777257131	-0.115429131814693	-0.0491908161299359
YCL040W	0.0	-0.0493123499281847	-0.252621396784061	-0.139715012207546	-0.0173013913002968	-0.0138985220129699	0.0	0.0	-0.0568447963828183	-0.147128719696896	-0.297242065653191	-0.0368311183523797	-0.00953123912227216	-0.00957865182202333	-0.35191185114962	-0.0683860941726744
YCL042W	-0.132003355794797	0.0	-0.0919571470708429	0.0	0.0	-0.168792376400272	0.0	-0.0252581990229876	-0.0808166815974971	-0.130630530804104	0.0	0.0	0.0	0.0	-0.033428745965419	-0.00629397703991685
YCL044C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0520793837050015	-0.178490704807936	0.0	0.0	-0.025930026998122	0.0	-0.0477242334874062
YCL045C	0.0	-0.35396490364486	-0.800073551847167	-0.280129602612343	-0.0178876266037187	-0.223106557848066	-1.54977094268897	-0.156407836902622	0.0	0.0	-0.928678379912932	-0.227919835739618	-0.654161369696709	-0.0226858705887283	-2.3138920600404	-0.0131728096136103
YCL046W	0.0	0.0	-0.0510498805148427	0.0	0.0	-0.0261787412505561	0.0	0.0	-0.232433493946218	-0.0261836104045563	-0.025658077355925	0.0	0.0	-0.0273509182584799	-0.0263045586407338	0.0
YCL047C	-0.0382351483513519	-0.273506975334934	-0.439447931556556	-0.318842677177633	-0.418389535558234	-0.394331695356823	-0.565957612852302	0.0	-0.0816970942284736	-0.0276865468165799	-0.0509555283057139	-0.126167416588241	-0.391156599453903	-0.874152149675634	-0.658615066477815	-0.0454271140470248
YCL048W	0.0	-0.319589438705274	0.0	0.0	-0.0195739957564207	-0.0707723778906386	0.0	0.0	0.0	-0.0184834086009591	-0.100896219616058	-0.0287071709543945	-0.0146865821040736	-0.0702981533630993	-0.302397747964548	-0.0214181729046086
YCL049C	-0.0248769595040788	-0.526482009930391	-0.183475026277701	-0.0583763049780295	0.0	-0.0190374907730528	-0.0309602913577081	-0.089696860178325	-0.0324241658094819	0.0	-0.0130186675186832	-0.211657163766712	0.0	-0.159374153888353	-0.107472303152674	-0.0927378364454072
YCL050C	-0.118576053436725	-1.06156662121114	-0.462427589791851	-0.536464229068468	-0.100262738634553	-0.0498909338990772	-1.93721583727694	-0.180235073892326	-0.974934283671812	-0.853777243898873	0.0	-0.570686304097887	0.0	-0.250746946151811	-2.36113162019969	-1.26068989509364
YCL056C	-0.654335404687633	-0.50219740284927	0.0	-0.147124036831185	-0.000792586322298838	-0.369757254762524	-1.04629194711759	-0.673017250849033	-1.60032780235793	-0.693547186006773	0.0	-0.340688408352368	0.0	-0.608832848040487	-1.54634741063245	-0.644547949425053
YCL057W	-0.0274684348771377	-0.531198587480194	-0.179456616977252	-0.0701113341882431	-0.0470395330888254	0.0	0.0	0.0	-0.0502318976375564	0.0	-0.133595896494605	-0.178684040387121	-0.227864659929232	-0.125888531982828	-0.0504390765318448	0.0
YCL058C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00189268269292131	0.0	0.0	0.0	0.0	0.0
YCL061C	-0.9364288276977375	-0.1330504555035755	-2.31249155029631	-0.4701153753526035	-0.2951816844527895	-0.0231436139716532	-1.5551633061404264	-0.829721010567223	-2.297696140614555	-0.313634507891855	-2.677603035104465	-1.382309205342475	-0.6211606767557915	-0.170938023549608	-2.3619217915968402	-0.7873995326260534
YCL063W	0.0	-0.46629026547817	-0.29739051459151	0.0	-0.846647286957931	-0.27270394356030897	-0.39446536172069	-0.25120293205685	-0.282790953253414	-0.31163069819390754	-0.1875619266237595	-0.072123233142608	-2.032371849217565	-0.590358451507174	-0.5360661495739895	-0.370545877957393
YCL064C	0.0	0.0	-0.0537925959760113	0.0	0.0	-0.0502295941925579	-0.273455444625978	-0.0132257641890994	0.0	0.0	-0.0271920838500392	-0.00511468432733975	0.0	-0.0508364296026866	-0.118903135046946	-0.0318653633434585
YCL069W	-0.109017230729028	-0.468607702370629	-0.13713101654811	-0.155965932319652	-0.0616603250948855	-0.498103971174322	-0.754278319305786	-0.373975096350168	-0.198742193339658	0.0	-0.436070509712588	-0.277926607398681	-0.0726442120686315	-0.362782568451903	-1.19638172180987	-0.253677203460908
YCL076W	0.0	0.0	-0.0510933697415907	0.0	-0.0636875035783411	-0.0524944253260422	-0.0505603574571136	0.0	-0.0768406374546911	0.0	0.0	0.0	0.0	-0.101815361239837	-0.128026320623581	-0.0252598591255067
YCR001W	-0.0474255946636468	-0.659253210763386	-0.631978454134738	0.0	-0.117800946929751	0.0	-0.145064679499937	-0.0195592131643956	-0.341873503704392	-0.18518738548934	-0.151610133275345	0.0	0.0	0.0	0.0	0.0
YCR003W	0.0	0.0	-0.876982820253504	-0.179306049368777	-0.104177311565171	0.0	0.0	0.0	0.0	0.0	-0.36717592052305	-0.551245345836447	-0.370461911947681	0.0	-0.676449741140549	0.0
YCR004C	0.0	0.0	0.0	-0.494927083293444	-0.110751157756591	0.0	-5.04323670412849	0.0	0.0	-0.171020182982024	0.0	-0.252245880217049	0.0	0.0	-2.87174595938155	0.0
YCR005C	-0.279335288233628	-0.199975549105065	-0.571598951207264	-0.223003649824023	-0.147425013215484	-0.0588031437843659	-0.191246069788422	0.0	-1.25665616912875	-0.457610631224836	-0.887489555392668	-0.13945249642233	-0.229562064915033	-0.259918370585629	-0.29562253438663	0.0
YCR007C	-0.00258901277658907	-0.0050303974070931	-0.116793617626743	-0.0634359125716037	0.0	0.0	0.0	-0.0424609245328393	-0.0321611390012402	0.0	-0.245794681914828	-0.0621511335276645	0.0	0.0	-0.0621018906721877	-0.134343037789029
YCR008W	-0.14827548685974	-0.160820947324653	-0.771611922690642	-0.133841723890074	-0.0939925285787115	-2.35692270786643	-3.28246209300925	-0.389459785060958	0.0	0.0	-1.53417000478317	-0.525814043996757	0.0	-1.32689925340787	-3.41308805747286	0.0
YCR010C	0.0	0.0	-0.0201708449448219	0.0	-0.154889406563513	0.0	-0.19311525264927	0.0	0.0	0.0	0.0	0.0	0.0	-0.0195930435804206	-0.10266372016168	0.0
YCR011C	-0.0917860532634922	-0.00779398392200026	-0.00157561393124528	-0.0203692145025691	-0.0418340356158575	-0.0298665456819371	-0.0169797251539769	0.0	0.0	0.0	0.0	-0.0128149792573664	-0.0960504943165272	-0.0691029602587516	-0.0281708934593032	0.0
YCR014C	-0.161415232569276	-0.570953053682292	-0.107098806171755	0.0	0.0	0.0	0.0	-0.0774776106864117	0.0	-0.0108064903654768	0.0	0.0	0.0	0.0	0.0	0.0
YCR015C	0.0	0.0	-0.390370519525049	-0.111677641286199	0.0	-0.0524944253260422	-0.0672626370734224	0.0	0.0	0.0	-0.126635463890425	-0.179028583917873	-0.00570420030631524	-0.0604870544350677	-0.0507329780537566	-0.0510182955848626
YCR016W	0.0	-0.0161449949312806	0.0	-0.0357771010303525	0.0	-0.384101926208062	-0.0652885889633446	-0.192208006939235	0.0	0.0	0.0	-0.240224061831749	-0.0284558329423601	-0.401412147519156	-0.312668043056292	-0.369742572705452
YCR017C	0.0	0.0	0.0	0.0	-0.312118241169076	-0.230219613956814	-1.23682954050177	-0.316315725218145	0.0	0.0	0.0	-0.0001877589422139	-0.683691261239242	-0.23742125618959	-1.79346078193071	-1.07559364393121
YCR019W	-0.988580212503123	-0.861709252517634	-0.281740912326811	-0.621662740406402	-0.40689885641673	-0.111950068600358	-2.4920243344913	-1.39824997246683	-2.6567439070912	-1.20022085044788	0.0	-0.127315908350836	0.0	-0.504098942989998	-2.30269160519899	-1.94808925673358
YCR020C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.114217036463537	0.0	0.0	0.0	0.0	0.0	-0.309778964674344	-0.08146770233148
YCR020C-A	0.0	0.0	0.0	0.0	-0.230490827088302	-0.185144149154204	-0.059096661273411	-0.0830513113334357	0.0	0.0	0.0	-0.0318614970548823	-0.470247363921747	-0.137566555295169	-0.581094943865033	-0.143387087810378
YCR020W-B	0.0	-1.01769725869442	0.0	-0.237911281232062	-0.299491542090964	-0.732329871786687	-0.252192056416511	-0.242845991825765	0.0	0.0	0.0	0.0	-0.179395294486443	0.0	0.0	-0.0851858055198806
YCR021C	-1.66126263465571e-05	0.0	-0.377660195665091	-0.386602576407376	-0.100021965136217	-0.211161776850261	-0.0933456799056342	-0.101834959314108	0.0	-0.0146070009553618	-0.617512189595153	-0.140326376363224	0.0	-0.177399945493697	-0.00877260940633473	-0.20372649706885
