orf	hap a | growth (colony size) | lithium hexafluorophosphate [3 mM] | YPD | Jin X~Liu B, 2021
YDR513W	0.041409999999999995
YDR514C	0.0433
YDR515W	0.09888666666666668
YDR516C	0.0121
YDR517W	0.029079999999999998
YDR519W	0.022096666666666667
YDR520C	0.06064666666666666
YDR522C	-0.05317666666666667
YDR524C	-0.03823666666666666
YDR525W	-0.06002
YDR525W-A	0.07322
YDR528W	-0.025416666666666667
YDR530C	0.09712666666666665
YDR532C	0.04490333333333333
YDR533C	0.0014466666666666666
YDR534C	-0.07911666666666667
YDR535C	-0.041626666666666666
YDR536W	-0.059230000000000005
YDR537C	0.13611333333333334
YDR538W	0.05421333333333333
YDR539W	0.05015666666666666
YDR540C	0.025836666666666674
YDR541C	-0.19341333333333333
YEL001C	-0.21136333333333335
YEL003W	-0.03724333333333334
YEL004W	0.05843
YEL005C	0.00027000000000000174
YEL006W	0.02749
YEL008W	0.015473333333333334
YEL010W	-0.028993333333333333
YEL011W	0.00907
YEL012W	-0.05668666666666667
YEL013W	-0.14576333333333333
YEL014C	-0.08831
YEL015W	0.018106666666666663
YEL016C	0.032146666666666664
YEL017C-A	0.02854
YEL017W	0.04759
YEL020C	-0.027443333333333333
YEL023C	-0.003109999999999997
YEL025C	-0.07758999999999999
YEL028W	-0.03925666666666667
YEL030W	-0.007143333333333335
YEL031W	0.05977000000000001
YEL033W	0.002263333333333334
YEL037C	0.006269999999999999
YEL038W	-0.026390000000000007
YEL039C	0.026410000000000003
YEL040W	0.01594
YEL041W	0.0012600000000000007
YEL042W	-0.0012766666666666666
YEL043W	-0.047470000000000005
YEL047C	-0.041563333333333334
YEL048C	-0.03385666666666667
YEL049W	0.05995333333333333
YEL052W	0.09860000000000001
YEL053C	0.04705666666666666
YEL056W	-0.043533333333333334
YEL057C	0.10793666666666667
YEL059W	0.15262666666666666
YEL066W	0.16119666666666665
YEL067C	0.055213333333333336
YEL068C	0.06017666666666666
YEL071W	-0.04900000000000001
YER001W	3.999999999999953e-05
YER002W	0.058336666666666676
YER004W	-0.005516666666666667
YER005W	0.0346
YER007C-A	-0.037656666666666665
YER007W	-0.047673333333333325
YER010C	-0.011856666666666668
YER011W	0.061256666666666675
YER016W	0.01823666666666667
YER019C-A	-0.03524666666666667
YER019W	-0.03167
YER020W	0.010946666666666669
YER024W	-0.039786666666666665
YER027C	0.06341666666666666
YER028C	-0.034743333333333334
YER030W	0.015606666666666663
YER031C	-0.038149999999999996
YER032W	-0.046009999999999995
YER033C	0.04047666666666667
YER034W	0.023053333333333332
YER035W	0.03967333333333333
YER038W-A	-0.07408333333333333
YER039C	-0.05834
YER039C-A	0.014156666666666666
YER041W	0.11246333333333332
YER042W	0.09778333333333333
YER044C-A	-0.00315
YER045C	0.06266666666666666
YER046W	-0.01714
YER046W-A	-0.15895333333333334
YER047C	-0.038979999999999994
YER048C	0.04052
YER049W	0.04410666666666666
YER051W	0.01768666666666667
YER052C	0.009936666666666668
YER053C	-0.09642666666666666
YER054C	0.023756666666666666
YER056C	0.03537
YER059W	0.11667666666666666
YER060W	-0.07187
YER061C	-0.04896333333333333
YER062C	0.0003000000000000001
YER063W	0.04492666666666667
YER064C	-0.09562666666666668
YER065C	-0.005796666666666666
YER066C-A	0.01595333333333333
YER066W	0.016983333333333333
YER067C-A	0.04200333333333333
YER067W	-0.03840333333333333
YER071C	-0.010706666666666668
YER072W	0.0020166666666666644
YER073W	0.04124
YER074W	-0.035956666666666665
YER075C	-0.00898
YER078C	-0.15746
YER079W	0.20533333333333334
YER080W	-0.03792333333333333
YER081W	0.027706666666666668
YER083C	-0.006476666666666668
YER084W	-0.017336666666666667
YER085C	0.049806666666666666
YER087C-B	0.09825000000000002
YER088C	-0.30571333333333334
YER089C	-0.05576999999999999
YER090W	0.04402
YER091C	0.006946666666666666
YER091C-A	0.011409999999999998
YER092W	0.04199666666666666
YER093C-A	-0.10372999999999999
YER095W	0.02696333333333333
YER096W	-0.06513333333333333
YER097W	-0.014293333333333333
YER098W	0.058743333333333335
YER101C	-0.10006
YER106W	-0.008896666666666666
YER111C	0.029316666666666668
YER113C	0.02913666666666667
YER114C	-0.02126
YER115C	-0.09168
YER116C	0.011073333333333336
YER118C	-0.008159999999999999
YER119C	0.035359999999999996
YER119C-A	-0.07781666666666667
YER120W	0.052203333333333324
YER121W	0.0252
YER123W	-0.03770333333333333
YER124C	0.10851666666666666
YER128W	0.019736666666666666
YER129W	0.12003333333333333
YER130C	-0.000493333333333334
YER131W	-0.032760000000000004
YER132C	-0.019026666666666667
YER134C	0.030350000000000002
YER135C	0.06520333333333334
YER137C	-0.0017200000000000017
YER139C	-0.07771
YER140W	0.05625
YER142C	-0.09836
YER143W	-0.27942
YER144C	-0.08613666666666665
YER145C	0.03810333333333333
YER149C	0.05037333333333333
YER150W	0.06857666666666666
YER151C	0.020699999999999996
YER152C	-0.033569999999999996
YER153C	-0.42410333333333333
YER155C	0.14847666666666667
YER156C	0.09123666666666667
YER158C	-0.10611
YER161C	-0.12067666666666667
YER162C	0.19538666666666668
YER163C	-0.06284666666666666
YER164W	0.025226666666666665
YER166W	0.03894
YER167W	0.10285
YER170W	0.052779999999999994
YER173W	-0.04183
YER174C	0.031580000000000004
YER175C	0.01283
YER176W	0.06633333333333333
YER177W	-0.04
YER178W	-0.03802
YER179W	0.14398999999999998
YER180C	-0.016776666666666665
YER181C	0.04382666666666666
YER182W	-0.052403333333333336
YER183C	0.050219999999999994
YER184C	0.01065
YER185W	0.06845
YER186C	-0.11762333333333334
YER187W	0.058480000000000004
YER188W	-0.041703333333333335
YFL003C	0.04893666666666666
YFL004W	-0.07024000000000001
YFL007W	0.04352333333333333
YFL010C	0.03256666666666667
YFL010W-A	-0.032113333333333334
YFL011W	-0.003130000000000003
YFL012W	0.05946666666666667
YFL012W-A	0.009963333333333331
YFL013C	0.007620000000000003
YFL014W	-0.05744666666666667
YFL015C	0.025076666666666664
YFL018C	-0.026163333333333334
YFL019C	-0.02011
YFL020C	0.07201666666666667
YFL021W	-0.07537
YFL023W	-0.12274333333333333
YFL025C	0.06004333333333333
YFL027C	-0.04132333333333333
YFL028C	0.03295666666666667
YFL030W	0.005916666666666666
YFL031W	0.004023333333333331
YFL032W	0.004029999999999999
YFL033C	-0.029459999999999997
YFL034C-A	-0.00847
YFL034W	-0.01609333333333333
YFL036W	0.010699999999999996
YFL040W	0.09230666666666666
YFL041W	-0.10910000000000002
YFL042C	0.047593333333333335
YFL044C	0.0029433333333333304
YFL046W	-0.04133
YFL047W	-0.023499999999999997
YFL048C	-0.04795
YFL049W	0.07609666666666666
YFL050C	-0.019926666666666665
YFL051C	0.07748666666666666
YFL052W	0.09173666666666667
YFL053W	-0.08201666666666667
YFL054C	-0.06606333333333334
YFL055W	-0.029226666666666665
YFL063W	0.02249666666666667
YFR006W	0.044893333333333334
YFR007W	-0.007670000000000001
YFR008W	0.14268
YFR009W	-0.02098333333333333
YFR010W	-0.17907333333333333
YFR011C	0.06669333333333334
YFR012W	0.020276666666666665
YFR013W	0.07151
YFR014C	0.08495000000000001
YFR015C	0.10268000000000001
YFR016C	0.026860000000000005
YFR017C	0.051699999999999996
YFR018C	-0.10857
YFR019W	-0.07126666666666666
YFR020W	0.0012799999999999988
YFR021W	-0.11683666666666666
YFR022W	-0.0070700000000000025
YFR023W	0.05075999999999999
YFR024C-A	0.028068333333333334
YFR026C	-0.09697666666666667
YFR030W	0.05589333333333333
YFR031C-A	-0.07993333333333334
YFR032C	0.032576666666666663
YFR032C-A	-0.015153333333333333
YFR033C	-0.34796000000000005
YFR034C	-0.038913333333333334
YFR035C	-0.030633333333333332
YFR038W	0.019856666666666665
YFR039C	0.03050333333333333
YFR040W	0.027326666666666666
YFR041C	0.08618666666666668
YFR044C	0.06570999999999999
YFR045W	0.048889999999999996
YFR046C	-0.01003333333333333
YFR047C	-0.022693333333333333
YFR048W	-0.01087
YFR049W	0.046576666666666676
YFR053C	-0.09899333333333334
YFR054C	-0.011359999999999995
YFR055W	-0.014950000000000003
YFR056C	-0.04297666666666666
YFR057W	-0.06515
YGL002W	-0.03395333333333333
YGL004C	-0.012249999999999999
YGL005C	0.028050000000000002
YGL006W	-0.022313333333333334
YGL007W	-0.6824966666666666
YGL009C	0.06763333333333334
YGL010W	-0.007026666666666665
YGL013C	0.10552666666666666
YGL014W	-0.07604666666666667
YGL015C	0.007560000000000002
YGL016W	-0.07479
YGL017W	0.009793333333333333
YGL019W	-0.015116666666666665
YGL020C	-0.014276666666666667
YGL021W	-0.028743333333333333
YGL023C	0.08319666666666665
YGL024W	0.017229999999999985
YGL027C	-0.007459999999999999
YGL028C	0.06215999999999999
YGL029W	-0.03028333333333333
YGL031C	0.029263333333333336
YGL032C	0.03509666666666667
YGL034C	0.03818
YGL035C	-0.027933333333333334
YGL036W	-0.13071666666666668
YGL037C	0.043673333333333335
YGL039W	0.07112
YGL041C	-0.023706666666666668
YGL042C	-0.00963
YGL043W	-0.17335
YGL045W	-0.093675
YGL050W	0.07797
YGL051W	0.013569999999999999
YGL053W	0.015973333333333336
YGL054C	0.16400666666666666
YGL056C	0.01113666666666667
YGL057C	0.03613333333333333
YGL059W	0.005479999999999999
YGL060W	7.666666666666525e-05
YGL062W	-0.06512
YGL066W	0.08177666666666666
YGL067W	0.06004999999999999
YGL077C	0.07478666666666667
YGL078C	0.04368666666666667
YGL079W	0.009640000000000001
YGL080W	0.026493333333333337
YGL081W	0.018373333333333335
YGL082W	-0.028153333333333336
YGL083W	-0.006203333333333334
YGL084C	-0.006893333333333334
YGL085W	0.05587
YGL086W	-0.03577
YGL087C	-0.03648
YGL089C	0.012450000000000001
YGL090W	-0.057609999999999995
YGL094C	-0.18104
YGL096W	-0.02927
YGL101W	0.06925666666666667
YGL104C	0.015896666666666667
YGL105W	0.07233
YGL108C	0.01699
YGL109W	-0.006479999999999997
YGL110C	-0.030263333333333333
YGL114W	0.03821666666666667
YGL115W	-0.03553333333333333
YGL117W	-0.03115666666666667
YGL118C	0.03274666666666667
YGL121C	-0.0004499999999999996
YGL124C	-0.06184666666666666
YGL125W	-0.03334666666666666
YGL126W	0.0054100000000000025
YGL131C	-0.005660000000000001
YGL132W	0.08042666666666667
YGL133W	0.04192666666666666
YGL136C	0.10026666666666667
YGL138C	-0.024313333333333336
YGL139W	-0.06719
YGL140C	0.008613333333333334
YGL141W	-0.04667666666666667
YGL144C	0.04194333333333333
YGL146C	0.07550666666666667
YGL147C	-0.15383666666666665
YGL148W	0.03951333333333334
YGL149W	-0.09432999999999998
YGL151W	0.04405333333333333
YGL152C	-0.057600000000000005
YGL153W	0.07071333333333334
YGL156W	-0.03953333333333333
YGL157W	0.016296666666666668
YGL158W	0.014233333333333332
YGL159W	0.06765666666666667
YGL160W	-0.10507
YGL161C	-0.013646666666666668
YGL162W	0.07593
YGL163C	-0.12579666666666667
YGL164C	-0.07863333333333333
YGL165C	0.014123333333333335
YGL166W	0.0020733333333333346
YGL167C	-0.45836666666666664
YGL168W	-0.4153466666666666
YGL170C	0.001669999999999999
YGL173C	0.09808
YGL174W	0.008759999999999997
YGL175C	0.04191333333333333
YGL176C	-0.09946
YGL177W	-0.09869666666666667
YGL179C	-0.09965
YGL180W	-0.026726666666666666
YGL181W	0.015853333333333334
YGL194C	0.046783333333333336
YGL195W	-0.04630000000000001
YGL196W	-0.09974666666666666
YGL197W	0.06845333333333332
YGL198W	0.04041
YGL199C	0.08315666666666667
YGL202W	0.030313333333333334
YGL203C	-0.07133333333333335
YGL205W	0.07063666666666667
YGL208W	0.087405
YGL209W	0.002485000000000001
YGL210W	0.10612666666666666
YGL211W	-0.03199
YGL212W	0.049043333333333335
YGL213C	0.005066666666666665
YGL214W	-0.19635666666666665
YGL215W	0.06171000000000001
YGL216W	0.08091666666666668
YGL217C	-0.056193333333333324
YGL219C	-0.00771666666666667
YGL221C	0.02267
YGL222C	0.049389999999999996
YGL224C	0.0018633333333333325
YGL226C-A	-0.03053
YGL226W	-0.08469333333333333
YGL227W	0.003306666666666666
YGL228W	-0.09115333333333335
YGL229C	-0.18227000000000002
YGL230C	0.07515333333333334
YGL231C	-0.08178666666666667
YGL232W	0.03795
YGL234W	0.06719666666666667
YGL235W	-0.23580666666666664
YGL236C	-0.2546
YGL237C	-0.39357333333333333
YGL241W	0.06422333333333334
YGL242C	-0.025313333333333337
YGL243W	0.018256666666666668
YGL244W	0.12774000000000002
YGL248W	-0.017070000000000002
YGL249W	0.06771
YGL250W	0.01589
YGL251C	0.010506666666666666
YGL252C	0.021216666666666665
YGL253W	-0.033903333333333334
YGL254W	-0.06444333333333334
YGL256W	-0.16007666666666667
YGL257C	-0.059019999999999996
YGL258W	-0.05026333333333333
YGL259W	0.06933
YGL260W	-0.01916
YGL261C	0.003726666666666666
YGL262W	-0.021736666666666665
YGL263W	0.03443
YGR001C	0.10459666666666666
YGR003W	0.028876666666666672
YGR004W	0.03877
YGR007W	0.057563333333333334
YGR008C	0.09001666666666668
YGR010W	0.017513333333333336
YGR011W	0.016733333333333336
YGR012W	-0.010713333333333332
YGR014W	-0.014473333333333333
YGR015C	0.005276666666666666
YGR016W	0.009783333333333331
YGR017W	-0.03361
YGR018C	-0.05499333333333334
YGR019W	0.17726
YGR021W	0.0342
YGR022C	0.020239999999999998
YGR023W	0.06602666666666666
YGR025W	-0.009806666666666667
YGR026W	-0.03715999999999999
YGR027C	-0.16362666666666667
YGR028W	0.09037333333333335
YGR031W	0.00231
YGR032W	0.10914333333333333
YGR033C	0.04335
YGR034W	0.013136666666666665
YGR035C	0.0016966666666666658
YGR037C	0.06110666666666666
YGR038W	-0.020983333333333336
YGR039W	-0.04061
YGR040W	-0.019183333333333333
YGR041W	0.09577000000000001
YGR042W	0.11453666666666666
YGR043C	0.10743666666666667
YGR044C	0.01694333333333333
YGR045C	-0.0618
YGR049W	-0.009009999999999999
YGR050C	-0.013073333333333334
YGR051C	-0.040843333333333336
YGR052W	0.06316333333333334
YGR053C	0.01793
YGR054W	0.051419999999999993
YGR055W	-0.21714999999999998
YGR058W	-0.06080333333333333
YGR059W	0.049339999999999995
YGR061C	0.09416000000000001
YGR066C	0.03721333333333333
YGR067C	-0.08844
YGR068C	0.04563
YGR069W	-0.040100000000000004
YGR070W	0.0027600000000000033
YGR071C	0.04888
YGR072W	0.03971
YGR077C	0.02318666666666667
YGR078C	-0.00840333333333333
YGR079W	0.12298000000000002
YGR080W	0.12495333333333332
YGR081C	0.004599999999999997
YGR084C	-0.12772999999999998
YGR085C	-0.017119999999999996
YGR086C	0.08256000000000001
YGR087C	0.012916666666666668
YGR088W	0.002773333333333338
YGR089W	0.018253333333333333
YGR092W	-0.12438666666666666
YGR093W	0.0526
YGR096W	0.012086666666666667
YGR097W	0.05231666666666666
YGR100W	-0.015736666666666666
YGR105W	-0.4484966666666667
YGR106C	-0.038533333333333336
YGR107W	-0.032869999999999996
YGR108W	0.04635666666666666
YGR109C	-0.04252
YGR110W	-0.0049166666666666655
YGR111W	0.11219666666666668
YGR117C	-0.008593333333333335
YGR118W	-0.06059
YGR121C	-0.029776666666666663
YGR122C-A	0.14972
YGR123C	-0.05453666666666667
YGR124W	-0.11213333333333335
YGR126W	-0.11129000000000001
YGR127W	-0.004650000000000001
YGR129W	-0.0011166666666666651
YGR130C	-0.01666
YGR131W	0.009506666666666668
YGR132C	-0.012823333333333332
YGR133W	-0.09795
YGR134W	0.03722999999999999
YGR135W	-0.15687666666666666
YGR136W	0.002583333333333332
YGR137W	-0.04072666666666667
YGR138C	0.00949
YGR139W	-0.053613333333333325
YGR141W	0.022513333333333333
YGR142W	-0.018233333333333334
YGR143W	-0.09822666666666667
YGR144W	-0.01706333333333333
YGR146C	-0.08350999999999999
YGR148C	-0.06367666666666667
YGR149W	0.012986666666666667
YGR151C	0.051870000000000006
YGR152C	0.028493333333333332
YGR153W	0.05379333333333333
YGR154C	-0.03141
YGR157W	-0.008326666666666668
YGR161C	0.014973333333333333
YGR163W	0.08689000000000001
YGR164W	-0.05309666666666666
YGR166W	0.11216666666666668
YGR169C	-0.04482333333333333
YGR170W	0.02119333333333333
YGR173W	0.00166
YGR174C	-0.11634666666666667
YGR176W	-0.11817666666666667
YGR177C	0.015269999999999999
YGR178C	0.037056666666666675
YGR181W	0.02535333333333334
YGR182C	0.04086666666666667
YGR183C	-0.17540999999999998
YGR184C	-0.10546
YGR187C	0.013983333333333334
YGR188C	0.014896666666666667
YGR189C	0.013626666666666667
YGR192C	-0.034673333333333334
YGR193C	-0.07114333333333334
YGR194C	0.031843333333333335
YGR196C	-0.04170666666666667
YGR197C	0.07055333333333334
YGR199W	0.0007400000000000011
YGR200C	-0.08693333333333332
YGR201C	-0.09601
YGR202C	-0.003649999999999999
YGR203W	-0.10706333333333333
YGR205W	-0.03288666666666667
YGR206W	-0.06856
YGR207C	0.007200000000000001
YGR208W	0.006599999999999999
YGR209C	0.09332333333333333
YGR210C	0.005523333333333334
YGR212W	-0.00873
YGR213C	0.009970000000000001
YGR214W	-0.01346
YGR217W	-0.06334
YGR221C	0.04205
YGR223C	0.040376666666666665
YGR224W	0.010136666666666669
YGR225W	-0.00968
YGR226C	-0.04304333333333333
YGR227W	-0.034506666666666665
YGR228W	-0.006549999999999998
YGR229C	0.13053666666666666
YGR230W	-0.011003333333333332
YGR231C	0.03271333333333334
YGR232W	-0.023763333333333334
YGR233C	-0.05828
YGR234W	0.0061299999999999966
YGR235C	0.00038333333333333275
YGR236C	-0.07922
YGR237C	0.08001000000000001
YGR238C	0.08616666666666666
YGR239C	-0.012096666666666667
YGR241C	-0.06304666666666667
YGR242W	0.02125666666666667
YGR243W	0.0019433333333333327
YGR244C	0.03303
YGR247W	0.00912
YGR248W	0.017316666666666664
YGR249W	-0.02126
YGR250C	-0.008193333333333332
YGR254W	-0.10142666666666666
YGR256W	-0.037033333333333335
YGR259C	0.007549999999999998
YGR260W	-0.01626
YGR261C	-0.08080999999999999
YGR263C	-0.0047333333333333324
YGR266W	-0.056023333333333335
YGR268C	0.10698666666666666
YGR269W	0.08550333333333333
YGR270W	-0.050800000000000005
YGR271W	-0.08137666666666667
YGR273C	0.05635333333333334
YGR275W	-0.036950000000000004
YGR276C	0.06892666666666668
YGR279C	0.08390333333333333
YGR281W	-0.07140666666666667
YGR282C	-0.17954666666666666
YGR283C	-0.07600333333333333
YGR284C	-0.023123333333333333
YGR286C	0.06330333333333334
YGR287C	0.05445666666666666
YGR288W	0.024953333333333338
YGR289C	-0.0024666666666666656
YGR290W	-0.04837666666666667
YGR291C	0.045073333333333326
YGR292W	-0.054016666666666664
YHL002W	-0.09632333333333333
YHL006C	-0.08761666666666668
YHL008C	0.07617
YHL009C	0.07032333333333333
YHL010C	0.036653333333333336
YHL012W	0.007386666666666666
YHL013C	-0.03893
YHL014C	-0.01074
YHL016C	0.07685333333333334
YHL017W	0.03777
YHL019C	-0.006226666666666666
YHL020C	-0.017056666666666668
YHL021C	0.11635666666666666
YHL022C	0.21931333333333333
YHL023C	-0.14089
YHL024W	0.04497333333333334
YHL025W	0.018386666666666662
YHL026C	0.09510666666666666
YHL028W	0.029843333333333333
YHL029C	0.047066666666666666
YHL031C	0.10973666666666666
YHL032C	0.06962666666666667
YHL033C	-0.07418666666666666
YHL034C	0.03045
YHL035C	-0.027896666666666667
YHL036W	-0.040959999999999996
YHL037C	0.039303333333333336
YHL039W	-0.007086666666666667
YHL040C	-0.023703333333333337
YHL041W	0.04242666666666667
YHL042W	-0.03301333333333333
YHL043W	0.02183
YHL044W	-0.0008166666666666669
YHL045W	0.02699666666666667
YHL046C	0.013113333333333331
YHL047C	-0.016626666666666668
YHR001W-A	-0.007193333333333334
YHR003C	-0.18293666666666666
YHR004C	-0.013643333333333335
YHR006W	-0.005926666666666668
YHR008C	0.09443333333333333
YHR009C	-0.17446666666666666
YHR012W	0.07301
YHR014W	-0.07739999999999998
YHR015W	0.06509
YHR016C	0.01702
YHR017W	-0.15262
YHR021C	0.15892
YHR021W-A	0.04772666666666666
YHR022C	-0.005500000000000001
YHR028C	-0.013403333333333331
YHR029C	-0.0033333333333333327
YHR030C	-0.07055
YHR031C	0.013243333333333334
YHR032W	-0.024426666666666666
YHR033W	0.07549666666666667
YHR034C	0.027329999999999997
YHR035W	-0.02842666666666667
YHR037W	-0.04290666666666667
YHR039C	-0.011663333333333336
YHR041C	0.02884666666666667
YHR043C	0.04232
YHR044C	0.038483333333333335
YHR045W	-0.3729533333333333
YHR046C	-0.025220000000000003
YHR047C	-0.07506666666666666
YHR048W	-0.18472666666666668
YHR049C-A	0.015563333333333332
YHR049W	-0.03511333333333334
YHR050W	0.07859333333333333
YHR057C	0.10390333333333333
YHR059W	0.20748666666666668
YHR061C	0.09951666666666666
YHR066W	-0.11775000000000001
YHR067W	-0.08369666666666666
YHR073W	0.01013
YHR075C	-0.006620000000000001
YHR076W	0.029066666666666668
YHR077C	0.020659999999999994
YHR078W	0.01754333333333333
YHR079C	0.03359333333333333
YHR079C-A	-0.027379999999999998
YHR080C	0.029556666666666665
YHR081W	-0.00793
YHR082C	0.009780000000000002
YHR086W	0.03742
YHR087W	-0.057999999999999996
YHR092C	-0.24259
YHR093W	0.05761333333333333
YHR094C	-0.005436666666666669
YHR095W	0.011500000000000002
YHR096C	-0.24656
YHR097C	0.03714
YHR103W	-0.02748666666666667
YHR104W	-0.04996666666666666
YHR105W	0.09989666666666668
YHR106W	-0.037976666666666666
YHR108W	-0.057806666666666666
YHR109W	0.024843333333333332
YHR110W	0.03004
YHR111W	-0.05511333333333333
YHR112C	0.02322
YHR113W	-0.014750000000000001
YHR114W	-0.028433333333333335
YHR116W	-0.5367666666666666
YHR117W	0.04260333333333333
YHR121W	0.029433333333333336
YHR123W	0.02646
YHR124W	0.031376666666666664
YHR125W	-0.0001133333333333345
YHR126C	-0.017193333333333335
YHR127W	-0.036816666666666664
YHR129C	-0.013936666666666667
YHR130C	0.000603333333333333
YHR131C	-0.057986666666666666
YHR132C	-0.0037233333333333333
YHR132W-A	0.022153333333333334
YHR133C	0.0074199999999999995
YHR134W	-0.062193333333333344
YHR135C	0.009126666666666667
YHR136C	-0.02183
YHR137W	0.049080000000000006
YHR138C	-0.04409
YHR139C	0.02572333333333333
YHR139C-A	-0.03366333333333333
YHR140W	0.0027666666666666673
YHR142W	0.07940333333333334
YHR143W	-0.022529999999999998
YHR146W	-0.039336666666666666
YHR150W	0.04930666666666666
YHR151C	0.053803333333333335
YHR152W	-0.06393666666666667
YHR153C	-0.051326666666666666
YHR154W	0.07539333333333333
YHR155W	-0.06444666666666667
YHR156C	0.03153333333333333
YHR157W	0.05337
YHR158C	-0.044439999999999986
YHR159W	0.07523666666666666
YHR160C	-0.16496666666666668
YHR161C	-0.06369666666666667
YHR162W	0.06350333333333333
YHR163W	-0.06807
YHR167W	0.04022666666666667
YHR171W	-0.009600000000000001
YHR176W	0.07356666666666667
YHR178W	-0.034480000000000004
YHR179W	-0.020043333333333333
YHR180W	0.16533
YHR181W	0.01890666666666667
YHR182W	-0.014256666666666667
YHR184W	0.026926666666666665
YHR185C	0.013336666666666665
YHR189W	-0.40101666666666663
YHR191C	0.016653333333333332
YHR193C	0.06493333333333333
YHR194W	-0.03648333333333333
YHR195W	0.028700000000000003
YHR198C	-0.020153333333333336
YHR199C	-0.031529999999999996
YHR200W	-0.02216
YHR202W	-0.024220000000000002
YHR203C	0.05122666666666666
YHR204W	-0.010313333333333332
YHR206W	0.04786666666666667
YHR207C	-0.04236
YHR209W	0.008916666666666666
YHR210C	0.00807
YIL001W	0.021643333333333334
YIL002C	0.08112
YIL005W	-0.009396666666666668
YIL006W	0.017593333333333332
YIL007C	0.032420000000000004
YIL008W	-0.019719999999999998
YIL009C-A	0.05479333333333333
YIL010W	-0.09227
YIL011W	0.13731333333333332
YIL012W	0.10505333333333333
YIL013C	0.0036433333333333296
YIL014C-A	-0.04088666666666666
YIL014W	0.013593333333333332
YIL015W	-0.018913333333333334
YIL016W	0.04737333333333333
YIL017C	0.018246666666666665
YIL023C	0.017426666666666667
YIL024C	0.00029999999999999965
YIL025C	0.004559999999999999
YIL027C	-0.17836
YIL028W	-0.0067866666666666665
YIL029C	0.04420333333333334
YIL030C	-0.017133333333333334
YIL032C	0.02674
YIL034C	-0.04682333333333333
YIL035C	0.026119999999999994
YIL036W	-0.14425666666666664
YIL037C	-0.09471333333333333
YIL039W	-0.14552666666666667
YIL041W	0.037406666666666664
YIL042C	0.011806666666666667
YIL043C	0.02863
YIL044C	0.03978
YIL045W	-0.000986666666666668
YIL047C	0.07187666666666667
YIL050W	0.022180000000000002
YIL052C	-0.03553333333333333
YIL053W	0.03056
YIL054W	0.028076666666666666
YIL055C	0.0039833333333333335
YIL056W	-0.029980000000000003
YIL057C	-0.05595000000000001
YIL058W	-0.0020333333333333327
YIL059C	-0.11549
YIL064W	-0.020786666666666665
YIL065C	0.05275
YIL066C	-0.0014099999999999991
YIL067C	-0.03886333333333333
YIL071C	-0.10829333333333334
YIL072W	0.009973333333333334
YIL073C	0.11137666666666667
YIL074C	-0.11743999999999999
YIL077C	0.05000666666666667
YIL079C	0.04196333333333333
YIL084C	0.009299999999999998
YIL085C	0.049273333333333336
YIL086C	0.0048200000000000005
YIL087C	-0.05809333333333334
YIL088C	-0.03977333333333333
YIL089W	-0.06222
YIL090W	0.015026666666666669
YIL092W	-0.020100000000000007
YIL093C	-0.16369666666666663
YIL095W	0.08667333333333334
YIL096C	-0.003366666666666667
YIL097W	0.03654333333333334
YIL098C	0.008473333333333341
YIL099W	-0.06381333333333333
YIL100W	-0.053810000000000004
YIL101C	-0.17307666666666668
YIL102C	-0.01027666666666667
YIL103W	0.04873666666666667
YIL105C	0.08538666666666667
YIL107C	-0.02251
YIL108W	0.09981666666666666
YIL110W	0.19131333333333336
YIL111W	0.08089
YIL112W	0.014150000000000001
YIL113W	-0.02150666666666667
YIL114C	-0.06797666666666667
YIL117C	0.004903333333333333
YIL119C	0.024859999999999997
YIL120W	-0.026289999999999997
YIL122W	-0.01859
YIL123W	0.07716666666666666
YIL124W	-0.022493333333333334
YIL125W	0.17061333333333337
YIL130W	-0.12387
YIL131C	-0.04711666666666667
YIL132C	-0.17927666666666667
YIL133C	0.04323
YIL134W	0.03328
YIL135C	-0.026586666666666665
YIL136W	0.023203333333333336
YIL137C	-0.018176666666666664
YIL138C	-0.07265333333333333
YIL139C	-0.02738333333333334
YIL140W	0.04785333333333334
YIL141W	-0.10092
YIL145C	0.018716666666666663
YIL146C	0.03178666666666668
YIL149C	0.01165333333333333
YIL151C	0.009106666666666667
YIL152W	0.017490000000000002
YIL153W	-0.005943333333333334
YIL154C	-0.006453333333333333
YIL155C	-0.002996666666666666
YIL156W	-0.15556333333333336
YIL158W	0.045463333333333335
YIL159W	0.01439
YIL160C	0.06341666666666666
YIL161W	0.08964666666666667
YIL162W	-0.032413333333333315
YIL163C	-0.09610666666666667
YIL164C	0.05083666666666666
YIL165C	0.06303666666666667
YIL166C	0.01941666666666667
YIL173W	0.08469333333333333
YIR001C	0.05682
YIR002C	-0.3461266666666667
YIR003W	-0.14397000000000001
YIR005W	-0.06205333333333335
YIR007W	0.12034666666666667
YIR013C	0.06153333333333333
YIR014W	-0.024229999999999998
YIR016W	0.0014366666666666649
YIR017C	0.05736
YIR018W	-0.14026000000000002
YIR019C	0.08652
YIR020C	0.008776666666666664
YIR020W-A	0.006326666666666665
YIR023W	0.04578666666666667
YIR024C	-0.0431
YIR025W	0.026616666666666663
YIR027C	-0.029556666666666665
YIR028W	0.05442333333333333
YIR029W	-0.003186666666666669
YIR030C	0.0297
YIR031C	-0.022343333333333326
YIR032C	0.03629
YIR033W	0.22519666666666663
YIR035C	-0.007870000000000002
