orf	hap a | growth (colony size) | lithium hexafluorophosphate [3 mM] | YPD | Jin X~Liu B, 2021
YDR446W	0.2845590134186704
YDR447C	-0.49368997255151836
YDR451C	0.16581374254835266
YDR452W	-0.35062338114149694
YDR453C	0.2146227401293995
YDR455C	-2.2444923384069018
YDR458C	-2.464781617878007
YDR459C	0.7724493614271715
YDR461W	-0.21081737716361076
YDR463W	-1.3722852003106896
YDR465C	1.4488881683939498
YDR466W	-0.4025931522536954
YDR467C	-0.15013052536549937
YDR469W	0.44888596573822764
YDR471W	0.49277081087074354
YDR475C	0.6516079986361952
YDR476C	0.013630814848483325
YDR477W	0.3703989682646833
YDR479C	-0.8625356079867503
YDR480W	-0.044261247722083494
YDR481C	0.3334012823000452
YDR482C	-0.8262033480286705
YDR485C	-0.6454736446474526
YDR486C	-0.6135664676329852
YDR488C	-0.12817146714907746
YDR490C	0.4654883446018557
YDR491C	0.6908015904224756
YDR492W	-0.07646786643950224
YDR493W	0.0368874537776938
YDR494W	-1.6978116027189805
YDR496C	0.03216292913113031
YDR497C	0.8798823901859993
YDR501W	0.4984269319264886
YDR502C	0.7404423705117202
YDR503C	0.46322589617955773
YDR504C	-0.7807547517807428
YDR505C	-0.9304423319560188
YDR506C	0.33815907824693664
YDR508C	-1.4827791886996853
YDR509W	-0.550916609115527
YDR511W	-0.44997148392064207
YDR513W	0.35056927326924775
YDR514C	0.36943410055517384
YDR515W	0.924266304823434
YDR516C	0.058014729485917876
YDR517W	0.2274987333563014
YDR519W	0.15779535916932588
YDR520C	0.5425779474616277
YDR522C	-0.5935371448355822
YDR524C	-0.44441517676588066
YDR525W	-0.6618431244087853
YDR525W-A	0.6680772922985116
YDR528W	-0.31645375570473133
YDR530C	0.9066990582502962
YDR532C	0.3854375960128995
YDR533C	-0.04832034636208876
YDR534C	-0.852454403987393
YDR535C	-0.4782520891993672
YDR536W	-0.6539578262310703
YDR537C	1.2958401868855547
YDR538W	0.4783643378287576
YDR539W	0.43787316532968873
YDR540C	0.19512575813724317
YDR541C	-1.9932940209311665
YEL001C	-2.1724599731969727
YEL003W	-0.43450032926816295
YEL004W	0.5204525327435663
YEL005C	-0.06006511537784166
YEL006W	0.21162832309988744
YEL008W	0.09168528541776479
YEL010W	-0.3521538609565808
YEL011W	0.027771117487845904
YEL012W	-0.6285718240808734
YEL013W	-1.517680782743665
YEL014C	-0.9442166502917743
YEL015W	0.1179696126768152
YEL016C	0.2581083296579804
YEL017C-A	0.22210878270317969
YEL017W	0.41225426407719656
YEL020C	-0.33668270630410174
YEL023C	-0.09380221391034438
YEL025C	-0.8372161484372093
YEL028W	-0.4545961946662218
YEL030W	-0.13406048730711792
YEL031W	0.533827595475387
YEL033W	-0.04016887778175032
YEL037C	-0.00017677478760016126
YEL038W	-0.3261689754004817
YEL039C	0.20084842179364398
YEL040W	0.09634326746367246
YEL041W	-0.050183539180451826
YEL042W	-0.07550299872999283
YEL043W	-0.5365766786741969
YEL047C	-0.4776199344931369
YEL048C	-0.40069668813500436
YEL049W	0.535657516993422
YEL052W	0.9214049729952335
YEL053C	0.4069308560247306
YEL056W	-0.4972832729869328
YEL057C	1.0145978852137147
YEL059W	1.4606662087100304
YEL066W	1.5462067218530922
YEL067C	0.48834572792713127
YEL068C	0.5378866941153921
YEL071W	-0.5518482055247086
YER001W	-0.06236083510046762
YER002W	0.5195209363343849
YER004W	-0.11782409274709685
YER005W	0.2825960066993236
YER007C-A	-0.438625970508824
YER007W	-0.5386062279941994
YER010C	-0.18110610597078544
YER011W	0.5486665954216358
YER016W	0.11926719338960383
YER019C-A	-0.4145708203717437
YER019W	-0.3788707151198941
YER020W	0.04650285957246036
YER024W	-0.4598863314183598
YER027C	0.5702263980341226
YER028C	-0.40954685402222896
YER030W	0.09301613743088123
YER031C	-0.44355012295735496
YER032W	-0.5220038491305714
YER033C	0.34125330917743246
YER034W	0.16734422236343657
YER035W	0.33323492579840563
YER038W-A	-0.802214740492246
YER039C	-0.6450743890435178
YER039C-A	0.07854312178823956
YER041W	1.0597803110590192
YER042W	0.913253504414895
YER044C-A	-0.09420146951427937
YER045C	0.5627403554603424
YER046W	-0.23384111699052587
YER046W-A	-1.6493353181412125
YER047C	-0.451834676739005
YER048C	0.3416858360816953
YER049W	0.37748575523452854
YER051W	0.11377742883549836
YER052C	0.03642165557310303
YER053C	-1.0252322665902398
YER054C	0.174364466732626
YER056C	0.2902816770750713
YER059W	1.1018352346734999
YER060W	-0.7801225970745125
YER061C	-0.5514822212211014
YER062C	-0.05976567367489048
YER063W	0.38567049511519497
YER064C	-1.0172471545115411
YER065C	-0.12061888197464145
YER066C-A	0.09647635266498408
YER066W	0.1067571844663089
YER067C-A	0.3564915647276161
YER067W	-0.4460787417822763
YER071C	-0.16962750735765583
YER072W	-0.04263095400601583
YER073W	0.3488724369525243
YER074W	-0.4216576073415889
YER075C	-0.1523929737877974
YER078C	-1.6344297755943078
YER079W	1.9867520094949747
YER080W	-0.44128767453505696
YER081W	0.2137909576212017
YER083C	-0.12740622724153552
YER084W	-0.2358041237098727
YER085C	0.434379678795258
YER087C-B	0.9179114864608028
YER088C	-3.1142041289785207
YER089C	-0.6194222164906976
YER090W	0.37662070142600285
YER091C	0.006577299178965976
YER091C-A	0.051127570318040085
YER092W	0.35642502212696026
YER093C-A	-1.0981296856086948
YER095W	0.2063714576480773
YER096W	-0.7128812991118024
YER097W	-0.20542742651048904
YER098W	0.52358003497439
YER101C	-1.061497983947664
YER106W	-0.15156119127959958
YER111C	0.2298609956795832
YER113C	0.22806434546187596
YER114C	-0.2749644441958251
YER115C	-0.9778539349232932
YER116C	0.04776716898492102
YER118C	-0.14420823390713103
YER119C	0.2901818631740875
YER119C-A	-0.8394785968595074
YER120W	0.45830174373102667
YER121W	0.1887709397746119
YER123W	-0.43909176871341477
YER124C	1.0203870914707716
YER128W	0.1342392785371642
YER129W	1.1353394341037073
YER130C	-0.06768424315293353
YER131W	-0.3897504303271214
YER132C	-0.25267267297612406
YER134C	0.2401750987812359
YER135C	0.5880598150098835
YER137C	-0.07992808167360514
YER139C	-0.8384139152490142
YER140W	0.4986931023291119
YER142C	-1.0445296207804289
YER143W	-2.851760111991951
YER144C	-0.9225237624779755
YER145C	0.3175641433439591
YER149C	0.44003579985100305
YER150W	0.6217303709417302
YER151C	0.14385468433193072
YER152C	-0.39783535630680394
YER153C	-4.29590090272497
YER155C	1.4192434398017801
YER156C	0.8479086705708759
YER158C	-1.1218853940428242
YER161C	-1.2672809764757993
YER162C	1.8874704493164853
YER163C	-0.6900571870868547
YER164W	0.18903711017723518
YER166W	0.32591523972626507
YER167W	0.9638258809133211
YER170W	0.46405767868775544
YER173W	-0.4802816385193698
YER174C	0.25245220860223544
YER175C	0.06530114425773059
YER176W	0.5993387858210455
YER177W	-0.46201569463934616
YER178W	-0.4422525422445664
YER179W	1.3744602695604105
YER180C	-0.23021454525478346
YER181C	0.37469096600698387
YER182W	-0.5858182031595066
YER183C	0.4385053200359191
YER184C	0.043541713843276174
YER185W	0.6204660615292696
YER186C	-1.2368044653754322
YER187W	0.520951602248485
YER188W	-0.4790173291069092
YFL003C	0.42569586940967297
YFL004W	-0.7638529312141636
YFL007W	0.37166327767714397
YFL010C	0.26230051349929734
YFL010W-A	-0.38329579806350644
YFL011W	-0.09400184171231192
YFL012W	0.5307999071455469
YFL012W-A	0.036687825975726285
YFL013C	0.013298101845204224
YFL014W	-0.6361576805556375
YFL015C	0.18753990166247914
YFL018C	-0.32390652697818356
YFL019C	-0.26348584558269544
YFL020C	0.6560663528801355
YFL021W	-0.81505746241882
YFL023W	-1.2879091826791047
YFL025C	0.5365558421022757
YFL027C	-0.47522440086952716
YFL028C	0.26619325563766305
YFL030W	-0.003703532622358819
YFL031W	-0.022601631208612836
YFL032W	-0.022535088607957
YFL033C	-0.3568118430024885
YFL034C-A	-0.14730246483762685
YFL034W	-0.2233939286875615
YFL036W	0.04404078334819481
YFL040W	0.8585887579761355
YFL041W	-1.1517297504369612
YFL042C	0.4122875353775245
YFL044C	-0.03338153251485632
YFL046W	-0.475290943470183
YFL047W	-0.29732275801618185
YFL048C	-0.5413677459214161
YFL049W	0.6967904244814996
YFL050C	-0.26165592406466026
YFL051C	0.7106645567182389
YFL052W	0.8528993656200627
YFL053W	-0.8814004352726765
YFL054C	-0.7221639919032898
YFL055W	-0.35448285197953466
YFL063W	0.1617879152086753
YFR006W	0.3853377821119158
YFR007W	-0.13931735275892798
YFR008W	1.3613846485315413
YFR009W	-0.2722029262686083
YFR010W	-1.850160886920489
YFR011C	0.6029320862564601
YFR012W	0.13962922919028592
YFR013W	0.6510091152302929
YFR014C	0.785158998152434
YFR015C	0.9621290445965978
YFR016C	0.2053400473379121
YFR017C	0.453277777381512
YFR018C	-1.1464396136848232
YFR019W	-0.7741004917151603
YFR020W	-0.04998391137848437
YFR021W	-1.2289524384980448
YFR022W	-0.13332851869990386
YFR023W	0.4438952706890408
YFR024C-A	0.21740089370678015
YFR026C	-1.0307220311443455
YFR030W	0.4951330731940252
YFR031C-A	-0.8606058725677316
YFR032C	0.2624003274002811
YFR032C-A	-0.21401142199509032
YFR033C	-3.5358845893344775
YFR034C	-0.45116925073244685
YFR035C	-0.3685233407179135
YFR038W	0.135437045348969
YFR039C	0.2417055785963198
YFR040W	0.20999802938381973
YFR041C	0.7975026505740893
YFR044C	0.5931170526597259
YFR045W	0.4252300712050822
YFR046C	-0.16290670469141755
YFR047C	-0.2892711033368272
YFR048W	-0.17125780107372346
YFR049W	0.40213978877751144
YFR053C	-1.0508511678427321
YFR054C	-0.17614868222192648
YFR055W	-0.21198187267508778
YFR056C	-0.4917269658321715
YFR057W	-0.713047655613442
YGL002W	-0.4016615558445138
YGL004C	-0.185032119409479
YGL005C	0.21721790155497667
YGL006W	-0.2854781750994453
YGL007W	-6.875025561544049
YGL009C	0.6123145929489313
YGL010W	-0.13289599179564096
YGL013C	0.9905427350766344
YGL014W	-0.8218115363853862
YGL015C	0.012699218439301798
YGL016W	-0.8092682561617632
YGL017W	0.03499098965900279
YGL019W	-0.21364543769148334
YGL020C	-0.2052610700088495
YGL021W	-0.3496585134319874
YGL023C	0.7676582941799521
YGL024W	0.10921926069057425
YGL027C	-0.13722126083826952
YGL028C	0.5576831178104997
YGL029W	-0.3650298541834827
YGL031C	0.22932865487433662
YGL032C	0.2875534304481826
YGL034C	0.31832938325150106
YGL035C	-0.34157358745230487
YGL036W	-1.3674941330634705
YGL037C	0.3731604861919
YGL039W	0.6471163730919272
YGL041C	-0.29938557863651244
YGL042C	-0.15888087735174022
YGL043W	-1.7930340642574643
YGL045W	-0.9977668081695485
YGL050W	0.7154888952657862
YGL051W	0.07268737293052704
YGL053W	0.09667598046695161
YGL054C	1.5742544280295219
YGL056C	0.04839932369115135
YGL057C	0.2979008048501631
YGL059W	-0.008062072965315296
YGL060W	-0.061994850796860596
YGL062W	-0.7127482139104907
YGL066W	0.7534847202402617
YGL067W	0.5366223847029314
YGL077C	0.6837148034526304
YGL078C	0.37329357139321173
YGL079W	0.03346050984391886
YGL080W	0.20168020430184178
YGL081W	0.12063131670304822
YGL082W	-0.343769493273947
YGL083W	-0.12467798061464674
YGL084C	-0.13156513978252452
YGL085W	0.4949001740917299
YGL086W	-0.4197944145232259
YGL087C	-0.42688120149307107
YGL089C	0.061508216020348644
YGL090W	-0.637787974271705
YGL094C	-1.8697909541139572
YGL096W	-0.3549153788837976
YGL101W	0.6285177162086244
YGL104C	0.09591074055940961
YGL105W	0.6591938551109593
YGL108C	0.10682372706696475
YGL109W	-0.12743949854186337
YGL110C	-0.3648302263815153
YGL114W	0.31869536755510813
YGL115W	-0.4174321521999441
YGL117W	-0.3737469348693957
YGL118C	0.2640971637170046
YGL121C	-0.06725171624867067
YGL124C	-0.6800757969884811
YGL125W	-0.3956061791848338
YGL126W	-0.00876077027220141
YGL131C	-0.11925475866119709
YGL132W	0.7400098436074575
YGL133W	0.3557263248200741
YGL136C	0.9380406231591895
YGL138C	-0.3054409552961925
YGL139W	-0.733409691414124
YGL140C	0.02321294934292197
YGL141W	-0.5286581091961539
YGL144C	0.3558926813217137
YGL146C	0.6909014043234593
YGL147C	-1.5982638721378675
YGL148W	0.3316379033826659
YGL149W	-1.004304618683983
YGL151W	0.376953414429282
YGL152C	-0.6376881603707214
YGL153W	0.643057274451922
YGL156W	-0.45735771259343844
YGL157W	0.09990329659875906
YGL158W	0.07930836169578152
YGL159W	0.6125474920512266
YGL160W	-1.1115047483405156
YGL161C	-0.19897279424687417
YGL162W	0.6951268594651041
YGL163C	-1.3183856937794722
YGL164C	-0.8476300654398459
YGL165C	0.07821040878496045
YGL166W	-0.0420653419004413
YGL167C	-4.637896598795577
YGL168W	-4.2084971967635445
YGL170C	-0.046091169240118676
YGL173C	0.9162146501440791
YGL174W	0.02467688655735006
YGL175C	0.3555932396187625
YGL176C	-1.0555091498886398
YGL177W	-1.0478900221135479
YGL179C	-1.0574056140073307
YGL180W	-0.32952937673360067
YGL181W	0.09547821365514676
YGL194C	0.4042026093978419
YGL195W	-0.5248984522590998
YGL196W	-1.0583704817168402
YGL197W	0.6204993328295975
YGL198W	0.34058788317087424
YGL199C	0.7672590385760173
YGL202W	0.23980911447762887
YGL203C	-0.7747659177217188
YGL205W	0.6422920345443799
YGL208W	0.809663310843941
YGL209W	-0.037956336309944175
YGL210W	0.9965315691356585
YGL211W	-0.3820647599513737
YGL212W	0.4267605510201662
YGL213C	-0.012187714205976388
YGL214W	-2.0226725791207127
YGL215W	0.5531914922662318
YGL216W	0.7449007247556605
YGL217C	-0.6236476716323424
YGL219C	-0.1397831509635188
YGL221C	0.16351802282572672
YGL222C	0.430220766254269
YGL224C	-0.04416143382109978
YGL226C-A	-0.36749193040774825
YGL226W	-0.9081172894359897
YGL227W	-0.029754960779113892
YGL228W	-0.9725970694714833
YGL229C	-1.882068063934957
YGL230C	0.6873746464887006
YGL231C	-0.8791047155500507
YGL232W	0.31603366352887513
YGL234W	0.6079560526059747
YGL235W	-2.4164384185015506
YGL236C	-2.6040220097503184
YGL237C	-3.991169063021624
YGL241W	0.5782780527134773
YGL242C	-0.3154223453945661
YGL243W	0.11946682119157129
YGL244W	1.21226268046184
YGL248W	-0.23314241968363975
YGL249W	0.6130798328564733
YGL250W	0.0958441979587538
YGL251C	0.04211104792917595
YGL252C	0.1490117358827571
YGL253W	-0.40116248633959517
YGL254W	-0.7059941399439247
YGL256W	-1.6605477463517189
YGL257C	-0.6518617343104117
YGL258W	-0.5644580283489871
YGL259W	0.6292496848158384
YGL260W	-0.25400352498924056
YGL261C	-0.025562776937796985
YGL262W	-0.27972224014271646
YGL263W	0.28089917038260015
YGR001C	0.981260042285147
YGR003W	0.22546918403629884
YGR004W	0.3242184034095415
YGR007W	0.5118019946583092
YGR008C	0.8357313746508601
YGR010W	0.11204732121844693
YGR011W	0.10426183694171554
YGR012W	-0.16969404995831158
YGR014W	-0.2072240767281963
YGR015C	-0.010091622285317924
YGR016W	0.03489117575801905
YGR017W	-0.3982346119107389
YGR018C	-0.6116700035142942
YGR019W	1.7065411181333
YGR021W	0.2786034506599742
YGR022C	0.13926324488667888
YGR023W	0.5962778261908777
YGR025W	-0.16064425626911955
YGR026W	-0.4336685467599651
YGR027C	-1.6959816812009452
YGR028W	0.8392914037859468
YGR031W	-0.039703079577159565
YGR032W	1.026642095932419
YGR033C	0.3699331700600926
YGR034W	0.06836210388789848
YGR035C	-0.04582499883749537
YGR037C	0.5471693869068796
YGR038W	-0.2722029262686084
YGR039W	-0.468104342599354
YGR040W	-0.2542364240915359
YGR041W	0.8931576390168362
YGR042W	1.0804750598629804
YGR043C	1.009607190164528
YGR044C	0.10635792886237394
YGR045C	-0.6796099987838904
YGR049W	-0.15269241549074858
YGR050C	-0.19325013059047327
YGR051C	-0.4704333336223079
YGR052W	0.5676977792092013
YGR053C	0.11620623375943592
YGR054W	0.45048298815396737
YGR055W	-2.2302189505662273
YGR058W	-0.6696618799858446
YGR059W	0.4297216967493503
YGR061C	0.8770876009584547
YGR066C	0.3086807061564066
YGR067C	-0.9455142310045629
YGR068C	0.3926907394843843
YGR069W	-0.4630138336491835
YGR070W	-0.035211454032891415
YGR071C	0.4251302573040985
YGR072W	0.3336009101020127
YGR077C	0.16867507437655313
YGR078C	-0.1466370388310686
YGR079W	1.1647512635935817
YGR080W	1.1844478733877053
YGR081C	-0.01684569625188407
YGR084C	-1.337683047969661
YGR085C	-0.23364148918855837
YGR086C	0.761303475817321
YGR087C	0.06616619806625633
YGR088W	-0.035078368831579755
YGR089W	0.11943354989124337
YGR092W	-1.3043119337407652
YGR093W	0.4622610284700483
YGR096W	0.05788164428460624
YGR097W	0.45943296794217564
YGR100W	-0.21983389955247493
YGR105W	-4.53938027852463
YGR106C	-0.4473763224950649
YGR107W	-0.3908483832379424
YGR108W	0.3999438829558691
YGR109C	-0.48716879768724763
YGR110W	-0.1118352586880727
YGR111W	1.0571186070327865
YGR117C	-0.14853350294975962
YGR118W	-0.6675325167648584
YGR121C	-0.3599726165336401
YGR122C-A	1.4316536348240911
YGR123C	-0.6071118353693703
YGR124W	-1.1820066337353612
YGR126W	-1.1735889947523994
YGR127W	-0.10917355466183976
YGR129W	-0.07390597631425305
YGR130C	-0.22905004974330656
YGR131W	0.03212965783080239
YGR132C	-0.19075478306587987
YGR133W	-1.0404372508400956
YGR134W	0.3088470626580461
YGR135W	-1.6286072980369233
YGR136W	-0.03697483295027079
YGR137W	-0.469268838110831
YGR138C	0.031963301329162815
YGR139W	-0.5978956851785385
YGR141W	0.16195427171031485
YGR142W	-0.24475410349808102
YGR143W	-1.0431987687673123
YGR144W	-0.23307587708298386
YGR146C	-0.8963059778195809
YGR148C	-0.6983417408685049
YGR149W	0.06686489537314247
YGR151C	0.4549746136982356
YGR152C	0.2216429844985889
YGR153W	0.4741721539874407
YGR154C	-0.37627555369431703
YGR157W	-0.14587179892352667
YGR161C	0.08669459036857799
YGR163W	0.8045228949432788
YGR164W	-0.5927386336277122
YGR166W	1.056819165329835
YGR169C	-0.5101592662138348
YGR170W	0.1487788367804617
YGR173W	-0.0461909831411024
YGR174C	-1.224061557349842
YGR176W	-1.2423275012298656
YGR177C	0.08965573609776215
YGR178C	0.30711695504099484
YGR181W	0.1903014195896959
YGR182C	0.3451460513157982
YGR183C	-1.8135957278601138
YGR184C	-1.1153974904788813
YGR187C	0.07681301417118815
YGR188C	0.08592935046103603
YGR189C	0.07325298503610156
YGR192C	-0.4088481567153428
YGR193C	-0.7728694536030276
YGR194C	0.25508064132814046
YGR196C	-0.47905060040723707
YGR197C	0.6414602520361822
YGR199W	-0.05537386203160609
YGR200C	-0.9304756032563465
YGR201C	-1.021073354049251
YGR202C	-0.09919216456346615
YGR203W	-1.131400985936607
YGR205W	-0.391014739739582
YGR206W	-0.7470841958488958
YGR207C	0.009105918003887298
YGR208W	0.0031170839448631275
YGR209C	0.8687365045761487
YGR210C	-0.007629546061052421
YGR212W	-0.149897626263204
YGR213C	0.036754368576382146
YGR214W	-0.19710960142851108
YGR217W	-0.6949813395353857
YGR221C	0.35695736293220687
YGR223C	0.34025517016759504
YGR224W	0.03841793359277775
YGR225W	-0.1593799468566589
YGR226C	-0.49239239183872974
YGR227W	-0.4071845916989472
YGR228W	-0.12813819584874953
YGR229C	1.240177301436958
YGR230W	-0.17258865308683993
YGR231C	0.2637644507137255
YGR232W	-0.299951190742087
YGR233C	-0.6444755056376154
YGR234W	-0.0015741694013724848
YGR235C	-0.05893389116669268
YGR236C	-0.8534858142975583
YGR237C	0.7358509310664685
YGR238C	0.7973030227721216
YGR239C	-0.18350163959439506
YGR241C	-0.6920534651065294
YGR242W	0.1494109914866921
YGR243W	-0.04336292261322989
YGR244C	0.2669252242448771
YGR247W	0.028270186992764578
YGR248W	0.11008431449910008
YGR249W	-0.2749644441958251
YGR250C	-0.14454094691041014
YGR254W	-1.075139217082108
YGR256W	-0.4324042373475045
YGR259C	0.012599404538318024
YGR260W	-0.2250574937039571
YGR261C	-0.8693562245539722
YGR263C	-0.11000533717003753
YGR266W	-0.621950835315619
YGR268C	1.0051155646202599
YGR269W	0.7906820340068673
YGR270W	-0.569814707701781
YGR271W	-0.8750123456097174
YGR273C	0.4997245126392772
YGR275W	-0.43157245483930673
YGR276C	0.6252238574761612
YGR279C	0.7747118098494695
YGR281W	-0.7754978863289328
YGR282C	-1.8548854115670526
YGR283C	-0.8213790094811232
YGR284C	-0.29356310107912786
YGR286C	0.5690951738229736
YGR287C	0.48079314275269514
YGR288W	0.18630886355034645
YGR289C	-0.0873808529470574
YGR290W	-0.545626472363389
YGR291C	0.38713443232962297
YGR292W	-0.6019215125182159
YHL002W	-1.0242008562800746
YHL006C	-0.9372962198235687
YHL008C	0.6975223930887138
YHL009C	0.6391645323135562
YHL010C	0.30309112770131746
YHL012W	0.010969110822250357
YHL013C	-0.4513356072340864
YHL014C	-0.16996022036093492
YHL016C	0.7043430096559358
YHL017W	0.31423701331116793
YHL019C	-0.12491087971694209
YHL020C	-0.2330093344823281
YHL021C	1.0986411898420203
YHL022C	2.1262918430702373
YHL023C	-1.4690381416642575
YHL024W	0.3861362933197857
YHL025W	0.1207644019043598
YHL026C	0.8865366502515816
YHL028W	0.23511786113139327
YHL029C	0.4070306699257144
YHL031C	1.0325643873907873
YHL032C	0.6322108305450226
YHL033C	-0.8032461508024112
YHL034C	0.24117323779107327
YHL035C	-0.3412076031486978
YHL036W	-0.47159782913378473
YHL037C	0.32954181146200745
YHL039W	-0.1334948752015434
YHL040C	-0.29935230733618456
YHL041W	0.36071701986926097
YHL042W	-0.39227904915204265
YHL043W	0.1551336551430929
YHL044W	-0.070911559284741
YHL045W	0.20670417065135646
YHL046C	0.0681292047856031
YHL047C	-0.22871733674002745
YHR001W-A	-0.13455955681203657
YHR003C	-1.888722324000539
YHR004C	-0.19893952294654624
YHR006W	-0.12191646268743003
YHR008C	0.8798158475853434
YHR009C	-1.8041799498673148
YHR012W	0.6659812003778532
YHR014W	-0.8353196843185182
YHR015W	0.5869285907987344
YHR016C	0.10712316876991594
YHR017W	-1.58611984751818
YHR021C	1.5234824237291285
YHR021W-A	0.4136183873906409
YHR022C	-0.1176577362454573
YHR028C	-0.19654398932293654
YHR029C	-0.0960313910323145
YHR030C	-0.7669471621446593
YHR031C	0.0694267854983917
YHR032W	-0.30657217950734145
YHR033W	0.6908015904224756
YHR034C	0.2100313006841476
YHR035W	-0.3464977399008358
YHR037W	-0.4910282685252854
YHR039C	-0.17917637055176658
YHR041C	0.22516974233334763
YHR043C	0.3596523382587678
YHR044C	0.3213570715813411
YHR045W	-3.7853527991931606
YHR046C	-0.31449074898538454
YHR047C	-0.8120297740889799
YHR048W	-1.906589012276628
YHR049C-A	0.0925836105266184
YHR049W	-0.41323996835862725
YHR050W	0.7217106284271058
YHR057C	0.9743396118169413
YHR059W	2.008245269506806
YHR061C	0.9305545805854091
YHR066W	-1.238068774787893
YHR067W	-0.898169170637944
YHR073W	0.03835139099212191
YHR075C	-0.12883689315563573
YHR076W	0.2273656481549898
YHR077C	0.14345542872799574
YHR078W	0.1123467629213981
YHR079C	0.2725480740002942
YHR079C-A	-0.33605055159787145
YHR080C	0.23225652930319282
YHR081W	-0.14191251418450512
YHR082C	0.03485790445769117
YHR086W	0.31074352677673717
YHR087W	-0.6416807164100707
YHR092C	-2.484145514668852
YHR093W	0.5123010641632278
YHR094C	-0.117025581539227
YHR095W	0.05202589542689374
YHR096C	-2.5237716333593947
YHR097C	0.30794873754919255
YHR103W	-0.3371152332083647
YHR104W	-0.5614968826198028
YHR105W	0.9343475088227913
YHR106W	-0.4418200153403036
YHR108W	-0.6397509809910519
YHR109W	0.1852109106395253
YHR110W	0.2370808678507401
YHR111W	-0.612867770326099
YHR112C	0.16900778737983221
YHR113W	-0.209985594655413
YHR114W	-0.3465642825014917
YHR116W	-5.4204375825080655
YHR117W	0.3624803987866403
YHR121W	0.2310254911910601
YHR123W	0.20134749129856264
YHR124W	0.25042265928223273
YHR125W	-0.06389131491555157
YHR126C	-0.23437345779577248
YHR127W	-0.4302416028261902
YHR129C	-0.2018673973754025
YHR130C	-0.05673798534505049
YHR131C	-0.641547631208759
YHR132C	-0.09992413317068022
YHR132W-A	0.15836097127490037
YHR133C	0.011301823825529475
YHR134W	-0.6835360122225842
YHR135C	0.028336729593420405
YHR136C	-0.280653836551898
YHR137W	0.42712653532377326
YHR138C	-0.502839580141694
YHR139C	0.19399453392609406
YHR139C-A	-0.39876695271598545
YHR140W	-0.035144911432235616
YHR142W	0.7297955544067884
YHR143W	-0.2876408096207595
YHR146W	-0.45539470587409164
YHR150W	0.42938898374607115
YHR151C	0.4742719678884245
YHR152W	-0.700936902294082
YHR153C	-0.575071573153591
YHR154W	0.6897701801123102
YHR155W	-0.7060274112442525
YHR156C	0.2519864103976446
YHR157W	0.46994669884579593
YHR158C	-0.5063330666761248
YHR159W	0.6882064289968983
YHR160C	-1.709356743932766
YHR161C	-0.6985413686704723
YHR162W	0.5710914518426482
YHR163W	-0.7421933147006928
YHR167W	0.33875796165283906
YHR171W	-0.15858143564878902
YHR176W	0.6715375075326145
YHR178W	-0.40691842129632394
YHR179W	-0.2628204195761372
YHR180W	1.587463134259703
YHR181W	0.12595472475551414
YHR182W	-0.20506144220688205
YHR184W	0.20600547334447028
YHR185C	0.07035838190757321
YHR189W	-4.065463876653851
YHR191C	0.10346332573384562
YHR193C	0.5853648396833225
YHR194W	-0.426914472793399
YHR195W	0.2237058051189195
YHR198C	-0.2639183724869583
YHR199C	-0.3774733205061218
YHR200W	-0.2839476952843613
YHR202W	-0.3045093588870109
YHR203C	0.4485532527349485
YHR204W	-0.1657014939189622
YHR206W	0.4150157820044133
YHR207C	-0.48557177527150786
YHR209W	0.02624063767276195
YHR210C	0.01778972738947232
YIL001W	0.15327046232472985
YIL002C	0.746930274075663
YIL005W	-0.1565518863287864
YIL006W	0.1128458324263168
YIL007C	0.2608365762848693
YIL008W	-0.25959310344432973
YIL009C-A	0.48415354408581435
YIL010W	-0.9837429550813337
YIL011W	1.3078178550036028
YIL012W	0.9858182104300709
YIL013C	-0.026394559445994815
YIL014C-A	-0.47086586052657065
YIL014W	0.07292027203282243
YIL015W	-0.25154144876497503
YIL016W	0.41009162955588224
YIL017C	0.11936700729058752
YIL023C	0.1111822674099212
YIL024C	-0.05976567367489048
YIL025C	-0.017244951855818997
YIL027C	-1.843040828650316
YIL028W	-0.13050045817203132
YIL029C	0.3784506229440381
YIL030C	-0.23377457438987007
YIL032C	0.20414228052610722
YIL034C	-0.5301220464105819
YIL035C	0.19795381866511555
YIL036W	-1.5026421549954485
YIL037C	-1.008130818221693
YIL039W	-1.5153185204203832
YIL041W	0.3106104415754255
YIL042C	0.05508685505706163
YIL043C	0.2230071078120333
YIL044C	0.33429960740889886
YIL045W	-0.07260839560146451
YIL047C	0.6546689582663632
YIL050W	0.15862714167752368
YIL052C	-0.4174321521999441
YIL053W	0.24227119070189435
YIL054W	0.21748407195759992
YIL055C	-0.023000886812547753
YIL056W	-0.36200216585364287
YIL057C	-0.621218866708405
YIL058W	-0.08305558390442885
YIL059C	-1.2155108331655684
YIL064W	-0.2702399195492616
YIL065C	0.4637582369848043
YIL066C	-0.0768338507431093
YIL067C	-0.45067018122752817
YIL071C	-1.1436780957576065
YIL072W	0.036787639876710056
YIL073C	1.04893386715212
YIL074C	-1.234974543857397
YIL077C	0.4363759568149328
YIL079C	0.35609230912368117
YIL084C	0.030066837210471802
YIL085C	0.4290562707427921
YIL086C	-0.014649790430241848
YIL087C	-0.6426123128192522
YIL088C	-0.45975324621704805
YIL089W	-0.6838021826252073
YIL090W	0.08722693117382462
