orf	hom | growth (relative abundance in pooled culture) | copper(II) sulfate [500 mM], YPD [standard] | Schlecht U~St Onge RP, 2014	hom | growth (relative abundance in pooled culture) | copper(II) sulfate [500 mM], YPE [2%] | Schlecht U~St Onge RP, 2014	hom | growth (relative abundance in pooled culture) | copper(II) sulfate [500 mM], YPG [2%] | Schlecht U~St Onge RP, 2014	hom | growth (relative abundance in pooled culture) | copper(II) sulfate [500 mM], YPL [2%] | Schlecht U~St Onge RP, 2014
YBL024W	-0.9953230655227531	-0.30939275818521583	-0.22946189806536388	-0.5667110582661397
YBL027W	0.07488476356315985	0.32496290096771646	-0.4785685648819001	0.7937606469585521
YBL028C	-0.07295868246802757	-0.6634451608643214	-0.37572999562073084	-0.2963552503480651
YBL029C-A	0.13731653983974054	-0.5538065507271517	-0.3988764491341273	0.24311759297897254
YBL029W	0.16454529365625395	0.1905081707547354	-0.7564537668435384	-0.27527336962901483
YBL031W	-2.4717879644506753	-0.6244972358145242	-0.21233868582249735	-0.1197124375023526
YBL032W	0.9264729842151528	-1.0537821835600785	-2.5263425731982005	-1.1934790052321236
YBL033C	-0.2422009960070987	0.26591085091083405	0.09750508674023578	-0.7719163775874295
YBL036C	0.01579798301598668	-0.45190173682613816	-0.2669221037867657	0.06533990606059588
YBL037W	-0.00033197384101572164	-0.6805594051780445	-0.7057568407175919	-0.33462096584664025
YBL038W	0.4597704317842978	1.3169480651709065	0.35527681005256073	0.1522739253520069
YBL039C	-0.7452907306514522	-0.3173262684575364	-1.3080197206873092	-1.037441808678299
YBL039W-B	-0.35250697954120097	-0.1574261876822844	0.13056655486154817	-0.11164005377724438
YBL042C	2.007834814521456	-0.9269695813247786	-0.2604237112651282	-0.331824067171161
YBL043W	0.055177638263464446	-0.3091806865622237	-0.5826321898775337	0.06956972887398041
YBL044W	-0.028666241651817383	-0.013662880234173572	-0.29318626543049764	0.2378632544017736
YBL045C	-1.289847048024522	0.4760076943460876	-0.4253384137490231	-0.2193941165459694
YBL046W	0.8138528750745808	-0.5291451386834927	0.5203864977432892	0.2613220618881154
YBL047C	0.5877538861606236	-5.106148203430256	-1.4680049598826004	-2.618145991439267
YBL048W	0.6647688604271735	-1.0809268530676484	-0.5595156184420306	-0.3583752355415718
YBL049W	-5.111510962662861	-0.6004715816695322	0.5395407315880483	-0.36792080256003146
YBL051C	-0.519382602324597	-0.46156058553621465	-0.4793107822327964	-0.2576877514866267
YBL052C	-0.6843781313810722	0.014120476260461746	1.633978594312199	1.0272480580117438
YBL053W	0.22063252655562582	-0.6604835233779519	-0.36885823223978464	0.37657253952463093
YBL054W	0.02920066525591553	-0.4023827782193379	-0.48890107233406827	-0.2514041206527813
YBL055C	-0.7048474682652982	-0.8068901497070126	-0.8851532201513106	-0.37246726413286163
YBL056W	-3.01478804958458	-0.711348994409341	1.2172835473552839	1.1560251516586157
YBL057C	-1.1264035208518464	-1.9302245207842261	-0.4817063107136967	0.5457842058104982
YBL058W	1.5122964574292816	-0.6021231770770535	1.3719000039981306	2.4656663176648803
YBL059W	-0.6177592400405327	-0.27537892608558245	0.34996213999245834	-1.432000450557872
YBL060W	0.8469551783286312	-1.2861599942421111	-0.8854202640301266	-0.9699354571783385
YBL061C	0.552001232740238	0.1774925655035286	-0.3556599686645354	-0.38843608795812373
YBL062W	0.2100447598610112	-1.3287320404209326	-1.1199288828164398	-0.559676711728017
YBL063W	0.07720723922214286	-0.09298815798475404	-0.3450921895725721	-0.030717340658016037
YBL064C	-0.40679690474229807	-0.5617848332123571	-0.30104573881177943	-0.22561980693617745
YBL065W	-0.7418348459587198	-0.9005703236141435	-0.4250461867202565	0.5865581676156149
YBL066C	0.024225014798187405	-1.0469476791259693	-0.5719053767811093	1.2287371401239209
YBL067C	-0.7737730991330803	0.3015417145537006	0.3824105318189617	0.9157350502668076
YBL068W	0.6399662781825394	-0.6112116957408189	-0.3304990325055257	0.774458237140663
YBL069W	-0.6254327410248027	-0.6124771219546793	-0.2662101862124581	-0.3023984267483108
YBL070C	-0.906719835440863	-0.5090876295343851	-1.0508061731336131	-0.4432102217472638
YBL071C	1.8552168696722333	-2.152302548713319	-0.7441526409543151	0.6877560902012935
YBL071C-B	-0.38789660157373845	-2.143386023518937	-2.5087057432256157	-1.1365960277625653
YBL071W-A	1.6626913535249441	-3.0093617624416686	-1.7213008928634632	-1.5999515818210044
YBL072C	-2.294976230881911	-2.8403862703782914	-2.3404307050091653	-3.4650917679683397
YBL075C	-1.683407976678755	-1.3733619997073259	-0.5695812440822208	-2.49173388001992
YBL078C	-0.21796263917051092	-0.20243001431529395	-0.7199359405006641	0.21718802123908185
YBL079W	-0.6370169345547162	-0.024854143674947107	-0.7336740309596445	0.21330857509095869
YBL080C	1.1604724387065009	-0.27491813369687346	1.144438600101371	-1.2010587083228068
YBL081W	-0.49409222963628063	-0.2770370289445646	-0.5285722907334852	-0.2357343024282888
YBL082C	-0.5684044942813159	-0.5847813749149943	-0.42428649239273397	0.39943616185847064
YBL083C	-1.3614031061629879	-0.3497662984347194	-0.814578358261219	0.5052138728555812
YBL085W	0.6237296715643323	-0.18481018781660025	-0.44778201767839865	0.10019674536975685
YBL086C	-0.05196783759157795	-0.31229392249962584	-0.30107932796147535	0.18808163828778737
YBL087C	-1.8640764863084418	-0.9740050507419535	-0.9662685356155237	-0.5585291745456441
YBL088C	0.20632914221392543	-0.9785979810277255	-0.44393754018508275	0.1815120640345961
YBL089W	-1.7489760022173058	-1.3217594365508052	-1.0500079443166803	-1.1119722084361503
YBL090W	0.7658815855239067	-0.976289347857718	0.5749511301513163	-0.958491671349605
YBL091C	1.4999386782126827	0.3780502789195043	0.9259089684389221	0.13836776383119503
YBL091C-A	-0.7577915551396038	0.3625435746298807	-0.29675302032714823	0.22343495820966752
YBL093C	1.8655173651390922	-2.478627357070841	2.202450043640581	0.8511825708428458
YBL094C	0.06336336353846209	-0.6970210813917893	-0.6847608263662224	0.15221355936491834
YBL095W	2.0116336155236296	0.25635696445757	-0.7271386226403279	-1.1282734579042106
YBL096C	-1.0274815662767078	-0.8914084104019063	-0.6074628634616628	-0.3932481642601912
YBL098W	1.6001423016554126	0.29364613788000477	0.5081456554724575	-1.852155385583161
YBL099W	-0.8861797316230514	-1.1752129635107846	-1.248236105262281	-0.18131354255968657
YBL100C	0.8427551280480609	-0.2569984599214213	-0.28541528996011667	-0.1775392451699513
YBL100W-C	0.12238832425910902	0.04732324236877208	-0.1647025419535118	-0.2258279745965982
YBL101C	0.415145611614763	-0.6704639431710151	-0.3148686747820577	-0.3100714676522991
YBL102W	-0.8544326796881256	0.38634395889634043	0.9754007938324665	-1.9789576144782417
YBL103C	-0.9181234001061547	-0.4521116303635429	0.38145123911929935	0.07233311838917582
YBL104C	-0.7881162641656886	-0.4189025225735606	-0.28670363694227147	0.04529734364731305
YBL106C	-3.1017910318054853	-3.2958840843638204	-1.5239482540496547	-0.7652869011537877
YBL107C	1.7820663579314775	-2.4203380696705104	1.8610453953248212	1.0242109666637398
YBR001C	1.4176239543427833	0.20645849368610078	2.878526122894629	-2.8048727296478453
YBR003W	-2.785518029027909	-2.5839663873160026	0.589053611945105	-0.1527451048758743
YBR005W	0.08996185610472723	-0.39429319834531257	-1.16190005476894	-2.2068132888839163
YBR006W	-3.082579402180676	-3.015687655507193	-2.7584670585788715	-0.9860682036578933
YBR007C	-4.8922066899144205	-1.99657172712277	0.446577843414607	0.816026121430861
YBR008C	-0.6060236261451434	0.24508623557108294	1.0361869159979393	-0.5483012334741358
YBR009C	1.3946681847428903	-0.2979948487504318	2.279769213840472	-1.3727941993836525
YBR010W	0.6404005947125823	0.5006439203537341	0.1426761381801591	0.09297877622774786
YBR012C	-1.052656414156031	1.2442230928771811	-3.426619031397057	-0.6171380606286938
YBR013C	-0.8640576368058167	-2.2499019792543513	-2.294558374771814	-0.7636887359970659
YBR014C	-0.09805841810434246	0.3550440544837564	-0.7895175470319151	-0.3561338590622522
YBR015C	-5.545619578857737	-1.1039408349240944	1.3440207685020484	0.47534696623226397
YBR016W	-0.7758160235985032	0.9376774094695307	-0.6753665663809538	-1.1376354117656013
YBR017C	-0.7683502267105967	-1.8878202768269838	-2.160801248136194	-2.5252044862075533
YBR018C	-1.9080940661290846	0.36739183664618547	-0.5943090146583218	0.10141702189312853
YBR019C	0.48776397810035566	0.46482954886611716	-0.2460661124517819	-0.7884682405296214
YBR020W	0.1554214582393389	-0.04253403613708872	-0.20072763014740205	0.039502031298964936
YBR021W	0.13566552525960363	-1.8898366007194203	-1.628204104553469	-0.9745668537045374
YBR022W	-1.0163327407737466	0.049074737239962744	-0.4296352555825637	0.2624010109485765
YBR023C	-1.139020454275318	0.2183256292523443	-0.04358806795818495	-0.5592876973480482
YBR024W	0.28805593841734306	-0.6646131636772757	-0.9743914154053602	-0.39314964146972925
YBR025C	0.410476304120578	-0.9027709129907432	0.36685634827289026	0.5285803187635408
YBR026C	0.36151127605661465	-1.5207920270900228	-0.023625889166494593	-1.0393771835914123
YBR027C	-1.7200945045696554	0.3365151922563537	0.3775128578008289	-0.9354887198120438
YBR028C	-0.3802332484646306	0.6117618294084458	0.10277656366814873	-0.2852761940910413
YBR030W	-0.8246208018355398	-0.3594139719411755	0.06430613835756827	-0.11268763683833492
YBR031W	0.5592220835687163	0.6588059380481923	-0.5953634641874221	-0.22783866141057066
YBR032W	0.8087443335863038	-1.0401328402276304	-0.35876106560356597	0.21134438345557524
YBR033W	-1.2154355369685026	0.9040060277208476	-0.4485697153425543	0.296188437396009
YBR034C	0.01900293279697108	1.1139772976489566	0.11250424130318123	0.3744392767944021
YBR035C	1.532720747638323	-0.8681198336441	-1.7394328650107296	-1.1206796183732786
YBR036C	-3.5280067215415927	0.048584470090642075	0.5416885399282589	-0.9645667498116595
YBR037C	0.8975238261109403	0.34341224466354586	-0.9070417269276739	0.8873685104142076
YBR039W	0.21009994916321803	-1.359998084408111	0.6486675559789461	-0.688778211340697
YBR040W	0.8692719398071267	0.3778735982145044	0.4088789971654835	0.24341483347428014
YBR041W	0.32782312977733574	-0.5234571746083994	-0.7048883256752	-1.0670394765717537
YBR042C	-0.7870285133830619	0.16087180485279615	0.35998829154326273	-0.025859331471256193
YBR043C	-0.4625538231656972	0.16616796599494355	-0.3458478286501385	-0.10943931760095517
YBR044C	0.3330355598648752	-1.66394798505248	0.8553316892913635	-2.3878494858938435
YBR045C	-0.4658181747858846	0.41055448304518677	-0.15369094109779444	0.18824473777734885
YBR046C	-0.022253764296530646	0.4686170545556201	-0.3913347272493991	-0.4786663233308661
YBR047W	0.07631196870205155	0.26827625112934067	0.27408095189811654	0.28524046595890346
YBR048W	-3.4389060137251284	-1.5438360878892874	-1.2369631314104785	-0.868946543426409
YBR050C	-0.3857795710907416	0.1379838449269327	0.016846528512324342	0.08439668254379028
YBR051W	-0.5897454858109394	0.22896189241596937	-0.5060831822080055	-0.14204492203267363
YBR052C	0.5091876509471771	0.1321002367007477	-0.2194215210885985	0.7506965908010392
YBR053C	1.066446631829536	0.35588083511251734	-0.5447475673917253	0.15943215651286938
YBR054W	-0.9491951513983998	0.12989260204908487	-0.5450470358445904	0.07274543885780643
YBR056W	0.14850391160339252	0.3599854876121097	-0.36171710728782996	-0.655334054212817
YBR056W-A	0.3612763604312964	-0.2761162289979757	-0.47795701489290715	-0.15935388398004505
YBR057C	-1.226830250815051	-0.41992819116199875	0.16917020677877195	-0.37602624815853747
YBR058C	-0.11427709632156023	-0.05677679461351684	1.4446457929068848	-0.11920251857029482
YBR058C-A	0.3254338293467215	-1.5648487500651385	-0.4460207056618731	-0.21947698277065414
YBR059C	1.483671747321023	0.2653918290420046	-0.5976448080585922	-0.09505061034680734
YBR061C	0.6257715938390862	-0.5923433044390989	2.1754409537650137	0.789419486163257
YBR062C	-0.14013315747995483	-0.07327059303906581	-0.12199604577075586	-0.026725627067848878
YBR063C	0.2777961263731234	-0.23261365625531474	0.14877069956564246	-0.034412986546490935
YBR064W	0.03171138903159368	-0.28949028840246477	-0.20207947417414054	0.27119320390986346
YBR065C	-0.0017325746060341432	0.8695293709195547	0.16521379273593192	-0.12787099427073534
YBR066C	0.22692921010637943	-0.21627674020351145	-0.13612974194900304	-0.39378378649885815
YBR067C	0.019316358458874236	-0.36434683363118836	0.276642195972532	-1.061545395544704
YBR068C	0.010376689169195062	0.12455115374782352	0.09499779257712768	-0.18808683964775882
YBR069C	-0.06620451174926131	-0.2585638380047873	-0.032193307040301156	-0.3488539814117332
YBR071W	-1.008641020079026	-0.578073300954383	-0.6629314175303571	-0.6646094085888407
YBR072C-A	-0.5115696943757561	0.23044069555982952	-0.7172187023181947	-0.14307739517698845
YBR072W	-1.7562531933825682	0.34179731227253046	-0.35467427729930934	-0.5471190770762455
YBR073W	0.7736103612374254	-0.8015917116251335	-0.0002547300561861147	-0.11658967830123212
YBR074W	-0.27672823958524706	0.48484071030128006	-0.12642686784757962	-0.1608247727787411
YBR076W	0.19835606839949663	0.24521790130328436	-0.45789986658192716	0.22461178240543933
YBR077C	0.2368167717995565	-1.2184528301063713	-1.0413209807709771	-0.7802405229393949
YBR078W	0.8508441286688011	-1.0380122325953423	1.6020332976646874	-2.1312866500386196
YBR081C	-3.0561645485287348	1.4009707212743019	2.214669282128909	0.9820304427909876
YBR082C	0.032552366315353805	-0.7572819964336905	-0.7269956350565588	-0.7630820280986845
YBR083W	-0.04252349972542934	-0.14196688825385737	0.15802836874444953	0.48895116284086276
YBR084C-A	-3.054927978215477	0.49853629490182466	-1.82917402214155	0.4028224605307881
YBR084W	-0.0758978975080497	-1.8100913311571012	-0.7932259033943972	0.9858464029526494
YBR085C-A	0.007582138546992418	-0.5538040447801977	-1.0408649930524774	0.4498725140910233
YBR085W	-0.11537736068021395	-0.3508973702980565	-0.031219710181769965	-0.17575989739015985
YBR086C	0.28617810759853307	-0.40422328347888503	-0.6980006451326224	-0.8268595261622218
YBR089C-A	-0.38056985054908576	-0.809708944567188	-0.4064511302968636	-0.26024905424344874
YBR090C	0.018605251775839854	-0.27723600286398764	-0.039484881528332745	0.19717290926714282
YBR092C	0.05390098380585436	-0.5491377673223604	-0.27842526625438985	-0.11028411882959697
YBR093C	-0.5790944940360604	-0.7378320102738778	-0.46518369872959064	-0.2791605406251134
YBR094W	0.5435927573365095	-0.4472289802297328	-0.007611197691307581	-0.11684167084018232
YBR095C	-1.7106714829376901	-1.430540145399185	0.49635151992968024	-0.6114430940226178
YBR097W	-0.9220165434617935	-0.7248321150143135	0.03151923006960308	-2.4238388946007268
YBR098W	0.6866302437916818	-0.2580809253905494	-0.07600552295848904	0.7075562967294454
YBR099C	-0.07241965564763246	-0.9989628642600047	-0.4870782675739235	-0.378712170977398
YBR101C	0.006009271492922199	-0.8188247326157279	-0.41637352121243193	-0.5263172212854016
YBR103W	-0.9390464925348595	-2.1546022441948187	-1.4401853106079336	-1.293694653836278
YBR104W	-0.11777086786050038	-0.31845669823699135	-0.2925603931189572	0.05479670195405125
YBR105C	0.12245998528301932	0.38898368860361554	0.05282302697495135	0.21002614771600903
YBR106W	0.37137844018811256	-1.2390191101642083	-0.44315367042267634	0.16258831265580764
YBR107C	0.09614316638108131	-0.316458558407884	-0.461141049598257	0.19836234019788845
YBR108W	0.14990437737200452	-0.7287152186835022	0.055841962264441804	-0.025872675452243598
YBR111W-A	0.2598005270619167	-1.6881284835730568	-1.6515404841398222	-1.361214342463758
YBR112C	0.584235786899242	-1.280244891733514	0.07475097681090612	1.8605812739080827
YBR113W	-1.0644046837878616	-0.364377810642683	-0.41204411006107816	-0.7092214521533521
YBR114W	-0.4567250218884156	-0.9863043527208742	-0.4534513540738027	-0.03948748630424381
YBR115C	-0.5879029455989891	-0.48668861334129065	-0.4710611737532767	-0.5398155472639857
YBR116C	-0.7574082115862318	-0.5074741509824913	-0.17930921761701113	0.40568604577637507
YBR118W	0.005188214876214656	0.4363124747474227	0.4656336226540636	-0.2838091775747987
YBR119W	-0.7236015536126696	-0.8485547740203717	0.38764603151488586	-0.23349755728726804
YBR120C	0.14541579782326702	0.09066306567134892	-0.32708975505503457	-0.06297573824027775
YBR122C	0.0899968435039398	-0.04101079521644564	-0.3716416174048429	-0.39057920867004076
YBR125C	0.18865156390203094	-0.07709224101484347	-0.6330306356558424	0.2324463201902956
YBR126C	0.5313467339870973	-2.0044146774317633	-0.3175592007895535	-1.108682782729123
YBR127C	-0.15759221851087327	-0.7410894621617805	-0.399905951926295	3.7833197748378287
YBR128C	-0.5222975203451952	0.10975488754799678	-0.9364329880119275	-0.6737866683521927
YBR129C	-0.8562300459434633	-1.36389766786064	-0.43780551075086005	-0.13542905684944953
YBR130C	-0.6683181201224538	-0.5785478192560938	-0.23322644999767483	-0.2704677462334447
YBR131W	0.3224084054986725	0.21554615069220542	0.07414732170431466	0.6866986227401085
YBR133C	-0.3707273233637714	-1.8831853651579418	0.4173429948676539	-1.7618962642620744
YBR134W	-0.8077103197047526	-1.2769452373731642	-1.5218062564297923	-0.6103362895837554
YBR137W	0.636975137025848	0.24262490978212384	-0.1972310713466585	-0.35178856362305827
YBR138C	-0.3552615448621391	-0.598846827352048	-0.3804152068747376	-0.3086907177084443
YBR139W	0.0011675143428667204	-0.7616049624942312	-0.2557791745631705	-0.4326083638755989
YBR141C	-1.0964326960909772	-1.1285523531445865	0.04911301536062321	-0.09332813442684648
YBR144C	-0.6928288697389804	-0.6362243896036069	-0.9374063544259249	0.13533576700996253
YBR145W	0.5280115685987026	-0.4191341923580748	-0.36037907220192533	0.39269573401982927
YBR146W	0.5527702638330787	-1.406237638483628	-1.203283679684913	-0.9392407143986158
YBR147W	-0.18347262530612443	-0.38726499946225085	-0.2135345712426849	-0.13813111509698173
YBR148W	-0.004106266364871652	-0.5451089033949507	-0.4613261958628706	-0.19878820940869452
YBR149W	-0.9637803004707156	0.07318290787281155	0.04537531711087889	0.12235799147908842
YBR150C	0.003194671108016714	-0.036461285746853964	-0.17810765542047888	0.1134476521114404
YBR151W	0.31167714920792233	-0.04248536000870673	0.03895742458139602	0.3306539775563232
YBR156C	1.0936504396330142	0.2702703158457044	-1.1080156808159887	-0.49757432398120544
YBR157C	-0.5659858861921269	-0.6737787769314655	-0.08257800328770015	-0.22742092541620834
YBR158W	-1.261792519319457	-0.5978936918989074	-0.8762511281695788	-0.6701414886668249
YBR159W	0.47239941365304133	-0.547801905702853	-0.17867017607585547	0.27161504668565883
YBR161W	0.0986811205620016	-0.47682009705698014	-0.3769286752869649	-0.08072535735737933
YBR162C	-1.1335824045052543	1.1998853368758982	-1.415033163458941	-0.7526481639344079
YBR162W-A	0.2343486898196744	-1.049834730813751	-0.7538657832682774	-0.4332869413813564
YBR163W	-4.411342482210763	-1.5929145145217634	0.1641852373242638	0.0646640204353916
