orf	gene	5-fluorouracil_19.2_1	5-fluorouracil_19.2_2	5-fluorouracil_19.2_3	5-fluorouracil_19.2_4	5-fluorouracil_19.2_5	5-fluorouracil_38.5_1	5-fluorouracil_38.5_2	5-fluorouracil_4.8_1	5-fluorouracil_76.9_1	5-fluorouracil_76.9_2	5-fluorouracil_9.6_1	alverine-citrate_500_1	alverine-citrate_500_2	alverine-citrate_500_3	alverine-citrate_500_4	atorvastatin_125_1	atorvastatin_125_2	atorvastatin_62.5_1	atorvastatin_62.5_2	atorvastatin_62.5_3	cisplatin_125_1	cisplatin_125_2	cisplatin_125_3	cisplatin_31.25_1	cisplatin_31.25_2	cisplatin_62.5_1	cisplatin_62.5_2	dyclonine_250_1	dyclonine_500_1	dyclonine_500_2	dyclonine_500_3	dyclonine_500_4	fenpropimorph_1.17_1	fenpropimorph_2.34_1	fenpropimorph_2.34_2	fenpropimorph_4.69_1	fenpropimorph_4.69_2	fluconazole_130.6_1	fluconazole_130.6_2	fluconazole_16.3_1	fluconazole_32.6_1	fluconazole_32.6_2	fluconazole_65.3_1	fluconazole_65.3_2	lovastatin_154.5_1	lovastatin_154.5_2	lovastatin_154.5_3	lovastatin_77.2_1	methotrexate_125_1	methotrexate_125_2	methotrexate_125_3	methotrexate_250_1	methotrexate_250_2	methotrexate_250_3	methotrexate_250_4	methotrexate_250_5	methotrexate_250_6	methotrexate_250_7	methotrexate_250_8	methotrexate_250_9	methotrexate_500_1	miconazole_0.025_1	miconazole_0.025_2	miconazole_0.05_1	miconazole_0.05_2	miconazole_0.05_3	miconazole_0.05_4	miconazole_0.1_1	miconazole_0.1_2	miconazole_0.2_1	miconazole_0.2_2
YLR028C	ADE16	5.435885	12.433069	7.851088	11.502122	12.248384	9.439358	11.715696	12.40996	11.632076	11.854393	12.182676	10.584633	11.344733	11.008856	11.926299	11.209254	12.021209	10.115516	12.429379	12.423753	11.78747	10.584922	11.606765	10.431205	11.456426	12.281037	11.586431	12.205436	12.249588	11.289061	10.998926	12.263935	12.380487	11.522222	11.030163	11.914636	9.488455	12.125905	12.24634	11.795947	12.420491	12.18203	4.466189	0	10.945165	7.263391	11.716856	11.826979	9.948755	10.890309	12.418554	6.039262	10.556757	10.735136	11.996073	11.206079	10.617536	12.154464	6.995781	12.325404	11.388841	12.081641	12.260382	10.050741	11.668796	12.425708	12.195496	12.423148	12.11092	12.425098	12.050361
YMR120C	ADE17	3.457989	6.138043	2.507504	2.680021	9.764967	1.205793	9.160614	9.7575	2.931384	5.22121	9.015795	4.447129	7.599808	8.615677	9.036093	2.133908	9.494285	6.321337	9.654172	8.988913	8.780074	7.447974	9.746912	9.617537	9.757904	9.7602	9.727907	8.554779	9.006256	8.81293	8.253201	9.799828	9.26596	9.309182	9.324001	9.553306	9.51659	2.584565	8.888759	9.736394	7.858117	9.492656	7.895015	26.954628	0	7.834151	3.853232	9.094411	6.907444	4.773346	9.432902	9.630016	6.943741	8.120028	8.839516	9.717874	7.430183	7.698953	0	9.798681	0.007207	9.568365	9.354146	1.572502	9.798828	9.281192	9.739142	9.476424	9.326148	3.443029	3.335688
YOR128C	ADE2	9.769155	7.762918	9.768801	0.905019	9.758015	0.416034	9.741159	9.428767	0.247903	1.19241	8.869907	9.130066	9.62263	9.657256	4.094421	8.61764	9.597037	9.514056	8.980169	9.201872	9.632316	9.56078	9.217681	9.094272	8.931287	9.765525	9.611788	9.458836	9.312012	9.459463	7.70642	1.706844	5.133875	0.557991	0	2.026471	4.891515	2.081315	4.709667	9.503273	9.476508	9.629466	6.09916	7.433147	9.764306	7.707212	3.164656	5.660792	9.764966	2.921053	7.016991	9.617689	9.007946	9.736616	9.767088	9.026875	8.23519	9.570033	4.417539	8.264821	3.001905	9.160067	9.542398	9.723455	9.736072	8.303124	9.772721	8.633377	9.712512	2.254219	0
YGR204W	ADE3	8.704883	8.977249	8.328637	9.507632	9.450424	5.821587	9.082907	9.476855	7.681688	6.173554	9.580664	4.107064	9.63931	5.843745	7.539221	7.603106	6.56577	9.106215	9.51302	6.345213	9.342325	8.710624	4.331018	9.528188	9.630162	9.56257	9.572323	7.93197	2.678137	8.715658	6.531354	9.31165	9.590301	9.143033	8.817145	9.19847	8.850775	8.9093	9.644614	9.596461	9.591237	8.255813	18.176524	0.946118	9.465957	9.358069	8.26892	2.855346	9.559911	8.951865	9.545747	8.623554	9.250009	9.623565	7.889951	3.998903	9.111084	9.157012	9.553529	5.027883	7.617568	9.580163	9.354015	9.533298	8.650567	9.63761	9.438401	9.64463	9.644644	11.776849	15.40493
YMR300C	ADE4	5.77753	7.149928	2.565623	8.595728	9.635287	0.124309	9.682729	9.527348	7.238043	8.359224	8.191464	4.467659	9.614922	9.701157	9.155941	7.349983	9.164219	8.495763	9.679133	9.277122	9.276558	6.257972	9.620624	7.973872	9.38422	7.561388	9.678225	8.751672	7.698875	9.598129	8.415048	9.393989	9.683617	7.178826	7.97437	6.29903	8.44573	14.136275	1.715047	9.353252	8.624638	9.457843	0	32.017156	6.44208	7.261933	6.384307	2.805145	3.228171	9.55931	9.488067	9.08359	8.292963	8.865377	9.281653	8.154007	8.215986	9.701506	9.020126	9.701573	9.080521	8.77746	9.602755	7.682618	9.65183	9.37991	9.415384	9.540008	9.467207	5.088025	0.910993
YGL234W	ADE5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YGR061C	ADE6	8.284879	10.416923	9.185063	4.281369	10.529435	0.667092	10.602032	9.896539	2.039035	3.409868	10.589778	10.452433	6.04472	6.440662	5.576329	9.83689	10.433662	9.066293	9.974726	8.66443	9.876322	10.549665	10.553558	7.584903	9.545316	8.769911	10.565569	10.328097	9.936546	9.877325	9.900391	10.430101	6.178663	8.593398	8.874066	1.322265	6.880695	3.004999	9.217098	9.284142	5.075603	7.851173	8.19819	0	7.96817	9.754718	3.177223	10.549425	10.603516	6.524355	9.744798	10.56809	10.475905	6.873014	8.408085	8.850405	10.109383	10.07118	6.233916	10.603341	8.033508	10.458491	10.057878	6.825967	10.515004	10.100665	10.298908	10.081044	10.407862	4.567122	3.326023
YDR408C	ADE8	7.757294	7.843714	6.656518	8.372645	8.198223	8.384935	7.582771	8.224902	8.340854	8.208239	8.084569	8.03164	7.841914	8.298432	8.37127	8.091229	8.270724	7.962559	7.871175	8.147771	7.205255	7.000844	4.815597	7.804092	7.277687	7.111674	7.193629	8.226472	8.037784	8.177638	7.681349	8.389163	8.351736	8.360319	8.333765	8.34596	8.390359	8.383329	8.392468	7.551021	8.390856	8.31717	8.278732	8.095904	8.305772	7.007883	8.387686	8.198096	7.93551	8.374919	7.93053	8.161173	7.434603	7.684138	7.232416	7.629081	7.319318	7.625423	8.297116	5.980168	8.320987	7.676148	8.128577	7.278895	8.368131	7.829811	8.023307	7.919754	7.774128	8.337721	8.256804
YOL086C	ADH1	7.186384	8.763033	8.258083	7.86983	5.384278	8.111839	2.417818	8.486937	8.951127	8.946895	8.017861	8.441516	9.357172	9.161845	8.614069	9.100475	6.450033	9.162656	9.428311	9.363711	9.01902	7.194126	2.829851	7.280436	8.524915	8.547273	8.536615	8.806096	9.249409	9.39014	9.385924	8.053971	9.421925	9.223382	7.981165	7.948151	8.304709	7.278384	6.140564	5.384717	5.243811	7.01853	9.423498	9.211886	9.439013	9.325974	8.910201	9.091086	9.164013	9.329327	9.209848	8.743182	9.36601	9.341445	9.010332	7.469686	9.402055	8.710698	9.260348	7.412045	5.097728	9.288399	5.699452	9.434752	7.205336	8.371761	7.548748	8.397047	5.861959	7.962389	5.499359
YMR303C	ADH2	9.108649	8.842181	8.200802	5.610075	9.149074	1.945326	7.857465	8.368747	1.330553	4.346078	8.896162	7.226548	8.961276	8.27986	5.22447	7.682265	6.149061	8.845394	9.129338	9.192255	9.037345	8.511275	8.135559	8.273526	9.183268	8.549745	9.194005	7.715388	9.144485	8.045981	7.914215	9.171832	8.989641	9.195987	9.17349	9.19637	2.339237	2.980529	6.123663	6.856269	6.563094	9.148557	30.515273	6.94297	6.632705	5.481032	2.901922	0.325204	7.137766	5.68279	8.968675	5.03016	8.83215	9.022944	8.49913	9.135874	8.344859	8.548107	8.017913	7.106293	5.983622	9.14761	8.838883	9.118286	8.050864	8.737527	8.604827	9.136916	8.487183	4.40527	4.5238
YMR083W	ADH3	6.536021	7.940988	4.56718	9.507806	9.542126	8.266411	9.505348	7.113892	9.436812	8.028743	8.715055	7.518264	8.319336	8.845763	5.542479	5.377772	9.185415	9.532239	9.502969	9.348326	7.017139	6.07258	9.306212	6.85817	8.794559	4.002505	4.559195	4.997342	3.030699	2.680024	6.854274	5.413889	9.545886	7.812831	9.430198	8.50303	0	9.413478	9.286899	8.912801	9.345367	9.343623	7.408155	5.55574	3.461871	4.2508	6.863888	8.999256	9.533816	8.755611	9.524411	8.95062	0	6.320363	7.945558	8.011836	0	8.786338	9.55558	9.051727	9.289296	9.477288	9.316386	6.873751	4.277405	9.414318	8.737143	8.9379	5.070418	0.925488	3.583882
YGL256W	ADH4	8.779995	9.223483	9.240389	8.267189	9.212166	4.646644	9.308556	9.168877	8.991182	9.225938	9.255374	8.165445	8.884305	8.965216	6.304291	9.289326	4.498757	9.317897	8.181517	8.896826	9.153754	8.16357	8.153431	9.313879	2.424693	9.302338	9.255069	7.278591	8.692263	8.384056	9.313516	9.307912	9.317809	9.294956	9.314478	9.256392	9.274326	1.172061	0	9.311606	8.094021	9.305499	6.206351	8.828929	8.7781	8.733629	9.029977	8.854467	8.567451	8.660586	8.703428	8.810148	8.209469	9.170615	8.248185	8.461027	8.35426	8.756004	9.299694	9.317604	0.55623	9.30604	9.302982	9.293872	9.30043	9.015089	8.534655	7.108159	9.301205	0	0
YBR145W	ADH5	3.166854	7.0791	7.529336	9.905534	9.917628	9.378198	7.394955	10.024939	10.158692	10.150995	8.407053	5.456633	9.944932	8.715514	9.606038	4.865617	10.123204	9.730374	10.066227	9.490861	10.120899	6.532996	9.857366	8.635506	8.483992	7.966156	9.561597	8.96295	7.243508	9.61378	7.110536	9.345484	9.937822	9.764708	9.233714	6.285677	6.838694	6.83142	9.696262	7.479279	10.017135	9.65951	11.054794	1.259984	8.389862	8.422591	8.660746	8.073025	9.384298	10.003539	10.001808	7.91748	9.555596	8.696161	9.114816	10.121376	9.708221	9.915597	8.043412	10.142676	9.91226	9.887654	10.060494	6.044362	7.024824	10.025114	9.733221	10.149601	10.158532	9.728687	7.859274
YMR318C	ADH6	7.794259	7.25877	5.896103	9.207056	8.995123	3.988944	9.633802	9.606406	6.857675	8.566376	9.623595	6.600087	9.337841	9.625466	8.924356	4.694303	9.605388	9.354253	9.593045	9.13328	9.47841	9.373961	9.25478	6.499112	9.63416	8.400812	7.769026	7.16814	8.4378	8.930532	5.311572	9.587277	9.600619	9.305082	8.968095	9.495428	7.741121	7.626586	1.828367	8.868022	4.290202	8.576337	2.568088	36.971644	4.102238	0	7.093638	1.368554	3.496195	9.139789	9.617138	7.54868	6.753013	9.583346	9.528681	7.567952	6.939584	9.616092	6.233623	9.5977	8.851245	9.599921	9.559973	2.799198	9.033714	9.631204	7.52471	9.611978	2.774805	10.100162	11.669657
YCR105W	ADH7	8.739607	8.583024	8.420152	9.225328	9.246712	8.36455	9.189806	9.452812	6.812636	7.770065	8.983961	8.313721	7.266732	8.923754	9.043245	9.196409	9.046042	9.447738	8.945707	8.94535	9.341114	9.438031	9.442596	9.026476	9.252786	9.323114	8.407978	9.3754	9.394037	9.162909	9.036262	9.273208	9.022159	8.096361	9.443397	6.445443	8.154456	9.436805	9.376307	8.864986	9.147003	9.28887	9.258965	8.313084	9.151322	9.237854	9.281926	9.451689	2.796333	9.311302	9.45064	9.160103	7.754335	6.998799	6.851412	9.446026	6.522243	8.323394	8.688659	8.975297	9.369946	9.149819	9.315073	9.453053	8.733583	9.411035	9.453034	9.419665	9.373248	8.62173	8.553264
YDR226W	ADK1	9.043101	8.597424	8.940072	7.791189	9.092308	8.204179	9.118033	8.147753	9.103977	8.778311	8.19117	5.132433	8.68665	9.071781	8.818022	6.764197	8.848525	8.657892	9.129667	8.938845	9.137515	9.13726	8.187101	9.144696	8.762913	8.997944	9.151993	9.065084	9.076539	9.139681	7.677624	9.151817	9.05315	8.872287	8.273046	8.05588	8.471875	7.45417	8.293245	9.024516	8.118925	9.042601	8.073721	8.595138	5.519366	7.562799	8.690936	9.140837	5.553478	9.142902	8.53065	7.810758	5.489036	8.505452	8.224765	8.898288	4.684176	8.707511	8.887376	7.083023	8.941277	8.67028	9.084903	9.151156	9.151621	8.157035	9.107617	8.901527	8.320271	7.557645	8.315463
YER170W	ADK2	8.885223	9.336533	6.263244	9.260818	8.29268	8.219993	9.18785	8.352341	7.111308	6.421996	9.411556	8.501403	6.541657	6.735528	9.305024	9.31962	8.067557	7.995468	8.879052	8.500373	8.646462	9.243526	9.297619	7.7874	9.379367	7.956737	6.996528	6.744635	6.942184	7.878314	8.754381	9.186256	9.331506	8.740184	8.148	7.236353	8.876205	2.75084	5.715557	8.436321	8.975442	9.393831	1.83472	5.848965	7.192754	9.411087	6.365021	9.419122	8.167179	7.540722	8.780906	0.461829	6.507891	8.553061	6.504237	8.771574	6.858673	7.083023	9.417026	9.246096	9.37374	9.006592	8.841289	9.314567	9.143263	8.721884	9.099089	9.007976	9.386806	7.684741	8.440409
YJR105W	ADO1	9.10059	9.709368	8.741433	9.83337	9.787293	9.573956	8.514477	9.843021	9.45468	9.840565	9.434657	8.734413	8.346807	8.237634	8.394075	9.707849	1.365353	9.244889	8.290783	9.343139	9.14826	9.084054	9.558668	9.779792	9.527234	9.828721	9.233802	9.583255	8.240131	7.504139	9.017465	9.784393	9.314572	9.310223	6.898913	9.106233	9.853546	55.132767	34.194221	8.093619	7.451301	9.497241	5.637218	4.686292	9.525841	4.163152	1.953118	9.521142	4.715177	8.522273	9.751102	8.439869	8.208446	5.755172	8.071909	3.381182	8.456483	9.205248	8.540325	8.770518	5.993269	8.381609	8.248855	9.141201	9.226986	9.48644	9.839962	9.75273	9.562733	14.256986	7.221946
YCR011C	ADP1	8.423378	9.352771	8.785917	8.193245	6.925874	7.072307	9.173337	8.684739	7.854042	8.607526	7.626172	9.120055	2.096432	5.180401	9.396202	8.463684	7.590232	6.327753	8.787145	7.99062	7.789364	9.407844	9.273685	9.421862	9.41339	9.412675	8.63548	9.003379	5.930674	3.077179	8.944571	9.194524	9.221768	8.040263	7.683649	0	3.026618	5.268786	7.832509	7.368774	9.421384	8.193817	8.336566	0	7.369999	8.460967	9.366544	8.559257	8.845255	7.634407	5.171277	4.865282	9.396896	0	4.887521	6.092715	9.424003	4.990717	9.367303	6.496347	6.770241	8.388957	9.388286	7.770534	9.177476	7.289841	9.257202	9.288179	9.301432	4.110109	4.613303
YDR216W	ADR1	9.939349	9.863907	9.97154	10.003573	9.995418	9.771348	9.979057	9.163945	9.729195	9.763926	8.89095	9.754707	9.71093	9.953652	9.986984	4.294691	9.973349	5.70877	9.611672	9.946269	9.802185	9.539989	8.234897	9.50229	9.82264	9.496315	10.011835	8.552032	9.941515	9.088756	5.63783	9.875555	10.009087	9.976674	10.012269	7.413725	9.729969	9.992093	9.907345	10.008559	9.938608	9.733584	9.392665	9.674305	3.2584	9.145245	9.945065	9.876686	3.848281	9.968281	8.983045	9.189937	5.011349	9.639622	9.543589	9.740285	4.459712	9.269914	9.850759	6.796411	9.706852	9.117104	10.007441	10.003452	8.715847	8.832256	10.010891	9.340907	9.996426	9.979712	9.990398
YCR010C	ADY2	9.540185	9.830411	9.038939	7.202293	8.653584	4.613264	9.771182	9.696232	3.259841	4.271139	9.229207	2.649605	8.050236	8.125464	9.386469	8.210974	9.176176	9.841745	9.547994	5.263455	9.407554	8.348292	9.583077	9.474591	9.408699	9.831164	9.819196	6.292328	3.65923	4.824078	3.454717	9.782721	9.560452	9.679125	9.759586	54.730928	3.065488	2.439914	8.249219	9.837964	9.566653	7.761778	1.233168	0	4.236472	7.919	9.592581	9.810301	9.790807	9.824897	6.919581	8.757905	9.811535	4.431811	0	4.740794	9.772451	2.530397	9.207388	4.558913	7.908044	8.847984	9.477227	9.566899	9.675055	9.395843	9.84039	9.371071	9.833833	1.691276	3.857843
YDL239C	ADY3	6.302761	6.598103	8.148025	7.473405	8.841635	3.759499	9.489488	9.258789	5.287131	6.847449	9.370137	8.356154	8.22067	8.618081	9.472936	7.129118	7.967775	7.278168	9.469521	9.333392	9.189254	8.196138	9.416851	9.491044	8.773671	8.508263	8.857469	5.393544	9.180081	8.985239	9.231845	9.542211	9.127267	9.519354	8.517133	9.034951	9.034884	13.503819	1.807931	9.522541	7.03174	9.372908	5.54265	2.087275	8.757062	6.178489	4.568415	9.032498	7.752821	5.443922	9.541911	8.543865	9.53102	7.703015	8.402636	7.976508	9.160779	8.551155	9.121126	9.364705	8.207379	9.53458	7.065709	5.326175	9.309176	9.492497	6.140408	9.420881	8.552849	9.457233	9.540994
YLR227C	ADY4	6.663001	11.167288	7.603323	11.77365	10.769143	11.927347	11.807081	12.197149	11.836687	12.115474	11.473443	11.884424	11.146876	11.230637	12.207604	11.673745	11.727538	12.04284	11.926326	11.443302	4.931464	12.206737	12.172267	11.824347	8.003846	11.810074	12.209412	12.211196	11.871409	11.192622	10.4396	11.402289	11.672574	7.207533	11.047815	0	12.211369	11.90354	12.0974	10.511294	10.92086	12.152232	15.231703	12.02848	10.547448	7.961139	12.132304	11.110145	11.022541	11.834639	12.166777	11.484221	6.314674	11.225057	11.078217	10.344054	9.508776	11.275904	11.931091	11.590899	11.27561	11.712427	10.703697	9.816012	12.162075	12.191632	11.427344	11.806596	12.178815	11.631351	11.753845
YMR064W	AEP1	8.05023	8.900979	8.574679	5.922017	9.075412	6.30002	8.589058	8.765403	4.524991	6.733791	9.070064	8.151043	8.866048	9.083338	9.051277	8.660588	8.708932	5.409643	9.094845	7.18887	8.965269	8.616765	8.877235	5.887147	8.120789	9.04853	8.916857	8.815366	7.659279	9.094141	5.499621	7.785977	8.217901	7.518857	9.065147	7.40948	5.085403	48.287019	44.40691	7.213796	9.08962	8.804176	14.623804	27.835351	4.162064	7.660594	5.663305	6.486752	4.154239	7.288464	8.530927	8.790061	9.086803	9.086938	8.409128	8.767526	9.074124	8.944002	8.252189	8.992408	4.30502	8.841848	9.092889	4.69392	6.249534	9.091379	5.935301	7.671263	8.738514	0.964647	1.697277
YMR282C	AEP2	8.07508	9.841364	1.37532	10.382486	10.265799	7.122552	9.928955	9.631788	4.620581	5.7719	9.3117	6.899051	8.862811	9.403015	4.76373	7.076708	17.317553	4.824593	10.036048	10.029878	9.406258	9.272383	10.232723	9.484042	10.299245	8.801648	8.897837	10.232117	8.118453	10.256616	7.807525	7.286288	7.585464	1.1203	10.105048	9.595468	4.024551	94.057353	56.834123	8.504299	4.700544	9.979462	140.526905	122.574294	7.666782	2.244399	1.581058	2.987957	9.57042	8.033505	9.071184	5.926765	8.883991	10.312975	10.304997	10.288	8.667678	10.247133	1.953579	9.546906	30.314632	10.228292	9.812384	10.012445	8.956798	10.122375	9.44803	10.14918	2.044274	44.943265	45.00051
YEL052W	AFG1	6.214319	12.440949	4.683085	1.636218	12.003403	12.588785	5.99855	12.51099	12.680394	11.96995	11.709192	10.459015	11.575421	11.002765	12.563011	10.471376	5.922766	10.138044	12.462574	12.643094	8.394909	11.328943	12.553683	10.455951	11.684101	12.680883	8.836339	11.901678	12.351139	11.592412	11.053006	12.101146	12.142129	12.28314	11.843028	11.910722	10.91193	0	7.178998	11.698269	6.728351	12.182691	15.545946	146.639669	6.46473	5.800167	10.246677	12.642474	9.939205	12.238767	11.371003	10.361622	11.575681	10.132286	11.44592	9.626002	10.235143	11.607606	11.463931	12.113375	9.159102	12.628857	11.933278	11.890663	7.553785	12.268515	10.389204	12.679185	12.349899	6.114917	9.90593
YLR397C	AFG2	7.502563	5.61724	5.48127	8.928154	10.033861	5.956959	10.193272	10.251461	0.788571	1.524549	9.189035	10.230497	9.569154	10.23695	9.379386	9.889819	9.520825	10.113812	9.652784	9.760029	10.08831	10.245256	10.255863	9.487351	10.24647	9.919185	8.356272	10.233331	10.248056	9.814475	9.503431	10.104552	10.093517	9.738287	10.087476	9.382803	8.624462	8.261735	3.541648	5.757644	10.085535	10.1356	15.807943	10.256241	4.24805	6.581446	6.771809	8.155713	10.116755	4.608134	10.224421	2.743241	3.759656	8.409471	9.016506	9.634607	2.848132	9.76442	8.978088	9.728041	12.114674	10.106415	9.330948	5.842176	10.122209	10.183371	10.215158	10.200644	5.889104	4.054939	5.87829
YER017C	AFG3	8.192574	8.019547	4.771273	9.040271	8.11437	7.311786	9.068874	8.945583	9.009293	8.67632	8.79676	8.761759	9.413488	8.987787	8.530099	9.305069	13.650062	9.375459	8.916424	9.401066	9.393658	7.814904	9.416469	9.276337	8.808211	7.660524	9.310606	8.438467	8.538484	9.282635	9.401149	8.698117	6.672265	9.272067	9.165523	7.577138	9.338714	8.706758	9.413274	9.150701	7.989647	15.610459	19.124685	0	8.878129	8.073282	2.979458	6.939226	8.593883	6.294165	8.567153	8.309228	8.203824	9.057428	8.409651	8.690068	7.421797	8.826742	9.271947	9.424874	1.300958	8.49131	7.941675	6.976684	8.237532	9.371783	9.385422	9.370236	8.819846	2.495728	0.621812
YDR085C	AFR1	7.308419	7.423069	7.711307	6.662271	7.03604	7.232207	5.616279	6.886394	7.881934	7.814002	7.709579	3.101127	6.132066	7.707446	5.959954	7.121614	6.181468	7.025244	7.620044	7.852624	7.875605	7.847279	0	7.695476	7.706787	7.780612	7.640812	7.420186	7.274238	6.161852	4.659287	7.857401	7.338708	3.546504	7.732669	6.714609	7.472149	4.767644	5.173283	7.875494	7.793488	7.752246	7.175817	6.280319	5.008098	5.119752	7.822667	7.133523	3.045778	7.868642	7.060539	0.39662	3.108155	7.843424	5.164199	7.027506	2.800785	5.209525	6.561487	6.27405	7.704362	6.497862	7.881383	7.824297	7.832542	5.82792	7.836871	6.472524	7.858388	7.87741	7.831396
YPL202C	AFT2	5.358254	2.138786	7.011259	4.455583	5.069474	3.30313	1.338475	7.124542	0	0	6.448045	7.428915	6.869498	4.889421	6.217929	8.900738	12.132298	8.288066	7.98002	8.863389	7.865513	8.975037	8.564521	6.064906	8.528161	8.129967	8.971548	6.46624	8.980147	8.652795	7.480519	6.926269	8.519245	8.982034	8.72598	0	0	5.039825	2.145183	8.741166	8.977179	1.369306	4.440753	1.735188	0.407442	0	4.330507	8.981277	1.232967	5.406013	8.164121	3.118524	3.221134	7.74768	5.881832	6.183267	2.586564	5.896837	8.09381	6.82329	3.420557	8.781589	8.25604	8.93611	8.953578	6.754697	7.777411	5.506941	0	8.539403	8.040025
YNR044W	AGA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YGL032C	AGA2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPR021C	AGC1	8.08601	6.838546	7.250978	8.109807	8.95603	0.438059	8.896188	8.292112	4.769811	7.879262	8.561731	7.779595	8.782741	8.794471	8.738968	4.002772	8.779258	6.699127	8.965113	8.672519	8.965259	8.412808	8.687566	6.307916	8.970795	8.961938	8.932922	5.781425	6.217526	8.862232	8.887577	8.710056	8.909399	7.229399	8.170104	0	0	5.421193	7.176096	5.894808	8.21093	7.431714	3.052028	7.916569	2.745265	3.289605	4.464655	1.559462	8.643428	8.595212	8.88299	5.265988	7.667781	8.763478	8.471971	8.930352	8.155312	8.826832	8.798596	8.970475	8.811435	8.534881	8.831818	2.281695	8.881317	4.503609	8.344939	7.268009	31.869472	5.690954	5.625908
YDR524C	AGE1	5.654963	7.554004	3.469282	8.021424	10.128232	6.674714	9.08083	6.372205	9.471803	8.460188	9.661216	9.004245	10.136607	8.486141	9.720107	7.369166	9.888098	9.584852	9.677829	9.490541	9.69119	6.691382	9.651157	9.093472	10.143405	9.475565	7.515031	3.576434	10.045806	10.008629	9.469968	9.191907	9.831824	20.096969	9.134066	31.068578	9.82494	17.781501	5.232745	7.720063	3.753198	9.872579	58.179182	20.150306	0	0	9.323133	10.128277	9.581814	6.163069	7.407554	9.859172	10.135826	9.224281	6.081727	9.12123	10.143404	8.47269	10.038943	9.744501	2.622461	8.613598	9.530589	6.759625	9.001401	7.541812	10.120009	8.695927	8.486372	8.738662	9.037748
YIL044C	AGE2	5.85709	9.508776	10.181917	10.801915	10.656512	10.672701	10.73974	9.285345	10.690055	10.257358	10.457442	9.809591	9.401301	10.049569	9.25136	10.232068	10.813847	10.339095	10.569422	10.273285	10.738167	10.672484	0	10.577747	8.320125	10.657291	10.817416	8.661116	9.99192	10.281512	10.371531	10.620345	10.234586	10.621179	9.106865	10.758109	10.815137	9.126361	8.209458	9.846415	10.81379	10.71169	3.853532	9.529638	10.320847	10.10397	10.768963	10.736479	10.185629	10.810036	10.582279	10.208465	9.109028	9.108063	10.130791	10.469968	9.317662	10.58662	9.167515	8.394869	10.78897	10.283363	10.502216	9.145603	10.804053	9.037535	10.790389	10.303668	10.487723	10.769954	10.813888
YCL025C	AGP1	3.640661	9.805256	9.577764	9.805041	8.947927	7.499164	9.391712	9.764412	6.622784	8.662404	9.578872	8.841768	5.885392	7.829334	9.341659	8.745194	8.779901	9.744458	9.291545	9.224324	9.089231	8.848857	7.909353	9.544116	9.803688	9.484013	9.569325	7.755397	8.94963	7.457402	8.598069	9.63989	9.682528	8.087541	9.028944	9.225246	9.766169	9.776341	8.686944	9.744676	9.276931	9.680113	5.737405	5.414636	7.074063	9.509929	9.750568	9.536272	9.780901	8.415569	9.044884	8.686914	9.801327	6.715524	5.696669	7.736057	9.680134	6.862126	9.792648	9.769861	7.737555	9.135427	9.614446	5.991941	8.382481	9.334062	9.759746	9.741203	9.505892	9.76342	9.441675
YBR132C	AGP2	8.746216	8.728287	8.709124	8.00974	8.770432	8.676445	8.621616	8.718247	8.052254	8.280019	8.766166	7.958974	8.643839	8.57965	8.056239	8.498163	8.515676	7.130005	8.596185	8.588587	8.73866	8.722603	7.258884	8.269902	8.243628	7.606663	7.954729	8.010069	8.428409	8.75402	8.769436	7.614685	8.076776	8.418665	8.570863	5.413975	6.674496	8.773461	8.218604	8.682264	8.064771	0.34704	4.293148	8.74225	4.714326	7.533479	4.826998	8.257068	7.359357	8.007932	7.543067	7.355364	8.640931	8.737897	8.771881	7.844582	8.58653	8.70787	8.593403	8.248358	8.264041	8.715573	6.183023	8.727088	6.120769	8.746352	3.582736	8.671466	7.702498	2.874118	2.586219
