orf	gene	cisplatin_125_1	cisplatin_125_2	cisplatin_125_3	cisplatin_250_1	cisplatin_250_2	cisplatin_500_1	cisplatin_500_2	cisplatin_66_1	cisplatin_66_2
YDR476C	YDR476C	7.83056	9.490351	9.405115	5.149228	4.317776	5.518264	9.59303	7.483208	8.742095
YDR477W	SNF1	6.161287	6.213731	7.066427	6.588138	6.692834	6.236556	6.4195	6.389448	6.044521
YDR478W	SNM1	0	0	0	0	0	0	0	0	0
YDR479C	YDR479C	8.839748	9.308682	9.367982	7.666981	8.540599	9.411457	5.580585	9.317931	8.833625
YDR480W	DIG2	9.848053	9.863563	10.044693	9.463381	9.776731	5.197375	9.970819	7.734121	7.118776
YDR481C	PHO8	8.846039	10.209408	10.123734	6.328739	10.210197	8.304515	9.442992	9.401023	9.787119
YDR482C	YDR482C	8.202738	9.143127	9.412006	7.11196	6.579352	4.923115	5.406665	8.384168	8.777135
YDR483W	KRE2	9.499201	9.494386	9.4992	9.395286	8.377463	9.434369	9.103833	9.427678	8.201256
YDR484W	SAC2	3.157439	5.320515	6.369774	2.531254	4.75925	1.677742	4.086342	3.249018	8.047901
YDR485C	YDR485C	5.789771	5.564106	8.098697	6.89251	-0.551442	3.464382	0.813595	4.390759	7.644069
YDR486C	VPS60	8.999384	8.521242	9.152709	8.217116	8.577647	7.651318	6.720638	8.410684	8.092835
YDR487C	RIB3	0	0	0	0	0	0	0	0	0
YDR488C	PAC11	7.982648	6.900211	8.617945	6.333977	7.752998	8.239429	8.402677	8.295756	7.985255
YDR489W	YDR489W	0	0	0	0	0	0	0	0	0
YDR490C	PKH1	8.267991	8.634279	9.58799	5.59251	7.151075	7.70842	4.335027	7.830186	7.224131
YDR491C	YDR491C	6.858418	6.132691	10.156565	5.302231	5.924339	4.443779	5.901102	6.780089	8.002727
YDR492W	YDR492W	9.450903	8.246885	10.123177	5.220389	6.063227	7.009438	7.314343	6.771485	9.861777
YDR493W	YDR493W	7.820383	7.500927	8.541109	6.629038	7.339771	6.643552	6.904618	7.839308	7.663165
YDR494W	YDR494W	4.417678	7.088888	8.328458	7.138598	7.93538	5.655736	6.910082	8.338123	8.349127
YDR495C	VPS3	7.108373	7.357633	1.186707	7.581033	7.577601	7.190217	6.170664	7.149559	7.529504
YDR496C	YDR496C	8.330037	8.859788	8.759074	8.538117	8.926737	8.478944	9.020578	7.805575	8.062809
YDR497C	ITR1	8.238042	8.309542	9.666698	6.451832	6.072375	6.457235	5.806734	8.323071	8.871672
YDR498C	SEC20	0	0	0	0	0	0	0	0	0
YDR499W	LCD1	0	0	0	0	0	0	0	0	0
YDR500C	RPL37B	7.667803	8.141374	9.042759	6.971397	8.950118	9.020952	7.3874	8.061897	6.805013
YDR501W	PLM2	6.707345	8.529193	9.749186	7.109328	6.507433	8.849452	8.901633	8.567017	9.789393
YDR502C	SAM2	7.815403	7.723876	8.646957	7.494672	7.621986	7.021961	7.244502	6.902625	7.869495
YDR503C	LPP1	7.879387	8.119039	9.286024	6.12709	8.049848	6.623451	5.47074	8.861166	3.336106
YDR504C	YDR504C	7.986451	8.54676	9.340083	6.204252	4.893498	7.770335	7.853808	9.348308	7.248597
YDR505C	PSP1	8.128335	6.698416	9.158837	8.443445	9.244326	5.288219	8.42124	8.733248	7.849921
YDR506C	YDR506C	8.098241	8.4812	8.74205	6.98649	8.490741	7.968482	8.279868	7.870805	8.288657
YDR507C	GIN4	8.818389	8.934049	8.932542	8.934299	8.934095	8.933717	8.910877	8.699346	8.853125
YDR508C	GNP1	9.937983	9.935913	9.966496	9.372435	9.201761	9.312593	9.904653	9.948059	9.884233
YDR509W	YDR509W	7.708552	7.766007	8.089395	7.455569	7.070078	7.3972	6.47677	6.433951	8.291928
YDR510W	SMT3	0	0	0	0	0	0	0	0	0
YDR511W	ACN9	8.71607	9.614382	7.581512	9.169757	8.768567	9.258407	9.424993	9.224552	6.653697
YDR512C	YDR512C	5.277538	5.952888	6.44412	5.489467	4.331054	5.2463	6.335877	6.250675	6.446411
YDR513W	TTR1	5.573473	3.992727	10.900925	-4.311034	1.151364	-4.589134	-3.152048	2.56258	7.601832
YDR514C	YDR514C	10.203645	9.68618	10.123496	7.511738	7.934907	7.46046	9.666665	9.713972	8.554027
YDR515W	SLF1	8.875587	8.554148	8.666748	8.674279	8.504298	8.697914	8.106522	8.8238	7.815583
YDR516C	YDR516C	9.30768	18.676356	9.3198	4.515771	6.650309	9.038525	9.238538	5.148512	8.512432
YDR517W	GRH1	9.594353	9.111497	9.165745	9.299918	9.6054	8.637666	8.699668	9.341312	9.614984
YDR518W	EUG1	1.278942	6.047133	6.477006	6.893855	6.877784	4.272729	6.469943	6.920034	-1.653026
YDR519W	FPR2	7.741291	7.84512	8.142676	7.780365	7.740265	7.8539	8.080057	8.230495	7.565094
YDR520C	YDR520C	9.089814	9.228283	8.82954	8.948927	9.138023	8.433493	9.193963	8.246716	8.353454
YDR521W	YDR521W	8.767199	8.99862	9.950254	5.477332	7.513177	9.146968	8.424633	8.742741	9.026715
YDR522C	SPS2	6.530458	6.755103	6.821817	6.697306	6.497677	6.536889	6.76254	6.717907	6.682787
YDR523C	SPS1	8.573334	8.69748	9.555235	4.970751	7.045704	6.207433	8.594885	8.557474	7.951718
YDR524C	AGE1	8.216826	8.658141	8.984552	6.976106	7.030648	8.686319	8.434473	8.455549	8.678511
YDR525W	YDR525W	7.083411	7.038667	7.381159	7.365683	7.012635	7.163553	7.225478	7.359644	6.901608
YDR525W-A	YDR525W-A	4.377488	8.34799	10.133539	-1.164858	1.738322	1.953386	-0.346438	5.801369	6.052359
YDR526C	YDR526C	0	0	0	0	0	0	0	0	0
YDR527W	YDR527W	0	0	0	0	0	0	0	0	0
YDR528W	HLR1	8.872103	7.403965	9.360492	6.714212	8.385488	8.890903	7.683333	8.196128	8.219843
YDR529C	QCR7	8.207098	8.456337	8.555458	8.546554	8.353248	8.332364	8.539391	8.411787	8.254535
YDR530C	APA2	8.228936	7.872547	9.052414	6.604343	6.794823	7.190573	7.800137	8.134679	7.998173
YDR531W	YDR531W	0	0	0	0	0	0	0	0	0
YDR532C	KRE28	7.676313	7.904095	8.246987	8.007057	8.054244	7.714083	8.21518	8.171143	7.480209
YDR533C	YDR533C	9.100183	9.102042	9.373307	8.349268	9.121848	9.214721	9.0954	9.033298	9.048126
YDR534C	FIT1	7.83472	7.636291	9.650084	4.648136	5.9547	5.856159	7.104446	7.167386	8.252031
YDR535C	YDR535C	9.155597	9.202131	9.384638	9.660206	7.834605	9.550848	6.71707	9.671327	9.32655
YDR536W	STL1	9.73939	7.280001	9.717608	9.44911	7.893369	6.663656	9.793328	9.332882	9.834615
YDR537C	YDR537C	7.491238	3.497326	7.574466	7.154448	6.342371	6.845103	5.027537	6.332882	6.709093
YDR538W	PAD1	7.30924	7.515092	8.943646	6.943185	6.856014	6.594653	9.044131	6.259625	8.073668
YDR539W	YDR539W	9.417472	9.696146	9.773172	-2.354021	6.251529	7.03173	4.436144	7.713652	5.050666
YDR540C	YDR540C	6.033368	6.24969	6.601056	4.05099	4.963201	1.886731	2.603806	5.926449	5.840154
YDR541C	YDR541C	6.952653	5.719231	10.023164	5.051083	5.495792	4.278311	5.9529	7.335391	5.437221
YEL001C	YEL001C	7.157255	9.272635	8.944302	5.193264	6.274627	6.342073	8.724419	8.092743	7.741869
YEL002C	WBP1	0	0	0	0	0	0	0	0	0
YEL003W	GIM4	5.400949	6.502934	6.790665	6.789645	6.773532	6.706376	5.971775	6.810233	5.443551
YEL004W	YEA4	7.212346	7.633044	9.587045	3.711113	9.520644	5.086853	5.31784	7.473965	9.125503
YEL005C	VAB2	6.993822	7.763715	8.527092	6.93164	4.701049	8.574189	8.872906	8.737126	8.806964
YEL006W	YEL006W	9.448689	8.636465	9.870867	8.350381	8.306185	9.333394	9.681649	9.407269	9.560164
YEL007W	TOS9	9.907145	9.748033	11.800094	10.605313	8.60996	9.166407	9.118096	11.870823	11.757321
YEL008W	YEL008W	7.267546	9.833872	9.453115	7.858428	8.556683	2.91463	7.232726	9.709953	7.903302
YEL009C	GCN4	9.243787	8.79567	9.266981	6.548856	9.156954	3.779869	6.614187	4.380396	8.358395
YEL010W	YEL010W	8.98136	8.084242	9.052216	7.347233	8.590325	3.100586	7.167956	8.115142	7.857468
YEL011W	GLC3	6.388957	8.94738	10.777426	6.039717	10.658134	4.178678	7.362378	8.396037	7.913475
YEL012W	UBC8	7.862985	8.112844	6.601136	7.402386	6.324808	5.656874	6.681755	5.95305	6.350001
YEL013W	VAC8	7.60788	7.873838	8.041822	5.490542	8.191619	5.245789	5.926679	4.349311	-0.615999
YEL014C	YEL014C	6.424108	7.455618	9.625256	8.228551	5.538685	9.586041	8.454902	9.584222	6.961309
YEL015W	YEL015W	7.333661	8.071214	8.56361	8.58062	7.621366	4.219576	4.052335	8.534282	8.54128
YEL016C	YEL016C	8.445174	8.348984	8.824968	6.344436	6.880598	8.771496	7.917422	6.50035	8.647775
YEL017C-A	PMP2	9.508273	8.414471	9.374821	6.233547	7.284387	3.516156	9.375245	5.996766	6.139609
YEL017W	YEL017W	7.799077	8.841311	9.299584	6.903739	8.640948	3.411214	8.659475	8.72622	8.763706
YEL018W	YEL018W	4.961213	7.155411	9.769618	9.289325	7.365239	9.349679	9.641422	7.350906	7.599755
YEL019C	MMS21	0	0	0	0	0	0	0	0	0
YEL020C	YEL020C	9.565008	9.71376	9.941603	7.524282	9.292693	6.475276	9.920619	9.063056	9.998094
YEL023C	YEL023C	6.965046	8.703485	9.54484	9.745508	5.25164	6.222151	9.747891	9.743953	7.127903
YEL024W	RIP1	6.155737	4.240421	6.204187	3.577708	5.898826	8.997701	4.083815	2.060067	0.5381
YEL025C	SRI1	9.833203	6.871786	9.673967	7.044094	1.840214	6.793556	9.533262	4.755999	4.55814
YEL026W	SNU13	0	0	0	0	0	0	0	0	0
YEL027W	CUP5	8.186074	7.84191	8.741321	8.004522	8.423081	8.558572	8.272906	8.285701	7.340488
YEL028W	YEL028W	6.034136	3.340376	8.782768	7.950138	8.4433	6.1912	5.477124	6.812333	8.64102
YEL029C	BUD16	7.234603	7.327967	7.774825	6.995611	7.29076	6.987724	7.231368	7.748468	7.082468
YEL030W	ECM10	9.864009	8.95241	9.580859	1.160647	9.74487	9.593584	8.828456	6.552899	8.75205
YEL031W	SPF1	7.516537	6.138765	7.599766	7.489466	7.128342	1.997437	5.018087	4.145507	7.558559
YEL032W	MCM3	0	0	0	0	0	0	0	0	0
YEL033W	YEL033W	7.024658	7.410411	7.867098	7.246119	7.451657	7.075821	7.500472	7.735176	7.162313
YEL034W	HYP2	0	0	0	0	0	0	0	0	0
YEL035C	UTR5	0	0	0	0	0	0	0	0	0
YEL036C	ANP1	6.910986	6.63338	7.865695	6.568669	6.866081	6.655215	6.785647	7.524726	6.063214
YEL037C	RAD23	9.15738	1.459913	11.838594	10.60403	15.36778	253.23599	115.22003	56.022819	180.197398
YEL038W	UTR4	6.15593	8.792882	8.954165	9.404434	3.441763	8.073427	6.863924	9.440989	7.668596
YEL039C	CYC7	6.427536	7.093873	8.017452	7.478034	6.722796	7.999002	8.250026	8.190462	8.118719
YEL040W	UTR2	6.915413	7.890565	9.628018	3.970385	3.085107	8.667551	7.350694	9.271183	10.009595
YEL041W	YEL041W	9.413729	8.655644	9.40375	7.232703	7.5941	8.752601	9.398777	8.597144	8.401657
YEL042W	GDA1	7.404093	7.430711	7.5433	7.594291	6.734144	4.548113	5.64985	3.059362	5.128231
YEL043W	YEL043W	8.237183	8.265007	8.269284	6.946778	8.000314	8.290665	8.35516	8.294001	7.904842
YEL044W	IES6	8.939885	8.947767	8.774454	8.947408	8.891005	8.941315	8.874707	8.501505	8.94766
YEL045C	YEL045C	7.147092	6.856485	8.920295	6.725305	6.967523	7.262302	7.561496	9.045058	6.759022
YEL046C	GLY1	7.649581	7.697698	8.857419	8.009482	7.650097	8.069384	8.210974	9.075445	8.014714
YEL047C	YEL047C	4.89885	9.253255	9.96001	0.161929	8.26117	5.610704	5.719331	5.197475	3.812295
YEL048C	YEL048C	9.605495	7.092644	10.612214	-3.067075	1.472861	-3.830059	1.019176	-15.834889	1.638287
YEL049W	PAU2	8.569411	8.450873	9.796042	6.431778	5.133069	5.170202	6.251885	8.400305	9.517484
YEL050C	RML2	7.244691	6.904557	6.704726	7.212109	6.022351	7.308188	6.875691	6.484968	5.784389
YEL051W	VMA8	8.034331	8.256211	8.662821	7.801875	8.218216	7.949941	8.647019	7.913796	7.871252
YEL052W	AFG1	7.139421	8.153189	9.2426	7.9524	6.789788	6.623349	5.893781	7.888772	8.94207
YEL053C	MAK10	7.03078	6.682154	9.647087	6.198778	9.656978	-0.474242	8.537159	1.824589	7.141967
YEL054C	RPL12A	9.036606	8.991943	8.798024	9.004432	8.918508	7.626968	8.966067	8.385144	8.898834
YEL055C	POL5	0	0	0	0	0	0	0	0	0
YEL056W	HAT2	5.925366	6.74121	9.511409	3.432214	7.797892	2.128448	4.500629	6.994121	6.709542
YEL057C	YEL057C	10.027135	9.991548	9.703746	10.030933	8.147334	9.152475	9.974276	9.515995	8.822637
YEL058W	PCM1	0	0	0	0	0	0	0	0	0
YEL059W	YEL059W	5.630008	8.494921	8.374724	6.393329	7.780298	7.039454	8.500573	8.057411	8.524351
YEL060C	PRB1	4.928078	8.82309	9.312756	7.01311	6.887321	5.337288	8.098602	8.261059	7.563268
YEL061C	CIN8	6.168832	7.741206	7.723138	6.615195	6.90169	4.054547	7.34838	7.378983	5.520926
YEL062W	NPR2	7.268012	8.044734	8.482552	5.80832	6.564853	5.583393	6.252313	6.604491	7.366785
YEL063C	CAN1	8.680306	8.804436	8.292844	8.67062	8.732995	8.653911	5.647059	5.461528	8.466926
YEL064C	YEL064C	8.905809	8.464032	9.200084	6.551651	6.08152	8.302631	6.309108	9.088395	6.540682
YEL065W	SIT1	6.792743	9.338186	10.014523	9.912556	10.011917	8.461108	9.860941	7.590577	8.427595
YEL066W	HPA3	9.677832	3.234028	9.383132	-0.776738	5.172498	5.478591	4.746658	8.691684	3.265079
YEL067C	YEL067C	6.904256	8.300987	9.738653	1.786254	5.782462	9.123629	4.481169	4.651412	7.584012
YEL068C	YEL068C	7.002238	9.496109	9.097811	4.980706	8.244251	5.478803	8.581289	8.035332	9.627274
YEL071W	DLD3	2.768275	7.92813	9.284596	5.002123	2.76977	2.49631	8.810686	7.095827	6.857435
YEL072W	YEL072W	5.899391	2.966592	9.354936	2.865645	3.48944	5.673469	7.313172	5.790907	9.364128
YER001W	MNN1	5.722583	7.224652	8.578479	4.539027	4.681785	6.067937	7.680879	6.36805	7.858617
YER002W	NOP16	6.987372	6.770477	7.266534	6.51712	6.767263	5.734333	7.125403	7.24386	6.32829
YER003C	PMI40	0	0	0	0	0	0	0	0	0
YER004W	YER004W	11.38793	11.276349	11.626695	11.697139	11.242277	11.686269	11.552747	11.170151	11.116524
YER005W	YND1	8.733303	9.385592	7.986333	8.951677	7.097999	4.152725	0.745733	9.279609	7.793616
YER006W	NUG1	0	0	0	0	0	0	0	0	0
YER007C-A	YER007C-A	6.556688	8.248876	8.450743	8.820817	9.186402	6.579878	8.028025	8.738138	8.090035
YER007W	PAC2	8.868023	8.974496	9.085667	4.064001	8.227466	9.102966	9.081085	9.111934	7.762696
YER008C	SEC3	0	0	0	0	0	0	0	0	0
YER009W	NTF2	0	0	0	0	0	0	0	0	0
YER010C	YER010C	8.978265	9.885507	10.234438	3.293191	6.814904	9.35677	8.060544	9.725519	9.119593
YER011W	TIR1	8.244696	9.254958	9.89562	8.446732	6.620936	8.910359	8.860895	9.736251	9.399092
YER012W	PRE1	0	0	0	0	0	0	0	0	0
YER013W	PRP22	0	0	0	0	0	0	0	0	0
YER014C-A	BUD25	8.321163	8.060341	8.6243	8.169781	8.306016	8.338341	8.351039	8.605512	7.890607
YER014W	HEM14	0	0	0	0	0	0	0	0	0
YER016W	BIM1	7.250732	6.942173	7.321248	3.466733	3.560541	3.220611	6.939672	3.164094	7.351576
YER017C	AFG3	6.526922	6.728011	7.398636	6.805498	6.892247	6.607844	6.757144	7.057031	6.401802
YER018C	SPC25	0	0	0	0	0	0	0	0	0
YER019C-A	SBH2	5.661926	6.356754	8.443877	6.335718	5.904052	8.831485	7.918989	8.762548	7.287223
YER019W	ISC1	3.514305	5.806631	8.000387	4.494463	7.94718	5.819767	7.841667	7.375689	7.132189
YER020W	GPA2	5.871204	6.604679	6.671234	7.092064	5.445673	4.118969	4.995776	3.032815	4.015727
YER021W	RPN3	0	0	0	0	0	0	0	0	0
YER022W	SRB4	0	0	0	0	0	0	0	0	0
YER023W	PRO3	0	0	0	0	0	0	0	0	0
YER024W	YAT2	8.543468	8.176663	9.054244	1.739591	2.72248	7.079193	6.5177	6.977245	7.450666
YER025W	GCD11	0	0	0	0	0	0	0	0	0
YER027C	GAL83	7.77815	7.758914	9.79726	4.62224	5.832642	5.850813	8.402041	7.531118	8.559698
YER028C	YER028C	4.950134	6.47459	6.90971	7.184403	2.953056	2.583989	6.409789	7.028823	2.037607
YER030W	YER030W	8.693486	8.57797	9.637669	7.429436	9.450711	6.201708	9.753862	9.50822	9.468485
YER031C	YPT31	8.33125	3.020075	9.757646	9.47785	9.385163	9.756738	6.487211	8.878232	8.617985
YER032W	FIR1	9.077786	9.065671	7.374115	7.488416	8.861711	7.098046	7.083994	8.252481	8.745704
YER033C	ZRG8	7.495672	8.179919	9.233117	9.349722	8.280973	8.558989	8.142233	1.323334	8.87467
YER034W	YER034W	5.28087	2.562011	8.901081	9.310439	9.486611	7.089573	8.069123	5.420052	9.330095
YER035W	EDC2	0	0	0	0	0	0	0	0	0
YER036C	KRE30	0	0	0	0	0	0	0	0	0
YER037W	PHM8	8.066957	8.46639	9.614295	5.712166	5.694758	5.903058	6.994657	7.383838	7.026562
YER038C	KRE29	0	0	0	0	0	0	0	0	0
YER038W-A		6.429373	6.368927	8.764854	3.803282	8.253686	5.693283	8.588863	6.250538	7.061044
YER039C	HVG1	8.459586	8.311822	8.908389	7.696489	7.429235	8.337033	9.487932	9.651648	8.299486
YER039C-A	YER039C-A	8.323258	9.563266	8.78619	8.389607	3.952134	8.917769	8.187614	8.988909	8.854047
YER040W	GLN3	5.741384	5.199961	6.886314	6.834125	6.734189	7.054917	4.906096	7.061997	7.041609
YER041W	YEN1	8.960063	8.311929	8.865442	8.94738	8.6924	8.834427	1.248429	6.274962	8.686715
YER042W	MXR1	6.991202	8.326585	9.4836	9.463879	7.386815	5.063729	7.999271	8.905233	5.907171
YER043C	SAH1	0	0	0	0	0	0	0	0	0
YER044C	ERG28	7.709499	7.583668	8.051084	7.474436	7.653923	7.45172	7.936498	7.337755	7.317786
YER044C-A	MEI4	6.960398	6.135418	8.798319	5.605283	6.051079	8.152788	5.244003	6.892359	7.524746
YER045C	ACA1	7.950415	7.572891	9.573894	6.771523	4.808303	6.533622	8.712567	8.103695	9.260448
YER046W	SPO73	8.184717	4.779645	10.39934	6.772978	8.234759	4.322943	1.988658	10.108507	8.630488
YER046W-A		8.593924	7.399136	8.089956	8.242527	8.546293	8.511292	8.068985	8.401807	7.656225
YER047C	SAP1	8.062216	8.470017	8.161007	8.305945	8.464187	8.427541	8.471011	8.042151	8.089081
YER048C	CAJ1	6.965067	7.946045	7.922786	8.072076	5.618057	7.3066	7.738079	8.495345	8.486004
YER048W-A	YER048W-A	0	0	0	0	0	0	0	0	0
YER049W	YER049W	7.689145	8.401057	9.346266	9.223425	8.973792	7.915379	9.28465	8.198035	9.34596
YER050C	RSM18	7.609776	7.688574	7.973609	7.511195	7.455604	7.46286	7.82226	7.928163	7.453617
YER051W	YER051W	10.270284	9.777695	10.474383	10.148381	10.162712	10.401639	9.878565	10.445811	10.322437
YER052C	HOM3	7.939014	7.886546	7.60258	7.197868	7.967199	7.794313	7.172057	7.913922	7.899466
YER053C	YER053C	6.345009	7.092005	7.188649	5.453364	5.091625	5.636545	5.765067	5.671693	7.056937
YER054C	GIP2	8.341172	8.456736	8.412264	8.421825	8.467964	8.431368	8.447463	7.798669	8.359596
YER055C	HIS1	7.404446	9.561464	9.109274	8.642397	9.444401	9.373074	8.276076	8.012749	9.457441
YER056C	FCY2	6.722015	5.940727	6.943153	4.769108	7.285402	7.890774	7.699854	4.905756	8.306383
YER056C-A	RPL34A	7.871338	7.026473	7.808707	7.812914	7.289817	7.666262	7.721518	6.080044	5.856797
YER057C	HIG1	6.62092	6.514732	8.741653	5.554592	5.64259	2.818803	4.710917	5.222109	5.257045
YER058W	PET117	8.338175	7.046462	8.431964	11.015151	5.995377	5.691921	7.197157	8.408937	8.425648
YER059W	PCL6	9.282098	7.345698	8.685911	9.457428	4.770565	4.582304	7.03904	4.646485	3.298955
YER060W	FCY21	6.490956	9.454602	9.265587	9.015317	9.43754	8.483547	8.575086	7.057716	9.409205
YER060W-A	FCY22	8.789331	9.935972	9.931914	8.225108	7.112527	1.84851	9.879553	9.679129	9.709098
YER061C	CEM1	6.886855	7.034817	7.242166	6.983497	6.764243	7.245685	7.329699	7.262295	6.59501
YER062C	HOR2	5.708768	5.240553	8.280944	4.41857	6.297466	4.546936	7.537319	6.973959	7.356331
YER063W	THO1	6.599692	8.824001	10.607158	5.846225	5.346818	5.900719	6.677465	7.416747	8.595529
YER064C	YER064C	6.914908	8.212788	9.50853	6.440955	6.27246	7.148412	7.909553	9.584903	8.786929
YER065C	ICL1	8.209649	8.736163	9.582697	9.295715	7.598271	7.794195	9.405085	9.641618	9.470935
YER066C-A	YER066C-A	7.998527	7.738736	8.003028	7.910235	7.991298	6.764199	7.698685	7.892286	7.876317
YER066W	YER066W	5.092724	5.234973	8.545151	4.544784	5.87382	4.555236	7.223746	6.816924	5.702973
YER067C-A		5.07998	7.310326	9.364594	8.967681	9.502013	8.088097	9.351198	9.431332	9.25077
YER067W	YER067W	5.28174	9.96031	10.049992	7.938091	3.956119	9.477423	10.045271	9.769826	9.927735
YER068C-A		9.873886	10.002078	9.917715	9.434805	8.783577	9.127653	9.259321	9.98677	10.03105
YER068W	MOT2	8.782961	8.561908	8.946601	8.751379	8.496734	8.065323	8.89678	8.664806	8.025185
YER069W	"ARG5,6"	7.402571	8.525578	9.211435	8.863527	7.676578	4.045776	7.448283	8.503228	8.460323
YER070W	RNR1	8.84075	8.651969	8.661239	8.696874	8.694244	8.37648	8.810041	7.569064	8.301753
YER071C	YER071C	5.651481	7.667692	9.345589	6.790199	8.044272	8.295556	7.790068	9.108893	8.452379
YER072W	VTC1	5.951678	4.168086	8.674462	9.735593	5.074196	2.973766	9.10632	37.335331	9.006378
YER073W	ALD5	6.610313	7.989425	9.437342	9.600458	7.981045	2.3138	8.982988	9.422239	6.111166
YER074W	RPS24A	6.987783	7.311921	7.275401	6.954472	7.108765	7.033742	7.251326	7.327948	7.047463
YER075C	PTP3	5.818226	8.93535	8.196382	9.402416	7.229554	7.051787	8.841379	9.511113	8.962848
YER077C	YER077C	8.411795	8.381381	8.367804	8.474319	8.338746	8.292775	8.461553	8.45196	8.339803
YER078C	YER078C	6.724646	6.855095	6.044133	6.353597	6.305145	2.934953	6.542005	7.119359	5.223255
YER079W	YER079W	3.379736	7.606908	8.254313	6.414594	2.079769	4.549965	9.268708	9.402462	7.334752
YER080W	YER080W	2.820431	6.045979	9.458371	7.180972	5.190294	3.736435	2.048188	7.842473	5.57709
YER081W	SER3	7.905348	6.481582	9.292704	6.56285	8.168586	8.305014	5.547009	7.923227	6.978069
YER082C	KRE31	0	0	0	0	0	0	0	0	0
YER083C	YER083C	6.642864	5.994813	4.082727	3.63419	2.14184	1.111114	1.733055	6.312899	1.341698
YER084W	YER084W	8.66884	4.79222	8.331238	8.009312	8.707204	5.649037	1.772849	12.71012	8.187208
YER085C	YER085C	8.647065	7.611014	8.938321	8.635541	8.550471	7.732541	8.898473	8.504274	7.792561
YER086W	ILV1	9.460461	6.815346	9.530819	9.35343	6.841657	6.552259	7.103583	8.224209	9.04022
YER087C-A	SBH1	9.467953	9.37188	9.103769	4.947736	7.967171	9.488063	7.806526	9.040799	8.650403
YER087W	YER087W	4.877276	5.700939	7.135009	4.745994	6.494352	5.14992	6.403948	7.375489	5.07513
YER088C	DOT6	8.911281	9.70796	9.619208	7.193271	4.065981	8.856082	8.41796	8.283656	9.392637
YER089C	PTC2	7.892751	8.286675	7.560592	8.306747	8.248249	8.301186	-0.308156	1.624558	3.615776
YER090W	TRP2	6.128865	6.400403	6.187752	5.526629	5.995682	6.163928	6.161082	6.519914	6.02798
YER091C	MET6	4.856871	7.389171	9.704216	5.955949	7.718177	7.100844	9.091108	4.937195	7.242977
YER091C-A	YER091C-A	9.623839	9.565641	8.402898	8.780822	8.023264	9.408939	9.42727	9.625989	9.012838
YER092W	IES5	6.462448	8.776245	8.463054	8.881227	8.746089	6.984328	8.874986	4.003048	8.852265
YER093C	YER093C	0	0	0	0	0	0	0	0	0
YER093C-A	YER093C-A	9.076926	9.081564	9.179812	9.021708	8.962523	9.172004	6.331855	8.787894	8.76903
YER094C	PUP3	0	0	0	0	0	0	0	0	0
YER095W	RAD51	8.058701	7.770454	8.476951	7.77408	7.746143	7.567411	7.98775	8.477996	7.223499
YER096W	SHC1	2.360494	8.241947	10.653677	-1.556711	10.564415	7.520284	10.440189	7.950612	10.58925
YER097W	YER097W	7.408351	8.93409	9.039032	5.858094	8.692741	7.466561	8.20996	9.302393	9.288041
YER098W	UBP9	5.586134	8.616097	9.270492	7.045927	8.630459	5.508689	9.388797	9.007433	9.292166
YER101C	AST2	3.341696	5.467843	9.341743	2.610625	2.466216	3.415602	4.328205	4.87509	4.681556
YER103W	SSA4	7.516506	8.156113	9.56297	8.385436	7.869883	9.137525	7.924774	9.547665	9.017945
YER104W	RTT105	0	0	0	0	0	0	0	0	0
YER106W	MAM1	8.271468	9.156364	10.166377	7.404862	8.745442	8.121121	9.879064	8.700136	8.661991
YER107C	GLE2	0	0	0	0	0	0	0	0	0
YER108C		5.844707	7.482084	9.7786	7.502047	4.830383	5.213577	6.920717	8.329356	8.959748
YER109C	FLO8	5.618248	6.403686	9.485307	5.841305	5.640078	5.407625	5.126846	6.817385	6.878536
YER110C	KAP123	5.412127	6.929864	5.849873	6.352325	7.046129	7.038637	6.807563	4.398651	4.046132
YER111C	SWI4	6.680794	4.247676	6.477606	3.848861	6.498171	1.848376	6.357795	6.680748	6.649851
YER112W	LSM4	0	0	0	0	0	0	0	0	0
YER113C	YER113C	4.757884	8.001354	9.471969	8.560112	5.11546	3.05176	7.332785	8.048419	9.255629
YER114C	BOI2	7.369174	6.986898	9.225283	6.16626	9.297172	6.471103	5.636096	9.274297	5.088565
YER115C	SPR6	6.022806	6.470028	9.751445	5.690708	5.273859	5.39031	7.997755	7.515797	8.376715
YER116C	SLX8	5.591327	5.591537	6.402979	5.62402	5.87249	5.693955	5.862237	6.777	5.535632
YER117W	RPL23B	9.102805	9.217783	8.247947	8.496491	9.18719	8.965409	8.225588	7.93592	9.247732
YER118C	SHO1	6.872185	7.802654	9.662296	7.089862	9.103135	8.535955	9.013708	9.486634	8.381867
YER119C	YER119C	6.191112	7.659985	9.849585	3.847027	4.179499	4.913489	8.205014	6.679859	7.21916
YER119C-A	YER119C-A	9.122646	9.217206	9.179686	9.267506	8.236008	8.633809	8.363793	9.261533	9.238267
YER120W	SCS2	8.560221	8.707984	10.015018	5.31686	6.101229	6.275365	5.258642	9.369904	8.734624
YER121W	YER121W	7.752142	8.216323	8.955254	7.265535	6.817608	7.585594	8.263802	7.584807	7.370566
YER122C	GLO3	7.761911	7.669116	7.665902	7.761724	7.717341	7.733486	7.764028	7.645427	7.664651
