orf	hap a | growth (pooled culture, barseq) | paraquat [1 mM] | YPD | Helsen J~Jelier R, 2020
YJR066W	0.051334105
YJR069C	1.544136853
YJR070C	-1.91852087
YJR073C	1.807053145
YJR074W	4.219966563
YJR075W	2.494905244
YJR077C	0.713026194
YJR078W	-1.551249564
YJR079W	0.129893222
YJR080C	-0.1884113365
YJR082C	0.7718600195
YJR083C	0.714822114
YJR084W	0.2387700335
YJR087W	-1.9288948769999998
YJR088C	-1.218749232
YJR091C	-0.2965639545
YJR092W	1.1196233825
YJR094C	-0.143275793
YJR094W-A	-0.747666509
YJR095W	-0.161803468
YJR096W	-0.348686351
YJR097W	0.504103509
YJR098C	-0.3295795665
YJR099W	-0.10174243250000001
YJR103W	-0.2569586665
YJR105W	-3.1185531225
YJR110W	-0.237498752
YJR111C	0.095950967
YJR115W	0.247314953
YJR127C	0.050994817000000005
YJR128W	0.112265306
YJR129C	0.346669554
YJR130C	-0.356984398
YJR135C	-0.0315256085
YJR137C	0.339146607
YJR146W	0.6903618635
YJR147W	0.40655293449999996
YJR149W	-0.146086983
YJR152W	-0.039246178
YJR154W	-0.1522053195
YKL002W	-2.8542644655
YKL003C	1.084213654
YKL006W	-1.391548062
YKL007W	-0.16330781600000002
YKL008C	0.40413510750000003
YKL009W	4.850467095
YKL010C	-0.6688791945
YKL011C	1.703285679
YKL015W	0.1426145275
YKL016C	3.367090461
YKL017C	0.04865993499999999
YKL020C	-0.616382648
YKL023W	0.4870863115
YKL025C	-1.0000207105
YKL027W	-0.04453961
YKL029C	-0.840014146
YKL031W	-0.058110771
YKL032C	-1.1113041145
YKL033W-A	-0.10556154649999999
YKL034W	-0.4453895055
YKL037W	-0.9640653375
YKL038W	-0.2147460175
YKL039W	0.152031524
YKL040C	1.5128992785
YKL041W	-4.0781795265
YKL043W	-0.585945017
YKL044W	-0.779410462
YKL046C	-0.3296666535
YKL047W	0.26099416799999997
YKL050C	0.04208793350000001
YKL051W	0.1258256075
YKL053C-A	2.0804482385
YKL053W	0.40076953800000004
YKL054C	4.678917075999999
YKL055C	1.75442052
YKL056C	0.4660468875
YKL061W	-0.460507589
YKL062W	-0.542807692
YKL063C	-1.1044477165000002
YKL064W	-0.386218852
YKL067W	0.022096987499999998
YKL068W	0.4831055365
YKL069W	-0.41731864949999997
YKL070W	0.1337126595
YKL071W	0.5271902319999999
YKL072W	0.0031999529999999984
YKL074C	-0.299933419
YKL075C	-0.4096775115
YKL076C	-0.109140899
YKL077W	-1.498992013
YKL079W	-0.334615126
YKL081W	-7.7887733505000005
YKL084W	0.047436488
YKL085W	0.009546122
YKL086W	-1.093136409
YKL090W	0.151430163
YKL091C	-0.070274692
YKL092C	0.976206678
YKL093W	-0.009753066500000001
YKL096W	-0.161850233
YKL096W-A	0.31918751300000003
YKL097C	-0.012632873999999999
YKL098W	-2.050530807
YKL100C	-0.055452052
YKL101W	-0.17752065899999997
YKL102C	-0.230233023
YKL103C	-0.050904996
YKL105C	-0.0703295535
YKL106W	-0.0565460235
YKL107W	-0.086037732
YKL109W	0.909122266
YKL113C	-2.1627947455
YKL114C	0.2432256905
YKL115C	0.889029706
YKL116C	0.3490568635
YKL117W	-0.044122283
YKL118W	0.0
YKL119C	0.0
YKL120W	0.019397684
YKL121W	0.16943460100000002
YKL123W	-0.446146017
YKL124W	-0.44805784800000004
YKL127W	0.06690152699999999
YKL128C	-0.044384517
YKL129C	-0.135618713
YKL130C	0.19255144400000002
YKL131W	0.012468149999999997
YKL132C	-0.1850862445
YKL133C	-0.206317384
YKL134C	1.7472846465
YKL135C	0.416113715
YKL136W	1.0290521325
YKL140W	-0.12876867250000001
YKL142W	-0.08776687650000001
YKL143W	4.1655520070000005
YKL146W	-0.37994543199999997
YKL147C	-0.22872359599999997
YKL148C	0.048898607
YKL149C	1.2845807085
YKL150W	0.354990677
YKL151C	-0.0259034675
YKL155C	1.7457587825
YKL156W	-0.181401954
YKL157W	0.12459886175
YKL159C	-0.784734436
YKL160W	-1.188055199
YKL161C	-0.038340624999999996
YKL162C	-0.1080038535
YKL162C-A	-0.003295691999999996
YKL163W	-0.3052606945
YKL164C	-0.249621152
YKL166C	-0.567808873
YKL167C	1.781999162
YKL168C	-0.17314387599999997
YKL169C	1.664383877
YKL170W	4.2808029895
YKL171W	0.154888319
YKL174C	-0.199266206
YKL175W	-0.9453776365
YKL176C	-4.402304764
YKL178C	0.23548166999999998
YKL179C	-0.8604621875
YKL183W	-0.1636255725
YKL184W	-0.176614729
YKL185W	0.819261737
YKL187C	0.124061951
YKL188C	-0.031211167999999997
YKL190W	-2.7935164109999997
YKL191W	1.487345455
YKL194C	1.1244673139999999
YKL197C	0.33606133
YKL198C	-0.0962866755
YKL201C	0.082897101
YKL202W	-0.376114438
YKL204W	0.0904328445
YKL205W	1.4610594245000001
YKL207W	-1.2982876125
YKL208W	3.043543331
YKL211C	0.01251963
YKL212W	-0.5089848889999999
YKL213C	-3.891232015
YKL214C	-0.104357384
YKL215C	-0.1946513505
YKL216W	-0.689930304
YKL217W	-0.0483837075
YKL218C	0.068254033
YKL220C	0.656950404
YKL221W	-0.141872656
YKL222C	-0.0238701095
YKR001C	-3.8055784800000003
YKR003W	-0.3724680075
YKR005C	-0.07777426650000001
YKR006C	2.2579244775
YKR007W	-0.38362328300000004
YKR010C	1.35902926
YKR011C	0.009062836999999997
YKR012C	0.003115659
YKR013W	0.028223002
YKR014C	-1.0816798410000001
YKR015C	0.713720337
YKR016W	0.5828936605
YKR017C	0.831877355
YKR018C	0.691189263
YKR019C	-2.7464653705
YKR021W	0.8237130765
YKR023W	0.212908765
YKR024C	5.160274009
YKR026C	0.2317949375
YKR027W	-1.196740061
YKR028W	1.764114277
YKR029C	2.8621258925
YKR030W	-0.36423387500000004
YKR031C	-1.149652786
YKR032W	-0.1160070935
YKR034W	-0.553202401
YKR035C	-1.7573257500000001
YKR036C	-0.253287949
YKR039W	0.271701089
YKR040C	-0.7141683015
YKR041W	0.10629108849999999
YKR042W	-1.326539337
YKR043C	-0.022867397499999997
YKR044W	0.172424788
YKR045C	0.2942081605
YKR046C	0.18677787750000002
YKR047W	-0.7448805985
YKR048C	-1.3572267565
YKR049C	-0.402048803
YKR050W	-0.16012694300000002
YKR052C	-3.837921648
YKR053C	0.012798218
YKR054C	-0.461498457
YKR055W	0.0
YKR056W	0.4950640055
YKR057W	0.6479286209999999
YKR058W	-0.0535357255
YKR059W	0.24915228650000001
YKR060W	-0.037056986
YKR061W	-0.28747908899999997
YKR064W	-0.114333848
YKR065C	1.2183498325
YKR066C	0.841193535
YKR067W	-0.0072059185
YKR069W	-0.03767590100000001
YKR070W	0.010451581500000001
YKR072C	-0.6342062905
YKR073C	-0.670400718
YKR074W	-0.240682198
YKR075C	0.0540751815
YKR076W	-0.0726678155
YKR077W	0.10017087150000001
YKR078W	0.153647382
YKR080W	0.027167268499999998
YKR084C	-0.132129392
YKR085C	2.7099630655
YKR087C	-0.0379595435
YKR088C	0.2586208545
YKR090W	-0.28695802049999997
YKR091W	-0.2908481455
YKR092C	0.5225007775
YKR093W	0.054571349500000005
YKR094C	0.899303292
YKR095W	-0.35146960850000003
YKR096W	-1.0327612285
YKR097W	-0.1911127355
YKR098C	0.36283762350000004
YKR099W	-0.027933359
YKR101W	-1.2353630025000002
YKR102W	-0.0709702875
YKR103W	0.22980242150000002
YKR104W	-0.1303847285
YKR105C	-0.37783108649999997
YKR106W	-0.30403609
YLL001W	-1.938422262
YLL002W	0.8179219769999999
YLL005C	-0.036994437500000005
YLL006W	-0.521040441
YLL007C	-1.002307628
YLL010C	0.43401792
YLL012W	-0.293511395
YLL013C	-0.9379460374999999
YLL014W	-1.2999705540000002
YLL015W	-0.23579095300000003
YLL018C-A	2.0412673325
YLL019C	-0.168155571
YLL020C	-0.281337446
YLL021W	-0.19904191
YLL023C	0.455545823
YLL024C	-0.07558247800000001
YLL025W	-0.2190078835
YLL026W	-0.28542075450000004
YLL027W	4.3847594
YLL028W	1.781937871
YLL029W	-3.732204501
YLL030C	-0.145593328
YLL032C	0.137627768
YLL033W	2.5501529235
YLL038C	-1.760782575
YLL039C	0.38871849
YLL040C	0.071951087
YLL041C	-0.102800055
YLL042C	-0.1620746845
YLL043W	0.31854462299999997
YLL044W	0.324236677
YLL045C	0.6022871
YLL046C	-0.467586838
YLL047W	-1.019630931
YLL048C	-6.420925309499999
YLL049W	-0.9228302165
YLL051C	1.557886086
YLL052C	-0.1432651985
YLL053C	0.06037092200000001
YLL054C	0.342456211
YLL055W	-0.44457386050000003
YLL056C	0.09122011499999999
YLL057C	-0.185482525
YLL058W	0.1192713205
YLL059C	-0.581945102
YLL060C	0.033610246999999996
YLL061W	0.06809611850000001
YLL062C	-0.029414327999999997
YLL063C	-0.608574274
YLR001C	0.021026613
YLR003C	0.067030744
YLR004C	-0.1548453005
YLR006C	1.6724270030000001
YLR011W	0.10617170449999999
YLR012C	-0.140122169
YLR013W	0.0278873705
YLR015W	-0.46361419400000003
YLR016C	0.4483691835
YLR017W	0.2429861815
YLR018C	-1.009710041
YLR019W	0.511859552
YLR020C	1.171613962
YLR021W	0.631566527
YLR023C	0.2382216515
YLR024C	-0.352493776
YLR025W	-2.4664211405
YLR028C	1.178872108
YLR030W	-0.3900590725
YLR031W	-0.193781468
YLR032W	-0.49370210550000004
YLR034C	-4.354060522999999
YLR035C	0.236673586
YLR036C	-0.4254103685
YLR037C	0.100113859
YLR038C	0.910210754
YLR040C	0.030523267
YLR041W	-0.216702275
YLR042C	-0.0385945425
YLR043C	-0.22093798399999998
YLR044C	-0.10004121950000001
YLR046C	0.078436326
YLR047C	0.0
YLR048W	0.509389439
YLR049C	-0.031018512499999998
YLR050C	-0.5582792125
YLR052W	4.392688719
YLR053C	0.012073832999999996
YLR054C	-0.249626114
YLR055C	7.57871406
YLR056W	-6.940758124
YLR057W	-0.7054112925
YLR058C	0.6214528045
YLR059C	0.632978798
YLR061W	0.0
YLR062C	0.0
YLR063W	-0.027672446500000003
YLR064W	0.25753793950000003
YLR065C	0.541680346
YLR067C	2.4447612785
YLR068W	-2.6676379345
YLR069C	2.246610896
YLR070C	0.076763431
YLR072W	-0.2294736635
YLR073C	0.23464332999999998
YLR077W	0.0960159655
YLR079W	-0.20672843899999999
YLR080W	-0.473914551
YLR081W	-0.19213147
YLR082C	-0.15782789749999998
YLR083C	-0.027671202500000006
YLR084C	-0.814785362
YLR085C	-1.2865992720000001
YLR087C	-2.5032984579999997
YLR089C	0.582394437
YLR090W	0.18353674050000002
YLR091W	1.697977928
YLR092W	-0.1298610035
YLR093C	-0.842305236
YLR094C	-1.779137934
YLR095C	-0.281655881
YLR096W	-0.1941849195
YLR097C	-0.1419647765
YLR098C	-0.1334568725
YLR099C	0.4536390325
YLR102C	-0.458982016
YLR104W	0.1912639695
YLR107W	-0.205154728
YLR108C	1.087824665
YLR109W	-0.020116553499999995
YLR110C	-0.9209375325
YLR111W	-0.9096722045000001
YLR112W	-0.425487355
YLR113W	2.0690442774999998
YLR114C	1.1409413945
YLR118C	0.941728561
YLR119W	-10.070786226
YLR120C	-0.1054945735
YLR121C	-0.084654592
YLR122C	-0.308163763
YLR123C	-0.112914118
YLR126C	-0.3526430225
YLR128W	-0.40353669400000003
YLR130C	-0.598541136
YLR131C	2.177454883
YLR133W	0.44004704899999997
YLR134W	0.237635571
YLR135W	-0.12371565350000001
YLR136C	1.5935299635
YLR137W	0.8241070935
YLR138W	3.5548579805000005
YLR139C	4.4062814975
YLR142W	-0.37432214750000004
YLR143W	0.676677659
YLR144C	-0.2499581205
YLR149C	0.1864363355
YLR150W	0.6604170225
YLR151C	-0.046703929500000005
YLR152C	0.271928177
YLR154C	0.0482661865
YLR164W	0.211435963
YLR165C	-0.2916599305
YLR168C	1.000978565
YLR169W	-1.3809396115
YLR170C	-0.886102312
YLR171W	-0.589560103
YLR172C	1.242503359
YLR173W	0.543115544
YLR174W	0.19834101899999998
YLR176C	0.7635649685
YLR177W	-0.90294615
YLR178C	-0.056623570500000005
YLR179C	0.439044494
YLR180W	-0.219689073
YLR181C	-1.0497941100000001
YLR182W	-4.7309446095
YLR183C	0.6812769359999999
YLR184W	0.599918996
YLR185W	-1.573509388
YLR187W	0.2237481935
YLR188W	1.1176912415
YLR189C	0.058841339000000006
YLR190W	2.0281955590000003
YLR191W	-0.081286259
YLR192C	0.0
YLR193C	5.8891108485
YLR194C	0.0704166315
YLR199C	0.113290465
YLR201C	0.29546096
YLR202C	1.4550990525
YLR203C	0.90405013
YLR204W	3.637020197
YLR205C	0.7384656654999999
YLR206W	1.506125457
YLR207W	2.4884976645
YLR209C	-0.2709018955
YLR210W	-0.287478295
YLR211C	0.19162406799999998
YLR213C	0.10030760250000001
YLR214W	-1.776582715
YLR216C	-0.7459718045
YLR217W	-0.6247119725
YLR218C	0.6528000615
YLR219W	0.3701794115
YLR220W	0.5531017065
YLR221C	0.18564960149999998
YLR224W	-3.8451170709999998
YLR225C	-2.539604111
YLR227C	-0.223663376
YLR228C	0.179786673
YLR231C	0.182854998
YLR232W	0.421006947
YLR233C	0.206315836
YLR234W	-0.6819427705000001
YLR235C	-0.092414827
YLR236C	-6.523058479
YLR237W	0.609981939
YLR238W	-0.849110708
YLR239C	2.833934666
YLR241W	-0.059999952499999995
YLR242C	0.8776551585
YLR246W	-0.1430335895
YLR247C	0.2859432455
YLR248W	0.020678868999999996
YLR250W	0.48539148
YLR252W	-0.3662032935
YLR253W	-1.589460841
YLR254C	-0.0034138545000000006
YLR255C	-0.5103860689999999
YLR257W	0.1646856835
YLR258W	0.028214882
YLR262C	-0.93325113
YLR262C-A	0.65387461
YLR263W	0.548522814
YLR264W	-0.239499831
YLR265C	0.32014852000000005
YLR266C	-2.000482709
YLR267W	-0.2666121805
YLR269C	-0.39501564
YLR270W	2.0753865695
YLR271W	-0.21610076350000001
YLR273C	-0.0817980175
YLR278C	-2.595390542
YLR279W	-0.9192404375000001
YLR280C	0.982787578
YLR281C	0.38620857750000004
YLR282C	0.9942809459999999
YLR283W	1.0783782825000001
YLR284C	0.3089386435
YLR285W	0.272355156
YLR286C	1.4472505194999998
YLR287C	-0.029765577499999994
YLR287C-A	0.071246437
YLR289W	0.025512689500000005
YLR290C	-0.21514265249999998
YLR292C	0.97628698
YLR294C	1.39182184
YLR296W	-0.0307820055
YLR297W	-0.33415692249999995
YLR299W	-0.339322625
YLR300W	0.3840941425
YLR303W	0.603685828
YLR306W	0.5620165775
YLR307W	0.312855139
YLR308W	0.6677755400000001
YLR309C	1.1916326700000002
YLR311C	0.2561423035
YLR312C	0.561240145
YLR312W-A	3.8423579165
YLR313C	0.612704327
YLR319C	0.7171728095000001
YLR320W	0.995766775
YLR324W	0.9104706405
YLR325C	-0.5973091735
YLR326W	-0.446168061
YLR327C	-0.219582596
YLR328W	-1.3626731269999999
YLR330W	-4.689135861
YLR331C	0.21046614849999998
YLR334C	1.288719948
YLR335W	-0.39981338499999997
YLR337C	-0.668682524
YLR341W	0.170364826
YLR344W	-0.017074459000000004
YLR345W	-0.5124236474999999
YLR346C	-0.3361125455
YLR348C	0.518424176
YLR349W	0.5587038515
YLR350W	0.447404427
YLR351C	-0.514788495
YLR352W	-0.5030164025
YLR353W	-0.00783808250000001
YLR354C	-2.194451848
YLR356W	0.13426349499999998
YLR358C	0.0
YLR360W	-3.8511481730000003
YLR361C	-1.344047116
YLR362W	0.0905391975
YLR363C	-0.005350477000000001
YLR364W	0.1746492765
YLR365W	0.161264164
YLR366W	-0.6530982865
YLR367W	-0.3737577685
YLR368W	3.065458832
YLR370C	-1.041811764
YLR372W	3.9651868749999997
YLR373C	1.326286778
YLR374C	2.03267797
YLR375W	1.1104331355000001
YLR376C	0.0814550535
YLR377C	0.164828306
YLR380W	-1.0189701365000001
YLR381W	0.1247288845
YLR384C	-1.864706789
YLR385C	0.412332633
YLR386W	-4.188321698
YLR387C	0.496752714
YLR388W	0.639809557
YLR389C	-0.6373354855
YLR390W	-0.1333989545
YLR390W-A	-1.4491483660000002
YLR392C	0.18158881799999999
YLR393W	3.903670667
YLR394W	0.1624447095
YLR395C	0.445942556
YLR398C	-0.7190898649999999
YLR400W	0.608177934
YLR401C	0.30277852650000003
YLR402W	-0.8435770425
YLR404W	-0.2072723365
YLR405W	0.32494550899999997
YLR406C	0.13229417100000002
YLR407W	-1.379184221
YLR408C	-0.7880460855
YLR410W	0.2558260015
YLR412W	0.6006931835
YLR413W	0.45311208000000003
YLR414C	3.3449259810000003
YLR415C	0.10190758
YLR416C	-0.247640431
YLR417W	-3.0409791395
YLR418C	1.8228077539999998
YLR420W	1.153072704
YLR421C	-0.3467059195
YLR422W	0.404088208
YLR425W	0.513946309
YLR426W	-6.5982505085
YLR427W	-0.048793433
YLR428C	-0.30999614
YLR429W	0.1874506135
YLR431C	0.059446624
YLR432W	-0.0921154285
YLR433C	0.5539334965
YLR434C	-0.0317268595
YLR435W	2.120849082
YLR436C	-0.40407513450000004
YLR437C	-0.072822501
YLR438W	0.009114945499999999
YLR439W	2.341106568
YLR441C	-0.465893288
YLR442C	-3.1200996175
YLR443W	-1.5307547234999999
YLR444C	-0.6849871495
YLR445W	-0.126660534
YLR446W	-0.048779507500000006
YLR448W	-0.181150165
YLR449W	0.101042841
YLR450W	-0.378248708
YLR451W	1.152751942
YLR453C	-0.1501243065
YLR454W	0.25774848899999997
YLR455W	-0.27706162749999996
YLR456W	-0.006963970999999999
YLR460C	-0.427455522
YLR461W	-0.025430345999999993
YML001W	-2.249900976
YML002W	-0.176875579
YML003W	0.082196315
YML004C	-0.048251419
YML005W	-0.188134592
YML006C	-1.05226692
YML007W	-11.94507401
YML009C	1.513807122
YML009C-A	2.970293872
YML009W-B	3.410731476
YML011C	-0.199096465
YML012C-A	0.0
YML012W	0.028962914
YML013W	0.0
YML014W	1.158925238
YML016C	0.023950227
YML017W	-2.313675317
YML018C	-0.051331859
YML019W	-0.48057933
YML020W	-0.639571412
YML021C	0.2429131895
YML022W	4.036812304
YML024W	-0.628888919
YML026C	0.008018573
YML027W	0.34337793549999995
YML028W	-0.509233689
YML029W	0.486261692
YML030W	0.875926967
YML032C	0.74812808
YML034C-A	0.127438382
YML034W	-0.171586455
YML035C	-0.157384051
YML036W	-0.07996994499999999
YML038C	-0.0456194935
YML041C	-1.6924373570000002
YML042W	-0.09930418
YML047C	-0.3688078475
YML047W-A	-0.07116632
YML048W	-1.245009586
YML050W	-1.702682139
YML051W	0.990283728
YML052W	0.37248856
YML053C	-0.248589658
YML054C	-0.097912048
YML055W	-0.805053989
YML056C	-0.148637714
YML057C-A	-0.651644339
YML057W	-0.712328571
YML058W	-0.014617012
YML059C	0.280398771
YML060W	-0.339508464
YML062C	-2.080621432
YML063W	1.331560656
YML066C	-0.7595884695
YML070W	0.120812212
YML074C	0.249877355
YML075C	-0.58607946
YML076C	0.1403749815
YML078W	0.370160403
YML079W	-0.284541964
YML080W	0.171264519
YML081C-A	2.418921841
YML082W	0.010324169
YML083C	-0.23845318
YML084W	-0.134317394
YML086C	-0.559770116
YML087C	-0.140572614
YML088W	3.091079752
YML089C	-0.565679614
YML090W	-0.1213249885
YML094C-A	1.925061714
YML094W	0.2168139575
YML095C	-0.066133197
YML096W	-0.24748462
YML097C	-2.418015964
YML099C	-0.7563431270000001
YML100W	-0.3453045375
YML100W-A	-0.5479251715
YML101C	-0.3306507275
YML101C-A	0.496302659
YML102W	0.404809763
YML103C	-0.94291364
YML104C	-0.7186680765
YML106W	-0.672506777
YML107C	-0.6490521995
YML108W	-0.248850676
YML109W	0.6531041325
YML110C	1.5451746545
YML111W	-0.5628565375
YML113W	-0.290519431
YML115C	0.029089496999999992
YML116W	-0.36561620650000004
YML116W-A	0.1917284
YML117W	-0.318580399
YML118W	-0.045835982
YML119W	-0.3148543035
YML120C	-0.31001618750000004
YML121W	-2.758338418
YML122C	-0.7420880195
YML123C	-0.8850086340000001
YML124C	-0.4173032285
YML128C	1.265326178
YML131W	-0.14713612399999998
YMR002W	-0.147114367
YMR006C	0.679484488
YMR007W	-1.71060691
YMR008C	-0.358004477
YMR009W	-0.271402294
YMR010W	-0.353718721
YMR011W	-0.189273081
YMR012W	0.39134359
YMR014W	1.093066388
YMR015C	0.734100059
YMR016C	-2.604216979
YMR017W	-0.120519301
YMR018W	-0.207161775
YMR019W	-0.57380824
YMR020W	-0.332183741
YMR021C	0.0
YMR022W	0.815144495
YMR023C	-0.687324042
YMR024W	1.743782835
YMR025W	-0.181158592
YMR026C	-0.692435776
YMR027W	-0.197978385
YMR029C	-0.244408853
YMR030W	0.309476864
YMR031C	-0.437362528
YMR031W-A	-8.736384004
YMR032W	-4.235264404
YMR034C	-0.343948129
YMR036C	-0.599198217
YMR037C	0.6691580745
YMR038C	-1.657943426
YMR039C	2.39618512
YMR040W	0.334409628
YMR041C	-0.833028453
YMR042W	-0.625966465
YMR044W	0.017055251
YMR048W	-0.486082143
YMR052C-A	-0.2249177815
YMR052W	-0.4961253685
YMR053C	0.883711117
YMR054W	2.7735955275
YMR055C	0.2163303055
YMR056C	0.32230007299999996
YMR057C	-1.0474039885
YMR058W	-0.124136462
YMR060C	-3.170324387
YMR062C	0.325764744
YMR063W	-5.148523108
YMR064W	3.6821414955
YMR065W	0.021308277
YMR066W	2.7306810215
YMR067C	0.552114765
YMR068W	-0.11393671000000001
YMR069W	-0.8438123715
YMR070W	1.124152738
YMR071C	0.8781746675
YMR072W	2.734462992
YMR073C	-3.502995961
YMR074C	-0.0194565845
YMR075C-A	0.3779571535
YMR075W	0.272276745
YMR077C	-1.0195627245
YMR078C	-1.586539454
YMR080C	-0.227780053
YMR081C	-0.7406992404999999
YMR082C	0.246335459
YMR083W	2.953543495
YMR084W	2.0835543735
YMR086C-A	-0.572283695
YMR086W	0.10282575449999999
YMR087W	-0.2807915145
YMR088C	-0.4863225345
YMR089C	3.581807963
YMR090W	0.070656917
YMR092C	-0.37254153700000003
YMR095C	-0.16572571549999998
YMR096W	0.11645781100000001
YMR099C	-3.0907951595
YMR100W	0.123034403
YMR101C	-0.18271463599999999
YMR102C	0.1670764995
YMR103C	0.073792386
YMR104C	0.156868763
YMR105C	-0.14456038599999999
YMR106C	-0.7059099165
YMR107W	-0.20415773599999998
YMR109W	-0.0328654575
YMR110C	-0.08068146400000001
YMR111C	-0.612904277
YMR114C	0.1918149955
YMR116C	-1.3592519795
YMR118C	0.15760025900000002
YMR119W	-0.7027477645
YMR120C	-0.135804042
YMR121C	0.306695045
YMR122C	0.035721339
YMR123W	-0.6436100505
YMR124W	-0.22794459849999998
YMR126C	-1.7237451665
YMR127C	-1.8427006355
YMR129W	-0.4609622245
YMR130W	-0.153036288
YMR132C	-0.007336275999999989
YMR133W	-0.013848966
YMR135C	1.4285212550000002
YMR135W-A	0.0818033245
YMR137C	-0.2515560635
YMR138W	0.25704356100000003
YMR139W	1.7965428860000001
YMR140W	0.406449779
YMR141C	0.3066387695
YMR142C	0.0
YMR143W	-1.972810406
YMR144W	-0.20399152399999998
YMR145C	0.5968260985
YMR147W	0.32846574100000003
YMR148W	-0.827546069
YMR151W	-0.08859197499999999
YMR152W	-0.23943116550000001
YMR153C-A	0.5331902024999999
YMR153W	0.1227949185
YMR154C	-6.2265178185
YMR155W	-0.124129339
YMR156C	0.0712235235
YMR157C	-0.12413406
YMR158C-A	0.0412044785
YMR158W	1.21423766
YMR158W-B	-0.470490495
YMR159C	-0.600142968
YMR161W	-0.8265281285
YMR162C	0.34457846000000003
YMR163C	0.041758012000000004
YMR164C	-0.023869597000000006
YMR166C	1.683520276
YMR167W	1.4495836495
YMR170C	-0.441819319
YMR171C	-0.30762202
YMR172C-A	-0.4135135315
YMR173W-A	-0.18037421050000002
YMR176W	0.120550516
YMR177W	-0.3972981965
YMR178W	0.040170483
YMR179W	1.9873820860000002
YMR180C	-0.35789928400000004
YMR181C	0.09993816999999999
YMR182C	-0.6918395465
YMR183C	-0.33826116149999996
YMR184W	2.9523377085
YMR186W	-0.0028666990000000003
YMR187C	0.5268968045
YMR189W	-0.2787362225
YMR190C	-0.7607624049999999
YMR192W	0.164124775
YMR193C-A	0.991055378
YMR194C-A	-0.3287600875
YMR194W	1.1264703425
YMR195W	-0.2002742755
YMR196W	-0.247874103
YMR199W	-0.423803641
YMR201C	0.387116591
YMR204C	-0.3305122855
YMR206W	-0.295263325
YMR207C	3.8896915805
YMR209C	0.7545305245
YMR210W	0.543717641
YMR214W	-0.1108728775
YMR215W	0.26953045249999996
YMR216C	2.479667434
YMR219W	-0.763958911
YMR221C	0.021690016500000006
YMR222C	-0.313960524
YMR225C	-0.213333673
YMR226C	-0.29850555450000005
YMR230W	0.37587336650000003
YMR232W	-0.2778370585
YMR233W	-0.555831975
YMR234W	-0.2884179375
YMR237W	-0.212654912
YMR238W	-1.4378201455
YMR241W	0.054937049
YMR242C	-1.210572546
YMR243C	-0.949615309
YMR244C-A	-0.08533197849999999
YMR244W	-0.5287816395
YMR245W	-0.14685347250000003
YMR246W	-0.3004950865
YMR247C	-0.6306060805
YMR250W	-0.03604837600000002
YMR251W	-0.0951076505
YMR251W-A	-0.4244637145
YMR252C	0.270985178
YMR253C	-0.20593296099999997
YMR254C	-0.061516692
YMR255W	0.118009424
YMR256C	1.102881873
YMR257C	3.904091158
YMR258C	0.815492755
YMR259C	0.20536931
YMR261C	-0.8428376515
YMR262W	-0.27845029899999996
YMR263W	3.750426987
YMR264W	0.388332217
YMR265C	-0.1332612545
YMR267W	3.078783728
YMR269W	-0.428905221
YMR271C	0.0067670169999999984
YMR272C	-0.15416615
YMR273C	-0.8003136479999999
YMR274C	0.2793305265
YMR275C	-3.245851091
YMR276W	0.47590935300000003
YMR278W	-0.115669729
YMR279C	-0.3412692705
YMR280C	0.021458211499999998
YMR283C	-0.524228175
YMR284W	-0.874221007
YMR285C	0.47507472900000003
YMR287C	2.2400793665
YMR289W	-0.416970834
YMR291W	-0.311451704
YMR292W	-0.169707878
YMR293C	2.933893664
YMR294W	0.209935828
YMR294W-A	0.008467096
YMR295C	-0.1115774395
YMR297W	-0.158861153
YMR299C	-0.249659415
YMR300C	-0.8553981725
YMR302C	-3.561166498
YMR303C	-0.0345677915
YMR304C-A	0.26176606950000003
YMR304W	0.102881598
YMR305C	-0.15170586
YMR306C-A	-0.0802474495
YMR306W	-0.2374809295
YMR307W	-2.3039559165
YMR310C	-0.941151218
YMR311C	-1.9128179635
YMR312W	-2.2734519239999997
YMR313C	-1.2425188255
YMR315W	0.0282916085
YMR316C-A	0.0
YMR316W	0.924442211
YMR317W	-0.3425605345
YMR318C	-0.305612341
YMR319C	0.682541045
YMR320W	-0.169419344
YMR322C	-0.295090723
YMR326C	-2.22819898
YNL001W	-0.250650675
YNL003C	4.996027145999999
YNL004W	-0.671594645
YNL005C	1.4676179820000002
YNL008C	-0.5659547755000001
YNL009W	-0.164741399
YNL010W	-0.366610305
YNL012W	-0.07687484950000001
YNL013C	-0.4144629185
YNL015W	-2.3798387165
YNL016W	1.5741726675
YNL020C	0.049150587499999995
YNL021W	-3.533410795
YNL022C	0.17312722
YNL023C	0.49435984050000004
YNL024C	0.08290732449999999
YNL025C	-4.786438943
YNL027W	-1.698904919
YNL028W	0.429819858
YNL029C	0.4093520595
YNL030W	-0.262469853
YNL031C	-0.371687483
YNL032W	-3.0520617774999996
YNL034W	0.3385176445
YNL035C	0.2398922285
YNL037C	0.2337964535
YNL040W	-0.532284999
YNL041C	-4.3294292205
YNL043C	-0.7982738030000001
YNL044W	-0.7032433014999999
YNL045W	-0.1760755645
YNL046W	-0.091586708
YNL047C	0.10335489349999999
YNL049C	0.140760767
YNL050C	-0.7098139705
YNL051W	-5.144274855
YNL052W	0.012740053
