orf	hom | growth (culture turbidity) | freeze-thaw | YP4D, YPD | Ando A~Shima J, 2007
YHL002W	-0.0037065001573968193
YHL003C	-0.03397068582336238
YHL005C	-0.08876428188938457
YHL006C	-0.014840110997913047
YHL007C	-0.020193446810877536
YHL008C	-0.006628364216980764
YHL009C	-0.015591866270833865
YHL010C	0.00640510915595871
YHL011C	-0.37405794391604297
YHL012W	-0.001777267941430738
YHL013C	0.039778422157650484
YHL014C	-0.01470012863203285
YHL016C	-0.014615625238464158
YHL017W	-0.024685904614703214
YHL019C	0.013752200481493393
YHL020C	0.033618614740760666
YHL021C	-0.004565506355812321
YHL022C	-0.014484372982642046
YHL023C	0.015500715799574127
YHL024W	-0.0023328357592624638
YHL025W	-0.2930656019278405
YHL026C	-0.010619332543227555
YHL027W	-0.1618863211847683
YHL028W	-0.07721604699975071
YHL029C	-0.027724894579970405
YHL030W	-0.011475737453717105
YHL031C	-0.021620440603679736
YHL032C	-0.030027211827470257
YHL033C	-0.07297805603615837
YHL034C	0.09076107251178422
YHL035C	0.005123292936777046
YHL036W	-0.0011233436602806623
YHL037C	-0.046271464777831395
YHL038C	
YHL039W	-0.0073466875457792735
YHL040C	-0.05967524265615676
YHL041W	-0.027331124480180824
YHL042W	-0.021602193850930984
YHL043W	-0.022688772425895953
YHL044W	-0.0010801760581107267
YHL045W	0.0026354347319259563
YHL046C	-0.011651448722501456
YHL047C	0.016921693326766185
YHR001W-A	0.007663603049325118
YHR003C	0.007082488969616385
YHR004C	-0.006641965860045729
YHR005C	-0.013175488117808998
YHR006W	-0.0009558067604172882
YHR008C	
YHR009C	-0.0019230743590790134
YHR010W	-0.8736597660049618
YHR011W	-0.01952430146748796
YHR012W	0.02396897387049446
YHR013C	0.1371898730324701
YHR014W	0.006157085653667016
YHR015W	0.019119923007730577
YHR016C	-0.0009030620377792342
YHR017W	-0.0010092528756435737
YHR018C	0.00841783520732009
YHR021C	-0.4757767432859874
YHR021W-A	-0.006837422492294798
YHR022C	-0.038525070891546886
YHR025W	-0.00842668290046511
YHR026W	
YHR028C	-0.0319658732801944
YHR029C	0.02313015090498638
YHR030C	0.019969703368426517
YHR031C	0.06017851504880323
YHR032W	-0.0036352386704284756
YHR033W	-0.02744421286246146
YHR034C	0.06854062727479016
YHR035W	-0.024378412417805695
YHR037W	-0.006019091398707488
YHR038W	-0.03766243514019507
YHR039C	-0.018607062100199023
YHR039C-A	
YHR041C	0.035374645006547745
YHR043C	-0.005814445882195374
YHR044C	-0.022521262583335533
YHR045W	-0.004230374957527427
YHR046C	0.0014767577440781832
YHR047C	-0.00752238116319337
YHR048W	-0.004650608982206927
YHR049C-A	0.0023121803495345095
YHR049W	-0.0006516605837186829
YHR050W	-0.009977023431695042
YHR051W	
YHR057C	-0.00481431111727304
YHR059W	
YHR060W	
YHR061C	-0.0123410045597383
YHR064C	-0.36229389277182944
YHR066W	0.10136455013175816
YHR067W	-0.015470677684699563
YHR073W	-0.005169594223514595
YHR075C	-0.00906220307531136
YHR076W	0.01978034669846207
YHR077C	0.03522834251515983
YHR078W	0.012883473982526539
YHR079C	-0.0006277096198699095
YHR079C-A	0.0017094294838455593
YHR080C	0.015910087150850183
YHR081W	0.1572240803700291
YHR082C	0.0018160760917980134
YHR086W	-0.012584530637455238
YHR087W	0.005653885458824615
YHR091C	
YHR092C	-0.01197452400814969
YHR093W	0.0005957964334875054
YHR094C	-0.006756387659808238
YHR095W	-0.009442917402693762
YHR096C	-0.0065844532450205495
YHR097C	-0.017740145105800353
YHR100C	0.1110649068621623
YHR103W	0.004589432524406245
YHR104W	-0.0063227789673734325
YHR105W	-0.002695601650075985
YHR106W	-0.008730314072954215
YHR108W	-0.009347619647861016
YHR109W	-0.013752492651772474
YHR110W	-0.01191279336393647
YHR111W	0.2388982770093644
YHR112C	0.020241473760992834
YHR113W	-0.009435178303439762
YHR114W	-0.008041037413732521
YHR115C	-0.0062141674602327335
YHR116W	-0.019829883689108985
YHR117W	-0.013238503192726236
YHR120W	-0.4747974160965782
YHR121W	-0.007140787090391343
YHR123W	-0.003094620293137451
YHR124W	-0.002360380753470226
YHR125W	-0.00523119205514444
YHR126C	-0.001934556655796671
YHR127W	0.005064919384856648
YHR129C	-0.01738463782687316
YHR130C	-0.006029149109914922
YHR131C	-0.0009240766456934946
YHR132C	-0.015067235116942745
YHR132W-A	-0.053007574764456944
YHR133C	-0.006509506498014961
YHR134W	0.004027647276084512
YHR135C	0.002061228319661268
YHR136C	-0.011293016686842794
YHR137W	-0.005184540184350883
YHR138C	-0.002950314149175126
YHR139C	-0.017835523509209805
YHR139C-A	-0.006109155857857651
YHR140W	0.01597867298662714
YHR142W	0.004992054281785618
YHR143W	0.0017195038905282178
YHR146W	0.006431624480310427
YHR147C	-0.0066912291306344684
YHR150W	0.023736018926722835
YHR151C	0.009988647156467634
YHR152W	-0.0021696429319491006
YHR153C	-0.005419520564134528
YHR154W	0.028721692032429358
YHR155W	-0.005140486822299506
YHR156C	0.0010508058199951709
YHR157W	0.0025684236360297152
YHR158C	0.0034035605440101424
YHR159W	0.025080129086036518
YHR160C	0.024284631765389753
YHR161C	0.01965481481430853
YHR162W	0.012594255154068534
YHR163W	-0.005744769125854976
YHR167W	0.022666464130186137
YHR168W	0.018227159056860565
YHR171W	-0.006938163885465531
YHR176W	-0.010329188053228577
YHR177W	-0.011665953816075603
YHR178W	-0.0030992003372565247
YHR179W	0.0017977721700639382
YHR180W	0.0064009264844420155
YHR181W	-0.0023079274927839677
YHR182W	0.006475118143278724
YHR183W	0.15551999003152694
YHR184W	0.029935016638620526
YHR185C	0.0036045569465050775
YHR189W	-0.0066473166436160636
YHR191C	2.0058761125874014e-05
YHR193C	0.0030419910495396163
YHR194W	-0.3056183792283138
YHR195W	0.02014941495100353
YHR198C	0.0031976512072064978
YHR199C	7.91707053957591e-05
YHR200W	0.030291857191372173
YHR202W	0.002989619429472956
YHR203C	0.09257755136256063
YHR204W	0.0017922764008040382
YHR206W	-0.0005992691261174077
YHR207C	0.01678869539615757
YHR209W	0.0019402346056829334
YHR210C	-0.002737232318458682
YIL001W	-0.015677018933234255
YIL002C	0.009582876155097786
YIL005W	-0.010844921911064676
YIL006W	0.009329437223809744
YIL007C	0.014117665366300658
YIL008W	0.08882339288029639
YIL009C-A	0.0035708373839540286
YIL009W	0.024303212170183386
YIL010W	0.024393435129592245
YIL011W	-0.012015419507595215
YIL012W	-0.0038838621345695934
YIL013C	-0.010945837224972443
YIL014C-A	0.6981833683781424
YIL014W	-0.005956896767139841
YIL015W	0.002132399487680514
YIL016W	-0.0004619314818572473
YIL017C	0.002112069134727612
YIL018W	0.0183271359914281
YIL020C	0.007043933893641885
YIL023C	0.004591187214765258
YIL024C	-0.013959100214003595
YIL025C	-0.008737826640710322
YIL027C	-0.0003471018333035536
YIL028W	-0.011954473519401043
YIL029C	-0.02883952177897764
YIL030C	0.006262046427872425
YIL032C	-0.010529207608149571
YIL034C	0.00858115540337634
YIL035C	-0.0022584341568243627
YIL036W	-0.006809421711733155
YIL037C	-0.0020423068990707005
YIL038C	0.096627716954379
YIL039W	-0.006963990644193063
YIL040W	0.000795245945469869
YIL041W	-0.031190811910855265
YIL042C	0.09327824095374404
YIL043C	-0.0009983142068402673
YIL044C	-0.009750141705914706
YIL045W	0.022794945288725277
YIL047C	0.03901729892159245
YIL049W	0.0026817550704620885
YIL050W	-0.0032886578900281904
YIL052C	0.02395049348503875
YIL053W	-0.027756070994523707
YIL054W	0.03026803835278491
YIL055C	0.041709799886106236
YIL056W	0.026782747119260986
YIL057C	0.02346655889769078
YIL058W	0.01854297183117115
YIL059C	0.01820760374997965
YIL060W	0.590457819688619
YIL064W	-0.006374952415373558
YIL065C	-0.03310311335652005
YIL066C	0.01013337423449423
YIL067C	
YIL069C	0.04145838780087696
YIL070C	0.00598496230964507
YIL071C	0.01606450676692872
YIL072W	-0.009381385639694262
YIL073C	-0.004829392213484773
YIL074C	0.011295202261411674
YIL076W	-0.005460410248772529
YIL077C	-0.015808871022167215
YIL079C	-0.00456542568890228
YIL084C	0.0023688030703179486
YIL085C	0.0020939525799656966
YIL086C	0.010156520239415379
YIL087C	0.0005090219627486015
YIL088C	0.008667156747984794
YIL089W	0.03129243907525403
YIL090W	0.012622383939601356
YIL092W	0.0031060500727602136
YIL093C	-0.004083517879031495
YIL094C	0.011311649408061175
YIL095W	-0.0022326123741333026
YIL096C	-0.004635324688068154
YIL097W	-0.022158011642471
YIL098C	-0.009964653648689703
YIL099W	-0.0547275782423573
YIL100W	0.0022154485441738814
YIL101C	0.0002248182544997146
YIL102C	-0.002405972857495331
YIL103W	-0.012147235299669434
YIL105C	-0.0008793919298073494
YIL107C	-0.0006213191005171037
YIL108W	0.0030195085764939122
YIL110W	-0.291183825772079
YIL111W	0.038008343521165555
YIL112W	-0.00452930310320343
YIL113W	-0.0007356698554118468
YIL114C	-0.010548967652298957
YIL116W	-0.012527113709308368
YIL117C	-0.017118530718439384
YIL119C	-0.02176450853882117
YIL120W	-9.918232472339028e-05
YIL121W	0.016968382038815344
YIL122W	-0.008366237938676191
YIL123W	-0.0007039669459623088
YIL124W	0.017235378538493773
YIL125W	0.0021005894471839426
YIL128W	
YIL130W	-0.011275572470893058
YIL131C	0.010139650496864938
YIL132C	-7.253584934496793e-05
YIL133C	0.0010899399880208716
YIL134W	0.005509469460386107
YIL135C	0.014318987722671928
YIL136W	0.005489719039976748
YIL137C	-0.015038915638730277
YIL138C	-0.015137965730589453
YIL139C	-0.013036023267763763
YIL140W	-0.0025677590087636037
YIL141W	-0.003935355609769209
YIL145C	4.349921687296643e-07
YIL146C	-0.017216667609828873
YIL148W	-0.05584493728021389
YIL149C	-0.010130841631138754
YIL152W	-0.009114604749371202
YIL153W	-0.008170500832435645
YIL154C	0.00963918541944242
YIL155C	-0.008793370702747105
YIL156W	0.0012483703968011461
YIL157C	0.007447174099348697
YIL158W	-0.013629790787836438
YIL159W	-0.009235561180510832
YIL160C	-0.010458800308067673
YIL161W	-0.01804689888196709
YIL162W	-0.009497839551672937
YIL163C	-0.008301519150093473
YIL164C	-0.00850075238552861
YIL165C	-0.011676001016567183
YIL166C	-0.008497019726149357
YIL173W	-0.020171813908851144
YIR001C	-0.005363391233639603
YIR002C	-0.015108078701445704
YIR003W	-0.02097655535563825
YIR004W	-0.02800551463118517
YIR005W	-0.07490641265566311
YIR007W	-0.015295531100284254
YIR009W	-0.014091383625679521
YIR013C	-0.01235482064888438
YIR014W	-0.01038271371485533
YIR016W	-0.020333356145677328
YIR017C	-0.0023704469099771197
YIR018W	-0.0016256647379200295
YIR019C	0.0024058388737171477
YIR020C	-0.0021014112187078826
YIR020W-A	-0.00740558214380127
YIR021W	
YIR023W	0.02059536671791351
YIR024C	-0.004275089834709811
YIR025W	-0.0029521249281994066
YIR026C	
YIR027C	-0.014610879542452881
YIR028W	0.003706440441189951
YIR029W	-0.0016256647379200295
YIR030C	0.021449645915078586
YIR031C	-0.005446207116759139
YIR032C	0.010874940812454437
YIR033W	-0.03473190475431809
YIR034C	0.0057463032279307935
YIR035C	-0.004200760130492975
YIR036C	-0.0015685246217289617
YIR037W	0.0004015602611890934
YIR038C	-0.006855642271695217
YIR039C	0.001021742089501343
YIR042C	0.004406591930198767
YJL003W	
YJL004C	0.023592453233182376
YJL006C	-0.0014121651095970744
YJL007C	-0.01570364874304131
YJL012C	0.012340482771814765
YJL013C	-0.02166920020857599
YJL016W	-0.0018812125163544247
YJL020C	-0.013400858210247335
YJL022W	-0.01561740244911669
YJL023C	-0.004970744753114098
YJL024C	0.016620937786343548
YJL027C	0.012393711869904678
YJL028W	0.00032802768040229857
YJL029C	
YJL030W	0.01630972645758577
YJL036W	0.03970052620750941
YJL037W	0.022623516443351477
YJL038C	0.03227452032424494
YJL042W	-0.0006679877708066773
YJL043W	0.005632374104392657
YJL044C	0.0064736875546085315
YJL045W	0.02857345709611714
YJL046W	-0.011011771073487386
YJL047C	0.09484217930152772
YJL048C	0.014742590662342181
YJL049W	0.009215722197932985
YJL051W	0.03132904112670287
YJL052W	0.08204491142399384
YJL053W	0.03589868674826269
YJL055W	-0.004475648171569091
YJL056C	0.013105949819943064
YJL057C	-0.010824516291323083
YJL058C	0.016490086537917614
YJL059W	0.024768845460647837
YJL060W	0.029143570363107774
YJL062W	-0.21182374071275123
YJL063C	
YJL064W	0.027752078811561054
YJL065C	0.04529436700377665
YJL066C	0.011890127766842395
YJL067W	0.010827115213857263
YJL068C	0.010573100713695105
YJL070C	-0.01374038480115547
YJL071W	0.014063138114690954
YJL073W	0.008016504308210326
YJL075C	0.13256483310821832
YJL077C	0.016254936336947967
YJL078C	0.007708054711842216
YJL079C	0.020822073147855225
YJL080C	0.02247968747252216
YJL082W	0.023514727221197518
YJL083W	0.03247268750685639
YJL084C	0.03130693710576882
YJL088W	0.03900671809578782
YJL089W	0.020247411310635233
YJL092W	0.036318483827337156
YJL093C	0.024191355603792486
YJL094C	0.0388376534344923
YJL095W	0.0239140680469343
YJL096W	-0.26175806225475795
YJL098W	0.03613457163770484
YJL099W	0.051331803687889144
YJL100W	0.027379134846274855
YJL101C	0.008267630270317294
YJL102W	0.02159926461656636
YJL103C	-0.008930798057314004
YJL105W	0.001982576530343394
YJL106W	0.001367317877559504
YJL107C	0.014736741230568118
YJL108C	0.011798462008960842
YJL110C	0.020381153129398033
YJL112W	0.0019748340045691037
YJL115W	0.05218700983987867
YJL116C	0.011982332921210315
YJL117W	-0.009432995216042017
YJL118W	0.016408521968056977
YJL119C	0.02110713743872772
YJL120W	0.43736784033193565
YJL121C	0.02035193252364298
YJL122W	0.008517690445715598
YJL123C	0.010769359679623225
YJL124C	0.08045337630639793
YJL126W	0.013996631264698411
YJL127C	0.13330929063059438
YJL128C	0.001268001100323879
YJL129C	-0.05133981493532902
YJL130C	-0.027959760093679176
YJL131C	-0.016078360453869345
YJL132W	-0.0009243023018374874
YJL133W	-0.004731824857576616
YJL134W	0.0020993515540717045
YJL135W	0.026742590671522404
YJL136C	-0.4118900134189434
YJL137C	-0.006930536611095217
YJL138C	0.007484796197752885
YJL139C	0.00833815569070806
YJL140W	-0.9040234578614881
YJL141C	0.007470114858276755
YJL142C	-0.0032076322138726576
YJL144W	-0.023442527228984655
YJL145W	-0.014338109155211942
YJL146W	-0.006156551903071961
YJL147C	0.03824537337535561
YJL148W	0.06396591680453145
YJL149W	0.04030995268805926
YJL150W	0.018404936333135558
YJL151C	0.00895842983487527
YJL152W	-0.001216627230478995
YJL153C	-0.030645227087942817
YJL154C	-0.019687118313445384
YJL155C	-0.013854801200212541
YJL157C	-0.0226759071495668
YJL158C	-0.014202729478999254
YJL159W	-0.0001298352297869343
YJL160C	-0.005750849642075617
YJL161W	-0.004933274635454898
YJL162C	0.02343214714371067
YJL163C	-0.0024920222997105723
YJL164C	-0.023655345389093307
YJL165C	-0.0018573027223323102
YJL166W	
YJL168C	-0.03555179498252348
YJL169W	-0.030861608293962006
YJL170C	-0.020119847378697875
YJL171C	-0.0013763389456266095
YJL172W	-0.009812999598339922
YJL175W	-0.30167730678546045
YJL176C	0.2483574871545633
YJL177W	-0.042155340296480937
YJL178C	-0.002068327515403867
YJL179W	0.013536790523774211
YJL180C	
YJL181W	-0.021742402744970413
YJL182C	-0.01883693383450291
YJL183W	-0.6049559354293448
YJL184W	
YJL185C	-0.011174237676063292
YJL186W	0.01736192090005506
YJL187C	0.015380207218832487
YJL188C	-0.6458216812059552
YJL189W	-0.6044295563701363
YJL190C	-0.003527870348150608
YJL191W	0.011073399831089903
YJL192C	-0.026169213814830616
YJL193W	-0.007997106175865798
YJL196C	-0.00351031795275647
YJL197W	-0.005470065035633964
YJL198W	0.013398756773988163
YJL199C	0.02723254957062271
YJL200C	-0.0036760503123984822
YJL201W	-0.028729145611807283
YJL204C	-0.0374536100415519
YJL205C	-0.02903634254210552
YJL206C	-0.01663949909370921
YJL207C	-0.005787145353489009
YJL208C	-0.009699614539830925
YJL209W	
YJL210W	-0.011591467525475463
YJL211C	0.038291197843550506
YJL212C	-0.03350763176811489
YJL213W	-0.006318792569838472
YJL214W	-0.019834340135406858
YJL215C	-0.03633562155861503
YJL216C	-0.023422933749186914
YJL217W	-0.03170691856948493
YJL218W	-0.026692409374448722
YJR001W	0.012495279393902381
YJR003C	0.005757341840930463
YJR004C	-0.0006527891201633107
YJR005W	0.0020719689522170626
YJR008W	-0.01977322108974211
YJR009C	-0.009813059838387539
YJR010C-A	-0.009315653669867197
YJR010W	0.0007428576089925087
YJR011C	0.017388755398912714
YJR014W	0.007814135738568595
YJR015W	0.0004919842501109883
YJR018W	0.05311849932958923
YJR019C	-0.021862075975547235
YJR020W	-0.015585553374939609
YJR021C	-0.001599714977769895
YJR024C	0.017969985563593305
YJR025C	-0.006619888878754976
YJR030C	0.006038833237698826
YJR031C	-0.012361408292854481
YJR032W	-0.23323903556758419
YJR033C	-0.0026135616255758
YJR034W	
YJR035W	-0.014578709759200503
YJR036C	0.0010957168439789111
YJR037W	-0.014550738160046817
YJR038C	-0.004077830431973517
YJR039W	-0.005498511482358803
YJR040W	-0.006251624130861222
YJR043C	0.05710242815362632
YJR044C	-0.018063404860879095
YJR047C	-0.010258047985808094
YJR048W	-0.001625878272994541
YJR049C	-0.03780088379803681
YJR050W	-0.021230605101320466
YJR051W	0.0008067873370447565
YJR052W	-0.0017726734435536962
YJR053W	-0.007589939680153424
YJR054W	-0.016598484013560455
YJR055W	-0.13930871790878074
YJR056C	-0.01456645170484605
YJR058C	0.00265324387979482
YJR059W	0.0037885828415502587
YJR060W	0.01961043256064765
YJR061W	-0.021334509955986625
YJR062C	-0.005844779487612639
YJR063W	0.07053067352138553
YJR066W	0.006914154816280327
YJR069C	0.008912235519939582
YJR070C	0.03904682600262821
YJR073C	0.0032934157874575654
YJR074W	-0.018410482999698052
YJR075W	0.023726343803368355
YJR077C	-0.03258640055012341
YJR078W	0.012884074984957472
YJR079W	-0.006053703781309316
YJR080C	-0.010670259882965105
YJR082C	-0.005593422962897998
YJR083C	0.01085541158098069
YJR084W	-0.003298091996313257
YJR087W	-0.008968364554682973
YJR088C	0.03651945700565573
YJR090C	-0.9861315854109022
YJR091C	-0.006482978618042257
YJR092W	2.021829900678007e-05
YJR094C	0.0021684533859611665
YJR094W-A	0.023445224661656994
YJR095W	-0.011000077736425862
YJR096W	-0.01453846516531998
YJR097W	-0.012160937714706055
YJR098C	-0.00793864964088753
YJR099W	-0.03218690069467223
YJR100C	-0.015022599760176059
YJR102C	0.09822163467775713
YJR103W	-0.004509886160239285
YJR104C	-0.04266707827276006
YJR105W	0.10318300388299217
YJR106W	0.009169049807683516
YJR107W	0.002446328222893701
YJR108W	0.006033666492842649
YJR109C	0.0002282105140847257
YJR110W	0.022429317295717066
YJR111C	0.0317048789113068
YJR113C	
YJR115W	-0.0011960345709465248
YJR116W	0.002993567922385809
YJR117W	-0.0011620024954823727
YJR118C	-0.23449898710335593
YJR119C	-0.011254498044990013
YJR120W	-0.02664576905844207
YJR121W	
YJR122W	-0.06798109107629102
YJR124C	-0.016095149441653023
YJR125C	-0.002387588954574582
YJR126C	-0.005269784689867829
YJR127C	-0.010221492855791325
YJR128W	-0.004526480271392019
YJR129C	0.008703567675498736
YJR130C	0.01075042896821965
YJR131W	0.01863321329462475
YJR133W	0.000901907332128804
YJR134C	-0.00122462818989999
YJR135C	0.02235509800542479
YJR137C	0.0013521410357539843
YJR139C	0.013238677584388014
YJR140C	0.0027002049360655977
YJR142W	-0.012798347317684922
YJR144W	-0.14458269125028933
YJR145C	0.03812591880674132
YJR146W	-0.001414131760473003
YJR147W	-0.0005779434933381733
YJR148W	-0.002575172239571266
YJR149W	-0.0039640445838535765
YJR150C	-0.015013182419216564
YJR152W	0.01087022368902657
YJR153W	-0.012701756005592202
YJR154W	0.010803605418002515
YKL001C	-0.02493604033815333
YKL002W	0.07042490582096583
YKL003C	
YKL005C	0.006452165989896397
YKL006W	0.5477670219809272
YKL007W	0.016984746825241537
YKL008C	0.010738472316171643
YKL009W	-0.17415665074243147
YKL010C	0.008015804577817587
YKL011C	-0.008136385380176359
YKL015W	0.011458670255409142
YKL016C	
YKL017C	0.003976521846665193
YKL020C	-0.0033136939871161175
YKL023W	-0.0003472307068748126
YKL025C	-0.00915059366114257
YKL026C	-0.0013444681449852336
YKL027W	0.01842819580655375
YKL029C	0.002782691807863724
YKL030W	-0.017008911234642876
YKL031W	-0.0020137759333074268
YKL032C	0.0031394644523685677
YKL033W-A	-0.0039410433992883576
YKL034W	0.012825500104242327
YKL037W	-0.001063651704728663
YKL038W	0.008775552803562237
YKL039W	0.0059755457529391265
YKL040C	0.014150574676504935
YKL041W	0.14832263896903042
YKL043W	0.006734962467549455
YKL044W	0.0012603840407825473
YKL046C	0.004688593140478758
YKL047W	-0.0006684300400036092
YKL048C	-0.08134714105956786
YKL050C	0.0006111383710356577
YKL051W	0.00534590412600755
YKL053C-A	0.006444028265295554
YKL053W	0.020576272341329194
YKL054C	0.23604595600402
YKL055C	
YKL056C	0.043979101712354085
YKL057C	-0.29555942623870357
YKL061W	0.0026277107472716388
YKL062W	-0.0198629846593652
YKL063C	7.326664865536792e-05
YKL064W	0.0020019684133865123
YKL065C	0.005333137486586148
YKL066W	-0.01112920555523833
YKL067W	-0.013514934393775602
YKL068W	0.00938770221024443
YKL069W	0.006668132149839412
YKL070W	0.002052553519989786
YKL071W	-0.0007047583996708795
YKL072W	-0.015474048691923481
YKL073W	-0.010212316698985813
YKL074C	-0.022593085057854623
YKL075C	0.043931965536119666
YKL076C	0.0442741668803297
YKL077W	0.014167148969995491
YKL079W	-0.01140238410868566
YKL080W	
YKL081W	-0.010930784943631977
YKL084W	0.0033856417549376072
YKL085W	0.008656397625785406
YKL086W	-0.005970937657791442
YKL087C	0.005928107748914391
YKL090W	-0.010329866964908119
YKL091C	0.009322277197646
YKL092C	-0.007284811639765687
YKL093W	-0.012451549664258321
YKL094W	0.004075374418138544
YKL096W	0.004986453889486819
YKL096W-A	-0.0044095547082159126
YKL097C	-0.028736516593141026
YKL098W	-0.48885602889606283
YKL100C	-0.48820167943433157
YKL101W	-0.19269113334742938
YKL102C	-0.04272935746668649
YKL103C	-0.0032972671575095536
YKL105C	-0.007248428642957272
YKL106W	-0.020440791714713358
YKL107W	0.007807380070156356
YKL109W	0.004183327977350437
YKL110C	0.10517472242241799
YKL113C	-0.4663358878731454
YKL114C	-0.4637562177350065
YKL115C	-0.00557428910163793
YKL116C	-0.4929357873961985
YKL117W	-0.49830535466289305
YKL118W	-0.38403950681838483
YKL119C	-0.9920381566102828
YKL120W	0.010041558770391035
YKL121W	0.012448528124771041
YKL123W	-0.48751728901847236
YKL124W	0.0035824040372745003
YKL126W	0.210202520825838
YKL127W	-0.01545240644760193
YKL128C	-0.49697576943230704
YKL129C	-0.000662864787953521
YKL130C	-0.4990561563695264
YKL131W	-0.4902670169618083
YKL132C	-0.06718444660750733
YKL133C	-0.02268274230275802
YKL134C	
YKL135C	0.008893951159633984
YKL136W	0.007032076690108191
YKL137W	-0.4949633710666673
YKL138C	0.005503739453140977
YKL139W	-0.270723587599619
YKL140W	-0.49160275306843704
YKL142W	-0.005948366584736853
YKL143W	-0.09908389167363485
YKL146W	0.003475284092793185
YKL147C	-0.48485255252926984
YKL148C	-0.010890762098689777
YKL149C	-0.26276629285106756
YKL150W	-0.48152791902687897
YKL151C	-0.010288162436385528
YKL155C	
YKL156W	-0.0062780124693684325
YKL157W	0.002438555592068292
YKL159C	0.014761813507970345
YKL160W	0.03944016086518132
YKL161C	-0.006353858146450286
YKL162C	-0.001095938231070237
YKL162C-A	0.0037376176703443065
YKL163W	-0.010862745643527072
YKL164C	0.002683068850710013
YKL166C	-0.017450325728995075
YKL167C	0.009052467689371069
YKL168C	-0.01817850922991826
YKL169C	
YKL170W	
YKL171W	-0.01831889538337994
YKL174C	0.000375097638116495
YKL175W	-0.4767931421189896
YKL176C	0.029969445332261202
YKL179C	3.1296590741192176e-07
YKL183W	-0.49026072808179255
YKL184W	-0.47821150759034037
YKL185W	-0.0024513361576868897
YKL187C	0.0001545347325255797
YKL188C	0.0008268560723725393
YKL190W	-0.49760093921623294
YKL191W	0.017711015094254545
YKL197C	0.003774036517745216
YKL198C	0.007027874124447275
YKL201C	0.002543341254254039
YKL202W	0.008294929686843311
YKL204W	-0.18736178009373194
YKL205W	0.015003884221163055
YKL206C	0.019080458827917646
YKL207W	0.01625545033756115
YKL208W	0.0028555123576814445
YKL211C	0.07105013664002002
YKL212W	0.21868158075267008
YKL213C	0.015683156468216275
YKL214C	0.008717737663688663
YKL215C	-0.005178935032473575
YKL216W	0.0168094795089484
YKL217W	0.010068157075058926
YKL218C	0.012111864095881497
YKL220C	-0.006356915265623875
YKL221W	0.007349093968763709
YKL222C	0.006697488703650389
YKR001C	0.05750643139735834
YKR003W	0.012130136647333423
YKR005C	0.005998796704065779
YKR006C	
YKR007W	0.08046708824921445
YKR009C	0.00804342584325024
YKR010C	-0.007159370486509831
YKR011C	0.015533362515430582
YKR012C	0.006697488703650167
YKR013W	0.013482271117094324
YKR014C	0.010073573195692909
YKR015C	0.009393847648981435
YKR016W	0.008041627678395669
YKR017C	0.009401137244509972
YKR018C	-0.0012250562376765473
YKR019C	0.005627570429294959
YKR020W	0.20757361569098887
YKR021W	0.008717737663688663
YKR023W	-0.0064779608137515154
YKR024C	
YKR026C	0.011425788339093579
YKR027W	0.014104749457961363
YKR028W	0.03029812875122051
YKR029C	0.00047803300358184586
YKR030W	-0.0005987385116064114
YKR031C	0.006656426732917664
YKR032W	0.005341689135262229
YKR033C	0.014177576037520012
YKR034W	0.005693378973957275
YKR035C	0.020335530537655355
YKR035W-A	0.005744540449907465
YKR036C	0.007633515312436057
YKR039W	0.005079216697901678
YKR040C	-0.0036450863401824574
YKR041W	-0.0009969855789548898
YKR042W	0.006066325956657792
YKR043C	0.00475615571861332
YKR044W	0.005372866364416584
YKR045C	0.0066948022023733955
YKR046C	0.0030593849755122804
YKR047W	0.022862298025463135
YKR048C	-0.0036000555906342546
YKR049C	0.0020631118241922763
YKR050W	0.002132250793953183
YKR051W	0.009397472903594384
YKR052C	0.0046556616505806225
YKR053C	0.016423257007434522
YKR054C	0.01136914937071909
YKR055W	0.007378021708682958
YKR056W	0.009385830534531125
YKR057W	0.10538289711185422
YKR058W	0.007367318252317956
YKR059W	0.01652993287190374
YKR060W	7.806222908168792e-05
YKR061W	0.0019385600036667672
YKR064W	0.004714454856033612
YKR065C	0.017099266406988
YKR066C	0.002418129675546332
YKR067W	-0.004365588470600867
YKR069W	0.005755047899015153
YKR070W	0.008423977035673325
YKR072C	0.0037638862931135275
YKR073C	-0.0007187800914547626
YKR074W	0.015762931006185976
YKR075C	0.005091327363714537
YKR076W	0.0018209326638354284
YKR077W	-0.0003152661745027263
YKR078W	0.0024364452225125177
YKR080W	0.003683812770088002
YKR082W	0.07194187709363709
YKR084C	0.01603910901935146
YKR085C	-0.8402763906476647
YKR087C	-0.004245240744553902
YKR088C	-0.002295522715422882
YKR089C	-0.0035509577191306096
YKR090W	0.0016808113241344458
YKR091W	-0.010242274122644002
YKR092C	-0.010830751129853877
YKR093W	-0.006332391690955674
YKR094C	-0.011699795019408876
YKR095W	0.0011256040790157407
YKR096W	-0.02466646104338821
YKR097W	-0.004275089834709811
YKR098C	-0.008743232402647516
YKR099W	-0.03783923302619052
YKR100C	-9.57381317556738e-06
YKR101W	0.003728768804473148
YKR102W	-0.0051659731367172945
YKR103W	-0.010472963378200029
YKR104W	-0.011221290712442045
YKR105C	-0.005763600750947395
YKR106W	0.013051354109930635
YLL001W	-0.003437944768982737
YLL002W	
YLL005C	0.01944642353072812
