orf	hom | growth (relative abundance in pooled culture) | 3-nitroso-2-phenylimidazo[1,2-a]pyridine [9 uM] | Yu L~Bellaoui M, 2008	hom | growth (relative abundance in pooled culture) | 3-nitroso-2-phenylimidazo[1,2-a]pyrimidine [9 uM] | Yu L~Bellaoui M, 2008	het | growth (relative abundance in pooled culture) | 3-nitroso-2-phenylimidazo[1,2-a]pyridine [9 uM] | Yu L~Bellaoui M, 2008	het | growth (relative abundance in pooled culture) | 3-nitroso-2-phenylimidazo[1,2-a]pyrimidine [9 uM] | Yu L~Bellaoui M, 2008	hap a | growth (relative abundance in pooled culture) | 3-nitroso-2-phenylimidazo[1,2-a]pyridine [9 uM] | Yu L~Bellaoui M, 2008	hap a | growth (relative abundance in pooled culture) | 3-nitroso-2-phenylimidazo[1,2-a]pyrimidine [9 uM] | Yu L~Bellaoui M, 2008
YLR454W	-0.07455538640808143	-0.4247394533849101			0.0	0.0
YLR455W	-0.02777739252367533	-0.44045806535315607			0.0	0.0
YLR456W	0.09412659457133515	-0.38141759065436703			0.0	0.0
YLR460C	0.2607953611843475	0.18776205783939998			0.0	0.0
YLR461W	0.07665654740724406	-0.3653780369348522			0.0	0.0
YML001W	0.6240082241659655	0.5863272632361162			0.0	0.0
YML002W	0.022068326960464863	-1.3438435507327424			0.0	0.0
YML003W	0.46822052036766604	0.39084510810648015			0.0	0.0
YML004C	0.1580567269235305	-0.3294566690933084			0.0	0.0
YML005W	-0.135186796098044	-0.253497968457857			0.0	0.0
YML006C	-0.06084549611375164	-0.0468079397340872			0.0	0.0
YML007W	-0.8105127740856807	-0.9738338739706327			0.0	0.0
YML008C						
YML009C	-0.543920280521058	-0.2831758891606332			0.0	0.0
YML009C-A	0.7757334156612301	1.2387506134269406				
YML009W-B						
YML011C	-0.2917511054258806	-1.7482979619268026			0.0	-3.7153127775321684
YML012C-A						
YML012W	-0.1008833279321429	0.3176643617420465			0.0	0.0
YML013W	-1.0650450341990876	-0.8323076022737917			-3.304374980638816	0.0
YML014W					0.0	0.0
YML016C					-2.5969249074168377	0.0
YML017W	-1.795482257762625	-1.0120982672733174				
YML018C	0.07884893536373627	0.2845531176850865			0.0	0.0
YML019W	-0.7358863516835508	-0.8671245085957109			0.0	0.0
YML020W					0.0	0.0
YML021C	-0.21822404986765437	0.28422012178353534			0.0	0.0
YML022W	0.4721337213456273	-0.22478573586957942			0.0	0.0
YML024W	0.20083566581805815	0.2757822165858573			0.0	0.0
YML026C	0.2691711043904355	0.8555341082616793			0.0	0.0
YML027W	-0.07216080603221924	-0.10295617174949358				
YML028W	-0.9842489434188267	-1.120984913542997			0.0	0.0
YML029W	-1.086539643704424	-0.9132934109460779			0.0	0.0
YML030W	-1.7397518056790353	-1.2803558479641417			-2.7018552825118567	0.0
YML032C					-1.4410478417224661	-8.430265769282963
YML034C-A	0.2626673519224533	-0.5995962039969718				
YML034W	-1.8971321636114493	-1.11187348269829			0.0	0.0
YML035C	-0.3603490830781784	-0.6673925121071372			0.0	0.0
YML036W					0.0	0.0
YML037C	0.3508257352898676	0.4228217552681095			0.0	0.0
YML038C	-0.536337987028367	-0.9816314024345583			0.0	0.0
YML041C	-0.624243163273678	-1.1729910381676145			0.0	0.0
YML042W	-0.16638135362371162	-0.48158381257912486				
YML047C	-0.16127279106243467	-0.8899294541612214				
YML047W-A	-0.44454884993958826	-1.322439900137561				
YML048W					0.0	0.0
YML050W	0.3300241791850797	0.30357908713706533			0.0	0.0
YML051W	-1.1603367661218764	-1.020136878742891			0.0	0.0
YML052W	-0.5296065347896481	-1.0299007404716327			0.0	0.0
YML053C	0.910586427423218	-0.470662752423273			0.0	0.0
YML054C					0.0	0.0
YML055W					0.0	0.0
YML056C						
YML057C-A	0.14936245289061958	-0.9503493756829521				
YML057W	0.3153319447978722	0.25390092028573563			0.0	0.0
YML058W	0.04679241600103121	0.33466297379340454			0.0	0.0
YML059C	-0.34455381127699225	0.25002852450751556			0.0	0.0
YML060W	0.5589582568757208	0.23276170761237414			0.0	0.0
YML061C					-4.314625358516662	0.0
YML062C	-1.1016263088420333	0.804153292682961				
YML063W	1.272349104160062	2.263059567517573			0.0	0.0
YML066C	-0.46672593662661344	-0.6058771696784935			0.0	0.0
YML067C	0.17250010910228264	0.5236803374497124			0.0	0.0
YML068W	-0.1225066562423027	-0.013211516128260766				
YML070W	-0.34228863404952686	-0.9015737633340171			0.0	0.0
YML071C	0.33262655115500217	-0.5437990491085403				
YML072C	-0.5954211004903721	-0.8122517563570607			0.0	0.0
YML073C	0.38383971352460483	1.3965469744674472				
YML074C	-0.6387649338980935	-0.8570140900463502			0.0	0.0
YML075C	-1.4242258692732068	-1.4620194265637945			-2.9406879357176208	0.0
YML076C	0.6803234789394251	-0.24924119596250696				
YML078W	-0.19785717635798594	-0.13136057147493443			0.0	0.0
YML079W					0.0	0.0
YML080W					0.0	0.0
YML081C-A	-2.628788762996418	-0.09242837824660488			0.0	0.0
YML081W	-0.250674315637188	0.7527875447920956			0.0	0.0
YML082W	0.11050418054030696	0.018982859122844302			0.0	0.0
YML083C	-0.42418651798272416	-0.5766692101598523			0.0	0.0
YML084W	-0.5846402006895625	-0.4613313333359122				
YML086C	-0.5955436602030364	-0.4187161451656746			0.0	0.0
YML087C	0.3639066516273263	0.10075143417909335			0.0	0.0
YML088W	0.10122199316492009	0.007383753013607578			-4.636308871911946	0.0
YML089C	-2.046213300391875	-1.8191462302115924				
YML090W	-1.0743272215744746	-0.7106601311614095				
YML094C-A	-0.5889416111127143	-0.26944982823406743				
YML094W					-3.040877111038101	0.0
YML095C	0.22842591016950972	-7.4979619020639054			0.0	-9.442608273215912
YML096W	-0.511606432421547	-0.9749338151839014			-1.339559176155728	-11.290530412851556
YML097C	-0.3675290914226381	-0.3691426987449234			0.0	0.0
YML099C	-0.06459943167830152	0.7786738325235438				
YML100W	-0.34462037924275407	-0.0859922153801974			0.0	0.0
YML100W-A	-0.14316082962663287	0.17639348735431404				
YML101C	-0.6184293535536384	-0.9598510596430517			0.0	0.0
YML101C-A	0.40460767458125124	-1.4394856993796383				
YML102W	0.19860408363873422	-0.5519830637658955			0.0	0.0
YML103C	-0.3138442044925521	-1.0316485922625804			0.0	0.0
YML104C	-0.12043962758581993	-0.300109333462027			0.0	0.0
YML106W	-0.1714412033651834	-0.40651659169549603			0.0	0.0
YML107C	-0.018629585340854384	-0.34597010159579994			0.0	0.0
YML108W	0.11663527682612718	0.5324384310142667			0.0	0.0
YML109W	0.6100040661351371	-1.2827064072692091			0.0	0.0
YML110C	-2.611437542761865	0.016101163820958733			-3.1812662994181675	0.0
YML111W	-0.19694401317905882	-0.6415423868265363			0.0	0.0
YML112W					0.0	0.0
YML113W	0.0858410602908122	-0.616157853100593			0.0	0.0
YML115C	1.2537785081040769	1.093211816454847				
YML116W	0.356903950481391	0.2534240279651883			0.0	0.0
YML116W-A	-0.2563979164316625	-0.9247034175727595				
YML117W	-0.7797191796808869	-2.9982756769917644			0.0	0.0
YML118W	0.028944735610609028	-0.5423811796815734			0.0	0.0
YML119W	-0.08271773884541896	-1.1549625496515041			0.0	0.0
YML120C	0.22901506777302794	-0.7883092003586493			0.0	0.0
YML121W	0.3159130147046156	0.22355384356540797				
YML122C	0.8404101046387918	0.4550274312851043				
YML123C	1.3533256127914532	1.3449552112587868			0.0	0.0
YML124C	0.12717790063734072	0.01365266454484677			0.0	0.0
YML128C	-2.4075902562056135	-2.3800635120711684			0.0	0.0
YML129C	-6.080667516923131	0.6552317997878695			-3.7623468854523616	0.0
YML131W	-0.2614203761288138	-1.8412053252283795			0.0	0.0
YMR002W					0.0	0.0
YMR003W					0.0	0.0
YMR004W	0.02077802825962354	-0.17054424441353053			0.0	0.0
YMR006C	-1.6199667951390226	-0.41116271324496756			0.0	0.0
YMR007W	-0.5756137089583636	-0.041324054739989104				
YMR008C	-1.018142614210454	-1.276626595220525			0.0	0.0
YMR009W	-0.4094718868967556	-0.29146123401879964			0.0	0.0
YMR010W	0.3796782824687092	0.681487245871716			0.0	0.0
YMR011W	0.5609864023746323	-0.18222577077532318			0.0	0.0
YMR012W	-0.31354122692875763	-0.4561970187000036			0.0	0.0
YMR014W						
YMR015C	0.8271276180124842	0.6934660577148484				
YMR016C					0.0	0.0
YMR017W	-0.09332630849187318	0.041023119529815036			0.0	0.0
YMR018W	-0.579141189013219	-0.9927739576018493				
YMR019W	-1.1285085686604293	-1.8249548238789226			0.0	0.0
YMR020W	-0.8757618231426898	-1.2900217697218388			0.0	0.0
YMR021C	-4.61751607208869	-0.7740378398086836			0.0	0.0
YMR022W	-0.6471730278912807	-0.318020294012884			0.0	0.0
YMR023C					0.0	0.0
YMR024W						
YMR025W	-0.7926402084744131	-0.632730802970104			0.0	0.0
YMR026C					-1.8594405291187035	0.0
YMR027W	-0.6184057125938351	-0.818400126385476			0.0	0.0
YMR029C	-3.4223286853190364	-1.1825891553299734			0.0	0.0
YMR030W	0.32034507253720645	0.18187737234841217				
YMR031C	-0.8050815746361414	-0.9935499435262787			0.0	0.0
YMR031W-A	-2.283854716856371	-1.1580815610370745				
YMR032W					0.0	0.0
YMR034C	-0.06254951161115006	0.2036012113104699			0.0	0.0
YMR035W	-2.096245036901836	-1.158812343897945			0.0	0.0
YMR036C	-0.06372969320974987	-0.4129798764000389			0.0	0.0
YMR037C	-0.020589296482440744	-0.7240198965962689			0.0	0.0
YMR038C					-3.9772421017276898	0.0
YMR039C	-0.3989777892661909	-2.5622770612774564			-2.342579979826697	0.0
YMR040W					0.0	0.0
YMR041C	-0.9852008031161688	-1.1597164051691247			0.0	0.0
YMR042W					0.0	0.0
YMR044W					0.0	0.0
YMR048W	0.21192638661839475	-1.4636844060715506			0.0	0.0
YMR052C-A	-0.8617638864170729	-0.8575663208061627				
YMR052W	-1.3075141835076187	0.18570456506307326			0.0	0.0
YMR053C	-0.5939839789865421	-0.2933672965322037			0.0	0.0
YMR054W	-0.4093941205816133	-0.3633039697018872			0.0	0.0
YMR055C	-0.5900769993137922	0.06469445714687262			0.0	0.0
YMR056C	-0.3872618272921101	-0.23391283710965355			0.0	0.0
YMR057C	0.48709596037900904	0.43972468750160104				
YMR058W	0.2888901533884423	-0.2793513332913463			0.0	0.0
YMR060C	-0.3283952152514612	-1.3123144139003473			-1.6101017150682726	0.0
YMR062C	0.42416621390480436	-0.6137153808996223				
YMR063W	-0.6058231228038083	-0.7075772822266864			0.0	0.0
YMR064W	-4.12172159587776	0.40195828128245775			-1.6190364134919963	0.0
YMR065W	0.2847175239831662	-0.36344861950527596				
YMR066W	-1.8999815213982638	0.3138921660880488				
YMR067C	0.17163285915581553	0.26384785442189135			0.0	0.0
YMR068W	-0.6603590842868119	-0.9096809327833218			0.0	0.0
YMR069W	-0.3177586497315557	-1.3877055900728157				
YMR070W	0.9231099148137366	0.073043462986218			0.0	0.0
YMR071C	0.018228537383997847	-1.194680974832003			0.0	0.0
YMR072W	-3.364532759905267	-0.4155014539622379			0.0	0.0
YMR073C	-1.0300004219433543	-0.07487602866664919			0.0	0.0
YMR074C	-0.12438219312437901	-0.6988093946650277			0.0	0.0
YMR075C-A	-1.124464720273029	-2.497214785128217				
YMR075W	-0.5079563926540273	-1.362233663757325			0.0	0.0
YMR077C	-0.7564651850617709	0.18313552428413732			0.0	0.0
YMR078C	-0.651534784974983	-0.6966562220708344			0.0	0.0
YMR080C	-0.22647698450886966	0.2517319266192968			-1.7182315025008772	0.0
YMR081C	0.6379315052290456	0.24924048443280386			0.0	0.0
YMR082C	-0.06334086163403828	-1.234459670763914				
YMR083W	0.17723203384606231	-0.2970423055995495			-3.8658088065173724	0.0
YMR084W	0.28510573342835666	-0.35923946090354136			0.0	0.0
YMR085W	0.26752432490098177	0.016048426913473236			0.0	0.0
YMR086C-A	-0.29511807580628235	-1.4349653930237392				
YMR086W	0.9909034777022023	0.6148880655614712			0.0	0.0
YMR087W	-0.5876301599741542	-1.372939255976879				
YMR088C	-0.3222529206162605	-0.5752618881143825			0.0	0.0
YMR089C	-1.3692730803410404	0.11739746233469132			-3.748610067503183	0.0
YMR090W	0.6200328101358902	0.48116610278809			0.0	0.0
YMR091C	-0.7320621153701121	-1.1005681965021867			0.0	0.0
YMR092C	0.5293759505955836	0.5464619280990506			0.0	0.0
YMR095C	0.7688650947078608	0.26706103885654287			0.0	0.0
YMR096W	-0.17222471454350524	0.012237055271057729			0.0	0.0
YMR097C	-1.6567471515487324	-0.05669535650322354			-5.132500637268521	0.0
YMR098C	-3.8637987244241487	0.5602300278747262			0.0	0.0
YMR099C	-0.22946881018502485	-0.3826636884398098			0.0	0.0
YMR100W	0.9518461235851253	0.7413361020238184			0.0	0.0
YMR101C	-0.1439666130776115	-0.677130758766529				
YMR102C	-0.538830241896048	-1.266817530428224			0.0	0.0
YMR103C	-0.3554840224028751	-0.4504615033187605				
YMR104C	-0.2958851627388462	-0.13065005465422638			0.0	0.0
YMR105C	-0.22724842635508144	-0.8517494399105134			0.0	0.0
YMR106C	-0.03739677464151929	-0.8994665471877754			0.0	0.0
YMR107W	0.23612166471599333	-0.0667342035352825				
YMR109W	0.18275468648220905	0.07472275679743445			0.0	0.0
YMR110C	-0.11355550451721362	0.050625756998529725			0.0	0.0
YMR111C	-0.23546938348751023	-1.8098494668062937				
YMR114C	-0.007329206554894108	-0.09680102126154448				
YMR115W	-1.309635648584701	0.3008714236298818			0.0	0.0
YMR116C	-0.05123917873685158	-0.07909347449670293			0.0	-2.459515242909866
YMR118C	-0.11190437011411197	-0.22188513061943835				
YMR119W					0.0	0.0
YMR119W-A	-0.28126696188365413	-0.5574307863091463				
YMR120C	0.5476976944431133	0.6425146712399404			0.0	0.0
YMR121C	-1.7703481847086284	-6.527881556556208				
YMR122C	0.6079261501945343	0.22298051804260147				
YMR123W	-0.2641751700764153	-0.4007343664819086			0.0	0.0
YMR124W	-0.2620120222544166	-0.7751844908542966			0.0	0.0
YMR125W	-0.14530251394565227	0.42116807652624305			0.0	0.0
YMR126C	1.3930673104817823	0.9103126874512482				
YMR127C	0.6367618998493053	1.0243524829666526			0.0	0.0
YMR129W	-0.23874141675038618	0.06094787656222503				
YMR130W	-0.26514320516730683	0.020502435442818996				
YMR132C	-0.42881952397364276	-0.6597622349783798				
YMR133W	-0.12846206286895337	-0.33922957143476196			0.0	0.0
YMR135C	-2.2665657096739316	-0.6124052454408042			0.0	0.0
YMR135W-A	-0.31141354054646386	-0.4794811167392392				
YMR136W	0.38290776200393933	-0.20038323869945518			0.0	0.0
YMR137C	-0.6009443752570399	-1.0737703136556322			0.0	0.0
YMR138W	-5.260967006186638	0.6343705859553959			0.0	0.0
YMR139W	0.37108106079709585	0.5182793247388059			0.0	0.0
YMR140W	0.39238903114609053	0.2688262184885214			0.0	0.0
YMR141C	-0.1470074626388324	-0.8602928189231623				
YMR142C	0.4909407269996451	-0.17595806465911218			0.0	0.0
YMR143W					0.0	0.0
YMR144W	-0.13961306811678828	-1.6877032552259772			0.0	0.0
YMR145C	0.048589128946079294	0.8712647743802078				
YMR147W	-0.5175627100309274	-0.9909658350594898			0.0	0.0
YMR148W	-0.0779099141780604	-0.5388086308916279			0.0	0.0
YMR150C	-4.17093834140503	-0.07710679985328533			-3.623732036977682	0.0
YMR151W	-5.522255603759609	-1.2838138823264043				
YMR152W	0.1173494826643942	-2.211380746556872				
YMR153C-A	-0.3997038155843595	-0.6660959375673868				
YMR153W	-0.3878982668152348	-0.5235593774000027			-1.296935372798352	0.0
YMR154C	-0.3041159495335089	-0.9390599105590945				
YMR155W	-0.1089324526146332	0.05424878254278275			0.0	0.0
YMR156C	-0.6148900530188812	1.2998274861390622			0.0	0.0
YMR157C	-0.1757507699194673	-0.7403818988358378			0.0	0.0
YMR158C-A	-0.2799156943917412	-0.23021078154261157				
YMR158W	-1.6569026841790173	-0.2929182794341844			-3.553835311513671	0.0
YMR158W-B	0.14273738497101535	-0.8197818333615957				
YMR159C	-1.4062649611279372	-1.7335391616747924				
YMR160W	-0.14316873068425132	0.1346333904697341			0.0	0.0
YMR161W	0.6187761064831904	-0.35753153848540425			0.0	0.0
YMR162C	-0.17641941713967135	-0.5994364865057301			0.0	0.0
YMR163C	-0.24620119719020198	-0.2597212248949017			0.0	0.0
YMR164C	-0.1616977062083723	-0.5325028035251488			0.0	0.0
YMR165C	-0.4809646378639109	-0.15713558433158814				
YMR166C	0.13080927648922633	-0.20356905493927493				
YMR167W	0.4342540603050657	0.5009138144882274			0.0	0.0
YMR169C	-0.3049172536447354	-0.7064878883949147			0.0	0.0
YMR170C	-0.5530285046494715	-0.22210376277018531			0.0	0.0
YMR171C	-0.05961989898710873	0.055901707900256455			0.0	0.0
YMR172C-A	-0.0002736243146620404	-0.46547871441744954				
YMR172W	0.04737970721298599	-0.23050241664100632				
YMR173W	-1.0570817635285146	0.644488538348683			0.0	0.0
YMR173W-A	-0.37538037859940643	-0.9744817845483115				
YMR174C	-0.4739199429077988	-1.2493578471285642			0.0	0.0
YMR175W	-0.5834214469986521	-1.5849529248344303			0.0	0.0
YMR176W	-1.068715604273805	-0.6724077920090071			0.0	0.0
YMR177W	0.035393118462209903	-0.3504519853476738			0.0	0.0
YMR178W	-0.3938508116414883	0.9744407669536016			0.0	0.0
YMR179W	0.016880380544690668	-0.3297768574601846			0.0	0.0
YMR180C	-0.13259804878653444	-0.33173565688107415			0.0	0.0
YMR181C	-0.06065139139115641	-0.19908121719054597				
YMR182C	0.29835213648443826	0.659819910739107			0.0	0.0
YMR183C	-0.8723401052764279	-0.6012370752041631			0.0	0.0
YMR184W	-0.41963563322059577	0.051312090180233715			0.0	0.0
YMR186W	0.3565966180039486	1.0222053374476008			0.0	0.0
YMR187C	0.0009096679365434536	0.2706720102505135			0.0	0.0
YMR188C	-1.3900709036627017	-0.5781420766474827			0.0	0.0
YMR189W	0.7984785075140549	0.225221083226342				
YMR190C	-0.6145410377965226	-3.1857403154148214			0.0	-2.8653736983132507
YMR191W	0.3119120933231737	0.04807479744501741				
YMR192W	-0.4341835333268992	-1.1793043993780201			0.0	0.0
YMR193C-A	0.669485965261192	0.8859331685050997				
YMR193W					-5.0879686509201285	0.0
YMR194C-A	0.25512464148416975	0.11674352468187124				
YMR194W	0.038451512104126936	0.6234766476376794			0.0	0.0
YMR195W	0.29979236864087394	-0.14348019086105296			0.0	0.0
YMR196W	-0.4283554146048734	-0.9009009910713808			0.0	0.0
YMR198W					0.0	-4.5689835356958515
YMR199W	-0.9927036972010994	0.2696263127135155			-1.3418168346305765	0.0
YMR201C	0.12396335223461792	-14.46730997083752			0.0	-7.495453998964098
YMR202W						
YMR204C	-0.11553201318287072	-0.8216954297189264			0.0	0.0
YMR205C	-0.30052936707914524	-0.3108141722971884			0.0	0.0
YMR206W	0.39704132318316443	-0.157848888674549			0.0	0.0
YMR207C	-0.4447809046239729	-0.4732174788987486			-1.8974327780330404	0.0
YMR209C	-0.9556371607516657	-1.9525329369302444			0.0	0.0
YMR210W	-0.1938367200781803	-0.4165825605656904			0.0	0.0
YMR214W	-0.5028406133787051	-1.1544050452009433			0.0	0.0
YMR215W	-0.6633179370453468	0.08272821935373155			0.0	0.0
YMR216C	0.6148255776739606	0.4721367908421819			0.0	0.0
YMR219W					0.0	0.0
YMR221C	0.40930040510219917	0.6766655857587572			0.0	0.0
YMR222C	-2.8029168745578814	-0.511183531981944			-2.27211959666027	0.0
YMR223W	0.2175871522302342	-1.212973147885541			0.0	0.0
YMR224C					0.0	-2.7333410218289775
YMR225C	0.44691877132388275	-0.26691725125973575			0.0	0.0
YMR226C	0.0815203638215051	-0.22044036536965375			0.0	0.0
YMR228W	-2.6223745973234793	0.1775740406975963			-4.181467800419536	0.0
YMR230W	0.6221231686869156	0.6171708202712002			0.0	0.0
YMR232W	-0.8749157256339414	-0.9013349404815472			0.0	0.0
YMR233W	0.7788067404356545	-0.3367140209477042			0.0	0.0
YMR234W	-0.38951642830071614	-0.36391195090675565			0.0	0.0
YMR237W	-0.5482349889840991	-0.5965562979726299			0.0	0.0
YMR238W	0.12729175052270908	0.08056901968439711			0.0	0.0
YMR241W	-0.17344950290047068	0.11518703252665674			0.0	0.0
YMR242C	-0.016460216213644314	-1.210765731615077			0.0	0.0
YMR243C	0.6486632567186853	0.6430495741587218			0.0	0.0
YMR244C-A	0.1324852961131735	0.01627519561566083			0.0	0.0
YMR244W	-0.11542438460271377	-0.26951318786148926			0.0	0.0
YMR245W	-0.4360530355429204	-0.8404426469456246				
YMR246W	-1.208850504160259	-0.5676218169885205			0.0	0.0
YMR247C	0.40832801509765965	0.4518647236047603			0.0	0.0
YMR250W	0.4053536090760964	0.932688203912948				
YMR251W	-0.1652162897967755	-0.26256766180721125			0.0	0.0
YMR251W-A	0.246763829410589	-0.7124539394003088			0.0	0.0
YMR252C	0.018577552606356584	-0.8099833159507922			0.0	0.0
YMR253C	-0.17811983672265763	-0.8561944078271474				
YMR254C	0.018637277136385872	-0.5679751542686733				
YMR255W	-0.3602028824057108	-0.49416683870516226			0.0	0.0
YMR256C						
YMR257C					-2.115076136746209	0.0
YMR258C	-0.7355727979008967	-1.2349493706191366			0.0	0.0
YMR259C	0.16578483225711338	0.8146705388043526				
YMR261C	0.19839380352258942	0.217615667782542			0.0	0.0
YMR262W	-0.08806121789147779	-0.02420791472337767			0.0	0.0
YMR263W	-0.11715452958200001	-1.5239400897956838			0.0	0.0
YMR264W	-0.426629002408714	-1.4117611537301247			0.0	0.0
YMR265C	0.5880366374337356	0.11369533142921005				
YMR266W					0.0	0.0
YMR267W					-4.490854268408126	0.0
YMR269W	0.21476703457791324	0.6891793005206707			0.0	0.0
YMR271C	-0.17659771352572448	0.43550874844033255			0.0	0.0
YMR272C	-0.3831246593265389	-0.6421857770978593			0.0	0.0
YMR273C	-0.01831416516663716	-0.7147645693325657			0.0	0.0
YMR274C	0.9776458762967403	0.39414116482432315			0.0	0.0
YMR275C	0.13782255385402095	0.10027906216490193			0.0	0.0
YMR276W	-0.006679702290825489	0.260089973071354			0.0	0.0
YMR278W	-0.4675670570911928	-0.2906129231926759			0.0	0.0
YMR279C	-0.042948667412159525	-0.2889155481560359			0.0	0.0
YMR280C	0.5459681715943482	0.33937463978503657			0.0	0.0
YMR282C	-1.7372570622892698	-0.46067287537673635			-4.601216078724204	0.0
YMR283C	-0.14428987209639507	0.06867835381520489			0.0	0.0
YMR284W	-0.08768047401254102	-2.7001464051323745			0.0	0.0
YMR285C	-0.47295968444842146	-0.9251343534453552			0.0	0.0
YMR286W					-5.248948774334741	0.0
YMR287C	-4.062961368156226	0.054208853169972294			-5.302930320661142	0.0
YMR289W					0.0	0.0
YMR291W	0.36118669698890865	-0.3780725639510018			0.0	0.0
YMR292W	-0.3061384958577303	-0.4676582554653855			0.0	0.0
YMR293C	-1.459929939881347	-0.7402666310237624			-4.165200586962015	0.0
YMR294W	-0.7845686870931617	-2.1429659098603415			0.0	0.0
YMR294W-A	-0.14819940250428174	-0.19801770964650578				
YMR295C	-1.0041073496535686	-0.6968950449233045			0.0	0.0
YMR297W	-0.1772132743485598	-0.48542456621285374			0.0	0.0
YMR299C	-0.26919016420731295	-1.0090696620148651			0.0	0.0
YMR300C	-0.5091869668248392	-0.8496128417729585			0.0	0.0
YMR302C	0.1649138495275194	0.07611124423308813			0.0	0.0
YMR303C	-0.5600280951428012	-1.4288328440675697			0.0	0.0
YMR304C-A	0.1005861757723165	0.0649513612247662				
YMR304W	1.1053568296760579	0.7032675886632226			-1.2994055616944022	0.0
YMR305C	-1.114796811974536	-1.0078341116109193			0.0	0.0
YMR306C-A	0.5155335465002513	0.3033726598134792				
YMR306W	0.37914200595948777	0.22753020638981378			0.0	0.0
YMR307W	0.11547375914316153	0.05589492744072262			0.0	0.0
YMR310C	0.32678350130046907	-0.8570374449625224			0.0	0.0
YMR311C	-1.4374461428474006	0.65535987513462			0.0	0.0
YMR312W	-0.0253759687120806	0.35397598269898284			0.0	0.0
YMR313C	-0.6480950253236081	-1.164575734501716			0.0	0.0
YMR315W	-0.6110328437878224	-0.3563381776074469			0.0	0.0
YMR316C-A	-0.7566599119148874	-0.4632411627712796				
YMR316C-B	-0.12232990896124724	-0.1925206178240045				
YMR316W	-0.8903321199477542	-3.6703849613625286			0.0	0.0
YMR317W	0.1751491408612905	0.06879286824288769			0.0	0.0
YMR318C	-0.2965296899587457	0.162404645951592			0.0	0.0
YMR319C	-0.6289253175757665	0.2358513370066311			0.0	0.0
YMR320W	-0.8836504381507264	-1.9459709588702643				
YMR322C	0.14818787046671003	0.05064609837713127			0.0	0.0
YMR326C	0.36780865425590714	0.2806875023664003				
YNL001W	0.9389058087454439	1.9801185250140039			0.0	0.0
YNL003C					-2.545718162674217	0.0
YNL004W					0.0	0.0
YNL005C	-4.0434451337081105	0.3724459544691861			-3.6090534215786403	0.0
YNL009W						
YNL010W	-0.048481274136644485	-0.3521199783930005			0.0	0.0
YNL011C	0.5809132429666993	0.36525188690377286			0.0	0.0
YNL012W	0.42825174503712116	0.08931129217670572			0.0	0.0
YNL013C	0.18006646050036945	-0.2676566227026823				
YNL014W	-0.6918867927065492	-1.5072752270302698			0.0	0.0
YNL016W	-1.034790826956121	-1.3706188320475174			0.0	0.0
YNL020C	0.2517962431960786	-0.10328389396029625			0.0	0.0
YNL022C	-0.45654103786505457	-0.994325929450708			0.0	0.0
YNL023C	0.08047207389338668	-0.9589846675915045			0.0	0.0
YNL024C	0.2568865151200341	0.09562239323393334				
YNL025C	-0.23246219118748288	1.25026232694663			0.0	0.0
YNL027W	-0.05194840753094951	0.6527004282285661			0.0	0.0
YNL031C	0.768286513323202	0.5815206708110104			0.0	0.0
YNL032W	-0.9400652338075682	-1.32605614522228			0.0	0.0
YNL034W	-0.23486442376875508	-0.6127954985561969			0.0	0.0
YNL035C	0.525070807389305	-0.045772789578586354				
YNL041C	3.5835079984428	1.642406437164792			0.0	0.0
YNL042W	-0.14066421984530394	-0.5946457151528698				
YNL043C	0.18045529207608102	0.3045743079197557				
YNL044W	0.16519754104515855	0.10212937423324991			0.0	0.0
YNL045W	-0.7760087932528168	-0.6432827047735574				
YNL046W	0.6429520985346336	0.07679230372404354			0.0	0.0
YNL047C	-0.14491623310507734	-0.8760347858075807			0.0	0.0
YNL049C	0.511315501566932	-0.7594703991924066			0.0	0.0
YNL050C	0.0034479604627886407	-0.4291030557871379			0.0	0.0
YNL051W					0.0	0.0
YNL052W	-1.578931065964725	-0.2433119101154743				
YNL053W	-0.0636121105412547	-0.2164368807071126			0.0	0.0
YNL054W	-0.057870467961667185	-0.37553968562291307			0.0	0.0
YNL055C	-0.6317081073968192	-0.4876478035555633			0.0	0.0
YNL056W	-0.7911838009244277	-0.9526765800718475			0.0	0.0
YNL057W	-0.3245753338516706	-0.3616992609455431				
YNL058C	0.02340155266726474	0.12454632683654551			-1.4374001617327692	0.0
YNL059C	-0.20045954832790844	-0.6346639873216433				
YNL063W	-0.032741371951839675	-0.2963733002588765			0.0	0.0
YNL064C					0.0	-2.330658013734317
YNL065W	0.36688541256253765	0.07165572893495702			0.0	0.0
YNL066W	-0.07574987700866742	0.251542073752349			0.0	0.0
YNL067W	0.23080058236869547	1.0727197609747716			0.0	0.0
YNL068C	-0.9694173517948841	-2.5885626427370085			0.0	0.0
YNL069C					0.0	0.0
YNL070W	-1.174085850639038	-1.2630280069331954			0.0	0.0
YNL071W	0.011956839600400318	-0.4558316272695685			-1.9452653573027285	0.0
YNL072W	0.12380533108224874	-0.3953883508316654				
YNL073W	-1.6432655831556606	0.4304814143881802			-4.030498482974443	0.0
YNL074C	0.16474836280889654	-0.3275837554931809				
YNL076W	0.10160398130489916	0.08752727793491094			0.0	0.0
YNL077W	-0.14997228785037017	1.139718235013121			0.0	0.0
