orf	hap a | cell size | YPD [standard] | Narayanaswamy R~Marcotte EM, 2006	hap a | round cell shape | YPD [standard] | Narayanaswamy R~Marcotte EM, 2006	hap a | pointed cell shape | YPD [standard] | Narayanaswamy R~Marcotte EM, 2006	hap a | elongated cell shape | YPD [standard] | Narayanaswamy R~Marcotte EM, 2006	hap a | pseudohyphal-like cell shape | YPD [standard] | Narayanaswamy R~Marcotte EM, 2006	hap a | budding cell shape | YPD [standard] | Narayanaswamy R~Marcotte EM, 2006	hap a | polarized bud growth cell shape | YPD [standard] | Narayanaswamy R~Marcotte EM, 2006	hap a | clumped cell shape | YPD [standard] | Narayanaswamy R~Marcotte EM, 2006	hap a | slight shmoo | YPD [standard] | Narayanaswamy R~Marcotte EM, 2006
YJR094C	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR094W-A	-0.375	0.0	0.5	0.0	0.0	0.0	0.0	0.0	-1.5
YJR095W	0.0	0.0	0.0	0.375	0.0	0.0	0.0	0.0	-1.0
YJR096W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5
YJR097W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.0
YJR098C	-0.375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0
YJR099W	0.0	0.0	0.25	0.625	0.0	0.0	0.0	0.0	0.0
YJR100C	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5
YJR102C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0
YJR103W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0
YJR104C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR105W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR106W	-0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0
YJR107W	-0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0
YJR108W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0
YJR109C	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	-3.0
YJR110W	0.0	0.0	0.0	0.5	0.0	0.0	0.125	0.0	0.0
YJR111C	0.875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.5
YJR113C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5
YJR115W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.0
YJR116W	-0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0
YJR117W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.0
YJR118C	-0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR119C	0.0	0.0	1.0	0.5	0.0	0.0	0.0	0.0	-1.5
YJR120W	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0	-2.5
YJR121W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5
YJR122W	0.0	0.0	0.0	0.375	0.0	0.0	0.0	0.0	
YJR124C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-1.5
YJR125C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0
YJR126C	-0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0
YJR127C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5
YJR128W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.5
YJR129C	-0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	-2.0
YJR130C	0.0	0.0	0.0	0.75	0.0	0.0	0.5	0.0	-1.5
YJR131W	-0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0
YJR133W	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	-1.5
YJR134C	0.0	0.0	0.5	0.25	0.0	0.0	0.0	0.0	-1.0
YJR135C	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0
YJR137C	0.0	0.0	0.0	0.375	0.0	0.0	0.0	0.0	0.0
YJR139C	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.125	0.0
YJR140C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0
YJR142W	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0	-1.5
YJR144W	-1.625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR145C	0.0	0.0	0.0	0.875	0.0	0.0	0.0	0.0	0.0
YJR146W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR147W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.5
YJR148W	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	-1.5
YJR149W	0.0	0.0	0.125	0.5	0.0	0.0	0.0	0.0	-1.5
YJR150C	0.0	0.0	0.0	0.375	0.0	0.0	0.0	0.0	-4.0
YJR152W	-0.375	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0
YJR153W	-0.375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR154W	0.375	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL001C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5
YKL002W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0
YKL003C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5
YKL005C	0.0	0.0	0.375	0.0	0.0	0.0	0.0	0.0	0.0
YKL006W	0.0	0.0	0.0	1.625	0.0	0.0	0.0	0.0	-1.0
YKL007W	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	-0.5
YKL008C	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	-1.5
YKL009W	-0.375	0.0	0.5	0.0	0.0	0.0	0.0	0.0	-0.5
YKL010C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5
YKL011C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0
YKL015W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5
YKL016C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0
YKL017C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0
YKL020C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5
YKL023W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0
YKL025C	-0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5
YKL026C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0
YKL027W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0
YKL029C	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5
YKL030W	-0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	-1.5
YKL031W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.5
YKL032C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0
YKL033W-A	-0.25	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0
YKL034W	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	-2.5
YKL037W	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	-2.0
YKL038W	-0.25	0.0	0.5	0.0	0.0	0.0	0.0	0.0	-1.0
YKL039W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5
YKL040C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.5
YKL041W	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	-2.0
YKL043W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.5
YKL044W	0.0	0.0	1.5	0.25	0.0	0.0	0.0	0.0	-1.5
YKL046C	-0.25	0.0	0.375	0.0	0.0	0.0	0.0	0.0	-1.5
YKL047W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5
YKL048C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL050C	-0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5
YKL051W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0
YKL053C-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.5
YKL053W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0
YKL054C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL055C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL056C	-0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0
YKL057C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL061W	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	-2.0
YKL062W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5
YKL063C	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0
YKL064W	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0
YKL065C	-0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL066W	0.0	0.25	0.25	0.0	0.0	0.0	0.0	0.25	0.0
YKL067W	0.5	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0
YKL068W	-1.0	0.0	1.75	0.0	0.0	0.0	0.0	0.0	0.0
YKL069W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL070W	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0
YKL071W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL072W	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0
YKL073W	0.0	0.0	1.0	0.75	0.0	0.0	0.0	0.0	0.0
YKL074C	0.0	0.0	0.25	1.0	0.0	0.0	0.0	0.75	0.0
YKL075C	0.0	0.0	0.0	0.375	0.0	0.0	0.0	0.0	0.0
YKL076C	0.0	0.0	0.375	0.0	0.0	0.0	0.0	0.0	0.0
YKL077W	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0
YKL079W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL080W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL081W	-0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL084W	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0
YKL085W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL086W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL087C	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0
YKL090W	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
YKL091C	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0
YKL092C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL093W	-0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL094W	0.0	0.125	1.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL096W	0.0	0.0	0.125	0.875	0.0	0.0	0.0	0.0	0.0
YKL096W-A	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	-1.0
YKL097C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL098W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL100C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL101W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL102C	-0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL103C	0.25	0.0	0.125	0.125	0.0	0.0	0.0	0.0	0.0
YKL105C	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0
YKL106W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL107W	-0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL109W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL110C	0.0	0.0	0.125	0.25	0.0	0.0	0.0	0.0	0.0
YKL113C	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0
YKL114C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL115C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0
YKL116C	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL117W	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL118W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL119C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL120W	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0
YKL121W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL123W	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL124W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL126W	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0
YKL127W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL128C	0.25	0.0	0.5	0.0	0.0	0.0	0.125	0.125	0.0
YKL129C	-0.375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL130C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL131W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL132C	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0
YKL133C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL134C	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0
YKL135C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL136W	0.125	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0
YKL137W	0.0	0.0	0.875	0.0	0.0	0.0	0.0	0.0	0.0
YKL138C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL139W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.0
YKL140W	-0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL142W	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0
YKL143W	-0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL146W	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0
YKL147C	0.0	0.0	0.5	0.125	0.0	0.0	0.0	0.0	0.0
YKL148C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL149C	-0.375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL150W	-0.125	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0
YKL151C	0.0	0.0	0.5	0.625	0.0	0.0	0.0	0.125	0.0
YKL155C	-0.75	0.5	0.0	0.0	0.0	0.0	0.0	0.0	-1.5
YKL156W	-0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL157W	0.03125	0.0	0.03125	0.03125	0.0	0.0	0.0	0.0	0.0
YKL159C	-0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL160W	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0
YKL161C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL162C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL162C-A	0.0	0.0	0.0	0.25	0.0	0.0	0.375	0.0	0.0
YKL163W	-0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL164C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL166C	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL167C	-0.75	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0
YKL168C	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0
YKL169C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL170W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL171W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL174C	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL175W	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.25	0.0
YKL176C	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.25	0.0
YKL177W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL178C	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0
YKL179C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL183W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL184W									-0.5
YKL185W									-1.5
YKL187C									-2.5
YKL188C									-1.5
YKL190W									-2.5
YKL191W	-0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5
YKL194C	-0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL197C	-0.5	0.25	0.0	0.0	0.0	0.0	0.0	0.0	-1.0
YKL198C	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	-0.5
YKL201C	0.0	0.0	0.125	0.03125	0.0	0.03125	0.0	0.0	-1.25
YKL202W	-0.25	0.0	0.5	0.0	0.0	0.0	0.0	0.0	-3.0
YKL204W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL205W	0.375	0.875	0.0	0.0	0.0	0.0	0.0	0.0	-1.0
YKL206C	-0.5	0.0	0.625	0.125	0.0	0.0	0.0	0.0	-1.5
YKL207W	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	-2.0
YKL208W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0
YKL211C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0
YKL212W	-0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0
YKL213C	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	-1.5
YKL214C	0.0	0.0	1.0	0.125	0.0	0.0	0.25	0.0	-2.0
YKL215C	0.0	0.0	0.5	0.25	0.0	0.0	0.0	0.5	-2.0
YKL216W	-0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5
YKL217W	0.0	0.0	0.0	1.625	0.0	0.0	0.0	0.25	-1.5
YKL218C	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	-2.0
YKL220C	0.375	0.0	0.0	0.0	0.0	0.0	0.25	0.0	-1.5
YKL221W	1.0	0.75	0.5	0.0	0.0	0.0	0.0	0.0	-2.0
YKL222C	0.25	0.125	0.0	0.0	0.0	0.125	0.0	0.0	-1.5
YKR001C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKR003W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0
YKR005C	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0
YKR006C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5
YKR007W	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	-2.5
YKR009C	0.375	0.0	0.0	0.0	0.0	0.0	0.0	0.25	-1.0
YKR010C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	-2.0
YKR011C	0.0	0.125	0.0	0.125	0.0	0.0	0.0	0.0	-1.5
YKR012C									-0.5
YKR013W	-0.125	0.0	0.0	0.125	0.0	0.0	0.0	0.0	-2.0
YKR014C	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKR015C	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	-1.0
YKR016W	-0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	-1.0
YKR017C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0
YKR018C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5
YKR019C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.0
YKR020W	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	-1.0
YKR021W	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.25	0.0
YKR023W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5
YKR024C	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0
YKR026C	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	-1.5
YKR027W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.5
YKR028W	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	-1.0
YKR029C	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	-1.0
YKR030W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5
YKR031C	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	-1.0
YKR032W	0.0	0.0	0.375	0.375	0.0	0.0	0.0	0.0	-2.5
YKR033C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKR034W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0
YKR035C	0.0	0.0	0.5	0.0	0.0	0.25	0.0	0.0	-2.5
YKR035W-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKR036C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKR039W	-0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	-2.0
YKR040C	1.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0
YKR041W	0.5	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0
YKR042W	0.25	0.0	0.0	0.5	0.0	0.0	0.0	0.125	-3.0
YKR043C	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	-2.0
YKR044W									-1.0
YKR045C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0
YKR046C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKR047W	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0
YKR048C	0.0	0.0	0.0	0.0	0.0	0.0	0.875	0.125	-2.0
YKR049C	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0
YKR050W	-0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5
YKR051W									-1.5
YKR052C	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	-0.5
YKR053C	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0
YKR054C	-0.25	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0
YKR055W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKR056W	-0.125	0.0	0.0	0.125	0.0	0.0	0.0	0.0	-2.0
YKR057W	0.0	0.0	0.625	0.0	0.0	0.0	0.0	0.0	0.0
YKR058W	0.0	0.0	0.0	0.375	0.0	0.0	0.0	0.125	-1.0
YKR059W	0.625	0.0	0.625	0.125	0.0	0.0	0.0	0.0	-2.0
YKR060W	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	-1.5
YKR061W	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	-1.0
YKR064W	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	-1.5
YKR065C	-0.5	0.0	0.5	0.125	0.0	0.0	0.0	0.0	-2.0
YKR066C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKR067W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKR069W	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0
YKR070W	0.0	0.0	0.5	0.125	0.0	0.0	0.0	0.0	0.0
YKR072C	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKR073C	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0
YKR074W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKR075C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKR076W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKR077W	-0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0
YKR078W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKR080W	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0
YKR082W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKR084C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKR085C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5
YKR087C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.0
YKR088C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5
YKR089C	0.0	0.5	0.0	0.125	0.0	0.0	0.0	0.0	-2.0
YKR090W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0
YKR091W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0
YKR092C	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0
YKR093W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	-2.5
YKR094C	-0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKR095W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0
YKR096W	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.0
YKR097W	0.0	0.0	0.25	0.125	0.0	0.0	0.0	0.0	-1.5
YKR098C	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	-2.0
YKR099W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKR100C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.5
YKR101W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0
YKR102W	-0.25	0.0	0.25	0.0	0.0	0.0	0.0	0.0	-2.0
YKR103W	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	-1.5
YKR104W	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	-1.5
YKR105C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0
YKR106W	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	-1.5
YLL001W	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.125	-1.5
YLL002W									0.0
YLL005C	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	-1.5
YLL006W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5
YLL007C	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0
YLL009C	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	-1.5
YLL010C	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	-2.0
YLL012W	-0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5
YLL013C	-0.75	0.0	0.75	0.0	0.0	0.0	0.0	0.0	-2.5
YLL014W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.5
YLL015W	-0.5	0.0	0.0	0.25	0.0	0.0	0.0	0.0	-2.0
YLL018C-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLL019C	-0.5	0.0	0.25	0.0	0.0	0.0	0.0	0.0	-2.0
