ORF	hap a | cell size | YPD [standard] | Narayanaswamy R~Marcotte EM, 2006	hap a | round cell shape | YPD [standard] | Narayanaswamy R~Marcotte EM, 2006	hap a | pointed cell shape | YPD [standard] | Narayanaswamy R~Marcotte EM, 2006	hap a | elongated cell shape | YPD [standard] | Narayanaswamy R~Marcotte EM, 2006	hap a | pseudohyphal-like cell shape | YPD [standard] | Narayanaswamy R~Marcotte EM, 2006	hap a | budding cell shape | YPD [standard] | Narayanaswamy R~Marcotte EM, 2006	hap a | polarized bud growth cell shape | YPD [standard] | Narayanaswamy R~Marcotte EM, 2006	hap a | clumped cell shape | YPD [standard] | Narayanaswamy R~Marcotte EM, 2006	hap a | slight shmoo | YPD [standard] | Narayanaswamy R~Marcotte EM, 2006
YBR176W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.000
YBR177C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000
YBR178W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000
YBR179C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.000
YBR180W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.000
YBR181C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.500
YBR182C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.500
YBR183W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.000
YBR184W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.500
YBR185C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.500
YBR186W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.000
YBR187W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.500
YBR188C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.000
YBR189W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YBR191W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.000
YBR194W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000
YBR195C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000
YBR197C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000
YBR199W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.500
YBR200W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000
YBR201W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.000
YBR203W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.500
YBR204C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.000
YBR205W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.500
YBR206W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.000
YBR207W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.000
YBR208C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.500
YBR209W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.000
YBR210W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.500
YBR212W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.000
YBR213W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.500
YBR214W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.000
YBR215W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.500
YBR216C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.000
YBR217W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.500
YBR218C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.500
YBR219C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.000
YBR220C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.000
YBR221C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.000
YBR222C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.000
YBR223C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.000
YBR224W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.000
YBR225W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.500
YBR226C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.500
YBR227C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.500
YBR228W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.000
YBR229C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.000
YBR230C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.000
YBR231C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.500
YBR232C	0.000	0.000	0.750	0.000	0.000	0.000	0.000	0.000	-2.500
YBR233W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.000
YBR235W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.500
YBR238C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.500
YBR239C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.500
YBR240C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.000
YBR241C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.000
YBR242W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.500
YBR244W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.000
YBR245C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.000
YBR246W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.000
YBR248C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.500
YBR249C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.000
YBR250W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.000
YBR251W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000
YBR255W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.000
YBR258C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.000
YBR259W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.500
YBR260C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.000
YBR261C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.500
YBR262C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.000
YBR263W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.500
YBR264C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.000
YBR266C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000
YBR267W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000
YBR268W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000
YBR269C	0.125	0.000	0.125	0.125	0.000	0.000	0.000	0.000	-1.500
YBR270C	-0.375	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.500
YBR271W	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	-2.000
YBR272C	-1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YBR273C	0.375	0.375	0.500	0.000	0.000	0.250	0.000	0.000	-2.000
YBR274W	0.000	0.000	0.000	0.250	0.000	0.000	0.000	0.000	-1.000
YBR275C	0.250	0.000	0.250	0.000	0.000	0.000	0.000	1.000	-2.500
YBR276C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YBR277C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.000
YBR278W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YBR279W	0.250	0.000	0.625	0.875	0.000	0.000	0.000	0.000	-2.500
YBR280C	0.000	0.000	0.000	0.125	0.000	0.000	0.000	0.250	-2.500
YBR281C	0.000	0.000	1.000	0.125	0.000	0.000	0.000	0.250	0.000
YBR282W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YBR283C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.000
YBR284W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.000
YBR285W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.500
YBR286W	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	-2.000
YBR287W	-0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.500
YBR288C	0.000	0.000	0.000	0.125	0.000	0.000	0.000	0.000	-2.000
YBR289W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YBR290W	0.000	0.000	0.500	0.500	0.000	0.000	0.000	0.250	-2.500
YBR291C	1.125	0.000	0.125	0.000	0.000	0.000	0.000	0.000	-2.000
YBR292C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YBR293W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.500
YBR294W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.000
YBR295W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.000
YBR296C	0.125	0.000	0.000	0.625	0.000	0.375	0.500	0.000	-1.500
YBR297W	0.000	0.000	0.750	0.750	0.000	0.000	0.250	0.000	-1.500
YBR298C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.500
YBR299W	0.000	0.750	0.750	0.875	0.000	0.000	0.000	0.500	0.000
YBR300C	0.000	0.000	0.500	0.000	0.000	0.000	0.250	0.000	-2.000
YBR301W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.500
YCL001W	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	-1.500
YCL001W-A	0.000	0.000	0.000	0.250	0.000	0.000	0.000	0.000	0.000
YCL002C	0.250	0.000	0.250	0.000	0.000	0.000	0.000	0.000	-0.500
YCL005W	1.250	0.000	0.000	0.500	0.000	0.000	0.000	0.000	-0.500
YCL006C	-0.188	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.750
YCL007C	0.000	0.000	0.250	0.000	0.000	0.000	0.000	0.000	0.000
YCL008C	0.000	0.000	0.000	0.500	0.000	0.000	0.000	0.000	-3.500
YCL009C	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	-2.500
YCL010C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.000
YCL011C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.000
YCL012W	0.125	0.000	0.250	0.000	0.000	0.000	0.000	0.000	-1.000
YCL013W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.500
YCL014W	0.000	0.000	0.000	0.125	0.000	0.000	0.000	0.000	-1.500
YCL016C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.000
YCL022C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YCL023C	0.000	0.000	0.000	0.125	0.000	0.000	0.000	0.000	-2.500
YCL024W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YCL025C	0.000	0.000	0.125	0.000	0.000	0.000	0.000	0.000	-1.500
YCL026C	0.000	0.000	1.125	0.375	0.000	0.000	0.000	0.000	-1.500
YCL026C-A	0.000	0.000	0.125	0.250	0.000	0.000	0.000	0.000	0.000
YCL027W	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	-1.500
YCL028W	-1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.500
YCL029C	0.000	0.000	0.000	0.750	0.000	0.000	0.000	0.000	0.000
YCL030C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.500
YCL032W	0.000	0.000	0.125	0.000	0.000	0.000	0.000	0.000	-0.500
YCL033C	0.000	0.000	0.500	0.125	0.000	0.125	0.000	0.000	-2.000
YCL034W	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	-1.500
YCL035C	0.000	0.000	0.000	0.125	0.000	0.000	1.125	0.000	-1.000
YCL036W	0.000	0.000	0.250	0.000	0.000	0.000	0.000	0.000	-2.000
YCL037C	-0.500	0.000	1.125	1.250	0.000	0.000	0.000	0.000	0.000
YCL038C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.250	-1.500
YCL039W	0.000	0.000	0.750	0.125	0.000	0.000	0.000	0.000	-1.500
YCL040W	-0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.500
YCL042W	-0.375	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YCL044C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YCL045C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.500
YCL046W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.500
YCL047C	-0.500	0.000	0.500	0.125	0.000	0.000	0.000	0.000	-1.500
YCL048W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YCL049C	-0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.500
YCL050C	0.000	0.000	0.000	0.625	0.000	0.000	0.000	0.000	-2.000
YCL051W	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	-2.000
YCL055W	0.000	0.000	0.000	0.625	0.000	0.000	0.000	0.000	-2.000
YCL056C	0.000	0.000	0.000	0.125	0.000	0.000	0.000	0.000	-2.000
YCL057W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.500
YCL058C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.500
YCL060C	0.125	0.000	1.000	0.000	0.000	0.000	0.000	0.000	-1.500
YCL061C	0.000	0.000	0.000	0.750	0.000	0.000	0.000	0.000	-2.000
YCL062W	0.250	0.000	0.625	0.000	0.000	0.000	0.000	0.000	-1.000
YCL063W	0.000	0.000	0.000	0.750	0.000	0.000	0.000	0.000	-1.500
YCL064C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YCL069W	-0.125	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.500
YCL074W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.500
YCL075W	-0.375	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YCL076W	0.000	0.000	0.000	0.250	0.000	0.000	0.000	0.000	-1.000
YCR001W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YCR002C	2.500	0.000	0.000	3.000	0.000	0.000	0.000	0.500	-1.000
YCR003W	0.000	0.000	1.000	0.125	0.000	0.000	0.000	0.000	-0.500
YCR004C	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	-2.500
YCR005C	0.000	0.000	0.000	0.125	0.000	0.000	0.000	0.250	-2.000
YCR006C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YCR007C	-0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YCR008W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.500
YCR009C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YCR010C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.500
YCR011C	-0.500	0.000	0.250	0.000	0.000	0.000	0.000	0.000	-1.500
YCR014C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YCR015C	-0.125	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YCR016W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YCR017C	0.000	0.000	0.250	0.000	0.000	0.000	0.000	0.000	-2.000
YCR019W	0.000	0.500	0.000	0.000	1.125	0.000	0.000	0.000	-1.000
YCR020C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.500
YCR020C-A	-0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YCR020W-B	0.000	0.000	0.000	0.625	0.000	0.000	0.000	0.000	0.000
YCR021C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YCR022C	-0.750	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.500
YCR023C	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	-2.500
YCR024C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YCR024C-A	0.000	0.000	0.750	0.000	0.000	0.000	0.000	0.000	-0.500
YCR025C	1.125	0.000	1.000	0.500	0.000	0.000	0.000	0.000	-2.000
YCR026C	0.125	0.000	0.500	0.125	0.000	0.000	0.000	0.000	-3.000
YCR027C	0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.000
YCR028C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.500
YCR028C-A	-0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.500
YCR030C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.500	-2.500
YCR031C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.500
YCR032W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YCR033W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.500
YCR034W	-0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YCR036W	0.125	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.500
YCR037C	1.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.500
YCR043C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YCR044C	-0.375	0.000	1.000	0.000	0.000	0.000	0.000	0.000	-0.500
YCR045C	-0.375	0.000	0.000	0.000	0.000	0.000	0.000	0.250	-2.000
YCR046C	0.000	0.000	0.000	0.125	0.000	0.000	0.000	0.000	-1.000
YCR047C	0.000	0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YCR048W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.500
YCR049C	0.000	0.000	0.000	0.500	0.000	0.000	0.000	0.000	-2.000
YCR050C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YCR051W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YCR053W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YCR059C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YCR060W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YCR061W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YCR062W	1.500	0.000	0.250	1.000	0.000	0.000	0.000	0.000	-2.000
YCR063W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YCR065W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YCR066W	1.375	0.000	0.000	1.250	0.000	0.000	0.000	0.000	-0.500
YCR067C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YCR068W	0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YCR069W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.500
YCR071C	-1.000	0.000	0.750	0.000	0.000	0.000	0.000	0.000	0.000
YCR073C	0.000	0.000	0.625	0.000	0.000	0.000	0.000	0.000	-2.500
YCR073W-A	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.000
YCR075C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YCR076C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YCR077C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YCR079W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.500
YCR081W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.000
YCR082W	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	-2.000
YCR083W	-1.000	0.000	0.375	0.750	0.000	0.000	0.000	0.000	0.000
YCR084C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YCR085W	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	-2.000
YCR086W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.500
YCR087C-A	0.000	0.000	0.125	0.250	0.000	0.000	0.000	0.000	-1.500
YCR087W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.500
YCR088W	0.000	0.000	0.500	0.500	0.000	0.000	0.000	0.000	-2.000
YCR089W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YCR090C	-1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YCR091W	0.000	0.000	0.000	0.000	0.000	0.500	0.000	0.000	-1.500
YCR092C	-0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YCR094W	0.000	0.000	0.000	0.250	0.000	0.000	0.000	0.000	-2.000
YCR095C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.000
YCR098C	0.000	0.000	0.125	0.000	0.000	0.000	0.000	0.000	-2.000
YCR099C	-0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YCR100C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YCR101C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YCR102C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.500
YCR102W-A	-0.750	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.500
YCR105W	0.000	0.000	0.250	0.000	0.000	0.000	0.000	0.000	-2.000
YCR106W	0.000	0.000	0.125	0.375	0.000	0.000	0.000	0.000	-2.000
YCR107W	0.125	0.250	0.000	0.000	0.000	0.000	0.000	0.000	-1.000
YDL001W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YDL002C	-0.125	0.000	0.125	0.000	0.000	0.000	0.000	0.000	-1.500
YDL006W	-2.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.000
YDL009C	0.000	0.000	0.250	0.000	0.000	0.000	0.000	0.000	-2.500
YDL010W	0.000	0.000	0.000	0.000	0.000	0.125	0.000	0.000	-0.500
YDL011C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YDL012C	-0.125	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YDL013W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YDL018C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YDL019C	-1.875	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YDL020C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.500
YDL021W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YDL022W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YDL023C	-0.375	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.000
YDL024C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.500
YDL025C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YDL026W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.500
YDL027C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YDL032W	-0.375	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.500
YDL033C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YDL034W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.500
YDL035C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YDL036C	0.000	0.000	0.000	0.125	0.000	0.000	0.000	0.000	-2.000
YDL037C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.500
YDL038C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.500
YDL039C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YDL040C	-0.125	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YDL041W	0.000	0.000	0.250	0.000	0.000	0.000	0.000	0.250	-2.000
YDL042C	0.000	0.000	0.500	0.250	0.000	0.000	0.000	0.000	-2.500
YDL044C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YDL045W-A	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.500
YDL046W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.500
YDL047W	0.000	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000
YDL048C	-0.500	0.000	0.000	0.125	0.000	0.000	0.000	0.000	0.000
YDL049C	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.250	-2.500
YDL050C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.000
YDL051W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.500
YDL052C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.500
YDL053C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.000
YDL054C	0.000	0.000	0.125	0.000	0.000	0.000	0.000	0.000	0.000
YDL056W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YDL057W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YDL059C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YDL061C	-0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.000
YDL062W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YDL063C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YDL065C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.500
YDL066W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.500
YDL067C	0.000	0.000	0.000	0.125	0.000	0.000	0.000	0.000	-2.500
YDL068W	-0.125	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YDL069C	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	-2.000
YDL070W	-0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.500
YDL071C	-0.500	0.000	0.500	0.000	0.000	0.000	0.000	0.000	0.000
YDL072C	0.000	0.000	0.250	0.000	0.000	0.000	0.000	0.000	-0.500
YDL073W	0.000	0.000	0.125	0.000	0.000	0.000	0.000	0.000	-0.500
YDL074C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YDL075W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YDL076C	0.000	0.000	0.000	1.375	0.000	0.000	0.000	0.000	-2.000
YDL077C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YDL078C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.500
YDL079C	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	0.000
YDL080C	0.000	0.000	0.000	0.125	0.000	0.000	0.000	0.000	-2.000
YDL081C	0.000	0.000	0.250	0.000	0.000	0.000	0.000	0.250	0.000
YDL082W	-0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.500
YDL083C	-1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.125	0.000
YDL085W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.500
