orf	hom | accumulation of glycogen (iodine staining) | minimal complete [standard] | Wilson WA~Roach PJ, 2002
YDR338C	0.04627703127036968
YDR340W	0.04627703127036968
YDR344C	0.04627703127036968
YDR345C	0.04627703127036968
YDR346C	0.04627703127036968
YDR348C	0.04627703127036968
YDR349C	0.04627703127036968
YDR351W	0.04627703127036968
YDR352W	0.04627703127036968
YDR354W	0.04627703127036968
YDR357C	0.04627703127036968
YDR358W	0.04627703127036968
YDR359C	4.627703127036988
YDR360W	0.04627703127036968
YDR363W	0.04627703127036968
YDR364C	-4.53514906449625
YDR368W	0.04627703127036968
YDR369C	0.04627703127036968
YDR370C	0.04627703127036968
YDR371W	0.04627703127036968
YGR079W	0.04627703127036968
YDR374C	0.04627703127036968
YDR375C	-2.2444360166129402
YDR378C	2.3369900791536793
YDR379W	0.04627703127036968
YDR380W	0.04627703127036968
YDR382W	0.04627703127036968
YDR383C	0.04627703127036968
YDR384C	0.04627703127036968
YDR385W	0.04627703127036968
YDR386W	0.04627703127036968
YDR387C	0.04627703127036968
YDR388W	0.04627703127036968
YDR389W	0.04627703127036968
YDR391C	0.04627703127036968
YDR392W	-2.2444360166129402
YDR393W	0.04627703127036968
YDR395W	0.04627703127036968
YDR399W	0.04627703127036968
YDR400W	0.04627703127036968
YDR401W	0.04627703127036968
YDR402C	0.04627703127036968
YDR403W	0.04627703127036968
YDR406W	0.04627703127036968
YDR409W	0.04627703127036968
YDR411C	0.04627703127036968
YDR414C	0.04627703127036968
YDR415C	0.04627703127036968
YDR418W	0.04627703127036968
YDR419W	0.04627703127036968
YDR420W	0.04627703127036968
YDR421W	0.04627703127036968
YDR422C	0.04627703127036968
YDR423C	0.04627703127036968
YDR425W	0.04627703127036968
YDR426C	0.04627703127036968
YDR428C	0.04627703127036968
YDR430C	0.04627703127036968
YDR431W	0.04627703127036968
YDR432W	0.04627703127036968
YDR433W	0.04627703127036968
YDR435C	0.04627703127036968
YDR436W	0.04627703127036968
YEL001C	0.04627703127036968
YEL003W	0.04627703127036968
YEL004W	0.04627703127036968
YEL005C	0.04627703127036968
YEL006W	0.04627703127036968
YEL007W	0.04627703127036968
YEL008W	0.04627703127036968
YEL009C	0.04627703127036968
YEL010W	0.04627703127036968
YEL013W	0.04627703127036968
YEL014C	0.04627703127036968
YEL015W	0.04627703127036968
YEL016C	0.04627703127036968
YEL017C-A	0.04627703127036968
YEL017W	0.04627703127036968
YEL018W	0.04627703127036968
YEL020C	0.04627703127036968
YEL023C	0.04627703127036968
YEL024W	-4.53514906449625
YEL025C	0.04627703127036968
YEL027W	2.3369900791536793
YEL028W	0.04627703127036968
YEL029C	0.04627703127036968
YEL030W	0.04627703127036968
YEL031W	0.04627703127036968
YEL033W	0.04627703127036968
YGR108W	0.04627703127036968
YEL037C	0.04627703127036968
YEL038W	0.04627703127036968
YEL039C	0.04627703127036968
YEL040W	0.04627703127036968
YEL041W	0.04627703127036968
YEL042W	2.3369900791536793
YEL043W	0.04627703127036968
YEL044W	4.627703127036988
YEL045C	0.04627703127036968
YEL046C	0.04627703127036968
YEL047C	0.04627703127036968
YEL048C	0.04627703127036968
YEL049W	0.04627703127036968
YEL051W	0.04627703127036968
YEL052W	0.04627703127036968
YEL053C	0.04627703127036968
YEL054C	0.04627703127036968
YEL056W	0.04627703127036968
YEL057C	0.04627703127036968
YEL059W	0.04627703127036968
YEL060C	0.04627703127036968
YEL061C	0.04627703127036968
YEL062W	-2.2444360166129402
YEL063C	0.04627703127036968
YEL064C	0.04627703127036968
YEL065W	0.04627703127036968
YEL066W	0.04627703127036968
YEL067C	0.04627703127036968
YEL068C	0.04627703127036968
YEL071W	0.04627703127036968
YER001W	0.04627703127036968
YER002W	0.04627703127036968
YER004W	0.04627703127036968
YER005W	0.04627703127036968
YER007C-A	0.04627703127036968
YER007W	0.04627703127036968
YER011W	0.04627703127036968
YGR109C	0.04627703127036968
YER019W	0.04627703127036968
YER019C-A	0.04627703127036968
YER020W	0.04627703127036968
YER024W	0.04627703127036968
YER028C	0.04627703127036968
YER030W	0.04627703127036968
YER033C	0.04627703127036968
YER034W	0.04627703127036968
YER038W-A	0.04627703127036968
YER039C	0.04627703127036968
YER040W	0.04627703127036968
YER041W	0.04627703127036968
YER042W	0.04627703127036968
YER044C	0.04627703127036968
YER044C-A	0.04627703127036968
YER045C	0.04627703127036968
YER046W-A	0.04627703127036968
YER047C	0.04627703127036968
YER048C	0.04627703127036968
YER049W	0.04627703127036968
YER051W	0.04627703127036968
YER053C	0.04627703127036968
YER055C	0.04627703127036968
YER056C	0.04627703127036968
YER056C-A	0.04627703127036968
YER057C	0.04627703127036968
YER059W	0.04627703127036968
YER060W	0.04627703127036968
YER060W-A	0.04627703127036968
YER062C	0.04627703127036968
YER065C	0.04627703127036968
YER066C-A	0.04627703127036968
YER067W	0.04627703127036968
YER067C-A	0.04627703127036968
YGR080W	0.04627703127036968
YER071C	0.04627703127036968
YER072W	0.04627703127036968
YER073W	0.04627703127036968
YER074W	4.627703127036988
YER075C	0.04627703127036968
YER079W	0.04627703127036968
YER080W	0.04627703127036968
YER081W	0.04627703127036968
YER083C	0.04627703127036968
YER084W	0.04627703127036968
YER085C	0.04627703127036968
YER087C-B	0.04627703127036968
YGR123C	0.04627703127036968
YGR124W	0.04627703127036968
YGR125W	0.04627703127036968
YGR126W	0.04627703127036968
YGR127W	0.04627703127036968
YGR129W	0.04627703127036968
YGR130C	0.04627703127036968
YGR131W	0.04627703127036968
YGR132C	0.04627703127036968
YGR133W	0.04627703127036968
YGR135W	0.04627703127036968
YGR136W	0.04627703127036968
YGR137W	0.04627703127036968
YGR138C	0.04627703127036968
YGR139W	0.04627703127036968
YGR141W	0.04627703127036968
YGR142W	0.04627703127036968
YGR143W	0.04627703127036968
YGR144W	0.04627703127036968
YGR146C	0.04627703127036968
YGR148C	0.04627703127036968
YGR149W	0.04627703127036968
YGR151C	0.04627703127036968
YGR152C	0.04627703127036968
YGR153W	0.04627703127036968
YGR154C	0.04627703127036968
YGR157W	0.04627703127036968
YGR159C	2.3369900791536793
YGR160W	2.3369900791536793
YGR161C	0.04627703127036968
YGR163W	4.627703127036988
YGR164W	0.04627703127036968
YGR165W	0.04627703127036968
YGR166W	0.04627703127036968
YGR167W	0.04627703127036968
YGR168C	0.04627703127036968
YGR169C	0.04627703127036968
YGR170W	0.04627703127036968
YGR173W	0.04627703127036968
YGR174C	-2.2444360166129402
YGR176W	0.04627703127036968
YGR177C	0.04627703127036968
YGR178C	0.04627703127036968
YGR181W	0.04627703127036968
YGR182C	0.04627703127036968
YGR183C	-4.53514906449625
YGR184C	0.04627703127036968
YGR187C	0.04627703127036968
YGR189C	0.04627703127036968
YGR192C	0.04627703127036968
YGR193C	0.04627703127036968
YGR194C	0.04627703127036968
YGR196C	0.04627703127036968
YGR197C	0.04627703127036968
YGR199W	0.04627703127036968
YGR200C	0.04627703127036968
YGR202C	0.04627703127036968
YGR203W	0.04627703127036968
YGR205W	0.04627703127036968
YGR206W	0.04627703127036968
YGR207C	0.04627703127036968
YGR208W	0.04627703127036968
YGR209C	0.04627703127036968
YGR212W	0.04627703127036968
YGR213C	0.04627703127036968
YGR214W	0.04627703127036968
YGR217W	0.04627703127036968
YHL047C	0.04627703127036968
YHL046C	0.04627703127036968
YHL045W	0.04627703127036968
YHL044W	0.04627703127036968
YHL043W	0.04627703127036968
YHL042W	0.04627703127036968
YHL041W	0.04627703127036968
YHL040C	0.04627703127036968
YHL037C	0.04627703127036968
YHL036W	0.04627703127036968
YHL035C	0.04627703127036968
YHL034C	0.04627703127036968
YHL033C	0.04627703127036968
YHL032C	0.04627703127036968
YHL030W	0.04627703127036968
YHL029C	0.04627703127036968
YHL028W	0.04627703127036968
YHL027W	0.04627703127036968
YHL026C	0.04627703127036968
YHL023C	0.04627703127036968
YHL022C	0.04627703127036968
YHL021C	0.04627703127036968
YHL020C	0.04627703127036968
YHL019C	0.04627703127036968
YHL017W	0.04627703127036968
YHL016C	0.04627703127036968
YHL014C	0.04627703127036968
YHL013C	0.04627703127036968
YHL012W	0.04627703127036968
YHL010C	0.04627703127036968
YHL009C	2.3369900791536793
YHL008C	0.04627703127036968
YHL007C	0.04627703127036968
YHL006C	0.04627703127036968
YHL005C	0.04627703127036968
YHL003C	0.04627703127036968
YHR001W-A	0.04627703127036968
YHR010W	0.04627703127036968
YHR012W	2.3369900791536793
YHR013C	0.04627703127036968
YHR014W	0.04627703127036968
YHR015W	0.04627703127036968
YHR018C	0.04627703127036968
YHR021C	4.627703127036988
YHR022C	0.04627703127036968
YHR028C	0.04627703127036968
YHR029C	0.04627703127036968
YHR030C	0.04627703127036968
YHR031C	0.04627703127036968
YHR033W	0.04627703127036968
YHR034C	0.04627703127036968
YHR035W	0.04627703127036968
YHR037W	0.04627703127036968
YHR038W	0.04627703127036968
YHR039C	0.04627703127036968
YHR043C	0.04627703127036968
YHR044C	0.04627703127036968
YHR046C	0.04627703127036968
YHR047C	0.04627703127036968
YHR048W	0.04627703127036968
YHR049W	0.04627703127036968
YHR049C-A	0.04627703127036968
YHR050W	0.04627703127036968
YHR057C	0.04627703127036968
YHR060W	4.627703127036988
YHR061C	0.04627703127036968
YHR066W	0.04627703127036968
YHR073W	0.04627703127036968
YHR075C	0.04627703127036968
YHR076W	0.04627703127036968
YHR077C	0.04627703127036968
YHR078W	0.04627703127036968
YHR079C	0.04627703127036968
YHR080C	0.04627703127036968
YHR081W	0.04627703127036968
YHR082C	0.04627703127036968
YHR086W	0.04627703127036968
YHR087W	0.04627703127036968
YHR092C	0.04627703127036968
YHR093W	0.04627703127036968
YHR094C	0.04627703127036968
YHR095W	0.04627703127036968
YHR096C	0.04627703127036968
YHR097C	0.04627703127036968
YHR100C	0.04627703127036968
YHR103W	0.04627703127036968
YHR104W	0.04627703127036968
YHR105W	0.04627703127036968
YHR106W	0.04627703127036968
YHR108W	0.04627703127036968
YHR109W	0.04627703127036968
YHR110W	0.04627703127036968
YHR111W	0.04627703127036968
YHR112C	0.04627703127036968
YHR113W	0.04627703127036968
YHR114W	0.04627703127036968
YHR115C	0.04627703127036968
YHR116W	-2.2444360166129402
YHR117W	0.04627703127036968
YHR121W	0.04627703127036968
YHR123W	0.04627703127036968
YHR124W	0.04627703127036968
YHR125W	0.04627703127036968
YHR126C	0.04627703127036968
YHR129C	0.04627703127036968
YHR130C	0.04627703127036968
YHR132C	0.04627703127036968
YHR133C	0.04627703127036968
YHR134W	0.04627703127036968
YHR135C	0.04627703127036968
YHR136C	0.04627703127036968
YHR137W	0.04627703127036968
YHR138C	0.04627703127036968
YHR139C	0.04627703127036968
YHR139C-A	0.04627703127036968
YHR142W	0.04627703127036968
YHR143W	0.04627703127036968
YHR150W	0.04627703127036968
YHR151C	0.04627703127036968
YHR152W	0.04627703127036968
YHR153C	0.04627703127036968
YHR154W	0.04627703127036968
YHR155W	0.04627703127036968
YHR156C	0.04627703127036968
YHR157W	0.04627703127036968
YHR158C	0.04627703127036968
YHR159W	0.04627703127036968
YHR160C	0.04627703127036968
YHR161C	0.04627703127036968
YHR163W	0.04627703127036968
YHR167W	0.04627703127036968
YHR176W	0.04627703127036968
YHR177W	0.04627703127036968
YHR178W	0.04627703127036968
YHR179W	0.04627703127036968
YHR182W	0.04627703127036968
YHR183W	4.627703127036988
YHR184W	0.04627703127036968
YHR189W	0.04627703127036968
YHR195W	0.04627703127036968
YHR198C	0.04627703127036968
YHR199C	0.04627703127036968
YHR200W	0.04627703127036968
YHR202W	0.04627703127036968
YHR203C	0.04627703127036968
YHR204W	4.627703127036988
YHR206W	0.04627703127036968
YHR207C	0.04627703127036968
YHR209W	0.04627703127036968
YHR210C	0.04627703127036968
YCL001W	0.04627703127036968
YCL002C	0.04627703127036968
YCL005W	0.04627703127036968
YCL007C	0.04627703127036968
YCL008C	0.04627703127036968
YCL009C	0.04627703127036968
YCL010C	0.04627703127036968
YCL011C	0.04627703127036968
YCL014W	0.04627703127036968
YCL016C	0.04627703127036968
YCL024W	0.04627703127036968
YCL025C	0.04627703127036968
YCL027W	0.04627703127036968
YCL028W	0.04627703127036968
YCL029C	0.04627703127036968
YCL032W	0.04627703127036968
YCL033C	0.04627703127036968
YCL034W	0.04627703127036968
YCL036W	0.04627703127036968
YCL037C	0.04627703127036968
YCL039W	0.04627703127036968
YCL040W	0.04627703127036968
YCL042W	0.04627703127036968
YCL044C	0.04627703127036968
YCL045C	0.04627703127036968
YCL046W	0.04627703127036968
YCL047C	0.04627703127036968
YCL048W	0.04627703127036968
YCL049C	0.04627703127036968
YCL050C	0.04627703127036968
YCL051W	0.04627703127036968
YCL055W	0.04627703127036968
YCL056C	0.04627703127036968
YCL057W	0.04627703127036968
YCL061C	0.04627703127036968
YCL063W	0.04627703127036968
YCL064C	0.04627703127036968
YCL069W	0.04627703127036968
YCR001W	0.04627703127036968
YCR004C	0.04627703127036968
YCR005C	0.04627703127036968
YCR006C	0.04627703127036968
YCR007C	0.04627703127036968
YCR008W	0.04627703127036968
YCR009C	0.04627703127036968
YCR010C	0.04627703127036968
YCR011C	0.04627703127036968
YCR014C	0.04627703127036968
YCR015C	0.04627703127036968
YCR016W	0.04627703127036968
YCR017C	0.04627703127036968
YCR019W	0.04627703127036968
YCR020C	0.04627703127036968
YCR020C-A	0.04627703127036968
YCR021C	0.04627703127036968
YCR022C	0.04627703127036968
YCR023C	0.04627703127036968
YLR420W	0.04627703127036968
YLR451W	0.04627703127036968
YLR126C	0.04627703127036968
YLR128W	0.04627703127036968
YLR130C	0.04627703127036968
YLR131C	0.04627703127036968
YLR133W	0.04627703127036968
YLR134W	0.04627703127036968
YLR135W	0.04627703127036968
YLR136C	0.04627703127036968
YLR137W	0.04627703127036968
YLR138W	0.04627703127036968
YLR142W	0.04627703127036968
YLR143W	0.04627703127036968
YLR144C	0.04627703127036968
YGR111W	0.04627703127036968
YLR150W	0.04627703127036968
YLR151C	0.04627703127036968
YLR152C	0.04627703127036968
YLR154C	0.04627703127036968
YLR164W	0.04627703127036968
YLR165C	0.04627703127036968
YLR168C	0.04627703127036968
YLR169W	0.04627703127036968
YLR170C	0.04627703127036968
YLR171W	0.04627703127036968
YLR172C	0.04627703127036968
YLR173W	0.04627703127036968
YLR174W	0.04627703127036968
YLR176C	0.04627703127036968
YLR177W	0.04627703127036968
YLR178C	0.04627703127036968
YLR179C	0.04627703127036968
YLR180W	0.04627703127036968
YLR181C	0.04627703127036968
YLR183C	0.04627703127036968
YLR184W	0.04627703127036968
YLR185W	0.04627703127036968
YLR187W	0.04627703127036968
YLR188W	0.04627703127036968
YLR189C	0.04627703127036968
YLR190W	0.04627703127036968
YLR191W	0.04627703127036968
YLR193C	0.04627703127036968
YLR194C	0.04627703127036968
YLR199C	0.04627703127036968
YLR200W	0.04627703127036968
YLR204W	0.04627703127036968
YLR205C	0.04627703127036968
YLR206W	0.04627703127036968
YLR207W	0.04627703127036968
YLR209C	-2.2444360166129402
YLR210W	0.04627703127036968
YLR211C	0.04627703127036968
YLR213C	0.04627703127036968
YLR214W	0.04627703127036968
YLR216C	0.04627703127036968
YLR217W	0.04627703127036968
YLR218C	-4.53514906449625
YLR219W	0.04627703127036968
YLR220W	0.04627703127036968
YLR221C	0.04627703127036968
YLR224W	0.04627703127036968
YLR225C	0.04627703127036968
YLR226W	0.04627703127036968
YLR227C	0.04627703127036968
YKL001C	0.04627703127036968
YKL002W	-2.2444360166129402
YKL006W	0.04627703127036968
YKL007W	0.04627703127036968
YKL008C	0.04627703127036968
YKL009W	0.04627703127036968
YKL010C	0.04627703127036968
YKL011C	0.04627703127036968
YKL015W	0.04627703127036968
YKL017C	0.04627703127036968
YKL020C	0.04627703127036968
YKL023W	2.3369900791536793
YKL025C	0.04627703127036968
YKL026C	0.04627703127036968
YKL027W	0.04627703127036968
YKL029C	0.04627703127036968
YKL031W	0.04627703127036968
YKL032C	-2.2444360166129402
YKL034W	0.04627703127036968
YKL037W	-2.2444360166129402
YKL038W	0.04627703127036968
YKL039W	0.04627703127036968
YKL040C	0.04627703127036968
YKL041W	0.04627703127036968
YKL043W	0.04627703127036968
YKL044W	0.04627703127036968
YKL046C	0.04627703127036968
YKL047W	0.04627703127036968
YKL048C	0.04627703127036968
YKL050C	0.04627703127036968
YKL051W	0.04627703127036968
YKL053W	2.3369900791536793
YKL054C	2.3369900791536793
YKL055C	-2.2444360166129402
YKL056C	0.04627703127036968
YKL057C	-2.2444360166129402
YKL061W	0.04627703127036968
YKL062W	0.04627703127036968
YKL063C	0.04627703127036968
YKL064W	0.04627703127036968
YKL065C	0.04627703127036968
YKL066W	0.04627703127036968
YKL067W	0.04627703127036968
YKL068W	0.04627703127036968
YKL069W	0.04627703127036968
YKL070W	0.04627703127036968
YKL071W	0.04627703127036968
YKL072W	0.04627703127036968
YKL073W	0.04627703127036968
YKL074C	2.3369900791536793
YKL075C	0.04627703127036968
YKL076C	0.04627703127036968
YKL077W	0.04627703127036968
YKL079W	0.04627703127036968
YKL081W	0.04627703127036968
YKL084W	0.04627703127036968
YKL085W	0.04627703127036968
YKL086W	0.04627703127036968
YKL087C	-2.2444360166129402
YKL090W	0.04627703127036968
YKL091C	0.04627703127036968
YKL092C	0.04627703127036968
YKL093W	0.04627703127036968
YKL094W	0.04627703127036968
YKL096W	0.04627703127036968
YKL097C	0.04627703127036968
YKL098W	0.04627703127036968
YKL100C	0.04627703127036968
YKL101W	0.04627703127036968
YKL102C	0.04627703127036968
YKL103C	0.04627703127036968
YKL105C	0.04627703127036968
YKL106W	0.04627703127036968
YKL107W	0.04627703127036968
YKL109W	0.04627703127036968
YKL110C	0.04627703127036968
YKL113C	0.04627703127036968
YKL114C	0.04627703127036968
YKL116C	0.04627703127036968
YKL117W	0.04627703127036968
YKL118W	0.04627703127036968
YKL119C	2.3369900791536793
YKL120W	0.04627703127036968
YKL121W	2.3369900791536793
YKL123W	0.04627703127036968
YKL124W	0.04627703127036968
YKL126W	0.04627703127036968
YKL127W	0.04627703127036968
YKL128C	0.04627703127036968
YKL129C	0.04627703127036968
YKL130C	0.04627703127036968
YKL131W	0.04627703127036968
YKL132C	0.04627703127036968
YKL133C	0.04627703127036968
YKL135C	0.04627703127036968
YKL136W	0.04627703127036968
YKL137W	0.04627703127036968
YKL138C	-2.2444360166129402
YKL140W	0.04627703127036968
YKL142W	0.04627703127036968
YKL143W	0.04627703127036968
YKL146W	0.04627703127036968
YKL147C	0.04627703127036968
YKL148C	0.04627703127036968
YKL149C	0.04627703127036968
YKL150W	0.04627703127036968
YKL151C	0.04627703127036968
YKL156W	0.04627703127036968
YKL157W	0.04627703127036968
YKL159C	0.04627703127036968
YKL160W	0.04627703127036968
YKL161C	0.04627703127036968
YKL162C	0.04627703127036968
YKL163W	0.04627703127036968
YKL164C	0.04627703127036968
YKL166C	0.04627703127036968
YKL167C	0.04627703127036968
YKL168C	0.04627703127036968
YKL171W	0.04627703127036968
YKL174C	0.04627703127036968
YKL175W	0.04627703127036968
YKL176C	2.3369900791536793
YKL179C	0.04627703127036968
YKL183W	0.04627703127036968
YKL184W	0.04627703127036968
YKL185W	0.04627703127036968
YKL187C	0.04627703127036968
YKL188C	0.04627703127036968
YKL190W	0.04627703127036968
YOR097C	0.04627703127036968
YOR099W	0.04627703127036968
YOR100C	0.04627703127036968
YOR101W	0.04627703127036968
YOR105W	0.04627703127036968
YOR106W	0.04627703127036968
YOR107W	0.04627703127036968
YOR108W	0.04627703127036968
YOR109W	0.04627703127036968
YOR111W	0.04627703127036968
YOR112W	0.04627703127036968
YOR113W	0.04627703127036968
YOR114W	0.04627703127036968
YOR115C	0.04627703127036968
YOR118W	0.04627703127036968
YOR120W	0.04627703127036968
YOR121C	0.04627703127036968
YOR123C	0.04627703127036968
YOR124C	0.04627703127036968
YOR127W	0.04627703127036968
YOR129C	0.04627703127036968
YOR130C	0.04627703127036968
YOR131C	0.04627703127036968
YOR132W	0.04627703127036968
YOR133W	0.04627703127036968
YOR134W	0.04627703127036968
YOR135C	-2.2444360166129402
YOR136W	-2.2444360166129402
YOR137C	0.04627703127036968
YOR138C	0.04627703127036968
YOR139C	0.04627703127036968
YOR140W	0.04627703127036968
YOR144C	0.04627703127036968
YOR153W	0.04627703127036968
YOR154W	0.04627703127036968
YOR162C	0.04627703127036968
YOR163W	0.04627703127036968
YOR164C	0.04627703127036968
YOR165W	0.04627703127036968
YOR166C	0.04627703127036968
YOR167C	0.04627703127036968
YOR170W	0.04627703127036968
YOR171C	0.04627703127036968
YOR172W	0.04627703127036968
YOR173W	0.04627703127036968
YOR175C	0.04627703127036968
YOR177C	0.04627703127036968
YOR178C	-2.2444360166129402
YOR183W	0.04627703127036968
YOR185C	0.04627703127036968
YOR186W	0.04627703127036968
YOR189W	0.04627703127036968
YOR190W	0.04627703127036968
YOR191W	0.04627703127036968
YOR192C	0.04627703127036968
YOR193W	0.04627703127036968
YOR195W	0.04627703127036968
YOR196C	-2.2444360166129402
YOR197W	0.04627703127036968
YOR198C	2.3369900791536793
YOR199W	-2.2444360166129402
YOR202W	0.04627703127036968
YOR208W	0.04627703127036968
YOR209C	0.04627703127036968
YOR213C	0.04627703127036968
YOR214C	0.04627703127036968
YOR215C	0.04627703127036968
YOR216C	2.3369900791536793
YOR219C	0.04627703127036968
YOR220W	0.04627703127036968
YOR221C	-2.2444360166129402
YOR222W	0.04627703127036968
YOR223W	0.04627703127036968
YOR225W	0.04627703127036968
YOR226C	0.04627703127036968
YOR227W	0.04627703127036968
YOR228C	0.04627703127036968
YOR229W	0.04627703127036968
YOR230W	0.04627703127036968
YOR231W	0.04627703127036968
YOR233W	0.04627703127036968
YOR234C	0.04627703127036968
YOR235W	0.04627703127036968
YOR237W	0.04627703127036968
YOR238W	0.04627703127036968
YOR239W	0.04627703127036968
YOR242C	0.04627703127036968
YOR243C	0.04627703127036968
YOR245C	0.04627703127036968
YOR246C	0.04627703127036968
YOR247W	0.04627703127036968
YOR248W	0.04627703127036968
YOR251C	2.3369900791536793
YOR252W	0.04627703127036968
YOR253W	0.04627703127036968
YOR255W	0.04627703127036968
YOR258W	2.3369900791536793
YOR263C	0.04627703127036968
YOR264W	0.04627703127036968
YOR277C	0.04627703127036968
YOR279C	0.04627703127036968
YOR280C	0.04627703127036968
YOR283W	0.04627703127036968
YOR284W	0.04627703127036968
YOR285W	0.04627703127036968
YOR286W	0.04627703127036968
YOR288C	0.04627703127036968
YJL218W	0.04627703127036968
YJL217W	0.04627703127036968
YJL216C	0.04627703127036968
YJL215C	0.04627703127036968
YJL214W	0.04627703127036968
YJL212C	0.04627703127036968
YJL210W	0.04627703127036968
YJL211C	0.04627703127036968
YJL208C	0.04627703127036968
YJL207C	0.04627703127036968
YJL205C	0.04627703127036968
YJL204C	0.04627703127036968
YJL199C	0.04627703127036968
YJL198W	0.04627703127036968
YJL197W	0.04627703127036968
YJL193W	0.04627703127036968
YJL192C	0.04627703127036968
YJL190C	0.04627703127036968
YJL188C	0.04627703127036968
YJL187C	0.04627703127036968
YJL186W	0.04627703127036968
YJL185C	0.04627703127036968
YJL183W	0.04627703127036968
YJL181W	0.04627703127036968
YJL182C	0.04627703127036968
YJL179W	4.627703127036988
YJL178C	0.04627703127036968
YJL176C	-2.2444360166129402
YJL171C	0.04627703127036968
YJL170C	0.04627703127036968
YJL169W	0.04627703127036968
YJL168C	0.04627703127036968
YJL166W	-4.53514906449625
YJL164C	0.04627703127036968
YJL162C	0.04627703127036968
YJL159W	0.04627703127036968
YJL158C	0.04627703127036968
YJL157C	0.04627703127036968
YJL155C	0.04627703127036968
YJL154C	0.04627703127036968
YJL153C	-2.2444360166129402
YJL152W	0.04627703127036968
YJL150W	0.04627703127036968
YJL149W	0.04627703127036968
YJL148W	0.04627703127036968
YJL147C	0.04627703127036968
YJL146W	0.04627703127036968
YJL145W	0.04627703127036968
YJL144W	0.04627703127036968
YJL142C	0.04627703127036968
YJL135W	0.04627703127036968
YJL134W	0.04627703127036968
YJL133W	0.04627703127036968
YJL132W	0.04627703127036968
YJL131C	0.04627703127036968
YJL130C	0.04627703127036968
YLR324W	0.04627703127036968
YLR325C	0.04627703127036968
YLR326W	0.04627703127036968
YLR327C	0.04627703127036968
YLR328W	0.04627703127036968
YLR329W	0.04627703127036968
YLR330W	0.04627703127036968
YLR331C	0.04627703127036968
YLR332W	0.04627703127036968
YLR333C	0.04627703127036968
YLR335W	0.04627703127036968
YGR084C	0.04627703127036968
YGR081C	0.04627703127036968
YLR341W	0.04627703127036968
YLR344W	0.04627703127036968
YLR345W	0.04627703127036968
YLR348C	0.04627703127036968
YLR349W	0.04627703127036968
YLR351C	0.04627703127036968
YLR352W	0.04627703127036968
YLR353W	0.04627703127036968
YLR354C	0.04627703127036968
YLR356W	0.04627703127036968
YLR357W	2.3369900791536793
YLR360W	0.04627703127036968
YLR363C	0.04627703127036968
YLR364W	0.04627703127036968
YLR365W	0.04627703127036968
YLR366W	0.04627703127036968
YLR367W	0.04627703127036968
YLR368W	0.04627703127036968
YLR371W	0.04627703127036968
YGR071C	4.627703127036988
YLR373C	4.627703127036988
YLR374C	4.627703127036988
YLR375W	0.04627703127036968
YLR376C	0.04627703127036968
YLR377C	0.04627703127036968
YLR380W	0.04627703127036968
YLR381W	0.04627703127036968
YLR384C	0.04627703127036968
YLR385C	0.04627703127036968
YLR386W	0.04627703127036968
YLR387C	0.04627703127036968
YLR388W	0.04627703127036968
YLR389C	0.04627703127036968
YLR390W	0.04627703127036968
YLR390W-A	0.04627703127036968
YLR392C	0.04627703127036968
YLR393W	0.04627703127036968
YLR395C	0.04627703127036968
YLR398C	0.04627703127036968
YGR070W	0.04627703127036968
YLR400W	0.04627703127036968
YLR401C	0.04627703127036968
YLR402W	0.04627703127036968
YLR403W	0.04627703127036968
YLR404W	0.04627703127036968
YLR405W	0.04627703127036968
YLR407W	0.04627703127036968
YLR408C	0.04627703127036968
YLR410W	0.04627703127036968
YGR085C	0.04627703127036968
YLR413W	0.04627703127036968
YLR415C	0.04627703127036968
YLR416C	0.04627703127036968
YLR417W	0.04627703127036968
YLR418C	0.04627703127036968
YLR421C	0.04627703127036968
YLR228C	0.04627703127036968
YLR231C	0.04627703127036968
YLR232W	0.04627703127036968
YLR233C	2.3369900791536793
YLR235C	0.04627703127036968
YLR236C	0.04627703127036968
YLR238W	-2.2444360166129402
YGR087C	0.04627703127036968
YLR241W	0.04627703127036968
YLR242C	2.3369900791536793
YGR069W	0.04627703127036968
YLR247C	0.04627703127036968
YLR248W	0.04627703127036968
YLR251W	0.04627703127036968
YLR252W	0.04627703127036968
YLR253W	0.04627703127036968
YLR254C	0.04627703127036968
YLR255C	0.04627703127036968
YLR257W	0.04627703127036968
YLR258W	-4.53514906449625
YLR260W	-4.53514906449625
YLR261C	0.04627703127036968
YLR262C	0.04627703127036968
YLR263W	0.04627703127036968
YLR264W	0.04627703127036968
YLR265C	0.04627703127036968
YLR266C	0.04627703127036968
YLR267W	0.04627703127036968
YLR268W	4.627703127036988
YLR269C	0.04627703127036968
YLR270W	-4.53514906449625
YLR271W	0.04627703127036968
YLR273C	0.04627703127036968
YLR278C	0.04627703127036968
YLR279W	0.04627703127036968
YLR280C	0.04627703127036968
YLR281C	0.04627703127036968
YLR282C	0.04627703127036968
YLR283W	0.04627703127036968
YLR284C	0.04627703127036968
YLR285W	0.04627703127036968
YLR287C	0.04627703127036968
YLR287C-A	0.04627703127036968
YLR288C	0.04627703127036968
YLR289W	0.04627703127036968
YLR290C	0.04627703127036968
YLR292C	0.04627703127036968
YLR294C	0.04627703127036968
YLR296W	0.04627703127036968
YLR297W	0.04627703127036968
YLR299W	0.04627703127036968
YLR300W	0.04627703127036968
YLR306W	0.04627703127036968
YLR307W	0.04627703127036968
