ORF	hom | rDNA copy number | standard | None | Puddu F~Jackson SP, 2019	hom | genome instability (CUP1 copy number) | standard | None | Puddu F~Jackson SP, 2019	hom | mtDNA copy number | standard | None | Puddu F~Jackson SP, 2019	hom | 2micron copy number | standard | None | Puddu F~Jackson SP, 2019	hom | transposable element copy number (Ty1) | standard | None | Puddu F~Jackson SP, 2019	hom | transposable element copy number (Ty2) | standard | None | Puddu F~Jackson SP, 2019	hom | transposable element copy number (Ty3) | standard | None | Puddu F~Jackson SP, 2019	hom | transposable element copy number (Ty4) | standard | None | Puddu F~Jackson SP, 2019	hom | transposable element copy number (Ty5) | standard | None | Puddu F~Jackson SP, 2019	hom | telomere length | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 1) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 2) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 3) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 4) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 5) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 6) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 7) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 8) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 9) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 10) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 11) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 12) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 13) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 14) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 15) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 16) | standard | None | Puddu F~Jackson SP, 2019	hom | genome instability (number of subchromosomal deletions/amplifications) | standard | None | Puddu F~Jackson SP, 2019
YHR134W	121.261	14.706	23.943	27.302	39.224	11.685	2.059	2.955	0.947	697.185	1.669	2.000	2.000	2.000	2.000	1.640	2.000	2.000	2.000	2.000	2.000	2.331	2.000	2.000	2.000	2.000	0.000
YHR135C	113.264	13.444	15.971	40.661	38.068	11.519	1.967	3.050	1.017	684.011	1.739	2.000	1.895	2.000	2.000	1.696	2.000	2.000	2.000	2.000	2.000	2.323	2.000	2.000	2.000	2.000	0.000
YHR136C	94.286	13.995	17.622	49.605	37.410	11.587	2.010	2.937	0.931	665.452	1.805	2.000	1.750	2.000	2.000	1.627	2.000	1.868	1.883	2.000	2.000	2.323	2.000	2.000	2.000	2.000	0.000
YHR137W	86.691	14.150	16.147	38.962	37.614	11.550	1.975	2.966	1.042	717.635	1.703	2.000	1.878	2.000	2.000	1.701	2.000	2.000	2.000	2.000	2.000	2.333	2.000	2.000	2.000	2.000	0.000
YHR138C	106.070	12.363	15.672	42.949	36.946	11.726	1.983	2.963	1.066	749.754	1.870	2.000	2.000	2.000	2.000	1.731	2.000	2.000	2.000	2.000	2.000	2.325	2.000	2.000	2.000	2.000	0.000
YHR139C	115.104	15.686	16.788	55.042	37.682	11.683	1.913	3.007	1.086	707.580	1.694	2.000	1.870	2.000	2.000	1.619	2.000	1.943	1.948	2.000	2.000	2.220	2.000	2.000	2.000	2.000	0.000
YHR142W	149.902	13.385	19.066	29.930	37.579	11.048	1.898	2.959	1.201	809.823	1.657	2.000	1.746	2.000	2.000	1.697	2.000	2.000	2.000	2.000	2.000	2.268	2.000	2.000	2.000	2.000	0.000
YHR143W	124.725	14.679	15.995	32.993	37.813	11.815	2.005	3.015	1.083	760.855	1.884	2.000	2.000	2.000	2.000	1.697	2.000	2.000	2.000	2.000	2.000	2.323	2.000	2.000	2.000	2.000	0.000
YHR147C	81.487	14.108	0.146	31.134	37.323	10.730	2.069	3.117	1.380	868.651	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YHR150W	117.311	13.820	16.734	36.954	37.332	11.100	1.949	2.977	1.000	679.259	1.683	2.000	1.847	2.000	2.000	1.557	2.000	2.000	2.000	2.000	2.000	2.310	2.000	2.000	2.000	2.000	0.000
YHR152W	112.045	14.443	16.619	59.674	37.462	11.016	2.034	3.039	1.030	725.447	1.721	2.000	1.878	2.000	2.000	1.644	2.000	2.000	2.000	2.000	2.000	2.293	2.000	2.000	2.000	2.000	0.000
YHR153C	103.012	12.115	16.216	50.332	37.452	11.037	1.979	2.950	1.081	733.117	1.703	2.000	1.867	2.000	2.000	1.688	2.000	2.000	1.880	2.000	2.000	2.261	2.000	2.000	2.000	2.000	0.000
YHR154W	122.503	14.505	28.007	72.637	38.502	11.238	1.915	2.943	0.977	730.676	1.679	2.000	1.873	2.000	2.000	1.665	2.000	2.000	2.000	2.000	3.000	2.405	2.000	2.000	2.000	2.000	0.000
YHR155W	84.310	14.210	15.610	47.049	38.025	11.554	2.060	2.953	1.073	751.711	1.734	2.000	1.870	2.000	2.000	1.645	2.000	2.000	1.891	2.000	2.000	2.311	2.000	2.000	2.000	2.000	0.000
YHR156C	88.232	14.446	16.338	78.656	37.549	11.642	1.925	2.980	1.041	756.437	1.738	2.000	1.757	2.000	2.000	1.668	2.000	2.000	2.000	2.000	2.000	2.155	2.000	2.000	2.000	2.000	0.000
YHR157W	108.224	14.374	16.310	29.884	37.670	10.816	2.028	3.058	1.122	747.525	1.728	2.000	2.000	2.000	2.000	1.654	2.000	2.000	2.000	2.000	2.000	2.133	2.000	2.000	2.000	2.000	0.000
YHR158C	95.680	12.969	14.816	53.347	37.830	10.800	1.919	2.997	0.988	724.694	1.668	2.000	1.900	2.000	2.000	1.550	2.000	2.000	1.890	2.000	2.000	2.302	2.000	2.000	2.000	2.000	0.000
YHR159W	101.190	10.029	17.059	50.003	37.519	10.823	1.966	3.025	1.280	886.635	1.859	2.000	2.000	2.000	2.000	1.670	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YHR160C	106.225	14.193	14.127	37.593	37.457	11.695	1.923	3.031	1.103	726.523	1.675	2.000	1.762	2.000	2.000	1.643	2.000	2.000	1.891	2.000	2.000	2.302	2.000	2.000	2.000	2.000	0.000
YHR161C	130.381	14.424	15.304	32.368	37.437	11.584	1.998	3.038	1.039	718.975	1.660	2.000	1.872	2.000	2.000	1.678	2.000	2.000	2.000	2.000	2.000	2.344	2.000	2.000	2.000	2.000	0.000
YHR163W	132.314	14.856	16.902	37.278	37.581	11.782	2.013	2.938	1.034	700.419	1.740	2.000	1.861	2.000	2.000	1.643	2.000	2.000	2.000	2.000	2.000	2.335	2.000	2.000	2.000	2.000	0.000
YHR167W	94.265	13.198	18.868	29.722	38.446	11.129	1.911	2.969	1.448	732.878	1.850	2.000	2.301	2.000	2.000	1.719	2.000	2.000	2.000	2.000	2.000	2.319	2.000	2.000	2.000	2.000	0.000
YHR176W	86.210	16.720	14.235	46.321	37.359	11.084	1.958	3.008	1.124	767.664	1.652	2.000	1.795	2.000	2.000	1.611	2.000	2.000	2.000	2.000	2.000	2.257	2.000	2.000	2.000	2.000	0.000
YHR177W	111.462	14.222	15.490	40.509	38.078	11.423	1.998	3.021	1.051	740.344	1.762	2.000	1.871	2.000	2.000	1.652	2.000	2.000	2.000	2.000	2.000	2.273	2.000	2.000	2.000	2.000	0.000
YHR178W	134.795	13.798	16.337	44.078	37.130	11.575	1.944	2.929	1.237	735.913	2.000	2.000	2.000	2.000	2.000	1.798	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YHR179W	146.036	14.863	21.338	28.054	36.646	11.432	1.927	2.864	1.273	869.849	1.684	2.000	1.738	2.000	2.000	1.569	2.000	1.896	1.886	2.000	2.000	2.116	2.000	2.000	2.000	2.000	0.000
YHR182W	92.940	16.340	15.058	32.757	37.358	11.546	1.890	3.033	1.012	699.945	1.731	2.000	2.000	2.000	2.000	1.600	2.000	2.000	2.000	2.000	2.000	2.271	2.000	2.000	2.000	2.000	0.000
YHR183W	141.191	21.832	24.000	34.470	38.715	11.719	1.948	2.999	1.039	786.688	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.500	2.000	2.000	2.000	1.500
YHR184W	108.847	14.110	14.959	36.548	37.621	11.501	1.935	2.956	0.998	705.401	1.751	2.000	1.894	2.000	2.000	1.755	2.000	2.000	2.000	2.000	2.000	2.336	2.000	2.000	2.000	2.000	0.000
YHR189W	113.328	14.030	15.939	82.486	37.517	12.015	1.922	3.039	1.082	780.688	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YHR195W	157.354	13.229	8.666	65.389	44.062	12.930	2.301	2.996	1.263	920.175	1.755	1.757	1.666	2.000	2.000	1.710	2.000	1.811	2.000	2.000	2.000	2.159	1.812	1.868	2.000	2.000	0.000
YHR198C	106.045	15.841	15.626	48.008	37.378	11.377	1.956	3.012	1.083	799.329	1.698	2.000	1.884	2.000	2.000	1.616	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YHR199C	109.102	11.308	15.772	28.766	38.354	10.840	1.967	3.091	1.072	680.645	1.758	2.000	2.000	2.000	2.000	1.680	2.000	2.000	2.000	2.000	2.000	2.161	2.000	2.000	2.119	2.000	0.000
YHR200W	123.707	14.681	26.249	49.705	37.767	11.225	1.909	2.899	1.099	715.214	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.266	2.000	2.000	2.000	2.000	0.000
YHR202W	112.821	13.214	18.597	42.546	37.205	11.146	1.895	3.073	1.110	766.931	1.655	2.000	2.000	2.000	2.000	1.578	2.000	2.000	1.764	2.000	2.000	2.217	2.000	2.000	2.000	2.000	0.000
YHR203C	109.500	14.083	19.784	53.475	37.656	11.668	1.926	3.057	1.108	820.315	2.000	2.000	2.000	2.000	2.000	1.890	2.000	2.000	2.000	2.000	2.000	2.386	2.000	2.000	2.000	2.000	0.000
YHR204W	110.345	14.154	18.452	27.565	36.867	11.613	2.016	3.023	1.009	656.608	1.000	2.000	1.789	2.000	2.000	1.681	2.000	2.000	1.894	2.000	2.000	2.281	2.000	2.000	2.000	2.000	0.000
YHR206W	114.782	13.584	18.929	37.772	37.412	11.469	1.980	2.960	1.145	730.116	2.000	2.000	2.000	2.000	2.000	1.894	2.000	2.000	2.000	2.000	2.000	2.147	2.000	2.000	2.000	2.000	0.000
YHR207C	117.681	11.706	18.312	39.283	38.114	11.293	1.929	2.850	1.118	726.649	1.899	2.000	1.891	2.000	2.000	1.887	2.000	2.000	2.000	2.000	2.000	2.000	2.000	3.000	2.000	2.000	0.000
YHR209W	132.784	14.243	17.971	44.374	36.587	11.042	1.917	2.989	1.160	774.856	2.000	2.000	2.000	2.000	2.000	1.887	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YHR210C	118.603	9.757	16.493	45.053	37.989	11.149	1.983	2.995	1.036	742.945	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.271	2.000	2.000	2.000	2.000	0.000
YIL001W	125.549	14.497	15.841	44.837	37.732	12.079	1.967	2.995	1.075	784.444	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL002C	114.090	13.891	15.897	31.330	38.260	11.653	2.008	2.873	1.094	772.417	2.000	2.000	2.000	2.000	2.000	1.886	2.000	2.000	1.886	2.000	2.000	2.269	2.000	2.000	2.000	2.000	0.000
YIL005W	133.362	13.835	16.791	42.983	37.549	11.638	2.332	2.996	1.014	679.836	1.888	2.000	2.000	2.000	2.000	1.898	2.000	2.000	2.880	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL011W	126.960	13.976	16.334	61.048	37.391	11.553	1.933	3.008	1.069	685.465	2.000	2.000	2.000	2.000	2.000	1.932	2.000	2.000	2.000	2.000	2.000	2.179	2.000	2.000	2.000	2.000	0.000
YIL012W	144.965	14.422	14.580	36.786	37.326	11.498	1.970	2.891	1.071	728.948	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL013C	119.748	14.730	14.912	54.736	37.006	11.503	1.926	3.047	1.031	697.833	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL014W	131.155	14.227	15.477	33.117	37.046	11.337	1.993	3.037	1.103	711.358	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL015W	126.145	13.953	15.551	35.745	37.370	11.475	2.006	3.009	1.163	752.323	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL016W	107.240	14.076	15.913	74.132	37.406	11.474	2.001	3.094	1.178	755.295	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL017C	109.796	13.544	17.002	37.259	37.577	11.841	1.930	3.066	1.097	729.406	2.000	2.000	2.111	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL020C	135.019	14.467	17.696	45.695	38.318	11.118	2.006	3.082	1.070	751.367	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL023C	122.403	16.327	15.145	107.237	37.472	11.486	1.999	3.099	1.096	736.106	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL024C	117.390	14.333	15.696	83.519	37.378	11.436	1.974	3.002	1.118	729.692	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL025C	139.681	14.839	15.558	51.588	37.430	11.584	1.927	3.069	1.055	691.498	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL027C	128.928	14.687	15.516	37.176	38.473	11.588	1.903	3.040	1.003	703.743	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL028W	125.955	13.523	15.382	60.371	37.238	11.327	1.977	2.909	1.144	726.093	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL029C	129.210	13.547	14.343	43.459	37.212	11.790	1.953	2.977	1.064	747.904	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.187	2.000	0.000
YIL032C	94.120	11.996	17.839	66.134	37.519	11.403	1.926	2.963	1.077	704.574	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL034C	128.812	13.091	17.439	25.115	37.888	11.459	1.975	3.113	0.998	732.662	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL035C	122.388	14.630	16.472	50.042	37.656	11.570	1.930	2.927	1.071	737.915	2.000	2.000	2.000	2.000	2.000	1.871	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL036W	130.230	14.105	15.792	50.568	36.986	11.752	1.957	2.963	0.991	749.598	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.500
YIL037C	140.847	13.834	17.562	71.726	37.294	11.402	1.992	3.050	1.102	696.995	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL039W	137.028	14.826	18.629	33.437	39.168	11.538	1.947	3.013	0.994	682.138	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL041W	108.404	13.522	15.195	52.690	38.025	11.339	2.025	2.980	1.212	800.735	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL043C	112.424	13.712	18.093	87.252	37.583	11.336	1.957	3.026	1.233	758.476	2.000	2.000	2.000	2.000	2.118	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL044C	111.810	14.428	19.505	43.538	37.388	11.139	1.935	2.926	1.053	704.974	1.500	2.000	2.000	2.000	2.000	1.892	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL045W	112.897	14.260	16.760	49.928	37.788	11.444	1.908	3.024	0.953	719.975	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL050W	117.450	14.193	14.940	53.723	37.489	11.552	1.978	3.073	1.102	742.368	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL053W	106.924	14.040	19.601	35.902	37.233	11.995	1.949	3.044	1.121	712.157	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.106	2.000	2.000	2.106	0.000
YIL057C	139.096	14.271	14.908	32.564	39.098	11.723	2.055	2.928	1.021	751.731	2.000	2.000	2.000	2.000	2.000	1.889	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL064W	121.218	14.168	14.424	42.560	37.417	11.490	1.980	3.094	1.045	760.098	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL065C	113.986	13.612	14.005	58.227	37.589	11.318	1.947	2.986	1.097	706.837	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL072W	118.910	14.442	14.626	31.006	37.517	11.479	1.919	3.061	1.021	738.446	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL073C	119.456	14.002	16.392	32.718	37.803	11.566	2.032	3.034	1.121	766.100	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL077C	105.097	13.558	17.047	31.060	37.385	11.584	1.966	2.981	1.217	761.333	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL079C	104.249	13.892	16.783	46.321	37.527	10.640	1.906	2.932	0.957	691.734	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL086C	114.855	13.939	17.081	31.757	37.280	11.424	1.989	2.960	0.979	744.452	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL087C	127.659	14.211	16.572	46.128	37.852	11.344	1.931	2.993	1.145	776.674	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL088C	118.726	14.170	17.105	39.957	36.989	11.126	1.947	2.969	1.065	698.853	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL090W	140.899	14.058	20.569	34.296	38.557	11.545	1.919	2.922	0.971	612.668	2.000	2.000	2.000	2.000	3.000	1.885	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000
YIL093C	134.515	14.145	0.133	24.431	36.840	11.583	2.004	2.995	1.101	741.203	1.884	2.000	2.000	2.000	2.000	1.734	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL095W	180.367	13.988	17.340	26.090	38.576	11.563	2.003	3.038	0.915	673.794	2.000	2.000	2.000	2.000	2.000	1.893	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL096C	119.576	13.568	19.320	26.586	38.969	11.524	1.917	3.006	0.937	712.982	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL097W	175.025	12.029	20.489	59.874	39.335	11.554	1.855	2.897	1.480	698.105	1.871	2.000	2.754	2.000	2.000	1.609	2.000	2.000	2.000	2.000	2.000	2.124	2.000	2.000	2.000	2.000	0.000
YIL006W	116.414	12.024	16.060	51.645	37.266	11.544	1.962	3.023	1.089	680.644	1.895	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL007C	111.048	14.041	15.980	45.305	37.300	10.676	1.965	2.898	1.000	706.540	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL008W	114.373	14.355	23.014	57.838	37.665	10.540	1.984	2.960	1.093	639.351	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL009W	133.933	13.332	18.211	46.756	37.932	11.699	1.893	2.990	0.947	696.580	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL010W	118.637	14.198	15.899	37.923	37.847	11.221	1.965	3.050	1.073	727.290	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL015C	130.784	13.656	10.689	33.264	38.532	11.829	1.527	3.009	1.132	762.785	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	1.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL018W	136.303	14.526	14.075	33.936	36.954	11.854	2.385	2.956	0.996	665.977	2.000	2.000	2.000	2.000	2.000	2.893	2.000	2.000	3.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000
YIL038C	173.606	13.960	17.107	62.046	37.145	11.024	1.920	2.954	0.991	640.753	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL042C	132.449	14.665	15.975	39.339	38.194	11.213	1.952	3.081	1.009	665.449	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL047C	125.167	14.199	17.554	28.512	37.426	11.579	1.911	2.947	1.010	675.990	2.000	2.000	2.000	2.000	2.000	1.890	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL052C	255.475	14.312	12.312	29.235	40.564	11.306	1.865	2.683	0.855	662.688	1.656	2.000	2.000	1.779	4.266	1.703	2.000	2.000	1.740	2.000	2.000	1.658	2.000	2.000	2.000	2.000	4.000
YIL054W	130.298	14.521	16.295	33.829	37.606	10.661	1.955	3.020	0.969	696.071	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL055C	112.496	14.570	16.399	51.491	37.715	11.475	1.973	2.985	1.026	690.309	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL056W	139.378	14.094	13.524	33.222	37.838	11.126	2.211	3.000	1.137	740.960	2.000	2.000	2.000	2.000	2.000	1.950	2.000	2.000	2.500	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL059C	129.365	14.669	16.910	42.057	36.914	11.674	1.915	2.958	1.074	732.170	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL060W	129.030	14.318	15.032	38.161	38.077	11.151	2.001	2.995	0.929	709.135	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL066C	126.714	14.208	17.452	56.836	37.641	11.474	1.940	3.037	1.076	668.902	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL069C	154.010	14.102	19.915	43.519	38.192	11.567	1.969	3.016	1.039	814.242	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL070C	154.088	14.265	12.544	45.933	36.938	10.657	1.972	3.044	1.030	727.746	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL071C	101.114	14.321	15.432	31.972	38.063	10.963	1.941	2.874	1.109	705.860	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	1.899	2.000	2.000	2.000	2.000	0.000
YIL074C	115.737	14.436	17.327	33.222	37.418	11.642	1.987	3.040	1.045	724.833	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL085C	137.152	14.249	16.821	37.945	37.273	11.757	1.910	3.053	1.018	713.426	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL089W	140.032	14.299	16.482	48.121	37.370	11.166	1.937	2.916	0.970	688.030	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL094C	120.483	13.816	13.919	82.271	37.446	11.705	1.936	2.956	1.096	657.613	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL098C	114.724	13.980	11.169	36.984	38.134	11.607	1.916	3.058	1.112	767.279	2.000	2.000	2.000	2.000	2.000	1.884	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL099W	124.578	13.886	17.183	33.656	37.582	11.711	1.939	2.899	1.050	712.316	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL100W	132.566	11.019	16.477	35.813	36.602	11.040	1.956	3.066	1.050	739.489	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL101C	129.572	13.913	16.643	41.132	37.137	11.540	1.900	3.012	1.065	712.476	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
