orf	hom | rDNA copy number | standard | None | Puddu F~Jackson SP, 2019	hom | genome instability (CUP1 copy number) | standard | None | Puddu F~Jackson SP, 2019	hom | mtDNA copy number | standard | None | Puddu F~Jackson SP, 2019	hom | 2micron copy number | standard | None | Puddu F~Jackson SP, 2019	hom | transposable element copy number (Ty1) | standard | None | Puddu F~Jackson SP, 2019	hom | transposable element copy number (Ty2) | standard | None | Puddu F~Jackson SP, 2019	hom | transposable element copy number (Ty3) | standard | None | Puddu F~Jackson SP, 2019	hom | transposable element copy number (Ty4) | standard | None | Puddu F~Jackson SP, 2019	hom | transposable element copy number (Ty5) | standard | None | Puddu F~Jackson SP, 2019	hom | telomere length | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 1) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 2) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 3) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 4) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 5) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 6) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 7) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 8) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 9) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 10) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 11) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 12) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 13) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 14) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 15) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 16) | standard | None | Puddu F~Jackson SP, 2019	hom | genome instability (number of subchromosomal deletions/amplifications) | standard | None | Puddu F~Jackson SP, 2019
YLR013W	134.6907833895655	14.37474856206315	15.88077623380075	52.4576639945439	36.919390016943694	11.73282862895665	1.94329934053786	2.9454521759830348	1.081889374616465	696.8585583498016	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YLR014C	200.90561105657798	13.54471780970065	19.35609184087875	35.09010171482095	38.20951101414255	11.6468984716293	1.958237106510925	3.02847843977103	1.0720464207128	707.0557164451045	2.0	2.0	2.0	2.0	2.0	1.89167798712421	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YLR015W	148.347044920932	16.8034992164251	9.873412451822487	33.85030740245505	37.47897595822725	10.6742851197456	1.9012872240474499	2.9888767412721453	1.020892321434585	688.7938083601771	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YLR016C	142.8682905456355	13.97098413310135	16.06218865802865	35.36175885966975	37.594191316483005	11.7768954296298	2.0013681387623	3.057617539852145	1.1619943129141599	733.9670198378994	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YLR017W	116.0427156268845	12.825887636311	16.9107487898723	30.646456684887703	37.3035859346858	11.192540897104351	1.932899935055955	2.95179494365703	1.08375876075036	688.0681041506945	1.8891776330699401	2.0	2.0	2.0	2.0	1.87974979980963	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YLR018C	105.7177292265865	13.1085486951533	16.1356217793747	35.19282749269935	36.778255438856945	11.3547465335364	1.9824496651613401	2.9986145456350153	1.065327528074571	728.3610567385006	2.0	2.0	2.0	2.0	2.0	1.881035105762015	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YLR019W	118.33757193261249	10.31646269541975	15.21629372076985	27.37475784848445	37.541992060324645	11.68129210025425	2.01753206655175	3.0686940824158198	1.04610208245164	714.6469038572716	1.873848551470795	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YLR020C	161.17391979927652	16.06504864375495	15.00156026606605	44.5871409582636	37.659074369883754	11.20657637926455	1.9422573522858149	3.0255901303607153	1.20674458531368	763.940806460443	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.5
YLR021W	107.5168479454685	12.338192120745699	15.20612553899595	48.3870336038565	38.25749269683405	12.06866343908925	1.914240331091995	2.9473357111523546	1.05135540333616	707.0797321962965	1.898452276299315	2.0	2.0	2.0	2.0	1.87852633261408	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YLR023C	110.705870064871	14.238134073191901	19.15403868055375	52.77822775808775	37.5876758659286	11.71138870105785	1.9611462880722002	2.98865835914809	1.0895424551029975	766.8211505702195	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YLR024C	127.01465493741901	18.01372159777675	22.7404229509784	32.83822389540125	37.4725581107863	11.7423296575269	1.9792958138365448	3.0292367955566597	1.006549952576895	776.318598300137	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YLR025W	124.7569781051485	10.02692731709624	9.50871600093652	25.7807813697062	37.83158058141355	11.148745452679151	1.9585702417794	3.0022589750736604	1.082304308017	653.8960333192025	2.0	2.0	2.0	2.0	2.0	1.87840004664587	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YLR027C	136.0314728170215	13.5885213977248	17.239960421613098	31.796117530677	37.4152608248786	11.7304504569463	1.9599881641149448	2.961744035665575	1.04436668662292	715.1717450962894	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YLR028C	127.9424171052535	13.182455985728701	16.9419493794106	36.5096830991314	36.99701547631365	11.77140197029985	1.935028266216895	3.012878392588255	0.9973556725156415	716.2641316769016	2.0	2.0	2.0	2.0	2.0	1.894337135324125	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YLR030W	140.638893602044	14.0788928561118	15.406867382225599	36.75023800399455	37.37374641712075	11.926775772714251	1.969441772252605	2.9294380134322697	1.0250261149838316	692.5547031521614	1.8947035444886051	2.0	2.0	2.0	2.0	1.7340993457704	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YLR031W	138.452330516599	14.216028368794301	18.7518930373278	40.8627455022665	37.39156099195445	10.9929191069577	1.9995956392713552	2.9807531380753147	0.9966072885545595	694.5414504574751	2.0	2.0	2.0	2.0	2.0	1.8957963942194551	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YLR032W	151.838617267659	12.64715530307965	22.6261854652463	31.83582810753635	37.47397567035545	11.371151897512249	1.9375177248184952	2.998203885858355	1.03635935192351	720.5642476468	1.82479646599248	2.0	1.896079004052425	2.0	2.0	1.67449622674561	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YLR035C	131.923532461126	14.545330184041351	15.61964701257445	35.37848833218945	37.69026774767105	11.7115103926396	1.929908728927015	2.99631034023179	1.0467072545351255	702.4661080631306	2.0	2.0	2.0	2.0	2.0	1.8759730934925551	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YLR036C	124.42867655920699	13.4471823464069	15.27670570795425	29.15785398310335	37.4017135936703	11.516322032008599	1.9268736306832448	3.0307002066844753	1.09655308561863	708.8812406962661	1.89499257659603	2.0	2.0	2.0	2.0	1.769465064055265	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YLR037C	144.321829098846	13.34267957706475	16.9695730439171	37.1805782265803	37.63409933838125	10.8761373019988	1.866616525788665	2.93652997328687	1.028577718138725	658.3314754988751	1.73498459585264	2.0	1.8748714887407552	2.0	2.0	1.66284785432134	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YLR038C	136.80374291226752	14.934906790148101	12.41543610330205	49.243949477512956	37.61823895476645	11.31474782037205	1.9180423099831798	2.93044031180576	1.0051733888177565	709.804142348871	1.75632969556444	2.0	1.8755837990965452	2.0	2.0	1.726253501546525	2.0	2.0	2.0	2.0	2.0	2.22799609488178	2.0	2.0	2.0	2.0	0.0
YLR039C	129.001832253648	14.554270442219401	14.88032371262195	31.11449046106585	37.35133349896265	11.47707882639495	1.941488291198685	3.00024612355402	1.079401059904685	704.0990921062951	2.0	2.0	2.0	2.0	2.0	1.898328628399875	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YLR040C	105.38048635630595	13.336766496953551	16.01015136306595	45.49387970602645	37.524789670491	11.26430209649385	1.926567571000235	3.0611148029229	1.0554371456834248	691.1099865264296	2.0	2.0	2.0	2.0	2.0	1.89090537641731	2.0	2.0	2.0	2.0	2.0	2.10926487112261	2.0	2.0	2.0	2.0	0.0
YLR041W	150.7487161607395	13.784243157846849	17.947361102423052	39.703984276553896	37.5058129927327	11.20299042261175	1.952535093602315	2.96695633515717	0.992475665527312	706.889365241866	1.86088379705401	2.0	2.0	2.0	2.0	1.84734122781682	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YLR042C	161.6679178254965	13.8178575439739	14.51268631256	28.51321386626315	37.90442190302185	11.076674102920549	1.9117147065428148	2.8912519774426597	1.1348103065969801	770.684074599912	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YLR043C	135.6555907792005	14.2420078513425	16.828315486140898	36.0401146075635	37.5744906004299	11.385753348100849	1.97226665091273	3.009257365672765	1.1075097586098601	764.815115311717	1.89034806943098	2.0	2.0	2.0	2.0	1.8976836761185	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YLR044C	140.71802620953451	14.3968104104333	18.2766925097147	27.5622163513088	37.30117940899685	11.670007779492849	1.9933770202295649	3.022908606864095	1.02882528864832	685.3527957148925	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YLR046C	124.521053822184	15.4841165791319	15.258301841358701	34.62163719393075	37.09174532430565	11.61859306279855	2.009418682361805	3.004438034152185	1.05668148565598	745.6538059928175	2.0	2.0	2.0	2.0	2.0	1.879790770434105	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YLR047C	111.070452873882	13.9443884897795	14.3233911440305	41.6742418973519	36.974797394747654	11.18492136200165	1.8923586859632349	2.97945469274021	1.120801609333655	776.0029237455115	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YLR048W	156.03023852217	14.548112789436	21.97933562082995	45.961978945064104	37.43472783630175	11.784885250392751	1.996987035333925	2.96928832205415	0.966488142141852	739.554645200103	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YLR049C	121.39080582960901	14.0911093478393	16.381568533516003	25.15146006632095	37.68995783731835	12.320415022575201	1.94133433706381	2.9346524541682397	1.09947498583066	746.0183643685725	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YLR050C	121.1652321294615	13.828821508147751	13.2441429713563	57.2046947052205	37.7433736165207	11.37401036726885	2.017305228768265	3.1071493541932	1.2596211142753175	758.605947679074	2.5	2.0	2.38241145440844	1.839216277317255	2.1324039186134147	2.25752716250827	2.0	2.21993971363979	2.31002260738508	2.1006932931424247	2.0	1.67577995478523	2.0	2.0	2.0	2.0	0.0
YLR052W	121.5766906903655	12.978765818384051	18.549885023234552	26.176187894178	37.19026559451505	11.3251207011254	1.9381446999163399	2.9600459430634203	1.025262808049195	809.150514936127	2.0	2.0	2.0	2.0	2.0	1.89835593070792	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YLR053C	117.72119379113201	14.13091987789935	16.44615708689745	36.0957027517871	37.15078146349955	11.1368236628571	1.943624557628215	2.98802989785917	1.17015345549951	778.8691750837854	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YLR054C	104.6355732679005	14.007193073818101	15.4931449677509	36.52260756419115	36.99867258312245	11.153160739830149	1.99117750760285	3.0246562473134997	1.0795293309696001	753.0366354512496	1.86879443084275	2.0	2.0	2.0	2.0	1.8283531459249	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YLR055C	98.13551692770174	14.3694731764624	14.55764060786555	22.4574857705631	37.35273311606435	10.4038986511692	1.9965948407240899	2.98718229143039	0.94189854829612	717.2596366738045	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.5
YLR057W	115.718827824796	14.3468550961557	15.622719727648501	54.403497765053345	37.2482857326348	12.2139870952023	1.96364084480877	2.97807493996005	1.00951244474287	702.5500602865245	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YLR058C	111.368071510146	11.2791893578858	16.9228784363445	46.3690588721438	36.2318205661298	11.2098097763002	1.92288490948572	3.04173492580932	1.15925783531315	730.94599873307	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YLR059C	107.8980502785425	13.162255117523351	15.68401417901815	39.6997222349433	37.82575001700225	11.59861464595385	1.94377126507253	3.032698513604005	1.1054642457060502	740.108338221229	2.0	2.0	2.0	2.0	2.0	1.89482121328546	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YLR061W	128.9162674223585	15.33961905889975	20.741295847179252	57.977883366903754	36.70001017012185	11.51120951966655	1.991538895147885	2.980524882689095	0.720731381107109	697.914977039728	1.7339802072358799	2.0	1.5	2.0	2.0	1.707189693593075	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YLR062C	120.210372741953	14.314760028210749	19.17895700472685	44.32414603300795	38.437114945075294	12.329632640955449	1.92477009076953	2.98184962835042	1.0030036640890976	694.534849057033	2.0	2.0	2.0	2.5	2.0	1.87305367283385	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YLR063W	117.69428434054299	13.56831957769525	18.6046544354193	32.0935683086151	37.55910465133255	11.6882777261206	1.93640126346175	3.03054061917118	1.2043135854463398	830.2823136998445	2.0	2.0	2.0	2.0	2.0	1.886690253295345	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.116352443247405	2.0	2.0	0.0
YLR064W	140.7734653850385	14.647066228329649	16.070766522953498	30.675607067703048	36.98231120575675	11.04667960639445	1.95199112920709	2.944814041107505	1.094114892253945	689.002365869818	2.0	2.0	2.0	2.0	2.0	1.893988227347295	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YLR065C	121.381576472067	13.8839519024949	12.95069366937795	32.892868581173204	37.065618003805795	11.194453724884099	1.9197664322926	2.9582034388027347	0.995036124354691	736.384046859579	1.7617247977204649	2.0	2.0	2.0	2.0	1.746926663943675	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YLR067C	130.500620049512	13.838482031110349	0.10958427094520046	33.389183934306196	37.2923061262455	11.6278910716554	1.93280884416221	2.9187578958006952	1.056902511873458	719.202210757241	1.857292163678915	2.0	2.0	2.0	2.0	1.8724922182082548	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YLR068W	121.5450121012215	14.2235927904178	21.1610643761447	43.81581803960475	36.98913293791955	11.47802099259515	1.946898326826715	3.06233582134398	1.181821030857105	775.792955852964	2.0	2.0	2.0	2.0	2.0	1.88587873924233	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YLR070C	91.5376961845612	12.04366494615816	15.590915297647621	54.47077522885991	37.57682635596764	11.570598505226119	1.9364995514844618	2.994008934106226	1.0265641753644594	724.0581980012278	1.7622801273492101	2.0	1.915755340235854	2.0	2.0	1.7672185356759218	2.0	2.0	1.9575778494785019	2.0	2.0	2.087009276934294	2.0	2.0	2.0	2.0	0.0
YLR072W	115.76950139498	13.91966713846045	16.912044525457603	58.894606585960105	37.5625832745352	11.967518016863949	1.91460553604553	3.0534529636817247	1.088423768026125	744.4762680515059	1.773206060630685	2.0	2.0	2.0	2.0	1.742511262796385	2.0	2.0	2.0	2.0	2.0	2.286247028696975	2.0	2.0	2.0	2.0	0.0
YLR073C	102.78139502871619	14.86531658966545	17.156646102383597	74.8103729900117	37.7688036646626	11.60101879689015	1.980389131596515	3.012691293022365	1.066961940428115	665.8413581308065	1.754373431119975	2.0	1.89110248447205	2.0	2.0	1.681447220532005	2.0	2.0	1.8892857142857151	2.0	2.0	2.3115685042341	2.0	2.0	2.0	2.0	0.0
YLR074C	110.553424485992	16.0367626358051	22.95448508104	37.33264527817815	37.345378836843494	11.116546219451699	1.9526055705301	3.38909030453383	1.08653835007603	771.463962333174	1.6605060037962551	2.0	1.88033921069482	2.0	2.0	1.649938831711725	2.0	2.7242091430447397	1.87356544165055	2.0	2.0	2.3264281950752803	2.0	2.0	2.0	2.0	0.0
YLR077W	112.457722766301	13.85307679982455	16.4466306577009	41.385741309751054	37.4385846980381	11.589381883763	1.94375786632148	3.03920903184502	1.071882911088221	731.782135543219	1.6714373781319352	2.0	2.0	2.0	2.0	1.68312874729314	2.0	2.0	2.0	2.0	2.0	2.26693255587943	2.0	2.0	2.0	2.0	0.0
YLR079W	116.0280894327565	13.828313271872851	23.436990611146	16.20821307017675	39.4712912851997	11.650514458038	1.920636342845755	2.967206506532615	1.04480959518116	705.993338272641	2.098791980359755	3.0	1.89177598761112	2.10686897866194	2.0	1.83979332013044	2.0	2.0	2.0	2.0	2.0	2.57220207710896	2.0	2.0	2.0	2.0	0.0
YLR080W	117.2267399888475	14.0268609173851	19.01536899720175	74.9586254770314	39.39919772429775	11.5768613759871	1.8878787315165848	2.95371114729931	1.547275376147375	669.7542178997385	1.6836116301699	2.0	2.670856003721795	2.0	2.0	1.620804242935375	2.0	2.0	1.872355468537555	2.0	2.0	2.3182277719122153	2.0	2.0	2.0	2.0	0.0
YLR081W	110.70341665753	14.148062973373	15.1950644754848	42.7779284822398	37.2549681136513	10.9920215142303	1.89000423464785	3.09306573841412	1.12814477011319	724.470203427793	1.78347267359647	2.0	2.0	2.0	2.0	1.71941749981394	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YLR082C	111.4518846869535	16.03815225054995	13.57776441369985	37.2491170834615	37.4844865395015	11.52485956332505	1.892080681668625	3.0034249165299	1.09547522389192	739.692393108572	1.8820465168665899	2.0	2.0	2.0	2.0	1.884355465450245	2.0	2.0	2.0	2.0	2.0	2.2403958720770447	2.0	2.0	2.0	2.0	0.0
YLR083C	91.37039807818391	14.25926598411985	16.49681821121285	40.39797960532325	38.06867592394815	11.54580836866205	1.9227651307446751	2.974456747114675	1.0107848702376216	711.9963202989679	1.6876441388295098	2.0	1.8858997173662702	2.0	2.0	1.67548404548386	2.0	2.0	2.0	2.0	2.0	2.33864294148889	2.0	2.0	2.0	2.0	0.0
YLR084C	125.20243914250051	14.791075076977599	15.68796805170685	78.23377188810414	37.59858245936195	11.57814619259415	1.9343520952816249	2.9761922645063352	1.1100778159561	691.8713772814835	1.82559773083047	2.0	2.0	2.0	2.0	1.654069538504035	2.0	2.0	2.0	2.0	2.0	2.121609006817345	2.0	2.0	2.0	2.0	0.0
YLR085C	85.6291313329277	13.79192574115675	21.182283628861	45.1132519265988	39.315248239756954	12.727312621877552	1.85945043968229	3.1929596499718853	1.0566502791324002	664.1274848659095	2.0	2.5	2.0	2.0	2.5	2.0	2.0	2.5	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YLR087C	117.72717112308749	11.5164060078999	13.4707271914084	28.35866227245925	39.577377211918346	12.2904127055608	1.956060131298195	2.950476311858295	1.1450207514754598	866.3871207479825	1.751467381327225	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	3.10431723088627	2.0	2.0	2.0	2.0	0.0
YLR089C	112.988614312258	16.11580255121345	18.17821171376385	47.3897779874125	37.5944339787948	11.5361099826086	1.92545419825764	2.966452224594085	1.05078683569884	715.206996519654	1.670541597620125	2.0	1.8459310499971902	2.0	2.0	1.67981808251024	2.0	1.87084528429222	2.0	2.0	2.0	2.290035781303755	2.0	2.0	2.0	2.0	0.0
YLR090W	89.70973380851859	14.747369410069851	15.929485708939449	56.243922203340354	37.42339167318795	10.5958511332223	1.959999007403865	2.9764223238722947	0.9868929178948584	720.395009244729	1.6916142037583901	2.0	2.0	2.0	2.0	1.677683615025415	2.0	2.0	2.0	2.0	2.0	2.241371463600815	2.0	2.0	2.0	2.0	0.0
YLR092W	92.9918311288853	15.4655976827115	13.8887014662801	33.923965872865	37.540947830952	11.3091450320957	1.93035263965719	3.00092476228867	1.13320739673469	757.278565480086	1.73168269801686	2.0	2.0	2.0	2.0	1.75964849780311	2.0	1.79868780429878	2.0	2.0	2.0	2.28529865811661	2.0	2.0	2.0	2.0	0.0
YLR093C	124.3733165987575	13.904977561775251	15.31490683190355	41.6116501724332	37.376427248856544	11.46698563166875	1.85827802002609	2.943435782168195	1.024397883591535	725.7820656807695	1.72158459739916	2.0	1.8940782024322451	2.0	2.0	1.7399217252702202	2.0	2.0	2.0	2.0	2.0	2.132921667536385	2.0	2.0	2.0	2.0	0.0
YLR094C	106.389910058149	14.90891915497135	15.41977879526015	54.670093665403	37.1045941160361	11.655823876544702	1.9907632065728649	3.028120141187155	1.068831830039045	714.6564406644104	1.6443403568211399	2.0	1.89693207762557	2.0	2.0	1.63697054816708	2.0	1.89026563006155	2.0	2.0	2.0	2.235540750873085	2.0	2.0	2.0	2.0	0.0
YLR095C	110.27656164506419	17.99443124083365	17.9695341986855	30.66564524030575	37.00617665866055	11.1754168890093	1.980320306595875	2.99837057796649	1.11819692989745	781.2284197229275	1.662888137339525	2.0	1.892970374220375	2.0	2.0	1.634507111002785	2.0	2.0	2.0	2.0	2.0	2.25731402037475	2.0	2.0	2.0	2.0	0.0
YLR096W	139.296795439412	12.8238910820035	17.181252945905747	33.7637298241233	38.19000591816925	12.13451975932685	1.9647759377580751	2.937095965384205	1.047559984334685	712.648911156398	1.820218162230105	2.0	1.89817599616944	2.5	2.0	1.8490371234905951	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YLR097C	116.49582236716151	14.9791607918591	16.863366425311348	27.2895903876258	37.4556299441836	11.85968903399975	1.9490410278273451	3.03457630734561	1.042195537534425	737.1584360454325	1.6981054942683849	2.0	1.892959515604365	2.0	2.0	1.67597689723416	2.0	2.0	1.893748590936905	2.0	2.0	2.329667779600305	2.0	2.0	2.0	2.0	0.0
YLR098C	106.30198382510801	14.4980325710244	17.524894256131248	59.7792411577029	37.0382071751256	11.270475396097499	1.966197145206265	2.909084612729645	1.1145973196054348	707.768031425952	1.65752890943157	2.0	1.8967659214260801	2.0	2.0	1.69555686612608	2.0	2.0	2.0	2.0	2.0	2.300753329898325	2.0	2.0	2.0	2.0	0.0
YLR099C	112.8124877747725	10.4545850806274	15.9025497092003	30.1426512159955	37.31437859555675	11.57832975141395	1.9248467001207001	3.04147920464959	1.061519008294505	709.9531724601785	1.687426812839675	2.0	1.890833067007565	2.0	2.0	1.671292006074745	2.11129753914989	2.0	2.0	2.0	2.0	2.22767998693955	2.0	2.0	2.0	2.0	0.0
YLR102C	113.0606412344775	14.008052886557376	18.635720068495125	109.35669194544735	37.88064164098085	11.732956683816326	1.9724655012309202	2.9800892752987225	1.03675595568191	692.4988941088754	1.6937214591369099	2.0	2.0	2.05089947733074	2.0	1.7264927578927525	2.0	2.0	1.945985778534095	2.0	2.0	2.195076070350105	2.0	2.0	2.0	2.0	0.0
YLR104W	98.26505587147611	13.8204469778204	15.21683008354265	46.06734161937525	37.42898581084915	11.6883194450769	1.8765699806421101	2.9957373383262	1.10370786084408	749.2593547001695	1.723484519833075	2.0	2.0	2.0	2.0	1.7237889360934902	2.0	2.0	2.0	2.0	2.0	2.2647548635511052	2.0	2.0	2.0	2.0	0.0
YLR107W	113.1336370104715	14.216351548222999	16.291112093326753	69.78851942788404	37.728775038983756	11.27334661540035	1.961727466849265	3.065451110021135	1.041762354518535	707.3865767286745	1.737918928282025	2.0	2.0	2.0	2.0	1.711969175431185	2.0	2.0	2.0	2.0	2.0	2.12424123201439	2.0	2.0	2.0	2.0	0.0
YLR108C	89.3583328555016	13.5510371891164	15.83508548513095	26.68373197926285	36.97212863456696	11.05292943697695	1.9619962699463551	2.97460507363499	1.163304105233545	810.816892142994	1.73243103084134	2.0	2.0	2.0	2.0	1.6678515368190752	2.0	2.0	2.0	2.0	2.0	2.264684966416895	2.0	2.0	2.0	2.0	0.0
YLR109W	112.6462268955625	14.0937583880607	14.06012475837475	25.9407473629839	37.231825436190704	11.1699275311254	1.942123082581935	2.95343136546155	1.11020281469211	730.600582703251	1.672653799484435	2.0	2.0	2.10115611338746	2.0	1.63533577368388	2.0	2.0	1.888211908424855	2.0	2.0	2.16009323437404	2.0	2.0	2.0	2.0	0.0
YLR110C	120.955290181816	14.2359801093797	18.2241505949791	33.9807077113303	37.213608219446044	11.43121864494935	1.929960135317545	2.976288714239975	1.1372381276677102	765.0177360004105	2.0	2.0	2.0	2.0	2.0	1.895868808765825	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YLR111W	162.9803338456945	13.36692832085395	15.5896278800303	31.1246446258472	36.742219226026805	11.31269899770105	1.94304917600639	3.0389111516847302	1.1369684277673802	758.8319784526846	2.0	2.0	2.0	2.0	2.0	1.894032134659525	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0
YLR112W	123.87076887571075	14.3300058611353	15.6166890491014	35.7363191836812	36.7278650093274	11.572627074894575	1.99467850083192	3.0102931125408525	1.091904539911375	745.4982645985713	1.7097259349152476	2.0	2.0	2.0	2.0	1.7155222824878427	2.0	2.0	2.0	2.0	2.0	2.1348021968699324	2.0	2.0	2.0	2.0	0.0
YLR114C	124.71872957643251	13.2258156161634	16.20749159733485	48.354002242044544	37.336025713635	10.72736008578565	2.037714645533335	2.93966379010015	1.0768322086622302	746.3470120288521	1.63130154195995	2.0	1.88808680118312	2.0	2.0	1.678436029702755	2.0	2.0	2.0	2.0	2.0	2.27551161205593	2.0	2.0	2.0	2.0	0.0
YLR119W	102.4564475953855	13.662182549140649	16.37237778465945	54.8733316703877	37.26105264797185	11.61005431187875	1.9295225946625	2.936643175291745	1.054411418142735	674.85049899059	1.7149578132080099	2.0	2.0	2.0	2.0	1.700836638680675	2.0	2.0	2.0	2.0	2.0	2.30592197111301	2.0	2.0	2.0	2.0	0.0
