orf	het | growth (pooled culture, barseq) | pH [4.5], temperature [16 C], chemostat | YPD | Paget CM~Delneri D, 2014	het | growth (pooled culture, barseq) | pH [4.5], temperature [16 C], chemostat | F1 (C-lim) | Paget CM~Delneri D, 2014	het | growth (pooled culture, barseq) | pH [4.5], temperature [16 C], chemostat | F1 (N-lim) | Paget CM~Delneri D, 2014
YJR062C		-0.530175163	0.120967971391428
YJR063W	0.307680643302475	0.195472659	0.14208822475278
YJR064W	-1.27441768023253	-0.843231823	1.08493115309647
YJR065C	-0.482180683033339	-0.404372786	0.0343937606862622
YJR066W	-1.15267135810125	-0.48904953	-0.321783697848744
YJR067C	1.66729400619337	-1.091339788	6.11204728173747
YJR068W	-1.30716289186939	-0.669328996	-0.196681691296887
YJR069C	1.53032311978643	-0.766610542	0.575256779460677
YJR070C	-1.04225030322478	-0.995992437	-0.838193770406801
YJR072C			
YJR073C	-0.89399761989285	-1.044046821	-0.675557163583134
YJR074W	-0.855484669481001	-0.984947312	-0.989210309106898
YJR075W		-0.772842496	0.0249886129085949
YJR076C		-0.599465752	-0.587932460971719
YJR077C	0.966628672890657	-0.780386218	-1.36807419611511
YJR078W	-0.770821963021946	-0.635283708	-1.75296891189859
YJR079W			
YJR080C		-0.73421156	-0.988817186432448
YJR082C	2.02685097859759	0.225687612	-6.72991830554418
YJR083C	-1.37617671758636	-0.858138802	-0.321438422534073
YJR084W	-0.835747073904114	-0.464231819	-0.413929343595407
YJR087W	-2.04117033622337	-0.906503953	-0.275203668302859
YJR088C	1.61838228295403	0.65999531	5.72672487710395
YJR090C	-0.791653052452639	-0.85795911	-3.43785620127122
YJR091C	-0.378659723082357	-0.480525344	0.171087797574993
YJR092W		-0.607568268	2.24275293759526
YJR093C		-1.187074695	-0.442675489430988
YJR094C		-0.997586027	-0.552498766610574
YJR094W-A	-1.85125200632587	-1.009201233	-0.0960204663312574
YJR095W		0.574332312	-0.815533173175051
YJR096W		-0.720956289	-0.448162107064052
YJR097W		-0.711576868	-0.496404204969896
YJR098C	0.890291725857403	-0.570507514	-0.570092827388076
YJR099W	1.16104493078471	-0.62705529	1.50417368166806
YJR100C	-0.688753061705003	-0.807298513	0.105395255882027
YJR102C	-0.0978289864459895	-1.054541911	-0.990619879392484
YJR103W		-0.845885192	-2.95849112677675
YJR104C		-0.195699499	0.292046714069706
YJR105W		1.03205649	
YJR106W	-0.717474825175949	-0.085553958	-1.00427216990281
YJR107W	0.485540493312689	-0.840746109	-0.563726022387072
YJR108W	-2.17714952621937	-0.19134385	-0.63323003948635
YJR109C	-0.827038721743486	0.635373802	-0.171550158281544
YJR110W	-2.64511269599831	-2.337814938	-0.523072653703827
YJR111C			-6.09165757828526
YJR112W		6.639475433	-1.01746149149818
YJR113C	-0.451194849008947	-1.274406383	-0.272773171119532
YJR115W	-0.655431994545966	-0.614736139	-0.258527901857673
YJR116W			-0.65660717084042
YJR117W	-0.855972305279273	-0.983096057	-0.00732332051167766
YJR118C	-1.05885122789891		-0.0896145089062583
YJR119C		-0.85690676	0.502334069049864
YJR120W	0.988738043749656	0.258848769	0.369081980030659
YJR121W	-0.780545003924128		-1.50855541968695
YJR122W	-0.554943039103546	-0.513455868	-0.703191213702695
YJR123W	0.970088191859735	-0.369808288	0.437772975747441
YJR124C		-1.063790419	-0.17144336731313
YJR125C			
YJR126C		-0.492950389	1.04523103015014
YJR127C	0.999910517725418	-2.997586026	
YJR128W		-0.864628669	0.133840753207276
YJR129C	-0.700091767037016	-0.032564168	-1.41911522757644
YJR130C		-0.942767497	-1.40049567370788
YJR131W	-0.223118192551269	-0.795909656	-0.488990559441799
YJR133W	-0.790102037112421	-0.592268518	-0.719704267186833
YJR134C	-0.0308061338902733	0.29574459	-0.440962265450659
YJR135C	-0.398084940043108	-5.678407047	-0.161902126876306
YJR137C		-0.820261748	0.393920192123954
YJR139C	-0.338837087301921	2.587376474	-1.13746126862737
YJR140C	2.39414715157412	-0.156726623	7.00209008483082
YJR141W		3.5405827	-4.47985346543787
YJR142W	-2.2222055200651	-0.708585614	0.0258245363440639
YJR144W	-2.16477349324484	-0.094447565	4.22328607624371
YJR145C		0.642195003	
YJR146W	-1.28963744871482	0.446812154	0.577699956125183
YJR147W		1.937223127	1.44750123265874
YJR148W	2.15011564557362		-0.523352421719625
YJR149W		1.834840082	
YJR150C	-1.16378221249963	1.036238851	0.240849296579486
YJR152W	-0.800918792998942	0.091409618	0.21010664795483
YJR153W	-0.387247932434435	-0.433343921	-0.510989132445737
YJR154W		1.618445845	
YKL001C	-1.20852410971471	1.254963154	-0.935153092791128
YKL002W	1.6021184164243	-3.139464155	1.60593059530358
YKL003C		0.073834427	0.694047516318595
YKL004W		-0.679733091	
YKL005C	-0.809541624113145	-0.499081683	0.965792693883703
YKL006C-A		0.50469148	-0.330106346004809
YKL006W	-0.435094823227152	-0.330612477	0.0088124648084276
YKL007W		-0.792850617	0.477466654666696
YKL008C	-0.223689936706117	-0.355995235	0.496562050939191
YKL009W		-1.165159918	
YKL010C	-0.208634992661593	-0.857857836	0.584726270493819
YKL011C	-0.61392855904497	-0.840760804	-0.0025039267511599
YKL012W	0.858303664147198	1.013678187	4.29215469588319
YKL013C	-0.227094382623187	0.559790643	-2.88592250109335
YKL014C	-0.431660364542142	-0.957874389	-0.462501974989371
YKL015W	-1.15381443003033	-0.272472943	0.507310628270923
YKL016C	-0.545319403498367		2.27396497751367
YKL017C		4.597189795	-1.48303394703582
YKL018W			
YKL019W		-0.474548672	
YKL020C		0.074125329	1.25485615471634
YKL021C		1.106237454	2.50376945200056
YKL022C		-0.676243943	0.18446682698897
YKL023W	-0.384640775994516	-0.538377242	1.24956185527793
YKL024C	-1.03657228524322	-0.786648295	-0.245443948528176
YKL025C	-0.733908252138484	-0.673313991	0.0777446126256939
YKL026C	2.72518708552358	-0.567200563	6.53496407476649
YKL027W	-0.723978549066937	-1.012920724	0.282163500553367
YKL028W			
YKL029C	-0.954614182103695	0.416821833	-0.477091364743047
YKL030W	-0.969899365776016	-0.840057576	0.0366759844571754
YKL031W	-0.632619833020837	-0.410662556	0.599504326103792
YKL032C		-0.611346117	-0.437021549711242
YKL033W		-0.591693057	2.73043519659736
YKL033W-A	-0.920887991397291	-0.291715806	0.669893654174445
YKL034W	0.36577006741281		-0.506758221837792
YKL035W	-1.45567045386281	-0.081011815	-0.675852653368895
YKL036C		-5.409467116	1.07797839296621
YKL037W	-1.08525274580632	-0.574912013	-1.04811378209282
YKL038W	-1.05923098022238	-0.565441163	-0.333208917171954
YKL039W	-0.93500136125104	-1.21248129	-0.522597281652424
YKL040C	-0.254160678131321	-0.786962636	-0.160569530967808
YKL041W	0.147779741448919	-0.639622878	-0.307386269642545
YKL042W	0.0128929759765438	-0.989913276	-0.144314938907456
YKL043W	-0.679280239653465	-0.88786482	-0.13077695459392
YKL044W			-2.13746126749744
YKL045W	-0.00852335342098709	-0.783352446	-0.212612782930011
YKL046C	-0.721237353554286	-0.595608389	-0.425586654817275
YKL047W	-1.02463284538992	-0.777159176	-1.44558356381384
YKL048C	-0.981964921203889	-0.473771015	0.0245585352943045
YKL049C	-0.843164581254747	-2.151007807	-0.350138534603649
YKL050C		0.953504373	0.0849311534623555
YKL051W	0.901430042962816	-0.673224572	-0.603909297402727
YKL052C	-0.457049271590163	-0.820836777	-0.211647512625747
YKL053C-A	-1.26792029405411	-0.665927292	0.162818263466163
YKL053W	-1.34464763907254	-0.532694936	-0.253763792060993
YKL054C		0.417451473	
YKL055C	-1.26797246255711	-0.668505836	-1.28555990760279
YKL056C		2.18584957	
YKL057C	-0.0968384655900533	-0.627265672	-0.58915723746364
YKL058W	-1.25666923442855	-0.122975472	-1.15153645313214
YKL059C	-1.49234833696128	-0.56947898	0.594342621242197
YKL060C	0.302594458139705	1.064734061	2.78537087149418
YKL061W	-0.751761311214153	-0.765363163	-0.186756564223299
YKL062W	0.403340341295859	-0.694610027	0.11992657461659
YKL063C	-0.64562169499973	-1.002157396	-0.262296540239672
YKL064W	-0.975725222595193	-0.479411787	-0.267056383720901
YKL065C			
YKL066W	-0.707196875636018	-0.812626381	-0.0564871894931883
YKL067W	-1.07036267252343	-0.819147236	-0.408996503482334
YKL068W		-0.283804415	
YKL069W	-0.854586616391189	-0.262358211	0.412644177118096
YKL070W	-0.70687798671698	-0.957344629	-0.487900900687954
YKL071W	-0.903672536720966	-0.594175195	-0.188167020876082
YKL072W	-1.45475684693737	-0.134454292	-0.327316372021138
YKL073W		-1.582548527	
YKL074C	0.587177203845091	-0.543991907	0.240585294693884
YKL075C	0.233593451728562	2.542065392	-0.69000229046323
YKL076C	-0.646133016886129	-0.422583332	-0.0773658336204119
YKL077W			1.25964121706671
YKL078W	-0.531985772409417	-0.498048376	0.944603269446012
YKL079W	0.0692453307273598	-0.001371318	0.0956888577045447
YKL080W	-1.33810702810816	-0.592710029	-0.0265928708634115
YKL081W	-1.04576018580736	-0.682104552	-0.0125029975074635
YKL082C	-0.637249145338659	0.194736027	1.18446682682494
YKL083W	-0.295347411639589	-0.365369392	0.290114942529096
YKL084W	-0.798708141452398	-0.685644054	0.334342275330189
YKL085W	-1.22314390101319	-0.728038462	1.41455081103241
YKL086W			
YKL087C	-0.578202422772039	-0.539155932	-0.214082549671624
YKL088W		2.379160597	-0.722423768595248
YKL089W	1.60793824595839	-1.093203897	3.127075162865
YKL090W	1.61352550151715	-0.040730751	-2.91928109765346
YKL091C	-1.5900924986034		0.741684337498397
YKL092C		-2.427375129	0.669893654560155
YKL093W	-0.288814030051529	-0.702441442	-0.343108191693705
YKL094W	0.0305633939176655	1.619848595	0.164674521900014
YKL095W	-0.590834039539775	-0.203355933	-0.427055964661375
YKL096W	-0.705996507595361	-0.777783237	-0.340744866174202
YKL096W-A		-0.473282213	-0.500031348012086
YKL097C	0.130350081951675	-0.474946025	0.280500811952115
YKL098W	0.155927604694361	-0.391752329	3.11046624646945
YKL099C	-1.42074522447051	-0.548760214	-0.86212586753458
YKL100C		-0.311373966	0.0266978878282019
YKL101W		-0.357804997	0.184466826824948
YKL102C	-0.795090589227587	-0.273722376	-2.80717662075613
YKL103C	-0.504804778643322	-0.351635229	0.594687309748222
YKL104C		-0.232681367	0.398379017579717
YKL105C	0.925219328467628	1.650941603	2.91782116746653
YKL106W	0.0776077600547587	-0.717597135	0.316256699425168
YKL107W	-0.979205500903084	-0.579737301	-0.157429684203477
YKL108W	-0.607265855593328	2.521194147	0.0310444565644383
YKL109W	-1.01158986939149	-0.865792305	-0.449983856581359
YKL110C	-0.93881722533185	-0.837033783	-0.0970264032900735
YKL111C	-1.34123115424646	-0.12287811	-0.0916036507281082
YKL112W	-0.733273271143959	-0.413633385	0.876957791908868
YKL113C	-0.361252900273775	-0.666483006	-0.161660962814369
YKL114C	-0.597083726659602	-0.58300832	0.0340191998894702
YKL115C			0.669893654560155
YKL116C	-1.12243251054508	-0.580135937	0.26328351449641
YKL117W	-0.722468540643598	-0.653119328	-0.479913286439649
YKL118W	-0.11452326905208	-0.257863559	0.606226502483401
YKL119C	-0.972027012010431		0.441832482241961
YKL120W	-0.826266352662232	-0.057050925	0.203073612636956
YKL121W		0.002413973	0.66989365399519
YKL122C	-0.675508811542679	-0.568332707	-0.597049075356319
YKL123W	2.46934731070923	2.324217383	1.19034339281533
YKL124W	0.27829852973779	0.466694992	1.16694906596815
YKL125W	-0.609143326679222	-0.226560464	0.494043818376075
YKL126W	-1.23558135858399	-0.668811805	-0.404830264080314
YKL127W	-0.794498777521412	-0.391553788	-0.123571520146771
YKL128C		0.057232503	0.321970350574883
YKL129C	-0.874387267862485	-0.135412575	1.66989365456015
YKL130C	-0.959051468920947	-0.554123874	-0.623268302114091
YKL131W		-0.276832672	1.39503381272256
YKL132C	-0.917688905897785	-5.581336715	1.04007691746287
YKL133C	0.136935534256066	-0.625572966	0.546490327794459
YKL134C	-1.14391600023894	-0.653110445	-0.200910698952135
YKL135C	-0.997868151360084	-0.465432039	-0.0905711358767235
YKL136W	-1.0604859301389	-0.718404735	-0.328098978025649
YKL137W		-0.594175195	0.988273600674756
YKL138C		-0.357804996	-0.262992149957951
YKL138C-A			
YKL139W		-0.6895641	0.758850398613273
YKL140W	-0.721680840746781	-0.867131615	-0.10705392414461
YKL141W	0.714404880231801	-0.556083194	1.67594269899339
YKL142W	0.287740295082268	-0.531792786	-0.626253637182988
YKL143W		3.172338974	0.94104070576994
YKL144C		0.057232503	
YKL145W	0.646595633427553	-0.503002912	-1.22765907641631
YKL146W	-0.777225948452147	-0.679346521	0.663953808619113
YKL147C	-0.112385672698206		-1.97866900909121
YKL148C	0.277052840960244	-0.256407325	-0.564031163040997
YKL149C	-0.658838690552526	-0.314185312	-0.173261989428871
YKL150W		0.600887069	0.184466827389913
YKL151C	-0.633305402571009		-0.52857788674874
YKL152C			
YKL153W	-0.597800137252935	-0.638400936	-0.61389931194871
YKL154W	-1.17621775225863	-0.230514944	0.304681461997105
YKL155C	-1.15212051049114	-0.554468836	-1.52764357833029
YKL156W	2.50942988242987	-1.177250279	-1.04019771827023
YKL157W	-0.7185278265317805	-0.940402423	-0.3994571133364905
YKL159C			-0.137461267497449
YKL160W	-0.619117497328364	-0.765340304	-0.106668114031746
YKL161C		1.587376474	1.4302232415472
YKL162C	-0.767836808596952	-1.037330499	-0.80746589207414
YKL162C-A	-1.25627969329059	-0.445829744	0.361517080998151
YKL163W			
YKL164C	-0.723884833376883	-0.396481757	-1.177725138013
YKL165C		-0.649662723	1.03246373337989
YKL166C		0.057232503	
YKL167C		-0.854168065	0.0324637333199183
YKL168C		-0.357804997	
YKL169C	0.715434123860901	-0.548612896	0.10568971384299
YKL170W	-0.776528097960491	-3.044305524	0.159520469659809
YKL171W	-0.539578215084694	-1.232274114	-1.89645316809637
YKL172W	-1.06953348696564	0.17459495	0.273625959041003
YKL173W	-0.894698468221382	-0.477606519	-0.0895665776526781
YKL174C	-1.01052697319897	0.122495143	-1.15680299036863
YKL175W	-1.9528649106679	-0.941118	1.28079294465472
YKL176C		-1.244400334	-0.552498766610574
YKL177W	-0.551948725995769	-0.605144593	0.298637846676442
YKL178C	-0.344600718411946	1.673221899	-0.0219840509524915
YKL179C	-1.31265328926605	-0.446570858	-1.63157033755742
YKL180W	-0.92135497130297	0.329454992	-0.443377044894612
YKL181W	-1.51441668639008	-0.34014633	1.29604889139762
YKL182W	-0.813309028288184		0.164002724336848
YKL183W	-0.730185513640594	-0.041741284	0.156800084058122
YKL184W	-0.971451660274757	-0.800495941	0.221866798642456
YKL185W	-0.303008391064176		3.04134188428338
YKL186C	-0.887227488677407		-3.11576619674044
YKL187C	-0.3912208938672	-0.511514412	0.143190551708051
YKL188C	-0.942244995113735		-0.748082724425667
YKL189W		-0.523636023	0.81673504244413
YKL190W	-0.64092640825952	-0.346489683	-0.260641525901714
YKL191W	0.878271957579668	0.216500429	1.10200466695677
YKL192C	0.0559575222828241	-0.744746178	-0.446299363678522
YKL193C		-0.510870031	0.214524060436847
YKL194C	-0.903396674605371	-0.564261377	-0.442874276358006
YKL195W	-0.0508311720902004	-2.874749074	-0.549359060148699
YKL196C	-0.512450594329078	-0.750881034	-0.787750016923853
YKL197C			
YKL198C	-0.8122559421227885	-0.7168111975	0.329031813801611
YKL201C	-0.9020235343933	-0.190420468	
YKL202W	-1.34178363260564	-0.596876158	-0.512658502999837
YKL203C	0.326020099095254	-0.602538586	-0.197641980787482
YKL204W	-1.42302326817317	-0.229493832	-1.59314075145948
YKL205W	-0.78959796977573	-0.621516887	-0.567346531353644
YKL206C			
YKL207W	-0.892456053527023	-0.716886089	-0.198861813263525
YKL208W	-1.50919892907638	-0.725395333	-0.463277449270053
YKL209C	-0.693553708053924	-1.045056099	0.874511373047842
YKL210W		0.055317844	0.873233333656216
YKL211C	-1.33423870283917	-0.442613384	-0.394336880514091
YKL212W	-1.36289359102876	-0.859860952	-0.0507239461021465
YKL213C		-0.552183042	0.0974835249136084
YKL214C		0.205170921	3.14794095161975
YKL215C	-1.11719627971654		-1.10040508689867
YKL216W	0.0267438483551193	-0.803933799	0.669893654560155
YKL217W	-1.07593309680576	-0.816535086	-0.607959466071137
YKL218C			
YKL220C	-0.474112535546824	-0.261681145	1.79064581340609
YKL221W	-1.19006596053036	-0.43723481	-0.13389465294682
YKL222C	-0.0378593636214922	-0.580417124	0.476070385456402
YKR001C	-0.511482902467212	0.020706627	1.0324637331037
YKR002W		-0.540524111	0.112862086072804
YKR003W	-0.590445441409042	-0.711441951	-0.479635894344083
YKR004C	-0.995079314915209	-0.689335113	0.241050355380527
YKR005C			
YKR006C	-0.217214453316872	-0.675828637	-0.76785519763003
YKR007W	-0.676742829514874	-0.586938996	-0.0374495361531409
YKR008W	-0.720646907777364	-0.69765615	-0.530404996397644
YKR009C	-0.456194606195481	-0.645478688	-0.686000360646085
YKR010C	0.724343759540119	-0.548444938	0.445094735284219
YKR011C	-0.742027443151046	-0.304365737	1.10539525623213
YKR012C	-0.447258434866781	-0.758952108	-0.0345429555265232
YKR013W	-0.656500287764016	-0.471146469	0.214302056611007
YKR014C		-0.567221587	-0.352967303531782
YKR015C	-1.1948460467525	-0.568124585	-0.0658290409584028
YKR016W	-0.337112406030326	-0.717982722	0.355496917864481
YKR017C			
YKR018C		-2.454138296	1.18446682682494
YKR019C	-1.20562917461588	-0.438199587	-0.0833845952937289
YKR020W	-0.916913201734709	-0.720050546	-0.950061300126788
YKR021W		-0.161076227	1.92143242117947
YKR022C	-0.847766537702494	-0.681114118	0.245666983860698
YKR023W	-1.2482547900569	-0.354390332	0.151540822028935
YKR024C	-0.757137845691641	-0.663385097	-0.884554169420999
YKR025W			
YKR026C		-1.422760438	-0.167834917065273
YKR027W	-0.914294559959643	-0.319972923	-0.156654833230399
YKR028W	-1.19244750491067	0.221228653	0.627207254849589
YKR029C	-0.402211570925407	-0.107889936	0.997698315320527
YKR030W	-0.54503693254779	-0.430290504	0.00549668602611617
YKR031C		-1.997586027	
YKR032W		2.642195004	
YKR033C	-1.41146899618897	-0.708478885	-0.288957173789217
YKR034W		-0.075443597	-0.552498767152936
YKR035C	-0.812449647473385	-0.772842496	-0.552498767906222
YKR035W-A	-1.23642845195848	-4.027708199	-0.234303391091421
YKR036C	-0.360454746276365	2.066554801	0.48144856470859
YKR037C	1.78877681824192	-6.156428562	0.230403111321931
YKR038C	1.26382266279606	-0.633714539	-0.525478553433869
YKR039W		-0.434657457	2.45036088716486
YKR040C	-0.272915694173679	0.071879279	1.99182174888255
YKR041W		-0.44268885	-0.218888867420039
YKR042W	-0.0547979334487181	-1.221483525	-0.60603719431415
YKR043C	-0.974646306326004	-0.141077278	-0.671404172495383
YKR044W	0.49777198349521	-0.918519951	0.0338816161409897
YKR045C		-0.575432996	-0.550154826499344
YKR046C	0.915272922059155	-0.391852477	-1.31408092143724
YKR047W	-0.995919408812675	-1.48400862	-0.346383634385362
YKR048C	-0.868400233034623	-0.6201341	0.0817499061424484
YKR049C	-0.671087593771653	-0.252701996	0.24696824527153
YKR050W	-0.68641740447223	-0.275100346	-0.0702523109699231
YKR051W		0.57151744	0.530990587844553
YKR052C		-0.483631968	0.553952174168781
YKR053C	-1.31653100675909	-0.386844669	1.74168433671686
YKR054C	-0.723425504845452	-0.222262158	0.0297442320919041
YKR055W	0.284528050500197	-0.835982084	-0.362447065729774
YKR056W		1.444600384	
YKR057W	-0.161070771896709		0.168495869585401
YKR058W	-1.09052357064154	-0.830740879	0.681091860190137
YKR059W	-0.121326255575212	-0.611561589	0.727609151737224
YKR060W	0.497869104575974	-0.14266793	-0.180584775319328
YKR061W	-1.03871982515944	-0.649430331	0.368429661702554
YKR062W	-1.50501360468424	-0.736803277	0.151164851948017
YKR063C	-0.733622730002506	-0.805799396	0.435682716917867
YKR064W		-0.570925843	0.447501232937453
YKR065C			1.14457409969653
YKR066C	-0.383210586299374	-5.011247235	0.12917537427246
YKR067W	-0.806839488167713	-0.764857512	-0.501923406634657
YKR068C		0.287126483	-0.28946436139447
YKR069W	-1.13370638076163	-0.356797176	-0.4206581037703
YKR070W	-1.23003898511861	-0.590819808	-0.180152345616988
YKR071C			
YKR072C	-0.730269160896431	0.772216149	-0.983655931793676
YKR073C	-1.76531828297138	1.238322063	1.17818056394724
YKR074W	-0.201832374810923	-1.188905089	0.488723895522252
YKR075C	-1.0290491141986	-0.420763628	-1.61179595084425
YKR076W	-0.539434748804143	-0.664789363	-0.175295541495626
YKR077W	-1.88309228000459	-0.642873914	-0.575806140956047
YKR078W			
YKR079C		2.043558985	2.74518178146795
YKR080W	-0.736767069704054	-0.495736366	-0.283312134526986
YKR081C	-1.2085506942636	-0.368673654	0.506394921550892
YKR082W	0.332325224569319	-0.921850916	-0.380732418852375
YKR083C	-0.238443483503434	-0.670325686	-0.165269927085209
YKR084C	0.613837385746821	0.461634901	0.339441486886406
YKR085C			
YKR086W		0.012868331	4.52708478026303
YKR087C		1.082646501	
YKR088C		-0.652300982	-0.150826526466343
YKR089C	-0.739102835157765	-0.207450938	0.862538731937586
YKR090W		-6.334131072	-0.114741191254518
YKR091W		-0.942767497	-1.75894964424371
YKR092C		-0.675657931	-3.87442686211562
YKR093W		0.642195004	-2.59689288623746
YKR094C	-2.12253242215765		0.172641391636823
YKR095W		-0.696398461	
YKR096W	0.220675318598891	-0.519645061	-0.412321108828594
YKR097W		-0.08380464	-2.13746126749744
YKR098C		-0.367019559	0.0258609990106169
YKR099W	-0.766069882766967	-0.447547328	-0.223069983131711
YKR100C			-0.760566714049728
YKR101W	-0.883101691810612	-2.659357181	-0.567108462056891
YKR102W	-0.260978198650533	-0.862064869	-0.757357558732969
YKR103W	-0.907954281695044	-0.867595425	1.1729711876015
YKR104W	-1.207925847821	-0.925182209	-0.425851248081104
YKR105C	-0.506671763223038	-0.475815481	-0.190313150168592
YKR106W	-1.20545151861048	-0.440008888	0.0173998609227978
YLL001W		-1.184901601	0.257307633481499
YLL002W		0.002413973	
YLL003W		-0.590918932	-0.0171141890923147
YLL004W		-0.862601027	0.263623033645942
YLL005C	-0.939659042967073	-0.332978491	-0.304174140426672
YLL006W		-0.449640059	0.0433943034446107
YLL007C	-1.15073373240811	0.935299777	0.599504326292113
YLL008W	0.818130428057555	0.009073735	1.4167389793816
YLL009C		-0.319514121	-3.22860915622437
YLL010C	0.294321040872711	2.100328262	-0.23071842135868
YLL011W	-0.733810183855647	0.42341898	1.1615056786805
YLL012W	-0.703209400668334	-0.775390751	2.43836443845157
YLL013C	-1.22678156254899	-0.673188123	-0.102304822515051
YLL014W	-0.961429344994222	-0.712161255	-0.184390795588069
YLL015W	-0.602244734286957	-0.401258104	-0.223494186864478
YLL018C	-0.649005763538951		0.227897845616161
YLL018C-A	-1.28666822078053	-0.583293331	0.230073053935655
YLL019C	-0.98679999980265	-0.729734174	-0.201616407901226
YLL020C		-0.582548527	0.0192642357254439
YLL021W			
YLL023C			
YLL024C	1.43226687942119	6.025113728	1.16794586688775
YLL025W		0.287126483	
YLL026W	2.02565324753775	-0.350305534	2.77742211851937
YLL027W	-0.611715300767286	-4.224696516	-0.591166275463593
YLL028W	-1.41751221687007	-0.571037418	0.0459848729257817
YLL029W		1.587376474	
YLL030C	-0.806489211490663	-2.579119518	-0.227973560510276
YLL031C		-0.937901742	-0.823570491844407
YLL032C	-0.662993019131907	-0.478574644	0.0148171225363287
YLL033W		1.110068624	-1.09306714841206
YLL034C	0.0840687340459705	-0.284713485	-1.46053846314609
YLL035W		-0.794949164	-0.218737001386513
YLL036C			
YLL037W	-0.712425543723085	-0.745783483	-0.761594366151964
YLL038C			
YLL039C	-0.725697553091142	-0.295601501	-1.19598734448091
YLL040C		0.324342068	-0.437021549921321
YLL041C		-0.176131036	0.109297598169378
YLL042C	-0.994351101860726	-0.708546789	-0.292787998151764
YLL043W	-0.941877180203063	-0.496693895	-0.0604992860233897
YLL044W		0.34692938	0.368178779495213
YLL045C	-1.00441284911256	-0.504581656	1.76384289254063
YLL046C	-1.02809685628319	-0.465741819	0.429333110034789
YLL047W	-0.833817762244159	-0.371332711	-0.311073914655928
YLL048C	-0.788577281888275	-0.509588818	0.0922424865222995
YLL049W		-0.633768074	-0.754952026505818
YLL050C		0.201622412	-0.552498767341257
YLL051C	-0.61954318564355	-0.496047921	-0.145997949819625
YLL052C		-0.275342837	0.317104595600207
YLL053C		-0.712183808	-0.0897258415481265
YLL054C	-0.987138057809147	-0.742841189	-0.0332185920206026
YLL055W	0.371656296043926	-0.080048187	1.64389844546224
YLL056C	-1.32182803817201	-0.523599749	-1.76318663780108
YLL057C	-0.906994855894572	1.135662463	3.07199209756348
YLL058W		-0.510176077	0.636320545838458
YLL059C		-2.307764314	1.66989365399519
YLL060C	-0.876913400918876	-0.76070717	-0.623037759957572
YLL061W		0.454916436	0.757756115408493
YLL062C	-0.0736446935586132	2.484500932	1.78853815047597
YLL063C			0.184466827389913
YLR001C	-2.18827162038283	-0.429204261	1.25532342421483
YLR002C			
YLR003C		-0.649793089	0.0715654289934721
YLR004C	-0.908627645081105	-0.734616998	0.254175798670347
YLR005W	-1.19237343972757	0.86511434	2.77312381201837
YLR006C			
YLR007W	1.69457820090981	-1.745875448	-0.619755205735109
YLR008C	-0.704936500860902	-0.654894785	-0.00370477455026344
YLR009W		-0.362210175	-2.81553317357385
YLR010C	-0.618329813944843	-0.527187308	1.26907905470746
YLR011W	-0.9474066991826	-0.874136481	-1.52172641837225
YLR012C	-0.595660130160483	-0.043973572	2.47796651356988
YLR013W		-3.504422625	0.365374466275075
YLR014C	1.02467657080951	0.979695903	-1.48468338279889
YLR015W	0.138567982693893		0.20736722905691
YLR016C		-0.411003385	-1.70084967333914
YLR017W	1.42390376407049	-1.157580796	-0.121746224526774
YLR018C	-0.786249002647632	-3.590082803	0.0472850582783321
YLR019W	1.62218598371949	3.245554273	1.94789596063203
YLR020C	1.97517074511131	-0.399869056	0.233962444894357
YLR021W		-0.838262812	0.132477833600772
YLR022C	0.106438886019921	-0.436397187	-0.871436166981465
YLR023C	0.647688924868149	2.038038416	0.301872780865178
YLR024C		0.811090923	-2.9448161900393
YLR025W	-0.959950193708403	-0.383021282	0.56262156802822
YLR026C	-0.0323312053694012	-0.649428419	-0.0560190719301669
YLR027C	-1.0598349323037	-4.439782299	0.322900221901298
YLR028C	-0.290759374424582	-0.752335825	-0.0852050308945519
YLR029C		-0.772842495	0.110466245381171
YLR030W	-1.0701163765156	-0.925712333	-1.73995139057022
YLR031W		-0.55459259	-0.0393511824781664
YLR032W	-1.3237988877265	-2.506865811	-8.02010431741468
YLR033W	2.04684004463372	-0.700491652	1.72051972723659
YLR034C	0.363280112545155	-0.061820169	-0.213923261721414
YLR035C	-0.857299183744788	-1.822272205	-1.38419386180854
YLR036C	-0.359097581228623	-5.371728272	-0.000922435147824878
YLR037C	0.197235662036131	-1.277693946	-2.05945875599836
YLR038C	1.04150974100465	0.314140806	1.05176428974994
YLR039C		0.201278872	3.47233308608319
YLR040C	-2.24906551363548	0.604620692	1.77177326838801
YLR041W	-0.540236911487453	-1.123310743	-0.412443527113624
YLR042C	0.440457737879531	-2.402965895	1.49996865273402
YLR043C		2.449549925	-0.552498766610574
YLR044C		1.250846814	-1.3301063460048
YLR045C	-1.67124680208883	-0.2717134	-0.849241048845868
YLR046C	-1.62412130791918	-0.664466335	1.83216508265927
YLR047C		-0.982295862	0.156632618738531
YLR048W		-0.212273608	2.15799461611013
YLR049C		1.002413974	
YLR050C	0.0549905376840592	-0.818320126	0.776238885724413
YLR051C		4.519804765	0.892286075534558
YLR052W	0.68652401825346	-0.307706385	-0.0674224913633743
YLR053C	-0.602678159674496	-0.391227998	1.77742211889601
YLR054C		-0.378606802	-0.552498767341257
YLR055C	-1.42558532936746	0.080416485	4.83981865541538
