orf	het | growth (pooled culture, barseq) | pH [4.5], temperature [16 C], chemostat | YPD | Paget CM~Delneri D, 2014	het | growth (pooled culture, barseq) | pH [4.5], temperature [16 C], chemostat | F1 (C-lim) | Paget CM~Delneri D, 2014	het | growth (pooled culture, barseq) | pH [4.5], temperature [16 C], chemostat | F1 (N-lim) | Paget CM~Delneri D, 2014
YDR073W	-0.0801091968189549	-0.15648369486022998	-0.7179312077199389
YDR074W		1.0189793235641318	-0.4347388633029336
YDR075W		0.43051910959251866	
YDR076W		-0.3983524711988393	-1.0860591656786478
YDR077W			
YDR078C	-0.07013756427975255	1.1244813364305664	0.4571232657351069
YDR079W	1.2737122532610228	-0.08694830458879699	-0.22942419174849624
YDR080W	0.5698639146584417	-0.09260533020232782	-0.6167077549511785
YDR081C	0.6317748095346534	-0.3036138893203358	-0.5558438345197568
YDR082W		-0.5407078276012321	-0.3566917148495729
YDR083W	0.046898680135419396	0.1600551973022679	0.018984046120212223
YDR084C			
YDR085C	-0.197886214789952	0.0199108848190092	1.706664620819705
YDR086C			
YDR087C		0.15019853703273586	-2.5197262187151277
YDR088C		0.6110053826929451	-0.7875257302869663
YDR089W	0.648687969836885	-0.2423589218997611	-0.06834161547571685
YDR090C		-1.4891224826316478	1.8415275210748425
YDR091C	-0.5272851803592014	-0.10225600561322623	-0.48600106120764835
YDR092W		0.9960043539499293	
YDR093W	-1.0790707878083308	-0.6009394149250846	-0.25297066957659525
YDR094W	0.5856741952209441	0.8038002268926348	0.19360976140743605
YDR095C	0.3733967256333222		-0.5134048489349621
YDR096W	2.48921030252266		-1.0859847713702147
YDR097C	0.045158719139816124	-0.17227161297961058	-0.21518370740053425
YDR098C	0.39031346598485844	-0.00736668801593778	0.3349024916511865
YDR099W	0.13226185440915342	-0.1500597661434253	-0.023351577987096934
YDR100W	-0.23136718959599017	0.2653792714874626	0.6621011761315143
YDR101C	0.3914532193937077	-0.308007229185967	0.6131094268278532
YDR102C	1.980191429021669	0.43411506157159413	-0.7995551026959867
YDR103W			-1.4382089667103835
YDR104C	-0.010929448126759103	0.11499356379929107	0.025223062424104242
YDR105C			
YDR107C	-0.3498992355176506	-0.2221960193074547	-0.25764343284450186
YDR108W	0.11517351039977602	-0.212057784467748	-1.0529811211426297
YDR109C		0.3469017116431472	-0.26446403097593807
YDR110W	0.5687164940895101	0.08145232258286952	-0.05383599852754624
YDR111C	0.7316983663265253	-0.15992424427054294	-0.4850250284090786
YDR112W		0.9594933813115815	
YDR113C	0.147702940530703	-0.22927281293606291	-0.2586121719077187
YDR114C	0.02927422183341949	-0.2446022333742233	-0.3063485053869547
YDR115W	0.68690906745623	-2.6899431874941673	2.473393792794702
YDR116C	-0.2705348359909241	-0.7299296015287062	0.8494188714495069
YDR117C			
YDR118W		-0.4604977604593879	0.10132614662682105
YDR119W		-0.2189308692109599	-0.00556683797250353
YDR120C	-1.1987639677724937	-2.1659042492783933	-0.49411856260649917
YDR121W		0.5515301264661956	-0.01618754267101641
YDR122W	-0.2568353546924857	1.8898526770124744	-0.690779634581974
YDR123C	0.015348648924262498	-0.7256588071331502	-0.15378849281523202
YDR124W	0.11647884458644242	-0.014784841391327883	-1.0295132005881695
YDR125C		0.24910918556519482	0.34431998758607807
YDR126W	-0.6248151085667173	-0.07430448307363172	-0.1164031194260337
YDR127W	-0.328014942675451	0.1895576988189054	-0.2187340408061435
YDR128W		-0.0064000127980630185	-2.1032076827305017
YDR129C		-0.286083959846542	-0.3034658106314751
YDR130C		-0.19201485792641002	-0.15914357080044417
YDR131C		1.1452869137616855	
YDR132C	-0.042764633792722676		-0.4481474859024992
YDR133C		0.43051910959251866	1.9735980990380184
YDR135C	1.1355858858761996	0.49937471836457825	-1.258724438093898
YDR136C	-0.3020353517081924	-0.054023616125536786	0.16476004885381035
YDR137W	1.6142683031211036	-1.6977984237369854	0.28614734136323533
YDR138W	0.3958196448219622	-0.0029322241864980325	-1.6046543723261852
YDR139C		0.6821688389339966	-1.6176934959620524
YDR140W	0.46899495031449884	-0.37914436368604615	1.8347147640572168
YDR141C		-0.48872998960577096	-0.5740798245477886
YDR142C		1.2974377116148317	-0.28782172243782683
YDR143C	0.2752822909598763	0.08182585089119228	-0.575778614575735
YDR144C	4.407967002328139	0.46705453988346707	-0.6398972898836963
YDR145W	1.5567836516768205	2.245442610146227	-2.250445054885481
YDR146C		1.8314248316243393	
YDR147W		1.3143922122992724	
YDR148C		-0.3190025460499072	
YDR149C			-0.48328864061659343
YDR150W	-1.3480911510775193	-0.8572080388251748	-1.1432519414772573
YDR151C	2.2051228680013635	2.0809127452429625	3.270087656335572
YDR152W		0.7876754072823977	0.5150481738288039
YDR153C	0.8946621506186526	-1.2237601868913315	-0.8071221404136449
YDR154C	0.4875485492704909	-0.2870511362204655	-0.0489951854450491
YDR155C	0.1433336797060488	0.14441549144396643	0.8765775435071593
YDR156W	-0.45327880307474333	0.07556990314126216	
YDR157W		0.06127621492642198	
YDR158W			
YDR159W	1.720273231900013		-2.5287371690291987
YDR160W	-0.7693736188571302	-2.2181232988949606	-0.3740697379407204
YDR161W	0.20984224131368928	0.24013194809641794	-0.39079169733181185
YDR162C	0.8263921162605185	-0.2958947444504702	2.017434594898528
YDR163W	-0.5769558575481746	-0.47732281792806686	0.6088752721867268
YDR164C	-1.8332788484925153	0.6404638355096802	-0.17016353018057467
YDR165W		0.5501462109957475	
YDR166C	1.2798690083723316	-0.32011635343593076	-0.21278388877532173
YDR167W		2.308933171061339	
YDR168W		0.43051911047639174	0.8285465824281459
YDR169C	2.9413336823762406	2.1569810510878935	1.0273723896807656
YDR170C		1.0184671031919097	
YDR171W	-1.2409948635371917	-0.06924347607336075	-0.6589631873107348
YDR172W	0.14985668232390148	-0.08816523875284872	-0.3129758194779783
YDR173C		1.8314248316243393	
YDR174W	0.9309111707033975	0.4762085837920402	-0.5375540463962247
YDR175C		-0.010727222162088948	
YDR176W	-1.2108554976867087	0.6939851996641897	-0.2035201848791078
YDR177W		-0.4337014574122566	-0.8308030314279504
YDR178W	-1.0386891576486057	0.9923241600255189	0.29793717580636114
YDR179C		1.5660419407568773	
YDR179W-A			
YDR180W	0.36187414872954493	-1.3564979600917577	-0.2580884502475978
YDR181C	-1.2421791491459897	-0.677088139080312	0.09022914038787103
YDR182W	0.11235387954946688	-0.033512245678963715	-0.26540960011211423
YDR183W			
YDR184C	-0.05808842779389508	-0.14774697163668257	-0.22224137400774718
YDR185C		0.7635153176325703	0.1461851692996686
YDR186C	0.26764832950186057	-0.07476459912650145	-0.6438762897528095
YDR187C		-0.4049013689657646	
YDR188W			
YDR189W	-0.5692733193332724	1.3403492769523497	-0.8941853413252335
YDR190C	0.5250254432300804		
YDR191W		1.026022601608592	0.9223736808187868
YDR192C	1.7703343777737532	2.8526108344618764	-0.18450078550383717
YDR193W			-0.15914357080044417
YDR194C		-0.16358766405122682	0.042464123894643845
YDR195W		2.084640233449305	0.3116060382915462
YDR196C	-0.2112712442603292	0.21780038241633692	0.04397515881499365
YDR197W	3.797300729906956	-0.2557857683635774	-0.4265542045334244
YDR198C		1.87987745577281	
YDR199W		1.87987745577281	
YDR200C		3.0482941406033985	0.32566969816582625
YDR201W		-0.41310033141993957	
YDR202C	0.8074448373093247	-0.18267097221753506	0.011970198181695814
YDR203W			-1.4382089667103835
YDR204W	0.09837314672295877	0.314303036238002	0.41058778177984045
YDR205W	-0.08204973244839876	-0.49031771914251476	0.3684781566539163
YDR206W		2.0830745600819442	
YDR207C		0.6734176679207268	1.4626827177831538
YDR208W	-0.4256977617091393	0.6682308893135588	0.13603621903656404
YDR209C	-0.18373011594596808	0.5097011227166782	0.419051449377179
YDR210W	-0.4209841601994199		-0.10976774700201092
YDR211W			
YDR212W	1.7119096279280295	1.2458213308727417	0.23692140358452166
YDR213W	1.1292880396344323	0.902005483702595	0.5598183190317826
YDR214W		-0.633216392340598	-0.8514993787637501
YDR215C		0.31532835643618273	
YDR216W	2.6260217422584993	0.2757433641886242	-0.30107170045848003
YDR217C		1.1452869137616855	
YDR218C	-0.7055854942986288		-0.44085869941312783
YDR219C			0.11208862054331072
YDR220C	0.3636926030442775	2.0449306725461414	1.1175260115113184
YDR221W	1.3313434205799193	-0.18364516035677522	4.028343384123667
YDR222W	-0.3839296079297315	0.2923523420839737	0.2871996551443049
YDR223W	0.7298424287698007	0.09617494557529335	0.276414224817521
YDR224C	2.5927942205867227	-0.10848894437856973	1.4365753836243382
YDR225W			
YDR226W			
YDR227W	0.6761308509849518	-0.2049956507584067	0.8506697475167025
YDR228C	0.15729997269206503	0.5287704462427694	0.13353695092795204
YDR229W	0.4132942047691835	-1.4103101361742294	1.0852816630070816
YDR230W		1.9462199039608012	2.1932694082995914
YDR231C		0.04148186443687515	0.1533746387444698
YDR232W	0.1367274813494282	0.3639995712414652	-0.6239638183613126
YDR233C		0.35906424569303474	4.091161953224415
YDR234W		-1.0562854335874132	-1.1550033924581686
YDR235W	0.22958476144254406	-0.04058246152394814	0.3421338986929903
YDR236C		0.11213125212704851	
YDR237W			
YDR238C	-0.5379399096516019	0.2743181135086963	0.6888931014551937
YDR239C		0.05984281847198758	1.4276663685492108
YDR240C	-0.15446746918941726	-1.22988250275087	0.6239380274759898
YDR241W	0.35009665220886127	0.052107768305654646	0.02199686985210798
YDR242W	0.4772258037042266	0.025279093406169083	0.031181026417284916
YDR243C		-0.14935727175695437	-0.07848077052974316
YDR244W	-0.1739244336674507	-0.2155268732566458	-0.0084327479296155
YDR245W	0.4634082310541268	0.08767482015526117	1.1239813750188274
YDR246W	0.6009508551603099	-0.6851803544122335	1.7500737918560472
YDR247W	1.8256280560404772	0.035303055828033496	0.4289968892055389
YDR248C	-0.2007466340251539	-0.431875666378141	-0.021387242140534467
YDR249C		3.3807723008958677	-0.09122426790283163
YDR250C	1.1072051572643329	-0.17177778070339875	0.06669165728639069
YDR251W		2.2962970056549814	0.7715534671633656
YDR252W	-0.7861814589912216	0.6892945885259686	0.4044668951337887
YDR253C		-2.37129233358725	-0.6070297947869732
YDR254W		0.30550590470731054	0.7613424550537363
YDR255C			-0.07348614045343095
YDR256C		2.1644210396643913	0.7542139708463266
YDR257C	-0.2088874744472841	-0.27873716950151994	-0.339863280975459
YDR258C	2.3554738448626207	-0.4533539922303621	1.0512422859455808
YDR259C		-0.41638929570941685	0.26578890431380353
YDR260C			
YDR261C	-0.7801521506441914	-0.45762394606259815	0.049729392078431946
YDR262W	-0.23510690489193736	-0.5836938557120867	0.13960026529855502
YDR263C		-0.24804297723661875	0.09703140854297157
YDR264C		3.3987783294998315	-1.68561279920846
YDR265W		0.4626154410234814	
YDR266C		-0.6499206712015321	0.4774217050580291
YDR267C	0.2617777450396597	-0.4871982658042512	1.0868283085571158
YDR268W		0.15247357601606112	1.4288238518971623
YDR269C	0.3103190290244807	0.48759822119515045	2.372753937221113
YDR270W		2.763750557595691	
YDR271C	-0.13081051766342341	0.6496555695350612	0.5150481738288039
YDR272W	0.15301084013934277	0.9083129621382344	
YDR273W	0.10195984909703112	-0.3275953146291069	0.20089032102149254
YDR274C			
YDR275W	1.281483792728582	1.3733563547629235	1.5676895868370635
YDR276C		1.8798774548889372	
YDR277C	-0.08787799240941557	-0.43260049005078327	-0.2888575383205114
YDR278C	-1.5456264288424362	-0.015370636244418926	-0.05822320838316345
YDR279W			
YDR280W			
YDR281C	1.182146825706603	0.030780256836924477	3.0330795777882265
YDR282C			
YDR283C		-0.038060886467950694	
YDR284C			
YDR285W		-1.1669532905265991	0.5453410075334155
YDR286C		0.056411542658258866	2.231704517179376
YDR287W		-0.42530435270548045	-0.22523814772118028
YDR288W	-0.0006159958181816109	-0.23650418006046417	0.5324512727578136
YDR289C		-1.1669532905265991	1.6047350943327732
YDR290W	1.6930674332896352	1.6687621212486095	-0.3108955777220213
YDR291W	0.2883358975187608	-0.22468623277805325	0.22921392098977744
YDR292C		0.23413967295085814	0.8608261766657794
YDR293C		-0.20170426288888418	
YDR294C	0.1490249173637654	0.04478703365580126	-0.11176290538628017
YDR295C	0.5134771701387155	0.7069147428821233	-0.19465289197989147
YDR296W		-0.4610781336348723	-0.4031674797361175
YDR297W	0.2761797552395524	-0.20718981446904203	0.5933719686124335
YDR298C		0.06680579222578166	0.6088752720110331
YDR299W		-0.012157237801908912	0.27407154308009
YDR300C			
YDR301W		1.3143922122992724	-0.3566917148495729
YDR302W	0.47963644899807656	-0.09203473089560327	-0.6466516180141483
YDR303C			0.1461851692996686
YDR304C	-0.07660712200148588	-0.008999023092638057	-2.7967597391089796
YDR305C		0.9960043539499293	0.7780514410734256
YDR306C	0.38195399691399157	-0.31423144235604933	-0.1367338564056528
YDR307W	0.2766958280396652	-0.14191490556181288	-1.3574209919321711
YDR308C		2.4499150425797582	-1.4382089667103835
YDR309C	0.5770797263860739	-0.21037885513661203	1.159783118186505
YDR310C	0.021665512219544512	-0.2464299362258581	-0.12945973120451076
YDR311W	-0.5259131736042929	-0.2709655605759495	0.2840758471249219
YDR312W		1.168114601833185	
YDR313C	0.5645249371190016	-0.06192117608424394	-0.06780557426387215
YDR314C		0.9960043539499293	-2.5197262187151277
YDR315C	-0.35770197164578094	0.10607347579753186	0.396669314162894
YDR316W	-0.019540036775766583	0.7509850508302885	-0.7302762608271061
YDR317W	-1.1645777542996893	-0.4626812399119684	-0.12833882246852119
YDR318W		-0.4049013689657646	
YDR319C	-0.18002589084143933	0.11939713626382208	-0.06719577152159627
YDR320C		-1.256710780791333	0.6259963896131819
YDR320C-A		3.355548449638915	
YDR321W	-0.3325793563137208	-0.17599928061219286	-0.6084322917263094
YDR322W	0.8167403814819704	1.2372432071869661	0.9111228218969681
YDR323C	-0.23240096384128822	0.43051911047639174	1.111752156680361
YDR324C		-1.0063789566254397	0.6088752726750478
YDR325W	0.8794559323543685	-0.42379296240466807	0.6988867098346778
YDR326C		0.2834464261035291	0.1399005365234941
YDR327W	3.611844085639168	-0.06647514044092327	
YDR328C	0.9474759949293226	0.004158566456550693	0.33650976632029894
YDR329C	-0.020813421587946385	0.18736353687601626	0.19946162079065535
YDR330W	-0.5669077642978265	0.002175112790151213	-0.0214540133057788
YDR331W		0.7260580103480399	-0.4238788207325403
YDR332W		0.11689820868831266	0.9379119422274459
YDR333C	0.0411508926019222	0.08433872775199472	-0.14238675030581546
YDR334W	-0.2770943606550217	0.6724889285363822	0.1377711053433526
YDR335W		0.16106634547913398	0.8698577942691613
YDR336W			-1.4382089667103835
YDR337W			
YDR338C	0.24676107449615958	0.48154916338991016	-0.38362094134921787
YDR339C	0.5721835796989974	0.37399990066433303	0.07826586605326166
YDR340W		2.396910075097877	
YDR341C	-0.16581203234871833	-0.8237963972700544	-0.053187701168285695
YDR344C		0.054291877959756804	-0.3697741593157431
YDR345C			-1.4382089667103835
YDR346C	-0.35084612153005357	-0.43983942578055535	-0.41921681617998424
YDR347W		-0.15804460503544507	-0.18545691307559115
YDR348C		0.43051911047639174	
YDR349C	0.5965962518105332	-0.031223554391707622	-0.7680263410940736
YDR350C	0.12799421288399238	-0.1445634339630444	-0.037527452783521126
YDR351W		0.5449275802536089	-0.162234434981396
YDR352W	-0.4945794798410284	-0.4108461774741372	0.3089710189644858
YDR353W		1.1895851239697903	0.8285465824281459
YDR354W	0.591785633562507	-0.3854329086759715	0.5630791351587139
YDR355C	0.39668649416566903	0.028614982518622167	1.4252505648865224
YDR356W	-0.3669136102797765	-0.1166961348074495	-0.2789717818830658
YDR357C			
YDR358W			
YDR359C		0.8825006635250122	-0.18505136700182362
YDR360W	0.4840244555957894	0.43574185299619983	-0.25167620591275097
YDR361C	-1.0484581557315356	-0.2783579596568987	-4.117159478263221
YDR362C	0.5285936722522843	-0.2201471828960941	-0.4232056796867095
YDR363W			
YDR363W-A	-0.16927863922944344	1.4141590881506754	1.6658120448127436
YDR364C			
YDR365C	-0.09390416150942714	-0.003521315886258856	0.027640860280704314
YDR367W	1.160488203005063	0.14075555147168445	0.8388549426671956
YDR368W	1.4234143645340998	-0.13785649880164022	0.06281291364766266
YDR369C			-0.45521781786853316
YDR370C	-0.7221523357228595	-0.23469386652823465	-0.15751774119720374
YDR371W	-1.5185029830732428	-0.031780893834158594	-0.11928227833802643
YDR372C	1.3788584172595189	0.0687422309141489	
YDR373W	0.03643301700318679	-0.16508368556654465	-0.17242517934884688
YDR374C			
YDR375C		0.7784464321477444	
YDR376W		-0.10542666967513627	-0.013804872887127674
YDR377W		0.7784464321477444	
YDR378C	-0.1151217794473727	-0.5709584057240746	0.04246412344265617
YDR379W			
YDR380W	-0.02923259264301144	-0.7259195744466348	1.0960843550728652
YDR381W	1.328371605641293	0.3787267064060738	0.3444636093961922
YDR382W	1.1747858083593559	0.2803269718813925	0.26940070175059716
YDR383C	-0.01904356714764407	-2.406611633154796	-0.6561693865285945
YDR384C	1.5110614992262148		-0.35669171534816285
YDR385W	-1.0055318981549228	-0.022308778467290364	0.18435521864599136
YDR386W		-0.2599838076286299	0.009653539976880197
YDR387C	0.1629901983998861	0.13720310284280757	0.9873053045368753
YDR388W	1.0107751570140648	-0.33655867794180444	0.8808299882898386
YDR389W	-1.071488941567484	-0.0582797479502066	0.04178449649722441
YDR390C		-0.2696585146652937	0.03928191060448773
YDR391C	-0.5100890832978804	0.18853549427340865	1.5109079947856048
YDR392W		-1.0562854335874132	
YDR393W	0.043274866900343725	0.1612315979297432	0.19381538119180478
YDR394W	2.09694314576041	1.6381316208794254	
YDR395W		-0.636569259771464	-0.05244388618528364
YDR396W	1.9796269729657732	0.5888816332565646	-2.3096592722980227
YDR397C	1.2241950035267355	0.09496790902223577	
YDR398W		1.87987745577281	-0.3566917148495729
YDR399W	0.33354345468086594	-0.3048732520448944	0.574439857827109
YDR400W			0.8671569988692513
YDR401W			
YDR402C	-0.2275781974407895	-0.11014959698170618	0.9722293680979369
YDR403W	0.6524958495357698	-0.32170930754657934	0.6976668643212798
YDR404C	-1.213986854655724	0.11316181899596162	0.058899219995769886
YDR405W	0.12111610088875886	-0.03561014853782574	2.5700223716870876
YDR406W	0.3998570288322447	-0.2620203970942916	3.817625284861492
YDR407C		-0.26027665158085267	0.1694865984036491
YDR408C			
YDR409W		-0.02175188007751729	2.7719097764532155
YDR410C			
YDR411C		-0.25827808191666585	0.15841438742654246
YDR412W	-0.04026627978186799	-0.22420257034575097	0.17112520878336734
YDR413C	0.8343113305390056	-0.28372863071452026	0.5170568243140876
YDR414C		-0.04679878701046979	0.3178255173997627
YDR415C			
YDR416W	0.18019360725151315	-0.20331239310069105	-0.01071176762201486
YDR417C		-1.1778210998568703	
YDR418W	0.7056694423139609	1.1928565460298155	-0.15356599530547022
YDR419W		0.8150103160815869	-0.7916492968517039
YDR420W	0.13074091913021277	-0.20479441583382227	-0.18800912403770703
YDR421W		-0.35953299702540426	0.7869709843908688
YDR422C		-0.07699685334845992	
YDR423C	1.3643454802632218	-0.055870010241655846	-0.20648635334208923
YDR424C	-0.36919932588401133	-0.4637479103454718	0.7447914513817221
YDR425W	0.674888971253237	-0.1530424507256589	-0.20222151195784263
YDR426C		0.3769045277613254	0.5453410074983694
YDR427W	-0.2276269062970747	0.005194516112653868	1.9441060779338413
YDR428C		-0.6132424565142226	0.05371498207593116
YDR429C	0.9204674547240944	0.06196453729157823	0.3900350636241672
YDR430C	-0.08992409473925729		-0.17542890631831276
YDR431W	2.30084624614824		0.08090582329171565
YDR432W	0.2295703325719265	-0.1272161303495494	-0.26257503300408835
YDR433W			
YDR434W	-0.014830086287238956	0.035956680870704597	-0.15641470029231008
YDR435C	1.5281745958330146	0.05073316620608039	-0.05784599762847098
YDR436W	0.15095779185895433	-0.22541829979076494	-0.15637551298069505
YDR437W	-0.7403019042254139	-0.07659004103074185	-0.16442207943774265
YDR438W		-0.7738199325842591	1.2912366858035271
YDR439W		1.3143922122992724	0.4044668950431281
YDR440W	-0.09348987183859549	0.24587716303255627	0.036607833317084455
YDR441C	0.8574057142899417	-0.25233175756592363	0.2083409886575523
YDR442W	-0.0827677808258075	-1.2325849474113126	-0.7076929117248456
YDR443C	0.31617282281409487	0.6132742363323038	1.27135679953061
YDR444W	0.8056681911519149	-0.5709846991811076	0.1592242925736106
YDR445C		-0.2924318905024327	-0.19578206659634045
YDR446W	0.5587900423575141	-0.42279512712446166	1.6766239160611587
YDR447C		1.4359278776848563	2.217577789904641
YDR448W			
YDR449C		0.25104636670696767	
YDR450W	1.538473017288374		
YDR451C	0.05363859791764586	0.8152763503948851	0.5526062761242628
YDR452W	-0.6434717726247121	-0.4998194124388622	1.2168429876522615
YDR453C	0.3996149482622453	-0.21389957360500658	-0.07118873156803078
YDR454C	-0.6638034801860104		0.6930666718552259
YDR455C		-0.12454782086829898	-0.19197689544735563
YDR456W		-0.2957265009732844	0.20877963456947657
YDR457W	0.4187808627545641	0.019308726823184113	-0.3931836407813174
YDR458C		1.1933184757902902	1.7961623515622822
YDR459C	0.016435518015514086	-0.1946325055692101	-0.12858832434838113
YDR460W	2.7771608080006494	0.2411178033606023	0.15718460685814384
YDR461W	-1.2608654645871107	-0.054194609331942346	-0.26179978215236077
YDR462W			
YDR463W	0.845945383262515	-0.5131655312367968	0.10250952612830642
YDR464W		0.7114607700583482	
YDR465C	-1.113387751757252	0.742173239935122	-0.11506173829115432
YDR466W	-1.7865287784710804	-0.14192030602646505	-0.057955661214889785
YDR467C		0.27735018184887494	0.1461851692996686
YDR468C			
YDR469W	1.0141991648475934	1.777154541461574	0.8832517345349692
YDR470C		0.9960043539499293	
YDR471W			
YDR472W	2.08543393096002	-0.28308018958759135	0.3788956024541691
YDR473C		-0.4127485278285865	-0.19499965314266005
YDR475C	0.5146894196221293	1.3270804696507588	
YDR476C	0.8157966264603108	0.08244664358362312	-0.3698265256396495
YDR477W	1.0855664998686343	-0.1679526147967006	-0.22903175330006886
YDR478W	0.12535286735728093	-0.17732624725481747	0.09742717217827103
YDR479C	0.11567084355772808	-0.7965467928316684	0.47924643087188323
YDR480W	-1.5181418820275108		0.4057716525195502
YDR481C	0.2809584389004646	-0.3270048272937183	
YDR482C	-0.08510626555056502	-0.22246398046411503	-0.39191909332412594
YDR483W			
YDR484W	0.6139230872209461	-0.30327409933218274	-0.5427411874651484
YDR485C		0.7784464321477444	
YDR486C		0.09799742650464259	-0.24915785019794542
YDR487C	-0.4240646554520637	1.6643429192560188	1.036333166927704
YDR488C			-0.3566917148495729
YDR489W	0.6839615579432892	-0.24833179249524345	2.0972311499840237
YDR490C		0.09944299477556223	-0.570980620144262
YDR491C	-0.42749802810079945	-0.43108468657157345	-0.12079563662556968
YDR492W			
YDR493W	-0.5403999800046403	-0.09305140151160958	-0.19464403164288066
YDR494W	-0.12806424899714094	-0.06515073968191329	-0.11185436994448608
YDR495C	-0.3785877576970493	0.13455480159696312	0.07989979089633534
YDR496C	-0.09270480891407183	-0.2000341917339747	0.18566812200741498
YDR497C		-0.43828820992552103	-0.09093405814527103
YDR498C	1.4163476287126173	-2.076745059787268	0.22649572473725219
YDR499W		-0.5033566814310884	-0.7722552577636963
YDR500C		-0.07783880169744405	0.15315057136694715
YDR501W			-1.4382089667103835
YDR502C	0.8951649852923191	2.11596841551592	-1.03715815321267
YDR503C		2.39252401127562	-0.09003173066408318
YDR504C	1.5528388580959265	0.44565470991754574	4.325754680134736
YDR505C			
YDR506C	-0.044657990989364606	-0.16324609305877358	0.006502871885860763
YDR507C		1.3143922122992724	
YDR508C			
YDR509W	0.21421856015883223	-0.22112942577091127	0.04733518441108406
YDR510W	0.3677091279077796		0.46945049181576576
YDR511W	-0.1183597849357283	-0.32320723911167015	0.05784955099623713
YDR512C	0.1410822303614	-0.16958597074683354	-0.027625341679579547
YDR513W	-0.26419596101753845	-0.27385461382888765	-0.023114061843747417
YDR514C	0.2510821527692169	0.06673290363043981	0.4931730716329816
YDR515W	-0.24006444713493053	-0.11629283058207257	-0.16746517124433727
YDR516C		0.7401172415000175	0.209719433798784
YDR517W	-0.30487023935995883	-0.040946016208189925	-0.14007121331576478
YDR518W			
YDR519W	-0.1887894127721186	-0.29857653034490406	-0.13913975906155712
YDR520C	-0.4383576018081753	-0.08859167747279281	1.0283295500726557
YDR521W		-0.38913802517023394	-0.035284403433608405
YDR522C		-0.0973813190628195	0.008826915397753094
YDR523C	0.11866411021644008	-0.35653899356422875	-0.28111595017287666
YDR524C		1.36284483556387	
YDR525W		0.7101657801768013	-0.22595176766355346
YDR525W-A	-0.4998326293512148	-0.15899956274760893	0.19915829640198676
YDR526C		2.3137035994761472	
YDR527W	-1.9418455245281425	0.025855694211254946	-0.8595685997370811
YDR528W	0.402520175804993	-0.05001185841993216	-0.6009578886572435
YDR529C	-0.08621800119255792	-0.0656944745495809	-0.061377261936108214
YDR530C		0.11213125212704851	-0.35669171534816285
YDR531W	0.4101767528811344	1.5619720675109547	0.020340958476919625
YDR532C	1.9300990897624277	0.10379931008083118	0.22816568175383167
YDR533C	-0.6374807144457357	0.31079007198832975	0.40506298309107913
YDR534C	-0.21209595349256774	-0.15907527354976483	1.2493393228613656
YDR535C		-0.5392528133784733	-0.04835015171092287
YDR536W		-2.4000206152990766	0.190603504311428
YDR537C	-0.2579438431587979	-0.12789197065876165	0.042464123369770346
YDR538W	-0.6754222807401945	1.2650705703042011	1.5250543309141142
YDR539W		0.024439860315353796	1.350917953755341
YDR540C			
YDR541C	1.1867703553458961	0.1800895449712796	3.669557460593479
YEL001C	2.248351156580802	0.5894972862269084	-0.729255089127742
YEL002C	-0.6107053630518865	-0.10074203528682968	-0.423777571136884
YEL003W	0.5787917816002172	0.06951676802940321	0.39797648154388515
YEL004W	-0.7360469175732983	0.030024175875909356	0.30194711783725486
YEL005C	1.0177157031788078	0.040474178390948884	0.10306414064037563
YEL006W	0.15307842678536182	0.03321195790818238	0.5002442943209451
YEL007W		-0.7717418505797052	
YEL008W	1.3278508156566207	0.12266131586765117	-0.6305380256867769
YEL009C	0.3006531461567602	0.04842723409010019	-0.43374836177051557
YEL010W		2.2073412192291597	0.7777213687383844
YEL011W	0.13670657003978	-0.6662752659988114	0.24389566308001417
YEL012W	-0.3944380685876518		0.15114814371253285
YEL013W	0.37839411174386434	0.03384292221226895	0.29793717545092524
YEL014C	-0.6088556718799096	0.3369153739314812	-1.3533722451419228
YEL015W	0.08522252624829359	0.2016718098809096	-0.642631622244371
YEL016C	-0.0863713535031296	0.3971699472592197	-0.30305631051612586
YEL017C-A		-0.2835684746762161	-0.1632056976669222
YEL017W		0.6456504974455988	0.33357688426961
YEL018W	0.053562079901612145	-0.26783835301896364	-0.3819438857222333
YEL019C	0.16569740761037988	-0.18564442209360085	-0.18943640483350632
YEL020C		-0.4533539922303621	
YEL023C	0.4766702989317858	0.12777892875298225	0.6628800053360926
YEL024W	0.5422200764060634	-0.09418812772716335	-0.005665385277518244
YEL025C	0.14955429231910142	0.292028944406367	0.48047423246449955
YEL026W	0.32003312494141034	-0.1513266895184969	0.03720297520089672
YEL027W	2.036358296908646	0.3175303698238354	-4.481153027998877
YEL028W		0.2564230914114635	-0.8521806520028233
YEL029C	-0.30685243603851664	0.15023883811068656	2.007394279270902
YEL030W		-0.12035778419031044	0.9223736812042936
YEL031W		0.1499476443495448	-0.3235767882938921
YEL032W	0.45763927009021405		2.591679176883549
YEL033W	0.11401899237498762	0.01721337835758633	0.8188951375302465
YEL034W	-0.28424861769502896	1.0941063584718809	0.12422650160202275
YEL035C		2.0279915114793825	
YEL036C	-0.5400185584537556	-0.0028876867047702933	-0.06293946585147565
YEL037C		-0.006588750640860756	-0.011861555308962145
YEL038W	-0.8220639346179986	-0.08443542772799459	-0.19054706292016485
YEL039C	0.0967311493121562	-0.44661461273900926	0.14618516912174082
YEL040W	-0.22063282328284378	-2.359430300482266	-0.2982328983026943
YEL041W			
