orf	hap a | growth (colony size) | TPZ (tirapazamine [200-750 uM]) | Hellauer K~Turcotte B, 2005
YDR285W	0.05538069132738919
YDR286C	0.05538069132738919
YDR287W	0.05538069132738919
YDR289C	0.05538069132738919
YDR291W	0.05538069132738919
YDR293C	0.05538069132738919
YDR294C	5.538069132738923
YDR295C	0.05538069132738919
YDR296W	0.05538069132738919
YDR297W	0.05538069132738919
YDR298C	0.05538069132738919
YDR300C	0.05538069132738919
YDR304C	0.05538069132738919
YDR305C	0.05538069132738919
YDR306C	0.05538069132738919
YDR307W	0.05538069132738919
YDR309C	0.05538069132738919
YDR310C	0.05538069132738919
YDR312W	0.05538069132738919
YDR313C	0.05538069132738919
YDR314C	0.05538069132738919
YDR315C	0.05538069132738919
YDR316W	0.05538069132738919
YDR317W	0.05538069132738919
YDR318W	0.05538069132738919
YDR319C	0.05538069132738919
YDR320C	0.05538069132738919
YDR321W	0.05538069132738919
YDR322W	0.05538069132738919
YDR323C	0.05538069132738919
YDR326C	0.05538069132738919
YDR329C	0.05538069132738919
YDR330W	3.710506318935079
YDR332W	0.05538069132738919
YDR333C	0.05538069132738919
YDR334W	0.05538069132738919
YDR335W	0.05538069132738919
YDR336W	0.05538069132738919
YDR337W	0.05538069132738919
YDR338C	0.05538069132738919
YDR340W	0.05538069132738919
YDR344C	0.05538069132738919
YDR345C	0.05538069132738919
YDR346C	0.05538069132738919
YDR347W	0.05538069132738919
YDR348C	0.05538069132738919
YDR349C	0.05538069132738919
YDR350C	0.05538069132738919
YDR351W	0.05538069132738919
YDR352W	0.05538069132738919
YDR354W	0.05538069132738919
YDR357C	0.05538069132738919
YDR358W	0.05538069132738919
YDR359C	0.05538069132738919
YDR360W	0.05538069132738919
YDR363W	0.05538069132738919
YDR363W-A	0.05538069132738919
YDR364C	0.05538069132738919
YDR368W	0.05538069132738919
YDR369C	-5.427307750084145
YDR370C	0.05538069132738919
YDR371W	0.05538069132738919
YDR372C	0.05538069132738919
YDR374C	0.05538069132738919
YDR375C	0.05538069132738919
YDR377W	0.05538069132738919
YDR378C	0.05538069132738919
YDR379W	0.05538069132738919
YDR380W	0.05538069132738919
YDR382W	0.05538069132738919
YDR383C	0.05538069132738919
YDR384C	0.05538069132738919
YDR385W	0.05538069132738919
YDR386W	-5.427307750084145
YDR387C	3.710506318935079
YDR388W	0.05538069132738919
YDR389W	0.05538069132738919
YDR391C	0.05538069132738919
YDR392W	0.05538069132738919
YDR393W	0.05538069132738919
YDR395W	0.05538069132738919
YDR399W	0.05538069132738919
YDR400W	0.05538069132738919
YDR401W	0.05538069132738919
YDR402C	0.05538069132738919
YDR403W	0.05538069132738919
YDR405W	0.05538069132738919
YDR406W	0.05538069132738919
YDR408C	3.710506318935079
YDR409W	0.05538069132738919
YDR410C	0.05538069132738919
YDR411C	0.05538069132738919
YDR414C	0.05538069132738919
YDR415C	0.05538069132738919
YDR417C	0.05538069132738919
YDR418W	0.05538069132738919
YDR419W	0.05538069132738919
YDR420W	0.05538069132738919
YDR421W	0.05538069132738919
YDR422C	0.05538069132738919
YDR423C	0.05538069132738919
YDR424C	0.05538069132738919
YDR425W	0.05538069132738919
YDR426C	0.05538069132738919
YDR428C	0.05538069132738919
YDR430C	0.05538069132738919
YDR431W	0.05538069132738919
YDR432W	0.05538069132738919
YDR433W	0.05538069132738919
YDR435C	0.05538069132738919
YDR436W	0.05538069132738919
YDR438W	0.05538069132738919
YDR439W	0.05538069132738919
YDR440W	0.05538069132738919
YDR441C	0.05538069132738919
YDR442W	0.05538069132738919
YDR443C	0.05538069132738919
YDR444W	0.05538069132738919
YDR445C	0.05538069132738919
YDR446W	0.05538069132738919
YDR447C	0.05538069132738919
YDR448W	0.05538069132738919
YDR450W	0.05538069132738919
YDR451C	0.05538069132738919
YDR452W	0.05538069132738919
YDR453C	0.05538069132738919
YDR455C	0.05538069132738919
YDR456W	0.05538069132738919
YDR457W	0.05538069132738919
YDR458C	0.05538069132738919
YDR459C	0.05538069132738919
YDR461W	0.05538069132738919
YDR462W	0.05538069132738919
YDR463W	0.05538069132738919
YDR465C	0.05538069132738919
YDR466W	0.05538069132738919
YDR467C	0.05538069132738919
YDR469W	0.05538069132738919
YDR470C	0.05538069132738919
YDR471W	0.05538069132738919
YDR475C	0.05538069132738919
YDR476C	0.05538069132738919
YDR477W	0.05538069132738919
YDR479C	0.05538069132738919
YDR480W	0.05538069132738919
YDR481C	0.05538069132738919
YDR482C	0.05538069132738919
YDR483W	0.05538069132738919
YDR484W	0.05538069132738919
YDR485C	0.05538069132738919
YDR486C	0.05538069132738919
YDR488C	0.05538069132738919
YDR490C	0.05538069132738919
YDR491C	0.05538069132738919
YDR492W	0.05538069132738919
YDR493W	0.05538069132738919
YDR494W	0.05538069132738919
YDR495C	0.05538069132738919
YDR496C	0.05538069132738919
YDR497C	0.05538069132738919
YDR500C	0.05538069132738919
YDR501W	0.05538069132738919
YDR502C	0.05538069132738919
YDR503C	0.05538069132738919
YDR504C	0.05538069132738919
YDR505C	0.05538069132738919
YDR506C	0.05538069132738919
YDR507C	0.05538069132738919
YDR508C	0.05538069132738919
YDR509W	0.05538069132738919
YDR511W	0.05538069132738919
YDR512C	0.05538069132738919
YDR513W	0.05538069132738919
YDR514C	3.710506318935079
YDR515W	0.05538069132738919
YDR516C	0.05538069132738919
YDR517W	0.05538069132738919
YDR518W	0.05538069132738919
YDR519W	0.05538069132738919
YDR520C	0.05538069132738919
YDR521W	0.05538069132738919
YDR522C	0.05538069132738919
YDR523C	0.05538069132738919
YDR524C	0.05538069132738919
YDR525W	0.05538069132738919
YDR525W-A	0.05538069132738919
YDR528W	0.05538069132738919
YDR529C	0.05538069132738919
YDR530C	0.05538069132738919
YDR532C	0.05538069132738919
YDR533C	0.05538069132738919
YDR534C	0.05538069132738919
YDR535C	0.05538069132738919
YDR536W	0.05538069132738919
YDR537C	0.05538069132738919
YDR538W	0.05538069132738919
YDR539W	0.05538069132738919
YDR540C	0.05538069132738919
YDR541C	0.05538069132738919
YEL001C	0.05538069132738919
YEL003W	0.05538069132738919
YEL004W	0.05538069132738919
YEL005C	0.05538069132738919
YEL006W	0.05538069132738919
YEL007W	0.05538069132738919
YEL008W	0.05538069132738919
YEL009C	0.05538069132738919
YEL010W	0.05538069132738919
YEL011W	0.05538069132738919
YEL012W	0.05538069132738919
YEL013W	0.05538069132738919
YEL014C	0.05538069132738919
YEL015W	0.05538069132738919
YEL016C	0.05538069132738919
YEL017C-A	0.05538069132738919
YEL017W	0.05538069132738919
YEL020C	0.05538069132738919
YEL023C	0.05538069132738919
YEL024W	0.05538069132738919
YEL025C	0.05538069132738919
YEL027W	0.05538069132738919
YEL028W	0.05538069132738919
YEL029C	0.05538069132738919
YEL030W	0.05538069132738919
YEL031W	0.05538069132738919
YEL033W	0.05538069132738919
YEL036C	0.05538069132738919
YEL037C	0.05538069132738919
YEL038W	0.05538069132738919
YEL039C	0.05538069132738919
YEL040W	0.05538069132738919
YEL041W	0.05538069132738919
YEL042W	0.05538069132738919
YEL043W	0.05538069132738919
YEL044W	0.05538069132738919
YEL045C	0.05538069132738919
YEL046C	0.05538069132738919
YEL047C	0.05538069132738919
YEL048C	0.05538069132738919
YEL049W	0.05538069132738919
YEL050C	0.05538069132738919
YEL051W	0.05538069132738919
YEL052W	0.05538069132738919
YEL053C	0.05538069132738919
YEL054C	0.05538069132738919
YEL056W	0.05538069132738919
YEL057C	0.05538069132738919
YEL059W	0.05538069132738919
YEL060C	0.05538069132738919
YEL061C	0.05538069132738919
YEL062W	0.05538069132738919
YEL063C	0.05538069132738919
YEL064C	0.05538069132738919
YEL065W	0.05538069132738919
YEL066W	0.05538069132738919
YEL067C	0.05538069132738919
YEL068C	0.05538069132738919
YEL071W	0.05538069132738919
YEL072W	0.05538069132738919
YER001W	0.05538069132738919
YER002W	0.05538069132738919
YER004W	0.05538069132738919
YER005W	0.05538069132738919
YER007C-A	0.05538069132738919
YER007W	0.05538069132738919
YER010C	0.05538069132738919
YER011W	0.05538069132738919
YER014C-A	0.05538069132738919
YER014W	0.05538069132738919
YER016W	0.05538069132738919
YER017C	0.05538069132738919
YER019C-A	0.05538069132738919
YER019W	0.05538069132738919
YER020W	0.05538069132738919
YER024W	0.05538069132738919
YER027C	0.05538069132738919
YER028C	0.05538069132738919
YER030W	0.05538069132738919
YER031C	0.05538069132738919
YER032W	0.05538069132738919
YER033C	0.05538069132738919
YER034W	0.05538069132738919
YER035W	0.05538069132738919
YER037W	5.538069132738923
YER038W-A	0.05538069132738919
YER039C	0.05538069132738919
YER039C-A	0.05538069132738919
YER040W	0.05538069132738919
YER041W	0.05538069132738919
YER042W	0.05538069132738919
YER044C	0.05538069132738919
YER044C-A	0.05538069132738919
YER045C	0.05538069132738919
YER046W	0.05538069132738919
YER046W-A	0.05538069132738919
YER047C	0.05538069132738919
YER048C	0.05538069132738919
YER049W	5.538069132738923
YER050C	0.05538069132738919
YER051W	0.05538069132738919
YER052C	0.05538069132738919
YER053C	0.05538069132738919
YER054C	0.05538069132738919
YER055C	0.05538069132738919
YER056C	0.05538069132738919
YER056C-A	0.05538069132738919
YER057C	0.05538069132738919
YER058W	0.05538069132738919
YER059W	0.05538069132738919
YER060W	0.05538069132738919
YER060W-A	0.05538069132738919
YER061C	0.05538069132738919
YER062C	0.05538069132738919
YER063W	0.05538069132738919
YER064C	0.05538069132738919
YER065C	0.05538069132738919
YER066C-A	0.05538069132738919
YER066W	0.05538069132738919
YER067C-A	0.05538069132738919
YER067W	0.05538069132738919
YER068C-A	0.05538069132738919
YER068W	0.05538069132738919
YER069W	0.05538069132738919
YER070W	0.05538069132738919
YER071C	0.05538069132738919
YER072W	0.05538069132738919
YER073W	0.05538069132738919
YER074W	0.05538069132738919
YER075C	0.05538069132738919
YER077C	0.05538069132738919
YER078C	0.05538069132738919
YER079W	0.05538069132738919
YER080W	0.05538069132738919
YER081W	0.05538069132738919
YER083C	0.05538069132738919
YER084W	0.05538069132738919
YER085C	0.05538069132738919
YER086W	0.05538069132738919
YER087C-B	0.05538069132738919
YER087W	0.05538069132738919
YER088C	0.05538069132738919
YER089C	0.05538069132738919
YER090W	0.05538069132738919
YER091C	0.05538069132738919
YER091C-A	0.05538069132738919
YER092W	0.05538069132738919
YER093C-A	0.05538069132738919
YER095W	-5.427307750084145
YER096W	0.05538069132738919
YER097W	0.05538069132738919
YER098W	0.05538069132738919
YER101C	0.05538069132738919
YER103W	0.05538069132738919
YER106W	0.05538069132738919
YER110C	0.05538069132738919
YER111C	-5.427307750084145
YER113C	0.05538069132738919
YER114C	0.05538069132738919
YER115C	0.05538069132738919
YER116C	0.05538069132738919
YER117W	0.05538069132738919
YER118C	0.05538069132738919
YER119C	0.05538069132738919
YER119C-A	0.05538069132738919
YER120W	0.05538069132738919
YER121W	0.05538069132738919
YER122C	0.05538069132738919
YER123W	0.05538069132738919
YER124C	0.05538069132738919
YER128W	0.05538069132738919
YER129W	0.05538069132738919
YER130C	0.05538069132738919
YER131W	0.05538069132738919
YER132C	0.05538069132738919
YER134C	0.05538069132738919
YER135C	0.05538069132738919
YER137C	0.05538069132738919
YER139C	0.05538069132738919
YER140W	0.05538069132738919
YER141W	0.05538069132738919
YER142C	0.05538069132738919
YER143W	0.05538069132738919
YER144C	0.05538069132738919
YER145C	0.05538069132738919
YER149C	0.05538069132738919
YER150W	0.05538069132738919
YER151C	0.05538069132738919
YER152C	0.05538069132738919
YER153C	0.05538069132738919
YER154W	0.05538069132738919
YER155C	0.05538069132738919
YER156C	0.05538069132738919
YER158C	0.05538069132738919
YER161C	0.05538069132738919
YER162C	0.05538069132738919
YER163C	0.05538069132738919
YER164W	0.05538069132738919
YER166W	0.05538069132738919
YER167W	0.05538069132738919
YER169W	0.05538069132738919
YER170W	0.05538069132738919
YER173W	0.05538069132738919
YER174C	3.710506318935079
YER175C	0.05538069132738919
YER176W	0.05538069132738919
YER177W	0.05538069132738919
YER178W	0.05538069132738919
YER179W	0.05538069132738919
YER180C	0.05538069132738919
YER181C	0.05538069132738919
YER182W	0.05538069132738919
YER183C	0.05538069132738919
YER184C	0.05538069132738919
YER185W	0.05538069132738919
YER186C	0.05538069132738919
YER187W	0.05538069132738919
YER188W	0.05538069132738919
YFL001W	0.05538069132738919
YFL003C	0.05538069132738919
YFL004W	0.05538069132738919
YFL007W	0.05538069132738919
YFL010C	0.05538069132738919
YFL010W-A	0.05538069132738919
YFL011W	0.05538069132738919
YFL012W	0.05538069132738919
YFL013C	0.05538069132738919
YFL012W-A	0.05538069132738919
YFL014W	0.05538069132738919
YFL015C	0.05538069132738919
YFL018C	0.05538069132738919
YFL019C	0.05538069132738919
YFL020C	0.05538069132738919
YFL021W	0.05538069132738919
YFL023W	0.05538069132738919
YFL025C	0.05538069132738919
YFL026W	0.05538069132738919
YFL027C	0.05538069132738919
YFL028C	0.05538069132738919
YFL030W	0.05538069132738919
YFL031W	0.05538069132738919
YFL032W	0.05538069132738919
YFL033C	0.05538069132738919
YFL034C-A	0.05538069132738919
YFL034W	0.05538069132738919
YFL036W	0.05538069132738919
YFL040W	0.05538069132738919
YFL041W	0.05538069132738919
YFL042C	0.05538069132738919
YFL044C	0.05538069132738919
YFL046W	0.05538069132738919
YFL047W	0.05538069132738919
YFL048C	0.05538069132738919
YFL049W	0.05538069132738919
YFL050C	0.05538069132738919
YFL051C	0.05538069132738919
YFL052W	0.05538069132738919
YFL053W	0.05538069132738919
YFL054C	0.05538069132738919
YFL055W	5.538069132738923
YFR001W	0.05538069132738919
YFR006W	0.05538069132738919
YFR007W	0.05538069132738919
YFR008W	0.05538069132738919
YFR009W	0.05538069132738919
YFR010W	0.05538069132738919
YFR011C	0.05538069132738919
YFR012W	0.05538069132738919
YFR013W	0.05538069132738919
YFR014C	0.05538069132738919
YFR015C	0.05538069132738919
YFR016C	0.05538069132738919
YFR017C	0.05538069132738919
YFR018C	0.05538069132738919
YFR019W	0.05538069132738919
YFR020W	0.05538069132738919
YFR021W	0.05538069132738919
YFR022W	0.05538069132738919
YFR023W	0.05538069132738919
YFR024C-A	0.05538069132738919
YFR025C	0.05538069132738919
YFR026C	0.05538069132738919
YFR030W	0.05538069132738919
YFR031C-A	0.05538069132738919
YFR032C	0.05538069132738919
YFR032C-A	0.05538069132738919
YFR033C	0.05538069132738919
YFR034C	0.05538069132738919
YFR035C	0.05538069132738919
YFR036W	0.05538069132738919
YFR038W	0.05538069132738919
YFR039C	0.05538069132738919
YFR040W	0.05538069132738919
YFR041C	0.05538069132738919
YFR043C	0.05538069132738919
YFR044C	0.05538069132738919
YFR045W	0.05538069132738919
YFR046C	0.05538069132738919
YFR047C	0.05538069132738919
YFR048W	0.05538069132738919
YFR049W	0.05538069132738919
YFR053C	0.05538069132738919
YFR054C	0.05538069132738919
YFR055W	0.05538069132738919
YFR056C	0.05538069132738919
YFR057W	0.05538069132738919
YGL002W	0.05538069132738919
YGL003C	0.05538069132738919
YGL004C	0.05538069132738919
YGL005C	0.05538069132738919
YGL006W	0.05538069132738919
YGL007W	0.05538069132738919
YGL009C	0.05538069132738919
YGL010W	0.05538069132738919
YGL012W	-3.5997449362803002
YGL013C	0.05538069132738919
YGL014W	0.05538069132738919
YGL015C	0.05538069132738919
YGL016W	0.05538069132738919
YGL017W	0.05538069132738919
YGL019W	0.05538069132738919
YGL020C	0.05538069132738919
YGL021W	0.05538069132738919
YGL023C	0.05538069132738919
YGL024W	0.05538069132738919
YGL025C	-5.427307750084145
YGL026C	0.05538069132738919
YGL027C	0.05538069132738919
YGL028C	0.05538069132738919
YGL031C	0.05538069132738919
YGL032C	0.05538069132738919
YGL033W	0.05538069132738919
YGL034C	0.05538069132738919
YGL035C	0.05538069132738919
YGL036W	0.05538069132738919
YGL039W	0.05538069132738919
YGL041C	0.05538069132738919
YGL043W	0.05538069132738919
YGL045W	0.05538069132738919
YGL050W	0.05538069132738919
YGL051W	0.05538069132738919
YGL053W	0.05538069132738919
YGL054C	0.05538069132738919
YGL056C	0.05538069132738919
YGL057C	0.05538069132738919
YGL058W	0.05538069132738919
YGL059W	0.05538069132738919
YGL060W	0.05538069132738919
YGL062W	0.05538069132738919
YGL066W	0.05538069132738919
YGL067W	0.05538069132738919
YGL070C	-5.427307750084145
YGL072C	0.05538069132738919
YGL077C	5.538069132738923
YGL078C	0.05538069132738919
YGL079W	0.05538069132738919
YGL080W	0.05538069132738919
YGL081W	0.05538069132738919
YGL082W	0.05538069132738919
YGL083W	0.05538069132738919
YGL084C	0.05538069132738919
YGL085W	0.05538069132738919
YGL086W	0.05538069132738919
YGL087C	0.05538069132738919
YGL089C	0.05538069132738919
YGL090W	0.05538069132738919
YGL101W	0.05538069132738919
YGL104C	0.05538069132738919
YGL105W	0.05538069132738919
YGL107C	0.05538069132738919
YGL108C	0.05538069132738919
YGL109W	0.05538069132738919
YGL110C	0.05538069132738919
YGL114W	0.05538069132738919
YGL115W	0.05538069132738919
YGL117W	0.05538069132738919
YGL118C	0.05538069132738919
YGL121C	0.05538069132738919
YGL124C	0.05538069132738919
YGL125W	0.05538069132738919
YGL126W	0.05538069132738919
YGL127C	0.05538069132738919
YGL129C	0.05538069132738919
YGL131C	0.05538069132738919
YGL132W	0.05538069132738919
YGL133W	0.05538069132738919
YGL135W	0.05538069132738919
YGL136C	0.05538069132738919
YGL138C	0.05538069132738919
YGL139W	0.05538069132738919
YGL140C	0.05538069132738919
YGL141W	0.05538069132738919
YGL143C	0.05538069132738919
YGL144C	0.05538069132738919
YGL146C	0.05538069132738919
YGL147C	0.05538069132738919
YGL148W	0.05538069132738919
YGL149W	0.05538069132738919
YGL151W	0.05538069132738919
YGL152C	0.05538069132738919
YGL153W	0.05538069132738919
YGL154C	0.05538069132738919
YGL156W	0.05538069132738919
YGL157W	0.05538069132738919
YGL158W	0.05538069132738919
YGL159W	0.05538069132738919
YGL160W	0.05538069132738919
YGL161C	0.05538069132738919
YGL162W	0.05538069132738919
YGL163C	-5.427307750084145
YGL164C	0.05538069132738919
YGL165C	0.05538069132738919
YGL166W	0.05538069132738919
YGL167C	0.05538069132738919
YGL168W	0.05538069132738919
YGL170C	0.05538069132738919
YGL173C	0.05538069132738919
YGL174W	0.05538069132738919
YGL175C	0.05538069132738919
YGL176C	0.05538069132738919
YGL177W	0.05538069132738919
YGL179C	0.05538069132738919
YGL180W	0.05538069132738919
YGL181W	0.05538069132738919
YGL194C	5.538069132738923
YGL195W	0.05538069132738919
YGL196W	0.05538069132738919
YGL197W	0.05538069132738919
YGL198W	0.05538069132738919
YGL199C	0.05538069132738919
YGL200C	0.05538069132738919
YGL202W	0.05538069132738919
YGL203C	0.05538069132738919
YGL205W	0.05538069132738919
YGL206C	0.05538069132738919
YGL208W	0.05538069132738919
YGL209W	0.05538069132738919
YGL210W	0.05538069132738919
YGL211W	0.05538069132738919
YGL212W	0.05538069132738919
YGL213C	0.05538069132738919
YGL214W	0.05538069132738919
YGL215W	0.05538069132738919
YGL216W	0.05538069132738919
YGL217C	0.05538069132738919
YGL218W	0.05538069132738919
YGL219C	0.05538069132738919
YGL220W	0.05538069132738919
YGL221C	0.05538069132738919
YGL222C	0.05538069132738919
YGL223C	0.05538069132738919
YGL224C	0.05538069132738919
YGL226C-A	0.05538069132738919
YGL226W	0.05538069132738919
YGL227W	0.05538069132738919
YGL228W	0.05538069132738919
YGL229C	0.05538069132738919
YGL230C	0.05538069132738919
YGL231C	0.05538069132738919
YGL232W	0.05538069132738919
YGL234W	0.05538069132738919
YGL235W	0.05538069132738919
YGL236C	0.05538069132738919
YGL237C	0.05538069132738919
YGL240W	0.05538069132738919
YGL241W	0.05538069132738919
YGL242C	0.05538069132738919
YGL243W	0.05538069132738919
YGL244W	0.05538069132738919
YGL246C	0.05538069132738919
YGL248W	0.05538069132738919
YGL249W	0.05538069132738919
YGL250W	0.05538069132738919
YGL251C	0.05538069132738919
YGL252C	0.05538069132738919
YGL253W	0.05538069132738919
YGL254W	0.05538069132738919
YGL255W	0.05538069132738919
YGL256W	0.05538069132738919
YGL257C	0.05538069132738919
YGL258W	0.05538069132738919
YGL259W	0.05538069132738919
YGL260W	0.05538069132738919
YGL261C	0.05538069132738919
YGL262W	0.05538069132738919
YGL263W	0.05538069132738919
YGR001C	0.05538069132738919
YGR003W	0.05538069132738919
YGR004W	0.05538069132738919
YGR006W	0.05538069132738919
YGR007W	0.05538069132738919
YGR008C	0.05538069132738919
YGR010W	0.05538069132738919
YGR011W	0.05538069132738919
YGR012W	0.05538069132738919
YGR014W	0.05538069132738919
YGR015C	0.05538069132738919
YGR016W	0.05538069132738919
YGR017W	0.05538069132738919
YGR018C	0.05538069132738919
YGR019W	0.05538069132738919
YGR020C	-5.427307750084145
YGR021W	0.05538069132738919
YGR022C	0.05538069132738919
YGR023W	0.05538069132738919
YGR025W	0.05538069132738919
YGR026W	0.05538069132738919
YGR027C	0.05538069132738919
YGR028W	0.05538069132738919
YGR031W	0.05538069132738919
YGR032W	0.05538069132738919
YGR033C	0.05538069132738919
YGR034W	0.05538069132738919
YGR035C	0.05538069132738919
YGR036C	0.05538069132738919
YGR037C	0.05538069132738919
YGR038W	0.05538069132738919
YGR039W	0.05538069132738919
YGR040W	0.05538069132738919
YGR041W	0.05538069132738919
YGR042W	0.05538069132738919
YGR043C	0.05538069132738919
YGR044C	0.05538069132738919
YGR045C	0.05538069132738919
YGR049W	0.05538069132738919
YGR050C	0.05538069132738919
YGR051C	0.05538069132738919
YGR052W	0.05538069132738919
YGR053C	0.05538069132738919
YGR054W	0.05538069132738919
YGR057C	0.05538069132738919
YGR058W	0.05538069132738919
YGR059W	0.05538069132738919
YGR062C	0.05538069132738919
YGR063C	0.05538069132738919
YGR064W	0.05538069132738919
YGR066C	0.05538069132738919
YGR069W	0.05538069132738919
YGR070W	0.05538069132738919
YGR071C	0.05538069132738919
YGR072W	0.05538069132738919
YGR076C	0.05538069132738919
YGR077C	0.05538069132738919
YGR078C	0.05538069132738919
YGR079W	0.05538069132738919
YGR080W	0.05538069132738919
YGR081C	0.05538069132738919
YGR084C	0.05538069132738919
YGR085C	0.05538069132738919
YGR086C	0.05538069132738919
YGR087C	0.05538069132738919
YGR088W	0.05538069132738919
YGR089W	0.05538069132738919
YGR092W	-3.5997449362803002
YGR093W	0.05538069132738919
YGR096W	0.05538069132738919
YGR097W	0.05538069132738919
YGR100W	0.05538069132738919
YGR101W	0.05538069132738919
YGR102C	0.05538069132738919
YGR104C	0.05538069132738919
YGR105W	0.05538069132738919
YGR106C	0.05538069132738919
YGR107W	0.05538069132738919
YGR108W	0.05538069132738919
YGR109C	0.05538069132738919
YGR110W	0.05538069132738919
YGR111W	0.05538069132738919
YGR112W	0.05538069132738919
YGR117C	0.05538069132738919
YGR118W	0.05538069132738919
YGR121C	0.05538069132738919
YGR122C-A	0.05538069132738919
YGR123C	0.05538069132738919
YGR124W	0.05538069132738919
YGR125W	0.05538069132738919
YGR126W	0.05538069132738919
YGR127W	0.05538069132738919
YGR129W	0.05538069132738919
YGR130C	0.05538069132738919
YGR131W	0.05538069132738919
YGR132C	0.05538069132738919
YGR133W	0.05538069132738919
YGR134W	0.05538069132738919
YGR135W	0.05538069132738919
YGR136W	0.05538069132738919
YGR137W	0.05538069132738919
YGR138C	0.05538069132738919
YGR139W	0.05538069132738919
YGR141W	0.05538069132738919
YGR142W	0.05538069132738919
YGR143W	0.05538069132738919
YGR144W	0.05538069132738919
YGR146C	0.05538069132738919
YGR148C	0.05538069132738919
YGR149W	0.05538069132738919
YGR150C	0.05538069132738919
YGR151C	0.05538069132738919
YGR152C	0.05538069132738919
YGR153W	0.05538069132738919
YGR154C	0.05538069132738919
YGR155W	0.05538069132738919
YGR157W	0.05538069132738919
YGR159C	0.05538069132738919
YGR160W	0.05538069132738919
YGR161C	0.05538069132738919
YGR163W	0.05538069132738919
YGR164W	0.05538069132738919
YGR165W	0.05538069132738919
YGR166W	0.05538069132738919
YGR167W	0.05538069132738919
YGR168C	0.05538069132738919
YGR169C	0.05538069132738919
YGR170W	0.05538069132738919
YGR171C	0.05538069132738919
YGR173W	0.05538069132738919
YGR174C	0.05538069132738919
YGR176W	0.05538069132738919
YGR177C	0.05538069132738919
YGR178C	0.05538069132738919
YGR180C	0.05538069132738919
YGR181W	0.05538069132738919
YGR182C	0.05538069132738919
YGR183C	0.05538069132738919
YGR184C	0.05538069132738919
YGR187C	0.05538069132738919
YGR188C	0.05538069132738919
YGR189C	0.05538069132738919
YGR192C	0.05538069132738919
YGR193C	0.05538069132738919
YGR194C	0.05538069132738919
YGR196C	0.05538069132738919
YGR197C	0.05538069132738919
YGR199W	0.05538069132738919
YGR200C	0.05538069132738919
YGR201C	0.05538069132738919
YGR202C	0.05538069132738919
YGR203W	0.05538069132738919
YGR204W	0.05538069132738919
YGR205W	0.05538069132738919
YGR206W	0.05538069132738919
YGR207C	0.05538069132738919
YGR208W	0.05538069132738919
YGR209C	0.05538069132738919
YGR210C	0.05538069132738919
YGR212W	0.05538069132738919
YGR213C	0.05538069132738919
YGR214W	0.05538069132738919
YGR215W	0.05538069132738919
YGR217W	0.05538069132738919
YGR219W	0.05538069132738919
YGR220C	0.05538069132738919
YGR221C	0.05538069132738919
YGR222W	0.05538069132738919
YGR223C	0.05538069132738919
YGR224W	0.05538069132738919
YGR225W	0.05538069132738919
YGR226C	0.05538069132738919
YGR227W	0.05538069132738919
YGR228W	0.05538069132738919
YGR229C	0.05538069132738919
YGR230W	0.05538069132738919
YGR231C	0.05538069132738919
YGR232W	0.05538069132738919
YGR233C	0.05538069132738919
YGR234W	0.05538069132738919
YGR235C	0.05538069132738919
YGR236C	0.05538069132738919
YGR237C	0.05538069132738919
YGR238C	0.05538069132738919
YGR239C	0.05538069132738919
YGR240C	0.05538069132738919
YGR241C	0.05538069132738919
YGR242W	0.05538069132738919
YGR243W	0.05538069132738919
YGR244C	0.05538069132738919
YGR247W	0.05538069132738919
YGR248W	0.05538069132738919
YGR249W	0.05538069132738919
YGR250C	0.05538069132738919
YGR254W	0.05538069132738919
YGR256W	0.05538069132738919
YGR258C	0.05538069132738919
YGR259C	0.05538069132738919
YGR260W	0.05538069132738919
YGR261C	0.05538069132738919
YGR262C	0.05538069132738919
YGR263C	0.05538069132738919
YGR266W	0.05538069132738919
YGR268C	0.05538069132738919
YGR269W	0.05538069132738919
YGR270W	0.05538069132738919
YGR271W	0.05538069132738919
YGR273C	0.05538069132738919
YGR275W	0.05538069132738919
YGR276C	0.05538069132738919
YGR279C	0.05538069132738919
YGR281W	0.05538069132738919
YGR282C	0.05538069132738919
YGR283C	0.05538069132738919
YGR284C	0.05538069132738919
YGR285C	-5.427307750084145
YGR286C	0.05538069132738919
YGR287C	0.05538069132738919
YGR288W	0.05538069132738919
YGR289C	0.05538069132738919
YGR290W	5.538069132738923
YGR291C	0.05538069132738919
YGR292W	0.05538069132738919
YGR295C	0.05538069132738919
YHL002W	0.05538069132738919
YHL003C	0.05538069132738919
YHL005C	0.05538069132738919
YHL006C	0.05538069132738919
YHL007C	0.05538069132738919
YHL008C	0.05538069132738919
YHL009C	0.05538069132738919
YHL010C	0.05538069132738919
YHL011C	0.05538069132738919
YHL012W	0.05538069132738919
YHL013C	0.05538069132738919
YHL014C	0.05538069132738919
YHL016C	0.05538069132738919
YHL017W	0.05538069132738919
YHL019C	0.05538069132738919
YHL020C	0.05538069132738919
YHL021C	0.05538069132738919
YHL022C	0.05538069132738919
YHL023C	0.05538069132738919
YHL024W	0.05538069132738919
YHL025W	0.05538069132738919
YHL026C	0.05538069132738919
YHL027W	0.05538069132738919
YHL028W	0.05538069132738919
YHL029C	0.05538069132738919
YHL030W	0.05538069132738919
YHL031C	0.05538069132738919
YHL032C	0.05538069132738919
