orf	hom | growth (pooled culture, microarray) | dichlorovinyl cysteine [4.5 uM] | YPD | De La Rosa VY~Vulpe CD, 2017	hom | growth (pooled culture, microarray) | dichlorovinyl cysteine [9 uM] | YPD | De La Rosa VY~Vulpe CD, 2017	hom | growth (pooled culture, microarray) | dichlorovinyl cysteine [18 uM] | YPD | De La Rosa VY~Vulpe CD, 2017
YDR456W	10.151279000948614	7.100124534401937	7.077377927903589
YDR458C	10.443338466538243	9.05265878136247	9.627088316777154
YDR463W	-0.07080229468839272	0.022187889170005384	3.2528123445932424
YDR465C	-0.07080229468839272	4.65945672570127	4.782638577917381
YEL012W	-0.07080229468839272	9.540792343102602	7.077377927903589
YEL043W	-9.708764659146143	-6.811681975191859	-0.06181116094239211
YEL056W	-10.292883590325399	-7.543882317802059	-0.06181116094239211
YEL068C	-0.07080229468839272	4.903523506571338	4.782638577917381
YER002W	8.69098167300047	7.3441913152720035	7.587320005678302
YER066C-A	7.814803276231585	7.100124534401937	7.332348966790946
YER067W	-3.867575347353567	0.022187889170005384	-3.3764346664780267
YER095W	-0.07080229468839272	0.022187889170005384	-4.396318822027452
YER162C	-0.07080229468839272	0.022187889170005384	-4.141347783140096
YER169W	7.230684345052326	7.100124534401937	6.31246481124152
YFL003C	-5.619932140891339	0.022187889170005384	-0.06181116094239211
YFL012W-A	-0.07080229468839272	4.65945672570127	-0.06181116094239211
YFL019C	-0.07080229468839272	6.611990972661804	-0.06181116094239211
YFL021W	-0.07080229468839272	0.022187889170005384	5.2925806556920945
YFL025C	-0.07080229468839272	0.022187889170005384	5.547551694579451
YFL032W	-0.07080229468839272	6.12385741092167	-0.06181116094239211
YFR018C	-0.07080229468839272	7.58825809614207	5.2925806556920945
YFR036W	-9.416705193556513	-9.252349783892525	-7.8384278470067645
YGL071W	-7.372288934429112	0.022187889170005384	-0.06181116094239211
YGL118C	-0.07080229468839272	6.12385741092167	-0.06181116094239211
YGL138C	8.106862741821212	7.3441913152720035	6.822406889016233
YGL154C	-0.07080229468839272	0.022187889170005384	-4.651289860914809
YGL164C	-4.743753744122453	-3.6388138238809935	-4.396318822027452
YGL166W	-0.07080229468839272	0.022187889170005384	-3.6314057053653825
YGL198W	4.01803022356641	0.022187889170005384	3.762754422367955
YGL214W	-0.07080229468839272	4.415389944831205	4.527667539030025
YGL226C-A	7.230684345052326	6.12385741092167	6.822406889016233
YGL229C	7.230684345052326	5.879790630051604	6.822406889016233
YGL252C	-0.07080229468839272	0.022187889170005384	4.782638577917381
YGL253W	-0.07080229468839272	0.022187889170005384	-3.6314057053653825
YGR041W	-0.07080229468839272	4.903523506571338	-0.06181116094239211
YGR183C	4.894208620335296	0.022187889170005384	-0.06181116094239211
YGR192C	4.894208620335296	4.65945672570127	4.272696500142668
YGR261C	-0.07080229468839272	9.05265878136247	6.31246481124152
YGR263C	-0.07080229468839272	5.3916570683114715	4.272696500142668
YHL011C	8.69098167300047	6.3679241917917375	7.077377927903589
YHL039W	-0.07080229468839272	0.022187889170005384	5.802522733466807
YHR034C	-0.07080229468839272	4.903523506571338	4.527667539030025
YHR037W	-0.07080229468839272	5.879790630051604	6.057493772354163
YHR046C	-0.07080229468839272	4.65945672570127	-0.06181116094239211
YHR110W	-0.07080229468839272	0.022187889170005384	-3.3764346664780267
YHR157W	9.275100604179729	7.58825809614207	8.35223312234037
YHR160C	-0.07080229468839272	4.65945672570127	-0.06181116094239211
YIL032C	-0.07080229468839272	5.147590287441404	5.547551694579451
YIL089W	-4.743753744122453	0.022187889170005384	-0.06181116094239211
YIL090W	6.062446482693812	6.3679241917917375	5.802522733466807
YIL139C	6.354505948283441	0.022187889170005384	-0.06181116094239211
YIL146C	-0.07080229468839272	0.022187889170005384	-3.6314057053653825
YIL162W	-12.337299849452801	-9.984550126502725	-10.26065271643665
YJL108C	4.602149154745668	4.171323163961137	-0.06181116094239211
YJL131C	-0.07080229468839272	0.022187889170005384	5.2925806556920945
YJL208C	4.602149154745668	3.927256383091071	4.272696500142668
YJR010C-A	-0.07080229468839272	4.903523506571338	-0.06181116094239211
YJR044C	8.106862741821212	6.85605775353187	7.332348966790946
YJR051W	-0.07080229468839272	3.927256383091071	3.762754422367955
YJR088C	9.275100604179729	7.58825809614207	7.587320005678302
YJR130C	-0.07080229468839272	5.3916570683114715	5.2925806556920945
YJR154W	-0.07080229468839272	0.022187889170005384	3.2528123445932424
YKL096W-A	-0.07080229468839272	4.65945672570127	-0.06181116094239211
YKL097C	-0.07080229468839272	-3.394747043010927	-0.06181116094239211
YKL100C	-0.07080229468839272	0.022187889170005384	-2.8664925887033137
YKL167C	-0.07080229468839272	0.022187889170005384	-3.6314057053653825
YKL174C	-0.07080229468839272	5.147590287441404	-0.06181116094239211
YKL188C	-0.07080229468839272	0.022187889170005384	-5.161231938689522
YKL197C	-4.159634812943195	0.022187889170005384	-3.3764346664780267
YKL198C	-0.07080229468839272	0.022187889170005384	-4.651289860914809
YKL215C	-3.867575347353567	-2.6625467004007275	-3.3764346664780267
YKR033C	-3.867575347353567	0.022187889170005384	-3.3764346664780267
YKR035C	-0.07080229468839272	5.879790630051604	4.527667539030025
YKR046C	-4.159634812943195	0.022187889170005384	-3.8863767442527393
YLL009C	8.106862741821212	0.022187889170005384	-0.06181116094239211
YLR018C	4.01803022356641	0.022187889170005384	-0.06181116094239211
YLR023C	-0.07080229468839272	0.022187889170005384	4.017725461255312
YLR032W	-0.07080229468839272	-5.34728128997146	-6.946029210901018
YLR042C	5.7703870171041824	4.65945672570127	4.782638577917381
YLR044C	7.814803276231585	5.635723849181537	6.31246481124152
YLR049C	4.894208620335296	0.022187889170005384	-0.06181116094239211
YLR053C	4.602149154745668	0.022187889170005384	-0.06181116094239211
YLR057W	6.354505948283441	3.927256383091071	5.037609616804738
YLR093C	6.062446482693812	3.927256383091071	4.017725461255312
YLR098C	-0.07080229468839272	3.927256383091071	-0.06181116094239211
YLR099C	4.01803022356641	0.022187889170005384	-0.06181116094239211
YLR121C	4.602149154745668	3.4391228213509377	-0.06181116094239211
YLR131C	3.7259707579767816	0.022187889170005384	-0.06181116094239211
YLR133W	-0.07080229468839272	6.611990972661804	5.802522733466807
YLR169W	7.5227438106419555	5.635723849181537	6.567435850128876
YLR192C	4.894208620335296	4.171323163961137	-0.06181116094239211
YLR202C	5.7703870171041824	4.415389944831205	4.527667539030025
YLR210W	-0.07080229468839272	0.022187889170005384	-3.3764346664780267
YLR218C	-0.07080229468839272	-3.6388138238809935	-4.141347783140096
YLR257W	5.7703870171041824	0.022187889170005384	-0.06181116094239211
YLR262C	7.230684345052326	5.147590287441404	6.31246481124152
YLR270W	5.186268085924925	0.022187889170005384	-0.06181116094239211
YLR335W	4.602149154745668	6.12385741092167	-0.06181116094239211
YLR443W	4.3100896891560385	0.022187889170005384	-0.06181116094239211
YLR450W	9.567160069769356	6.85605775353187	7.587320005678302
YLR456W	4.3100896891560385	0.022187889170005384	-0.06181116094239211
YML047W-A	4.894208620335296	4.415389944831205	-0.06181116094239211
YML073C	-0.07080229468839272	4.415389944831205	4.527667539030025
YML079W	-0.07080229468839272	0.022187889170005384	10.901943511213936
YML095C	-0.07080229468839272	0.022187889170005384	-4.651289860914809
YML097C	-0.07080229468839272	-5.591348070841526	-5.671174016464235
YML109W	-0.07080229468839272	0.022187889170005384	-3.12146362759067
YML122C	-0.07080229468839272	4.903523506571338	6.057493772354163
YML124C	-0.07080229468839272	0.022187889170005384	3.8902399418116334
YMR008C	-0.07080229468839272	0.022187889170005384	-3.12146362759067
YMR124W	4.01803022356641	0.022187889170005384	3.762754422367955
YMR137C	-0.07080229468839272	-4.371014166491194	-4.523804341471131
YMR141C	-0.07080229468839272	0.022187889170005384	-5.161231938689522
YMR166C	-0.07080229468839272	5.879790630051604	6.31246481124152
YMR175W	5.186268085924925	0.022187889170005384	-0.06181116094239211
YMR237W	-3.5755158817639376	0.022187889170005384	-3.8863767442527393
YMR238W	-0.07080229468839272	5.147590287441404	3.762754422367955
YMR244C-A	-0.07080229468839272	6.85605775353187	4.527667539030025
YMR261C	9.567160069769356	7.100124534401937	8.862175200115084
YMR262W	-0.07080229468839272	5.3916570683114715	-0.06181116094239211
YMR272C	6.646565413873068	4.65945672570127	5.2925806556920945
YMR280C	-0.07080229468839272	5.3916570683114715	-0.06181116094239211
YMR283C	-0.07080229468839272	0.022187889170005384	-3.12146362759067
YMR286W	5.478327551514553	4.903523506571338	4.527667539030025
YMR289W	7.230684345052326	5.879790630051604	5.420066175135772
YMR294W-A	-0.07080229468839272	6.3679241917917375	4.782638577917381
YMR304W	9.567160069769356	7.100124534401937	8.607204161227727
YMR326C	-0.07080229468839272	2.706922478740738	-0.06181116094239211
YNL010W	4.01803022356641	2.9509892596108047	-0.06181116094239211
YNL058C	4.01803022356641	0.022187889170005384	-0.06181116094239211
YNL101W	-0.07080229468839272	6.12385741092167	-0.06181116094239211
YOR006C	-0.07080229468839272	0.022187889170005384	3.5077833834805983
YOR017W	-0.07080229468839272	0.022187889170005384	-3.3764346664780267
YOR021C	6.646565413873068	5.879790630051604	5.2925806556920945
YOR041C	4.01803022356641	0.022187889170005384	-0.06181116094239211
YOR054C	-5.327872675301711	0.022187889170005384	-0.06181116094239211
YOR085W	-0.07080229468839272	3.683189602221004	4.017725461255312
YOR086C	8.69098167300047	6.85605775353187	-0.06181116094239211
YOR089C	-0.07080229468839272	-4.6150809473612595	-5.033746419245843
YOR133W	-0.07080229468839272	7.58825809614207	6.057493772354163
YOR137C	4.894208620335296	4.415389944831205	4.017725461255312
YOR161C	-0.07080229468839272	4.903523506571338	-0.06181116094239211
YOR183W	-0.07080229468839272	4.171323163961137	4.017725461255312
YOR199W	5.7703870171041824	0.022187889170005384	-0.06181116094239211
YOR201C	6.354505948283441	0.022187889170005384	-0.06181116094239211
YOR253W	-0.07080229468839272	-3.1506802621408605	-0.06181116094239211
YOR276W	-6.496110537660226	0.022187889170005384	-0.06181116094239211
YOR304C-A	-5.911991606480968	-6.079481632581659	-5.671174016464235
YOR314W	7.230684345052326	5.635723849181537	5.547551694579451
YOR346W	-0.07080229468839272	0.022187889170005384	-3.3764346664780267
YOR364W	-0.07080229468839272	4.903523506571338	-0.06181116094239211
YPL022W	-0.07080229468839272	0.022187889170005384	-4.268833302583774
YPL035C	-0.07080229468839272	6.12385741092167	-0.06181116094239211
YPL123C	-0.07080229468839272	0.022187889170005384	3.5077833834805983
YPL138C	-5.619932140891339	-5.103214509101393	-0.06181116094239211
YPL140C	6.062446482693812	3.927256383091071	5.037609616804738
YPL147W	-0.07080229468839272	0.022187889170005384	-3.6314057053653825
YPL157W	-0.07080229468839272	9.296725562232536	8.097262083453016
YPL167C	-0.07080229468839272	-4.1269473856211265	-0.06181116094239211
YPL178W	-0.07080229468839272	7.3441913152720035	4.527667539030025
YPL197C	4.602149154745668	3.927256383091071	4.272696500142668
YPR044C	-0.07080229468839272	4.903523506571338	-0.06181116094239211
YPR116W	8.106862741821212	5.3916570683114715	6.057493772354163
YPR201W	-0.07080229468839272	4.171323163961137	4.017725461255312
