orf	hap a | growth (MIC) | gliotoxin [0.03-16 ug/ml] | Chamilos G~Kontoyiannis DP, 2008
YHL030W	-0.10092548576082351
YHL031C	-0.10092548576082351
YHL032C	-0.10092548576082351
YHL033C	-0.10092548576082351
YHL034C	-0.10092548576082351
YHL035C	-0.10092548576082351
YHL036W	-0.10092548576082351
YHL037C	-0.10092548576082351
YHL038C	-0.10092548576082351
YHL039W	-0.10092548576082351
YHL040C	-0.10092548576082351
YHL041W	-0.10092548576082351
YHL042W	-0.10092548576082351
YHL043W	-0.10092548576082351
YHL044W	-0.10092548576082351
YHL045W	-0.10092548576082351
YHL046C	-0.10092548576082351
YHL047C	-0.10092548576082351
YHR001W-A	-0.10092548576082351
YHR003C	-0.10092548576082351
YHR004C	-0.10092548576082351
YHR005C	-0.10092548576082351
YHR006W	-0.10092548576082351
YHR008C	-0.10092548576082351
YHR009C	-0.10092548576082351
YHR010W	-0.10092548576082351
YHR011W	-0.10092548576082351
YHR012W	-0.10092548576082351
YHR013C	-0.10092548576082351
YHR014W	-0.10092548576082351
YHR015W	-0.10092548576082351
YHR016C	-0.10092548576082351
YHR017W	-0.10092548576082351
YHR018C	-0.10092548576082351
YHR021C	-0.10092548576082351
YHR021W-A	-0.10092548576082351
YHR022C	-0.10092548576082351
YHR025W	-0.10092548576082351
YHR026W	-0.10092548576082351
YHR028C	-0.10092548576082351
YHR029C	-0.10092548576082351
YHR030C	-0.10092548576082351
YHR032W	-0.10092548576082351
YHR033W	-0.10092548576082351
YHR034C	-0.10092548576082351
YHR035W	-0.10092548576082351
YHR037W	-0.10092548576082351
YHR038W	-0.10092548576082351
YHR039C	-0.10092548576082351
YHR039C-A	-0.10092548576082351
YHR041C	-0.10092548576082351
YHR044C	-0.10092548576082351
YHR045W	-0.10092548576082351
YHR046C	-0.10092548576082351
YHR047C	-0.10092548576082351
YHR048W	-0.10092548576082351
YHR049C-A	-0.10092548576082351
YHR049W	-0.10092548576082351
YHR050W	-0.10092548576082351
YHR051W	-0.10092548576082351
YHR057C	-0.10092548576082351
YHR059W	-0.10092548576082351
YHR060W	-0.10092548576082351
YHR061C	-0.10092548576082351
YHR064C	-0.10092548576082351
YHR067W	-0.10092548576082351
YHR073W	-0.10092548576082351
YHR075C	-0.10092548576082351
YHR076W	-0.10092548576082351
YHR077C	-0.10092548576082351
YHR078W	-0.10092548576082351
YHR079C	-0.10092548576082351
YHR079C-A	-0.10092548576082351
YHR080C	-0.10092548576082351
YHR081W	-0.10092548576082351
YHR082C	-0.10092548576082351
YHR086W	-0.10092548576082351
YHR087W	-0.10092548576082351
YHR091C	-0.10092548576082351
YHR092C	-0.10092548576082351
YHR093W	-0.10092548576082351
YHR094C	-0.10092548576082351
YHR095W	-0.10092548576082351
YHR096C	-0.10092548576082351
YHR097C	-0.10092548576082351
YHR100C	-0.10092548576082351
YHR103W	-0.10092548576082351
YHR104W	-0.10092548576082351
YHR105W	-0.10092548576082351
YHR106W	-0.10092548576082351
YHR108W	-0.10092548576082351
YHR109W	-0.10092548576082351
YHR110W	-0.10092548576082351
YHR111W	-0.10092548576082351
YHR112C	-0.10092548576082351
YHR113W	-0.10092548576082351
YHR114W	-0.10092548576082351
YHR115C	-0.10092548576082351
YHR116W	-0.10092548576082351
YHR117W	-0.10092548576082351
YHR120W	-0.10092548576082351
YHR121W	-0.10092548576082351
YHR123W	-0.10092548576082351
YHR124W	-0.10092548576082351
YHR125W	-0.10092548576082351
YHR126C	-0.10092548576082351
YHR127W	-0.10092548576082351
YHR129C	-0.10092548576082351
YHR130C	-0.10092548576082351
YHR131C	-0.10092548576082351
YHR132C	-0.10092548576082351
YHR132W-A	-0.10092548576082351
YHR133C	-0.10092548576082351
YHR134W	-0.10092548576082351
YHR135C	-0.10092548576082351
YHR136C	-0.10092548576082351
YHR137W	-0.10092548576082351
YHR138C	-0.10092548576082351
YHR139C	-0.10092548576082351
YHR139C-A	-0.10092548576082351
YHR140W	-0.10092548576082351
YHR142W	-0.10092548576082351
YHR143W	-0.10092548576082351
YHR146W	-0.10092548576082351
YHR147C	-0.10092548576082351
YHR150W	-0.10092548576082351
YHR151C	-0.10092548576082351
YHR152W	-0.10092548576082351
YHR153C	-0.10092548576082351
YHR154W	-0.10092548576082351
YHR155W	-0.10092548576082351
YHR156C	-0.10092548576082351
YHR157W	-0.10092548576082351
YHR158C	-0.10092548576082351
YHR159W	-0.10092548576082351
YHR160C	-0.10092548576082351
YHR161C	-0.10092548576082351
YHR162W	-0.10092548576082351
YHR163W	-0.10092548576082351
YHR167W	-0.10092548576082351
YHR168W	-0.10092548576082351
YHR171W	-0.10092548576082351
YHR176W	-0.10092548576082351
YHR178W	-0.10092548576082351
YHR179W	-0.10092548576082351
YHR180W	-0.10092548576082351
YHR181W	-0.10092548576082351
YHR182W	-0.10092548576082351
YHR183W	-0.10092548576082351
YHR184W	-0.10092548576082351
YHR185C	-0.10092548576082351
YHR189W	-0.10092548576082351
YHR191C	-0.10092548576082351
YHR193C	-0.10092548576082351
YHR194W	-0.10092548576082351
YHR195W	-0.10092548576082351
YHR198C	-0.10092548576082351
YHR199C	-0.10092548576082351
YHR200W	-0.10092548576082351
YHR202W	-0.10092548576082351
YHR203C	-0.10092548576082351
YHR204W	-0.10092548576082351
YHR206W	-0.10092548576082351
YHR207C	-0.10092548576082351
YHR209W	-0.10092548576082351
YHR210C	-0.10092548576082351
YHR031C	-0.10092548576082351
YIL001W	-0.10092548576082351
YIL002C	-0.10092548576082351
YIL005W	-0.10092548576082351
YIL006W	-0.10092548576082351
YIL007C	-0.10092548576082351
YIL008W	-0.10092548576082351
YIL009C-A	-0.10092548576082351
YIL009W	-0.10092548576082351
YIL010W	-0.10092548576082351
YIL011W	-0.10092548576082351
YIL012W	-0.10092548576082351
YIL013C	-0.10092548576082351
YIL014W	-0.10092548576082351
YIL015W	-0.10092548576082351
YIL016W	-0.10092548576082351
YIL017C	-0.10092548576082351
YIL018W	-0.10092548576082351
YIL020C	-0.10092548576082351
YIL023C	-0.10092548576082351
YIL024C	-0.10092548576082351
YIL025C	-0.10092548576082351
YIL027C	-0.10092548576082351
YIL028W	-0.10092548576082351
YIL029C	-0.10092548576082351
YIL030C	-0.10092548576082351
YIL032C	-0.10092548576082351
YIL034C	-0.10092548576082351
YIL035C	-0.10092548576082351
YIL036W	-0.10092548576082351
YIL037C	-0.10092548576082351
YIL039W	-0.10092548576082351
YIL040W	-0.10092548576082351
YIL041W	-0.10092548576082351
YIL042C	-0.10092548576082351
YIL043C	-0.10092548576082351
YIL044C	-0.10092548576082351
YIL045W	-0.10092548576082351
YIL047C	-0.10092548576082351
YIL049W	-0.10092548576082351
YIL052C	-0.10092548576082351
YIL053W	-0.10092548576082351
YIL054W	-0.10092548576082351
YIL055C	-0.10092548576082351
YIL056W	-0.10092548576082351
YIL057C	-0.10092548576082351
YIL058W	-0.10092548576082351
YIL059C	-0.10092548576082351
YIL064W	-0.10092548576082351
YIL065C	-0.10092548576082351
YIL066C	-0.10092548576082351
YIL069C	-0.10092548576082351
YIL070C	-0.10092548576082351
YIL071C	-0.10092548576082351
YIL072W	-0.10092548576082351
YIL073C	-0.10092548576082351
YIL076W	-0.10092548576082351
YIL077C	-0.10092548576082351
YIL079C	-0.10092548576082351
YIL084C	-0.10092548576082351
YIL085C	-0.10092548576082351
YIL086C	-0.10092548576082351
YIL087C	-0.10092548576082351
YIL088C	-0.10092548576082351
YIL089W	-0.10092548576082351
YIL090W	-0.10092548576082351
YIL092W	-0.10092548576082351
YIL093C	-0.10092548576082351
YIL094C	-0.10092548576082351
YIL095W	-0.10092548576082351
YIL096C	-0.10092548576082351
YIL097W	-0.10092548576082351
YIL098C	-0.10092548576082351
YIL099W	-0.10092548576082351
YIL100W	-0.10092548576082351
YIL101C	-0.10092548576082351
YIL102C	-0.10092548576082351
YIL103W	-0.10092548576082351
YIL105C	-0.10092548576082351
YIL107C	-0.10092548576082351
YIL108W	-0.10092548576082351
YIL110W	-0.10092548576082351
YIL111W	-0.10092548576082351
YIL112W	-0.10092548576082351
YIL113W	-0.10092548576082351
YIL114C	-0.10092548576082351
YIL116W	-0.10092548576082351
YIL117C	-0.10092548576082351
YIL119C	-0.10092548576082351
YIL120W	-0.10092548576082351
YIL121W	-0.10092548576082351
YIL122W	-0.10092548576082351
YIL123W	-0.10092548576082351
YIL124W	-0.10092548576082351
YIL125W	-0.10092548576082351
YIL128W	-0.10092548576082351
YIL130W	-0.10092548576082351
YIL131C	-0.10092548576082351
YIL132C	-0.10092548576082351
YIL133C	-0.10092548576082351
YIL135C	-0.10092548576082351
YIL136W	-0.10092548576082351
YIL137C	-0.10092548576082351
YIL138C	-0.10092548576082351
YIL139C	-0.10092548576082351
YIL140W	-0.10092548576082351
YIL141W	-0.10092548576082351
YIL145C	-0.10092548576082351
YIL146C	-0.10092548576082351
YIL148W	-0.10092548576082351
YIL149C	-0.10092548576082351
YIL152W	-0.10092548576082351
YIL153W	-0.10092548576082351
YIL154C	-0.10092548576082351
YIL155C	-0.10092548576082351
YIL156W	-0.10092548576082351
YIL157C	-0.10092548576082351
YIL158W	-0.10092548576082351
YIL159W	-0.10092548576082351
YIL160C	-0.10092548576082351
YIL161W	-0.10092548576082351
YIL162W	-0.10092548576082351
YIL163C	-0.10092548576082351
YIL164C	-0.10092548576082351
YIL165C	-0.10092548576082351
YIL166C	-0.10092548576082351
YIL173W	-0.10092548576082351
YIR001C	-0.10092548576082351
YIR002C	-0.10092548576082351
YIR003W	-0.10092548576082351
YIR004W	-0.10092548576082351
YIR005W	-0.10092548576082351
YIR007W	-0.10092548576082351
YIR009W	-0.10092548576082351
YIR013C	-0.10092548576082351
YIR014W	-0.10092548576082351
YIR016W	-0.10092548576082351
YIR017C	-0.10092548576082351
YIR018W	-0.10092548576082351
YIR019C	-0.10092548576082351
YIR020C	-0.10092548576082351
YIR020W-A	-0.10092548576082351
YIR021W	-0.10092548576082351
YIR023W	-0.10092548576082351
YIR024C	-0.10092548576082351
YIR025W	-0.10092548576082351
YIR026C	-0.10092548576082351
YIR027C	-0.10092548576082351
YIR028W	-0.10092548576082351
YIR029W	-0.10092548576082351
YIR030C	-0.10092548576082351
YIR031C	-0.10092548576082351
YIR032C	-0.10092548576082351
YIR033W	-0.10092548576082351
YIR034C	-0.10092548576082351
YIR035C	-0.10092548576082351
YIR036C	-0.10092548576082351
YIR037W	-0.10092548576082351
YIR038C	-0.10092548576082351
YIR039C	-0.10092548576082351
YIR042C	-0.10092548576082351
YJL003W	-0.10092548576082351
YJL004C	-0.10092548576082351
YJL007C	-0.10092548576082351
YJL012C	-0.10092548576082351
YJL013C	-0.10092548576082351
YJL016W	-0.10092548576082351
YJL020C	-0.10092548576082351
YJL022W	-0.10092548576082351
YJL023C	-0.10092548576082351
YJL024C	-0.10092548576082351
YJL027C	-0.10092548576082351
YJL028W	-0.10092548576082351
YJL029C	-0.10092548576082351
YJL030W	-0.10092548576082351
YJL036W	-0.10092548576082351
YJL037W	-0.10092548576082351
YJL038C	-0.10092548576082351
YJL042W	-0.10092548576082351
YJL043W	-0.10092548576082351
YJL044C	-0.10092548576082351
YJL045W	-0.10092548576082351
YJL046W	-0.10092548576082351
YJL047C	-0.10092548576082351
YJL048C	-0.10092548576082351
YJL049W	-0.10092548576082351
YJL051W	-0.10092548576082351
YJL052W	-0.10092548576082351
YJL053W	-0.10092548576082351
YJL055W	-0.10092548576082351
YJL056C	-0.10092548576082351
YJL057C	-0.10092548576082351
YJL058C	-0.10092548576082351
YJL059W	-0.10092548576082351
YJL060W	-0.10092548576082351
YJL062W	-0.10092548576082351
YJL063C	-0.10092548576082351
YJL064W	-0.10092548576082351
YJL065C	-0.10092548576082351
YJL066C	-0.10092548576082351
YJL067W	-0.10092548576082351
YJL068C	-0.10092548576082351
YJL070C	-0.10092548576082351
YJL071W	-0.10092548576082351
YJL073W	-0.10092548576082351
YJL075C	-0.10092548576082351
YJL077C	-0.10092548576082351
YJL078C	-0.10092548576082351
YJL079C	-0.10092548576082351
YJL080C	-0.10092548576082351
YJL082W	-0.10092548576082351
YJL083W	-0.10092548576082351
YJL084C	-0.10092548576082351
YJL088W	-0.10092548576082351
YJL089W	-0.10092548576082351
YJL092W	-0.10092548576082351
YJL093C	-0.10092548576082351
YJL094C	-0.10092548576082351
YJL095W	-0.10092548576082351
YJL096W	-0.10092548576082351
YJL098W	-0.10092548576082351
YJL099W	-0.10092548576082351
YJL006C	-0.10092548576082351
YJL100W	-0.10092548576082351
YJL101C	-0.10092548576082351
YJL102W	-1.1329241148081188
YJL103C	-0.10092548576082351
YJL105W	-0.10092548576082351
YJL106W	-0.10092548576082351
YJL107C	-0.10092548576082351
YJL108C	-0.10092548576082351
YJL110C	-0.10092548576082351
YJL112W	-0.10092548576082351
YJL115W	-0.10092548576082351
YJL116C	-0.10092548576082351
YJL117W	-0.10092548576082351
YJL118W	-0.10092548576082351
YJL119C	-0.10092548576082351
YJL120W	-0.10092548576082351
YJL121C	-0.10092548576082351
YJL122W	-0.10092548576082351
YJL123C	-0.10092548576082351
YJL124C	-0.10092548576082351
YJL126W	-0.10092548576082351
YJL127C	-0.10092548576082351
YJL128C	-0.10092548576082351
YJL129C	-0.10092548576082351
YJL130C	-0.10092548576082351
YJL131C	-0.10092548576082351
YJL132W	-0.10092548576082351
YJL133W	-0.10092548576082351
YJL134W	-0.10092548576082351
YJL135W	-0.10092548576082351
YJL136C	-0.10092548576082351
YJL137C	-0.10092548576082351
YJL138C	-0.10092548576082351
YJL139C	-0.10092548576082351
YJL140W	-0.10092548576082351
YJL141C	-0.10092548576082351
YJL142C	-0.10092548576082351
YJL144W	-0.10092548576082351
YJL145W	-0.10092548576082351
YJL146W	-0.10092548576082351
YJL147C	-0.10092548576082351
YJL148W	-0.10092548576082351
YJL149W	-0.10092548576082351
YJL150W	-0.10092548576082351
YJL151C	-0.10092548576082351
YJL152W	-0.10092548576082351
YJL153C	-0.10092548576082351
YJL154C	-0.10092548576082351
YJL155C	-0.10092548576082351
YJL157C	-0.10092548576082351
YJL158C	-0.10092548576082351
YJL159W	-0.10092548576082351
YJL160C	-0.10092548576082351
YJL161W	-0.10092548576082351
YJL162C	-0.10092548576082351
YJL163C	-0.10092548576082351
YJL164C	-0.10092548576082351
YJL165C	-0.10092548576082351
YJL166W	-0.10092548576082351
YJL168C	-0.10092548576082351
YJL169W	-0.10092548576082351
YJL170C	-0.10092548576082351
YJL171C	-0.10092548576082351
YJL172W	-0.10092548576082351
YJL175W	-0.10092548576082351
YJL176C	-0.10092548576082351
YJL177W	-0.10092548576082351
YJL178C	-0.10092548576082351
YJL179W	-0.10092548576082351
YJL180C	-0.10092548576082351
YJL181W	-0.10092548576082351
YJL182C	-0.10092548576082351
YJL183W	-0.10092548576082351
YJL184W	-0.10092548576082351
YJL185C	-0.10092548576082351
YJL186W	-0.10092548576082351
YJL187C	-0.10092548576082351
YJL188C	-0.10092548576082351
YJL189W	-0.10092548576082351
YJL190C	-0.10092548576082351
YJL191W	-0.10092548576082351
YJL192C	-0.10092548576082351
YJL193W	-0.10092548576082351
YJL196C	-0.10092548576082351
YJL197W	-0.10092548576082351
YJL198W	-0.10092548576082351
YJL199C	-0.10092548576082351
YJL200C	-0.10092548576082351
YJL201W	-0.10092548576082351
YJL204C	-0.10092548576082351
YJL206C	-0.10092548576082351
YJL205C	-0.10092548576082351
YJL207C	-0.10092548576082351
YJL208C	-0.10092548576082351
YJL209W	-0.10092548576082351
YJL210W	-0.10092548576082351
YJL211C	-0.10092548576082351
YJL212C	-0.10092548576082351
YJL213W	-0.10092548576082351
YJL214W	-0.10092548576082351
YJL215C	-0.10092548576082351
YJL216C	-0.10092548576082351
YJL217W	-0.10092548576082351
YJL218W	-0.10092548576082351
YJR001W	-0.10092548576082351
YJR003C	-0.10092548576082351
YJR004C	-0.10092548576082351
YJR005W	-0.10092548576082351
YJR008W	-0.10092548576082351
YJR009C	-0.10092548576082351
YJR010C-A	-0.10092548576082351
YJR010W	-0.10092548576082351
YJR011C	-0.10092548576082351
YJR014W	-0.10092548576082351
YJR015W	-0.10092548576082351
YJR018W	-0.10092548576082351
YJR019C	-0.10092548576082351
YJR020W	-0.10092548576082351
YJR021C	-0.10092548576082351
YJR024C	-0.10092548576082351
YJR025C	-0.10092548576082351
YJR030C	-0.10092548576082351
YJR031C	-0.10092548576082351
YJR032W	-0.10092548576082351
YJR033C	-0.10092548576082351
YJR034W	-0.10092548576082351
YJR035W	-0.10092548576082351
YJR036C	-0.10092548576082351
YJR037W	-0.10092548576082351
YJR038C	-0.10092548576082351
YJR039W	-0.10092548576082351
YJR040W	-0.10092548576082351
YJR043C	-0.10092548576082351
YJR044C	-0.10092548576082351
YJR047C	-0.10092548576082351
YJR048W	-0.10092548576082351
YJR049C	-0.10092548576082351
YJR050W	-0.10092548576082351
YJR051W	-0.10092548576082351
YJR052W	-0.10092548576082351
YJR053W	-0.10092548576082351
YJR054W	-0.10092548576082351
YJR055W	-0.10092548576082351
YJR056C	-0.10092548576082351
YJR058C	-0.10092548576082351
YJR059W	-0.10092548576082351
YJR060W	-0.10092548576082351
YJR061W	-0.10092548576082351
YJR062C	-0.10092548576082351
YJR063W	-0.10092548576082351
YJR066W	-0.10092548576082351
YJR069C	-0.10092548576082351
YJR070C	-0.10092548576082351
YJR074W	-0.10092548576082351
YJR075W	-0.10092548576082351
YJR077C	-0.10092548576082351
YJR078W	-0.10092548576082351
YJR080C	-0.10092548576082351
YJR082C	-0.10092548576082351
YJR083C	-0.10092548576082351
YJR084W	-0.10092548576082351
YJR087W	-0.10092548576082351
YJR088C	-0.10092548576082351
YJR090C	-0.10092548576082351
YJR091C	-0.10092548576082351
YJR092W	-0.10092548576082351
YJR094C	-0.10092548576082351
YJR094W-A	-0.10092548576082351
YJR095W	-0.10092548576082351
YJR096W	-0.10092548576082351
YJR097W	-0.10092548576082351
YJR098C	-0.10092548576082351
YJR099W	-0.10092548576082351
YJR100C	-0.10092548576082351
YJR102C	-0.10092548576082351
YJR103W	-0.10092548576082351
YJR104C	-0.10092548576082351
YJR105W	-0.10092548576082351
YJR106W	-0.10092548576082351
YJR107W	-0.10092548576082351
YJR108W	-0.10092548576082351
YJR109C	-0.10092548576082351
YJR110W	-0.10092548576082351
YJR111C	-0.10092548576082351
YJR113C	-0.10092548576082351
YJR115W	-0.10092548576082351
YJR116W	-0.10092548576082351
YJR117W	-0.10092548576082351
YJR118C	-0.10092548576082351
YJR119C	-0.10092548576082351
YJR120W	-0.10092548576082351
YJR121W	-0.10092548576082351
YJR122W	-0.10092548576082351
YJR124C	-0.10092548576082351
YJR125C	-0.10092548576082351
YJR126C	-0.10092548576082351
YJR127C	-0.10092548576082351
YJR128W	-0.10092548576082351
YJR129C	-0.10092548576082351
YJR130C	-0.10092548576082351
YJR131W	-0.10092548576082351
YJR133W	-0.10092548576082351
YJR134C	-0.10092548576082351
YJR135C	-0.10092548576082351
YJR137C	-0.10092548576082351
YJR139C	-0.10092548576082351
YJR140C	-0.10092548576082351
YJR142W	-0.10092548576082351
YJR144W	-0.10092548576082351
YJR145C	-0.10092548576082351
YJR146W	-0.10092548576082351
YJR147W	-0.10092548576082351
YJR148W	-0.10092548576082351
YJR149W	-0.10092548576082351
YJR150C	-0.10092548576082351
YJR152W	-0.10092548576082351
YJR153W	-0.10092548576082351
YJR154W	-0.10092548576082351
YJR073C	-0.10092548576082351
YKL001C	-0.10092548576082351
YKL002W	-0.10092548576082351
YKL003C	-0.10092548576082351
YKL005C	-0.10092548576082351
YKL006W	-0.10092548576082351
YKL007W	-0.10092548576082351
YKL008C	-0.10092548576082351
YKL009W	-0.10092548576082351
YKL010C	-0.10092548576082351
YKL011C	-0.10092548576082351
YKL015W	-0.10092548576082351
YKL016C	-0.10092548576082351
YKL017C	-0.10092548576082351
YKL020C	-0.10092548576082351
YKL023W	-0.10092548576082351
YKL025C	-0.10092548576082351
YKL026C	-0.10092548576082351
YKL027W	-0.10092548576082351
YKL029C	-0.10092548576082351
YKL030W	-0.10092548576082351
YKL031W	-0.10092548576082351
YKL032C	-0.10092548576082351
YKL033W-A	-0.10092548576082351
YKL034W	-0.10092548576082351
YKL037W	-0.9804697718806774
YKL038W	-0.10092548576082351
YKL039W	-0.10092548576082351
YKL040C	-0.10092548576082351
YKL041W	-0.10092548576082351
YKL043W	-0.10092548576082351
YKL044W	-0.10092548576082351
YKL046C	-0.10092548576082351
YKL047W	-0.10092548576082351
YKL048C	-0.10092548576082351
YKL050C	-0.10092548576082351
YKL051W	-0.10092548576082351
YKL053C-A	-0.10092548576082351
YKL053W	-0.10092548576082351
YKL054C	-0.10092548576082351
YKL055C	-0.10092548576082351
YKL056C	-0.10092548576082351
YKL057C	-0.10092548576082351
YKL061W	-0.10092548576082351
YKL062W	-0.10092548576082351
YKL063C	-0.10092548576082351
YKL064W	-0.10092548576082351
YKL065C	-0.10092548576082351
YKL066W	-0.10092548576082351
YKL067W	-0.10092548576082351
YKL068W	-0.10092548576082351
YKL069W	-0.10092548576082351
YKL070W	-0.10092548576082351
YKL071W	-0.10092548576082351
YKL072W	-0.10092548576082351
YKL073W	-0.10092548576082351
YKL074C	-0.10092548576082351
YKL075C	-0.10092548576082351
YKL076C	-0.10092548576082351
YKL077W	-0.10092548576082351
YKL079W	-0.10092548576082351
YKL080W	-0.10092548576082351
YKL081W	-0.10092548576082351
YKL084W	-0.10092548576082351
YKL085W	-0.10092548576082351
YKL086W	-0.10092548576082351
YKL087C	-0.10092548576082351
YKL090W	-0.10092548576082351
YKL091C	-0.10092548576082351
YKL092C	-0.10092548576082351
YKL093W	-0.10092548576082351
YKL094W	-0.10092548576082351
YKL096W	-0.10092548576082351
YKL096W-A	-0.10092548576082351
YKL097C	-0.10092548576082351
YKL098W	-0.10092548576082351
YKL101W	-0.10092548576082351
YKL102C	-0.10092548576082351
YKL103C	-0.10092548576082351
YKL105C	-0.10092548576082351
YKL106W	-0.10092548576082351
YKL107W	-0.10092548576082351
YKL109W	-0.10092548576082351
YKL100C	-0.10092548576082351
YKL110C	-0.10092548576082351
YKL113C	-0.10092548576082351
YKL114C	-0.10092548576082351
YKL115C	-0.10092548576082351
YKL116C	-0.10092548576082351
YKL117W	-0.10092548576082351
YKL118W	-0.10092548576082351
YKL119C	-0.10092548576082351
YKL120W	-0.10092548576082351
YKL121W	-0.10092548576082351
YKL123W	-0.10092548576082351
YKL124W	-0.10092548576082351
YKL126W	-0.10092548576082351
YKL127W	-0.10092548576082351
YKL128C	-0.10092548576082351
YKL129C	-0.10092548576082351
YKL130C	-0.10092548576082351
YKL131W	-0.10092548576082351
YKL132C	-0.10092548576082351
YKL133C	-0.10092548576082351
YKL134C	-0.10092548576082351
YKL135C	17.489960236636254
YKL136W	-0.10092548576082351
YKL137W	-0.10092548576082351
YKL138C	-0.10092548576082351
YKL139W	-0.10092548576082351
YKL140W	-0.10092548576082351
YKL142W	-0.10092548576082351
YKL143W	-0.10092548576082351
YKL146W	-0.10092548576082351
YKL147C	-0.10092548576082351
YKL148C	-0.10092548576082351
YKL149C	-0.10092548576082351
YKL150W	-0.10092548576082351
YKL151C	-0.10092548576082351
YKL155C	-0.10092548576082351
YKL156W	-0.10092548576082351
YKL157W	-0.10092548576082351
YKL159C	-0.10092548576082351
YKL160W	-0.10092548576082351
YKL161C	-0.10092548576082351
YKL162C	-0.10092548576082351
YKL162C-A	-0.10092548576082351
YKL163W	-0.10092548576082351
YKL164C	-0.10092548576082351
YKL166C	-0.10092548576082351
YKL167C	-0.10092548576082351
YKL168C	-0.10092548576082351
YKL169C	-0.10092548576082351
YKL170W	-0.10092548576082351
YKL171W	-0.10092548576082351
YKL174C	-0.10092548576082351
YKL175W	-0.10092548576082351
YKL176C	-0.10092548576082351
YKL177W	-0.10092548576082351
YKL178C	-0.10092548576082351
YKL179C	-0.10092548576082351
YKL183W	-0.10092548576082351
YKL184W	-0.10092548576082351
YKL185W	-0.10092548576082351
YKL187C	-0.10092548576082351
YKL188C	-0.10092548576082351
YKL190W	-0.10092548576082351
YKL191W	-0.10092548576082351
YKL194C	-0.10092548576082351
YKL197C	-0.10092548576082351
YKL198C	-0.10092548576082351
YKL201C	-0.10092548576082351
YKL202W	-0.10092548576082351
YKL204W	-0.10092548576082351
YKL205W	-0.10092548576082351
YKL206C	-0.10092548576082351
YKL207W	-0.10092548576082351
YKL208W	-0.10092548576082351
YKL211C	-0.10092548576082351
YKL212W	-0.10092548576082351
YKL213C	-0.10092548576082351
YKL214C	-0.10092548576082351
YKL215C	-0.10092548576082351
YKL216W	-0.10092548576082351
YKL217W	-0.10092548576082351
YKL218C	-0.10092548576082351
YKL220C	-0.10092548576082351
YKL221W	-0.10092548576082351
YKL222C	-0.10092548576082351
YKR001C	-0.10092548576082351
YKR003W	-0.10092548576082351
YKR005C	-0.10092548576082351
YKR006C	-0.10092548576082351
YKR007W	-0.10092548576082351
YKR009C	-0.10092548576082351
YKR010C	-0.10092548576082351
YKR011C	-0.10092548576082351
YKR012C	-0.10092548576082351
YKR013W	-0.10092548576082351
YKR014C	-0.10092548576082351
YKR015C	-0.10092548576082351
YKR016W	-0.10092548576082351
YKR017C	-0.10092548576082351
YKR018C	-0.10092548576082351
YKR019C	-0.10092548576082351
YKR020W	-0.10092548576082351
YKR021W	-0.10092548576082351
YKR023W	-0.10092548576082351
YKR024C	-0.10092548576082351
YKR026C	-0.10092548576082351
YKR027W	-0.10092548576082351
YKR028W	-0.10092548576082351
YKR029C	-0.10092548576082351
YKR030W	-0.10092548576082351
YKR031C	-0.10092548576082351
YKR032W	-0.10092548576082351
YKR033C	-0.10092548576082351
YKR034W	-0.10092548576082351
YKR035C	-0.10092548576082351
YKR035W-A	-0.10092548576082351
YKR036C	-0.10092548576082351
YKR039W	-0.10092548576082351
YKR040C	-0.10092548576082351
YKR041W	-0.10092548576082351
YKR042W	-0.10092548576082351
YKR043C	-0.10092548576082351
YKR044W	-0.10092548576082351
YKR045C	-0.10092548576082351
YKR046C	-0.10092548576082351
YKR047W	-0.10092548576082351
YKR048C	-0.10092548576082351
YKR049C	-0.10092548576082351
YKR050W	-0.10092548576082351
YKR051W	-0.10092548576082351
YKR052C	-0.10092548576082351
YKR053C	-0.10092548576082351
YKR054C	-0.10092548576082351
YKR055W	-0.10092548576082351
YKR056W	-0.10092548576082351
YKR057W	-0.10092548576082351
YKR058W	-0.10092548576082351
YKR059W	-0.10092548576082351
YKR060W	-0.10092548576082351
YKR061W	-0.10092548576082351
YKR064W	-0.10092548576082351
YKR065C	-0.10092548576082351
YKR066C	-0.10092548576082351
YKR067W	-0.10092548576082351
YKR069W	-0.10092548576082351
YKR070W	-0.10092548576082351
YKR072C	-0.10092548576082351
YKR073C	-0.10092548576082351
YKR074W	-0.10092548576082351
YKR075C	-0.10092548576082351
YKR076W	-0.10092548576082351
YKR077W	-0.10092548576082351
YKR078W	-0.10092548576082351
YKR080W	-0.10092548576082351
YKR082W	-0.10092548576082351
YKR084C	-0.10092548576082351
YKR085C	-0.10092548576082351
YKR087C	-0.10092548576082351
YKR088C	-0.10092548576082351
YKR089C	-0.10092548576082351
YKR090W	-0.10092548576082351
YKR091W	-0.10092548576082351
YKR092C	-0.10092548576082351
YKR093W	-0.10092548576082351
YKR094C	-0.10092548576082351
YKR095W	-0.10092548576082351
YKR096W	-0.10092548576082351
YKR097W	-0.10092548576082351
YKR098C	-0.10092548576082351
YKR099W	-0.10092548576082351
YKR100C	-0.10092548576082351
YKR101W	-0.10092548576082351
YKR102W	-0.10092548576082351
YKR103W	-0.10092548576082351
YKR104W	-0.10092548576082351
YKR105C	-0.10092548576082351
YKR106W	-0.10092548576082351
YIL050W	-0.10092548576082351
