orf	hap alpha | cell death | phosphate starvation [unknown] | Gresham D~Botstein D, 2011	hap alpha | cell death | leucine starvation [unknown] | Gresham D~Botstein D, 2011
YEL013W	0.0115199928769403	0.0528203010605826
YEL014C	0.002812930634714585	0.02159566303253145
YEL015W	0.00255519095512167	0.0218286282225801
YEL016C	0.00200876707055661	0.0302877837886066
YEL017C-A	0.002162945985563215	0.0312458212191846
YEL017W	0.0027443968404453	0.0322577606246911
YEL018W	0.0066799377142723795	0.0249791635882079
YEL020C	0.003972338632358895	0.03261267227725525
YEL023C	0.0016632422926961899	0.0312277632659622
YEL024W	0.00481741865239611	0.0737049632974463
YEL025C	0.0022977602239337	0.0310265627305335
YEL027W	0.037094072968505504	0.0377656022114465
YEL028W	0.0015727405941200001	0.0346303794057225
YEL029C	0.004217329942241735	0.0377603382850822
YEL030W	0.00240030384902356	0.0324478066175057
YEL031W	0.002584907070949195	0.0285916343255718
YEL033W	0.01062144341193505	0.0346863907973664
YEL036C	0.0023561711206724	0.05798217086392665
YEL037C	0.0016903292451521399	0.03956365396000145
YEL038W	0.00403761497102264	0.0341434375044667
YEL039C	0.0024397500827902747	0.02649458072164545
YEL041W	0.00294499326588838	0.0342947135131273
YEL042W	0.00178791750810771	0.0262056592474223
YEL043W	0.00376330421867753	0.0298669523397123
YEL044W	0.0185653227905009	0.0398424296891595
YEL045C	0.00387014027239741	0.0328484272674221
YEL046C	0.019673330653299	0.0526852497923315
YEL047C	0.00225739516974743	0.0314807679810323
YEL048C	0.0023156393648416746	0.02998557229501065
YEL049W	0.00360890331792881	0.0291453262075337
YEL050C	0.00551519137516658	0.0804263384482474
YEL051W	0.024269317080543203	0.04383806301204385
YEL052W	0.0027864499929131396	0.028663549181439298
YEL053C	0.0029184302163824897	0.02244825544375495
YEL054C	0.0016570348167576098	0.0289112033019186
YEL056W	0.0014773312307166493	0.0288249518050611
YEL057C	0.00232519402345016	0.0255772077414914
YEL059W	0.006000059668514475	0.01899254446424975
YEL060C	0.0043480504536818655	0.0332867455067032
YEL061C	0.00505003672406458	0.00908174055108553
YEL062W	0.001836390085871755	0.08678099735498615
YEL063C	0.00268780026932098	0.03348456386531285
YEL064C	0.00293070280142499	0.034015296129759
YEL065W	0.00025521566873171	0.031804352146192746
YEL066W	0.00217807428344235	0.0318566611587942
YEL067C	0.001844406367618625	0.0323346215517247
YEL068C	0.0020634553842950347	0.02892443453287575
YEL071W	0.00218362966393219	0.03180103500490775
YEL072W	0.00314472144195592	0.0421199979691834
YER001W	0.002230586705514685	0.0296370895215748
YER002W	0.00233415539413247	0.028634934639511
YER005W	0.00149916168874169	0.0405620075381002
YER007W	0.002037339852068745	0.030228923844298997
YER010C	0.002254071505304705	0.026801311754414102
YER011W	0.00269190140612054	0.0265645651893962
YER017C	0.006251297156861565	0.1076676497206621
YER019C-A	0.0020269031076876947	0.03094754933754785
YER019W	0.00384293294537086	0.03163917747364945
YER020W	0.004104740205732275	0.02864585747924445
YER024W	0.000532176974990517	0.026285632340909
YER027C	2.65788687418474e-05	0.0176848459403036
YER028C	0.00212553957456564	0.02703740358068165
YER030W	0.00269387787992761	0.0333310719257565
YER031C	0.00238712706916966	0.0311774461621217
YER032W	0.001219956862733775	0.03012127276449525
YER033C	0.00277696248542112	0.0292429371980218
YER034W	0.002075121075190625	0.027489679980814898
YER035W	0.00241884841206515	0.0312545551204947
YER037W	0.000436167432033783	0.011784175448802801
YER038W-A	0.00243568373469883	0.0243724473815124
YER039C	0.00173458241610672	0.0308117630803499
YER039C-A	0.00228186595694069	0.0318398345864693
YER040W	0.002025753988381155	0.0153865240063967
YER041W	1.50903586703456e-05	0.0457368794482469
YER042W	0.0025236859790950753	0.0286219383023726
YER044C-A	0.0024582901672238503	0.030727270456884198
YER045C	0.002260534883208455	0.03189390867341805
YER046W	0.0021742605773834	0.0293712790495307
YER046W-A	0.00212652212378543	0.027469509610296802
YER047C	0.00221010259353013	0.0315011031032766
YER048C	0.00306265222512191	0.0537236597283423
YER049W	0.00160409598510303	0.031609256360140545
YER050C	0.005819458566208225	0.09519390894649825
YER051W	0.002656266284813455	0.0289032696770136
YER053C	0.002274787143452365	0.0298815037564042
YER054C	0.00248694379001089	0.0324848570626868
YER055C	0.0023041634356868153	0.03492504358682995
YER056C	0.00179435419438954	0.0316521167872253
YER056C-A	0.00395878259076954	0.0356815266209561
YER057C	0.00331887694292773	0.0488577124378235
YER058W	0.004667446801402245	0.033839758569211745
YER059W	0.00233699387549905	0.0304305494972799
YER060W	0.0008475755919272807	0.0334522104457244
YER060W-A	0.00288822885254443	0.04654502672942605
YER061C	0.0072077758032027105	0.07122221413092095
YER062C	0.00244360582692708	0.03210642448458405
YER063W	0.00172503535513649	0.0348296544084466
YER064C	0.002385720125654415	0.0277987230754973
YER065C	0.002076354705202075	0.03033546893059955
YER066C-A	0.0023771768757159502	0.03095723240548945
YER066W	0.00199235045736358	0.0258922846414076
YER067C-A	0.00225436256968822	0.03201218263811135
YER067W	0.00260494191617437	0.0317201024399075
YER068W	0.0035471248457230996	0.0337964589473979
YER069W	0.0102726866024645	0.0494603347643121
YER070W	0.00331247755779342	
YER071C	0.002429490259119235	0.033583097216332
YER072W	0.00185090982927481	0.0419882448266425
YER073W	0.00236993249354509	0.0341338673453561
YER074W	0.003456954372797065	0.03163498626386095
YER075C	0.00173438057245144	0.038527671103397
YER079W	0.0020146149368293247	0.02176036163692165
YER080W	0.0023409256758178502	0.03177033830851335
YER081W	0.00264141733219751	0.03044288167818535
YER083C	0.00203686168121891	0.0538638194310021
YER084W	0.00264960365060513	0.0423803823830719
YER085C	0.0026325656252695747	0.03477708870961555
YER087C-B	0.00229797921250513	0.0348394198088792
YER087W	0.00515785570719524	0.1094700990395508
YER088C	0.002906318394020355	0.025629379905209602
YER089C	0.00174913229136582	0.0387486787355172
YER091C-A	0.00312345070184697	0.0198471404565624
YER092W	0.008817403960242595	0.028116476436595053
YER093C-A	0.00066307554463534	0.026321977245770498
YER095W	0.00125771575658181	0.024528909288573403
YER096W	0.002281944088875815	0.0315037887007676
YER097W	0.00241157264764073	0.0287290398438244
YER098W	0.002570559421900815	0.0312493018426152
YER101C	0.00192363137679639	0.0340739173416566
YER103W	0.00312501183932279	0.0339287958541804
YER106W	0.00204690805061561	0.0306626003477176
YER110C	0.00620113522543711	0.0383731693598649
YER111C	0.00221111949153957	0.0136731782423669
YER113C	0.0017276376664712401	0.0260445140884146
YER114C	0.003534828724895205	0.05561357156600895
YER115C	0.000867418538285755	0.02519487157801035
YER117W	0.00548501287487892	0.006300337456224056
YER118C	0.00229598598800853	0.0319524155231918
YER119C	0.00271297130740435	0.0297444502848704
YER120W	0.0013340328152601064	0.042348278776711046
YER121W	0.00199201302416243	0.0272734039039624
YER123W	0.00282512883966789	0.0361450976231934
YER124C	0.002354091037177905	0.028339070214336702
YER128W	0.00203495769070771	0.031950642791
YER129W	-0.000211647885639288	0.0375911384582933
YER130C	0.002282077564803455	0.0250099840648091
YER131W	0.00372532844865736	0.053363100285897
YER132C	0.002306755837913635	0.0234294862673694
YER134C	0.002281532911460785	0.03065754965584205
YER139C	0.00227702429900726	0.0443152900313966
YER140W	0.00155953928951365	0.0292261464366212
YER141W	0.00385099620875846	0.011476985895009399
YER142C	0.0025702969936737853	0.02898375138094235
YER143W	0.00226355334051938	0.02523583511787355
YER144C	0.0025780343390143	0.033511667131686254
YER145C	0.005355730899312485	0.01049220581051825
YER149C	0.00238229394817435	0.026099784418976
YER150W	0.00198001008256233	0.0261587366898864
YER151C	0.0023120022868423997	0.03373552483538445
YER152C	0.00233196542773972	0.0257370750341125
YER154W	0.00495431825019048	0.0264107200897863
YER155C	0.00860982159370488	0.0934739816286546
YER156C	0.00215181030473849	0.034470696792332
YER158C	0.002171021840555995	0.0301875030956718
YER161C	0.00811372434538915	0.0276660901410199
YER162C	0.004173576893441965	0.02182039241379555
YER163C	0.0018180749832836852	0.03033885236180045
YER164W	0.00109239009773133	0.023584681005048652
YER166W	0.00442638451591165	0.0350556909762529
YER167W	0.0015927543543575	0.020118259636342298
YER169W	0.00385238112670718	0.0244405084893212
YER170W	0.00237109327605454	0.03192625219327725
YER173W	0.00339680295096507	0.0268816399050076
YER175C	0.0025186535448922	0.0324213233136069
YER176W	0.0022195874356583803	0.0313975081122934
YER177W	0.00227972250266619	0.0321593808675215
YER178W	0.00307589598667824	0.0583621548971424
YER179W	0.002091876770392245	0.03430010209134545
YER180C	0.00210108961820686	0.015540639652171086
YER181C	0.0023231547993813	0.0270154205197878
YER182W	5.2055343577584855e-05	0.032016903070410455
YER183C	0.00274915328455741	0.0355755017675818
YER184C	0.002217370976127455	0.03124841151192415
YER185W	0.002529694425871095	0.028950192618704
YER186C	0.0022290351309186	0.0329160755280036
YER187W	0.002233624648074735	0.03172791817267175
YER188W	0.00221118602963462	0.0283637287993039
YFL003C	0.00186901513712142	0.02914032114534245
YFL007W	0.0027171777672306296	0.026244916564594167
YFL010C	0.0019486488276279	0.02710393689891655
YFL010W-A	0.001992971478107	0.0279674835261267
YFL011W	0.00161701864024315	0.0285483459060421
YFL012W	0.00199250458307576	0.0313412160993249
YFL012W-A	0.01487569249008755	0.04612590997779685
YFL013C	0.01295107185299875	0.0256732735168099
YFL014W	0.0019460599576625699	0.026625278845393348
YFL015C	0.00196361323402475	0.0256982922479406
YFL016C	0.01123035618240565	0.0942038353259334
YFL019C	0.001701073996344	0.027703027659895497
YFL020C	0.00189262602526326	0.026632663261351
YFL021W	0.000344747639354339	0.0199688922594159
YFL023W	0.00227034670279659	0.0422516870152834
YFL025C	0.00417117472217091	0.00699262742401995
YFL026W	0.00198927694165181	0.0260809381491493
YFL027C	0.00210797077591825	0.0269416100122417
YFL028C	0.00207687330901447	0.0190019802289765
YFL031W	0.00253720793377737	0.032952568782424904
YFL032W	0.0020521755997479	0.0305335278794884
YFL033C	0.0011880741802018317	0.07329615765020564
YFL034C-A	0.0018285039985654267	0.030710621917966734
YFL034W	0.00225943452351648	0.0293119190627406
YFL036W	0.0041685405095127	
YFL041W	0.0026741823774770798	0.01855876398072495
YFL042C	0.0013223991024156785	0.026227942838956048
YFL044C	0.00172691945224152	0.0366947807062851
YFL046W	0.00182208261560161	0.0288559335521449
YFL047W	0.001188109912492322	0.0306859139820062
YFL048C	0.0022598106105035	0.024836625042454
YFL049W	0.00134707088739854	0.0293638739655097
YFL050C	0.001463669573683185	0.0321787758251903
YFL051C	0.00262657169803313	0.018458411896809
YFL052W	0.00196971998813188	0.029911496783426
YFL053W	0.00183073828820512	0.0293903514091313
YFL054C	0.0020439023515307847	0.0281693720987894
YFL055W	0.00179197046654278	0.0254641745788544
YFL063W	0.0017262048396989899	0.02754392237491
YFR001W	0.00249529444665605	
YFR006W	0.00179107168604262	0.03502230005446335
YFR007W	0.00013453137613303736	0.04320538166716905
YFR008W	0.00111873297992858	0.0243404484278092
YFR009W	0.0021975792115440053	0.0670159539669736
YFR011C	0.0016443379158525748	0.03294976885347885
YFR012W	0.0009361757006045879	0.028150979975563352
YFR013W	-0.0005518122621876675	0.03636810450911905
YFR014C	0.00192472904615223	0.030344679583565203
YFR017C	0.00141202050371662	0.024374386964168
YFR018C	0.00159029804745824	0.0307239614313327
YFR019W	0.0155872079663138	0.055009389502887
YFR021W	0.00985247786594892	0.0450071102893149
YFR022W	0.00184377784276239	0.0367040900706046
YFR023W	0.002851561450787825	0.032932949617804894
YFR024C-A	0.00244493700179236	0.027673639127538275
YFR025C	0.0025113798187911	0.0320441628423614
YFR026C	0.00118587796580208	0.03128222602377815
YFR030W	0.00178528646429997	0.0703544118673907
YFR031C-A	0.001876790773125975	0.0300668159217364
YFR032C	0.00192174218761869	0.0296360672204809
YFR032C-A	0.001883289550744805	0.028260141904796747
YFR033C	0.00276773040704264	0.047276495995494106
YFR034C	0.01318610956970675	0.0302463549013229
YFR035C	0.001434469322297635	0.03224603945175625
YFR036W	0.000573823768554461	0.031835707710393
YFR039C	0.00072631485801073	0.0409581298089236
YFR040W	0.0038700237002768497	0.03632584565742675
YFR041C	0.00221383085288084	0.0290110687355806
YFR043C	0.00228331129781983	0.032112861283243546
YFR044C	0.00273563126272221	0.0222313870577678
YFR045W	0.0023713953001893353	0.0305440229690748
YFR046C	-0.0019783796710213775	0.023736513101370253
YFR047C	0.001980058863163975	0.02782236157131735
YFR048W	0.00285478761343272	0.0342619690772293
YFR049W	0.00198297655690691	0.0425389801810974
YFR053C	0.0017525517241780949	0.0285139586322097
YFR054C	0.0019230057895997452	0.03170199766411055
YFR055W	0.0018851414314742	0.0299310630447917
YFR056C	0.0015769448937373101	0.0288679219412794
YGL002W	0.00276851720522382	0.0315544558343758
YGL004C	0.003320355632313315	0.0357382689463702
YGL006W	0.00297849951955744	0.0271817713740995
YGL007W	0.00170878974749077	0.0310523227212318
YGL010W	0.0024405865973684947	0.0326694651204312
YGL012W	0.00381401421000701	0.0454111797713535
YGL013C	-0.0006467215656728099	0.028690468410082652
YGL014W	0.0036402307963599202	0.03309360086880765
YGL015C	0.00215791987795274	0.0298693498601954
YGL016W	0.00124396634384631	0.0368974210853716
YGL017W	0.004459773705696525	0.0858178566023065
YGL019W	0.011073501029420285	0.03318424937895245
YGL020C	0.00273241825769282	0.0640761078996673
YGL021W	0.00213977583588088	0.02876989817758625
YGL023C	0.004821168847500491	0.00029549390255700545
YGL024W	0.007792831608587699	0.06801990648172025
YGL025C	0.00610962709301233	0.06392570785837096
YGL027C	0.00144505937374104	0.0166764366631523
YGL028C	0.00217400017281044	0.030476542302156
YGL029W	0.0034951717173702	0.0385164966113225
YGL031C	0.0029184792033873	0.02897892026308595
YGL032C	0.00224769553156726	0.017595262563987
YGL033W	0.00224500327513189	0.0322285327049274
YGL035C	0.00271332065855725	0.0637108126325536
YGL036W	0.0022816618617363	0.0322398070948889
YGL037C	0.00363521914217681	0.0270697524413297
YGL038C	0.004872142776185435	0.04270045621518885
YGL039W	0.002384612750534425	0.02890259320253625
YGL042C	0.000677765566594925	0.0402798367324607
YGL043W	0.001325540653932065	0.03420070014104805
YGL045W	0.0009952385667842268	0.032437902936748204
YGL049C	0.00307340769454355	0.0246087586584696
YGL050W	0.00258871587093005	0.0409500181056208
YGL051W	0.002488749334042105	0.0290824176648604
YGL053W	0.0022307587402474903	0.0243431652551717
YGL054C	0.00545407814518468	0.0336359350209657
YGL056C	-0.0007073293588250849	0.03161838825446
YGL057C	0.001988795051073705	0.037008847281113144
YGL058W	0.011285480219554	0.038410662023203895
YGL059W	4.940801955279485e-05	0.0286947222219303
YGL060W	0.001929373601397975	0.0241923363147657
YGL062W	0.003966104145696095	0.04060615071554445
YGL063W	0.002393777282005005	0.03165098500752825
YGL064C	0.0009136922662292125	0.04410414866939965
YGL066W	0.029938916800857397	0.041622797453340854
YGL067W	0.0022115662066872002	0.03610739534635735
YGL071W	0.00994794485670481	0.03966304655200435
YGL072C	0.005907228057101355	0.01184613893479165
YGL076C	0.00213261945987441	0.038473468752127954
YGL077C	0.00244884150867566	0.0260163589958497
YGL078C	0.00210993177035145	0.02710846216760895
YGL079W	0.00286830161781959	0.0357086622088637
YGL081W	0.0021543414210357346	0.03271409634774715
YGL082W	0.00205028765885584	0.02967630144086485
YGL083W	0.0026972111981252702	0.0309724565507608
YGL084C	0.0047769082895680205	0.0111780156716706
YGL085W	0.00209617359432964	0.02872129557450625
YGL086W	0.0026994016559801597	0.03350277448304085
YGL087C	-0.00020798993250913003	0.00650540649283828
YGL088W	0.0034589691226258952	0.0310000128550551
YGL089C	-0.001765372255473295	0.036511218170747345
YGL090W	0.00179641897532782	0.0398863721492388
YGL094C	0.00477201256088119	0.0316599727413251
YGL095C	0.00519939367094326	0.035437090269916
YGL096W	0.0026912768015238597	0.0290095897212969
YGL101W	0.00450750307864932	0.0257734327224202
YGL104C	0.0105921603045264	0.0145731890494587
YGL108C	0.00204209596205896	0.028909111944981
YGL109W	0.00241325303396613	0.0253985985986376
YGL110C	0.0019901371472385	0.0317705349331811
YGL114W	0.00266713071170558	0.03111280062652245
YGL117W	0.00206369868627863	0.0333790725193957
YGL118C	0.00250376913940472	0.031767522139098
YGL121C	0.002542231176308235	0.02601608744970825
YGL126W	0.000906459018836672	0.0331016977931993
YGL129C	0.00499151178314636	0.0770649616138789
YGL131C	0.00195421788130607	0.024822923837787447
YGL132W	0.00313477872765036	0.0324385332898598
YGL136C	0.00738839903157601	0.0375760810471076
YGL138C	0.00164627734465273	0.0313870341314887
YGL139W	-0.00021861982564071506	0.0287309020585605
YGL140C	0.00219512465258722	0.032386190809804996
YGL141W	0.00244082669051177	0.0218151346554906
YGL143C	0.00393336410479704	0.158943883729195
YGL144C	0.00207671227056434	0.0315330179731075
YGL146C	0.00183090134038314	0.0323978300521062
YGL147C	0.00163577941129927	0.03000990826043895
YGL149W	0.00561961273871013	0.0310289200413271
YGL151W	0.00373423616691774	0.03481858040306885
YGL152C	0.004097657179918375	0.01698510521410365
YGL153W	0.003252193712694215	0.0247033853623815
YGL154C	0.00249720015172161	0.0283508219114231
YGL156W	0.00272503684907156	0.03373250327525825
YGL157W	0.00493364719935712	0.0319446530927649
YGL158W	0.00235691857481522	0.031088131806165
YGL159W	0.00185722894433711	0.0298966130907205
YGL160W	0.0030418759006409953	0.035322411712123
YGL161C	0.00290996341981051	0.0327613334358611
YGL162W	0.00156890601834675	0.0283109199556823
YGL163C	0.00194678545309487	0.0214966798263437
YGL164C	0.00159402314904866	0.0338344960937432
YGL165C	0.00366129792146836	0.009476174944162585
YGL166W	0.00249702467346392	0.0332471955819321
YGL167C	0.00593387252335226	0.01579919469975605
YGL168W	0.01114822598324075	0.030092353687013948
YGL170C	0.00197974771004407	0.0304103283648724
YGL173C	0.049319625972407896	0.0369721331043114
YGL174W	0.00299479177576276	0.0476719723599274
YGL175C	0.00256972083000234	0.0279200154079882
YGL176C	0.00226626707370064	0.0285306059824833
YGL177W	0.0030203923691913253	0.024372041323192102
YGL179C	0.001691354780141405	0.0297689520524439
YGL180W	0.00839026252078895	0.0403582122447611
YGL181W	0.002008753913049495	0.003082577387592825
YGL194C	0.004378025881950255	0.0211829492777503
YGL195W	0.0100120968961002	
YGL196W	0.00249594390088302	0.029350493624580247
YGL197W	-0.00201254919405997	0.0564907988171584
YGL198W	0.002373983156025035	0.03664873372909525
YGL199C	0.00285339364140146	0.0245838633409474
YGL202W	0.002777294187106575	0.02998301039173735
YGL203C	0.0044102578714533755	0.02376478776582515
YGL205W	0.0024737146681719	0.0263977249030566
YGL209W	0.002294129961502865	0.02712347846235425
YGL210W	0.00234123462994294	0.0315506367080333
YGL211W	0.001657254999337305	0.033743055665896304
YGL212W	0.06317468993329	0.0340953903832064
YGL213C	0.001949115732191255	0.03346527631686895
YGL214W	0.00136899511474693	0.0338300943422235
YGL215W	0.00336006127543749	0.0326586751325975
YGL216W	0.002248475638449	0.028615806842012002
YGL217C	0.0020654782737556	0.071642967443343
YGL218W	0.00576453455276234	0.0403586928383822
YGL219C	0.00460347292754252	0.061080218055604
YGL220W	0.001332416653282605	0.0240755209311393
YGL221C	0.00200558608218898	0.029763134898362298
YGL222C	5.595267446435498e-05	0.0171721430420618
YGL223C	0.00316562204871933	0.0273951355345935
YGL224C	0.002553345534560745	0.03383756299822345
YGL226C-A	0.00357614040448872	0.02504402029529065
YGL226W	0.00248841489472955	0.0265736818797765
YGL227W	0.010670282987087214	0.020790239427075752
YGL228W	0.00125317440050577	0.0283513349795935
YGL229C	0.00248017351968407	0.0282736150841964
YGL230C	0.00259698802979733	0.0312310343271636
YGL231C	0.00164654143695729	0.0225330082272676
YGL232W	-0.000567723911741805	0.0749877130847391
YGL234W	0.00126018889964129	
YGL235W	0.0018435571087691113	0.0354625392105605
YGL236C	0.00309520652260528	0.0317348883305127
YGL237C	0.00471251965513138	0.0321952726337804
YGL240W	0.002667529286262605	0.0332961781176164
YGL241W	0.00195066136500737	0.0292987861129174
YGL242C	0.002179619578130225	0.0187926669938698
YGL243W	0.001929004420912335	0.029743339531059197
YGL244W	0.0100204395527991	0.0442071018060392
YGL246C	0.0077529290065883605	0.021244018723977097
YGL248W	0.002090802579769095	0.02941576886170345
YGL250W	0.003763242702976555	0.02864026626767935
YGL251C	0.00272109347332657	0.015842839928859598
YGL252C	0.003214248427285585	0.05373330729730845
YGL253W	0.00224281816812768	0.03674183676282485
YGL254W	0.00236830805492753	0.0259144413888627
YGL255W	0.00121200430107811	0.0264974203151375
YGL256W	0.002180765811037605	0.02850514140918745
YGL257C	0.0017174502190006901	0.02780539213326315
YGL258W	0.00228200872449348	0.0314756592460831
YGL259W	0.0024117088400555896	0.0298247048396654
YGL260W	0.00231772677866645	0.03034598092711775
YGL261C	0.002252587322919305	0.030165156130215552
YGL262W	0.00197434661666987	0.0296958372737583
YGL263W	0.0023777594175902	0.0292334658585635
YGR001C	0.00238936430720498	0.023683859931450953
YGR003W	0.003777798313737345	0.0297454176785322
YGR004W	0.00305230488089438	0.02978210390510235
YGR007W	0.0024155135236708447	0.0223317906044296
YGR008C	0.002224522425410695	0.03169316620096775
YGR010W	0.00252798173965131	0.0308653444676507
YGR011W	0.001122049755726135	0.031869740843524605
YGR012W	0.00307148335901476	0.0224889984770541
YGR014W	0.00248613683560625	0.028523704756229548
YGR015C	0.00205245254875586	0.0287203887389728
YGR016W	0.00190573022367448	0.0621894516452391
YGR017W	0.0022814755516684052	0.0188431883457002
YGR018C	0.0019915766207358352	0.0191166321699548
YGR019W	0.002420893351960125	0.03102002080310265
YGR020C	0.0278394187321045	0.065609215100455
YGR021W	0.00186058244938777	0.0318284117454887
YGR022C	0.00242337045710648	0.02901596479385815
YGR023W	0.00206532791979515	0.0297391315711266
YGR025W	0.001534865961703815	0.02870719560535845
YGR026W	0.002600805487554315	0.0299941146207176
YGR027C	0.00224264864040859	0.0348120333578323
YGR028W	0.001652184771676845	0.03192854548963945
YGR031W	0.002516258413194535	0.02864040445872455
YGR032W	0.000908866100105954	0.0524428951987138
YGR033C	-0.000330806183506331	0.01423851228629995
YGR034W	0.00078242325467485	0.019403662810904
YGR036C	0.008780884607522625	0.014627291470905
YGR037C	0.00216359765586001	0.0287408250209899
YGR038W	0.0015881317679863902	0.03170344188649925
YGR039W	0.00236435801288543	0.0300071330823469
YGR041W	-0.0004977497942588085	0.0167537317160113
YGR042W	0.0021499552587805797	0.028466454277897152
YGR043C	0.00236036591744922	0.02998254649589335
YGR044C	0.001811774689418955	0.0260484747899736
YGR045C	0.00224661938146064	0.02867918191170745
YGR049W	0.002228613112953715	0.03215229626953465
YGR050C	0.0014903989000869	0.0247695490841955
YGR051C	0.00262841237403571	0.0280701492926328
YGR052W	0.0023250087398854298	0.0302651967757483
YGR053C	0.00219295695130147	0.0290879848112838
YGR054W	0.00156579781506905	0.0356938508351278
YGR055W	0.00109623713775387	0.0226355382830341
YGR057C	0.001425554376184355	0.016831774360703648
YGR058W	0.00228517605603489	0.0293579341078654
YGR059W	0.0024020708282987	0.0267785915632378
YGR061C	0.0009991702493742404	
YGR063C	0.004248790605210965	0.0354990164846999
YGR064W	0.00458558434083076	0.0338299899632411
YGR067C	0.001635838581627925	0.02650187031499905
YGR068C	0.0017893414234510002	0.02474409597447665
YGR069W	0.00221462855591077	0.0272335526458892
YGR070W	0.00228649838410986	0.0284538628922263
YGR072W	0.00201933535341779	0.0157828439495701
YGR076C	0.0042614523194283	0.05842152723373155
YGR077C	0.0037596696388967404	0.01786189812468935
YGR078C	0.0067852783059881155	0.0436673018253072
YGR079W	0.002454756810333295	0.03231576268619535
YGR080W	0.00243115881503435	0.0275045590706746
YGR081C	0.00473768482209341	0.0236026709413445
YGR084C	0.00269571513715768	0.03953559356226965
YGR085C	-0.00128368267690208	0.0455822564248815
YGR086C	-0.000917335139518125	0.0438957556123877
YGR087C	0.0019939607009053202	0.033097474905903604
YGR088W	0.00197189380386585	0.034931598916046705
YGR089W	0.003283523457423675	0.02919339946876935
YGR092W	0.00521285739482768	0.0624289152520258
YGR093W	0.0039449453920235855	0.034381773855406195
YGR097W	0.00134967584022241	0.0218785606223981
YGR100W	0.002919000951218085	0.02241708895782615
YGR104C	0.00272659475979329	0.0544667122234704
YGR105W	0.0119429192652074	0.0472354703738656
YGR107W	0.00230532787404539	0.0293476946982391
YGR108W	0.0020603024619487553	0.03116503152696685
YGR109C	0.0021533914909478	0.025093901072539948
YGR111W	0.000540255227709835	0.02742596414123665
YGR112W	0.00683773989723708	0.0807910144293388
YGR117C	0.000727046532241733	0.0212956107559292
YGR118W	0.00240848337013312	0.029588531980916252
YGR121C	0.0026505847239145	0.0282446953918599
YGR122C-A	0.00241070039342358	0.0311122223362851
YGR122W	0.00381880953071973	0.0229969827768358
YGR123C	0.00123565118382152	0.031262675481445
YGR124W	0.002203011073567865	0.03253121105874075
YGR125W	0.00428782934736442	0.0432283240690508
YGR126W	0.002592998632013355	0.0293127788868938
YGR127W	0.00199359660950332	0.0278716963244882
YGR129W	0.00275463197609453	0.0333542704023275
YGR130C	0.00222671726211235	0.032301421887857604
YGR132C	0.002061159959994455	0.026900264054112402
YGR133W	0.00371964027512065	0.0146839275603742
YGR134W	0.0030691069943362	0.0278314768982327
YGR135W	0.0109014966412433	0.0444372250883987
YGR136W	0.00222177090808157	0.0298731642679453
YGR138C	0.00329240289389061	0.0483239975089571
YGR139W	0.00235320217361754	0.0349399438236159
YGR141W	0.00490109354968141	0.03270390066517385
YGR142W	0.00223519047993457	0.0297465232737234
YGR143W	0.00233241556860453	0.03014301907289895
YGR144W	0.0001602391410569708	0.02225569018964255
YGR146C	0.0029693081037375398	0.0304796720095517
YGR148C	0.00246828247986003	0.0260862031249821
YGR149W	0.0019902564103597	0.0296396220088511
YGR150C	0.00550590881932255	0.0716738566516809
YGR151C	0.002993365284552855	0.0283298279377762
YGR152C	0.00216539752707726	0.0469857979802928
YGR153W	0.00224448571469234	0.0323807086544575
YGR154C	0.00217547603414022	0.0293178173391009
YGR155W	0.0033239919955774	0.0486143182259507
YGR157W	0.000399931547739982	0.03061739919291705
YGR159C	0.002593384394443927	0.0289788640369439
YGR161C	0.00288703453764461	0.0397730136687756
YGR162W	0.001952967729330905	0.041522784274425795
YGR163W	0.0039771988989409	0.0113182181502434
YGR164W	0.0025377531257621553	0.029796499088450147
YGR165W	0.0100354752377886	
YGR166W	-0.0009744532929727351	0.02744338699812335
YGR168C	0.00256742113498205	0.0303727032440583
YGR169C	0.002207499826025685	0.030592040788362453
YGR170W	0.003792911820816575	0.0330716578898032
YGR171C	0.004356075416898715	0.059713062399103095
YGR173W	0.00253315012637941	0.030581787093177798
YGR174C	0.005152124648261735	0.06223903742806285
YGR176W	0.002459636293129535	0.0308509494696698
YGR177C	0.002077498788870785	0.03258063502083415
YGR178C	0.00120309932721765	0.0283482142929892
YGR181W	0.0014119803261827758	0.025745670190011047
YGR182C	0.00250911578957305	0.03658805684664075
YGR184C	0.002534682499577585	0.0494104344310098
YGR187C	0.002068660433029325	0.0232695819576145
YGR188C	0.0038082600037410153	0.0552979615984448
YGR189C	0.00188855779707505	0.0326411711888984
YGR192C	0.00305909762719467	0.0262538377809589
YGR193C	0.0014814561096456848	0.053083660370638996
YGR194C	0.00243509074777575	0.03149991782565835
YGR196C	0.00370810940246895	0.0456446963638989
YGR197C	0.002242622828361	0.0305349883742474
YGR199W	0.00247094951941211	0.0310204698237747
YGR200C	0.00234692616601602	0.0247776544667033
YGR201C	0.00279073059693631	0.0286219033198489
YGR202C	0.00115747072318573	0.0240812098842544
YGR203W	0.00419224324291876	0.03028639438593215
YGR204W	0.0003874890874587	
YGR205W	0.00432241359945304	0.0282472388200018
YGR206W	0.00937124683825717	0.0147192971435231
YGR208W	0.0347301074871103	
