orf	hap alpha | chronological lifespan | phosphate starvation | phosphate limiting | Gresham D~Botstein D, 2011	hap alpha | chronological lifespan | leucine starvation | leucine limiting | Gresham D~Botstein D, 2011
YMR285C	-0.11540742697288182	-0.3563476794701729
YMR286W	-0.1435887767271281	-0.35634814382814084
YMR287C	-0.14331648633193012	-0.3563480899432618
YMR289W	-0.11114271878406028	-0.35634758022760216
YMR291W	-0.10852238781285545	-0.3563475495234223
YMR292W	-0.10448355035612689	-0.35634760715788555
YMR293C	-0.1448069629220325	-0.3563479942864038
YMR294W	-0.136895363535414	-0.3563475286169909
YMR294W-A	-0.1308973893263182	-0.3563476839124525
YMR295C	-0.11782219402600548	-0.3563476233905928
YMR297W	-0.10614372207902842	-0.35634768611108547
YMR298W	-0.34972143839311814	
YMR299C	-0.12599602814394073	-0.3563475533473941
YMR300C	-0.14328430657512964	
YMR302C	-0.13118469653574927	-0.356347697799639
YMR303C	-0.09413613510421556	-0.3563475999510703
YMR304C-A	-0.0788480074882056	-0.3563470311296024
YMR304W	-0.14724458272937954	-0.35634782053268976
YMR305C	0.009123598193573753	-0.356346823683463
YMR306C-A	-0.10356363170134042	-0.35634763253393703
YMR306W	-0.09990699922613734	-0.3563476413447534
YMR307W	-0.1653946333488782	-0.35634712392996637
YMR310C	-0.10248172470603073	-0.3563475924800764
YMR311C	-0.15074116796064319	-0.35634766889220115
YMR312W	-0.14630662329508087	-0.35634746578676046
YMR313C	-0.11772115113167425	-0.3563474912372407
YMR315W	-0.09519764927771726	-0.3563475431041493
YMR316C-A	-0.11051197863096093	-0.3563475797554598
YMR316C-B	-0.12530981398016186	-0.3563475557894718
YMR316W	-0.11039899798928829	-0.3563475396570959
YMR317W	-0.10466381039594899	-0.35634757638872344
YMR318C	-0.10629482235381146	-0.35634752524651103
YMR320W	-0.1053103547931499	-0.3563472539937909
YMR322C	-0.13615466896187492	-0.3563478018533468
YMR326C	-0.11482881856248943	-0.3563477228188292
YNL001W	-0.12522152874365977	-0.35634791807984767
YNL004W	-0.012953320966852814	-0.3563475493158151
YNL005C	-0.14001668867184072	-0.3563482261046362
YNL008C	-0.09953274235735257	-0.3563476324673227
YNL009W	-0.12069547432245796	-0.35634759164919033
YNL010W	-0.11259934377838639	-0.3563476666842498
YNL011C	-0.0945415087885496	-0.3563476471867015
YNL012W	-0.11161619112015417	-0.3563475876511601
YNL013C	-0.3309308730029164	-0.3563466908047125
YNL014W	-0.11268561699011378	-0.35634765098626775
YNL015W	-0.026235006754144436	-0.3563471931648238
YNL016W	-0.1287895052087581	-0.3563480100049574
YNL020C	-0.09945537686878113	-0.35634767834697983
YNL021W	-0.1455242546467227	-0.356347378090907
YNL022C	-1.4831657879579343	-0.3563478635477568
YNL023C	-0.09338978741648919	-0.356347539837199
YNL024C	-0.10942147348308066	-0.3563476070225749
YNL025C	-0.322330881685406	-0.35634691578463734
YNL027W	-0.08500278587212254	-0.3563345378444568
YNL028W	0.061249508986367655	-0.3563458404537511
YNL029C	-0.11468765191526217	-0.3563476535472682
YNL031C	-0.11138550490633319	-0.3563476391131044
YNL032W	-0.028018519431808775	-0.3563441358026034
YNL034W	-0.14233451927791693	-0.3563476966181055
YNL035C	0.30103087880901575	-0.3563479939821016
YNL037C	-0.28011208003232296	-0.3563476424398185
YNL040W	-0.08606350718285051	-0.35634750962674067
YNL041C	-0.1302172462007294	-0.3563478473148779
YNL042W	-0.11464823358113692	-0.3563476984914552
YNL043C	-0.1039685985812131	-0.35634757952762613
YNL044W	-0.09218435738596156	-0.35634750155998174
YNL045W	-0.11943738458493644	-0.3563475721114056
YNL046W	-0.11640099193668077	-0.3563476311843173
YNL047C	-0.099818137680447	-0.3563477093972897
YNL049C	-0.10992497220364791	-0.3563473888680095
YNL050C	-0.12181386327154645	-0.3563475485683436
YNL051W	-0.12003374972704843	-0.35634750588048947
YNL052W	-0.13136270905139988	-0.35634785935352253
YNL053W	-0.10165771101495713	-0.3563474926718428
YNL054W	-0.1312835524095477	-0.3563472766749946
YNL055C	-0.14305361619872448	-0.3563481088342004
YNL056W	0.07634986291019395	-0.3563467871759973
YNL057W	-0.36307295130904793	-0.35634681322394
YNL058C	-0.12735799196497394	-0.35634741024047256
YNL059C	-0.1618368580099543	-0.35634780109891
YNL063W	-0.12757536863670157	-0.35634765788831707
YNL064C	-0.1289031052156184	-0.3563481608595452
YNL065W	0.20533219801775326	-0.35634404037251033
YNL066W	-0.00807931072675735	-0.3563475908908434
YNL067W	0.026380391886292345	-0.356347886059835
YNL068C	0.03387088267687998	-0.35634723440568944
YNL069C	-0.13719265366614009	-0.3563478575340467
YNL070W	-0.13179604630927172	-0.3563476189080537
YNL071W	-0.09895711384605226	-0.3563479723744792
YNL072W	0.5470847007449624	-0.3563407336078858
YNL073W	-0.14291865501124484	-0.3563481396843664
YNL076W	-0.11891257870733798	-0.35634789063067496
YNL077W	-0.054090369602748385	-0.3563472355100246
YNL078W	-0.08036687718822678	-0.35634722725386986
YNL079C	-0.14693385764648859	-0.35634761589940234
YNL080C	-0.15473337254393058	-0.35634789047368165
YNL081C	-0.13443601859528062	-0.3563480363297718
YNL083W	-0.06999177660595284	-0.3563475665081582
YNL084C	-0.10497832991925636	-0.35634762997247876
YNL085W	-0.0528848612702495	-0.35634770043945607
YNL086W	-0.1233040383772316	-0.35634758877851397
YNL087W	-0.09187405681108443	-0.3563475444418821
YNL089C	-0.1288110673882461	-0.35634772591122577
YNL090W	-0.12511195809379716	-0.3563477150554448
YNL091W	-0.14468398270979657	-0.3563478599015459
YNL092W	-0.07704393486551751	-0.3563474638025886
YNL093W	-0.08672688724789578	-0.35634757675176426
YNL094W	-0.12065008539679159	-0.3563476882935401
YNL095C	-0.10758603251407797	-0.3563476154169289
YNL096C	-0.10110667875558554	-0.35634765055742923
YNL099C	-0.4998609416001095	-0.35634703958829256
YNL100W	0.0814191334146008	-0.3563471810944464
YNL101W	-0.11693224270960637	-0.3563476287993997
YNL104C	-0.07930384389152745	-0.35634803190505815
YNL105W	-0.10797786133941424	-0.35634765714708866
YNL106C	0.019770484284503346	-0.35634782844917684
YNL107W	-0.1611795790243476	-0.3563474917255119
YNL108C	-0.10267358676990246	-0.3563472234983204
YNL109W	-0.09654117808687374	-0.35634767111396
YNL111C	-0.06808347026797794	-0.3563474677379048
YNL115C	-0.06496353522931686	-0.3563477848818877
YNL116W	0.5508683601081042	-0.35634754523967355
YNL119W	-0.06283512315685902	-0.3563477065703422
YNL120C	-0.06135377086815726	-0.35634773943204673
YNL121C	-0.13589351698396462	-0.3563470454493062
YNL122C	-0.10084204744785093	-0.3563476909530206
YNL125C	-0.10458351809917862	-0.3563476628037536
YNL127W	-0.04510751828408814	-0.35634734815473945
YNL128W	-0.11087032244342783	-0.3563475954149803
YNL129W	-0.08131876500314843	-0.3563475483673101
YNL130C	-0.06211899809211929	-0.3563475355711902
YNL133C	-0.16512332744650463	-0.35634758952076717
YNL134C	-0.09765130860610464	-0.35634775650118033
YNL135C	-0.23794515960582346	-0.3563480613076266
YNL136W	-0.15621985635721752	-0.3563471225036553
YNL139C	-0.17367887925766443	-0.35634791624525863
YNL140C	-0.13766343846333756	-0.35634712385611045
YNL141W	-0.10132168452077964	-0.3563475872320261
YNL142W	-0.1025950976737594	-0.35634765472781715
YNL143C	-0.19060516107823744	-0.3563476490332495
YNL144C	-0.11790124567560457	-0.3563476784632237
YNL145W	-0.10334331935591891	-0.3563475849338624
YNL146W	-0.10580356991373134	-0.3563476084060605
YNL147W	-0.15276115539927124	-0.35634736331588057
YNL148C	-0.3048785726127206	-0.3563477057073766
YNL154C	-0.1140134476475369	-0.35634781198263965
YNL155W	-0.15320539352485063	-0.35634739019219197
YNL157W	-0.11346146673451206	-0.3563479032017932
YNL159C	-0.14242990709586573	-0.35634761644386936
YNL160W	-0.019489087534382738	-0.35634781719559383
YNL167C	-0.1000998060767761	-0.3563479890679493
YNL168C	0.3109753484574331	-0.3563473593774854
YNL170W	-0.1532441186030073	
YNL175C	-0.10997047743603586	-0.3563476332069973
YNL176C	-0.09788475016906346	-0.3563476443529775
YNL177C	-0.1377168869182122	-0.35634643616482253
YNL179C	-0.28670893149576626	-0.3563478374832856
YNL180C	-0.13327982357951865	-0.3563481680243598
YNL183C	-0.11096261014714279	-0.35634781559704415
YNL184C	-0.14993263410782737	-0.35634821680425965
YNL185C	-0.14400498609323117	-0.35634808757321695
YNL187W	0.0021174556863000652	-0.356347865545922
YNL190W	-0.11783496692098251	-0.3563454575108201
YNL191W	-1.1524751671496078	-0.35634695196163746
YNL193W	-0.11443795385160228	-0.35634768539568706
YNL194C	-0.06293078871457966	-0.3563474878265073
YNL195C	0.03460792226447186	-0.35634736095173714
YNL197C	-0.15823391951903407	-0.3563480170344681
YNL198C	-0.10036063787182337	-0.3563476370478276
YNL199C	-0.08725046072689674	-0.3563476362623456
YNL200C	-0.10248426944426732	-0.3563476605219383
YNL201C	-0.10506369806862197	-0.35634632960379664
YNL202W	0.10269414277849835	-0.35634769483771084
YNL203C	-0.0820328126978189	-0.3563474679348362
YNL204C	-0.1324949685714156	-0.35634767206355206
YNL205C	-0.05517402224727209	-0.3563477929688809
YNL206C	0.08706298356262746	-0.35634766560030495
YNL210W	-0.11772745519686881	-0.3563476830796109
YNL211C	-0.4291656697663679	-0.3563477885761675
YNL212W	-0.11617350634866189	-0.3563479873216734
YNL213C	-0.13182689013743368	-0.35634811903399716
YNL214W	-0.10955941655488706	-0.3563474649145282
YNL215W	-0.03104541272244523	-0.35634809842615056
YNL217W	-0.10598646934150267	-0.35634755688504344
YNL218W	-0.10653360182116746	-0.35634722762128335
YNL219C	-0.12827106539822924	-0.35634775063224905
YNL224C	-0.04081064085838024	-0.3563475530193619
YNL225C	-0.16382920744268095	-0.3563480667191157
YNL226W	-0.1072294412752073	-0.3563476583385616
YNL227C	-0.10905625273028847	-0.35634755922121525
YNL228W	-0.11073550833442358	-0.3563478315285139
YNL229C	-0.1234431814537456	-0.3563476424025974
YNL230C	-0.13011943293738337	-0.35634724972013443
YNL231C	-0.11612847517238778	-0.3563476670377547
YNL233W	-0.12801764877939528	-0.3563476060596841
YNL235C	-0.12482225826335369	-0.3563478773499861
YNL236W	-0.15878462842637112	-0.35634811206896716
YNL237W	-0.10600795944464375	-0.3563475042083811
YNL239W	-0.06668553768315985	-0.3563473621668414
YNL241C	-0.14953547298668546	-0.3563476730278183
YNL242W	-0.1616113115095854	-0.3563477471953988
YNL243W	-0.17105745812185158	
YNL248C	-0.13745787840611648	-0.35634756369261045
YNL249C	-0.6882901998682738	-0.35634706618262424
YNL250W	-0.10499233678913748	-0.35634756480415575
YNL252C	-0.14684997097440428	-0.35634802090024864
YNL253W	-0.11130278124567976	-0.35634749528333987
YNL254C	-0.09973021279931399	-0.3563475208969852
YNL255C	-0.1446738064465617	-0.3563472382415144
YNL257C	-0.10746518181638796	-0.3563476841507391
YNL259C	-0.1375649398611263	-0.3563477068020349
YNL264C	-0.10239225008731098	-0.3563474914147416
YNL265C	0.7163853328560564	-0.3563463545086447
YNL266W	0.052809782000777135	-0.35634735350363556
YNL268W	-0.10783990472105076	-0.35634759114794595
YNL269W	-0.10365842725056608	-0.3563475277693186
YNL270C	-0.10028728068095234	-0.35634759588010806
YNL271C	-0.13672405184906625	-0.35634729368818885
YNL273W	-0.09174224024780994	-0.3563473290690602
YNL274C	-0.094361809094198	-0.35634747018710894
YNL275W	-0.10542784982188455	-0.35634766112032096
YNL278W	-0.0006178287052448199	-0.35634778228344477
YNL279W	-0.10987053755297911	-0.35634761520198205
YNL280C	-0.14721838556416766	-0.35634766485312985
YNL281W	-0.11352543019019318	-0.35634557168215225
YNL283C	-0.38403491401113893	-0.35634696938531985
YNL285W	-0.09721903004113007	-0.3563476500813289
YNL286W	-0.1101771089521415	-0.35634740935585674
YNL288W	-0.0101473692494292	-0.3563478625145341
YNL289W	0.09576613099792634	-0.3563477281140116
YNL291C	-0.37255512057777684	-0.3563477893731073
YNL292W	-0.11455994799733468	-0.35634782484643046
YNL293W	-0.11798326541750517	-0.3563475624528996
YNL294C	-0.11676061355999777	-0.3563475705949695
YNL295W	-0.1126517688584049	-0.35634782903210666
YNL296W	-0.09474293431645271	-0.35634781278273076
YNL297C	-0.08932959238612709	-0.3563354649442113
YNL298W	-0.14511804440343012	-0.3563466878441887
YNL299W	0.08516503912563723	-0.35634693546384133
YNL300W	-0.10810179543110053	-0.356347537355127
YNL301C	-0.11610041124475966	-0.3563474535921427
YNL302C	-0.1365354081794413	-0.3563476494440111
YNL303W	-0.1074781712072648	-0.3563476087971327
YNL305C	0.027088305945274584	-0.3563467863146652
YNL307C	-1.0093832650440029	-0.35634815391744884
YNL311C	-0.09274279997956128	-0.35634739507746427
YNL314W	-0.10145539571035392	-0.3563475879177873
YNL315C	-0.13234832503788294	-0.3563478932706134
YNL316C	-0.12900518947162667	
YNL318C	-0.10751443514845763	-0.3563475714575093
YNL319W	-0.09486032116512481	-0.356347615790563
YNL320W	-0.10864332319621335	-0.356347554727996
YNL321W	-0.04960581583500083	-0.3563476468985335
YNL322C	0.0328404621219732	-0.3563460701852071
YNL323W	-0.15779410872634222	-0.3563475612244349
YNL324W	-0.08891648795732307	-0.35634713727617506
YNL325C	-0.12959947298988161	-0.3563477781986096
YNL326C	0.5212072587889099	-0.3563462035580835
YNL327W	-0.11464911652709789	-0.35634749069532984
YNL328C	-0.09628826878134912	-0.35634761950342864
YNL329C	-0.01599918102171354	-0.3563472479605748
YNL330C	-0.1394008937452472	-0.3563469043860399
YNL332W	-0.0888064487084913	-0.3563476177509646
YNL333W	0.562471294720757	-0.35634732758276527
YNL334C	-0.09933616289306198	-0.35634765624149545
YNL335W	-0.08425083907548482	-0.3563473843246366
YNL336W	-0.11311635223379948	-0.35634762863195674
YNL338W	0.7024403629308487	-0.3563439282308658
YNL339C	0.07428650766385697	-0.3563478406698415
YNR001C	-0.12714591232545508	-0.35634704048985627
YNR002C	-0.10227138779849633	-0.3563476105739928
YNR004W	-0.021920147155398664	-0.3563472739981951
YNR005C	-0.0987587834220009	-0.3563476179949224
YNR007C	-0.16114868385685543	-0.3563478026264892
YNR008W	-0.10823793209315714	-0.3563475748565336
YNR009W	-0.09185683846156074	-0.3563477794620088
YNR010W	-0.12948825599527472	-0.35634796532595947
YNR012W	-0.1198901403794796	-0.3563475544939683
YNR013C	-0.13142676959619354	-0.3563457205594642
YNR014W	-0.09438621877407379	-0.35634752310390805
YNR015W	-0.12860069304914432	-0.3563475284987151
YNR018W	-0.10974921720380588	-0.3563476535221036
YNR019W	-0.11702611753388335	-0.3563473333428804
YNR021W	-0.11402182558449807	-0.3563477179234616
YNR023W	-0.15625894342968344	-0.35634774073032693
YNR024W	-0.10484405329058516	-0.3563473719271654
YNR025C	-0.168339506650618	-0.3563476283208095
YNR027W	-0.0634535629112758	-0.35634775046466244
YNR028W	0.23551185507676087	-0.3563476199581828
YNR029C	-0.05967041971265451	-0.3563473692772786
YNR030W	-0.13879389183259966	-0.35634772209885723
YNR031C	-0.07365796183823475	-0.35634708183798536
YNR032C-A	-0.10844865591572041	-0.3563475976004055
YNR033W	-0.0734363963976457	-0.35634748812430034
YNR034W	-1.5996179805219426	-0.3563478785882782
YNR036C	-0.1616937529960779	
YNR037C	-0.13279216472419983	-0.35634808334858686
YNR039C	-0.13193996470080158	-0.3563477115858767
YNR040W	-0.10920997571912701	-0.3563476619120981
YNR041C	-0.15139613256615245	-0.3563481097881996
YNR042W	-0.1545601362987829	-0.35634813378588764
YNR044W	0.6717202955887344	-0.3563472308221868
YNR045W	-0.14677428965495473	-0.3563480303943004
YNR048W	-0.074696464905625	-0.35634725595673256
YNR049C	-0.10730035894834368	-0.356347609117836
YNR050C	-2.1978678190100256	-0.3563473028263697
YNR051C	-0.09653669955623943	-0.35634746070866424
YNR052C	-0.16108994399819498	-0.3563479320299915
YNR055C	-0.10565837951203384	-0.356347617542924
YNR056C	-0.1030716865637742	-0.3563475762793733
YNR057C	-0.1021953184954881	-0.356347549919095
YNR058W	-0.1042550377551904	-0.35634760179605335
YNR059W	-0.04714377582705303	-0.3563474305977014
YNR060W	-0.09955361846718316	-0.3563472395468348
YNR061C	-0.10161294112944874	-0.3563476021065211
YNR062C	-0.1055402422105623	-0.3563474534299417
YNR063W	-0.03180304044458923	-0.3563471124855533
YNR064C	-0.007848660528292457	-0.35634761822457905
YNR066C	-0.1907077179756584	-0.3563475135338417
YNR067C	-0.06576723819478657	-0.35634739234035057
YNR068C	0.4674717955427213	-0.35634735968475345
YNR069C	-0.09807030890511802	-0.35634739863675624
YNR070W	-0.1086532794434773	-0.35634760622424716
YNR071C	-0.10931876474789042	-0.3563475729433835
YNR072W	-0.10682141763904356	-0.35634757875868495
YNR074C	-0.11015669768172055	-0.356347432587524
YNR075W	-0.10314727063630248	-0.35634768367286856
YOL001W	-0.12455128516041844	-0.3563477761758294
YOL002C	-0.11557339488565949	-0.3563473444026758
YOL003C	-0.11435008482260017	-0.3563477356419246
YOL004W	-0.16225275410998988	-0.3563470823086119
YOL006C	-0.15527576247916008	-0.3563473839559198
YOL007C	-0.09495657832425258	-0.35634735001912915
YOL008W	-0.10500585707100038	-0.3563477910485065
YOL009C	-0.16634516621603582	-0.3563476926122005
YOL011W	-0.10633656192410894	-0.3563478793932731
YOL012C	-0.16425239639615385	-0.35634771085945066
YOL013C	-0.018604429151499857	-0.35634771077658006
YOL013W-A	-0.09577030982367532	-0.35634757131704664
YOL014W	-0.09807146903733392	-0.3563475570823162
YOL015W	-0.09953888506673085	-0.3563475307482394
YOL016C	-0.1088998618111586	-0.356347635447803
YOL017W	-0.12218324711373603	-0.3563475970400448
YOL018C	-0.13776190616366601	-0.35634705333616074
YOL019W	-0.1680283138091052	-0.3563474257895274
YOL020W	-0.09612285396789019	-0.35634795800828994
YOL023W	-0.14469114146471893	-0.35634771194978837
YOL024W	-0.09668950570687905	-0.35634759713840675
YOL025W	-0.12339693320794824	-0.35634755779625105
YOL027C	-0.12842087042610323	-0.3563470653867137
YOL028C	-0.1305557937752174	-0.3563470880021162
YOL029C	-0.11051271848665135	-0.3563476148660977
YOL030W	-0.10417681563259251	-0.3563476097214513
YOL031C	-0.11721700104806375	-0.3563472766601338
YOL032W	-0.11304951392399665	-0.35634762868527414
YOL033W	-0.14689619321903152	-0.35634796085573084
YOL035C	-0.11259510408500192	-0.3563476278108247
YOL036W	-0.10902795056588833	-0.35634768251348825
YOL037C	-0.111953572628657	-0.3563474168101353
YOL039W	-0.11629879937361168	-0.35634763115485957
YOL041C	-0.1965545387594809	-0.356347369172725
YOL042W	-0.18041792213533403	-0.35634765240832134
YOL043C	-0.11404711344497614	-0.3563475947969208
YOL044W	-0.14610350597149402	-0.3563460741316554
YOL045W	-0.11709449638948168	-0.35634779382630866
YOL046C	-0.11004404101568448	-0.35634767587814975
YOL047C	-0.11209664062389174	-0.35634760071245486
YOL048C	-0.10189928760114433	-0.3563476023604564
YOL049W	-0.13338473304577678	-0.3563472671013974
YOL050C	-0.1414156723820726	-0.3563473582443322
YOL051W	-0.146839966022496	-0.3563479339386405
YOL052C	-0.12561652712293692	-0.3563469669598573
YOL052C-A	0.024783005809331606	-0.3563473738243295
YOL053W	-0.12407837940217026	-0.3563477918098813
YOL054W	-0.1106483151695274	-0.3563476967718417
YOL055C	-0.10989879630617012	-0.35634762700462336
YOL057W	-0.11350719896432282	-0.35634759630766427
YOL059W	-0.10208277134257271	-0.3563476466120616
YOL060C	-0.12679173034309968	-0.3563477585810367
YOL061W	-0.07659875709697885	-0.35634745084131586
YOL062C	-0.103237630963787	-0.3563475255471448
YOL063C	-0.10170399008821494	-0.3563476467944743
YOL065C	-0.10731716183039278	-0.3563476954630011
YOL068C	-0.11609801099637859	-0.35634748646894976
YOL070C	-0.10301067506376353	-0.356347619002127
YOL071W	-0.13593318556912645	-0.3563456037323863
YOL072W	-0.1588203661587235	-0.3563476435572267
YOL075C	-0.1146669326074736	-0.35634750735313614
YOL076W	-0.1661019972912692	-0.35634805238823186
YOL079W	-0.10772790483834055	-0.356347586509422
YOL080C	-0.11097921385343844	-0.3563475786197828
YOL081W	-0.15472013432433032	-0.356348227739276
YOL082W	-0.11068011192573728	-0.3563476461418285
YOL083W	-0.14422836534225017	-0.35634807862411966
YOL084W	-0.10805684095628323	-0.3563476233247946
YOL085C	-0.11034937333622037	-0.35634757593774496
YOL086C	-0.0987812895043911	-0.35634758976739456
YOL087C	-0.130614139049864	-0.35634735190995015
YOL088C	0.6744678559979322	-0.35634707647577285
YOL089C	-0.09920287778060038	-0.3563475139662467
YOL090W	-0.14925756906412083	-0.35634768244822074
YOL091W	-0.12772554684025186	-0.35634799538013523
YOL092W	-0.1039924451266005	-0.3563476463708123
YOL095C	-0.14604745840275984	-0.3563481789749568
YOL096C	-0.14965532133631276	-0.35634794314643814
YOL098C	-0.13117508073343262	-0.35634771845509133
YOL099C	0.04049111416811909	-0.356347812703094
YOL100W	-0.11260609815492093	-0.3563473031492976
YOL101C	-0.11374338026124922	-0.3563475613489919
YOL103W	-0.11223668564130466	-0.3563476080819229
YOL104C	-0.11461877584568116	-0.3563476691742146
YOL105C	-0.08794264398122056	-0.35634771175420943
YOL106W	-0.10416394880945527	-0.356347633159446
YOL107W	0.24157457975741875	-0.3563478281264371
YOL108C	-0.11347221920676562	-0.35634803218132566
YOL109W	-0.11936247706420022	-0.3563477882218114
YOL110W	-0.12300168112662084	-0.35634800914979003
YOL112W	-0.09447998696980661	-0.3563475128283958
YOL113W	-0.09675036032782723	-0.3563471776165823
YOL114C	-0.10716245054621405	-0.35634759805535215
YOL115W	-0.29715216871877975	-0.35634777793942674
YOL116W	-0.09827188370316722	-0.3563475059876438
YOL117W	-0.1246163917055513	-0.35634770906030283
YOL118C	-0.11958603965142046	-0.3563476183669521
YOL119C	-0.1065264695966727	-0.3563476646796322
YOL122C	-0.1086425698488644	-0.356347675238272
YOL124C	-0.09631453982401815	-0.3563473625883966
YOL125W	-0.1412012360625249	-0.35634772788491825
YOL126C	-0.12151008060048774	-0.3563472213561819
YOL128C	-0.05329884303552126	-0.35634781543465643
YOL129W	-0.15451038566255612	-0.3563465008321087
YOL131W	-0.10178144137703866	-0.3563477494858911
YOL136C	-0.10728037837426745	-0.3563476365694196
YOL138C	-0.07366702585133811	-0.3563480828417703
YOL141W	-0.09958394237139238	-0.35634769411247164
YOL150C	-0.08220867058825433	-0.3563476430051489
YOL151W	0.09745087882254919	-0.3563476716196973
YOL152W	-0.1033637582458986	-0.3563474628569653
YOL155C	-0.10370418236604387	-0.3563474775796767
YOL158C	-0.0987427055481453	-0.3563476298293415
YOL159C	-0.120575424555378	-0.35634768293937646
YOL160W	-0.11032665717865757	-0.3563477020296805
YOL162W	-0.10439837327198824	-0.35634790809329764
YOL163W	-0.10658450660404307	-0.35634764563027
YOR001W	-0.15661865786119675	-0.3563462061751543
YOR002W	-0.13735811941513315	-0.35634758316920484
YOR003W	-0.09942518805064181	-0.3563475361494339
YOR005C	-0.05334820090577305	-0.3563463002630826
YOR006C	-0.1082876443884056	-0.3563476834399972
YOR008C	-0.0908895041877878	-0.3563475387942421
YOR008C-A	-0.1257218606863889	-0.35634776322897016
YOR009W	-0.10771121925003899	-0.3563475705253876
YOR010C	-0.10433038246840567	-0.3563475852280436
YOR011W	-0.1113434875828755	-0.3563475889623553
YOR012W	-0.018964951847515343	-0.35634768479844525
YOR013W	-0.10752663182134817	-0.3563476264353983
YOR014W	-0.15441684037674358	-0.35642572500727326
YOR015W	-0.11215108568539023	-0.35634767478480844
YOR016C	-0.13122443833747036	-0.3563476915858338
YOR017W	-0.10862602299585379	-0.3563475634274842
YOR018W	-0.12781657746154232	-0.35634815762866795
YOR019W	-0.11043825567753902	-0.35634759549457845
YOR021C	-0.11414467754146419	-0.3563475930168704
YOR022C	-0.1301776590969807	-0.3563476242223104
YOR023C	-0.09915922620717592	-0.35634751562529415
YOR024W	-0.10405554307107977	-0.35634747414243656
YOR025W	-0.1092804982354771	-0.3563475111792903
YOR026W	-0.14773857494135875	-0.3563479210974768
YOR028C	-0.11626867025178333	-0.35634748284637136
YOR029W	-0.1191087802666827	-0.3563476128154969
YOR030W	-0.08553801179108703	-0.3563475137244453
YOR032C	-0.119104794376391	-0.35634761451703467
YOR033C	-0.06727070872014017	-0.3563474320110447
YOR034C	-0.10973114469446969	-0.3563475686072489
YOR035C	-0.12084309599173844	-0.356347736078379
YOR037W	-0.1251974066520557	-0.35634782462856013
YOR038C	-0.05107482687613563	-0.35634776760254633
YOR039W	-0.15835974081978746	-0.3563476282038664
YOR040W	-0.11525000884975548	-0.3563475562265624
YOR041C	-0.12388611909377101	-0.35634735524851013
YOR042W	-0.1270371135817595	-0.35634740733334824
YOR043W	-4.671235933520023	-0.35634710596386815
YOR044W	-0.1137074908797682	-0.3563475781299018
YOR045W	-0.13625623952244564	-0.3563474393723053
YOR047C	-0.10870263042762437	-0.35634749820647965
YOR049C	-0.10102445524945843	-0.3563476238808644
YOR050C	-0.10769955791839846	-0.3563474976358598
YOR051C	-0.09199832123747416	-0.3563476569819132
YOR052C	-0.09485624738848959	-0.35634760990382663
YOR053W	-0.1285160333022748	-0.35634765371846827
YOR054C	-0.04128223985975329	-0.3563472251142476
YOR055W	-0.12756274379989702	-0.3563476106829974
YOR058C	-0.1370371608952568	-0.35634770535168914
YOR059C	-0.11932782461519968	-0.3563475831708238
YOR061W	-0.09367041586170016	-0.35634798245899474
YOR062C	-0.0796015449166763	-0.3563476974598616
YOR064C	-0.11709616021992496	-0.35634744877437574
YOR065W	-0.1434704931141023	-0.356347709688757
YOR066W	-0.10802847552591852	-0.3563475282768236
YOR067C	-0.12976481698161105	-0.3563475726784733
YOR068C	-0.07100039132354012	-0.3563473353769563
YOR069W	-0.11819085803132014	-0.3563474369006758
YOR070C	-0.14472850349946492	-0.3563473512917465
YOR071C	-0.10963259580820565	-0.35634750018571887
YOR072W	-0.10876490194825195	-0.35634758873948325
YOR073W	-0.11580098464469583	-0.35634772841052215
YOR076C	-0.16854593323006406	-0.35634766314981464
YOR078W	-0.30186339773361454	-0.3563477370599727
YOR079C	-0.1082318647087815	-0.35634758860418525
YOR081C	-0.10115590982995558	-0.35634728433130536
YOR082C	-0.11245107444270337	-0.3563478018339781
YOR083W	-0.12217091744256636	-0.35634784005160497
YOR084W	-0.10589031917378797	-0.3563476468966192
YOR085W	-0.10822715746811652	-0.3563475248481112
YOR086C	-0.10458972986476878	-0.3563475016947253
YOR087W	-0.11430243469113002	-0.3563475980888602
YOR089C	-0.15124700148826795	-0.35634732538637975
YOR090C	-0.11243409872462803	-0.35634763774971306
YOR091W	-0.10392420882113544	-0.3563476046280837
YOR092W	-0.10836835020850097	-0.3563474317995939
YOR093C	-0.10903987503731348	-0.3563477886246929
YOR094W	-0.10416318377693361	-0.3563475988894389
YOR096W	-0.1394918769615886	-0.35634792805276216
YOR097C	-0.09876931537742667	-0.3563474803438695
YOR099W	-0.10538792648255105	-0.35634740758615496
YOR100C	-0.0253253142125094	-0.35634752301168837
YOR101W	-0.11796375235374723	-0.3563475452731744
YOR104W	-0.11914547063553843	-0.3563475109893074
YOR105W	-0.1082895005467571	-0.3563472867160942
YOR107W	-0.10582100368280442	-0.3563475160757161
YOR108W	-0.1051217994587327	-0.3563475209708684
YOR109W	-0.10933796652402739	-0.35634761055758457
YOR111W	-0.11505675063659279	-0.35634753584461204
YOR112W	-0.0925735246402309	-0.3563474923359266
YOR113W	-0.13137017934686301	-0.3563477941505006
YOR114W	-0.10464228733632443	-0.35634756638322584
YOR115C	-0.08995192350559184	-0.3563475283179703
YOR118W	-0.11647259014963796	-0.35634769664271887
YOR120W	-0.09880292770165496	-0.3563473522611349
