orf	hom | growth (pooled culture, microarray) | gossypol [200 uM] | YPD + DMSO [2%] | Prescott TAK~Hoepfner D, 2018	hom | growth (pooled culture, microarray) | gossypol [300 uM] | YPD + DMSO [2%] | Prescott TAK~Hoepfner D, 2018	hom | growth (pooled culture, microarray) | gossypol [400 uM] | YPD + DMSO [2%] | Prescott TAK~Hoepfner D, 2018	het | growth (pooled culture, microarray) | gossypol [200 uM] | YPD + DMSO [2%] | Prescott TAK~Hoepfner D, 2018	het | growth (pooled culture, microarray) | gossypol [300 uM] | YPD + DMSO [2%] | Prescott TAK~Hoepfner D, 2018	het | growth (pooled culture, microarray) | gossypol [400 uM] | YPD + DMSO [2%] | Prescott TAK~Hoepfner D, 2018
YER183C	0.042546880909647505	-0.014402400209922962	0.7778440525747503	0.011499937711135961	-0.06541569159622544	-2.0932464433872027
YER184C	-0.09020039969750264	1.9477284167903808	-0.7524951473932466	-0.02499570195743043	0.06577296957692765	-0.020232064710549308
YER185W	-0.08274127371173583	1.2898910756003368	-0.001976355209205039	0.9915453026770339	-0.39929057198932827	1.3719063436472214
YER186C	-0.04653050449241766		-0.20343200849826307		-0.14188787257668609	
YER187W	0.4072879501672488	0.2886383293853953	-0.345331377616888	1.1037883915526774	0.37990351384872617	-0.12835370394422851
YER188W	0.1298876365606725	-0.09723679766587628	0.17536142163718912	-0.031241772207082616	-0.03786585949299284	-0.5880772331510411
YFL001W	-1.3549567002580816	-3.676243621354433	-0.24989944389764673	-3.7003678871353824	-1.0199930024887094	-2.7990733376110146
YFL002C		0.054946471772251884		-0.3495361051418556		0.2993447190171201
YFL003C	0.4310520923941693	0.24899774067114808	1.7307487657905378	1.267450220724067	2.614576813322302	1.3472377584246773
YFL004W	-0.1325962670654519	0.5899138513030906	-1.1839302872412967	0.6217762341036888	-0.011481929360932374	0.7738881771565305
YFL005W		-0.1173209461357275		-0.15148672928248155		-0.09624631334209753
YFL007W	-1.606602397297649	-3.3730366508357874	-1.299041713090844	-1.7688627648130566	-1.3196987004541993	-2.246904881543971
YFL008W		0.07209486342570545		0.37325962927838674		0.3231122764511285
YFL009W		0.047264923942605674		-0.055376312918354376		-0.06533172553687022
YFL010C	-0.19426696799935872	-4.496570466080264	-0.16016562976623178	-1.8531947466822702	-0.09289759386357695	-2.0503709738598874
YFL010W-A	-0.006373035396758651		-0.07145549850964925		-0.3045758755666485	
YFL011W	-2.8801305119784115	-1.7273851754471787	-3.2519760011325367	-2.972721218696804	-3.6249687485986395	-2.510561432133592
YFL012W	-2.420582145048777	-1.5957658226540534	-2.3111270615518227	-2.091671371344997	-2.6424806676755614	-2.8525494267886247
YFL012W-A	-0.12185935777364301	-2.9129101841492493	-0.09383148394778264	-3.423138827123627	-0.03811239039237736	-2.759121730427545
YFL013C	-0.11043407014140752	-3.6995966661951996	-1.5867178977810317	-2.3061617177072717	-2.8105159735686347	-1.8652432115153974
YFL014W	5.283790880102013	1.0712156806454598	2.317939141010659	0.4719281303965231	5.621269268051126	1.1862055883182185
YFL015C	0.024907577219057484	-0.5394526466052402	0.05214405601868414	-1.2058246563389632	0.28781987286578603	-0.01595843453173253
YFL016C	-2.163481474415996	-1.7562486788241474	-2.257671738867106	-1.6132466027559484	-0.185131894970745	-0.12277898155574912
YFL017C		-2.8057357785091006		-0.6738376619740745		-2.49139941072596
YFL018C	0.028677161937223736	0.05322797512219089	1.1103273718795763	0.06904183387166452	0.4692079835929596	0.010657800963044283
YFL019C	0.5777567409537079	-0.1175799845952964	1.1839990356530166	-0.19747594725440396	1.1815808389022808	1.3323844493132897
YFL020C	-0.4890442163187836	-0.029949764894845965	-0.5413026928215317	0.08081723313192142	-0.045154850220247275	0.06635497215755848
YFL021W	-0.3923796290570245	-0.07189075126252764	-2.1963602464263223	-0.26562503587773484	-0.3168788413395423	-0.3385168586185334
YFL022C		-3.154509339935122		-1.9499918588672307		-2.823432817997529
YFL023W	-0.051954997946998906	0.0042443201230779075	-0.07555180097759978	0.015750205111145645	1.1318762104802456	-1.5196238055505837
YFL024C		-1.2303138724562477		-1.6729433593311438		-1.4071706110734326
YFL025C	-0.7601430294159612	-0.37830556760996603	-0.6091510689581178	-0.017650684140555154	-0.4890840175252943	-1.6419922578115589
YFL026W		-1.374381919969449		-2.4833283903935026		-3.074390078225294
YFL027C	-0.8685286969838266	0.09682459195994428	-0.02897608482088091	2.8619388558782592	1.4374057542489163	2.2220900734889275
YFL028C	0.3638707952618241	-0.01810464275297451	-0.00791299592241526	1.9517762715854947	0.727771715694074	1.4242778667167002
YFL029C		-0.12169847926401166		-0.27946663565030166		0.11088360382020253
YFL030W	-0.14291791538208132	0.6973943106267604	0.9009990928372438	1.1861139421522513	0.29312535133973766	0.3142125286667758
YFL031W	-0.05938954821247495	0.8877902736237826	-0.18059302174602804	1.6354324580844215	-0.0482677590367818	-0.0480361717009913
YFL032W	-0.16924105755676352	-1.546754891429481	-0.08824374768212928	-0.029464089553476056	-0.04900061932019873	-0.5417968910872529
YFL033C	-0.8210377488496123	-0.05378321758176036	-0.34284794925178336	-0.0010439078925192423	-0.20753552431084044	0.09170592360333647
YFL034C-A	0.022682405440159134	0.047472101476010824	-1.1381244789205716	0.012312147445590997	-0.12629530298383343	-0.1771616937403275
YFL034C-B		0.06405003715002984		0.004952115521604462		-0.04137517035263267
YFL034W	-1.4309952899544522	-1.7792491081171071	-0.0921889845523626	-0.46464016982720446	-1.1373286042758437	-0.34585192319725583
YFL036W	0.4462484930090049	0.6774209193165559	1.2173864743365883	1.6551200210568138	1.263770000835717	0.6150820107032473
YFL037W		-1.3775282513635094		-0.6828067760952631		-0.19641661358687781
YFL038C		-0.9186449844448847		-0.07780785501777757		-0.009156198328990964
YFL039C		0.044045233719324714		0.5091652891109655		-0.029368847402771223
YFL040W	-0.2490432534484054	0.0027963852803178876	-0.09029723957780617	0.20193224546422675	-0.23288822059963554	-1.4200829499843073
YFL041W	3.098797954014204	4.3720881188426635	4.18616773754758	3.5172844225268314	0.7519062395176339	1.5609856968603026
YFL042C	0.025246794044297274	0.055416344487828006	-0.06474689360206022	0.9652464149762551	0.007468819461440045	0.25784226791413406
YFL044C	-0.7011909763036203	-0.32959212657449816	-1.1166844536025686	-0.27561072987817137	-1.4355092949976993	-0.07141340975073682
YFL045C		0.4214947946791611		-0.07340874021484216		0.1754541873466715
YFL046W	1.111211028506335	-0.28497438726114194	0.10988306295964664	-1.2241481573595125	0.2833846334000166	1.0124765301879417
YFL047W	-0.029756655128262425	0.7035443222297857	-0.07857046411860122	-0.014934914191251201	0.2634278590985579	-0.047388189790962786
YFL048C	-0.09080400192433004	0.2846287177730122	-0.12346603674021212	-0.04694317549819274	-0.026801472392771798	-0.19046931755432805
YFL049W	-0.00823483982426432	0.5684305212102249	1.406021890412669	2.060512855345259	0.030079552352357312	-0.019870532160953875
YFL050C	-0.012086803988465959	0.05054398325769095	-0.07711477118925847	0.0374560259722337	-0.07453331506731324	0.1555223280153064
YFL051C	0.619506919164066	0.21405957675337975	0.8276339143500593	2.0398657505108466	0.6925362106905979	0.24917538102454295
YFL052W	-0.10045290389303776	-0.6812597239883634	-1.6997030938840019	-0.019714770865171805	-0.9194346819428536	-0.02367556534286752
YFL053W	-0.09602077915500119	-0.03238694109665408	-0.053336610425665926	0.6799730523491068	0.1558390832139297	-0.15267795909273466
YFL054C	-0.5733391708219051	-0.4186802817654094	-0.07311332078508564	-0.4304519252697386	-0.5521076540630958	-0.1196885398598153
YFL055W	-0.032633317770290694	-0.8793925529874997	0.29038543495129615	-1.2302779990271915	0.07195104401794453	-2.127971585003119
YFL060C		-1.107524516685528		0.8709266034545617		-1.7598595649653228
YFL063W	1.123200846374427	0.2057080568208267	0.5775316723604571	-0.02070492513984221	1.4538953199053442	0.5794546460212868
YFR001W	1.1982694043285687	0.004825402400221217	0.8974431101952902	0.7507450823888158	0.9049685976840681	-0.02195102947700537
YFR002W		0.013963105845653538		-0.017302540975952987		-0.6404705148987341
YFR003C		-3.578826140168096		-1.0192279822061179		-0.6417394316753514
YFR004W		-1.5147047928744952		-1.3598019226045581		-0.9138876573451057
YFR005C		-2.676262951288905		-2.411971328016683		-3.1282013692217583
YFR006W	-0.08812449450379983	0.7737295419232715	-0.09584947210458612	0.15712756237582792	-1.1855317204041127	0.7716928986631598
YFR007W	0.25435132383501746	1.0249100664052466	0.04287245622471871	4.273097820994332	0.5201257921685384	1.1345629825096823
YFR008W	-1.2935245456023077	0.987013796554759	-0.08244194390773671	0.03938812083451883	0.31384092471783176	-0.3317417094690964
YFR009W	-0.09007890762224194	-0.11505121356140402	-0.022667565026043977	-0.007324032646268754	-0.8877920097719308	-0.12049758988846992
YFR010W	-0.13128160722822124	-0.9806940954332729	-1.0390121734601385	-1.032879067033407	-0.07256753218944884	-0.016902415654575776
YFR011C	-0.022215408559416307	-0.3028434487585781	-0.015972232820913257	-0.4309790083897956	0.6776872944397325	-0.14871855281312923
YFR012W	0.09912285327708788	0.2952604212592463	-0.08026141786216562	1.7676984971974057	0.07787853891926882	0.20405121712417346
YFR013W	-1.4832840942298844	-1.8247955235593358	-0.5983176522785827	-1.6236229909763698	-1.2640740306402654	-1.7480421019390953
YFR014C	-0.04136860240760699	-0.43566399153344904	1.7116711186433167	-0.01662104900315775	0.49831356274516886	0.8277609694129825
YFR015C	-0.039405831700329415	0.815259514561915	-0.10188468763355234	0.29783369407038834	0.4523795165389455	0.5450931955010172
YFR016C	-0.04904886741704607	0.6783550812394424	-1.310114101152199	0.03960643421281966	-0.10693678156157424	-0.19612979373365944
YFR017C	0.17141701507634183	1.9050129817966273	-0.03700666122325183	3.587211966915195	0.150184329607063	1.7924050657937596
YFR018C	-1.4631716668870014	-3.2456991548829763	-0.3828001171907331	-3.5250701693529747	-0.41971840593100485	-2.5391897264744676
YFR019W	0.718590439551383	0.14804923705197162	0.7799522002865161	0.5261976317385151	1.3872237153118157	1.3607185351107072
YFR020W	-0.05551325061259965	0.10981394506142733	0.37715896999717036	0.20307446945081678	0.5608590531307752	0.2414984998738937
YFR021W	-0.04668106911130054	0.6160552731566824	0.5627861021574885	-0.026481745174818792	0.2680922696460571	2.1686670568075503
YFR022W	-0.12105918631672398	-0.005286905983687874	-0.030681331026570887	-0.1820310567071841	-0.18448128142000467	-1.251659197856949
YFR023W	-0.05171693722469971	-0.008476554264489462	-0.026716370930423936	-0.8990446505783284	-0.08148267783281163	-0.027416475998572387
YFR024C-A	-0.24353804632645165	-0.07962796259635453	-0.5565675438665361	0.005775930783160469	-0.09409920131333716	-0.4638271364801742
YFR025C	-0.2542433866604118	0.2548723482731178	-0.1617756332962902	0.21285975370271615	1.1862443518971113	0.20283493606563868
YFR026C	0.9030272692867629	0.16748394830592672	1.3515400575763885	2.958121172511158	2.0506622944644453	2.116622360713267
YFR027W		0.7211030742947933		-0.05685345430132108		-0.047660361978370425
YFR028C		-1.0322007648429288		-1.9308042591395302		-0.0341923066267233
YFR029W		0.15005196459057069		0.5253142079674675		0.5185700310380916
YFR030W	0.7106446551756809	0.29987846699092874	-0.044016360277881174	0.18449216742107635	0.6931907809293358	-0.061388558282852924
YFR031C		-1.4943138254117805		-0.03800776677407379		-0.11969221020952177
YFR031C-A	-0.035330184549555846	-0.7402572496586304	0.16413926548760316	-0.025325484409194677	0.7216596145257528	-0.0016146321638792135
YFR032C	0.150333254966824	1.0791045642604418	-1.1812342197898755	-0.011123557393989975	-0.2217772813113117	-0.0005095845034389655
YFR032C-A	0.7178105419267761	-1.2817255363972389	0.10883776169001505	0.017033348656905055	0.9851616969708049	0.047789644199041796
YFR033C	0.019403975993576447	0.0679275182371629	0.03085111822994214	-0.2657899600559862	0.015179199668498549	-0.03421403283357299
YFR034C	-0.0307268479222892	-0.21990907076040442	0.014494748789325095	-0.06883530178400941	-0.03509463389315091	-0.1551165767618727
YFR035C	0.2534502491624754	0.9895211167912957	1.5113778593804235	1.0757442573383158	0.7826566304030833	0.02404446581984516
YFR036W	0.602287014615774	0.4691261590670616	0.861346608411492	1.0961723231242448	0.947300488842023	2.3466442552850597
YFR037C		-0.15002827971636593		-0.01564462377359742		-0.0189411220265334
YFR038W	1.268713611333959		1.9382212986402039		0.2978619079249131	
YFR039C	0.5870762215534602	1.8379697720363766	0.6340830994232206	0.23842030755366694	1.0296403366995364	0.6294117062159296
YFR040W	0.48614019217892623	0.23502290978030158	0.15924421288460486	1.215896904512082	0.5905259959389839	1.680939785869767
YFR041C	-0.3822745953774371	0.005634237851039072	-0.5105823932218833	-0.12360400747289907	-2.6718666990243154	-2.5929401811295287
YFR042W		0.12495142914872621		0.39469511231306564		1.0895079308476419
YFR043C	1.564157137830039	-0.007803856967384986	0.9861468021321224	-0.101784489353058	-0.280615673378893	-0.9078733154758859
YFR044C	-0.08657343718938088	0.016141875392595626	-0.15607764464240065	-0.05340742808835605	-1.510537069484237	-0.033749548058403724
YFR045W	0.5927440104360755	0.2241670180636744	0.7340761721573267	-0.8390539041748994	-0.021541233872455434	0.16143284330299792
YFR046C	0.6912938934477014	0.02753518196929609	0.024303594498628903	0.05619808950879349	-0.04355243483044181	2.190186705384913
YFR047C	-0.2694818758915554	0.7136285490745895	-0.08460756090421827	0.3891677025722554	0.7180058926133744	1.2044471897270164
YFR048W	0.3648716742519244	1.4408127707364118	0.04618363982429363	-0.0051791949095623055	0.17746506921040633	1.1477856826149935
YFR049W	0.4110890318795592	1.0656444638038833	0.9052910164602908	-0.014831193351119093	0.08524689674845702	1.3424922549394587
YFR050C		1.468798405093609		1.2841582374003808		0.1133450640380236
YFR051C		-0.9431704810847725		-1.4864041564972759		-0.9386695769956985
YFR052W		0.3524901234449485		1.1061946589216434		0.0100145274399988
YFR053C	0.19369235855710681	1.7144673942789965	1.176160734897262	0.013729800175108418	1.2076706007917635	0.05863646470080716
YFR054C	-0.05570559130139626	-0.9335126578120877	0.25910161436947726	-0.05193756009215026	0.0008689718685982602	-0.12356639043583678
YFR055W	0.9732734564510658	0.039656772270467974	1.4375757921900394	-0.023313204635971342	0.21757220959986404	0.06413497863193501
YFR056C	0.513756035444196	0.9611209584717341	1.4905256477450668	1.4393448791587453	2.4171759699935405	1.3628854741272152
YFR057W	2.025044569684325	0.051621657066081156	0.2236884382811667	0.8141242314629155	0.31113984954429535	1.1978529366707114
YGL001C		0.6427389871323007		0.47708056207140787		1.4534412632040083
YGL002W	0.09681507630114447	-1.2545856246256515	-0.024135333474203546	-0.17817528684222306	-0.03223564683089075	-1.5298670381116108
YGL003C	0.18426080007775553	0.0608614693448946	0.7841731907698923	0.608435865462838	0.11453942822312886	1.4779322469809677
YGL004C	0.5874613740139059	1.6632556745351537	1.2875292409542283	1.8740148863790906	2.206324612709692	1.2199048355851407
YGL005C	-0.7260548379010121	0.04929796413325157	-1.151424757090473	1.6753525043816369	-0.7768279854690314	2.5448931898714853
YGL006W	-0.032707349750765544		0.10099422656824472		-0.06686931104909608	
YGL007W	-1.0282509942263032	1.3797380712994136	0.06580631293867582	1.3737475626628621	-0.20019369995053904	0.5227196320316775
YGL008C		1.6837441151866537		2.055641261291349		0.30544101862809625
YGL009C		0.4039756106071238		0.3502283954915373		1.811492889442934
YGL010W	-0.008373689768244314	0.2141285057037487	0.940681381427789	0.16356750578781448	0.15115455189364285	0.3567552642476627
YGL011C		0.2650142871125245		-0.06047690225792894		0.3860391788103346
YGL012W	-0.3657669226032771	-0.014006961424199042	-0.09214071261604478	0.19361962135962937	-0.05878999988828968	0.523539281321329
YGL013C	-0.05609677395829702	0.1517871882668865	0.15332089273728383	-0.01397512733306371	0.9205686847129028	0.37967088478987715
YGL014W	0.017011222660034762	-0.039654319023268235	0.3956474913791449	-0.06209729205023454	0.6326335387381191	0.28601969027166635
YGL015C	0.18952486503174115	0.2280166064575107	-0.1893835864465485	-0.026216584072521743	-0.04208407245375727	1.0004964441492012
YGL016W	1.0104117497749374	-0.5721212251794298	0.2748655547414972	0.24852933460947477	0.022629215725455534	-0.14067922134100347
YGL017W	0.7064478378188119	0.935747457243698	0.24537862876038213	1.184631928812411	1.9100031332402074	0.6770983747696334
YGL018C		0.4948342056641436		0.22166816413807613		0.717566885465285
YGL019W	-0.00949521342490232	1.0220012071875904	0.020768763134980894	0.033587169549808574	0.003665670432166931	1.2873279910429043
YGL020C	-0.86069172208402	0.057594457487631916	-1.5525389087678518	-0.023328075772424146	-1.6184154420505852	-0.1474744014419721
YGL021W	0.6265787697602827	0.039193924651796774	-0.034731487374969186	0.19885691752187243	0.4214857507078616	0.8478025836023187
YGL022W		0.4666654259990887		-0.02128741993203626		0.08416329276099546
YGL023C	-2.982436337031214	-2.058971468867213	-5.039379442626587	-3.2618986775688255	-3.881175432946855	-6.870657974387027
YGL024W		-0.00472817816889002		0.18074250471830244		-0.01940875605552502
YGL025C	0.15806920379908918	0.2435118847908958	-0.062437287157361694	0.3563204532764378	0.07626183025803884	0.05999240367006052
YGL026C		-0.009895064807430208		-0.01138223229250583		0.30901735597528657
YGL027C	1.0215396506938084	-0.6765725993588694	-0.023932817169972486	-0.008737463714121138	0.010133182123896245	0.24237180722699467
YGL028C	0.539254856569617	-0.024419794955467394	0.49840594849645525	-1.0261930871578127	0.07427002319121527	-0.3251188145672948
YGL029W		0.09574897692211545		-0.013483455732851923		0.5671888276264929
YGL031C	0.6094547267476901	-0.02975407586522051	0.08467559204074895	0.14562798874807292	0.6570472878741871	0.01598944066352527
YGL032C	0.06451202772030049		-0.18587223217978494		0.0393971672535187	
YGL033W	-0.04286624343293976	-0.035659506765405705	-0.10536804262297848	1.34266643115179	-0.26509007592560424	0.1412813220072817
YGL034C	-0.8145251147259407	1.376696364861527	0.31138631534345185	0.24041553425745354	-0.6775039501561743	1.6024072822978743
YGL035C	-1.240396526119779	-0.30182725893093865	-0.2892947466790291	-0.16779067398085779	-0.05593805101100701	-0.49892189968937134
YGL036W		0.3854854766501235		-0.0035453141533306623		1.1331249561589478
YGL037C	0.1155706707536664	0.7704098534957222	0.3381839827881542	2.049489731949766	-0.11667887875711684	1.800898509189274
YGL038C		0.18893891570098204		-0.10267511050496216		-0.019483205100773563
YGL039W	0.1714490906952803	0.14952360818309754	0.08327654494985662	-0.10014126783059449	0.18275782261569076	0.19402292985452843
YGL040C		-0.10861370845118236		-0.08034328163487793		-0.6967247876505377
YGL041C	-1.696459268348354	0.012101228412707717	-2.846059469315124	-0.06760974289167843	-2.1609812875950154	-0.007196722326924212
YGL042C	2.1091462090759774	0.24994020306840492	0.6427487871522622	1.380602427117572	0.8329574024173881	1.9683131932171223
YGL043W	0.5404499852250796	-0.16787117247355743	-0.07987258720123325	0.14466625356551885	0.44696986397293376	0.026180339631202372
YGL045W	-0.033510796084399684	0.11780448299552973	-0.004315217242125043	0.45508638073859337	-0.43090359188089206	0.013464761369276886
YGL047W		-0.031633294152680694		1.2422443265212368		0.28428831557830336
YGL048C		0.7229173023649125		0.11834003032872671		0.313001855069426
YGL049C	-0.6702970275042557	-0.014972624999256622	-0.35027149068273417	-0.44501949035698385	-0.02953986733392968	-0.127445527833581
YGL050W	-0.18096103022336024	-1.125148010104348	-1.4620376562487185	-2.814746851399158	-0.06291694504630017	-2.066081843690413
YGL051W	0.2513346359950102	-0.2899328461280511	-0.33204493947048397	0.24559910973305216	-0.6707305817160829	0.04864961333979658
YGL053W	2.543912538165501	0.38342943030818044	0.1062943495368038	0.2846617765586589	2.4513788483930536	0.016816709679766794
YGL054C	-0.062101003933963596	-0.007993438771900438	-0.1418842186688643	-0.44494513286622195	-0.08012255893355343	-0.011121503701070208
YGL055W		-0.8042796195808695		0.09859198429412064		-0.02288763698198314
YGL056C	0.555059892065114	1.4194370734834036	-0.6362394867864161	0.7082098935283443	0.019797936835016378	0.06521794285652908
YGL057C	-0.04630710102759418	0.07155576751538796	-1.29225622083249	0.5774046495879076	-0.007073631578515669	1.0038064613280855
YGL058W		-0.07008306047529175		0.0457540972531839		-0.8750160246709562
YGL059W	0.20066968233303586	0.36376689389078815	0.19197900910263688	0.5770610098632064	0.9588067829687862	0.5047358336561596
YGL060W	-0.07710319900667652	0.10060012286394851	-0.05285489784206136	0.6402610517003197	0.01018201804797759	0.14971350463066765
YGL061C		0.0463563059745847		-0.06031812058787652		0.13236852974990043
YGL062W	1.0987536879389093	-0.7556625999684895	-0.26780241300943725	-0.8620331241558417	0.06204626210859717	0.09196218561077522
YGL063W	1.3849860610738918	0.057565856207675764	2.2542521023620385	1.2884699908745105	0.0022649383183627443	0.4158601369257699
YGL064C	0.1665248903546523	0.1591618748160651	0.9036331524204768	-0.01001705317315364	0.5958316623827739	-0.07405970634286804
YGL065C		0.6497574032719116		-0.8348446240200326		-0.04459448194044631
YGL066W	0.1678224242777332	-0.7895548952059636	-0.06056319660394561	-0.06521706972848074	-0.23872470288990386	-0.07936793864761403
YGL067W	-0.09800502202333054	-0.028967954179874373	-1.3192927412081308	-0.8792116756117934	-0.38852209041195057	0.03743129647704881
YGL068W		-0.02557132970470482		-0.07994198832532252		0.030236615615112934
YGL069C		0.014325726828817094		-0.13761815371995245		0.006657668503390826
YGL070C		-0.6516192878034219		-0.028816025562229456		-0.023827422432814833
YGL071W	-0.3705621369486705	2.710724215152939	-0.6774367951534773	2.2390182919352313	-0.4667976589256286	1.596196917086046
YGL072C	-0.06060632346699369	0.15321304546494688	0.7267119546013574	0.13506539635484138	-0.006061105834916776	-0.40141384285671
YGL073W		0.5175324473526403		-0.06737510574228235		0.19418145407520168
YGL074C		0.12219984197151891		0.9902776506735478		-0.007315808802520035
YGL075C		0.40912906972330476		-0.0216220827777335		0.0016711765060083467
YGL076C	1.1018655298143338	-0.13204231769153707	0.5894886317352762	0.09854558420812294	0.38224296350674586	-0.08520840168963391
YGL077C	-0.1608734378446016	0.16618203318823793	-0.04367353531770251	0.0535324125859421	-1.0685187437358266	-0.0555084211062759
YGL078C	0.09130597091739752	0.06695410954492546	0.2972891572596075	1.7017929054272907	0.5691376823288122	0.7095502448415105
YGL079W	0.5119667386945085	1.3666696598081884	0.006668197421292069	1.6841164000065407	-0.05336496335973626	2.052255675331384
YGL080W	0.5527385743626685	0.6815780089450348	-0.4220279816386458	0.0008002598194684449	0.6786713382038334	0.13212158030813012
YGL081W	0.24464514198463017	-2.517897651999348	-0.01674707811618897	-2.5855581040916262	0.3377635236001346	-4.979302994984864
YGL082W	-0.026911767114726398	-1.7937629862307563	-0.27235660550272156	-2.2622548648654113	-0.11435127433983475	-1.9919710419124699
YGL083W	0.47513613043904446	1.1574113002036353	-0.5081620838475399	-0.5493220608849564	-1.8981939731066417	-0.17294388544913358
YGL084C	0.5196419102504672	-0.004730311991805528	-0.19013275104152114	1.8663418047611393	-1.5622176234610066	0.38478654310841093
YGL085W	-0.08793243278609394	-0.0422791202231873	-0.028955415261664966	-0.6868643118769394	-0.04895025365909865	0.010712143505727348
YGL086W	-0.8133800149487102	-0.022202237934896063	-0.13220765901685652	0.07095154561916113	0.5970424417955266	0.3511717116978279
YGL087C	-0.566048543854737	-3.473851064765908	-0.6315019176823976	-1.8112519121719075	-0.05745602573827926	-1.985958755620092
YGL088W	0.011645212067664099	-0.9762604488674793	0.26091723859485555	-0.017365451862365863	0.4138049657027484	-0.5991233924980086
YGL089C	-2.4668144461194386	-2.2457306667661827	-0.5692138428862106	-0.6137177017043639	-0.597114086770752	-0.36325254597796747
YGL090W	-0.1813574052385004	0.052302980511012405	0.8172434829693402	0.0038423646414628525	-0.08361073370269936	0.10754158380147832
YGL091C		-0.08559079407358124		0.11523468102365476		0.8358360205041542
YGL092W		0.06363002768063587		0.7574457754479326		-0.07607194227004398
YGL093W		-0.21030774328409288		-0.10813342609523263		-1.1391008865390513
YGL094C	0.21771437955953035	0.5265536230444999	-0.009793268365138753	0.10805222063199862	0.5495399895373428	1.7915343664780916
YGL095C	-0.16414382110010906	-0.08326453098435212	-0.7152466353034952	-0.11527655709894498	-0.4946633636116624	0.24125950393882956
YGL096W	0.6556392873876424	0.002026728130186086	1.1889408881430608	0.43070682508649805	1.067008764148662	0.46170641178886346
YGL097W		1.2201949801981662		2.67580179491949		2.1173491883201687
YGL098W		1.3333228730933508		0.2532186685351973		0.6104466380844542
YGL099W		-3.029719528044957		-0.03254380231264398		-0.8040716125499423
YGL101W	0.1906900930965665		-0.12617032643722342		-0.18154934037433887	
YGL102C		0.05679434977337005		0.6415139253410627		0.03803453482386513
YGL103W		0.024919712236600555		-0.03789824118267041		0.2859093665183483
YGL104C	-0.05569348108437214		-0.1503820902208652		-0.18958137022590837	
YGL105W	-0.04502415761575433	0.12148280186934007	-0.20297252374386993	-0.0005120671347405897	-0.7328894894179969	-0.01688180715300672
YGL107C	-1.5897291949670604	-0.010549939110940815	-0.11014615152144346	0.07333349744256096	-1.7841746373274079	0.20300694128189342
YGL108C	0.010300077170490626	-0.4847573232181171	-0.10661251814522461	-0.3237311542797171	-0.032397712258760245	-1.5731408397901137
YGL109W	-0.08600222801524027	0.054315110911471155	0.15001916720317476	1.1633182265410151	2.053789924257473	0.2520071687318191
YGL110C	-0.1188238017952202	0.025633402620854714	-0.26526868752048977	-0.05880621734699705	-0.0769590971284832	-0.031680106845375984
YGL111W		0.260249855909021		-0.03184891653177974		0.34815234154543695
YGL112C		0.06036155083832677		-0.058924213194756055		0.7513789264665289
YGL113W		0.11786128456505586		0.7623582190742179		1.1141177218948295
YGL114W	-0.019842867415313565	0.01813488700316552	2.028013079573663	-0.06916991242476324	2.3431382671103167	0.2959813803797887
YGL115W		-0.7872469124708051		-0.49474445408069356		0.03883414854292839
YGL116W		-0.006279537157806981		0.05252848887344775		0.08773799665251888
YGL117W	-1.3404083274313032	0.4239509317400039	-2.1227598736072983	-0.04249594612620891	-1.0980829512533878	0.45102671955742657
YGL118C	-2.290766244837589	0.44292920150036535	-1.3222571571794588	0.5008576242937375	-1.3802594351662225	0.8940564883651495
YGL120C		-0.45741020406517385		-0.036354171996846533		0.05013739818342627
YGL121C	-0.20771965275122412	-0.06645382638142634	-0.21209418883241926	0.2928413525205555	-0.16145722877098154	0.21589809362641446
YGL122C		-0.023863159521320794		-0.12917783769623503		0.3465482769388224
YGL123W		-0.24655040534737452		0.003329698345270768		-0.18799976210194733
YGL124C	-2.0631362917837253	-0.044047944087025774	-1.590723076314755	0.1324278527164616	-1.0527956949835593	-0.06799098896931734
YGL125W	-0.7272904616522423	-0.037987576941376264	-2.4374594295011236	-2.097958874383558	-0.5485424853539426	-2.4414033288270565
YGL126W	-0.252963904642521	1.5262622804288541	-0.07306186460129367	-0.04713973431497195	-0.19008064202608685	0.6095529947282836
YGL127C	-0.09785474737312391	-1.0144997375608313	-0.07612268251613413	-0.16783243869989647	0.2808294839489443	-0.005476962128817948
YGL128C		-0.7545106053349645		-0.1890772599800218		-2.025592227283126
YGL129C	-0.1062768108636674		-0.2636289264626745		-0.001042042420886116	
YGL130W		1.3008389518592012		0.1310631268149462		0.6247183160299816
YGL131C	0.1462792566708115	-0.9273227312045814	-0.10048392991748613	0.8494374238562248	-0.09173078260802339	0.2106782546383153
YGL132W	-0.301779895821922	-0.694979758128013	-0.21988640712045196	-0.704201677806499	-1.9690486460020136	-0.5558335817877393
YGL133W	0.3776120308022501	-0.11530735629053591	0.05730599517557314	0.07379541735687963	0.8082092938923044	0.07730054101351157
YGL135W	0.15964871444365128	0.18477766460026843	-0.01886673053338085	0.1270097674645244	0.5620911445027061	0.337164440133722
YGL136C	-0.7777575653349906	-0.25931337239409435	-0.7178866755283917	-0.3317578956838658	-2.2265128563217034	-0.021303961375923726
YGL137W		0.4505145955460397		0.002510150176592917		-0.020393976478638293
YGL138C	1.0184167121565688	0.00804479756980882	-0.027611027409031076	-0.01083012335647109	-0.23506019598753192	-0.028344663209032454
