orf	hom | growth (relative abundance in pooled culture) | antimycin A [1 ug/ml], hydrogen peroxide [1 mM] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | YPD [standard] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | wortmannin [1.5 uM] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | antimycin A [1 ug/ml], raffinose [6%] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | ethanol [75%], lovastatin [100 ug/ml] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | hygromycin B [7 ug/ml] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | GLYE [standard] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | Calcofluor White [3 ug/ml] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | caffeine [6 mM] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | antimycin A [1 ug/ml] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | actinomycin D [400 uM] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | cytarabine [400 uM] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | arsenic [20-100 uM] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | benomyl [10-15 uM] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | bleomycin [0.01 U/ml] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | camptothecin [250-300 uM] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | camptothecin [5 ug/ml] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | doxorubicin [0.2 mM] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | hydrogen peroxide [3 mM] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | hydroxyurea [100 mM] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | idarubicin [50-100 uM] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | mechlorethamine [20 uM] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | melphalan [800 uM] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | methyl methanesulfonate [0.03%] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | topotecan [20 uM] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | tirapazamine [250-300 uM] | Brown JA~Brown JM, 2006	hom | growth (relative abundance in pooled culture) | UVA [36-288 J/cm2] | Brown JA~Brown JM, 2006
YDR148C	-3.150340538504796	-0.04239853769383249	-0.30328500583305734	-0.07764642982830619	0.542483703962963	0.07208958474729012	-0.9535635695010936	-0.0003183090907949611	0.08750818659001389	0.42030918258866823	1.3483325177240966	-0.1437144210523777	0.025417068335370066	0.340679539407773	0.044534652986804035	-0.5630543664604922	0.3543947244978471	0.6077244218481451	-3.9953744168578176	0.082603730871248	-0.2588994217514573	0.1517783537687885	1.180427276909962	-0.5831263475176303	1.343255624592487	0.6300232575335915	-0.6998344739054263
YDR149C		-0.39510324285823856	0.4444694051001737					-3.956900307670867			-0.8005045086084959	-0.7167756749987363		-1.099263704729962	-2.092055566211382		0.06274819311557825	-1.3134934290119615	-1.2627621944659457	-2.525379936824418	-2.5091401473039623	-3.25306222699975	-2.4348717579521493	-1.8120880672371402	2.3730538860259087	0.6263721246824631	-0.8323194355886961
YDR150W		-0.9389685134170936											0.8180483443738722		0.003219372505071147		-3.6314412043931594	0.617756891043237	0.856551444217525	0.16820494534703573				-0.1711248540873074			-1.9162873039063586
YDR151C	-0.02675425160392107	0.3668466163900585	0.5403353552198186	0.2896211832595809	-0.12777784554585664	-0.1088451195057644	0.3416310426165325	0.3253118907923438	-0.060519331093222425	0.2858428420610287	0.5503638306158878	-0.21880520605224538	-0.5407481288349887	0.16951647453857055	0.11536084809834611	-0.47286849786738633	0.26690076508316635	0.02584120853281255	0.82103222122283	-0.03153122176313566	-0.24856536560655487	0.10382285263120344	-0.15663579590061225	-0.23098831894470478	-0.40893843217482806	-1.3707975448847425	1.1188227273830964
YDR152W	0.22020174501465375	-0.1527870332033031	-0.48862584273103765	-1.2050725909353084	1.0428197902160254	-0.118897047519823	0.3791729154315362	-0.11586450904932806	-0.04201589138281788	0.6421786444592734	0.48461360171558593	-0.1358101278944969	-1.1509483968963752	0.4140351386374313	0.044534652986804035	0.6845168157441405	0.5488257454193596	0.467269853116858	0.6884271220426351	-0.3910563225614442	0.7512545664127553	0.16243513179936292	0.052513735041823974	-0.5303056432316914	0.41336316464141193	0.5679539990644095	0.31186886985772533
YDR153C	-0.08103029481679465	0.22684169525609585	1.0771846758898307	0.5287721871307632	0.46696127584929314	-1.2179078437235615	-0.5293404066915524	-0.4239877089387496	-0.43798950118547497	-0.7361013459490313	-2.2679300717925055	-0.1476665676313181	-0.8930286959632119	0.39773389436417383	-1.6966093101719386	-0.7283951255478532	0.24745766299101515	0.3569126919708467	-0.0006458040544485875	-0.04865146465829319	-0.1607258883748842	0.3489287473344159	-0.7691451365177467	-0.9704781789478484	1.0281680968404696	0.11156239267336619	0.11916347104569645
YDR154C	0.2391983601391595	-0.012782112069340393	1.569296553170675	0.5373132944118769	0.018546858924378618	0.35689421181228337	-0.8972507602785882	-0.2664247089952954	0.365059782246082	-1.4823895358774306	-0.17587733405562817	-0.42826897473608677	0.11348721011742585	0.1396308600375987	-0.8644015176113192	-0.6757867022018749	0.3252300713596202	-0.5209283625996982	-0.09299578384065568	0.11684421666156308	0.08212443103032294	0.7219159784045218	-0.5898741099956587	-0.2908517838021021	0.6439150142160585	-0.3521314794199339	0.7394339734719144
YDR155C	-0.48538681675270284	0.12722280906462233	-0.05403353552198033	-0.46199625747842055	-0.547871351928145	-0.2763772530734075	-0.6945246470775683	0.4828748907357979	0.4390735410877001	0.06397338019042359	-0.014490408573069073	-0.02119787710522519	0.937572108220948	-0.31408710556806496	-0.1856504811257077	0.4214746990142481	-0.25806299140491745	-0.6563666967334394	-0.0409009234484363	-0.28833486519049883	0.2629704135661155	0.4927952507471712	0.03757448283164996	-1.3014879258063983	1.2971452546775575	-0.17322596971464485	-1.3261270200445203
YDR156W	1.4034194870552978	-2.053623077829797	-1.0957768601554558	1.3914240225232422	1.2741072263141393	0.4071538518825763	3.093450319956301	0.7489812906402985	1.3716469024920888	0.4472024506941962	0.3680563777559599	-0.12395368815767567	-0.6099460973780324	0.6069331958709768	0.19208922613585	0.24861845087746154	1.0640679508613677	-0.7316102156966291	1.3964436337368895	1.11552505221242	0.5419899294784811	0.5247655848388945	1.1356095202794398	0.8606395696313645	-1.5309574334381089	2.459240815948893	2.0401954154531095
YDR157W	-0.15430295315417397	-0.247021114735778	0.7831957621895861	0.22129232501067167	0.44808066882087566	0.2831800730425204	-0.38292710271303804	-0.43799330893372335	0.40576734960897193	-0.5344018351575721	0.3919655519015242	0.13293583947345047	-0.6665626170950684	-0.129339670471148	0.11536084809834611	-1.4573975633421268	-0.4622155633725056	-0.39050626306350295	-0.30611112180882594	-0.9902648238919582	-0.359656469164256	1.355994271223702	1.1057310158590918	-0.9141360943761803	0.966687603620564	1.0316478711577095	-0.09160805890496013
YDR158W	1.4712645410713896	0.22414929292659655	0.9301902190397083			-0.3701952478712876			-0.15303652964524514		-2.5638061018438636		0.5727100922667169	-2.253935174085693	-0.21516139575551693	-0.20231089208806838	1.5404239521190735	-6.404971545521121	0.51083100706916	-0.35110908913940986	0.00203549590732909	1.702339557217372	-0.12675729148026418	-1.3719155315209834	-0.6087500351395219	0.10791125982223786	-1.2117081894998778
YDR162C	-0.8110430760299444	-2.414404989982701				-2.8128137552875234	0.10136305660050911	-4.926788107322797	-3.3578322874873114	1.274170444939179	-4.267334759715321	-0.27808740473635146	-2.2581158935850767	-0.129339670471148	-2.4697952734729394	-0.8486429503386612	-1.6482447909937317	-3.335035971822988	-0.7489174351426907	-1.8919309497035892	-0.005715046201347723	-2.6029987671347086	-0.5898741099956587	-1.6677114755222409	-1.2466101522960444	1.9152220211307698	0.4925301812440024
YDR163W	-0.08374409697743833	-0.18509586115729454	-0.5844917928506826			-0.43385745862699193	-0.690770459796068	-2.3532591082463776	-0.33066955086512867	-0.843674418371143	-0.36117343368375165	-0.06071934289462921	-0.9056101447892199	0.35426390963548754	-0.4984661762016852	-0.04448562205013288	0.08219129520772951	0.5826432488604153	1.7421640708852546	-1.4924586154832464	0.28363852585592036	1.7343098913090953	0.6127356929233495	-1.1078120100912892	0.23660674663418277	1.838548231257074	-0.16989462717234688
YDR165W	1.121184062348355	-0.36010201257474794	-0.39915095595270234			0.0385831580337615			0.10601162630041844		-1.4789273249888832	0.03808432157888086	-2.8494439884074514	0.5199932264136042	-1.242141224872877	0.286195896124589	-0.5399879717411106	0.11111719669109406	1.5243128365177918	0.35082086956204955	0.17771445037067043	0.1517783537687885	0.05998336114691098	0.4345525550581245	0.1290158834993476	1.4332724847818277	2.238922857978014
YDR169C	0.4671577416332285	0.016834313555151727	-0.8017879464552113	-1.3758947365575815	0.42920006179245823	0.3367903557841662	-0.28531823339402856	-0.5535395088922564	0.20963088867868387	0.0034635269529858155	-0.04138822948682893	-0.025150023684165655	-1.295635058395467	-0.17280965519983438	-0.9293255297968995	-0.8035500160421083	0.3835593776360739	0.5124159644947717	0.6197566242528915	0.12825771192500146	-0.19689508488204274	-0.07734237388856231	-0.20145355253113428	0.2796118224860372	0.08290551358441828	0.5898607961711796	0.4684420063924988
YDR176W	-0.6807805723190476	-2.7240312578751182											-0.7168884123991003						-0.07642014644313133		0.23971878724008502						-1.259884539202885
YDR178W		-0.3277931846207565									-0.5942878816030037	0.06970149421040406		0.29720955467908666	-0.539781456683418	-1.0440456656237243	1.5209808500269222	0.11111719669109406	-0.3795175159978623	0.35082086956204955			0.6351445712386106	-0.2802876429449144		0.18823618254706148	-0.11569623375646375
YDR179C		-0.3439475985977522										-0.06071934289462921	-0.13185104198972958	0.6857225431917209	-0.2977919567189827	-0.47286849786738633	-2.066271485974984	0.21645812323955943		-0.7106341899377184	-0.346738898983128	1.963430618966446	0.00769597841130193	0.27609044220030804	0.7053955074359644		1.263351776492118
YDR179W-A	-1.3158102779096685	0.15953163701861375	-0.11155310559376728	0.31524450510292185	-0.562031807199458	-0.3869484612280519	-0.2139886750455216	-0.26992610899403885	0.17262400925787477	-0.5142318840784262	-0.22070703557856125	0.04598861473676168	-0.5470388532479926	0.26460706613257196	0.21569795783969734	-0.3150432278294508	-0.16084748094416115	-0.024321137442647148	-0.48133928858265473	-1.2527752149510407	-0.22531373928052437	0.37024230339556485	0.06745298725199798	-0.9000505732332632	-0.04774053450788154	0.12981805692900794	0.582860836937141
YDR181C	-0.745911824174496	0.016834313555151727	-0.2585475624438897	-1.461305809368718	0.5472038557200672	-0.31993560780099467	0.03754187281500289	-0.21740510901288745	-0.7118404088994622	0.4808190358261061	0.3023061488556581	0.18431374499967576	-1.245309263091435	0.11246211958216973	0.29832851880316313	-0.3601361621260038	0.3252300713596202	0.5324809028849555	-0.29427138081059423	-0.796235404413506	0.5006537048988715	-0.3064631015459131	0.097331491672346	-0.23803107951616326	-0.3320878156499458	1.152135255244945	0.39015543812511205
YDR183W	-0.5803698923752316	0.03568112986164669	-0.2585475624438897	-0.18868082448278367	0.08462898352383971	0.04193380070511436	-0.6719995233885662	-0.08435190906063722	0.08380749864793298	-0.5612951032631001	-0.2446162097241256	0.022275735263119233	-0.44638726263992884	0.916656837062867	-0.13253083479205116	0.06824671369124963	-0.4330509102342787	-0.06946724882056085	-0.6920866783511788	0.270926402717981	-0.12455669186772568	0.06119574050890564	0.43346466640126136	0.7303484990593819	0.45178847290385304	-0.31927128375977876	0.5768387932242651
YDR184C	1.3545710481637117	-1.1678227114245328	0.380558771687077	0.024846857545057638		0.7589713323746268	1.3402448594956298	0.6544434906742259	0.442774229029781	0.3732459634039944	0.48461360171558593	0.24359594368378187	-1.0440060818753074	1.3350554400764731	0.9003511772512706	0.661970348595864	0.7140921132026453	0.12616590048373197	0.5487181782635013	0.07689698323952882	1.3377122526359684	-0.3490902136682109	1.21030578133031	1.0050161613462638	-0.7624512681892862	2.057616202324775	-0.9407162224204625
YDR193W	-0.20043758988511653	-0.03162892837583537	-0.6803577429703277	0.041929072107284956	-0.6422743870702322	0.2329204329722275	0.19146355135651788	0.013687290904178747	0.06160337099544753	0.05725006316404162	-0.3462301998427739	-0.07652792921039084	0.6356173363967567	-0.104887804061262	-0.09121555431031829	-0.5254769212133649	-0.13168282780593427	-0.014288668247555198	-0.06458040544489967	0.0027092640271794443	0.06145631874051807	0.08783768558534179	-0.16410542200569922	0.1352352307711378	-0.5088442336571749	-0.23529522818382678	-0.08558601519208424
YDR195W	0.08722543914311345	-3.5425215660429004	-1.0702126067902173			-2.5749181256214704	0.9347926330935902	-2.5493375081760097	-1.2410387846170319	-0.10410954546912579			2.4662181405809167				0.29606541822139326		0.03724136713989279	-1.0302120573139928				2.0332592047792066			-5.619844187325038
YDR197W	-2.8192566749062666	-0.9470457204055915	-0.36719563924615395	-0.40220850651062506	0.905935389259999	0.04863508604782009	-4.031997140331394	0.3568244907810346	0.2392363922153311	0.8707714233562606	0.523466009702128	-0.0567671963156888	0.5475471946147009	0.7128912836471498	0.339643799284896	0.5191760566567795	-0.190012134082388	1.0240718934444606	-3.9716949348613544	-0.16849316492439603	1.0586927367236028	0.6739604772669368	1.9572683918390108	0.4979374002012511	-0.30134756903999294	0.9075093542193458	-1.392369500886155
YDR198C	0.013952780805734115	-0.08009217030682247	0.36777664500445767	0.17004568132398976	1.0192190314305034	-0.13565026087658733	-0.619440901447561	-0.042335109075716075	-0.06422001903530333	-0.5142318840784262	-0.0772519907051754	0.02622788184205964	0.4343141551806292	0.22113708140388558	0.3101328846550868	1.2707249615993295	-0.4622155633725056	-0.0343536066377391	0.039609315339539125	-0.12283918387064259	0.39731314344984714	0.8497973147714154	0.8368244760759597	0.1422779913425963	0.5363241510812234	0.36714169225235044	0.5407065309470096
YDR199W	0.3857436768139181	-0.1393250215558067	-0.4055420192940119	-1.6235868477098774		-0.8392852218606882	-0.0075083745630015065	-1.614463708511515	-0.7118404088994622	0.21860967179720903	-0.18783192112841032	-0.19904447315754337	-0.43380581381392086	0.5498788409145761	0.5875354821752933	0.46656763331080103	-1.055230177183119	0.29170164220274897	0.27640413530417274	0.5220232985136251	-0.008298560237573332	-0.42368765988223217	0.9189903632319167	-0.4070573332311675	0.1828113150667652	0.6227209918313348	0.703301711194659
YDR200C		-1.4128313234089678											0.0820335880524059				-0.10251817466770739		0.6102848314543061	1.281020733532276				0.42046703391520746			1.0345141154028337
YDR202C	-1.1231303245039674	-0.6078030268886819	-0.789005819772592	0.7508409764397181	-1.1001291075093556	-0.531026096096225	-1.6743675275491638	-0.6620829088533027	-0.3380709267492905	0.46064908474696004	-4.443664919038858	-0.19509232657860295	0.472058501658653	0.4113182645918883	-0.9647386273526705	-0.30001224973059987	-0.005302664206951131	-4.067406223064699	-0.4884431331815937	-1.1043997765263418	-1.3026390923866031	1.4625620515294464	0.8741726066013947	-0.9176574746619095	0.08290551358441828	-1.4255645376516677	1.2753958639178695
YDR203W	-1.2886722563032318	-0.7208839247276518	0.48281578514803175	-0.07764642982830619	-0.9302036442535982	-0.5712338081524593	-1.9897192591951947	-1.6389735085027188	-0.5860170188687114	-0.6554215416324477	-4.596085904216831	-0.17533159368390094	-0.3079913255538412	0.7183250317382357	-0.8466949688334338	-0.27746578258232335	0.2280145608988639	-3.6209613438831085	-1.0922699240914095	-0.2483876317684646	-1.473151018777493	0.4981236397624584	0.9264599893370038	-0.16056071323011967	-0.47041892539473384	-1.7468642285509624	1.3597044758981325
YDR204W	-1.0308610510420824	-0.8258876155781238	0.744849382141728			-0.0016245540224728325	-1.3439990467771314	1.2251716904694046	0.7129244488016873	2.4373042905032607		-0.519168346051716	-0.6980162391600884	1.4301460316704744		-0.07454757824783488	0.8210291747094771		-2.527246533077089	0.24239266455938513	1.6218987966207852	1.5957717769116273	1.8601632524728797	1.311376246204709	-0.27060732243004004	1.3383430306524906	0.4804860938182506
YDR205W	0.28533299687010205	-0.11240099826081386	0.13769836471730967	-0.7780172268796256	0.44336051706377133	-0.025079052721942868	-0.6457202124180637	-0.5885535088796906	-0.8228610471618895	-0.47389198192013443	-0.4149690755112713	-0.2899438444731727	-1.0943318771793393	0.0662752608079405	0.29832851880316313	0.27868040707516356	-0.21917678722061493	-0.10458089100338268	-0.010117596853033933	0.07119023560780963	-0.3054026744035183	0.51410880680832	0.3288899009300432	0.057764864485094165	0.4364183495988766	0.03488860279967091	2.2810771639681455
YDR206W	0.1306462737134123	-0.04778334235283106	0.6617655587047024	-1.1025793035619444	1.0144988796733994	-0.2931304664301718	-0.5105694702840505	-1.0087215087289019	-0.03831520344073698	-0.24529920302314726	0.16482839751866324	-0.09628866210509288	-0.06265307344668572	0.7047406615105212	-0.0026828104208906976	-0.17224893589036638	0.44188868391252767	0.45723738392176605	0.015929833343075763	0.42500858877439895	0.08212443103032294	0.31695841324269264	0.1794973788283031	0.9169816542030323	0.04448020532197715	0.6263721246824631	0.40219952555086386
YDR207C	0.29890200767332037	-1.4612945653399545	-0.6292292362398504					-2.9554999080302475					0.7740132734828442	0.810698749286694		-3.7947146577134574	-2.970375733260017		-1.6700492848051154	-2.068840126286884	-0.5663375920623046			0.9698023584889712			-4.391347269898355
YDR209C	-0.10816831642323144	-0.1527870332033031	-0.654793489605089	-0.1374341807961017	0.04214761770990044	0.05533637139052582	0.15016749126001389	0.36032589077977806	0.0949095624741757	0.749751716881385	-0.18185462759201926	-0.20299661973648375	-0.5722017509000086	0.039106520352511526	0.1743826773579645	-0.17224893589036638	-0.91912846253806	0.08603602370336419	0.41848102728295294	-0.5394317609861429	0.10795957139257902	-0.029386872750977254	0.1794973788283031	-0.3859290515167921	-0.7470811448843099	-0.012576124264997587	0.25164843272896636
YDR210W	0.31247101847653874	0.04375833685014455	0.12491623803469036	-0.3509618628239431	-0.36850558515817916	0.7053610496329809	-0.15392167854151576	0.22727269082752782	0.7055230729175255	-0.21840593491761934	-0.3432415530745783	0.0894622271051061	-0.2954098767278332	-0.04783344910486112	0.23930668954354473	-0.7283951255478532	-0.501101767556808	0.1412146042763699	0.7097386558394522	0.5049030556184675	-0.021216130418701386	-0.24785082237775363	-0.08193953484974216	0.11762832934249152	-0.21681189086262245	-0.027180655669510962	0.6912576237689072
YDR213W	0.04923220889410194	0.10299118809912879	-0.7314862497008051	0.17004568132398976	-3.7528543950020077	0.02518058734835006	0.9085133221230878	1.081614290520924	0.06900474687960935	1.7515259538122994	-0.19679786143299696	-0.07257578263145043	0.1701037298344617	0.1396308600375987	-0.15023738356993668	-0.14218697969266436	-0.1705690319902368	0.1913769502518296	0.30955541009922144	-0.12283918387064259	0.027870636269585174	-0.18391015419430687	-0.014712899903959091	-0.03379102294386647	-0.8085616381042157	-0.10750557839433458	1.7390932298093142
YDR214W	0.34503664440426296	-0.0020125027513432513	-0.597273919533302	0.434820007038513	-0.0900166314890217	0.1324011528316416	0.3191059189275303	0.32881329079108723	-0.04201589138281788	0.2791195250346468	-0.17886598082382374	-0.2267094992101262	-0.02490872696866178	-0.2842014910670931	-0.2741832250151353	0.0006073122464201243	0.3057869692674689	-0.05441854502792296	0.008825988744136756	0.11113746902984391	-0.021216130418701386	-0.1359546530567218	0.2915417704046082	-0.3894504318025212	-0.3167176923449693	0.08965559556659612	0.5949049243628928
YDR215C	-0.28456545686507057	0.24568851156259075	-0.1435084223003156	-0.5303251157273298	-0.080576327974813	-0.3634939625285819	0.5706364667880548	-0.0703463090656635	-0.22334960054478237	0.6421786444592734	-0.12208169222810848	-0.025150023684165655	1.2521083288711474	-0.41732831929869507	-0.2446723103853261	0.0006073122464201243	-0.33583539977352245	-0.10458089100338268	0.08933622753211218	0.35082086956204955	-0.04446775674473184	-0.5409122182185512	0.03757448283164996	0.02255106162780162	-0.6010649734870336	-0.019878389967254287	0.6852355800560312
YDR216W	-1.3076688714277376	0.16760884400711157	1.2880897661530497	-0.7780172268796256	0.5519240074771716	0.1324011528316416	-0.28531823339402856	-0.37146670895759826	-0.02351245167241335	-1.4756662188510485	-0.33128696600179625	0.03808432157888086	-1.0565875307013155	-0.5477382734847541	0.015023738356994836	0.1058241589383771	-0.053910419437329264	0.32681528438557084	-0.5642174755702765	0.5676772795673785	-0.010882074273798944	1.3133671591014042	0.4484039186114354	-0.08309034694407604	-0.12459115103276376	0.15537598688690635	0.40822156926373976
YDR217C	-0.6753529679977603	-0.1393250215558067	-1.1405143035446237	1.1608141259331735	0.15543125988040518	0.0385831580337615	0.6682453361070643	0.507384690727002	-0.12343102610859787	0.9716211787519901	-0.5165830656299196	-0.025150023684165655	-0.1633046640547495	-0.0750021895602901	-2.936067724623925	-6.380042890715828	-0.015024215253026758	-0.23500299053957796	-0.33689444840422833	0.6304515035162895	-4.836886293943235	-7.00424809376196	0.097331491672346	2.0966440499223333	-0.7931915147992392	-3.3752694801542047	1.3115281261951253
YDR218C	0.29618820551267677	0.07068236014513736	-0.13072629561769636	0.15296346676176245	-0.5289907448997275	0.07879087008999584	-0.11262561844501175	-0.2349121090066046	0.0468006192271239	-0.21840593491761934	-0.31335508539262297	-0.005389290789463618	-0.25766553024980926	-0.104887804061262	-0.11482428601416564	-0.4578375197685353	-0.2969491955892199	-0.1346782985886585	0.39243359708684317	0.5505570366722209	-0.03930072867228062	-0.050700428812126164	-0.029652152114133107	0.10706418848530375	0.20586650002422985	-0.008924991413869238	-0.09160805890496013
YDR219C	0.708686133930516	-1.0466646065970648	-0.20741905571341232	0.6483476890663542	0.3631179371929971	0.4440109212674577	0.16893842766751568	0.45136229074710715	0.6352100020179882	-0.23857588599676527	0.17379433782324988	0.06574934763146366	-0.6476904438560563	-0.26518337274829284	0.09765429932046057	-0.24740382638462136	-0.39416470604997617	0.808373805749984	0.8541834960178787	0.738879708518954	0.18029796440689602	0.1304647977076396	0.3363595270351302	0.5296298227728143	0.24429180828667094	0.5241404048508694	-0.45293068167751427
YDR220C	0.35860565520748133	0.1110683950876266	-1.1213411135206945	1.0668619458409234	-0.4581884685431621	0.12569986748893588	0.8071502655225778	1.1166282905083582	-0.04571657932489879	1.3414036152029987	-0.24760485649232114	0.014371442105238417	-0.3079913255538412	-0.24616525442949258	0.07994775054257504	0.797249151485523	-0.39416470604997617	0.09105225830091017	1.0909783159825122	0.2994601408765769	0.6763326593622127	0.17309190982993738	0.5455090579775664	0.12467108991395001	-0.4012533705223398	-0.1549703054590031	0.9321393722839432
YDR221W	0.5974202453441251	-0.2200970914407852	-2.0288721079866674	1.0070741948731279	-0.05697556918929119	-3.5265006442856834	1.0774517497906042	0.4408580907508769	-0.5083025720850123	1.7918658559705907	-0.9977551953094014	0.35425604789411314	-0.9999710109842798	-0.12662279642560514	-0.8525971517593955	-0.8185809941409592	0.3932809286821495	0.2264905924346514	0.19115800011690462	0.613331260621132	0.05112226259561565	0.15710674278407574	0.45587354471652236	-0.051397924372512734	0.5055839044712706	0.4000018879125056	0.9261173285710674
YDR222W	-0.0023300321581279557	-0.0450909400233318	-0.6995309329942567	-0.6328184031006936	-0.1183375420316479	-0.05188419409276577	-0.07132955834850771	-0.3924751089500588	0.13931781777914662	-0.15789608168018157	-0.03242228918224231	0.1487444257892121	0.1763944542474657	0.04725714248914022	0.13306739687623165	0.0006073122464201243	-0.33583539977352245	0.23652306162974335	0.11064776132892919	0.7103459703603581	0.08729145910277415	-0.7274058337536041	0.1869670049333901	-0.07956896665834678	-0.40893843217482806	0.04949313420418431	-0.37464411341012754
YDR223W	0.16321189964113644	0.024911520543649583	-2.284514641639054	0.7593820837208318	-0.34490482637265735	0.10559601146081875	0.8446921383375815	1.1131268905096148	-0.14193446581900238	1.6910161005748614	-0.22668432911495234	0.02622788184205964	-0.8804472471372039	-0.05598407124148985	-0.2092592128295551	0.4590521442613755	0.15024215253025888	-0.09454842180829072	0.4208489754825992	1.4636366577472901	0.038204692414487616	-0.40770249283637044	0.3886469097707393	1.2867265842046043	-0.30903263069248116	0.005679539990644137	0.2034720830259591
YDR225W	1.129325468830286	-1.6901487633473935	-0.7506594397247339	-1.9481489243921961	0.6888084084331982	0.4071538518825763	1.0211389405680986	-0.262923308996552	-2.90634835855344	1.301063713044707	-0.15794545344645497	-0.13185798131555648	-0.9119008692022239	1.2671335889379007	-0.17974829819974586	-0.9839217532283201	0.3932809286821495	0.3468802227757547	0.8825988744136347	1.651959329594023	0.3172242083268533	0.4554965276401605	0.8592333543912207	1.3430686687762723	2.034911173316427	1.1703909195005866	-0.13376236489509147
YDR229W	0.21748794285401002	-0.07739976797732319	-1.6454083075080876	1.0924852676842642	-0.47706907557157957	0.36359549715498907	0.3528936044610336	0.7314742906465813	-0.0013083240199279005	0.3866925974567583	-0.5345149462390929	0.2712609697363646	-0.31428204996684517	0.05812463867131182	-0.15613956649589852	0.045700246542973104	0.6071550516958133	-0.21995428674693995	0.27877208350381905	1.0299238377366322	-0.031550186563603824	-0.7647045568606148	0.20937588324865114	1.0930506684894954	0.23660674663418277	0.3050724337831686	0.4865081375311266
YDR230W	-1.701170184721071	-0.8689660528501124	-1.2491623803468879	0.5458544016929905	1.2882676815854524	0.30663457174199044	-1.9296522626911887	1.2881968904467864	0.9830746685735936	1.4825932727570201	1.0524564876727383	0.5558155234200737	0.2267202495514976	1.0144643027024114	0.8413293479916524	0.661970348595864	0.9862955424927626	1.5608089953818793	-3.464954020137038	1.281020733532276	1.5521439176426937	0.1890770768757991	2.435324462564579	2.2867985853517125	-1.4464217552607381	0.8892536899637041	-0.72392264875693
YDR231C	-0.9168813602950477	-1.0708962275625584	0.4316872784175544			-0.07868933546358867			0.8091423352957909				-1.3270886804604867	1.5605559858565334		1.759231749811987	1.3751575843357877		-2.217045318923419	2.0742586543412425	2.7870636269585343	-0.17858176517901964		3.24461402307007	-1.0160583027213976	1.4624815475908546	-2.8557261231149993
YDR233C	0.36946086385005605	-0.265867931042273	-1.2619445070295074	0.8447931565319684	-0.46762877205737075	-7.242363366816008	0.8071502655225778	0.9170484905799829	-0.1937440970081351	0.36652264637761245	-0.37611666752472933	-0.08048007578933124	-0.44009653822692485	0.7210419057837786	-2.3517516149537028	-1.1417470232662557	0.11135594834595638	0.07600355450827226	0.18642210371761198	1.338088209849468	0.045955234523164426	1.3133671591014042	-0.38819420515830944	1.1916493164899145	1.4201062411173693	0.2685611052718851	0.5527506183727615
YDR234W	0.0926530434644008	-0.0262441237168368	-1.0063019733771206	-0.3424207555428294	0.48112173112060624	-0.06863740744953008	0.8559547001820826	0.8400176906076275	-0.12343102610859787	1.5901663451791317	-0.10713845838713079	0.08155793394722528	-2.2958602400631007	0.3814326500909165	-0.014487176272814366	0.22607198372918508	0.8696369299398552	0.04590614692299643	0.49425536967163564	1.3552084527446255	0.0692068608491949	1.0522760973523302	-0.05953065653448112	1.019101682489181	-0.2629222607775518	0.1042601269711095	1.2332415579277385
YDR237W	0.18763611908692956	-4.054078008647764	0.7640225721656569			0.43395899325339926	-1.4941665380371463	3.154443089777033	3.5439507244935817	0.6421786444592734	3.3447485588787167	1.0142645265771606	-0.855284349485188	1.2997360774844153	-0.026291542124738044	1.428550231637265	2.2792618316208206	3.4418969694616184	-2.7427298192449054	1.874522487231071	3.479445388666998	1.5797866098657656	4.758378181246639	3.4805465022139304	-1.6539184198779202	4.054785871891981	-1.0551350529651047
