ORF	het | genome instability (diploid mating) | standard [standard] | Choy JS~Basrai MA, 2013
YJR075W	1.167
YNR051C	1.167
YDR034C	1.333
YJR076C	1.000
YNR053C	1.167
YLR343W	0.333
YJR078W	0.333
YNR054C	0.833
YML031W	1.000
YDR035W	0.833
YJR079W	1.167
YNR056C	0.500
YML046W	1.167
YDR036C	0.333
YJR082C	1.667
YNR057C	0.667
YML067C	0.667
YDR037W	0.667
YJR083C	0.333
YNR058W	1.333
YML068W	0.667
YDR042C	1.500
YJR088C	1.000
YNR059W	0.500
YML072C	1.167
YDR043C	1.000
YJR092W	1.000
YNR060W	0.667
YML085C	0.667
YDR044W	0.333
YJR102C	0.833
YNR061C	1.000
YMR136W	1.167
YDR045C	1.500
YJR103W	0.667
YNR062C	1.333
YMR172W	0.333
YDR046C	0.333
YJR105W	0.833
YNR063W	0.667
YNL267W	0.833
YDR047W	0.333
YJR108W	0.333
YNR064C	1.333
YOR300W	0.750
YAL064C-A	0.833
YJR110W	1.167
YNR065C	0.333
YOR309C	0.583
YBL091C-A	1.083
YJR111C	0.833
YNR066C	0.667
YDL191W	1.333
YBR269C	0.500
YJR115W	0.333
YNR067C	1.333
YDL192W	0.667
YBR271W	0.333
YJR127C	0.000
YNR068C	0.667
YDL193W	0.500
YBR273C	0.500
YJR128W	0.833
YAL012W	0.667
YDL195W	0.333
YBR274W	1.000
YJR129C	1.333
YAL016W	0.500
YDL196W	1.000
YBR277C	0.667
YJR130C	1.000
YAL047C	1.333
YDL197C	0.667
YBR278W	0.500
YJR135C	1.000
YAL054C	1.000
YDL198C	0.667
YBR279W	1.000
YJR137C	0.500
YAL056C-A	1.000
YDL199C	0.667
YBR281C	1.000
YJR146W	1.000
YAR050W	0.500
YDL200C	0.500
YBR282W	1.000
YJR147W	0.833
YCL006C	0.833
YDL201W	0.500
YBR283C	1.000
YJR149W	0.833
YCL022C	0.833
YDL202W	0.833
YBR284W	1.333
YJR152W	0.500
YCL023C	0.333
YDL203C	0.500
YBR285W	0.500
YJR154W	1.333
YCL038C	0.417
YDL204W	0.167
YBR286W	0.833
YKR086W	0.833
YCL058C	0.333
YDL205C	1.000
YBR290W	0.500
YKR087C	1.167
YCL074W	0.167
YDL206W	1.333
YBR291C	0.667
YKR088C	0.333
YCL075W	0.833
YDL207W	1.333
YBR292C	0.333
YKR089C	0.833
YCL076W	0.833
YDL208W	0.833
YBR293W	0.667
YKR090W	1.333
YGL199C	0.500
YDL209C	0.833
YBR295W	1.000
YKR091W	0.667
YGL214W	0.500
YDL210W	0.833
YBR296C	1.500
YKR092C	1.167
YGL217C	0.583
YDL211C	1.000
YBR297W	0.000
YKR093W	0.833
YGL218W	0.500
YDL212W	1.000
YBR298C	0.667
YKR097W	0.833
YGL235W	0.250
YDL213C	0.333
YBR300C	0.500
YKR098C	0.833
YGL239C	1.417
YDL214C	1.000
YCL001W-A	1.000
YKR099W	1.000
YGR011W	0.917
YDL215C	0.833
YCR020W-B	0.333
YKR100C	0.889
YGR018C	0.750
YDL216C	1.500
YCR024C	0.667
YKR101W	1.167
YGR022C	0.417
YDL217C	1.667
YCR024C-A	0.500
YKR103W	0.667
YGR025W	0.500
YDL218W	1.000
YCR025C	1.167
YKR104W	0.500
YJR067C	0.833
YDL219W	0.667
YCR026C	1.000
YKR105C	1.000
YJR068W	1.333
YDL220C	1.000
YCR027C	1.000
YLL018C-A	0.667
YJR069C	0.833
YDL221W	0.167
YCR028C	1.500
YLR262C-A	0.333
YJR070C	0.500
YDL222C	1.833
YCR031C	0.667
YLR422W	1.333
YJR074W	0.333
YDL223C	1.667
YCR034W	0.833
YLR423C	0.333
YJR077C	0.833
YDL224C	0.833
YCR035C	0.167
YLR424W	0.500
YJR080C	0.833
YDL225W	1.333
YCR036W	0.833
YLR425W	1.167
YJR084W	0.333
YDL226C	1.000
YCR037C	0.833
YLR426W	0.667
YJR087W	0.667
YDL227C	1.167
YCR043C	0.667
YCR044C	0.500
YJR050W	0.500
YDL172C	0.667
YIL108W	0.333
YCR045C	1.000
YJR051W	0.500
YDL173W	0.667
YIL109C	1.500
YCR049C	1.333
YJR052W	0.333
YDL174C	0.500
YIL110W	0.167
YCR050C	0.333
YJR053W	1.500
YDL175C	0.333
YIL112W	0.833
YCR051W	0.833
YJR054W	1.500
YDL176W	0.500
YIL113W	0.333
YCR052W	0.500
YJR055W	1.000
YDL177C	0.833
YIL114C	0.833
YCR059C	0.833
YJR056C	0.833
YDL178W	0.833
YIL116W	0.500
YCR061W	0.708
YJR057W	0.333
YDL179W	0.333
YIL117C	0.500
YCR063W	0.333
YJR058C	1.167
YDL180W	0.333
YIL118W	1.500
YCR065W	0.833
YJR059W	0.833
YDL181W	1.333
YIL119C	0.667
YCR066W	0.667
YJR060W	0.500
YDL182W	1.667
YIL120W	0.833
YCR068W	0.667
YJR061W	1.333
YDL183C	1.000
YIL121W	0.833
YCR071C	0.167
YJR062C	0.833
YDL184C	0.500
YIL123W	0.833
YCR073W-A	0.000
YJR063W	0.500
YDL185W	1.167
YIL124W	0.500
YCR076C	0.333
YJR064W	1.500
YDL186W	0.333
YIL125W	0.500
YCR077C	0.333
YJR065C	1.000
YDL187C	1.167
YIL126W	1.167
YCR079W	0.000
YJR066W	0.667
YDL188C	1.000
YIL128W	0.500
YCR081W	0.667
YDL096C	0.500
YDL189W	0.333
YIL130W	0.833
YCR082W	0.833
YDL097C	0.500
YDL190C	1.500
YIL132C	0.833
YCR085W	0.667
YDL098C	1.000
YDR267C	0.333
YIL133C	0.167
YCR086W	0.667
YDL099W	1.000
YDR269C	1.667
YIL134W	1.333
YCR087C-A	0.667
YDL100C	0.500
YDR271C	0.500
YIL135C	0.667
YCR087W	0.167
YDL101C	0.667
YDR290W	0.833
YIL137C	1.000
YJL001W	0.500
YDL102W	0.667
YDR327W	0.833
YIL138C	0.333
YJL002C	1.333
YDL103C	1.167
YGL017W	1.000
YIL139C	0.833
YJL003W	0.667
YDL104C	0.500
YGL026C	0.833
YIL140W	1.500
YJL004C	0.667
YDL105W	0.500
YGL059W	0.667
YIL141W	0.333
YJL005W	0.500
YDL106C	0.833
YGL060W	0.667
YIL142W	2.833
YJL006C	0.500
YDL107W	0.500
YGL086W	1.000
YIL143C	0.833
YJL007C	1.000
YDL108W	1.000
YGL088W	0.833
YIL144W	1.167
YJL008C	0.833
YDL109C	1.167
YGL093W	2.167
YIL145C	0.333
YJL009W	1.833
YDL110C	0.500
YGL094C	0.500
YIL146C	0.833
YJL010C	0.500
YDL111C	0.833
YGL095C	0.500
YIL147C	0.500
YJL011C	1.167
YDL112W	0.333
YGL096W	1.333
YIL148W	1.167
YJL012C	0.444
YDL113C	0.833
YGL097W	0.667
YIL149C	0.000
YJL013C	0.833
YDL114W	1.167
YIL150C	0.500
YJL014W	1.333
YDL115C	1.333
YIL152W	0.500
YJL015C	0.833
YDL116W	0.833
YIL153W	1.000
YJL016W	0.833
YDL117W	0.500
YIL154C	1.000
YDL118W	1.167
YIL155C	0.500
YJL019W	0.833
YDL119C	0.500
YIL156W	0.667
YDL120W	1.167
YIL157C	1.333
YJL020C	0.667
YDL121C	1.500
YIL159W	1.167
YDL122W	0.667
YIL160C	0.500
YJL022W	0.167
YDL123W	0.500
YIL161W	1.000
YJL023C	1.667
YDL124W	0.167
YIL003W	0.333
YIL162W	1.167
YJL024C	0.500
YDL125C	1.000
YIL006W	0.667
YIL163C	1.000
YJL025W	0.333
YDL126C	0.500
YIL007C	0.667
YIL164C	0.333
YDL127W	0.500
YIL008W	0.667
YIL165C	0.500
YJL026W	0.833
YIL009W	1.167
YIL166C	1.000
YJL027C	0.500
YDL128W	0.667
YIL167W	0.167
YJL028W	1.500
YDL129W	0.167
YIL010W	1.500
YJL029C	1.333
YDL130W	0.833
YIL014C-A	1.167
YIL168W	1.167
YJR001W	0.667
YDL131W	0.667
YIL018W	0.333
YIL170W	0.500
YJR002W	1.333
YDL132W	1.000
YIL019W	1.000
YIL171W	0.667
YJR004C	0.833
YDL133W	0.833
YIL031W	1.500
YIL173W	0.500
YJR005W	1.167
YDL134C	0.667
YIL038C	1.333
YIR001C	0.167
YJR006W	1.167
YDL133C-A	1.333
YIL042C	1.000
YIR002C	0.500
YJR007W	1.667
YDL135C	0.833
YIL047C	1.333
YIR003W	0.500
YJR008W	0.833
YDL136W	1.000
YIL052C	1.833
YIR005W	0.500
YJR009C	0.167
YDL137W	1.000
YIL054W	0.333
YIR006C	0.000
YJR010C-A	0.833
YDL138W	1.000
YIL055C	0.333
YIR007W	0.500
YJR010W	1.833
YDL139C	1.000
YIL059C	1.000
YIR008C	0.500
YJR011C	1.833
YDL140C	0.500
YIL060W	0.667
YIR009W	0.333
YJR012C	1.000
YDL141W	1.167
YIL061C	1.333
YIR010W	0.667
YJR013W	1.167
YDL142C	0.667
YIL062C	0.333
YIR011C	0.833
YJR014W	0.833
YDL143W	1.500
YIL066C	0.500
YIR012W	0.667
YJR015W	0.500
YDL144C	1.000
YIL067C	1.333
YIR013C	0.500
YJR016C	0.333
YDL145C	0.667
YIL069C	0.667
YIR014W	1.167
YJR017C	1.667
YDL146W	1.000
YIL070C	0.667
YIR016W	0.667
YJR018W	0.667
YDL147W	1.167
YIL071C	0.333
YNL001W	1.167
YJR019C	0.333
YDL148C	0.167
YIL074C	0.167
YNL002C	2.667
YJR020W	0.500
YDL149W	0.833
YIL075C	0.000
YNL003C	0.333
YJR021C	0.333
YDL150W	0.667
YIL083C	0.167
YNL004W	2.000
YJR023C	0.667
YDL151C	0.000
YIL089W	0.833
YNL005C	0.667
YJR024C	0.500
YDL152W	0.833
YIL091C	1.000
YNL006W	1.000
YJR025C	0.833
YDL153C	1.333
YIL092W	1.083
YNL007C	1.167
YJR026W	1.167
YDL154W	1.667
YNL008C	1.333
YJR030C	0.833
YDL155W	0.833
YNL009W	0.833
YJR031C	1.500
YDL156W	1.500
YNL010W	0.667
YJR032W	0.833
YDL157C	0.667
YOR325W	0.167
YNL012W	0.833
YJR033C	0.500
YDL158C	0.167
YOR331C	0.667
YNL013C	0.833
YJR035W	1.333
YDL159W	0.500
YOR333C	0.500
YNL015W	1.167
YJR036C	0.667
YDL160C	0.833
YOR345C	0.167
YNL016W	1.667
YJR037W	1.000
YDL161W	1.000
YOR366W	2.167
YNL020C	1.667
YJR038C	1.000
YDL162C	0.500
YOR379C	0.500
YNL021W	1.667
YJR040W	0.833
YDL163W	1.333
YIL098C	1.167
YNL022C	1.667
YJR041C	0.833
YDL164C	0.333
YIL099W	2.333
YNL023C	1.500
YJR042W	0.833
YDL165W	1.000
YIL100W	1.167
YNL024C	0.500
YJR043C	0.167
YDL166C	0.333
YIL101C	0.833
YNL025C	0.167
YJR045C	0.833
YDL167C	0.500
YIL103W	1.167
YNL026W	0.833
YJR046W	1.000
YDL168W	1.000
YIL104C	1.167
YNL027W	0.333
YJR047C	0.333
YDL169C	0.833
YIL105C	0.833
YNL028W	2.667
YJR048W	0.167
YDL170W	0.667
YIL106W	0.667
YNL029C	0.667
YJR049C	0.667
YDL171C	1.000
YIL107C	0.667
YNL030W	0.833
YNL031C	0.333
YNL084C	0.500
YBR071W	0.167
YGR239C	1.000
YNL032W	0.333
YNL081C	0.500
YBR072W	1.000
YGR248W	0.667
YNL034W	1.167
YNL077W	0.333
YBR073W	0.167
YGR250C	0.333
YNL035C	0.500
YNL075W	0.667
YBR074W	0.611
YNL037C	0.500
YNL069C	0.333
YNL038W	0.000
YNL064C	0.667
YBR076W	0.500
YJL136C	1.000
YNL039W	0.333
YNL063W	0.500
YBR077C	0.667
YJL137C	0.833
YNL040W	0.500
YNL062C	0.333
YBR078W	0.500
YJL139C	0.500
YNL041C	1.167
YNL057W	1.333
YBR079C	0.167
YJL140W	0.500
YNL043C	1.500
YNL058C	1.167
YDR056C	0.333
YJL141C	0.667
YNL044W	0.667
YNL054W	0.500
YJL151C	0.667
YNL045W	0.667
YBL095W	2.167
YNL046W	0.333
YBL096C	0.500
YJL161W	0.500
YNL049C	0.833
YBL097W	0.333
YCL053C	0.167
YJL163C	0.667
YNL050C	0.500
YBL098W	0.667
YDL194W	0.833
YJL165C	0.167
YNR001C	0.000
YBL099W	0.500
YDR007W	0.167
YJL172W	1.167
YNR002C	0.667
YBL100C	0.333
YDR041W	0.667
YJL174W	0.167
YNR003C	0.667
YBL101C	1.167
YDR048C	0.833
YJL175W	0.167
YNR004W	0.167
YBL102W	0.833
YJL177W	0.500
YNR005C	0.833
YBL103C	0.500
YNR006W	0.500
YBL104C	0.500
YJL189W	2.000
YNR007C	1.167
YBL105C	0.833
YJL191W	0.500
YNR008W	1.167
YBL106C	0.333
YNL051W	0.333
YNR009W	0.667
YBL107C	0.667
YNL052W	0.333
YJL196C	0.333
YNR010W	0.500
YBR001C	0.000
YNL056W	0.500
YJL200C	0.500
YNR012W	0.500
YBR002C	0.500
YNL061W	1.167
YNR013C	0.333
YBR003W	0.333
YNL065W	0.667
YJL206C	0.333
YNR014W	1.000
YBR004C	0.500
YNL066W	1.000
YJL213W	0.500
YNR015W	0.333
YBR005W	0.833
YNL067W	1.667
YKL096W-A	0.500
YNR016C	0.833
YBR006W	0.833
YNL068C	0.833
YKL115C	0.500
YNR017W	0.333
YBR007C	0.667
YNL070W	0.667
YNR018W	0.500
YBR008C	1.000
YNL071W	1.000
YKL194C	0.667
YNR019W	0.833
YBR009C	0.500
YNL072W	1.333
YKL195W	0.500
YNR020C	0.333
YBR010W	1.167
YNL073W	1.167
YNR021W	0.333
YBR011C	0.667
YNL074C	0.833
YKL202W	0.667
YNR022C	0.167
YBR012C	0.500
YNL076W	0.500
YKL204W	0.333
YNR023W	0.583
YBR013C	0.667
YNL078W	0.333
YNR024W	0.833
YBR014C	1.000
YNL079C	0.333
YKL215C	0.167
YNR025C	0.500
YBR015C	0.833
YNL080C	1.000
YKL220C	1.000
YNR026C	1.000
YBR016W	0.167
YNL082W	0.500
YKR004C	0.750
YNR027W	0.667
YBR017C	0.667
YNL083W	1.333
YKR010C	0.500
YNR028W	0.500
YBR018C	0.667
YNL085W	1.000
YKR019C	0.667
YNR029C	1.000
YBR019C	0.667
YNL087W	0.667
YKR023W	1.000
YNR030W	1.000
YBR020W	0.417
YNL090W	0.750
YKR027W	0.833
YNR031C	1.000
YBR021W	0.583
YNL091W	1.333
YKR028W	0.833
YNR032W	0.833
YBR022W	1.000
YNL093W	0.333
YKR029C	0.667
YNR034W	1.167
YBR023C	0.833
YNL095C	1.000
YKR034W	0.333
YNR035C	1.833
YBR024W	0.333
YNL097C	0.667
YKR036C	0.333
YNR036C	1.167
YBR025C	0.167
YNL099C	0.333
YKR038C	0.167
YNR037C	0.000
YBR026C	0.333
YNL100W	1.333
YKR039W	0.500
YNR038W	0.667
YBR027C	0.333
YNL104C	0.167
YKR040C	0.833
YNR039C	0.500
YBR028C	0.500
YNL105W	0.333
YKR041W	0.500
YBR029C	1.000
YNL106C	1.167
YKR046C	0.833
YNR040W	0.833
YNL107W	0.833
YKR053C	1.167
YNR041C	0.333
YBR030W	0.667
YML035C	1.000
YNR042W	1.167
YBR031W	1.167
YNL115C	0.667
YNR043W	0.667
YBR032W	1.333
YNL119W	0.500
YNR045W	1.500
YBR033W	0.667
YNL120C	0.667
YAR002C-A	1.000
YNR046W	0.667
YBR034C	1.167
YNL121C	0.833
YBR080C	1.167
YNR047W	1.833
YBR035C	1.000
YNL125C	0.000
YBR083W	1.000
YNR048W	0.500
YBR036C	0.500
YNL126W	1.333
YBR084C-A	1.000
YNR049C	0.333
YBR037C	0.500
YNL130C	0.333
YBR087W	0.417
YNL146W	0.833
YBR038W	0.833
YNL137C	1.167
YBR088C	1.333
YNL145W	0.667
YBR039W	0.917
YBR189W	1.000
YBR090C	1.167
YNL144C	1.500
YBR040W	1.167
YCR095C	0.667
YBR098W	0.750
YNL141W	0.667
YBR041W	0.500
YCR102W-A	0.500
YBR112C	0.167
YNL139C	1.333
YBR042C	0.833
YBR121C	1.333
YNL136W	0.667
YBR043C	1.333
YDR058C	1.167
YBR125C	1.000
YNL135C	0.333
YBR044C	0.167
YDR174W	1.000
YBR131W	0.500
YNL134C	0.667
YBR045C	0.833
YDR202C	1.167
YBR150C	0.667
YNL133C	0.500
YBR046C	0.667
YDR205W	0.667
YBR168W	0.333
YNL132W	0.833
YBR047W	0.333
YDR445C	0.333
YBR169C	2.333
YNL131W	0.333
YBR048W	0.500
YDR537C	0.000
YBR270C	0.333
YNL129W	1.000
YBR049C	0.333
YFR039C	1.167
YBR272C	1.500
YNL128W	0.167
YBR050C	0.667
YGL219C	1.000
YBR275C	1.000
YNL127W	0.500
YBR051W	0.667
YGR024C	0.667
YBR276C	0.667
YBR052C	0.500
YGR028W	0.667
YBR280C	0.500
YNL124W	0.833
YBR053C	1.167
YGR032W	0.667
YBR287W	0.167
YNL123W	1.000
YBR054W	0.333
YGR038W	1.167
YBR288C	0.333
YNL122C	0.333
YBR055C	0.667
YGR040W	1.667
YBR289W	1.167
YNL118C	0.500
YBR056W	0.500
YGR046W	0.500
YBR294W	0.167
YNL117W	1.000
YBR057C	0.333
YGR048W	0.333
YBR301W	1.333
YNL116W	0.333
YBR058C	0.500
YGR050C	0.500
YCL026C-A	1.500
YNL113W	0.167
YBR059C	0.500
YGR053C	0.667
YCR028C-A	0.833
YNL114C	0.333
YBR060C	0.167
YGR063C	1.833
YCR030C	2.000
YNL112W	0.500
YBR061C	0.833
YGR082W	1.500
YCR032W	1.000
YNL110C	0.667
YBR062C	0.917
YGR086C	0.667
YCR033W	1.000
YNL108C	0.667
YBR063C	1.000
YGR089W	1.167
YCR046C	0.167
YNL102W	1.333
YBR064W	0.667
YGR092W	1.167
YCR047C	1.000
YNL101W	1.000
YBR065C	0.500
YGR093W	1.000
YCR048W	0.333
YNL098C	0.833
YBR066C	0.333
YGR106C	1.500
YCR053W	1.000
YNL094W	0.167
YBR067C	0.500
YGR110W	2.000
YCR054C	0.333
YNL092W	1.333
YBR068C	0.333
YGR116W	0.667
YCR057C	0.667
YNL089C	0.583
YBR069C	1.167
YGR117C	0.833
YCR060W	0.667
YNL088W	0.333
YBR070C	0.833
YGR238C	1.500
YCR064C	0.333
YOR268C	0.167
YDL017W	0.500
YCR067C	0.833
YOR269W	0.667
YBR089W	1.083
YDL018C	0.500
YCR069W	0.500
YOR270C	0.167
YBR089C-A	0.833
YDL019C	0.667
YCR072C	0.167
YOR271C	0.500
YBR091C	0.167
YDL020C	1.167
YCR073C	0.333
YOR272W	0.833
YBR092C	0.500
YDL021W	0.333
YCR075C	0.500
YOR273C	1.000
YBR093C	0.500
YDL022W	0.000
YCR083W	0.167
YOR274W	0.500
YBR094W	0.333
YDL023C	0.333
YCR084C	0.167
YOR275C	0.500
YBR095C	0.750
YDL024C	0.833
YCR088W	1.167
YOR276W	1.000
YBR096W	0.833
YDL025C	0.000
YCR089W	1.667
YOR298C-A	0.889
YBR097W	1.250
YDL026W	0.750
YBR191W	2.000
YDL027C	0.500
YCL035C	0.833
YBR099C	0.500
YDL028C	0.667
YPL004C	0.667
YDL029W	0.667
YBR101C	1.000
YDL030W	0.167
YPL027W	0.667
YBR102C	0.167
YDL032W	1.333
YPL034W	0.500
YBR103W	1.000
YDL033C	0.167
YDR071C	1.000
YPL036W	1.500
YBR104W	0.333
YDL034W	0.500
YDR074W	0.667
YBR105C	0.750
YDL035C	0.667
YPL137C	1.000
YBR106W	0.500
YDL036C	0.500
YLR194C	0.333
YBR107C	0.333
YDL037C	0.667
YIL102C	1.222
YBR108W	1.833
YDL039C	0.667
YFL012W-A	1.000
YBR109C	0.583
YFL014W	0.167
YBR110W	1.167
YDL040C	0.167
YLR192C	0.500
YFL019C	0.167
YBR111C	0.167
YDL041W	0.667
YLR215C	0.833
YFL039C	1.833
YBR113W	0.167
YDL042C	0.167
YLR237W	0.167
YBR114W	0.667
YDL043C	0.167
YLR246W	0.667
YFR019W	0.500
YBR115C	1.000
YDL044C	0.667
YLR334C	0.500
YBR116C	1.167
YDL045C	0.500
YLR346C	0.333
YFR025C	1.000
YBR117C	0.833
YDL045W-A	0.167
YLR358C	0.333
YFR028C	1.667
YBR118W	1.500
YDL046W	0.333
YLR361C	0.667
YFR029W	0.333
YBR119W	1.167
YDL047W	0.833
YLR370C	0.667
YFR030W	1.000
YBR120C	1.500
YDL048C	0.500
YLR382C	0.167
YFR031C	1.000
YBR123C	0.833
YDL049C	1.500
YLR394W	0.500
YGR145W	0.667
YBR124W	1.000
YDL050C	0.667
YLR406C	0.167
YHR146W	0.500
YBR126C	1.167
YDL051W	0.000
YHR171W	0.833
YBR127C	0.667
YDL052C	0.333
YML022W	0.667
YJL041W	0.667
YBR128C	1.833
YDL053C	0.833
YJL042W	0.500
YBR129C	0.667
YDL054C	0.333
YML027W	0.500
YJL070C	1.167
YBR130C	0.667
YDL055C	0.333
YML036W	1.000
YJL078C	0.167
YBR132C	1.167
YDL056W	1.500
YML038C	1.500
YJL094C	0.500
YBR133C	1.333
YDL057W	1.167
YML041C	1.167
YJL097W	1.167
YBR134W	1.500
YDL059C	1.167
YML042W	1.000
YJL101C	1.167
YBR135W	0.833
YDL060W	1.667
YML047C	0.333
YJL105W	1.333
YBR136W	1.500
YDL061C	1.167
YML075C	1.167
YJL125C	1.333
YBR137W	1.000
YDL062W	1.000
YML076C	1.167
YJL128C	1.500
YBR138C	1.167
YDL063C	0.833
YML077W	0.333
YKR085C	0.833
YBR139W	1.000
YDL064W	0.333
YKR094C	0.833
YBR140C	2.000
YDL065C	0.167
YKR095W	0.667
YBR141C	0.667
YDL066W	0.500
YMR048W	0.167
YKR096W	0.500
YBR142W	0.167
YDL067C	0.667
YMR135W-A	1.167
YKR102W	0.500
YBR143C	0.500
YDL068W	2.000
YMR137C	0.667
YLR110C	0.667
YBR144C	0.500
YDL069C	0.500
YMR138W	1.500
YBR145W	1.167
YDL070W	0.667
YMR139W	1.167
YLR439W	0.833
YBR146W	0.500
YDL071C	1.167
YBR147W	0.833
YDL072C	1.000
YLR455W	0.833
YBR148W	0.833
YDL073W	0.500
YLR457C	0.833
YBR149W	0.833
YDL074C	1.000
YBR151W	2.000
YDL075W	2.333
YML066C	0.667
YDL076C	1.333
YOR364W	0.833
YML069W	0.333
YBR152W	1.000
YPL146C	0.833
YML115C	0.833
YBR153W	1.000
YDL077C	0.667
YPL148C	1.333
YMR037C	1.167
YBR154C	0.833
YDL078C	1.167
YPL183C	1.000
YMR074C	1.250
YBR155W	1.500
YDL079C	0.833
YPL183W-A	1.250
YMR104C	0.667
YBR156C	0.333
YDL080C	0.500
YBR157C	1.250
YDL081C	1.167
YPL224C	1.500
YMR118C	1.417
YBR158W	1.333
YDL082W	1.167
YGR295C	1.167
YMR119W	0.000
YBR159W	1.667
YDL083C	0.667
YHR132W-A	1.333
YNR052C	1.000
YBR160W	1.500
YDL084W	1.500
YIL030C	0.667
YNR055C	0.833
YBR161W	0.500
YDL085W	1.000
YIL033C	2.667
YNR069C	1.333
YBR162C	0.833
YDL086W	1.167
YIL058W	0.833
YOL125W	1.000
YBR162W-A	1.167
YDL087C	1.000
YOL139C	0.833
YBR163W	0.333
YDL088C	0.833
YIR023W	0.500
YOL146W	1.667
YBR164C	1.000
YDL089W	0.833
YIR030C	0.667
YOL147C	0.667
YBR165W	0.500
YDL090C	0.833
YIR032C	0.500
YPL268W	0.833
YBR166C	0.500
YDL091C	0.667
YIR043C	1.333
YPR007C	0.833
YBR167C	0.500
YDL092W	2.000
YIR044C	1.000
YPR008W	1.167
YBR170C	1.167
YDL093W	1.000
YJR003C	0.500
YPR010C	1.333
YBR171W	0.333
YDL094C	0.000
YJR022W	0.500
YPR013C	0.000
YBR172C	1.167
YDL095W	0.333
YPR022C	0.833
YDL001W	1.000
YDR437W	1.167
YKL053C-A	0.333
YPR023C	0.333
YDL002C	0.833
YDR438W	0.500
YKR106W	0.500
YPR024W	0.333
YDL003W	1.167
YDR439W	0.833
YPR026W	0.500
YDL004W	2.333
YDR440W	0.500
YPR031W	0.667
YDL005C	1.000
YDR441C	0.667
YMR322C	0.500
YPR037C	0.500
YDL006W	1.333
YDR442W	1.667
YNL138W	1.167
YPR043W	0.333
YDL007W	0.833
YDR443C	1.500
YNL140C	1.500
YPR050C	0.833
YDL008W	2.000
YDR446W	1.167
YNL142W	0.833
YPR064W	1.500
YDL009C	1.833
YDR447C	1.167
YNL315C	0.583
YPR067W	0.833
YDL010W	1.000
YDR448W	0.750
YOL151W	0.833
YPR078C	0.000
YDL011C	1.167
YDR449C	0.833
YOL152W	0.583
YBR081C	0.500
YDL012C	1.000
YDR450W	1.500
YOL155C	0.667
YBR082C	0.667
YDL013W	0.333
YDR451C	0.833
YOR265W	0.833
YBR084W	0.500
YDL014W	1.333
YDR452W	1.000
YOR266W	0.333
YBR085W	1.333
YDL015C	0.667
YDR453C	0.500
YOR267C	0.000
YBR086C	0.833
YDL016C	0.500
YDR454C	0.833
YDR455C	0.833
YGL121C	0.500
YER140W	1.333
YDR456W	1.167
YGL122C	0.333
YER141W	1.000
YDR457W	1.000
YGL123W	0.667
YER142C	0.167
YDR458C	0.667
YGL124C	0.500
YER143W	0.333
YDR459C	0.333
YGL125W	0.167
YER145C	0.167
YDR460W	0.333
YGL126W	0.167
YER146W	0.000
YDR462W	1.667
YGL127C	0.667
YER147C	0.167
YDR463W	0.333
YGL128C	0.500
YER148W	0.500
YDR464W	1.333
YGL130W	1.833
YER149C	0.667
YDR465C	1.667
YGL131C	1.667
YER150W	0.833
YDR466W	1.167
YGL132W	0.333
YER151C	0.333
YDR467C	0.833
YGL133W	2.000
YER152C	0.667
YDR468C	0.333
YGL135W	0.667
YER153C	1.000
YDR469W	1.167
YGL136C	0.333
YER154W	0.667
YDR470C	0.500
YGL137W	0.333
YER155C	0.583
YDR471W	0.167
YGL138C	0.333
YER156C	0.333
YDR472W	0.667
YGL139W	0.500
YER157W	1.833
YDR473C	1.667
YGL140C	0.667
YER158C	0.833
YDR475C	0.667
YGL141W	0.333
YER159C	0.833
YDR483W	0.750
YGL142C	0.500
YER161C	0.833
YDR521W	1.000
YDR476C	1.000
YGL143C	0.667
YER162C	0.500
YGL129C	0.333
YDR477W	0.500
YGL144C	0.333
YER163C	0.667
YGL165C	0.667
YDR478W	0.333
YGL145W	0.167
YER164W	0.000
YDR479C	0.333
YGL146C	0.000
YER165W	2.167
YMR038C	0.500
YDR480W	1.000
YGL147C	0.500
YER166W	0.333
YDR481C	1.167
YGL148W	0.667
YER167W	1.000
YDR482C	1.333
YGL149W	0.167
YER168C	0.500
YGL150C	0.667
YER169W	0.333
YDR484W	1.167
YGL151W	0.500
YER170W	1.000
YDR485C	0.583
YGL152C	0.833
YER171W	1.167
YDR486C	0.500
YGL153W	0.667
YER172C	0.333
YDR487C	0.500
YGL154C	0.500
YER173W	0.667
YDR488C	0.833
YGL155W	0.333
YER174C	0.500
YNL166C	0.167
YDR489W	0.333
YGL156W	1.000
YER175C	1.333
YNL042W	0.833
YDR490C	0.500
YGL157W	0.667
YER176W	0.833
YDR491C	1.000
YGL158W	1.500
YER177W	0.167
YDR492W	1.667
YGL159W	0.667
YER178W	0.833
YNR044W	0.667
YDR494W	0.667
YGL160W	0.333
YER179W	0.500
YDR495C	0.667
YGL161C	0.167
YER180C	1.000
YDR496C	0.167
YGL162W	0.500
YER181C	1.333
YDR497C	0.833
YGL163C	1.000
YER182W	0.667
YOL153C	0.000
YDR499W	0.667
YGL164C	0.833
YER183C	0.500
YOR162C	0.000
YDR500C	1.667
YGL166W	0.833
YER184C	0.500
YOR174W	1.167
YDR501W	1.083
YGL167C	0.667
YER185W	1.833
YOR180C	0.000
YDR503C	0.833
YGL168W	0.500
YER186C	1.000
YEL058W	1.000
