orf	hap a | growth (colony size) | manganese(II) chloride [12 mM] | Chesi A~Gitler AD, 2012	hap a | growth (colony size) | manganese(II) chloride [25 mM] | Chesi A~Gitler AD, 2012
YDR517W	-1.6874276748848036	-0.2104919378069563
YDR518W	1.952134497894398	1.211448484573233
YDR519W	0.29479910649962254	0.004099516322420813
YDR520C	0.27595747531112874	-0.18386030284819463
YDR521W	-1.1204808790945335	-1.3445042708865353
YDR522C	0.7452238010792082	0.17275265713665733
YDR523C	1.224207303355274	0.34906664468008836
YDR524C	-0.4197271013614154	-0.7211545728732712
YDR525W	0.17919181472427345	-0.18096287345822393
YDR525W-A	-0.6769056009719067	-0.563977315895176
YDR528W	-0.5355202406763444	-0.6256646227312184
YDR529C	1.1004927382720204	-0.2282007204876396
YDR530C	-0.7933649940515992	-0.130713643796675
YDR532C	2.1660191269246405	3.7490770498722417
YDR533C	0.10437515148782113	0.352530163179603
YDR534C	0.4105120284317215	0.537381759589557
YDR535C	0.23046919426603057	0.6025892201577467
YDR536W	-0.43980900509902177	0.13815556221996145
YDR537C	-0.7973340223211174	-0.5071846879319951
YDR538W	0.3125853592191875	0.4397292523681952
YDR539W	-0.3683113338633375	0.09909323941476166
YDR540C	0.339676094753619	0.5454442423160942
YDR541C	0.3516125166303001	0.34215410697357407
YEL001C	-0.08142179349593572	0.36512161734411674
YEL003W	0.0941727019265553	-0.025004140715185644
YEL004W	0.07973219950640473	0.7350052842984607
YEL005C	0.3155309545513542	-0.27035902146569724
YEL006W	0.07136307878817538	-0.15586216532586622
YEL007W	-0.15439471189809403	-0.31842202311479045
YEL008W	-0.4923466158112793	-0.16617256397720614
YEL009C	0.020572275036618345	-0.29280455084472845
YEL010W	0.3224504295367428	-0.07442941406487293
YEL011W	-0.35055117672653346	-0.7159732721479197
YEL012W	-0.1313204935431137	-0.07305534005547297
YEL013W	-1.8516843842119055	-0.9738085351284597
YEL014C	0.21903794902135618	0.42064990848755807
YEL015W	0.20731758463364072	0.31791405347028995
YEL016C	-0.021949504658531543	0.4368269599840087
YEL017C-A	0.07577878793317305	0.26466927054318906
YEL017W	-0.029680025391634283	0.06894486614048678
YEL020C	0.5275361769611155	0.023442591548657472
YEL023C	0.1532451373211986	-0.5011048526552008
YEL024W	0.8164549926590327	-0.00752935356149975
YEL025C	0.4978587527910317	-0.2392370405258043
YEL027W	-1.461719342596568	0.23973136407608958
YEL028W	0.12869265185826073	0.07751837870064808
YEL029C	-1.2893106092496593	-0.32455741369745317
YEL030W	0.1871932848923631	0.2230868450722098
YEL031W		
YEL033W	-0.683350492886384	-0.75413116991899
YEL036C	0.7317959272340965	-0.5027018274425242
YEL037C	0.015194309400572146	-0.3341349213386786
YEL038W	0.1505793203528946	0.2410817468070729
YEL039C	0.1541313442606698	0.050942079423813125
YEL040W	0.22321281330341713	-0.21335321183571002
YEL041W	-0.45454069727825613	-0.4491373918503836
YEL042W	-0.5392284766843225	-1.0795087643743293
YEL043W	-2.3288783350064324	-0.12380564967344403
YEL044W	0.906154993874987	0.8790008667457982
YEL045C	-0.7784220974609346	0.23755062133074
YEL046C	-0.4574242242545159	0.3333391355679033
YEL047C	0.18219964861506516	0.2878056120075876
YEL048C	0.4662735110293313	1.1985243579268836
YEL049W	-0.13288177672235307	0.12948665509053894
YEL050C	0.18536760396015528	-0.18566958933459835
YEL051W	-1.8169225122855308	-0.07323233318854731
YEL052W	0.485233680490972	0.13308335205835334
YEL053C	0.20844124673805176	0.2277732538949763
YEL054C	0.18222160016559652	-0.24487667682029116
YEL056W	-0.2623326938999138	-0.2446257003715668
YEL057C	1.1972703392953388	4.107819374558938
YEL059W	0.005738580421950289	0.906320719151616
YEL060C	-1.0908669866267764	0.10305587783332351
YEL061C	0.3488934610715376	-0.07351922132824974
YEL062W	0.6999165914585828	0.6466448635904309
YEL063C	0.015960883549131034	-0.4634415422984176
YEL064C	0.1942975650416038	-0.22993616088061683
YEL065W	0.30179886613919943	-0.11797232533814879
YEL066W	0.08889795140143643	-0.3068800672545663
YEL067C	-0.5552092758246712	-0.4388274903512877
YEL068C	-0.39360442543384777	-0.19156403280888382
YEL071W	-0.04702985415339514	-0.02399272316376348
YEL072W	0.21923328842781814	-0.02734181062835346
YER001W	0.6707431365968008	0.7062158662953691
YER002W	1.1983963586014021	0.481833185033107
YER004W	0.3452462729101501	-0.032369919093974575
YER005W	0.027038034839375998	-1.0180008934501763
YER007C-A	0.7080009130744429	-0.07997112330556466
YER007W	0.22195732602183632	-0.5293253547042089
YER010C	0.4324920671825752	-0.2390934187458242
YER011W	0.3899009208965101	-0.24206333762858176
YER014C-A		
YER014W	-0.34039301611731076	-0.21422679649381904
YER016W	-2.1401640421736468	-0.7155656411752217
YER017C	0.23483632129245036	0.4210529272137092
YER019C-A	-0.052207844478041686	0.7584889410479989
YER019W	1.2286496177434831	0.4038723472443876
YER020W	-0.3955393294360296	-0.4156929232470713
YER024W	0.4054674648413584	0.6113011229743088
YER027C	-1.0035980111033667	-0.5404057798926467
YER028C	-0.1451152348424903	0.16901623981402533
YER030W	0.1768097245904331	0.5984253573698035
YER031C	0.4877072376890043	0.8116490698797008
YER032W	0.2965662741028823	0.16781707349339772
YER033C	0.6852273673320999	-0.17205379876376445
YER034W	0.6157629549087483	0.061164470537960265
YER035W	0.38715699993485114	0.0011569257952922273
YER037W	1.11538793276859	-0.27271709288294527
YER038W-A	-0.33294416854740283	-0.3037716800026265
YER039C	0.01787947438650706	0.05250338204047409
YER039C-A	-0.03853717544205129	-0.2181934808607731
YER040W	-3.872803598609443	-1.1269166895762528
YER041W	0.04064064850218849	0.2835078658899888
YER042W	0.16161438122148925	0.27273077569693926
YER044C		
YER044C-A	0.39338843552545183	0.575789216712912
YER045C	0.4051971979036001	0.7560315075868841
YER046W	-0.0012239579067973116	0.27025362352989946
YER046W-A	-0.08756091988500735	0.39996501201277485
YER047C	0.3497785308448077	0.17274662967549909
YER048C	0.902339387229621	0.3160399283871335
YER049W	0.6976726842186987	0.1863143365291646
YER050C	1.5723158578040908	0.25995105339065555
YER051W	-0.2817570058621136	-0.2931243201586948
YER052C	-0.06784599102920662	0.02177783446935583
YER053C	-0.09151770830578539	0.14912326887259622
YER054C	0.15852510712614767	0.3672847174090148
YER055C	-0.7011294305445496	0.017633821374378973
YER056C	0.7190950010531255	1.0646829747851583
YER056C-A	-0.8503178823159833	-0.4425396308735825
YER057C	0.3109308537454005	1.8374224196140316
YER058W	1.7246987922133177	1.1018792588635984
YER059W	2.096181606980885	2.584116002769768
YER060W	0.014307653523727466	0.30462534630402405
YER060W-A	0.49652736537539166	0.6815655318579126
YER061C	0.5726324645513046	-0.14443394366102474
YER062C	-0.3421633045021277	-0.20093607101348232
YER063W	0.12822759011806875	0.27591762932643576
YER064C	0.5660364161337557	0.11371539497190615
YER065C	-0.0113340244146132	0.012652340204403818
YER066C-A	0.03395603667046484	-0.007189325803638088
YER066W	0.13277896502006184	-0.19657637075624804
YER067C-A	0.26979273878101423	0.34473795437250404
YER067W	-0.027236046858228877	0.1419828830988126
YER068C-A	0.23960353291637237	0.45016250863786555
YER068W	-0.6332599156419104	0.16358406678884846
YER069W	0.16585319969665568	0.30741696306539
YER070W	-2.5999450772356805	-1.3581079357148236
YER071C	0.3303061495776006	0.21326992153453747
YER072W	5.2166527578487205	13.319275829020938
YER073W	0.4634670812627889	-0.20736987969192533
YER074W	-0.4697719239046744	-0.940183412174342
YER075C	0.30266909056533403	0.2338290683011454
YER077C	0.0016712809498535838	0.1395230639860809
YER078C	-0.08722905328146316	0.3323621705017737
YER079W	0.39492939945167665	0.30943463179671593
YER080W	0.11533554472442066	0.12240621408498226
YER081W	0.9406162213443247	0.743868677369854
YER083C	-1.7827497107713448	0.08245007846156639
YER084W	-0.23689472777941564	-0.2855605276020521
YER085C	0.26099995558209316	0.28309128479765683
YER086W	4.378683095233356	2.2241073952827715
YER087C-B	0.6429641778188266	0.357841925222179
YER087W	2.6929539888315204	0.6349137220109968
YER088C	0.11701735818682395	0.3757547437351453
YER089C	-0.3544961349618005	-1.221400701334352
YER090W	-0.6435548324443299	-0.4182366614915771
YER091C	-0.8478811181819774	-0.3328702599535849
YER091C-A	-0.04313221958039556	-0.040830098581575845
YER092W	0.04996471632118219	0.9273787868343406
YER093C-A	0.4889154882859674	0.06232305319395787
YER095W	-1.0572364805234722	-0.916603382635276
YER096W	0.03782277760217327	-0.5537278260146659
YER097W	-0.20695634345179043	-0.42144821991749964
YER098W	0.29073371083065486	-0.3821484363203352
YER101C	-0.07454297238863603	0.20632161887534836
YER103W	-0.17339992806663815	0.08197386829781246
YER106W	0.4295669643190997	1.2327819850920854
YER110C	0.2341807309449034	-0.26131113864524597
YER111C	-0.5169845568643022	-0.621006528820065
YER113C	-0.5026353089160133	-0.4411817033233799
YER114C	-0.2597492402177116	-0.014003235394173207
YER115C	-0.47052663834410835	0.1515386737464791
YER116C	0.048441534044603614	0.22273286534590575
YER117W	-0.1728121537023592	0.08367188858070584
YER118C	-0.7664850658579311	-0.05632965673579759
YER119C	-0.07311599272654142	0.03270921338870614
YER119C-A	-0.8588976249420857	-0.8940371948795561
YER120W	-0.16741135346419106	-0.7296026243590812
YER121W	-0.6836656940465844	-0.9609437396886613
YER122C	-0.41829338592499626	0.6580533018534971
YER123W	-0.4233662733473378	-0.5966776946839913
YER124C	-0.4910696283193754	-0.7641042407775823
YER128W	-1.5925464823143851	-0.8264810241876338
YER129W	-1.3177384924033788	-0.7900779584575727
YER130C	-0.23162026264478483	0.16979090547201917
YER131W	0.04491633712265923	0.18735182144460727
YER132C	-0.19417495999514586	0.5447770420326451
YER134C	-0.6548252560509593	-0.3147983187259083
YER135C	-0.8651227520933628	-0.5040846239092707
YER137C	-0.15346344691229644	-0.5779098285776566
YER139C	-0.6539114123654515	-0.9075829185372521
YER140W	0.4187141004360168	-0.3493722541827159
YER141W	-0.5883057483550378	-0.9306326056072008
YER142C	-0.23061472161943755	-0.533188307730717
YER143W	-0.37910564959535503	-0.3962858645490624
YER144C	-2.563842353629405	-1.1895417031853004
YER145C	-1.3881375401981741	-0.9720929053787633
YER149C	-0.04405442947620714	0.542800857824098
YER150W	-0.055335996249026145	0.2841286855017485
YER151C	-0.6630571005429208	-0.6979032666996381
YER152C	0.9191367447576041	-0.7619432695353339
YER153C	0.1371322838762674	-0.7120835809756279
YER154W	0.04217866613801818	-0.8678884058654139
YER155C	1.341806068732639	0.5598167526132326
YER156C	0.8340718064808601	-0.3010305779867076
YER158C	-0.9132818090900671	-1.1775722053506383
YER161C	-0.7290069201647588	-0.6053725102224549
YER162C	-1.0864704349976027	-1.1228312089242984
YER163C	-0.418335464189941	0.07661547183781095
YER164W	-0.45148070430963855	-0.07003783327485812
YER166W	0.14033710593677043	0.6240941868843463
YER167W	0.05703120083253814	0.29827764401106344
YER169W	0.3080020810065466	0.45010862877517843
YER170W	-0.4536207223124172	-1.0313882632701676
YER173W	0.052787667236042855	0.611215196839526
YER174C	-2.170913947555412	-1.28572653513544
YER175C	-0.9004161785664779	-0.4771268639265171
YER176W	-0.6656071275172584	-0.15765305055918227
YER177W	-2.1982540848125276	-0.9379306694679034
YER178W	-0.6826757059083524	-0.6939177355624748
YER179W	-0.1442692310217269	-0.1046032256452379
YER180C	-0.027517453645775087	-0.1537866606196723
YER181C	-0.044141929599363125	-0.368873443816514
YER182W	-0.32450392343636525	-0.4775235262348019
YER183C	-0.4952212441442966	-0.744131572716501
YER184C	-0.7854397347715086	-0.9164935251979852
YER185W	-0.6126674584630781	-0.7706032596189148
YER186C	-0.7775915629938835	-0.8099162700492473
YER187W	-0.6880468144682695	-0.37860570791219916
YER188W	0.08321225919738376	-0.36308146727281465
YFL001W	-2.724832673889657	-1.278483632922549
YFL003C	-0.459321144359424	-0.457217811389602
YFL004W	-0.3526086841396852	0.6071366495017064
YFL007W	1.5860578816456579	2.2764861053085093
YFL010C	1.650569214154883	1.7882690948162374
YFL010W-A	0.05666328000341554	0.46233356825655986
YFL011W	0.2966411872232127	0.29351028356460823
YFL012W	0.07234227201792065	0.1547642433603304
YFL012W-A	0.38021574388663937	1.088890264980743
YFL013C	0.5908277029556245	0.617213895944089
YFL014W	-0.046904891603397995	0.3873492456106445
YFL015C	-0.22849916375451915	-0.08819974891770331
YFL016C	-0.4678802020646124	-1.2359371501471934
YFL018C	-1.6687123175297123	-0.7485736086112398
YFL019C	0.38934023224814857	0.42078918928870274
YFL020C	0.30733474141332506	0.18893288600794975
YFL021W	-0.09170171000649904	0.09515219999275788
YFL023W	0.07255829259288143	-0.2064171859057328
YFL025C	-1.0129197463234099	-0.035381180759873364
YFL026W	0.17182546517729808	-0.20990688138270988
YFL027C	0.0784138304546903	-0.15839266322778664
YFL028C	0.25950570530772876	-0.254285939183409
YFL030W	0.34204342083395356	-0.13402149703245292
YFL031W	-0.06315058311448438	0.1794085409319109
YFL032W	-0.13637980776795816	0.12715821388347837
YFL033C	-0.43975794105176785	-1.2232857787802311
YFL034C-A	0.1346890703873377	0.05014266384742585
YFL034W	1.0674442217066904	0.7910266004815861
YFL036W	1.626129247663209	0.5713402948394881
YFL040W	0.00662484679140479	0.1585398241442771
YFL041W	-0.1580814531895304	-0.21364195376653852
YFL042C	-0.06316536613804258	-0.0800756601479125
YFL044C	0.06370015767155653	-0.3030329717774416
YFL046W	0.06934987767120432	-0.12228202018288159
YFL047W	0.0761672391429571	-0.11779925585092975
YFL048C	0.19853357222126589	-0.11794531920696694
YFL049W	-0.4504306884254964	-0.7845980559798496
YFL050C	0.43141749609266883	0.21250138206544464
YFL051C	0.727813586006556	0.4605872826848292
YFL052W	-0.20348572993269357	-0.15178976727881474
YFL053W	0.5492597148089797	0.49082665986070817
YFL054C	-0.19427289892523603	0.21789091319875484
YFL055W	-0.21111438038928293	-0.11131829031556688
YFR001W	1.9124582447464713	1.2296665384312384
YFR006W	0.15836809721624406	-0.25222170528370247
YFR007W	0.3027999109203198	-0.09301662192747427
YFR008W	0.06695822677339695	0.4327568842415504
YFR009W	0.634716537626682	-0.014825069865115378
YFR010W	0.3335099583262359	-0.015882254288058013
YFR011C	-0.28562695698799645	-0.6728855318716285
YFR012W	-1.4045000594846155	-1.1554274995354414
YFR013W	-0.37144060742833845	-0.8254311933554472
YFR014C	-0.9531770222509416	-0.7184869509901063
YFR015C	-0.4679800105432615	-0.4911691418220873
YFR016C	-0.31052681140967897	-0.2549546448161274
YFR017C	-0.43774129074500706	-0.01538483815797879
YFR018C	-0.5369174148443776	-0.05022347377842053
YFR019W	-1.6233512951836004	-1.165455387309413
YFR020W	-0.2203183139301351	-0.026117721655640202
YFR021W	-0.38186786018165814	0.12353133462152653
YFR022W	0.34846753558152266	0.0859370201819451
YFR023W	0.6507813391410927	0.2127627612031107
YFR024C-A	0.5365119806351253	0.15273903918719411
YFR025C	-0.5062361061053159	-0.2646787679446051
YFR026C	0.6290835966129508	0.34804547433708083
YFR030W	-0.3637734655227799	-0.5839131022803753
YFR031C-A	0.30704941957099335	0.007993719955738264
YFR032C	-0.050843151838535584	0.15553570947961695
YFR032C-A	0.3320064227797504	0.055570568786006705
YFR033C	1.0307085277572499	1.47614460876559
YFR034C	0.6582843188763372	1.0521783908473008
YFR035C	0.47312943850375944	0.7101247150863487
YFR036W	-2.206672671395789	-0.4625084854254015
YFR038W	1.3668693374742498	0.7315635376763661
YFR039C	0.22539968883999956	-0.4064893307197253
YFR040W	1.0238399054774485	1.396188648009199
YFR041C	0.3790072770915539	-0.07016113416523403
YFR043C	0.13077050013306782	-0.5901817078990362
YFR044C	-0.3149714990866186	-0.2242605049444437
YFR045W	-1.6508593204555926	-0.7478565171258339
YFR046C	1.2954468136326605	0.918198915849798
YFR047C	1.2582743266201213	2.283277828702361
YFR048W	0.0024612289247293055	0.4104567974673215
YFR049W	0.8172623883236979	2.6221912489924555
YFR053C	1.055308956813045	2.112985604885161
YFR054C	0.3175208222957923	0.244440448965055
YFR055W	-1.6026496743701615	-0.4546587409579888
YFR056C	-0.8471415078974045	-0.6408747302280074
YFR057W	0.7572731443649213	0.12457076957504992
YGL002W	0.23848897165690852	-0.37421454917841224
YGL003C	0.5029631804364921	0.03640586445866535
YGL004C	0.2123108910127719	0.03017231667954781
YGL005C	-0.5127654705399358	-0.2317715848283945
YGL006W	-0.21010210107544336	-0.3867796133268252
YGL007W	0.5133314209056514	0.4656028849582592
YGL010W	0.812850178114059	0.22192639086390054
YGL012W	0.6458762918683202	0.07039746291639278
YGL013C	1.1918178248680926	0.42385409275477454
YGL014W	0.6562291679003261	0.24293338735428902
YGL015C	-1.1431700049717686	-0.5733579371023833
YGL016W	-1.2420595787214888	-0.9304478628506898
YGL017W	-0.8818757827550431	-0.7402755035187801
YGL019W	0.6924219566161816	-0.5465702875101763
YGL020C	-0.8614309973274508	1.3205128117502474
YGL021W	-0.2114226985306531	-0.3525119608927905
YGL023C	-0.7354628677724676	-0.7201641590160446
YGL024W	0.49873792854191445	0.2114582493942287
YGL025C	0.1601472724628683	-0.04319143777638104
YGL026C	0.3377475705632711	0.19474280624569412
YGL027C	0.8098580955684533	0.19296280471563115
YGL028C	0.2264756514403207	0.8939705411276789
YGL029W	0.10062252917001445	-0.5964534932445673
YGL031C	-0.14837791996055574	-0.03074972820850745
YGL032C	-0.37012304028809406	-0.16042701233792245
YGL033W	0.09776087676300114	1.5498262473834359
YGL034C	-0.21592381110412728	1.441080975029244
YGL035C	0.09349080380036931	-0.004906656123173003
YGL036W	-0.24021862177455713	-0.2709553828108553
YGL037C	0.5104557119237402	0.6813242619346844
YGL038C		
YGL039W	0.23846872828893875	-0.13642016671707788
YGL041C	0.4147660622193117	-0.11819583623043911
YGL042C	-1.3030365586283699	-0.3464271386332967
YGL043W	-0.37443634462851555	-0.6732386999818076
YGL045W	-0.02729632122163995	-0.18870378082791217
YGL049C	-0.2522839466110459	-0.04738804879766151
YGL050W	0.026475557657095694	0.23973136407608958
YGL051W	0.34417477565792776	0.4222499584878295
YGL053W	0.40692907929594924	0.6183713186538525
YGL054C	-0.004924523973764887	0.5536905617886758
YGL056C	0.15659441500865187	0.43960770127704984
YGL057C	0.15847424492112175	-0.015650318887428318
YGL058W	-0.04744480281558998	-0.12417479606740205
YGL059W	0.27972637549776347	0.0939793079644896
YGL060W	0.22820000522770792	-0.4448689223395247
YGL062W	-0.2929280187144708	-0.41583413652940526
YGL063W	-0.7690236004680938	-0.5990961704312739
YGL064C	-0.11483286156527771	-0.3537045861969845
YGL066W	-1.0089997742675876	-0.001951279152769417
YGL067W	0.3575997232933937	0.5191873846117782
YGL070C	-3.3606857297480572	-0.8642549824211948
YGL071W	-0.5434324455903593	0.42306566400980683
YGL072C	4.393237793141611	3.2979383436865057
YGL076C	-0.03203526182814629	0.21095852481700966
YGL077C	-0.27839938214192833	-0.3815142995335109
YGL078C	0.12456394468612407	-0.3177877615775127
YGL079W	0.23051969571418776	-0.37168450335608744
YGL080W	-0.2819397172195243	-0.4596948430932973
YGL081W	-1.8819134527151318	-1.043002922193394
YGL082W	-0.10362643933712198	-0.13203633344534946
YGL083W	0.2913748838947757	0.44436171785238676
YGL084C	0.8900010663603568	1.7744206493215042
YGL085W	0.32463829836056196	0.810807000496375
YGL086W	-0.14721310874894541	0.6897355509193199
YGL087C	0.07728068879344481	1.0151649183007643
YGL088W	-0.20569510729498816	-0.13003349835991848
YGL089C	0.5434126004740263	0.35874288913833935
YGL090W	0.2921506982971064	-0.08057104726849836
YGL094C	0.5809828596557579	-0.14462067059421005
YGL095C	-2.694325633876206	-0.661877482140872
YGL096W	0.07149364454937404	-0.3123221193137248
YGL101W	0.08819193684938205	0.17636860825461592
YGL104C	-0.26505273870414664	-0.45097237679693863
YGL105W	0.10979991443128974	-0.36656732971524697
YGL107C	1.8085152450428832	0.5415472708281284
YGL108C	0.3118081137962556	-0.344572751960774
YGL109W	-0.6296602362301227	-0.7194970708729197
YGL110C	-0.4023445194599351	-0.7438338796810446
YGL114W	-0.35367858697202653	-0.6276913579472706
YGL115W	-0.860460935706007	-0.45234673316132384
YGL117W	-0.2342084256992975	-0.13685137779055717
YGL118C	-0.2102481709257942	-0.20503557598909758
YGL121C	0.11891364226299098	0.24926606883798097
YGL124C	-0.10932111172766187	-1.0982133126579925
YGL125W	-0.6630151475982398	-0.25934247764177326
YGL126W	-0.3953771976233108	-0.3628865947096409
YGL127C	-0.23525549996856332	-0.3209197604395992
YGL129C	0.9013609080995729	1.9591773913197226
YGL131C	-0.5128015030923967	-0.642676208021815
YGL132W	-0.3361156537330426	-0.005187264291215327
YGL133W	-0.20871097350504822	-0.12166642825629768
YGL135W	-0.24282063786692465	-0.2917528597714523
YGL136C	-0.0827401585933289	-0.10009651065183818
YGL138C	-0.19581304918903242	-0.3155981930656038
YGL139W	-0.16718255591536188	-0.35217008067330924
YGL140C	-0.37051667468401794	-0.8283323407024238
YGL141W	-0.31315781664259046	-0.7905081693233085
YGL143C	-0.5391545927583519	-0.6269807073463954
YGL144C	-1.493772767909487	-1.1162934056952876
YGL146C	-0.8061096659686252	-0.49329463889282216
YGL147C	-1.084730256926528	-0.48418170885851936
YGL148W	-0.3847796583909106	-0.13027200525804766
YGL149W	0.22437675769149223	0.16469397192255927
YGL151W	1.3661678508216966	1.1418379674790697
YGL152C	0.0397654181328517	0.0636478310479833
YGL153W	0.3420501496778074	0.6180538541391745
YGL154C	-3.0028581296878016	-2.0518932619732353
YGL156W	0.1412136547718998	-0.17127920901734545
YGL157W	-0.22721578346604931	-0.35726885382330464
YGL158W	0.986662278347298	-0.322130232159487
YGL159W	0.27783860282226225	-0.08078590324928236
YGL160W	-0.5043974732394343	-0.6627890646781742
YGL161C	-0.7237517290332884	-0.751588042160058
YGL162W	-0.4598134571189603	-0.18183736128090003
YGL163C	-0.3658252379928921	-0.08846690572552221
YGL164C	-0.35974177882837516	0.5809816754310818
YGL165C	-0.27975972276836386	-0.119041768132953
YGL166W	0.004932315566765898	0.04516022257429933
YGL167C	-0.018467876821845572	-0.08754830473088043
YGL168W	-0.026709591513038478	-0.033753705247327924
YGL170C	-0.3265756648889986	-0.35615468055256255
YGL173C	-0.4783950982191969	-0.38622050527285134
YGL174W	-0.19617243795743078	-0.7668349700620177
YGL175C	-0.5326642556925187	-0.6969565534759047
YGL176C	-1.532355627366668	-1.5233622239122253
YGL177W	-0.171636709709078	-0.28367699429551185
YGL179C	-0.32874607477701623	-0.32981578245900384
YGL180W	0.0899816054377805	0.25011537820134233
YGL181W	-0.23937863878075796	0.03511643028843401
YGL194C	0.32217158197208123	-0.32187846463160685
YGL195W	-0.6718217854909091	-0.8143326100116065
YGL196W	-0.3271408901251653	-0.7049315681749623
YGL197W	-2.0136925556869256	-1.4205743149707626
YGL198W	0.26683058470536714	0.01354012861086932
YGL199C	-0.15789188855227862	-0.19736855060425126
YGL200C		
YGL202W	0.016101260625323594	0.0649375154643984
YGL203C	0.6523390197112366	1.535502796877508
YGL205W	0.18059804564669593	0.3720432244152643
YGL206C	-5.061431029445202	-2.2176450124701463
YGL208W	0.28506711013198244	0.34466344700235346
YGL209W	-0.6192456263135376	-0.10935764178024825
YGL210W	0.5423991320577144	0.22100193818102493
YGL211W	-2.193850370773042	-0.8698610891234657
YGL212W	-0.8665756008307043	-1.3156809615524876
YGL213C	0.5158788072045888	-0.5159801584453491
YGL214W	-0.3121207182916559	-0.550265311777639
YGL215W	-0.4746612270371435	-0.32187846463160685
YGL216W	-0.042206386805412145	-0.2555963226253631
YGL217C	0.014378092756284122	-0.47522436817453106
YGL218W	-1.1294676174402605	0.03384265055033139
YGL219C	-1.3510675886504317	-0.22931901407503874
YGL220W	2.932198266681807	2.762455738767466
YGL221C	0.08548506007871308	0.33258950754908556
YGL222C	-0.030866761214049646	0.31219750346352615
YGL223C		
YGL224C	-0.3530475430459457	-0.2396761338095083
YGL226C-A	0.47706725029745484	0.014068732137112643
YGL226W	0.29774433212886836	-0.32741451471933
YGL227W	-0.36161289541897873	-0.9834998047363482
YGL228W	-0.19860464700465125	-0.3420659932364805
YGL229C	0.007873397636022378	-0.21120966195557425
YGL230C	0.10735568455896409	-0.019487817219624472
YGL231C	0.24009510839348674	0.3283850108366419
YGL232W	-0.8673564712224541	-0.6140260508774605
YGL234W	1.3971439280853162	3.094634503493952
YGL235W	0.06813401340167582	-0.19477512767502708
YGL236C	0.08759597878634236	0.021494381162991034
YGL237C	1.030081283195746	0.8137377471933993
YGL240W	1.689371240538943	1.1961850804138747
YGL241W	0.19021386373806456	-0.24629144180159765
YGL242C	-0.10340778006112368	-0.5557773107881927
YGL243W	-0.3134231396841744	-0.5118236737017616
YGL244W	-0.5566833555821871	-1.0996021857346825
YGL246C	1.2957284491541756	-0.1560094006577075
YGL248W	0.03996728216058013	-0.15432099448764267
YGL249W	-0.18264134512464092	-0.35274018215752084
YGL250W	0.12762678200351396	0.4114659733653349
YGL251C	0.21425750003024946	0.3513348211150388
YGL252C	0.7025011475624158	3.174476864275123
YGL253W	0.847624412702037	1.4869549224568461
YGL254W	0.058502952441713066	-0.05027442996835096
YGL255W	0.1365552678995604	-0.25729252226324684
YGL256W	0.13649129661324957	-0.4217068980489413
YGL257C	-0.2329290089598983	-0.6445053379469133
YGL258W	0.16028344361900657	-0.5034245162366255
YGL259W	0.39259876358570955	-0.15579247439879287
YGL260W	-0.17612614088204073	-0.2513585101848394
YGL261C	-0.0019490782928850287	0.13033331349381844
YGL262W	0.23662982118972095	0.3433230548877759
YGL263W	0.24004839129140584	0.22533650942886044
YGR001C	0.20642141749591608	0.7539820193249649
YGR003W	0.1846810665622495	0.3766325549700301
YGR004W	1.746324800997439	0.18229498468369335
YGR006W	-1.1138096333746759	0.7326460206829365
YGR007W	0.5707863135500357	-0.4282257296802341
YGR008C	0.4200980095296717	-0.461100857133035
YGR010W	0.2834489245490787	-0.7247505641732981
YGR011W	0.5391970164464779	-0.05017106996945775
YGR012W	0.08752129219646658	-0.1181100218353345
YGR014W	0.08256081703995395	0.09568247563473029
YGR015C	0.5582519723055079	0.3807234827207243
YGR016W	1.0628450906626705	1.1026603233980299
YGR017W	0.7561954216542079	1.5399454929921954
YGR018C	0.5343483538244007	0.7757819335815064
YGR019W	1.6829857829238632	0.7847587486872469
YGR020C	-1.8002740230289347	-0.2510159029777635
YGR021W	0.6195569201198112	-0.17231356370843073
YGR022C	0.12948630111026355	-0.6173947603893502
YGR023W	-0.3268096003707226	-0.6747781511857331
YGR025W	0.18294055397642295	-0.3440130050766199
YGR026W	-0.01960824315688665	-0.44781760423323624
YGR027C	-0.23148534728708628	0.1330386053933509
YGR028W	-0.9736137735393323	-0.8973726945607937
YGR031W	-0.05398347888435128	0.3575524330654075
YGR032W	-0.7085800574147346	-0.5983157707967327
YGR033C	0.17388007446868628	0.39959020446419463
YGR034W	-0.3514867494012929	0.19760086576042832
YGR035C	0.43555891890985077	0.2659433787592494
YGR036C	0.6453619970202285	1.2300643652598466
YGR037C	2.475902621351822	2.2869912026393386
YGR038W	-1.0575316691008243	-0.6473510029786163
YGR039W	-0.40530205331454655	-0.2043042420408145
YGR040W	-1.2052447459367155	-0.4194246511599167
YGR041W	-0.12873270965183278	0.18016854714154823
YGR042W	-0.020988796540518793	0.43576138841596007
YGR043C	-1.0243180853456135	0.21625458693746336
YGR044C	0.1427591894547115	0.6055619078904072
YGR045C	-1.3663586220715862	0.15432142859163608
YGR049W	-0.1491141912517168	0.495045014798928
YGR050C	-1.6326493003458749	-0.26185629555695805
YGR051C	-0.47346306459237536	0.09482090115126474
YGR052W	-0.10847543333888891	0.041435337243995764
YGR053C	0.251599820924924	0.1606635848511595
YGR054W	-0.0982649694363435	-0.34321198764732286
YGR055W	-0.9517141070776831	-0.07206758783018458
