orf	hap a | growth (colony size) | manganese(II) chloride [12 mM] | Chesi A~Gitler AD, 2012	hap a | growth (colony size) | manganese(II) chloride [25 mM] | Chesi A~Gitler AD, 2012
YEL011W	0.615545122587376	0.1596244131455399
YEL012W	0.6436343852013058	0.2279651795429815
YEL013W	0.42321016166281755	0.13221709006928406
YEL014C	0.6885245901639344	0.28044496487119436
YEL015W	0.6870229007633588	0.26952436876101
YEL016C	0.6576477084483711	0.282164549972391
YEL017C-A	0.6701692936368944	0.2638645650904845
YEL017W	0.656657223796034	0.2430594900849858
YEL020C	0.7280513918629551	0.23822269807280516
YEL023C	0.6800947867298578	0.18246445497630331
YEL024W	0.7650695517774343	0.23493044822256567
YEL025C	0.7242489270386265	0.21030042918454933
YEL027W	0.4731750219876869	0.2612137203166227
YEL028W	0.6769489624228827	0.2439708356702187
YEL029C	0.49526515151515155	0.20123106060606058
YEL030W	0.6844444444444445	0.2594444444444444
YEL031W		
YEL033W	0.5729047072330655	0.1555683122847302
YEL036C	0.7542224810716366	0.1822947000582411
YEL037C	0.6624068157614483	0.2002129925452609
YEL038W	0.6797532249018507	0.26135726303982054
YEL039C	0.6802083333333333	0.24114583333333334
YEL040W	0.6890595009596929	0.21305182341650672
YEL041W	0.602221308103661	0.18798848210612917
YEL042W	0.5913705583756346	0.1209813874788494
YEL043W	0.3620689655172414	0.2225705329153605
YEL044W	0.7765625	0.32916666666666666
YEL045C	0.5607235142118863	0.26098191214470284
YEL046C	0.6018518518518519	0.27116402116402116
YEL047C	0.6838046272493573	0.26632390745501283
YEL048C	0.7202020202020202	0.36313131313131314
YEL049W	0.6434343434343435	0.2494949494949495
YEL050C	0.6842105263157895	0.21599453178400546
YEL051W	0.42766407904022585	0.22794636556104447
YEL052W	0.7226313205694649	0.24987727049582717
YEL053C	0.6871668716687166	0.2599425994259943
YEL054C	0.6838074398249453	0.2097009482129832
YEL056W	0.6268482490272373	0.20972762645914397
YEL057C	0.813862093604859	0.6723829939264023
YEL059W	0.6611952861952861	0.33207070707070707
YEL060C	0.5206910405785456	0.24668541582965045
YEL061C	0.7051625239005735	0.22791586998087954
YEL062W	0.7501378929950357	0.3044677330391616
YEL063C	0.662505034232783	0.18646798227950062
YEL064C	0.6853546910755148	0.21128909229595727
YEL065W	0.6991284577491474	0.22319060250094735
YEL066W	0.6718502062837195	0.2031101237702317
YEL067C	0.5893229943334327	0.1890844020280346
YEL068C	0.61002886002886	0.21536796536796537
YEL071W	0.654434250764526	0.23318042813455658
YEL072W	0.6885496183206107	0.23282442748091603
YER001W	0.7464	0.31079999999999997
YER002W	0.8140063665302409	0.2869486130059118
YER004W	0.7046952224052718	0.23228995057660626
YER005W	0.6639243109831345	0.12751953928424514
YER007C-A	0.7511737089201879	0.22723004694835683
YER007W	0.6888986397542782	0.17946467749012726
YER010C	0.7158737216540685	0.21031569586482882
YER011W	0.7104166666666667	0.21
YER014C-A		
YER014W	0.6168466522678187	0.2129589632829374
YER016W	0.3862482694970004	0.1596677434240886
YER017C	0.6905487804878049	0.2804878048780488
YER019C-A	0.6537708129285015	0.3163565132223311
YER019W	0.8178826110806363	0.27866154690071315
YER020W	0.6097809475292919	0.19154355578196636
YER024W	0.7124111536358666	0.3007107709130673
YER027C	0.5318725099601593	0.17828685258964141
YER028C	0.6418669131238447	0.25369685767097966
YER030W	0.6831140350877193	0.2993421052631579
YER031C	0.7229482488238369	0.32200731834814433
YER032W	0.6984580239862936	0.2535693889206168
YER033C	0.7482558139534883	0.21744186046511627
YER034W	0.7393555811277329	0.2422324510932106
YER035W	0.7100650976464697	0.2358537806710065
YER037W	0.8033707865168539	0.20674157303370785
YER038W-A	0.6178010471204188	0.20344053851907254
YER039C	0.6627508565834557	0.2413117963778757
YER039C-A	0.6555223880597014	0.21253731343283583
YER040W	0.1642512077294686	0.11594202898550725
YER041W	0.6656671664167916	0.2658670664667666
YER042W	0.6811671087533157	0.2647214854111406
YER044C		
YER044C-A	0.7108635097493036	0.2969359331476323
YER045C	0.7123765252760024	0.31609529343405
YER046W	0.6603032004491859	0.26445816956765866
YER046W-A	0.6492411467116358	0.2782462057335582
YER047C	0.7052759248029109	0.2540933899332929
YER048C	0.7760736196319018	0.26932515337423313
YER049W	0.7498503889886295	0.2555356074207062
YER050C	0.8619153674832962	0.2633630289532294
YER051W	0.6243594797004336	0.20457232952305873
YER052C	0.6517671517671517	0.238045738045738
YER053C	0.6487341772151899	0.25158227848101267
YER054C	0.6807712908409213	0.2747723620782003
YER055C	0.5706267539756783	0.23760523854069227
YER056C	0.7525951557093425	0.3489042675893887
YER056C-A	0.5515117581187009	0.18868980963045912
YER057C	0.7002985074626865	0.43104477611940295
YER058W	0.881439661256175	0.35285815102328866
YER059W	0.9290364583333334	0.5104166666666666
YER060W	0.6622932116371933	0.26811180832857956
YER060W-A	0.724078341013825	0.30817972350230416
YER061C	0.733829421866056	0.22037779049799658
YER062C	0.6166198313930148	0.21437173825772782
YER063W	0.6768893756845564	0.26506024096385544
YER064C	0.7329842931937173	0.24781849912739964
YER065C	0.6590078328981723	0.2370757180156658
YER066C-A	0.6648106904231627	0.23496659242761692
YER066W	0.6774725274725275	0.21483516483516488
YER067C-A	0.6950276243093922	0.2723756906077348
YER067W	0.6569703622392974	0.2508232711306257
YER068C-A	0.6911595866819747	0.2835820895522388
YER068W	0.5793226381461676	0.2531194295900178
YER069W	0.681710213776722	0.26840855106888356
YER070W	0.3273381294964029	0.09136690647482015
YER071C	0.7027809965237543	0.2584009269988412
YER072W	1.3288515406162464	1.6515406162464985
YER073W	0.7198424421467258	0.2136878385032004
YER074W	0.6002697841726619	0.1357913669064748
YER075C	0.6992399565689468	0.26058631921824105
YER077C	0.6606741573033708	0.25056179775280896
YER078C	0.6492836676217766	0.2710601719197708
YER079W	0.7110609480812642	0.2686230248306998
YER080W	0.6752375628842929	0.24874231414197875
YER081W	0.7809778968519759	0.3148024112525117
YER083C	0.43204252088078965	0.24449506454062261
YER084W	0.6301075268817204	0.20537634408602148
YER085C	0.6939010356731875	0.26582278481012656
YER086W	1.2214854111405835	0.47214854111405835
YER087C-B	0.7428407789232531	0.27376861397479957
YER087W	1.0054988216810685	0.3032207384131972
YER088C	0.6754530477759473	0.2756727073036793
YER089C	0.6150396688513281	0.10589858571921351
YER090W	0.5780035863717872	0.19127316198445907
YER091C	0.5518239722061379	0.20034742327735958
YER091C-A	0.654933641084824	0.23139065204847087
YER092W	0.6668618266978923	0.33430913348946134
YER093C-A	0.7231030577576445	0.24235560588901472
YER095W	0.525	0.13829787234042554
YER096W	0.6653061224489796	0.17687074829931973
YER097W	0.6339434276206323	0.19093178036605657
YER098W	0.6977107180020812	0.19510926118626432
YER101C	0.650909090909091	0.2576623376623377
YER103W	0.6382428940568475	0.24444444444444444
YER106W	0.7154989384288747	0.36677282377919324
YER110C	0.6904647819837086	0.20795400095831337
YER111C	0.5942205942205943	0.16971916971916973
YER113C	0.5960591133004927	0.18883415435139575
YER114C	0.6271792579347341	0.23424228877961556
YER115C	0.6001730852444829	0.25183903072263086
YER116C	0.6666666666666666	0.2594068171757415
YER117W	0.6383182035355949	0.24462494027711418
YER118C	0.5622529644268774	0.22974308300395258
YER119C	0.6510919248349415	0.23920771965464702
YER119C-A	0.5504124656278643	0.14069660861594865
YER120W	0.6390101892285298	0.1581756428918001
YER121W	0.5728643216080402	0.13358458961474037
YER122C	0.606865549652636	0.30568042501021664
YER123W	0.606215578284815	0.17230527143981117
YER124C	0.5975409836065574	0.15450819672131147
YER128W	0.45641259698767683	0.14787768142400728
YER129W	0.49162278602202003	0.1517472474868358
YER130C	0.63078332569858	0.25377920293174533
YER131W	0.6662149954832882	0.25564588979223124
YER132C	0.6355810616929699	0.2936394069823051
YER134C	0.5765595463137996	0.20226843100189035
YER135C	0.549614861803353	0.18214771182600817
YER137C	0.6407972858354538	0.1743002544529262
YER139C	0.5766766339171294	0.13925672789406238
YER140W	0.7141083988415392	0.19859329747621018
YER141W	0.5850824587706147	0.13680659670164919
YER142C	0.6309121621621622	0.17905405405405406
YER143W	0.6118865375956776	0.19360648356596127
YER144C	0.3319638455217748	0.10928512736236648
YER145C	0.48260280162675107	0.1323994577496611
YER149C	0.6548154815481548	0.29342934293429346
YER150W	0.6533700137551581	0.26593305823016966
YER151C	0.5755048287971904	0.16154521510096576
YER152C	0.7782258064516128	0.15473790322580644
YER153C	0.678030303030303	0.16003787878787878
YER154W	0.6658642272508425	0.14347616754935
YER155C	0.8323809523809523	0.29523809523809524
YER156C	0.7673267326732672	0.20373191165270374
YER158C	0.5434444098411709	0.11055745873559639
YER161C	0.5670549084858569	0.1713810316139767
YER162C	0.5212543554006969	0.11637630662020906
YER163C	0.6068601583113455	0.24387485865058423
YER164W	0.6026133743274403	0.2282859338970023
YER166W	0.6784409257003654	0.3020706455542022
YER167W	0.6677672307057367	0.2674370614940157
YER169W	0.6999232540291634	0.28357636224098237
YER170W	0.6023391812865497	0.12609649122807018
YER173W	0.667223521550284	0.30070163715335785
YER174C	0.38230839139654654	0.09906089063920025
YER175C	0.5450928381962864	0.18501326259946949
YER176W	0.5751781027371579	0.2189726284214473
YER177W	0.3788053949903661	0.13603082851637766
YER178W	0.5729911653344552	0.16196886832141355
YER179W	0.6419753086419754	0.22461170848267623
YER180C	0.656934306569343	0.21938361719383617
YER181C	0.6548042704626335	0.19652036378015025
YER182W	0.6188824662813103	0.18497109826589594
YER183C	0.5970090515545061	0.15663124754033844
YER184C	0.5598243688254665	0.13830954994511527
YER185W	0.5819610778443114	0.15381736526946108
YER186C	0.5608299276956932	0.14963847846589123
YER187W	0.5723029839326702	0.1954858454475899
YER188W	0.6711217183770883	0.1971360381861575
YFL001W	0.311336717428088	0.09983079526226735
YFL003C	0.6016088060965283	0.18712955122777308
YFL004W	0.6152815013404825	0.3002680965147453
YFL007W	0.8636760850568017	0.4777162831342849
YFL010C	0.8719416970327954	0.42581988547631444
YFL010W-A	0.6677200902934537	0.2848758465011287
YFL011W	0.6984676223430548	0.2669303015323776
YFL012W	0.6697289848415251	0.2521819016995866
YFL012W-A	0.7091757387247278	0.3514774494556765
YFL013C	0.7361607142857143	0.30133928571428575
YFL014W	0.6544502617801047	0.2769051774287376
YFL015C	0.631183221210922	0.2263553620894341
YFL016C	0.6005121638924457	0.10435339308578746
YFL018C	0.4466537342386033	0.1561590688651794
YFL019C	0.7103448275862069	0.2804597701149425
YFL020C	0.6998377501352081	0.25581395348837205
YFL021W	0.6487106017191977	0.24584527220630373
YFL023W	0.6697566628041715	0.2137891077636153
YFL025C	0.5306781485468245	0.23196986006458556
YFL026W	0.6824754193175245	0.21341816078658182
YFL027C	0.6705069124423964	0.21889400921658989
YFL028C	0.6937095825984715	0.2087007642563198
YFL030W	0.704284852142426	0.22148461074230535
YFL031W	0.6523687580025609	0.25480153649167736
YFL032W	0.6429861529199278	0.24924744130042145
YFL033C	0.6041153710868801	0.10569820612029547
YFL034C-A	0.6777172626095193	0.24106085721051382
YFL034W	0.7972279260780286	0.31981519507186856
YFL036W	0.8688102893890675	0.2964630225080385
YFL040W	0.661308840413318	0.2525832376578645
YFL041W	0.6402055968018276	0.21302113078241006
YFL042C	0.6523668639053254	0.2272189349112426
YFL044C	0.6686217008797654	0.20351906158357772
YFL046W	0.6693455797933411	0.22273249138920784
YFL047W	0.670219064535228	0.2232089994079337
YFL048C	0.6858974358974359	0.2231934731934732
YFL049W	0.602747909199522	0.15232974910394265
YFL050C	0.7157360406091371	0.25831923293852227
YFL051C	0.7537122375832054	0.2846902201740912
YFL052W	0.634388105223027	0.21959588257720167
YFL053W	0.7308347529812607	0.2879045996592845
YFL054C	0.6355685131195336	0.2588921282798834
YFL055W	0.6334106728538283	0.22389791183294663
YFR001W	0.9054966248794599	0.36644165863066536
YFR006W	0.6807511737089202	0.20892018779342725
YFR007W	0.6992567181246427	0.22584333905088622
YFR008W	0.6690391459074733	0.2817319098457889
YFR009W	0.7417840375586854	0.23415492957746478
YFR010W	0.7031914893617022	0.23404255319148937
YFR011C	0.6238636363636364	0.16420454545454546
YFR012W	0.480506329113924	0.11291139240506327
YFR013W	0.6128686327077748	0.1479892761394102
YFR014C	0.5383327753598929	0.1593572145965852
YFR015C	0.6004993757802747	0.18352059925093633
YFR016C	0.6206733048838312	0.20862968231389284
YFR017C	0.6043737574552684	0.2340954274353877
YFR018C	0.5916666666666667	0.23039215686274508
YFR019W	0.4524656837824098	0.11184544992374174
YFR020W	0.6322314049586777	0.23295454545454544
YFR021W	0.6115326251896813	0.2488619119878604
YFR022W	0.7051079515534492	0.24486571879936808
YFR023W	0.7438423645320197	0.2583470169677066
YFR024C-A	0.7292014302741359	0.2519666269368296
YFR025C	0.5955977557186016	0.2075960293482952
YFR026C	0.7410623084780389	0.27272727272727276
YFR030W	0.6138509968520461	0.1736621196222455
YFR031C-A	0.6998011928429424	0.23658051689860835
YFR032C	0.6539456662354463	0.2522639068564036
YFR032C-A	0.7029988465974625	0.24163783160322952
YFR033C	0.7925211097708083	0.3926417370325694
YFR034C	0.7448036951501155	0.34757505773672054
YFR035C	0.721080446271286	0.3112155020551967
YFR036W	0.37772675086107926	0.1865671641791045
YFR038W	0.8355922215674721	0.3134944018856807
YFR039C	0.6893396976929196	0.19252187748607796
YFR040W	0.7916410571604179	0.38414259373079285
YFR041C	0.7090209020902091	0.2282728272827283
YFR043C	0.6772151898734177	0.1729957805907173
YFR044C	0.6201038225578103	0.21189240207645113
YFR045W	0.44894117647058823	0.15623529411764706
YFR046C	0.8264411027568923	0.33333333333333337
YFR047C	0.8216783216783217	0.4784382284382285
YFR048W	0.6607753705815279	0.2793614595210947
YFR049W	0.765173000567215	0.5144639818491208
YFR053C	0.795673076923077	0.4603365384615385
YFR054C	0.7011428571428571	0.2617142857142857
YFR055W	0.45511811023622045	0.18740157480314962
YFR056C	0.5519187358916479	0.16760722347629797
YFR057W	0.7574867880211392	0.2489724016441574
YGL002W	0.6910167818361302	0.19595261599210267
YGL003C	0.7249029395452025	0.23960066555740434
YGL004C	0.6876626756897448	0.23893805309734512
YGL005C	0.5947611710323575	0.2110939907550077
YGL006W	0.6335403726708074	0.19461697722567287
YGL007W	0.7262313860252005	0.2852233676975945
YGL010W	0.7646076794657763	0.2593210907067335
YGL012W	0.743213897937025	0.243213897937025
YGL013C	0.8131634819532909	0.2807855626326964
YGL014W	0.744540375825292	0.2615540883697308
YGL015C	0.5139896373056995	0.17478411053540585
YGL016W	0.5013192612137203	0.13682623445156425
YGL017W	0.5474683544303798	0.15704113924050636
YGL019W	0.7491776315789475	0.17763157894736842
YGL020C	0.5500878734622144	0.37609841827768015
YGL021W	0.6333711691259932	0.1982595535376466
YGL023C	0.5662277304415182	0.15917893106119288
YGL024W	0.7243615727604377	0.25820835022294286
YGL025C	0.6809791332263242	0.23113964686998395
YGL026C	0.703734439834025	0.2564315352697095
YGL027C	0.7642243143675809	0.2562423250102333
YGL028C	0.6894775570272259	0.3307579102281089
YGL029W	0.673352435530086	0.17232910356119527
YGL031C	0.6414488766620816	0.2324621733149931
YGL032C	0.6130374479889042	0.21867776236708275
YGL033W	0.6729857819905213	0.4004739336492891
YGL034C	0.6327944572748269	0.38891454965357974
YGL035C	0.6724386724386724	0.2352092352092352
YGL036W	0.6296816479400749	0.20692883895131087
YGL037C	0.7258629314657329	0.30815407703851927
YGL038C		
YGL039W	0.6910141881240146	0.22122963741460852
YGL041C	0.7136025504782146	0.22316684378320933
YGL042C	0.49350649350649345	0.19890635680109364
YGL043W	0.612484799351439	0.1641670044588569
YGL045W	0.6569626394953906	0.21567200388161084
YGL049C	0.6281357599606493	0.23069355632070834
YGL050W	0.6638522427440633	0.2612137203166227
YGL051W	0.7045579352004393	0.28061504667764964
YGL053W	0.7125984251968505	0.3014623172103487
YGL054C	0.6598290598290598	0.2945868945868946
YGL056C	0.6805239179954441	0.2824601366742597
YGL057C	0.6807647740440325	0.23406720741599069
YGL058W	0.6543810848400557	0.22253129346314326
YGL059W	0.6963003865267808	0.24572059635560467
YGL060W	0.6896984924623115	0.1884422110552764
YGL062W	0.6229281767955801	0.19152854511970532
YGL063W	0.5619277108433736	0.17204819277108435
YGL064C	0.645746887966805	0.19813278008298757
YGL066W	0.5311804008908686	0.23552338530066816
YGL067W	0.7062780269058296	0.2909192825112108
YGL070C	0.22986708365910868	0.14386239249413604
YGL071W	0.5908319185059423	0.28070175438596495
YGL072C	1.2233502538071064	0.5862944162436547
YGL076C	0.6563554555680541	0.2581552305961755
YGL077C	0.6247896803140773	0.19517666853617496
YGL078C	0.6764199655765921	0.20195065978198506
YGL079W	0.6899957063117217	0.19622155431515673
YGL080W	0.6243360695316272	0.18686624818928052
YGL081W	0.4193370165745856	0.12486187845303866
YGL082W	0.6471827277514481	0.22169562927856767
YGL083W	0.6977928692699491	0.2829654782116582
YGL084C	0.7744927536231884	0.42434782608695654
YGL085W	0.702054794520548	0.3219178082191781
YGL086W	0.6415981198589894	0.309048178613396
YGL087C	0.6703617269544924	0.3436406067677946
YGL088W	0.6341050254093732	0.22190852625635232
YGL089C	0.7300855826201449	0.2738643844634628
YGL090W	0.6978922716627634	0.22716627634660422
YGL094C	0.7348993288590604	0.22035794183445193
YGL095C	0.3152454780361757	0.16537467700258396
YGL096W	0.669620253164557	0.20253164556962025
YGL101W	0.6717597471022129	0.25447839831401475
YGL104C	0.6264997391757955	0.18779342723004694
YGL105W	0.6745283018867925	0.1967654986522911
YGL107C	0.8921787709497208	0.29329608938547486
YGL108C	0.7004109077325363	0.19910347403810233
YGL109W	0.5797838525111252	0.15924984106802287
YGL110C	0.6089090222725556	0.15666289165722916
YGL114W	0.615144418423107	0.16900858704137395
YGL115W	0.5502121640735502	0.18764733616218762
YGL117W	0.6304517133956385	0.22118380062305298
YGL118C	0.6335216572504707	0.21393596986817326
YGL121C	0.6756960120391271	0.2622272385252069
YGL124C	0.6464530892448512	0.11899313501144165
YGL125W	0.5755102040816327	0.20816326530612245
YGL126W	0.609801720912832	0.19715675271230826
YGL127C	0.6303175554224086	0.20161773517076093
YGL129C	0.7759482505145544	0.4439870626286386
YGL131C	0.5947565543071162	0.16741573033707866
YGL132W	0.6173946957878315	0.23517940717628708
YGL133W	0.6337186129932244	0.2227979274611399
YGL135W	0.6293482606957217	0.20471811275489804
YGL136C	0.6498588140379185	0.22509076240419523
YGL138C	0.6353711790393013	0.20218340611353713
YGL139W	0.6390395042602633	0.19829589465530595
YGL140C	0.612987012987013	0.14768089053803338
YGL141W	0.6203362033620335	0.15170151701517015
YGL143C	0.5913800248653129	0.16908412764193947
YGL144C	0.4690681284259984	0.11707126076742365
YGL146C	0.5571760026516408	0.18329466357308585
YGL147C	0.5214773183460457	0.18426334805299077
YGL148W	0.6111595466434177	0.22188317349607672
YGL149W	0.6892086330935252	0.25323741007194245
YGL151W	0.8355023425299323	0.35710567412805827
YGL152C	0.6655550262029538	0.24249642686993805
YGL153W	0.7042857142857143	0.30142857142857143
YGL154C	0.2757142857142857	0.01761904761904762
YGL156W	0.6785532348446255	0.217524197656648
YGL157W	0.63134765625	0.19775390625
YGL158W	0.7868776174965099	0.20148906468124708
YGL159W	0.6960585127996749	0.22714343762698092
YGL160W	0.5958333333333333	0.16527777777777777
YGL161C	0.567728237791932	0.15583864118895965
YGL162W	0.6015457277801631	0.2164018892228424
YGL163C	0.613588110403397	0.22632696390658172
YGL164C	0.6143675628029969	0.2974878801234024
YGL165C	0.6246153846153846	0.2230769230769231
YGL166W	0.6610919822921791	0.24053123462862766
YGL167C	0.6580937972768532	0.2264246091780131
YGL168W	0.6570378151260504	0.23214285714285718
YGL170C	0.6186170212765958	0.19787234042553192
YGL173C	0.5991649269311066	0.19467640918580376
YGL174W	0.6353251318101933	0.15421792618629174
YGL175C	0.5922116091109478	0.16164584864070536
YGL176C	0.46412464124641245	0.07380073800738007
YGL177W	0.6384688090737239	0.2055765595463138
YGL179C	0.6183389342294766	0.20067210753720596
YGL180W	0.6719890510948906	0.2623175182481752
YGL181W	0.6297892720306513	0.23946360153256704
YGL194C	0.7017387427552385	0.20151582701738743
YGL195W	0.5743818402918524	0.14916903121199837
YGL196W	0.6185446009389671	0.1607981220657277
YGL197W	0.40245261984392416	0.08472686733556299
YGL198W	0.6946480938416422	0.23717008797653957
YGL199C	0.6402298850574712	0.21475095785440615
YGL200C		
YGL202W	0.662523020257827	0.24263351749539594
YGL203C	0.7440419447092469	0.3989513822688274
YGL205W	0.683599419448476	0.27527818093855827
YGL206C	0.011956521739130433	0.0
YGL208W	0.6969846762234305	0.2723677706376668
YGL209W	0.5811182401466545	0.22410632447296058
YGL210W	0.7299557304476144	0.25922282341367436
YGL211W	0.37936962750716335	0.14326647564469913
YGL212W	0.5494287133631396	0.09587680079483357
YGL213C	0.7265577737447065	0.18088324258923172
YGL214W	0.6204690831556503	0.17723880597014924
YGL215W	0.5996433348194382	0.20151582701738743
YGL216W	0.6550522648083624	0.20856147336983574
YGL217C	0.662302236770322	0.18521549372613202
YGL218W	0.5157452764170749	0.23932820153953815
YGL219C	0.4873524451939292	0.2113546936481169
YGL220W	1.0361523563589412	0.5293737895416397
YGL221C	0.6714129244249727	0.27108433734939763
YGL222C	0.6565051714752314	0.26891671203048445
YGL223C		
YGL224C	0.615225271879855	0.21025375453133094
YGL226C-A	0.7215849843587069	0.23722627737226273
YGL226W	0.6986089644513137	0.2009273570324575
YGL227W	0.6141278231619414	0.1311869293608842
YGL228W	0.635013501350135	0.19936993699369937
YGL229C	0.6614688128772636	0.2132796780684105
YGL230C	0.67421513124035	0.23365928975810604
YGL231C	0.6912225705329154	0.27063740856844304
YGL232W	0.5493286631640397	0.17046117921774664
YGL234W	0.8394711992445703	0.5646836638338055
YGL235W	0.6691897953462292	0.21502663302495093
YGL236C	0.6716833890746935	0.238015607580825
YGL237C	0.7924407431133887	0.32222934016655985
YGL240W	0.8769132653061225	0.3628826530612245
YGL241W	0.6848314606741572	0.20955056179775278
YGL242C	0.6472107438016529	0.17665289256198347
YGL243W	0.6203022084463385	0.18132506780317706
YGL244W	0.5891341256366723	0.11884550084889643
YGL246C	0.8264771877337321	0.21914734480179507
YGL248W	0.6655808903365907	0.21932681867535286
YGL249W	0.6370588235294118	0.19823529411764707
YGL250W	0.6768123962368566	0.27946873270614275
YGL251C	0.6879120879120879	0.2730769230769231
YGL252C	0.75046904315197	0.573170731707317
YGL253W	0.7690631808278867	0.3937908496732026
YGL254W	0.6679558011049723	0.2303867403314917
YGL255W	0.6779563719862228	0.20838117106773824
YGL256W	0.6779481755684822	0.19090428344791113
YGL257C	0.6306156405990017	0.16722129783693843
YGL258W	0.6809965803615047	0.18221787982413287
YGL259W	0.7107623318385651	0.21917040358744397
YGL260W	0.6378935939196526	0.20901194353963085
YGL261C	0.6602102933038184	0.24958494742667406
YGL262W	0.6907785753727222	0.2722252898950856
YGL263W	0.691216584833606	0.25968357883251497
YGR001C	0.6869080779944289	0.3158774373259053
YGR003W	0.6841225626740947	0.2757660167130919
YGR004W	0.8842105263157894	0.25510835913312696
YGR006W	0.5177514792899408	0.31360946745562124
YGR007W	0.7335928809788654	0.19021134593993325
YGR008C	0.7142857142857143	0.18671679197994986
YGR010W	0.6967773437500001	0.15869140625
YGR011W	0.7295454545454546	0.23039772727272728
YGR012W	0.6716738197424892	0.223175965665236
YGR014W	0.6710382513661202	0.2459016393442623
YGR015C	0.7319868995633189	0.2762008733624454
YGR016W	0.7966386554621848	0.35294117647058826
YGR017W	0.7573487031700288	0.39942363112391926
YGR018C	0.7289242123190464	0.3181947204087426
YGR019W	0.8760951188986233	0.3191489361702128
YGR020C	0.4297971918876755	0.20904836193447737
YGR021W	0.7398416886543536	0.2174142480211082
YGR022C	0.6770506499327656	0.17010309278350516
YGR023W	0.618587047939445	0.16400336417157277
YGR025W	0.6838995568685377	0.19916297390448057
YGR026W	0.6579476861167003	0.1881287726358149
YGR027C	0.6308006119326874	0.24987251402345745
YGR028W	0.5357142857142857	0.1403420523138833
YGR031W	0.6535433070866142	0.27373784159333026
YGR032W	0.569672131147541	0.1721311475409836
YGR033C	0.682738669238187	0.27820636451301833
YGR034W	0.6154252509244585	0.25673534072900156
YGR035C	0.7162666666666667	0.264
YGR036C	0.7431480031323413	0.36648394675019574
YGR037C	0.9776887871853547	0.47883295194508013
YGR038W	0.5249621785173979	0.1669188098840141
YGR039W	0.6085300837776084	0.214013709063214
YGR040W	0.506036217303823	0.1911468812877264
YGR041W	0.6439659489233851	0.2548823234852278
YGR042W	0.6577708006279435	0.28205128205128205
YGR043C	0.5292177191328934	0.2587181903864279
YGR044C	0.6787512588116817	0.3001007049345418
YGR045C	0.4853932584269663	0.25213483146067417
YGR049W	0.6413545407901489	0.2883530015392509
YGR050C	0.4512743628185907	0.20789605197401298
YGR051C	0.5997968511934992	0.24581005586592178
YGR052W	0.6465614430665163	0.24013528748590754
YGR053C	0.6926966292134831	0.25280898876404495
YGR054W	0.6478696741854637	0.19924812030075187
YGR055W	0.5385202135774219	0.2280701754385965
YGR056W	0.46421663442940037	0.23162475822050288
YGR057C	0.3846495119787045	0.13797692990239574
YGR058W	0.6040268456375838	0.21964612568639413
YGR059W	0.6714364336818933	0.3203082003302147
YGR061C	0.7693798449612403	0.4748062015503876
YGR062C	0.8527272727272728	0.34424242424242424
YGR063C	0.9489092996555684	0.22617680826636052
YGR064W	0.7109375	0.4057291666666667
YGR066C	0.6299387868670006	0.2682248191430161
YGR067C	0.6204986149584487	0.2670360110803324
YGR068C	0.5934604904632153	0.21798365122615806
YGR069W	0.7344766410408043	0.27557658190419876
YGR070W	0.7132867132867133	0.2759548144163529
YGR071C	0.4841373315949587	0.2003476749239461
YGR072W	0.49550977284733233	0.15636555731642895
YGR076C	0.6207815275310835	0.22735346358792186
YGR077C	0.640189374013677	0.28879537085744345
YGR078C	0.4162135442412259	0.12061295106277804
YGR079W	0.6283233857840477	0.33152468800868146
YGR080W	0.6111414527580556	0.3205898416166029
YGR081C	0.622060470324748	0.24860022396416573
YGR084C	0.6583990980834272	0.2282976324689966
YGR085C	0.6431564245810056	0.1990223463687151
YGR086C	0.5080385852090032	0.13987138263665594
YGR087C	0.6891279728199321	0.260475651189128
YGR088W	0.7331592689295039	0.27728459530026106
YGR089W	0.282725321888412	0.17596566523605148
YGR092W	0.4868179031269161	0.10361741263028817
YGR093W	0.6013986013986014	0.15919374742904155
YGR096W	0.6191836734693879	0.223265306122449
YGR097W	0.6355578727841501	0.2387904066736183
YGR100W	0.5594033031433139	0.24187533297815667
YGR101W	0.7166769993800373	0.30440173589584624
YGR102C	0.9064976228209191	0.6695721077654517
YGR104C	0.6998158379373849	0.4880294659300184
YGR105W	0.19565217391304346	0.06671664167916042
YGR106C	0.5269121813031161	0.13314447592067988
YGR107W	0.6476293103448276	0.33566810344827586
YGR108W	0.6508364813815435	0.2525634106853751
YGR109C	0.5902173913043478	0.20869565217391303
YGR110W	0.5355915562101129	0.1723122238586156
YGR111W	0.4795805739514349	0.2108167770419426
YGR112W	0.8545861297539149	0.2690156599552573
YGR117C	0.6046267087276551	0.18506834910620398
YGR118W	0.6142154671434957	0.20160929816718823
YGR121C	0.5604229607250756	0.18227593152064453
YGR122C-A	0.6458588331293349	0.1689106487148103
YGR122W	0.8151308304891923	0.3731513083048919
YGR123C	0.7264722069345074	0.2817831590533847
YGR124W	0.727710843373494	0.251566265060241
YGR125W	0.6387046429964884	0.2165431135388217
YGR126W	0.7185109637939827	0.22437531871494135
YGR127W	0.6413612565445026	0.2230366492146597
YGR129W	0.3099730458221024	0.09865229110512129
YGR130C	0.6790465631929046	0.2810421286031042
YGR131W	0.7008879023307437	0.27968923418423974
YGR132C	0.7072625698324023	0.2916201117318436
