orf	hap ? | growth (colony size) | expression of MELK | SC - Leu, Gal [2%] | Zhou L~Foijer F, 2021	hap ? | growth (colony size) | expression of MELK-kd | SC - Leu, Gal [2%] | Zhou L~Foijer F, 2021
YKR095W	-0.0325531108384273	-0.003931356526698492
YKR096W	0.010654056832780074	0.01654045376653308
YKR097W	-0.03344989003796972	-0.03672827208527553
YKR098C	-0.04205156085338156	0.01323894322005289
YKR099W	-0.05637506142324015	-0.02073586265576947
YKR100C	-0.024214245844530087	0.016160413743265458
YKR101W	-0.07316202189433575	-0.010265104833917064
YKR102W	0.000437643076965317	0.005763713053828585
YKR103W	-0.04847901924989326	0.0027492464820342297
YKR104W	0.03435919882434069	0.014736623934852831
YKR105C	0.08037107068460617	0.02642933165065839
YLL001W	0.019110766738713456	0.07496883532808207
YLL002W	-0.05442505507316858	-0.07685652398765444
YLL005C	-0.019460858972190787	0.004197877173968801
YLL006W-A	-0.041493523120042855	-0.02265329858634593
YLL007C	-0.035236375023078484	-0.025293295533734675
YLL009C	0.48698083541496334	-0.056172028705004505
YLL012W	0.04795302479797053	0.15377234998047173
YLL013C	0.018395934106129427	0.012145649472661722
YLL014W	5.869830562557017	10.249790114739039
YLL015W	0.13234655282948182	0.21373106432599376
YLL018C-A	0.06841374414187505	-0.032883783068522965
YLL019C	-0.010528587116458252	0.019513730929920172
YLL020C	0.026748488441488846	0.09599215661640904
YLL021W	-0.09763618053183484	-0.015722791994438174
YLL023C	-0.0310444793605581	-0.03465432101277262
YLL024C	-0.028372403755143532	-0.031024265805828014
YLL025W	-0.007775803978362898	-0.08940286360358181
YLL026W	-0.027257387300973327	-0.030192436654112975
YLL027W	-0.0001093496788599091	0.007272121111126149
YLL028W	0.024713144902249753	0.041198173979506134
YLL029W	-0.02882904536829623	-0.009895594132985863
YLL030C	-0.013247160190949177	-0.00397042681385985
YLL032C	-0.03324923017147421	-0.03744656556185173
YLL033W	-0.009556994847366294	-0.004994762158486431
YLL038C	-0.02749051708980635	-0.03668799483135117
YLL039C	0.0077031600734549935	0.035251369180094236
YLL040C	-0.0759225307479565	0.018994528525856234
YLL041C	-0.05442306581681803	-0.0697817684589692
YLL042C	0.2587965322141148	0.3527549150424979
YLL043W	-0.04758538634042139	-0.04565097246667178
YLL044W	-0.044687550108437425	-0.05236024573965856
YLL046C	-0.06082885206258403	-0.032301215668167675
YLL047W	-0.0439781455955602	0.09395342436163549
YLL048C	-0.040720030715011825	-0.012401725267432117
YLL049W	-0.006498584964950522	-0.04746624407397745
YLL051C	-0.003875684262854937	0.0025953497352645817
YLL052C	-0.0345543211493394	-0.0383786365622533
YLL053C	-0.05403424809632964	-0.017247845459356006
YLL054C	-0.036922166956827006	-0.0597373060522646
YLL055W	0.03680001479087816	0.08836113695986622
YLL056C	-0.03672035477499701	-0.03665578280084835
YLL057C	0.006007263800486812	-0.00010343113603290898
YLL058W	-0.033686076627469294	-0.03283431460090443
YLL059C	-0.09386077443177641	-0.03309986890866892
YLL060C	0.0016173517063170985	0.012008235961086043
YLL061W	-0.011825243256375483	0.0006669289496035457
YLL062C	-0.030993224280262417	0.00864131475028126
YLL063C	-0.03160115066302735	-0.07626847642759499
YLR001C	-0.028866360552043814	-0.01830947714475371
YLR003C	-0.04246172880045682	-0.054158659016449444
YLR004C	0.006317177334389645	-0.013563743197452864
YLR006C	0.04386605267816742	0.010157955430840476
YLR011W	-0.037056583608826146	-0.004281626451903945
YLR012C	-0.03418394984351313	-0.026877916525036565
YLR013W	-0.03418980102668861	-0.042050593773635896
YLR014C	-0.019833577944052955	-0.02893390110986228
YLR015W	-0.0291589086631238	-0.012304815711965183
YLR016C	-0.018042997608737395	0.01067545615245094
YLR017W	-0.03708803606371476	-0.025753165565617808
YLR018C	0.0066327748242127295	-0.0263696716962805
YLR019W	-0.024986889290238103	-0.0031759878746052206
YLR020C	-0.02039258029772476	-0.043188979505272763
YLR021W	-0.021358782769052898	-0.006322277790078955
YLR023C	-0.010218513503198216	-0.043831942839332776
YLR024C	0.007046191396270654	-0.012944493036097078
YLR025W	-0.009064738095013493	-0.023822173771167538
YLR027C	-0.04986679212069424	-0.04836279020043554
YLR028C	0.005880157618803777	0.01171358759911975
YLR030W	-0.008213804692473958	-0.022475602619028714
YLR031W	-0.030823468028201705	0.007467375348040212
YLR032W	-0.013247160190949177	0.3893255482851842
YLR034C	-0.09268202727864729	0.04813169928715507
YLR035C	-0.008583104702025784	-0.0035216322377796434
YLR036C	-0.07392498815632566	-0.03661467069428656
YLR037C	-0.06990268413037155	0.022998806031881584
YLR038C	-0.004270097353709783	-0.06953836145724615
YLR039C	-0.042146435060836956	-0.026669986705818174
YLR040C	-0.07861156588461836	-0.006636905326982013
YLR041W	-0.011637141215307144	0.010224037170703998
YLR042C	-0.010651920841420493	0.0013652085653485088
YLR043C	0.04373589150469565	0.05640154118415678
YLR044C	0.0756286242843574	0.061922109811733225
YLR046C	0.0259384757985859	0.03420866849676992
YLR047C	0.5808545164028405	0.536926038202489
YLR048W	-0.07122343421104264	-0.07853862873809053
YLR049C	-0.013008562102924151	0.03321695376890723
YLR050C	0.004161590125254151	-0.04704799523894659
YLR052W	-0.031230142439013887	-0.062156106991441834
YLR053C	0.06958044716465603	0.06113468871898233
YLR054C	0.009372879376010923	0.030588594169447085
YLR056W	-0.04720744601358525	0.004100181835505801
YLR057W	-0.02547030376745066	-0.00911492159402995
YLR058C	0.006323197549219445	0.007245408600545506
YLR059C	-0.02301886743652216	-0.0309767001862045
YLR061W	-0.01844986016024837	-0.05729645136148974
YLR062C	-0.0236520780125292	-0.04462150489175168
YLR063W	-0.010973423857148168	-0.0005793321137471429
YLR064W	0.042530426572584136	0.035108348182563726
YLR065C	0.10342758762583922	0.13965388338363333
YLR067C	0.03739925167028381	0.027315416493649353
YLR068W	-0.06199654365688998	-0.11151109415022818
YLR069C	-0.06102417202026554	-0.045008361475015565
YLR070C	-0.024523202197474482	-0.03868619529855843
YLR072W	-0.047105896781211146	-0.0501439394305772
YLR073C	0.007005826576166078	0.030709261084591148
YLR074C	-0.0021578774906855533	-0.010993703803641354
YLR077W	0.0025456439554550933	0.04211775076580928
YLR079W	-0.06191202295605796	-0.02231961249961389
YLR080W	0.23409312012263742	0.18353965969391461
YLR081W	-0.03186882335819125	-0.022986198597360126
YLR082C	0.08807459344419716	0.13574035860987327
YLR083C	0.02804475150106198	0.11959923374217346
YLR084C	0.014538868949033895	-0.030113987700421434
YLR085C	-0.03848956562793841	-0.02510159416192295
YLR090W	-0.020186863545187565	0.008861457499520204
YLR091W	0.21224396400618564	0.07033486745117352
YLR092W	0.37385653024827675	0.6137916620295761
YLR093C	6.635929974106328	11.343867013444681
YLR094C	-0.002989972987717267	0.016631254727778877
YLR095C	-0.030583098240546253	-0.021267390795429206
YLR096W	-0.022492301488270992	-0.005437685486022229
YLR097C	0.10714547858734147	0.21124609113068268
YLR098C	0.09102891926888004	0.13413912170190537
YLR099C	-0.09820936572216403	-0.03850626360547565
YLR102C	-0.028524552237283583	-0.026598018823213408
YLR104W	-0.018672399985805447	-0.011009980893868046
YLR107W	0.014512666524733287	0.02939620557384774
YLR108C	-0.02706041576923343	-0.05549665913308292
YLR109W	-0.007308563432678202	0.05483632823215057
YLR110C	0.025540315783804085	0.029109123734582177
YLR111W	-0.0325139808526655	-0.03398028288498482
YLR112W	-0.0036943347752733655	0.038544705200511634
YLR113W	-0.004720666932165829	0.003431836729584279
YLR114C	-0.037331542079855784	-0.05645341209163105
YLR118C	-0.02481896629007379	-0.028275730850511018
YLR119W	0.04219058767908283	0.07030173272955598
YLR120C	-0.010243906118455241	-0.04583316739336854
YLR121C	0.0013738018749179784	-0.024203647140365058
YLR122C	-0.004549093112704624	-0.03096146232488144
YLR123C	-0.014276932557171308	-0.04176673404805693
YLR124W	-0.048913998455100985	-0.032145635979743584
YLR125W	0.08224365084596547	0.09682775618467553
YLR128W	-0.025564927473799372	-0.033210147535326036
YLR130C	0.26272574947835164	0.25066573421085603
YLR131C	-0.013247160190949177	-0.00397042681385985
YLR133W	-0.03184777986408325	-0.036601342113253985
YLR134W	-0.013813206045963913	0.012360366446818618
YLR135W	-0.003880971913282037	0.019587203799161016
YLR136C	-0.035857538285356844	-0.01920772780479388
YLR137W	-0.049975224144277235	-0.0006772594977147558
YLR139C	-0.019578215793987448	0.0951738488659059
YLR142W	-0.024034881399075118	-0.029367277504778543
YLR146C	0.0030884293236932764	-0.014146947756613635
YLR148W	-0.0592594503430294	-0.01798359922764008
YLR149C	-0.010852736483819644	-0.06452373534920658
YLR150W	0.08950266117846817	0.17598099395287106
YLR151C	-0.009213591840145136	-0.00439635804637711
YLR152C	-0.07506127491696173	-0.0001810013896682192
YLR154C	-0.016507780577794517	-0.0020875904873226404
YLR164W	-0.07848196831552505	-0.010012218254723976
YLR165C	-0.044667128908146385	-0.002990591496449254
YLR168C	-0.012096576851882696	-0.002131540344934962
YLR169W	-0.009424319849317221	0.09699754827755584
YLR170C	0.08063485898260991	0.10586964910537064
YLR171W	-0.02987611486941656	-0.00758553817851846
YLR172C	0.33618807914686727	0.10074075514078074
YLR173W	0.03690658002421644	0.0567959973775774
YLR174W	0.14908504066216066	0.18891221303786118
YLR176C	-0.005366104477018012	-0.04550051834673177
YLR177W	-0.0553390228099341	-0.07617328313417907
YLR178C	-0.0954812740371799	-0.07595697806147848
YLR179C	-0.04535542775066761	-0.044405585703101186
YLR180W	0.057085411844764525	-0.005153256405669733
YLR181C	0.04789153864748925	0.034604472319530066
YLR182W	-0.0927725948340465	-0.06373925891393999
YLR183C	0.19118356621451787	0.16053935888454776
YLR184W	0.05538737347551591	-0.01449082819745085
YLR185W	0.0178017993035807	-0.02160390041183122
YLR187W	-0.024861729120205286	-0.04618564026076211
YLR188W	0.03230754415215737	0.008020498632546691
YLR189C	-0.01833324192373329	-0.036126512775177005
YLR190W	0.0016178661416213702	-0.04235816158210835
YLR192C	0.3033269989885297	0.25203983739967595
YLR193C	0.08648146705383959	0.032565466283827504
YLR194C	-0.006593801037981589	-0.0034764841295418947
YLR199C	0.012959075152300107	-0.006948729974961122
YLR200W	1.1918195199872819	0.6271178093983283
YLR201C	0.1059733949455778	-0.020622470937176056
YLR202C	0.040688886790204694	0.012392927561077344
YLR203C	0.02410987495412893	-0.04924064381637253
YLR204W	0.046255429902706854	0.021969992219408027
YLR205C	-0.03875990387137113	-0.020304880559878717
YLR206W	-0.052292441483621985	-0.028581585583041996
YLR207W	0.019181877065681936	0.05589767014393808
YLR209C	-0.09224961248411534	0.01583209275748826
YLR210W	-0.022247253614970187	0.07071985778213574
YLR211C	-0.029554619353103138	0.004359452176493741
YLR213C	0.019741923399056324	-0.025648621748891747
YLR214W	0.038018915765344	0.008310223392313186
YLR216C	0.615615789570443	0.6709774081667803
YLR217W	-0.054595258739779565	0.08075830110931263
YLR218C	0.00799648632081522	0.025721820429873726
YLR219W	0.05365977020771488	-0.020956988251532156
YLR220W	-0.0135027206522915	-0.03599190695678802
YLR221C	0.33617045262192546	0.4506519585637114
YLR224W	-0.022550787901904172	-0.07479997513926288
YLR225C	-0.07649231830874301	-0.06950065718817329
YLR226W	-0.07945641882970483	-0.07672102529393017
YLR227C	0.09066978478859573	0.10106980911408026
YLR228C	-0.0048606386003986245	0.01679040179333723
YLR231C	-0.013386047904623078	0.03584704339236983
YLR232W	-0.006999612582561042	0.038726644562157096
YLR233C	0.0004124780703235696	0.051047008161803395
YLR234W	0.003486605758445229	-0.031396760076600784
YLR235C	-0.005502917804295139	-0.01706338887300328
YLR236C	-0.013247160190949177	-0.00397042681385985
YLR237W	0.25229249714918567	0.3032498933572039
YLR238W	-0.03309041771931428	0.020347097254298868
YLR239C	-0.02199826304533695	-0.06435040159964485
YLR240W	-0.04344066032307287	-0.029228867312743254
YLR241W	-0.029421167298020474	-0.008876206965946078
YLR242C	0.738957126792342	0.0002135729212363539
YLR244C	-0.08373736668508201	-0.055319829175245125
YLR246W	0.005941179176153039	0.034394701277783865
YLR247C	-0.01361799240752276	0.009382203823724917
YLR248W	0.01619085995426636	0.04389300610533657
YLR250W	0.009496176002513358	0.05589451140140056
YLR251W	0.0009344653415265489	-0.02509405932142061
YLR252W	-0.01105500946716933	0.059161585039068584
YLR254C	-0.03831562311246319	0.027560335467831536
YLR257W	-0.02732855925285497	-0.060140389376976335
YLR258W	-0.08379920901751814	-0.06750328687369916
YLR260W	-0.022096759916884107	0.07974694592663538
YLR261C	-0.1128695795568442	-0.1046033810665646
YLR262C	-0.04339515698595048	-0.1368101534694708
YLR263W	0.02719632908529861	-0.017261023250432873
YLR264C-A	-0.009538735436407543	0.0032997755295398013
YLR264W	0.04395632970832687	-0.03216779013675626
YLR265C	0.0020899470194473734	0.0030572241158554245
YLR266C	0.025578666267389975	0.09298379899606922
YLR268W	-0.020060550855756948	-0.11494333783731497
YLR269C	-0.029519789536185285	-0.08392686397959272
YLR270W	0.4957367311241355	0.3363671148973538
YLR271W	0.7111974929143297	0.5220098271405592
YLR273C	-0.038590934848982114	-0.0628357887333931
YLR279W	-0.014491605574492469	0.4614514805404084
YLR280C	0.03990665498969997	0.0631492496055216
YLR281C	-0.006171880771366884	-0.02665192485881913
YLR282C	-0.01025197180089486	-0.042224650670916436
YLR283W	-0.0237715526346726	-0.08769697696233493
YLR284C	-0.03903100793374908	-0.03663596122215551
YLR285C-A	0.019918344530245213	0.016647586690058426
YLR285W	-0.003634453186852637	-0.048095605634763006
YLR286C	-0.002851531591665612	-0.0334241653067521
YLR287C	-0.0018337149611387913	-0.07414209533911671
YLR287C-A	-0.03499194351213641	-0.01616921823314802
YLR288C	-0.0018820511913337087	0.057876978583931406
YLR292C	0.02764388459045765	0.12740731106172568
YLR294C	-0.012046054440914073	0.02795233004374489
YLR295C	-0.01385016057543808	0.04742922962238762
YLR296W	0.0029589505838829213	0.02547358591705298
YLR297W	0.011036666190199423	0.02075508315070304
YLR299W	0.022982523465918163	0.1088066025276615
YLR300W	-0.00011499835445100121	0.09862606680256357
YLR303W	-0.04273147502607222	-0.07259004144920542
YLR304C	0.005444312608651493	-0.009111002181028961
YLR306W	-0.03635605556662987	0.07933928345707764
YLR307C-A	0.05338753019981852	0.03733121723638556
YLR307W	0.0035973677048857923	0.1145332017833081
YLR308W	-0.013247160190949177	0.7523679868381467
YLR309C	-0.009294084390854407	0.040056148052341325
YLR311C	-0.008126145536648447	0.13203126076087102
YLR312C	2.707741080524239	-0.0019638146960076013
YLR312W-A	0.05542908427259416	0.3912822309355504
YLR313C	0.020053615875881364	-0.020096921219907252
YLR315W	0.0038133657036106975	0.053136295219253504
YLR318W	0.011402981009452326	-0.002503546246360792
YLR319C	0.001067377633632068	0.09050992886292397
YLR320W	0.0261206618272559	0.02389808643452239
YLR322W	0.03926136451509997	0.07356586193173585
YLR324W	0.5776960432258734	-0.052972218921300177
YLR327C	-0.06993377623909668	-0.07865046648995193
YLR329W	0.026313266347397543	0.06608205940939024
YLR332W	-0.05553867527453925	-0.045662228242449386
YLR334C	0.024257909496638887	0.06358888766446687
YLR335W	0.0005797850574537306	-0.030366620238412436
YLR337C	-0.04680239228918887	0.014030854770599182
YLR338W	0.004013025182549426	0.02087264566905925
YLR342W	0.0041627591101890925	-0.038896921303696215
YLR342W-A	0.022694713103704568	0.05367854981695545
YLR344W	-0.012966702423764092	-0.06284054454165365
YLR345W	-0.01989554181406825	-0.10510035052240702
YLR346C	-0.013496113900227914	-0.01315104497191678
YLR348C	-0.017687997214835324	-0.02408968068542999
YLR349W	0.027784448475939503	-0.03643362176087158
YLR350W	0.028788418029691707	0.0066571130920778515
YLR352W	-0.013247160190949177	-0.00397042681385985
YLR353W	-0.0008248932371088443	0.06747025655833558
YLR354C	-0.03841954523143349	0.01943920874144937
YLR356W	-0.0034761854860365293	0.02717871418333414
YLR357W	0.039411436609153895	0.15643471260469338
YLR358C	-0.07635564216579667	-0.01008538880250532
YLR360W	-0.026460972242821842	-0.07528766869549675
YLR361C	-0.026961921324276873	-0.04317070962791135
YLR361C-A	0.019110060977719032	0.0010969370754637566
YLR362W	-0.013247160190949177	-0.00397042681385985
YLR363C	-0.04174596407095986	0.06299471551847723
YLR363W-A	0.022630237640965157	0.08172309639450152
YLR364W	-0.023407830213448153	0.1260251998414366
YLR365W	-0.0314218330962618	0.05011032070720627
YLR366W	0.023179321160619232	0.08372768903796766
YLR367W	0.03503296052863426	0.010090958276963763
YLR369W	-0.0413187578302584	-0.06554803886830868
YLR370C	-0.013414839152519195	-0.015938879723378298
YLR371W	-0.003722681078002503	0.013218415561958493
YLR372W	0.08581803637233469	0.23767921856118748
YLR373C	-0.005803639247459362	-0.0017549474391320313
YLR374C	0.039166245544451306	0.005267932268718813
YLR375W	-0.008199869419656926	-0.02114305790541638
YLR376C	0.0453674582034024	-0.006747828187776931
YLR377C	0.000447304492781967	0.09960877550595792
YLR380W	0.017687381522411925	0.055112741592020266
YLR381W	0.014275719890812007	0.06357235927352087
YLR382C	0.013040080414897919	0.007107209754275843
YLR384C	-0.0543884450761069	-0.09015858348355572
YLR385C	-0.004629079660155913	0.0032881702331980975
YLR386W	-0.010871492300884243	0.10200261407181412
YLR387C	0.03304264732575567	0.07497001250510996
YLR388W	0.016677993663787836	0.0026924444890944234
YLR389C	-0.004704522477542414	0.022834037237278015
YLR390W	0.024048939124200874	0.016463203001676502
YLR390W-A	0.06575574451658127	0.033812194279900364
YLR392C	-0.007855551241983876	0.006439123105684246
YLR393W	-0.02113024041148898	-0.012020344432846134
YLR394W	0.03374311581724011	0.008425108233517341
YLR395C	-0.07557897216671833	-0.032860813294271735
YLR396C	-0.05005751763691344	-0.013311907466956957
YLR398C	-0.0370691187755628	-0.0473358446033371
YLR400W	-0.013696229703407909	0.05285714341917028
YLR401C	-0.03150654672241616	-0.0050419560924512144
YLR402W	-0.037032706646002236	-0.06694074383333624
YLR403W	-0.013247160190949177	-0.00397042681385985
YLR404W	-0.09321948428828435	0.004767800625248318
YLR405W	-0.07043568708425452	0.053888082607133264
YLR406C	0.030489555246688792	-0.011924609947614581
YLR407W	0.005519580136515825	0.0725229206584658
YLR408C	0.009119147560001527	0.06407473117278993
YLR410W	-0.0544204907871412	-0.03171191500727512
YLR412C-A	-0.054460365400148134	-0.018575372589769868
YLR412W	0.015529027098251996	0.0760491242867754
YLR413W	-0.04648269747901487	0.0045649274792592285
YLR414C	-0.061037794553744106	-0.10126391440954628
YLR415C	-0.024350574654901577	-0.0003132543922522842
YLR416C	-0.03632623058726404	-0.007454419253669939
YLR417W	0.027043982818459232	0.008433526846392715
YLR418C	0.00769500219844477	-0.007106020699751662
YLR420W	-0.05641581040061209	-0.015884164965549438
YLR421C	-0.09046295899501819	-0.016315140664197352
YLR422W	-0.019742108010199225	-0.002120179137860408
YLR425W	-0.03366022197360076	-0.029480792629138927
YLR428C	-0.009138408286079185	0.018061348474277907
YLR429W	-0.03837380325754016	-0.018421418974480425
YLR431C	-0.007011779752507611	-0.006296914035909062
YLR432W	-0.025510787983739302	-0.01723152722719566
YLR433C	-0.028034694399389527	-0.014587306727608856
YLR434C	0.02817033918517767	0.044944310453140575
YLR435W	0.05210022681097738	0.13877186239423642
YLR436C	-0.03685484636864165	-0.06275973700214665
YLR437C	-0.02311016455087582	-0.011985356578731678
YLR438W	-0.019783696489185487	-0.013743059535873542
YLR439W	0.0298845898275995	0.11936431021853369
YLR441C	0.020859502494712284	0.06957769125825383
YLR442C	-0.013247160190949177	-0.00397042681385985
YLR443W	0.06928699880385118	0.014733075159122956
YLR444C	0.0068597704947217	0.01052257479183123
YLR445W	-0.024838489139662013	-0.02750597620657288
YLR446W	0.04058389344496687	0.029238969052229506
YLR447C	-0.08063571548665618	-0.031745680977322416
YLR448W	-0.057280043940976966	-0.021200221756315335
YLR449W	-0.015847772328505663	-0.012128942558670405
YLR450W	-0.03170625762675182	-0.04700823230663399
YLR452C	-0.06924361880337894	-0.11949946743392353
YLR453C	-0.026791472544024877	-0.03773103709582875
YLR454W	-0.008946541341534508	0.0006311953200701145
YLR455W	0.018023120268515182	0.017824519333016157
YLR456W	0.03937501903497903	0.012099632876140385
YLR460C	-0.017502130679121347	-0.0010355851215420938
YLR461W	-0.010328612372083205	0.007487141913410967
YML001W	0.004775603615945184	0.013799192055219334
YML002W	-0.00824637633218142	0.04003782033522702
YML003W	0.03995185828468075	0.04022891466674953
YML004C	0.07526538373127574	0.04033702830261985
YML005W	-0.011790497048880447	-0.02495658048749195
YML006C	-0.01837655917417164	-0.0018414525564951695
YML007C-A	0.26247712185884786	0.252037457487645
YML007W	-0.002875687878878926	0.013414994832122128
YML008C	0.4069102258352392	0.44158529485618553
YML009C	-0.01471304911765896	-0.010401713681414893
YML009C-A	-0.05796239867844451	-0.005792413651638755
YML009W-B	0.027610426075762487	0.03428363873060897
YML011C	-0.005813549169859409	-0.04416191685335911
YML012C-A	0.08379381189041052	0.042966622823705426
YML012W	-0.020566817108686585	0.007099791629795169
YML013W	0.0031738483518308465	0.012023676319709544
YML014W	0.10684420756632618	0.08504488792774452
YML016C	0.0152696057227659	0.013691690743825513
YML017W	-0.023779616478380505	-0.0012818434054004282
YML018C	0.11155696085645735	0.0952666180683983
YML019W	-0.026667116366671986	-0.041723397408323634
YML020W	-0.012546509157711784	0.020106302224893995
YML021C	0.051468633796358534	0.0017292070146899044
YML022W	0.0443977005340394	-0.05351211162332477
YML024W	-0.07411617963341181	-0.023444443411722072
YML026C	-0.04564744436602013	-0.03020765980332595
YML028W	-0.042835510506505095	-0.015303814301117475
YML029W	0.010112723114568888	-0.01161549073533418
YML030W	0.0025374108228082668	0.006878949122008363
YML032C	0.023648211236522814	0.028334499549565545
YML034C-A	-0.011847674610999216	0.002542313715169067
YML034W	-0.02145061268083626	0.0024296307109102555
YML035C	6.343092350106297e-05	-0.03254744437205362
YML036W	0.21841017402733082	0.27300484420729715
YML037C	0.6819912162948106	0.6431632888586064
YML038C	-0.015949841261143696	0.012894746416815274
YML041C	0.009746687180848996	0.0417554942554225
YML042W	-0.049406636121689725	0.016708352735379406
YML047C	0.012328941521726573	0.062480228451292925
YML048W	0.13601050168993745	-0.03086822231866711
YML050W	-0.025233966883446556	-0.0319550797906631
YML052W	-0.033003892763865804	-0.07209875966071094
YML053C	0.0062344278852445355	-0.014043373869809308
YML054C	0.007017437104541846	0.024336181318072504
YML054C-A	0.004597660090256094	0.011974862218140998
YML055W	0.019442004476274664	0.0038363116891409334
YML056C	0.07540197002885131	0.10900506898963028
YML057C-A	-0.017781238209124372	-0.00503420490350255
YML057W	-0.023068124017033887	-0.03428740597797104
YML058W	-0.025035316763382665	-0.03321959420055553
YML058W-A	-0.08348450632064125	-0.037906179951901486
YML059C	-0.026961958863363025	0.0033315634379894733
YML060W	-0.003904507908332921	0.07710844484572359
YML061C	0.024893169080806552	-0.016641180475514064
YML062C	-0.08339497920727826	-0.09490930481066895
YML063W	-0.06363048310355537	-0.0261901614873199
YML066C	-0.026609955557307483	0.04149209888721907
YML067C	-0.044087573072629366	0.0014017172253947463
YML068W	-0.02373796885101796	-0.0208003335455809
YML070W	-0.016243998474904597	-0.012445125110976986
YML071C	-0.033120168286545515	-0.023979081544186223
YML072C	-0.019513359271121335	0.03969828686374791
YML074C	0.005803076451172114	0.021052181187724117
YML075C	0.061781163467515714	0.04025066066429429
YML076C	-0.010876712108726686	0.0033999619304847383
YML078W	-0.0035070059725307474	0.026446661554913854
YML079W	-0.04908270347505249	-0.011559715022662427
YML080W	-0.023253306858991817	-0.003879548994059601
YML081C-A	0.008425587716065736	0.008653447971368673
YML081W	-0.004874685355461548	-0.008727529590272667
YML082W	-0.012589096602294634	-0.005685939575507125
YML083C	-0.03380952655292641	-0.036291215378057226
YML084W	-0.01909006097192442	-0.036531823150232706
YML086C	0.10889797098711555	0.07613820735312897
YML087C	0.06520819801735422	0.04133242148790954
YML089C	-0.0224813061331793	-0.04872217393290097
YML090W	-0.0268221506635714	-0.0021056644214022123
YML094C-A	-0.026780583241124187	-0.011752362336994872
YML094W	-0.052972129979273606	0.003573589480727379
YML095C	0.00040650821312824474	-0.03455640396559377
YML096W	0.06524496021372046	0.014529739684386494
YML097C	-0.06078145912522645	-0.028112931737918078
YML099C	0.04671401579176913	0.013647807191964937
YML100W	-0.014073713968520626	-0.020123952676461984
YML100W-A	0.02743698824493712	0.006164317897780146
YML101C	0.04326649553944569	-0.0005159356041272171
YML101C-A	-0.10767689787233095	-0.04998534642986748
YML102W	0.02106187232017201	0.41659522736766547
YML103C	0.1143251831524497	0.2175348216955264
YML104C	0.0003216966671623343	0.013947520978667104
YML106W	-0.04662804611382095	-0.006017461086451443
YML107C	0.0009297522441925926	-0.0002455008047651062
YML108W	0.03923230165873829	0.01806902879601151
YML109W	-0.0025550542880949786	-0.004247950987663595
YML110C	-0.004721681776931231	0.04203209818038247
YML111W	-0.050652087079893354	0.29988834475316556
YML112W	0.007636712420315935	0.16505851335014105
YML113W	0.014630397172726328	0.0010876830385487292
YML115C	-0.00022701745335519698	0.021336001968198987
YML116W	0.019533453848135728	-0.00958926695393494
YML116W-A	0.013965028036960437	0.0009963655121899718
YML117W	0.030748840072922046	0.04272090100653815
YML118W	0.0029056032819500303	-0.011995888242038141
YML119W	0.011986563069810323	0.00945292867223474
YML120C	-0.008585089660586777	-0.018153266984622485
YML121W	-0.031199234493554225	0.034249513026010314
YML122C	-0.07799139839008494	0.019603500820213615
YML123C	-0.04155350280890921	-0.03353301818303152
YML124C	-0.03630570574780355	-0.030083411251429132
YML128C	0.0014257568128066005	-0.004888124831552174
YML129C	-0.012594186513615173	0.01401037396047987
YML131W	-0.035281888926254924	-0.011226723872991316
YMR001C-A	-0.04188193629453355	-0.033392250958707376
YMR002W	0.02458257579509777	0.040183614838989246
YMR003W	0.08993279338767783	0.14300938328215265
YMR004W	-0.029900166977522052	-0.007087380063356269
YMR006C	-0.02344766896870974	0.004612103049860061
YMR007W	-0.003964858412180039	-0.03755379053692181
YMR008C	0.19444889819684963	0.5353527216018964
YMR009W	0.001992731644148406	0.01533465051720453
YMR012W	-0.034158223351817105	-0.07646091851434042
YMR013W-A	-0.0480969701368099	0.019626164790978493
YMR014W	0.05292639414471952	0.061770034286237674
YMR015C	0.03899399290237764	0.1612866720980442
YMR016C	0.06869027995708717	0.12815347397434507
YMR017W	-0.020498486768166305	0.020276758582118942
YMR018W	0.11634968750075315	0.14263320339887625
YMR019W	0.022713066344391363	0.047139418651579085
YMR020W	0.002723211765498899	0.038966487777790056
YMR021C	-0.003133885207406518	-0.13356574650047662
YMR022W	0.013251119593014001	0.11857881609766746
YMR023C	-0.03955056112071579	-0.05635401066243432
YMR026C	-0.037984622541059755	-0.12383526442897276
YMR027W	0.08030119133438121	0.21997087149869127
YMR029C	0.023347076000566982	0.033251368459972105
YMR030W	9.66291651908787	13.456272181288147
YMR031C	-0.01663304965141375	-0.01682706978089317
YMR031W-A	-0.05060529468573005	-0.06789770548332344
YMR032W	0.0011158546234453107	-0.1201750958211573
YMR034C	-0.018847018876591688	-0.023630548857074947
YMR035W	-0.03194194606497949	0.0810900253119789
YMR036C	0.014210633375983137	0.00024159961334125954
YMR037C	-0.027293819799487234	-0.03108052018068753
YMR038C	0.001133383307139145	-0.025258932824551127
YMR039C	-0.02109235850811115	-0.041834768396521976
YMR040W	-0.014817417591604733	0.010005297412931213
YMR041C	-0.006713161512399557	-0.014625718448947854
YMR042W	-0.04789209016510185	-0.04665776324382475
YMR044W	-0.041829563247441234	-0.0544549062626037
YMR048W	0.00946490339952529	-0.029662261118930885
YMR052C-A	-0.036222779995024	0.003053468058056145
YMR052W	-0.04245783286273739	-0.035819803305424745
YMR053C	0.12860705207198628	0.13002380184690832
