orf	hap ? | growth (colony size) | expression of MELK | SC - Leu, Gal [2%] | Zhou L~Foijer F, 2021	hap ? | growth (colony size) | expression of MELK-kd | SC - Leu, Gal [2%] | Zhou L~Foijer F, 2021
YFL034W	0.9297346469819138	0.8455028038969202
YFL036W	0.7420761672940626	1.1698196711240876
YFL040W	0.9770494213204478	0.7141842655743039
YFL041W	1.2073731206245062	0.9765101758517355
YFL041W-A	0.9549997660080978	0.8878008268368919
YFL042C	0.9379371644790796	0.863399743140886
YFL044C	0.8221645262548357	0.4622855857972068
YFL046W	1.2887016900907922	0.7409518723646237
YFL047W	1.2394422155288742	1.0125149571124108
YFL048C	0.9530285211896914	1.0624229523494437
YFL049W	1.1328699405464981	1.086715813401603
YFL051C	0.9670529225432257	1.070602408726631
YFL052W	1.0538598048819268	1.161115068119475
YFL054C	0.8235714558747712	1.0897392894116196
YFL055W	1.2213688798678166	0.8948393763720887
YFR001W	1.8250085133919451	1.783019529494024
YFR006W	0.9204150981349835	0.9868229111567305
YFR007W	1.2007855987427023	0.8918905581812846
YFR008W	0.9861883480846038	0.9260332124658683
YFR009W	1.163749735190794	1.0357931955170885
YFR010W	1.0337325398142592	1.36604208564281
YFR011C	1.0920125039582391	1.125813625515296
YFR012W	0.9933156032953362	1.1036251525457448
YFR012W-A	1.034883625119661	0.79927009426767
YFR013W	1.0355080605496862	0.9898959366113225
YFR014C	1.059766930303639	0.8314014754436831
YFR015C	0.660979024048814	1.2483700523921653
YFR016C	0.9014954762173915	1.1135727436317113
YFR017C	1.1559674848385506	0.8104492963568966
YFR018C	0.7378814693162634	0.6328971335299319
YFR019W	0.9056361262903688	0.8972933077859505
YFR021W	1.0894978859500184	0.6054136622924351
YFR022W	1.2228484953579433	1.1018634112046435
YFR023W	1.236402247804911	1.6079224038989288
YFR024C-A	1.0512726989832397	1.2404217039925862
YFR025C	1.0476627649739196	0.8864090831233908
YFR026C	0.35836532655737013	1.32408403552437
YFR030W	1.0338903866496845	0.8517778365413283
YFR032C	0.892952840363523	0.8992270137940541
YFR032C-A	0.8443799468499602	0.6439912491815276
YFR032C-B	1.0366809958344962	0.3873705280901368
YFR033C	0.953501788392754	1.0165071438479678
YFR034C	1.4934133957502855	1.2300066981047626
YFR035C	79.96309828279124	74.26508295625922
YFR036W	0.9086455272655649	0.9615106932793878
YFR038W	1.001288979800707	0.9608068335279812
YFR041C	0.9115393991181319	0.8328092306764661
YFR043C	0.6596839180551695	0.9808622838111899
YFR044C	1.0991114657368575	0.751102601127266
YFR045W	1.178396032993496	0.949072082537929
YFR046C	0.8591711928820711	0.8778640327637265
YFR047C	0.7519686843092322	0.8455019585391138
YFR049W	0.8100215841611265	0.6914599441878394
YFR053C	1.0733893542462891	1.0708519842066986
YFR054C	1.0285285880501347	0.9909288099978553
YFR055W	1.2144237210063473	1.1574484569429462
YFR056C	0.9853415620069449	0.8620276167394056
YFR057W	1.5080028166105166	1.6470143643125816
YGL002W	0.6455884542020494	0.8535559974155569
YGL003C	0.8260963389001219	1.1881249815294586
YGL004C	0.8546881908621842	1.0175302669171784
YGL005C	0.7877766257917087	1.818671324977676
YGL006W	0.6796377922739504	0.9684162484719807
YGL006W-A	1.0451181861247691	0.7175916934543425
YGL007C-A	0.8613700412395043	0.6840929324754687
YGL007W	0.7080523485455346	0.7263446123002297
YGL010W	1.0699446729863211	1.2914590152521483
YGL012W	1.0	6.222222222222222
YGL013C	1.026315789473684	15.00392195069766
YGL014W	0.8288587596979332	0.18660945997412978
YGL016W	0.7867402682584332	1.3398362882636405
YGL017W	0.829430823200085	0.8772325365068308
YGL019W	0.721953890939311	0.6407093536958501
YGL020C	1.277951030245244	0.8474002386761584
YGL021W	0.7087608741222451	0.6526287837033262
YGL023C	0.669521520726882	0.8647287413777599
YGL024W	1.1671067905040782	0.9930851793525652
YGL025C	1.1435439995138692	0.7905168260223483
YGL026C	2.0005039396196533	1.3302494393274464
YGL027C	0.99660867998917	0.668396770472895
YGL028C	1.0	1.0
YGL029W	0.8864519369444478	0.9450107873092787
YGL031C	1.1724382539328952	0.954769412492845
YGL032C	1.3730797592107609	0.8690674295479596
YGL033W	0.9657981977148665	0.5859206241756361
YGL034C	1.0420622246385973	0.8449616274646129
YGL035C	30.546459970511407	30.72864113505824
YGL036W	1.498462788610181	1.3362217436687363
YGL037C	1.1425360169316001	1.0266663529339954
YGL038C	0.6737468139337297	0.55607476635514
YGL039W	1.0706492746564102	0.6229445217148323
YGL041C	1.068654777820816	0.9719126086645099
YGL041C-B	1.0186721201815296	0.9782806755707792
YGL042C	2.20595980188445	0.9797631699236886
YGL043W	0.5868870213325915	1.0078136083334008
YGL045W	43.314330342155706	13.953952165258903
YGL049C	0.7478870929693455	0.7873748363206147
YGL050W	0.9805951219970218	0.8095142815683712
YGL051W	1.2052430375160577	1.372449395019437
YGL053W	12.944456535690565	26.036334036334036
YGL054C	1.0899119618919901	1.1204803375879864
YGL056C	0.8342146172176198	0.5494697868691847
YGL057C	0.9630642969536641	0.984158564986573
YGL058W	0.7435399733812501	0.75943495677841
YGL062W	1.3339332969958078	1.0994710674864656
YGL063W	1.171485144533171	0.8566740588166608
YGL064C	0.9410225641038021	0.8305294444561078
YGL066W	0.7401401707890934	1.2391534926123866
YGL067W	1.281328936178564	1.013094628961471
YGL070C	0.704171423135464	0.9759670709616675
YGL071W	0.8271205918264742	6.828001375988978
YGL072C	0.9764359211819483	0.5079202905352195
YGL076C	1.082523756436798	1.6205918264741792
YGL077C	2.359130669227015	1.8423329420459975
YGL078C	0.9375590293153017	1.0346592896259628
YGL080W	1.939964835254788	1.6989718849088553
YGL081W	0.8359140488813986	0.923874945042018
YGL082W	1.076581934317493	0.6683936807171733
YGL083W	1.232026884175281	1.069331290447529
YGL084C	0.6300294073925969	1.1540622246552286
YGL085W	1.0291223612320441	1.3853241925602304
YGL086W	1.627239502617481	2.5344274371056943
YGL087C	2.3325388317768847	2.5622773732599797
YGL088W	0.9508113175384775	1.349497955063007
YGL089C	30.032217824926544	32.50715475892251
YGL090W	1.2972911660398887	1.3023355965715984
YGL094C	1.2510042575886258	1.39284808349286
YGL095C	0.5535714285714285	0.6294642857142857
YGL096W	0.7874399222501911	1.2084914723968074
YGL100W	1.0021516155669217	1.0651722323311146
YGL101W	1.1063323855495408	1.4086969788610844
YGL104C	0.9168234592902216	1.1795636555874893
YGL105W	0.3057431568394095	0.5219408908344871
YGL108C	0.963509720211102	0.9338417829455636
YGL119W	0.8821318146212659	1.0818837062182836
YGL127C	1.08612380208603	0.6374855357285333
YGL131C	1.3927354452434393	0.7926211721492264
YGL132W	1.1075335397419712	1.160404367013676
YGL133W	2.959321425450868	2.380106231693979
YGL134W	0.8659885977491344	0.9074918625784733
YGL135W	2.0786358205713036	0.935483870967742
YGL138C	1.1764893370557683	1.4153588862510897
YGL139W	0.9336132416614676	1.1572884545636473
YGL140C	1.453942427530162	1.73007530384091
YGL141W	1.1027039894167363	1.2692254814531236
YGL146C	0.8921675721807606	1.0089297526986678
YGL147C	0.9599647470041726	0.7389031910176315
YGL148W	3.1032002048131075	2.6222515078499327
YGL149W	2.850005991716514	2.6920945049824554
YGL151W	1.1002389885792676	1.2302623211049488
YGL152C	1.3013453666153996	1.1651580546559863
YGL153W	1.041649652919557	1.2375203708214755
YGL154C	1.01417831975437	0.9074543976957573
YGL156W	0.9882620655171032	1.0974369743013608
YGL157W	0.9554579085868976	1.0454186830100614
YGL158W	0.8909747506370961	0.9353392579240428
YGL159W	0.9161298508312549	0.7721990709609904
YGL160W	0.9058247023634104	0.8655923448757998
YGL161C	1.541032774668082	1.3580344297286782
YGL162W	1.0747590574553751	1.0739240509393475
YGL163C	0.9305773161378954	1.1427946239027589
YGL164C	1.1479234702025825	1.1624856438994067
YGL165C	1.0794459759385997	1.1239594752849305
YGL166W	0.9573042136011644	1.2070245837369125
YGL167C	0.9983825148242769	0.9509556384327067
YGL168W	0.874897868337964	0.8826298069962508
YGL170C	1.056288055637456	1.1977206038994261
YGL173C	1.2450117877062847	2.7211379243863365
YGL174W	0.7898004715792437	0.8681054118770298
YGL175C	1.4266583586756643	1.3734842857577212
YGL176C	0.9737289816665088	1.147921584446658
YGL177W	0.9671613290140929	1.1413860550163493
YGL178W	0.9386414704597236	0.9191194106652137
YGL179C	1.0785983265939776	1.1887099471775417
YGL180W	0.9961076302352244	0.9657387268516557
YGL181W	1.2436194373921057	1.1727123651237985
YGL184C	1.119742500210634	1.1433236075072573
YGL185C	1.4734574300829726	1.4379256129178806
YGL188C-A	0.96971461596317	0.9863113238468052
YGL190C	1.2131288904636215	1.145009215549278
YGL191W	0.8374742771526881	0.9977941804217817
YGL192W	1.1706528168940329	1.0355060650009629
YGL195W	1.0880976015671298	1.1636859424336166
YGL196W	0.98897284175169	1.2057842051331897
YGL197W	0.7937542296196198	1.427398129698477
YGL199C	1.0968727119366828	1.0885558556110855
YGL200C	0.573087431693989	2.084029529213955
YGL202W	1.1998254387746385	1.1703465218487785
YGL203C	1.0005346026957938	0.9298275171106672
YGL205W	1.0154893552176583	1.35288406781871
YGL208W	1.068094677352621	1.182228027489699
YGL209W	1.104188350072189	1.1913106701713712
YGL210W	1.0775125168465898	0.8799363837835292
YGL211W	0.9394748989486237	1.5165144828740904
YGL212W	0.9275423514475234	0.5216929663064781
YGL213C	1.1397380230211511	1.4825420650482655
YGL214W	1.9210693892524242	2.2690975433257203
YGL215W	0.8542713017952615	1.3536872124454105
YGL216W	1.3906242812618004	1.6343272105607654
YGL217C	9.802718102340341	0.7665881385804163
YGL218W	1.1325230785712939	1.5585501496741865
YGL220W	1.1625867287413998	1.546117827332164
YGL221C	0.9772971662785134	1.3073984879077805
YGL222C	1.2226876712042258	1.203644178596878
YGL224C	1.1822470235736706	1.6917177737365716
YGL226C-A	1.275795049831166	1.6963239865589113
YGL226W	0.9514693792537802	1.8209603533866254
YGL227W	1.0486987919660054	0.8754777070448797
YGL228W	1.1467876019233527	1.1084632693390992
YGL229C	1.3538427093690848	1.3563989379888672
YGL230C	1.2275452000616776	1.3621838846929526
YGL231C	1.237552636912991	1.0872138783718357
YGL232W	1.2299789586030094	1.0672104196380037
YGL234W	1.2543875070677528	1.558929237190754
YGL235W	0.8583858994965029	0.6089525124712607
YGL236C	0.9624502721054656	0.8523134809910701
YGL237C	1.3969648909195673	2.0267739582076154
YGL240W	0.6323652484999576	0.5356963394878445
YGL241W	0.8555792695890673	0.8091133282522387
YGL242C	0.9721773457640736	0.7802369947271955
YGL243W	1.1552844038076464	0.6516153581061025
YGL244W	0.9679131340752688	1.0736976746034976
YGL246C	0.8831168831168831	7.133116883116883
YGL248W	1.0951272933306626	1.3798255916921613
YGL249W	0.9886718144531393	1.2707627215878319
YGL250W	1.4024771066339266	1.2920142227890565
YGL251C	1.1604203126420878	1.121119497536487
YGL252C	1.3869353298959202	1.6141162317159228
YGL253W	1.0723084298658545	0.8024940657935126
YGL254W	0.8568785657495825	1.1434743707036643
YGL255W	1.0187987760726573	0.812307208083609
YGL256W	0.8779536167196945	0.8841285100739852
YGL257C	0.8354364672760702	0.9924208596099646
YGL258W	1.2706465679695214	1.5314771108740086
YGL259W	1.1504594788075868	1.1599590703702616
YGL260W	1.0319049160819187	1.155858322933643
YGL261C	1.0128211020475717	1.1865864421487171
YGL262W	0.8767916266716401	1.1585446739318306
YGL263W	1.0	1.0
YGR001C	0.8966122753310631	0.6458468989158811
YGR003W	0.7021194202077986	0.8713133316254074
YGR004W	1.0404163170925305	0.7240312999678595
YGR006W	1.0	1.0
YGR007W	0.7346419489520402	0.8412208043874654
YGR008C	0.733003809041687	1.1361371790032615
YGR010W	1.1534276672451707	1.139434360204653
YGR011W	0.9814424122547257	1.2337485080721768
YGR012W	1.1400940101203325	1.377784403535675
YGR014W	0.8203761415725688	1.1972488499787257
YGR015C	1.075959515179903	1.3098796643987556
YGR016W	1.0091062639215027	1.1700314798933047
YGR017W	0.6643041731482887	0.9224324262844732
YGR018C	0.8261142063600864	0.8633569837992656
YGR019W	0.5866200888761551	0.8237548815453399
YGR020C	10.141773693359452	21.170398519200912
YGR021W	0.438250629460194	0.7462881290818206
YGR022C	0.938072106446541	1.1105157447188612
YGR023W	1.2564886526397774	1.1270506303186039
YGR025W	1.0529226717665972	1.1223110231524185
YGR026W	1.0935821870604199	0.88270992676641
YGR027C	0.9502192216364471	1.0708994338847364
YGR031W	1.698144120471062	1.9761522572158718
YGR032W	1.044302825979037	0.8841420768582872
YGR033C	0.9981346837554096	0.895092008172349
YGR034W	1.2515643868722088	1.084379292908952
YGR035C	1.10446317081848	1.0168944764335424
YGR035W-A	0.998532988205225	1.02276969634269
YGR036C	0.8282962077828337	0.7734973131019824
YGR037C	0.8469053125913457	0.844499984894906
YGR038W	1.4608071571324521	1.4342321017595971
YGR039W	1.496438919063733	1.1589142314100922
YGR040W	1.2300178876139272	1.1423292954354836
YGR041W	1.2496333922774305	1.171078386396305
YGR042W	0.8882502687418475	0.9999744474040522
YGR043C	0.7664820999705957	1.0726934686574925
YGR044C	0.8007634117041683	0.8311216903003511
YGR045C	0.7948985413553561	0.7617115612822695
YGR049W	1.152864419512373	0.9316714467481505
YGR050C	1.3611844378200075	1.2340917156106777
YGR051C	1.2413389785011173	1.1066916131729794
YGR052W	1.4238718062434501	1.3931171217769187
YGR053C	0.7927786133862239	1.0768910510080867
YGR054W	0.241056981192493	0.6261041144604335
YGR055W	1.6147414577292623	1.032775666290732
YGR056W	1.1862541322258016	0.953415469241382
YGR057C	1.1211474908414776	0.7833184178258948
YGR058W	1.1063815803854837	0.8570579869092025
YGR059W	1.1108967549861026	1.0426395499330507
YGR061C	1.2466382985171351	0.6494662470333973
YGR062C	1.5526699887621813	1.1424778735577485
YGR063C	1.0838180223701548	1.27246454279087
YGR064W	0.6865714707209554	0.7121899746003287
YGR066C	1.4965998208408633	1.1166288679788505
YGR067C	1.9292739811384017	1.2076688618839042
YGR068C	1.1675360103512797	1.11938963913738
YGR069W	1.1791274946064028	0.9470890203524079
YGR070W	1.5714307847490667	1.0880387006884276
YGR071C	1.3180485054349003	1.250614354833077
YGR072W	0.6894010215892555	0.7972871477839193
YGR076C	0.999828460860034	1.0191977034284896
YGR077C	0.7054940392243038	0.6040174326354953
YGR078C	0.7859828628429889	0.7488822471552664
YGR079W	0.9118484081164798	0.9574178074100083
YGR080W	0.866661227133164	1.1231995665605892
YGR081C	5.557915288142209	3.69699856882137
YGR084C	1.6842212460503558	1.1384936514517217
YGR085C	1.3918230750177203	1.4072463726104647
YGR086C	1.179124939553306	1.1224919054820122
YGR087C	0.9817452780179611	1.2727811885860705
YGR088W	0.8812789703831978	1.1386243685740343
YGR089W	1.1718460201650123	1.3512916127807695
YGR092W	1.0540217727683219	0.9553558738280513
YGR093W	0.8232654755671953	0.7332418644588038
YGR096W	0.9140550008525713	0.9032386632843622
YGR097W	0.7913233835119683	0.8465424954110597
YGR100W	0.8268673715485916	0.8971702385827985
YGR101W	0.8852091572609723	0.8672924847692745
YGR102C	1.0439832945579368	1.265780379960177
YGR104C	0.6058170741263125	1.0227478670166983
YGR105W	0.9781882960907857	1.4774711423706128
YGR106C	0.7869903677009026	0.8361071455018464
YGR107W	0.9476516825240541	0.9970851346069738
YGR108W	35.89358414749643	22.849395313681
YGR109C	1.0289925099174138	1.0137800444184395
YGR110W	2.7569087648583577	6.45082594065463
YGR111W	1.9491591137284736	3.726324153189695
YGR112W	1.1111503591192735	1.1975155418245336
YGR117C	1.0857132270341527	0.9417840193439274
YGR118W	1.2851446669244677	0.8354202965987949
YGR121C	0.8387469825067296	0.6622166293489667
YGR121W-A	0.8492002029890497	0.7826199403760309
YGR122W	0.8270762415396938	0.7863315571972906
YGR123C	1.000957464087337	0.9173614293991474
YGR124W	0.8758954293887866	0.8433512797345415
YGR125W	1.0779229245848796	0.8979106222421144
YGR126W	0.9657069365928216	0.944849967417519
YGR129W	0.7933582562811861	0.9843111951452934
YGR130C	1.1218540517832467	0.9406365447705106
YGR131W	1.0147991629647188	0.9857241553514342
YGR132C	0.8680099099265483	0.7836923083168484
YGR133W	0.8599573619170803	0.7780511261162726
YGR134W	0.6384438111035199	0.8871782083730704
YGR135W	0.8653820011421877	0.830613766278372
YGR138C	0.978510265480874	0.8388185571448135
YGR141W	0.9561402520503629	0.8822681629678287
YGR142W	1.1327020213474774	1.1163421791399424
YGR143W	0.9876891741620913	0.992542473775834
YGR144W	0.8723917606847098	0.891178010894483
YGR146C	1.050419407031111	1.1379152316209604
YGR146C-A	0.8015532864365947	0.8198444004759574
YGR149W	0.8967602415574286	0.838677787171518
YGR152C	1.1344373975135273	0.869602249172765
YGR153W	1.48934022412524	2.0821888200926284
YGR154C	1.0226958847443153	1.0135407297056982
YGR155W	1.3453744662189326	1.1659981299039976
YGR157W	0.9321917981497747	1.108462303947669
YGR161C	0.7605467967746709	0.9425295454241289
YGR162W	0.9321163633663335	1.0629640064232027
YGR163W	0.8289299983079338	1.1244880381093003
YGR164W	0.8504514814769456	1.96246430572976
YGR165W	0.9083517692419809	0.7103232084542954
YGR166W	2.6400775838890986	2.4798213217146716
YGR167W	1.0	1.0
YGR168C	0.9172641283390189	0.827344066832465
YGR169C	1.5500527235361432	1.5568567586448807
YGR169C-A	0.8710175976149523	1.010766718464023
YGR170W	1.0747000836007772	0.994145348794337
YGR171C	1.0283528938546629	0.9622049712144042
YGR173W	1.0795886860658854	1.037009805218849
YGR174C	1.1777870667810815	0.8622597417010945
YGR176W	0.9908225086193801	1.146113325561742
YGR177C	1.0582326020099262	1.0865594651465331
YGR180C	1.165830862072375	1.059398048621532
YGR181W	1.0722660206470718	0.9730838483856276
YGR182C	1.0057846642746078	0.8159994964609433
YGR183C	1.0281567992277125	1.0369335833984419
YGR184C	0.8645209191177937	0.92669287131346
YGR187C	1.0315555377475176	0.9944120127904129
YGR188C	0.8615293720527957	1.102655276908791
YGR189C	1.0137793369613983	0.9529139792000394
YGR192C	1.0680622320609763	1.0457542686485275
YGR193C	1.147404138013054	1.2274820934400295
YGR194C	0.9768868570383851	0.9777256729255422
YGR196C	1.0399901572900847	1.0341062925280198
YGR197C	1.0388080082236633	1.1326069935217966
YGR199W	1.00113394288139	1.0614909310634595
YGR200C	0.9522778380268635	0.8851891680035727
YGR201C	0.9470615153350087	0.9590631959877594
YGR202C	1.0288201937968846	0.9916706062733205
YGR203W	1.1394040673121621	1.1427469309073846
YGR204W	1.4020320429632755	1.1337864175389796
YGR205W	0.87505044316555	0.9531898425096518
YGR206W	0.9632692004432224	0.9886282655577564
YGR207C	4.811796970197663	4.010446179881394
YGR208W	1.019330586679847	1.0890559359597762
YGR209C	1.045065925956459	1.0943973755943832
YGR210C	0.7913402703240379	1.0085671623117223
YGR212W	9.87079375554872	16.958095688074426
YGR213C	1.028088688129563	0.996884250587598
YGR214W	1.059582972093512	1.0857844835820478
YGR215W	1.1964472912530235	0.8294831333880567
YGR217W	0.8881659974778108	1.2650647478666108
YGR219W	0.8661536887708862	0.963711059408784
YGR220C	0.721387742938584	0.5021311134066135
YGR221C	0.9941942418336689	0.4854224958050541
YGR222W	0.8113778902872181	1.0650546362904751
YGR224W	0.7124576123316468	0.7621288328642708
YGR225W	0.8440638197795898	0.8026090288240987
YGR226C	0.7697654788308212	0.9376472755515088
YGR227W	0.7705600060507236	0.5403384634982374
YGR228W	0.5809288220918004	0.5702993404763571
YGR229C	0.8149950028581984	0.7232868358102932
YGR230W	0.7081727198573621	0.6663865356363499
YGR231C	1.0711388403454423	0.7533250180004603
YGR232W	1.2602586898925623	0.9907309664563932
YGR233C	1.1624253036725696	1.0910534829983054
YGR234W	0.5627572016460904	0.125514403292181
YGR235C	1.1047653473163157	0.8086868378741869
YGR236C	0.8845759171219537	0.9605653996956811
YGR237C	0.9223552420454978	0.7925355902400375
YGR238C	1.3791089166505295	1.030884922312474
YGR239C	1.139308569074745	0.8515035003209054
YGR240C	0.9253152740425977	0.7332128107694516
YGR241C	0.9895237593381746	0.7472062036513557
YGR242W	0.890945330497965	0.6545478816983095
YGR243W	0.8094411516111315	0.6427351363350072
YGR244C	0.9801387783956361	0.7161402929734854
YGR247W	1.0693632996586766	0.8425354456341356
YGR248W	1.122286818032802	1.1844112763908672
YGR249W	1.864895496343285	1.32718581357529
YGR250C	1.0239671758308388	1.024113319091405
YGR252W	0.6211509513247269	0.7962183088152633
YGR255C	0.9238774268763508	1.0566770778728183
YGR262C	0.8918918918918918	0.8686868686868686
YGR263C	0.8600044739414026	0.37169940520389844
YGR266W	0.5920346256869897	0.7985736293144324
YGR268C	1.8166333398488088	1.4142992940969774
YGR269W	1.2462460717519601	0.8889295258252933
YGR271C-A	0.8707706670750475	0.9693921016871275
YGR275W	1.30925463032834	0.48404551825193165
YGR282C	1.0210496701254868	1.0912416612103395
YGR283C	0.8502744025020791	0.9853779240027913
YGR284C	0.8743464290683439	1.2811747578640675
YGR285C	0.731901207180974	0.753590452886193
YGR286C	1.0708790747098549	1.1908022992881098
YGR287C	0.9039437501722816	1.0343475880736304
YGR288W	0.8574119134904592	1.131335187743562
YGR290W	0.7605501264209691	1.1378266859216744
YGR295C	0.9007915011035426	0.5023105147334485
YHL002W	1.019929341821238	1.1300386174821104
YHL003C	0.818539084088988	0.8309169405245183
YHL007C	1.0	1.0
YHL008C	0.919640533899829	0.9708184867749852
YHL009C	0.9308357895556251	0.8390728759749692
YHL010C	1.0271499917804447	0.9087587965181306
YHL011C	1.7808886127011512	1.3279199223737297
YHL012W	1.0158101806935356	1.090328830304732
YHL013C	1.110560926981787	1.0393876084847056
YHL014C	0.9792156672430886	1.1145167573621613
YHL015W-A	0.9041190880016187	0.7229155027398383
YHL016C	1.0109619389992572	1.2220136400430464
YHL017W	1.23208864380031	1.1932989843474053
YHL019C	0.9797680646958514	1.0270700510255937
YHL021C	1.03540674569196	1.0157128585890722
YHL024W	0.7838431581896376	0.9931644542142161
YHL025W	0.9011920895780688	0.8105510234187211
YHL026C	3.66455253065306	3.7808332147648076
YHL027W	1.060770684041201	1.0834955807613627
YHL028W	1.102799214972044	0.9899498245076005
YHL029C	0.9919004150868803	0.8956233366278888
YHL030W	0.9279508945718171	0.8942683502581413
YHL031C	0.9477670469169687	0.8611598941749542
YHL032C	0.9705513181667923	0.9392169854837888
YHL033C	1.034247360477812	0.9897222225060865
YHL034C	0.9145701400110521	1.0905305081736556
YHL035C	1.2097368601136582	1.1400253615917308
YHL036W	1.0639526556830012	0.9943811819211263
YHL037C	0.9793613609074955	0.9631777518870926
YHL038C	0.7760140690713516	0.5694197559799243
YHL039W	0.8972002898709577	0.8971380132761936
YHL040C	0.9904449427012197	0.9345593758566553
YHL041W	1.1707736672128275	1.122423089454588
YHL042W	1.0693347893074276	1.0292268798932394
YHL043W	1.1017486929051583	0.9960147224831712
YHL044W	1.0427369208395623	1.0292416584891322
YHL045W	1.1198872000309927	1.0236387286782775
YHL046C	1.3894088224966257	1.3829013663938017
YHL047C	0.8279932389147362	1.1297763566464087
YHR001W-A	0.9146226620162322	0.8250249273288219
YHR003C	1.169809493300266	1.043750905415135
YHR004C	0.9963871261178917	0.9233629360699055
YHR005C	1.0588235294117647	1.1717171717171717
YHR006W	0.8959500375875669	1.1124210122614497
YHR007C-A	0.9286228770099769	0.7771167337185977
YHR008C	0.9132588372401235	1.0329621350386475
YHR009C	1.0783986327088302	0.8155359236897098
YHR010W	0.861755528422195	0.8734145697842064
YHR011W	0.9913442941844206	0.5163410756117256
YHR012W	0.7995010198281447	0.9977226364904014
YHR013C	1.1754098680778526	1.163336073042596
YHR014W	0.959117685589029	0.875907289983317
YHR015W	1.1460213802876142	1.0414201586506835
YHR016C	1.073409828938207	1.0134604130089453
YHR017W	1.0577739571679163	0.9137340113616733
YHR018C	3.930799510436307	0.9432929931590244
YHR021C	0.8530136592651875	0.7413148726206975
YHR021W-A	0.7395510488067547	0.636201891750824
YHR022C	0.9159360702772371	0.7788256668502211
YHR022C-A	0.9080380161416245	0.7568957201223864
YHR025W	0.874727343090346	1.062986603702107
YHR026W	0.9201680672268908	0.9467787114845939
YHR028C	50.2648600184233	33.31854296540764
YHR031C	7.760155101182647	6.497723424423354
YHR032W	0.8069566224057719	0.9405391051837801
YHR033W	1.4034936749148705	1.0721094797088768
YHR034C	1.099082150579491	1.0961168747880154
YHR035W	1.2174211808291355	1.1467600708845833
YHR037W	0.9409803240591211	1.0266417517190412
YHR038W	0.9573953485934926	1.0866099072901818
YHR039C	0.9485879014823211	1.0151404042554655
YHR039C-A	0.9970632088274066	1.2684665747622486
YHR041C	1.0075143347339082	0.6550589783354479
YHR043C	1.1011099755407263	1.217631441670223
YHR044C	1.058896276617303	1.0823415544644217
YHR045W	0.9313199595673511	0.8923458560080114
YHR046C	1.0644352283459237	1.136822176443702
YHR047C	1.0308006783544623	0.9933904694288079
YHR048W	0.973662612659092	0.9904732585007974
YHR049C-A	1.3359062537075383	1.9767859994097048
YHR049W	1.0336874359162815	1.0634431577447867
YHR050W	0.9923059498750275	0.9281636570431239
YHR050W-A	0.9820541601788774	0.9284151110670233
YHR051W	0.9513158618323604	0.8546317373298967
YHR057C	0.9632728609586798	1.1254266845734262
YHR059W	0.8881523057072002	1.0312169342861197
YHR060W	1.1734344229876819	0.9695734854659058
YHR061C	0.9450146954453059	0.8828916331013886
YHR064C	0.9960712310536071	0.8497753787161365
YHR066W	0.9794092762658485	0.9475688356877517
YHR067W	1.3075248597024298	0.9641542930432653
YHR073W	1.1096503012000598	1.2026800511674145
YHR075C	1.158399516933972	0.9435607595201677
YHR076W	1.0272454815149104	0.9468810702409836
YHR077C	0.6311401889787261	0.8760767996561905
YHR078W	1.0281011329063994	0.9372982287370201
YHR079C	1.1173286465517436	0.964078701909739
YHR079C-A	4.6226356029096936	5.380408680988274
YHR080C	1.1866211685300871	1.0775822268123856
YHR081W	1.0086910520243946	0.9143142950419479
YHR082C	1.0075003475123936	0.9791184028399723
YHR086W	0.9740329673111598	0.9348892169666229
YHR087W	1.118523664595693	1.0461872322897967
YHR091C	0.9339562416103417	0.8581814225387038
YHR092C	0.9465427864164647	1.1312280268053028
YHR093W	0.978441048071201	1.1468156455455343
YHR094C	1.2426858413824982	1.409649228023879
YHR095W	0.984120080594917	0.9949547900377721
YHR096C	18.94676104704542	15.26092313758348
YHR097C	1.0271686112253013	1.0508090640024355
YHR100C	1.0039828493581167	0.936872934428595
YHR103W	1.0379731645612857	0.8981338023762097
YHR104W	1.0279205433939214	1.0559068497439188
YHR105W	1.0700980242072198	1.188753624540766
YHR106W	0.9795771816758084	1.078861811954986
YHR108W	0.9824685862932022	1.018772200596701
YHR109W	1.063715159037655	1.143703813330156
YHR110W	1.0272694610469701	1.0801358534858228
YHR111W	0.9060048111772243	0.9332299159628968
YHR112C	0.9963049822596983	1.024031384579169
YHR113W	0.9561948216290181	0.9818367762668317
YHR114W	1.0078525019134184	1.0584912113446485
YHR115C	1.1178220999433446	1.0671941582263675
YHR116W	1.082631933694724	0.8923203734091949
YHR117W	1.059381671350758	1.0947668237449109
YHR120W	0.9511623476590275	0.9324726546222148
YHR121W	1.0073793723262208	1.0851890493585385
YHR123W	1.0503098902629662	1.0810341230509297
YHR124W	1.1313932068461463	1.091807836488537
YHR125W	0.9011966029930365	1.0065468859199642
YHR126C	0.8889928196062962	1.040383462590386
YHR127W	0.9716314569675967	1.0454742228482055
YHR129C	0.955254592901126	0.9098904415837707
YHR130C	3.3486616555907087	3.227563156096739
YHR131C	1.4518250631163736	1.2875331877747003
YHR132C	1.0827815610945526	1.0717301644772752
YHR132W-A	2.236956960902311	0.5025197548782454
YHR133C	0.9255805004271415	0.952956916002848
YHR134W	0.976997979448415	0.973106385788813
YHR135C	0.981557389219556	1.0755647184822636
