orf	hap a | growth (lag phase) | sodium chloride [0.85 M] | minimal complete | Warringer J~Blomberg A, 2003	hap a | growth (exponential growth rate) | sodium chloride [0.85 M] | minimal complete | Warringer J~Blomberg A, 2003	hap a | growth (stationary phase cell density) | sodium chloride [0.85 M] | minimal complete | Warringer J~Blomberg A, 2003	hap a | growth (lag phase) | standard | minimal complete | Warringer J~Blomberg A, 2003	hap a | growth (exponential growth rate) | standard | minimal complete | Warringer J~Blomberg A, 2003	hap a | growth (stationary phase cell density) | standard | minimal complete | Warringer J~Blomberg A, 2003
YDR419W				-1.2277479280343633	-0.020249052854823348	-0.16006646036727695
YDR420W	0.6588679581125466	0.08806749010606282	0.00510486210620854	-1.0367848649391809	0.0968119289524926	-0.45779849217751784
YDR421W	0.7947896621061132	-0.5304023492362276	0.0037076685964785214	-0.44047102783742953	0.08709393350660802	-0.2532303145839226
YDR422C	1.0907275361501723	-0.5980789971756975	0.11368639451429238	-0.6295264670123983	-0.059370496760795505	-0.43937828000153134
YDR423C	0.7053041294290552	-0.9450313402108003	-0.4072335441037456	-0.2774699840643195	0.18646480400090623	0.16997857167271097
YDR424C	0.42045989236971476	-0.7226250363548696	-0.7384202360959072	-0.6127164454219483	-0.25867999006623754	1.3728205057758467
YDR425W	1.2917140214864695	-0.35582240707800455	-0.017311800895174707	-1.3129801350428505	-0.3859831564504049	-0.5399585489347198
YDR426C	0.8954796750917917	-0.3881955414890024	-0.4320952863999632	-1.095771214174714	-0.18867390142262422	0.057580288226228106
YDR428C	-0.08659019198992286	-0.5778904176369491	-0.4211386000338892	0.9124606058585754	-0.15173729565086183	-0.3992586105639831
YDR430C	0.032270179742189424	0.7947773357561322	-0.701522826652554	-0.029702303895453183	-0.6359490615351602	-0.2088301557605503
YDR431W	0.5378099691725865	0.27052960471963916	-0.738244459012548	-0.7901667315217337	-0.9274462699854572	-0.3042393384037497
YDR432W	-0.4748020264470213	1.6585944281861498	-0.6093487090692155	-3.958961375715196	-4.669985325039617	-1.7565548522695973
YDR433W	-0.3749882065191849	0.18784469169010176	0.752958184338787	0.09651251669353003	0.1344796788393518	-1.1279160755682645
YDR435C	-0.31853054978307016	-1.331486241503143	0.6985024837954672	-0.521072753924212	0.1162391983985335	-0.48740988307706806
YDR436W	-0.22687798328851974	0.5255740671626362	0.41555840992845244	0.0688378439562195	0.051275418838922	-0.5377933143836879
YDR438W	0.15863176706442303	0.22977216154721486	-0.15875781524288698	-0.49065398071263544	0.20068118139107238	-0.08006940921917023
YDR439W	0.7501849347351817	-0.8594857580481794	-0.18956542863029496	-0.13310062206078047	-0.6858485485235907	-0.26789500772520836
YDR440W	-0.2176780498515927	0.8654038591668595	-0.8439963592514456	-0.1751746469561671	-0.14136150588548813	1.1342392642590697
YDR441C	0.47657537108142317	-0.22380321562100644	-0.34851651116004384	-0.6215422841454161	-0.20787690218518223	0.5762593819844997
YDR442W	-0.29380402699213076	-1.1048619576108132	-0.07486421407395906	-1.5145291312287565	-1.344889008066099	-0.8069369732649612
YDR443C	-0.09751409818344928	-0.5540972918982852	-0.19590869563925772	-1.279573534329996	-0.742919230804591	0.249986720117413
YDR444W	-0.29066382001424995	0.4043782098841999	0.40873625505589944	0.4906270476569186	0.3639007000145543	0.20963127066257556
YDR445C	1.0425913092562498	-0.34461335366991724	-0.20753650424372866	-0.5079878764491412	0.07561874242816091	0.6975631245185332
YDR446W	-0.4283971410489774	0.1533165088783605	-0.1640667218552675	-0.09506010572839572	0.17036553391236706	0.35000271114248016
YDR447C	-0.5510522417807443	0.5787946947525654	-0.750701276411041	-0.7000016770777507	-0.7087852363174919	1.3443145604999427
YDR448W	-0.49956423766591	0.8480333092536397	-1.6659878290074561	-3.0958049592140453	-4.642128939297956	0.5311007675861622
YDR450W	0.6346404488434672	1.114547132986577	-0.19524526925657362	-1.55448900175608	-1.9278295244550616	0.33747781701108154
YDR451C	0.1659783015766258	0.44747567136061733	-0.27115447309082824	-0.5842428614420774	0.042168829917471215	0.1416633745169698
YDR452W	0.36663712194837356	-0.20852977951857274	-0.19965465184963105	-0.3719241252826651	0.12212936785477893	0.1016524095925316
YDR453C	0.4386241157039945	-0.32296922755317	0.490617916514461	-0.4225807413105848	0.17229160809267613	-0.2537449699543986
YDR455C	0.5786049958892688	-0.8566588568803716	-0.7601721516446378	-0.6549430368907951	-0.16628999727864358	0.04759230194802819
YDR456W	1.0800895120618985	-1.2467179186534005	-1.7796303555391102	-0.6907246703951312	-0.36424559452890215	0.8587551479783762
YDR457W	0.3184472999655842	-0.37088814433327144	-0.3566398934678798	-1.2836290971926771	-0.6714296918727055	0.14351478184014546
YDR458C	-0.2587892766643754	0.6355029254850951	-0.2526467314970677	-0.16042180356480076	0.1858464436136176	0.3619807068964805
YDR459C	0.3140500516359753	0.24975718652892726	0.40787795838993374	-0.3090472443754975	0.13377747864912565	-0.43071251198419763
YDR461W	-0.6790328178152529	-1.0271756502074654	0.3301975985414627	-0.4419785506446652	0.09618857998829036	0.9380164117487738
YDR462W	-0.32927276659581173	-2.3121209273026375	-0.0954087963007003	-1.712851107057316	-1.500364642375839	-0.5080022679192614
YDR463W	0.661587397588201	0.5148051369281297	-1.5719976390309713	-0.7401758508487862	-0.16354580235687305	0.9188206436775048
YDR465C	-0.06347548724587691	0.5649875593432402	-0.5823945695395248	-0.32111241258436196	0.18276084681306456	0.2668884723159358
YDR466W	0.7422631653284671	-0.6691848643925714	-0.9723529132408322	-0.18806033843259312	0.29609816278562706	1.7721871729698586
YDR467C	0.5520834044970752	-0.14913305726562553	-0.25211174801151204	-0.27917379878367815	0.18378301082268234	0.45884288890093944
YDR469W	0.3481806000854433	-0.4377823082175721	-0.022706826313993962	-0.07111525307906197	-0.38150915168587357	-1.481367031964156
YDR470C	-0.6482304884774337	1.6284968268370452	-0.31506440857436857	-1.3448611158875141	-4.115458615255776	-0.5887576213400162
YDR471W	0.5245419296310966	0.1827491302757631	-0.4760905119054809	-0.5687865396819193	-0.6163085732454157	0.16636903648158646
YDR475C	0.4636369226023825	-0.10512403714947918	-0.5898522338444837	-0.5195188430800337	-0.044135098056807064	0.26406152912231673
YDR476C	0.4585244265018241	-0.5813630127949826	0.04099277468682106	-0.3855201562987981	0.23701991351126428	-0.0021351682358647112
YDR479C	-0.023918955138838682	0.5015922896553497	-0.25906634637987175	-0.3718668868826832	0.17788020794465925	0.0001630552850137112
YDR480W	0.05730781320337104	0.08265749738889189	-0.2628419394240673	-0.19424618905353863	0.1020170621724718	0.05287360996993549
YDR481C	0.36070609863893976	-0.3383418745862934	-0.4654933622090955	-0.3901044633118631	0.06265361405187075	0.5536092965279289
YDR482C	0.3285168695313337	0.5995164434626715	-1.3070956919084333	-0.468766256313623	-0.15140339474391878	0.5966686975194982
YDR484W	0.6620865360039468	-1.6486900240264772	-0.4277980701249881	-2.095726966699232	-1.5614985964043882	-0.6078082421453018
YDR485C	0.27056090767904273	-0.5193272981950159	-0.1286925310114719	-0.4002821076548665	-0.47309059177750484	0.22090289991344347
YDR486C	-0.02850382530882146	0.5776777921253976	-1.2593939989679694	-1.008473875707363	-0.25079786628661693	-0.05826676000616823
YDR488C	-0.24787114681308048	0.5284522339225863	-0.24288656686621235	-0.6006551564068666	-0.11831007103529358	0.23350951313564983
YDR490C	-0.05394998667139306	0.3781445333841747	-0.36834877456287496	-0.995211203691638	-0.1915976865813763	1.050698061094666
YDR491C	0.18021503566180774	-0.3598618867745947	-0.4038596186446028	-0.7545993935766847	0.09706171503391374	0.5623782965344214
YDR492W	0.43529250884568566	-0.07817186982520821	-0.06179858282676383	-0.7027929214992404	0.06821749514801127	0.10126261079372781
YDR493W	0.054585329439243345	0.1598459990611524	0.2875839691959995	0.4327062169462524	0.24449896967205564	-0.23018203083664607
YDR494W	-0.053916390216035705	0.2982301363841653	0.20512223339201321	-0.35691972839751873	0.11665929588557865	0.11733637401684312
YDR495C	0.23650389831087618	-2.32480800420019	-3.443551780346653	-2.06944223738261	-2.9123910526240118	-0.9424314908948044
YDR496C	0.3978767984517973	0.49855134938053985	-0.3741136713365684	-0.9516961185806273	-0.5788938823066048	0.771440082182431
YDR497C	1.5987410363353478	0.1686533015558303	-0.5535841896118903	-0.11051485986585885	-1.316078793107857	-0.362190519100848
YDR500C	0.10508019298365101	1.1618659057109213	-0.6598560555126446	-0.04281091855927274	-0.6907247439666109	-0.2935239015491045
YDR501W	-0.21674415581837853	0.4867404161801625	-0.15858388267231405	-0.18043036907481427	0.20043933377293283	-0.08710356855917126
YDR502C	0.6697883048303195	-2.2438390858920423	0.17588929801831416	0.17207279124657124	0.07854858053059009	-0.236062475922417
YDR503C	-0.14580074415142746	0.34855236448728655	-0.36048924131874377	-0.3266138307438517	0.15506407302189365	0.23922359939359955
YDR504C	0.16977771604847558	0.224809918724754	-0.3381832264954849	-0.44939068570542123	0.22759647704055977	0.3936125780828955
YDR505C	0.26056323015647187	0.42106302113809224	-0.5784638629403458	-0.3844737124378261	0.0065466892048759995	0.8883683658622412
YDR506C	0.0374805887465059	0.4623926963202099	0.7129600741242152	0.2659073507268995	-0.09847867302920817	-1.6868083036571653
YDR507C	-0.32422727216220504	1.3500001092581313	-0.4466915018349368	-1.0426763291415684	-1.2073757427470184	-0.5502983329486993
YDR508C	0.10904910992505724	0.3750968605555403	-0.20014322340534907	-0.2935217805607942	0.1336281384496087	0.6944203406212645
YDR509W	-0.1919401363711223	0.6798127375652956	-0.6189222040209335	-0.21558366443887367	0.29315909723506345	0.8412974720577946
YDR511W	0.7045743744526499	-0.2585440831392734	-0.2560519762848039	-0.5280141411109792	-0.3018506550997523	-0.10552713968901922
YDR512C	-0.2109492980682509	0.6957743603292121	0.009511054190662725	0.10053213181617651	-0.5041932227432221	-0.4179706218472545
YDR513W	-0.2802913515512684	0.38341773603640206	0.09207782752007093	-0.19148740268259157	0.11282961912118109	-0.13457007927510142
YDR514C	-0.4513131708437308	1.008565935651389	-0.26167380199878554	-0.8588334390646292	-0.36347620465746777	0.006644290044162607
YDR515W	0.0011931150784506813	0.3021608607907215	0.23903953331901057	0.39349819055851554	-0.05932850247599431	-0.454467067408431
YDR516C	-0.3667916705630793	0.6455607998526636	-0.18781188272801747	-0.2770896809117372	0.12864384444999577	0.14220009909935993
YDR517W	0.17583018695332694	0.34702561764605566	-0.41677451705468177	-0.4254328809577916	-0.1688609142700451	0.5820440989924672
YDR518W	-0.6858999208009073	1.9200329582969908	-0.9761632778436332	-0.19216309705233187	-1.4519174468892138	-0.09515636964175504
YDR519W	0.17105227181626032	0.36522760289120976	-0.4607573201404718	-0.4844931543615875	0.13160774620376903	0.3448957231326404
YDR520C	0.4419351462945706	-0.33048785086834936	-0.1437534016505635	-0.4101682241253682	0.15753038453714285	-0.04585235944172428
YDR522C	0.2939165639528217	0.5914389217502558	-0.8204346027716843	-0.39480143360059766	-0.2737419454348151	0.8175352462495865
YDR524C	0.6832174574848614	-0.11953521215962111	-0.23805108935660874	-0.36098562200902606	-0.3290375830196521	0.1599054146309147
YDR525W	-0.22699809998346374	0.8527557048461047	-0.06855924563115928	-0.4626665096144915	-0.395616592728229	-0.6102972227421485
YDR525W-A	-0.24049925396333463	0.3849608584121955	-0.5207364079907318	-0.4983041869435522	-0.2567552038920533	0.6183569147183894
YDR528W	0.07981103748113595	0.40815033355665215	-0.6437861117502363	-0.3342681097200054	-0.0118283232799359	0.27673961764016664
YDR529C	-0.4887003429846483	1.4040842570068146	-1.6024341937752389	-0.3858231858343816	-0.4967471066539638	-0.02951584711019213
YDR530C	0.4107950726653011	0.12416693526466063	-0.0539074330911896	-0.33154854405378675	-0.22607543042650585	-0.27247561142028554
YDR532C	0.6793233285636175	-0.569230389757181	-1.925258229335112	-1.8211840401959525	-2.842135728922874	-0.2752667356065413
YDR533C	0.32947764697352805	-0.3038143930822422	-0.10480504354399972	-0.2140402899469156	-0.006983296410663046	-0.05307450008481153
YDR534C	0.436271895476907	-0.7177330294975669	0.4281774198228924	-0.23994838638443458	-0.06922366923246416	0.007438903893474584
YDR535C	0.008784274756957686	0.13320114586245302	0.21294236938531713	-0.2863381534033171	-0.23249942557018097	-0.15445991594816305
YDR536W	-0.12983337304994325	0.30017910552018856	0.30971842174108766	-0.2638063899028354	-0.3577458771528058	-0.38290789748585596
YDR537C	1.3507009043097284	-0.7258451607444864	-0.6488082714019014	-0.7301272971609434	0.07791876511010609	0.508866857355926
YDR538W	-0.3460214426251836	0.7215973510459462	-0.0451626228974637	-0.09551952675997091	-0.0828733787364734	-0.11347979379402083
YDR539W	-0.0026310888783203433	-0.01762559249736197	-0.24707191593328673	-0.6762351799320945	-0.054068084822909084	0.2972257575890288
YDR540C	-0.30726171789964346	0.4264120351516137	-0.002914830229888004	-0.4463451790303477	-0.20007616160107258	-0.2902018161046814
YDR541C	-0.02225641456245827	-0.14472346243561346	-0.27603051118734284	-0.6610118729904634	-0.13968066963731288	0.37962033106813736
YEL001C	0.8893908483572873	-0.3724782192589135	-0.03601481158579234	-0.3874417793202107	-0.13406259538985146	-0.4174966426915763
YEL003W	0.13789483505597122	-0.9605357103608066	0.11349082630725378	-0.54931830259294	-0.2145077926105758	-0.6754813932504368
YEL004W	-0.5119711338628312	0.003524602613285652	0.12661109501427933	-0.1763745060392826	0.13668720388995498	-0.0429991009307765
YEL005C	-0.17989274722530194	0.18211104547397444	-0.6217184106273312	-0.4405625032323359	0.03619503597846112	0.6077712495921803
YEL006W	-0.44395554712047036	0.3526397960971836	-0.22416742915163934	-0.27038553881944594	0.07847938837177439	0.2669012738496299
YEL007W	0.4769913301690353	-0.30673583929301435	-0.664564398732164	-0.14207669129251607	0.39628640431569406	0.501882245746254
YEL008W	-0.48437870229132923	1.0019349311804628	-0.14410380922825258	-0.5236152919313751	-0.50889343505152	0.15118719298778455
YEL009C	0.8071148152545907	-1.038490478347904	-0.44673735293318395	-3.5921580749254844	-2.6166060913586944	0.5258357359504694
YEL010W	-0.25939772845391884	0.4641589397375916	-0.2822192690931472	-0.20061174577588556	0.038433743305004486	0.16464902873619333
YEL011W	0.42750506281345746	-0.21728261451318587	-0.6590278692716218	-0.5978845062443108	0.07063190373559619	0.14617212736523752
YEL012W	0.038298386106734486	0.3121604564892472	2.519451968155321	1.0121224645927471	0.156683424594713	-3.595792023929182
YEL013W	-0.5382536159101117	-0.8422399707730189	-1.0471526426341622	-2.4053782481282093	-2.0259645980940695	1.4300376254584424
YEL014C	-0.8049892386379526	0.6055954486507622	-0.3999581562971326	-0.349389090858665	-0.012170028564416525	-0.30049950045760615
YEL015W	-0.56525667323317	0.7105320481816262	-0.6034787216079389	-0.42309465067855384	-0.2523716923238004	-0.2714484690378802
YEL016C	-0.43378718649082615	0.5482662800894654	-0.7211963003272197	-0.3343713979972051	-0.08402367831285917	-0.08189117598712924
YEL017C-A	-0.18461838841664033	0.2722286277949299	-0.5442326967295057	-0.5240565930888584	-0.050895887227565814	0.07331784261000593
YEL017W	-0.5431442107014992	-0.00040757700672739344	-0.49680877744431046	-0.4086169884666604	-0.056904635276941624	-0.1521293751398581
YEL018C-A	-0.618558386361757	0.6719015660369589	-0.8927207099026384	-0.02853266525438288	-0.36051572453698666	0.47568102748643226
YEL020C	-0.3083513233853364	0.018081208018271143	0.12234054939715933	-0.34024961112913754	-0.041684607680621655	-0.9686443917394492
YEL023C	-0.18659951768469243	0.3372102554777052	-0.3623001743135101	-0.22659819837377176	-0.07646945534781968	-0.17952230134156497
YEL024W	-1.206997366939481	0.30894373344192716	-3.235539792128305	-1.797521667008712	-1.2392589132542111	-4.654084644839231
YEL025C	0.13493408888359532	-0.3463703398257903	0.1207822352029662	-0.1867647193473364	-0.15227108218916915	-0.8006843122605747
YEL027W	-1.461659123017651	1.5990775302857536	-1.1839024775764049	-1.0618091333959494	-1.8268077511315257	-0.2560653538256821
YEL028W	0.5909028909471078	0.24622389319032031	0.17785021451687735	0.1446181389651544	-0.233194784451279	-1.0636881490718237
YEL029C	-1.2899794876271693	2.290117654965196	-0.9525935949440609	0.05107255997044849	-4.4379576848308995	-0.12991127348670387
YEL030W	0.1963967402835527	0.20278093248040158	0.36235548252886957	0.058749285151955155	-0.14880536502784383	-1.1030222805786807
YEL031W	-0.8712400123229637	1.0315982828078907	0.29446091108347355	-0.1940749089841572	-1.4198570717946817	-2.3429353089738427
YEL033W	0.1869377183828725	0.8597790208388428	-0.6131519947310531	0.02009406477030618	-0.851576304436159	-0.13751649291362364
YEL036C	-2.0635088968486617	1.8299687805566323	0.5464697636818754	0.38416742363876855	-3.6213429474670873	-2.542445738629669
YEL037C	0.6039953296847597	0.4532136306190384	-0.5120919492629169	-0.007909850997284928	-0.2967422270630381	-0.10627777947987387
YEL038W	-0.3527747360571414	0.12774374474543496	0.24649864332318025	0.02912628025312404	-0.4726536092739964	-1.0432596828638685
YEL039C	-0.1729284143493289	0.6080882468350318	0.8389506665775194	0.24905453073154937	-0.03291983855483433	-1.8019716657003633
YEL040W	-0.19300504409084154	0.40126103746348196	-0.16505715044393418	0.0946841614591493	-0.0326382599605286	0.15313802871685683
YEL041W	0.048647397936735406	-0.04093209836259506	0.3254582974181526	0.25142517583643925	-0.1827355159073104	-0.3942366331668654
YEL042W	-0.38986850123616945	0.2913646146216877	0.0625473772191207	0.31708310057121836	-0.2977721073646682	-0.31047836656497013
YEL043W	-0.024633644790234725	-0.44162244120326655	-0.4658496148982491	-0.3951263522207234	-0.2573749188389748	0.13874299593174644
YEL044W	-0.5982844242802272	0.8280245099412348	0.31598453078613403	-0.04831967150240139	-0.6581833044568207	-0.5444017463406079
YEL045C	-0.11524951397158574	2.4856371895347458	-0.4673087553728711	-2.299576072773249	-6.727733851327561	0.9055155282029885
YEL046C	-2.3628555621726313	1.037639627773026	-0.7704577531610876	-0.4506560876505341	-0.6103780292993056	0.02087749247814456
YEL047C	-0.09040415464803477	0.26836768350353335	-0.15068837091325885	-0.16645364876374397	-0.10882683721640583	-0.1245685223175616
YEL048C	-0.5311858084495157	-0.7583906415203131	-0.3845556589894057	-0.05512407228734584	-0.17834174200834232	0.37000162636523304
YEL049W	0.6577035724125592	-0.8042750997569746	-0.0765991528303591	-0.07300122997412023	-0.08635455197129678	0.01193401863045536
YEL050C	0.22690367996904087	0.3851917289037588	-0.7078897607546322	-0.08007022472202778	-0.3659827585342937	-0.007380972284036229
YEL051W	0.6815807231076937	0.172773589431006	-1.341989985391776	-2.9415637958631806	-3.7852378354298026	-0.18074237706066656
YEL052W	0.49179503371037714	-0.5695860930175725	0.8484051406028278	-0.025748367553070858	-0.07388183636210179	-1.255075254364714
YEL053C	0.355536771917278	-0.4508837702964804	-0.6270424223038802	0.008891544826130299	-0.3142225842296788	0.24178235098313952
YEL054C	0.545594261634191	0.39884517273281034	-0.7259451979021879	-0.7280097770147409	-1.7210635914368013	0.3397184626050013
YEL056W	0.039595627678046724	-0.3977035906275746	-0.033396575537418434	-0.21032274572783694	0.019247678452768792	0.14108545533668904
YEL057C	0.05846273038561947	0.14717996139430156	-0.2098894918756864	-0.28553420069769636	-0.4708793710497532	-0.132934871417596
YEL059W	-0.8917547073699258	0.1486348241973027	-0.2879343174803795	-0.7287401816086463	-1.6192462453088132	0.13232960455986748
YEL060C	-0.30959870107262843	0.5624913247512893	-0.26915533280364745	0.04403151347617621	0.005505486977066484	0.5078004590441071
YEL061C	1.0147331659420982	-0.9365238467536172	-1.8593025399382381	0.023079314026935624	-0.6397638929523681	-0.16417339519899474
YEL062W	-0.6178761535090078	0.7045278023932945	-0.8788023653795332	-1.219789199825112	-1.2096705703404296	-1.922053551890444
YEL063C	-0.05391670245075092	-0.3502244638999012	0.09828007654135579	-0.024990268291554457	0.0192823342345882	0.18527034188366281
YEL064C	-0.7693237911636849	0.49345305286621	0.27806673188426195	0.20090028910310603	-0.3667040948155174	-1.4287964623135854
YEL065W	-0.41284704042090925	0.3493806088692313	0.06295252196003395	-0.046094972838855476	-0.04553284993755875	0.43179856479289735
YEL066W	0.11635220185530501	0.15804879290925516	-0.2207818882471129	0.02488387828159273	-0.06799747174197064	-0.14277542617260686
YEL067C	-0.2914078753406122	0.13856337952593178	-0.43210379234575114	-0.014834109600782113	-0.12745657346569342	0.028403241248240427
YEL068C	-0.08830142557014138	0.07204897375579124	0.012390388501683754	-0.11621579259319559	-0.18044612416953543	0.29064584091670936
YEL071W	-0.5187612397677132	0.5974405727001344	-0.42339587240775006	-0.09293969239619004	-0.3185808524438498	-0.4493204757732008
YEL072W	-0.00922180169406467	-0.13960361385933387	0.7527640618309592	-0.042831797141930715	-0.11029175235270819	-1.4153770834048258
YER001W	-0.309249872448788	0.4596959578596747	-0.2686915437727635	0.03985027952744854	-0.0862167411883076	0.05886665323694538
YER002W	-0.10548050154270412	-0.1782834143715104	0.049934648638493326	-0.047146090751318745	-0.2729400383023689	-0.1068333260044789
YER004W	-0.634918111606383	-0.10653465510779124	-0.2364629638476542	-0.03665848360029789	-0.0030493851080473132	-0.14481172346554705
YER005W	-0.4042356694221663	0.5089093133086792	0.05743693021220047	0.1589729829337734	0.09219612900304641	-0.614959164116083
YER007C-A	-0.8183234094921253	0.8138113173793727	-0.9666555123543116	-0.8087279451931746	-0.7055188214656081	0.8346050114658811
YER007W	-0.0413201236643353	-0.24614900008164506	-0.3324849469728059	-0.3526942139104238	-0.09136533230962575	0.19564261439899677
YER010C	-0.4714704820356555	-0.35196354917698586	-0.08304400513473173	-0.1311249640840476	-0.10527332031841875	0.06657984859586001
YER011W	-0.39481611008655565	0.17996620110012124	-0.3012121923272349	-0.06446712660262836	-0.0779305867214483	-0.009438079708004563
YER014C-A	-1.9214422263187947	0.8881299452551179	-0.4319728506323143	0.00854826619363227	-2.663735746622593	0.5242836716836526
YER016W	1.0520147403023292	-1.0424826723734928	-1.1506685447108618	-0.36080710321131787	-0.755096048538622	-0.4140023276254437
YER017C	0.3202957763148763	-0.1129157047516387	-0.4124875328405006	-1.4653917212156944	-0.8271899716211223	0.13090799160907815
YER019C-A	-0.09512561189418924	-0.4757094839452764	0.0986610432092602	-0.2877420075543168	-0.1031443616839745	-0.02418687523797591
YER019W	-1.4834270033176082	0.017271355430497886	-1.4953018003450813	-0.8551240441782368	-3.1154683866551225	-0.19236642252470318
YER020W	-0.8248265092467798	-0.10405413857444347	-0.3885495596248327	-2.0390794759446784	-1.1126223076567519	0.34834999205123024
YER024W	-0.46574184926862544	0.15506220398042384	0.06788559662929339	-0.30119507224516656	-0.12743293326817115	-0.24740655237137593
YER027C	0.1324534728629431	-0.0766582023723967	-0.6226943323721926	-0.1306060118121885	0.02176530859503146	0.7200370629787216
YER030W	-0.5629674931950848	0.1350113612720006	0.02294882835540655	-0.3875917639268792	-0.3117543416839704	-0.28903116378825655
YER031C	-0.2539196640458504	-0.6234289207901108	-0.1285801652866019	0.7626998618584278	0.09015200064433476	-0.16306099565581098
YER032W	-0.26512283296866695	0.334717211835744	-0.46696241070848143	0.05242264427878953	-0.20201630989086122	-0.02086949949360323
YER033C	-0.30128645093106343	0.32441486160742533	0.08335522625732533	0.0779284264889375	-0.18426958478735217	-0.00602868885741193
YER034W	-0.7956290663451762	-0.07870453931483677	1.0805523293706703	-0.13427797778563225	-0.22688921540266865	-2.3181664506313684
YER035W	-0.6371975499213535	0.12351829578213677	-0.6520311586822843	-0.24666721437340686	-0.04137180668252533	-0.06730852434564792
YER037W	0.33361016709984015	-0.8622792068391719	0.5119071833898748	-0.7419055841730335	-0.06425032524236847	0.35522775141908713
YER038W-A	0.10540036626650244	-0.28865287472920725	-0.3189877433538648	-0.33760570907281623	-0.07469692757319951	0.229086484467075
YER039C	-0.6785660269160034	0.500218217498242	-0.31678032267692946	-0.26642113821135344	-0.07831087346599053	-0.06079205270649093
YER039C-A	-0.2941023984859922	0.26480051700349716	0.11847614555489111	-0.8460767864335298	-0.10511193197650304	-0.3035663054085581
YER040W	-0.6914482692433711	0.37376402529060726	-1.3118543354901506	-1.6550384730503025	-2.87899716446484	-1.1003141566902264
YER041W	-0.5982416481242425	0.09837659042089818	-1.017497712645989	-0.19154126473834993	-0.060980227192118895	0.207165790099269
YER042W	-0.14260598976879824	-0.0723676983545006	-0.27784879574954013	-0.22076313592959684	-0.10417809132305823	-0.18183572707881418
YER044C-A	-0.56988180606968	0.37683782183069586	1.380334511798018	-0.11475885635557255	-0.0539773224764146	-1.960224636140152
YER045C	-0.683459619160657	0.4876093364081299	0.25688918266165806	-0.18904906067532837	-0.1703345704266369	-0.07541203214515037
YER046W	-0.5796089165997795	0.19602846151755945	0.15996168085062798	0.30074209401692525	0.3305309746936882	-0.589657539657234
YER046W-A	-0.6725005553381972	0.5619375721992287	-0.25199465883835837	-0.02499691531915812	-0.09067562656179295	0.16330672839860208
YER047C	-0.5860238412708566	0.47940621048842696	0.12129685427032778	-0.03849615331830185	-0.21365324948314954	-0.405297900029978
YER048C	0.6553009575024356	-0.039589251930386586	-1.4083823756537168	0.01172238708951791	-0.24335558289643525	0.2861780024023025
YER049W	-0.18113684644808423	-0.5390212804853591	-1.9823783036723102	-0.14103419146266263	-0.22671352490763574	0.05490536403544449
YER050C	-0.666810514781968	1.1873222527672993	-1.0482111935666776	0.25978071238256684	-1.7412070363310141	-0.28294398078188315
YER051W	-0.2757967952726621	-0.06400240379782055	-0.21736375679572142	-0.09069357724023788	-0.09983280593658174	0.3524520122529961
YER052C	-1.812293212875399	1.1230725097898564	-4.1121707157825025	-1.5764460473527948	-2.4490772879029077	-4.3471020546213355
YER053C	-0.31846466825815933	-0.4327776187471712	-0.09231519939629362	-0.2679605110390056	-0.15663196654344022	0.21659686224868818
YER054C	-0.2924397486274614	0.01351699237529609	-0.36840163839280055	-0.027618064993818872	-0.17888989272665756	0.15824183899619282
YER056C	-1.300050805707324	-0.4992039052060574	-0.08696110222065018	-0.7848816068720246	-0.41493879082356183	0.5316418878885993
YER056C-A	-0.8304125756428418	0.765561839219568	-0.45723011940766956	-0.7107141804523122	-1.7836097326062352	-0.006694360180511319
YER057C	-1.0517841161723431	-0.216104660860013	-3.465274358171743	-3.057893940811345	-1.7342958068704006	-2.8530172593643743
YER058W	-0.5335840208501548	1.2974815607967074	1.5222130394682556	-0.14975956593510925	-0.9360743920359168	-2.2760127491928506
YER059W	-0.8641467889565491	0.3103472254566324	-0.9399533980784276	-0.09044041385942557	-0.23905157536582122	0.8526458810093502
YER060W	0.20388335597353716	-0.2821951370894532	0.12723902698875247	0.05792148815591249	-0.12893374325601484	-0.1509291286276802
YER060W-A	-1.244451919331942	-0.09958559006673687	-3.984042681971822	-3.015675218193673	-1.67804703692336	-1.8246577471731584
YER061C	0.09364257481904588	0.719277845991887	-0.5569150556678137	-0.5692554894004639	-1.7898443399557002	0.03046769770081093
YER062C	-0.28344148759309307	0.0991791669413872	-0.8785147210882732	-0.10051617809610598	-0.2386087048343135	0.9293023076689092
YER063W	-0.785713928069573	-0.5486577741273633	0.3287284191813723	1.172091167992426	0.40661218890710865	-0.20490570600142366
YER064C	0.5607384883559485	-0.11242273804361289	-0.08646158821745702	-0.5485275003398348	-0.15993885277926642	0.1620777727349759
YER065C	-0.5952396986782598	-0.3810950115195903	-0.19423817773820962	0.04797624387743808	-0.12730345929078332	0.19261369988053098
YER066C-A	-0.5642180556764721	-0.3095950444462949	0.20077381942429565	0.038620210568372226	-0.16381408052622934	-0.2608281860358644
YER066W	-0.8609280237243196	-0.30676977381886644	0.4086376982510778	0.9932645783262836	0.012190653745665938	-0.16971500739442694
YER067C-A	0.017445181793269794	-0.3730840789723445	-1.1829069391888032	-0.1418688602557395	-0.21134785554161994	-0.01301269990130563
YER067W	-0.26903672634738407	-0.23197135067014915	-0.6765776606572627	0.0944399965399831	-0.06961180268453247	-0.1799577473540118
