orf	het | loss of heterozygosity at MAT locus (diploid mating) | standard | YPD + G418 [200 ug/ml] | Hoffert KM~Strome ED, 2019
YDL212W	-0.07162526462550209
YDL213C	0.25068842618925846
YDL214C	0.25068842618925846
YDL215C	0.25068842618925846
YDL216C	-0.07162526462550209
YDL217C	1.5399431894483007
YDL218W	0.25068842618925846
YDL219W	1.21762949863354
YDL220C	0.25068842618925846
YDL221W	0.8953158078187795
YDL222C	1.21762949863354
YDL223C	0.25068842618925846
YDL224C	0.25068842618925846
YDL225W	0.25068842618925846
YDL226C	0.5730021170040189
YDL227C	0.25068842618925846
YDL229W	0.5730021170040189
YDL230W	0.8953158078187795
YDL231C	-0.07162526462550209
YDL232W	2.8291979527073425
YDL233W	-0.7162526462550232
YDL234C	0.5730021170040189
YDL235C	0.5730021170040189
YDL236W	0.25068842618925846
YDL237W	0.25068842618925846
YDL238C	-0.7162526462550232
YDL239C	-0.7162526462550232
YDL240W	0.25068842618925846
YDL241W	0.25068842618925846
YDL242W	0.25068842618925846
YDL243C	0.5730021170040189
YDR001C	-0.07162526462550209
YDR002W	-0.07162526462550209
YDR003W	-0.07162526462550209
YDR003W-A	-0.07162526462550209
YDR004W	2.184570571077822
YDR005C	-0.07162526462550209
YDR006C	0.5730021170040189
YDR007W	-0.07162526462550209
YDR008C	0.5730021170040189
YDR009W	-0.39393895544026264
YDR010C	0.8953158078187795
YDR011W	0.5730021170040189
YDR013W	0.25068842618925846
YDR014W	0.5730021170040189
YDR015C	-0.39393895544026264
YDR016C	-0.39393895544026264
YDR017C	-0.07162526462550209
YDR018C	-0.07162526462550209
YDR019C	1.862256880263061
YDR020C	0.25068842618925846
YDR021W	0.25068842618925846
YDR022C	0.25068842618925846
YDR023W	-0.07162526462550209
YDR024W	3.1515116435221033
YDR025W	0.8953158078187795
YDR026C	0.5730021170040189
YDR027C	0.25068842618925846
YDR028C	-0.39393895544026264
YDR029W	3.1515116435221033
YDR030C	1.21762949863354
YDR031W	0.8953158078187795
YDR032C	-0.07162526462550209
YDR033W	3.7961390251516245
YDR034C	0.5730021170040189
YDR034W-B	-0.39393895544026264
YDR035W	0.5730021170040189
YDR036C	-0.39393895544026264
YDR037W	3.4738253343368637
YDR041W	-0.39393895544026264
YDR042C	0.25068842618925846
YDR043C	-0.39393895544026264
YDR044W	-0.07162526462550209
YDR045C	-0.7162526462550232
YDR046C	-0.07162526462550209
YDR047W	0.5730021170040189
YDR048C	-0.07162526462550209
YDR049W	0.5730021170040189
YDR050C	-0.07162526462550209
YDR051C	0.5730021170040189
YDR052C	-0.07162526462550209
YDR053W	-0.07162526462550209
YDR054C	2.506884261892582
YDR055W	0.25068842618925846
YDR056C	0.8953158078187795
YDR057W	0.25068842618925846
YDR058C	-0.7162526462550232
YDR059C	0.5730021170040189
YDR060W	2.8291979527073425
YDR061W	0.25068842618925846
YDR062W	0.25068842618925846
YDR063W	1.21762949863354
YDR064W	-0.07162526462550209
YDR065W	0.8953158078187795
YDR066C	-0.07162526462550209
YDR067C	0.5730021170040189
YDR068W	1.21762949863354
YDR069C	0.5730021170040189
YDR070C	0.8953158078187795
YDR071C	0.5730021170040189
YDR072C	-0.07162526462550209
YDR073W	0.5730021170040189
YDR074W	1.862256880263061
YDR075W	0.25068842618925846
YDR076W	0.5730021170040189
YDR077W	3.4738253343368637
YDR078C	-0.07162526462550209
YDR079C-A	0.5730021170040189
YDR079W	-0.07162526462550209
YDR080W	0.25068842618925846
YDR081C	0.5730021170040189
YDR082W	0.8953158078187795
YDR083W	0.25068842618925846
YDR084C	0.5730021170040189
YDR085C	2.184570571077822
YDR086C	0.25068842618925846
YDR087C	0.25068842618925846
YDR088C	0.25068842618925846
YDR089W	-0.07162526462550209
YDR090C	0.5730021170040189
YDR091C	2.506884261892582
YDR092W	-0.07162526462550209
YDR093W	2.184570571077822
YDR094W	1.21762949863354
YDR095C	0.5730021170040189
YDR096W	1.5399431894483007
YDR097C	3.7961390251516245
YDR098C	-0.07162526462550209
YDR099W	0.8953158078187795
YDR100W	-0.07162526462550209
YDR101C	0.25068842618925846
YDR102C	2.506884261892582
YDR103W	0.25068842618925846
YDR104C	0.5730021170040189
YDR105C	-0.39393895544026264
YDR107C	1.21762949863354
YDR108W	1.5399431894483007
YDR109C	-0.07162526462550209
YDR110W	2.184570571077822
YDR111C	0.8953158078187795
YDR112W	1.21762949863354
YDR113C	0.5730021170040189
YDR114C	0.8953158078187795
YDR115W	0.25068842618925846
YDR116C	-0.07162526462550209
YDR117C	-0.07162526462550209
YDR118W	0.5730021170040189
YDR119W	0.5730021170040189
YDR120C	0.8953158078187795
YDR121W	1.862256880263061
YDR122W	0.8953158078187795
YDR123C	0.5730021170040189
YDR124W	0.5730021170040189
YDR125C	0.5730021170040189
YDR126W	1.21762949863354
YDR127W	-0.07162526462550209
YDR128W	-0.07162526462550209
YDR129C	-0.07162526462550209
YDR130C	0.25068842618925846
YDR131C	-0.07162526462550209
YDR132C	0.5730021170040189
YDR133C	3.4738253343368637
YDR135C	0.25068842618925846
YDR136C	1.5399431894483007
YDR137W	0.8953158078187795
YDR138W	2.184570571077822
YDR139C	0.5730021170040189
YDR140W	-0.39393895544026264
YDR141C	-0.07162526462550209
YDR142C	0.25068842618925846
YDR143C	-0.07162526462550209
YDR144C	0.5730021170040189
YDR145W	0.25068842618925846
YDR146C	0.5730021170040189
YDR147W	0.4118452715966387
YDR148C	-0.7162526462550232
YDR149C	1.21762949863354
YDR150W	3.1515116435221033
YDR151C	0.25068842618925846
YDR152W	0.8953158078187795
YDR153C	-0.39393895544026264
YDR154C	1.862256880263061
YDR155C	1.862256880263061
YDR156W	-0.07162526462550209
YDR157W	0.5730021170040189
YDR158W	0.5730021170040189
YDR159W	-0.39393895544026264
YDR160W	1.5399431894483007
YDR161W	0.08953158078187817
YDR162C	-0.39393895544026264
YDR163W	0.7341589624113992
YDR164C	1.21762949863354
YDR165W	0.8953158078187795
YDR166C	0.7341589624113992
YDR167W	2.184570571077822
YDR168W	-0.07162526462550209
YDR169C	1.21762949863354
YDR169C-A	-0.39393895544026264
YDR170C	0.25068842618925846
YDR171W	0.25068842618925846
YDR172W	0.7341589624113992
YDR173C	-0.39393895544026264
YDR174W	-0.39393895544026264
YDR175C	0.8953158078187795
YDR176W	-0.39393895544026264
YDR177W	-0.07162526462550209
YDR178W	0.4118452715966387
YDR179C	-0.39393895544026264
YDR179W-A	0.6804400139422727
YDR180W	-0.07162526462550209
YDR181C	-0.23278211003288235
YDR182W	0.8953158078187795
YDR182W-A	-0.07162526462550209
YDR183W	1.3787863440409203
YDR184C	1.0564726532261597
YDR185C	0.8953158078187795
YDR186C	-0.07162526462550209
YDR187C	1.862256880263061
YDR188W	0.25068842618925846
YDR189W	0.8953158078187795
YDR190C	0.08953158078187817
YDR191W	0.25068842618925846
YDR192C	0.25068842618925846
YDR193W	-0.5550958008476429
YDR194C	0.4118452715966387
YDR194W-A	-0.39393895544026264
YDR195W	-0.07162526462550209
YDR196C	-0.07162526462550209
YDR197W	0.08953158078187817
YDR198C	1.862256880263061
YDR199W	0.5730021170040189
YDR200C	-0.5550958008476429
YDR201W	1.0564726532261597
YDR202C	-0.07162526462550209
YDR203W	0.7341589624113992
YDR204W	-0.07162526462550209
YDR205W	-0.39393895544026264
YDR206W	-0.39393895544026264
YDR207C	0.8953158078187795
YDR208W	0.8953158078187795
YDR209C	0.7341589624113992
YDR210W	1.5399431894483007
YDR211W	0.4118452715966387
YDR212W	1.0564726532261597
YDR213W	0.08953158078187817
YDR214W	-0.23278211003288235
YDR215C	0.08953158078187817
YDR216W	0.7341589624113992
YDR217C	0.08953158078187817
YDR218C	0.08953158078187817
YDR219C	-0.5550958008476429
YDR220C	1.21762949863354
YDR221W	0.7341589624113992
YDR222W	-0.39393895544026264
YDR223W	-0.23278211003288235
YDR224C	-0.1790631615637555
YDR225W	0.5730021170040189
YDR226W	-0.07162526462550209
YDR227W	0.08953158078187817
YDR228C	0.08953158078187817
YDR229W	0.08953158078187817
YDR230W	-0.07162526462550209
YDR231C	0.5730021170040189
YDR232W	0.08953158078187817
YDR233C	-0.39393895544026264
YDR234W	1.21762949863354
YDR235W	0.25068842618925846
YDR236C	0.8953158078187795
YDR237W	2.023413725670441
YDR238C	0.25068842618925846
YDR239C	-0.07162526462550209
YDR240C	0.8953158078187795
YDR241W	0.5730021170040189
YDR242W	0.8953158078187795
YDR243C	0.25068842618925846
YDR244W	-0.39393895544026264
YDR245W	0.8953158078187795
YDR246W	-0.39393895544026264
YDR246W-A	-0.39393895544026264
YDR247W	-0.07162526462550209
YDR248C	0.25068842618925846
YDR249C	-0.7162526462550232
YDR250C	0.5730021170040189
YDR251W	0.25068842618925846
YDR252W	-0.39393895544026264
YDR253C	-0.7162526462550232
YDR254W	0.8953158078187795
YDR255C	-0.39393895544026264
YDR256C	-0.39393895544026264
YDR257C	0.5730021170040189
YDR258C	0.25068842618925846
YDR259C	1.21762949863354
YDR260C	-0.07162526462550209
YDR261C	0.25068842618925846
YDR262W	1.21762949863354
YDR263C	0.25068842618925846
YDR264C	-0.39393895544026264
YDR265W	-0.39393895544026264
YDR266C	-0.07162526462550209
YDR267C	-0.07162526462550209
YDR268W	-0.7162526462550232
YDR269C	-1.6831937186993047
YDR270W	0.5730021170040189
YDR271C	-0.7162526462550232
YDR272W	0.5730021170040189
YDR273W	0.25068842618925846
YDR274C	0.25068842618925846
YDR275W	1.862256880263061
YDR276C	-0.39393895544026264
YDR277C	-0.7162526462550232
YDR278C	0.25068842618925846
YDR279W	0.5730021170040189
YDR280W	0.25068842618925846
YDR281C	-0.39393895544026264
YDR282C	-0.07162526462550209
YDR283C	-0.07162526462550209
YDR284C	0.25068842618925846
YDR285W	-0.39393895544026264
YDR286C	1.5399431894483007
YDR287W	-0.07162526462550209
YDR288W	1.21762949863354
YDR289C	-0.07162526462550209
YDR290W	-0.39393895544026264
YDR291W	-0.7162526462550232
YDR292C	0.25068842618925846
YDR293C	-0.39393895544026264
YDR294C	2.184570571077822
YDR295C	0.25068842618925846
YDR296W	-0.07162526462550209
YDR297W	-0.39393895544026264
YDR298C	-0.07162526462550209
YDR299W	0.25068842618925846
YDR300C	-0.07162526462550209
YDR301W	0.5730021170040189
YDR302W	0.5730021170040189
YDR303C	2.8291979527073425
YDR304C	-0.07162526462550209
YDR305C	-0.07162526462550209
YDR306C	2.506884261892582
YDR307W	1.21762949863354
YDR308C	0.5730021170040189
YDR309C	0.8953158078187795
YDR310C	1.21762949863354
YDR311W	-0.07162526462550209
YDR312W	0.25068842618925846
YDR313C	0.25068842618925846
YDR314C	2.8291979527073425
YDR315C	2.6680411072999624
YDR316W	0.5730021170040189
YDR317W	0.5730021170040189
YDR318W	-0.07162526462550209
YDR319C	-0.39393895544026264
YDR320C	-0.07162526462550209
YDR320C-A	-1.0385663370697837
YDR321W	0.25068842618925846
YDR322C-A	-0.07162526462550209
YDR322W	-0.7162526462550232
YDR323C	0.25068842618925846
YDR324C	2.184570571077822
YDR325W	-0.07162526462550209
YDR326C	-0.07162526462550209
YDR327W	-0.7162526462550232
YDR328C	-0.07162526462550209
YDR329C	-0.07162526462550209
YDR330W	3.4738253343368637
YDR331W	-0.07162526462550209
YDR332W	-0.07162526462550209
YDR333C	0.25068842618925846
YDR334W	0.5730021170040189
YDR336W	0.25068842618925846
YDR337W	0.25068842618925846
YDR338C	-0.07162526462550209
YDR339C	0.8953158078187795
YDR340W	-0.07162526462550209
YDR341C	-0.07162526462550209
YDR344C	1.5399431894483007
YDR345C	0.5730021170040189
YDR346C	0.25068842618925846
YDR347W	-0.07162526462550209
YDR348C	-0.07162526462550209
YDR349C	-0.07162526462550209
YDR350C	1.21762949863354
YDR351W	0.25068842618925846
YDR352W	0.25068842618925846
YDR353W	-0.07162526462550209
YDR354W	3.4738253343368637
YDR355C	1.5399431894483007
YDR356W	0.5730021170040189
YDR357C	0.25068842618925846
YDR358W	0.25068842618925846
YDR359C	0.25068842618925846
YDR360W	0.5730021170040189
YDR361C	0.25068842618925846
YDR362C	1.5399431894483007
YDR363W	0.5730021170040189
YDR364C	1.862256880263061
YDR365C	0.25068842618925846
YDR367W	-0.07162526462550209
YDR368W	2.8291979527073425
YDR369C	0.25068842618925846
YDR370C	-0.07162526462550209
YDR371W	0.25068842618925846
YDR372C	2.8291979527073425
YDR373W	3.7961390251516245
YDR374C	0.25068842618925846
YDR375C	-0.07162526462550209
YDR376W	0.5730021170040189
YDR377W	0.8953158078187795
YDR378C	1.5399431894483007
YDR379C-A	-0.39393895544026264
YDR379W	-0.7162526462550232
YDR380W	0.25068842618925846
YDR381W	0.5730021170040189
YDR382W	-0.07162526462550209
YDR383C	-0.07162526462550209
YDR384C	0.5730021170040189
YDR385W	-0.07162526462550209
YDR386W	0.8953158078187795
YDR387C	-0.07162526462550209
YDR388W	1.21762949863354
YDR389W	1.21762949863354
YDR390C	0.25068842618925846
YDR391C	1.5399431894483007
YDR392W	-0.07162526462550209
YDR393W	0.5730021170040189
YDR394W	0.25068842618925846
YDR395W	0.25068842618925846
YDR396W	1.21762949863354
YDR397C	0.25068842618925846
YDR398W	0.5730021170040189
YDR399W	1.21762949863354
YDR400W	0.8953158078187795
YDR401W	-0.39393895544026264
YDR402C	0.5730021170040189
YDR403W	0.5730021170040189
YDR404C	0.5730021170040189
YDR405W	0.8953158078187795
YDR406W	-0.07162526462550209
YDR407C	0.5730021170040189
YDR408C	-0.39393895544026264
YDR409W	-0.07162526462550209
YDR410C	0.25068842618925846
YDR411C	-0.07162526462550209
YDR412W	0.8953158078187795
YDR413C	1.5399431894483007
YDR414C	0.5730021170040189
YDR415C	0.5730021170040189
YDR416W	0.5730021170040189
YDR417C	1.3787863440409203
YDR418W	2.184570571077822
YDR419W	0.8953158078187795
YDR420W	0.25068842618925846
YDR421W	-0.39393895544026264
YDR422C	-0.07162526462550209
YDR423C	0.5730021170040189
YDR424C	2.184570571077822
YDR425W	0.5730021170040189
YDR426C	2.184570571077822
YDR427W	0.4118452715966387
YDR428C	-0.07162526462550209
YDR429C	0.25068842618925846
YDR430C	0.5730021170040189
YDR431W	0.25068842618925846
YDR432W	0.25068842618925846
YDR433W	1.21762949863354
YDR434W	1.21762949863354
YDR435C	-0.39393895544026264
YDR436W	-0.07162526462550209
YDR437W	-0.07162526462550209
YDR438W	-0.39393895544026264
YDR439W	1.862256880263061
YDR440W	0.5730021170040189
YDR441C	0.25068842618925846
YDR442W	0.5730021170040189
YDR443C	-0.39393895544026264
YDR444W	0.5730021170040189
YDR445C	0.5730021170040189
YDR446W	3.7961390251516245
YDR447C	1.5399431894483007
YDR448W	-0.39393895544026264
YDR449C	0.8953158078187795
YDR450W	-0.07162526462550209
YDR451C	1.21762949863354
YDR452W	-0.7162526462550232
YDR453C	3.4738253343368637
YDR454C	0.25068842618925846
YDR455C	0.25068842618925846
YDR456W	0.25068842618925846
YDR457W	-0.07162526462550209
YDR458C	-0.7162526462550232
YDR459C	-0.07162526462550209
YDR460W	-0.07162526462550209
YDR461W	1.862256880263061
YDR462W	-0.7162526462550232
YDR463W	-0.07162526462550209
YDR464W	2.184570571077822
YDR465C	0.25068842618925846
YDR466W	0.5730021170040189
YDR467C	-0.07162526462550209
YDR468C	-0.07162526462550209
YDR469W	-0.7162526462550232
YDR470C	1.21762949863354
YDR471W	-0.7162526462550232
YDR472W	-0.39393895544026264
YDR473C	-0.07162526462550209
YDR475C	0.25068842618925846
YDR476C	-0.07162526462550209
YDR477W	2.506884261892582
YDR478W	-0.07162526462550209
YDR479C	0.25068842618925846
YDR480W	-1.0385663370697837
YDR481C	-0.39393895544026264
YDR482C	-0.07162526462550209
YDR483W	-0.07162526462550209
YDR484W	-0.07162526462550209
YDR485C	-0.07162526462550209
YDR486C	-0.39393895544026264
YDR487C	-0.07162526462550209
YDR488C	3.1515116435221033
YDR489W	2.8291979527073425
YDR490C	-0.07162526462550209
YDR491C	1.21762949863354
YDR492W	0.25068842618925846
YDR493W	0.25068842618925846
YDR494W	0.25068842618925846
YDR495C	0.25068842618925846
YDR496C	-0.07162526462550209
YDR497C	0.5730021170040189
YDR498C	-0.39393895544026264
YDR499W	0.25068842618925846
YDR500C	-0.07162526462550209
YDR501W	1.862256880263061
YDR502C	2.184570571077822
YDR503C	-0.07162526462550209
YDR504C	0.25068842618925846
YDR505C	2.184570571077822
YDR506C	0.5730021170040189
YDR507C	0.5730021170040189
YDR508C	-0.7162526462550232
YDR509W	3.7961390251516245
YDR510W	1.21762949863354
YDR511W	-0.39393895544026264
YDR512C	-0.07162526462550209
YDR513W	-0.39393895544026264
YDR514C	0.25068842618925846
YDR515W	0.5730021170040189
YDR516C	3.7961390251516245
YDR517W	2.184570571077822
YDR518W	0.7341589624113992
YDR519W	-0.07162526462550209
YDR520C	2.506884261892582
YDR521W	-0.07162526462550209
YDR522C	0.8953158078187795
YDR523C	-0.7162526462550232
YDR524C	-0.39393895544026264
YDR524C-B	-0.39393895544026264
YDR524W-C	-0.07162526462550209
YDR525W	0.5730021170040189
YDR525W-A	1.5399431894483007
YDR526C	-0.39393895544026264
YDR527W	0.25068842618925846
YDR528W	-0.7162526462550232
YDR529C	-0.39393895544026264
YDR530C	1.862256880263061
YDR531W	0.25068842618925846
YDR532C	-0.07162526462550209
YDR533C	-0.39393895544026264
YDR534C	-0.7162526462550232
YDR535C	-0.7162526462550232
YDR536W	0.8953158078187795
YDR537C	0.25068842618925846
YDR538W	-0.07162526462550209
YDR539W	-0.07162526462550209
YDR540C	-0.39393895544026264
YDR541C	0.25068842618925846
YEL001C	0.8953158078187795
YEL002C	-0.39393895544026264
YEL003W	-0.07162526462550209
YEL004W	0.25068842618925846
YEL005C	0.25068842618925846
YEL006W	2.184570571077822
YEL007W	0.25068842618925846
YEL008W	0.5730021170040189
YEL009C	0.25068842618925846
YEL010W	0.25068842618925846
YEL011W	0.25068842618925846
YEL012W	0.5730021170040189
YEL013W	0.25068842618925846
YEL014C	-0.07162526462550209
YEL015W	-0.07162526462550209
YEL016C	0.25068842618925846
YEL017C-A	0.25068842618925846
YEL017W	0.25068842618925846
YEL018W	-0.39393895544026264
YEL019C	0.8953158078187795
YEL020C	0.25068842618925846
YEL022W	-0.07162526462550209
YEL023C	0.5730021170040189
YEL024W	-0.07162526462550209
YEL025C	2.506884261892582
YEL026W	0.25068842618925846
YEL027W	0.25068842618925846
YEL028W	1.5399431894483007
YEL029C	1.862256880263061
YEL030W	0.5730021170040189
YEL031W	0.5730021170040189
YEL032W	0.5730021170040189
YEL033W	0.5730021170040189
YEL034W	4.118452715966384
YEL035C	-0.07162526462550209
YEL036C	0.5730021170040189
YEL037C	0.5730021170040189
YEL038W	0.25068842618925846
YEL039C	-0.07162526462550209
YEL040W	2.184570571077822
YEL041W	-0.23278211003288235
YEL042W	-0.39393895544026264
YEL043W	0.5730021170040189
YEL044W	1.862256880263061
YEL045C	0.25068842618925846
YEL046C	-1.0385663370697837
YEL047C	0.25068842618925846
YEL048C	0.25068842618925846
YEL049W	0.8953158078187795
YEL050C	-0.07162526462550209
YEL051W	0.25068842618925846
YEL052W	-0.07162526462550209
YEL053C	0.8953158078187795
YEL054C	2.184570571077822
YEL055C	0.8953158078187795
YEL056W	-0.07162526462550209
YEL057C	-0.07162526462550209
YEL058W	-0.39393895544026264
YEL059C-A	0.25068842618925846
YEL059W	0.5730021170040189
YEL060C	0.25068842618925846
YEL061C	-0.39393895544026264
YEL062W	0.25068842618925846
YEL063C	0.5730021170040189
YEL064C	0.25068842618925846
YEL065W	-0.39393895544026264
YEL066W	-0.07162526462550209
YEL067C	1.21762949863354
YEL068C	0.8953158078187795
YEL071W	-0.07162526462550209
YEL072W	1.21762949863354
YER001W	-0.07162526462550209
YER002W	-0.07162526462550209
YER003C	0.5730021170040189
YER004W	0.5730021170040189
YER005W	2.184570571077822
YER006W	1.21762949863354
YER007C-A	1.862256880263061
YER007W	-0.07162526462550209
YER008C	0.25068842618925846
YER009W	0.25068842618925846
YER010C	0.25068842618925846
YER011W	-0.07162526462550209
YER012W	0.5730021170040189
YER013W	-0.07162526462550209
YER014C-A	1.21762949863354
YER014W	0.8953158078187795
YER015W	-0.39393895544026264
YER016W	0.25068842618925846
YER017C	-0.07162526462550209
YER018C	0.25068842618925846
YER019C-A	-0.07162526462550209
YER019W	0.25068842618925846
YER020W	0.5730021170040189
YER021W	0.25068842618925846
YER022W	-0.39393895544026264
YER023W	0.5730021170040189
YER024W	2.184570571077822
YER025W	0.25068842618925846
YER026C	-0.07162526462550209
YER027C	0.08953158078187817
YER028C	0.25068842618925846
YER029C	-0.7162526462550232
YER030W	-0.39393895544026264
YER031C	-0.39393895544026264
YER032W	0.5730021170040189
YER033C	3.4738253343368637
YER034W	-0.7162526462550232
YER035W	3.4738253343368637
YER036C	1.862256880263061
YER037W	0.25068842618925846
YER038C	-0.39393895544026264
YER038W-A	1.21762949863354
YER039C	3.1515116435221033
YER039C-A	1.21762949863354
YER040W	-0.07162526462550209
YER041W	0.5730021170040189
YER042W	0.25068842618925846
YER043C	-0.39393895544026264
YER044C	0.25068842618925846
YER044C-A	0.8953158078187795
YER045C	0.5730021170040189
YER046W	0.25068842618925846
YER046W-A	0.25068842618925846
YER047C	0.5730021170040189
YER048C	0.25068842618925846
YER048W-A	-0.23278211003288235
YER049W	2.184570571077822
YER050C	0.5730021170040189
YER051W	-0.07162526462550209
YER052C	1.21762949863354
YER053C	-0.07162526462550209
YER053C-A	-0.07162526462550209
YER054C	0.25068842618925846
YER055C	0.8953158078187795
YER056C	2.8291979527073425
YER056C-A	0.25068842618925846
YER057C	2.8291979527073425
YER058W	0.8953158078187795
YER059W	3.4738253343368637
YER060W	0.25068842618925846
YER060W-A	-0.07162526462550209
YER061C	0.5730021170040189
YER062C	0.8953158078187795
YER063W	0.25068842618925846
YER064C	-0.39393895544026264
YER065C	0.25068842618925846
YER066C-A	-0.39393895544026264
YER066W	0.25068842618925846
YER067C-A	0.8953158078187795
YER067W	-0.07162526462550209
YER068C-A	-0.07162526462550209
YER068W	-0.07162526462550209
YER069W	-0.07162526462550209
YER070W	0.5730021170040189
YER071C	-0.07162526462550209
YER072W	1.21762949863354
YER073W	-0.07162526462550209
YER074W	2.184570571077822
YER074W-A	-0.07162526462550209
YER075C	0.25068842618925846
YER076C	-0.39393895544026264
YER077C	-0.07162526462550209
YER078C	0.25068842618925846
YER079W	-0.07162526462550209
YER080W	-0.07162526462550209
YER081W	3.4738253343368637
YER082C	1.21762949863354
YER083C	0.25068842618925846
YER084W	0.5730021170040189
YER085C	0.8953158078187795
YER086W	0.5730021170040189
YER087C-B	1.0564726532261597
YER087W	0.25068842618925846
YER088C	-0.39393895544026264
YER089C	-0.07162526462550209
YER090W	-0.07162526462550209
YER091C	0.25068842618925846
YER091C-A	-0.7162526462550232
YER092W	0.5730021170040189
YER093C	-0.7162526462550232
YER093C-A	-0.7162526462550232
YER094C	-0.39393895544026264
YER095W	-0.07162526462550209
YER096W	1.21762949863354
YER097W	0.25068842618925846
YER098W	-0.07162526462550209
YER099C	-0.07162526462550209
YER101C	0.25068842618925846
YER103W	1.21762949863354
YER104W	0.25068842618925846
YER105C	0.5730021170040189
YER106W	0.5730021170040189
YER107C	-0.39393895544026264
YER110C	-0.07162526462550209
YER111C	-0.39393895544026264
YER112W	3.1515116435221033
YER113C	3.7961390251516245
YER114C	-0.07162526462550209
YER115C	1.862256880263061
YER116C	0.25068842618925846
YER117W	3.4738253343368637
YER118C	-0.7162526462550232
YER119C	-0.07162526462550209
YER119C-A	1.862256880263061
YER120W	0.25068842618925846
YER121W	0.8953158078187795
YER122C	0.25068842618925846
YER123W	0.25068842618925846
YER124C	2.8291979527073425
YER125W	1.862256880263061
YER126C	0.25068842618925846
YER127W	-0.39393895544026264
YER128W	0.8953158078187795
YER129W	3.4738253343368637
YER130C	3.7961390251516245
YER131W	3.7961390251516245
YER132C	1.5399431894483007
YER133W	2.8291979527073425
YER134C	0.5730021170040189
YER135C	3.4738253343368637
YER136W	0.8953158078187795
YER137C	0.5730021170040189
YER139C	0.25068842618925846
YER140W	-0.39393895544026264
YER141W	1.862256880263061
YER142C	0.25068842618925846
YER143W	2.506884261892582
YER144C	-0.39393895544026264
YER145C	-0.07162526462550209
YER146W	0.25068842618925846
YER147C	-0.7162526462550232
YER148W	1.5399431894483007
YER149C	-0.39393895544026264
YER150W	0.25068842618925846
YER151C	-0.07162526462550209
YER152C	0.25068842618925846
YER153C	0.8953158078187795
YER154W	0.5730021170040189
YER155C	0.5730021170040189
YER156C	-0.39393895544026264
YER157W	3.1515116435221033
YER158C	0.8953158078187795
YER159C	3.1515116435221033
YER161C	-0.07162526462550209
YER163C	0.5730021170040189
YER164W	0.8953158078187795
YER165W	2.184570571077822
YER166W	0.8953158078187795
YER167W	3.7961390251516245
YER168C	0.8953158078187795
YER169W	0.8953158078187795
YER170W	-0.39393895544026264
YER171W	0.25068842618925846
YER172C	-0.7162526462550232
YER173W	-0.07162526462550209
YER174C	1.21762949863354
YER175C	0.25068842618925846
YER175W-A	0.25068842618925846
YER176W	-0.7162526462550232
YER177W	0.25068842618925846
YER178W	-0.07162526462550209
YER179W	0.5730021170040189
YER180C	2.8291979527073425
YER180C-A	-0.07162526462550209
YER181C	3.7961390251516245
YER182W	0.25068842618925846
YER183C	2.506884261892582
YER184C	-0.07162526462550209
YER185W	3.4738253343368637
YER186C	0.25068842618925846
YER187W	-0.07162526462550209
YER188W	-0.39393895544026264
YFL001W	0.25068842618925846
YFL002C	0.25068842618925846
YFL003C	0.8953158078187795
YFL004W	-0.39393895544026264
YFL005W	-0.39393895544026264
YFL007W	0.5730021170040189
YFL008W	3.7961390251516245
YFL009W	-0.07162526462550209
YFL010C	-0.7162526462550232
YFL010W-A	-0.5550958008476429
YFL011W	0.5730021170040189
YFL012W	0.25068842618925846
YFL012W-A	0.5730021170040189
YFL013C	0.5730021170040189
YFL014W	0.25068842618925846
YFL015C	0.5730021170040189
YFL016C	-0.07162526462550209
YFL017C	1.862256880263061
YFL017W-A	0.25068842618925846
YFL018C	1.21762949863354
YFL019C	0.25068842618925846
YFL020C	0.8953158078187795
YFL021W	2.184570571077822
YFL022C	0.5730021170040189
YFL023W	1.21762949863354
YFL024C	1.21762949863354
YFL025C	-0.07162526462550209
YFL026W	0.25068842618925846
YFL027C	0.8953158078187795
YFL028C	0.25068842618925846
YFL029C	0.25068842618925846
YFL030W	0.25068842618925846
YFL031W	0.08953158078187817
YFL032W	0.25068842618925846
YFL033C	-0.07162526462550209
YFL034C-A	-0.7162526462550232
YFL034C-B	1.21762949863354
YFL034W	-0.7162526462550232
YFL036W	0.25068842618925846
YFL037W	-0.07162526462550209
YFL038C	-0.7162526462550232
YFL039C	-0.39393895544026264
YFL040W	-0.07162526462550209
YFL041W	0.5730021170040189
YFL041W-A	-0.7162526462550232
YFL042C	-0.07162526462550209
YFL044C	0.25068842618925846
YFL045C	-0.39393895544026264
YFL046W	-0.39393895544026264
YFL047W	1.21762949863354
YFL048C	0.5730021170040189
YFL049W	-0.07162526462550209
YFL050C	-0.07162526462550209
YFL051C	-0.07162526462550209
YFL052W	0.25068842618925846
YFL053W	-0.7162526462550232
YFL054C	0.5730021170040189
YFL055W	-0.39393895544026264
YFL060C	2.184570571077822
YFL063W	0.25068842618925846
YFR001W	-0.39393895544026264
YFR002W	1.862256880263061
YFR003C	-0.39393895544026264
YFR004W	-0.07162526462550209
YFR005C	-0.07162526462550209
YFR006W	1.862256880263061
YFR007W	-0.07162526462550209
YFR008W	-0.7162526462550232
YFR009W	-0.7162526462550232
YFR010W	-0.07162526462550209
YFR011C	0.25068842618925846
YFR012W	-0.07162526462550209
YFR012W-A	-0.39393895544026264
