orf	het | growth (relative abundance in pooled culture) | YPD+ 0.1mM dinitrophenol (dinitrophenol [0.1 mM], YPD [standard]) | Steinmetz LM~Davis RW, 2002	hom | growth (relative abundance in pooled culture) | YPD+ 0.1mM dinitrophenol (dinitrophenol [0.1 mM], YPD [standard]) | Steinmetz LM~Davis RW, 2002	het | growth (relative abundance in pooled culture) | YPD+ 0.25mM dinitrophenol (dinitrophenol [0.25 mM]) | Steinmetz LM~Davis RW, 2002	hom | growth (relative abundance in pooled culture) | YPD+ 0.25mM dinitrophenol (dinitrophenol [0.25 mM]) | Steinmetz LM~Davis RW, 2002	het | growth (relative abundance in pooled culture) | YPDGE (ethanol [2%], glucose [0.1%], glycerol [3%]) | Steinmetz LM~Davis RW, 2002	hom | growth (relative abundance in pooled culture) | YPDGE (ethanol [2%], glucose [0.1%], glycerol [3%]) | Steinmetz LM~Davis RW, 2002	het | growth (relative abundance in pooled culture) | YPE (YPE [2%]) | Steinmetz LM~Davis RW, 2002	hom | growth (relative abundance in pooled culture) | YPE (YPE [2%]) | Steinmetz LM~Davis RW, 2002	het | growth (relative abundance in pooled culture) | YPG+ 0.1mM dinitrophenol (dinitrophenol [0.1 mM], YPG [3%]) | Steinmetz LM~Davis RW, 2002	hom | growth (relative abundance in pooled culture) | YPG+ 0.1mM dinitrophenol (dinitrophenol [0.1 mM], YPG [3%]) | Steinmetz LM~Davis RW, 2002	het | growth (relative abundance in pooled culture) | YPG+ 0.25mM dinitrophenol (dinitrophenol [0.25 mM], YPG [3%]) | Steinmetz LM~Davis RW, 2002	hom | growth (relative abundance in pooled culture) | YPG+ 0.25mM dinitrophenol (dinitrophenol [0.25 mM], YPG [3%]) | Steinmetz LM~Davis RW, 2002	het | growth (relative abundance in pooled culture) | YPG [3%] | Steinmetz LM~Davis RW, 2002	hom | growth (relative abundance in pooled culture) | YPG [3%] | Steinmetz LM~Davis RW, 2002	het | growth (relative abundance in pooled culture) | YPL (YPL [standard]) | Steinmetz LM~Davis RW, 2002	hom | growth (relative abundance in pooled culture) | YPL (YPL [standard]) | Steinmetz LM~Davis RW, 2002
YLR181C	-0.009999999999999787	0.011454999999999993	-0.028240000000000043	-0.0017449999999999966	-0.016759999999999886	-0.010785000000000045	-0.025599999999999845	0.006349999999999856	-0.03772999999999993	-0.015255000000000019	-0.025090000000000057	0.0002349999999998742	-0.014114999999999878	-0.010685000000000056	-0.0033799999999999386	-0.009200000000000097
YLR182W	0.0006300000000001305	0.037719999999999976	-0.0049599999999999644	0.02536000000000016	-0.010489999999999888	-0.02503499999999992	0.006060000000000176	-0.08623000000000003	-0.007659999999999889	-0.06347999999999987	-0.009299999999999864	-0.02969999999999995	-0.004609999999999892	-0.1166799999999999	0.0055400000000001	-0.04425499999999993
YLR183C	-0.018079999999999874	-0.004854999999999832	-0.029759999999999898	-0.01770499999999986	-0.005129999999999857	-0.0008699999999999264	0.017179999999999973	0.003929999999999989	-0.03315000000000001	-0.016384999999999983	-0.03910999999999987	-0.023375000000000035	-0.020115000000000105	-0.008469999999999978	0.012799999999999923	-0.009109999999999951
YLR184W	-0.02173999999999998	0.025695000000000023	0.0012600000000000389	-0.01682500000000009	0.02681	0.07301000000000002	0.09497	0.22226999999999997	0.02679000000000009	0.12296499999999988	0.014980000000000104	0.10244500000000001	0.04430500000000004	0.14277000000000006	0.11180000000000012	0.196735
YLR185W	-0.0032649999999999624	-0.02320000000000011	-0.02764499999999981	0.00019999999999986695	-0.0037449999999998873	0.04491500000000004	0.09566500000000011	0.2037699999999999	0.03534500000000018	0.12270999999999987	0.01668500000000006	0.1401699999999999	0.039935000000000276	0.17865999999999982	0.10416500000000029	0.20423499999999994
YLR186W	-0.01154999999999995		-0.021970000000000045		0.011349999999999971		0.048009999999999886		0.022809999999999997		-0.01756000000000002		-0.0024999999999999467		0.049229999999999885	
YLR187W	0.011545000000000138	0.0004850000000000687	-0.02601500000000001	-0.016715000000000035	-0.001454999999999984	0.009374999999999911	0.00205500000000014	0.016205000000000025	-0.0029249999999998444	0.002895000000000092	-0.03481500000000004	-3.500000000000725e-05	-0.01918999999999982	0.007165000000000088	0.002035000000000009	-0.00024000000000024002
YLR188W	-0.01205999999999996	-0.0049799999999999844	-0.015130000000000088	0.004070000000000018	0.0017899999999999583	0.005399999999999849	0.030100000000000016	0.03552500000000003	-0.024210000000000065	0.0013000000000000789	-0.018550000000000066	0.003690000000000193	-0.010629999999999917	0.0027200000000000557	0.029369999999999896	0.013360000000000039
YLR189C	0.01760499999999987	0.009839999999999849	-0.012165000000000092	-0.013840000000000074	-0.020725000000000104	-0.003794999999999993	-0.02607500000000007	-0.006340000000000234	-0.005355000000000221	-0.000320000000000098	-0.017715000000000036	0.0029399999999999427	-0.011905000000000054	-0.005215000000000192	-0.011585000000000178	-0.008840000000000181
YLR190W	0.024469999999999992	0.01153000000000004	0.0008800000000001029	-0.02701000000000009	-0.0008500000000000174	0.018144999999999856	0.01858000000000004	0.0035849999999999493	0.015270000000000117	0.003149999999999875	-0.01191999999999993	-0.009619999999999962	0.0042999999999999705	0.0032449999999999424	0.03573999999999988	0.0119999999999999
YLR191W	-0.015519999999999978	0.03873000000000015	-0.02681	0.006240000000000134	-0.013020000000000032	0.01136500000000007	0.01921000000000017	0.035230000000000095	-0.025070000000000037	0.03905000000000003	-0.023129999999999984	0.05221000000000009	-0.010454999999999881	0.03776500000000005	0.023860000000000214	0.05657500000000004
YLR192C	-0.005354999999999999	0.026329999999999965	-0.03662499999999991	-0.027569999999999983	0.013905000000000056	0.03716499999999989	-0.019094999999999973	0.06593000000000004	-0.0063950000000000395	-0.005109999999999948	-0.013984999999999914	-0.021950000000000025	0.007830000000000004	0.03722000000000003	-0.007584999999999953	0.09320000000000006
YLR193C	0.007770000000000055	0.022845000000000004	-0.020870000000000055	0.02701500000000001	0.004029999999999978	0.07267499999999993	0.009579999999999922	-0.0189450000000001	0.00662000000000007	-0.048394999999999966	-0.0218600000000001	-0.05690499999999998	0.0038050000000000583	0.011515000000000053	0.01953999999999989	0.0018049999999999455
YLR194C		0.01088		-0.02088000000000001		-0.019480000000000053		-0.01872000000000007		0.012089999999999934		-0.003069999999999906		-0.014739999999999975		-0.015300000000000091
YLR195C	0.0016100000000001113		0.012170000000000236		0.01161000000000012		0.08916000000000013		0.04736000000000007		0.038570000000000215		0.036190000000000166		0.08986000000000005	
YLR196W	0.007630000000000026		-0.009750000000000036		0.0009299999999998754		0.045729999999999826		0.007789999999999964		-0.003960000000000075		0.004744999999999999		0.050309999999999855	
YLR197W	0.0002700000000001035		0.004249999999999976		0.039590000000000014		0.09967999999999999		0.0793600000000001		0.07207000000000008		0.07228499999999993		0.10919999999999996	
YLR198C	0.020505000000000106		0.024635000000000074		-0.0014649999999999386		0.03971500000000017		0.03634500000000007		0.033335000000000115		0.032255000000000145		0.036375000000000046	
YLR199C	-0.0013649999999998386	-0.021745000000000347	0.003935000000000244	-0.024965000000000126	-0.016304999999999792	-0.014245000000000285	0.01022500000000015	0.011449999999999738	-0.001434999999999853	-0.007585000000000175	-0.008424999999999905	-0.008985000000000243	-0.009865000000000013	-0.013820000000000388	0.00977500000000009	0.0022199999999998887
YLR200W	-0.015719999999999956	0.0026399999999999757	-0.0034799999999999276	0.009709999999999996	-0.02082000000000006	0.015104999999999924	-5.999999999994898e-05	0.1121350000000001	-0.015609999999999902	0.08775	-0.018979999999999997	0.0793299999999999	-0.015654999999999974	0.08870500000000003	0.009740000000000082	0.08969000000000005
YLR201C	-0.0019199999999999218	0.0013250000000000206	-0.010939999999999839	-0.018564999999999943	-0.02690999999999999	-0.03151000000000004	-0.02727999999999986	-0.35726499999999994	-0.03374999999999995	-0.437065	-0.03067999999999982	-0.505095	-0.02444999999999986	-0.3037949999999999	-0.017719999999999958	-0.2940499999999999
YLR202C	-0.0633250000000003	0.014884999999999815	-0.007715000000000138	-0.05911500000000014	-0.04921500000000023	-0.06033500000000014	0.00568499999999994	-0.3887100000000001	0.013594999999999802	-0.5005450000000001	-0.03075500000000031	-0.5642550000000002	-0.03705000000000025	-0.3321550000000001	0.02245499999999967	-0.25476500000000013
YLR203C	-0.0029200000000000337	0.009070000000000134	-0.009509999999999907	0.0006800000000000139	-0.027099999999999902	-0.06062999999999996	-0.008930000000000105	-0.32594999999999996	-0.027089999999999836	-0.49918999999999997	-0.009509999999999907	-0.5278099999999999	-0.021074999999999955	-0.30525499999999994	-0.008369999999999989	-0.30281999999999987
YLR204W	-0.01886500000000002	0.0009249999999998426	-0.002715000000000023	-0.022255000000000025	0.014604999999999979	-0.015965000000000007	0.05078499999999986	-0.37905500000000003	-0.02587499999999998	-0.26371500000000014	-0.02835500000000002	-0.3204250000000002	-0.021255000000000024	-0.21282	0.05088499999999985	-0.2015300000000001
YLR205C	0.012795000000000112	-0.00529999999999986	0.01872499999999988	-0.005919999999999925	0.015754999999999963	0.008250000000000313	0.03259499999999993	0.018320000000000114	0.011945000000000094	-0.0031999999999998696	0.010595000000000132	-0.008329999999999949	0.006750000000000034	-0.0017849999999999255	0.0395049999999999	0.009765000000000246
YLR206W	-0.027469999999999883	-0.004585000000000061	-0.01532	-0.019565000000000055	-0.005749999999999922	0.0027800000000000047	0.026920000000000055	0.04076999999999975	-0.0010900000000000354	0.011805000000000065	-0.021030000000000104	0.008504999999999985	-0.011344999999999938	0.011800000000000033	0.02133000000000007	0.02737999999999996
YLR207W	-0.00788499999999992	0.0023500000000000743	-0.01572499999999999	-0.005270000000000108	-0.03526499999999988	0.0026399999999997537	-0.0243049999999998	0.017759999999999776	-0.013335000000000097	0.02252999999999994	-0.03719499999999987	0.02081999999999984	-0.01695499999999983	0.009889999999999954	-0.017894999999999772	0.014780000000000015
YLR208W	0.0063149999999998485		-0.0027850000000001485		-0.026044999999999985		-0.030305000000000026		0.008014999999999883		0.004464999999999719		0.0005099999999998994		-0.03275500000000009	
YLR209C	0.015660000000000007	0.015349999999999975	-0.019100000000000117	-0.002789999999999959	-0.011460000000000137	0.015009999999999968	0.0008500000000000174	0.015314999999999968	0.00486999999999993	0.014290000000000136	-0.011170000000000124	0.007800000000000029	-0.010085000000000122	0.0011550000000000171	-0.009420000000000206	0.00963500000000006
YLR210W	-0.032545000000000046	-0.010109999999999841	0.011474999999999902	-0.0010399999999997078	0.02548499999999998	0.016410000000000036	0.08031499999999991	0.042300000000000226	-0.011495000000000033	0.023950000000000138	-0.012035000000000018	0.01654000000000022	-0.01326000000000005	0.010810000000000208	0.07798499999999997	0.03345500000000001
YLR211C	0.0008900000000000574	0.012464999999999948	-0.009079999999999755	-0.00193500000000002	-0.005189999999999806	0.016245000000000065	0.022990000000000066	0.02906999999999993	-0.013979999999999881	0.007554999999999978	-0.011689999999999978	0.0069550000000000445	-0.00835000000000008	0.009545000000000137	0.027650000000000174	0.02662999999999993
YLR212C	-0.01841000000000015		0.0012399999999999078		-0.013760000000000105		0.006189999999999918		0.012549999999999839		0.029039999999999955		0.03058499999999964		0.013829999999999787	
YLR213C	-0.005849999999999911	-0.005979999999999874	-0.01041000000000003	-0.008529999999999927	-0.014979999999999771	0.003390000000000004	-0.01910999999999996	0.008960000000000079	-0.0033199999999997676	0.005120000000000013	-0.013789999999999969	0.009240000000000137	-0.014874999999999972	-0.002889999999999837	-0.00922999999999985	0.006365000000000176
YLR214W	-0.003074999999999828	-0.0012399999999999078	-0.029034999999999922	-0.0019899999999999363	-0.011814999999999798	0.013900000000000023	-0.03169499999999992	0.03239499999999995	-0.003155000000000019	0.015370000000000106	0.0013150000000000661	0.01639999999999997	-0.007174999999999931	0.011134999999999895	-0.00570499999999996	0.02434000000000003
YLR215C	0.004269999999999996	0.0018799999999998818	0.00607000000000002	-0.0016000000000000458	0.009589999999999987	0.0016699999999998383	0.05600000000000005	0.0027199999999998337	0.02017000000000002	0.011859999999999982	0.007489999999999997	0.022279999999999855	0.01132500000000003	-0.002789999999999848	0.03498000000000001	0.006299999999999972
YLR216C	0.008349999999999969	0.01138500000000009	0.013129999999999975	-0.017735000000000056	-0.021110000000000073	-0.0010500000000001064	-0.04382000000000008	-0.021364999999999967	-0.006249999999999978	-0.009575	0.021569999999999978	-0.015105000000000035	0.0013050000000000006	-0.0015649999999999276	-0.03622000000000003	-0.009500000000000064
YLR217W	-0.02542500000000003	0.007624999999999993	-0.01438499999999987	-0.021724999999999994	0.00800500000000004	0.009954999999999936	0.056235000000000035	0.028384999999999883	-0.011354999999999782	-0.0011650000000000826	-0.022964999999999902	-0.007174999999999931	-0.019214999999999982	0.011784999999999934	0.052445000000000075	0.02222499999999994
YLR218C	-0.0049200000000000355	0.012769999999999948	0.012709999999999999	0.014070000000000027	-0.012000000000000122	-0.026944999999999997	0.01705000000000001	-0.13316499999999987	-0.0018100000000000893	-0.38108	0.005489999999999773	-0.4116599999999999	-0.0048600000000000865	-0.31262999999999996	0.019959999999999978	-0.21570499999999992
YLR219W	0.002574999999999994	0.0009749999999999481	-0.0032250000000000334	-0.0073550000000002225	-0.00541500000000017	0.002154999999999907	0.008684999999999832	0.009244999999999948	-0.008175000000000043	0.01016499999999998	-0.003964999999999996	-0.0028449999999999864	-0.01075000000000026	-0.0028600000000000847	-0.00046500000000015973	0.0016449999999998965
YLR220W	-0.018545000000000034	0.0167250000000001	0.005234999999999879	-0.003914999999999891	-0.008825000000000083	0.008490000000000109	0.06211499999999992	0.02151499999999995	-0.019175000000000164	0.008604999999999974	-0.02806500000000023	0.001575000000000104	-0.009345000000000159	-0.010299999999999976	0.05207499999999987	0.01839000000000013
YLR221C	0.008629999999999916	0.010974999999999957	0.009460000000000024	-0.00015500000000012726	-0.012259999999999938	0.013309999999999933	-0.02019000000000004	0.031099999999999905	0.00021999999999988695	0.042994999999999894	0.00929000000000002	0.0395049999999999	-0.004794999999999994	0.018510000000000026	-0.016650000000000165	0.02134999999999998
YLR222C	0.03990499999999986		0.0033249999999999114		-0.023054999999999937		0.018064999999999887		0.06351499999999999		0.04404500000000011		0.04359499999999983		0.02503500000000003	
YLR223C	0.01120499999999991		-0.003874999999999851		-0.017065000000000108		-0.0014250000000000096		-0.010645000000000016		0.0033449999999999314		-0.002734999999999932		-0.007734999999999936	
YLR224W	0.012670000000000181	0.0037450000000001094	-0.010729999999999906	-0.021194999999999853	-0.023749999999999938	-0.004454999999999876	-0.021029999999999882	0.012510000000000243	-0.006250000000000089	0.003155000000000241	-0.0017899999999999583	-0.0022049999999997905	-0.01503499999999991	-0.005359999999999809	-0.012339999999999907	-0.0013499999999997403
YLR225C	0.006460000000000021	-0.0021400000000000308	-0.02739999999999998	-0.02703000000000022	-0.02566999999999986	-0.014660000000000228	0.008690000000000198	-0.023420000000000107	0.03952000000000011	-0.009380000000000277	0.008850000000000025	-0.0011500000000002064	0.031090000000000062	-0.014880000000000226	0.015690000000000204	-0.01248500000000008
YLR226W	-0.015074999999999839	-0.07347499999999996	-0.011784999999999712	-0.10977499999999996	-0.006524999999999892	-0.022739999999999982	0.01983500000000027	0.035294999999999965	0.00022500000000014175	-0.045045	-0.010194999999999732	-0.002854999999999941	-0.013369999999999771	0.03143000000000007	0.03167500000000012	0.09816000000000003
YLR227C	0.0011249999999998206	0.008794999999999886	-0.0037449999999999983	-0.002255000000000118	-0.019525000000000126	0.00757999999999992	-0.013425000000000131	0.011709999999999887	-0.020475000000000132	0.011114999999999986	0.0010349999999998971	0.008574999999999777	-0.006345000000000045	-0.0017900000000001803	-0.011545000000000027	0.006984999999999797
YLR228C	-0.01478500000000027	-0.0014899999999999913	-0.030915000000000137	-0.01089999999999991	-0.027455000000000118	-0.013454999999999773	-0.016785000000000272	-0.003354999999999997	-0.042605000000000115	0.0045599999999998975	-0.03140500000000013	0.002850000000000019	-0.014845000000000219	-0.0009550000000000392	-0.02550500000000011	-0.008504999999999985
YLR229C	-0.02024999999999999		0.0951099999999998						0.11285999999999996		0.04628999999999994		0.02517999999999998			
YLR230W	-0.02350999999999992		0.012900000000000134		-0.017330000000000068		0.04621999999999993		-0.00649999999999995		-0.0022999999999999687		-0.013804999999999956		0.05064000000000002	
YLR231C	-0.04874999999999996	-0.0063550000000001106	-0.004029999999999978	0.001554999999999973	0.04143999999999992	0.01171499999999992	0.09610000000000007	0.036214999999999886	-0.03983000000000003	0.00707499999999972	-0.02951999999999999	-0.00036500000000017074	-0.005740000000000078	0.0044599999999999085	0.10719000000000012	0.015579999999999927
YLR232W	0.014249999999999985	0.0009600000000000719	-0.006970000000000032	-0.021299999999999986	-0.04910000000000003	-0.04966000000000004	-0.03495999999999999	-0.17133500000000002	0.04239000000000004	-0.17401	0.053850000000000064	-0.20848	0.03306500000000001	-0.14203999999999994	-0.03092000000000006	-0.14798
YLR233C	-0.03125999999999984	0.021220000000000017	-0.015390000000000015	-0.01866000000000001	0.013730000000000242	-0.011404999999999998	0.04979000000000022	0.19696500000000006	-0.008309999999999818	0.12092000000000003	0.010900000000000132	0.15612000000000004	0.013630000000000031	0.19182	0.04939000000000027	0.17766000000000015
YLR234W	-0.0035199999999999676		-0.018909999999999982		0.021179999999999977		0.12534		0.043909999999999894		0.0269299999999999		0.0457749999999999		0.12413000000000007	
YLR235C	-0.04597499999999988	-0.17296999999999996	0.04648500000000011	-0.01959999999999995	0.02222500000000016	-0.09043000000000001	0.10174499999999997	-0.04022999999999999	0.044704999999999995	-0.0968	0.018115000000000103	-0.09386000000000005	0.025575000000000125	-0.16332000000000002	0.12234500000000015	-0.21216999999999997
YLR236C	-0.030959999999999988	-0.015495000000000037	-0.012359999999999927	0.0019450000000000855	0.015090000000000048	0.015170000000000128	0.06896999999999998	0.040550000000000086	-0.022750000000000048	-0.0016049999999998565	-0.03783000000000003	-0.0007150000000000212	-0.014345000000000052	0.005575000000000108	0.08176000000000005	0.01753500000000008
YLR237W	-0.025600000000000067	-0.011220000000000008	-0.018510000000000026	0.007650000000000157	0.0419299999999998	0.03261000000000003	0.11037999999999992	0.06651999999999991	0.0006599999999998829	0.00723000000000007	-0.028420000000000112	0.01961999999999997	0.007509999999999906	0.03353500000000009	0.09532999999999991	0.04764499999999994
YLR238W	-0.02391500000000013	-0.015904999999999836	-0.0161150000000001	-0.0033849999999997493	-0.03785499999999997	0.006310000000000038	-0.05478499999999997	0.045085000000000264	-0.025984999999999925	0.024355000000000127	0.0007150000000000212	0.015484999999999971	-0.013644999999999907	0.022270000000000234	-0.03646500000000008	0.030295000000000183
YLR239C	-0.033275000000000055	-0.007865000000000011	0.0014449999999996965	-0.03451499999999996	0.021544999999999703	-0.017979999999999885	0.06961499999999998	-0.30176500000000006	0.003634999999999833	-0.41880500000000004	-0.02896500000000024	-0.567915	-0.005300000000000082	-0.28237500000000004	0.08088499999999987	-0.290185
YLR240W	-0.028350000000000097	-0.01228499999999999	-0.015190000000000037	0.015575000000000006	0.0011900000000000244	-0.02104499999999998	0.05228999999999995	-0.03256999999999999	-0.028229999999999977	-0.02179500000000001	-0.024189999999999934	-0.120145	-0.00985999999999998	0.0269299999999999	0.050489999999999924	-0.016610000000000014
YLR241W	-0.039020000000000055	-0.0064949999999999175	-0.004890000000000061	-0.008634999999999948	0.02173999999999987	0.0009600000000000719	0.05991999999999997	0.018585000000000074	-0.03272000000000008	0.004855000000000054	-0.02130999999999994	-0.002194999999999947	-0.0129999999999999	0.003470000000000084	0.0564699999999998	0.010685000000000056
YLR242C	0.01590999999999987	-0.09578000000000009	0.008080000000000087	-0.03869000000000011	-0.04784999999999995	-0.00857500000000011	-0.04739000000000004	0.1356799999999999	0.028569999999999984	0.05119999999999991	0.0007200000000000539	0.022129999999999872	-0.004324999999999912	0.14158499999999985	-0.03153000000000006	0.21881499999999998
YLR243W	0.000180000000000069		-0.001100000000000101		-0.02006000000000019		-0.029919999999999947		-0.02098		-0.01609000000000016		-0.021505000000000107		-0.027000000000000135	
YLR244C	-0.030235000000000012	-0.11182000000000014	0.0009850000000000136	-0.03284000000000009	-0.012585000000000068	-0.0022600000000000398	0.0661750000000001	-0.002630000000000021	0.008564999999999934	0.012739999999999974	-0.036044999999999994	-0.0025000000000000577	-0.011019999999999808	-0.01096000000000008	0.06906499999999993	0.0024799999999999267
YLR246W	0.0043599999999999195	0.010870000000000046	-0.007719999999999949	0.0030600000000000627	0.007589999999999986	0.014795000000000225	0.026129999999999987	0.03881499999999993	-0.005819999999999936	0.02178000000000002	-0.011179999999999968	0.01763999999999999	0.006245000000000056	0.03280000000000005	0.00623000000000018	0.02619500000000008
YLR247C	-0.013164999999999871	-0.013189999999999813	0.00959500000000002	-0.0019899999999999363	-0.023035000000000028	-0.003474999999999895	-0.004005000000000036	0.014270000000000227	-0.0059149999999998926	0.0001900000000001345	0.00841499999999984	-0.009149999999999991	-0.013679999999999914	-0.007779999999999898	-0.0007250000000000867	0.007485000000000186
YLR248W	-0.01149	-0.014804999999999957	-0.010109999999999841	-0.018345000000000056	-0.024909999999999988	-0.0096750000000001	-0.04924000000000006	0.01183500000000004	-0.03215000000000001	0.004534999999999956	-0.031809999999999894	-0.005055000000000032	-0.02400000000000002	-0.01814999999999989	-0.044950000000000045	-0.0056449999999999
YLR249W	-0.008660000000000112		-0.00983999999999996		-0.011160000000000059		-0.015089999999999937		-0.03141000000000005		-0.03744999999999998		-0.02793000000000001		0.0015800000000001369	
YLR250W	-0.013600000000000056	-0.010099999999999998	-0.007600000000000051	0.0023299999999999432	-0.013700000000000045	0.005005000000000148	0.006820000000000048	0.021419999999999995	-0.030600000000000183	0.0036599999999999966	-0.018369999999999997	-0.0016700000000000603	-0.013249999999999984	-0.0021100000000000563	-0.0048000000000001375	0.01045000000000007
YLR252W	-0.031139999999999946	-0.012135000000000007	-0.02190000000000003	-0.010294999999999943	-0.010610000000000008	-0.005265000000000075	0.03466999999999998	-0.000460000000000127	-0.013830000000000009	-0.006704999999999961	-0.027879999999999905	-0.02371500000000004	-0.014125000000000165	-0.015495000000000037	0.042769999999999975	0.017239999999999922
YLR253W	-0.006359999999999921	-0.0072149999999999714	-0.01411999999999991	0.001094999999999846	-0.03480000000000005	-0.01303500000000013	-0.03752999999999995	-0.012405	-0.022399999999999975	-0.0102850000000001	-0.007589999999999986	-0.02776499999999993	-0.015694999999999903	-0.024685000000000068	-0.03354999999999997	-0.011865000000000014
YLR254C	-0.01662499999999989	-0.012950000000000017	-0.02593499999999982	-0.009569999999999856	0.002315000000000289	-0.005065000000000097	0.03149500000000005	0.01778000000000013	-0.017444999999999933	-0.005179999999999962	-0.02764499999999981	-0.013519999999999976	-0.010059999999999736	-0.010990000000000055	0.038695000000000146	0.011584999999999956
YLR255C	-0.02257500000000001	-0.022750000000000048	-0.004665000000000141	-0.006020000000000136	-0.0011950000000000571	-0.0020649999999999835	-0.005554999999999977	0.01287499999999997	-0.021214999999999984	-0.008530000000000149	-0.019055000000000044	-0.020010000000000083	-0.017649999999999944	-0.008650000000000047	0.0005049999999997556	0.00021999999999988695
YLR257W	-0.05377999999999994	-0.003954999999999931	0.007339999999999902	-0.008324999999999916	0.013639999999999874	-0.006185000000000107	0.08384999999999998	0.02185500000000018	0.04408999999999996	0.006445000000000034	0.02368999999999999	0.004555000000000087	0.02399499999999999	-0.013470000000000093	0.09199999999999986	0.005390000000000006
YLR258W	-0.04320999999999997	-0.018344999999999834	-0.013360000000000039	-0.004834999999999923	-0.009039999999999937	0.00039500000000014523	0.01896999999999993	0.01888500000000004	-0.027679999999999927	0.00963500000000006	-0.020950000000000024	-0.0006949999999998902	-0.015495000000000037	0.0010250000000000536	0.02324000000000015	0.01554000000000011
YLR259C	-0.014739999999999975		-0.017249999999999988		-0.025939999999999852		-0.014880000000000004		-0.021609999999999907		-0.03234999999999999		-0.014349999999999863		-0.008340000000000014	
YLR260W	-0.02067999999999981	-0.013170000000000015	-0.01802999999999977	-0.07083000000000006	-0.0038799999999998835	-0.08338000000000001	0.040750000000000064	-0.21902500000000003	-0.024639999999999995	-0.41319	-0.030229999999999868	-0.44649	-0.015739999999999865	-0.14163500000000007	0.03434000000000004	-0.13016000000000005
YLR261C	-0.017689999999999984	-0.017430000000000168	0.0004700000000001925	-0.0018399999999999528	-0.00857999999999981	-0.035824999999999996	0.0030000000000001137	-0.07229500000000011	-0.022029999999999883	-0.06997000000000009	-0.011279999999999957	-0.08417000000000008	-0.014405000000000001	-0.08747000000000005	0.0002700000000002145	-0.006344999999999934
YLR262C	-0.03390499999999996	-0.020020000000000038	-0.016314999999999857	-0.02795000000000014	-0.020164999999999877	-0.067855	-0.007544999999999913	-0.12685999999999997	-0.02719499999999997	-0.08652000000000004	-0.023294999999999955	-0.13139000000000012	-0.019549999999999956	-0.12987000000000004	-0.009894999999999987	-0.03366999999999998
YLR262C-A	-0.008249999999999869	-0.004819999999999824	-0.019879999999999898	-0.01837999999999984	-0.03632999999999986	-0.014594999999999914	-0.049779999999999824	-0.017734999999999834	-0.013549999999999951	0.0015200000000001879	-0.009569999999999856	-0.0021400000000000308	-0.007334999999999869	-0.017264999999999864	-0.03250999999999993	-0.025379999999999958
YLR263W	-0.020704999999999973	-0.032974999999999866	-0.010124999999999718	-0.017525000000000013	-0.016784999999999828	-0.003374999999999684	0.002035000000000231	0.009460000000000024	-0.023044999999999982	-0.01253499999999974	-0.02230500000000002	-0.02277499999999999	-0.020809999999999995	-0.010704999999999742	0.0010950000000000681	-0.004315000000000069
YLR264W	-0.05647499999999983	0.0023699999999999832	-0.004594999999999905	0.021159999999999957	0.01725500000000002	0.08249000000000017	0.11124500000000004	0.21179500000000018	-0.002634999999999943	0.15985000000000005	-0.02962499999999979	0.14367000000000008	0.006404999999999994	0.13463500000000006	0.11431500000000017	0.18171000000000004
YLR265C	-0.021520000000000206	-0.01721000000000017	-0.012320000000000109	-0.01615000000000011	-0.023760000000000225	-0.010420000000000096	-0.019140000000000157	0.0021399999999998087	-0.03192000000000017	-0.006980000000000208	-0.028280000000000083	-0.017800000000000038	-0.024590000000000112	-0.014375000000000249	-0.013010000000000188	-0.004855000000000054
YLR266C	-0.011985000000000134	-0.015445000000000153	0.025024999999999853	-0.013165000000000093	-0.01580500000000007	-0.02163000000000026	-0.009195000000000064	-0.016240000000000254	-0.0012850000000002026	-0.0026650000000001395	0.015444999999999931	-0.01144500000000015	-0.007590000000000208	-0.017500000000000182	0.00014500000000006175	-0.016425000000000134
YLR267W	-0.016964999999999897	-0.020409999999999817	-0.010994999999999866	-0.011649999999999938	-0.016264999999999752	-0.0038549999999997198	0.012745000000000006	0.010045000000000082	-0.012384999999999868	-0.006929999999999881	-0.01874500000000001	-0.017469999999999875	-0.016049999999999898	-0.01656999999999975	-0.005854999999999944	0.003115000000000201
YLR268W	-0.0377200000000002	-0.009915000000000118	0.021069999999999922	-0.012085000000000012	0.02587000000000006	-0.07967500000000005	0.10111000000000003	-0.19964500000000007	0.0365899999999999	-0.18962500000000004	0.02167999999999992	-0.17288500000000007	0.023114999999999775	-0.16092000000000006	0.09362000000000004	-0.152845
YLR269C	-0.012430000000000052	-0.03035000000000021	-0.018970000000000042	-0.028790000000000093	-0.00985999999999998	-0.012590000000000323	0.0666199999999999	0.0060749999999998305	0.01747999999999994	-0.005900000000000238	0.015700000000000047	-0.016860000000000097	0.021414999999999962	-0.02407500000000007	0.07705000000000006	-0.011965000000000003
YLR270W	-0.02098500000000003	-0.02510000000000001	-0.010264999999999969	-0.06420999999999999	-0.02397500000000008	-0.09213499999999997	-0.023295000000000288	-0.23188499999999995	-0.039165000000000116	-0.26537	-0.016064999999999996	-0.30848000000000003	-0.01780000000000026	-0.18745999999999996	-0.012325000000000141	-0.15183499999999994
