orf	hap a | expression of NSR1/YGR159C | potassium chloride [0.375 M] | YPD | Worley J~Capaldi AP, 2015	hap a | expression of PEX6/YNL329C | potassium chloride [0.375 M] | YPD | Worley J~Capaldi AP, 2015	hap a | ratio of NSR1/PEX6 expression | potassium chloride [0.375 M] | YPD | Worley J~Capaldi AP, 2015
YDR049W	0.8666254877157906	0.7149572205220035	-0.7313198356955112
YDR050C	1.2542825146665277	2.0000027159261125	0.043467850950404494
YDR051C	3.1265834746200922	4.604514568218379	0.043467850950404494
YDR055W	1.8811321752677226	2.8490506325324034	0.01822127821421973
YDR056C	1.7491638256674713	2.803156150553686	0.16970071463145456
YDR057W	0.1407995649144094	0.6002210155752061	0.2075705737357317
YDR058C	-0.9314432755876327	-0.7307189618076245	0.10926413074633681
YDR059C	0.28926395821469186	0.6346418770592461	0.01822127821421973
YDR061W	-0.3045936149864409	0.6002210155752061	0.8892280376127205
YDR063W	0.9573537280659629	1.7475830650431634	0.2201938601038241
YDR065W	1.2130424054164515	3.353889934298306	1.5961320742309433
YDR066C	1.641939541617268	2.516315638186697	0.01822127821421973
YDR067C	0.8088893347656804	1.1394811788251447	-0.17589523549944636
YDR068W	0.1407995649144094	0.2445387802401408	-0.36653463263218933
YDR069C	0.48721648261506745	0.6116946360698875	-0.4927674963131131
YDR070C	-2.028430181639723	-0.8454551667544178	1.7541774772022818
YDR071C	0.28926395821469186	0.3478013646922568	-0.6162474911495276
YDR072C	-0.2880975712864069	-0.2373532805364032	-0.24030176895126548
YDR073W	-0.7417387730372712	-0.6159827568608272	0.03741053114676694
YDR074W	-0.14788119983614142	0.7149572205220035	0.45673185013832507
YDR075W	-1.640773154688983	-1.051980335658654	0.9336638632813261
YDR076W	-0.5520342704869097	-0.1340906960842872	0.27725297214052225
YDR077W	-1.2118760184881665	-0.7651398232916645	0.5928351313428318
YDR078C	-0.5767783360369577	0.1642234367773835	0.6433282768152013
YDR079C-A	2.590462054369073	3.9619918205163205	0.29431563015063017
YDR079W	-0.5272902049368645	-0.08819621410556581	0.28987625850861465
YDR080W	-1.1623878873880735	-0.48977293141935246	1.0485635422055148
YDR083W	-0.16437724353617247	0.7264308410166808	0.6307049904471089
YDR084C	-0.337585702386503	-0.5471410338927511	-0.5053907826812055
YDR085C	-1.9706940286896129	-1.1437692996160884	1.3376090270552332
YDR089W	-1.5582929361888276	-0.45535206993531246	1.463841890736157
YDR090C	-0.44480998643670633	-0.019354491137489844	0.23938311303624507
YDR092W	-0.66750657638713	-0.2488269010310805	0.32774611761289174
YDR093W	-1.1458918436880423	-0.6618772388395444	0.6054584177109242
YDR094W	-0.5272902049368645	-0.5012465519140339	-0.16456205074271119
YDR095C	-0.7417387730372712	-0.4782993109246752	0.18888996756387555
YDR096W	-2.2346307278901154	-1.0060858536799324	1.893033627251298
YDR097C	-1.690261285789079	-0.3406158649885192	1.792047336306559
YDR098C	-1.1293957999880113	0.015066370346550177	1.5534949969342593
YDR099W	-0.5190421830868476	-0.2832477625151205	0.0626571038829517
YDR100W	-2.333606990090302	-1.3732417095096792	1.6405678998894504
YDR101C	0.5614486792652087	0.9559032509102714	-0.22767848258317308
YDR102C	-1.665517220239031	-0.9946122331852552	1.0346501542260653
YDR103W	-2.044926225339754	-0.9372441307118565	1.6784377589937274
YDR104C	-0.7912269041373673	-0.12261707558960584	0.6559515631832937
YDR105C	-1.8057335916892965	-0.9946122331852552	1.2492460224836357
YDR107C	-1.649021176539	-1.1781901611001284	0.8074309996004023
YDR108W	-0.7994749259873813	-0.48977293141935246	0.26462968577242985
YDR109C	-1.2118760184881665	-0.8339815462597405	0.5170954131342775
YDR110W	-1.6160290891389377	-0.9257705102171752	1.0346501542260653
YDR111C	-1.1458918436880423	0.1068553343039848	1.6797278606151833
YDR112W	0.4047362641149122	0.1642234367773835	-0.8588428009877922
YDR114C	-0.23860944018631372	0.2445387802401408	0.2141365403000603
YDR115W	-2.8284883010912454	-1.2699791250575632	2.5115746592878248
YDR116C	0.017079237164172076	0.015066370346550177	-0.4296510644726512
YDR117C	-0.6097704234370198	-0.4438784494406352	0.0247872447786228
YDR119W	-0.3705777897865651	-0.16851155756832314	-0.03832918706178736
YDR120C	-0.18087328723620355	0.22159153925078215	0.10052696298722885
YDR121W	-2.4573273178405395	-0.9946122331852552	2.2464856455578848
YDR122W	-0.7829788822873504	-0.3406158649885192	0.40348583582144604
YDR123C	-2.08616633458983	-1.051980335658654	1.6153213271532656
YDR124W	-2.1851425967900195	-0.9487177512065338	1.8804103408832056
YDR125C	-0.7499867948872883	0.11832895479866617	1.086433401309792
YDR126W	0.10780747751434436	0.1642234367773835	-0.4044044917364664
YDR127W	-0.8159709696874125	0.04948723183058612	0.8831707178089567
YDR128W	-2.696519951490994	-0.9028232692278164	2.713547241177303
YDR129C	-2.6140397329908356	-1.258505504562886	2.195992500085515
YDR130C	-0.1973693309362346	-0.20293241905236317	-0.3412880598960045
YDR131C	-2.2428787497401297	-0.9716649921958965	1.9435267727236676
YDR132C	-2.061422269039785	-0.9716649921958965	1.665814472625635
YDR133C	-2.374847099340381	-1.2355582635735232	1.8551637681470208
YDR135C	-1.5665409580388416	-0.5241937929033925	1.400725458895695
YDR136C	-1.0799076688879152	0.06096085232526749	1.299739167950956
YDR137W	-1.3850844773384972	-0.007880870642812555	1.9195703016089385
YDR138W	0.7594012036655873	2.0229499569154754	0.3605657273802312
YDR139C	-1.4345726084385904	-0.6733508593342258	1.0346501542260653
YDR140W	-1.995438094239658	-0.6045091363661499	1.9687733454598524
YDR142C	-0.6015224015870058	-0.5586146543874284	-0.11406890527034166
YDR143C	-0.44480998643670633	-0.9831386126905738	-0.8209729418835152
YDR144C	-0.18912130908622055	-0.09966983460024718	-0.24030176895126548
YDR146C	-0.7252427293372402	-0.4438784494406352	0.20151325393196792
YDR147W	-2.333606990090302	-2.004290836717056	0.9669318545511135
YDR148C	0.44597637336498835	0.6231682565645648	-0.39638307320286403
YDR149C	0.19028769601450257	0.2904332622188581	-0.37113650046667923
YDR150W	0.2315278052645817	0.6575891180486048	-0.030307768528184866
YDR151C	0.16554363046445453	0.1986442982614235	-0.4342529323071411
YDR152W	-0.6840026200871611	-0.2373532805364032	0.38626068161886384
YDR153C	-0.26335350573636174	-0.11114345509492855	-0.11867077310483154
YDR154C	-0.8324670133874436	0.37074860568161544	1.282514013753423
YDR155C	0.11605549936436135	0.35927498518693407	-0.1817872049452935
YDR156W	-0.2880975712864069	0.7149572205220035	0.8280757045020971
YDR157W	0.08306341196429924	-0.08819621410556581	-0.6236022278285268
YDR158W	-1.2613641495882597	-0.3865103469672365	1.1057880046001296
YDR159W	1.5759553668171407	2.424526674229258	-0.14391734584101634
YDR161W	0.9161136188158837	1.4607425526761741	-0.19441049131338584
YDR162C	-0.26335350573636174	0.3019068827135395	0.33576753614649424
YDR163W	-1.7479974387391892	-0.9142968897224978	1.2698907273853306
YDR165W	-0.7087466856372091	0.06096085232526749	0.7523359862935429
YDR169C	-0.34583372423651704	0.12980257529334346	0.27265110430603234
YDR169C-A	0.44597637336498835	0.5772737745858475	-0.14749939273260326
YDR171W	-0.16437724353617247	0.22159153925078215	0.09592509515273898
YDR173C	-0.0736490031860002	0.02653999084122747	-0.2575269231538478
YDR174W	0.3964882422648952	2.355684951261182	1.472579058506247
YDR175C	-0.35408174608653403	0.2445387802401408	0.41150725435504854
YDR176W	0.7429051599655562	1.3689535887187394	-0.030307768528184866
YDR178W	0.3799921985648641	0.7149572205220035	-0.19441049131338584
YDR179C	0.06656736826426818	0.5772737745858475	0.13379495425701612
YDR179W-A	-1.6077810672889208	-0.19145879855768588	1.850561900312531
YDR181C	-1.4675646958386523	-0.21440603954704454	1.6107194593187755
YDR182W-A	1.0728260339661833	2.4360002947239394	0.9381032349233417
YDR183W	-1.0716596470379012	-0.5471410338927511	0.6387264089807115
YDR184C	-1.7644934824392202	-0.1340906960842872	2.1535207731467483
YDR185C	-2.4325832522904913	-1.051980335658654	2.1661440595148407
YDR186C	-2.2511267715901466	-0.9601913717012152	1.989418050361547
YDR191W	-0.9231952537376187	-0.16851155756832314	0.8280757045020971
YDR192C	-0.5437862486368956	-0.26030052152576183	0.1464182406251085
YDR193W	-0.4695540519867544	0.02653999084122747	0.34839082251458664
YDR194C	-0.3045936149864409	-0.2488269010310805	-0.20703377768147824
YDR194W-A	0.7923932910656494	1.0247449738783514	-0.1853692518368804
YDR195W	-0.40356987718662723	1.1165339378357861	1.4466167365335747
YDR197W	-0.0736490031860002	0.1642234367773835	-0.10604748673673917
YDR198C	-0.32108965868647193	-0.05377535262152987	0.03280866331227705
YDR199W	0.5367046137151635	0.5428529131018074	-0.6236022278285268
YDR200C	0.2975119800647059	0.5428529131018074	-0.2575269231538478
YDR202C	0.11605549936436135	0.3019068827135395	-0.3577974648734601
YDR203W	-2.5315595144906804	-0.7766134437863418	2.6205823687661662
YDR204W	0.9656017499159798	1.873792890484638	0.18428809972938565
YDR205W	-0.7252427293372402	-0.2373532805364032	0.3364832853716211
YDR206W	-0.6097704234370198	-0.26030052152576183	0.2474045315698476
YDR207C	0.8088893347656804	1.4492689321814967	-0.04293105489627724
YDR209C	-1.055163603337867	-0.2832477625151205	0.9038154227106515
YDR210W	-0.700498663787192	0.003592749851868811	0.6765962680849885
YDR213W	-0.7252427293372402	-0.45535206993531246	0.2095346724655704
YDR214W	-2.391343143040412	-1.3388208480256432	1.787445468472069
YDR215C	-0.4200659208866583	-0.2488269010310805	-0.030307768528184866
YDR216W	0.08306341196429924	-0.2373532805364032	-0.7877049506137278
YDR217C	0.0913114338143133	0.4051694671656555	-0.09342420036864679
YDR218C	-0.1561292216861555	-0.030828111632171213	-0.19441049131338584
YDR219C	-0.11488911243607931	-0.08819621410556581	-0.32064335499430974
YDR220C	-1.8552217227893926	-0.6159827568608272	1.7621988957358843
YDR221W	-2.449079295990522	-1.3502944685203204	1.8631851866806235
YDR222W	-0.7252427293372402	-0.3406158649885192	0.33576753614649424
YDR223W	-1.0799076688879152	-0.3176686239991605	0.9038154227106515
YDR225W	-2.7377600607410733	-1.0060858536799324	2.683698800606628
YDR226W	-0.27160152758637585	1.5410578961389314	1.7117057502635147
YDR227W	-1.038667559637836	-0.35208948548319646	0.8028291317659125
YDR229W	-0.24685746203633072	0.23306515974545944	0.2347812452017552
YDR230W	0.5614486792652087	0.6231682565645648	-0.5731090823561573
YDR231C	0.8418814221657426	1.3230591067400181	-0.23228035041766298
YDR233C	-0.12313713428609338	0.38222222617629276	0.2095346724655704
YDR234W	-2.89447247589137	-1.017559474174614	2.910917955232291
YDR237W	-0.32108965868647193	0.4510639491443728	0.5882332635083419
YDR239C	-0.7334907511872572	-0.26030052152576183	0.43675382709123334
YDR241W	0.5944407666652738	1.2427437632772607	0.05805523604846182
YDR242W	-1.0634116251878842	0.17569705727206078	0.8787739443165347
YDR244W	-1.0964037125879462	-0.12261707558960584	0.8453250973143108
YDR245W	0.2232797834145647	1.5181106551495727	0.8613583164383299
YDR247W	-2.8697284103413243	-1.0290330946692912	2.5620920433761376
YDR248C	-0.27984954943639284	-0.007880870642812555	-0.2781473894459113
YDR249C	1.5924514105171717	2.516315638186697	-0.366510394022558
YDR250C	-2.2841188589902086	-0.46682569042999383	2.284379743278105
YDR251W	-1.9047098538894858	-0.3865103469672365	1.7920715749225018
YDR252W	-1.2366200840382147	0.35927498518693407	1.5900989930330238
YDR253C	-1.2696121714382769	-0.30619500350447915	0.9084415291547727
YDR254W	0.5284565918651466	1.5869523781176487	0.2394073516458764
YDR255C	-0.3788258116365821	0.2560124007348181	0.1636676334373221
YDR256C	-1.8799657883394376	-0.7192453413129432	1.3881264111435456
YDR257C	-0.4283139427366753	0.35927498518693407	0.3530169289587079
YDR258C	-1.723253373189141	-0.09966983460024718	1.829941434026779
YDR259C	-0.41181789903664423	0.15274981628270212	0.10055120159673396
YDR260C	0.5037125263150986	0.8411670459634781	-0.2805699529851473
YDR261C	0.017079237164172076	0.04948723183058612	-0.40680281666607115
YDR262W	-0.4200659208866583	-0.27177414202043915	-0.09122065746325662
YDR263C	0.03357528086420313	-0.05377535262152987	-0.5456589667150874
YDR264C	0.16554363046445453	0.17569705727206078	-0.49516582124271785
YDR265W	-0.26335350573636174	0.33632774419757544	0.3379710790513795
YDR266C	-1.8552217227893926	-0.5127201724087112	1.8401421568531107
YDR268W	2.7306784258193413	4.9946176650374845	0.8487350300702375
YDR269C	-0.9644353629876949	-0.7307189618076245	0.2369847881066404
YDR270W	-1.4180765647385591	-0.7766134437863418	0.8807723928793519
YDR271C	-0.1561292216861555	0.08390809331462615	-0.10384394383185394
YDR272W	-0.9726833848377119	-0.4438784494406352	0.5651902336770424
YDR273W	-0.6180184452870369	-0.1455643165789645	0.35059436541947187
YDR274C	-0.329337680536486	0.003592749851868811	0.07288206532194434
YDR275W	-0.7087466856372091	-0.12261707558960584	0.5146970882046729
YDR276C	-1.1046517344379634	-0.08819621410556581	1.1584846929773844
YDR277C	-0.1561292216861555	0.015066370346550177	-0.17958366204040827
YDR278C	-0.5190421830868476	-0.07672259361088853	0.27485464721091757
YDR279W	-0.024160872085904103	1.0132713533836701	0.716669670094151
YDR281C	-0.4200659208866583	-0.12261707558960584	0.07288206532194434
YDR282C	-0.6592585545371159	-0.2373532805364032	0.3127245063151947
YDR284C	-0.9726833848377119	-0.007880870642812555	1.0448751156645528
YDR285W	-1.657269198389014	-0.9601913717012152	1.0448751156645528
YDR286C	-1.352092389938435	-0.9716649921958965	0.5651902336770424
YDR287W	-1.2118760184881665	-0.6848244798289072	0.6661765246217815
YDR289C	0.10780747751434436	0.669062738543282	0.13599849716240628
YDR290W	-0.4613060301367374	0.4625375696390501	0.7797861019346128
YDR291W	0.03357528086420313	0.2674860212294995	-0.1922069484085006
YDR293C	0.4789684607650534	0.2445387802401408	-0.8991109850216741
YDR294C	1.336762733166686	2.7802089095643274	0.5778135200451348
YDR295C	1.006841859166059	1.7590566855378447	-0.040727511990887096
YDR296W	0.6686729633154149	0.6346418770592461	-0.7922921977817723
YDR297W	-0.8819551444875396	-0.5241937929033925	0.3379710790513795
YDR298C	-0.09014504688603127	0.7723253229954021	0.55256694730895
YDR300C	0.6439288977653669	1.0591658353623914	-0.28736074305807696
YDR304C	-0.24685746203633072	-0.21440603954704454	-0.29319323935323965
YDR305C	-1.0964037125879462	-0.7192453413129432	0.4515806563642109
YDR306C	0.19853571786451957	0.2445387802401408	-0.46991924850653305
YDR307W	-0.8324670133874436	-0.37503672647255515	0.42633408362802616
YDR309C	-0.24685746203633072	-0.019354491137489844	-0.07859737109516425
YDR310C	-0.0324088939359211	-0.019354491137489844	-0.40680281666607115
YDR312W	0.19853571786451957	0.06096085232526749	-0.6718918303960112
YDR313C	-1.1293957999880113	0.15274981628270212	1.461443565810339
YDR314C	-0.34583372423651704	-0.12261707558960584	-0.040727511990887096
YDR315C	-0.2056173527862516	0.08390809331462615	-0.02810422562279471
YDR316W	0.4789684607650534	1.0935866968464274	0.03501220621765458
YDR317W	-0.25510548388634474	-0.07672259361088853	-0.12909051656803872
YDR318W	-0.4942981175367995	0.03801361133590883	0.3632176517875642
YDR319C	-1.1706359092380876	-0.5241937929033925	0.7797861019346128
YDR320C	0.18203967416448852	0.23306515974545944	-0.45729596213844065
YDR321W	-0.4200659208866583	0.11832895479866617	0.3379710790513795
YDR322C-A	0.7099130725654912	1.2083229017932247	0.14283619373415274
YDR322W	0.5614486792652087	0.7493780820060394	-0.46991924850653305
YDR323C	1.3285147113166689	1.8967401314739967	-0.38155624392988635
YDR326C	-0.4200659208866583	0.9444296304155941	0.7399177942675185
YDR329C	-0.25510548388634474	0.015066370346550177	-0.02810422562279471
YDR330W	-1.0964037125879462	-0.3979839674619179	0.8050326746707976
YDR332W	0.2975119800647059	0.4510639491443728	-0.39417953029797875
YDR333C	-2.2346307278901154	-0.7077717208182659	2.20621746152779
YDR334W	2.1863089837183045	3.1588383858887514	-0.30581652572133206
YDR335W	0.4377283515149743	0.9673768714049528	-0.040727511990887096
YDR336W	-0.23860944018631372	0.4625375696390501	0.4389573699961185
YDR337W	0.06656736826426818	0.07243447281994478	-0.45729596213844065
YDR338C	-0.7334907511872572	-0.6159827568608272	0.024787244778627853
YDR340W	-1.8139816135393134	-0.8225079257650592	1.4512186043680646
YDR344C	-1.9212058975895168	-1.017559474174614	1.400725458895695
YDR345C	-1.5830370017388726	-0.6389299978501858	1.299739167950956
YDR346C	-0.8984511881875706	0.03801361133590883	1.2252895513588082
YDR347W	0.10780747751434436	0.3133805032082168	-0.24030176895126548
YDR348C	0.05831934641425118	0.35927498518693407	-0.11406890527034166
YDR349C	-0.4283139427366753	-0.07672259361088853	0.1510201084595984
YDR350C	-0.27160152758637585	-0.22587966004172183	-0.2529250553193579
YDR351W	-1.335596346238404	-0.6733508593342258	0.8831707178089567
YDR352W	-0.9066992100375847	-0.5815618953767911	0.32774611761289174
YDR354W	-0.25510548388634474	0.2674860212294995	0.26462968577242985
YDR357C	-0.01591285023589004	-0.1455643165789645	-0.5558839281535751
YDR358W	-1.6077810672889208	-1.2011374020894872	0.7190679950237557
YDR359C	-0.040656915785938094	0.02653999084122747	-0.3286647735279121
YDR360W	-1.7315013950391551	-0.8684024077437805	1.2744925952198203
YDR363W	0.49546450446508444	1.4607425526761741	0.657241664794651
YDR363W-A	0.8088893347656804	1.0132713533836701	0.028207383815296503
YDR364C	3.984377747021728	6.555030052313906	0.6938214222875709
YDR368W	0.24802384896461274	0.3019068827135395	-0.4675209235769284
YDR369C	0.08306341196429924	0.9329560099209128	0.47922555403000033
YDR370C	-0.4695540519867544	-0.1455643165789645	0.13839682209150603
YDR371W	-1.1211477781379944	-0.5012465519140339	0.7443145677599403
YDR372C	-1.0881556907379322	-0.26030052152576183	0.9589104360175109
YDR374C	-0.8572110789374916	-0.17998517806300451	0.6938214222875709
YDR375C	0.008831215314158012	0.43959032864969144	0.05003381751485932
YDR377W	-0.18912130908622055	-0.019354491137489844	-0.15193876437461878
YDR378C	-0.5355382267868786	0.8755879074475181	1.3628555997914178
YDR379C-A	0.5284565918651466	0.4510639491443728	-0.4125884064625433
YDR379W	0.5779447229652398	0.4969584311230901	-0.5293472538060331
YDR380W	-0.1561292216861555	-0.19145879855768588	-0.616418307788075
YDR382W	1.5017231701669995	2.4474739152186165	-0.25034300311339597
YDR383C	-0.6097704234370198	-0.0423017321268485	0.24196516524220701
YDR384C	-0.34583372423651704	-0.32914224449383783	-0.47756215773905886
YDR385W	-0.16437724353617247	0.04948723183058612	-0.33870600769004267
YDR386W	0.025327259014189068	0.41664308766033276	-0.22509643037721122
YDR387C	-1.7974855698392824	-0.36356310597787783	1.706266383943448
YDR388W	-0.8324670133874436	-0.22587966004172183	0.3808213152912232
YDR389W	-2.671775885940946	-0.8798760282384578	2.4762868523970836
YDR391C	-1.1953799747881355	-0.46682569042999383	0.6711569017573481
YDR392W	-0.024160872085904103	0.8985351484368768	0.3808213152912232
YDR393W	0.2232797834145647	0.4854848106284128	-0.45231558500287405
YDR395W	-1.7479974387391892	-0.5471410338927511	1.4285540838454156
YDR399W	-0.27160152758637585	0.33632774419757544	0.14097887429696299
YDR400W	-1.8634697446394066	-0.22587966004172183	1.9587321113052956
YDR401W	-0.35408174608653403	-0.019354491137489844	-0.12411013943247212
YDR402C	-0.329337680536486	0.02653999084122747	-0.11148685306437975
YDR403W	-1.690261285789079	-0.2488269010310805	1.6683965248391708
YDR405W	-0.4283139427366753	0.02653999084122747	0.03999258335222393
YDR406W	-0.8902031663375537	-0.37503672647255515	0.3050815970826689
YDR408C	0.5696967011152256	1.9082137519686782	0.5827938971807014
YDR409W	-1.657269198389014	-0.32914224449383783	1.5295403747901548
YDR410C	-0.5190421830868476	-0.2488269010310805	-0.12411013943247212
YDR411C	-2.011934137939689	-1.0405067151639724	1.2896979337963996
YDR414C	-0.23036141833629672	-0.05377535262152987	-0.35132929405813507
YDR415C	-0.9644353629876949	-0.2947213830098019	0.507054178972147
YDR417C	0.48721648261506745	0.8583774767054981	-0.6237238714087169
YDR418W	-1.2118760184881665	0.3019068827135395	1.5421636611582472
YDR419W	-2.292366880840223	-0.9028232692278164	1.8703691067286492
YDR420W	-0.5520342704869097	-0.35208948548319646	-0.18722657127293402
YDR421W	-0.9066992100375847	-0.46682569042999383	0.2293418788741146
YDR422C	0.19028769601450257	0.07243447281994478	-0.8562607487818304
YDR423C	-1.2861082151383079	-0.7880870642810232	0.4565610334997775
YDR424C	0.4789684607650534	-0.3176686239991605	-0.5546947141354734
YDR425W	-2.077918312739816	-0.5815618953767911	1.895615679464834
YDR426C	-1.995438094239658	-0.9946122331852552	1.3149445065325844
YDR428C	-0.38707383348659613	0.06096085232526749	0.014746010616026537
YDR430C	-1.030419537787822	-0.5471410338927511	0.3303281698188537
YDR431W	-0.0076648283858730465	0.7837989434900794	0.2293418788741146
YDR432W	0.685169007015446	1.2427437632772607	-0.32608272132195026
YDR433W	-1.5912850235888898	-0.6389299978501858	1.0877253519043966
YDR435C	-0.5190421830868476	-0.030828111632171213	0.11573230156077823
YDR436W	-0.31284163683645494	-0.3865103469672365	-0.5911717350518904
YDR438W	-0.2963455931364239	0.7952725639847608	0.8880380611847297
YDR439W	0.5284565918651466	0.9673768714049528	-0.18494128010312286
YDR440W	0.49546450446508444	0.7264308410166808	-0.39953714836069343
YDR441C	-1.9459499631395647	-0.6045091363661499	1.872654397900985
YDR442W	0.990345815466025	1.2771646247613007	-0.551016584777802
YDR443C	0.7676492255156013	0.910008768931554	-0.6141330166182639
YDR444W	-1.1458918436880423	0.22159153925078215	1.055499953469828
YDR445C	-0.35408174608653403	-0.05377535262152987	-0.0295920193026794
YDR446W	-0.6427625108370819	0.2904332622188581	0.8627914884485449
YDR447C	-0.4283139427366753	1.2427437632772607	1.58231881143486
YDR448W	1.6006994323671888	2.286843228293102	-0.3742905756245086
YDR450W	0.8171373566156974	2.252422366809066	0.7870517702399907
YDR451C	-0.8324670133874436	-0.2832477625151205	0.5219627565100505
YDR452W	0.3057600019147229	0.5887473950805289	-0.2606809983116772
YDR453C	-0.35408174608653403	0.6920099795326448	0.8627914884485449
YDR455C	-0.6345144889870679	0.47401119013373144	1.0521407839699306
YDR456W	-0.5932743797369888	0.4051694671656555	0.9132846339209145
YDR457W	-1.022171515937805	0.41664308766033276	1.58231881143486
YDR458C	0.11605549936436135	0.1068553343039848	-0.5005234393054325
YDR459C	0.5284565918651466	0.3478013646922568	-0.8665987439801116
YDR461W	-0.4942981175367995	0.5428529131018074	0.4117123486971164
YDR462W	-0.26335350573636174	-0.19145879855768588	-0.2480577119435848
YDR463W	0.660424941465398	1.2656910042666234	-0.05870841642270398
YDR465C	-0.12313713428609338	0.38222222617629276	0.16851073820346385
YDR466W	0.09955945566433029	0.33632774419757544	-0.2228111392074
YDR467C	0.025327259014189068	0.41664308766033276	-0.020838557318426824
YDR469W	0.2315278052645817	1.0821130763517501	0.39572989282912674
YDR470C	0.7429051599655562	3.0326285604472765	1.7590448205881535
YDR471W	0.347000111164802	1.1624284198145074	0.30736688825248004
YDR475C	0.1325515430643924	0.3133805032082168	-0.29855085741595433
YDR476C	0.18203967416448852	-0.11114345509492855	-0.8413521712439268
YDR477W	-0.27984954943639284	0.47401119013373144	0.0077671849185388785
YDR479C	0.46247241706502235	0.3936958466709741	-0.715119307563003
YDR480W	-0.4613060301367374	0.37074860568161544	0.6734421929271591
YDR481C	0.338752089314785	0.8411670459634781	-0.03346184368651921
YDR482C	0.2727679145146608	0.7379044615113621	-0.046085130054611595
YDR483W	0.3057600019147229	0.8755879074475181	-0.44667112433316564
YDR484W	-0.31284163683645494	1.8967401314739967	2.1251201252628324
YDR485C	0.4294803296649573	1.0935866968464274	0.10539430636249701
YDR486C	0.49546450446508444	0.47401119013373144	-0.6772494484587258
YDR488C	0.4047362641149122	0.6575891180486048	-0.3364207165202315
YDR490C	0.7099130725654912	0.6805363590379634	-0.7782357394034649
YDR491C	-0.5355382267868786	0.09538171380930344	0.48409289740577344
YDR492W	0.4047362641149122	0.6461154975539234	-0.3490440028883239
YDR493W	-0.25510548388634474	0.910008768931554	0.44958220780139363
YDR494W	0.4707204389150364	0.38222222617629276	-0.7403658802991878
YDR495C	0.5696967011152256	1.3345327272346994	0.15588745183537148
YDR496C	0.5202085700151295	1.1853756608038661	0.06752444725821986
YDR497C	-0.41181789903664423	0.3019068827135395	0.5219627565100505
YDR500C	-0.7706068495123263	0.7034836000273221	1.3816990763705481
YDR501W	-0.5025461393868165	0.3936958466709741	0.7618051975038059
YDR502C	-0.5685303141869407	0.6346418770592461	0.626308216954687
YDR503C	0.19853571786451957	0.6116946360698875	-0.07133170279079636
YDR504C	-0.9149472318876017	0.1642234367773835	1.1405037885465774
YDR505C	-0.9066992100375847	0.17569705727206078	1.1405037885465774
YDR506C	-1.2036279966381525	0.1642234367773835	1.3315326688204365
YDR507C	-0.18087328723620355	1.1853756608038661	1.1405037885465774
YDR508C	-0.7417387730372712	-0.7192453413129432	-0.09657827552698113
YDR509W	0.2975119800647059	0.2674860212294995	-0.6015097302501715
YDR511W	-0.7252427293372402	0.08390809331462615	0.7618051975038059
YDR512C	0.355248133014819	1.1968492812985434	0.2014218009514487
YDR513W	-0.31284163683645494	-0.11114345509492855	-0.08395498915888876
YDR514C	-0.14788119983614142	-0.21440603954704454	-0.4500302938330629
YDR515W	-1.6160290891389377	0.3936958466709741	1.9643765719712172
YDR516C	0.347000111164802	0.8641142869528368	-0.020838557318426824
YDR518W	-0.040656915785938094	1.0017977328889929	0.7239353383995287
YDR519W	0.05831934641425118	0.6002210155752061	0.13064087909868177
YDR520C	-0.8159709696874125	0.14127619578802483	0.9637777793932839
YDR521W	0.5532006574151946	2.0229499569154754	0.43695892143330123
YDR522C	-0.25510548388634474	0.18717067776674215	0.15588745183537148
YDR523C	0.07481539011428225	1.0017977328889929	0.04563704402281603
YDR524C	-0.4860500956867854	0.18717067776674215	0.5093394701419582
YDR524C-B	0.5119605481651155	0.9329560099209128	0.14283619373402648
YDR524W-C	0.5202085700151295	1.2771646247613007	0.5089114984082007
YDR525W	0.685169007015446	0.7952725639847608	-0.6141330166182639
YDR525W-A	0.46247241706502235	0.2904332622188581	-0.23688162991485814
YDR528W	-0.4860500956867854	0.4051694671656555	0.7491819111357135
YDR529C	0.3964882422648952	1.0935866968464274	0.15588745183537148
YDR530C	-0.8407150352374605	-0.22587966004172183	0.5977024747186048
YDR532C	0.8666254877157906	2.768735289069646	1.2793599385955936
YDR533C	0.21503176156455062	0.8411670459634781	0.15588745183537148
YDR534C	0.5119605481651155	0.9673768714049528	-0.1596947073669381
YDR535C	0.025327259014189068	-0.32914224449383783	-0.24950491628295052
YDR536W	0.0005831934641410174	-0.06524897311620716	0.07870052928770391
YDR537C	0.3799921985648641	0.2904332622188581	-0.7743659150205087
YDR538W	0.2232797834145647	-0.0423017321268485	-0.23688162991485814
YDR539W	-0.7334907511872572	-0.20293241905236317	1.050693579630565
YDR540C	0.7346571381155392	1.1280075583304674	0.2680498248088372
YDR541C	-0.14788119983614142	-0.27177414202043915	0.07870052928770391
YEL001C	-0.6180184452870369	0.06096085232526749	0.3681980289231308
YEL003W	-2.1933906186400365	-0.3176686239991605	2.362677275084252
YEL004W	-1.013923494087791	-0.26030052152576183	0.6206637562849785
YEL005C	-2.5563035800407254	-0.7766134437863418	2.4131704205566216
YEL006W	-0.5602822923369266	0.09538171380930344	0.3177048834507613
YEL007W	-0.41181789903664423	-0.030828111632171213	-0.048370421224422755
YEL008W	-0.17262526538618947	0.3133805032082168	-0.03574713485633037
YEL009C	-0.27984954943639284	0.669062738543282	0.5196774653402394
YEL010W	-1.4180765647385591	-0.5127201724087112	0.9614924882234729
