orf	hap a (post-SGA) | nucleolus size (Nop10-GFP) | standard | LFD + met + NAT + G418 | Neumuller RA~Perrimon N, 2013
YEL040W	0.168506641875
YEL041W	-0.0178981970588235
YEL042W	-0.0658493652941177
YEL043W	0.118109685
YEL047C	-0.00553941529411765
YEL048C	0.0450636475
YEL049W	-0.0209591433333333
YEL052W	0.4474307375
YEL053C	0.28597820125
YEL055C	0.891690392
YEL056W	0.442501258125
YEL057C	0.2230995425
YEL060C	0.293473291875
YEL061C	1.412891341875
YEL062W	-0.157651565490196
YEL064C	0.502713715625
YEL065W	-0.0410965170588235
YEL066W	0.2606919125
YEL067C	0.227343521875
YEL071W	0.564489915
YER001W	0.4508795825
YER002W	-0.0870043076470588
YER004W	0.384696656875
YER005W	0.543799348125
YER006W	0.579680427
YER007C-A	1.05940842375
YER007W	0.519656573125
YER008C	-0.319338477
YER009W	0.733250915
YER010C	-0.147290513333333
YER011W	0.352517375
YER012W	0.305941361
YER013W	1.053381583
YER016W	1.08741622625
YER018C	1.356133937
YER019C-A	0.386907834375
YER019W	1.585699001875
YER020W	0.02874575
YER022W	-0.09438739
YER024W	0.259475848125
YER027C	0.7858992725
YER028C	0.90419795375
YER030W	0.766611784375
YER031C	0.825349128125
YER032W	-0.0630719921568628
YER033C	0.471352135
YER034W	1.006869583125
YER035W	0.98990923125
YER038C	0.539312411
YER039C	1.022894746875
YER039C-A	0.66585327125
YER041W	1.325363895
YER042W	0.988737298125
YER044C-A	0.501851893125
YER045C	1.105452744375
YER046W	0.933967186875
YER047C	0.278231025625
YER048C	1.832516394375
YER049W	0.320149833125
YER051W	0.315163245625
YER052C	1.10652655875
YER053C	-0.00861949921568628
YER054C	0.482188215625
YER056C	0.41818733375
YER056C-A	1.856230879375
YER057C	0.144379436875
YER059W	0.24232296875
YER060W	-0.00269593137254902
YER060W-A	0.55726307
YER061C	-0.201401633921569
YER062C	0.308072610625
YER063W	-0.00274109843137255
YER064C	0.506859986875
YER065C	0.280991530625
YER066W	0.523860546875
YER067W	-0.0483861307843137
YER071C	-0.00896045666666667
YER072W	-0.0606569378431373
YER073W	-0.0188968794117647
YER074W	-0.0738353078431373
YER075C	0.03685876125
YER077C	0.245787025
YER078C	0.021952651875
YER079W	0.51326407625
YER080W	-0.0409670974509804
YER081W	0.281916764375
YER083C	0.0023383275
YER085C	-0.0561163039215686
YER088C	0.454382775
YER089C	-0.00818918784313726
YER091C	0.15711117
YER092W	-0.141765011568627
YER093C	-1.439780695
YER093C-A	-0.0212084429411765
YER095W	-0.172649607254902
YER096W	0.215739774375
YER098W	-0.0408544735294118
YER101C	-0.0300993347058824
YER106W	0.3317103875
YER111C	1.16563738875
YER113C	0.42905621375
YER114C	-0.0308354558823529
YER115C	-0.0883921298039216
YER116C	0.57597174125
YER117W	0.57165884
YER118C	0.009823951875
YER119C	0.48949232
YER120W	0.66973592875
YER121W	0.52976065875
YER123W	1.010617343125
YER124C	0.957255529375
YER125W	1.531519776
YER128W	0.807951006875
YER129W	0.9456259325
YER130C	0.515112673125
YER131W	0.17244865625
YER132C	0.10693991625
YER133W	-0.334975742
YER134C	1.125060194375
YER136W	-2.080399726
YER137C	0.582128201875
YER139C	0.3191851775
YER140W	0.380706880625
YER142C	0.552223159375
YER143W	-0.152130269803922
YER144C	-0.33494475372549
YER145C	-0.553538482156863
YER147C	0.618704855
YER148W	0.386649152
YER149C	-0.365441441568627
YER150W	-0.28640928627451
YER151C	-0.363200871764706
YER152C	-0.113433365882353
YER153C	-0.522568326470588
YER155C	0.422805711875
YER156C	-0.262187444901961
YER157W	0.582553105
YER158C	-0.342076286078431
YER161C	-0.248129742352941
YER162C	-0.103153615490196
YER163C	-0.179899342156863
YER164W	-0.258171657843137
YER166W	-0.218573853333333
YER167W	0.59618368875
YER168C	-3.952924691
YER170W	-0.268040108431373
YER171W	1.73957306556375
YER173W	-0.219189017647059
YER174C	-0.0605513284313726
YER175C	-0.14641025627451
YER176W	-0.257365713333333
YER177W	-0.0808153854901961
YER178W	-0.347688956078431
YER179W	-0.255872019803922
YER180C	-0.224537015098039
YER182W	-0.273947300784314
YER183C	-0.220874042745098
YER184C	-0.286523144901961
YER185W	-0.163166126470588
YER186C	-0.136766000784314
YER187W	-0.33848239372549
YFL001W	0.442329355
YFL003C	-0.00770194215686274
YFL004W	-0.164592577843137
YFL005W	-2.488897836
YFL007W	-0.130196771176471
YFL008W	0.952965562
YFL009W	1.692271917
YFL010C	-0.0281105656862745
YFL010W-A	-0.192008659019608
YFL011W	-0.116696471960784
YFL012W	-0.169393846862745
YFL013C	-0.348731411568627
YFL014W	-0.122140618823529
YFL017C	-0.570605718
YFL020C	-0.203783184117647
YFL021W	-0.130833018431373
YFL023W	-0.177485963333333
YFL025C	-0.342610723529412
YFL027C	-0.190011448823529
YFL028C	-0.102759006470588
YFL029C	1.845206767
YFL030W	-0.190794382352941
YFL031W	-0.145986937058824
YFL033C	0.391997485
YFL034C-A	-0.0372457988235294
YFL034C-B	-0.837261471
YFL034W	0.015195391875
YFL036W	-0.329919027647059
YFL037W	0.234276541
YFL038C	-2.355084151
YFL039C	1.763224007
YFL040W	1.0416726625
YFL041W	0.198361405625
YFL042C	-0.0337048752941176
YFL044C	-0.0021018737254902
YFL045C	-2.072746187
YFL046W	0.120610491875
YFL047W	-0.013911378627451
YFL048C	-0.0274892645098039
YFL049W	0.198169620625
YFL050C	-0.0377578090196078
YFL051C	0.090842071875
YFL052W	0.081097669375
YFL053W	0.054350629375
YFL054C	0.20563981875
YFL055W	0.214340825
YFR004W	0.863914725
YFR005C	-0.315599205
YFR006W	-0.0167090750980392
YFR007W	-0.0258192347058824
YFR008W	0.66599982375
YFR009W	0.401781446875
YFR010W	-0.0311556903921569
YFR011C	-0.253774230196078
YFR012W	0.294972781875
YFR013W	0.388835924375
YFR014C	0.53301625
YFR015C	0.300937718125
YFR016C	0.137989154375
YFR017C	0.16979648
YFR018C	0.05352088875
YFR019W	1.33387005125
YFR021W	-0.180895380980392
YFR022W	-0.0908200505882353
YFR023W	-0.0256808829411765
YFR024C-A	0.238665558125
YFR026C	0.0132265425
YFR027W	0.903418096
YFR028C	1.100972479
YFR030W	0.121148544375
YFR031C	1.98090805
YFR031C-A	0.2348529875
YFR032C	-0.0661995701960784
YFR032C-A	-0.117324895098039
YFR033C	-0.16637661745098
YFR034C	-0.0470044960784314
YFR035C	-0.0813133396078431
YFR036W	0.582016962
YFR037C	-0.751888848
YFR038W	0.37437264375
YFR039C	-0.0353643709803922
YFR040W	-0.193775199215686
YFR041C	0.076571031875
YFR043C	-0.0122632029411765
YFR044C	0.00421474125
YFR045W	-0.0464238011764706
YFR046C	-0.0297643105882353
YFR047C	-0.366219906078431
YFR048W	-0.102129307843137
YFR049W	0.162397855625
YFR051C	-2.691721046
YFR052W	0.28806996
YFR053C	0.108300266875
YFR055W	0.121991855
YFR057W	0.302998895625
YGL001C	-0.495929799
YGL002W	-0.0659410911764706
YGL004C	-0.0312211892156863
YGL005C	-0.102470268627451
YGL006W	-0.106218226470588
YGL010W	0.261585906875
YGL013C	0.3453059025
YGL014W	0.473635868125
YGL015C	0.089214181875
YGL016W	0.434146745
YGL017W	0.1605147125
YGL019W	0.7735417425
YGL020C	-0.123806873529412
YGL021W	-0.0699095345098039
YGL022W	0.736948939
YGL023C	0.23940645
YGL027C	-0.0649257623529412
YGL028C	0.111662544375
YGL029W	-0.14373359254902
YGL031C	0.867082908125
YGL032C	-0.0672337337254902
YGL035C	0.3690464325
YGL036W	-0.0639646750980392
YGL037C	0.03806308625
YGL039W	-0.176479511176471
YGL043W	-0.396706181764706
YGL044C	-2.289305619
YGL045W	-0.0163165803921569
YGL048C	0.998615929
YGL049C	0.58703239625
YGL050W	0.255941616875
YGL051W	0.241154215
YGL053W	-0.000195736666666667
YGL054C	0.29612877125
YGL055W	-0.931354824
YGL056C	0.099237805625
YGL057C	-0.0365046898039216
YGL058W	-0.186258459215686
YGL059W	-0.0853723637254902
YGL060W	-0.0655360580392157
YGL061C	1.740801726
YGL062W	-0.262886515490196
YGL063W	0.183930295
YGL065C	0.318714262
YGL066W	-0.688239130588235
YGL067W	-0.408318543529412
YGL071W	-0.0670176054901961
YGL073W	0.669295122
YGL075C	2.175468187
YGL077C	-0.0308958962745098
YGL078C	0.5261851475
YGL079W	-0.00070475431372549
YGL081W	-0.295670355490196
YGL082W	-0.263985005686275
YGL083W	-0.0844804615686275
YGL084C	-0.170967281764706
YGL085W	-0.291041171960784
YGL086W	-0.0222186080392157
YGL087C	-0.207456580588235
YGL089C	-0.119456075294118
YGL090W	0.38091760375
YGL092W	-0.858923963
YGL093W	-1.05889011
YGL094C	-0.068286822745098
YGL096W	-0.113095895294118
YGL097W	-3.875861096
YGL098W	-1.774421505
YGL101W	-0.337789395294118
YGL105W	1.511099808125
YGL108C	-0.139580266666667
YGL110C	-0.105350949411765
YGL112C	-1.947812906
YGL114W	-0.265349871960784
YGL115W	-0.246937286666667
YGL116W	2.211925281
YGL117W	-0.315439938823529
YGL120C	-0.271990564
YGL121C	-0.104335926862745
YGL124C	-0.266127155686275
YGL125W	0.22736388125
YGL126W	-0.071367867254902
YGL127C	-0.396016712941176
YGL130W	-0.945629173
YGL131C	-0.269515493921569
YGL133W	0.161585479375
YGL137W	-3.208786681
YGL138C	-0.218988913333333
YGL139W	-0.167109118627451
YGL140C	-0.0478086641176471
YGL141W	0.9240527625
YGL144C	-0.25611698254902
YGL145W	-4.757408858
YGL146C	-0.295413873333333
YGL147C	-0.276640480980392
YGL148W	-0.151788268627451
YGL151W	-0.234205779607843
YGL153W	0.224985205
YGL155W	-0.141746684
YGL156W	-0.144789083921569
YGL157W	-0.313189425882353
YGL158W	0.080896970625
YGL159W	-0.100645994901961
YGL160W	-0.300358395098039
YGL161C	-0.249630684313726
YGL162W	0.267767530625
YGL163C	1.17085411625
YGL164C	0.557470565
YGL166W	-0.105756154117647
YGL167C	-0.0639100560784314
YGL168W	0.21738025625
YGL170C	-0.0219664490196078
YGL173C	1.87203809
YGL174W	0.240746355
YGL175C	-0.145601573529412
YGL176C	0.459967583125
YGL179C	0.6829694175
YGL180W	0.082122953125
YGL181W	-0.0166572570588235
YGL194C	0.883612235625
YGL195W	0.6875573475
YGL196W	-0.0938624496078431
YGL197W	0.32072854125
YGL198W	-0.0556342601960784
YGL202W	0.438767396875
YGL203C	0.58898395
YGL205W	0.643647525625
YGL207W	-1.216663841
YGL208W	0.201336024375
YGL209W	-0.0463458496078431
YGL210W	0.05881266875
YGL211W	0.3892477275
YGL212W	0.086909134375
YGL213C	1.034656170625
YGL215W	0.347870746875
YGL216W	1.1010798725
YGL219C	-0.184608095098039
YGL221C	0.469375899375
YGL222C	0.61249368625
YGL224C	0.79447194625
YGL226C-A	-0.576550729019608
YGL226W	0.3009683425
YGL227W	-0.0254037343137255
YGL228W	-0.366014581372549
YGL229C	0.35651565875
YGL230C	1.34829998625
YGL231C	0.617410175
YGL232W	-0.222432183921569
YGL233W	-0.570961289
YGL234W	0.784649685
YGL235W	-0.307713541176471
YGL236C	0.460512400625
YGL237C	0.263927975
YGL241W	1.378978093125
YGL242C	-0.0314977662745098
YGL243W	-0.0906789833333334
YGL244W	0.51519958875
YGL248W	-0.0801402845098039
YGL249W	0.157172303125
YGL250W	1.268387468125
YGL251C	0.147639889375
YGL252C	1.055338865
YGL253W	-0.174767753529412
YGL254W	0.215935159375
YGL255W	-0.302655222941177
YGL256W	-0.0937826015686275
YGL257C	-0.0171421894117647
YGL258W	0.379751134375
YGL259W	0.717978095
YGL260W	0.814168359375
YGL261C	0.282522475
YGL262W	0.44546469375
YGL263W	0.283130590625
YGR001C	0.3312645975
YGR002C	1.703040291
YGR003W	0.002240378125
YGR004W	0.050549459375
YGR006W	0.29250343
YGR007W	-0.311807042745098
YGR008C	-0.00910828705882353
YGR010W	0.96341513875
YGR012W	0.888636609375
YGR014W	0.67885724125
YGR015C	0.47045137125
YGR016W	0.31099637875
YGR017W	0.486860056875
YGR019W	0.062363370625
YGR021W	0.05791747375
YGR023W	1.192624228125
YGR026W	0.210489845625
YGR027C	1.458853185
YGR028W	-0.0271437184313725
YGR031W	0.758266071875
YGR032W	0.488877693125
YGR033C	0.43885002
YGR034W	0.47647062125
YGR035C	-0.00924167019607843
YGR037C	0.05523672125
YGR038W	0.23787529625
YGR040W	-0.0688532037254902
YGR041W	0.03345153
YGR042W	-0.12602831372549
YGR043C	0.419017260625
YGR044C	0.180746314375
YGR049W	0.200100563125
YGR052W	0.540710429375
YGR053C	0.01673959375
YGR054W	0.236986069375
YGR055W	0.40864666125
YGR058W	0.407619794375
YGR059W	0.185328646875
YGR061C	0.41079559625
YGR066C	0.269949655625
YGR067C	0.39801266875
YGR068C	0.62765888125
YGR070W	-0.0234377707843137
YGR071C	0.11237800375
YGR072W	1.04118818875
YGR074W	0.046547488
YGR075C	0.737339285
YGR077C	0.04842114
YGR078C	1.253013236875
YGR079W	0.07384878125
YGR080W	0.50351900875
YGR081C	0.14585617125
YGR084C	-0.100878208039216
YGR085C	0.7283215375
YGR086C	-0.00886728
YGR087C	0.19094155875
YGR088W	-0.0258151643137255
YGR089W	-0.0716583780392157
YGR091W	0.472323885
YGR092W	1.315040095
YGR093W	0.68052514625
YGR096W	0.722987105
YGR097W	1.03027892875
YGR098C	0.955778843
YGR099W	-0.38168017
YGR100W	0.457586390625
YGR101W	-0.300286903137255
YGR103W	0.071266844
YGR105W	0.713666810625
YGR106C	-0.0646553196078431
YGR108W	-0.0223914549019608
YGR109C	0.513336350625
YGR110W	0.3380311225
YGR111W	0.9632418325
YGR113W	2.126769153
YGR117C	0.88997953625
YGR118W	-0.0889769396078431
YGR119C	1.954130429
YGR120C	-2.761217711
YGR121C	1.47935479375
YGR122W	0.168182405625
YGR123C	0.55138173625
YGR124W	0.384833685
YGR125W	-0.066852818627451
YGR126W	0.5968528125
YGR127W	0.085659215625
YGR129W	0.59056098
YGR130C	0.300123064375
YGR131W	0.565497924375
YGR132C	0.680385768125
YGR133W	0.882789185
YGR134W	0.148982136875
YGR135W	1.041044684375
YGR136W	0.357534018125
YGR138C	0.803991006875
YGR140W	1.809488726
YGR141W	0.044431938125
YGR142W	0.31190508375
YGR143W	0.05665534
YGR144W	0.089511525
YGR146C	0.297008510625
YGR148C	0.20337857125
YGR149W	0.466060853125
YGR152C	0.2668452925
YGR153W	0.080933140625
YGR154C	0.061102610625
YGR156W	0.18091234
YGR157W	-0.148997880980392
YGR158C	0.122288312
YGR161C	-0.0796706384313726
YGR163W	0.550894963125
YGR166W	-0.112994607254902
YGR168C	0.036130345
YGR169C	0.61558399125
YGR170W	0.366614574375
YGR172C	-1.107149715
YGR173W	0.287789373125
YGR174C	-0.0545574225490196
YGR177C	0.29888547375
YGR178C	0.044235138125
YGR179C	1.53702529
YGR181W	-0.075145561372549
YGR183C	0.43887003875
YGR184C	0.284982534375
YGR185C	0.254468104
YGR187C	0.037679750625
YGR188C	0.8735535925
YGR189C	0.144643113125
YGR192C	0.045505915625
YGR193C	-0.22862267627451
YGR194C	-0.118852836470588
YGR196C	0.071411875625
YGR197C	0.035601095
YGR199W	-0.0211964537254902
YGR200C	-0.0959494274509804
YGR201C	-0.0648647562745098
YGR202C	0.019438345625
YGR203W	-0.0198306705882353
YGR205W	-0.0417133347058824
YGR206W	-0.0532740745098039
YGR207C	0.372397556875
YGR208W	0.373857091875
YGR209C	0.368760545
YGR210C	0.18670116375
YGR211W	-0.037015577
YGR212W	-0.048190612745098
YGR213C	-0.0708142331372549
YGR214W	-0.253626512941176
YGR216C	0.183356129
YGR217W	0.231546745625
YGR218W	-0.372008283
YGR221C	0.6017414925
YGR223C	0.0045899725
YGR224W	-0.0143773417647059
YGR225W	-0.0533220796078431
YGR227W	-0.140688756666667
YGR229C	-0.146411422941176
YGR230W	0.488403906875
YGR231C	0.738246448125
YGR232W	-0.0730554739215686
YGR233C	-0.0648418401960784
YGR234W	0.21918687125
YGR235C	0.153863440625
YGR236C	0.338772555625
YGR237C	0.14029031375
YGR238C	-0.141077930588235
YGR239C	-0.175325217058824
YGR241C	-0.145630124705882
YGR243W	-0.0712853033333333
YGR244C	0.163566360625
YGR245C	0.223923826
YGR247W	0.37514700125
YGR248W	0.12178914375
YGR249W	0.5261925625
YGR250C	0.9586484275
YGR254W	-0.0806444339215686
YGR255C	0.1163746
YGR256W	-0.0211051568627451
YGR260W	0.00071289
YGR261C	1.25936201125
YGR263C	-0.114837088431373
YGR264C	0.704765551
YGR266W	0.107403691875
YGR268C	-0.111039434901961
YGR270W	0.07056683625
YGR271W	-0.104152605294118
YGR273C	-0.263871655294118
YGR274C	-2.634547072
YGR275W	0.203828374375
YGR276C	-0.0772967790196078
YGR279C	0.203900420625
YGR281W	0.244456701875
YGR282C	0.244389954375
YGR284C	0.168951290625
YGR286C	0.21371200625
YGR287C	0.18639929125
YGR288W	0.189958271875
YGR289C	-0.156468515098039
YGR292W	0.0834961775
YGR295C	0.204650724375
YHL002W	0.16952440875
YHL003C	-0.00164650784313726
YHL006C	-0.146357536862745
YHL007C	-0.109144230980392
YHL008C	0.01156119
YHL009C	0.230376918125
YHL010C	-0.0910698929411765
YHL012W	-0.0550972325490196
YHL013C	-0.0190986792156863
YHL014C	-0.037035362745098
YHL016C	-0.00398403607843137
YHL017W	-0.0215251996078431
YHL019C	-0.078705421372549
YHL020C	0.07856600875
YHL021C	-0.0520759458823529
YHL022C	0.154592336875
YHL023C	-0.02851525
YHL024W	0.092958148125
YHL025W	-0.00768373509803922
YHL026C	-0.16152855254902
YHL027W	-0.133545809607843
YHL028W	0.263059983125
YHL029C	-0.132006978823529
YHL030W	0.05278336875
YHL031C	-0.222375470588235
YHL032C	-0.101368719803922
YHL033C	1.0880879725
YHL034C	0.610602989375
YHL035C	0.00814545875
YHL036W	0.121050231875
YHL039W	2.093406098125
YHL040C	0.107560735625
YHL042W	-0.165905488235294
YHL043W	-0.170719540392157
YHL044W	0.041907934375
YHL046C	0.6989054425
YHL047C	0.847156208125
YHR001W-A	0.280765469375
YHR003C	0.76076002
YHR004C	-0.369570967843137
YHR005C	-0.12292766
YHR006W	0.633121224375
YHR007C	0.42847156
YHR008C	-0.0718301119607843
YHR009C	0.649859445
YHR012W	-0.121244649215686
YHR014W	0.77209380375
YHR015W	0.409237926875
YHR016C	0.5221878625
YHR017W	0.663503175
YHR021C	0.565011191875
YHR021W-A	-0.05958367
YHR022C	-0.0159446349019608
YHR024C	0.260117974
YHR025W	0.2994158925
YHR027C	0.90578863
YHR028C	-0.0631570162745098
YHR029C	-0.0200431545098039
YHR030C	0.73677348125
YHR031C	0.198702331875
YHR032W	0.325892141875
YHR033W	0.30329679125
YHR034C	1.7546866025
YHR035W	-0.0174381682352941
YHR036W	1.317757154
YHR037W	0.075060943125
YHR039C	0.10712424875
YHR041C	0.0193493575
YHR043C	0.19851590625
YHR044C	-0.0107923652941176
YHR045W	0.0372265525
YHR046C	0.38167738625
YHR047C	0.232859404375
YHR048W	0.267339418125
YHR049W	0.83003841375
YHR050W	0.32319369375
YHR052W	-0.414296952
YHR057C	0.330827040625
YHR058C	-0.598899446
YHR059W	0.928090468125
YHR061C	0.273480175625
YHR066W	0.054238090625
YHR067W	-0.103448762156863
YHR069C	0.51251141
YHR077C	1.3170850675
YHR078W	0.293570713125
YHR079C	0.171973056875
YHR080C	-0.0643351288235294
YHR081W	0.379998178125
YHR082C	0.24447880125
YHR083W	0.276695812
YHR086W	0.19098848875
YHR087W	0.437265236875
YHR088W	0.729456004
YHR092C	-0.0167395598039216
YHR094C	0.0976972675
YHR096C	0.281069323125
YHR097C	0.138639138125
YHR103W	-0.214367784117647
YHR104W	-0.104996472745098
YHR105W	-0.0833034807843137
YHR106W	0.30830882375
YHR107C	0.463063577
YHR108W	0.72080212
YHR109W	0.412972230625
YHR110W	0.72903073
YHR111W	-0.0298698792156863
YHR112C	0.83448563875
YHR113W	0.2448419875
YHR114W	0.28571311625
YHR115C	0.242237364375
YHR116W	0.55421349875
YHR117W	0.15738191375
YHR121W	-0.236096977254902
YHR123W	1.266815191875
YHR124W	0.677267760625
YHR126C	0.713604168125
YHR127W	0.247319389375
YHR129C	0.49636789
YHR131C	-0.0776843974509804
YHR132C	-0.0312263015686275
YHR132W-A	-0.0559157656862745
YHR133C	0.139547185625
YHR134W	0.570867763125
YHR135C	-0.00486657823529412
YHR136C	0.364056846875
YHR137W	0.5842983425
YHR138C	0.0618037725
YHR139C	0.1924184125
YHR140W	-0.0406685439215686
YHR142W	-0.0174966645098039
YHR143W	-0.0711667064705882
YHR146W	0.51109667875
YHR150W	0.100281364375
YHR151C	0.17804858
YHR152W	0.006562705
YHR153C	-0.0188194821568627
YHR154W	0.368798195625
YHR155W	-0.0178011454901961
YHR156C	0.935748908125
YHR157W	-0.0389592476470588
YHR158C	-0.129850061568627
YHR159W	0.222316986875
YHR160C	-0.15877938745098
YHR161C	0.343436244375
YHR162W	-0.274836413921569
YHR163W	-0.0992526392156863
YHR164C	0.86103061
YHR166C	0.773024706
YHR167W	-0.527778303529412
YHR170W	0.372030418
YHR171W	0.421043779375
YHR176W	-0.369425805294118
YHR178W	0.358447509375
YHR179W	0.367005686875
YHR181W	0.19534823125
YHR182W	0.039228274375
YHR184W	0.100057795625
YHR185C	0.030140648125
YHR186C	0.693007626
YHR189W	-0.0135212131372549
YHR191C	-0.338628991
YHR193C	-0.40949904745098
YHR195W	0.279660965
YHR198C	0.11069362375
YHR199C	-0.0490788698039216
YHR200W	0.576858659375
YHR202W	0.09238618375
YHR203C	-0.273037672941177
YHR204W	0.14237068
YHR206W	-0.0788084241176471
YHR207C	0.187002191875
YHR209W	0.05395711625
YHR210C	0.41154522
YIL001W	0.244680665625
YIL002C	0.204970620625
YIL004C	-4.148290528
YIL005W	0.12166683125
YIL006W	0.046879645625
YIL007C	0.0788999575
YIL008W	-0.125843089803922
YIL009C-A	-0.00175893411764706
YIL010W	-0.0857120729411765
YIL011W	0.181430488125
YIL013C	0.122153543125
YIL014W	-0.00461020450980392
YIL015W	-0.0420837403921569
YIL016W	-0.0508810641176471
YIL017C	-0.0026090962745098
YIL021W	0.044616609
YIL022W	-0.635052209
YIL023C	0.273660740625
YIL024C	0.2454858925
YIL026C	0.421751862
YIL027C	0.2771801125
YIL029C	0.01139956875
YIL030C	-0.0131664331372549
YIL034C	-0.0985156988235294
YIL035C	1.144875710625
YIL037C	-0.0275748998039216
YIL038C	-0.04103559
YIL039W	-0.095276462745098
YIL040W	0.613903838125
YIL041W	0.537084396875
YIL042C	0.102498129375
YIL043C	-0.0152501501960784
YIL044C	-0.146865282941176
YIL045W	-0.138870024705882
YIL046W	-2.466614986
YIL047C	0.4106238225
YIL048W	0.519894823
YIL049W	0.316583866875
YIL050W	0.47176098375
YIL052C	0.046199321875
YIL053W	0.359465059375
YIL055C	-0.0424684060784314
YIL056W	-0.0144043556862745
YIL057C	-0.046123187254902
YIL060W	-0.0617717566666667
YIL062C	-0.522746308
YIL064W	0.921853378125
YIL065C	0.3570242125
YIL066C	0.344248669375
YIL067C	0.06335596875
YIL068C	-2.392611424
YIL070C	0.13467997875
YIL071C	-0.0277060743137255
YIL072W	0.031065480625
YIL073C	0.465062715625
YIL074C	-0.0973802615686275
YIL076W	-0.0453355496078431
YIL077C	0.270205304375
YIL079C	0.34854526625
YIL084C	-0.152059493333333
YIL085C	-0.0740554223529412
YIL087C	-0.0497437607843137
YIL088C	0.0671486125
YIL089W	0.520759889375
YIL090W	0.504279666875
YIL092W	0.189507110625
YIL093C	-0.00339891254901961
YIL095W	-0.0855798333333333
YIL096C	-0.0504913576470588
YIL097W	0.767945350625
YIL098C	0.347773915
YIL099W	0.24422309375
YIL101C	0.12187028375
YIL102C	-0.143659150392157
YIL103W	0.17465929875
YIL105C	-0.0364191694117647
YIL107C	0.12779910625
YIL108W	-0.122431087843137
YIL109C	-1.209593683
YIL110W	0.102203578125
YIL111W	-0.106864586470588
YIL112W	0.328599453125
YIL113W	-0.00623494666666667
YIL114C	0.258471589375
YIL115C	-3.415355197
YIL117C	0.076949831875
YIL118W	-0.305327787
YIL119C	0.252083800625
YIL120W	0.28910709
YIL122W	-0.0456971237254902
YIL123W	0.342900166875
YIL124W	0.272301069375
YIL126W	1.48520951
YIL128W	0.07061722625
YIL130W	-0.106331840980392
YIL131C	-0.101916848039216
YIL132C	0.83062199875
YIL133C	0.582315430625
YIL134W	-0.0169542217647059
YIL135C	0.33586007625
YIL136W	-0.110903943333333
YIL137C	0.799925804375
YIL139C	-0.0826530054901961
YIL140W	0.09673892375
YIL143C	-0.329023325
YIL144W	1.58403559
YIL145C	0.4354087675
YIL146C	-0.0338243082352941
YIL147C	1.399011471
YIL148W	0.190430495
YIL149C	0.5753967175
YIL150C	1.339606958
YIL151C	-0.199679205490196
YIL152W	0.46413649875
YIL153W	0.8138616275
YIL154C	0.806947829375
YIL155C	0.171736153125
YIL156W	0.23697360375
YIL157C	0.57567343875
YIL158W	-0.119486363333333
YIL159W	-0.0582725796078431
YIL160C	0.744158671875
YIL161W	0.10607346375
YIL162W	0.855253195
YIL164C	0.877334684375
YIL165C	1.0699966725
YIL166C	0.836786799375
YIL173W	-0.00233217843137255
YIR001C	0.471424214375
YIR002C	0.524443403125
YIR003W	-0.464941182352941
YIR004W	-0.109460065490196
YIR005W	0.05560886
YIR006C	0.833695012
YIR007W	-0.562573197843137
YIR008C	1.197723446
YIR009W	-0.286591626862745
YIR010W	0.878094161
YIR012W	-0.334778324
YIR013C	-0.171256336470588
YIR014W	-0.155066577843137
YIR016W	-0.370758408431373
YIR017C	-0.284164881764706
YIR018W	-0.394165269607843
YIR019C	-0.419841333137255
YIR022W	-0.549408793
YIR023W	-0.380479916470588
YIR024C	-0.22479091745098
YIR025W	-0.150241026078431
YIR027C	-0.469900662156863
YIR028W	0.10968546375
YIR029W	-0.494767076470588
YIR030C	-0.366584146470588
YIR031C	-0.395874288823529
YIR032C	-0.411587006862745
YIR033W	-0.439267622156863
YIR035C	-0.254139330196078
YIR036C	-0.366298486666667
YIR037W	-0.120447734313725
YIR038C	-0.260637021176471
YIR039C	-0.344447095098039
YIR042C	-0.228787186666667
YJL001W	-0.13279015
YJL002C	-0.265200366
YJL004C	-0.57385338745098
YJL005W	-0.446355764
YJL012C	-0.213959649607843
YJL013C	-0.232570775882353
YJL016W	-0.240860144509804
YJL019W	2.056485365
YJL020C	-0.358235420980392
YJL023C	0.5979976325
YJL024C	-0.371790472352941
YJL027C	-0.382534092941176
YJL028W	-0.327355100784314
YJL030W	-0.104689964117647
YJL034W	-1.48810372
YJL036W	-0.184200549803922
YJL037W	-0.0898719033333334
YJL038C	-0.0537796650980392
YJL039C	0.168579832
YJL043W	-0.0183222735294118
YJL044C	-0.0945640594117647
YJL045W	-0.15871807372549
YJL046W	-0.144732005882353
YJL047C	0.8585972275
YJL048C	-0.33061661627451
YJL049W	-0.117512827254902
YJL050W	0.744769558
YJL051W	-0.219074114509804
YJL053W	-0.166033998823529
YJL055W	-0.0422335080392157
YJL057C	-0.0781433696078431
YJL058C	-0.0440686929411765
YJL059W	-0.103157775686275
YJL060W	-0.163139826666667
YJL062W	0.21722331875
YJL065C	-0.146015307647059
YJL066C	-0.0660819847058823
YJL068C	0.087584040625
YJL070C	1.4973892075
YJL073W	0.08845795
YJL074C	0.936598243
YJL077C	0.317399550625
YJL078C	-0.0793256092156863
YJL079C	-0.21457463745098
YJL081C	0.335930985
YJL082W	-0.338545687254902
YJL083W	0.425142535
YJL084C	-0.0905801341176471
YJL085W	-1.107557061
YJL089W	0.419886088125
YJL090C	0.25732201
YJL091C	0.185971129
YJL092W	-0.0301842319607843
YJL093C	0.304724065
