orf	hap a | abundance of caesium (gamma-counter) | caesium chloride [50 uM], Cs-134 [4 kBq/ml] | YPD | Heuck S~Kanter U, 2010	hap a | abundance of strontium (gamma-counter) | strontium dichloride [50 uM], Sr-85 [4 kBq/ml] | YPD | Heuck S~Kanter U, 2010
YBR297W	0.13461327571583717	1.369555862309546
YBR298C	-0.10452841637967183	1.1773079697365547
YBR299W	-0.45961759555179127	-0.3863082231904419
YBR300C	1.033206300559568	0.7543626060759736
YBR301W	0.26505419867702384	0.43394945178765476
YCL001W	-0.23496933934085856	2.298754009745671
YCL001W-A	-0.28569636493687567	0.6518303967037117
YCL002C	-0.7639797491278936	-0.21328511987474968
YCL005W	2.0694869663067736	-0.4760239063911713
YCL007C	-4.568506668829173	1.0747757603642927
YCL008C	1.4390225053277044	3.3625256819828904
YCL009C	0.15635342954270162	0.3570502947584581
YCL010C	1.279594710597365	0.4595825041307202
YCL011C	0.4389754292919395	0.049453666641671896
YCL014W	-0.10090505740852779	-0.24853056684646482
YCL016C	1.2578545567705006	1.9270747507712211
YCL022C	0.12011983983126086	0.15839413909970035
YCL023C	0.4570922241476599	-0.005016569587342311
YCL024W	-0.3654102623020453	-0.29659253998971263
YCL025C	-0.3001898008214519	-0.15561075210285222
YCL026C-A	0.5186893266571092	0.203251980700065
YCL027W	0.3954951216382106	0.5300733980741503
YCL028W	0.5766630701954144	0.6005642920175805
YCL029C	0.5984032240222789	-0.09152812124518844
YCL030C	-1.16979595389603	-1.2257906874258377
YCL032W	-0.97413456945425	-0.5529230634203678
YCL033C	-0.19148903168712963	0.3186007162438599
YCL034W	0.4389754292919395	0.5813395027602813
YCL035C	-0.4523708776095031	-0.46320738021963853
YCL036W	-0.9234075438582329	-0.5593313265061342
YCL037C	1.1853873773476191	0.8568948154482358
YCL038C	-0.4668643134940794	0.023820614298606387
YCL039W	-0.8002133388393344	-0.48884043256270404
YCL040W	0.5766630701954144	0.32500897932962625
YCL042W	-0.28569636493687567	-0.6746800620499289
YCL044C	0.5331827625416855	0.09431150824203656
YCL045C	0.2940410704461765	0.4659907672164866
YCL046W	-0.6552789799935714	-0.3991247493619747
YCL047C	-0.6915125697050122	0.1712106652712331
YCL048W	-0.30743651876374006	-0.21969338296051608
YCL049C	-0.10452841637967183	-0.168427278274385
YCL050C	-0.5973052364552661	-0.5529230634203678
YCL051W	0.6636236855028722	0.44035771487342107
YCL055W	-0.20598246757170596	0.030228877384372774
YCL056C	-0.14800872403340073	0.11994456058510208
YCL057W	-0.7567330311856054	-0.7643957452506583
YCL058C	-0.6625256979358596	-0.29659253998971263
YCL061C	-0.3183065956771723	-0.2036727252461001
YCL063W	-0.7241228004453089	0.8120369738478711
YCL064C	-0.6480322620512833	-0.8284783761083221
YCL069W	0.14910671160041344	0.030228877384372774
YCL076W	0.699857275214313	0.7735873953332729
YCR001W	0.366508249869058	0.49803208264531845
YCR002C	-0.2132291855139941	-0.809253586851023
YCR003W	0.3230279422153291	0.049453666641671896
YCR004C	-1.9669349275477268	-2.039640099318168
YCR005C	-0.350916826417469	1.0491427080212272
YCR006C	-0.9451476976850974	-0.15561075210285222
YCR007C	0.4897024548879566	0.9081609201343669
YCR008W	0.17809358336956607	-0.2709594876466471
YCR009C	2.033253376595333	3.29203478803946
YCR010C	-0.3871504161289097	-0.7772122714221911
YCR011C	0.3375213780999054	0.8633030785340021
YCR014C	-0.6915125697050122	-0.5465148003346014
YCR015C	-0.5610716467438254	-0.34785864467584365
YCR016W	0.6636236855028722	0.8889361308770677
YCR017C	0.6418835316760078	0.5108486088168512
YCR019W	0.6563769675605841	1.0171013925923953
YCR020C	0.8665317878869405	0.5108486088168512
YCR020C-A	0.2940410704461765	1.1260418650504236
YCR020W-B	0.6563769675605841	-0.45039085404810575
YCR021C	0.3810016857536343	0.7030965013898427
YCR022C	-0.7639797491278936	-0.43757432787657297
YCR023C	-0.11902185226424815	0.0814949820705038
YCR024C	-0.14800872403340073	0.6518303967037117
YCR024C-A	-1.5756121586641667	-0.5593313265061342
YCR025C	-0.5755650826284017	0.9081609201343669
YCR026C	-0.03930795489907847	0.6326056074464125
YCR027C	0.43172871134965135	3.0036629491799727
YCR028C	-0.09728169843738367	-0.02744549038752466
YCR028C-A	-0.8219534926661989	-0.35426690776161
YCR030C	-0.590058518512978	-0.7323544298218264
YCR031C	0.605649941964567	1.350331073052247
YCR032W	-0.1697488778602652	-0.19406033061745054
YCR033W	0.844791634060076	1.4656798085960419
YCR034W	0.13461327571583717	1.9975656447146513
YCR036W	-0.11177513432195998	1.6387029119117342
YCR037C	-0.8002133388393344	-1.0015014794240142
YCR043C	0.48245573694566846	0.5749312396745151
YCR044C	1.5114896847505856	2.029606960143483
YCR045C	-0.5828118005706898	0.8184452369336375
YCR046C	0.888271941713805	0.7864039215048056
YCR047C	0.7288441469834657	3.4650578913551526
YCR048W	-0.5030979032055202	-0.6362304835353307
YCR049C	-0.4886044673209438	-0.6746800620499289
YCR050C	-0.8002133388393344	-0.14920248901708585
YCR051W	0.0693928142352438	-0.6362304835353307
YCR053W	-1.5176384151258613	0.35064203167269176
YCR059C	0.19258701925414237	-0.3222255923327781
YCR060W	-0.5610716467438254	-0.5272900110773022
YCR061W	0.9498690442232542	1.8085218836845431
YCR063W		
YCR065W	1.6926576333077898	1.2413906005942186
YCR066W	0.8810252237715168	0.3186007162438599
YCR067C	-0.1697488778602652	-0.1620190151886186
YCR068W	0.6563769675605841	0.9658352879062642
YCR069W	-0.010321083129925877	-0.04667027964482378
YCR071C	0.31578122427304095	0.06867845589897104
YCR073C	0.5621696343108381	0.37627508401575727
YCR073W-A	0.989725992905839	1.1773079697365547
YCR075C	0.366508249869058	0.49803208264531845
YCR076C	0.8520383520023642	0.6838717121325435
YCR077C	-1.8509874404711164	-1.0015014794240142
YCR079W	0.0693928142352438	1.4784963347675744
YCR081W	-0.5755650826284017	3.5035074698697506
YCR082W	-0.24946277522543486	-0.5016569587342369
YCR083W	0.03315922452380304	-0.12997769975978676
YCR084C	-1.1987828256651827	-0.1748355413601514
YCR085W	-0.9016673900313684	0.04304540355590551
YCR086W	1.2506078388282125	0.927385709391666
YCR087C-A	-0.22047590345628226	0.5685229765887487
YCR087W	-0.10452841637967183	1.029917918763928
YCR088W	-0.3436701084751808	0.48521555647378567
YCR089W	-0.11902185226424815	0.011004088127073616
YCR090C	0.7940646084640589	0.2673346115577288
YCR091W	1.3448151720779584	0.523665134988384
YCR092C	-1.3654573383378101	1.2157575482511531
YCR094W	0.17084686542727792	0.4659907672164866
YCR095C	-0.23496933934085856	0.04304540355590551
YCR098C	0.09113296806210826	0.011004088127073616
YCR099C	0.8520383520023642	0.6518303967037117
YCR100C	0.12011983983126086	-0.1107529105024876
YCR101C	-0.04655467284136663	-0.4439825909623394
YCR102C	-0.7277461594164528	-0.892561006965986
YCR102W-A	-0.2712029290522993	-0.9310105854805842
YCR105W	-0.6117986723398424	-1.0912171626247438
YCR106W	0.3810016857536343	-0.35426690776161
YCR107W	-0.5030979032055202	-0.36067517084737644
YDL001W	-1.7640268251636584	-1.3283228967980998
YDL002C	-0.495851185263232	-0.6041891681064988
YDL005C	2.3955892737097404	2.2218548527164748
YDL006W	-0.4233840058403505	-0.623413957363798
YDL009C	-0.3799036981866216	-0.29659253998971263
YDL010W	-0.28569636493687567	-0.09793638433095483
YDL011C	0.605649941964567	0.9209774463058996
YDL012C	0.6346368137337196	1.0042848664208626
YDL013W	1.0187128646749917	2.8178233196927476
YDL018C	-0.04655467284136663	0.3954998732730564
YDL019C	1.1491537876361784	0.895344393962834
YDL020C	1.2143742491167717	0.6326056074464125
YDL021W	0.3375213780999054	-0.7195379036502937
YDL022W	0.5839097881377026	0.8376700261909366
YDL023C	-1.1263156462423012	-1.02713453176708
YDL024C	-0.3654102623020453	-0.40553301244774104
YDL025C	2.0694869663067736	-0.1748355413601514
YDL026W	0.3085345063307528	0.4788072933880193
YDL027C	-0.5538249288015372	-0.4183495386192738
YDL032W	1.0476997364441443	1.3951889146526115
