orf	hap a | growth (relative abundance in pooled culture) | sodium selenide [1 uM], time [16 h] | Peyroche G~Plateau P, 2012	hap a | growth (relative abundance in pooled culture) | sodium selenide [2 uM], time [16 h] | Peyroche G~Plateau P, 2012	hap a | growth (relative abundance in pooled culture) | sodium selenide [1 uM], time [27 h] | Peyroche G~Plateau P, 2012	hap a | growth (relative abundance in pooled culture) | sodium selenide [2 uM], time [27 h] | Peyroche G~Plateau P, 2012
YAL053W	0.610581340219631	0.6619577759627943	0.5686636219290895	0.6728004074600008
YAL054C	-0.3897053647637878	-0.3240228232350958	-0.17480582980203352	-0.24709179455173616
YAL055W	-0.30715236541087887	-0.45100659736308485	-1.392329811399478	-1.4379301432398242
YAL056C-A	3.6667405064992398	4.073935698412891	4.086225475241135	3.7794446304941487
YAL056W	-0.07161171936495246	0.09291632015752105	-0.5383329680200825	-0.6472719812749336
YAL058W	3.724157037813988	4.263578115541301	4.16518172200677	3.830032108999968
YAL059W	2.394720458155567	3.142676782494377	3.4605307997846166	3.1575059788220097
YAL060W	0.07521199852456578	-0.11214007526669868	-0.7469112867189394	0.024134704412391954
YAL061W	-0.7183683481528818	-0.34562658615140324	-0.713404633717072	-0.40315680678041316
YAL062W	-0.2918057219957521	-0.17727792392332853	0.16289597220542668	-0.18113520712482023
YAL064C-A	-0.26376589241333703	-0.280993602687014	-0.1815769419631986	-0.22342081923895116
YAL065C	-0.02921096588031485	-0.40278446216842534	-0.04377528792587445	-0.22044546024029774
YAL066W	0.2436663485818033	0.48225462448102135	0.17285508127721197	0.22537612127587262
YAL067C	-0.32126188206830664	-0.32119674955776856	-0.09368658337560579	-0.06714347808135633
YAL068C	-0.08672279116006343	-0.13186356642515762	0.02145461616411801	-0.03117607667571712
YAR002C-A	0.43301747850262334	0.6735397560280703	0.9124225148938636	0.8397008360652256
YAR002W	-3.383175442144432	-2.8809707761796766	-2.5508122401567204	-5.052670961969491
YAR003W	0.5711888512886842	0.7534411219395856	0.8157229061683924	0.48544645417988896
YAR014C	2.238755968973984	2.3035220290912894	2.6373755279319595	2.6514852001585325
YAR015W	0.14358433165437312	0.47833192819193504	0.4970158428047134	0.724617321596856
YAR020C	-0.49005640933317424	-0.46556507906987277	-0.45895226743172945	0.16427186793354265
YAR023C	0.018394084628366503	-0.24606939334775765	-0.15717260314968623	-0.32428980694215165
YAR027W	-0.6512598695717051	-0.5324874504937628	-0.019074865834918627	-0.1399202960651279
YAR028W	-0.42646364323199154	-0.42864498508444066	0.12797475792090657	-0.23530667815466969
YAR029W	-0.8156765345716084	-0.6572820182029976	-0.32229774586966603	-0.8674270291228489
YAR030C	-0.5792181993229035	-0.007276608095235173	-0.21609872751917458	-0.22068128348681315
YAR031W	-0.3670289290310844	-0.46607679378554984	-0.15810978402571083	-0.36313431939501517
YAR035W	-0.4170688959046156	-0.32105554941602577	-0.14437256373662882	-0.2814893993499581
YAR042W	-0.05478382034431667	-0.24125398933382014	0.07001121152398627	0.13231666395314942
YAR047C	-0.7625518101178972	-0.15268876630206502	0.3104802461641241	0.23507336266944026
YAR050W	0.3158014181374797	0.5002477004274772	0.11898162404355896	0.04070316544525053
YBL001C	-0.5869217027534801	-0.8067032723872203	-0.8800872972917825	-0.8075352745262335
YBL002W	0.8988811219163335	0.7332299005622932	0.7172646049718138	0.526952910557701
YBL003C	-0.5492535665153224	0.3232700301743428	0.0894389002543032	-0.17329232210494608
YBL005W	-0.4210070011063532	-0.5209841124349678	-0.14105592304400474	-0.6425633582508591
YBL006C	-0.01501691681408763	0.035586521066695735	0.0545752236987111	-0.0705305323656379
YBL007C	3.5929761308152504	4.235409540408473	4.513253215940646	3.8529702570111652
YBL008W	-0.7979203211355839	-0.7230150877762753	-0.21676036664575637	-0.49428685669232586
YBL009W	-1.6875054559845424	-2.2474800638706087	-2.4515022481479747	-1.7279258159255855
YBL010C	0.18626169544633914	0.2641053429528075	0.02268013349195097	-0.27946460082139235
YBL011W	0.4774854804364734	0.5910068728730893	0.7287850567655295	0.5393690621462254
YBL012C	0.9653817412268008	1.1572365673238134	1.384244269145329	1.0012753010906157
YBL013W	-0.6345312884997689	-0.22596539302737526	-0.12776700973167512	-0.21625142671267947
YBL015W	-0.29583889550464554	-0.08293736688504125	0.014414940378534085	-0.25303641800623616
YBL016W	0.8371840582479297	1.4083649679837815	1.39665165107205	1.3420335758946367
YBL017C	-3.1139444784152843	-4.084157143067609	-3.3092838363538633	-3.0614764737019446
YBL019W	-0.7461654920838208	-0.6709323410966823	-0.5429834329385431	-0.6349865298958278
YBL021C	-0.6527011865048974	0.10793299668735395	-0.9023731677344011	-0.5812479955932104
YBL022C	0.7438387383363916	0.869382636427005	0.9122190978241772	0.39391676527481234
YBL024W	-2.165206403411113	-1.6207525756112706	-2.0249476416963548	-1.736612422990991
YBL027W	-1.7423076213813815	-1.8007221272229001	-0.8739623422369754	-1.3594760182159868
YBL028C	0.004960791566569673	0.12821631134546593	-0.010056676168100229	-0.20854367009820365
YBL029W	-0.4714236861075131	-0.18799184226390053	-0.27467773184527106	-0.3722830504818949
YBL030C	0.1304275032339334	0.42770735961032186	0.6065064870910875	0.6275169159723728
YBL031W	-0.7829640376129124	-0.9065072517818056	-0.22388020334438427	-0.762509556555786
YBL032W	-0.07638212382151759	-0.2643889311087265	0.5417203699355201	0.15756789236621252
YBL036C	-1.057391619312835	-0.8524781602298259	-0.4378215044395494	-0.9525982045994051
YBL037W	0.7228446514709053	0.4418610949563696	0.4679599974468088	0.15567913775745595
YBL038W	0.32391688887446946	0.22934582723639088	0.36725458018411966	0.02565358029713873
YBL039C	2.3829799805853797	2.5156054393579828	2.1073915775106578	2.065742673922382
YBL042C	-0.9865246042026053	0.42999516940666926	0.27198809710028826	-0.1108071684111366
YBL043W	-0.4006735272178346	-0.010766477638845733	-0.26196891023624086	-0.2811710380613018
YBL044W	-0.23892041280911916	0.018987679999366753	-0.3007017005558791	0.14314115035213654
YBL045C	-1.3389409627594886	-1.7859999573027503	-0.8809926635375201	-1.6222716136100421
YBL046W	-0.8411030112726849	-1.0985614856576669	-0.708933779530997	-1.0394699688213673
YBL047C	2.304030383649846	2.3855970825644355	2.6193657419732657	2.311884508153052
YBL048W	-0.30772700995952196	-0.03777594116225721	-0.08552854705925036	-0.3508383760427733
YBL049W	-0.11883389826762408	-0.010743165649251893	-0.25149314124441374	-0.3398813447308586
YBL051C	-0.3709551476507384	-0.38281665570478823	-0.033455946651948176	-0.42266233556431293
YBL052C	-0.6353806616819512	-0.32163258551373347	-0.46539837223919495	-0.6450581010035413
YBL053W	-0.5818844137741036	-0.43767292448572676	-0.83191410330669	-0.8027280584325351
YBL054W	-0.5277979226711121	-0.4371080220855092	0.285010830213294	-0.15614180962594815
YBL055C	-0.358297179071861	-0.2142413144852406	-0.10780300416450846	-0.5505688422310328
YBL056W	0.20543169524110041	0.029196498391160855	0.06640404956520574	0.28204485502551735
YBL057C	0.11106618609493231	0.06920487334809516	-0.15518066547115206	-0.2003619975999828
YBL059W	-0.7528597404039845	-0.09113496137059134	-0.17155329729479624	-1.0453888964811455
YBL060W	-0.3644971825087268	-0.299618874453995	-0.17620774233255748	-0.5714278289640189
YBL061C	1.4542313043345316	1.6399819913223919	1.6653660653586315	1.3271217677021119
YBL062W	0.8717245217982998	0.6472905505904082	0.8481919823166094	0.498401017018187
YBL063W	-0.24344869936097963	0.22062211859492573	0.12967400211252447	0.18405010951182715
YBL064C	-0.6049236699121586	-0.5370002745970153	-0.730054579839982	-0.6073130983971305
