orf	hap a | abundance of calcium | minimal + element supplement [standard] | Yu D~Vitek O, 2011	hap a | abundance of cadmium | minimal + element supplement [standard] | Yu D~Vitek O, 2011	hap a | abundance of cobalt | minimal + element supplement [standard] | Yu D~Vitek O, 2011	hap a | abundance of copper | minimal + element supplement [standard] | Yu D~Vitek O, 2011	hap a | abundance of iron | minimal + element supplement [standard] | Yu D~Vitek O, 2011	hap a | abundance of potassium | minimal + element supplement [standard] | Yu D~Vitek O, 2011	hap a | abundance of magnesium | minimal + element supplement [standard] | Yu D~Vitek O, 2011	hap a | abundance of manganese | minimal + element supplement [standard] | Yu D~Vitek O, 2011	hap a | abundance of molybdenum | minimal + element supplement [standard] | Yu D~Vitek O, 2011	hap a | abundance of sodium | minimal + element supplement [standard] | Yu D~Vitek O, 2011	hap a | abundance of nickel | minimal + element supplement [standard] | Yu D~Vitek O, 2011	hap a | abundance of phosphorus | minimal + element supplement [standard] | Yu D~Vitek O, 2011	hap a | abundance of sulphur | minimal + element supplement [standard] | Yu D~Vitek O, 2011	hap a | abundance of zinc | minimal + element supplement [standard] | Yu D~Vitek O, 2011	het | abundance of calcium | minimal + element supplement [standard] | Yu D~Vitek O, 2011	het | abundance of cadmium | minimal + element supplement [standard] | Yu D~Vitek O, 2011	het | abundance of cobalt | minimal + element supplement [standard] | Yu D~Vitek O, 2011	het | abundance of copper | minimal + element supplement [standard] | Yu D~Vitek O, 2011	het | abundance of iron | minimal + element supplement [standard] | Yu D~Vitek O, 2011	het | abundance of potassium | minimal + element supplement [standard] | Yu D~Vitek O, 2011	het | abundance of magnesium | minimal + element supplement [standard] | Yu D~Vitek O, 2011	het | abundance of manganese | minimal + element supplement [standard] | Yu D~Vitek O, 2011	het | abundance of molybdenum | minimal + element supplement [standard] | Yu D~Vitek O, 2011	het | abundance of sodium | minimal + element supplement [standard] | Yu D~Vitek O, 2011	het | abundance of nickel | minimal + element supplement [standard] | Yu D~Vitek O, 2011	het | abundance of phosphorus | minimal + element supplement [standard] | Yu D~Vitek O, 2011	het | abundance of sulphur | minimal + element supplement [standard] | Yu D~Vitek O, 2011	het | abundance of zinc | minimal + element supplement [standard] | Yu D~Vitek O, 2011
YCL010C	-0.163685542	0.158329831	0.085232642	0.030848581	0.115443556	0.018829653000000002	0.017647465	-0.033244997000000005	0.225215743	-0.068027789	0.11396977300000001	0.033447827	-0.11725683	-0.019432861000000003														
YCL011C	-0.18034822399999997	-0.034525387000000005	0.00380353	0.005087321	0.105035037	0.032263593	0.032859779	-0.004513148	0.131074541	-0.04370944400000001	0.152314809	0.029660922000000003	-0.107225964	-0.012428745														
YCL012C	0.049325965	-0.06069582	-0.024830667	0.005524885	-0.081099854	-0.050936231	-0.014521198999999999	-0.082198761	0.067450265	-0.072022637	-0.031215831	-0.040703009	0.020494101	0.001756758														
YCL014W	-0.102267286	0.0038324609999999953	-0.004577537499999999	-0.009484812	-0.004932852999999999	-0.0386186695	-0.030119049499999998	-0.006948088500000001	0.0400827805	-0.066171185	-0.0132887745	-0.037418273	-0.0658136865	-0.0251966915														
YCL016C	-0.010679125	-0.08945292	-0.085216576	0.082705658	-0.01552893	-0.059231898	-0.0022043979999999998	0.001977849	-0.027478736	0.009604000000000001	-0.081853541	0.006770133	-0.103944837	0.022575235														
YCL017C															-0.100314885	-0.001347065	-0.072234474	-0.007375708000000001	0.003581079	0.10895819300000001	0.005051417	0.009199469	0.119651757	0.035417173999999996	-0.091331148	-0.00438173	-0.005935081	-0.018813752
YCL021W-A	-0.081345605	-0.026555972	-0.003367227	0.075270015	-0.015707226	0.083469736	-0.00720071	0.050330285999999995	0.040253025	-0.005090863	-0.002481436	0.01189779	-0.009949804	-0.00591749														
YCL022C	-0.080240931	-0.046211761	0.002382842	0.019662691	-0.004160403	-0.04023408	-0.004253605	-0.04091774	0.051010342	-0.040701996000000004	0.103080417	-0.013185693	0.009838133	-0.02578744														
YCL023C	-0.068361423	-0.05039720599999999	0.014637188	0.011278191000000002	0.009201216	-0.040755505	0.008282443	-0.004581497	0.039314845	-0.031845478999999996	0.06990814	0.008892283	-0.040588152	0.009674461														
YCL024W	-0.014772783000000001	0.211770641	0.055351131	-0.004300742	-0.032109623	-0.052876060999999995	-0.020057058	0.075512073	0.153281329	-0.216258101	0.063544641	-0.005165445	-0.09325205800000001	0.019089445														
YCL025C	-0.180785655	-0.054992581	-0.020777616000000002	-0.009028566	0.008806621	-0.069803355	-0.03340591	-0.048802667	-0.055260579000000004	-0.003667143	0.0005916830000000001	-0.032575314	-0.086490259	0.00587716														
YCL026C-A	-0.09521053199999999	-0.075709063	-0.033078287000000005	0.000732349	-0.046898579	0.0330187	-0.038542743	-0.025197092	-0.07732148	-0.12495015400000001	-0.043489219	-0.023333434	-0.073795686	-0.022069473														
YCL026C-B	-0.039622803	0.001733421	-0.022008349	0.02706659	0.014252245	0.08001366900000001	-0.016157241	0.040958716	0.104322278	-0.055630327	-0.001911334	-0.009422585	0.042284035	0.003825926														
YCL027W	-0.183008055	-0.0018851870000000002	0.007507547	0.017656773	0.016195235	-0.039957946	-0.016406794	-0.03058933	-0.016534313000000002	-0.002004419	-0.020841999	-0.008038558000000001	-0.099384319	-0.013210868999999998														
YCL028W	-0.12684373	-0.040385863	-0.015132466	0.122363296	0.029185351000000002	0.014090003	-0.00476899	-0.010302875999999999	0.046171804000000004	-0.021175584	-0.010872113000000001	-0.005702751999999999	-0.08900448400000001	0.053311828														
YCL029C	-0.095443565	-0.032674148	0.011238271000000001	0.020349389	0.072517722	0.0049927470000000005	0.013898231	0.079202551	-0.043718767	0.024803696	-0.026020556	0.013323959	-0.056013864000000003	-0.009041556														
YCL030C	-0.207861873	-0.037053103999999996	-0.025418372	-0.008066696	-0.016914608	0.060967444	0.00962112	0.02484031	0.123910536	0.143988862	-0.042647069	0.019777619	-0.09230062300000001	-0.023870462999999998														
YCL031C															-0.11347020699999999	-0.010629626999999999	-0.060226859	0.011206306999999999	0.019902119	0.113668589	-0.028388251	-0.013482339	0.059375150999999994	0.038337422999999995	-0.10854327400000001	-0.006054353	0.00451913	0.008415515
YCL032W	-0.241460167	0.025539691	0.040456759	-0.022387371	-0.026324572999999997	-0.008960965999999999	0.031114045	0.005500275	0.11212546	-0.166447555	0.027723242000000002	0.012316348000000001	-0.056763425	-0.019068613999999998														
YCL033C	-0.214000004	0.042694707	0.043128800999999994	0.015151115	0.011932035	0.020978662999999998	0.069821485	-0.035750256	0.22348636100000002	-0.044913813	0.062104858	0.030140572999999997	-0.043497687	-0.014677213														
YCL034W	-0.057195087	-0.012446493000000001	0.004522153	0.012352223	-0.010261262	-0.028166871	0.010598441	-0.056169529	-0.000498164	0.06978479	-0.016743075	-0.007122961	-0.070442167	0.013630304														
YCL035C	-0.08416328599999999	-0.044497395999999995	0.0024391779999999997	0.006309370999999999		0.053955368	-0.010897074	0.01893315	-0.06257648099999999	-0.098888441	-0.056400177999999995	0.00247966	-0.041816571000000004	-0.003866695														
YCL036W	-0.20516838199999998	0.017539952	0.035473523	-0.034095532000000005	0.017831269	-0.031855877000000005	0.042349482	-0.05901506	0.021183915	-0.014690429	0.066747499	0.032386191	-0.035134371	-0.017044593														
YCL037C	-0.106121385	-0.037555111	-0.013486204	-0.023388472	0.026199757999999997	0.025296218999999998	-0.001464236	-0.016392063999999998	-0.028377843	0.034029442	-0.062122777000000004	-0.006900591	-0.05489240099999999	0.00174285														
YCL038C	-0.10190851599999999	0.054213299000000006	0.044058265	0.018225761	-0.0023568829999999997	-0.064483813	0.062116355	0.011339263	0.0820141	0.016414003	0.193640495	-0.000594109	0.007241796	0.0031008340000000002														
YCL039W	-0.05248825	-0.054689059000000005	-0.033918683	0.008178241999999999	0.031496441	0.075172562	-0.017184397	-0.038691431	0.03831851	0.02698976	-0.040954574	-0.018033335	-0.068287024	0.045092928														
YCL040W	-0.12158971800000001	0.160989368	0.060236652	0.219522765	0.036523775	-0.026586566000000002	0.006498006999999999	0.016081773	0.16993445899999998	-0.142945483	0.045492551	-0.002183605	-0.066394158	-0.030710319														
YCL041C															-0.07120833	0.058453175999999996	0.057925903	0.00216081	-0.012181148000000001	0.092933493	0.007856514	-0.032983373999999996	-0.086264316	0.020486937	0.033789895	-0.024187902	0.064053378	-0.006090287
YCL042W	-0.114995786	0.008877698	0.046186613	0.082793647	0.033205603	0.056309099	0.05794676	0.0036744959999999998	0.072588641	-0.043532015	0.054703765	0.030138198999999997	-0.022324606	0.006552393														
YCL043C															-0.033477257999999996	-0.022541101	-0.063849685	-0.014759936000000001	-0.000643765	0.133468095	-0.002744372	0.00486493	-0.064624174	0.074006751	-0.116800704	0.011373486	-0.056840262	-0.015081878
YCL044C	-0.042874237999999995	0.026123667000000003	0.032049451	0.014950425	0.035737494	0.009726957	-0.062853215	-0.028419247	0.058665571	-0.10813156199999999	0.026105364	-0.036796617999999996	-0.10931599300000001	-0.003263431														
YCL045C	0.077046722	0.211169178	0.048916204000000005	0.012095608	0.042407448	-0.019086103	-0.029431436000000002	0.11518454800000001	0.26031241899999996	-0.126459784	0.073669291	-0.006701571	0.035014579	0.014001406000000001														
YCL046W	0.12200075699999999	0.030507352	-0.038512785	0.013804948999999999	0.011030857	-0.007434237	-0.040561047	0.024679275	0.101741101	-0.045318679	-0.062274197999999996	-0.033699673	-0.09729818	-0.007793703000000001														
YCL047C	0.020045032	0.12358668699999999	0.059368690999999994	0.06124166	0.020444616000000002	-0.007965323	-0.034554975	0.09131998300000001	0.299143972	-0.12630855300000002	0.026577909	-0.007961975999999999	-0.06681095	0.004534164														
YCL048W	-0.06762002	-0.004307656	0.000121925	0.007569215	0.039274171000000004	-0.024817189	-0.04112469	0.00085394	0.061654557	-0.038306104	-0.035316827	-0.028384279	-0.088468072	-0.016877895														
YCL049C	-0.052650675	-0.011344797	0.036454372	0.023774458999999998	0.024481312999999998	0.065045217	-0.007290378	-0.024514535	0.048511245999999994	0.027297137000000003	-0.002352545	0.014822011000000001	-0.085596035	0.05332871														
YCL050C	-0.137900012	0.026450462999999997	0.044463444000000005	0.065806208	0.001145124	0.071316145	0.015516356	0.046955576	0.38574426100000003	-0.06743113099999999	0.061887999000000006	0.00176832	-0.05671102	0.030852892000000003														
YCL051W	-0.069047375	-0.022824125	0.009193353000000001	0.035337844	-0.000992033	0.033825925	-0.012372724	-0.008100038	0.028615055	0.015366544	-0.007657614	0.016164189	-0.070202951	-0.00341493														
YCL052C															-0.092326306	0.002215038	-0.033299363	0.008355348	-0.032528437	0.160218206	0.003341906	0.026255714	0.035290927	0.059196970999999994	-0.08570091099999999	0.025785131	-0.031206121	0.001434954
YCL054W															-0.08006934	0.022597286	-0.012347771	0.002850857	-8.0839e-05	0.15442077199999998	0.006451625	-0.002754242	0.111801102	0.005156807	-0.040284102	0.025324307999999997	-0.014051706	0.03244204
YCL055W	-0.041259602	0.032380503	0.019341007	0.077304593	0.030895678	-0.0144821	0.014529732	0.039679843	0.099266903	0.0494861	0.034134894	0.034186512	-0.063474652	-0.010460542														
YCL056C	-0.16355623800000002	0.058514177	0.050481635	0.025258314	0.043025895	0.03703523	0.039956711	0.02198272	0.266485157	-0.047584459	0.11780307699999999	0.044630504	-0.052332459000000005	-0.021589051														
YCL057C-A	-0.217765163	0.012739101999999999	0.008703496	-0.020239471000000002	-0.098901029	0.082079563	-0.008183775	-0.036205265	0.0032191940000000003	-0.06241	0.12639637199999998	-0.023670037	-0.001746795	0.060400824000000006														
YCL057W	0.016948898	-0.011759078000000001	0.017567211	0.041683052000000005	0.054894205	0.016361324	0.011464931000000001	0.002723303	0.030952284	0.072622941	0.008551163	0.020792299	-0.024085744	0.029453876														
YCL058C	-0.111769914	-0.130460795	-0.059285317000000004	0.022664363	-0.009662291	0.038821258	-0.029641095	0.074333926	0.043763794	0.15926385199999998	-0.080195895	-0.00398855	0.018214476	0.005622256														
YCL059C															0.013244297	0.018094183	-0.047050914000000006	-0.00764003	-0.18418084399999998	0.24371740600000003	0.018924031	0.014933123000000001	0.135773618	-0.042188063	-0.02456175	0.09189316199999999	-0.060101990999999994	0.047918565999999996
YCL061C	-0.023366688	0.0276853835	0.029849780500000003	0.033380382	0.25455683650000005	0.049010121000000004	0.045996111000000006	0.013924887	0.31634591599999995	0.023139731500000003	0.061907642	0.023982793500000002	-0.0130346555	0.025399768499999996														
YCL063W	-0.007878611000000004	0.09857068399999999	0.059106845500000005	0.09825160299999999	0.026977263	0.0331535285	-0.010284584499999999	0.016992147	0.06444425699999999	0.15287755349999999	0.142001187	-0.0008246465000000015	-0.051816703	0.0221378635														
YCL064C	0.025949497999999998	-0.008840808	0.035686088	0.283304135	0.037479056000000004	0.010842866000000001	0.019801326	0.057186430999999996	0.133959405	0.13620494800000002	0.01310401	0.053811664	-0.033945284	0.052622416														
YCL069W	-0.078209872	-0.024034178	0.036341282	0.054603812	-0.000789095	0.07205998799999999	-0.013232994	0.021303982000000003	0.061431031	0.067840305	0.055474639000000006	0.028574242000000003	-0.044264937000000004	0.013249516999999999														
YCL076W	-0.056575463	-0.067009556	-0.019485649	-0.002711508	-0.018424253	-0.068584667	-0.018903647	0.003994563	0.039327842	0.032930138	0.028768252999999997	-0.022233843	-0.019899286999999998	-0.043099016														
YCR001W	0.037876939	0.09651923800000001	0.07568541299999999	0.108670244	0.12158373900000001	0.06678120900000001	0.027945171	0.090706516	0.187565585	-0.030637419	0.053943490999999996	0.039503977	-0.022692886000000002	0.040484243999999996														
YCR002C	-0.18380649699999999	-0.06856008599999999	0.008579434	0.050905959	-0.013695961999999999	0.249169912	0.031513568	0.065301183	-0.025716947999999996	-0.020332088999999998	-0.019147743999999998	0.037813992000000005	-0.055373940999999996	-0.009821057														
YCR003W	-0.17498116600000002	-0.008100151	0.044813328	-0.09063710400000001	0.138563653	-0.194720733	-0.002638319	-0.14098659800000002	-0.131383704	-0.055745407000000004	-0.000558171	-0.017542202	-0.035611672999999996	-0.037729537														
YCR004C	-0.09918753300000001	-0.046404387000000005	0.030115176	0.14444900900000002	0.17816092100000003	-0.24164510600000003	-0.031943282999999996	-0.15939946300000002	-0.010731961000000002	-0.116011001	-0.165940211	-0.042849662999999996	-0.105564386	-0.016021096000000002														
YCR005C	-0.16682370900000001	-0.028008261	0.0062583180000000006	0.048093415	-0.116831511	-0.038549957	-0.030483842999999997	-0.04005582	0.242033749	0.08508689300000001	-0.21029366600000002	-0.030075692999999997	-0.13430235	-0.016236605														
YCR006C	-0.020426846999999998	-0.045668087	0.007429781999999999	0.029362823	0.429939655	-0.050441512	-0.086672617	0.018228416	0.291419957	0.022740003999999998	-0.114213063	-0.065374367	-0.128672645	0.00547124														
YCR007C	-0.060752653	-0.049070143	-0.039717987999999996	0.132695023	-0.075458939	-0.018153018	-0.05486072	-0.036742876	0.09845426300000001	-0.003900498	-0.20775084600000002	-0.039628114	-0.096905774	0.012714231000000001														
YCR008W	-0.14108484699999999	-0.041538906	-0.011767632	-0.0063121309999999995	-0.069762601	0.03323906	-0.003619399	-0.037947727	0.142839727	-0.1577517	-0.17260762300000002	-0.002498866	-0.11060135900000001	-0.007321795999999999														
YCR009C	0.045386817	-0.12505008199999998	-0.109220489	-0.110431868	0.036616237	-0.156858942	-0.10284106	-0.014725853	0.502567058	-0.251641052	-0.182614002	-0.039435096	-0.062079998	-0.018235576														
YCR010C	-0.165305297	-0.059336926	-0.056070687	0.030094867	-0.14392159599999998	0.037935263999999996	-0.070042388	-0.006200078	0.007205723000000001	-0.127009517	-0.23570096100000001	-0.045444068	-0.146351554	-0.027992556000000002														
YCR011C	-0.133145916	-0.035355618	-0.017320467	-0.004369795	-0.074881853	0.006531119	-0.038470807999999995	0.02211104	0.146887284	-0.135751419	-0.225471828	-0.029894588	-0.106168673	-0.022565866														
YCR012W															-0.042271336	-0.0031778929999999998	-0.017116421	0.002035073	0.015852807	0.097749313	-0.026466142	-0.008139562	0.11456264699999999	-0.024013506	0.017291397	-0.007290968	-0.028384477999999998	0.021349208999999997
YCR013C															0.050289592	0.030327053	0.013000211000000001	0.005922513000000001	-0.01353873	0.108688569	0.015943541000000002	0.001943747	0.007217731	0.035307427	0.008353602	0.040320302	0.0018840010000000002	0.013491691
YCR014C	-0.22312145100000003	0.024150877	-0.009414894	-0.090635175	-0.08570211400000001	0.052634188	-0.038039397	0.073454767	0.061612347000000005	-0.144890037	-0.230868462	-0.030395146	-0.12526368400000001	-0.029610672999999997														
YCR015C	0.082838711	-0.05001010400000001	-0.036084488	-0.108790447	-0.097065505	0.013916743	-0.047793302999999995	0.012087907	-0.007582675	-0.016221025	-0.14826890199999998	-0.044360435999999996	-0.151111924	-0.003225183														
YCR016W	-0.153893895	0.060150423	-0.0038991259999999997	-0.144990119	-0.051675059	-0.019155093	-0.036883754	0.107203362	0.15045118400000002	-0.19160443	-0.18780407600000001	-0.032840692000000005	-0.111231966	-0.041861484														
YCR017C	-0.20806028	-0.049302684000000006	-0.018231328	-0.106808389	-0.08516672900000001	0.06341245400000001	0.018896744	0.002479063	0.030613355	0.126497937	-0.25017936399999996	0.035052979	-0.050935387	-0.039914386														
YCR019W	-0.268373446	0.043969657999999995	0.065321518	-0.143247984	-0.06981918	0.00772971	0.050689452999999995	-0.029727801	0.026723293	-0.07447409099999999	-0.135255716	0.03486365	-0.06032832900000001	-0.031855892000000004														
YCR020C	-0.20493473899999998	-0.047815437	-0.023890062000000004	-0.11357830099999999	0.310989738	-0.012232221000000001	-0.025644828999999997	-0.011062858	0.002040311	0.08253390299999999	-0.245528208	-0.009927903	-0.073193371	0.008963688000000001														
YCR020C-A	-0.266324617	-0.028135603	0.010429387	-0.130394208	-0.10583223	0.016213204	-0.035557865	-0.051271255	-0.011040776	0.029299883999999998	-0.187062311	-0.021977401	-0.107052707	-0.010289514														
YCR020W-B	-0.144352447	-0.061496993	0.031724182000000004	-0.005143545	-0.063991625	0.352914179	0.134046694	0.044421457000000004	0.088104091	-0.133857004	0.010556478999999999	0.05170770400000001	0.003476076	0.00141012														
YCR021C	-0.20253338899999998	-0.038153671	-0.001745066	-0.114457565	-0.061011815	0.026089755	-0.023627522999999997	-0.005077140999999999	0.025619711	-0.053918144	-0.230834085	-0.018118371	-0.114071909	-0.019856901														
YCR022C	-0.229668603	-0.082362085	-0.054340638	-0.082652808	-0.101073273	0.09104025	-0.051667439	0.012546656000000002	0.01506376	-0.040247481	-0.294305565	-0.036863941000000004	-0.089994233	0.062512231														
YCR023C	-0.08717970400000001	-0.051627478	-0.010204797	-0.14736066	-0.10221587300000001	0.030815528	-0.009384524	-0.052197445	-0.021886457	0.00034754800000000004	-0.237998509	-0.026539707000000003	-0.07539483599999999	0.044232732999999996														
YCR024C	-0.07258188900000001	-0.084581525	0.023075029	-0.068512423	-0.15164314	-0.36336425200000005	-0.010406323	-0.295749506	-0.324933145	-0.136091535	-0.10879297800000001	-0.084765478	0.049555866	-0.043478808														
YCR024C-A	-0.078646071	-0.044130145999999995	-0.00643067	0.021826674	-0.080045983	0.030085687000000003	-0.035546156	-0.098916335	-0.011406608	0.09292675	-0.045520397000000004	-0.040533156	-0.017971722	-0.016116573000000002														
YCR025C	-0.09092350800000001	-0.04183537	-0.0054824209999999995	0.010318011	-0.138090083	0.05130188	0.009420658	-0.11207460400000001	-0.04292217	0.074064458	-0.10039894	-0.033182882999999996	-0.016512	-0.011183528														
YCR026C	0.030429412000000003	0.020355065	0.048218088	0.041686111	-0.086059825	0.10867355	0.032850412999999995	-0.060622824000000006	-0.08555945699999999	-0.08975566199999999	-0.044464962999999996	0.001062183	0.017121461	0.030466302														
YCR027C	0.167032176	0.028650072000000002	0.035237666	-0.033995331000000004	-0.141055215	0.052120852999999995	-0.025895647	-0.217235163	-0.107940715	-0.078210558	-0.11694790000000001	-0.056007834000000006	-0.13058013699999999	-0.001981258														
YCR028C	-0.06407119	0.130916972	0.144764058	0.03729089	-0.015353702	0.054407765	0.09692370199999999	0.013933586000000001	0.004389152	-0.081966028	0.092082385	0.014992172	-0.032684551	0.022271139														
YCR028C-A	-0.144358931	-0.024219927999999998	0.07404337700000001	-0.015025696000000002	0.107490553	-0.21346106	0.022575942999999998	-0.22210961199999998		-0.264502933	0.21627658600000002	-0.017157439	0.000507893	-0.032399146000000004														
YCR030C	0.0005018430000000001	0.009690809	0.006672882	0.0080764	-0.04807672	-0.107883403	0.070554394	-0.05351256099999999	0.047551184	-0.0862724	0.101601266	0.042255574000000004	0.02283945	0.090087822														
YCR031C	-0.038733347	-0.005830622	-0.000781911	0.056185985	-0.110556796	0.082317325	0.029560127000000002	0.079970314	0.209122312	0.050482048	-0.045015883	0.03225225	-0.011390698999999999	0.016828665														
YCR032W	0.010292691	-0.005516467	0.000494844	0.011797193999999999	-0.05909450000000001	-0.001657585	0.026681873999999998	-0.010270922	-0.154308639	0.07058938099999999	0.014476606000000001	0.001174069	-0.030992141	0.029898098999999997														
YCR033W	0.067385819	0.002859603	0.023520066000000003	0.018124664	-0.06768881	-0.066553129	0.040735216	-0.112763314	-0.040233602	-0.052074422999999995	0.036029898	0.010868021	0.007038038000000001	-0.016950295														
YCR034W	-0.18613607699999998	-0.048381584000000005	-0.165410798	-0.020417519	-0.170366689	0.019722283	-0.11369143699999999	-0.019775776999999998	-0.10966723	0.086389206	-0.19463655600000002	-0.13055966800000002	-0.056865563	-0.036301456														
YCR035C															-0.197601301	0.021956666	-0.019655747	-0.010554299999999999	-0.029172688	0.155165639	-0.015820203999999997	-0.127166898	-0.15109016	-0.105584854	-0.061044822	0.004703878	-0.006153429	0.035776003
YCR036W	-0.06794441	-0.032588071	0.014747921	0.007429931999999999	0.099120245	0.103350136	0.001840215	-0.071094749	-0.115756015	-0.09685203	-0.05408551599999999	-0.027979561	-0.03771006	-0.027303196000000002														
YCR037C	-0.208529674	-0.061912185	0.031024323	1.51e-06	-0.06734915400000001	0.043964095999999994	-0.083749043	-0.131383989	-0.140329072	-0.021850667999999997	0.032129324	-0.195569753	-0.030354377999999998	-0.038002873														
YCR043C	-0.14593589099999998	-0.021613127000000003	0.013929503999999999	0.010640053	-0.134635019	-0.032152309	0.015727738	-0.042785469000000007	0.031530407999999996	0.14254349800000002	0.07551830799999999	0.007258847	-0.0021951510000000002	-0.018753309														
YCR044C	-0.0016614370000000002	-0.022963728	-0.012497726	0.048002040999999995	-0.115303555	0.261800902	-0.0057545059999999995	0.226706527	-0.163090557	-0.111130647	-0.065084099	0.079803672	-0.019648642	0.018589082														
YCR045C	-0.041481846	0.01006582	0.063621106	0.031377492	-0.09687717400000001	0.148462747	0.034401355	-0.075256462	-0.086763953	-0.062643212	-0.061492755	0.0043594029999999995	-0.010729588	-0.00605611														
YCR046C	-0.064714887	-0.055577057	0.012753816999999999	-0.065147876		-0.297971029	0.029381897999999997	-0.18654222199999998	-0.20883872399999998	-0.204109972	-0.050144913	-0.015078561	0.012480281999999999	-0.058100797														
YCR047C	-0.019724615	0.144174889	0.217822478	0.12546308	-0.088667787	0.26729876	0.270485398	-0.01830256	-0.290775674	-0.413112563	0.022084056	0.125532035	-0.081396382	0.064686395														
YCR048W	-0.076506892	-0.077958049	-0.045647114	-0.04012714	-0.07779600099999999	-0.034341921	-0.030990487	-0.077008693	-0.19851849	-0.037270676	-0.050875112	-0.04113539	-0.069307287	-0.071928505														
YCR049C	-0.039444772	-0.047024945	-0.00097158	-0.002000691	-0.151314386	0.01354478	-0.013029136	-0.024474349	0.10670669199999999	0.112588922	-0.014000116000000002	0.004777384	0.0007874160000000001	-0.030094265														
YCR050C	-0.037887362	0.009412928000000001	0.05635083900000001	0.022259266	-0.188390101	0.118221384	0.020264934	-0.098059225	-0.079518357	-0.0016348279999999998	-0.075546549	0.003097742	-0.015414401000000001	-0.010846356000000001														
YCR051W	-0.011437713	-0.033736088	-0.0072382290000000005	0.005455455	-0.001935025	-0.002758454	-0.030329091000000002	-0.012543851000000002	0.142407657	0.06177770900000001	-0.049132692	0.010644238	-0.005464329	0.0029983709999999997														
YCR052W															-0.113560066	-0.005396071	-0.051304336	-0.05066984	-0.061417013	-0.038868993	-0.072932316	-0.173247798		-0.35064246	-0.105465944	-0.008425514	0.0068867519999999995	-0.047057264
YCR053W	-0.059237776	-0.074540459	-0.061605945	-0.017995195		-0.15348147199999998	-0.007240598000000001	-0.068588989	-0.12115823099999999	0.362937908	-0.059990234	-0.02059126	-0.063446152	-0.021077501000000002														
YCR054C															-0.101217585	0.039979153999999996	0.02423404	-0.025583302000000002	-0.035082961	0.08500859699999999	-0.015046161	-0.054279388	-0.068651451	-0.04306437	-0.024541146	-0.035680971	0.056537526	0.056252406
YCR057C															-0.059559637	0.027199119	-0.035110248999999996	-0.00802765	-0.041117504	0.058604987000000004	-0.014767529	3.39e-05	0.057380997999999996	0.019763528	-0.068575755	-0.016435405	0.043811972000000005	-0.008177754
YCR059C	-0.11177197800000001	0.012305833	0.039177901	0.015010549	0.098224199	-0.004586614	0.046950513	-0.01781731	-0.011533355	0.120857146	0.8287993109999999	0.039011244	-0.005474931999999999	-0.010056782														
YCR060W	-0.029465271	-0.050037122999999996	-0.026522589	0.015175048	-0.05633266	0.011241048	-0.017959124	-0.018560065	-0.226965442	-0.026879045	-0.046288903	-0.019176956999999998	-0.059506925	-0.0046880870000000005														
YCR061W	0.035822295000000004	-0.05044604	-0.022031399	0.0264818535	-0.155611566	0.009740075	-0.0157657345	0.0241774025	-0.0836696125	-0.05334182	-0.06666839499999999	-0.011308413	-0.037331595	-0.0007784149999999993														
YCR063W	0.112858847	0.05970102099999999	0.033543226	0.051008921	-0.157975273	0.34694479100000003	0.04995097	-0.05657038599999999	0.113801446	-0.37869669	-0.018653373	0.031561887000000004	0.008266819	0.01792288														
YCR065W	0.14944243599999998	0.011570081000000001	0.041977296	0.030275423	-0.19904695	-0.08576431	0.057436996	0.025455607999999998	-0.065668529	0.070640405	-0.03439067	0.001403312	0.0008576189999999999	0.018309624														
YCR066W	0.036090082999999995	-0.034796073999999996	-0.0052356370000000005	0.036417277000000005	-0.085381025	0.044760969000000005	-0.004263531	0.040897834	0.018474187	0.091424024	-0.006075417	0.008749416	0.030169459	-0.000782735														
YCR067C	0.016113396999999998	-0.07079009900000001	-0.041870861	-0.016634081000000002		0.037100228	-0.027688629	-0.035247328	-0.099792246	-0.14824311099999998	0.20502230800000001	-0.02916246	-0.066787965	-0.060285713														
YCR068W	0.11957279	0.055970625	0.100281359	0.0277743	-0.140118842	0.062463067000000004	0.084242002	-0.089255834	-0.122798549	0.12152257	0.10054947199999999	0.011931095	-0.00192541	0.045171989														
YCR069W	-0.065288342	-0.042354337	-0.001511653	0.06064772	-0.049041347	-0.017016383	0.009183951	-0.034399768	-0.098788877	0.08802867699999999	0.066271988	-0.007366241	-0.007665386	0.117085997														
YCR071C	-0.048344390999999994	-0.07480691	0.043360977	-0.117696081	-0.061840430999999994	-0.37822971299999997	0.109812365	-0.232058242	-0.203593322	0.038073102000000004	0.01873747	-0.027098759	0.008402857	0.001118986														
YCR072C															-0.04325635	0.045175999	0.04235726	-0.036422518	0.145948196	0.022285581000000002	-0.022090993	-0.062516958	-0.18881015399999998	-0.067124881	-0.005224754	-0.022519296	0.064962027	-0.00033198099999999996
YCR073C	-0.048337614	-0.04585652900000001	0.001782481	0.012404547	-0.023183901	0.038403501	0.021148595	0.007092628	-0.029896331	-0.03084226	-0.011843506	0.027974276	-0.013772883999999999	-0.014698133														
YCR073W-A	-0.02674428	0.083359691	0.012700323000000001	-0.076464858	-0.095426771	-0.155673232	0.076727756	-0.08144455099999999	-0.047597044000000005	0.058552243	0.058378099999999995	-0.032898946	-0.000847416	-0.019109303														
