orf	hap a (post-SGA) | growth (colony size) | expression of GFP [prTDH3] | SC - Ura | Kintaka R~Moriya H, 2020	hap a (post-SGA) | growth (colony size) | expression of GFP [prTDH3] | SC - Leu, Ura | Kintaka R~Moriya H, 2020	hap a (post-SGA) | growth (colony size) | expression of tGFP [prPYK1] | SC - Ura | Kintaka R~Moriya H, 2020	hap a (post-SGA) | growth (colony size) | expression of tGFP [prPYK1] | SC - Leu, Ura | Kintaka R~Moriya H, 2020	hap a (post-SGA) | growth (colony size) | expression of NES-tGFP [prPYK1] | SC - Ura | Kintaka R~Moriya H, 2020	hap a (post-SGA) | growth (colony size) | expression of NES-tGFP [prPYK1] | SC - Leu, Ura | Kintaka R~Moriya H, 2020	hap a (post-SGA) | expression of GFP | expression of GFP [prTDH3] | SC - Ura | Kintaka R~Moriya H, 2020	hap a (post-SGA) | expression of GFP | expression of NES-tGFP [prPYK1] | SC - Ura | Kintaka R~Moriya H, 2020	hap a (post-SGA) | expression of GFP | expression of tGFP [prPYK1] | SC - Ura | Kintaka R~Moriya H, 2020
YGL060W	0.34927872776787194	-0.3587507467056908	-0.1786717137292618	-0.4126802977028489	0.5052961535067957	0.02930945133809642		0.43699326937257216	-0.14487309415851693
YGL062W	-0.7942719099507464	0.613358630089451	-0.3798569302730038	0.1993475263662953	-0.309899958778538	0.08937426426602547		0.8198457797078349	0.7243654707925875
YGL063W	1.7621683340566228	-0.3173242647282135	0.18097490710892372	-0.9895905331500593	0.6076634541409429	0.03249045389191195	0.04537295938622991	-0.7115642616332173	-0.14487309415851693
YGL066W	-1.2260198446140993	1.0312911064689063	0.3221411138845047	2.1879848244152478	-0.1387680281677588	2.9898872399539655		-1.0944167719684805	-2.3179695065362784
YGL067W	-0.6079993896444837	0.21598908090346064	0.15489187949939584	0.063559517028151	-0.05339697394506936	0.16203834221102795		0.43699326937257216	0.07243654707925942
YGL071W	0.22152511428977015	-0.7710915499009582	0.8488499939994871	-0.08695522302241718	1.9804611918150206	0.11114230134997899	-0.637894823085986	0.05414075903730945	-0.36218273539629325
YGL077C	0.1229549556454525	0.8024533845439736	0.7198371692641881	0.32108850025566604	-0.01956040998831391	0.03429925926565021		0.628419524540204	0.9416751120303629
YGL078C	-0.8369071134969778	-0.35790898945215716	-0.5194338486279326	-0.8079608543634982	-0.17767228027471949	-0.005619204154780353		-1.0944167719684805	-1.2314213003473977
YGL079W	0.24820061597377596	-0.7318295865754247	-0.26767186528578707	-0.5409161374448784	0.2785755821099183	-0.22192737781423832		-0.13728549613032234	0.2897461883170348
YGL080W	1.0869209481238837	0.7205023033606623	0.5802602509092593	0.7998205309533839	1.153102627969194	1.5204511778884606		-1.0944167719684805	-0.7968020178718455
YGL081W	-0.45053033127052367	0.5492047022665654	-0.29001539072907445	-0.40565677997846217	0.21776332430745463	0.19147820898359544		0.05414075903730945	0.2897461883170348
YGL082W	0.39738582909543796	-0.24691728302193505	-0.2434585887593795	-0.5489214372167602	0.5889519902017234	-0.8600614391492771		0.628419524540204	-0.14487309415851693
YGL083W	0.5415551359175432	-0.08590114552457048	0.18583625992503644	-0.01324604776433661	0.04000441688486846	0.019017972487516657		-0.13728549613032234	-0.14487309415851693
YGL084C	-1.2900866478038908	-2.0466544165949796	-0.8940384781310804	-1.2212155746629005	-1.1668070427617154	-0.01584831040626565		-0.520138006465586	-1.2314213003473977
YGL085W	-1.5035666598562334	0.17678724309603658	0.3535529320809254	0.35650817566144455	0.16700847837232147	0.8311715852959949		-0.13728549613032234	-0.14487309415851693
YGL086W	0.5173875873833158	0.09519691502138247	-0.46427619167588435	0.046038483565164656	0.10666400716833827	-0.8832640460124025		-0.13728549613032234	-0.14487309415851693
YGL087C	0.31348339644830864	-0.4489991493881195	0.4302127264888569	0.053137522985512574	0.6170971505436329	-0.20920336759897615		0.05414075903730945	-0.14487309415851693
YGL089C	-0.34390432311479685	-0.3455231327215907	0.07711023444159223	0.011902676990725735	-0.4432971037785577	-0.29141045320542525		0.05414075903730945	0.07243654707925942
YGL090W	0.6804805406992029	0.24917836689993011	0.19677430376129013	0.3191249361606762	0.8620613992812494	0.25846638041100545		1.0112720348754676	0.7243654707925875
YGL094C	-0.43578660669303904	0.7363153146234728	-0.024884687142618916	1.1254700839378546	0.4016034575102871	1.5314911279281733	0.6596008437250223	0.05414075903730945	-0.14487309415851693
YGL096W	-0.3358484736033877	-0.72846255756129	0.4337652535467854	-1.0629220999283342	0.006791568392753682	-0.4856387267854576	-0.3393756835418444	-0.3287117512979541	-0.14487309415851693
YGL101W	0.7833826184204106	-0.20783569625073003	1.1148220855733466	-0.010602788405696428	0.139798891227373	0.17183084026885231		0.05414075903730945	0.9416751120303639
YGL104C	-1.2675910680361824	0.06080511866272208	0.02335489080188425	0.3599821736756573	-0.6283846679106715	-0.7370003011359813		-0.13728549613032234	-0.36218273539629325
YGL105W	-0.1935791312886902	0.10595938276299123	-0.19157299620279175	-0.027217561517149016	-0.2741922484278606	0.07839668682540707		-3.7743843443153233	-4.056446636438488
YGL108C	-0.2420662255177377	-0.31515974607626984	0.012790797182254678	-0.10258821408637485	0.16825590930160278	0.025816585788808716		0.2455670142049404	-0.14487309415851693
YGL109W	-0.321104749025903	0.041985831494434155	-0.32208162180458716	0.19013387945903526	-0.2578197174810435	-0.42544916865933974		0.43699326937257305	0.07243654707925942
YGL110C	0.4155494897862567	0.33864513784693473	-0.179793564379134	-0.048439158082231634	-0.08926061316190693	0.22016960456702991		-0.3287117512979541	-0.36218273539629325
YGL114W	-0.25680995009522245	0.21707134022943256	-0.501390750675822	-0.27251202999895807	0.6567810469813944	-0.9362807552426617		0.43699326937257216	-0.14487309415851693
YGL115W	-0.03877002322510103	1.7645217998148215	-0.005345788324012022	-0.2821032853860239	-0.4695711177265452	0.7024969133642008		-0.9029905168008486	-1.0141116591096213
YGL117W	-0.42841474440429667	-0.31726413921010405	-0.8166307832899008	0.15901894072304223	-0.6378183643133614	0.23027396562032637		1.3941245452107311	1.8109136769814682
YGL118C	0.1627782117207204	0.22747305486238395	-0.6759320142850999	-0.28874919463060494	-0.4061860336324388	-0.14807822048644184		0.8198457797078358	2.245532959457021
YGL121C	-1.156025152161195	0.4852912765161178	-0.3434902717063144	-0.39304465675295047	-0.38365431247229526	0.1701467800933029		0.628419524540204	0.07243654707925942
YGL124C	-0.43958653570785466	-0.888636937805121	-0.6419960321264667	-1.390686260399717	-0.6340760715255174	-1.5184665951900036		-0.7115642616332173	-0.5794923766340696
YGL125W	0.7133879259675063	0.6364468290435168	-0.08621252266896405	0.19300370390555888	0.3205984115400823	0.042532442346113995		1.0112720348754676	0.2897461883170348
YGL126W	-0.1397721364389008	0.6018145306124182	-0.31628539344691425	0.09331506523684338	0.08498989477207557	0.15810886846807934		0.2455670142049404	0.07243654707925942
YGL127C	0.19553359982843116	3.334338952136961	0.692445315896476	0.051098437194561565	0.1574968175365515	2.8187368280388694		-2.434400558141902	-2.3179695065362784
YGL131C	0.2767760821651895	-1.449908649357734	0.7972448641053675	-1.7560602254597517	-0.49646884713917333	-1.296170652017481		0.2455670142049404	0.2897461883170348
YGL132W	-0.16507966367757282	-0.11590377906123402	0.5233263304282467	-0.05969189078044271	0.4268639338282336	-0.30163955945691046		0.628419524540204	0.07243654707925942
YGL133W	-0.10481278950259688	0.5778845744048188	-0.8605699337432274	-0.7173348192101203	-0.5336578817183724	-0.3998764030306264		-0.13728549613032234	0.07243654707925942
YGL136C	-4.314374152115362	-1.5326413622764694	-3.078188205878034	-0.37839344773648786	-1.711544536692246	0.059872024894363524		-3.0086793236447966	-3.6218273539629355
YGL138C	-1.318814111155897	0.14275619984603347	-0.5548656316530618	0.2335588546366954	-0.9255850868119427	-0.04154582123316781		1.776977055545993	2.0282233182192435
YGL139W	0.4227693549144063	-0.12534348540443277	-0.25514453302888124	-0.10319238765406401	0.28933467387496953	-0.2061471102433494		0.43699326937257216	0.2897461883170348
YGL140C	-0.1840033101713548	0.05821972138401167	-1.5575196499763113	-0.48299099664267786	-0.4002607367183526	0.3335629897206904		1.3941245452107303	0.7243654707925875
YGL141W	-1.0323754620190944	-1.1833722275781162	0.6331742065615631	-0.5550386945896132	0.5731252102864668	0.1649074817693714		0.05414075903730945	-0.5794923766340696
YGL144C	-1.027435554299834	-0.19599096918314945	-0.23420332089793408	0.4453216901117547	-0.3170726866219055	-0.23377817164217865		0.05414075903730945	0.2897461883170348
YGL146C	-1.2307317565924707	-0.2724706282184921	-0.7317440841162401	0.5557344096069533	0.2441153026885222	0.4164561739171782		0.05414075903730945	0.2897461883170348
YGL147C	-0.9960481406374567	-0.09828700225513702	-1.5945407214220928	-0.8087160713231097	-0.1411069611601613	-0.10410553812487382		-0.7115642616332173	-1.0141116591096213
YGL148W	1.9479848628811072	1.05858809169064	0.7364779539039585	-0.1797713873586682	0.3592687703478028	-0.20190577350492864		-0.9029905168008486	-1.0141116591096218
YGL149W	-2.2032855886443854	-1.4391461816161253	-1.3326820822310976	-1.7829459492219202	-1.8857950446262284	-2.0607339717169144		-0.3287117512979541	-0.36218273539629325
YGL151W	1.1007526897378126	0.27617472453111636	-0.24327161365106742	-1.611360655998192	0.0021916668410288213	-1.2196394729286244		-1.0944167719684805	-1.4487309415851741
YGL152C	0.34570679449394526	1.061654493114227	0.1877060110081567	0.2168685598292817	0.06557675093513525	1.212455283560201		0.43699326937257216	0.2897461883170348
YGL153W	0.48706415384508706	0.014027465573495185	0.42432301057702804	-0.21768327873116455	0.30360216512862453	1.4211540001301397		0.05414075903730945	0.2897461883170348
YGL154C	0.19773755865702428	2.090883112113438	0.48050903062479233	-0.023668041806975057	-0.0031878790414967824	1.482466265039957		-2.8172530684771653	-2.969898430249607
YGL156W	1.3367282815578638	0.14161381500195208	0.3886107648894306	-0.5437859618914022	-0.12613779000878553	-1.144667608817128		-0.3287117512979541	0.07243654707925942
YGL157W	0.8839287401524324	0.6037986727100331	-0.22831360498610523	0.5692527931839987	0.7661651465927489	0.7118528032283643		0.2455670142049404	0.07243654707925942
YGL158W	1.3149166890128219	0.6002512671415701	0.7618130810802383	0.1702716734212533	0.6473473505787045	0.5721381812568574		0.628419524540204	0.07243654707925942
YGL159W	-1.211884108678985	-1.1687016011593867	0.09571425771863899	-0.8225365416839998	0.20107893562831713	0.10066370470211598		-0.3287117512979541	0.07243654707925942
YGL160W	1.180551199048941	2.285449288715929	0.4923819500026061	0.2109778675443121	0.08678307673291745	-0.25361265815420514		-0.520138006465586	-0.7968020178718455
YGL161C	0.24789662165259066	0.20606837041538553	-0.689955147408502	-0.4235554219212543	-0.5510439502952306	-0.20926574019807048		0.2455670142049404	0.2897461883170348
YGL162W	1.448066201691962	0.12459829337695053	-0.08985853728104863	-0.39719835003081366	0.17683199694041174	0.11850226804312088		0.05414075903730945	0.7243654707925875
YGL163C	0.2596764015985192	-0.8757700769296781	0.15395700395783574	-0.7388585025590477	-0.19661763751317934	0.05251205820122168		-0.3287117512979541	-0.36218273539629325
YGL164C	-0.9288653956555163	-0.8381916281112117	-1.260135740206031	-1.4579760915011	-0.3186319752835072	-0.6920296571889024		4.074092117557575	1.1589847532681403
YGL165C	0.0360125797864707	0.4713421563147031	-0.8190614596979572	-0.005693878168221805	-0.058854484260675084	-0.03231467656719325		2.925534586551784	1.1589847532681403
YGL166W	0.8709329829217628	0.5393441172965998	-0.4436154422074053	-0.24555078454082818	0.9898451050995033	0.035484338648444254		0.628419524540204	0.9416751120303629
YGL167C	-0.46276610269823004	-2.6160430730923814	-0.7626884645418808	-0.8078853326675371	-1.7216799129926563	-1.3320972690958683		-1.2858430271361123	-1.2314213003473977
YGL168W	-2.4372852173767323	-2.688734824486822	-0.7000518032573515	-0.6208180917717732	-2.1914156223001484	-0.9158849153387856		-1.477269282303744	-1.2314213003473977
YGL170C	0.16901009530501804	0.3681667672387219	-0.7301547956955879	0.337854316759041	0.0831187483781536	0.16366002978748292		0.05414075903730945	-0.14487309415851693
YGL173C	-2.1523665398458554	-0.7781262355197751	-0.08163163251531935	-0.19978463678837247	-1.7085818882352026	1.5888115464959476		-2.434400558141902	-2.535279147774055
YGL174W	-0.3531001513306507	-0.654688546840877	-0.872162390458573	-3.479767414076996	-1.9489462354210942	-2.212299387516362		-1.8601217926390072	-2.1006598652985025
YGL175C	0.3865940306933615	-0.43889806234571577	0.3310224315293261	0.4512123823967243	-1.3799618028026588	-0.8837006542060634		-0.13728549613032234	0.07243654707925942
YGL176C	1.2034267717181313	0.08136804585618689	-0.13510651349255934	0.12443000397283645	0.8249503291351306	1.6856761928895865		1.776977055545993	1.8109136769814682
YGL177W	1.490549408077601	0.03645428382835591	-0.4116426986860485	-1.5912718848725265	1.4096835772357428	-0.14358739335164342		2.3512558210488885	1.1589847532681403
YGL179C	0.10957920551330144	0.5900900545810567	-0.7044457183026841	-0.4767982175738636	0.5867689860754811	-0.20733218962614336		1.0112720348754676	1.1589847532681403
YGL180W	-0.28067350430826465	-0.9649362202861349	1.3871513308298153	0.6617668707364052	1.4506928690358656	0.5975238290882874		0.2455670142049404	0.5070558295548121
YGL181W	-0.23750631069995898	-0.5194662566125077	-0.2628105124696744	-0.6430214703843508	0.12537547110755784	-1.1022542414329206		0.43699326937257216	0.5070558295548121
YGL194C	1.7447646591687669	0.898834590073576	0.37440065665771655	0.10456779793505444	0.9431444096845342	0.9776224479696994		-1.2858430271361123	-1.4487309415851741
YGL195W	0.8816487827435429	0.2541086593849129	-0.03376600478744026	-1.063903881975829	-0.3631496665722338	-1.0484266884144338		-0.7115642616332173	-0.7968020178718455
YGL196W	-1.860379994347422	-1.8366359818383347	-0.554959119207218	-0.5345723149841421	-1.5906217009850392	-0.932476026697902		0.628419524540204	-0.14487309415851693
YGL197W	-0.8686745200608366	-1.014720149280839	0.5982098613072139	1.7017761458173757	-0.3078728835184559	0.6861552924014621		-0.13728549613032234	0.07243654707925942
YGL198W	-0.42947872452844504	-1.4149155978179782	-2.6886255677099236	-1.4273898046368352	-0.8917485228551875	-1.46806953512171		0.43699326937257216	0.2897461883170348
YGL199C	1.0891249069524767	-0.29844485204181603	0.2528668362548985	0.5215986030325143	0.08226113961427271	0.9795559985416266		-0.3287117512979541	0.5070558295548112
YGL202W	0.2026014677959883	-0.5577060861301789	-0.7337073227535166	-0.8773652929517932	-1.7187952289686934	-2.079321006247053		-0.3287117512979541	-0.14487309415851693
YGL203C	-2.9539995648113626	-0.6549891744314247	1.008152786281335	0.41035514488174313	-0.5751349601169758	0.7451597711447859		0.05414075903730945	0.2897461883170348
YGL205W	-0.416102974396294	-0.7007446937127891	0.4056254997458251	-0.3589843718744727	-0.6595704411427042	0.07353162409604212		0.05414075903730945	-0.14487309415851693
YGL208W	-0.2637258209021869	-1.2297891275586856	-0.5858100120787025	-0.9593818547656002	-0.7049457411953116	-0.9704609395464053		0.05414075903730945	-0.14487309415851693
YGL209W	0.2804240140194126	-0.26567644467211343	0.16096857051953678	-0.8408127921065975	-0.772930726841143	-0.15001177105836894		0.2455670142049404	0.07243654707925942
YGL210W	0.3809701357514343	0.06351076697765168	-0.2179364864747877	-0.3679714536938493	-0.1556863101461365	0.5479376128082213		-0.7115642616332173	0.2897461883170348
YGL211W	-0.1472199973079394	2.1228698877477163	-0.39275821274653366	-0.020420608880645702	-0.3988573769229111	1.096317504046386		-0.7115642616332173	-0.7968020178718455
YGL212W	0.01222502415372479	0.42450437770736665	-0.37378023925286286	-2.0041489966921233	-0.5893244869375506	-2.152109829390244		-0.9029905168008486	-1.2314213003473977
YGL213C	0.7638509832842582	1.4933557131407682	-0.47128775823758534	-0.6931678765025531	0.5587797545997318	-0.3599579396101958		-1.477269282303744	-1.0141116591096213
YGL214W	-1.910691054503581	-1.4333140063594993	-0.2328010075855939	0.1802405372881248	-2.2260318305877047	-2.7134632212400485		-3.2001055788124284	-3.404517712725159
YGL215W	0.5771224714962175	1.5145800210334384	0.20135519391493478	1.7373468646150765	1.0993071691439376	1.5896223902841753		-0.520138006465586	-1.0141116591096213
YGL216W	-0.6610463986913101	0.3647396127064778	0.6285933164079185	0.3356641875761676	-0.2885377041145956	-0.45632360521107895		-0.13728549613032234	-0.5794923766340696
YGL217C	0.06967995085773722	0.8225353075925621	-0.25028318021276846	0.34117727138133147	0.5509053468586435	-0.1871858401186449		-0.3287117512979541	-0.7968020178718455
YGL218W	0.20222147489450673	4.541719481294757	-0.2899219031749184	2.909670151019979	0.19632310521043214	2.069704285513947		-1.8601217926390072	-1.4487309415851741
YGL219C	-0.16758761682735124	0.28489292465700056	1.296655378406794	1.480422054955251	0.8290044796552948	1.1024300187576392		-1.0944167719684805	-0.36218273539629325
YGL221C	1.0477056806909864	0.1640406332568128	0.3225150641011288	-0.1846802975961428	0.1680999804354426	-0.15431548039588414		0.8198457797078358	0.07243654707925942
YGL222C	-1.2645511248243297	0.08365281554434963	-1.2368573392211835	0.2837807824508589	0.03290965347458104	0.6427439634317439		0.43699326937257305	0.2897461883170348
YGL224C	-0.30294108833508426	-0.22737648963633256	0.11759034539114627	-0.11739046649475986	0.26259287332850156	-0.12568645741154408		-0.520138006465586	-0.14487309415851693
YGL226C-A	-0.6949417655034656	-0.743554062606786	-0.3829420195601522	-0.1376302810123475	-0.05776298219755388	0.07290789810509787		1.2026982900430985	-0.14487309415851693
YGL226W	1.4652418808389287	0.8064216687392036	1.3701365959734206	0.49969731120378136	1.4561503793514716	1.0992490162038238		-1.2858430271361123	-1.0141116591096213
YGL227W	-0.6963097399487991	-0.018861192832426543	-1.0606332996370973	-0.03862133760728238	-0.4450902857393995	-0.6480569748273344		0.05414075903730945	-0.5794923766340696
YGL228W	-0.5534324089917312	-1.156616372019368	-0.6241399092826682	-0.6708134544980533	-0.24019975560494503	-0.8518282560688134		0.2455670142049404	-0.14487309415851693
YGL229C	-0.1774674322658719	-0.8000119241116498	-0.2984292706031157	-0.31782504757564695	0.4850254009059745	0.01115902500161938		0.628419524540204	0.5070558295548121
YGL230C	-1.012843826882942	-0.1685737329251964	0.025785567209940626	0.19134222659441363	-0.9478829146728461	-0.17857842144361455		-0.3287117512979541	-0.14487309415851693
YGL231C	-0.31023695204353025	-0.05144922364780056	-0.2503766677669245	-0.5088194166613905	0.01910994881940658	0.010036318217919773		0.8198457797078349	0.7243654707925875
YGL232W	0.009489075263057537	0.5591254127546403	-0.5059716408294666	0.21445186555852494	0.13613456287260914	0.32607827782935966		2.3512558210488885	-0.36218273539629325
YGL234W	0.3624264821591341	0.1670469091622901	0.4227337221563757	-0.39599000289543523	-0.024004382673878586	-0.21363182213468013		0.43699326937257216	0.2897461883170348
YGL235W	2.705310715533864	2.1205851180595534	1.4610064986130662	0.5728023128941727	1.8847988324257603	1.1328678471157176		0.05414075903730945	0.07243654707925942
YGL236C	1.8841460554322047	2.6913566614734754	0.988146449691948	0.7535257313292002	2.4003776283843403	1.4452921959796812		-0.3287117512979541	0.07243654707925942
YGL237C	1.6023433196934769	1.2495467372065585	0.8865254783243608	0.10706001390177233	1.09158869026901	0.15661192608981317		-0.7115642616332173	-0.36218273539629325
YGL241W	0.7981263429978952	0.3385850123288252	-0.08630601022312005	-0.18520894946787084	0.11048426438926229	0.6450517495982375		0.43699326937257216	0.07243654707925942
YGL242C	-0.3859315380186578	-0.7795692479544042	-0.20241755248488935	-0.21360510714926256	-0.3944134042373465	-0.15468971599045064		0.8198457797078349	-0.36218273539629325
YGL243W	1.697417543644164	-1.6785058692102284	-0.1374437023464597	-1.9433540314433988	-0.3049881994944928	-1.53181433139621		1.0112720348754676	0.7243654707925875
YGL244W	-0.5511524515828417	1.3865126674601047	-0.26879371593565926	2.108687043656042	-0.7868083959293974	3.348654429945085		-1.2858430271361123	-1.4487309415851741
YGL248W	0.3389429208475734	-0.5413519452043825	-0.17829776351263776	-1.0022781780715324	-0.5895583802367909	-0.7797255315156608		0.8198457797078358	0.7243654707925875
YGL249W	1.8231951940345617	1.3898796964742395	0.8646493906518536	0.8922590868098292	1.3481696395355582	0.7588193703464645		1.2026982900430985	0.2897461883170348
YGL250W	0.9537714354447436	1.3750286935011813	-0.05648348044735163	0.5900212595733145	0.34445552806258734	0.6057570121687512		1.3941245452107303	0.9416751120303639
YGL251C	-0.46010615238785907	-0.07141089566016989	-0.5837532858872702	-0.17418278185754327	-0.03133303938340622	-0.26371701920750157		0.43699326937257216	1.1589847532681403
YGL252C	0.09612745680085409	-0.14831143332227933	0.22678380864537057	-1.989271222587777	-0.5661690503127663	-0.911830696397648		-3.0086793236447966	-3.1872080714873836
YGL253W	-0.6602864128883469	-0.8310968169742852	1.0042263090067822	-0.3179760909675693	0.22587162534778307	-0.6849191808921382		-0.9029905168008486	-1.0141116591096213
YGL254W	-0.9017339024897326	0.01841662839549204	0.3675760652043275	0.2168685598292817	-0.3911388980479831	-1.071754040475748		0.05414075903730945	-0.14487309415851693
YGL255W	-0.1015448505498554	-0.2590626376800633	0.3002650262119975	-0.3537733748531535	-0.6513841756692955	-0.9768229446540365		-0.7115642616332173	-0.36218273539629325
YGL256W	-0.5273648959500958	-0.2704263606027676	-0.6538689515042806	-0.3940264388004454	-0.15155419519289215	0.20763271214905094		0.2455670142049404	0.5070558295548112
YGL257C	0.5046198258935353	-0.9122662664221726	-0.6611609807284498	-1.471721040166029	-0.5936904951900353	-0.8872558923544455		0.628419524540204	0.07243654707925942
YGL258W	1.2737254584922206	0.4557095216062211	0.36056449864262646	-0.5433328317156352	0.4447957534366524	-0.009361560100445693		0.43699326937257216	-0.14487309415851693
YGL259W	-0.5607282727001772	0.6481713050748783	-0.47175519600836546	0.5557344096069532	0.7140069408621742	0.30162821898434594		1.2026982900430985	1.3762943945059156
YGL260W	0.1110231785389314	-0.3148591184857221	0.21668715279652104	0.4399596496985132	0.6777534794799364	-0.13335828710015807		0.8198457797078358	0.7243654707925875
YGL261C	1.3635557804024623	0.07228909262164539	0.7218004079014643	-0.3252261737798394	0.46148014211578986	-0.28074473876027894		2.5426820762165203	0.5070558295548121
YGL262W	-1.409404418869102	-0.4994444590820288	0.07486653314184794	0.11506531367365402	0.8019508213765064	0.665634707299397		1.3941245452107311	0.5070558295548121
YGL263W	-1.123193765473188	-0.5216909007825609	0.41852678221935513	0.4337668706296991	-0.5897922735360311	0.015462734339134546		0.43699326937257305	0.5070558295548112
YGR001C	-0.2729216491180408	-0.46823931518317435	-0.5075609292501189	-0.01120696197338564	-0.3645530263676752	-0.5212534808683729		-0.13728549613032234	0.07243654707925942
YGR003W	-0.2355303476122549	-0.15865302243712126	-1.3521274934955485	-0.9858899700479631	-0.4049386027031575	-0.1652306852374081		0.628419524540204	-0.14487309415851693
YGR004W	-0.3068170159301963	0.09074762668127605	0.06551777772624653	0.5043041346574114	-0.4439987836762784	0.7710443997689714		0.628419524540204	0.07243654707925942
YGR007W	0.5635187256231776	-0.07543930537350947	-0.4461396061696177	-0.6883344879610396	-0.4973264559030542	-0.5130202977879091		0.2455670142049404	-0.36218273539629325
YGR008C	0.6805565392794993	-0.18865565597378484	0.2491273340886579	-0.6450605561753018	0.20903130780248547	-0.29552704474565716		0.43699326937257305	-0.14487309415851693
YGR010W	0.5324353062819857	0.11936737330142004	-0.4883024930939799	-0.16444048307855513	0.12389414687903633	-0.16940964937673442		0.43699326937257216	-0.36218273539629325
YGR011W	-0.3335685161944983	-0.5712944532229364	0.5408085030554214	-0.43072998303756344	0.17776757013737274	-0.7890190487807297		0.8198457797078349	0.2897461883170348
YGR012W	-1.0364793853550953	0.2764152266035545	-1.2692975205133201	0.05283543620166797	-0.47035076205734605	-0.5410879673803993		2.3512558210488885	0.5070558295548121
YGR014W	0.07955976629625791	-0.14578616156167842	0.4555478536651366	-0.2520456503934869	0.7976627775571019	-0.05476881224118545		1.585550800378362	0.5070558295548121
YGR015C	-0.08900508480096381	-0.20867745350426364	0.05093371927790836	-0.46531891978776924	0.8863863024022348	-0.3227214979508254		1.2026982900430985	0.2897461883170348
YGR016W	0.736643491538178	0.20576774282483784	-0.40612693299084374	0.3207108917758603	-0.6475639184483716	-0.5852477675392507		0.05414075903730945	-0.14487309415851693
YGR017W	1.4240506503183272	-0.22743661515444208	0.2595044525999754	-0.05735071820564712	0.0011001647779077162	-0.45981647076036664		-0.7115642616332173	-0.36218273539629325
YGR018C	1.0873769396056616	-0.32989049801310866	0.02541161699331657	0.013262067518026398	-1.0332539688955353	-0.27388375285989247		-0.3287117512979541	-0.14487309415851693
YGR019W	-0.07806128923829479	-0.2899671539883701	0.5780165496095149	-0.8497998739259741	0.0017238802425483507	-0.9061547898800556		0.43699326937257305	0.07243654707925942
YGR021W	0.25640846264577766	0.932625131251141	0.09571425771863906	-0.342294077067059	1.1835867213035063	1.4996187297909234		0.43699326937257216	-0.36218273539629325
YGR022C	0.05524022060143781	0.6795568255280613	0.6679515767076003	0.49969731120378136	0.2179972176066949	0.05644153194417026		0.628419524540204	0.07243654707925942
YGR023W	-0.6945617726019839	-0.09461934565045471	0.1504979644540632	0.254780451201778	-0.11093472555816962	0.3617554045113695		1.9684033107136256	1.3762943945059156
YGR025W	0.1687820995641291	-0.1155430259525767	-0.4202435536684018	-0.553377217278468	0.339387839912382	-1.0454328036579015		2.734108331384151	0.9416751120303629
YGR026W	-0.3541641314547991	-0.7281619299707422	-0.007776464732068391	-0.5293613179628227	0.03969255915254813	-0.7314491398165777		1.2026982900430985	0.5070558295548121
YGR027C	0.7408994120347717	1.16458938011777	0.7151627915563873	0.6232508057962196	0.6028296592899779	1.061638338949887		-1.0944167719684805	-0.36218273539629325
YGR028W	0.5462670478959146	0.025751941604856693	0.49004476114870577	-0.13793236779619214	0.18603180004386138	0.8271173663548573		-0.13728549613032234	-0.36218273539629325
YGR031W	-0.1977590532049874	-0.9675817430829549	-0.26253004980720634	0.706022584569638	0.18244543612217765	0.28441338163428526		0.2455670142049404	-0.14487309415851693
YGR032W	0.818493962517307	-0.4751537497657721	0.05027930639881627	-0.22961570669302597	0.7291320408797103	-0.29303214078188017		0.05414075903730945	-0.14487309415851693
YGR033C	-0.301421116729158	0.6395132304671036	-0.30796500112702907	-0.06724406037655753	-0.26405687212745	0.014839008348190288		-0.13728549613032234	0.2897461883170348
YGR034W	1.675529952518826	-0.2903279070970273	-1.2360159512337794	-1.2192520105679108	0.8211300719142064	0.003923803506666303		-0.3287117512979541	-0.36218273539629325
YGR035C	0.457196711788636	-0.13905210353340922	0.464522658864114	-0.5251321029889985	0.3188052295792404	-0.3363810971525041		-0.520138006465586	-0.5794923766340696
YGR037C	0.3843900718647684	0.706493057641138	-0.10135750644223837	1.3388943967240592	-2.1341897284193685	0.01115902500161939		-0.7115642616332173	-0.14487309415851693
YGR038W	-0.10017687610452178	-0.054455499553277824	0.18443394661269627	-0.9953301820431066	0.207705912440124	0.05182595961118299		-0.13728549613032234	-1.6660405828229503
YGR039W	0.09574746389937251	-0.7388642721942414	-0.22391968994077255	0.42938661226395247	-0.46333396308013863	-0.6887862820359925		0.05414075903730945	0.2897461883170348
YGR040W	-0.18909521505120777	-0.2493223037463169	0.12862187678155595	-0.15832322570570215	-0.41499601457048807	-0.6801788633609621		0.2455670142049404	-0.14487309415851693
YGR041W	-1.2928985952748544	-0.9081777311907234	0.03242318355501759	-0.0035792706813096552	-0.7486058237201574	0.4911785476322967		0.2455670142049404	0.07243654707925942
YGR042W	-0.05032180743014063	0.35409739600108814	-0.37546301522767117	-0.14654184113576305	-0.14367978745180393	0.5644663515682433		0.628419524540204	0.07243654707925942
YGR043C	-0.22116661593625175	0.016672988370315212	-0.5321481559931506	-0.36804697538981046	0.15305284485098686	0.7072996034944714		0.05414075903730945	0.07243654707925942
YGR044C	0.900116437755547	0.5088003540969503	0.08636550230303763	0.16022728785842058	0.3810208471771456	0.38165226362249033		0.628419524540204	0.5070558295548121
