orf	hap a (post-SGA) | growth (colony size) | expression of GFP [prTDH3] | SC - Ura | Kintaka R~Moriya H, 2020	hap a (post-SGA) | growth (colony size) | expression of GFP [prTDH3] | SC - Leu, Ura | Kintaka R~Moriya H, 2020	hap a (post-SGA) | growth (colony size) | expression of tGFP [prPYK1] | SC - Ura | Kintaka R~Moriya H, 2020	hap a (post-SGA) | growth (colony size) | expression of tGFP [prPYK1] | SC - Leu, Ura | Kintaka R~Moriya H, 2020	hap a (post-SGA) | growth (colony size) | expression of NES-tGFP [prPYK1] | SC - Ura | Kintaka R~Moriya H, 2020	hap a (post-SGA) | growth (colony size) | expression of NES-tGFP [prPYK1] | SC - Leu, Ura | Kintaka R~Moriya H, 2020	hap a (post-SGA) | expression of GFP | expression of GFP [prTDH3] | SC - Ura | Kintaka R~Moriya H, 2020	hap a (post-SGA) | expression of GFP | expression of NES-tGFP [prPYK1] | SC - Ura | Kintaka R~Moriya H, 2020	hap a (post-SGA) | expression of GFP | expression of tGFP [prPYK1] | SC - Ura | Kintaka R~Moriya H, 2020
YBR018C	0.048455000000000005	-0.098565	0.041479999999999996	0.005630000000000003	0.051754999999999995	-0.004135	1.0996873466620756	1.05	0.9
YBR019C	0.02324	-0.028175	0.048775	0.014254999999999999	-0.03887	-0.061015	1.1097868911316138	0.95	1.2
YBR020W	-0.010584999999999999	0.01638	-0.0080175	-0.0506525	0.005452500000000001	-0.0010575000000000029	1.1140517422402394	1.225	1.2
YBR022W	-0.015540000000000002	-0.051824999999999996	-0.046165000000000005	0.0003149999999999993	-0.01865	-0.088315	0.9961181452843982	1.15	1.1
YBR023C	0.106485	0.021865000000000002	0.029279999999999997	0.015915	-0.0056250000000000015	-0.015045000000000003	1.18985128494906	0.95	1.0
YBR024W	0.13455	0.06748	0.07985500000000001	0.024565	0.09905499999999999	0.046395	1.149192377353886	1.2999999999999998	1.35
YBR025C	0.02534	0.012275000000000001	0.0036200000000000017	-0.07468	-0.052844999999999996	-0.10289000000000001	1.0484991042042733	0.9	1.0
YBR026C	-0.02683	-0.09876000000000001	-0.045314999999999994	-0.16625	-0.08355499999999999	-0.032964999999999994	0.822879401693231	0.7	0.6499999999999999
YBR027C	0.026744999999999998	-0.060250000000000005	0.07490000000000001	-0.048859999999999994	0.013405000000000002	0.01665499999999999	1.2198882594563902	1.45	1.15
YBR028C	0.02014	-0.014865000000000003	0.0021350000000000006	-0.030205	-0.0315	-0.050725	1.0512192519939292	1.1	1.05
YBR030W	-0.0287	-0.04687	-0.033415	-0.02132	-0.01592	-0.03333	0.9674571390070359	0.95	1.15
YBR031W	-0.06901	0.056385	-0.052995	-0.008825	-0.061439999999999995	0.012790000000000003	0.9050868290077326	0.9	0.9
YBR032W	0.005819999999999999	0.09340999999999999	0.030969999999999998	0.08057	-0.012595	0.09045	1.086938085342098	1.0	1.15
YBR033W	-0.011345000000000001	-0.0041199999999999995	0.002659999999999999	0.019104999999999997	-0.0229	-0.019225	1.2461737871793725	1.0	1.05
YBR034C	-0.025529999999999997	-0.054384999999999996	-0.037035000000000005	-0.0010900000000000007	0.019360000000000002	0.035539999999999995	1.11123922184702	1.0	1.15
YBR036C	0.04967	0.33471	-0.017429999999999998	0.05837	-0.0059299999999999995	0.11936000000000001	0.6667802665005431	0.45	0.55
YBR040W	0.03846	-0.00377	0.09369	-0.0024449999999999993	0.047945	0.035005	1.2587375871928757	1.65	1.7
YBR041W	-0.039995	-0.05729	-0.007479999999999997	-0.0115	-0.016104999999999998	-0.05667	1.0075573004108695	1.1	1.05
YBR042C	-0.05319	-0.04594	-0.011184999999999999	-0.06707	-0.030905	-0.042595	1.0239905510926655	1.05	1.1
YBR043C	0.04518	0.03568	0.03994	0.009025	0.00982	0.032775	1.0413999759392878	1.0	1.05
YBR044C	0.020155000000000003	0.012839999999999999	0.009615000000000002	-0.017555	-0.0458	-0.008805	1.0185015623227436	0.9	0.95
YBR045C	0.09103	-0.017925000000000003	0.015780000000000002	-0.01969	-0.03881	-0.070235	1.099383872055124	1.05	1.05
YBR046C	-0.08432500000000001	-0.098685	-0.018914999999999998	0.00571	-0.05636000000000001	0.037755	1.0564483603364043	1.05	1.2
YBR047W	0.020115	0.017795000000000002	-0.033595	0.009384999999999998	-0.026155	-0.114825	1.0384488220505435	1.0	1.05
YBR048W	-0.086775	-0.11704	-0.059879999999999996	-0.01966	-0.051495	-0.022254999999999997	0.8802726578038769	0.8	0.8500000000000001
YBR050C	0.081915	-0.01755	-0.023145	-0.013725	-0.01136	-0.055785	1.1441584852588254	1.0	1.2
YBR051W	0.04342	0.010360000000000001	0.050519999999999995	0.00865	0.028200000000000003	0.005875000000000002	1.2263664629928028	1.35	1.7000000000000002
YBR052C	-0.0009350000000000001	-0.011755	0.025854999999999996	0.012395	-0.04843	0.030805	1.1123262306124313	1.15	1.25
YBR053C	-0.031805	0.002235000000000001	0.035769999999999996	0.03835	0.040405	0.077865	1.0906481991259502	1.2	1.15
YBR054W	0.010265	0.016900000000000002	0.023115000000000004	0.07501	-0.00698	0.01492	1.000437298859261	1.15	1.2000000000000002
YBR056W	-0.06129999999999999	-0.103375	-0.04039	-0.086645	-0.0591	-0.090365	0.935764304534018	1.05	0.9500000000000001
YBR057C	0.008095	-0.011975	0.051815	-0.012094999999999998	-0.027585000000000002	-0.09189	0.9161229807423492	0.8500000000000001	0.9
YBR058C	0.04638	0.009410000000000002	0.040780000000000004	-0.011880000000000002	-0.02958	-0.088895	1.0334190235985838	1.1	1.0
YBR059C	-0.04381	-0.020765000000000002	-0.02264	-0.060645000000000004	-0.034519999999999995	-0.09543499999999999	0.8291687641447945	0.8	0.95
YBR061C	-0.0728	-0.047607500000000004	-0.012842500000000007	-0.004712500000000008	-0.041125	0.019627500000000003	0.9608755646608489	0.875	0.75
YBR062C	0.01507	0.03233	0.077665	0.02044	0.02468	-0.024184999999999998	1.1977229863987269	1.25	1.2000000000000002
YBR063C	0.023765	-0.0007550000000000005	-0.02379	-0.026395000000000002	-0.003165	0.0015300000000000001	1.3188252620196992	1.6	1.35
YBR064W	-0.092975	0.02907	-0.05341	-0.0101	-0.006634999999999999	-0.03559	1.2672404344420478	1.35	1.2000000000000002
YBR065C	0.02566	-0.05346000000000001	-0.012284999999999999	-0.031445	0.02656	0.03579	1.166304422963527	1.15	1.25
YBR066C	-0.063265	0.04952	0.013595	0.091945	0.007094999999999997	0.09242	1.078004658590161	1.4	1.2
YBR067C	0.060115	0.12156	-0.0043349999999999994	0.06503500000000001	-0.052515	-0.001724999999999999	1.0195272797482522	1.35	1.1
YBR068C	0.021230000000000002	0.00895	0.008385000000000004	0.016644999999999997	-0.020125000000000004	-0.00383	1.1730848021779288	1.2	1.05
YBR069C	-0.05788	0.01614	-0.0035649999999999987	0.056675	0.005745	0.08083	1.0169530745314301	1.35	1.15
YBR071W	0.076595	-0.021855	0.017085	-0.04265	0.00944	-0.01661	0.9742548176691135	1.05	1.0
YBR072W	0.014939999999999998	0.030359999999999998	0.02827	0.00481	-0.01701	-0.054240000000000003	1.1372498118131467	1.25	1.4
YBR073W	-0.057615	0.010939999999999998	-0.029099999999999997	-0.014899999999999997	-0.05322	0.027164999999999998	1.1156053120995382	1.05	1.1
YBR074W	0.005056249999999998	0.048363750000000004	-0.04695875	0.023395000000000003	-0.028623749999999996	0.02155625	1.1374491470694215	1.3875	1.2125
YBR076W	-0.035699999999999996	-0.063125	6.0000000000001025e-05	0.0006250000000000006	-0.008964999999999994	0.03732	0.9408785619660274	1.1	0.95
YBR077C	-0.03252	-0.052790000000000004	0.0018799999999999997	0.008145	0.060864999999999995	0.018985000000000002	1.1692364436904201	1.55	1.4
YBR078W	0.01712	-0.036835	0.0025650000000000004	-0.057335	0.05008	-0.072115	1.3078221073040177	1.4	1.25
YBR082C	0.030565	-0.12269	0.033685	-0.05015000000000001	-0.11990250000000001	-0.2492025	1.0424301563227933	1.05	1.275
YBR083W	0.04023	0.10601000000000001	-0.050225	-0.067065	-0.034445	0.037645	1.0607908026747879	1.05	1.15
YBR084C-A	-0.029765000000000003	-0.209785	-0.00989	-0.16161	-0.121165	-0.20364	0.8486365293579163	0.75	0.7
YBR084W	0.050905000000000006	0.091685	0.028184999999999998	0.020869999999999996	0.08205	0.08745	1.0568325211998946	1.15	1.0
YBR085W	-0.023535000000000007	-0.0006750000000000003	0.00859	0.0003500000000000005	0.014924999999999999	-0.0061400000000000005	1.192389108215161	1.1	1.15
YBR086C	-0.06257	0.014509999999999999	-0.042215	-0.061935000000000004	-0.07733999999999999	-0.030579999999999996	1.045845954627796	1.05	1.1
YBR089C-A	0.080645	0.07206	-0.012775	-0.012679999999999997	0.05167	0.068275	1.2916657749622142	1.35	1.4
YBR090C	0.04234	0.042495000000000005	0.0298	0.023395000000000003	-0.020195	0.00774	1.0288822516552396	1.3	1.05
YBR092C	0.02366	0.00966	-0.014275	0.0224	0.012735	0.0024349999999999997	1.0727585285472974	1.1	1.05
YBR093C	0.050839999999999996	-0.016854999999999995	0.014215	0.06335	0.089125	0.09604000000000001	0.6528534653328906	0.55	0.6499999999999999
YBR094W	-0.01871	0.036699999999999997	0.004395	0.013435	-0.0012199999999999989	-0.0018449999999999994	1.0616872994880135	1.1	1.05
YBR095C	0.083745	0.30703	-0.020525	0.0798225	-0.002977499999999994	0.152165	0.9558356055860769	0.85	0.8500000000000001
YBR098W	0.03202	0.03435	-0.011759999999999998	-0.026135	-0.006655000000000001	-0.029345000000000003	1.0206665684471699	1.0750000000000002	1.05
YBR099C	0.066745	0.016374999999999997	-0.01604	-0.049264999999999996	0.0548	0.025390000000000003	0.9621020771319464	1.1	0.95
YBR101C	-0.00863	0.04002	-0.04858	0.06255999999999999	0.056975	0.074625	0.9790757954246898	1.15	1.0
YBR103W	-0.004789999999999999	0.011524999999999994	-0.075505	0.056105	-0.022045000000000002	0.019445000000000004	0.7899257744079151	0.7	0.7
YBR104W	-0.02214	-0.0040399999999999985	0.0008399999999999999	-0.004925	-0.04379	-0.0164	0.9315470251619977	0.9	0.9
YBR105C	-0.032375	-0.04657	-0.037455	-0.09207	-0.007895000000000001	0.050910000000000004	1.2690336388432746	1.45	1.4
YBR106W	-0.11666	-0.030279999999999998	-0.121275	-0.05885	-0.126255	-0.051585	0.5111585967902168	0.2	0.25
YBR107C	0.03644	-0.0335	-0.014749999999999997	-0.05459	0.02729	-0.00671	1.0598165429265685	1.05	1.1
YBR108W	0.07806500000000001	0.12251000000000001	0.015785	0.09305	0.019015000000000004	0.06342	1.204382067391188	1.35	1.55
YBR111C	-0.125075	-0.08501	-0.05273	0.0015500000000000002	-0.017875	0.050034999999999996	1.0546378861271144	1.05	1.2
YBR113W	-0.11327999999999999	-0.043615	-0.099895	-0.002749999999999999	0.0055650000000000005	0.06549	0.9585089581654338	1.1	1.1
YBR114W	0.06105000000000001	0.129725	0.030194999999999993	0.057675000000000004	-0.06434000000000001	0.004604999999999998	1.0433543907086293	1.1	1.05
YBR115C	0.0673125	0.22279	0.037442500000000004	0.03869	-0.012917500000000005	0.14701	0.5533615135054283	0.30000000000000004	0.375
YBR116C	0.099025	0.034065	0.08653999999999999	0.026615	0.03941	0.006624999999999999	1.0153916267067054	1.1	1.0
YBR118W	0.034	0.21855	-0.041435	0.120645	-0.017505	0.220145	1.118677418057563	1.05	1.0
YBR119W	-0.07082	-0.15486	-0.04627	-0.12662	0.023995000000000002	-0.048100000000000004	0.973487636456583	1.0	0.9
YBR121C	0.062275	0.037579999999999995	0.07524499999999999	0.0034800000000000005	0.030860000000000002	0.0075250000000000004	0.96455681221594	1.0	0.95
YBR122C	-0.0064150000000000006	-0.07328499999999999	-0.06012000000000001	-0.077735	0.063055	-0.017465	1.119936608055434	1.05	1.05
YBR125C	-0.10452	-0.104895	-0.08094000000000001	-0.07815	-0.059775	-0.07611	1.0737661187675336	1.15	1.05
YBR126C	-0.13655	-0.19802999999999998	-0.0444	-0.17276	-0.101895	-0.364925	0.8024704247825433	0.6	0.6
YBR128C	-0.087765	0.009595	-0.038860000000000006	-0.03048	-0.06676	-0.017465	1.037095764563769	1.0	1.2000000000000002
YBR129C	0.02381	0.025085000000000003	-0.0006399999999999982	0.039540000000000006	-0.0015949999999999992	0.013819999999999999	1.0453945766094392	1.0	1.05
YBR130C	-0.091075	-0.0231	0.015105	-0.0018850000000000013	-0.005945	0.058605000000000004	1.0920087719387042	1.05	1.0
YBR131W	0.139545	0.12298999999999999	0.029845000000000003	0.042730000000000004	0.082905	0.037434999999999996	0.9214381942168217	0.95	0.95
YBR132C	-0.023815	-0.003045000000000001	-0.012005	0.026654999999999998	-0.0056799999999999976	0.04281	1.130207283643709	1.05	1.05
YBR134W	-0.074825	-0.015579999999999997	0.029934999999999996	-0.02499	0.060895	0.046380000000000005	1.1204119525485101	0.9	0.95
YBR137W	0.120895	0.31728	0.03372	0.16161	0.08574	0.1285	1.1613383442735428	1.15	1.15
YBR138C	0.024065000000000003	-0.025379999999999996	0.046465	-0.08185500000000001	0.0010549999999999995	-0.058120000000000005	1.1319459994050387	1.15	1.05
YBR139W	-0.088495	-0.08507	-0.10408	-0.09895499999999999	-0.00286	0.053849999999999995	0.9426485309828923	1.0	0.95
YBR141C	0.040855	-0.018019999999999998	0.06144500000000001	-0.036095	-0.0058	-0.035335	1.0708310027730734	0.8500000000000001	0.95
YBR144C	0.05469	0.024885	-0.018729999999999997	0.052855	0.067795	0.09585	1.0682709156094392	1.1	1.15
YBR145W	0.160065	0.270735	0.058620000000000005	0.14878000000000002	0.13475499999999999	0.22240500000000002	1.2536402925037855	1.2999999999999998	1.25
YBR146W	-0.10561000000000001	0.012584999999999999	-0.08276499999999999	-0.028274999999999998	-0.08155000000000001	-0.074745	0.9694994222523047	0.9	0.8500000000000001
YBR147W	-0.178695	-0.179055	-0.016055	0.00474	-0.070265	-0.08073	0.980634875006549	0.9	0.95
YBR148W	-0.08317	0.003675000000000001	-0.018045	0.046424999999999994	0.060035	0.10716999999999999	1.079703564136345	1.2000000000000002	1.05
YBR149W	0.063465	0.09231	0.026615	-0.016665	0.025675000000000003	0.05602	1.0113236278399231	1.05	1.0
YBR150C	0.076315	0.036254999999999996	0.0021650000000000003	-0.008804999999999997	0.002095	0.001224999999999997	1.1106485336495968	1.1	1.05
YBR151W	0.11363999999999999	0.055115	0.06989000000000001	0.01349	0.021885	-0.043754999999999995	0.9877507000231216	1.1	1.0
YBR156C	-0.10102	0.028525000000000002	0.004540000000000002	0.036925	0.057690000000000005	0.01981	0.9678973694357529	1.1	0.95
YBR157C	-0.00298	0.010079999999999999	0.007725000000000001	-0.021734999999999997	-0.0028650000000000004	-0.0031850000000000003	1.1262053674557575	1.05	1.2
YBR158W	-0.080485	0.036515	-0.0035350000000000034	0.060215	0.004619999999999999	0.00426	1.119820657939636	1.05	1.1
YBR159W	-0.014755000000000004	-0.0075699999999999995	0.044270000000000004	0.040889999999999996	0.0020799999999999985	0.01836	1.3239886872166693	1.15	1.25
YBR161W	-0.013455	0.01674	0.012345000000000002	-0.040635000000000004	0.05702	0.031204999999999997	1.054973700590161	1.15	1.0
YBR162C	-0.035525	-0.01868	-0.0385	-0.022170000000000002	-0.009335	-0.027069999999999997	1.1519953119715127	1.35	1.3
YBR162W-A	0.05453	0.001975000000000001	-0.01923	-0.051375000000000004	-0.022255	-0.07591	1.0272601647908024	1.0	1.1
YBR164C	0.06488	-0.021985	0.0259	-0.073995	0.05241	-0.07066	0.9669234776112566	0.95	1.0
YBR165W	-0.0212325	-0.007402499999999999	-0.027507499999999997	0.05718	0.009697499999999998	0.0062349999999999975	1.1017190802577304	1.15	1.15
YBR166C	-0.029915	-0.06445000000000001	-0.08067	-0.12927	-0.030825	0.00557	0.9664535821175717	0.95	1.0
YBR168W	-0.045475	0.069265	0.0019249999999999962	0.07507	0.02884	0.114335	0.9130688880632294	1.0	0.9
YBR169C	0.09715499999999999	0.10122999999999999	-0.0029649999999999998	0.049595	0.059995	-0.0076	1.1251027345757065	1.35	1.2000000000000002
YBR170C	0.020025	0.087925	-0.047735	0.14543499999999998	-0.070115	0.04976	0.7053485702681517	0.6	0.6499999999999999
YBR171W	0.02454	0.07090500000000001	0.07355	0.02379	-0.015050000000000001	-0.063915	1.0790951758047955	0.8500000000000001	0.9
YBR172C	-0.061154999999999994	-0.048055	-0.066785	-0.04075	-0.008305	0.012895	1.1177633576976063	1.1	1.15
YBR174C	-0.070635	-0.158895	-0.044414999999999996	-0.08201	-0.030350000000000002	-0.0457	1.0345621338184017	1.0	1.05
YBR175W	-0.06673000000000001	-0.15378	-0.026325	-0.007689999999999999	-0.034820000000000004	-0.010975	1.0273423643960973	1.15	1.1
YBR176W	0.00394	0.05904	-0.056709999999999997	-0.002250000000000002	-0.014900000000000004	0.035205	1.1457135311024338	1.1	1.1
YBR177C	0.092015	0.02104	0.059435	0.003084999999999999	0.06631000000000001	0.05871	1.1627763946654746	1.2	1.15
YBR178W	-0.03244	-0.03284	0.038475	-0.002685	-0.004964999999999999	-0.03309	1.127925889976875	1.2999999999999998	1.15
YBR180W	0.04415	-0.05498	-0.033525	0.023329999999999997	-0.0621	-0.11649	1.116816640110586	1.45	1.15
YBR181C	-0.01422	-0.01012	-0.026695	-0.07160000000000001	-0.09708	-0.054315	0.7594764766304052	0.6	0.7
YBR182C	0.04637	-0.022525000000000003	-0.003855	-0.053775	-0.015725	-0.067855	1.0263320072132827	1.2	1.1
YBR183W	-0.06375	-0.074015	0.04665	0.045384999999999995	0.05568	-0.045885	1.080930250042952	1.15	1.2000000000000002
YBR184W	-0.09261499999999999	-0.035185	-0.022080000000000002	-0.004795000000000001	-0.03213	0.017575	1.0196546474881574	0.95	1.1
YBR185C	0.077875	0.13853500000000002	0.08759499999999999	0.08110999999999999	0.084575	0.08516	1.028026298259625	1.0	1.1
YBR186W	0.01882	-0.004189999999999999	-0.001575	-0.03487	0.04714	-0.034120000000000004	1.152169091066313	1.2000000000000002	1.2999999999999998
YBR187W	0.010679999999999999	-0.02083	0.019295	0.016399999999999998	-0.03893	-0.04224	1.079248069604299	1.05	1.1
YBR188C	-0.04412	0.028470000000000002	-0.05154	0.055670000000000004	-0.021249999999999998	0.007469999999999999	1.140121910636973	1.2999999999999998	1.5
YBR189W	0.063675	-0.01109	0.04591	-0.06058499999999999	-0.052425	-0.184285	0.43715721842436317	0.25	0.35
YBR194W	-0.044425	0.316695	-0.037345	0.29546	-0.07488500000000001	-0.022745	0.8186965917683695	0.6499999999999999	0.75
YBR195C	0.024089999999999997	-0.062505	0.049975000000000006	0.012525	0.006814999999999998	0.04917500000000001	1.0517608203994686	1.45	1.05
YBR197C	-0.099765	0.00926	-0.086545	0.00964	-0.022969999999999997	0.09223	1.1181228506377117	1.4	1.2
YBR199W	0.07067	-0.02106	0.018405	-0.03793	-0.033299999999999996	-0.08076	1.0062223398747532	1.4	1.0
YBR200W	-0.27462	-0.30511	-0.16495	0.01167	-0.12369	-0.1333	0.6964040255172652	0.5	0.75
YBR201W	0.033445	0.103435	-0.023305000000000003	0.072395	0.013345	0.050425000000000005	1.2215568415848241	1.2999999999999998	1.4
YBR203W	-0.031314999999999996	0.012069999999999999	-0.013009999999999999	-0.00757	-0.009049999999999999	0.019669999999999997	1.3574809695774384	1.35	1.6
YBR204C	-0.24311	-0.150835	-0.009995	-0.014085	-0.20003500000000002	-0.06341	1.0223941493592608	1.1	1.1
YBR205W	-0.01824	-0.048865	-0.002615	-0.0729	-0.0036900000000000006	-0.040745	1.1201374669457673	1.2000000000000002	1.05
YBR206W	0.093865	0.04009	0.052715	0.034585	0.04122	-0.01302	1.0261462169013509	1.05	1.0
YBR207W	0.0737	-0.011995	0.08877	0.041165	0.12123500000000001	-0.005845000000000003	1.0900596581176372	1.1	1.1
YBR208C	-0.089645	-0.046625	0.028335000000000006	0.0063750000000000005	-0.038639999999999994	0.039420000000000004	1.0288849493979653	1.1	1.05
YBR209W	0.02123	0.112795	0.118455	0.016345000000000012	0.039779999999999996	0.047720000000000005	1.0397862462440632	0.95	0.9
YBR210W	-0.076895	0.021045	-0.035665	0.0008300000000000009	-0.083685	0.070275	1.0540156079686076	1.2000000000000002	1.05
YBR212W	-0.033515	0.087845	0.03062	0.0925	0.084135	0.138345	1.0310668748551808	1.35	1.1
YBR213W	0.011064999999999998	-0.008834999999999996	0.004370000000000001	-0.026395000000000002	-0.024625	-0.06398000000000001	1.2511672384420476	1.25	1.65
YBR214W	-0.01688	0.03329	-0.00811	-0.026355000000000003	0.01903	-0.0462	1.190182605036373	1.2	1.3
YBR215W	-0.072395	-0.008274999999999998	-0.039805	-0.066965	-0.004615000000000001	0.06708	1.210099115746642	1.4500000000000002	1.6
YBR216C	-0.036414999999999996	0.033894999999999995	-0.028305	0.043295	0.016915	0.034914999999999995	1.1541136533840093	1.35	1.1
YBR217W	0.006249999999999999	-0.013395	-0.04456	-0.074265	0.0331	-0.012775	0.9841746997903338	1.05	1.05
YBR218C	0.03196	0.082765	0.00946	0.043455	0.021410000000000005	0.10628499999999999	1.060955704652312	1.2	1.05
YBR219C	-0.023100000000000002	-0.1154	-0.01014	-0.011340000000000001	-0.04786	-0.10375	1.040682032373589	1.05	1.05
YBR220C	-0.15982	-0.171545	-0.039205000000000004	-0.030279999999999998	-0.02413	-0.113175	1.010582181386154	1.05	1.05
YBR221C	0.10161	0.14459	0.050415	0.037720000000000004	0.07466	0.14017000000000002	0.8973282035223284	1.0	0.9
YBR222C	-0.028445	0.07922000000000001	-0.0774	-0.024739999999999998	-0.0648	0.012050000000000002	0.9061090876824611	1.1	1.0
YBR223C	0.09461	0.02047	0.05974000000000001	0.031310000000000004	-0.038849999999999996	-0.03087	0.9546639176107732	1.0	0.95
YBR224W	-0.08488	-0.154775	0.034304999999999995	-0.0005800000000000007	-0.05466	-0.13567	0.9288948419333664	0.8500000000000001	0.8
YBR225W	-0.101565	-0.117155	-0.022579999999999996	0.01425	0.00798	-0.03098	1.013193402662552	1.1	1.1
YBR226C	-0.030945	0.010375	0.02229	0.041135	-0.02739	0.040525000000000005	1.096389578966697	1.25	1.25
YBR227C	0.00488	-0.007645000000000001	-0.03173	-0.05198	-0.007965	-0.043665	1.1160095018180556	0.95	1.1
YBR228W	0.039994999999999996	0.009390000000000003	0.038274999999999997	-0.01788	0.060524999999999995	0.020925	1.0874158602842257	1.25	1.6
YBR229C	0.026815	-0.04049	-0.024534999999999998	-0.08979	-0.03934	-0.05417	1.1217717919088384	0.95	1.0
YBR230C	0.004639999999999998	-0.08218500000000001	-0.02232	-0.07427500000000001	-0.071065	-0.06665499999999999	1.1202498908772192	1.3	1.25
YBR231C	-0.01123	-0.023305	0.010294999999999999	0.033905000000000005	-0.020630000000000003	-0.017605000000000003	0.7931536615295445	0.45	0.4
YBR232C	-0.0213	-0.01345	-0.021544999999999998	-0.031595	-0.040415	0.03225	1.0653072745891814	1.1	1.1
YBR233W	-0.0023800000000000006	-0.008875000000000001	-0.00732	-0.023115	0.070405	0.00743	1.045752776290326	1.15	1.1
YBR235W	0.078055	-0.07289999999999999	-0.019629999999999998	-0.05084	0.020890000000000002	-0.070045	1.0556994944581537	1.05	1.1
YBR238C	0.096235	0.16175	0.144385	0.20598499999999997	0.062299999999999994	0.034915	0.9520491534371904	0.9	0.95
YBR239C	0.023415000000000002	0.04714	-0.039275000000000004	-0.02311	7.500000000000003e-05	0.015235	1.16335234714873	1.15	1.05
YBR240C	-0.071865	-0.037075000000000004	-0.01396	0.02422	0.019015	0.036135	1.149741957226349	1.1	1.1
YBR241C	-0.02126	-0.021554999999999998	-0.056555	-0.007450000000000001	0.006595	-0.024775	1.1217549043635495	1.1	1.2
YBR242W	0.06139	-0.023289999999999998	0.03419	0.021665000000000004	0.008985	-0.02106	1.3275717071026887	1.45	1.9
YBR244W	0.048985	-0.079955	0.01356	-0.025689999999999998	-0.048515	-0.029155	1.0793130520635978	1.05	1.15
YBR245C	0.039235	-0.06675	0.026375	-0.08887500000000001	0.010419999999999999	-0.12295	0.9415691121976106	0.8	0.95
YBR246W	-0.007780000000000002	-0.00047000000000000037	-0.02474	-0.009025	-0.093645	-0.01814	1.0637209485090273	0.9	1.15
YBR248C	0.025295	0.228995	0.031125	-0.028025	0.06848	0.08561	0.5778583585588943	0.3	0.4
YBR249C	-0.03585	-0.01414	0.03923	0.008885	-0.010155	0.005585	1.0067763543494186	1.05	1.1
YBR250W	-0.005860000000000004	-0.02556	-0.056795	-0.044785000000000005	0.051925	-0.027135	1.0547035649689018	1.1	1.1
YBR255W	0.03961	-0.044925	0.027525	-0.120935	0.048745	-0.090055	1.1334801127813254	0.95	1.1
YBR258C	0.010225000000000001	0.079365	0.033235	0.070075	-0.050375	0.052245	1.270726622377385	1.1	1.05
YBR259W	0.030944999999999997	-0.062345000000000005	0.017275	0.005209999999999999	0.03807	-0.0036300000000000013	1.0542915677093396	1.05	1.0
YBR260C	-0.014915000000000005	-0.01979	-0.0845	0.0006299999999999995	-0.02357	-0.01817	1.1481279312475894	1.2000000000000002	1.25
YBR261C	-0.07538	-0.062419999999999996	-0.028745	-0.06329	-0.033604999999999996	-0.06939500000000001	0.7588996429127701	0.65	0.7
YBR262C	0.021214999999999998	-0.02993	-0.006580000000000001	-0.031705	-0.07504999999999999	-0.082175	1.0471475135454384	0.95	0.95
YBR263W	0.00844	-0.029655	0.072005	-0.008139999999999998	-0.0316	-0.017755	1.0802324812855728	1.25	1.1
YBR264C	0.09949	0.0024950000000000007	0.006635	-0.00508	0.08153	0.0010000000000000009	0.9670487845848379	1.2	1.05
YBR266C	0.06625	-0.008405	-0.005435000000000002	-0.040459999999999996	-0.07774500000000001	-0.048935	0.7062492249939909	0.55	0.6
YBR267W	0.030309999999999997	-0.04352	0.06851499999999999	-0.036989999999999995	-0.064005	-0.08580499999999999	0.5148915595069619	0.4	0.5
YBR269C	-0.114535	0.07468	-0.03163	0.06298000000000001	0.038040000000000004	0.08356	1.085085576047248	1.5	1.15
YBR270C	0.08343	0.09443499999999999	0.02366	0.04864	0.019004999999999998	0.03324	1.1259399252498565	1.2000000000000002	1.2999999999999998
YBR271W	0.027264999999999998	0.018265	0.0402	0.055965	0.028535	0.027135	1.0254090132319695	0.9500000000000001	1.2000000000000002
YBR272C	0.017320000000000002	-0.031740000000000004	-0.00115	-0.0009899999999999996	-0.017775000000000003	0.0014949999999999998	1.1347957936808224	1.2999999999999998	1.1
YBR273C	-0.031085	-0.13997	-0.059844999999999995	-0.035805	0.02224	-0.06199	1.2002907090846144	1.35	1.35
YBR274W	-0.030310000000000004	-0.022205000000000003	-0.01688	-0.02726	-0.044664999999999996	-0.0598	1.2009524916096967	1.35	1.35
YBR275C	-0.009200000000000003	-0.06541	0.06104	-0.017025000000000002	0.09090999999999999	-0.02268	1.0061643836116236	1.05	0.95
YBR276C	-0.066275	-0.03833	0.022025000000000003	0.04997	0.03904	0.054855	0.9953618015099623	1.3	1.1
YBR277C	-0.12057999999999999	0.067285	-0.022225	0.1152	0.055654999999999996	0.095135	1.0302919437891664	1.05	1.05
YBR278W	-0.00321	0.15007500000000001	0.04751	0.122455	0.005400000000000002	0.055175	1.0201350764274482	1.15	1.05
YBR280C	0.006759999999999999	-0.030969999999999998	0.021185	-0.035595	0.019155000000000002	0.00966	1.0069821357950315	1.1	1.1
YBR281C	-0.04498	0.11809	0.0011600000000000013	0.04934	-0.04877	0.030744999999999998	1.0552167087720143	1.2000000000000002	1.1
YBR283C	0.06298	0.07133	0.12530000000000002	0.144045	-0.045515	0.020229999999999998	1.1598565693784573	1.2	1.2000000000000002
YBR284W	-0.09859499999999999	0.028935	-0.0018699999999999997	0.08138000000000001	-0.08606	0.020354999999999998	1.1909112898897354	1.2	1.2
