orf	hom | growth (pooled culture, barseq) | aflatoxin B1 [50 uM] | SC + DMSO [0.5%] | St John N~Fasullo M, 2020	hom | growth (pooled culture, barseq) | aflatoxin B1 [50 uM], expression of human CYP1A2 | SC - Ura + DMSO [0.5%] | St John N~Fasullo M, 2020	hom | growth (pooled culture, barseq) | aflatoxin B1 [50 uM], expression of human CYP1A2, expression of human NAT2 | SC - Ura + DMSO [0.5%] | St John N~Fasullo M, 2020
YDL187C	-0.5529893409912676	0.8982520795348984	-2.5367460205364134
YDL188C	-0.5323470680460347	0.027978735441808816	0.08608308640112562
YDL189W	0.07503511154357015	0.8449470960650248	-2.434869024094392
YDL190C	0.5111932136184117	0.876635073575241	0.08608308640112562
YDL191W	-2.3051237779245715	0.9290108768676755	0.08608308640112562
YDL192W	4.029994787218023	-0.01308545789455726	0.08608308640112562
YDL194W	0.3138825493882719	-0.01308545789455726	0.08608308640112562
YDL197C	1.3565073388201918	-0.01308545789455726	0.08608308640112562
YDL198C	0.2841379532698843	-0.01308545789455726	0.08608308640112562
YDL199C	0.11304045664840101	1.121665843120951	-0.5616458630356685
YDL200C	0.1404857851158502	0.9950004293368965	-1.255172878854262
YDL201W	-0.1431891557504904	1.0196063247781977	-0.32676020279774254
YDL202W	-0.4510324851856563	-0.01308545789455726	0.08608308640112562
YDL203C	-0.23843868415105385	-1.3766536129251399	0.08608308640112562
YDL204W	-0.09848811547839052	0.777479898440907	0.3438459638908783
YDL206W	-0.35276184181205267	0.9651026995925645	-2.766259965678602
YDL210W	0.032538429048230316	1.1830157229018474	0.08608308640112562
YDL211C	-1.5269083683930362	-0.01308545789455726	0.08608308640112562
YDL213C	1.3565073388201918	-0.01308545789455726	0.08608308640112562
YDL214C	1.3565073388201918	-0.01308545789455726	0.08608308640112562
YDL215C	0.55578246187922	0.8748133444729812	-0.4822386797672457
YDL216C	-0.15497433912500483	2.886163126594778	-0.7803343582463101
YDL218W	0.14132833786851395	0.8041365598750477	-0.4206122713016539
YDL219W	1.3565073388201918	-0.01308545789455726	0.08608308640112562
YDL222C	1.3565073388201918	-0.01308545789455726	0.08608308640112562
YDL223C	0.4965530202436864	-1.317693288809108	0.08608308640112562
YDL224C	0.2640177452275832	0.952322183767141	-2.8872841219874115
YDL225W	-1.6304956577807665	1.1033458227502615	0.08608308640112562
YDL226C	-0.26510779522981	0.7996569690632997	-1.9426486751893572
YDL227C	-0.05575057645837981	-0.01308545789455726	-0.4414395703629895
YDL229W	-0.05191567433817989	1.9614573348296347	-2.7619798616820455
YDL230W	1.3565073388201918	-0.01308545789455726	0.08608308640112562
YDL231C	0.02752289001630509	0.9870677552470435	-0.41069391716284925
YDL232W	1.3565073388201918	-0.01308545789455726	0.08608308640112562
YDL233W	1.3565073388201918	-0.01308545789455726	0.08608308640112562
YDL234C	1.3565073388201918	-0.01308545789455726	0.08608308640112562
YDL236W	3.7163397885426024	-0.01308545789455726	0.08608308640112562
YDL237W	0.1539840580272418	0.9347289356752836	-0.4993745513678575
YDL238C	1.3565073388201918	-0.01308545789455726	0.08608308640112562
YDL239C	-2.5724405938611676	2.61001680347726	0.08608308640112562
YDL240W	-0.0859647787675179	0.8919374043468341	-0.14057024465670628
YDL241W	0.07957723432011503	-0.01308545789455726	0.08608308640112562
YDL242W	0.08361922803760771	1.7001131191553362	-0.4250919421101863
YDL243C	0.05445162447709561	-0.01308545789455726	-0.4065787227578982
YDR001C	-0.6720603940009026	0.652842868064127	-0.3370109555990856
YDR003W	1.3565073388201918	-0.01308545789455726	0.08608308640112562
YDR004W	-1.2857505225713866	-0.2876106619166663	-0.8975671699364245
YDR005C	-0.39847409741113593	-0.01308545789455726	-2.527492438894524
YDR006C	0.11884122664010317	0.9681304768902472	1.5294755545490564
YDR007W	-0.3968969084575532	-0.01308545789455726	0.08608308640112562
YDR008C	-4.238798601866746	-0.01308545789455726	0.08608308640112562
YDR009W	-0.20133365481844812	0.7530116133831115	-0.3407788285048663
YDR010C	0.18665365921963628	0.8560040207643863	-0.39363161803559854
YDR011W	-0.00946312234200658	0.7885975498971478	-2.246654110457646
YDR014W	-0.13309273556899576	-0.01308545789455726	-2.1360222879578608
YDR015C	0.44127117351603856	2.249993394493042	-0.4550390462812115
YDR017C	0.5333075365768897	-0.6798440022460642	0.08608308640112562
YDR018C	0.2025809489987142	-0.01308545789455726	-2.378643546488728
YDR019C	1.3565073388201918	-0.01308545789455726	0.08608308640112562
YDR020C	-0.5533926634815328	-0.01308545789455726	0.25109879505803984
YDR022C	0.09141222786984698	1.8711072116299083	-0.29931542383835164
YDR024W	-0.14608218307301996	0.4606184661794347	-0.5263424758119041
YDR025W	-0.47291568713978915	-0.01308545789455726	-1.9426486751893572
YDR026C	-0.19331654355484498	2.4655038199620174	-2.0778869656033123
YDR027C	-1.3407857034812436	-0.01308545789455726	0.08608308640112562
YDR028C	-0.032989246944401515	-0.01308545789455726	-2.137259204060592
YDR029W	-0.045126158271095625	0.9080752744024096	-2.465017513821941
YDR030C	2.7209935407587493	-0.01308545789455726	0.08608308640112562
YDR031W	0.34666776066411076	1.6771261961693167	-0.34009131008014176
YDR032C	-0.37694864878789713	0.967804172973752	-0.32610683706584165
YDR033W	0.3940108392855923	0.36957317103370024	-1.8164860458572112
YDR034C	1.3565073388201918	-0.01308545789455726	0.08608308640112562
YDR035W	-0.31505858546864735	-0.01308545789455726	-0.2524671474198638
YDR036C	-0.14888297590319433	-0.01308545789455726	-2.2912771556897717
YDR042C	-0.22291183477943818	-0.01308545789455726	0.08608308640112562
YDR043C	0.44664487183143886	-1.6219403370083	0.08608308640112562
YDR046C	0.4901672651452907	3.55238754319002	-1.621875516985981
YDR048C	1.0836018235225295	-0.01308545789455726	0.08608308640112562
YDR049W	-0.5664073975324294	-0.01308545789455726	0.08608308640112562
YDR051C	-0.2558125572422884	2.6727857030038864	-0.13212362105053563
YDR055W	0.24559276264622582	-0.01308545789455726	-0.1613738643271568
YDR056C	-0.16839162457193943	1.3451066355939454	-0.18429570037701345
YDR057W	0.39016608363889915	0.6560642803655408	-0.27114666775162394
YDR058C	0.22993367447056623	-0.01308545789455726	0.08608308640112562
YDR059C	-0.2605520289103468	0.9119971561829124	-0.28057934819518876
YDR061W	-0.5524279382513719	1.051402344822289	-0.36176940667257546
YDR063W	0.049970901151301796	0.7614786281026896	1.2369012154206827
YDR065W	-0.4651701717300937	-0.01308545789455726	0.08608308640112562
YDR066C	-0.6090040671113739	1.1678464859447466	0.08608308640112562
YDR067C	-0.03393005018574679	0.7429751640801401	0.08608308640112562
YDR068W	1.3565073388201918	-0.01308545789455726	0.08608308640112562
YDR069C	1.0026903798239357	-0.01308545789455726	0.08608308640112562
YDR070C	-0.8841814656080967	-0.05798729252839413	0.5148626894573577
YDR071C	0.4201142951730659	3.7773735682663183	2.1016786459334154
YDR072C	-0.09619951347546402	-0.01308545789455726	-0.22205607001763034
YDR073W	-0.7303137119142745	1.0056026303259487	-0.11308677127160541
YDR074W	0.1301712935057058	-0.01308545789455726	0.08608308640112562
YDR075W	-0.8486592901336306	-0.6884689334990793	0.08608308640112562
YDR076W	-1.9824585983077947	2.330282784752006	-0.2835221763955282
YDR077W	0.2022114298627625	0.952265541338317	2.071634860857452
YDR078C	-0.7922246389995106	0.1789270422564664	1.5762206025486547
YDR079W	0.024552608901845643	-0.01308545789455726	0.9893125392393937
YDR080W	0.0275055246167392	-1.8565426403164118	0.08608308640112562
YDR083W	-0.4968576048595416	-0.01308545789455726	0.08608308640112562
YDR084C	0.22278542246387067	0.8290861287942642	0.08608308640112562
YDR085C	0.45866174250386055	0.8673929166501536	-2.622313736632707
YDR089W	0.06238348065452397	0.7135004513987009	-0.2545007921552688
YDR090C	1.3565073388201918	-0.01308545789455726	0.08608308640112562
YDR092W	-6.450508376175618	-0.01308545789455726	-0.8777917893622512
YDR093W	0.011608444347452203	0.7867379602904543	0.014723789313602471
YDR094W	0.2043076192990599	0.7644143000942789	-0.19361367213978192
YDR095C	-0.43122416212830733	0.7684394552753143	-2.2912771556897717
YDR096W	-0.479171042837932	0.7584711775174449	-1.4563572265145162
YDR097C	0.06078194820731352	0.8916749052677718	-0.017471737633593026
YDR098C	0.1330203928140736	0.8815572725730081	-0.2638333150105906
YDR099W	0.1661546521189117	-0.01308545789455726	-1.92375388528163
YDR100W	-0.17224274607828532	1.4832535446523387	1.0487135432539856
YDR101C	0.049039021761362246	0.8035514868770421	0.08608308640112562
YDR102C	1.3565073388201918	-0.01308545789455726	0.08608308640112562
YDR103W	1.3565073388201918	-0.01308545789455726	0.08608308640112562
YDR104C	0.02325426149835637	1.1292895801477885	-0.22966663713716065
YDR105C	2.6871018978093524	-0.01308545789455726	0.08608308640112562
YDR107C	-0.24629808681710627	0.9771037520191208	-0.234569656361827
YDR108W	-0.1672743901190344	0.7945407782002493	-0.22578029368919664
YDR109C	-0.07690984826296568	0.7755889077224365	-0.1822408725228203
YDR110W	-0.3685529532075003	-0.01308545789455726	-2.0154727348952792
YDR111C	0.45800322447935343	0.6878701779325901	0.08608308640112562
YDR112W	1.3565073388201918	-0.01308545789455726	0.08608308640112562
YDR114C	-0.0908378299790206	-0.01308545789455726	0.08608308640112562
YDR115W	0.16684935413834143	1.390975233505593	-2.2912771556897717
YDR116C	-1.1672358247698165	-0.24816173333869618	0.08608308640112562
YDR117C	-2.446251876566805	-0.01308545789455726	1.2369012154206827
YDR119W	-0.25080071441270907	0.9526244800404462	-0.1830035328601843
YDR120C	-0.44948502532956736	2.078485391576756	-0.33929510724870166
YDR121W	-0.02551772001731247	-0.01308545789455726	-0.3762294085204374
YDR122W	-0.15466740338240426	0.8504163250300874	-1.0495934236595528
YDR123C	-0.15190760280196405	1.1553334389445526	0.08608308640112562
YDR124W	0.22325112126870414	-0.01308545789455726	-2.206719280691143
YDR125C	0.14428993493046585	0.9331806796933969	-1.8714561527186848
YDR126W	-0.9106447064385765	1.002293875889111	0.08608308640112562
YDR127W	1.3565073388201918	-0.01308545789455726	0.08608308640112562
YDR128W	-0.34963860087125115	1.2710256080509876	1.6520001416248564
YDR129C	9.287281344750653	-0.01308545789455726	0.08608308640112562
YDR130C	-0.24940561287107488	-0.5667465791240556	-0.2434726847754066
YDR131C	-0.20758255149758986	-1.2018786745587755	-0.1903853294511547
YDR132C	-0.39115879122303104	-0.01308545789455726	0.08608308640112562
YDR133C	-0.028258381655395456	2.9927041504040854	-0.2785375095451387
YDR135C	0.20842524622512176	1.0646016882300855	1.7626348381153214
YDR136C	-1.0266278483817024	-0.01308545789455726	0.08608308640112562
YDR137W	1.3565073388201918	2.627625946967569	0.08608308640112562
YDR138W	-2.5929395173997367	-0.01308545789455726	0.08608308640112562
YDR139C	0.38064122262967803	0.1255543175767229	0.08608308640112562
YDR140W	-0.007761235543620537	0.8209356187035366	0.08608308640112562
YDR142C	-1.0580144216167469	-0.01308545789455726	0.08608308640112562
YDR143C	1.3565073388201918	-0.01308545789455726	0.08608308640112562
YDR144C	-0.24218951976987177	-0.01308545789455726	-0.2363803335903134
YDR146C	-0.29569513799918545	-0.01308545789455726	-0.2869277064971848
YDR147W	0.35170688937296346	-0.01308545789455726	1.5165736298940047
YDR148C	-0.1976905621647109	-0.01308545789455726	-0.22792665256703154
YDR149C	-0.524343557530629	-0.01308545789455726	0.08608308640112562
YDR150W	-0.18137282601862248	-0.01308545789455726	0.08608308640112562
YDR151C	0.19109367302375202	-0.01308545789455726	1.5294755545490564
YDR152W	-0.1341577385883501	-0.01308545789455726	0.08608308640112562
YDR153C	0.051405337622030714	-0.01308545789455726	0.08608308640112562
YDR154C	-0.2978257076678344	0.5165159565580268	0.08608308640112562
YDR155C	0.5639355673241406	-0.01308545789455726	0.08608308640112562
YDR156W	-0.13698355807781157	1.6084518805908639	-0.2766618875842777
YDR157W	0.2647300609728258	1.3779557636039335	-0.5987866150308749
YDR158W	1.3565073388201918	-0.01308545789455726	0.1439067448622803
YDR159W	1.7773610995493478	-0.01308545789455726	0.08608308640112562
YDR161W	0.7386305218016602	-1.2018786745587755	0.08608308640112562
YDR162C	0.09837385318843297	0.38547814763222266	-0.15834162566086096
YDR163W	-0.006929430951671907	2.1381629687851893	-0.6072333056267524
YDR165W	-1.443435366934981	-0.01308545789455726	0.08608308640112562
YDR169C	-0.34637246508080544	0.9597401302704474	-2.563195860758074
YDR171W	-0.02807829883849818	0.8271013834314608	-0.29198402948667146
YDR173C	-1.0233522397221704	-0.01308545789455726	0.08608308640112562
YDR174W	-1.127008305851617	2.8142912052679705	0.08608308640112562
YDR175C	-0.9341011980876832	-0.01308545789455726	0.08608308640112562
YDR176W	-0.7136168325772243	3.2465269945213184	0.08608308640112562
YDR178W	-0.1643712187302006	-0.01308545789455726	0.08608308640112562
YDR179C	-2.700678900454755	-0.01308545789455726	-0.4524375112148598
YDR179W-A	1.1198389563379385	-1.075562437256802	1.1702272834169474
YDR181C	0.2703829105650584	0.5241103309525722	-0.2882739541805725
YDR183W	-0.38930646207525754	1.0530918434402443	0.08608308640112562
YDR184C	-0.3910963644466618	0.6182519976310601	-0.35605178497960666
YDR185C	0.40692941884448847	1.461803090282097	-2.2434052560747775
YDR186C	-0.05147319476831955	2.680644818642979	-0.2078334736000764
YDR191W	0.05178168668140569	0.7981719200187802	-0.21638976489890172
YDR192C	0.36279643682899815	1.1524502583658378	-0.3055371964930225
YDR193W	-0.6090320276878889	-0.01308545789455726	-0.225513691153758
YDR194C	0.979353523780705	-0.01308545789455726	0.08608308640112562
YDR195W	0.4138917782846554	-0.01308545789455726	-0.43187939333633657
YDR197W	-0.005702726914929502	-0.01308545789455726	0.08608308640112562
YDR198C	-0.4915163136016619	1.5112188138996459	-0.2820771630665692
YDR199W	1.3565073388201918	-0.01308545789455726	-1.160088607147798
YDR200C	-0.8580222711817211	-0.01308545789455726	0.08608308640112562
YDR202C	-0.22224469221047702	0.411006753615855	0.08608308640112562
YDR203W	-0.03907408536033202	3.8826355147312928	-0.4243971541831855
YDR204W	0.4362005092101265	-0.01308545789455726	0.08608308640112562
YDR205W	-0.39877139282201574	1.0845909890986352	-1.5637401946314329
YDR206W	-1.501459235168624	-0.0854473939139552	0.08608308640112562
YDR207C	-0.7911972430767844	-0.01308545789455726	-0.6728416084625157
YDR209C	-0.043538191312094535	-0.24327271223014954	-0.17096360747728528
YDR210W	-0.2692748047191185	1.0547436123106555	-0.20411078554869702
YDR213W	-0.336402036144935	1.7003403194971454	-0.3763777687429389
YDR214W	0.07622409561333476	0.31607691695532225	0.03483161153859193
YDR215C	-0.9626772743224556	-0.6345509113928881	0.9746056323234895
YDR216W	-0.4931861323661813	0.9900338968329963	-0.2296145077192599
YDR217C	0.20116083304154858	0.4227280236750151	-0.2732562522333416
YDR218C	-0.15941396949505868	1.2259241563578958	-0.10601485216351893
YDR219C	0.3706009864950024	0.7113644555515596	-0.21479731192790083
YDR220C	0.5147430480639741	1.3464893123999473	-1.2629836137460124
YDR221W	-0.3287401399478117	2.060720356889268	-0.20118419196993287
YDR222W	0.26439359829794584	0.5954621212795743	-0.4751541748307933
YDR223W	-0.2060120648440661	1.4189308366726994	-0.2789307705446371
YDR225W	1.3565073388201918	-0.01308545789455726	0.08608308640112562
YDR226W	-0.9604893182802601	-0.01308545789455726	1.333124579281422
YDR227W	1.3565073388201918	-0.01308545789455726	0.08608308640112562
YDR229W	-0.13287943005575223	1.0005649973785518	-0.14115521993079622
YDR230W	0.2109371294434276	4.266634634726277	0.08608308640112562
YDR231C	-0.027939300910333392	-1.868637218910283	0.08608308640112562
YDR233C	0.025407760038553343	0.6585173380300224	-0.22257716365364222
YDR234W	1.3565073388201918	1.946810001057319	-0.5339385615174058
YDR237W	0.04380364256906377	-0.01308545789455726	0.08608308640112562
YDR239C	-0.18764400440906284	0.43133873363230885	-0.14415182175828412
YDR241W	0.12477986478903562	1.032759341931348	0.08608308640112562
YDR242W	0.06168049945707683	2.1816110509292117	0.018485789081972483
YDR244W	0.18323422043093213	0.6000543521107318	-0.19836847573046545
YDR245W	-0.2355907243218365	3.043873542402222	-0.20628430040499962
YDR247W	-0.010484324967170711	0.9117074370017305	-0.31121390730293785
YDR248C	0.32003929223655725	1.9395437603072903	0.6601547330522481
YDR249C	0.16256715134647176	1.755497390320142	2.2767816090872013
YDR250C	0.28766847304495186	0.8120342604155771	0.08608308640112562
YDR251W	-0.3068598939053829	0.16862135129143452	-0.2367176785358085
YDR252W	-0.3502856110756942	0.7702770163879773	-0.10890918871322465
YDR253C	0.46804619772989686	0.847728137914656	-0.6502760788759873
YDR254W	0.5103472540111457	1.5021352757437194	-0.4311870212573628
YDR255C	-0.7846047954425232	2.3547506232860025	-0.2524988254220885
YDR256C	-0.03794656098538036	1.2534918392210657	-0.331512082705142
YDR257C	0.09058045390176132	-0.6257136897320502	-0.2370485735990637
YDR258C	0.41430100872148584	1.053802365123246	-0.18580747479001863
YDR259C	-0.14584356239324475	1.0646321748038972	-0.15295222967419908
YDR260C	-0.10661958518168912	-0.01308545789455726	0.08608308640112562
YDR261C	-0.05689573922324563	2.668919215139637	-0.3162012438067336
YDR262W	0.05931708056780609	0.7468895731950207	-0.24279289009118962
YDR263C	-0.25878940171190706	-0.4433237489253518	0.08608308640112562
YDR264C	2.22364816120875	-0.01308545789455726	0.08608308640112562
YDR265W	0.14393996944035206	0.6822412584556097	0.08608308640112562
YDR266C	0.601120791642764	0.30576035518288563	-0.31195641394918483
YDR268W	0.6735358844403069	-0.01308545789455726	0.08608308640112562
YDR269C	-0.08834606963810639	2.117804093531891	0.08608308640112562
YDR270W	0.4907530187043585	-0.6798440022460642	0.9103132052151787
YDR271C	-0.5669029118698625	-0.01308545789455726	1.5376577963061029
YDR272W	-0.12731132582969418	2.7782417470273546	0.08608308640112562
YDR273W	0.056512894444152764	3.776643674771986	0.08608308640112562
YDR274C	0.22321919172067653	2.2945097274874455	-0.278130406339516
YDR275W	0.41911944627142006	2.249993394493042	0.08608308640112562
YDR276C	0.0617496995574617	-0.01308545789455726	0.08608308640112562
YDR277C	0.230935447685381	-0.01308545789455726	0.08608308640112562
YDR278C	-0.2494426700066922	-0.01308545789455726	-0.4307466156675406
YDR279W	-0.07890337713382573	-0.01308545789455726	0.08608308640112562
YDR281C	1.3565073388201918	-0.01308545789455726	-0.39257756841828795
YDR282C	0.8673913929469044	-0.17698664461291758	-0.17635092415457407
YDR283C	-5.7563008441438255	-0.01308545789455726	0.08608308640112562
YDR284C	1.3565073388201918	-0.01308545789455726	0.08608308640112562
YDR285W	-0.5055559745100558	0.7580167843931025	0.7421483744482227
YDR286C	-0.32681437133411556	0.516925737087802	-0.15379421686842196
YDR287W	0.4225369873972618	1.2341936166007506	-0.08060952565075725
YDR289C	-0.41724714005187463	1.367060726497526	0.08608308640112562
YDR290W	0.4340146948341961	-0.01308545789455726	0.08608308640112562
YDR291W	-0.45888576478980786	0.2407626329981547	-0.21143686069895673
YDR293C	-11.419327736363405	1.367060726497526	-0.39023776951397066
YDR294C	-0.32551973189678624	2.868504534824898	-0.20226735761372108
YDR295C	-0.2296814903175211	1.2916319948457908	-0.116765748697575
YDR296W	-0.06395174012339566	-0.01308545789455726	0.08608308640112562
YDR297W	0.16252066950645405	3.9506145411176177	0.08608308640112562
YDR298C	0.4781087983751453	-0.01308545789455726	0.08608308640112562
YDR300C	1.3565073388201918	-0.01308545789455726	0.08608308640112562
YDR304C	-0.0690019562618132	0.8138734077969815	-0.30882592894946265
YDR305C	0.031206039003123204	-0.01308545789455726	-0.452478234981754
YDR306C	-0.05177151292982164	0.6341406056676875	-0.051795387318272844
YDR307W	0.23168215058414665	0.3713212799920194	-0.14820377636681054
YDR309C	0.34436970951043205	0.4880435488570556	0.07705705441718168
YDR310C	-0.37631899269876484	0.9855256034805593	0.02825230284659182
YDR312W	0.10923248024680066	0.9438247081596254	0.08608308640112562
YDR313C	-0.07919405773186819	-0.01308545789455726	-0.0257599997665104
YDR314C	0.3688346957472631	0.9232115302343487	-0.1792322334282962
YDR315C	0.18634055854775067	1.2033582870640298	-0.22577950232025365
YDR316W	0.13395284822910739	0.381144903705679	2.4729848223101705
YDR317W	-0.14914597913124328	1.5895906268848048	-0.22311607338291298
YDR318W	1.3565073388201918	-0.01308545789455726	0.08608308640112562
YDR319C	-0.22804467650887203	0.5170855088095921	-0.31062164383787094
YDR320C	2.763179822980121	0.6274213774186453	-0.1535852597877021
YDR321W	0.020942024063561746	1.1520064294006431	0.00669427062588592
YDR322W	0.42273927628878244	3.086202519173941	-0.5120092517927067
YDR323C	0.22563868730935738	-0.01308545789455726	0.08608308640112562
YDR326C	0.44590922960652624	0.9226952179368673	-2.561814192391458
YDR329C	0.06868632117562518	0.9136255885919041	-0.11588675990233867
YDR330W	0.36257967721810497	0.6901946455635773	0.08608308640112562
YDR332W	0.5682994732197483	-0.01308545789455726	-2.2197004903368986
YDR333C	-0.412026844801376	1.0083223603512697	0.026867647565935814
YDR334W	0.25123553239858565	0.4542568603410347	-0.24512274512493665
YDR335W	0.8934116923346826	0.3789672392752083	-0.20736493012195906
YDR336W	-0.5534952577083142	0.872307954360546	0.08608308640112562
YDR337W	0.059749326976069835	-0.01308545789455726	2.2701413007607507
YDR338C	0.12139163366844094	1.4408022842785992	-0.09621988255285409
YDR340W	0.03240665264131387	0.3193341942906187	-1.2629836137460124
YDR344C	0.21425409873167425	0.8831923042611384	-2.378643546488728
YDR345C	0.8162175908426367	0.5813111504375514	-0.11462736858689292
YDR346C	-0.3684869925377287	2.402002233885121	-0.03636868426773468
YDR347W	-0.4865513061038694	-0.01308545789455726	0.08608308640112562
YDR348C	1.3565073388201918	-0.01308545789455726	0.08608308640112562
YDR349C	0.09672799959811139	1.3558683441987749	-2.5670126707513794
YDR350C	-1.5473241253596306	-0.01308545789455726	0.08608308640112562
YDR351W	0.409688850661531	0.6337720424810837	0.08608308640112562
YDR352W	-0.06046733590821367	1.6106230771411432	-2.192229310922066
YDR354W	-1.035923459790067	-0.01308545789455726	-0.13618034069542545
YDR357C	0.20436153825510184	0.7240774946021851	-0.07895090359872396
YDR358W	0.40283070236831586	1.0012171617785062	-0.02062803327371377
YDR359C	-0.4702825952553139	-0.01308545789455726	-1.2429670364280514
YDR360W	0.24958014162952769	1.169040973781601	-0.2603423686505595
YDR363W	-0.2733493640299182	3.7940680652381715	-0.516710652010723
YDR363W-A	0.8559049851831124	0.9015918377209567	2.2300365610876027
YDR364C	1.3565073388201918	-0.01308545789455726	0.08608308640112562
YDR368W	0.2823877157918297	0.9736970639721769	-0.1609889479345127
YDR369C	-1.2383733582451577	-0.01308545789455726	0.08608308640112562
YDR370C	-0.031435360863733726	0.9042405234934996	0.08608308640112562
YDR371W	-0.8522007758543035	0.33500214706648085	0.20631355401267537
YDR372C	0.4559495070562648	0.5598522518908315	-0.028227571061622513
YDR374C	0.27873159183099283	1.0392033964301817	-0.2552613335940479
YDR375C	-0.7849218570052311	-0.01308545789455726	0.08608308640112562
YDR377W	0.16604845371276641	-0.01308545789455726	0.08608308640112562
YDR378C	-1.5027148428619017	0.2226247307874135	0.08608308640112562
YDR379W	1.3565073388201918	-0.01308545789455726	0.08608308640112562
YDR380W	-0.2362522345772055	1.3665751204420342	-0.12316685197620077
YDR382W	1.3565073388201918	-0.01308545789455726	0.08608308640112562
YDR383C	-0.39150731586368565	0.7039098832733232	-0.15275705699752865
YDR384C	1.1963846608047843	2.891623191376845	-0.31653998354051716
YDR385W	-0.3006465033064595	0.8469782644497932	-0.22359291137133214
YDR386W	-0.14540420969579532	0.6878638312132505	-0.5294598612431881
YDR387C	-0.4945317490398785	-0.01308545789455726	-0.5365735043030683
YDR388W	0.23203705407911793	-0.01308545789455726	0.08608308640112562
YDR389W	0.09388734196109595	-0.3668441383385921	0.08608308640112562
YDR391C	-0.2354043908401573	1.0259848907783358	-0.2021433213452487
YDR392W	-5.413860143211336	-0.01308545789455726	-0.5960220933020716
YDR393W	0.12928447747575184	1.058509703858178	0.08608308640112562
YDR395W	0.1360798971077825	0.8086732037673563	-0.15998666664765718
YDR399W	-0.12353865044923468	1.2321139445263782	0.08608308640112562
YDR400W	0.22476138577856605	2.1890449296357666	-0.47214668058527265
YDR401W	-3.4724693086752865	-0.01308545789455726	0.08608308640112562
YDR402C	0.18239739556960713	0.7324592571434229	0.08608308640112562
YDR403W	0.2744966616319656	2.0559881029217624	-1.7771303847178923
YDR405W	0.1101486204163268	1.8711072116299083	0.08608308640112562
YDR406W	0.19525357381279865	0.9686720463956394	-0.1037285486797564
YDR408C	1.3565073388201918	-0.01308545789455726	0.08608308640112562
YDR409W	0.15899020198854857	0.7113438397548753	-0.3049098413878251
YDR410C	1.3565073388201918	-0.01308545789455726	0.08608308640112562
YDR411C	0.3190100720650726	0.3764808346304233	-0.176301376390836
YDR414C	0.19237666454487198	-0.6798440022460642	-0.21504365503186582
YDR415C	-0.15041461898107863	1.1188186807158795	-2.0979751279584997
YDR417C	0.16587509935377887	0.9341163655016249	-0.731910166047679
YDR418W	-0.28925248918279467	0.03573248869804529	-0.3448930817662663
YDR419W	-0.5626422715643571	1.2606814816674692	-2.2912771556897717
YDR420W	0.18889807427779878	-1.0275437286761908	0.08608308640112562
YDR421W	-0.1819846672922172	-1.9876282506187493	-0.1984291962085699
YDR422C	-0.8723212645869688	-1.129956731023157	0.08608308640112562
YDR423C	-0.26139429091271676	-0.058556049772007616	-0.10383221728923835
YDR424C	0.32351321995666166	0.9600315782336698	2.378885453493394
YDR425W	-0.5123448332137259	0.7938001473230764	-2.913113698268969
YDR426C	0.3042910456062541	0.7525164191956423	-0.12857047612914776
YDR428C	-0.6604343966650489	0.992745774386484	0.5151019219844467
YDR430C	-0.1638772513753949	-0.019359111367219232	-0.07910900045125661
YDR431W	0.3082233688674148	2.1864433599059327	-1.2429670364280514
YDR432W	-1.6068705296225159	-0.01308545789455726	0.08608308640112562
YDR433W	-1.0758696965852852	-0.01308545789455726	0.08608308640112562
YDR435C	0.2818617760806348	-0.01308545789455726	-0.08246503205659371
YDR436W	0.18404406944949464	-0.01308545789455726	-0.23395318053821756
YDR438W	1.3565073388201918	-0.01308545789455726	0.08608308640112562
YDR439W	-0.419729097868232	0.7335823846843303	1.7626348381153214
YDR440W	-0.3013131572354403	0.05108248666933287	0.08608308640112562
YDR441C	1.3565073388201918	-0.01308545789455726	0.08608308640112562
YDR442W	0.6664270179455674	1.1821626051209795	-2.5760753035702213
YDR443C	0.14793719396489302	0.8100763019524396	-1.7771303847178923
YDR444W	0.5487878008409823	0.9061366264690202	0.08608308640112562
YDR445C	0.2773081359450373	0.829406519108261	-2.4474082129981087
YDR446W	1.3565073388201918	-0.01308545789455726	0.08608308640112562
YDR447C	1.3565073388201918	1.5778447504658282	0.08608308640112562
YDR448W	-0.7838451622890584	-0.01308545789455726	0.08608308640112562
YDR450W	-0.34770586856639074	0.8180960026944867	1.7940416897882325
YDR451C	-0.13373685619303252	0.8570566608363263	-2.0778869656033123
YDR452W	-1.1033589871581522	-0.01308545789455726	0.08608308640112562
YDR453C	1.3565073388201918	-0.01308545789455726	0.08608308640112562
YDR455C	-0.3702458233730136	0.6856548483737032	0.08608308640112562
YDR456W	2.9546023740317673	-0.01308545789455726	0.08608308640112562
YDR457W	-0.09541756132872672	1.1968909994528543	-2.137259204060592
YDR458C	1.080042878985727	-0.01308545789455726	0.08608308640112562
YDR459C	0.19040599955348422	0.7584095725523468	-2.4166665346970366
YDR461W	-0.1165732312051178	1.0302001855378626	0.08608308640112562
YDR462W	1.3565073388201918	-0.01308545789455726	0.08608308640112562
YDR463W	0.4022518672335941	0.823384642862452	0.08608308640112562
YDR465C	-2.8550355195994475	1.403069812099464	0.08608308640112562
YDR466W	0.1743162706177374	0.9084269518931278	0.08608308640112562
