orf	hom | growth (pooled culture, barseq) | aflatoxin B1 [50 uM] | SC + DMSO [0.5%] | St John N~Fasullo M, 2020	hom | growth (pooled culture, barseq) | aflatoxin B1 [50 uM], expression of human CYP1A2 | SC - Ura + DMSO [0.5%] | St John N~Fasullo M, 2020	hom | growth (pooled culture, barseq) | aflatoxin B1 [50 uM], expression of human CYP1A2, expression of human NAT2 | SC - Ura + DMSO [0.5%] | St John N~Fasullo M, 2020
YER134C	0.555512203854186	-1.32649997197202	0.508432396917145
YER135C	-0.00067455147604889	-0.0371749780984452	0.508432396917145
YER137C	0.555512203854186	-1.32649997197202	0.508432396917145
YER139C	-0.0910972783630033	-3.25497137903725	-2.92281666649047
YER140W	0.115986677540658	0.121172341713782	-0.493879514350303
YER141W	0.129174396145062	-1.32649997197202	-3.92281666649047
YER142C	0.0395398458498626	0.0137579208383354	-2.4477554632534
YER143W	-0.0139688116076204	-0.158293127232634	-5.49676262907931
YER144C	-0.124658729227612	-0.589828322754187	0.198754954613518
YER145C	0.0984193193445972	-1.44824012830038	0.508432396917145
YER149C	-0.00461613016594242	-0.0997927385431634	0.599350108821156
YER150W	0.157780830020508	0.162990679452794	0.508432396917145
YER151C	0.0335261176932935	-1.32649997197202	-3.81590146257396
YER152C	-0.127937903119717	0.0330006998763857	0.508432396917145
YER153C	-0.103771491565405	1.84342502947029	0.508432396917145
YER154W	-0.0439086405148394	-1.32649997197202	4.18431260954231
YER155C	0.555512203854186	-1.32649997197202	0.508432396917145
YER156C	-0.200689671751476	0.104106267324374	4.84727762226474
YER158C	0.0513094215773933	-0.0915025423816598	3.92127820370852
YER161C	0.00947634275804177	-0.0805191572516968	-0.163600844151321
YER162C	-0.309452887150146	1.22238817415344	-1.39591025287601
YER163C	-0.00998301019503955	-0.18134805070388	4.05878172745845
YER164W	0.105708412498098	1.00792075374477	-1.60950653325001
YER166W	0.0801667422452645	0.469764064269919	3.83036049180451
YER167W	-0.0537069595289292	-1.32649997197202	0.508432396917145
YER169W	0.208590015417148	0.463296320731637	0.508432396917145
YER170W	-0.0795764247590611	-0.0567876584255771	-1.34622149690089
YER173W	-0.375653301358531	-1.18381999017437	0.508432396917145
YER174C	-0.00220160713263517	0.100349591949815	0.164646174759873
YER175C	0.137610959016113	-0.00302857939047563	-4.28538674587517
YER176W	-0.0333545057444038	-0.0693565123938011	1.24924496264005
YER177W	0.155866585567908	0.128260612430612	-0.112006873779191
YER178W	0.555512203854186	-1.32649997197202	0.508432396917145
YER179W	0.0850681460374467	-0.0799477830019288	-2.53825257955342
YER180C	0.0793168129160637	-0.14366868739681	-3.57489336307016
YER181C	0.149714039404728	-0.165747118241689	-5.29876042743296
YER182W	0.161626987051269	-5.52742814437087	0.508432396917145
YER183C	0.0745323060928751	0.260697293367341	0.508432396917145
YER184C	0.069431817857776	-0.125916531999973	-6.45471689101142
YER185W	-0.1043063911457	-0.00510411058656857	0.521678066476096
YER186C	-0.0274343796167766	-0.0950461223890517	-5.29766787906804
YER187W	-0.0886602080540246	0.0530509308805396	0.599350108821156
YER188W	-0.78003700685821	0.583010062934939	-0.483333236005301
YFL001W	-0.106975929498111	-1.32649997197202	0.508432396917145
YFL003C	0.1085942392638	0.559289611333689	3.74673903228547
YFL004W	0.32024226900368	1.19553562562444	4.41532299252566
YFL007W	0.14173272873814224	-0.21853841815897834	-0.6525316505265375
YFL010C	0.216915088204692	0.0655276208609372	-1.57759482720563
YFL010W-A	0.185842079521116	0.753684102573619	0.508432396917145
YFL011W	0.123132049094924	0.0441082601440952	-2.49156760308286
YFL012W	-0.441468876832758	1.14941536264261	0.0587915771851266
YFL012W-A	0.0483741868106513	-1.32649997197202	-0.471919842586908
YFL013C	0.113141858078878	0.489579868093157	-4.24645510524632
YFL014W	0.0328961835675265	0.685784925223253	3.31578731897475
YFL015C	0.179809412420004	0.664535050820982	4.99166753159992
YFL016C	0.106705204741717	-1.32649997197202	3.55409395434308
YFL018C	-0.0111996064959072	-1.02921423467384	0.508432396917145
YFL019C	-0.0716507655396565	-1.32649997197202	0.508432396917145
YFL020C	0.555512203854186	-1.32649997197202	0.508432396917145
YFL021W	0.171114958346745	-1.32649997197202	-0.10435959734323
YFL023W	0.555512203854186	-1.32649997197202	0.508432396917145
YFL025C	0.0410170483783965	0.394339409621247	0.416876529974958
YFL026W	0.555512203854186	-1.32649997197202	0.508432396917145
YFL027C	0.0755347916284741	0.296041301188794	0.0473529493378138
YFL028C	-0.186816014182275	0.639943504173667	0.170729951865605
YFL030W	-0.253163960851685	0.701091053206297	0.474871989128212
YFL031W	-0.177135302258002	-0.592015512461867	-2.29892252514046
YFL032W	-0.525629038704052	-0.498021969778885	0.508432396917145
YFL033C	-0.0786713607341998	0.0170040940253786	-1.48397565116615
YFL034C-A	-0.08414358604814445	-0.1320147050069575	0.7809448638953624
YFL034W	0.198749691920348	0.603722884614747	-1.11546174443286
YFL036W	0.555512203854186	-1.32649997197202	0.508432396917145
YFL040W	-0.252324729043558	0.503364737964259	0.508432396917145
YFL041W	-0.139956733795421	-1.32649997197202	0.3655423365343
YFL042C	0.131551769248515	-1.32649997197202	0.508432396917145
YFL044C	-3.29750491029962	-1.32649997197202	-1.46298080144659
YFL046W	0.0372839837111751	-0.279335947853143	1.59935010882116
YFL047W	-0.193666916265675	-0.791809881365023	-0.187608663194307
YFL048C	-0.114732625906855	-0.200993829970558	0.508432396917145
YFL049W	-0.0109354867954607	-0.192247045675995	0.261043562077671
YFL050C	-0.241627531637484	-0.783393680073622	-4.11113342425719
YFL051C	0.0800283997847213	-6.10030649661334	0.629232416797523
YFL052W	0.0206952284147874	-1.45511610430085	-3.81590146257396
YFL053W	-0.120808281698798	0.677497406579943	0.0617026042203683
YFL054C	0.236508685821821	-0.189573008192324	0.508432396917145
YFL055W	0.0784816617377864	0.910920080298332	0.508432396917145
YFL060C	0.555512203854186	-1.32649997197202	0.508432396917145
YFL063W	-0.052478191715231	-0.164303130405735	-1.3657279578044
YFR001W	0.085807740085837	-0.19146598533557	0.508432396917145
YFR006W	0.0212428440725336	0.553716513388277	0.182377357162228
YFR007W	0.130354207403059	1.01554790511957	-3.81590146257396
YFR008W	0.0137631672537015	-0.406547215412491	-3.88388502586162
YFR009W	0.0603070426088994	0.665377350383106	0.385879296769259
YFR010W	0.466299695522826	-1.32649997197202	0.508432396917145
YFR011C	-0.0805384392942781	-0.209450895437664	4.40670503087876
YFR012W	0.045043428862245	0.0640775561047384	0.508432396917145
YFR013W	0.117133486265608	-1.32649997197202	0.508432396917145
YFR014C	0.0628783381567288	0.312339035795296	-3.73949511652644
YFR015C	0.0853557290026021	-1.32649997197202	0.508432396917145
YFR016C	-0.461452472136614	0.624534341497409	-0.0362373512078857
YFR017C	0.146733012922166	-1.32649997197202	-0.000408686911502087
YFR018C	-0.0683148057100631	0.116984412557461	0.0821907752463122
YFR019W	0.555512203854186	-1.32649997197202	0.508432396917145
YFR020W	-0.174951450574461	-1.32649997197202	0.0876636937023907
YFR021W	-0.862472735025571	-1.32649997197202	0.508432396917145
YFR022W	-0.142007172278863	-0.169455626308046	0.508432396917145
YFR023W	0.0668518073883355	0.679611788907104	0.508432396917145
YFR024C-A	-0.06844067676979651	-1.32649997197202	0.3803969857563345
YFR025C	0.271415424954476	-1.32649997197202	0.508432396917145
YFR026C	-0.0125764371620569	-1.32649997197202	0.508432396917145
YFR030W	0.120114404680169	-1.32649997197202	0.508432396917145
YFR031C-A	0.119303693452778	1.55574826604732	-0.286718527095614
YFR032C	-0.00774018829190304	-1.32649997197202	1.59476266873851
YFR032C-A	-0.023382572014917	-0.194015302756599	-0.181473114495081
YFR033C	-0.0118438193752404	1.57159355690027	2.74673903228547
YFR034C	0.059020983413145	-0.116307770537746	0.302606524340985
YFR035C	-0.228155622970771	-0.379788052316428	0.0277569361452166
YFR036W	0.0179349656896566	-0.557825099446115	0.508432396917145
YFR038W	0.46859967759353	-3.71413465338108	2.67955416067392
YFR039C	0.0760016977633491	-1.32649997197202	3.06866712717283
YFR040W	-0.351755761109885	-0.0121418860889797	0.508432396917145
YFR041C	-0.184788826179494	-0.236289367235553	-0.27510422364867
YFR043C	-0.940081101973111	-1.18371111667758	4.06829775830084
YFR044C	-0.0611107766044956	-0.417721317788841	-0.19260286287621
YFR045W	-0.416456763923536	-0.359121225307804	0.362629527830892
YFR046C	-0.135472225787272	1.139725332455	-0.261746333532127
YFR047C	-0.0761692882923413	-0.512219640265004	-0.0838751956633175
YFR048W	-3.25177977945037	-0.804314849404463	0.357060299503166
YFR049W	0.555512203854186	-1.32649997197202	0.508432396917145
YFR053C	-0.0763114784681367	-0.0763958536025449	-0.119533974225627
YFR054C	-0.0380262686791255	-0.371881049578334	0.00358308383536432
YFR055W	0.0173356352769005	-0.853770551345618	-0.267815856691524
YFR056C	-0.0296838774551951	-0.33377574239345	-3.70042424515402
YFR057W	-0.126339490139339	-3.40581554159205	0.508432396917145
YGL002W	-0.0409505966719674	-1.32649997197202	2.5695621725202
YGL003C	0.0814058225438608	-1.32649997197202	0.508432396917145
YGL004C	-0.00124361035973131	-1.32649997197202	0.508432396917145
YGL005C	-0.33171163171304	-1.32649997197202	0.508432396917145
YGL006W	0.208559572191628	-1.32649997197202	0.508432396917145
YGL007W	-0.229016449358001	-1.32649997197202	0.508432396917145
YGL009C	-2.44448779614581	0.34677895652578	0.508432396917145
YGL010W	0.00905080011360937	-0.151345127920592	0.508432396917145
YGL012W	-0.324411295180296	-1.32649997197202	0.508432396917145
YGL013C	-0.166434714284676	-4.08986714478282	0.508432396917145
YGL014W	-0.200197066655111	-1.58269527757223	0.508432396917145
YGL015C	0.459767876811712	-1.37785080040899	0.508432396917145
YGL016W	0.175300918991825	-1.32649997197202	-2.95099922172015
YGL017W	0.0569239565629953	-1.32649997197202	0.508432396917145
YGL019W	0.106453954509504	3.67197470151136	0.508432396917145
YGL020C	-0.271238665092739	-1.32649997197202	0.508432396917145
YGL021W	-0.0649221096467549	-1.32649997197202	0.508432396917145
YGL022W	0.555512203854186	-1.32649997197202	0.508432396917145
YGL023C	0.167492845878676	2.350046606624	0.508432396917145
YGL024W	0.555512203854186	-1.32649997197202	0.508432396917145
YGL025C	0.0472771634507971	-1.32649997197202	0.508432396917145
YGL026C	0.555512203854186	-1.32649997197202	0.508432396917145
YGL027C	-0.331092889349604	-1.54383510508393	0.508432396917145
YGL028C	0.0123534514231398	-0.250544938914735	0.508432396917145
YGL029W	0.555512203854186	-1.32649997197202	0.508432396917145
YGL031C	-0.192039838814102	0.0336711673329742	-0.787023486609027
YGL032C	-0.084961530525538	0.157511538559931	-4.65879407456792
YGL033W	0.555512203854186	-1.32649997197202	0.508432396917145
YGL034C	-0.0465977232308266	-1.10016620041382	-4.02235234004138
YGL035C	-0.0849390466171212	-1.32649997197202	-3.28538674587517
YGL036W	0.555512203854186	-1.32649997197202	0.508432396917145
YGL037C	0.0362513615134006	-1.32649997197202	4.86741791305717
YGL038C	0.313008031964575	-1.32649997197202	0.508432396917145
YGL039W	0.233321603870944	0.111175439399592	3.83036049180451
YGL041C	0.555512203854186	-1.32649997197202	0.508432396917145
YGL042C	0.0857382285756145	-1.32649997197202	3.40670503087876
YGL043W	-0.0556512194945888	-1.18890554890072	-3.43738983932022
YGL045W	0.012749650163910598	0.8869718356154205	0.7224783618797201
YGL049C	0.0470044422351563	-1.32649997197202	0.508432396917145
YGL050W	0.0924860003712364	0.779167642483674	4.41532299252566
YGL051W	-0.233472700026498	-1.32649997197202	-3.92281666649047
YGL053W	0.105273926490915	4.93500910734516	0.508432396917145
YGL054C	0.118428678388229	3.88163428661001	0.508432396917145
YGL056C	0.100685898186752	-0.0711897437637283	-3.57903044433319
YGL057C	0.0679895742078909	-1.32649997197202	0.508432396917145
YGL058W	-0.223465499905737	-1.32649997197202	0.508432396917145
YGL059W	0.17955744630029	-0.1322178465647	0.508432396917145
YGL060W	-0.237687850815902	-1.41423935534081	0.508432396917145
YGL062W	-0.0071229357220659	0.123414441761811	1.32182598301892
YGL063W	-0.0188078453695706	0.303919131430213	-4.81590146257396
YGL064C	-0.0875350564952413	-1.32649997197202	0.508432396917145
YGL066W	-0.0184328880702385	0.598215068337279	-1.94120842281487
YGL067W	-0.13989575365485	0.145881363117187	-0.462117609785691
YGL070C	0.21049811694577	-1.32649997197202	0.508432396917145
YGL071W	-0.191776256756141	3.02811851173664	-4.57489336307016
YGL072C	0.0747896278783919	-1.32649997197202	0.508432396917145
YGL076C	0.256261756070748	-1.32649997197202	0.508432396917145
YGL077C	-0.272846666049086	-1.62053754876235	-3.39845819869137
YGL078C	-0.157609597859034	-0.0193437044203675	0.508432396917145
YGL079W	0.0150933745008892	0.0544125080894471	-0.953883547031701
YGL080W	0.0828147820298275	-1.32649997197202	0.508432396917145
YGL081W	0.0551658467297322	0.151630024454702	-0.936302416691676
YGL082W	-0.455426240623835	-1.53695944204868	0.508432396917145
YGL083W	-0.085614105995969	0.266829193170368	4.0933948976383
YGL084C	-0.0732718354120907	-0.315271251893194	0.508432396917145
YGL085W	-0.0510335661257084	0.356041101096102	-0.780903007310777
YGL086W	0.054184337644763	-0.152433967065683	0.508432396917145
YGL087C	-0.194839680043602	2.55390466314041	0.508432396917145
YGL088W	-0.204049626565901	1.52733256241951	0.508432396917145
YGL089C	0.00512196153774802	0.15329689600253	0.508432396917145
YGL090W	0.252922952740921	2.350046606624	0.508432396917145
YGL094C	0.0361593889138447	0.0302284252487492	-2.33133591962428
YGL095C	0.319125891515172	-1.32649997197202	0.508432396917145
YGL096W	-0.0548146673758048	-1.32649997197202	-1.2469364538653
YGL101W	0.555512203854186	-1.32649997197202	0.508432396917145
YGL104C	0.555512203854186	-1.32649997197202	0.508432396917145
YGL105W	0.142158641624274	0.234495611937993	0.508432396917145
YGL107C	0.555512203854186	-1.32649997197202	0.508432396917145
YGL108C	0.148251941004238	-0.464503556198371	0.508432396917145
YGL109W	-1.61764839825313	-1.32649997197202	0.508432396917145
YGL110C	0.555512203854186	-1.32649997197202	0.508432396917145
YGL114W	0.11742173958099	-3.32649997197202	0.508432396917145
YGL115W	0.555512203854186	-1.32649997197202	0.508432396917145
YGL117W	0.555512203854186	-1.32649997197202	0.508432396917145
YGL118C	0.555512203854186	-1.32649997197202	0.508432396917145
YGL121C	-0.1040413012804	1.39042510583625	-3.66149260452517
YGL124C	-0.0124209345644353	-1.32649997197202	0.508432396917145
YGL125W	0.139761829088819	-1.32649997197202	0.508432396917145
YGL126W	0.555512203854186	-1.32649997197202	0.508432396917145
YGL127C	0.555512203854186	-1.32649997197202	0.508432396917145
YGL129C	0.555512203854186	-1.32649997197202	0.508432396917145
YGL131C	0.0393385830105561	-0.306507553836591	-4.01207286073193
YGL132W	0.555512203854186	-1.32649997197202	0.508432396917145
YGL133W	0.110979599902443	1.48085495008558	0.508432396917145
YGL135W	-0.02286711446075	-1.32649997197202	0.508432396917145
YGL136C	-0.00664819898518765	-1.32649997197202	0.508432396917145
YGL138C	0.382726210419022	-1.32649997197202	0.508432396917145
YGL139W	0.118786495572333	-1.32649997197202	0.508432396917145
YGL140C	0.299874151246696	-1.32649997197202	-0.115461744432863
YGL141W	0.555512203854186	-1.32649997197202	0.508432396917145
YGL143C	0.555512203854186	-1.32649997197202	0.508432396917145
YGL144C	-0.0968551026343736	-1.32649997197202	-3.81590146257396
YGL146C	-0.073399723056351	-0.448240128300383	0.508432396917145
YGL147C	0.0763641967672335	-1.32649997197202	-3.92281666649047
YGL148W	-0.124127730738795	-1.32649997197202	0.508432396917145
YGL149W	-0.0899105508079714	-1.32649997197202	0.508432396917145
YGL151W	-0.0482544445776547	-1.32649997197202	-2.81349569797022
YGL152C	0.266929717216245	-1.32649997197202	0.508432396917145
YGL153W	-0.0742933206770822	3.43021738396346	0.508432396917145
YGL154C	0.555512203854186	-1.32649997197202	0.508432396917145
YGL156W	-0.0646203111218462	-1.32649997197202	0.508432396917145
YGL157W	0.104286638987713	-1.32649997197202	0.508432396917145
YGL158W	0.555512203854186	-1.32649997197202	0.508432396917145
YGL159W	0.0967723999130925	3.93500910734516	0.508432396917145
YGL160W	0.131050506331828	-1.32649997197202	-1.41259995726912
YGL161C	-0.00728679743400562	-1.32649997197202	0.508432396917145
YGL162W	0.555512203854186	-1.32649997197202	0.508432396917145
YGL163C	-1.04012941607713	-1.32649997197202	0.508432396917145
YGL164C	0.0058413218520954	-1.32649997197202	-5.22661064167712
YGL165C	-0.0498082340381512	5.1574015286816	-4.11546174443286
YGL166W	0.0622950560702851	-1.32649997197202	0.508432396917145
YGL167C	-0.0902409327095697	-1.32649997197202	0.508432396917145
YGL168W	-0.0528657710373324	-1.32649997197202	0.508432396917145
YGL170C	0.555512203854186	-1.32649997197202	0.508432396917145
YGL173C	0.555512203854186	-1.32649997197202	0.508432396917145
YGL174W	0.555512203854186	-1.32649997197202	0.508432396917145
YGL175C	0.169516583190807	-1.32649997197202	0.508432396917145
YGL176C	0.163850052098107	-1.32649997197202	0.508432396917145
YGL177W	0.100386200643014	-1.32649997197202	2.50843239691714
YGL179C	0.0842716405650474	-1.32649997197202	0.508432396917145
YGL180W	1.35684629564437	-1.32649997197202	0.508432396917145
YGL181W	-0.06915631414196	-1.32649997197202	0.508432396917145
YGL194C	0.0516134707773475	-0.126702238529304	0.508432396917145
YGL195W	0.555512203854186	-1.32649997197202	0.508432396917145
YGL196W	-0.0174981267942762	0.522910680159495	0.508432396917145
YGL197W	-0.260750375038127	0.369329899400606	-0.500185564729758
YGL198W	0.0214407295083241	-0.146796940373717	0.508432396917145
YGL199C	-0.128108818256923	0.00410148183087422	-3.88388502586162
YGL200C	0.365880287919676	2.35729726345786	0.508432396917145
YGL202W	0.0242637142565538	-0.54771644619273	5.14047213856954
YGL203C	0.134381720556143	-1.32649997197202	0.508432396917145
YGL205W	-0.000750332583226765	0.462698366121613	4.05878172745845
YGL206C	0.555512203854186	-1.32649997197202	0.508432396917145
YGL208W	0.284922920079122	-0.276003486757647	-3.52617092353603
YGL209W	0.0892299394896394	0.296712958928148	4.29978982696225
YGL210W	0.555512203854186	-1.32649997197202	0.508432396917145
YGL211W	0.34464038564845	2.76096286927832	0.508432396917145
YGL212W	0.106712491492013	-2.32649997197202	2.92127820370852
YGL213C	-0.0226633844766049	0.360832926454129	5.41788504981318
YGL214W	-0.192579166666633	2.76648458977954	0.508432396917145
YGL215W	0.00350627134839421	1.18924670551172	0.508432396917145
YGL216W	-0.0982316019259866	0.123261991196802	1.2273813314342
YGL217C	0.155163725772944	-0.258855220171714	3.55409395434308
YGL218W	-0.0726226240005339	-1.32649997197202	0.508432396917145
YGL219C	-0.332731901410726	1.41809485765305	-4.26313651770224
YGL220W	0.103977808022277	2.84599608925461	0.508432396917145
YGL221C	-0.0108127280457548	0.680914745641653	1.48555253875832
YGL222C	-0.127769665364172	0.0606799829130278	-3.70042424515402
YGL223C	0.555512203854186	-5.47225080069992	0.508432396917145
YGL224C	-1.38435485595615	-0.0330045519516343	0.508432396917145
YGL226C-A	0.490859436409218	2.15921642564199	0.508432396917145
YGL226W	-1.04633563429249	-1.32649997197202	0.508432396917145
YGL227W	0.033805301895347	-3.03320262902154	4.76927511026347
YGL228W	-0.29844473283635	-1.77884971669057	0.508432396917145
YGL229C	-0.0195688648618937	1.87110518627538	0.508432396917145
YGL230C	0.0393739329409719	0.589892405414073	0.508432396917145
YGL231C	0.555512203854186	-1.32649997197202	0.508432396917145
YGL232W	0.278178266337761	0.178417224955944	0.508432396917145
YGL234W	-2.86026272004649	0.268462982716821	3.40670503087876
YGL235W	0.0499844196904107	0.245876574967898	0.623909614337081
YGL236C	0.555512203854186	-0.346313353421822	0.508432396917145
YGL237C	0.183946756083082	-1.32649997197202	0.508432396917145
YGL240W	-0.15447136269174	-1.32649997197202	0.508432396917145
YGL241W	-0.208301641200762	-1.32649997197202	0.508432396917145
YGL242C	0.011906173104844	0.00782472452183391	2.74673903228547
YGL243W	-0.111250263647827	-1.32649997197202	0.508432396917145
YGL244W	0.0203997656256112	-1.32649997197202	0.508432396917145
YGL246C	-0.0519912776287068	0.488232203755826	0.508432396917145
YGL248W	-0.132332955685428	1.98818162503295	0.508432396917145
YGL249W	-0.112422291893028	0.0680551434358385	-3.59541779294493
YGL250W	-0.0620527265848363	0.321526534782176	4.20617065092277
YGL251C	0.555512203854186	-1.20719720521079	0.508432396917145
YGL252C	0.0891519109584831	1.03344692805716	0.508432396917145
YGL253W	-0.0809885852401457	0.375950551578233	-0.767032124866262
YGL254W	-0.0754002734161094	0.342363730467901	-4.81173888779897
YGL255W	-0.126686468393718	-0.665815571499001	-2.07653010380401
YGL256W	-0.0158704503341855	-0.221308388067469	-3.81590146257396
YGL257C	-0.0485020803170038	0.150284681109889	0.508432396917145
YGL258W	-0.353358999551146	0.208412446434864	0.508432396917145
YGL259W	-0.0119604052545093	-0.377959058303585	-5.71652981325598
YGL260W	-0.132661602807307	0.0571622484792957	0.508432396917145
YGL261C	0.0750922324665098	-0.0648344336028099	1.33170153300663
YGL262W	-0.0638358483652528	-0.410551394927378	-5.12775636286065
YGL263W	0.223524870213151	-0.0542614238496153	-4.41415714847066
YGR001C	0.239945786689001	0.292123311715067	0.508432396917145
YGR003W	0.202002185342	0.427000369004171	-5.22009886593986
YGR004W	0.0337169517927371	-1.32649997197202	0.508432396917145
YGR006W	0.555512203854186	-1.32649997197202	0.508432396917145
YGR007W	0.21085391440357	0.397194124925153	0.508432396917145
YGR008C	0.235832300063267	0.16492151041346	0.508432396917145
YGR010W	-0.291815351619221	-0.7706959407238	0.508432396917145
YGR011W	0.069997603131565	0.278303875879241	0.508432396917145
YGR012W	0.0956474707195198	0.664210277186793	0.508432396917145
YGR014W	-0.178690920296658	0.000845063676525371	0.508432396917145
YGR015C	-0.0927171821528248	-0.362488280386712	5.35423761098463
YGR016W	0.555512203854186	-1.32649997197202	0.508432396917145
YGR017W	0.110420166249524	-0.0150271025817954	-4.36338925787645
YGR018C	-0.0836287993816711	-0.387005195182947	-0.367886982455458
YGR019W	-0.0190308971236774	-0.353929105940424	0.508432396917145
YGR020C	0.555512203854186	-1.32649997197202	0.508432396917145
YGR021W	0.0255298700821438	-1.79711998381465	0.508432396917145
YGR022C	0.0914212557013769	-0.666323021689816	-4.53596172244131
YGR023W	0.334478998761613	0.625494442125632	0.508432396917145
YGR025W	0.095002188322411	-0.445288951678054	0.508432396917145
YGR026W	0.231681462392062	0.177193596930398	0.508432396917145
YGR027C	0.0351421648192662	-0.0766696086256697	-0.399642837978934
YGR028W	-0.0261248957137994	-0.156884116965097	0.508432396917145
YGR031W	-0.0828113341399472	0.25115699024858	-2.74856334487248
YGR032W	-0.0516342470488578	-0.0188829916420872	0.508432396917145
YGR033C	-0.00567523299396377	-0.362289331043234	-3.19200732122395
YGR034W	0.0196055444116521	-0.757359554910418	0.508432396917145
YGR035C	0.036749223352853	-0.333245892556095	-0.130771957910234
YGR036C	-0.292089076946171	5.44549522185822	0.508432396917145
YGR037C	-0.00900898657623372	0.692141910243798	-4.11546174443286
YGR038W	0.0394883320522297	-0.0429688218985156	-2.70042424515402
YGR039W	-0.0243173704621835	0.710912967480782	-0.101282753852637
YGR040W	-0.0994811269406259	-1.32649997197202	4.50624070442967
YGR041W	0.0742392356576307	-1.32649997197202	0.508432396917145
YGR042W	-0.117721253069686	-1.32649997197202	0.153297725274767
YGR043C	0.0177359284153695	1.69796991004431	-0.0104169677290624
YGR044C	-0.13661167343486	-0.525099846283345	0.245062340946621
YGR045C	-0.0269827824395019	-0.220008922727352	-0.0221666350136669
YGR049W	0.101195198138452	-0.141753008766656	-0.125904525619971
YGR050C	0.0165722263097994	1.350046606624	3.74673903228547
YGR051C	0.0565445712031014	0.014626167760631	-3.43738983932022
YGR052W	0.0353328843002796	-2.32649997197202	0.508432396917145
YGR053C	-0.0827990391058666	0.877642271385048	0.508432396917145
YGR054W	-0.405432737989045	-1.32649997197202	0.508432396917145
YGR055W	0.0573141265466504	-1.32649997197202	4.31578731897475
YGR056W	-0.309118245873067	-1.32649997197202	-0.391021590931995
YGR057C	-0.146762676904626	-1.32649997197202	-0.0108881093066433
YGR058W	0.0534846306001988	-1.32649997197202	-0.223970711254285
YGR059W	-0.778639117657042	-1.32649997197202	0.258677839449447
YGR061C	0.555512203854186	-1.32649997197202	-0.447646660665388
YGR062C	-0.455591954930497	-1.32649997197202	0.508432396917145
YGR063C	0.111259049368375	1.31207128246099	0.508432396917145
YGR064W	0.00417417101285089	-1.32649997197202	0.050301633072225
YGR066C	0.0454031200148748	-1.32649997197202	-0.0824074650801698
YGR067C	-0.165157097401474	-0.104107550635573	0.508432396917145
YGR068C	-0.142827761415335	0.673500028027979	-2.07653010380401
YGR069W	-0.18265970691191	5.05048632476509	-2.29892252514046
YGR070W	0.0285017224016677	-1.32649997197202	2.68101806682497
YGR071C	-0.386993594615218	-1.32649997197202	0.822796241634332
YGR072W	0.555512203854186	-1.32649997197202	0.508432396917145
YGR076C	-0.252259993436425	-1.32649997197202	0.508432396917145
YGR077C	0.154774876360452	-1.32649997197202	0.508432396917145
YGR078C	0.0944952351808181	-1.32649997197202	0.508432396917145
YGR079W	0.0536614615528883	-1.32649997197202	0.0686782196036226
YGR080W	0.207150239971083	-1.32649997197202	0.508432396917145
YGR081C	-0.113525920742656	-1.32649997197202	-0.0821759872226089
YGR084C	0.0297657363839061	-1.32649997197202	-2.81349569797022
YGR085C	1.53907327857617	-1.32649997197202	0.508432396917145
YGR086C	0.0498851614222424	0.0567345689732948	-1.42318596915684
YGR087C	0.0129490696849039	-1.32649997197202	0.508432396917145
YGR088W	-0.098121922365312	4.93500910734516	4.29978982696225
YGR089W	0.00162301260372821	0.128144343823952	2.0933948976383
YGR092W	-0.134238470445835	0.759854688346189	0.508432396917145
YGR093W	-0.0369708420563359	-0.194163804030765	5.65537446716211
YGR096W	-1.12017298527677	-1.32649997197202	0.508432396917145
YGR097W	0.120139056146666	-1.32649997197202	0.508432396917145
YGR100W	-0.28489139448191	-1.32649997197202	0.225381130391678
YGR101W	-0.0465432699689963	-3.20550004948351	0.508432396917145
YGR102C	0.102591861421141	-1.32649997197202	4.29978982696225
YGR104C	-0.799333013033768	-1.32649997197202	0.087965600768297
YGR105W	-0.211583762989366	-1.32649997197202	0.508432396917145
YGR106C	0.116510441110215	-5.84356024078562	0.508432396917145
YGR107W	-0.00861213724343735	0.0793377362227936	1.78281088952875
YGR108W	-0.0040258520643075	0.106139887718252	5.59935010882116
YGR109C	-0.0136457445259701	4.67686737510335	0.292864080885607
YGR110W	-0.117842074853463	-3.25751788653382	0.508432396917145
YGR111W	0.183295493742884	-1.32649997197202	0.0891477417519759
YGR112W	-0.889905620359326	-1.32649997197202	0.508432396917145
YGR117C	0.0854747991318767	0.0444840903734098	-1.07653010380401
YGR118W	0.166214189669489	-1.32649997197202	0.508432396917145
YGR121C	0.198674386061786	-1.32649997197202	0.508432396917145
YGR122C-A	0.0744843589544999	1.68843647179467	0.508432396917145
YGR122W	0.209625528877499	-1.32649997197202	0.0235396664917999
YGR123C	-0.0387980650347064	-0.0343261532612891	1.50843239691714
YGR124W	0.109614366964225	0.0520934397112018	0.508432396917145
YGR125W	0.157161512023288	0.114978190595818	-2.92281666649047
YGR126W	0.184967851065334	-0.216286435481749	0.508432396917145
YGR127W	-0.013864231848645	0.127417895276656	-3.92281666649047
YGR129W	0.121153714876963	5.14709043682869	0.508432396917145
YGR130C	0.0979074201771688	0.486614308616063	0.508432396917145
YGR131W	0.13900309125253	-0.196997968491295	0.508432396917145
YGR132C	0.384880783894598	0.0971549398081937	0.508432396917145
YGR133W	-0.558900942897472	0.0704570587702804	0.508432396917145
YGR134W	0.0620454063655291	0.0225623532691444	-0.303406895369179
