orf	hap a | growth (colony size) | indole-3-acetic acid [3 mM] | SC | Nicastro R~De Virgilio C, 2021	hap a | growth (colony size) | rapamycin [4 ng/ml] | SC | Nicastro R~De Virgilio C, 2021
YJR124C	0.15375748234661055	0.08021577838066637
YJR125C	-0.31925247381032634	-1.0208535681827724
YJR126C	-0.49584285744225004	-0.4032665949500746
YJR127C	0.5683959971054569	0.28816518626485554
YJR128W	0.5683959971054569	0.51974520868134
YJR129C	-0.2283603645880135	0.16079617393579002
YJR130C	0.5683959971054569	0.7792264386178821
YJR131W	-0.5816391287351187	-0.6549970868495508
YJR133W	-0.40839665785528845	-0.37277671555083886
YJR134C	0.055333188439207946	-0.21169810740393222
YJR135C	-0.13566841161872334	0.33246745142279166
YJR135W-A	-0.9874323037689552	-0.37277671555083886
YJR137C	-0.2283603645880135	-0.24511815507553308
YJR139C	0.15375748234661055	-0.21169810740393222
YJR140C	0.055333188439207946	-1.0606634910616568
YJR141W	0.055333188439207946	-0.779308440873984
YJR142W	-0.13566841161872334	-0.6023475722039088
YJR143C	0.3567575885306297	-1.0801419176131113
YJR144W	-0.8295824815539579	0.04114649568727335
YJR145C	0.9032963359491397	0.8349199708969443
YJR146W	-0.13566841161872334	0.4713475860190186
YJR147W	-0.04112261959004762	0.20235869374843213
YJR148W	-0.31925247381032634	0.04114649568727335
YJR149W	-0.04112261959004762	0.7792264386178821
YJR150C	-0.31925247381032634	-0.10754436660214557
YJR151C	0.25421114313870313	-0.6023475722039088
YJR151W-A	-0.6658317314056895	-0.37277671555083886
YJR152W	-1.1396945216577563	-1.0005095267115778
YJR153W	-0.2283603645880135	-0.10754436660214557
YJR154W	-0.31925247381032634	0.0028585986477477764
YKL001C	0.15375748234661055	-0.6023475722039088
YKL002W	-0.9530827315537362	-2.0776423931165344
YKL003C	1.644017085391642	0.4713475860190186
YKL005C	-0.7484652118045849	-0.491554680514818
YKL006W	0.46146290645712235	2.4262941801167197
YKL007W	0.25421114313870313	-0.3101186147670879
YKL008C	0.46146290645712235	0.4713475860190186
YKL009W	1.3857581267737575	2.3260693835299135
YKL010C	0.7892360756183205	0.6717706822206315
YKL011C	0.15375748234661055	-0.37277671555083886
YKL012W	-0.5816391287351187	-1.9564829150705696
YKL014C	-0.6658317314056895	0.08021577838066637
YKL015W	-0.04112261959004762	0.7248589428216539
YKL016C	-0.04112261959004762	0.16079617393579002
YKL017C	0.055333188439207946	0.33246745142279166
YKL018C-A	-0.5816391287351187	-0.34173247470798024
YKL019W	-1.1396945216577563	-0.6023475722039088
YKL020C	0.7892360756183205	0.16079617393579002
YKL021C	-0.31925247381032634	-0.24511815507553308
YKL022C	-0.49584285744225004	-0.491554680514818
YKL023W	-0.7484652118045849	0.6717706822206315
YKL025C	0.46146290645712235	-0.1429299323873682
YKL026C	0.055333188439207946	0.28816518626485554
YKL027W	1.139106312363421	0.4713475860190186
YKL028W	-0.5816391287351187	-0.8718725875629464
YKL029C	-0.2283603645880135	0.16079617393579002
YKL030W	0.055333188439207946	-0.03467112221277708
YKL031W	0.055333188439207946	0.8349199708969443
YKL032C	1.139106312363421	0.8919886521211688
YKL033W	-0.9874323037689552	0.5692554203703807
YKL033W-A	-0.13195964268555918	-0.10719744929052626
YKL034W	0.25421114313870313	0.04114649568727335
YKL035W	-0.04112261959004762	-2.346387768374382
YKL037W	-0.31925247381032634	-1.6934433149431558
YKL038W	0.15375748234661055	1.1998591692518557
YKL039W	0.055333188439207946	0.7248589428216539
YKL040C	-0.13566841161872334	0.28816518626485554
YKL041W	-1.2138221803667781	-2.378534729858937
YKL042W	0.3567575885306297	-0.9798640920334023
YKL043W	-0.31925247381032634	0.04114649568727335
YKL044W	-0.6658317314056895	-0.03467112221277708
YKL045W	-0.40839665785528845	-1.403679807691041
YKL046C	-0.2283603645880135	-1.5838630879669993
YKL047W	-0.5816391287351187	-0.03467112221277708
YKL048C	-0.9874323037689552	-0.8029961162077737
YKL049C	-4.070522183910426	-2.008064895160561
YKL050C	0.055333188439207946	0.2448055224932588
YKL051W	-0.40839665785528845	-0.1429299323873682
YKL052C	0.25421114313870313	-0.46264162325384933
YKL053C-A	-0.04112261959004762	0.04114649568727335
YKL053W	-1.0642431547575024	-0.5478980741515778
YKL054C	-0.9874323037689552	-0.6549970868495508
YKL055C	-0.9874323037689552	-1.5042083848236885
YKL056C	-0.13566841161872334	-0.46264162325384933
YKL057C	-0.04112261959004762	-0.34173247470798024
YKL059C	0.055333188439207946	0.20235869374843213
YKL060C	-5.085943371610703	-3.212453252739765
YKL061W	0.15375748234661055	0.4240254660825265
YKL062W	-0.7484652118045849	-0.0714649661936839
YKL063C	-0.49584285744225004	-0.10754436660214557
YKL064W	-0.40839665785528845	0.28816518626485554
YKL065C	-0.22025483450152103	0.2804458521843067
YKL066W	-0.8295824815539579	-0.7307869123676727
YKL067W	-0.40839665785528845	-0.34173247470798024
YKL068W	-0.13566841161872334	-0.24511815507553308
YKL068W-A	-0.2283603645880135	-0.6023475722039088
YKL069W	0.15375748234661055	0.20235869374843213
YKL070W	-0.04112261959004762	0.7248589428216539
YKL071W	-0.8295824815539579	0.33246745142279166
YKL072W	-1.0642431547575024	0.12009061329454222
YKL073W	0.3567575885306297	1.0104603447891796
YKL074C	-1.4977688052521851	-0.779308440873984
YKL075C	-0.9874323037689552	0.51974520868134
YKL076C	-1.2866606624025998	0.4240254660825265
YKL077W	-1.632643452072754	-2.1608183984313505
YKL078W	0.055333188439207946	-1.0409027684732246
YKL079W	-0.31925247381032634	-0.5199692367885288
YKL080W	-0.31925247381032634	-2.5919013133400206
YKL081W	-0.40839665785528845	-2.808185377021588
YKL082C	-0.40839665785528845	-1.1182757386082118
YKL083W	-1.1396945216577563	0.5692554203703807
YKL084W	-1.2138221803667781	0.08021577838066637
YKL085W	-1.4286023197031759	-0.24511815507553308
YKL086W	-1.0642431547575024	-0.37277671555083886
YKL087C	-1.632643452072754	-0.4332168304661378
YKL088W	-0.40839665785528845	0.08021577838066637
YKL090W	-0.9874323037689552	-0.17764148739572894
YKL091C	-0.6658317314056895	-0.3101186147670879
YKL092C	-1.1396945216577563	-0.46264162325384933
YKL093W	-0.49584285744225004	-0.491554680514818
YKL094W	-1.632643452072754	-0.8263136716144724
YKL095W	-0.8295824815539579	0.8349199708969443
YKL096C-B	0.6776287241118193	-2.9020119449678274
YKL096W	0.6776287241118193	-0.4332168304661378
YKL096W-A	-0.9092248918533424	-0.5478980741515778
YKL097C	-0.5816391287351187	-1.403679807691041
YKL098W	-1.632643452072754	0.2448055224932588
YKL100C	-0.31925247381032634	-0.37277671555083886
YKL101W	-1.6984087757290642	
YKL102C	-0.49584285744225004	-0.17764148739572894
YKL103C	-0.49584285744225004	0.08021577838066637
YKL105C	-1.4286023197031759	-0.10754436660214557
YKL106C-A	0.25421114313870313	-0.8718725875629464
YKL106W	-2.187825137822536	-0.10754436660214557
YKL107W	-0.2283603645880135	-0.4032665949500746
YKL108W	-0.8295824815539579	-1.5966017013791278
YKL109W	0.055333188439207946	-0.03467112221277708
YKL110C	0.5683959971054569	-2.201659188636386
YKL112W	1.0198912687317572	1.7866241548421036
YKL113C	0.25421114313870313	-0.6806745140742698
YKL114C	0.25421114313870313	-0.0714649661936839
YKL115C	-0.31925247381032634	-0.34173247470798024
YKL116C	0.055333188439207946	-0.4032665949500746
YKL117W	-0.40839665785528845	-0.17764148739572894
YKL118W	-2.6200833846350173	-2.5199168514381665
YKL119C	-0.6658317314056895	-2.3940763674884185
YKL120W	1.0198912687317572	-0.2779193129754383
YKL121W	1.261030788804895	0.0028585986477477764
YKL122C	1.261030788804895	-1.3101910468842088
YKL123W	0.055333188439207946	-0.21169810740393222
YKL124W	0.6776287241118193	-0.37277671555083886
YKL125W	0.055333188439207946	-0.03467112221277708
YKL126W	-0.04112261959004762	-2.6493543773604524
YKL127W	0.7892360756183205	0.0028585986477477764
YKL128C	0.25421114313870313	0.16079617393579002
YKL129C	-0.5816391287351187	0.16079617393579002
YKL130C	-0.7484652118045849	0.3777433927380447
YKL131W	0.46146290645712235	-0.10754436660214557
YKL132C	1.139106312363421	0.3777433927380447
YKL133C	0.6776287241118193	-0.03467112221277708
YKL134C	-0.9874323037689552	1.955541347663539
YKL135C	0.061702172106316004	-2.628468343765869
YKL136W	-0.31925247381032634	-1.4332942598720873
YKL137W	-0.08274749573185788	0.5336958124413684
YKL138C	-0.2283603645880135	1.0104603447891796
YKL139W	1.7777583318187598	-0.7059344221571235
YKL140W	0.25421114313870313	0.08021577838066637
YKL141W	0.46146290645712235	-1.0208535681827724
YKL142W	-0.6658317314056895	-0.491554680514818
YKL143W	0.6776287241118193	0.7248589428216539
YKL145W	-0.49584285744225004	-0.8263136716144724
YKL146W	0.5683959971054569	0.4713475860190186
YKL147C	-0.13566841161872334	0.5692554203703807
YKL148C	0.055333188439207946	0.7792264386178821
YKL149C	0.3567575885306297	1.7058376713188097
YKL150W	-0.04112261959004762	-0.46264162325384933
YKL151C	0.15375748234661055	-0.1429299323873682
YKL154W	-0.8295824815539579	-0.7059344221571235
YKL155C	0.5683959971054569	-0.5199692367885288
YKL156W	0.25421114313870313	1.0104603447891796
YKL157W	0.6087407162877955	0.715751506467869
YKL159C	0.46146290645712235	0.20235869374843213
YKL160W	0.055333188439207946	-0.491554680514818
YKL161C	0.055333188439207946	-0.03467112221277708
YKL162C	0.46146290645712235	0.04114649568727335
YKL162C-A	-0.40839665785528845	-0.21169810740393222
YKL163W	0.5683959971054569	-0.2779193129754383
YKL164C	0.055333188439207946	-0.24511815507553308
YKL165C	0.15375748234661055	0.12009061329454222
YKL166C	-0.5816391287351187	0.6717706822206315
YKL167C	-0.7484652118045849	0.5692554203703807
YKL168C	-0.31925247381032634	0.6717706822206315
YKL169C	-0.8295824815539579	2.1350158650363142
YKL170W	0.5683959971054569	1.0719744929052621
YKL171W	0.7892360756183205	-0.17764148739572894
YKL173W	-0.04112261959004762	0.28816518626485554
YKL174C	0.46146290645712235	-0.17764148739572894
YKL175W	0.055333188439207946	-0.46264162325384933
YKL176C	-0.49584285744225004	-1.099344054426247
YKL177W	-0.40839665785528845	0.5692554203703807
YKL178C	-0.5816391287351187	-0.2779193129754383
YKL179C	-0.6658317314056895	0.5692554203703807
YKL182W	-0.13566841161872334	-0.9798640920334023
YKL183W	-0.31925247381032634	-0.3101186147670879
YKL184W	0.9032963359491397	-0.17764148739572894
YKL185W	-0.2283603645880135	0.20235869374843213
YKL186C	0.46146290645712235	2.0438980331393664
YKL187C	-0.8295824815539579	-0.0714649661936839
YKL188C	-0.6658317314056895	-0.3101186147670879
YKL189W	-1.8267313584730844	0.4240254660825265
YKL190W	-0.49584285744225004	1.1350864111022823
YKL191W	-0.40839665785528845	-1.9204009388499845
YKL192C	-0.31925247381032634	1.1998591692518557
YKL193C	-0.04112261959004762	
YKL194C	0.3567575885306297	0.7792264386178821
YKL195W	0.7892360756183205	0.6717706822206315
YKL197C	-0.5816391287351187	-0.0714649661936839
YKL198C	-0.9893439858656677	0.07740019219960109
YKL201C	-0.45835695969816154	0.2171066846496923
YKL202W	-0.2283603645880135	-0.8718725875629464
YKL203C	0.055333188439207946	0.4240254660825265
YKL204W	0.15375748234661055	0.7248589428216539
YKL205W	-0.2283603645880135	-0.8263136716144724
YKL206C	0.055333188439207946	-0.9589105165391348
YKL207W	-0.9092248918533424	-1.2938920195067019
YKL208W	1.139106312363421	-0.4032665949500746
YKL210W	0.25421114313870313	1.1998591692518557
YKL211C	-1.8267313584730844	0.20235869374843213
YKL212W	-5.739793987511996	-3.2176429365490176
YKL213C	-1.0642431547575024	1.0719744929052621
YKL214C	-2.0115769836162563	-0.4332168304661378
YKL215C	-1.2866606624025998	-0.8718725875629464
YKL216W	0.3567575885306297	-0.779308440873984
YKL217W	0.3567575885306297	-0.17764148739572894
YKL218C	0.46146290645712235	0.0028585986477477764
YKL220C	-1.0642431547575024	-0.779308440873984
YKL221W	0.3567575885306297	-0.6806745140742698
YKL222C	-0.04112261959004762	-0.491554680514818
YKR001C	-1.565772828859195	-1.8537137149422964
YKR002W	-0.13566841161872334	0.4713475860190186
YKR003W	-0.7484652118045849	-0.03467112221277708
YKR004C	-0.27380641919916937	1.1231283634438989
YKR005C	-0.9874323037689552	-0.2779193129754383
YKR006C	0.3567575885306297	1.1998591692518557
YKR007W	-7.604982542782287	-3.002860225467535
YKR008W	-0.6658317314056895	-1.2938920195067019
YKR009C	-0.6658317314056895	0.4713475860190186
YKR010C	-1.2866606624025998	-0.6549970868495508
YKR011C	-0.49584285744225004	-0.3101186147670879
YKR012C	0.055333188439207946	0.12009061329454222
YKR013W	-0.2283603645880135	-0.2779193129754383
YKR014C	-0.40839665785528845	-0.491554680514818
YKR015C	0.3567575885306297	0.16079617393579002
YKR016W	-0.40839665785528845	-0.34173247470798024
YKR017C	-1.3582433085412526	-0.5753535413898293
YKR018C	-0.13566841161872334	-0.8263136716144724
YKR019C	-0.7484652118045849	-1.1182757386082118
YKR020W	0.15375748234661055	0.16079617393579002
YKR021W	0.055333188439207946	0.51974520868134
YKR022C	-0.8295824815539579	0.33246745142279166
YKR023W	-1.1396945216577563	0.12009061329454222
YKR024C	1.0198912687317572	3.793360405560754
YKR025W	0.3567575885306297	0.2448055224932588
YKR026C	0.3567575885306297	-0.2779193129754383
YKR027W	-0.13566841161872334	0.9504840503759995
YKR028W	-6.1676221682869175	-0.5199692367885288
YKR029C	0.25421114313870313	-0.5478980741515778
YKR030W	-1.4286023197031759	-0.37277671555083886
YKR031C	0.3567575885306297	1.0104603447891796
YKR032W	0.6776287241118193	0.7792264386178821
YKR033C	0.055333188439207946	0.0028585986477477764
YKR034W	-0.2283603645880135	-0.24511815507553308
YKR035C	0.5683959971054569	-1.5447427308019412
YKR035W-A	-0.31925247381032634	-0.8941303785606739
YKR036C	-0.5816391287351187	-0.5753535413898293
YKR037C	-0.9092248918533424	-0.8718725875629464
YKR038C	0.7892360756183205	-0.10754436660214557
YKR039W	-0.49584285744225004	-0.17764148739572894
YKR040C	-0.31925247381032634	0.16079617393579002
YKR041W	0.3567575885306297	0.4713475860190186
YKR042W	0.055333188439207946	2.5298598032564192
YKR043C	-0.13566841161872334	0.9504840503759995
YKR044W	-0.5816391287351187	-0.0714649661936839
YKR045C	0.9032963359491397	-0.4032665949500746
YKR046C	-0.04112261959004762	-0.0714649661936839
YKR047W	0.46146290645712235	-0.46264162325384933
YKR048C	-0.49584285744225004	-0.491554680514818
YKR049C	0.25421114313870313	0.16079617393579002
YKR050W	-0.04112261959004762	0.12009061329454222
YKR051W	-0.31925247381032634	0.8349199708969443
YKR052C	-1.0642431547575024	-0.491554680514818
YKR053C	-0.40839665785528845	-0.6023475722039088
YKR054C	-0.4168374107111723	0.7533453265587879
YKR055W	-1.632643452072754	-1.9652865703263136
YKR056W	-0.13566841161872334	-0.5753535413898293
YKR057W	-0.04112261959004762	1.8698221751869895
YKR058W	-0.5816391287351187	-0.5753535413898293
YKR059W	-1.3582433085412526	0.08021577838066637
YKR060W	-0.6658317314056895	-0.24511815507553308
YKR061W	-0.49584285744225004	-0.3101186147670879
YKR062W	-2.071251555512871	0.4240254660825265
YKR063C	0.25421114313870313	2.6369361254856005
YKR064W	-1.2138221803667781	-0.24511815507553308
YKR065C	-1.6984087757290642	-0.491554680514818
YKR066C	-0.49584285744225004	-0.17764148739572894
YKR067W	-0.6658317314056895	-0.24511815507553308
YKR068C	1.0198912687317572	0.28816518626485554
YKR069W	-0.13566841161872334	-0.6023475722039088
YKR070W	-0.40839665785528845	-0.4332168304661378
YKR071C	0.9032963359491397	-0.4032665949500746
YKR072C	-0.04112261959004762	0.28816518626485554
YKR073C	-1.2866606624025998	-0.9376418496840511
YKR074W	-0.04112261959004762	-1.5447427308019412
YKR075C	-0.40839665785528845	-0.8263136716144724
YKR076W	-0.49584285744225004	-0.8029961162077737
YKR077W	-0.7484652118045849	-0.491554680514818
YKR078W	-0.49584285744225004	-0.6023475722039088
YKR079C	0.3567575885306297	0.4240254660825265
YKR080W	-0.8295824815539579	-0.491554680514818
YKR081C	1.0198912687317572	1.955541347663539
YKR082W	0.25421114313870313	-1.4185795789446298
YKR083C	-1.4286023197031759	-0.5199692367885288
YKR084C	-0.5816391287351187	-0.10754436660214557
YKR085C	0.6776287241118193	0.6717706822206315
YKR087C	0.9032963359491397	-0.37277671555083886
YKR088C	0.46146290645712235	-0.4332168304661378
YKR089C	-0.04112261959004762	-0.10754436660214557
YKR090W	0.15375748234661055	-0.10754436660214557
YKR091W	-0.22025483450152103	0.3580765542561387
YKR092C	-0.13566841161872334	1.3346565308063716
YKR093W	-0.8295824815539579	-0.1429299323873682
YKR094C	0.5683959971054569	0.20235869374843213
YKR095W	0.055333188439207946	-0.8941303785606739
YKR096W	0.6776287241118193	0.08021577838066637
YKR097W	0.25421114313870313	-0.8718725875629464
YKR098C	0.15375748234661055	-0.37277671555083886
YKR099W	0.5683959971054569	-0.10754436660214557
YKR100C	0.3254548741969242	0.45783022548289704
YKR101W	0.5683959971054569	0.7792264386178821
YKR102W	0.3567575885306297	0.20235869374843213
YKR103W	0.055333188439207946	0.16079617393579002
YKR104W	0.055333188439207946	0.04114649568727335
YKR105C	0.055333188439207946	0.16079617393579002
YKR106W	-0.49584285744225004	0.04114649568727335
YLL001W	-0.9092248918533424	-0.491554680514818
YLL002W	-0.49584285744225004	-0.17764148739572894
YLL003W	-1.3582433085412526	-0.24511815507553308
YLL004W	-6.568372616101402	-2.7576155433432463
YLL005C	-0.49584285744225004	-0.8941303785606739
YLL006W	-0.31925247381032634	-0.5478980741515778
YLL006W-A	0.5683959971054569	2.0438980331393664
YLL007C	-1.2866606624025998	-1.373310847174172
YLL008W	-0.7484652118045849	0.12009061329454222
YLL009C	-1.2138221803667781	0.8919886521211688
YLL010C	-1.3582433085412526	0.28816518626485554
YLL011W	-1.1396945216577563	-2.1467333351427453
YLL012W	-1.7630959793254348	0.6199170323312608
YLL013C	0.055333188439207946	-0.2779193129754383
YLL014W	-0.49584285744225004	-1.1182757386082118
YLL015W	0.7892360756183205	-0.3101186147670879
YLL018C-A	0.25421114313870313	0.5692554203703807
YLL019C	0.6776287241118193	0.20235869374843213
YLL020C	0.5683959971054569	0.4713475860190186
YLL021W	0.15375748234661055	-0.34173247470798024
YLL023C	-0.9092248918533424	0.04114649568727335
YLL024C	-0.9874323037689552	0.6717706822206315
YLL025W	0.5683959971054569	0.08021577838066637
YLL026W	1.139106312363421	0.4240254660825265
YLL027W	1.3857581267737575	1.2663592009520832
YLL028W	0.055333188439207946	0.8919886521211688
YLL029W	-0.2283603645880135	-0.491554680514818
YLL030C	0.9032963359491397	0.28816518626485554
YLL031C	-0.7484652118045849	0.5692554203703807
YLL032C	0.46146290645712235	0.0028585986477477764
YLL033W	-0.13566841161872334	0.51974520868134
YLL034C	0.25421114313870313	-0.9798640920334023
YLL035W	-2.7203735174386323	2.0438980331393664
YLL037W	0.055333188439207946	-1.8732483562889928
YLL038C	1.0198912687317572	-1.403679807691041
YLL039C	0.5683959971054569	-0.03467112221277708
YLL040C	-0.04112261959004762	-0.2779193129754383
YLL041C	-0.40839665785528845	0.9504840503759995
YLL042C	-0.31925247381032634	-0.17764148739572894
YLL043W	0.46146290645712235	0.12009061329454222
YLL044W	0.7892360756183205	0.6717706822206315
YLL045C	0.46146290645712235	1.6273593730390365
YLL046C	0.055333188439207946	-0.17764148739572894
YLL047W	-0.49584285744225004	-0.24511815507553308
YLL048C	0.055333188439207946	0.20235869374843213
YLL049W	1.139106312363421	1.2663592009520832
YLL050C	0.5683959971054569	-1.1182757386082118
YLL051C	0.46146290645712235	-0.4032665949500746
YLL052C	0.3567575885306297	0.3777433927380447
YLL053C	-0.04112261959004762	0.2448055224932588
YLL054C	0.46146290645712235	0.6717706822206315
YLL055W	0.15375748234661055	0.16079617393579002
YLL056C	0.25421114313870313	-0.1429299323873682
YLL057C	0.25421114313870313	-0.03467112221277708
YLL058W	0.25421114313870313	0.0028585986477477764
YLL059C	-0.04112261959004762	0.51974520868134
YLL060C	-0.8295824815539579	-0.7552417627348534
YLL061W	-0.04112261959004762	0.4240254660825265
YLL062C	-0.13566841161872334	0.8919886521211688
YLL063C	0.46146290645712235	0.7248589428216539
YLR001C	0.6776287241118193	-0.03467112221277708
YLR002C	1.644017085391642	1.3346565308063716
YLR003C	-0.04112261959004762	0.4240254660825265
YLR004C	-0.13566841161872334	0.33246745142279166
YLR005W	-2.7694440467032586	1.4048250203826953
YLR006C	-0.9092248918533424	-0.46264162325384933
YLR007W	0.5683959971054569	0.4240254660825265
YLR008C	-0.9874323037689552	-0.9798640920334023
YLR009W	1.139106312363421	0.7792264386178821
YLR010C	1.261030788804895	2.6369361254856005
YLR011W	-0.04112261959004762	-0.491554680514818
YLR012C	0.25421114313870313	-0.0714649661936839
YLR013W	0.15375748234661055	0.04114649568727335
YLR014C	-1.1396945216577563	-0.9376418496840511
YLR015W	-1.2138221803667781	0.2448055224932588
YLR016C	-0.9874323037689552	0.3777433927380447
YLR017W	-0.9092248918533424	-0.03467112221277708
YLR018C	-1.1396945216577563	-0.21169810740393222
YLR019W	-0.7484652118045849	-0.21169810740393222
YLR020C	-1.4286023197031759	-1.0801419176131113
YLR021W	-0.6658317314056895	-0.5478980741515778
YLR022C	-0.2283603645880135	-1.5838630879669993
YLR023C	0.055333188439207946	-0.779308440873984
YLR024C	-1.2866606624025998	-0.62889170250442
YLR025W	-1.8893403605377064	-2.227765921469783
YLR026C	-0.04112261959004762	-1.4621819770302855
YLR027C	-1.632643452072754	0.16079617393579002
YLR028C	-1.0642431547575024	-0.62889170250442
YLR030W	-0.2283603645880135	-0.17764148739572894
YLR031W	-0.31925247381032634	0.04114649568727335
YLR032W	-0.9092248918533424	-0.0714649661936839
YLR033W	-0.40839665785528845	1.3346565308063716
YLR034C	-0.13566841161872334	-0.46264162325384933
YLR035C	-1.565772828859195	-0.5753535413898293
YLR036C	0.5683959971054569	-0.0714649661936839
YLR037C	0.15375748234661055	-0.10754436660214557
YLR038C	0.25421114313870313	0.20235869374843213
YLR039C	0.5683959971054569	-1.403679807691041
YLR040C	0.46146290645712235	0.04114649568727335
YLR041W	-0.04112261959004762	0.2448055224932588
YLR042C	-0.2283603645880135	-0.34173247470798024
YLR043C	0.3567575885306297	-0.34173247470798024
YLR044C	0.25421114313870313	0.3777433927380447
YLR046C	-0.2283603645880135	-1.38859143173804
YLR047C	0.055333188439207946	0.6199170323312608
YLR048W	0.9032963359491397	0.7248589428216539
YLR049C	0.25421114313870313	0.6199170323312608
YLR050C	0.055333188439207946	-0.4032665949500746
YLR052W	0.055333188439207946	1.0719744929052621
YLR053C	1.0198912687317572	0.6199170323312608
YLR054C	0.21636379274336676	-0.15829156063460847
YLR055C	0.5683959971054569	0.6717706822206315
YLR056W	-4.285178172877265	-3.221896669920034
YLR057W	0.25421114313870313	-0.46264162325384933
YLR058C	0.25421114313870313	-0.491554680514818
YLR059C	-0.13566841161872334	-0.34173247470798024
YLR061W	0.15375748234661055	0.4240254660825265
YLR062C	0.9032963359491397	0.7792264386178821
YLR063W	0.25421114313870313	0.12009061329454222
YLR064W	0.25421114313870313	-0.03467112221277708
YLR065C	1.3857581267737575	-0.0714649661936839
YLR066W	0.5683959971054569	-0.8492697145342463
YLR067C	0.7892360756183205	0.6199170323312608
YLR068W	1.644017085391642	1.1998591692518557
YLR069C	0.25421114313870313	0.28816518626485554
YLR070C	-0.04112261959004762	-0.24511815507553308
YLR071C	0.46146290645712235	1.1998591692518557
YLR072W	-0.8295824815539579	-0.62889170250442
YLR073C	-0.6658317314056895	-0.8941303785606739
YLR074C	0.7892360756183205	2.4262941801167197
YLR076C	0.9032963359491397	2.8623599617575604
YLR077W	0.6776287241118193	0.3777433927380447
YLR078C	1.0198912687317572	-0.24511815507553308
YLR079W	-0.13566841161872334	-1.9564829150705696
YLR080W	-0.40839665785528845	-0.1429299323873682
YLR081W	-0.2283603645880135	0.20235869374843213
YLR082C	-0.31925247381032634	0.16079617393579002
YLR083C	-1.0642431547575024	-1.191409093941282
YLR084C	-0.5999557831881129	-0.6891748287988017
YLR085C	-0.5816391287351187	-2.3408867934129667
YLR086W	0.7892360756183205	0.4240254660825265
YLR087C	-0.13566841161872334	-0.37277671555083886
YLR088W	-1.1396945216577563	-2.837642755404856
YLR089C	3.490745529207191	1.955541347663539
YLR090W	-0.40839665785528845	-0.2779193129754383
YLR091W	0.15375748234661055	0.4240254660825265
YLR092W	-0.40839665785528845	-0.10754436660214557
YLR093C	-0.13566841161872334	0.28816518626485554
YLR094C	-0.9874323037689552	-0.7059344221571235
YLR095C	-1.565772828859195	-1.5042083848236885
YLR096W	-0.9092248918533424	0.0028585986477477764
YLR097C	-0.9874323037689552	-0.3101186147670879
YLR098C	-1.1396945216577563	-1.403679807691041
YLR099C	0.5683959971054569	0.12009061329454222
YLR102C	-1.3582433085412526	-0.37277671555083886
YLR103C	-0.2283603645880135	0.7248589428216539
YLR104W	0.3567575885306297	0.5692554203703807
YLR105C	-0.2283603645880135	0.16079617393579002
YLR106C	0.5683959971054569	2.8623599617575604
YLR107W	-0.40839665785528845	-0.17764148739572894
YLR108C	-0.40839665785528845	0.20235869374843213
YLR109W	-0.5816391287351187	-0.2779193129754383
YLR110C	1.3857581267737575	0.28816518626485554
YLR111W	0.7892360756183205	0.6717706822206315
YLR112W	0.25421114313870313	0.6199170323312608
YLR113W	-0.2283603645880135	-0.6549970868495508
YLR114C	-0.7484652118045849	-1.0005095267115778
YLR115W	-0.13566841161872334	0.5692554203703807
YLR116W	-3.7676104224763853	-1.0606634910616568
YLR117C	1.139106312363421	2.229026326517291
YLR118C	0.012925389275344285	0.08667027814978766
YLR119W	-0.9092248918533424	-1.173504031083875
YLR120C	-0.31925247381032634	0.12009061329454222
YLR121C	-1.0642431547575024	-0.46264162325384933
YLR122C	-1.4286023197031759	-0.491554680514818
YLR123C	-1.2866606624025998	-0.17764148739572894
YLR124W	-0.5816391287351187	-0.1429299323873682
YLR125W	-0.3153373576191627	0.8718725875629472
YLR126C	0.5683959971054569	-0.10754436660214557
YLR127C	-0.2283603645880135	-1.0801419176131113
YLR128W	-0.04112261959004762	-0.46264162325384933
YLR129W	-0.04112261959004762	1.7058376713188097
YLR130C	-0.13566841161872334	0.0028585986477477764
YLR131C	-0.7484652118045849	-1.1369426439904289
YLR132C	0.9032963359491397	0.6199170323312608
YLR133W	0.15375748234661055	0.0028585986477477764
YLR134W	0.25421114313870313	-0.491554680514818
YLR135W	0.25421114313870313	-0.4332168304661378
YLR136C	0.15375748234661055	-0.491554680514818
YLR137W	0.7892360756183205	-0.0714649661936839
YLR138W	0.46146290645712235	0.51974520868134
YLR139C	0.46146290645712235	0.4713475860190186
YLR140W	0.25421114313870313	-1.1182757386082118
YLR141W	-0.2283603645880135	-0.03467112221277708
YLR142W	0.25421114313870313	0.4713475860190186
YLR143W	0.3567575885306297	-0.1429299323873682
YLR144C	0.46146290645712235	0.5692554203703807
YLR145W	-0.9092248918533424	-0.9798640920334023
YLR146C	-0.40839665785528845	-0.0714649661936839
YLR148W	-6.922894263956611	-3.0234291342908626
YLR149C	0.6776287241118193	0.4240254660825265
YLR150W	1.261030788804895	-0.0714649661936839
YLR151C	0.15375748234661055	-0.10754436660214557
YLR152C	0.3567575885306297	-0.5199692367885288
YLR153C	2.055026769533517	1.7058376713188097
YLR154C	0.25421114313870313	0.2448055224932588
YLR163C	-3.9731152645473227	-2.7795310255756296
YLR164W	0.3567575885306297	0.6199170323312608
YLR165C	0.7892360756183205	1.0104603447891796
YLR166C	-1.0642431547575024	0.8349199708969443
YLR167W	-0.5816391287351187	-0.779308440873984
YLR168C	0.15375748234661055	-0.37277671555083886
