orf	hap a | betaxanthin production (colony color) | expression for Btx-cassette, time [24 h] | YPD | Cachera P~Mortensen UH, 2023	hap a | betaxanthin production (colony color) | expression for Btx-cassette, time [48 h] | YPD | Cachera P~Mortensen UH, 2023
YBR009C	0.2532460688923248	0.6349892584092343
YBR010W	0.1177626572813101	-0.120675253877383
YBR011C	-1.566433582121832	-2.3676703167639994
YBR012C	0.2099698076699241	-0.0060363937597394
YBR013C	0.4126022587697278	0.5227909783420858
YBR014C	-0.3262560128498813	-0.1657476779567666
YBR015C	-0.540681513106069	-0.7687666652991447
YBR016W	-0.1861391187740745	-0.183600767393207
YBR018C	-0.8307901414555987	-1.405388127307887
YBR019C	-2.409599643762857	-5.198380206194122
YBR020W	0.1960045649456262	0.47258028997656
YBR021W	-0.3394190795237921	-0.3104724435374236
YBR022W	-0.2793157782023863	-0.3833079933910943
YBR023C	0.2855883177486231	0.3260265798559423
YBR024W	0.6276365211461289	0.574863256795957
YBR025C	0.3785440273562649	0.4869272668038694
YBR026C	-1.2708225288523054	-2.6677924143715512
YBR027C	-0.2148728983821427	-0.1650771416030766
YBR028C	-0.1169407721471284	-0.1070087143937832
YBR030W	-0.1253180454432473	-0.0376314862173798
YBR031W	0.1102259419392856	0.3330543812642899
YBR032W	-0.4781495281107876	-0.3356589750502612
YBR033W	0.1494655125733884	0.3581019118066885
YBR034C	-0.6711667673583159	-1.1206966372730554
YBR035C	-1.934854423987072	-3.5015160746460987
YBR036C	0.0780132166728544	0.1493581716791106
YBR037C	2.2937426949564808	1.4210615316702486
YBR040W	-0.0221583107201812	0.2604549223895461
YBR041W	0.2456892215446844	0.3413857005607586
YBR042C		
YBR043C	0.2055880837118248	-0.0169878776597618
YBR044C	-0.2503369235554105	-0.6941923411271242
YBR045C	-0.087079903151005	-0.3293118192631479
YBR046C	0.0525227333031149	0.1331764597268072
YBR047W	0.0987083756441364	0.3311714743175219
YBR048W	0.1803110277889547	0.2042427054364118
YBR050C	0.2603927223962714	0.2028208533956087
YBR051W	0.0146733676679558	0.1865316853568004
YBR052C	0.1043295724768717	0.2039047002740628
YBR053C	0.453900835229642	0.436168803298438
YBR054W	0.401768222791329	0.4444554538941307
YBR056W	0.5349734159274967	0.424660937866393
YBR057C	0.0086334481682779	-0.2783684372244385
YBR058C	0.0241607798434152	-0.0110746078230348
YBR059C	0.0128675505386475	0.2024150002466644
YBR061C	-1.1399958581471046	-1.977139199622429
YBR062C	0.1407304643501566	-0.0767599876685094
YBR063C	0.1450174770828334	0.1067017980177331
YBR064W	0.2502484714586126	0.1194308413402499
YBR065C	-0.1739088444565931	0.0422073334793644
YBR066C	0.0027625455677758	0.1154208702076717
YBR067C	0.2620244179169959	0.23658033766479
YBR068C	-0.6680982658722199	-0.7179079559520757
YBR069C	-0.8357510964295981	-1.58220471519658
YBR071W	-0.173250290925129	-0.2651411242223941
YBR072W	-0.0800982528380699	-0.1850791593005241
YBR073W	-0.0049357963690064	-0.0591693695788728
YBR074W	-0.09551476087328839	0.05254754268985473
YBR076W	0.2936192509131388	0.3864505425157691
YBR077C	-1.6713228955468955	-3.051604104148088
YBR078W	0.1328423460719677	0.5452081956655689
YBR081C	0.2673520123547744	-0.0899726716139037
YBR082C	0.3239046085347098	0.41553011235612
YBR083W	0.4755935857506751	0.7714499014914725
YBR084C-A	0.1097138470405171	0.2513441345988281
YBR084W	0.8539573859941274	0.4887521659891352
YBR085W	-0.2132022470080546	-0.3869268275087982
YBR089C-A	0.1092166578932373	-0.1585801719345427
YBR090C	0.4995369276709479	0.5567509970639193
YBR092C	-0.0725520932903122	-0.1604176223753756
YBR093C	0.3313974608072554	0.09094933869873
YBR094W	0.3397246739387579	0.3326297463808718
YBR095C	0.1239108077532409	-0.1147469480337516
YBR097W	-0.0967833524056042	-0.0506882276487442
YBR098W	0.6558494712069403	0.507607522163422
YBR099C	0.5459084712954294	0.5700819085977349
YBR101C	-0.334087599573548	-0.2854402841964504
YBR103W	-0.3220755196093758	-0.7856797753433636
YBR104W	-0.2888134525224431	-0.2040928364108382
YBR105C	0.2044920435825782	0.0005576620104437
YBR106W	-1.471896833161246	-2.6222366117185816
YBR107C	0.2960291401018514	0.063118274080461
YBR108W	0.3572913009044057	0.3373660765692721
YBR111C	-0.2393898713688196	-0.2178266568522614
YBR112C		
YBR113W	0.2535531953697773	0.3434024131067138
YBR114W	0.2608078746955661	0.3275522831044389
YBR115C	-0.0702785428259855	-0.066803753139156
YBR116C	-0.1173296064725102	-0.1461145153173755
YBR119W	-0.1174119636582776	-0.2717169578563061
YBR120C	2.2555593406572547	1.3683988056809355
YBR121C	0.9818295530657132	0.6986225820896443
YBR122C	0.1782772481325137	0.7166876033304079
YBR125C	0.0279265895294717	-0.0396076839719177
YBR126C	-0.6775647538131597	-0.7149515871881735
YBR127C	-1.3640192685849577	-2.1218328010155605
YBR128C	-0.2117327348194179	-0.6548859958981516
YBR129C	-0.2862661113493149	-0.0421496594417677
YBR130C	0.4630925157095243	0.599455374004391
YBR131W	-0.4979078942351543	-0.5777394194831275
YBR132C	-0.3052716820942191	-0.2173724474014161
YBR133C	0.3289824686403673	0.5547719178238223
YBR134W	0.3724688388248591	0.4569904958364041
YBR137W	0.1255029943236366	0.3159522469788718
YBR138C	-0.2889143898338476	-0.8705855353138175
YBR139W	0.2926915090556803	0.4172630992201265
YBR141C	-0.5668595624274071	-0.178176265814385
YBR144C	-0.4878559493681469	-0.3896897178825207
YBR145W	-0.0312513253890985	-0.1082427411846717
YBR146W	-0.6020360066785814	-0.8817819176235914
YBR147W	-0.6033261094146848	0.0389707901436602
YBR148W	-0.5740565108934716	-0.3720943561816781
YBR149W	0.3305094304279613	0.2699725134411999
YBR150C	-0.7023150396653459	-0.802668977158937
YBR151W	-0.1733735845260964	0.0122862261076896
YBR156C	-0.2263077188512464	-0.2660332857505995
YBR157C	0.0045595208328587	0.2049646447146078
YBR158W	0.0823864926072586	0.0375156131311952
YBR159W	0.1317998081129794	0.1244947980848975
YBR161W	0.5148548592719696	0.5996756277954386
YBR162C	-0.1719305582612288	-0.3997431041240404
YBR162W-A	-0.8780124458530943	-1.6340421447337796
YBR163W	1.7906321579973998	0.6375257617440798
YBR164C	-0.4108627275332476	-0.660017407843629
YBR165W	-0.1636626223734616	-0.4606766756858327
YBR166C	0.173182200804345	0.123066161738573
YBR168W	-1.5945312715529538	-2.548822618788365
YBR169C	0.301470202121939	0.4738380565628561
YBR170C	0.2500191174710349	0.2080311553694629
YBR171W	-0.8559090903181404	-1.4571384777742058
YBR172C	-0.0982796309169896	0.0577042430074731
YBR173C	-0.7008486931392899	-0.37119631326059
YBR174C	-0.841844900432386	-0.6626814633198823
YBR175W	-0.8041842406492686	-0.7051103696951182
YBR176W		
YBR177C	-0.4084618939507244	-0.3923251221173257
YBR178W	0.3053426957054056	-0.0703979668564368
YBR179C	0.769211712522577	0.0807028821796532
YBR180W	-0.4693605865789179	-0.3814895100352022
YBR181C	0.1474602609867277	0.3586772292025085
YBR182C	-0.3569369393213445	-0.408000932871618
YBR183W	-0.1295733126806157	-0.0426615849555775
YBR184W	-0.1013293959699106	0.1345178541064735
YBR185C	0.5448827890848938	0.7164236309880655
YBR186W	-0.0770473631922848	0.3896375189178234
YBR187W	1.0829494361383651	1.3609616817660193
YBR188C	-0.0455525107972807	0.2082113925644529
YBR189W	-0.4875558438495662	-1.3719559938173462
YBR191W	0.3690095312915943	0.1061031841137316
YBR194W	-0.3133110516163266	-0.5427110158315193
YBR195C	-0.276098646209515	-0.121914937094957
YBR197C	-0.433180429914674	-0.3866257948892334
YBR199W	0.101796715225305	0.3823590738997868
YBR200W	0.1717973798299402	0.3089336319804409
YBR201W	-0.1155412420356581	0.3686326932106109
YBR203W	-0.1113274594381432	-0.1114114291206471
YBR204C	0.1219176396653876	0.4866235981907003
YBR205W	-0.0440128161578636	0.4150954632987706
YBR206W	0.0303532278319396	0.347215078562887
YBR207W	0.220281256397441	0.6762163979147794
YBR208C	0.2120183246359332	-0.1438267907713507
YBR209W	-1.0413226523689894	-0.9571519409007648
YBR210W	-0.431666914225646	-0.3572758421552456
YBR212W	0.1494148644015369	0.4679710668628573
YBR213W	-0.6762736741390216	-0.6037300333872508
YBR214W	-0.2948688947701041	0.0541738484283787
YBR215W	-0.3219935415006058	-0.1771813150346404
YBR216C	0.1485301211241963	0.3846503724258879
YBR217W	0.2644223157560513	0.5665195759277348
YBR218C	0.148022075176318	0.2569512163207408
YBR219C	0.1430040716637864	0.280434986363794
YBR220C	-0.1788677416428661	0.1444594160219803
YBR221C	-0.1818522820608756	0.0623847092577192
YBR222C	0.0822956467581901	0.2812471208028428
YBR223C	-0.4136064175275562	-0.1822254072683051
YBR224W	-0.1056505487878705	-0.0299518650413149
YBR225W	0.3270497541959465	0.4344678815216794
YBR226C	0.1167192447436874	0.2026516114654212
YBR227C	-0.2401231417367598	-0.1688545099639761
YBR228W	0.1735402236024331	0.4145545940621966
YBR229C	0.2705315541009654	0.7259367946990943
YBR230C	-0.4748464057184146	-0.2136942498673275
YBR231C	-0.099871047373363	0.4951912216911112
YBR232C	-0.012209048922374	0.0192561085157027
YBR233W	-0.4854691466589821	-0.6012962570485102
YBR235W	0.3908761266413857	0.4508596503737125
YBR238C	-0.7645571077221837	-0.5994922342059681
YBR239C	-0.1252429881609824	-0.0932804590264434
YBR240C	-0.0920389804193976	0.2897164206987416
YBR241C	0.2842762316640878	0.8072157639616608
YBR242W	-0.3290820814225436	-0.3069645873100174
YBR244W	-0.0320881184294847	0.1283223016801938
YBR245C	0.397630586036647	0.5912573771466946
YBR246W	-0.4794751724138201	-0.507378286878577
YBR248C	-0.5455556156533105	-0.4761091591326911
YBR249C	0.2532557045271255	0.3256740440688181
YBR250W	-0.3740285180349269	-0.1853254496383735
YBR251W	1.4666245893928411	0.920368848063733
YBR255W	-0.8358434563892698	-0.996479456317237
YBR258C	-0.2824521317638247	-0.0263941103156802
YBR259W	-0.291443278317303	0.153819499608129
YBR260C	0.1155406294466999	0.6041922851639661
YBR261C	-0.5318637078776328	0.1581877243792483
YBR262C	-0.2439683058411854	0.0178501197545378
YBR263W	0.2740987595396218	0.6741850330283874
YBR264C	0.1342408371158613	0.4953518594256704
YBR266C	-0.3641622516564549	-0.4526879743357558
YBR267W	-0.105430804006479	0.2777962651224225
YBR268W	1.4761399673960678	0.8740115767147102
YBR269C	-0.6387564236922679	-0.8337718841338263
YBR270C	0.299717021140438	0.3976504678035143
YBR271W	-0.4197368800403867	-0.4934690320767543
YBR272C	0.6811572864341235	0.7542034599477567
YBR273C	0.3353182237018073	0.5013775478601337
YBR274W	-0.2788209160886643	-0.0352134795481526
YBR275C	0.1098452154764895	0.0571330725324645
YBR276C	0.4249193069347313	0.5513013454088063
YBR277C	-0.1901192554513827	-0.2470464636972828
YBR278W	-0.433973969812186	-0.2284365692396687
YBR279W		
YBR280C	0.4029793655473236	0.4846742665602019
YBR281C	-0.468682554476962	-0.3524334374388569
YBR282W	0.3982047690978024	0.2660917593834601
YBR283C	-0.2840528194604609	-0.5040225167321447
YBR284W	-0.0727478215264312	-0.4937687445736139
YBR285W	-0.1290541681195026	-0.3603822648072143
YBR286W	-0.1392906054848505	-0.1443905570696294
YBR287W	-0.6867660541562225	-0.4872163744869934
YBR288C	0.4397885312583277	0.5195547498963562
YBR289W	0.1933646716936549	-0.1134971970195748
YBR290W	-0.3058766078726561	-0.7314120619916873
YBR291C	-0.664439910482997	-0.596202888643843
YBR292C	0.2934775693566714	0.4321350241814378
YBR293W	0.1557488589278176	0.1290297754184379
YBR294W	-0.1715057906787932	0.1010303444193165
YBR295W	-0.1144682064409359	0.0221558508332217
YBR296C	-0.5555872623688426	-0.4523386233829051
YBR297W	-0.2295119296350202	-0.2352313591554029
YBR298C	0.7032203390222826	0.6136812262541324
YBR299W	-0.3073162924537916	-0.1190209300458871
YBR300C	-0.3896556081861918	-0.5341306599521388
YBR301W	-0.4027293581161397	-0.3112082308259594
YCL001W	-0.4278463638327716	-0.6764249483133354
YCL001W-A	-0.945875509843268	-1.081307308060677
YCL002C	-0.4156457845853898	-0.8059720356415822
YCL005W	-0.2920466715734862	-0.1418682092996738
YCL007C	-2.045963828624904	-3.057611026618929
YCL008C	-1.1546287874364192	-0.3399426484930651
YCL009C	-0.2123294878003729	-0.0700814295609204
YCL010C	-0.1700443931342464	0.0955291595920004
YCL011C	0.5899722929064084	0.8728203554753916
YCL014W	0.20800422453405126	0.37990744522020314
YCL016C	-0.484919978614051	-0.319174681364839
YCL022C	0.4296168217183022	0.6183390312456046
YCL023C	-0.674556512031393	-0.5273952099133813
YCL024W	-0.0808253449757793	0.2057282485829708
YCL025C	-0.2384931420454692	-0.1706741324412762
YCL026C-A	0.0014261971147726	-0.1345520602853904
YCL027W	0.2396504235377934	0.5617252749199356
YCL028W	-0.0950287214910032	0.1606674527613501
YCL029C	-0.0669382822662612	0.0884581189926532
YCL030C	-0.1116590471699742	-0.2401761817980697
YCL032W	0.0706795017105866	0.1857227239469834
YCL033C	0.1928715762357123	0.3035148963548008
YCL034W	-0.1840432666340423	-0.0791182218195114
YCL035C	0.1978949236316894	0.1847888035556696
YCL036W	-0.0628898828752634	0.1819543774611958
YCL037C	-0.3015831277932459	-0.3281506532731084
YCL038C	0.3274346718681888	0.3984369376741667
YCL039W	-0.4171019637681634	-0.7102791310061652
YCL040W	-0.5276504332204511	-0.0278054790281399
YCL042W	-0.0339563624658353	0.009984643705956
YCL044C	0.5861501196664844	0.7064610512769112
YCL045C	-0.4930672882516677	-0.4391268658033327
YCL046W	-0.2421897200279346	-0.2411734313378397
YCL047C	-0.1691231264728807	0.1046344615049015
YCL048W	0.1151794888124121	0.1697170987143607
YCL049C	0.1860788974320094	0.4037593540043097
YCL050C	0.2642130089106502	0.2962876092340477
YCL051W	-0.2595729097507983	0.0647272907462866
YCL055W		
YCL056C	0.0654111607874473	0.128800753809406
YCL057W	0.1933842498502643	0.1753621979002075
YCL058C	0.8135264063304879	0.7683769867777116
YCL061C	-0.4595449349422791	-0.38179207788888875
YCL063W	-0.1775424536260093	0.0347886103403324
YCL064C	0.0650660213338721	0.2502803848938923
YCL069W	-0.0388350902380707	0.2255171711506887
YCL076W	0.5635444315270542	0.4833610554208822
YCR001W	-0.1855191812189882	0.189316862556445
YCR002C	0.3856919267229204	0.6627750268337842
YCR003W	1.99769408160773	0.8601945567151336
YCR004C	0.1170711261373845	0.4526866718502537
YCR005C	0.0130203966406314	0.0628503170798406
YCR006C	-0.3675447114105331	-0.2563610765257215
YCR007C	-0.2007301487778881	-0.2244212248644014
YCR008W	-1.0029675561805051	-0.6493712073673363
YCR009C	-0.5118266657898883	-0.449979056921543
YCR010C	0.1234623161565031	0.2605385280161889
YCR011C	0.4786531285658659	0.6027724664853468
YCR014C	0.2920750073947237	0.582428977963234
YCR015C	0.3116412778345641	0.650180360561597
YCR016W	0.0324936026575015	-0.0213220341651933
YCR017C	0.5003632314647184	0.6469247492234588
YCR019W	-0.5564096481412065	-0.697350193085367
YCR020C	0.1830186523780599	0.3710000287213677
YCR020C-A	0.8063946150042638	0.6319262467995717
YCR020W-B	0.5854964127600719	-1.3630095675020488
YCR021C	0.2277792735292299	0.2852622363449085
YCR022C	0.0697664403388151	0.2671533510500435
YCR023C	-0.0534622187834987	0.2490956103866716
YCR024C	1.5655652948148575	0.5131429974191786
YCR024C-A	0.0700926022962549	0.0914809267374116
YCR025C	-0.2329947675941158	-0.2562838532074559
YCR026C	-0.4362294467298417	-0.4220887186783228
YCR027C	-0.1636323293051862	-0.1348121884265541
YCR028C	-0.3359025905861738	-0.5756967416880084
YCR028C-A	1.5443325512145856	0.5508089697130321
YCR030C	-0.2470254550593314	-0.5360558277730313
YCR031C	-0.2275664736169071	-0.1295963128793018
YCR032W	0.4884187557147332	0.492682488178478
YCR033W	0.9955297953295522	-0.0889080208285539
YCR034W	-0.5007629172486389	-0.7324496807145138
YCR036W	-0.2855900901291224	-0.6450631287075262
YCR037C	-0.3145599052805032	-0.6867770780147874
YCR043C	-0.141254610672182	-0.3851633502976093
YCR044C	-0.5550834750458439	0.2846351997747175
YCR045C	-0.2439984320646848	-0.3153389876760835
YCR046C	0.1970676467019419	0.0731318862239023
YCR047C	-0.7057770274825995	-0.5639397935863859
YCR048W	0.1637500205868169	0.1129448305433005
YCR049C	-0.0895106364020522	-0.0144940165019365
YCR050C	-0.3668298269240082	-0.3197949793533158
YCR051W	-0.0867959132593916	0.1177754324273161
YCR053W	-0.767208346689364	-2.226919650180273
YCR059C	0.3233557132121524	0.3688410712555038
YCR060W	-0.0592311702366351	-0.0653095198138557
YCR061W	0.035246346877021606	-0.004680051904137311
YCR063W	-1.5753507507892994	-1.5102355959737848
YCR065W	0.3369919526440246	0.2666672350682424
YCR066W	-0.1790153867553657	-0.0924109721677163
YCR067C	-0.2552656444249503	-0.6119870668628673
YCR068W	-0.4596401742724642	-0.5588169482327261
YCR069W	0.2155032441014255	0.2144265532373018
YCR071C	1.509283436680186	0.4555756922119713
YCR073C	-0.0501595432594568	-0.3562019933722742
YCR073W-A	0.0392308853882663	0.1365571338467118
YCR075C	-0.3706678474119902	-0.5159860645037556
YCR076C	0.0792026422607109	0.0147234018460363
YCR077C	-0.4170901073640075	-0.4180414209462387
YCR079W	0.1026110719887864	0.261855780685173
YCR081W	-0.3286233922524292	0.3285756890751795
YCR082W	0.5886528818713618	0.6660039326191847
YCR083W	0.1216540311169413	0.0212800859369185
YCR084C	-0.0033673986756145	-1.3077894002705488
YCR085W	-0.4745296222922695	-0.2069272784083481
YCR086W	-0.0323075051101723	0.1518540212675921
YCR087C-A	-0.5488862188476776	-0.3876425986932999
YCR087W	0.2001023586115405	0.1150190745138708
YCR088W	0.4938851912702001	0.6888627412340169
YCR089W	0.3910251299788801	0.4208339933960745
YCR090C	-0.2164867390235136	-0.5191323651130361
YCR091W	-0.0213407866795355	-0.1372186810472498
YCR092C	-0.1703679642644046	0.028342660835023
YCR094W	-0.1616794404645704	-0.0864406563889313
YCR095C	-0.7850825069023178	-0.9369436683494238
YCR098C	0.2238385758557001	0.058010445713143
YCR099C	0.2957279443094717	0.3842875831396808
YCR100C	0.0001023485292681	0.2278188714783696
YCR101C	0.5939678844888142	0.6845603454331449
YCR102C	0.4780463049402839	0.4262449871083623
YCR102W-A	0.3741829814007626	0.3352902097991241
YCR105W	0.5016857700589187	0.2988878008089733
YCR106W	0.5098055342283233	0.0236277538339753
YCR107W	-0.3295092240089688	-0.4582119512110297
YDL001W	0.4595903707557269	0.5036960428564126
YDL002C	0.6516686424113958	0.6058269008583022
YDL006W	-0.0212245702149416	-0.3159686725813755
YDL009C	-0.7148780452608045	-1.237330070089057
YDL010W	-0.2015768882837985	-0.514191736818351
YDL011C	-0.2751905180701978	-0.3246305620712473
YDL012C	0.1943479208484418	0.0401041033024175
YDL013W	0.064706236485573	-0.0739364876225582
YDL018C	-0.1217717464839996	0.0175856792678954
YDL019C	0.0297839954859397	0.2003770909540105
YDL020C	1.1462392800821133	1.22350163117958
YDL021W	0.4153596827356678	0.2957395261133345
YDL022W	-0.050471433963366	-0.1064499109063566
YDL023C	0.1334281154513632	-0.2868616117930141
YDL024C	-0.0953694081749048	-0.4085937733184453
YDL025C	0.0804346429819461	-0.2163701408099759
YDL026W	-0.123494654568729	-0.2334069596050386
