orf	hap a | betaxanthin production (colony color) | expression for Btx-cassette, time [24 h] | YPD | Cachera P~Mortensen UH, 2023	hap a | betaxanthin production (colony color) | expression for Btx-cassette, time [48 h] | YPD | Cachera P~Mortensen UH, 2023
YDR505C	0.4945783626673391	-0.01879548304007533
YDR506C	-0.20445689721765206	-0.07731132231089538
YDR507C	0.5869330569340283	0.41240117666940346
YDR508C	0.2889270461551904	-0.21473032500081243
YDR509W	-0.8378967255448648	-1.3992534093682518
YDR511W	-0.3600897755541834	-1.3125880096597264
YDR512C	1.2537397584306211	1.015664486562117
YDR513W	0.45851851544566624	0.19764904531667107
YDR514C	0.1550698923809864	0.04436599084671679
YDR515W	0.11031701935601793	-0.06610455025756407
YDR516C	0.9680545488687616	0.6655381645687626
YDR517W	0.7724990854953709	0.6447176165968254
YDR518W	0.8844827367985991	0.674506286320463
YDR519W	1.0690669246022326	1.018394353252255
YDR520C	0.3872178422760691	0.1404371389429331
YDR521W	0.5921013650255347	1.0633083067226305
YDR522C	-0.1581232373001387	-0.4234239765295692
YDR523C	0.30349921373875083	1.2255610565649186
YDR524C	0.7616101694304497	0.3995675245971621
YDR525W	-0.07698659815217673	-0.3339544447180236
YDR525W-A	-0.41996377497950144	-0.5793501084509881
YDR528W	0.5601768346675786	-0.11079173066789332
YDR529C	3.7082938124807114	1.4825234294390337
YDR530C	-0.4409635001041821	-0.23647860909757443
YDR532C	-1.4395623596318763	-2.4583314668149265
YDR533C	0.47902218871884433	0.5128710391928634
YDR534C	0.3208537484688387	0.1312647373758763
YDR535C	-0.7573457595120856	-0.6314046932253274
YDR536W	-0.6788886656850099	-1.0297914600814122
YDR537C	0.49216493154930757	0.35614074938764734
YDR538W	-0.0704931874056675	-0.28202810210121065
YDR539W	0.6157728167237189	-0.02061289224129213
YDR540C	0.5302804951652523	-0.21532735173094056
YDR541C	0.5343517557721336	0.5618056409408064
YEL001C	0.5140166755374678	0.5074071388217389
YEL003W	-0.3417197611247328	0.04116744733456366
YEL004W	2.4002259498169516	0.7843886596956398
YEL005C	-0.42461513589094385	-0.35449146383973756
YEL006W	-0.2849158100094579	-0.07458473293663276
YEL007W	-1.461876719538399	-1.940993132647441
YEL008W	-0.581311756222563	-0.6228592794814631
YEL009C	-2.8961111465488982	-5.185207583497467
YEL010W	-0.9240424267487566	-0.49545481423146875
YEL011W	-1.6588759220544054	-1.512853673256735
YEL012W	-1.2351287003824403	-1.1271382902895053
YEL013W	-0.9325644516208584	-1.2436844419844129
YEL014C	-1.1906481672564797	-0.4043720215079136
YEL015W	-0.14691697626091804	0.2082902259187234
YEL016C	0.5699589962844867	0.7399850058473562
YEL017C-A	-0.35870558357398885	-0.03658113981023906
YEL017W	0.40260152763688	0.47288336838277895
YEL020C	0.27699160485043	0.002670598461946288
YEL023C	-0.3361367640027739	-0.23515407958232834
YEL024W	2.9889206978861065	1.2551759227181276
YEL025C	-0.47661761752321713	-0.2546100696087889
YEL027W	-2.6841304983964895	-3.9390253947382385
YEL028W	-0.31567068454607616	-0.09979279545595578
YEL029C		
YEL030W	-0.23836892885581468	0.1079160524367315
YEL031W	0.21260646056162133	-0.5483465668906075
YEL033W	0.27079482754598494	0.5549331426817884
YEL036C	-3.395780572200457	-4.036007688893115
YEL037C	0.5820186808366912	0.9114502230983796
YEL038W	-0.22089076861793716	-0.26323454920979344
YEL039C	-0.013499534803240254	-0.21719071470079093
YEL040W	0.18136981652923997	0.23012884622633004
YEL041W	-0.8535756818195399	-0.9178279511546075
YEL042W	-0.15661352518973848	0.24093560638806122
YEL043W	-0.8816947614875711	-0.51580085724836
YEL044W	-2.4246706049354336	-2.0143012179834927
YEL045C	-2.2703919559767733	-3.1818001429127167
YEL046C	-2.0256144018528497	-2.596403029645126
YEL047C	0.333094639345055	0.9033509718032087
YEL048C	-0.5806106827668792	-0.01679552574723305
YEL049W	0.11322208047484342	-1.3533488029646206
YEL050C	1.9129242231574786	0.8792704467499682
YEL051W	-2.31411739768937	-3.3042205726010327
YEL052W	-0.22314306824013527	-0.29685156034602717
YEL053C	1.592590060073971	1.0252609580037286
YEL054C	-0.9808987441703797	0.1774843417989796
YEL056W	-0.9361383568176112	-0.7276524612856387
YEL057C	0.034269126442648415	0.07674320835754983
YEL059W	-0.7037932930564738	-0.7161342912191614
YEL060C	0.08936276994951102	0.9659358512967846
YEL061C	-0.35959570357138343	0.1522095952743421
YEL062W	0.581258920965751	0.987247009299681
YEL063C	0.4437328356773803	0.7786958502433685
YEL064C	-0.3802156461651047	-0.09703842099496414
YEL065W	-0.42218543993369123	-0.10075141674220253
YEL066W	1.2234510063114852	0.19477707571662284
YEL067C	-0.8965077660055318	-0.6765811353286866
YEL068C	-0.37204812928134184	-0.1788969444261904
YEL071W	-0.11864450663914665	0.24907324668439917
YEL072W	-3.0990605709402956	-1.4331114087175898
YER001W	-0.886083860716714	-0.6954406955708009
YER002W	0.018998104672832476	0.03409908535583555
YER004W	-0.2712984663733999	-0.07526602181168544
YER005W	0.7360152991114965	0.8004791196119572
YER007C-A	0.2341558653583866	0.2695053634110583
YER007W	0.1832117315218017	0.2718540977747345
YER010C	0.3442511458570483	0.6685888798682715
YER011W	0.15265169506885892	0.3190273441381632
YER014C-A	-4.347914150342101	-7.4649264053509015
YER014W	-1.1642324195417249	-0.601989883375476
YER016W	-0.886267940528292	-0.37345837314242675
YER017C	1.627303387134022	-0.2443121106297014
YER019C-A	-0.025770322600829353	0.3385779817167449
YER019W	0.8786319613867076	0.9353726203366352
YER020W	-0.5503044650431872	-0.4234602114126789
YER024W	-0.911385178010936	-0.4820272087102935
YER027C	-0.6209262823387601	-1.2522780258080004
YER028C	-0.6435078193927726	-0.15951893142379628
YER030W	-0.34987260845610324	-0.1736731131184564
YER031C	-1.0268049811091022	-0.10550552483362001
YER032W	0.4731481198304276	0.5337059120516395
YER033C	0.023171423328783934	0.07948989995042625
YER034W	0.42043556711321084	0.5449048106944032
YER035W	0.6853605983697229	0.4613147748185727
YER037W	-0.3810911321687142	-1.0153808249510183
YER038W-A	-1.1380090873042277	-1.053639272219121
YER039C	-0.23299905477920113	-0.6026916212514091
YER039C-A	0.6922816587468257	0.4208663766953526
YER040W	-1.59293535594705	-1.448420698096927
YER041W	-0.5875903386989296	-0.7152420111135124
YER042W	-0.4671629983016506	-0.5509029497070717
YER044C	-0.6428690138911924	-0.42490159224334584
YER044C-A	-0.05255235661701724	-0.08258585522799762
YER045C	0.3960229676683186	0.7157513190146437
YER046W	-0.015720805902500044	0.19587973330889655
YER046W-A	0.2963377149900524	0.17469294570313187
YER047C	0.5473313111213828	0.38913627517254623
YER048C	0.3836793781143345	0.5894687751153266
YER049W	0.256732053724596	0.6257790552023551
YER050C	0.3213810622252947	0.45115592491652173
YER051W	-0.871255014442228	-0.749502044728295
YER052C	-2.763606620991375	-3.913288040481204
YER053C	-0.28722471274749567	-0.2887130278384455
YER054C	-0.47436110495453543	0.08021105475695928
YER055C	-0.38403327602043497	-0.012739229329252316
YER056C	0.31534904808196934	0.07379904934543008
YER056C-A	-0.2892142413114977	-0.06151864896532462
YER057C	-1.6384878247582713	-1.248484146506037
YER058W	3.228246493078216	0.9927248495996155
YER059W	0.7739370576736632	0.5901982481452089
YER060W	-0.02956195188976974	-0.12123412750771521
YER060W-A	-1.8327140245150886	-1.6748250608509152
YER061C	1.0683401497047373	1.2722275238293828
YER062C	-0.7162112517343184	-0.5844638782871838
YER063W	0.40055799338610276	0.5996346311542537
YER064C	0.3721460955602274	0.7072940953145328
YER065C	-1.1829075326220067	-1.6962290884039068
YER066C-A	-0.6937096490029788	-0.7220233208384192
YER066W	-0.3119670912900961	-0.11432828212100275
YER067C-A	0.07850096260755743	0.07465888145907601
YER067W	-0.23004889794546313	-0.16092331395147133
YER068C-A	-0.8556688474768637	-0.5700813881612677
YER068W	-2.9228700785127644	-2.7582232851655935
YER069W	-0.09313021357266442	-0.16104796730627552
YER070W	-3.401264505016483	-3.76364826122267
YER071C	-0.40316530690972413	-0.25020002874373826
YER072W	1.4440656748024958	1.597320428392204
YER073W	0.49030982697994435	0.7551808841828239
YER074W	-1.9166034574668167	-1.3931999289703456
YER075C	-0.15174454529919446	0.09313713311694499
YER077C	0.12207682511740929	0.02440472475787606
YER078C	1.28399093164017	0.6351397619688204
YER079W	-0.02843815200608404	0.22801158147625042
YER080W	-0.8481258070353842	-0.5795614347487952
YER081W	0.2368860363854159	0.398818645305772
YER083C	1.112939561168364	1.0582816132421002
YER084W	1.994302682223449	1.347737034997993
YER085C	0.6303077291058038	0.7645792244586193
YER086W	-2.6318262955505434	-2.437760397503077
YER087C-B	0.7905646651517437	0.9269708201163669
YER087W	2.4389061666009333	0.7410639145909694
YER088C	-1.1787393689451826	-0.8024824881148097
YER089C	0.08414186953396188	0.31410327760737045
YER090W	-0.42568118892348344	-0.16511773214918177
YER091C	-0.5964921178292435	-0.3912616676443067
YER091C-A	0.5445077859553775	0.34891728654886994
YER092W	0.2847660290051753	0.7532354869652096
YER093C-A	0.7899613678978028	0.8451029730930202
YER095W	-1.758657781194182	-1.1242856211329189
YER096W	0.39168060293865875	0.4335866157156589
YER097W	-1.277298614163938	-1.454434758773917
YER098W	-1.0060447551911755	-1.1269661033951281
YER101C	-0.24161454845137723	-0.01895217699739485
YER103W	0.3663133342720296	0.370033902932402
YER106W	0.30718592705640546	0.4451962457938315
YER110C	-1.4896700204434044	-0.9998959122723924
YER111C	-0.8310604255667078	-0.49169476962339137
YER113C	-0.7911678655376111	-0.4304142431823506
YER114C	0.19625188585498446	0.8593019751461861
YER115C	-0.8822553064387829	-0.4910620948737598
YER116C	-0.30923397375592243	-0.2608222553137515
YER117W	-0.8993286829542962	-0.16022391137564063
YER118C	-0.32134998102430057	0.22591943347503043
YER119C	0.238293361600463	0.983231597587227
YER119C-A	0.06416862119051428	0.07235344774468687
YER120W	-0.7617092080967691	-0.7123518050159922
YER121W	0.1910838489488022	0.3790594316811061
YER122C	-1.0583998487178488	0.04338061569291263
YER123W	-1.19978977268874	-0.6597360895339477
YER124C	-0.937442422073278	-0.5624708754476457
YER128W	-0.44320070152752855	-0.6057465511455258
YER129W	-0.2525366172572983	-0.19270991270518603
YER130C	-1.0176447923167948	-0.8469824953087254
YER131W	0.05590045039775858	0.35607187602955176
YER132C	-0.6156232094675416	-0.37054926435019453
YER134C	-0.23309755705158716	-0.1402187993688839
YER135C	-0.8935622324689967	-0.4662919018052258
YER137C	-0.0039729575174700235	0.014019430783013018
YER139C	-0.3043010658465964	-0.20712019855328562
YER140W	2.85517590266306	1.533133516337746
YER141W	-1.0386334910148298	-0.6949009328001619
YER142C	-1.088637479309579	-1.0191166744124742
YER143W	-0.68958447062716	-0.5552626755107463
YER144C	0.5417474610150299	0.1438658869852377
YER145C	0.03569975307983807	0.17809698993811113
YER149C	-0.35240515251907817	0.08656832716226363
YER150W	0.04936862767256052	0.46943466790197635
YER151C	-0.06865868472961408	-0.1665572464439555
YER152C	0.15875179646619456	0.4729901247430003
YER153C	-1.1411854417713447	-1.4527924184903351
YER154W	-0.18693799638766126	0.34165663309074706
YER155C	-1.6617993559759607	-0.8620710429793939
YER156C	-0.4183572323500246	0.021041873175183815
YER158C	-0.6712132839490288	-4.797186787869247
YER161C	-0.02378831569070823	0.24034279296022298
YER162C	-0.14122759161132015	0.10647206641878734
YER163C	-0.16213583600235487	0.38112772624451613
YER164W	0.26999406313321395	1.1572520990461683
YER166W	-0.9297000379506897	-0.3466449878226301
YER167W	-0.6611275379545858	-0.1151531009727604
YER169W	-0.18267407887684162	-0.20124519549812994
YER170W	0.15376767988436785	0.48088838887352103
YER173W	-0.10587268528619116	0.13261462687151193
YER174C	-1.1801034704108573	-2.327050057765539
YER175C	-0.3188875397867433	-0.25214134021509416
YER176W	-1.139084195266632	-0.8361031923334177
YER177W	1.4406554476208224	0.9433481989179141
YER178W	-1.384286999606133	-0.8583371720200527
YER179W	-0.25239716664307044	0.15219129315718438
YER180C	-0.6904716492927241	-0.054969613518780866
YER181C	-0.29695408888639696	0.08190270617305538
YER182W	-0.7341729219006302	-0.5825021017248828
YER183C	-0.24457594908449762	0.40064796725809204
YER184C	0.2849478009314285	0.7082057966181825
YER185W	-0.05847145655895582	0.11111615672028227
YER186C	0.7873102736708697	0.13706882224386047
YER187W	-1.0914497526926596	-0.7465338363363354
YER188W	-0.13280867627967405	-0.7650820006998917
YFL001W	-0.5698285038145612	0.08284015745917865
YFL003C	-1.0038971902482015	-0.8353122630031684
YFL004W	-0.5982957496305802	-0.5730609453195795
YFL007W	0.18905841318639152	0.268011445132771
YFL010C	0.32955637559605655	1.0810946406606168
YFL010W-A	0.08889478837582794	0.7036505602673034
YFL011W	0.5227110023422602	0.2926291550480617
YFL012W	0.3925966128305168	0.38952381820544696
YFL012W-A	0.9164262307820727	0.9823777238225415
YFL013C	0.38327751028549895	0.5710645637271645
YFL014W	0.996445726863432	0.549528972229272
YFL015C	-0.8328061057249447	-1.0063371282940052
YFL016C	-0.9931399463890989	-2.6421540714493537
YFL018C	-1.0809538426594958	-1.517286781561059
YFL019C	0.3853756872210323	-0.15970578913807892
YFL020C	-1.3799699049227223	-1.6311948097229165
YFL021W	-0.1370856193125758	-0.462521970568819
YFL023W	-2.0352687473786806	-1.816145467679677
YFL025C	0.53239565039273	0.6796902324574984
YFL026W	0.3790124118007937	0.6654773142261731
YFL027C	0.03697367061874045	-0.0014509381521703385
YFL028C	0.5670174287781419	0.3998844161056209
YFL030W	-0.30064169187500484	-0.22875349684294002
YFL031W	0.8093485647001452	0.6931865895072347
YFL032W	-0.055797264339664115	-0.17569010577907823
YFL033C	-1.83975443094005	-1.1412956740178304
YFL034C-A	-0.007014394220757625	-0.32166637369798323
YFL034W	0.5796822823994233	0.2137415286711929
YFL036W	2.4127594801417076	-0.028332778111443323
YFL040W	-0.27419691023783566	-0.755878714935307
YFL041W	0.3532221812473451	0.06663657178211159
YFL042C	0.7880459663636299	0.5611058088116083
YFL044C	0.5119105555757173	0.1092246472552629
YFL046W	0.3431945914208477	0.15291262825265228
YFL047W	0.8407877701092767	0.5479678437096641
YFL048C	0.5123334647798186	0.5004158540345829
YFL049W	0.18677947073994966	-0.07963922093476138
YFL050C	0.40014088447283497	0.13279261893080868
YFL051C	-1.1879750932549954e-05	-0.6638226848656463
YFL052W	-0.13635293101320298	-0.3892097661042569
YFL053W	-0.322999795419882	-0.835148631088296
YFL054C	-0.4005295603651189	-0.2490621849874522
YFL055W	0.39831163183688945	0.6144163306751149
YFL063W	-0.22720193623748086	0.23630965635994317
YFR001W	-1.5957796593190525	-1.611822489328612
YFR006W	0.4624514756857474	0.6188363916764401
YFR007W	0.7012100283443473	0.13677276349211503
YFR008W	-0.6290982115386351	-0.3995535775569293
YFR009W	0.5354704171310876	0.4967413457499169
YFR010W	-0.17840805370145535	0.23410617172293663
YFR011C	0.9105334746003271	0.8689858391815819
YFR012W	0.16291010821157403	-0.0357239865565436
YFR013W	-0.16711677946381123	-0.30377213431564115
YFR014C	-0.3366322998571239	-0.9694162412860513
YFR015C	-0.685477524016271	-0.42183707649713315
YFR016C	-0.9581676987105171	-1.2644779338819863
YFR017C	-0.1281724020232612	-0.40289637583180554
YFR018C	0.022009174097185745	-0.27797102155942754
YFR019W	0.2110564982675709	0.10258975406004839
YFR020W	0.9337623932837861	0.6387498650905535
YFR021W	1.0558781686555703	1.0634311821828362
YFR022W	0.7811868897875984	0.8325078379257304
YFR023W	0.5270872547775544	0.19888814035954983
YFR024C-A	0.5011518684014046	0.20301925537211155
YFR025C	0.05266712344389597	-0.1525087353585031
YFR026C	0.13585202072060593	-0.1405707511812734
YFR030W	-0.2630119022987721	-0.7495014054048831
YFR031C-A	0.26027530319182907	0.23284221235786526
YFR032C	-0.02690572472054738	-0.7931791622472607
YFR032C-A	-0.6284715940107936	-0.197969693236331
YFR033C	1.3413278137638822	1.1197976313513092
YFR034C	1.1364551895760984	0.9072672233036779
YFR035C	-0.36623470131913693	-0.6441592414358984
YFR036W	-0.39920862112181554	-0.6990252699910513
YFR038W	0.05517006234678247	-0.025894089353308666
YFR039C	0.17981692019269105	-0.505191853678962
YFR040W	-0.2575021048137051	-0.6211016685211038
YFR041C	-0.5845943524525868	-0.9610478956921504
YFR043C	0.5898653907237269	0.14964474897370444
YFR044C	-0.4362315867641812	-1.0820036004659794
YFR045W	-0.5313446031744368	-0.9430091110539133
YFR046C	-0.16354828645410782	-0.6121823424626552
YFR047C	0.16924918058946478	-0.5688416059152723
YFR048W	0.39401891334472755	0.08386489129958824
YFR049W	-0.05175254816056444	-0.36360843967780104
YFR053C	0.37172188522194033	0.2369990876726784
YFR054C	1.2388123594548723	1.3093532753853077
YFR055W	0.6606793860620555	0.7175258750345994
YFR056C	0.15637696915331112	-0.49883795628941174
YFR057W	-0.11793302299648095	-0.6041881874808068
YGL002W	0.38441796058603483	0.08921746216302123
YGL003C	-0.06448446783808433	-0.05199878722664316
YGL004C	0.6234171965173805	0.18188687615671634
YGL005C	0.30153123448768293	-0.17569998615469407
YGL006W	0.3263840988920591	0.32680535331722343
YGL007W	-0.8175211181525617	-0.41367997030993736
YGL010W	0.5828152402850814	0.3198681827749329
YGL012W	0.37180224870551914	0.23308031561019152
YGL013C	1.4255125989608608	1.1707701086618219
YGL014W	-0.327028306454363	-0.9558838202960844
YGL015C	-0.13671942881636104	-0.7921023118889159
YGL016W	-0.7414266955111598	-0.6000106251482993
YGL017W	0.5488695961740495	0.2431950412572596
YGL019W	-0.5465131755010929	-0.5917386950851073
YGL020C	-0.6006353097933439	-1.4112538359099378
YGL021W	0.7955116443786071	0.49030373401380045
YGL023C	-0.07568179044832785	-0.4341812017931982
YGL024W	0.35243099703953984	-0.31156308252693554
YGL025C	1.1810083151472897	1.22991649276582
YGL026C	0.47588955368821917	0.28734638685793107
YGL027C	0.6601054607679161	0.5798707628575419
YGL028C	0.6332609026906235	-0.10040775808953133
YGL029W	-0.566288829626343	-0.20004745158817228
YGL031C	-0.8019955745553954	-1.0692428852139346
YGL032C	0.09469893267766093	0.03924290217036311
YGL033W	0.30409318869658797	0.16581977512311702
YGL034C	0.0959074749367024	-0.12746199501043287
YGL035C	0.17828506725341248	0.025675666177443098
YGL036W	0.6780701240842555	0.8232359213338363
YGL037C	0.01663474818990999	-0.26272060016732734
YGL038C	-0.8649096205010222	-1.2824928604255261
YGL039W	0.1901370798709687	-0.06173667674503623
YGL041C	0.7323733356128042	0.5530263029928303
YGL042C	-0.6202577082455385	-0.7750188709245999
YGL043W	-0.7431662001932894	-0.8354766527276384
YGL045W	-0.550518874194977	-0.3685747714997538
YGL049C	-0.2702081295157269	-0.045622550356163034
YGL050W	-0.17193647889152322	-0.4977095141645957
YGL051W	0.03698105837379982	-0.44129865048006056
YGL053W	0.3346074638924199	0.24294232184234296
YGL054C	0.06910679085731573	-0.519205687834792
YGL056C	0.53064283103105	0.22861046976886715
YGL057C	1.6768444912182665	1.2730575937469608
YGL058W	-1.8882770776816102	-2.86342004571996
YGL059W	0.8320503170867739	0.46268093781193914
YGL060W	0.3110509354790621	-0.21599961794903255
YGL062W	-0.3149948801860654	-0.8015667432567177
YGL063W	0.32211834162432557	0.3168493588644838
YGL064C	3.5250804661253716	1.2005940641615354
YGL066W	0.33040342441392034	-0.615563820603639
YGL067W	0.8503372348609937	0.9561716159202682
YGL070C	-1.1463943680735593	-2.168565610701775
YGL071W	-0.7620460163829706	-1.9876681973736965
YGL072C	-0.11607043315795879	-0.5618604009545209
YGL076C	1.010411847559978	0.3382185472784334
YGL077C	0.7778079301094352	0.13968690830120573
YGL078C	0.003641258684983023	-0.34551632303003543
YGL079W	1.7944717125799161	1.017755654775881
YGL080W	0.184489907261867	-0.40561231957082283
YGL081W	-3.030182123217339	-4.592421195566256
YGL082W	0.283896597870712	-0.08027068956102955
YGL083W	-0.23362960671723312	-0.23456822539860883
YGL084C	-0.08982984446809134	-0.09225627063462334
YGL085W	0.1953605267009131	-0.019736307023936025
YGL086W	0.8792716480161498	1.0309897653181879
YGL087C	-0.2914005064067793	-0.008824552889331271
YGL088W	-0.7057311933434187	-0.09192135078803762
YGL089C	0.838762069234294	0.49428344407974173
YGL090W	0.4720293801057444	0.21020533414429457
YGL094C	0.11451679102285495	-0.25408038687804885
YGL095C	-2.1046038891832377	-1.1772776571734467
YGL096W	0.89989232400052	0.2895768891052861
YGL101W	0.48265644783636646	0.44353999321726945
YGL104C	0.08857442667189444	-0.5546068373950543
YGL105W	0.05243410928583632	-0.4013105078283173
YGL107C	1.1026914674554762	0.9925473581937088
YGL108C	0.7082334605524465	0.19455164142033102
YGL109W	0.1162810158228529	0.05040152407408306
YGL110C	3.113973208317933	1.4879514587904228
YGL114W	0.4565536236583363	0.29087227137155525
YGL115W	-1.9742273963596344	-2.004644147340564
YGL117W	0.49917533381525825	0.5464900583652901
YGL118C	0.8083325120575172	0.9723766946160948
YGL121C	1.0292293675733202	0.8668259296603669
YGL124C	-0.08653566236281368	-0.4441085748667292
YGL125W	0.03970574367095519	0.5211839936739212
YGL126W	-0.6327138416746263	-1.4479028442426525
YGL127C	-1.767786105386224	-0.5971719328899578
YGL129C	-0.9444503033145492	-0.24967355980133338
YGL131C	-0.8508888981199588	-0.40907397490405145
YGL132W	-0.6120777349614555	-0.16025176942034225
YGL133W	-1.480787975724205	-1.9347132761300012
YGL135W	-0.8006534612049452	-0.26719750504424544
YGL136C	-0.6462320477470584	-0.3243667939154132
YGL138C	-2.453072907409867	-1.749821443149491
YGL139W	-0.6562299069154958	-0.3018699024601051
YGL140C	0.06478910274324502	0.34946480780739025
YGL141W	-0.11048644868531773	0.2622944470975567
YGL143C	-0.3993043808452025	-0.2604897495242182
YGL144C	0.09709415333029266	0.48493374353248847
YGL146C	-0.9178359186480871	-0.8514866655785112
YGL147C	-0.6820165374335557	-0.41066566123336273
YGL148W	-1.1086356251466993	-0.7439951071146068
YGL149W	-0.9546829617535104	-0.33002058598706535
YGL151W	0.13169975695868544	0.7988318197849795
YGL152C	-0.24015739746237824	-0.1605984504575763
YGL153W	-1.417023013361952	-1.6060951941418609
YGL154C	-0.2975518225213475	0.7950245877338628
YGL156W	2.8817609501313304	1.4690057794601787
YGL157W	0.24707347916924569	1.205145422190257
YGL158W	-0.039986601791119306	0.5216384221910534
YGL159W	0.46240423451773965	0.5665974247750414
YGL160W	-0.6341851592165689	-0.0727749044958675
YGL161C	-0.9195615444639812	-0.4232347442463422
YGL162W	-1.250691481910628	-0.9167092497681233
YGL163C	-0.48293276285850784	0.32519909889958387
YGL164C	-0.672439778377269	-0.3630392924334096
YGL165C	-0.04393246305294959	0.273974190734094
YGL166W	-0.15557146493752846	0.19240511045917888
YGL167C	0.3630783770750665	1.119975670140816
YGL168W	-0.5701370142110892	0.001823777686189862
YGL170C	0.011677676292390506	0.5563505332882167
YGL173C	-0.4132305062192252	0.08970603849929759
YGL174W	-1.2100576162177268	-0.970775020366146
YGL175C	-0.7357160367499648	-0.5314183484390089
YGL176C	-0.6713893889675113	-0.0973500848278632
YGL177W	-0.5169225228277075	-0.01355559752681474
YGL179C	-0.0837609521499636	0.2798567633011902
YGL180W	-0.5409363669732701	-0.004127696650354171
YGL181W	-0.28195819599069766	-0.047069171866878146
YGL194C	-0.19253324412917003	-1.545197436356695
YGL195W	0.9454572321897642	0.8832665213809846
YGL196W	0.6141990795441981	0.15956947286498357
YGL197W	0.4096347092578333	0.09075788272221724
YGL198W	-0.2058829298848929	-0.7039690757268033
YGL199C	0.06121591772115856	-0.25533683217570513
YGL200C	0.14277198070791577	-0.2742445758760592
YGL202W	0.5376017075542997	0.4241932827966358
YGL203C		
YGL205W	0.2550043111530152	0.6253961315333523
YGL206C	-1.715828514414736	-2.7561101416513547
YGL208W	0.5301463903482396	-0.008684459410391041
YGL209W	0.8408465241214913	0.31798974209311454
YGL210W	0.5189427903293979	0.12225662882156718
YGL211W	-1.0821163733686476	-1.3714110446130425
YGL212W	0.5267891055221777	0.11410693809207714
YGL213C	-0.14696355304778805	-0.787842956985143
YGL214W	-0.6135143685507616	-0.7753272241825876
YGL215W	-0.7778878961405824	-1.0879864539662556
YGL216W	0.2611007596497027	0.21801974789765394
YGL217C	-0.11608890070098098	-0.2519199393597959
YGL218W	0.01358269808672134	-0.6842486618535966
YGL219C	0.4900264479971646	-0.3042830445561397
YGL220W	0.7042018828425958	0.24404925443240208
YGL221C	0.7976815114961416	0.5558253235478978
YGL222C	0.16172320031859774	0.24429654628430494
YGL223C	1.6222151317162317	0.5396967347110395
YGL224C	0.6415922719312901	0.3489276169083241
YGL226C-A	-0.7166606041442111	-0.8520708590078235
YGL226W	1.2787269659438085	1.1590619088887189
YGL227W	-0.7903638976626857	-1.7762308143808108
YGL228W	0.48878325611081513	0.13217562012483494
YGL229C	0.20127966373346529	0.13180638945427972
YGL230C	-0.742793600847988	-1.0264342507544029
YGL231C	0.49330800760108745	0.34670804920426673
YGL232W	-0.8758052259841036	-0.48276257546238394
YGL234W	-0.3823245602212352	-0.9893209716544085
YGL235W	0.9730409245286339	0.6538423637456674
YGL236C	1.3530090495809202	0.9685925440134112
YGL237C	3.6023711247877714	2.236054308815246
YGL240W	-2.1618531092304347	-1.8504261684846874
YGL241W	0.0023415331957133178	-0.09550482025327084
YGL242C	0.7882725812974727	0.3808262558248917
YGL243W	0.7672259873162278	0.15981529097931324
YGL244W	-3.225721629749852	-5.311095466749552
YGL246C	-2.3865650228388016	-3.211907825114245
YGL248W	0.07375127451639933	-0.31723581187680505
YGL249W	-0.1144116031206394	-0.47204299003815753
YGL250W	0.6463814035249517	0.43087254824834387
YGL251C	0.58914166096147	0.11134261642539961
YGL252C	0.5742732839071644	1.0267882365771346
YGL253W	0.7097124587267056	0.5697629772658377
YGL254W	0.6483415894568614	0.4750608018283805
YGL255W	0.533264553890137	0.35499874772326534
YGL256W	-0.02089746593347158	-0.014530300752851904
YGL257C	0.6110778846068421	0.13962161392278072
YGL258W	-0.585887650290607	-1.0024538558942748
YGL259W	-0.23410878820977904	-0.7103104119516073
YGL260W	0.13938845872431505	-0.43275146383018914
YGL261C	0.6596880875840581	0.4252039355729886
YGL262W	-0.388206536979924	-0.5722604030649195
YGL263W	-0.6304602809120949	-0.5067082676421912
YGR001C	1.3123829258220219	1.32371308568307
YGR003W	0.6100288832399733	0.34683574619635194
YGR004W	0.48068110624742666	0.08744548018064648
YGR006W	0.6595836229783691	0.5323598393297457
YGR007W	0.3857853922735218	-0.2563137799064788
YGR008C	0.5080076580770303	0.1592454582429682
YGR010W	-0.5709818349282144	-0.8061900512028508
YGR011W	0.36433370597445963	0.2989474122099771
YGR012W	0.12031464223137828	-0.2050284360123748
YGR014W	-0.7617243393187906	-0.4957182302537817
YGR015C	0.999421043937808	1.0691945873328919
YGR016W	0.9034555234402535	0.4211122406849436
YGR017W	0.6455678776890164	0.3307713838944728
YGR018C	0.932473480788659	0.6417551843858849
YGR019W		
YGR020C	-2.001711849902915	-4.3653616479536765
YGR021W	1.3317601861040202	0.7856159167968695
YGR022C	0.6429357830928111	0.2089333954210388
YGR023W	1.0224407262661173	0.5471271328589036
YGR025W	-0.2724185735513063	-0.6520909425283905
YGR026W	0.24568783605299396	-0.21627700929516824
YGR027C	-0.4512398197770348	-0.4060584876567573
YGR028W	-0.9447203548368439	-0.9444654126263172
YGR031W	-0.4237865022887463	-0.3926596080461491
YGR032W	-0.21158105550907388	-0.22995953808644956
YGR033C	0.5156439215987924	-0.08218292375114618
YGR034W	0.15027848967058852	0.38111049858918566
YGR035C	0.7188128441416939	0.4717952846899306
YGR036C	-2.310993578843067	-3.6962384273679567
YGR037C	-0.31217912993497077	0.23453181885084418
YGR038W	-0.4982946292717238	-1.3771158435952384
