orf	hom | transposable element transposition (Ty1) | standard [standard] | Griffith JL~Devine SE, 2003
YDR344C	0.06750721617832446
YDR345C	0.06750721617832446
YDR346C	0.06750721617832446
YDR348C	0.06750721617832446
YDR349C	0.06750721617832446
YDR351W	0.06750721617832446
YDR352W	0.06750721617832446
YDR354W	0.06750721617832446
YDR357C	0.06750721617832446
YDR358W	0.06750721617832446
YDR359C	0.06750721617832446
YDR360W	0.06750721617832446
YDR363W	0.06750721617832446
YDR364C	0.06750721617832446
YDR368W	0.06750721617832446
YDR369C	-6.615707185475827
YDR370C	0.06750721617832446
YDR371W	0.06750721617832446
YGR079W	0.06750721617832446
YDR374C	0.06750721617832446
YDR375C	0.06750721617832446
YDR378C	0.06750721617832446
YDR379W	0.06750721617832446
YDR380W	0.06750721617832446
YDR382W	0.06750721617832446
YDR383C	0.06750721617832446
YDR384C	0.06750721617832446
YDR385W	0.06750721617832446
YDR386W	0.06750721617832446
YDR387C	0.06750721617832446
YDR388W	0.06750721617832446
YDR389W	0.06750721617832446
YDR391C	0.06750721617832446
YDR392W	0.06750721617832446
YDR393W	0.06750721617832446
YDR395W	0.06750721617832446
YDR399W	0.06750721617832446
YDR400W	0.06750721617832446
YDR401W	0.06750721617832446
YDR402C	0.06750721617832446
YDR403W	0.06750721617832446
YDR406W	0.06750721617832446
YDR409W	0.06750721617832446
YDR411C	0.06750721617832446
YDR414C	0.06750721617832446
YDR415C	0.06750721617832446
YDR418W	0.06750721617832446
YDR419W	0.06750721617832446
YDR420W	0.06750721617832446
YDR421W	0.06750721617832446
YDR422C	0.06750721617832446
YDR423C	0.06750721617832446
YDR425W	0.06750721617832446
YDR426C	0.06750721617832446
YDR428C	0.06750721617832446
YDR430C	0.06750721617832446
YDR431W	0.06750721617832446
YDR432W	0.06750721617832446
YDR433W	0.06750721617832446
YDR435C	0.06750721617832446
YDR436W	0.06750721617832446
YEL001C	0.06750721617832446
YEL003W	0.06750721617832446
YEL004W	0.06750721617832446
YEL005C	0.06750721617832446
YEL006W	0.06750721617832446
YEL007W	0.06750721617832446
YEL008W	0.06750721617832446
YEL009C	0.06750721617832446
YEL010W	0.06750721617832446
YEL013W	0.06750721617832446
YEL014C	0.06750721617832446
YEL015W	0.06750721617832446
YEL016C	0.06750721617832446
YEL017C-A	0.06750721617832446
YEL017W	0.06750721617832446
YEL018W	0.06750721617832446
YEL020C	0.06750721617832446
YEL023C	0.06750721617832446
YEL024W	0.06750721617832446
YEL025C	0.06750721617832446
YEL027W	0.06750721617832446
YEL028W	0.06750721617832446
YEL029C	0.06750721617832446
YEL030W	0.06750721617832446
YEL031W	0.06750721617832446
YEL033W	0.06750721617832446
YGR108W	0.06750721617832446
YEL037C	0.06750721617832446
YEL038W	0.06750721617832446
YEL039C	0.06750721617832446
YEL040W	0.06750721617832446
YEL041W	0.06750721617832446
YEL042W	0.06750721617832446
YEL043W	0.06750721617832446
YEL044W	0.06750721617832446
YEL045C	0.06750721617832446
YEL046C	0.06750721617832446
YEL047C	0.06750721617832446
YEL048C	0.06750721617832446
YEL049W	0.06750721617832446
YEL051W	0.06750721617832446
YEL052W	0.06750721617832446
YEL053C	0.06750721617832446
YEL054C	0.06750721617832446
YEL056W	0.06750721617832446
YEL057C	0.06750721617832446
YEL059W	0.06750721617832446
YEL060C	0.06750721617832446
YEL061C	0.06750721617832446
YEL062W	0.06750721617832446
YEL063C	0.06750721617832446
YEL064C	0.06750721617832446
YEL065W	0.06750721617832446
YEL066W	0.06750721617832446
YEL067C	0.06750721617832446
YEL068C	0.06750721617832446
YEL071W	0.06750721617832446
YER001W	0.06750721617832446
YER002W	0.06750721617832446
YER004W	0.06750721617832446
YER005W	0.06750721617832446
YER007C-A	0.06750721617832446
YER007W	0.06750721617832446
YER011W	0.06750721617832446
YGR109C	0.06750721617832446
YER019W	0.06750721617832446
YER019C-A	0.06750721617832446
YER020W	0.06750721617832446
YER024W	0.06750721617832446
YER028C	0.06750721617832446
YER030W	0.06750721617832446
YER033C	0.06750721617832446
YER034W	0.06750721617832446
YER038W-A	0.06750721617832446
YER039C	0.06750721617832446
YER040W	0.06750721617832446
YER041W	0.06750721617832446
YER042W	0.06750721617832446
YER044C	0.06750721617832446
YER044C-A	0.06750721617832446
YER045C	0.06750721617832446
YER046W-A	0.06750721617832446
YER047C	0.06750721617832446
YER048C	0.06750721617832446
YER049W	0.06750721617832446
YER051W	0.06750721617832446
YER053C	0.06750721617832446
YER055C	0.06750721617832446
YER056C	0.06750721617832446
YER056C-A	0.06750721617832446
YER057C	0.06750721617832446
YER059W	0.06750721617832446
YER060W	0.06750721617832446
YER060W-A	0.06750721617832446
YER062C	0.06750721617832446
YER065C	0.06750721617832446
YER066C-A	0.06750721617832446
YER067W	0.06750721617832446
YER067C-A	0.06750721617832446
YGR080W	0.06750721617832446
YER071C	0.06750721617832446
YER072W	0.06750721617832446
YER073W	0.06750721617832446
YER074W	0.06750721617832446
YER075C	0.06750721617832446
YER079W	0.06750721617832446
YER080W	0.06750721617832446
YER081W	0.06750721617832446
YER083C	0.06750721617832446
YER084W	0.06750721617832446
YER085C	0.06750721617832446
YER087C-B	0.06750721617832446
YGR123C	0.06750721617832446
YGR124W	0.06750721617832446
YGR125W	0.06750721617832446
YGR126W	0.06750721617832446
YGR127W	0.06750721617832446
YGR129W	0.06750721617832446
YGR130C	0.06750721617832446
YGR131W	0.06750721617832446
YGR132C	0.06750721617832446
YGR133W	0.06750721617832446
YGR135W	0.06750721617832446
YGR136W	0.06750721617832446
YGR137W	0.06750721617832446
YGR138C	0.06750721617832446
YGR139W	0.06750721617832446
YGR141W	0.06750721617832446
YGR142W	0.06750721617832446
YGR143W	0.06750721617832446
YGR144W	0.06750721617832446
YGR146C	0.06750721617832446
YGR148C	0.06750721617832446
YGR149W	0.06750721617832446
YGR151C	0.06750721617832446
YGR152C	0.06750721617832446
YGR153W	0.06750721617832446
YGR154C	0.06750721617832446
YGR157W	-6.615707185475827
YGR159C	0.06750721617832446
YGR160W	0.06750721617832446
YGR161C	0.06750721617832446
YGR163W	0.06750721617832446
YGR164W	0.06750721617832446
YGR165W	0.06750721617832446
YGR166W	0.06750721617832446
YGR167W	0.06750721617832446
YGR168C	0.06750721617832446
YGR169C	0.06750721617832446
YGR170W	0.06750721617832446
YGR173W	0.06750721617832446
YGR174C	0.06750721617832446
YGR176W	0.06750721617832446
YGR177C	0.06750721617832446
YGR178C	0.06750721617832446
YGR181W	0.06750721617832446
YGR182C	0.06750721617832446
YGR183C	0.06750721617832446
YGR184C	0.06750721617832446
YGR187C	0.06750721617832446
YGR189C	0.06750721617832446
YGR192C	0.06750721617832446
YGR193C	0.06750721617832446
YGR194C	0.06750721617832446
YGR196C	0.06750721617832446
YGR197C	0.06750721617832446
YGR199W	0.06750721617832446
YGR200C	-6.615707185475827
YGR202C	0.06750721617832446
YGR203W	0.06750721617832446
YGR205W	0.06750721617832446
YGR206W	0.06750721617832446
YGR207C	0.06750721617832446
YGR208W	0.06750721617832446
YGR209C	0.06750721617832446
YGR212W	0.06750721617832446
YGR213C	0.06750721617832446
YGR214W	0.06750721617832446
YGR217W	0.06750721617832446
YHL047C	0.06750721617832446
YHL046C	0.06750721617832446
YHL045W	0.06750721617832446
YHL044W	0.06750721617832446
YHL043W	0.06750721617832446
YHL042W	0.06750721617832446
YHL041W	0.06750721617832446
YHL040C	0.06750721617832446
YHL037C	0.06750721617832446
YHL036W	0.06750721617832446
YHL035C	0.06750721617832446
YHL034C	0.06750721617832446
YHL033C	0.06750721617832446
YHL032C	0.06750721617832446
YHL030W	0.06750721617832446
YHL029C	0.06750721617832446
YHL028W	0.06750721617832446
YHL027W	0.06750721617832446
YHL026C	0.06750721617832446
YHL023C	0.06750721617832446
YHL022C	0.06750721617832446
YHL021C	0.06750721617832446
YHL020C	0.06750721617832446
YHL019C	0.06750721617832446
YHL017W	0.06750721617832446
YHL016C	0.06750721617832446
YHL014C	0.06750721617832446
YHL013C	0.06750721617832446
YHL012W	0.06750721617832446
YHL010C	0.06750721617832446
YHL009C	0.06750721617832446
YHL008C	0.06750721617832446
YHL007C	0.06750721617832446
YHL006C	0.06750721617832446
YHL005C	0.06750721617832446
YHL003C	0.06750721617832446
YHR001W-A	0.06750721617832446
YHR010W	0.06750721617832446
YHR012W	0.06750721617832446
YHR013C	-6.615707185475827
YHR014W	0.06750721617832446
YHR015W	0.06750721617832446
YHR018C	0.06750721617832446
YHR021C	0.06750721617832446
YHR022C	0.06750721617832446
YHR028C	0.06750721617832446
YHR029C	0.06750721617832446
YHR030C	0.06750721617832446
YHR031C	0.06750721617832446
YHR033W	0.06750721617832446
YHR034C	0.06750721617832446
YHR035W	0.06750721617832446
YHR037W	0.06750721617832446
YHR038W	0.06750721617832446
YHR039C	0.06750721617832446
YHR043C	0.06750721617832446
YHR044C	0.06750721617832446
YHR046C	0.06750721617832446
YHR047C	0.06750721617832446
YHR048W	0.06750721617832446
YHR049W	0.06750721617832446
YHR049C-A	0.06750721617832446
YHR050W	0.06750721617832446
YHR057C	0.06750721617832446
YHR060W	0.06750721617832446
YHR061C	0.06750721617832446
YHR066W	0.06750721617832446
YHR073W	0.06750721617832446
YHR075C	0.06750721617832446
YHR076W	0.06750721617832446
YHR077C	0.06750721617832446
YHR078W	0.06750721617832446
YHR079C	0.06750721617832446
YHR080C	0.06750721617832446
YHR081W	0.06750721617832446
YHR082C	0.06750721617832446
YHR086W	0.06750721617832446
YHR087W	0.06750721617832446
YHR092C	0.06750721617832446
YHR093W	0.06750721617832446
YHR094C	0.06750721617832446
YHR095W	0.06750721617832446
YHR096C	0.06750721617832446
YHR097C	0.06750721617832446
YHR100C	0.06750721617832446
YHR103W	0.06750721617832446
YHR104W	0.06750721617832446
YHR105W	0.06750721617832446
YHR106W	0.06750721617832446
YHR108W	0.06750721617832446
YHR109W	0.06750721617832446
YHR110W	0.06750721617832446
YHR111W	0.06750721617832446
YHR112C	0.06750721617832446
YHR113W	0.06750721617832446
YHR114W	0.06750721617832446
YHR115C	0.06750721617832446
YHR116W	0.06750721617832446
YHR117W	0.06750721617832446
YHR121W	0.06750721617832446
YHR123W	0.06750721617832446
YHR124W	0.06750721617832446
YHR125W	0.06750721617832446
YHR126C	0.06750721617832446
YHR129C	0.06750721617832446
YHR130C	0.06750721617832446
YHR132C	0.06750721617832446
YHR133C	0.06750721617832446
YHR134W	0.06750721617832446
YHR135C	0.06750721617832446
YHR136C	0.06750721617832446
YHR137W	0.06750721617832446
YHR138C	0.06750721617832446
YHR139C	0.06750721617832446
YHR139C-A	0.06750721617832446
YHR142W	0.06750721617832446
YHR143W	0.06750721617832446
YHR150W	0.06750721617832446
YHR151C	0.06750721617832446
YHR152W	0.06750721617832446
YHR153C	0.06750721617832446
YHR154W	0.06750721617832446
YHR155W	0.06750721617832446
YHR156C	0.06750721617832446
YHR157W	0.06750721617832446
YHR158C	0.06750721617832446
YHR159W	0.06750721617832446
YHR160C	0.06750721617832446
YHR161C	0.06750721617832446
YHR163W	0.06750721617832446
YHR167W	-6.615707185475827
YHR176W	0.06750721617832446
YHR177W	0.06750721617832446
YHR178W	-6.615707185475827
YHR179W	0.06750721617832446
YHR182W	0.06750721617832446
YHR183W	0.06750721617832446
YHR184W	0.06750721617832446
YHR189W	0.06750721617832446
YHR195W	0.06750721617832446
YHR198C	0.06750721617832446
YHR199C	0.06750721617832446
YHR200W	0.06750721617832446
YHR202W	0.06750721617832446
YHR203C	0.06750721617832446
YHR204W	0.06750721617832446
YHR206W	0.06750721617832446
YHR207C	0.06750721617832446
YHR209W	0.06750721617832446
YHR210C	0.06750721617832446
YCL001W	0.06750721617832446
YCL002C	0.06750721617832446
YCL005W	0.06750721617832446
YCL007C	0.06750721617832446
YCL008C	0.06750721617832446
YCL009C	0.06750721617832446
YCL010C	0.06750721617832446
YCL011C	0.06750721617832446
YCL014W	0.06750721617832446
YCL016C	-6.615707185475827
YCL024W	0.06750721617832446
YCL025C	0.06750721617832446
YCL027W	0.06750721617832446
YCL028W	0.06750721617832446
YCL029C	0.06750721617832446
YCL032W	0.06750721617832446
YCL033C	0.06750721617832446
YCL034W	0.06750721617832446
YCL036W	0.06750721617832446
YCL037C	0.06750721617832446
YCL039W	0.06750721617832446
YCL040W	0.06750721617832446
YCL042W	0.06750721617832446
YCL044C	0.06750721617832446
YCL045C	0.06750721617832446
YCL046W	0.06750721617832446
YCL047C	0.06750721617832446
YCL048W	0.06750721617832446
YCL049C	0.06750721617832446
YCL050C	0.06750721617832446
YCL051W	0.06750721617832446
YCL055W	0.06750721617832446
YCL056C	0.06750721617832446
YCL057W	0.06750721617832446
YCL061C	0.06750721617832446
YCL063W	0.06750721617832446
YCL064C	0.06750721617832446
YCL069W	0.06750721617832446
YCR001W	0.06750721617832446
YCR004C	0.06750721617832446
YCR005C	0.06750721617832446
YCR006C	0.06750721617832446
YCR007C	0.06750721617832446
YCR008W	0.06750721617832446
YCR009C	0.06750721617832446
YCR010C	0.06750721617832446
YCR011C	0.06750721617832446
YCR014C	0.06750721617832446
YCR015C	0.06750721617832446
YCR016W	0.06750721617832446
YCR017C	0.06750721617832446
YCR019W	0.06750721617832446
YCR020C	0.06750721617832446
YCR020C-A	0.06750721617832446
YCR021C	0.06750721617832446
YCR022C	0.06750721617832446
YCR023C	0.06750721617832446
YLR420W	0.06750721617832446
YLR451W	0.06750721617832446
YLR126C	0.06750721617832446
YLR128W	0.06750721617832446
YLR130C	0.06750721617832446
YLR131C	0.06750721617832446
YLR133W	0.06750721617832446
YLR134W	0.06750721617832446
YLR135W	0.06750721617832446
YLR136C	0.06750721617832446
YLR137W	0.06750721617832446
YLR138W	0.06750721617832446
YLR142W	0.06750721617832446
YLR143W	0.06750721617832446
YLR144C	0.06750721617832446
YGR111W	0.06750721617832446
YLR150W	0.06750721617832446
YLR151C	0.06750721617832446
YLR152C	0.06750721617832446
YLR154C	0.06750721617832446
YLR164W	0.06750721617832446
YLR165C	0.06750721617832446
YLR168C	0.06750721617832446
YLR169W	0.06750721617832446
YLR170C	0.06750721617832446
YLR171W	0.06750721617832446
YLR172C	0.06750721617832446
YLR173W	0.06750721617832446
YLR174W	0.06750721617832446
YLR176C	0.06750721617832446
YLR177W	0.06750721617832446
YLR178C	0.06750721617832446
YLR179C	0.06750721617832446
YLR180W	0.06750721617832446
YLR181C	0.06750721617832446
YLR183C	0.06750721617832446
YLR184W	0.06750721617832446
YLR185W	0.06750721617832446
YLR187W	0.06750721617832446
YLR188W	0.06750721617832446
YLR189C	0.06750721617832446
YLR190W	0.06750721617832446
YLR191W	0.06750721617832446
YLR193C	0.06750721617832446
YLR194C	0.06750721617832446
YLR199C	0.06750721617832446
YLR200W	0.06750721617832446
YLR204W	0.06750721617832446
YLR205C	0.06750721617832446
YLR206W	0.06750721617832446
YLR207W	0.06750721617832446
YLR209C	0.06750721617832446
YLR210W	0.06750721617832446
YLR211C	0.06750721617832446
YLR213C	0.06750721617832446
YLR214W	0.06750721617832446
YLR216C	0.06750721617832446
YLR217W	0.06750721617832446
YLR218C	0.06750721617832446
YLR219W	0.06750721617832446
YLR220W	0.06750721617832446
YLR221C	0.06750721617832446
YLR224W	0.06750721617832446
YLR225C	0.06750721617832446
YLR226W	0.06750721617832446
YLR227C	0.06750721617832446
YKL001C	0.06750721617832446
YKL002W	0.06750721617832446
YKL006W	-6.615707185475827
YKL007W	0.06750721617832446
YKL008C	0.06750721617832446
YKL009W	0.06750721617832446
YKL010C	0.06750721617832446
YKL011C	0.06750721617832446
YKL015W	0.06750721617832446
YKL017C	0.06750721617832446
YKL020C	0.06750721617832446
YKL023W	0.06750721617832446
YKL025C	0.06750721617832446
YKL026C	0.06750721617832446
YKL027W	0.06750721617832446
YKL029C	0.06750721617832446
YKL031W	0.06750721617832446
YKL032C	0.06750721617832446
YKL034W	0.06750721617832446
YKL037W	0.06750721617832446
YKL038W	0.06750721617832446
YKL039W	0.06750721617832446
YKL040C	0.06750721617832446
YKL041W	0.06750721617832446
YKL043W	0.06750721617832446
YKL044W	0.06750721617832446
YKL046C	0.06750721617832446
YKL047W	0.06750721617832446
YKL048C	0.06750721617832446
YKL050C	0.06750721617832446
YKL051W	0.06750721617832446
YKL053W	0.06750721617832446
YKL054C	0.06750721617832446
YKL055C	0.06750721617832446
YKL056C	0.06750721617832446
YKL057C	0.06750721617832446
YKL061W	0.06750721617832446
YKL062W	0.06750721617832446
YKL063C	0.06750721617832446
YKL064W	0.06750721617832446
YKL065C	0.06750721617832446
YKL066W	0.06750721617832446
YKL067W	0.06750721617832446
YKL068W	0.06750721617832446
YKL069W	0.06750721617832446
YKL070W	0.06750721617832446
YKL071W	0.06750721617832446
YKL072W	0.06750721617832446
YKL073W	0.06750721617832446
YKL074C	0.06750721617832446
YKL075C	0.06750721617832446
YKL076C	0.06750721617832446
YKL077W	0.06750721617832446
YKL079W	0.06750721617832446
YKL081W	0.06750721617832446
YKL084W	0.06750721617832446
YKL085W	0.06750721617832446
YKL086W	0.06750721617832446
YKL087C	0.06750721617832446
YKL090W	0.06750721617832446
YKL091C	0.06750721617832446
YKL092C	0.06750721617832446
YKL093W	0.06750721617832446
YKL094W	0.06750721617832446
YKL096W	0.06750721617832446
YKL097C	0.06750721617832446
YKL098W	0.06750721617832446
YKL100C	0.06750721617832446
YKL101W	0.06750721617832446
YKL102C	0.06750721617832446
YKL103C	0.06750721617832446
YKL105C	0.06750721617832446
YKL106W	0.06750721617832446
YKL107W	0.06750721617832446
YKL109W	0.06750721617832446
YKL110C	-6.615707185475827
YKL113C	0.06750721617832446
YKL114C	-6.615707185475827
YKL116C	0.06750721617832446
YKL117W	0.06750721617832446
YKL118W	0.06750721617832446
YKL119C	0.06750721617832446
YKL120W	0.06750721617832446
YKL121W	0.06750721617832446
YKL123W	0.06750721617832446
YKL124W	0.06750721617832446
YKL126W	0.06750721617832446
YKL127W	0.06750721617832446
YKL128C	0.06750721617832446
YKL129C	0.06750721617832446
YKL130C	0.06750721617832446
YKL131W	0.06750721617832446
YKL132C	0.06750721617832446
YKL133C	0.06750721617832446
YKL135C	0.06750721617832446
YKL136W	0.06750721617832446
YKL137W	0.06750721617832446
YKL138C	0.06750721617832446
YKL140W	0.06750721617832446
YKL142W	0.06750721617832446
YKL143W	0.06750721617832446
YKL146W	0.06750721617832446
YKL147C	0.06750721617832446
YKL148C	0.06750721617832446
YKL149C	-6.615707185475827
YKL150W	0.06750721617832446
YKL151C	0.06750721617832446
YKL156W	0.06750721617832446
YKL157W	0.06750721617832446
YKL159C	0.06750721617832446
YKL160W	0.06750721617832446
YKL161C	0.06750721617832446
YKL162C	0.06750721617832446
YKL163W	0.06750721617832446
YKL164C	0.06750721617832446
YKL166C	0.06750721617832446
YKL167C	0.06750721617832446
YKL168C	0.06750721617832446
YKL171W	0.06750721617832446
YKL174C	0.06750721617832446
YKL175W	0.06750721617832446
YKL176C	0.06750721617832446
YKL179C	0.06750721617832446
YKL183W	0.06750721617832446
YKL184W	0.06750721617832446
YKL185W	0.06750721617832446
YKL187C	0.06750721617832446
YKL188C	0.06750721617832446
YKL190W	0.06750721617832446
YOR097C	0.06750721617832446
YOR099W	0.06750721617832446
YOR100C	0.06750721617832446
YOR101W	0.06750721617832446
YOR105W	0.06750721617832446
YOR106W	0.06750721617832446
YOR107W	0.06750721617832446
YOR108W	0.06750721617832446
YOR109W	0.06750721617832446
YOR111W	0.06750721617832446
YOR112W	0.06750721617832446
YOR113W	0.06750721617832446
YOR114W	0.06750721617832446
YOR115C	0.06750721617832446
YOR118W	0.06750721617832446
YOR120W	0.06750721617832446
YOR121C	0.06750721617832446
YOR123C	0.06750721617832446
YOR124C	0.06750721617832446
YOR127W	0.06750721617832446
YOR129C	0.06750721617832446
YOR130C	0.06750721617832446
YOR131C	0.06750721617832446
YOR132W	0.06750721617832446
YOR133W	0.06750721617832446
YOR134W	0.06750721617832446
YOR135C	0.06750721617832446
YOR136W	0.06750721617832446
YOR137C	0.06750721617832446
YOR138C	0.06750721617832446
YOR139C	0.06750721617832446
YOR140W	0.06750721617832446
YOR144C	0.06750721617832446
YOR153W	0.06750721617832446
YOR154W	0.06750721617832446
YOR162C	0.06750721617832446
YOR163W	0.06750721617832446
YOR164C	0.06750721617832446
YOR165W	0.06750721617832446
YOR166C	0.06750721617832446
YOR167C	0.06750721617832446
YOR170W	0.06750721617832446
YOR171C	0.06750721617832446
YOR172W	0.06750721617832446
YOR173W	0.06750721617832446
YOR175C	0.06750721617832446
YOR177C	0.06750721617832446
YOR178C	0.06750721617832446
YOR183W	0.06750721617832446
YOR185C	0.06750721617832446
YOR186W	0.06750721617832446
YOR189W	0.06750721617832446
YOR190W	0.06750721617832446
YOR191W	0.06750721617832446
YOR192C	0.06750721617832446
YOR193W	0.06750721617832446
YOR195W	0.06750721617832446
YOR196C	0.06750721617832446
YOR197W	0.06750721617832446
YOR198C	0.06750721617832446
YOR199W	0.06750721617832446
YOR202W	0.06750721617832446
YOR208W	0.06750721617832446
YOR209C	0.06750721617832446
YOR213C	0.06750721617832446
YOR214C	0.06750721617832446
YOR215C	0.06750721617832446
YOR216C	0.06750721617832446
YOR219C	0.06750721617832446
YOR220W	0.06750721617832446
YOR221C	0.06750721617832446
YOR222W	0.06750721617832446
YOR223W	0.06750721617832446
YOR225W	0.06750721617832446
YOR226C	0.06750721617832446
YOR227W	0.06750721617832446
YOR228C	0.06750721617832446
YOR229W	0.06750721617832446
YOR230W	0.06750721617832446
YOR231W	0.06750721617832446
YOR233W	0.06750721617832446
YOR234C	0.06750721617832446
YOR235W	0.06750721617832446
YOR237W	0.06750721617832446
YOR238W	0.06750721617832446
YOR239W	0.06750721617832446
YOR242C	0.06750721617832446
YOR243C	0.06750721617832446
YOR245C	0.06750721617832446
YOR246C	0.06750721617832446
YOR247W	0.06750721617832446
YOR248W	0.06750721617832446
YOR251C	0.06750721617832446
YOR252W	0.06750721617832446
YOR253W	0.06750721617832446
YOR255W	0.06750721617832446
YOR258W	0.06750721617832446
YOR263C	0.06750721617832446
YOR264W	0.06750721617832446
YOR277C	0.06750721617832446
YOR279C	0.06750721617832446
YOR280C	0.06750721617832446
YOR283W	0.06750721617832446
YOR284W	0.06750721617832446
YOR285W	0.06750721617832446
YOR286W	0.06750721617832446
YOR288C	0.06750721617832446
YJL218W	0.06750721617832446
YJL217W	0.06750721617832446
YJL216C	0.06750721617832446
YJL215C	0.06750721617832446
YJL214W	0.06750721617832446
YJL212C	0.06750721617832446
YJL210W	0.06750721617832446
YJL211C	0.06750721617832446
YJL208C	0.06750721617832446
YJL207C	0.06750721617832446
YJL205C	0.06750721617832446
YJL204C	0.06750721617832446
YJL199C	0.06750721617832446
YJL198W	0.06750721617832446
YJL197W	0.06750721617832446
YJL193W	0.06750721617832446
YJL192C	0.06750721617832446
YJL190C	0.06750721617832446
YJL188C	0.06750721617832446
YJL187C	0.06750721617832446
YJL186W	0.06750721617832446
YJL185C	0.06750721617832446
YJL183W	0.06750721617832446
YJL181W	0.06750721617832446
YJL182C	0.06750721617832446
YJL179W	-6.615707185475827
YJL178C	0.06750721617832446
YJL176C	0.06750721617832446
YJL171C	0.06750721617832446
YJL170C	0.06750721617832446
YJL169W	0.06750721617832446
YJL168C	0.06750721617832446
YJL166W	0.06750721617832446
YJL164C	0.06750721617832446
YJL162C	0.06750721617832446
YJL159W	0.06750721617832446
YJL158C	0.06750721617832446
YJL157C	0.06750721617832446
YJL155C	0.06750721617832446
YJL154C	0.06750721617832446
YJL153C	0.06750721617832446
YJL152W	0.06750721617832446
YJL150W	0.06750721617832446
YJL149W	0.06750721617832446
YJL148W	0.06750721617832446
YJL147C	0.06750721617832446
YJL146W	0.06750721617832446
YJL145W	0.06750721617832446
YJL144W	0.06750721617832446
YJL142C	0.06750721617832446
YJL135W	0.06750721617832446
YJL134W	0.06750721617832446
YJL133W	0.06750721617832446
YJL132W	0.06750721617832446
YJL131C	0.06750721617832446
YJL130C	0.06750721617832446
YLR324W	0.06750721617832446
YLR325C	0.06750721617832446
YLR326W	0.06750721617832446
YLR327C	0.06750721617832446
YLR328W	0.06750721617832446
YLR329W	0.06750721617832446
YLR330W	0.06750721617832446
YLR331C	0.06750721617832446
YLR332W	0.06750721617832446
YLR333C	0.06750721617832446
YLR335W	0.06750721617832446
YGR084C	0.06750721617832446
YGR081C	0.06750721617832446
YLR341W	0.06750721617832446
YLR344W	0.06750721617832446
YLR345W	0.06750721617832446
YLR348C	0.06750721617832446
YLR349W	0.06750721617832446
YLR351C	0.06750721617832446
YLR352W	0.06750721617832446
YLR353W	0.06750721617832446
YLR354C	0.06750721617832446
YLR356W	0.06750721617832446
YLR357W	0.06750721617832446
YLR360W	0.06750721617832446
YLR363C	0.06750721617832446
YLR364W	0.06750721617832446
YLR365W	0.06750721617832446
YLR366W	0.06750721617832446
YLR367W	0.06750721617832446
YLR368W	0.06750721617832446
YLR371W	0.06750721617832446
YGR071C	0.06750721617832446
YLR373C	0.06750721617832446
YLR374C	0.06750721617832446
YLR375W	0.06750721617832446
YLR376C	0.06750721617832446
YLR377C	0.06750721617832446
YLR380W	0.06750721617832446
YLR381W	0.06750721617832446
YLR384C	-6.615707185475827
YLR385C	0.06750721617832446
YLR386W	0.06750721617832446
YLR387C	0.06750721617832446
YLR388W	0.06750721617832446
YLR389C	0.06750721617832446
YLR390W	0.06750721617832446
YLR390W-A	0.06750721617832446
YLR392C	0.06750721617832446
YLR393W	0.06750721617832446
YLR395C	0.06750721617832446
YLR398C	0.06750721617832446
YGR070W	0.06750721617832446
YLR400W	0.06750721617832446
YLR401C	0.06750721617832446
YLR402W	0.06750721617832446
YLR403W	0.06750721617832446
YLR404W	0.06750721617832446
YLR405W	0.06750721617832446
YLR407W	0.06750721617832446
YLR408C	0.06750721617832446
YLR410W	0.06750721617832446
YGR085C	0.06750721617832446
YLR413W	0.06750721617832446
YLR415C	0.06750721617832446
YLR416C	0.06750721617832446
YLR417W	0.06750721617832446
YLR418C	0.06750721617832446
YLR421C	0.06750721617832446
YLR228C	0.06750721617832446
YLR231C	0.06750721617832446
YLR232W	0.06750721617832446
YLR233C	0.06750721617832446
YLR235C	0.06750721617832446
YLR236C	0.06750721617832446
YLR238W	0.06750721617832446
YGR087C	0.06750721617832446
YLR241W	0.06750721617832446
YLR242C	0.06750721617832446
YGR069W	0.06750721617832446
YLR247C	0.06750721617832446
YLR248W	0.06750721617832446
YLR251W	0.06750721617832446
YLR252W	0.06750721617832446
YLR253W	0.06750721617832446
YLR254C	0.06750721617832446
YLR255C	0.06750721617832446
YLR257W	0.06750721617832446
YLR258W	0.06750721617832446
YLR260W	0.06750721617832446
YLR261C	0.06750721617832446
YLR262C	0.06750721617832446
YLR263W	0.06750721617832446
YLR264W	0.06750721617832446
YLR265C	0.06750721617832446
YLR266C	0.06750721617832446
YLR267W	0.06750721617832446
YLR268W	-6.615707185475827
YLR269C	0.06750721617832446
YLR270W	0.06750721617832446
YLR271W	0.06750721617832446
YLR273C	0.06750721617832446
YLR278C	0.06750721617832446
YLR279W	0.06750721617832446
YLR280C	0.06750721617832446
YLR281C	0.06750721617832446
YLR282C	0.06750721617832446
YLR283W	0.06750721617832446
YLR284C	0.06750721617832446
YLR285W	0.06750721617832446
YLR287C	0.06750721617832446
YLR287C-A	0.06750721617832446
YLR288C	0.06750721617832446
YLR289W	0.06750721617832446
YLR290C	0.06750721617832446
YLR292C	0.06750721617832446
YLR294C	0.06750721617832446
YLR296W	0.06750721617832446
YLR297W	0.06750721617832446
YLR299W	0.06750721617832446
YLR300W	0.06750721617832446
YLR306W	0.06750721617832446
YLR307W	0.06750721617832446
YLR308W	0.06750721617832446
YLR309C	0.06750721617832446
YLR311C	0.06750721617832446
