orf	hap a | biofilm formation | standard | YPD | Vandenbosch D~Coenye T, 2013	hap a | biofilm formation | miconazole [1 mg/ml] | YPD | Vandenbosch D~Coenye T, 2013
YDR537C	1.9546814580560001	-0.7464261437315592
YDR538W	0.2731254592069902	0.7616593303383256
YDR539W	1.483845778378277	0.08562101437596378
YDR540C	3.4344507370431288	-0.43440845944123785
YDR541C	0.07133873934510886	1.2296858567738076
YEL001C	-0.06318574056281206	0.8656652251017659
YEL003W	-0.601283660194495	0.9176681724834862
YEL004W	-0.3994969403326136	0.18962690913940422
YEL005C	-0.06318574056281206	0.8136622777200457
YEL006W	0.1386009792990693	0.033618066994243564
YEL007W	-0.7358081401024159	1.5417035410641289
YEL008W	-0.19771022047073225	-0.07038782776919689
YEL009C	0.07133873934510886	0.5016445934297256
YEL010W	-0.4667591802865741	1.6977123832092895
YEL011W	-0.06318574056281206	0.5016445934297256
YEL012W	-1.2739060597340988	1.125679962010367
YEL013W	-0.3994969403326136	1.2816888041555277
YEL014C	0.6094366589767926	-0.07038782776919689
YEL015W	-0.8030703800563763	1.9057241727361693
YEL016C	-0.06318574056281206	0.5016445934297256
YEL017C-A	-0.2649724604246927	0.6056504881931648
YEL017W	0.4749121790688716	-0.22639666991435756
YEL018W	1.5511080183322374	0.5536475408114457
YEL020C	0.4749121790688716	-0.330402564677798
YEL022W	-0.7358081401024159	0.9696711198652064
YEL023C	0.676698898930753	0.44964164604800533
YEL024W	1.1475345786084747	0.9696711198652064
YEL025C	0.8784856187926343	0.033618066994243564
YEL027W	-0.5340214202405346	0.2936328039028447
YEL028W	-0.4667591802865741	1.333691751537248
YEL029C	-1.2739060597340988	1.1776829093920873
YEL030W	0.40764993911491115	0.2936328039028447
YEL031W	2.1564681779178816	-1.266455617548761
YEL033W	0.2731254592069902	0.5016445934297256
YEL036C	-2.6191508588133074	-0.5904173015863985
YEL037C	-1.3411682996880594	0.24162985652112445
YEL038W	-0.19771022047073225	1.073677014628647
YEL039C	-0.5340214202405346	1.4376976463006883
YEL040W	0.8784856187926343	-0.07038782776919689
YEL041W	-0.13044798051677253	0.44964164604800533
YEL042W	-0.5340214202405346	0.7616593303383256
YEL043W	-0.13044798051677253	-1.3704615123122013
YEL044W	-0.7358081401024159	0.8136622777200457
YEL045C	0.6094366589767926	-0.01838488038747666
YEL046C	0.2731254592069902	0.18962690913940422
YEL047C	0.1386009792990693	0.8656652251017659
YEL048C	-0.06318574056281206	-0.5904173015863985
YEL049W	-0.4667591802865741	1.6977123832092895
YEL050C	-2.0810529391816237	2.8417772256071334
YEL051W	1.1475345786084747	-0.9544379332584401
YEL052W	-0.8030703800563763	1.7497153305910098
YEL053C	-0.3994969403326136	1.4376976463006883
YEL054C	-0.06318574056281206	0.6056504881931648
YEL056W	-1.9465284592737027	1.1776829093920873
YEL057C	0.004076499391148395	1.333691751537248
YEL059C-A	-1.0721193398722175	-1.6824791966025225
YEL059W	0.676698898930753	-0.9544379332584401
YEL060C	-0.9375948599642973	1.8017182779727299
YEL061C	-0.13044798051677253	0.8656652251017659
YEL062W	-1.5429550195499406	2.8417772256071334
YEL063C	-1.5429550195499406	2.2177418570264904
YEL064C	-1.2739060597340988	2.1657389096447703
YEL065W	-0.6685459001484555	0.24162985652112445
YEL066W	-1.610217259503901	2.581762488698532
YEL067C	-1.0048570999182571	1.8017182779727299
YEL068C	-0.4667591802865741	-0.01838488038747666
YEL071W	0.07133873934510886	0.7096563829566053
YEL072W	-0.33223470037865316	0.24162985652112445
YER001W	-0.33223470037865316	1.2296858567738076
YER002W	0.07133873934510886	1.1776829093920873
YER004W	-0.33223470037865316	0.8656652251017659
YER005W	-0.13044798051677253	-0.7984290911132794
YER007C-A	-0.2649724604246927	0.7096563829566053
YER007W	0.07133873934510886	0.5536475408114457
YER010C	0.1386009792990693	1.4376976463006883
YER011W	0.2731254592069902	0.18962690913940422
YER014C-A	0.9457478587465948	-1.6824791966025225
YER014W	1.2147968185624352	0.5016445934297256
YER015W	0.004076499391148395	0.24162985652112445
YER016W	-1.139381579826178	0.033618066994243564
YER017C	0.8784856187926343	-2.8785469863820867
YER019C-A	-0.601283660194495	0.3456357512845649
YER019W	-0.3994969403326136	-0.3824055120595182
YER020W	0.2731254592069902	0.24162985652112445
YER024W	-0.3994969403326136	0.8136622777200457
YER026C	0.20586321925302978	0.5536475408114457
YER027C	-0.2649724604246927	0.08562101437596378
YER028C	0.40764993911491115	-0.17439372253263732
YER030W	0.07133873934510886	1.6457094358275692
YER031C	0.004076499391148395	0.6056504881931648
YER032W	0.4749121790688716	0.2936328039028447
YER033C	0.4749121790688716	0.9176681724834862
YER034W	0.20586321925302978	0.9176681724834862
YER035W	0.07133873934510886	0.9696711198652064
YER037W	1.2147968185624352	-0.694423196349839
YER038W-A	0.20586321925302978	0.8136622777200457
YER039C	0.4749121790688716	0.7096563829566053
YER039C-A	1.0130100987005553	0.5016445934297256
YER040W	-0.06318574056281206	0.033618066994243564
YER041W	-0.19771022047073225	0.2936328039028447
YER042W	0.7439611388847135	-0.9024349858767199
YER044C	1.0802723386545157	-2.6705351968552056
YER044C-A	1.0130100987005553	-0.5384143542046783
YER045C	0.20586321925302978	0.24162985652112445
YER046W	0.8112233788386739	0.18962690913940422
YER046W-A	-0.601283660194495	0.033618066994243564
YER047C	0.3403876991609507	-1.05844382802188
YER048C	0.1386009792990693	-0.5904173015863985
YER049W	0.20586321925302978	0.6056504881931648
YER050C	2.358254897779763	-1.266455617548761
YER051W	2.089205937963921	-0.694423196349839
YER052C	-0.5340214202405346	0.9696711198652064
YER053C	1.9546814580560001	-1.2144526701670406
YER053C-A	-0.33223470037865316	1.3856946989189682
YER054C	-0.6685459001484555	0.6056504881931648
YER055C	1.483845778378277	-0.5384143542046783
YER056C	0.004076499391148395	1.3856946989189682
YER056C-A	-0.8703326200103368	1.2296858567738076
YER057C	-0.19771022047073225	0.033618066994243564
YER058W	-0.19771022047073225	-0.01838488038747666
YER059W	-0.4667591802865741	2.5297595413168117
YER060W	0.2731254592069902	0.13762396175768402
YER060W-A	0.542174419022832	-0.1223907751509171
YER061C	0.1386009792990693	1.0216740672469267
YER062C	-0.601283660194495	-1.05844382802188
YER063W	1.2147968185624352	-0.27839961729607776
YER064C	1.0802723386545157	-0.6424202489681188
YER065C	0.4749121790688716	-0.01838488038747666
YER066C-A	0.6094366589767926	1.1776829093920873
YER066W	1.2820590585163956	0.08562101437596378
YER067C-A	-0.06318574056281206	0.13762396175768402
YER067W	0.3403876991609507	0.5016445934297256
YER068C-A	2.0219436980099608	-0.6424202489681188
YER068W	-0.19771022047073225	0.8136622777200457
YER069W	0.6094366589767926	-0.330402564677798
YER070W	-1.5429550195499406	2.0617330148813298
YER071C	0.8112233788386739	-0.694423196349839
YER072W	-0.2649724604246927	0.18962690913940422
YER073W	0.07133873934510886	-0.5904173015863985
YER074W	1.0802723386545157	-1.318458564930481
YER075C	0.07133873934510886	-1.1104467754036003
YER076C	1.4165835384243166	1.333691751537248
YER077C	-2.417364138951426	1.5417035410641289
YER078C	-3.0227242985370695	2.9457831203705735
YER079W	0.676698898930753	-1.1104467754036003
YER080W	0.6094366589767926	-1.6304762492208025
YER081W	0.1386009792990693	-0.5384143542046783
YER083C	0.9457478587465948	-0.7464261437315592
YER084W	0.6094366589767926	0.7616593303383256
YER085C	0.8112233788386739	0.6576534355748851
YER086W	-1.5429550195499406	2.1137359622630503
YER087C-B	-0.6349147801714752	0.16362543544854355
YER087W	-1.2739060597340988	1.5937064884458492
YER088C	0.676698898930753	-1.0064408806401604
YER089C	-0.13044798051677253	0.18962690913940422
YER090W	0.3403876991609507	0.5536475408114457
YER091C	1.483845778378277	-0.27839961729607776
YER091C-A	0.7439611388847135	0.9696711198652064
YER092W	-0.4667591802865741	-0.07038782776919689
YER093C-A	-1.2739060597340988	2.6857683834619728
YER095W	0.542174419022832	-0.6424202489681188
YER096W	1.0802723386545157	-0.7464261437315592
YER097W	1.1475345786084747	0.033618066994243564
YER098W	1.3493212984703562	0.5536475408114457
YER099C	1.752894738194119	0.033618066994243564
YER101C	0.542174419022832	0.033618066994243564
YER103W	-0.13044798051677253	-0.694423196349839
YER105C	-0.33223470037865316	-0.01838488038747666
YER106W	1.1475345786084747	-0.4864114068229581
YER110C	-2.7536753387212274	0.9176681724834862
YER111C	0.542174419022832	-1.6824791966025225
YER113C	1.2820590585163956	-0.17439372253263732
YER114C	1.0802723386545157	0.24162985652112445
YER115C	0.6094366589767926	0.7096563829566053
YER116C	0.40764993911491115	-0.17439372253263732
YER117W	0.07133873934510886	0.9696711198652064
YER118C	1.0130100987005553	-0.4864114068229581
YER119C	0.2731254592069902	0.7096563829566053
YER119C-A	1.8874192181020397	-1.3704615123122013
YER120W	0.07133873934510886	0.033618066994243564
YER121W	1.1475345786084747	-0.07038782776919689
YER122C	-1.6774794994578617	-0.5904173015863985
YER123W	0.07133873934510886	0.24162985652112445
YER124C	-0.06318574056281206	0.24162985652112445
YER128W	-0.19771022047073225	-0.5904173015863985
YER129W	-0.6685459001484555	-0.5384143542046783
YER130C	0.542174419022832	-0.330402564677798
YER131W	2.1564681779178816	-1.05844382802188
YER132C	0.9457478587465948	-0.330402564677798
YER134C	0.7439611388847135	-0.6424202489681188
YER135C	0.4749121790688716	-0.330402564677798
YER137C	0.542174419022832	-0.5384143542046783
YER139C	0.7439611388847135	-0.43440845944123785
YER140W	1.5511080183322374	-0.7464261437315592
YER141W	-2.2155774190895445	1.6457094358275692
YER142C	-0.06318574056281206	-0.330402564677798
YER143W	0.7439611388847135	-0.330402564677798
YER144C	-0.13044798051677253	1.2816888041555277
YER145C	0.40764993911491115	0.033618066994243564
YER149C	0.676698898930753	-0.27839961729607776
YER150W	1.1475345786084747	-0.43440845944123785
YER151C	-0.7358081401024159	1.073677014628647
YER152C	0.8784856187926343	0.44964164604800533
YER153C	-1.3411682996880594	0.033618066994243564
YER154W	-1.3411682996880594	0.24162985652112445
YER155C	0.6094366589767926	0.3456357512845649
YER156C	0.542174419022832	0.033618066994243564
YER158C	0.6094366589767926	0.18962690913940422
YER161C	0.8112233788386739	0.8136622777200457
YER162C	0.9457478587465948	-0.6424202489681188
YER163C	0.07133873934510886	-0.17439372253263732
YER164W	0.2731254592069902	0.13762396175768402
YER166W	0.40764993911491115	0.3456357512845649
YER167W	0.8112233788386739	0.3456357512845649
YER169W	-1.2066438197801383	0.7096563829566053
YER170W	-0.19771022047073225	0.7096563829566053
YER173W	-0.601283660194495	0.5536475408114457
YER174C	1.1475345786084747	-0.6424202489681188
YER175C	1.2147968185624352	0.24162985652112445
YER175W-A	-0.13044798051677253	1.2296858567738076
YER176W	0.6094366589767926	0.5016445934297256
YER177W	2.2237304178718422	0.6056504881931648
YER178W	-1.610217259503901	1.0216740672469267
YER179W	-1.4084305396420198	-0.27839961729607776
YER180C	1.0130100987005553	0.9696711198652064
YER180C-A	-0.33223470037865316	0.7616593303383256
YER181C	1.3493212984703562	0.18962690913940422
YER182W	0.6094366589767926	-0.1223907751509171
YER183C	1.6183702582861978	0.6056504881931648
YER184C	0.6094366589767926	-0.22639666991435756
YER185W	1.4165835384243166	0.7096563829566053
YER186C	-0.6685459001484555	0.5536475408114457
YER187W	-0.3994969403326136	0.44964164604800533
YER188W	0.2731254592069902	-0.01838488038747666
YFL001W	0.2731254592069902	0.18962690913940422
YFL003C	-1.0048570999182571	1.6977123832092895
YFL004W	0.542174419022832	0.6576534355748851
YFL007W	-1.5429550195499406	-0.07038782776919689
YFL010C	0.6094366589767926	0.5536475408114457
YFL010W-A	-0.4667591802865741	1.6977123832092895
YFL011W	0.3403876991609507	0.3456357512845649
YFL012W	0.676698898930753	0.9176681724834862
YFL012W-A	1.0130100987005553	0.6576534355748851
YFL013C	1.6856324982401585	-1.8904909861294028
YFL014W	0.4749121790688716	-0.22639666991435756
YFL015C	0.20586321925302978	0.3456357512845649
YFL016C	-1.139381579826178	-1.8384880387476827
YFL018C	-1.5429550195499406	-0.43440845944123785
YFL019C	1.1475345786084747	0.8656652251017659
YFL020C	-0.33223470037865316	-1.0064408806401604
YFL021W	0.4749121790688716	-0.27839961729607776
YFL023W	-0.33223470037865316	-1.8904909861294028
YFL025C	-0.3994969403326136	-0.330402564677798
YFL026W	-0.13044798051677253	-1.526470354457362
YFL027C	0.40764993911491115	-1.1104467754036003
YFL028C	-0.2649724604246927	-0.6424202489681188
YFL030W	0.7439611388847135	-0.5904173015863985
YFL031W	0.676698898930753	0.3976386986662851
YFL032W	-1.2066438197801383	1.1776829093920873
YFL033C	0.07133873934510886	0.3456357512845649
YFL034C-A	0.1386009792990693	0.08562101437596378
YFL034W	0.40764993911491115	0.9696711198652064
YFL036W	0.542174419022832	-0.43440845944123785
YFL040W	-0.13044798051677253	0.7616593303383256
YFL041W	0.2731254592069902	0.2936328039028447
YFL041W-A	0.8112233788386739	0.6056504881931648
YFL042C	0.9121167387696153	0.8396637514109064
YFL044C	0.4749121790688716	1.073677014628647
YFL046W	0.1386009792990693	-0.43440845944123785
YFL047W	-0.601283660194495	-0.43440845944123785
YFL048C	-1.4084305396420198	1.073677014628647
YFL049W	-0.9375948599642973	0.6056504881931648
YFL050C	0.07133873934510886	0.7616593303383256
YFL051C	0.07133873934510886	0.3976386986662851
YFL052W	-0.13044798051677253	0.5016445934297256
YFL053W	0.07133873934510886	-0.694423196349839
YFL054C	0.542174419022832	0.13762396175768402
YFL055W	0.676698898930753	0.13762396175768402
YFL063W	0.004076499391148395	1.3856946989189682
YFR001W	-0.601283660194495	0.6576534355748851
YFR006W	-0.601283660194495	0.3456357512845649
YFR007W	-1.0721193398722175	1.0216740672469267
YFR008W	-0.7358081401024159	0.13762396175768402
YFR009W	-0.5340214202405346	0.6056504881931648
YFR010W	-0.601283660194495	-0.8504320384949996
YFR011C	1.483845778378277	-0.5904173015863985
YFR012W	-0.33223470037865316	-0.5904173015863985
YFR012W-A	0.4749121790688716	0.6576534355748851
YFR013W	0.7439611388847135	0.24162985652112445
YFR014C	-1.0721193398722175	0.5016445934297256
YFR015C	-1.2739060597340988	1.5937064884458492
YFR016C	-1.5429550195499406	1.1776829093920873
YFR017C	-1.3411682996880594	1.4897005936824086
YFR018C	-1.6774794994578617	1.2816888041555277
YFR019W	0.7439611388847135	0.13762396175768402
YFR020W	0.3403876991609507	0.6056504881931648
YFR021W	-0.2649724604246927	0.18962690913940422
YFR022W	-0.33223470037865316	1.8537212253544502
YFR023W	-1.0721193398722175	1.5417035410641289
YFR024C-A	0.07133873934510886	0.8916666987926266
YFR025C	0.20586321925302978	2.269744804408211
YFR026C	-0.4667591802865741	1.073677014628647
YFR030W	1.9546814580560001	0.3456357512845649
YFR031C-A	-0.06318574056281206	0.8136622777200457
YFR032C	1.2147968185624352	-1.4744674070756416
YFR032C-A	0.40764993911491115	1.0216740672469267
YFR032C-B	0.40764993911491115	0.8656652251017659
YFR033C	-1.744741739411822	1.073677014628647
YFR034C	-1.0721193398722175	0.033618066994243564
YFR035C	-0.13044798051677253	-0.17439372253263732
YFR036W	1.2820590585163956	-1.4224644596939215
YFR038W	-0.2649724604246927	0.3456357512845649
YFR039C	2.9636150573654056	-1.318458564930481
YFR040W	-0.5340214202405346	-0.22639666991435756
YFR041C	0.2731254592069902	-0.43440845944123785
YFR043C	0.9457478587465948	-0.9024349858767199
YFR044C	0.676698898930753	-0.27839961729607776
YFR045W	-0.33223470037865316	1.0216740672469267
YFR046C	-0.33223470037865316	-0.5904173015863985
YFR047C	-0.4667591802865741	-0.27839961729607776
YFR048W	-0.5340214202405346	-0.5384143542046783
YFR049W	1.5511080183322374	-0.7984290911132794
YFR053C	-0.33223470037865316	0.2936328039028447
YFR054C	0.6094366589767926	-0.4864114068229581
YFR055W	0.4749121790688716	-0.07038782776919689
YFR056C	-0.13044798051677253	0.6056504881931648
YFR057W	0.8784856187926343	0.13762396175768402
YGL002W	-0.8703326200103368	2.789774278225413
YGL003C	0.004076499391148395	-0.330402564677798
YGL004C	1.0130100987005553	0.6056504881931648
YGL005C	0.6094366589767926	1.125679962010367
YGL006W	-0.33223470037865316	0.033618066994243564
YGL006W-A	-0.8703326200103368	-0.1223907751509171
YGL007C-A	-0.601283660194495	-0.27839961729607776
YGL007W	-0.19771022047073225	-0.5384143542046783
YGL009C	-0.8703326200103368	-1.2144526701670406
YGL010W	-0.06318574056281206	-0.4864114068229581
YGL012W	-1.4084305396420198	-3.3465735128175678
YGL013C	-0.3994969403326136	-0.5904173015863985
YGL014W	0.40764993911491115	0.033618066994243564
YGL015C	-0.3994969403326136	0.7096563829566053
YGL016W	2.6273038575956047	-0.330402564677798
YGL017W	-0.33223470037865316	-0.22639666991435756
YGL019W	-0.3994969403326136	-0.3824055120595182
YGL020C	-0.2649724604246927	-0.7464261437315592
YGL021W	0.3403876991609507	1.1776829093920873
YGL023C	0.8784856187926343	0.7616593303383256
YGL024W	0.4749121790688716	-1.5784733018390822
YGL025C	-0.13044798051677253	0.8656652251017659
YGL026C	-0.9375948599642973	-0.7984290911132794
YGL027C	-0.13044798051677253	0.24162985652112445
YGL028C	0.9457478587465948	0.6056504881931648
YGL029W	0.2731254592069902	-0.3824055120595182
YGL031C	-0.19771022047073225	0.3976386986662851
YGL032C	-0.2649724604246927	0.5536475408114457
YGL033W	-0.5340214202405346	1.3856946989189682
YGL034C	-0.601283660194495	0.3456357512845649
YGL035C	0.07133873934510886	-0.5904173015863985
YGL036W	-0.19771022047073225	-0.9544379332584401
YGL037C	-0.19771022047073225	0.7616593303383256
YGL038C	-0.33223470037865316	-0.27839961729607776
YGL039W	-0.601283660194495	0.44964164604800533
YGL041C	-0.4667591802865741	0.44964164604800533
YGL041C-B	-0.3994969403326136	0.13762396175768402
YGL042C	-0.6685459001484555	0.5536475408114457
YGL043W	-1.0721193398722175	0.44964164604800533
YGL045W	-0.4667591802865741	0.18962690913940422
YGL049C	-0.8030703800563763	1.2816888041555277
YGL050W	-0.601283660194495	-0.5384143542046783
YGL051W	-0.06318574056281206	0.6056504881931648
YGL053W	-0.33223470037865316	0.9176681724834862
YGL054C	2.6273038575956047	-0.5384143542046783
YGL056C		
YGL057C	-0.13044798051677253	-0.07038782776919689
YGL058W	-0.6685459001484555	0.5016445934297256
YGL059W	3.905286416720852	-0.8504320384949996
YGL060W	0.8112233788386739	-0.694423196349839
YGL062W	-0.2649724604246927	-0.1223907751509171
YGL063W	-0.8030703800563763	-0.5904173015863985
YGL064C	-1.0721193398722175	0.7096563829566053
YGL066W	1.2820590585163956	-1.318458564930481
YGL067W	0.1386009792990693	-0.01838488038747666
YGL070C	0.004076499391148395	0.9176681724834862
YGL071W	0.004076499391148395	1.2296858567738076
YGL072C	-2.0810529391816237	1.1776829093920873
YGL076C	-0.2649724604246927	0.9696711198652064
YGL077C	0.004076499391148395	0.13762396175768402
YGL078C	0.3403876991609507	0.24162985652112445
YGL079W	0.8784856187926343	1.5417035410641289
YGL080W	0.7439611388847135	1.3856946989189682
YGL081W	0.7439611388847135	1.1776829093920873
YGL082W	0.7439611388847135	1.2296858567738076
YGL083W	0.2731254592069902	-0.1223907751509171
YGL084C	1.1475345786084747	-3.502582354962728
YGL085W	0.004076499391148395	-0.07038782776919689
YGL086W	-0.19771022047073225	-1.6304762492208025
YGL087C	1.2820590585163956	-1.8384880387476827
YGL088W	-0.13044798051677253	-1.0064408806401604
YGL089C	-0.33223470037865316	-0.8504320384949996
YGL090W	1.1475345786084747	-0.27839961729607776
YGL094C	0.6094366589767926	-0.27839961729607776
YGL095C	-1.2066438197801383	2.0097300674996097
YGL096W	0.3403876991609507	0.2936328039028447
YGL100W	2.358254897779763	0.5536475408114457
YGL101W	-0.7358081401024159	2.1137359622630503
YGL104C	-0.9375948599642973	1.2296858567738076
YGL105W	-0.5340214202405346	0.3976386986662851
YGL107C	0.6094366589767926	-0.9544379332584401
YGL108C	0.9457478587465948	-1.05844382802188
YGL109W	-0.8030703800563763	1.9577271201178894
YGL110C	-0.3994969403326136	1.8537212253544502
YGL114W	-0.19771022047073225	1.6977123832092895
YGL115W	-0.3994969403326136	-0.3824055120595182
YGL117W	0.3403876991609507	0.5016445934297256
YGL118C	-0.19771022047073225	0.24162985652112445
YGL119W	-1.139381579826178	-2.3065145651831647
YGL121C	0.542174419022832	-0.330402564677798
YGL124C	0.20586321925302978	0.8136622777200457
YGL125W	-0.33223470037865316	0.24162985652112445
YGL126W	0.4749121790688716	-0.27839961729607776
YGL127C	-1.139381579826178	0.18962690913940422
YGL129C	0.2731254592069902	0.033618066994243564
YGL131C	0.8784856187926343	0.5536475408114457
YGL132W	0.07133873934510886	0.3456357512845649
YGL133W	1.6183702582861978	-0.330402564677798
YGL134W	1.8201569781480793	0.5016445934297256
YGL135W	1.0802723386545157	-0.7984290911132794
YGL136C	-1.4084305396420198	3.2057978572791734
YGL138C	2.089205937963921	-1.8384880387476827
YGL139W	0.676698898930753	0.24162985652112445
YGL140C	-0.19771022047073225	0.5016445934297256
YGL141W	0.004076499391148395	0.5016445934297256
YGL143C	-1.139381579826178	0.3976386986662851
YGL144C	-0.601283660194495	0.6056504881931648
YGL146C	-0.601283660194495	0.6056504881931648
YGL147C	-0.3994969403326136	0.9696711198652064
YGL148W	-0.7358081401024159	0.9696711198652064
YGL149W	0.40764993911491115	-1.2144526701670406
YGL151W	-0.19771022047073225	1.9577271201178894
YGL152C	-1.3411682996880594	0.9176681724834862
YGL153W	-0.9375948599642973	-0.3824055120595182
YGL154C	-1.0721193398722175	1.8017182779727299
YGL156W	-0.5340214202405346	1.8017182779727299
YGL157W	0.004076499391148395	0.5536475408114457
YGL158W	-0.4667591802865741	-0.3824055120595182
YGL159W	-0.6685459001484555	0.3976386986662851
YGL160W	0.40764993911491115	-0.01838488038747666
YGL161C	-0.33223470037865316	0.13762396175768402
YGL162W	0.004076499391148395	0.6056504881931648
YGL163C	0.3403876991609507	-0.9544379332584401
YGL164C	0.8112233788386739	0.08562101437596378
YGL165C	0.07133873934510886	-0.01838488038747666
YGL166W	0.40764993911491115	-0.330402564677798
YGL167C	0.6094366589767926	-1.1624497227853203
YGL168W	0.676698898930753	-0.22639666991435756
YGL170C	0.542174419022832	0.033618066994243564
YGL173C	-0.13044798051677253	0.24162985652112445
YGL174W	-0.19771022047073225	-0.4864114068229581
YGL175C	0.8112233788386739	-0.9544379332584401
YGL176C	0.8112233788386739	-0.7464261437315592
YGL177W	0.004076499391148395	-0.01838488038747666
YGL178W	1.483845778378277	-0.1223907751509171
YGL179C	0.676698898930753	0.24162985652112445
YGL180W	0.9457478587465948	-0.5384143542046783
YGL181W	0.8784856187926343	0.18962690913940422
YGL184C	0.07133873934510886	0.033618066994243564
YGL185C	1.483845778378277	-0.17439372253263732
YGL186C	1.2820590585163956	1.073677014628647
YGL188C-A	0.4749121790688716	0.5016445934297256
YGL190C	1.8874192181020397	1.3856946989189682
YGL191W	0.4749121790688716	-0.43440845944123785
YGL192W	-1.6774794994578617	-1.05844382802188
YGL194C	-0.5340214202405346	1.9057241727361693
YGL195W	0.8112233788386739	1.125679962010367
YGL196W	1.0802723386545157	0.5536475408114457
YGL197W	-0.19771022047073225	1.6457094358275692
YGL198W	0.676698898930753	1.333691751537248
YGL199C	1.3493212984703562	0.2936328039028447
YGL200C	1.1475345786084747	-0.4864114068229581
YGL202W	1.6856324982401585	-0.5384143542046783
YGL203C	0.7439611388847135	1.125679962010367
YGL205W	0.07133873934510886	-0.3824055120595182
YGL206C	0.7439611388847135	1.8017182779727299
YGL208W	1.0802723386545157	-0.4864114068229581
YGL209W	0.8784856187926343	-1.4224644596939215
YGL210W	0.004076499391148395	-0.7464261437315592
YGL211W	0.004076499391148395	0.5536475408114457
YGL212W	-1.9465284592737027	3.1537949098974547
YGL213C	-0.8703326200103368	-0.17439372253263732
YGL214W	0.7439611388847135	-0.7984290911132794
YGL215W	1.6183702582861978	0.24162985652112445
YGL216W	0.3403876991609507	-0.4864114068229581
YGL217C	1.5511080183322374	-0.330402564677798
YGL218W	-0.33223470037865316	-0.1223907751509171
YGL219C	-0.5340214202405346	0.24162985652112445
YGL220W	-2.6191508588133074	1.1776829093920873
YGL221C	0.1386009792990693	0.5536475408114457
YGL222C	0.8784856187926343	0.3456357512845649
YGL223C	-0.5340214202405346	0.033618066994243564
YGL224C	0.004076499391148395	0.5536475408114457
YGL226C-A	0.20586321925302978	-0.4864114068229581
YGL226W	0.004076499391148395	-0.17439372253263732
YGL227W	-0.9375948599642973	-0.8504320384949996
YGL228W	-1.5429550195499406	2.9457831203705735
YGL229C	-0.7358081401024159	-0.4864114068229581
YGL230C	-0.601283660194495	-1.266455617548761
YGL231C	-1.4084305396420198	1.8017182779727299
YGL232W	-0.33223470037865316	0.9696711198652064
YGL234W	-0.8703326200103368	1.073677014628647
YGL235W	1.4165835384243166	0.7096563829566053
YGL236C	-1.139381579826178	1.9577271201178894
YGL237C	-0.601283660194495	1.0216740672469267
YGL240W	-0.5340214202405346	-0.1223907751509171
YGL241W	-0.8030703800563763	1.1776829093920873
YGL242C	-1.2739060597340988	2.6857683834619728
YGL243W	-1.139381579826178	2.2177418570264904
YGL244W	-1.0721193398722175	1.6457094358275692
YGL246C	-0.6685459001484555	2.5297595413168117
YGL248W	-0.33223470037865316	0.18962690913940422
YGL249W	0.004076499391148395	0.9696711198652064
YGL250W	-1.0048570999182571	1.2296858567738076
YGL251C	0.20586321925302978	1.6457094358275692
YGL252C	-0.4667591802865741	1.1776829093920873
YGL253W	0.7439611388847135	0.3976386986662851
YGL254W	-0.13044798051677253	0.5536475408114457
YGL255W	0.1386009792990693	-0.07038782776919689
YGL256W	0.004076499391148395	0.9176681724834862
YGL257C	-1.0721193398722175	2.0617330148813298
YGL258W	1.4165835384243166	-0.4864114068229581
YGL259W	-0.06318574056281206	0.2936328039028447
YGL260W	-0.7358081401024159	1.8537212253544502
YGL261C	-0.8030703800563763	0.7616593303383256
YGL262W	-0.7358081401024159	0.7096563829566053
YGL263W	0.40764993911491115	-0.17439372253263732
YGR001C	0.2731254592069902	1.6457094358275692
YGR003W	-0.6685459001484555	2.1657389096447703
YGR004W	0.4749121790688716	-0.5384143542046783
YGR006W	-0.6685459001484555	1.8537212253544502
YGR007W	-0.8703326200103368	0.7616593303383256
YGR008C	0.3403876991609507	0.8136622777200457
YGR010W	0.2731254592069902	-0.694423196349839
YGR011W	1.5511080183322374	-0.5904173015863985
YGR012W	0.2731254592069902	1.4376976463006883
YGR014W	0.3403876991609507	0.5536475408114457
YGR015C	-0.2649724604246927	0.08562101437596378
YGR016W	0.40764993911491115	0.9696711198652064
YGR017W	0.8784856187926343	-0.1223907751509171
YGR018C	0.8112233788386739	-0.22639666991435756
YGR019W	-0.06318574056281206	-0.43440845944123785
YGR020C	0.676698898930753	-0.9544379332584401
YGR021W	1.0802723386545157	-0.7984290911132794
YGR022C	0.676698898930753	-1.1104467754036003
YGR023W	0.9457478587465948	-0.330402564677798
YGR025W	0.1386009792990693	0.6056504881931648
YGR026W	0.7439611388847135	-1.526470354457362
YGR027C	1.0130100987005553	0.5016445934297256
YGR028W	0.6094366589767926	1.2816888041555277
YGR031W	0.6094366589767926	1.4897005936824086
YGR032W	0.9457478587465948	-0.330402564677798
YGR033C	3.703499696858971	-0.8504320384949996
YGR034W	-0.06318574056281206	1.7497153305910098
YGR035C	-0.601283660194495	1.2296858567738076
YGR035W-A	0.40764993911491115	0.7096563829566053
YGR036C	0.3403876991609507	-1.9944968808928434
YGR037C	0.004076499391148395	1.125679962010367
YGR038W	1.3493212984703562	0.7616593303383256
YGR039W	-0.6685459001484555	-0.3824055120595182
YGR040W	0.40764993911491115	0.3976386986662851
YGR041W	-1.0721193398722175	-0.27839961729607776
