orf	hap a | growth (culture turbidity) | butan-1-ol [1% v/v] | Gonzalez~Daran JM, 2013
YBR187W	0.5680748226727763
YBR188C	0.6391628730399596
YBR189W	0.5904749528945489
YBR191W	0.5952692106638787
YBR194W	0.718636984650004
YBR195C	0.6176874142447298
YBR196C-A	0.32795168843973377
YBR196C-B	0.5560824366222871
YBR197C	0.5989112953111468
YBR199W	0.5543312838619346
YBR200W	0.2796208530805687
YBR200W-A	0.578016347444187
YBR201W	0.5953073732433604
YBR203W	0.5626763154666994
YBR204C	0.6097159575764963
YBR205W	0.5895596856679556
YBR206W	0.5891606243087132
YBR207W	0.5797381546134662
YBR208C	0.6668879056047199
YBR209W	0.5216114826292612
YBR210W	0.5935519940365264
YBR212W	0.558361391694725
YBR213W	0.5898838004101162
YBR214W	0.5885474515611502
YBR215W	0.5969211032713277
YBR216C	0.5760481986966679
YBR217W	0.5591604235031886
YBR218C	0.5891713687947758
YBR219C	0.5765059863348586
YBR220C	0.6594970840910516
YBR221C	0.38861642605512187
YBR221W-A	0.41763296597987537
YBR222C	0.5643734487367149
YBR223C	0.5820118484830351
YBR224W	0.6002284752284753
YBR225W	0.6155891238670694
YBR226C	0.6382823429231799
YBR227C	0.5794881038211968
YBR228W	0.6113212304589006
YBR229C	0.5716652858326429
YBR230C	0.6057572743098731
YBR231C	0.6134856542577638
YBR232C	0.5514344868382135
YBR233W	0.6003826451891625
YBR235W	0.6268505856471848
YBR238C	0.597173579109063
YBR239C	0.5764208431787091
YBR240C	0.602880658436214
YBR241C	0.6107164727495408
YBR242W	0.6086424286938426
YBR244W	0.6117377293009421
YBR245C	0.612983926449434
YBR246W	0.5812967581047381
YBR248C	0.5442536327608983
YBR249C	0.5585005215043868
YBR250W	0.5638199046262463
YBR251W	0.0840547676060662
YBR255W	0.6205680341563024
YBR258C	0.5274666348903718
YBR259W	0.5906393392474762
YBR260C	0.5629006894883272
YBR261C	0.5768270944741534
YBR262C	0.5931306167672042
YBR263W	0.5578210954317149
YBR264C	0.5822148679291537
YBR266C	0.5835041683750171
YBR267W	0.6014242256637168
YBR268W	0.5
YBR269C	0.4787928221859707
YBR270C	0.6115906288532674
YBR271W	0.5111895643848732
YBR272C	0.6124240784172229
YBR273C	0.5265838132767505
YBR274W	0.5101521304321475
YBR275C	0.6168493941142527
YBR276C	0.5903746064383473
YBR277C	0.49366018596787825
YBR278W	0.5205389418337167
YBR279W	0.4428721174004192
YBR280C	0.6541798569586117
YBR281C	0.45426868765384115
YBR282W	0.435225400629025
YBR283C	0.6214123867069486
YBR284W	0.44827367754197023
YBR285W	0.5172014857212446
YBR286W	0.46658911722890006
YBR287W	0.6411816320561566
YBR288C	0.6320036367769065
YBR289W	0.6393097903395386
YBR290W	0.4937819164914389
YBR291C	0.47999217935349325
YBR292C	0.5072044372098632
YBR293W	0.5161309958607255
YBR294W	0.6328454908312604
YBR295W	0.4644076368693893
YBR296C	0.4944339680029199
YBR296C-A	0.6032967698927337
YBR297W	0.42015993808848184
YBR298C	0.4784631830472238
YBR299W	0.5987003863716192
YBR300C	0.5483320119534061
YBR301W	0.6643904063957361
YCL001W	0.6117101379434975
YCL001W-A	0.45830900006488867
YCL001W-B	0.6403691029088241
YCL002C	0.6398936784930084
YCL005W	0.6456567060458652
YCL007C	0.4750497677504976
YCL008C	0.30730743097164737
YCL009C	0.5407134071340713
YCL010C	0.5666513971598718
YCL011C	0.5851874999999999
YCL014W	0.5664813348629005
YCL016C	0.5819525716045582
YCL022C	0.5200121654501216
YCL023C	0.5282262916790681
YCL024W	0.5790252017992482
YCL025C	0.5955986023416907
YCL026C-A	0.6158522050059594
YCL027W	0.5905948302709435
YCL028W	0.59612297814545
YCL029C	0.5543451195219125
YCL030C	0.5766476959794382
YCL032W	0.5743586603808242
YCL033C	0.5936683865214344
YCL034W	0.5815300213349589
YCL035C	0.584541346323141
YCL036W	0.5595281750397262
YCL037C	0.6095890410958904
YCL038C	0.5476938548064867
YCL039W	0.6266168822509668
YCL040W	0.6036518485063552
YCL042W	0.6186193793540216
YCL044C	0.6056724611161939
YCL045C	0.5915781628470281
YCL046W	0.5785951085256771
YCL047C	0.5940856817894604
YCL048W	0.5756221684354248
YCL049C	0.5654710723498342
YCL050C	0.5441704718417048
YCL051W	0.56498786407767
YCL055W	0.5806865950490424
YCL056C	0.6072084200220291
YCL057C-A	0.5658753375337534
YCL057W	0.5955593199830602
YCL058C	0.3821677611536118
YCL061C	0.6144446018305709
YCL063W	0.6084231520036832
YCL064C	0.5555487842037906
YCL069W	0.5710650446871897
YCL076W	0.6252747905650288
YCR001W	0.5460219354056838
YCR002C	0.3923385077616425
YCR003W	0.5884800845498381
YCR004C	0.4567941952506596
YCR005C	0.7023334165210882
YCR006C	0.7387302779864763
YCR007C	0.5673001508295625
YCR008W	0.5741007194244604
YCR009C	0.5085443037974683
YCR010C	0.5593978598633699
YCR011C	0.5630111524163569
YCR014C	0.5734480639213276
YCR015C	0.5506146059291396
YCR016W	0.5589250045396769
YCR017C	0.6081010300878775
YCR019W	0.6098890999326022
YCR020C	0.6525553714951837
YCR020C-A	0.5774123487434067
YCR020W-B	0.09122269068608663
YCR021C	0.5623847572218807
YCR022C	0.5676628921477632
YCR023C	0.5522079815343497
YCR024C	0.38616106333072714
YCR024C-A	0.5080947241444987
YCR025C	0.4674609274916731
YCR026C	0.44612403100775194
YCR027C	0.4512853888708103
YCR028C	0.6422340759334798
YCR028C-A	0.6504735300129454
YCR030C	0.5905488171009968
YCR031C	0.4570726172465961
YCR032W	0.6307377049180329
YCR033W	0.668961999489926
YCR034W	0.6065804634489823
YCR036W	0.5878750765462339
YCR037C	0.5674457004953639
YCR043C	0.5134513824168996
YCR044C	0.6106756494137462
YCR045C	0.41993065365352517
YCR046C	0.5299049379456033
YCR047C	0.636990163523589
YCR048W	0.5913927642468668
YCR049C	0.5601627475617782
YCR050C	0.4294057897409853
YCR051W	0.5184738713760473
YCR053W	1.2602230483271377
YCR059C	0.5064220183486238
YCR060W	0.6379382931376676
YCR061W	0.5452980978340446
YCR063W	0.5232025739388688
YCR065W	0.48793516301344636
YCR066W	0.5307299890683833
YCR067C	0.6037680132293881
YCR068W	0.8876444130875737
YCR069W	0.6031971580817053
YCR071C	0.5249211779700812
YCR073C	0.5847617921740159
YCR073W-A	0.5262478485370052
YCR075C	0.6074484753525371
YCR075W-A	0.5516793577710879
YCR076C	0.5846595518941522
YCR077C	0.5566269389710726
YCR079W	0.42116708952519033
YCR081W	0.63052398989899
YCR082W	0.549799320778018
YCR083W	0.5918673794221876
YCR084C	0.5486038758074598
YCR085W	0.5109671626475115
YCR086W	0.4996046950069939
YCR087C-A	0.4446826479568635
YCR087W	0.4522926829268293
YCR088W	0.5360275878758546
YCR089W	0.5793583535108959
YCR090C	1.3118110236220473
YCR091W	0.5612626073963393
YCR092C	0.5204243694809731
YCR094W	0.5605332307889509
YCR095C	0.5896102306798017
YCR098C	0.4350003383636733
YCR099C	0.5864693703568384
YCR100C	0.5817879366644075
YCR101C	0.5484167330189257
YCR102C	0.5437535798383505
YCR102W-A	0.6146344418196135
YCR105W	0.5534353509695805
YCR106W	0.6140978988144148
YCR107W	0.5999404052443384
YDL001W	0.621219512195122
YDL002C	0.6187874515333099
YDL006W	0.5927562351026103
YDL009C	0.6182521540355195
YDL010W	0.6091251175917215
YDL011C	0.6178749474442912
YDL012C	0.6460192895225544
YDL013W	0.516032252015751
YDL018C	0.6267350633675317
YDL019C	0.6359749488136817
YDL020C	0.5388782860309056
YDL021W	0.5359929524288951
YDL022W	0.5885704005756776
YDL023C	0.9861413754031203
YDL024C	0.6201084394153701
YDL025C	0.6457538994800693
YDL026W	0.6140709983039945
YDL027C	0.6228591607321523
YDL032W	0.6083209509658245
YDL033C	0.6797752808988764
YDL034W	0.6030138921591712
YDL035C	0.5995656632683839
YDL036C	0.6174119040568552
YDL037C	0.6028816384853536
YDL039C	0.6217753792770468
YDL040C	0.4779114038798573
YDL041W	0.5905267553540536
YDL042C	0.6069510649852169
YDL044C	0.5328568592416121
YDL045W-A	0.5361677192525555
YDL046W	0.5958604376108813
YDL047W	0.1166512202656781
YDL048C	0.6766157032344521
YDL049C	0.4976744186046512
YDL050C	0.5790149107797604
YDL051W	0.6116528229204286
YDL052C	0.62920298879203
YDL053C	0.5532597910465183
YDL054C	0.6525433265811388
YDL056W	0.6537511759172153
YDL057W	0.5203385382495735
YDL059C	0.6106564615837503
YDL061C	0.5492861576660459
YDL062W	0.5306149912528596
YDL063C	0.5122066360938764
YDL065C	0.5804582736622835
YDL066W	0.6318378119001918
YDL067C	0.5489415481832544
YDL068W	0.5724845472503665
YDL069C	0.5610531671330451
YDL070W	0.593857250887092
YDL071C	0.6096518364362449
YDL072C	0.6256007502051343
YDL073W	0.666296014513958
YDL074C	0.7117789563281608
YDL075W	0.6044653205636552
YDL076C	0.7296167657620531
YDL077C	0.6223568407818036
YDL078C	0.6170833571714629
YDL079C	0.6251073821659698
YDL080C	0.6790297958952903
YDL081C	0.48575801943298286
YDL082W	0.6485918453131567
YDL083C	0.6210418177423255
YDL085C-A	0.5658910018834681
YDL085W	0.6210671891206638
YDL086W	0.6425079091170549
YDL088C	0.6159509202453988
YDL089W	0.5690597989063327
YDL090C	0.6932816380929303
YDL091C	0.5905106929998831
YDL093W	0.611035623559993
YDL094C	0.6144437291508165
YDL095W	0.5836742059672763
YDL096C	0.463790818170864
YDL099W	0.5151025122725961
YDL100C	0.4941233786005724
YDL101C	0.5342799949956212
YDL104C	0.4045102184637068
YDL106C	0.5279196970607682
YDL107W	0.4984651277013753
YDL109C	0.5147831398900428
YDL110C	0.5090071466540665
YDL112W	0.4975953079178886
YDL113C	0.4243343000263644
YDL114W	0.5359153206069505
YDL115C	0.6849628712871286
YDL116W	0.5257910985335734
YDL117W	0.6068875893437298
YDL118W	0.46226136296471426
YDL119C	0.4780378906721371
YDL121C	0.46639865594623797
YDL122W	0.5133978967381617
YDL123W	0.5523060988241029
YDL124W	0.5313061175625524
YDL125C	0.5641618497109827
YDL127W	0.5125126918712298
YDL128W	0.5509077963688145
YDL129W	0.5189631176061239
YDL130W	0.5781848165380764
YDL130W-A	0.5613470873786407
YDL131W	0.5179079696394687
YDL133C-A	0.41800246337225955
YDL133W	0.5546133400835338
YDL134C	0.5449368214984873
YDL135C	0.5175771680548751
YDL136W	0.45072737232941745
YDL137W	0.48103104011617354
YDL138W	0.5188274403142944
YDL142C	0.48539655383111324
YDL144C	0.5441860465116279
YDL146W	0.4439479308334953
YDL149W	0.5763945028294261
YDL151C	0.503280839895013
YDL154W	0.5119268248938842
YDL155W	0.4778064748633552
YDL156W	0.4348399246704332
YDL157C	0.5227028959599571
YDL159W	0.5277115613825983
YDL159W-A	0.578361129508098
YDL160C	0.11740501988753257
YDL160C-A	1.7732718894009214
YDL161W	0.5448141850862279
YDL162C	0.5729904335942353
YDL167C	0.615067363211438
YDL168W	0.4355893823122406
YDL169C	0.548969696969697
YDL170W	0.5067334983996619
YDL171C	0.5974175557710961
YDL172C	0.4812659580784989
YDL173W	0.5058342711603389
YDL174C	0.5211133010810488
YDL175C	0.5267387408221079
YDL176W	0.4707579011966861
YDL177C	0.5315770260403991
YDL178W	0.5607104023196811
YDL179W	0.5711771951434103
YDL180W	0.5316256871866127
YDL181W	0.5017109438188266
YDL182W	0.42817835032205614
YDL183C	0.6000351823619091
YDL184C	0.495198742943607
YDL185W	0.6147430393720102
YDL186W	0.5613650418845224
YDL187C	0.5519532137179195
YDL188C	0.5789473684210527
YDL189W	0.6221273248300276
YDL190C	0.554596709239443
YDL191W	0.5623538101686568
YDL192W	0.46035356817886386
YDL194W	0.5859788359788359
YDL197C	0.49403512978838204
YDL198C	0.3685233790220667
YDL199C	0.46961588773932694
YDL200C	0.47892720306513414
YDL201W	0.48792915200776416
YDL202W	0.4944893928776199
YDL203C	0.46347005360055926
YDL204W	0.5841148215919487
YDL206W	0.5512431776834446
YDL210W	0.6387092838843478
YDL211C	0.5492209204010146
YDL213C	0.5159216352277552
YDL214C	0.4810968494749125
YDL215C	0.5061945827766307
YDL216C	0.5441530317613089
YDL218W	0.49138563049853373
YDL219W	0.49583828775267547
YDL222C	0.4980997624703088
YDL223C	0.5121806298276887
YDL224C	0.5164630006788867
YDL225W	0.45022920759659457
YDL226C	0.5513760892733998
YDL227C	0.5156900515752191
YDL229W	0.49771374882555586
YDL230W	0.5029300451715298
YDL231C	0.5224907176334531
YDL232W	0.6219681848424363
YDL233W	0.5826320282961336
YDL234C	0.5025250988743535
YDL236W	0.5748440106258108
YDL237W	0.5076031860970311
YDL238C	0.5425790754257908
YDL239C	0.49909763055248296
YDL240W	0.5821708272148801
YDL241W	0.5310173697270472
YDL242W	0.5271678342261729
YDL243C	0.48277514828350604
YDR001C	0.5255201849546506
YDR003W	0.5067971723762914
YDR003W-A	0.5923689929968606
YDR004W	0.5502104240854646
YDR005C	0.5093310712554533
YDR006C	0.4604082615764436
YDR007W	1.5379909216498917
YDR008C	0.28188068307828784
YDR009W	0.6220696876272467
YDR010C	0.4962263096103315
YDR011W	0.5161632516330746
YDR014W	0.4857815917886589
YDR015C	0.5435040370391283
YDR017C	0.7170723083269491
YDR018C	0.5788247328938395
YDR019C	0.5159014621380213
YDR020C	0.579484851923295
YDR022C	0.5800813706950891
YDR024W	0.577954612437371
YDR025W	0.5878548534798534
YDR026C	0.5727705184560726
YDR027C	0.49940382805145905
YDR028C	0.05091970802919708
YDR029W	0.5337992599988254
YDR030C	0.5269136977338965
YDR031W	0.5327516209174089
YDR032C	0.536505827646597
YDR033W	0.5042868277474669
YDR034C	0.5030541604452288
YDR034W-B	0.5746576571189381
YDR035W	0.5164594001463058
YDR036C	0.48905692856264604
YDR042C	0.42316816025303117
YDR043C	0.48155901730189027
YDR046C	0.5286944045911047
YDR048C	0.5570506575742816
YDR049W	0.5606181394493163
YDR050C	0.6854833695990052
YDR051C	0.637523629489603
YDR055W	0.5805388529139686
YDR056C	0.6333136444181926
YDR057W	0.6272043334336443
YDR058C	0.47809308952742813
YDR059C	0.6350999645096417
YDR061W	0.5499433478442363
YDR063W	0.6111729878656428
YDR065W	0.1448135198135198
YDR066C	0.5548512061982743
YDR067C	0.7037509879020002
YDR068W	0.6645357686453576
YDR069C	0.4832265359969845
YDR070C	0.5968927282104176
YDR071C	0.6445330040413111
YDR072C	0.6205946791862285
YDR073W	0.5851734051012295
YDR074W	0.6034145473946292
YDR075W	0.6228639889022006
YDR076W	0.6207788847198861
YDR077W	0.6082022818378044
YDR078C	0.48349138229390176
YDR079C-A	0.5752855659397716
YDR079W	0.5009727626459144
YDR080W	0.5008970695727291
YDR083W	0.7080042291187264
YDR084C	0.619976396049444
YDR085C	0.6348539674334454
YDR089W	0.6295010845986986
YDR090C	0.6064940551632567
YDR092W	0.5786391354223269
YDR093W	0.6249612691330482
YDR094W	0.603050135836009
YDR095C	0.5691891559599188
YDR096W	0.5902208984859767
YDR097C	0.5787286539835076
YDR098C	0.6923076923076923
YDR099W	0.6483174835405997
YDR100W	0.5985658492861258
YDR101C	0.5600907029478458
YDR102C	0.5986988735618337
YDR103W	0.6130641041235859
YDR104C	0.6272655634357761
YDR105C	0.6044232065184096
YDR107C	0.6225964409411203
YDR108W	0.6472920224444987
YDR109C	0.6099512439054882
YDR110W	0.5965961080949186
YDR111C	0.6955139958440287
YDR112W	0.5976460331299042
YDR114C	0.5234407996621147
YDR115W	0.5813106046569082
YDR116C	0.605533299949925
YDR117C	0.6056346488856851
YDR119W	0.6442336920177517
YDR120C	0.6030257186081694
YDR121W	0.6207112839490686
YDR122W	0.6089163405088063
YDR123C	0.5611076923076923
YDR124W	0.6559925673583152
YDR125C	0.6788537549407115
YDR126W	0.6345456898783329
YDR127W	1.4043715846994536
YDR128W	0.6053403397287058
YDR129C	0.6593960750956923
YDR130C	0.643193907156673
YDR131C	0.6289233684709226
YDR132C	0.6435120529479629
YDR133C	0.5792249202845229
YDR135C	0.5842229394240318
YDR136C	0.5781605659796986
YDR137W	0.69010842570719
YDR138W	0.1509989754098361
YDR139C	0.573777639364684
YDR140W	0.5904190149473169
YDR142C	0.6384457336233986
YDR143C	0.638405217498308
YDR144C	0.6277545775778991
YDR146C	0.5880320789636028
YDR147W	0.5302184164805163
YDR148C	0.5593262170666995
YDR149C	0.5325370406631421
YDR150W	0.5102582357128987
YDR151C	0.5387267577884497
YDR152W	0.518056670164825
YDR153C	0.5196788603163105
YDR154C	0.5114442094787909
YDR155C	0.5300475572849114
YDR156W	0.47806663771173297
YDR157W	0.19640313390313394
YDR158W	0.062434124868249744
YDR159W	0.7028582641114526
YDR161W	0.48937858625320474
YDR162C	0.5147950971895505
YDR163W	0.5367345690340735
YDR165W	0.5278405965405538
YDR169C	0.5056807825505802
YDR169C-A	0.5669619593538301
YDR171W	0.5167921965674774
YDR173C	0.5144166968271203
YDR174W	0.428608889471614
YDR175C	0.4218916755602988
YDR176W	0.523543605653223
YDR178W	0.5131081575417631
YDR179C	0.5069634419298682
YDR179W-A	0.6251764561468116
YDR181C	0.5553492272672816
YDR182W-A	0.547868540128602
YDR183W	0.5976984907187879
YDR184C	0.5232179471716318
YDR185C	0.5505279034690799
YDR186C	0.5626972566156834
YDR191W	0.5742255990648744
YDR192C	0.5214154972544235
YDR193W	0.5318594791035736
YDR194C	0.43615955101222686
YDR194W-A	0.5269009216589862
YDR195W	0.2048714883442917
YDR197W	0.4916171961641334
YDR198C	0.6345740873299929
YDR199W	0.5555951109528895
YDR200C	0.46465659242283175
YDR202C	0.5998394665349469
YDR203W	0.5615800260853363
YDR204W	0.5022424439389015
YDR205W	0.564787397844368
YDR206W	0.5474967510365741
YDR207C	0.13929454055268478
YDR209C	0.5355902777777777
YDR210W	0.5112099427318143
YDR213W	0.5136467476253457
YDR214W	0.5221578786955198
YDR215C	0.5019295558958652
