orf	hom | growth (pooled culture, barseq) | standard | YPG [5%] | Qian W~Zhang J, 2012	hom | growth (pooled culture, barseq) | standard | YPE [2%] | Qian W~Zhang J, 2012	hom | growth (pooled culture, barseq) | standard | SC | Qian W~Zhang J, 2012	hom | growth (pooled culture, barseq) | standard | OAK | Qian W~Zhang J, 2012	hom | growth (pooled culture, barseq) | standard | ETH | Qian W~Zhang J, 2012	hom | growth (pooled culture, barseq) | standard | YPD | Qian W~Zhang J, 2012
YDR533C	-2.6626090182497206	-2.5778127774056476	-0.6371730662811205	-0.8220206151564005	-1.551386737627506	-0.8333320028450125
YDR534C	0.2100756683580478	0.2796945953155454	-0.112976974175059	0.19577679552767296	-0.02560495624186705	0.04149078769159149
YDR535C	-0.30387903713725767	0.06502820950736804	-0.009176764979979565	-0.02225310471761412	0.012643200709567768	0.026240830976361137
YDR536W	-0.6527193256953713	-0.07961697233010152	-0.02614015695688312	-0.0376356013709296	-0.039740961152869715	-0.0043093458101136125
YDR537C	-0.5562097627217993	0.053559510033410675	0.022059634117783847	-0.05994438370443176	0.05930631025195736	-0.3899308021283365
YDR538W	0.033062285184147965	0.03663229654313041	0.038727174029769794	-0.11882832539932046	0.009578207229145283	0.05891644555333667
YDR539W	0.031543170597922075	-0.0037468624676584785	0.010273669597190813	-0.2375915711000086	-0.012264521113013347	0.08799508283418725
YDR540C	-0.5465337233067464	-0.4378734624232613	-0.16862049075080382	-1.071748748721391	-1.3410829482572675	-0.37507374158358037
YDR541C	0.013339240776634254	-0.03347232269666594	-0.0763329369579939	0.04235238061902574	-0.04969699039681547	0.11370931997616027
YEL001C	-0.05823825650873169	-0.020153099194219974	-0.10778897321352043	-0.04894100109119252	-0.07298020976387516	-0.11609288156648048
YEL003W	-0.9202415586063055	-0.3356772314110822	-1.094741393256539	-1.2627488908877191	-3.8419495000129897	-1.0931048259172564
YEL004W	-0.08042953562114005	-0.06547688486828945	-0.20902779417673545	-0.08692637131861738	-0.11378467513027385	-0.2164851519454422
YEL005C	0.10230668870324529	0.025078332008850145	0.05520728029874801	-0.9491722804230323	0.05094458390484796	0.0837281997368669
YEL006W	-0.011325113407327284	0.0375744742287928	0.003434189425897473	0.170678321598756	-0.03133935363554277	-0.07307023775888508
YEL008W	-0.13385391544061886	-0.34136652508024257	-0.23439728341380292	-1.1853557970635047	-0.20954170071897515	0.2188178025691762
YEL009C	0.04672187868483502	-0.11418701900702184	-0.667106336636792	-0.11163890928977487	-0.30587029344630684	-0.2026820894737184
YEL010W	0.04529281183077715	0.02480811683104659	-0.1507261511356959	-0.22526646592791824	-0.0911419866456953	-0.05448042651830728
YEL011W	-0.012622870578713035	-0.020221964496487808	-0.06381006552726932	-0.11710430746948097	-0.06385303409268098	-0.113331070024602
YEL012W	-0.40705991779303585	-0.05019963994778718	0.41010615108867776	-1.2297942265311732	-0.6023965606565149	-0.22074103050219512
YEL013W	-1.3430894241583167	-1.3020322779373077	-1.8215792736130247	-1.14819021442802	-1.2276907214275985	-0.7540159507575895
YEL014C	0.13871966893500373	0.13705673653450384	-0.14932066895963375	0.19276446146909662	-0.08381677384477225	0.11380904803569929
YEL015W	-0.0792573873879618	0.03156581066002835	-0.35128200526960807	-0.16882567299228665	-0.19136879427864487	-0.18505874501900002
YEL016C	0.20308810800128793	0.1609965234510162	-0.03779458832828303	-0.13249293351224076	0.0096738103617441	0.18580358570645952
YEL017C-A	-0.13690078814449708	-0.159226988374064	-0.26264845992070157	0.07558380825013528	-0.06265779074929656	-0.15082867906759984
YEL017W	-0.10365989781405235	-0.04245377616291062	-0.10214531114390843	-0.22702614229281967	-0.04486422835758668	-0.038670870863616036
YEL018W	0.06873636661238851	0.06169389655253017	-0.09315233844952404	-0.4877662836975084	-0.03452006384182137	0.008962069187632775
YEL020C	0.016526118924984883	0.027846799495782136	-0.13174303778499868	-0.9015970510472959	-0.07310659258564864	0.03128679654664831
YEL023C	0.004822460077069647	0.02684337532996597	-0.07251652127111055	-0.18172594315286725	-0.019011079490340328	-0.09534906587324123
YEL024W	-2.7685191373478255	-3.1139193374409877	-0.5048927926926357	-0.9691332462166883	-0.5798948179672923	-0.6222547923207216
YEL025C	0.12084456598021166	0.10344133522859787	-0.027473413950366114	-0.10465592191801353	-0.02111993625832908	0.0546861549809971
YEL027W	-3.544053683577007	-3.427705451276867	-4.412764408103272	-3.906138537354837	-4.797667598315121	-2.1630687323640125
YEL028W	0.0585066012361372	0.04386147475652943	-0.0984451811739906	-0.0052444878432678695	-0.027301159428092806	-0.008163808021099448
YEL029C	-3.12188379224898	-2.3504242598256804	-1.7557636367931782	-1.937686780982574	-3.516155100436703	-3.2084628530874495
YEL030W	0.07000074221794672	0.08370272877874271	-0.13611278941053956	0.05460660533827159	-0.029603803975573904	0.00957517343736579
YEL031W	-0.950544241637732	-0.005948192120215884	-0.7351703921254827	-2.4031026307987498	-2.683862326135361	-1.2150865617649187
YEL033W	-0.8850507655636829	-1.3267160779014013	-1.965655603095718	-2.4360103182852946	-1.506914533553915	-3.029907200069863
YEL036C	-2.8257545165946856	-2.271929042052065	-3.9272674832137837	-3.0899442416795306	-3.7924986037433266	-3.848479061095628
YEL037C	-0.0489591964765877	-0.1836857980345423	0.09631493502373518	-0.026357268725057274	-0.00904188895393669	-0.00405766284431626
YEL038W	-0.08236991567359765	-0.08205868150184469	-0.16115593901133063	-0.20785182557340293	-0.1159728392757798	-0.12631891153153238
YEL039C	-0.05165975598821741	-0.13836786071441537	-0.10164586235152574	-0.15763008940528822	-0.09682050594725677	-0.19845859194582
YEL040W	-0.017056179811907476	-0.06034935304517859	-0.0667052746229645	0.05240466935925949	-0.035081423271795205	-0.062319960450244884
YEL041W	0.20295396506276495	0.22617224120917612	-0.10488647007407498	-0.0006334235884497497	-0.041742580614033756	0.18711600665961012
YEL042W	0.3494893815421808	0.7720917982580754	0.006757067168885723	-1.264228041066351	-0.25360996300776795	-0.5595791490888781
YEL043W	-0.03324193600759476	-0.5025283273282425	-0.2133467778680543	-0.07325335568952512	-0.24978848420663124	-0.15733994897205722
YEL044W	-3.9334040864307154	-3.0110132713810707	-3.978958412628865	-3.0809416037958615	-3.5276031448694014	-7.235720061954494
YEL045C	-0.15523442661490985	-0.09600962589051971	-4.6867401592957005	-0.29048430159848343	-0.14081997283205724	-0.1903994288288863
YEL047C	-0.026760331920591157	-0.06026753819856965	-0.08948292760636738	-0.005058208137383589	-0.08924626545486124	-0.018628473419399903
YEL048C	-0.3903145277026929	-0.7460996082254752	-0.16102195212117504	0.4310380195684051	-0.7443332452213263	-0.30059907231368166
YEL049W	-0.12475255687634652	-0.21110596557966224	-0.12849423229906143	-0.010031336393967302	-0.19796270228440666	-0.21039958780029477
YEL050C	-3.8252884048966544	-3.691924235089021	-1.7914003182055946	-0.11878991642866678	-3.367668729348644	-1.8875229268264517
YEL051W	-3.0218526714090066	-3.3559499795795222	-4.452145902695369	-3.7163621768002377	-3.270849022006481	-2.2277841965474217
YEL052W	-0.21741835448693334	-0.013140590370387291	-0.11496581360164586	-0.37654771184148755	-0.0757481645621861	-0.08495959893980116
YEL053C	-0.9184316899535293	-0.9819303589259988	-0.47683864594400466	-0.1459042504557358	-0.424143183478854	-0.5390155816246908
YEL054C	-0.6170383284504238	-0.5428915124850564	-1.2468750892424787	-1.756181198750756	-0.7349170322807322	-1.4286472559880221
YEL056W	-0.11648307582894385	-0.1252082097578573	-0.11446902724108438	0.10952481509535532	-0.07466667269363739	-0.2126215010996686
YEL057C	-0.052366786848579226	-0.14878460632525542	0.12807636585516388	-0.0544110374130097	0.04575187386870898	0.14167792741632065
YEL059W	0.11679584172972941	0.34756793919310486	-0.13592219744325335	-0.2661844483393555	-0.16691046280701533	0.007706668289225682
YEL060C	-0.039814316125357976	-0.2496925527889594	-0.2083624130635031	0.5089774500744512	-0.10181127141145949	-0.020718962530571733
YEL061C	-0.45633605215311474	-0.08095031743021916	-0.6264251054494758	-1.2616775421992779	-0.9667476605204799	-0.8736219102646061
YEL062W	-0.5501964428618378	-0.11866195327549607	-1.5519716057652497	-1.7226835153049604	-0.1058540582714264	-0.08358566090270036
YEL063C	-0.10801514061616826	-0.016182965871057338	-0.32904405417618815	-0.1453515012250024	-0.08391491505404738	-0.13762545363112696
YEL064C	-0.04437948411407007	-0.003206471858456161	-0.1662171843571557	-0.0074149784773625445	-0.052780777658117804	-0.033308252784948006
YEL065W	-0.0013927311070087245	0.0814339189074177	-0.09592908359731879	-0.10236224016582113	-0.0818295172903224	0.010223299978079846
YEL066W	-0.01902547505513565	-0.1453957091992641	-0.0347102694655379	-0.3912604866044498	-0.025021398898657073	-0.008884449168242438
YEL067C	0.07568576484748896	0.026282032625057072	0.00427608651449246	-0.007897013095433045	-0.01493360196443972	0.05414559381430112
YEL068C	-0.043765995190575335	-0.0428592710827457	-0.11077078617335102	-0.3891361785131319	-0.06267113748283343	-0.05581444223998578
YEL071W	0.18339947365496365	0.07748485690937192	0.10838551470736506	-0.28362616010226044	0.005227640023864151	0.19990920315965713
YER001W	-0.02602572157370622	0.059399199728888734	-0.313400781764232	0.05326761240704703	-0.08432200106249342	-0.1277672687281303
YER002W	-0.15327387370633913	-0.11428134349551074	-0.7382184416336407	-1.1330864970451153	-0.18361458344839518	-0.9881540795800151
YER004W	-0.11835218571096072	-0.13182480569836177	-0.12970952860861806	-0.16061861726613816	-0.10092633049093118	-0.16610920584298952
YER005W	0.11134289135636755	0.38368824686287983	0.07132155818102608	-0.47974237098668904	-0.21252702815312652	-0.36352892800659475
YER007C-A	0.03889280705972076	0.010615012321753022	-0.49904776959781066	-0.13779033010455144	-0.18679618106199583	0.4151274807077912
YER007W	-0.01897943864480167	0.034946739060771045	-0.024690761624471036	-0.1642241374053772	-0.2842916336871603	-0.14533047944567573
YER011W	0.1559453001091204	0.1465284959911952	-0.11419474473459702	0.19899648219906527	-0.007209780400856589	0.11491275941228625
YER014C-A	-4.007633377695504	-3.863258345324919	-4.81483225290445	-2.443448456347028	-3.676015267148752	-6.659589346177077
YER017C	-3.3117217482626016	-3.715503719397713	-1.9404429640308407	-0.11234607678949593	-1.6456721619618475	-1.8356435588125637
YER019C-A	-0.016985522091024906	-0.1871207495097078	0.11765526207839624	-1.2442627452702655	-0.03141027183447606	-0.14560373040461155
YER019W	-2.2406731549292798	-1.0125443407134946	-0.8036786315954307	-4.459560127064395	-3.453815086648917	-2.980086905111816
YER020W	-0.09294303165367554	-0.16418146628146185	-0.7158423676373012	-1.1551486726076174	-0.5500984149695003	-1.0877866913221423
YER024W	0.13390601648550035	0.09944804118661615	-0.011723944692791024	0.07753293054753826	0.01840978939891327	0.01765364973765804
YER027C	-0.6006776955622624	-0.4655598413866124	-0.1833634904659416	-0.08567910844415257	-0.12928713649287085	0.06314021838980147
YER028C	-0.022687819918017618	-0.08001506368840904	-0.09449543604829314	-0.18300994696060277	-0.05296736033920871	-0.11651275178359441
YER030W	-0.21661428308028455	-0.315374759109551	-0.2801455363516411	0.07630364426670085	-0.09229544048427321	-0.10099881933397455
YER031C	-0.06314147927999618	-0.4785272029422982	-0.00836054834533716	0.4359801794939471	-0.16108705194912554	-0.2230171266104507
YER032W	0.20560868689870226	0.10129427276190463	0.13054813769146073	0.09012802608762696	0.03798745526279655	0.09895004663253902
YER033C	0.02141531541112973	0.055620135965194294	0.09926698230145196	-1.0949491596306555	0.004342469028424937	-0.1715576297906353
YER034W	0.22166895737624162	0.12737010287457923	0.04056561450542988	-0.2616469543234882	0.10299811001687255	0.11748515997743962
YER036C	-0.2029583248600755	-0.12486480152886807	-0.3060414964188354	0.3813041453011389	-0.39256051516151896	-0.35772943970602566
YER037W	0.0626346532953021	0.052569562208235734	-0.03605424425743949	-0.13067630718756132	0.019973143909081503	0.009937768294016444
YER038W-A	0.15830446069807208	0.08942145683829247	-0.0766398985379741	0.027946548962883642	0.015093503274298509	0.06901469209973117
YER039C	0.04017577482390422	0.028338088568602912	-0.05513808190897253	-0.16387357817600262	0.033084654207119084	0.05337189330053303
YER039C-A	0.01330040067154532	-0.05528184123468959	-0.04899600893008743	-0.12156623210033254	-0.08316353506196596	-0.013122551094068284
YER040W	0.18253079243711562	0.25257404828093305	-0.85788474787774	-1.0059202769167859	0.2843590659499977	-0.590198316734083
YER041W	-0.22784853884656764	0.13113584786819024	0.10525038694673158	-1.1453136732037903	0.1322899005723583	-0.41855948863893383
YER042W	-0.018350681867507074	0.018400702488456697	0.027043149641740035	0.035521649851020375	0.02850180491360493	0.006440309007839849
YER044C	-1.7781650746557616	-3.9117797538691397	-5.809182608818117	-1.923731639798526	-3.3933419668323945	-5.145424380507173
YER044C-A	-0.04469976473984611	-0.028706006656465097	-0.07794962625936326	-0.26426055311666397	-0.019218322504374875	-0.002248029864572629
YER045C	-0.024543614399641207	-0.10949562762268686	-0.18779953948327863	-0.15907080245623892	-0.047103547465631605	-0.2066644163629788
YER046W	0.04678725360231158	-0.05400873204929594	-0.009104782391780046	-0.12446566271745592	0.02057562614187684	0.0048746967576374
YER046W-A	0.032705877102378406	0.017699029416343375	-0.04760626444879688	-0.12701203642412293	0.03643004893758244	-0.032987486012927024
YER047C	-0.24022289545755104	-0.22427580429424224	-0.5495674037292133	-0.44103779325105236	-0.22920967716419124	-0.5150682220474588
YER048C	-0.09079434287759322	-0.030017732949326643	-0.21988194206145228	-1.0633946911625456	-0.14583076874917306	-0.0687542769782988
YER049W	-0.02743513634617911	-0.10726031806446676	-0.1313171460863435	-0.009700643933195398	-0.15061744495778287	-0.04037996524865061
YER050C	-2.3910790199468783	-1.2191639612875254	-1.0258671133845716	-0.9326827174445028	-2.9919790942737463	-1.3390472653598577
YER051W	0.02333261259331727	-0.059936098850238144	-0.04288546303478311	-0.14242257221020768	-0.02806611499389508	-0.3000667320268337
YER053C	-0.07246555556091129	-0.13887569776665784	-0.19163062735049957	0.014332552544425127	-0.08484075794675261	-0.1326573837924381
YER055C	0.1880634792685129	0.16670810520015017	0.01708089305284668	-0.12458630062484974	-0.006933754633568625	-0.006377963431694811
YER056C	-0.12392384076785229	-0.08776678464230776	-0.49208296025515935	-0.9928471497823983	-0.3199306749656013	-0.2440420473399619
YER056C-A	0.1019526741234718	-0.2677252946102969	-0.4622378587713797	-0.010625229372190192	-0.1476133069957532	-0.40096286636606243
YER057C	0.16847480010376842	0.07151806604147945	-0.2005533468902997	-0.028344786409219377	-0.1795342769454099	0.0793859843980142
YER058W	-2.954194856269521	-3.058851493365454	-0.5359245479857677	-0.1881231677784957	-0.7278908132614799	-0.5817719572361817
YER059W	-0.5208557805191697	-0.5211017606402115	-0.5182896708315571	0.08771738943939619	-0.5276223222519069	-0.20955828087395764
YER060W	0.0338157019043626	-0.06980249755691441	-0.12741634029357912	-1.247566215419254	-0.09325068363491208	0.12643475185057004
YER060W-A	-0.02087392106092441	-0.14093556967526044	-0.169123695141905	-0.1602997802133827	-0.10236399427597173	-0.10464464203282643
YER062C	0.40038883607434156	0.24353264786363862	-0.14217378300869868	-0.006289208311437788	-0.0033448242984161418	0.19331802583399652
YER063W	0.007397791809565107	0.3747469360397296	0.04224734527766173	0.04266103136654406	0.07729107903617945	-0.08376766681590885
YER064C	-0.046949766711301244	-0.1104466789663603	-0.12329181741228855	-0.13701822380329556	-0.11443707376380685	-0.14509268817615492
YER065C	0.014367007014072217	-1.404458550470937	-0.08176216407388803	-0.3055805205293048	-0.03991475139241142	-0.007698238557390689
YER066C-A	-0.11733789730581354	-0.2545767390812946	-0.34714281288113896	-0.26117438625877226	-0.20159230682780707	-0.29705951582419426
YER066W	0.08914932628833368	0.10169591001986318	-0.08222625366711199	0.1071012292992368	0.03045647421697342	-0.002389378864915814
YER067C-A	0.01857523089372459	-0.0028587120131371977	-0.13576350653775823	-0.330730912090028	-0.07391578396834018	-0.09473383499871971
YER067W	0.034430288569187714	-0.013672059391898039	-0.1489124452673497	-0.23915165575969782	0.004475995346654856	-0.07019962374347417
YER068W	-3.7139639664861424	-3.9804341495245112	-5.495582036140186	-2.654317485049617	-4.209665627675495	-4.404363864534687
YER071C	0.08507986381090792	0.11714931960839285	-0.1574929681703585	0.14835690113292085	-0.0168289261322822	-0.023867824723899502
YER072W	-0.06586210814907847	0.16944392445868084	-0.30415630817008515	-0.9676463002598265	-0.15152904942331327	-0.40160696329868906
YER073W	-0.010921251597026458	0.04956502140179352	-0.03930778996756609	0.18392539949039002	-0.008543077934678575	-0.012566997206129398
YER074W	-0.7590832665350845	-0.7733064984080323	-3.4164476718749017	-1.0096750869095936	-1.1824766375356155	-3.7906899626904194
YER075C	-0.47931370083283253	-0.45473056456082345	-0.2694160326242777	0.011920087008954704	-0.06521977973331665	-0.154011569291929
YER077C	-3.3367145432610386	-3.39660850076102	-1.3201413480332516	-1.3046985294415478	-3.2273626289646993	-1.579998636944867
YER078C	-0.0028920823929796417	-0.23946775122966166	-0.0810890980843003	0.05255387105788646	-0.7482273011262714	-0.5465747827672238
YER079W	-0.006209782878161731	0.023022414942522433	-0.15048231752083654	0.1405076796541321	-0.0009079106223692574	0.004059693381341715
YER080W	0.052177361452680884	0.11386297909142383	-0.016858570796350277	0.012615558105331031	0.01522374150084085	0.0614841114941907
YER081W	-0.005793105768776256	0.0366442033069009	-0.479587905320631	0.02358803880126253	-0.020768575739344635	0.0571275028571845
YER083C	-1.9681180636090887	-0.7909229190399334	-1.4066048680005414	-3.845587898361877	-2.5528760831238118	-1.520318815108294
YER084W	-0.0067076197201032745	0.061453334065625115	-0.14313125480844768	-1.0619220368373157	-0.206647287777555	-0.28032440131466896
YER085C	0.0230303595231982	0.09949647026361025	0.024325084756845958	0.18651190475206256	-0.018341368355955484	-0.006741504608839812
YER087C-B	0.06375977413133321	0.07205890261995072	-0.07289280240968911	0.11652235073233048	-0.002809273827107944	-0.01298121784221389
YER087W	-3.2134498437740997	-2.8689373040922455	-1.3114355287161685	-0.0767868969786351	-3.9787615871449025	-1.3660929416771341
YER088C	-0.25798453344414285	0.20806957176850172	0.2280486485438886	-0.08987973383390276	-0.31406089328958464	-0.025397338267504586
YER089C	0.03682932296279434	-0.008930179341243388	-0.007230230785436013	-1.2165136879956633	0.0309331853422483	0.009692527230915323
YER091C-A	0.024717525259714705	-0.03029653963542929	-0.49032244927409663	0.24109240706107388	-0.022119784809871288	0.003830134156414506
YER092W	-0.8695609484243849	0.05518359104715729	-0.4972341299687701	-1.1517389113534287	-0.25505072520633243	-0.5218134539233836
YER093C-A	-1.0214301600365294	-0.5013413055669845	0.08525856254712916	0.21411612812096323	-0.2732185830023657	-0.05319357552840527
YER095W	-0.5845011724529815	-0.5353731176600456	-1.3328909597332175	-1.5648215615684704	-1.3035349628784725	-1.920513001094175
YER096W	-0.06569858763654225	-0.033705274245624674	-0.09082335063723637	-0.16137806836561802	-0.05134190600364588	-0.05777411607169825
YER097W	-0.009143117776387434	-0.17348838053579232	-0.11768847124167736	-0.24013967964549585	-0.06739338621155873	-0.04627235290448507
YER098W	-0.009925437302074094	-0.29730395888442	-0.07979109936263244	-0.13814954892791992	-0.04830377433976646	0.005896644526388728
YER101C	0.09423025376155869	0.09333157082043873	0.1528986868295569	-0.12561025965158315	0.09344229867176476	0.22454027093242654
YER103W	0.13187315670990443	0.16335670566069596	0.019477147085090497	0.18253134608299232	0.07184707879870644	0.09608971653253286
YER106W	0.3275408625415449	0.3416212199906071	0.07639445429594281	0.2230139502889593	0.08590246212277694	0.41451956005914403
YER110C	0.22207892994926315	0.520241001995407	-0.3792960658257505	-0.9082381306908643	-0.5873759003405998	-0.5581884172126877
YER111C	-1.058910502251125	-0.8946802303092284	-1.0020799727075596	-0.008158211359845045	-0.6998166161814104	-0.40171791189123596
YER113C	0.04764223613228982	0.07548844058232634	0.07312927318367554	0.050980487729545824	0.012068083718282697	-0.11439224538007725
YER114C	-0.1798838295431947	-0.13068633400613766	0.017503938107924142	0.037324543740229324	-0.03766074721269533	-0.026153934297892364
YER115C	-0.059634220094584335	0.08565610717394145	0.051250049049906765	-0.13789960335679982	0.01469351345094086	0.008918411364114958
YER116C	-1.5394123643947777	-0.4846583451440732	-1.3302741267609872	-2.821583067412366	-1.4038824368377747	-3.172073450746658
YER117W	-0.2757560994357598	-0.4311006791712816	-0.5877071450778651	-1.1931214082581871	-0.29087225887465634	-0.840057388023524
YER118C	0.019435328999312423	0.12214163963444023	-0.04788152139674458	0.0775510343561716	0.0034539941593642186	-0.07678661217884568
YER119C	-0.041563616278990016	0.08618809570751547	-0.03626468141380084	-0.13713115283697358	-0.029598635599467366	-0.060867940255059705
YER119C-A	-0.004743230848932401	0.25080539836368143	-0.5142832517958112	-0.8890062967603781	-0.3057538878836441	-0.44347232708617584
YER120W	-0.22738249613695877	0.07530372357051734	-0.555762699492885	-0.1547233520555325	-0.35110881966152985	-0.6836002431207284
YER121W	0.2705775693061454	0.2675393440291449	-0.06744998655782052	0.1872337831673272	-0.015286298654964973	0.2128597470201075
YER122C	-3.0445005770677858	-3.2794640186699655	-1.3133004111273923	-1.080846826992644	-2.89959468761647	-1.300871345949536
YER123W	-0.42195804184144947	-0.628784253618533	-1.0096402092095493	-0.28273219322764337	-0.3392351061702283	-0.2839707375849186
YER124C	0.25340110878234096	0.3218419449346238	-0.032440401072467644	-0.0009221196360194975	-0.025939027432005247	0.11895394522132045
YER128W	0.2080667278754468	0.2077161429936741	0.11315857269395878	0.03665944632350157	0.10498360468345852	0.21171191452838545
YER129W	0.3036054483912812	0.5735178707311267	-0.32477197689497356	0.11606547072541964	0.016543600599243792	0.2073283603280962
YER130C	-0.15750985572307177	0.0014489701039581478	-0.14690550174325717	-0.9988320681860535	-0.11606757384283346	-0.20237708076569597
YER131W	0.12504103506238146	0.023819083073758084	-0.3848465387118531	-0.3446923272630784	-0.18801793618722423	-0.31597207873830807
YER132C	-0.3589336210639314	-0.24631346699833587	-0.22630579868741924	-1.1735283616280268	-0.17712163597444452	-0.29326539361006754
YER134C	0.023947673013490735	0.1070912207458984	-0.02366805528016457	0.02914558653236975	-0.0019778409568628566	0.05969768193501935
YER135C	0.035031286681653555	0.09466203640370359	0.015909712855697672	0.21788397230243545	0.036352840071378144	0.06800157549463232
YER137C	-0.05656666633152498	-0.018808088045240604	-0.28243070013739224	-0.4356586730074971	-0.07535977574214364	-0.270801115898147
YER139C	-0.2468969063788349	-0.2282955893944303	-1.182984986293922	-1.280463639691025	-2.7715541683093035	-1.1369065303710526
YER140W	0.13331164168703472	0.15997435333429383	0.06805996011119142	0.1667905911300601	0.06575438429891976	0.09211244568478488
YER141W	-3.3521445505732026	-3.44788451966724	-0.5104023598509322	-0.41753479019227635	-0.6942573098480748	-0.5978024026261195
YER142C	-0.034881117231523574	0.026854627392648114	-0.07230247810846385	-0.19117171132896615	-0.05748232709386486	-0.07757043901340455
YER143W	0.028878951398593228	0.09433566534666177	0.08204023640299371	0.12904629893709976	0.1015125060302166	0.14473550848880304
YER144C	0.03817183261923313	-0.006513363426591254	-0.1222700236331571	-0.09958416696398191	-0.047151433090133824	0.004379238116927797
YER145C	-1.7962748468660361	-1.4802810422680355	-0.8280868436496883	0.24735519019967653	0.037621766770473554	-0.08944574834229436
YER149C	-0.10998694230061049	-0.07373160891328459	-0.3457206432683029	-0.31151113857272905	-0.18280139104664345	-0.07029316069399966
YER150W	0.02173579410711695	0.09960830962859472	-0.11703766863729866	-0.1470288911353223	-0.056253320825871075	0.021903366139560777
YER151C	-0.9542110935528128	-0.7242675829042629	-0.03048755533846338	-1.0923818100738156	-0.4342169497158339	-1.9307316439417304
YER152C	0.03664967595809323	0.06742181791274078	0.0648158548372475	0.07871090986237887	0.06499521881597432	0.04112235478380189
YER153C	-3.804921959138628	-3.0201316533601403	-0.5131265391079577	-0.8909222239545932	-0.8114192360257689	-0.7926087132244489
YER154W	-3.1053552940801783	-3.4153990518345076	-0.8700328647144545	-1.0179577171121192	-1.4900233918930967	-1.2607211763177826
YER155C	-1.0766424808199184	-1.0133036914944993	-2.942148392896469	-3.244431171987915	-2.690101412487248	-2.4185094524438497
YER156C	-0.09523081840489567	-0.11194087681255256	-0.5750197059112419	-0.39368382360332954	-0.539435639765902	-0.49005996486786374
YER158C	-0.1354995237564798	-0.052169956951818044	-0.14786613299562087	0.052561603556852105	-0.13668722395783223	-0.15310392470042494
YER161C	-0.36093567379993835	-0.05880050213013841	0.12316152796350602	0.45380278640408633	-0.437415862127052	-0.06716376911066337
YER162C	-0.03881630221276075	0.05651685869268788	-0.23495480509733996	-0.9976973491456487	-0.0958595008785238	0.16469529866242488
YER163C	-0.07445213087329176	0.08631198741720149	-0.11487841122562405	-0.033254453036761944	-0.05762462635342319	-0.046671165534195765
YER164W	0.27027376795418656	0.6323619307318441	0.04659521622426029	0.5927962537952286	0.011061334185507388	-0.2705529399132043
YER166W	-0.033869652636104544	-0.07154140815159193	-0.1862475289999572	-1.3003502458503788	-0.04617710282357343	-0.006755779349282458
YER167W	-0.5962250071543382	0.13302538976574874	-0.3741963130360373	-1.2717260696266395	0.3317618784495022	-0.05196109080004182
YER169W	-0.35684827641473504	-0.17295149272281996	-0.0516207259258409	-1.8897142304250545	-0.2491183345794733	-0.5326546706537428
YER170W	0.24620869103856488	0.27653637749403404	-0.08734645055924516	0.076156615118596	0.006788819675016829	0.22193067062953709
YER173W	-0.11514070814758762	-0.07395062395953236	-0.2946766750291445	0.04326531526494845	-0.27067343753334117	-0.21302321977822364
YER174C	0.16490058389727383	0.2338573878850255	-0.029192376925796775	0.3429955954726508	-0.017330118566409664	0.13389460345713466
YER175C	-0.12321579478549687	-0.23030297164490418	-0.10631613022824728	-0.18783916845651044	-0.09980951234107135	-0.06269282355252469
YER176W	-0.0498219673180063	0.00823887995219237	-0.041266820406668264	0.20491644349151864	-0.0034074661867020068	0.07612267024708194
YER177W	-0.7323638365290808	-0.3352142877149059	-0.8663204988482778	-1.0970443698633956	-0.6909175435562467	-0.6171305846982879
YER178W	-3.4568418772065375	-0.631872623579909	-1.10972311617322	0.15893816659502125	-2.67349490340095	-0.863457524557574
YER179W	-0.16426084216757217	-0.139268092689332	-0.10154495748428018	-0.19479243983052347	-0.0879306680497568	-0.14744003795592908
YER180C	0.08458478638956314	0.13672370197758868	-0.030378757253435005	0.06327330430368125	-0.04735387936649411	0.1903209332012486
YER181C	0.2083068039573009	0.26778643150257514	-0.031550778584537864	0.2425556340703071	-0.021265029621696605	0.24964250581244088
YER182W	-0.3915650290909439	-0.04556209310565487	-0.24175724019605363	0.07947535208968273	-0.12672070180079603	-0.1492492632885888
YER183C	-0.1009424011011257	0.0726231920226493	0.03955501284580496	0.1945082171824274	7.634204668722461e-05	0.11816574906951102
YER184C	0.027947884406114773	0.060238024973888415	0.05866194791866571	0.14106321022126425	0.04514547985154056	0.21107266259942453
YER185W	-0.005401486317656783	0.08273761249674356	0.05127266518767849	0.015657094918457973	0.049140508702032064	0.18538061965084587
YER186C	0.03295546399921548	0.09720308870469027	0.010183938604482108	0.07157839561670196	-0.02773508803407794	0.2024842649405818
YER187W	0.03217389847224394	-0.03279001687432911	-0.04415347237414604	0.11385464145949174	-0.06365165601027854	0.0805754177984449
YER188W	0.11415085255112051	0.10250092018181509	0.005564465551585644	-0.09050339306730658	-0.0018069423939019523	0.20540997948744327
YFL001W	-1.7196351741355471	-0.5963764024636967	0.07445663881669057	-0.9021933546229952	-0.5555573692528077	-1.9516136813683629
YFL003C	0.02344514762893616	0.010011947444460873	0.0066106097143867	0.10346948053418767	-0.019186938891337806	-0.020782469209540362
YFL004W	-0.214969087549551	-0.12398682818666563	-0.1655284335412845	0.03947710035337941	-0.24590918230082023	-0.2539664434617466
YFL007W	-0.11800498906374926	-0.10200146085187221	-0.23617852878274728	-0.14286224540284223	-0.10078464549368937	-0.10967688755672567
