orf	hom | growth (pooled culture, microarray) | standard | SC - Ade | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | standard | SC - Arg | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | standard | SC - Lys | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | standard | SC - Met | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | standard | SC - Trp | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | 16001701 | YPD + DMSO [2%] | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | CCCP [32 uM] | YPD + DMSO [2%] | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | cisplatin [200 uM] | YPD | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | FCCP [6 uM] | YPD + DMSO [2%] | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | standard | YPG [3%] | Acton E~Giaever G, 2017
YNL109W	-0.203752336	-0.058197957	-0.185801427	0.128433686	0.065873774	-0.034562996	0.272219504	0.428206641	0.343583982	0.205666693
YNL111C	-0.123641474	0.009618973	-0.03945503	0.103981734	-0.106274254	0.31130279	0.336673192	-0.111588937	0.455585808	0.035462234
YNL115C	0.257885124	-0.080852806	0.162078305	-0.100868365	-0.106741769	0.114212912	-0.374058818	0.231939594	-0.112795639	0.228769243
YNL116W	0.072748513	0.073413295	0.121361158	0.155507368	0.095169644	-0.027235392	-0.101267081	0.016743676	-0.107497665	0.331533746
YNL117W	0.219867035	-0.161283871	0.247376194	0.299594213	-0.061890292	0.013621233	0.281694959	-0.077446362	-0.036133331	-0.501447687
YNL119W	-0.090517543	-0.036796793	0.036089542	0.153192381	-0.129689595	0.016798924	-0.009058724	-0.004926356	0.050577434	0.022453584
YNL120C	0.015310479	0.073605059	0.110610975	-0.182279918	0.053383507	-0.044012372	-0.051341225	-0.055090119	-0.019018861	-0.013482758
YNL121C	-0.039139354	-0.141076197	-0.138220663	-0.134195248	0.127543948	-0.094867015	-0.049774799	-0.089624598	-0.058378786	-0.045325094
YNL122C	-0.010493648	-0.01760445	-0.066163745	-0.049733931	-0.0366625	0.172681094	-0.05017663	-0.02703827	0.23547087	-0.089677399
YNL123W	0.325249251	0.100976502	0.279449374	0.450953226	0.419130516	-0.100926241	-0.023382958	-0.177082599	-0.053128411	-0.175632226
YNL125C	-0.099056471	-0.033992598	-0.009419441	-0.050526222	-0.043054264	0.097078341	-0.06113266	-0.177370527	0.008675034	-0.02070333
YNL127W	0.074146593	-0.165834965	0.12986226	0.116601188	0.096707789	-0.032058966	0.493582842	0.000130252	0.404386252	-0.278158418
YNL128W	-0.154244977	-0.027445047	-0.163650206	0.03734593	-0.165680924	0.044455989	0.13916508	-0.297961921	-0.262583999	-0.107631679
YNL129W	0.034283129	-0.054935172	0.029629092	-0.167901744	-0.410499851	0.416640404	-0.215803558	0.151461341	0.109870342	-0.121319163
YNL130C	-0.434924271	-0.221540881	-0.357682775	-0.231781784	-0.389273694	-0.048960721	-0.148459587	0.048540728	-0.318754632	0.045932266
YNL130C-A										
YNL134C	-0.217695062	-0.194914566	-0.21077676	-0.184545356	-0.05701796	0.180278404	-0.062313299	-0.138251126	-0.04735294	-0.012412261
YNL135C	0.062690383	0.095323367	0.040617714	0.098354898	0.142271543	0.070805857	0.03619053	0.010170869	0.081316878	0.043667017
YNL136W	-0.092301936	0.092881605	0.028834501	0.076994291	-0.085038003	-0.090398303	-0.073520334	-0.05876836	-0.069854425	-0.068850997
YNL140C	-0.239346625	-0.259592319	-0.36486916	-0.448490227	-0.341342719	-0.115510266	0.333938147	0.073872085	-0.243449218	-0.062932796
YNL141W						0.078027352	0.026473082	0.05635272	-0.133073922	-0.040920589
YNL142W	0.347030641	0.495077049	0.030973704	0.436158396	0.214282027	-0.019308372	-0.175067937	0.057487881	-0.108053186	0.062479208
YNL143C	-0.04631243	0.061377093	0.093259805	0.226571251	0.33008769	0.046888241	-0.020527326	-0.171699951	0.041407597	-0.111960715
YNL144C	0.07781624	0.032873906	0.045378242	0.196935961	-0.29001717	0.202233669	-0.455488728	0.251367592	-0.05588524	-0.104868847
YNL145W	-0.047125999	-0.541002127	-0.338475439	-0.142537047	-0.132737986	0.091468969	0.003885423	-0.218654565	0.017625214	-0.093658568
YNL146C-A										
YNL146W	-0.023942551	0.008838879	0.190553859	-0.009933321	-0.157019231	-0.001163216	-0.177985913	-0.063520745	-0.393582752	-0.136538749
YNL147W	0.080784818	0.024107651	0.03246987	0.114678738	0.054921657	0.03134345	0.054767676	0.086978832	0.081163061	0.066009373
YNL148C	0.092769588	-0.024671613	-0.389824188	-0.208152099	-0.130136397	0.085829919	-1.363681475	-0.003223819	-1.31789046	-0.013465268
YNL153C										
YNL154C	-0.146359341	0.197652071	0.008872704	0.039603014	-0.101470749	0.162364728	0.128143324	0.094266559	-0.310815888	-0.197599119
YNL155W	-0.0061079	-0.095740167	0.011010624	0.133210463	0.186479409	-0.111573588	0.189677873	-0.060556612	0.226919849	-0.565486032
YNL156C										
YNL157W	-0.113679378	-0.195994104	-0.080688649	-0.123651158	-0.269069346	0.007817161	-0.087911617	-0.062630467	0.031774546	0.09179479
YNL159C	-0.140532147	-0.282251479	-0.47977071	-0.297695356	-0.13139166	0.126838511	0.08498199	-0.029000262	0.012070836	0.127631328
YNL160W	-0.109130446	-0.155182022	-0.170091635	0.034767866	0.0603314	-0.01287406	0.100914013	-0.121487947	0.003797006	-0.121733312
YNL162W										
YNL162W-A										
YNL164C										
YNL165W										
YNL166C	0.126837994	0.121247348	0.137181356	0.024011692	-0.067793525	0.012237888	0.142087976	-0.285251358	0.097154282	0.334956318
YNL167C										
YNL168C	-0.006827111	0.129407591	0.150537638	0.169440006	0.249611725	-0.174563036	-0.357994017	0.064011238	0.009699559	0.081902783
YNL169C										
YNL170W	-0.185627211	0.236049433	0.131255074	0.537796005	-0.220806238	0.007195936	-0.046131481	0.1705828	0.141583731	-0.389942827
YNL173C	-0.079904357	-0.058524872	-0.112706593	-0.073780778	0.002857331	0.018982309	-0.22729463	-0.189994373	0.020769087	0.154782051
YNL175C	0.232778661	0.084697502	-0.099677956	0.055632187	-0.192690803	-0.016594799	-0.37724091	0.224620912	-0.181768874	0.103369761
YNL176C	-0.276963893	-0.025703213	-0.036333371	0.10491749	-0.179847449	-0.050549225	-0.193307017	0.08116614	-0.107021409	-0.069522315
YNL177C	-0.125557453	-0.093330102	-0.241551963	-0.020582831	-0.174466109	-0.19410351	-2.832825428	-0.31138951	-1.952270449	-1.325310173
YNL179C	-0.040665635	0.122844169	-0.172272967	-0.103070731	-0.054717518	0.041343124	-0.267012981	0.524828746	0.059230281	0.030460917
YNL180C	-0.38256166	-0.082065543	-0.082638353	-0.075751427	-0.323377562	-0.047222903	0.143326373	-0.203530631	0.116965746	-0.162966946
YNL183C	0.288691796	0.70627554	0.651804541	0.431980422	0.332097705	-0.116522351	-0.089302241	-0.163725721	0.01335551	0.320581514
YNL184C						-0.065796104	-0.155528826	-0.149471453	-0.399676921	0.169145614
YNL187W	-0.14692083	-0.109366367	-0.189221398	-0.087093952	-0.145132797	0.086130406	0.019547227	-0.042447785	0.032874426	0.079279167
YNL190W	0.080245009	-0.017856	0.187715538	0.115868871	-0.173747061	-0.249134388	0.050323317	-0.042547448	-0.085777505	-0.064994368
YNL191W	0.15968131	0.135947028	0.078253197	0.129942287	0.070492803	-0.013794685	0.011309825	-0.199680277	-0.256580253	-0.072045331
YNL192W										
YNL193W	-0.296865929	-0.21245517	-0.288613092	-0.180029771	-0.327005806	0.167142399	0.004531081	0.08672673	0.020628245	0.22773311
YNL194C	0.032785487	0.108783272	0.056343554	-0.154981548	0.032792658	-0.063790235	-0.059651186	-0.076606493	-0.108572562	0.156919421
YNL195C	0.123954744	0.14209458	-0.08238142	-0.011361991	-0.010427264	0.004145311	0.02344557	0.016769521	0.015105483	-0.002701741
YNL196C	-0.134936696	0.113924283	-0.334722822	-0.270985911	-0.136589251	-0.005431819	-0.183297564	-0.212661404	-0.015574724	0.147735762
YNL197C	-0.025701239	-0.183369684	-0.108553168	-0.078509623	-0.616036787					
YNL198C	-0.085335759	-0.043082345	-0.271018733	-0.155452386	0.028714869	-0.148441309	0.487978148	0.312642884	0.086230675	0.302835379
YNL199C	-0.37462932	-1.37481774	-0.675463091	-0.679421604	-0.933542745					
YNL200C	-0.037331751	0.046936576	0.021280421	0.048051395	0.017848872	-0.069578043	-0.046689284	-0.090164016	-0.08530536	0.000128121
YNL201C	-0.0980017	-0.266513021	0.009730496	-0.125799495	-0.05157521					
YNL202W	0.035931443	-0.399909738	0.041507901	0.183901793	-0.320656456	0.534937706	-0.0653361	0.025382375	-0.239187412	-0.05071669
YNL203C	0.183271674	0.228419818	0.199283757	0.09254068	0.114346818	-0.110651032	-0.305473111	-0.214172728	-0.148754911	-0.139924801
YNL204C	-0.363982317	-0.046586103	0.139474161	-0.078886129	-0.278765436	0.145110875	-0.329173914	0.370848541	-0.175767325	-0.028075989
YNL205C	0.231657658	0.241796556	0.130089423	-0.160513863	0.225991555	0.385137754	0.153592347	0.176824056	0.19922568	0.261858088
YNL206C	0.1262397	0.050146695	-0.022341642	0.078118804	-0.012237155	0.04428778	0.038896506	-0.491221286	-0.027366256	0.057496851
YNL208W										
YNL209W										
YNL211C	-0.162019446	-0.136302672	-0.116665354	-0.159550389	0.118705168	0.133909905	0.054400581	0.141828445	-0.109380515	0.390338034
YNL212W	0.048074841	0.136556771	0.300253894	0.280343533	-0.117654906	0.014537439	0.002809181	0.003686476	0.027638658	0.013010353
YNL213C	-0.022057046	-0.015438501	-0.151501636	0.030212349	-0.02844103	-0.016570978	-2.144881896	0.123518293	-1.071604991	-1.891040249
YNL214W	0.382044774	0.24550384	0.354190212	0.306140106	0.198527157	-0.387692834	-0.030406517	-0.110798557	-0.128349279	0.289065565
YNL215W										
YNL217W	0.081128894	-0.077898793	-0.431610099	-0.144523626	-0.210808673	0.154072031	0.015429514	-0.036793485	0.171043096	-0.024278348
YNL218W	0.030966212	0.018639073	-0.077801849	-0.127001254	0.164918496	0.011004198	0.166446399	-0.016191292	-0.028858987	0.180081443
YNL219C						-0.025788825	-0.076089158	-0.239938653	-0.138072445	0.179432959
YNL220W	-0.178241689	-0.115708504	-0.308500884	-0.263753444	-0.087106462	0.027396235	0.027883212	0.099958944	0.024006596	0.057673061
YNL223W										
YNL224C						0.43632794	0.064797042	0.071557635	-0.152024484	0.11803337
YNL226W	-0.043282483	0.199695776	-0.061717697	0.153998957	0.180407218					
YNL227C	-0.27028762	-0.093367223	-0.052156209	-0.022395518	0.101277867	-0.022850188	-0.050016682	0.01419172	0.08392035	0.005584289
YNL228W	-0.198790085	-0.140664347	-0.10699674	0.165166286	0.356123391	-0.067508049	-0.065733518	-0.08261977	-0.043939815	-0.059908014
YNL229C	-0.24065519	-0.272194299	-0.336608612	-0.636927853	-0.75380821	0.238697195	-0.057436123	0.175799273	-0.45742479	0.369028136
YNL230C	0.003431352	0.053853509	-0.028712064	0.046826109	-0.009100554	0.043743082	0.044400823	-0.164096002	-0.034682852	0.173216113
YNL231C	0.095841133	0.046197253	0.345452405	0.282454511	0.232884572	-0.036474567	-0.112737953	-0.135715571	-0.153172561	-0.198313162
YNL233W	0.00740858	0.257098907	0.065617057	0.005411421	0.178972084	-0.082682925	0.04110494	0.208120533	-0.235177322	0.175239361
YNL234W										
YNL235C	0.307241254	0.037909585	0.172392895	0.366864144	-0.171638225	0.324040376	0.048839293	0.249311652	0.215302501	-0.188095179
YNL237W	-0.057979854	-0.100215015	-0.268734204	-0.200122483	-0.012767463	-0.039204827	-0.09592005	-0.105222043	-0.414941097	-0.400310703
YNL238W										
YNL239W	-0.074373521	0.116671306	0.014305195	0.155524128	-0.264072438	0.007542065	0.039362884	0.28751825	0.046018337	0.21428006
YNL241C	0.363740027	0.063193307	-0.064317413	-0.141361456	0.016752752	0.209985264	0.223632875	-0.109371721	0.271816933	-0.318778601
YNL242W	-0.077880074	0.021262907	0.022396203	-0.144629143	-0.28499251	0.035519626	0.145934617	0.060713729	-0.01872996	-0.00617438
YNL246W	-0.334724867	-0.13950821	0.04626791	-0.071976716	-0.404298548	0.030869202	-0.018973071	0.027594235	0.217025826	0.028300899
YNL248C	-0.027960506	0.093288367	-0.045976971	0.352545449	0.034031501	-0.009577234	-0.022088065	0.002371427	0.040692626	-0.002646443
YNL249C	0.189458038	0.03857074	0.157817114	0.204900834	0.135252223	0.110833821	-0.229445321	-0.110270128	-0.21326944	0.042827472
YNL250W	0.036480752	-0.101567664	-0.319566818	-0.307434559	0.081420911	0.01140704	-0.067434034	-0.084030043	0.013920173	-0.042044806
YNL252C	0.094310389	-0.2951773	0.054371297	0.224250593	0.1970046	-0.148179166	-2.395106754	0.050011034	-2.161234971	-1.713486484
YNL253W	0.048769795	-0.058266978	0.046277733	0.069185832	0.157108937	-0.062172471	-0.173486366	0.023683606	-0.062699053	0.017884537
YNL254C	-0.000620537	-0.199468097	-0.079227187	-0.089525856	-0.040801405	-0.086106721	-0.143751405	-0.03792338	0.021834041	-0.013183581
YNL255C	0.068891695	-0.116087541	-0.147488502	-0.053037926	-0.041747394	-0.077417529	0.412034178	-0.053881751	0.371528519	-0.191870231
YNL257C						0.102419958	0.043829	-0.228459882	-0.308761917	-0.004337871
YNL259C	-0.119937282	-0.224030989	-0.014128482	-0.171852944	0.11276174	0.143695264	-0.067642127	0.031242725	0.103844115	-0.132271341
YNL264C	-0.042841905	-0.320551211	-0.166718369	-0.145448446	-0.048499615	-0.07649554	0.033844365	-0.024761345	0.06680134	0.310553861
YNL265C	-0.06830491	0.004571587	-0.155623379	0.220844254	-0.040257921	0.147362697	0.011337691	0.027288975	0.064978969	-0.138935322
YNL266W	0.006112736	-0.056174016	0.014391848	-0.033470781	0.165987907	-0.006165591	0.061531395	-0.182141565	0.150494859	-0.128169484
YNL268W	-0.0240271	0.008963562	-0.012564015	-0.016966376	0.04805767	-0.07198309	0.157487455	0.068773316	-0.024810123	0.284131202
YNL269W	0.232031271	0.077021171	-0.044204012	-0.055184877	-0.070485793	-0.035750883	0.043377796	-0.16120939	0.21787966	0.180065538
YNL270C	0.173430998	-0.01641576	-0.014822132	-0.10575514	0.049334718	0.056258332	-0.000559794	-0.128767815	0.122623044	-0.081639166
YNL271C	-0.562178576	-0.394604629	-0.232500076	-0.299921273	-0.655274611					
YNL273W	-0.212513052	-0.299700483	-0.102040665	-0.174364412	-0.386629283					
YNL274C	-0.222571908	-0.095516589	-0.15976789	-0.169635067	-0.030210807	0.074172667	-0.261271193	0.17439061	-0.042153424	0.265108993
YNL275W						0.049214884	-0.011149346	0.045104695	0.210028593	0.069646657
YNL277W						0.015220678	-0.134408363	0.072031169	0.080307094	0.145127554
YNL277W-A										
YNL278W	-0.15799744	0.080617767	-0.08609511	0.137335974	-0.288699037	0.070003005	-0.106956747	0.003046356	0.07551136	8.86e-05
YNL279W	-0.092029507	-0.145726124	-0.00893021	-0.035757303	0.0279099	-0.121947491	-0.104158252	-0.024762629	0.133907476	-0.01314326
YNL280C										
YNL281W	-0.149368806	-0.063853298	0.022989347	0.017749146	-0.085574281	-0.027322823	0.14995511	-0.08756259	0.068693011	0.177303575
YNL283C	-0.187170739	-0.009763706	0.223840892	0.235093296	0.16233506	-0.380810132	0.434477347	-0.618041082	0.465433526	0.008149794
YNL284C						-0.089225298	-0.860702692	0.364750203	-0.743712247	-0.47906095
YNL285W	0.391804206	0.228443239	0.452363062	0.096989438	0.388925732	-0.389691942	0.482262236	-0.115956062	-0.053984655	-0.125706165
YNL286W	-0.35922348	0.000763928	-0.203022079	-0.159698587	0.039617333	-0.083664997	0.031699411	-0.134740716	0.195810257	0.283233011
YNL288W	0.146874498	0.104055547	0.176092606	0.12795463	0.255699882	-0.133880593	-0.042378648	-0.26686356	0.156841837	0.285825657
YNL289W	0.062231818	-0.246272022	-0.094506928	-0.019587202	0.079607235	0.142205747	0.012026274	0.134419154	-0.061945414	-0.120700133
YNL291C	0.031675744	0.154026563	0.102239785	-0.021124769	-0.007018368	-0.027171437	0.508410365	0.007562717	0.473536844	0.164646162
YNL292W	0.073159233	0.092396275	0.153651111	0.047194446	0.03468293	0.247635163	0.14145605	0.02405615	0.236632269	0.125462618
YNL293W	0.237149081	0.03177469	0.224965082	0.285292002	-0.019429188	0.262644495	0.112659021	0.052776769	0.038014781	0.124228362
YNL294C	0.028839831	-0.276492335	-0.20804341	-0.07827056	-0.099297281	-0.105142337	0.152301451	-0.284090413	0.260754136	-0.34761608
YNL295W	-0.040119145	0.045137773	-0.050685334	0.212451711	0.329335575	-0.202968444	0.121667113	0.074337659	-0.060482516	-0.312086819
YNL296W	-0.274040953	-0.239693539	-0.152646781	-0.104513222	-0.642095383	-0.014238507	-1.08811867	0.092061074	-1.223064672	0.045543489
YNL297C										
YNL298W	-0.274323365	-0.248277357	-0.28863592	-0.352448093	-0.160288919					
YNL299W	-0.130812669	-0.017259016	-0.086936515	-0.162347027	-0.042127057	-0.028506235	-0.027069678	-0.052846557	-0.02758162	-0.00366416
YNL300W	-0.143653224	-0.332134382	-0.091306536	-0.288100978	-0.052137695	-0.039951042	0.201924519	-0.015367388	0.000641405	0.131705698
YNL301C	-0.0628365	-0.061412862	0.036773098	-0.268363251	0.087585619	-0.127634772	0.0786178	-0.093373755	0.021099651	-0.071894158
YNL303W	-0.260128861	-0.028116811	-0.027531769	-0.039178547	0.092193973	-0.125727669	0.106663553	-0.119426454	0.156707048	0.079207063
YNL304W	0.064510047	-0.012815623	-0.10928799	-0.016195029	0.006949578	0.190491229	0.115793577	-0.123470913	0.176542728	0.202207306
YNL305C	-0.010331315	0.082535244	-0.081465823	-0.319277059	0.312069212	-0.123668745	-0.213469061	0.095710359	-0.28862787	0.06275156
YNL307C	-0.092606307	-0.118037296	0.171566772	-0.027553058	0.04535386	-0.229739197	0.036584781	-0.551024408	-0.016993129	0.237824519
YNL309W										
YNL311C	0.224739617	0.277081167	0.207141825	0.201273852	0.223680842	-0.150329793	0.092400893	-0.224334357	-0.13128768	0.061574258
YNL314W						0.034067499	-0.070509122	-0.46505958	0.098895194	-0.320800931
YNL315C	0.176062932	0.327675652	-0.174654519	0.297609165	-0.147571236	-0.19440689	-2.197330328	0.550577846	-1.327390062	-1.161863427
YNL316C	-0.327827233	-0.199448065	-0.025887131	0.124376159	-0.07046884	-0.162806809	-0.255196995	-0.243288396	-0.30200557	0.015740258
YNL318C	0.11884358	0.373052096	-0.065962546	-0.072523096	0.092863857	0.100250059	0.366970078	0.201150284	0.155130669	-0.009830168
YNL319W	0.055766327	-0.258325294	0.015133168	0.119645658	0.043442996	-0.120935839	0.431408047	-0.102990535	0.413831737	0.100555851
YNL320W										
YNL321W	-0.171443668	0.034623965	-0.231368537	-0.144080648	-0.061821742	0.184534858	-0.034555047	0.034386521	0.175701127	-0.071831981
YNL322C	0.100103236	-0.136042034	0.197437172	-0.335404753	0.360667483	0.186242568	0.246554256	-0.325451794	0.207302559	0.107662349
YNL323W	0.141131542	0.240102316	0.040594741	-0.014444607	0.088517541					
YNL324W	-0.190196428	0.15595232	0.000358827	-0.456673533	-0.082691906	-0.165258812	0.297297361	-0.215299616	0.215841049	0.586844746
YNL325C	-0.133943902	0.18677629	-0.250064027	-0.112427521	-0.068171952	0.04889093	-0.022559987	-0.034276589	-0.034296	0.313813488
YNL326C	-0.101292984	0.096714586	-0.136013258	-0.165244319	-0.373228259	-0.033582983	0.056583626	0.017216446	0.126842299	-0.100207875
YNL327W	-0.19630688	-0.24581166	-0.127900068	-0.421802409	-0.227305216	-0.12112681	0.169846014	0.014319797	0.025462938	0.020844109
YNL328C	0.007927918	-0.202848307	-0.272705149	-0.253460598	0.12547774	0.036331612	0.196222686	-0.203225167	-0.069846614	-0.07834392
YNL329C	-0.003123868	-0.043413704	0.068276189	0.313335637	0.138242795	0.070839027	-0.06365098	-0.05719781	0.06986091	-0.041187459
YNL332W	0.132707619	0.216655375	0.148886611	0.14978086	0.183143704	-0.136084002	0.132172138	-0.307941604	0.235439751	-0.033418388
YNL333W	-0.221509103	-0.229841522	-0.237861419	-0.082701245	-0.03399946	0.00612898	0.168169949	-0.198683493	0.097119772	-0.169885086
YNL334C	0.09724409	0.411665136	0.329923707	0.036387001	0.309236468	-0.129708936	-0.027870058	-0.069345719	-0.050145126	0.098391355
YNL335W	0.180934667	0.539883005	0.553008632	0.267886823	0.173323833	0.083546133	-0.016092715	-0.106072759	-0.078809412	-0.257073042
YNL336W	0.216730061	0.390152102	0.391446654	0.233570463	0.232298201	0.10372627	-0.009476583	-0.047778673	-0.019595234	-0.22351993
YNL338W	-0.102634367	-0.24446059	-0.119159865	-0.138861188	-0.291350581	-0.213619759	0.095749403	-0.28280083	0.209116743	0.047854187
YNL339C	0.181968787	0.370481902	0.171613572	0.223433138	0.228728483	-0.144500754	0.018605979	-0.161823141	0.014501398	-0.019201794
YNR001C	0.025474227	0.000256828	-0.050433252	-0.191264597	0.169840459	0.37317219	-0.354388141	0.061689774	-0.119997005	-0.67924022
YNR002C	0.013759257	0.026031684	0.084232922	-0.02283984	0.124677064	-0.052353987	-0.080579941	-0.170693546	0.260775465	-0.003635867
YNR004W	-0.141584269	-0.111551203	-0.208671241	-0.134282773	0.008205866	-0.019938544	-0.024991403	-0.009117012	0.0444434	-0.004969951
YNR005C	0.078404688	0.236133446	0.239973108	0.163808511	-0.023521663	0.417007735	-0.078919789	0.288610783	-0.049961185	0.180968018
YNR006W	-0.066117741	-0.143525561	-0.040124454	-0.086106875	0.03556566	-0.039758426	0.145532813	-0.335462863	-0.019902509	-0.316722869
YNR007C	-0.073026004	0.069962406	-0.018700129	-0.09087539	0.144056127	0.130947269	-0.055370933	-0.591053437	-0.075758049	0.174640812
YNR008W	-0.105267136	-0.14344061	-0.283689702	-0.065287208	-0.118049829	-0.093103709	-0.022487915	-0.171159634	0.016530891	-0.126055978
YNR009W	-0.165079439	-0.061734182	-0.104306109	0.066028751	-0.244985242	0.124875565	0.112541331	-0.083816738	0.212788204	0.143523445
YNR012W	0.047582282	0.244396881	-0.056719707	0.059609099	0.006138064	-0.208095106	-0.228011996	0.167617235	0.014519432	0.237160294
YNR013C	-0.097998296	-0.225265075	-0.404027998	-0.071299198	-0.338036981	-0.272365525	0.113089895	-0.073598532	-0.317775832	0.229651906
YNR014W	0.023592895	-0.017670337	0.21457035	0.065683091	0.054122633	-0.032634226	-0.228678557	-0.114436503	-0.246017759	0.186509491
YNR015W	0.091668042	0.214003725	0.305291085	0.260666214	0.326112416	0.034284014	0.024979315	-0.119417084	-0.12310556	0.147863924
YNR018W	0.129148751	-0.358498029	-0.126951765	-0.070432613	0.167786293	-0.146838819	-0.313534099	-0.261249151	-0.391988759	-0.774979425
YNR019W	0.003970575	0.020178279	0.007179565	-0.036726025	-0.177635941	0.163935982	-0.447396865	-0.03765152	-0.172154794	-0.124665001
YNR020C	-0.049223709	0.034431393	0.087634696	-0.081304299	0.159345056	-0.016108853	-0.538560784	0.083157966	-0.517673806	-1.978707849
YNR021W	0.013640868	-0.037984155	0.057411287	-0.117326501	-0.320017317	0.147269985	0.228521538	0.165017327	0.332485169	0.159748317
YNR022C										
YNR024W	-0.141284455	0.062514275	-0.098056847	0.095768676	-0.083650803	0.02922056	0.182443343	0.090719761	0.16475186	-0.040731558
YNR025C	-0.253794226	-0.203888505	-0.200833425	-0.256875018	0.077298719					
YNR027W	-0.082189774	0.113587296	-0.178166647	-0.119602054	0.063281331	-0.056315212	-0.112420992	-0.316398926	-0.228586686	0.002180762
YNR028W	-0.050079313	-0.205055607	-0.098394491	-0.063671954	-0.263650007	-0.017319514	-0.08480007	-0.008197112	0.148973837	-0.187248805
YNR029C	-0.216033558	-0.211015897	-0.171222464	-0.081014456	0.049110029	0.012767834	0.209031592	0.062316302	0.199908982	0.116004724
YNR030W	0.163081232	-0.109069956	0.049360506	0.120028523	0.069064005	0.191685968	0.019862645	0.163418129	-0.261559353	0.079189852
YNR031C	0.025136647	-0.050007944	0.156200998	0.180583438	-0.023452183	-0.174217647	-0.076810651	-0.23957941	0.00234946	0.211287714
YNR032C-A	0.206635147	0.074946323	0.444883232	0.325676598	0.326415596	0.202149137	-0.187314825	0.059984388	-0.17411304	0.13287501
YNR032W	-0.261523884	-0.374450097	-0.258264354	-0.165835562	0.045713204	-0.116970968	0.368981829	-0.120271616	-0.017695666	0.036257971
YNR033W	-0.097190939	-0.036827029	-0.007245868	-0.056613766	0.206007938	-0.054777585	0.211741455	0.317681673	0.022511962	0.239408965
YNR034W	0.149120602	0.266578881	0.053828447	-0.174629108	0.106707275	-0.150816313	0.409620186	0.058336108	0.264318103	0.104768034
YNR037C	-0.013296335	-0.152180968	-0.256221405	0.020172238	0.119190263	-0.120876992	-2.804257296	0.098887078	-2.115944461	-1.546910863
YNR039C	-0.01837583	-0.109287648	-0.193933869	-0.317638658	-0.079435152	-0.004278418	-0.022689285	-0.01216358	0.035111148	-0.013721876
YNR040W	-0.208281641	-0.050707048	-0.112379254	-0.206013629	-0.132190499	0.108970409	-0.328502744	-0.463721161	-0.191618637	-0.075474646
YNR041C	0.205267176	0.328194747	-0.121238407	0.260265384	0.066214227	-0.382434292	-1.408344473	0.424652044	-0.740385679	-1.412141722
YNR042W										
YNR044W	0.074921173	0.086089819	0.054364811	0.057474301	0.015797	-0.038799864	-0.165898847	-0.13935398	-0.2501915	0.070249728
YNR045W	0.095244131	-0.021626937	-0.14475414	0.172274264	0.137114371	-0.076849788	-1.599704674	-0.076780412	-0.810645896	-2.31945915
YNR047W										
YNR048W	-0.172283314	-0.0819105	-0.175165182	-0.115051626	-0.191807259	0.105673351	0.05798981	0.140383183	0.068212493	0.182027293
YNR049C	-0.061870858	-0.185863488	0.052856943	-0.12652736	-0.002833249	0.1384774	-0.01332792	0.170689406	-0.065798731	0.087036488
YNR050C	0.146814491	0.292133493	-3.550086559	0.217154664	0.325661961	-0.016176195	0.152793524	-0.124181238	0.241180102	0.466339806
YNR051C	0.080759591	0.10060514	0.080942512	0.015425081	0.184499616	0.183165996	-0.473117869	0.112758824	-0.317430047	0.210226775
YNR052C	-0.430873647	-0.198734786	-0.01816441	-0.316050311	-0.38076147					
YNR055C	0.034666196	0.076642753	0.287108885	0.177189312	-0.064704506	-0.341892763	0.046829002	-0.103412395	-0.242344372	0.068807144
YNR056C	0.311448141	0.038586887	-0.240264124	-0.091579958	-0.087896037	0.328589448	0.10435883	0.233710601	0.003688738	0.089076636
YNR057C	0.19123694	0.094329002	0.154703332	0.028282664	0.205876457	-0.049542976	-0.12448149	-0.103669576	-0.244443808	0.073070142
YNR058W	-0.322776118	-0.420731363	-0.156539204	-0.351087204	-0.519987533	0.007263384	-0.185364946	-0.246910402	-0.099464029	0.093120004
YNR059W	0.144527554	-0.156110526	0.025788168	-0.223038214	-0.033763995	-0.081493017	-0.183826879	-0.383942693	0.105165819	-0.219529694
YNR060W	-0.184401528	0.128966338	-0.144846153	-0.053257195	-0.103790632	0.325652583	-0.00015523	0.116581693	0.016773001	0.067257061
YNR061C	-0.008453608	0.001382853	0.123280826	-0.096230826	0.066996497	-0.028194699	0.219981927	-0.02584934	0.147179993	-0.175065154
YNR062C	0.065602933	0.090960962	-0.375911506	-0.211751399	-0.294134984	0.241516408	-0.087011019	-0.265820524	-0.067111563	0.11268244
YNR063W	-0.135797248	-0.116485955	-0.076551086	-0.131312332	-0.01902399	-0.023953424	-0.011099695	-0.256955963	0.120487335	0.027240366
YNR064C	0.221161759	0.21024115	0.01619334	0.278396822	0.114805697	0.032047127	-0.28936992	-0.150926738	0.06423502	0.269537474
