orf	hom | growth (pooled culture, microarray) | standard | SC - Ade | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | standard | SC - Arg | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | standard | SC - Lys | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | standard | SC - Met | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | standard | SC - Trp | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | 16001701 | YPD + DMSO [2%] | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | CCCP [32 uM] | YPD + DMSO [2%] | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | cisplatin [200 uM] | YPD | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | FCCP [6 uM] | YPD + DMSO [2%] | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | standard | YPG [3%] | Acton E~Giaever G, 2017
YDR239C	1.345430873172971	0.24984039370527025	0.9166348969192405	1.4613850311563554	0.18773762747285522	0.6272340785269852	0.3648543971765786	0.3641933216640356	0.9405214801387604	0.15476216087406378
YDR241W	-0.5607955023940812	-0.37655690588598856	-2.588322536821575e-05	0.4074116529089579	-1.335989372994761	0.215484543106218	0.012862925785873279	-0.006884801755715263	0.41299098630402814	0.11964356181772108
YDR242W	0.6435729752753333	1.227113638506602	0.8872692893587836	0.179399586075846	1.007282511492744	-0.24106275911523523	-0.4099086599926254	-0.39348017010793335	0.10961078448690649	-0.17190357879385584
YDR244W						1.2512884285143655	-0.9859923053697989	0.7365591240324417	-0.698105287550179	0.37232137555308514
YDR246W-A										
YDR247W	1.1540566079637704	-0.32162573310315773	0.8676149266434088	1.886776905439072	0.5203426391076467	0.7475807836492604	0.0618251402756833	0.9518071898718827	-0.04115752332937414	0.08427977544471049
YDR248C	-0.6580993503696506	-0.44940740099665766	0.12898283087224788	0.556294604237519	0.513773917675499	-0.30749883265696815	-0.5097399262405042	0.33043473404353574	-0.7041937002711365	-0.886204357292569
YDR249C	0.3005369339069724	0.04636168393494679	-0.47793389957635485	0.3042529145184668	-0.7587800137261671	-0.1772176174552761	0.10264903144977934	0.5398748653151191	-0.46546552111755995	-0.06374218096237869
YDR250C	-0.3725839017707197	-0.6766245097374025	0.1077936385918027	0.32332873171543647	-0.21452509689194219	0.08874333021804912	-0.061113838913692826	-0.05767956939691612	-0.061007164703878146	-0.02689808905020508
YDR251W	1.1809974255526348	1.0910702588369958	1.7714575456769326	1.4636599438603053	0.5273701274538195	-0.2120758721547053	0.06892909292071658	0.05073375153628646	0.5357317712523753	0.017926999733485334
YDR252W	-1.1131612287958565	-1.315678554015741	-0.24014453271441819	-0.7352016073867916	-0.33710290686381966	0.23658660562239556	0.008211998742928927	0.03182976817149638	-0.367895328639339	-0.3257317819318051
YDR253C	0.8043894125432844	-1.4890360914702994	1.0275497704370826	-0.012136249302730816	1.2612710243059244	0.8857916985769538	-0.019069443171319096	-1.7493497669192308	-1.1552666765884414	-0.139072793382844
YDR254W	0.30966627775889344	-0.1031795248466241	-0.1377395194436499	0.5909110145050674	0.5602799230884257	-0.07547939550455382	0.3645222717746862	-0.1299681354241863	0.1623122201857391	0.4911024324710295
YDR255C	-0.5285423281472986	0.2050715187012044	-0.34448138684540447	-1.6255090296453107	-1.7152525542028492	0.6018570298002811	-1.4928025583396256	0.6120536242991753	-0.6258290686090514	0.523301140196502
YDR256C	0.8752657724287637	-0.04404098072414167	-0.1520882713304331	-0.10957480764751341	0.3641654523243493	-0.2549530109805225	-0.16174196269423954	-0.9216939231095207	-0.8759268918305221	0.03492547070327319
YDR257C	0.7427659624158427	0.47496824330325443	0.6459314701957325	0.8412827953508827	0.9216611448513808	0.9039399187850575	-0.09172466515323661	0.795534082563675	-0.4259871995696162	0.6496295658586202
YDR258C	1.0719778421409325	0.008294179754194388	1.0509497143671775	1.551311199477734	1.4141331809010085	0.06973600451385868	-0.8593852235066535	0.5659147755530424	-1.2083004652435787	-0.06536545107807727
YDR259C	-0.42734834674673067	0.03887754173627709	0.6091282377056352	1.0942916322098089	0.9771144050164081	1.1493078393669567	-0.7379506930736084	1.1994471341621453	-0.4627583554188306	0.04532001150899234
YDR260C	0.2363140460148655	0.12141210381292922	-0.6380245508739737	-0.47075967354632775	0.2537267471188881	-0.027934980034510056	-0.21240656349950393	-0.917632346645649	-0.6579196405876457	0.11060325020211675
YDR261C						0.8844650579472045	-0.6337790484493957	0.9013983722961086	0.42329791888954915	0.2037538141849621
YDR262W	1.1719054551953807	0.5542894754460029	1.2091469414994729	1.4219381558454454	1.4093218179232512	0.32240515650630835	0.531942413684603	0.15616359871625507	-0.005720179784074671	-0.9361976511057694
YDR263C	0.8912080912048582	-0.5577459115705438	-0.13161751312825126	-0.15563565410204222	0.4848009319594095	0.11508836911185727	0.3194790896932305	0.3649598268851978	0.5283272690798676	0.2571360605824089
YDR264C	0.5515211480059112	0.18948143853727925	0.08641408860200027	1.03941564093852	-1.2901570737121153					
YDR265W	-0.6559508335911929	-0.7423062697950649	-0.13476577407265808	-0.3256096962510536	-0.0926305329345924	-0.08351707843829592	0.02116521359479797	-0.8025660338788165	-0.10538648985298578	0.5708797709021626
YDR266C	0.8925045243200763	0.631646170985939	1.3756004344819268	1.030690785741936	1.2168334299246923	1.2364561310348139	0.1396420706274417	1.5686028187263672	0.5821239594639268	-0.09834571730512173
YDR268W	-0.2916573954996446	0.7453169796334338	-0.09887138766391532	1.7894350289806615	1.0762410324172758	-0.9907406889197592	-4.644562023878956	1.1334210672271554	-3.9468169552887398	-2.4672042900423543
YDR269C	0.7701089621120488	0.912974844467963	0.871720642073552	0.6368992708953225	0.8874989573160623	0.18790126744777094	-0.5779546962756286	0.5657406653510718	-0.7385481714900654	-0.6257962513305629
YDR270W	-0.45502646098844446	-0.5784081220991112	0.022212931032319624	0.1777598466929237	-0.7902583598106562	-0.17981498050798686	-0.373826885361834	-0.3885579339446865	-0.3354830187255061	-0.5692810313435293
YDR271C	-0.4020063792232806	-0.881125981685533	0.056282741608513015	-1.5201309347303296	-1.5654339390322807	1.832600710755787	-0.16963159966714642	0.6286369982506498	-0.793421203571274	-0.2527768726242369
YDR272W	-0.8018099955763354	0.3137749955096846	-1.3602724498193826	0.031811706966788235	0.20469435256045918	-0.2910928001655055	0.7511604153027154	0.49589485196053273	0.5807261134609513	-0.17295371926177014
YDR273W	1.3079021344349089	1.0043613881572075	-0.17556195778560557	0.7703980481806929	0.9751506037498999	-1.1431774583978307	0.06660466657017716	-0.5264717779476734	-0.7396248265254853	-0.17285828273715922
YDR274C	-0.5810431239076627	-0.7355178846034094	-0.1745648805084562	0.42571360922915086	0.09171300114312667	1.0826254409848834	0.09546012028527232	0.05783227267389101	0.13243069401003438	0.8739963290736094
YDR275W	-0.010337757767891424	-0.11117554419196453	-0.1414287903000148	-0.7844876120226691	-0.3967241378577815	-0.26230768157385004	-0.2794431153103052	0.4606098673860004	-0.8442688393573533	-0.07833570550717628
YDR276C										
YDR277C	0.29305494309810254	-0.47934682552781593	0.39381539470299687	0.5072255080695626	0.0563464111804269	0.2095075062817698	0.3252289863504163	0.24783238096551463	0.5140627257117826	0.060883523094399525
YDR278C	-0.4902161758557566	-0.007193716400335029	0.27992914922596135	-1.3106571465722534	0.7700423920791925	-0.11502529771957071	0.462286519001487	-0.681915773630976	0.012052562080343235	-0.7765473192837453
YDR279W	0.8352388565284714	-0.13483421597991038	1.6078289324032236	1.5555784383902098	1.4076592605210267	0.5974085338959118	-0.03814015669798736	0.9149338613602735	0.8998164557524422	-0.7220130900990135
YDR281C	0.15129690291193168	-0.189977919363459	0.26736653708621383	-2.301978961797674	0.49186931057695427	0.4051691980184383	-0.28912742195140057	0.9503240794520057	-0.21243661901995578	-0.7818371951444513
YDR282C	-0.45446285082777393	0.603788041438722	-0.064864437597266	0.8303111862492283	0.06225058434670371	0.040301596003753	-0.17075014327241414	0.298099033608712	-0.2535549723169086	0.3381717106308571
YDR283C						0.24069999904385814	-0.14385894413109787	1.3412677218777456	-0.062349709250653314	-0.36997931591523914
YDR284C	0.9051434676399127	1.5100785128186347	-0.5564844489232545	0.8234840954916179	0.5287404998139903	0.8169607834030241	-0.13672062463329748	-0.6749702380954219	-0.49855776683310776	0.2728797713467658
YDR285W	0.15205684608274	-0.2834501933766811	0.07341995374293137	-0.06341445248418608	-0.2470096160181763	1.2043448218280164	-0.06626124367212735	0.9747397786656201	-0.18797743360768243	-0.24590854757653097
YDR286C	-1.0352532219722088	-0.4046362849786788	-0.5175747397776849	-0.8694632938917323	-0.3905992315077309	0.46740443070414783	1.324739759256154	0.4981160816614457	1.3076609764003375	0.225826275914741
YDR287W						-1.3464302734459423	0.1915820078372563	1.5042196348333594	-0.6271948524109049	0.01966339471204535
YDR289C	0.5193846395543045	-0.9420200489569459	-0.9137158770074854	1.7050969961819442	-2.3185700510786886	1.261145412751992	0.31871019898253083	-1.2039290747861238	0.8541177923286619	-0.36563710744091077
YDR290W	1.1728872718968593	1.2710824520904687	0.776623476195785	1.2727749797860042	-0.31713081785185127	0.02281948020289965	0.753439639695518	-0.7724255950806739	0.09467092018514646	-0.5067786021508354
YDR291W	-0.19495618670053586	-0.1788200589351266	-0.5358576427734489	0.0159701804113606	0.11523022008751396	0.34650113247255154	0.8464041303253743	-2.580630974616367	0.8764048893625024	-0.5220810371033773
YDR293C	-0.032182165211135635	-0.07110665117960754	-0.41731386362313194	0.3684082650022227	0.5469692413027883	-2.536897608586175	-3.8864166029249474	2.95703025591013	-4.3292424694352	1.7009272712753651
YDR294C	-0.25833932940617055	-0.007763813220954805	0.19945676845651	-0.698601816435879	-0.4283061598811903	-0.454824915493255	0.18655048182167344	-0.35128009132529653	0.2331336837476171	-0.035804782168371636
YDR295C	-0.7197283315384017	-1.0147287260152815	-0.20112964109368933	-0.07536783981146626	-0.6402433864442054	-0.0539382763988372	0.2638464321647651	-0.9791629498659432	0.010869146649210489	-0.5897345965692041
YDR296W						-0.9877737918843561	-3.632718876896469	3.1193089620327643	-3.176268332304469	-3.9407575423072583
YDR297W	-0.7999224276820797	-0.1729717518454451	-0.3330207591111718	-0.6482106199785107	0.33005196170650314	0.3049385029993402	0.20386763464118884	0.127938804041064	-0.10635381456915707	0.3003513436910338
YDR298C	0.022123098023139977	-0.8595321629982011	-0.35394713869430167	1.7312887415570226	0.4845924552453852	-2.3611048710476124	-3.2531151249577794	1.4316805622096282	-3.1065131836150774	-2.345148092614723
YDR304C	0.045440813952891214	-0.3059808492552412	-0.47498816589395815	-0.2026553997581075	0.638402204970087	0.08447548425628078	-0.6440191017052471	-0.8508553306479629	-0.5767549329324005	-0.2588257517168434
YDR305C	0.7796009704029764	0.9054150447058333	1.0173381739305245	0.31635621462216357	0.8060608529087495	-0.34057708765268335	0.40988672426483963	-0.933376297329249	0.32135623150470255	0.35572955474282436
YDR306C	0.5263938253254795	0.46778328035262406	0.24635732465569343	0.6427932047730401	1.1798939015835987	0.03666634090290795	0.16527340043677538	-0.3970730604181552	-0.2804266865045085	-0.6716355492276529
YDR307W	0.08887209209795065	-0.6883003011624902	-0.03702283575820389	-0.5451406894061169	-0.0535218004577605	0.417805981687748	-0.38938236108958174	0.24592508564848253	0.33303564893334026	-0.20548969085418192
YDR309C	0.05231910402977121	-0.2638304861797311	-1.660813657316903	0.023609139129209065	-0.27303641523526656	-0.10796215155514288	0.07034036932065685	-0.36830412026634285	0.07568333011359636	-0.013909802677006393
YDR310C	0.16102583186190553	-0.150895138613873	-0.03482971405959286	-0.04680553938721613	-0.806956952679952	0.338490410986199	0.10443330952041535	-1.0428560750636773	-0.06141530704155803	0.5008293642920761
YDR312W	0.4699307187891673	0.3046589399763745	0.48867135678956114	0.46461987754797696	0.3653326502643354	0.39661648273046424	-0.04081144562513003	-0.2639130920621843	0.26938481350785454	-0.16976170927863848
YDR313C	-0.43502930760447384	-0.7629792068433514	-0.6338460081559825	-1.5617928442630522	-0.46070977923263656	1.0637630474893212	0.001875677883953985	1.0950619443377385	0.6586834658398916	-0.40588322123123743
YDR314C	0.3587260033582903	0.5097961556683098	0.17306839657851325	0.4396665220433622	0.12675473275610308	0.1794901368615014	-0.09472440612711767	-0.7358648666865029	0.11457026415569779	0.04835475064062488
YDR315C										
YDR316W	1.8174836723996142	0.9789850258927104	1.259437493737234	3.1459656781506298	1.7046466314906659	0.9963582197353898	-0.86577994216064	1.8893416568195516	-0.2726529399171912	-1.5587142658217956
YDR317W	0.20267469929794033	1.605019646951078	0.43209078627668923	0.8309398487598929	1.6685794312969882					
YDR318W	0.08568280858596186	-0.33232220533889834	-0.36335914750283477	-0.5827486848129506	-0.14907221283063676	0.02220064765039963	0.002449892704427307	0.05947094082216868	-0.03370078162025884	-0.003847430554348611
YDR319C	-0.5585022391491841	0.0296966640974026	-0.6533099743807615	-0.5489229276592696	0.3061968143818804	-0.2129385890006259	0.08305647078783517	-0.4511729602880444	0.02655370058005248	-0.25042080413129314
YDR320C	-0.4124126311512198	2.198971531546823	-0.24988532110701747	-1.2239038903706374	-0.46416258063016347	2.4979078396986725	-3.2099190737043672	-1.3436250552863165	-6.888244207116959	2.144067922843844
YDR321W						-0.2603083514575491	0.28546966015016717	0.5842227660067594	0.4595567804090457	-0.618391908521112
YDR322C-A										
YDR322W	-0.20406047025942564	-0.10535168983221956	-0.5531941245458402	0.03254706834587459	0.26076880881437337	-1.2147127688983894	-3.850075038355342	0.08487620684105987	-3.6962307256578213	0.5649679095505733
YDR323C	-3.319505225282527	-4.827452768989472	-1.2394324606821765	-2.1994060413205245	-2.885137370575097					
YDR326C	1.0331526618626086	1.127317153199111	1.8342550473427692	1.7919388276727162	0.985916237550806	-1.9857848463141747	1.2592111167528306	-0.5405213336495809	-0.0006038578193008879	0.3755837535598022
YDR329C	-0.1540083418909106	-0.1970840694341652	-0.02888655906007765	-0.6210897755815386	-0.11609276578309066	0.16591444620921372	-0.3903383721538374	-0.3945592638777496	-0.5290346027402014	0.795895885359595
YDR330W	0.8734668570587714	-0.2473151279432159	0.8351986821503135	0.5141863166467212	-0.058212491151101234	1.1208715101091764	-0.24063030553570575	0.9944663025858986	0.2581920956196634	-0.003556774366523673
YDR332W	-1.9520385388601211	0.6076093708973093	-0.05492243274851921	1.9931470326500609	1.1217313496647559	0.12947684433930368	-5.060305266077333	2.4980685176007422	-3.797640370156151	-8.128576788593113
YDR333C	-0.09002507488441451	-0.29764430473329584	-0.059270410697677155	0.17688568833270366	0.5265187113552229	0.2100278484745703	-0.2371854481873479	0.16721548191047342	0.6825860910202548	0.35952445554893464
YDR334W	0.6963997149209381	-0.2810156041056096	-0.27194629623914773	0.07470477973522337	0.23095608690246147					
YDR335W	-0.231915127083195	0.1437575842449774	-0.17505540112596343	-0.08509587045568708	-0.8742338930292974	0.37043051362789087	0.6112316633652357	-0.6176484086926963	0.09114280271997235	-0.17886879332804928
YDR336W	0.4429587032628027	-1.048562674787572	0.06756737232601856	0.24207686862251165	-0.532807608295103	0.41509380849199423	0.8373996946999637	1.129008910327369	0.6146651998304165	0.036740713406911006
YDR337W	-0.9906381746112627	0.4785762056715557	0.15596522273715852	0.08161359301730119	-0.012318170240580507	-0.5064795967469297	-6.062598039692214	1.6820646606709702	-6.1476562694504695	-5.505738094228541
YDR338C	1.2918693096248963	0.38499768970186965	0.8474139695177265	1.0660256602854872	2.1031079082989588	0.5929201042677329	-0.2284043732390536	0.21016513692674973	-0.31946127433523264	0.0009008095889782943
YDR340W	-0.31303442363345496	0.24378554761456903	-0.7477072125872949	-1.2776569127548862	-0.9695384862491465	0.22228173561712963	-1.014869156826151	1.5752813120166	-0.07696133247376666	0.18095995933780343
YDR344C	-0.7797615756954537	-0.20392906357101973	-0.2190217106456047	-1.1516572667838623	-0.8967470152804948	1.5049264226666503	0.14856421275552606	0.7733922355939656	0.5773434646622488	-0.43152958875656877
YDR345C	0.38580724536608174	1.290086479621304	0.9016998774151269	1.7530273023760552	0.1447246239707896	1.1110392886280207	-0.7838619384996314	0.43780128053367107	-0.3213220858789386	-0.43892899345910136
YDR346C	0.7541298806569687	0.023892562563415404	-0.02471609059594975	0.328817777993272	1.0455626570934218	0.8877392330319394	-0.23362229965444817	1.223187401479956	-0.44710903555195647	0.3287979000866895
YDR347W	-0.8239713952956941	-0.525226714304462	-0.8417625088574027	0.29842996579938735	1.1180293758289714	-1.7141534747617302	-3.5964817613068187	2.755066297167056	-3.47168330761647	-3.2160461250687913
YDR348C	0.20826030119160846	-0.5354358477177497	0.09025398578884161	0.6130269834743635	-0.3914357983537999	0.21267727103150666	-0.017598710922798202	0.1303150477375209	-0.09178735603432833	0.008373696856686435
YDR349C	0.024958837206126	-0.030556158052300757	-0.019682433202596515	-0.1789015151622934	0.47022197615208583	0.16104811657939716	0.21156221386994975	-0.720363737070404	0.22408361143473643	-1.4633534572140727
YDR350C										
YDR351W	1.152453376875537	0.7416547738346195	1.5260005501158422	1.4943230976772983	1.184027876184319	0.46259942256405157	0.09520401165690225	0.16835450969488597	-0.1906187323036093	0.04375199321384258
YDR352W	1.8589351958202454	1.1181758162275943	1.8893389684199102	1.5763098662102084	1.4291567653511916	-0.11159619187925542	-0.5404691629939398	0.8007687067499833	0.28762495987183795	-0.066805228307329
YDR354W	1.1418566431304369	0.5973365903545018	-0.2568118364596116	-0.5263428035663493	-9.47966902852763					
YDR357C						-0.10325862399439553	0.101179802751067	-0.36370382022937076	0.037594028874003	-0.007371695122003932
YDR358W	0.11754935335641145	-0.3690070039353083	0.6236004341528044	0.08495839873754048	0.18858069573058353	0.023486453093062843	0.3071378355240262	-0.23127719710282904	0.1691702494197887	-0.11889121673007336
YDR360W	0.4187664509278626	0.16447023314918466	0.005135461395867001	0.459233960135402	-0.43746428958295475	1.4525390716381643	0.5350504102447006	-0.09052764742699165	0.08478225296231458	0.11279817736910315
YDR363W	0.36373839054126067	0.17928094236511463	0.42234014744950166	-0.4600214368735323	-0.0846340689596285	0.09059972893445785	0.03450577151639656	-0.11368587378745525	0.07370897467547484	0.06692742726517531
YDR363W-A	0.09650620549917993	0.23609290163705657	-0.5924836648978858	-0.8526230281761209	0.325648797535545	-0.060596896414602835	-0.036179647076972396	-0.11671488613149916	0.009929346226398598	-0.04437466301585783
YDR364C										
YDR368W	-0.31743187528841693	-0.21630274796950746	-0.2677292166044226	-0.3170917507779053	-0.5532158260085723	0.09257220753791509	-0.3266952268533682	0.060573569355276725	-0.3759996525994268	-0.43013671863438563
YDR369C	0.6083912515621447	-1.311392190826304	-1.4427734345173249	-2.061683029298687	0.1423529563962287	-0.18992634778817025	-0.2276476481555749	-0.5286621305635989	0.42200916957641	-0.08468702155957972
YDR370C	0.3055356051185007	0.9891718425424476	0.9901548254437643	0.321772182980887	-0.08731754253950424	-0.8555951503937138	-0.19200413641693181	-0.7196278467084543	0.2298048329311319	-0.07682428400404213
YDR371W	-0.13569930612482106	-0.041097035447051615	-0.10614764386000466	-0.5979088240600711	-0.08793439845858372	0.25054068548505026	0.14087027392760954	-0.10537588499513877	0.22050927382605004	0.36086846001070877
YDR372C	1.2718258142870447	0.3643354285948633	0.3996255029074643	1.3268069913061695	1.1188090712405145	-0.019161884459035463	0.1371344140601525	-1.6710073255411333	-0.1321918780247023	-0.5548167246869724
YDR374C	0.388034789056166	0.015506754641874806	0.5247594865097854	0.3959572270962741	0.75652978451228	0.4743570266891875	0.1282541207350731	0.0071271785351624045	1.067726194783595	0.38788120564725104
YDR375C										
YDR377W	1.1148295193920308	0.47144634209425246	-0.7557417699748632	1.031601391873892	1.1584100009042728	-0.8791872248785005	-2.682044646775709	0.04818702637983151	-1.848168649575002	-3.155242412018967
YDR378C	0.2502676036946203	-0.038650412398145026	-0.345270895299534	-0.29163445946310196	0.7615595708686895	0.5341502283388594	0.10737986540305226	0.1793342422384096	0.023091326431521477	0.13548873448068707
YDR379C-A										
YDR379W	-0.019823485188603954	-0.14191357893118733	-0.7691944076609035	0.4240124274929746	-0.23416273461163006	0.5554300000485343	-0.10563165165522848	-1.2493151890205352	0.3432060210044545	-0.4784483759697484
YDR380W	-0.5893710312476496	0.48629393077351857	-1.0721867639495148	-0.39895064663054225	0.9325839338310745	0.5521006213315603	0.40012657188895673	0.6554275027752207	1.3447358724742935	0.2938969876074425
YDR383C	-0.27861562555660935	-1.0211815621706009	-1.0909112960553629	-0.7399409712383775	-1.0369566183002294	0.6120301528116413	0.3329569081883578	-1.6580534609580848	0.667951508897358	0.24479190755140096
YDR384C	0.3185711363165402	-0.41839925793987853	-0.6292181847895438	0.6305403520848163	0.724614814515391	-0.13760873923562264	-0.6505070006709146	-0.37580099320601945	0.09833768708653208	0.004565650672517359
YDR385W	-0.504852966681761	0.07119486099902639	-0.5389360703416228	-0.3873078769346166	0.09036087023014151	0.040540280393151024	0.02018580403385218	0.023834126383029904	0.06539194900119573	0.050499518716612846
YDR386W	-0.4866013349521713	-0.7121472297910785	-0.6494672112603922	-1.199235191324965	-0.06179789941570981	2.5678538814359797	0.6011779289674737	-6.573324255917002	0.6171708752781674	0.21995571107756864
YDR387C	2.053164978002948	0.3577434433725307	1.9532850307587444	1.737921237506316	0.6683121438559079	0.33536780815666656	-0.0026193155310269994	-0.1760012184890471	-0.117950876255641	-0.08945756417684617
YDR388W	-0.7349090811102185	-1.6313187534537794	-0.17290698643913746	-1.0515413793251753	-0.7681909485918549					
YDR389W	1.000965110282634	1.7761055082866146	1.3839584700582535	0.5728246763451399	1.9844357913150392	0.49975934936800104	0.5264352707127126	-2.4002167030557566	-0.0637403154904266	-0.6307481982015788
YDR391C	1.9417807543745687	0.7173042434701123	1.1242963217804334	2.1230889241423507	1.490066096488902	0.42980183046409814	0.10125565842996695	-0.0958933073754917	0.21246323903005981	0.3204687323168493
YDR392W	0.702366541625288	0.10086084292630287	0.07459236487762884	1.3186984609081767	0.377130183313188	0.7098388798493341	0.5201300888475904	0.962653056157351	-0.8557624691801057	0.058888201473859245
YDR393W	-0.47662867369517137	-0.6773303513070253	-1.1689657480426539	-0.49690149358984426	0.26842100217237436	1.1751430568040098	-0.18969636645481397	0.8917259046528639	-0.49809954534373935	-1.1998449465883274
YDR395W	-0.44809579241374115	-0.20076377926352595	0.1414553309261316	1.2620634018724455	0.6728328640198398	1.3948105122185304	1.0305614307161537	1.5167784370053055	1.4635889952861423	-0.4424890077610368
YDR399W	-0.25070065384367834	0.027789059363669044	-0.3091091781791864	-0.13030422477607653	0.7712418530092464	1.1437012764655685	0.35997197318367813	0.3155294430880541	0.21830010158841964	-0.03494975091893412
YDR400W	0.009850985326510645	-0.4277709563571883	-0.406134508455758	0.38164516649279523	0.21505350310660912	0.2946300725488482	-0.30012004365170974	0.8694391509487261	0.41679453910348896	-0.31248880508588106
YDR401W	0.3338354875988124	-0.418342007037569	0.7020950958568489	-0.9193840159095361	0.4215482557733385	1.6030990440448292	0.14359764764919855	0.3367273582498313	0.5564702378604917	-0.14666132856207756
YDR402C	-0.8634401899514058	-0.991385441919753	-0.8330223811283934	-0.9183226671919997	0.5257410003244963	1.3156474702027336	-0.03210221291193455	0.02855892581912972	0.05701932777251469	0.6048735786655282
YDR403W	-0.3997702756886107	-0.7918287827333303	-1.2082040040848585	-1.4368520028693808	-0.8781537242884211	0.21641529844261528	0.02433143889999479	0.01752566836744775	0.27999030799090635	0.05673388851824644
YDR405W	-1.4950562390810358	-0.49538838829158527	-0.4743795990644692	1.1475707697300175	0.07598062133324976	-0.08252811825655551	-2.7844768612766178	2.2667374007319583	-2.0829158605019398	-3.49568536936145
YDR406W	0.3685272823726131	0.6775715492325004	-0.982395565687734	-0.6572487874065364	-0.8833933067421786	1.8730186412727647	0.34986452665670986	0.8983193056791615	0.3982744249946187	0.0033345133692177804
YDR409W	-0.46892663337763185	0.03361688218555168	-0.2458038400728358	0.1909207659323106	0.5205962118484635					
YDR410C										
YDR411C	0.37377897450204883	-0.22092804506004513	-0.3478450659355109	0.4708748468028404	-0.5419495658237954	1.2257618852953773	-0.1555612671957408	0.44034682567413924	-0.4418132504669194	0.19410015140259898
YDR414C	-0.4921496813017869	-0.3241477141355393	-0.11482050553077199	0.20740424562319784	-0.11898885108799714	0.43299825983795054	-0.3967079202702881	-0.9566245134056192	-2.023455160341704	0.9539036118739215
YDR415C	0.8076771426930512	1.5999782877305995	0.5102742712008393	1.562983445636541	1.6549596707032008	0.057116244208986464	0.000988885797922116	-1.1723528534642012	-0.32968014237519394	0.02715696459754689
YDR417C	-1.746415211769476	-0.10018110659072085	-0.3051729522739438	0.5076558917839741	-0.3529884129580991					
YDR418W	-1.1618304030609925	-0.06934064273120558	0.000324660389764735	0.40707641456614807	0.426430232288068	-0.1973683943586037	-0.01858287376951445	-0.1492788695283661	0.033709791469832225	-0.0002808779239686881
YDR419W	1.642963859130027	-0.5199129084862851	0.8100467918912005	1.2972492937553461	0.03379350227071823	0.13870860333058418	-0.2880459798298349	-0.7043572868174057	-0.2151382628188091	-0.175699169265992
YDR420W	-1.2310153806240856	-0.5679357784892182	-1.1017856173910265	-1.138448989150052	0.4469053494567672	0.4580413274141163	0.18632435270363973	0.5059116953151079	-0.25272617609937065	-0.12932311976323632
YDR421W	-0.10812602049162691	0.17338729365018576	0.09669672458131004	0.8451252813968446	0.40116377634803335	-0.015844917352297042	-0.4321441986934518	-0.03747772655338876	0.7041957974386849	-0.02192689288865251
YDR422C	-0.32555850411750636	0.18188592261591072	-0.5152064781277184	-0.01120770652654061	0.8107687238830638	-0.48465104277742194	0.6921404907589696	-0.05359101452832708	0.8062924470898897	0.04260821769769809
YDR423C	0.5822308415756816	1.6829975040817877	0.4385370115025021	0.45810815986654485	1.8823153345894712	-0.9271813221119476	0.9515017786599914	0.2561147550699837	0.6427598073226782	0.33970768031758786
YDR424C	1.0134352746983535	0.10203497470011777	-0.6212865915902903	-0.7181741877889919	0.22983974712179953	1.092143150723585	-0.274129645862102	0.028152047823114017	0.38324672702812995	0.20475931534441236
YDR425W	-0.12819093229103018	-0.554487243902042	-0.8845401579033995	-0.9320480618354092	-0.26329181080307446	0.5445936089412089	-0.15139400985139884	-0.5898618626999668	0.3316111994117481	0.07037763740934895
YDR426C	-0.42153848282245115	0.3182186187379494	0.04607158720807404	-0.11758106634575571	-0.33308669695209475	0.33547955662260537	-0.1362354633178215	-0.555178358496472	-0.4078496714892931	-0.010317045191971182
YDR428C	0.14484154161295654	-0.02241088562409255	-0.5692701191126935	0.8146684992951482	0.3856313945341463	0.202149031953153	-0.0038834787307829555	-0.12454660596059992	-0.033956756998785136	0.006094129751736001
YDR430C	0.127926092355627	0.19858601276493423	-0.22400989703677365	1.1663593726496881	0.3592072840755928	0.15161376471014779	-0.14778881761088936	0.026047967487110565	0.034561260734696085	-0.321541277894219
YDR431W	-0.23855003870489214	0.024250654020953277	0.48163636255653225	-0.6237997134599481	-0.6720814749490295	-0.3300429450892133	-0.6619991728174734	-0.7409856308988714	-1.546732601784435	-0.2097553267650196
YDR432W	1.169353597866047	1.2319948586078784	1.7789515430149099	-0.6991187100353188	0.16885738298815342	0.04186365047015885	0.007557453392934935	0.12768079701619053	0.2022433265291962	0.051216444957953244
YDR433W	0.08950733198171822	1.2756107903134253	1.170895896787334	-0.7775291971257909	-0.6036608804007232	0.3414384047764293	-0.008015494140458598	0.3386890461338356	-0.04579292876880304	0.05244843145856581
YDR435C	-0.8926773248635749	-1.2336788239157714	-1.603201680374529	0.029825426510741743	-0.34915681059506826	0.548457890681592	-0.5125771664945332	-1.2074083095042598	-0.33263618111831333	-0.42988865730022213
YDR436W	0.28655472265297005	0.29195861612811447	0.1139237734547986	0.25558289728624556	0.30358154549167543	0.6846186857327644	0.5625926205984317	0.15499814011624327	0.671152781563197	0.0423231009270275
