orf	hap alpha | growth (culture turbidity) | DiKU+Trp (DiKU+Trp [unknown]) | Cai H~Becker JM, 2006	hap alpha | growth (culture turbidity) | DiKU-Trp (DiKU-Trp [unknown]) | Cai H~Becker JM, 2006	hap alpha | growth (culture turbidity) | HLKU [unknown] | Cai H~Becker JM, 2006
YHL029C	0.872	-8.632	1.3219999999999998
YHL030W	0.33899999999999997	-5.615	0.064
YHL031C	0.085	0.309	0.508
YHL032C	2.319	8.986	0.934
YHL033C	0.574	0.511	0.8959999999999999
YHL034C	1.5119999999999998	0.963	0.9940000000000001
YHL035C	1.3019999999999998	0.643	0.973
YHL036W	1.339	1.5530000000000002	0.937
YHL037C	1.5330000000000001	0.871	0.9159999999999999
YHL038C	1.031	0.8959999999999999	0.6920000000000001
YHL039W	1.168	0.85	1.124
YHL040C	1.6230000000000002	0.563	0.958
YHL041W	2.302	-4.172	1.329
YHL042W	2.2359999999999998	-6.855	1.328
YHL043W	1.3090000000000002	0.561	0.898
YHL044W	0.9840000000000001	0.594	0.91
YHL045W	1.165	0.64	0.986
YHL046C	1.047	1.318	1.0390000000000001
YHL047C	1.124	0.838	1.021
YHR001W-A	0.516	4.135	0.358
YHR003C	1.115	1.411	1.12
YHR004C	0.716	0.564	1.063
YHR005C	0.9009999999999999	1.328	1.219
YHR006W	0.26899999999999996	0.975	1.071
YHR008C	1.348	0.93	1.16
YHR009C	1.318	1.052	0.945
YHR011W	0.755	0.32899999999999996	0.8370000000000001
YHR012W	0.45	1.09	1.026
YHR013C	0.415	0.397	0.9079999999999999
YHR014W	0.992	1.46	0.976
YHR015W	0.971	1.194	1.0
YHR016C	1.036	0.64	1.462
YHR017W	1.177	1.635	1.5030000000000001
YHR018C	0.047	0.307	0.024
YHR021C	0.6509999999999999	0.37799999999999995	0.742
YHR021W-A	1.082	1.973	0.982
YHR022C	1.1159999999999999	1.07	0.922
YHR025W	0.083	0.574	0.023
YHR026W	0.873	0.927	0.433
YHR028C	0.9570000000000001	3.407	1.004
YHR029C	0.387	0.545	1.178
YHR030C	0.7809999999999999	0.6609999999999999	0.9209999999999999
YHR031C	1.483	4.065	1.104
YHR032W	0.92	0.637	1.188
YHR033W	1.148	0.78	0.8640000000000001
YHR035W	0.972	2.029	0.9790000000000001
YHR037W	1.01	1.548	0.965
YHR038W	1.015	0.5820000000000001	0.971
YHR039C	1.187	0.6	1.093
YHR039C-A	0.19699999999999998	0.121	0.45899999999999996
YHR041C	0.812	2.322	0.925
YHR043C	1.178	0.674	1.0070000000000001
YHR044C	1.14	0.38799999999999996	1.082
YHR045W	0.922	0.361	0.9690000000000001
YHR046C	1.242	0.677	1.067
YHR047C	1.6340000000000001	3.5210000000000004	1.137
YHR048W	1.037	0.759	1.052
YHR049C-A	0.9940000000000001	2.481	0.9790000000000001
YHR049W	1.0490000000000002	0.736	1.115
YHR050W	0.698	0.23600000000000002	0.998
YHR051W	0.71	0.6890000000000001	0.759
YHR057C	1.042	0.8	0.981
YHR059W	1.141	2.748	1.178
YHR060W	0.415	0.16399999999999998	0.698
YHR061C	1.155	0.574	0.929
YHR064C	1.224	1.834	0.8690000000000001
YHR066W	0.878	0.478	0.914
YHR067W	0.37799999999999995	1.921	0.75
YHR073W	1.3090000000000002	0.9129999999999999	0.9670000000000001
YHR075C	1.16	0.586	1.026
YHR076W	1.127	1.18	0.983
YHR077C	0.522	0.239	0.925
YHR078W	0.7190000000000001	0.474	0.946
YHR079C	0.998	0.552	0.985
YHR079C-A	0.894	0.544	1.005
YHR080C	0.705	0.385	0.956
YHR081W	0.251	0.222	1.037
YHR082C	0.818	0.738	0.92
YHR086W	1.042	0.8540000000000001	0.9620000000000001
YHR087W	1.141	1.095	1.0390000000000001
YHR091C	0.86	0.501	0.81
YHR092C	0.8959999999999999	1.1520000000000001	1.089
YHR093W	1.058	0.43799999999999994	1.024
YHR094C	0.938	0.376	1.001
YHR095W	0.968	1.01	1.099
YHR097C	1.048	0.8140000000000001	1.1059999999999999
YHR100C	0.25	0.358	0.9209999999999999
YHR103W	1.032	0.55	0.925
YHR104W	1.048	0.561	1.045
YHR105W	1.046	0.848	1.087
YHR106W	0.953	0.873	1.13
YHR108W	0.8170000000000001	0.552	0.987
YHR109W	1.3530000000000002	4.7139999999999995	1.0659999999999998
YHR110W	1.176	0.669	0.9229999999999999
YHR111W	1.455	1.27	0.997
YHR112C	1.425	3.135	1.117
YHR113W	0.9470000000000001	1.2309999999999999	0.985
YHR114W	1.133	1.331	0.982
YHR115C	1.093	1.4040000000000001	0.81
YHR116W	1.055	1.317	0.993
YHR117W	1.446	1.6640000000000001	1.1320000000000001
YHR120W	0.275	-0.069	0.736
YHR121W	1.294	1.0170000000000001	0.9590000000000001
YHR123W	1.1159999999999999	0.6759999999999999	1.026
YHR124W	1.261	0.773	0.985
YHR125W	1.198	0.7859999999999999	1.0759999999999998
YHR126C	1.23	1.777	1.002
YHR127W	1.334	1.892	1.053
YHR129C	0.639	0.28300000000000003	0.912
YHR130C	0.623	1.024	1.088
YHR131C	1.389	2.8569999999999998	1.349
YHR132C	0.4	0.201	0.94
YHR132W-A	0.863	0.746	1.031
YHR133C	0.991	0.546	1.023
YHR134W	1.035	0.889	1.0270000000000001
YHR135C	1.083	0.42100000000000004	0.993
YHR136C	1.112	1.845	1.0270000000000001
YHR137W	1.2890000000000001	0.986	0.987
YHR138C	1.133	0.5710000000000001	1.091
YHR139C	1.069	0.535	1.133
YHR139C-A	1.079	0.52	1.189
YHR140W	1.153	0.804	1.1159999999999999
YHR142W	0.983	0.268	1.189
YHR143W	0.9470000000000001	1.08	1.139
YHR146W	0.807	0.013000000000000001	1.12
YHR147C	0.86	0.077	0.97
YHR150W	1.6269999999999998	-9.271	1.092
YHR151C	0.9790000000000001	0.32	1.087
YHR152W	1.217	1.261	1.101
YHR153C	1.235	2.086	1.099
YHR154W	0.84	0.9109999999999999	1.073
YHR155W	1.0959999999999999	1.193	0.976
YHR156C	1.16	1.413	1.126
YHR157W	1.138	1.115	0.86
YHR158C	0.9990000000000001	0.45399999999999996	1.078
YHR159W	1.3230000000000002	1.236	1.011
YHR160C	1.124	0.511	1.104
YHR161C	0.758	0.373	1.09
YHR162W	1.115	0.278	1.215
YHR163W	1.0959999999999999	0.71	1.028
YHR167W	1.165	0.8109999999999999	1.136
YHR168W	0.8340000000000001	0.601	0.9570000000000001
YHR171W	0.7879999999999999	0.065	0.977
YHR176W	1.212	-7.622999999999999	1.136
YHR177W	0.163	-11.854000000000001	0.043
YHR178W	0.11199999999999999	0.311	0.986
YHR179W	1.297	1.486	0.897
YHR180W	1.246	3.47	1.439
YHR181W	0.987	0.23800000000000002	1.236
YHR182W	1.285	0.713	0.872
YHR183W	0.17600000000000002	0.5760000000000001	0.78
YHR184W	1.329	1.383	0.9620000000000001
YHR185C	1.335	3.761	1.5
YHR189W	0.91	1.298	0.809
YHR191C	0.392	1.2009999999999998	1.093
YHR193C	0.7120000000000001	1.705	1.619
YHR194W	1.651	9.033	0.607
YHR195W	1.308	1.139	0.98
YHR198C	1.2329999999999999	1.045	0.96
YHR199C	1.158	1.9609999999999999	0.99
YHR200W	1.496	1.578	0.815
YHR202W	0.975	1.04	0.986
YHR203C	1.078	1.925	1.031
YHR204W	1.163	1.2819999999999998	1.03
YHR206W	0.617	0.743	0.96
YHR207C	1.273	3.353	0.99
YHR209W	1.317	1.585	1.0170000000000001
YHR210C	1.079	0.5820000000000001	1.013
YIL001W	1.482	1.429	0.871
YIL002C	1.9980000000000002	2.863	0.983
YIL005W	1.7530000000000001	1.099	0.946
YIL006W	0.6809999999999999	1.33	1.185
YIL007C	1.146	2.504	1.088
YIL008W	1.319	0.6970000000000001	0.9259999999999999
YIL009C-A	0.23	0.179	0.917
YIL009W	0.764	0.667	1.063
YIL010W	0.444	0.7659999999999999	1.042
YIL011W	0.725	0.685	1.085
YIL012W	0.883	0.363	1.002
YIL013C	0.966	0.594	1.083
YIL014C-A	1.075	0.878	1.122
YIL014W	0.858	0.396	1.088
YIL015W	1.002	0.377	1.07
YIL016W	1.119	1.374	1.055
YIL017C	1.057	1.124	0.991
YIL018W	0.28600000000000003	0.5579999999999999	1.153
YIL020C	1.296	2.131	1.193
YIL023C	1.367	1.8969999999999998	1.141
YIL024C	1.148	1.5919999999999999	1.188
YIL025C	1.301	1.208	1.266
YIL027C	1.3980000000000001	2.225	1.11
YIL028W	0.946	0.447	1.001
YIL029C	0.6940000000000001	0.265	0.794
YIL030C	1.2009999999999998	1.222	1.192
YIL032C	0.872	0.535	0.8320000000000001
YIL034C	0.9179999999999999	1.089	0.9059999999999999
YIL035C	1.042	1.088	0.946
YIL036W	0.752	1.01	0.792
YIL037C	1.128	1.483	0.909
YIL038C	0.34600000000000003	1.192	0.87
YIL039W	1.03	1.205	0.114
YIL040W	1.0659999999999998	1.331	0.976
YIL041W	1.43	1.6969999999999998	0.883
YIL042C	0.631	0.018000000000000002	1.102
YIL043C	1.334	0.877	0.8370000000000001
YIL044C	0.973	1.341	0.9590000000000001
YIL045W	1.123	1.3459999999999999	0.968
YIL047C	1.167	0.49200000000000005	0.953
YIL049W	0.687	0.873	0.912
YIL050W	0.775	0.535	1.085
YIL052C	1.7	5.965	1.114
YIL053W	0.655	0.922	0.847
YIL054W	0.951	0.24100000000000002	0.888
YIL055C	1.219	0.456	1.026
YIL056W	0.7859999999999999	0.77	0.934
YIL057C	1.265	1.501	0.998
YIL058W	0.9129999999999999	0.201	1.1179999999999999
YIL059C	0.5479999999999999	1.107	1.068
YIL060W	0.675	1.5119999999999998	1.023
YIL064W	1.253	1.348	0.917
YIL065C	1.245	1.4880000000000002	0.8859999999999999
YIL066C	0.685	0.721	0.9990000000000001
YIL067C	0.706	1.0290000000000001	1.114
YIL069C	0.159	1.334	0.13
YIL070C	1.212	1.065	0.865
YIL071C	1.795	0.736	1.153
YIL072W	1.181	1.482	1.033
YIL073C	1.179	1.199	1.016
YIL074C	1.455	1.6740000000000002	1.075
YIL076W	1.3880000000000001	1.807	0.92
YIL077C	1.212	1.6980000000000002	0.848
YIL079C	0.8809999999999999	0.9570000000000001	0.982
YIL084C	0.6409999999999999	0.18899999999999997	1.087
YIL085C	0.831	0.48	1.0270000000000001
YIL086C	0.674	0.10400000000000001	1.0490000000000002
YIL087C	0.745	0.293	0.95
YIL088C	0.769	0.217	1.065
YIL089W	1.365	1.285	0.875
YIL090W	1.1159999999999999	1.432	1.104
YIL092W	1.3459999999999999	0.862	1.054
YIL093C	0.743	0.998	0.825
YIL094C	0.8540000000000001	-0.18899999999999997	1.032
YIL095W	0.992	1.065	1.048
YIL096C	1.0490000000000002	1.3969999999999998	1.046
YIL097W	0.8190000000000001	0.22899999999999998	1.0290000000000001
YIL098C	1.328	0.701	0.8290000000000001
YIL099W	1.061	0.67	0.953
YIL100W	1.315	0.998	0.955
YIL101C	1.1440000000000001	0.9179999999999999	1.026
YIL102C	0.973	0.667	1.084
YIL103W	0.9740000000000001	0.718	1.078
YIL105C	1.5019999999999998	2.375	1.1079999999999999
YIL107C	1.578	2.8	1.011
YIL108W	1.459	2.6319999999999997	1.099
YIL110W	0.955	0.6829999999999999	0.787
YIL111W	0.9	2.718	1.0
YIL112W	1.008	1.5390000000000001	0.855
YIL113W	0.9009999999999999	0.563	1.04
YIL114C	0.879	0.59	1.083
YIL116W	0.68	0.332	0.955
YIL117C	0.648	0.425	0.941
YIL119C	0.763	0.342	1.018
YIL120W	0.909	0.8420000000000001	1.111
YIL121W	0.8540000000000001	0.442	0.966
YIL122W	1.161	0.446	0.828
YIL123W	1.208	1.739	1.052
YIL124W	0.98	1.161	0.8370000000000001
YIL125W	0.551	0.213	0.644
YIL128W	0.33299999999999996	0.506	0.511
YIL130W	0.966	0.506	1.056
YIL131C	1.053	0.41600000000000004	1.0759999999999998
YIL132C	1.235	1.943	0.997
YIL133C	1.084	0.509	1.2890000000000001
YIL134W	0.93	0.775	1.006
YIL135C	0.5529999999999999	0.718	0.955
YIL136W	0.9	0.419	1.083
YIL137C	1.077	1.028	0.982
YIL138C	0.993	1.3119999999999998	1.2209999999999999
YIL139C	1.04	0.9590000000000001	0.872
YIL140W	1.03	1.3840000000000001	1.2
YIL141W	1.61	1.158	1.2109999999999999
YIL145C	1.0390000000000001	0.887	1.0270000000000001
YIL146C	1.29	0.237	0.9520000000000001
YIL148W	0.723	1.252	0.843
YIL149C	1.117	0.469	1.208
YIL152W	0.731	0.084	1.162
YIL153W	0.703	0.149	0.97
YIL154C	1.538	0.15	1.1520000000000001
YIL155C	0.866	0.365	1.1
YIL156W	0.91	0.309	1.044
YIL157C	0.981	0.478	1.052
YIL158W	1.215	0.787	0.9009999999999999
YIL159W	0.924	0.386	1.115
YIL160C	0.946	0.606	1.151
YIL161W	0.763	0.55	1.091
YIL162W	1.19	1.172	1.1
YIL163C	2.073	0.627	1.032
YIL164C	1.284	0.84	1.114
YIL165C	1.351	1.354	0.914
YIL166C	0.87	0.33399999999999996	1.081
YIL173W	1.025	2.075	1.1
YIR001C	0.8740000000000001	0.325	1.023
YIR002C	1.3119999999999998	1.4969999999999999	1.072
YIR003W	1.021	0.61	1.145
YIR004W	1.137	1.125	0.9990000000000001
YIR005W	0.47700000000000004	-0.179	1.095
YIR007W	1.212	0.249	1.0290000000000001
YIR009W	1.13	0.8270000000000001	0.985
YIR013C	1.056	0.7979999999999999	1.097
YIR014W	0.98	0.265	1.094
YIR016W	0.922	0.353	0.879
YIR017C	0.09	0.002	0.449
YIR018W	0.8909999999999999	0.47700000000000004	1.09
YIR019C	0.7440000000000001	0.47600000000000003	0.9890000000000001
YIR020C	0.857	0.317	1.036
YIR020W-A	0.945	0.327	1.0659999999999998
YIR021W	0.927	1.419	0.845
YIR023W	0.113	0.607	0.99
YIR024C	0.9470000000000001	0.251	0.9840000000000001
YIR025W	1.1440000000000001	1.383	1.104
YIR026C	1.194	1.217	0.9390000000000001
YIR027C	0.951	0.434	0.7929999999999999
YIR028W	0.968	0.441	0.9209999999999999
YIR029W	0.909	0.345	0.9640000000000001
YIR030C	1.175	0.287	1.031
YIR031C	1.031	0.8059999999999999	0.997
YIR032C	0.9620000000000001	0.375	1.104
YIR033W	1.0659999999999998	1.31	0.981
YIR034C	0.81	0.45399999999999996	1.015
YIR035C	1.024	0.33299999999999996	1.115
YIR036C	1.127	0.6779999999999999	1.115
YIR037W	0.665	0.409	1.109
YIR038C	1.2009999999999998	1.063	1.178
YIR039C	1.208	2.057	1.151
YIR042C	1.037	2.088	1.212
YJL003W	1.43	1.682	0.6809999999999999
YJL004C	1.226	2.194	1.004
YJL006C	1.39	3.24	0.875
YJL007C	1.213	1.9469999999999998	1.04
YJL012C	1.008	0.861	0.8590000000000001
YJL013C	1.235	1.745	1.061
YJL016W	1.0705	1.595	0.9525
YJL020C	1.1280000000000001	1.0055	1.19
YJL022W	1.145	0.555	1.14
YJL023C	1.213	2.349	1.109
YJL024C	1.2919999999999998	1.085	1.2790000000000001
YJL027C	1.24	1.156	1.149
YJL028W	1.0859999999999999	1.959	1.088
YJL029C	0.7759999999999999	0.302	0.894
YJL030W	0.8909999999999999	-1.119	1.006
YJL036W	0.813	-0.965	1.0290000000000001
YJL037W	0.815	-0.122	1.089
YJL038C	0.8140000000000001	-0.478	1.089
YJL042W	0.9670000000000001	0.052000000000000005	1.103
YJL043W	1.056	0.045	0.961
YJL044C	0.997	-0.083	0.887
YJL045W	1.023	0.289	0.8240000000000001
YJL046W	0.114	-0.122	0.745
YJL047C	0.41200000000000003	0.131	0.805
YJL048C	0.655	0.11900000000000001	1.022
YJL049W	0.955	0.654	1.034
YJL051W	0.489	0.6829999999999999	1.08
YJL052W	0.406	0.196	1.157
YJL053W	-0.102	-0.603	0.721
YJL055W	0.802	0.321	1.2009999999999998
YJL056C	1.052	1.2309999999999999	1.217
YJL057C	1.0590000000000002	0.6829999999999999	1.051
YJL058C	0.8140000000000001	0.48100000000000004	0.872
YJL059W	1.047	0.564	0.912
YJL060W	1.77	2.9019999999999997	1.298
YJL062W	2.013	5.1339999999999995	1.235
YJL063C	1.3330000000000002	1.754	1.186
YJL064W	1.124	1.01	1.272
YJL065C	1.3769999999999998	2.569	1.3719999999999999
YJL066C	1.113	1.869	1.216
YJL067W	1.117	0.8140000000000001	1.19
YJL068C	1.1340000000000001	0.779	1.1540000000000001
YJL070C	0.915	0.325	1.1
YJL071W	0.237	1.02	0.19899999999999998
YJL073W	1.4909999999999999	1.103	1.041
YJL075C	1.264	0.14	1.254
YJL077C	0.973	0.568	1.055
YJL078C	0.9109999999999999	0.221	1.1340000000000001
YJL079C	1.37	0.601	1.3530000000000002
YJL080C	1.062	1.494	0.775
YJL082W	1.038	0.255	1.016
YJL083W	0.675	0.285	1.097
YJL084C	1.749	4.195	1.433
YJL088W	0.021	0.311	0.006
YJL089W	0.943	0.606	1.105
YJL092W	1.018	1.8459999999999999	0.95
YJL093C	1.042	0.313	0.8690000000000001
YJL094C	0.807	0.546	1.065
YJL095W	0.883	0.44299999999999995	0.8959999999999999
YJL096W	1.392	0.129	1.168
YJL098W	1.093	-0.183	0.868
YJL099W	0.8590000000000001	0.44299999999999995	0.8909999999999999
YJL100W	1.1159999999999999	0.604	0.8640000000000001
YJL101C	-0.045	0.013000000000000001	0.308
YJL102W	1.444	1.5019999999999998	1.22
YJL105W	0.755	0.442	1.0659999999999998
YJL106W	0.6729999999999999	0.5710000000000001	0.877
YJL107C	1.849	3.228	1.2930000000000001
YJL108C	1.62	1.775	1.286
YJL110C	1.28	0.919	1.198
YJL112W	1.514	1.525	1.1840000000000002
YJL115W	1.416	2.6289999999999996	0.746
YJL116C	1.504	1.335	1.238
YJL117W	1.121	0.894	0.977
YJL118W	1.443	1.42	1.306
YJL119C	1.489	0.105	1.2309999999999999
YJL120W	0.938	0.105	0.871
YJL121C	0.361	0.038	0.8590000000000001
YJL122W	1.182	0.483	1.138
YJL123C	0.703	0.508	1.14
YJL124C	0.034	0.138	0.87
YJL126W	1.01	0.37799999999999995	1.149
YJL127C	0.134	0.03	0.8170000000000001
YJL128C	0.945	1.169	0.946
YJL129C	0.45799999999999996	0.7659999999999999	0.596
YJL130C	1.8880000000000001	23.23	1.274
YJL131C	0.7859999999999999	0.812	1.033
YJL132W	1.075	0.875	1.123
YJL133W	0.7120000000000001	1.173	1.015
YJL134W	0.529	0.222	1.038
YJL135W	1.165	0.46299999999999997	1.1909999999999998
YJL136C	0.5670000000000001	0.5660000000000001	0.7829999999999999
YJL137C	1.265	0.762	1.053
YJL138C	0.159	-11.184000000000001	0.04
YJL139C	1.127	0.6459999999999999	0.937
YJL140W	0.542	0.385	0.5539999999999999
YJL141C	0.6809999999999999	-0.04	1.117
YJL142C	0.909	0.685	1.147
YJL144W	1.057	0.617	1.133
YJL145W	1.162	1.1340000000000001	1.246
YJL146W	0.907	0.87	1.21
YJL147C	1.077	1.028	1.0959999999999999
YJL148W	1.136	0.971	1.2109999999999999
YJL149W	0.8440000000000001	0.727	1.165
YJL150W	1.405	1.442	1.087
YJL151C	0.988	0.447	1.09
YJL152W	1.385	0.8540000000000001	1.218
YJL153C	1.17	1.2670000000000001	1.068
YJL154C	0.444	0.816	0.594
YJL155C	1.055	0.561	1.151
YJL157C	1.044	0.27	1.033
YJL158C	0.8590000000000001	0.551	0.9640000000000001
YJL159W	1.163	0.9440000000000001	1.085
YJL160C	1.03	0.643	1.0290000000000001
YJL161W	1.042	0.44299999999999995	0.899
YJL162C	0.997	0.8809999999999999	1.072
YJL163C	0.721	0.066	1.005
YJL164C	0.856	0.858	1.034
YJL165C	1.037	0.244	0.929
YJL166W	1.3780000000000001	1.5630000000000002	1.1840000000000002
YJL168C	1.368	1.5419999999999998	1.034
YJL169W	0.871	1.527	0.922
YJL170C	0.821	1.7590000000000001	1.024
YJL171C	1.115	1.999	1.001
YJL172W	0.94	0.263	1.034
YJL175W	0.22699999999999998	0.561	0.7509999999999999
YJL176C	0.344	1.122	0.8590000000000001
YJL177W	1.3230000000000002	1.1159999999999999	1.067
YJL178C	0.9179999999999999	1.122	1.054
YJL179W	0.395	0.41600000000000004	0.762
YJL180C	0.439	-0.022000000000000002	0.643
YJL181W	0.7509999999999999	1.264	0.852
YJL182C	1.052	1.4240000000000002	0.9690000000000001
YJL183W	0.853	0.981	0.8140000000000001
YJL184W	0.11900000000000001	-6.327000000000001	0.02
YJL185C	1.03	1.4769999999999999	0.9690000000000001
YJL186W	0.66	1.933	0.932
YJL187C	1.985	2.43	1.045
YJL188C	1.219	1.7480000000000002	0.8690000000000001
YJL189W	1.369	1.263	0.861
YJL190C	1.3980000000000001	1.1640000000000001	0.882
YJL191W	1.073	0.747	1.166
YJL192C	1.051	0.9740000000000001	0.9420000000000001
YJL193W	1.215	1.037	0.9840000000000001
YJL196C	1.1320000000000001	1.291	1.072
YJL197W	1.16	1.304	1.014
YJL198W	0.632	0.41100000000000003	0.877
YJL199C	0.836	0.654	0.922
YJL200C	1.202	0.612	1.0979999999999999
YJL201W	0.12	-7.684	0.03
YJL204C	1.567	15.568	0.88
YJL205C	2.008	8.217	1.329
YJL206C	1.192	1.026	1.105
YJL207C	1.074	0.9129999999999999	1.005
YJL208C	1.4569999999999999	0.995	1.0070000000000001
YJL209W	0.98	0.8029999999999999	0.789
YJL210W	0.902	1.018	1.0270000000000001
YJL211C	1.2990000000000002	0.732	0.961
YJL212C	1.5490000000000002	0.581	0.76
YJL213W	1.222	1.3359999999999999	1.032
YJL214W	1.0070000000000001	1.0390000000000001	1.0270000000000001
YJL215C	0.877	0.653	0.877
YJL216C	1.163	0.8190000000000001	1.074
YJL217W	1.1420000000000001	1.172	1.097
YJL218W	1.25	0.9159999999999999	1.031
YJR001W	0.9590000000000001	1.344	0.97
YJR003C	1.128	0.606	1.072
YJR004C	0.932	0.026000000000000002	1.125
YJR005W	0.934	2.312	1.161
YJR008W	0.919	0.4	1.173
YJR009C	0.8370000000000001	0.436	1.042
YJR010C-A	0.423	-0.272	0.797
YJR010W	0.01	-0.001	0.036000000000000004
YJR011C	0.805	3.319	1.117
YJR014W	1.151	2.097	1.253
YJR015W	1.025	1.8130000000000002	1.13
YJR018W	0.691	1.9040000000000001	0.6779999999999999
YJR019C	0.797	0.462	0.91
YJR020W	0.914	2.489	0.945
YJR021C	0.7859999999999999	-0.114	1.024
YJR024C	0.736	0.272	0.9890000000000001
YJR025C	0.635	0.19699999999999998	0.848
YJR030C	0.59	0.34	0.8
YJR031C	0.7	0.41200000000000003	0.92
YJR032W	0.8109999999999999	1.409	0.8240000000000001
YJR033C	0.314	0.18600000000000003	0.968
YJR034W	0.8390000000000001	0.07200000000000001	1.031
YJR035W	0.867	0.275	1.0590000000000002
YJR036C	1.111	2.06	1.061
YJR037W	0.95	0.853	1.054
YJR038C	1.084	0.568	1.1059999999999999
YJR039W	0.885	-0.115	0.991
YJR040W	0.75	0.504	1.022
YJR043C	0.893	1.371	0.9309999999999999
YJR044C	1.122	2.845	1.0170000000000001
YJR047C	0.598	-0.297	0.731
YJR048W	1.032	0.532	1.04
YJR049C	0.597	-0.003	0.996
YJR050W	0.337	0.433	0.473
YJR051W	0.872	0.084	1.013
YJR052W	0.879	0.917	0.982
YJR053W	1.374	1.287	1.171
YJR054W	1.39	1.217	1.199
YJR055W	1.067	0.48700000000000004	1.04
YJR056C	1.374	3.375	1.1640000000000001
YJR058C	1.317	0.491	1.215
YJR059W	1.4040000000000001	0.431	1.222
YJR060W	0.163	0.7390000000000001	0.042
YJR061W	1.179	1.669	1.225
YJR062C	1.436	1.6269999999999998	1.301
YJR063W	1.285	1.464	1.245
YJR066W	1.015	-0.095	1.156
YJR069C	1.258	0.898	0.955
YJR070C	1.2209999999999999	0.981	0.9009999999999999
YJR073C	0.154	-0.083	0.39399999999999996
YJR074W	1.159	0.677	0.757
YJR075W	0.604	1.328	0.7909999999999999
YJR077C	0.535	0.301	0.821
YJR078W	0.8909999999999999	0.324	1.4409999999999998
YJR079W	0.807	1.196	1.4769999999999999
YJR080C	0.9990000000000001	0.521	1.04
YJR082C	1.4780000000000002	2.28	0.853
YJR083C	0.981	0.035	0.857
YJR084W	1.2819999999999998	1.129	1.0290000000000001
YJR087W	0.86	0.519	1.2
YJR088C	1.105	0.25	0.9470000000000001
YJR090C	1.217	3.138	1.038
YJR091C	0.941	2.134	1.147
YJR092W	1.112	0.36200000000000004	1.14
YJR094C	1.19	1.943	1.189
YJR094W-A	1.598	1.399	1.266
YJR095W	0.882	0.55	0.861
YJR096W	1.062	0.036000000000000004	0.9059999999999999
YJR097W	0.966	0.172	0.8909999999999999
YJR098C	1.002	0.441	1.14
YJR099W	0.943	0.36200000000000004	1.043
YJR100C	1.025	0.504	1.0490000000000002
YJR102C	1.5319999999999998	1.068	0.41100000000000003
YJR103W	1.126	1.565	1.089
YJR104C	0.17600000000000002	0.022000000000000002	0.29600000000000004
YJR105W	0.804	-0.77	0.597
YJR106W	0.92	0.5920000000000001	1.051
YJR107W	0.875	0.344	1.0390000000000001
YJR108W	0.6890000000000001	-1.004	1.0290000000000001
YJR109C	-0.011000000000000001	0.038	0.021
YJR110W	1.199	0.439	0.946
YJR111C	0.5	-1.4909999999999999	1.26
YJR113C	0.9209999999999999	0.27399999999999997	0.97
YJR115W	0.885	0.0	1.172
YJR116W	1.103	0.929	1.0590000000000002
YJR117W	0.466	0.222	0.9129999999999999
YJR118C	0.114	0.084	0.9209999999999999
YJR119C	0.9670000000000001	0.207	1.013
YJR120W	0.848	0.253	0.873
YJR121W	1.179	0.503	0.6970000000000001
YJR122W	0.23800000000000002	0.18100000000000002	0.5489999999999999
YJR124C	0.887	1.735	1.002
YJR125C	0.6579999999999999	0.645	0.9259999999999999
YJR126C	0.8190000000000001	0.259	0.992
YJR127C	0.635	1.01	1.071
YJR128W	1.33	1.8659999999999999	0.909
YJR129C	1.619	2.334	0.998
YJR130C	1.3030000000000002	1.722	1.012
YJR131W	0.922	0.125	0.9159999999999999
YJR133W	1.0070000000000001	0.27899999999999997	1.0759999999999998
YJR134C	0.732	0.247	0.9279999999999999
YJR135C	1.11	1.85	1.251
YJR137C	0.373	2.488	0.054000000000000006
YJR139C	0.036000000000000004	0.133	0.05
YJR140C	0.9109999999999999	0.376	0.9
YJR142W	0.945	1.2890000000000001	1.09
YJR144W	0.828	1.159	0.862
YJR145C	0.9520000000000001	0.502	0.81
YJR146W	1.555	4.056	1.368
YJR147W	1.393	2.806	1.2670000000000001
YJR148W	1.0270000000000001	2.1790000000000003	1.115
YJR149W	1.482	4.1080000000000005	1.365
YJR150C	0.932	2.189	1.008
YJR152W	1.615	5.332999999999999	1.232
YJR153W	1.067	1.465	1.274
YJR154W	1.6130000000000002	5.381	1.358
YKL001C	0.155	0.261	0.025
YKL002W	0.45399999999999996	0.469	0.46299999999999997
YKL003C	1.6569999999999998	3.122	0.903
YKL005C	0.9079999999999999	3.6660000000000004	1.044
YKL006W	1.235	1.0190000000000001	0.716
YKL007W	1.044	0.48700000000000004	1.122
YKL008C	1.023	0.72	1.297
YKL009W	1.0659999999999998	0.757	1.218
YKL010C	0.835	1.013	1.1740000000000002
YKL011C	1.189	1.328	1.055
YKL015W	1.1079999999999999	1.54	1.104
YKL016C	0.755	0.47600000000000003	0.768
YKL017C	1.227	1.419	1.214
YKL020C	1.003	1.222	1.084
YKL023W	1.113	1.248	1.1059999999999999
YKL025C	1.0759999999999998	1.3019999999999998	1.171
YKL026C	1.2830000000000001	1.942	1.064
YKL027W	0.893	0.758	1.077
YKL029C	0.743	0.7090000000000001	1.16
YKL030W	1.135	1.518	1.093
YKL031W	0.7929999999999999	0.7290000000000001	1.012
YKL032C	0.758	0.752	1.012
YKL033W-A	0.978	0.508	1.168
