orf	hap a | mitotic recombination (frequency of Rad52 foci) | standard [standard] | Styles EB~Andrews BJ, 2016	hap a | mitotic recombination (frequency of Rad52 foci) | phleomycin [2.5 ng/uL] | Styles EB~Andrews BJ, 2016
YER011W	0.1737490434113601	-0.38632859735597647
YER016W	-0.4645747303495532	-0.27170819334758683
YER019C-A	-0.10765375471404073	-0.2855853165096021
YER019W	-0.1185983043585107	-0.026831765029063814
YER020W	0.6953623910734917	0.46147348235848495
YER024W	0.08850532035113631	-0.34642691686538146
YER027C	0.1835188228111613	0.17524536362118653
YER028C	0.3718969830127304	0.30882392723695407
YER030W	0.46438888415026724	0.37112393989632764
YER031C	-0.08721122724454536	-0.20019677655835333
YER032W	-0.5007680649992091	-0.3038964932102837
YER033C	0.08186922157709987	-0.310044631332925
YER034W	0.41775560300183673	0.13440981912055353
YER035W	-0.01903628062741303	-0.261899020224153
YER038W-A	0.21291806743110916	-0.006589242323047913
YER039C	0.19630015707000859	-0.5156603603708251
YER039C-A	-0.003039491434723097	0.14616834333948958
YER041W	-0.22774097412533492	-0.01978097171934347
YER042W	-0.21559879119506142	-0.00022984447577176488
YER044C-A	-0.1524783921464317	-0.2925388823324183
YER045C	-0.15465407210366292	0.2582368259014266
YER046W	-0.7128899243654637	0.241460883222389
YER046W-A	0.03363763446441348	0.3474004330911973
YER047C	-0.034420792658994025	-0.16527890502621376
YER048C	-1.4816948768459914	-1.223704529523922
YER049W	0.08542302974814864	0.6044939152582617
YER051W	-0.13006043196189324	-0.48099936145841354
YER052C	-1.366226929989282	
YER053C	-0.061575203288140735	-0.17660770775981094
YER054C	-0.14329460854866707	-0.4232462342360898
YER055C	-2.0044998089270454	-1.6505043888981734
YER056C	0.2547210209442968	-0.16513486430486987
YER056C-A	0.6154365055563791	-0.24564162414194915
YER057C	-0.3905861696433593	-0.4329161679955582
YER059W	-0.03266390624203887	-0.1691584017877081
YER060W	-0.749348680384256	-0.6371323013577468
YER060W-A	-0.39092693632908726	-0.12723294916224823
YER061C	1.1792247580486843	-1.21447151928586
YER062C	0.13738057196109776	0.9906982980007856
YER063W	0.15717259794062638	-0.32345242181123424
YER064C	0.17158641563105578	0.09165133098999753
YER065C	0.12454823482857967	0.2852348584384116
YER066C-A	0.2574381500368723	0.3890570097034832
YER066W	0.19460620509553497	0.7433995848850186
YER067C-A	0.02946317192795339	-0.24580246961411667
YER067W	0.006006509435532848	-0.13357554225870236
YER069W		2.0433838997529894
YER071C	0.194179865708097	0.03679582294534983
YER072W	0.08617022499329821	-0.2698788761865352
YER073W	-0.012455446843671733	-0.12211950355458584
YER074W	0.04256900514744504	-0.14156260025715092
YER075C	0.36751599401430324	0.8204349633377418
YER077C	0.025278848056753154	0.35692392545063406
YER078C	-0.3547456492734694	0.0901196979863873
YER079W	-0.1989322803399343	-0.3557895637526511
YER080W	-0.013857847423271594	-0.04040520233691754
YER081W	-0.26797603501318085	-0.8293354385599615
YER083C	-0.12247735791696639	-0.2902534362204486
YER084W	0.10378502653203144	-0.4750528803456528
YER085C	0.06849500069919771	0.47272786405272266
YER087C-B	0.5394704829282019	-0.1978129026201342
YER088C	-0.11362464461281685	-0.05604562399603738
YER089C	0.9187779902062924	-0.05439635773666401
YER090W	-0.2223363624044182	
YER091C	0.16210573717528723	0.38639945839471085
YER091C-A	0.6047429362639447	0.11959523093046485
YER092W	0.053790973650120796	-0.12880539370357255
YER093C-A	-0.2696602841719062	-0.18658252771278672
YER095W	3.3734180785624726	3.462861996368111
YER096W	-0.1548230053434341	0.6136453024208964
YER097W	-0.42718120423247447	-1.2866983383244277
YER098W	0.0686081159624679	0.3585899964608296
YER101C	-0.2277484757217071	-0.8497460087742108
YER106W	-0.2425172664612768	-0.431382134313259
YER111C	-0.7759736534262962	-0.5583804376423587
YER113C	0.4136457584222326	0.21179809734056565
YER114C	-0.05605108489595594	0.05649099091026389
YER115C	0.03416823520527606	-0.16207639965502899
YER116C	3.510957014529231	2.275923240288519
YER117W	0.5053318173651019	0.6551722423839746
YER118C	-0.21053277501768913	-0.2950379888477132
YER119C	0.37137779117430075	-0.011380996986379833
YER119C-A		0.3211322068756815
YER120W	0.13940155018404463	0.15327675293774798
YER121W	-0.5332950726717577	-0.41094755731211957
YER123W	-0.104612754471225	0.15488040630202904
YER124C	0.2450269230927455	0.10583214000617867
YER128W	-0.1787561122689026	0.01834900789873753
YER129W	-0.5625550604100613	-0.8359180995253191
YER130C	0.35461798138850065	0.32584233846358446
YER131W	0.06900551983004054	0.7815823794342589
YER132C	-0.003734098351626892	0.29322431711554897
YER134C	-0.1802447522139268	0.1252848394234989
YER135C	-0.49280133286274735	-0.4904100219194647
YER137C	-0.30846745387071417	-0.30258332196737703
YER139C	-0.1801434474305296	-0.08591486824511846
YER140W	0.18570827372614968	0.04172201561526643
YER142C	0.12266443151756164	-0.0069421420903375795
YER143W	-0.1866330937893669	0.04947620778087838
YER144C	-0.16835093839987317	-0.31077683833308256
YER145C	1.3389973372520627	4.67208385203941
YER149C	-0.227575109715762	0.3095657369518688
YER150W	-0.07972757493127133	0.06184210370814165
YER151C	1.036757108387622	2.388995206542473
YER152C	-0.1476041489722696	-0.35728758725461507
YER153C	0.22231370204554193	0.9890370283479663
YER155C	-0.14755250888160582	0.45343360942887884
YER156C	-0.5608152884074062	-0.1735444417525909
YER158C	-0.2637097573119514	-0.3187662970102203
YER161C	0.85098903785046	0.010412364152758235
YER162C	-0.42857703048842705	-0.9678702033292599
YER163C	0.01578950447821386	0.04887843878730557
YER164W	2.1247863933831757	1.7468232599380464
YER166W	-0.09818557195309092	0.22846841015728475
YER167W	-0.7532531630096518	-0.5745922208294697
YER170W	-0.07669503635202053	0.24603177544632823
YER173W	1.7892592139113968	1.3591256550509392
YER174C	-0.023368807112270813	-0.16567261633121624
YER175C	-0.49779538983782484	0.010942914143037785
YER176W	0.05217267229329244	-0.31185234238577497
YER177W	0.0011750185859102265	0.5204845652138685
YER178W	7.572972257126357	1.8361957261737636
YER179W	0.4576012424220804	0.7843839714643727
YER180C	0.0013333352947550107	-0.30560817711557187
YER181C	0.17531756805933463	0.6925628129658307
YER182W	0.100152225084085	0.34182845785392685
YER183C	-0.3594324766651807	0.20287237397470137
YER184C	-0.17025632449424052	-0.2216204331793791
YER185W	-0.2242397183192388	-0.3119651742841591
YER186C	-0.34352486596073994	-0.6033091393078109
YER187W	-0.09454094772931008	0.03420549063987092
YER188W	0.08128513942711742	0.7145122182197564
YFL001W	-0.700391816275518	-1.129305803522634
YFL003C	-0.154038090767199	0.8608313072553154
YFL004W	-0.04222248296137826	0.42079319727318804
YFL007W	-0.5587277224100289	-0.39710102578365103
YFL010C	-0.48726069265973226	
YFL010W-A	0.2909690594738891	0.6448637280932207
YFL011W	0.11529202009835174	0.3147872131005395
YFL012W	-0.2370565930875785	-0.47018359450997294
YFL012W-A	-0.5398297209762574	-0.6582822806082224
YFL013C	-0.5284993726919464	-0.2632901615694684
YFL014W	-0.014665712240084429	0.1887419792109899
YFL015C	0.058138922419170604	0.39458097136697295
YFL018C	-0.41552903722668894	-1.0644387039353878
YFL019C	-0.6469326978592926	-0.3518572520599983
YFL020C	0.2529654858559811	-0.17563063153336964
YFL021W	0.07317655727171894	-0.32923325609445064
YFL023W	-0.5711912192510608	-0.20938177322263363
YFL025C	-0.14922176933963857	0.4382373133272322
YFL026W		
YFL027C	0.27382162791841536	-0.14263330295246432
YFL028C	0.17212245554905817	0.06558476178436097
YFL030W	0.6147339897858989	0.3303388096481637
YFL031W	-0.33751549703568295	-0.10359346611123581
YFL032W	-0.1269758456880046	0.680194516359876
YFL033C	-0.09049959419771382	0.20985553622433972
YFL034C-A	0.055639443485939896	0.015499402294842271
YFL034W	-0.32539173764162926	-0.04221531406845644
YFL036W	-0.49724853734652685	0.6098210212692498
YFL040W	-0.3605619970214663	-0.04972463700778486
YFL041W	-0.21202114282529647	-0.13372678501611193
YFL042C	-0.02822149529729963	0.2214884368688907
YFL044C	0.09853656086382145	0.17578311564753205
YFL046W	-0.3440048653071574	0.006924178017577505
YFL047W	-0.10696785260526288	0.3292441001659596
YFL048C	-0.4345921106613649	-0.45508163433149873
YFL049W	0.705263040217583	0.9487944514835279
YFL050C	0.16214234468157632	-0.5501100995586022
YFL051C	-0.08125750476123406	-0.14432818210692894
YFL052W	0.06284209033707287	-0.16138500419258364
YFL053W	0.03766106054383185	-0.4529594343703843
YFL054C	-0.21011844666038962	0.1021302934676725
YFL055W	0.34053461363622234	0.42500477239322426
YFL063W	0.11800089402112134	-0.02728988260188228
YFR006W	0.6818912053285006	0.3248892690240345
YFR007W	0.208788388230779	-0.4352472270026204
YFR008W	0.32590019481007143	0.28655523171738556
YFR009W	-0.7722755816558506	-0.393857125724817
YFR010W	1.6318800325113652	2.0006782265535934
YFR011C	0.09689358900226407	-0.12642872180141884
YFR012W	0.20695446817285568	0.5677175255824722
YFR013W	0.049432825183588935	0.023299207355545477
YFR014C	-0.20857086253269871	-0.38049945759827497
YFR015C	-0.3722322501517111	-0.16080592775625946
YFR016C	0.005137637773285107	0.16654550047125774
YFR017C	0.3093523316643324	0.13145496558049546
YFR018C	-0.016489491261243324	-0.23407716205849538
YFR019W	5.2792447201575525	2.514933195567678
YFR020W	-0.26283428908043593	-0.3510913919094894
YFR021W	-0.08422621492638682	0.07088774097452372
YFR022W	0.19802136343128984	0.28381724403231134
YFR023W	-0.5238407898072239	-0.8449340174807485
YFR024C-A	-0.18934787463027505	0.35170644179430705
YFR025C	3.627912763116661	11.240493412059255
YFR026C	-0.5007306458525702	-0.47397693434983834
YFR030W	0.010965879534020626	0.4306172263468435
YFR031C-A	0.2476054206946618	0.11507709362071787
YFR032C	0.22769094356835462	0.6671864879880847
YFR032C-A	-0.15046479788177	-0.03352548466423019
YFR033C	-0.2134128340556407	-0.13646229836531013
YFR034C	0.18955504645102603	0.05559142659699502
YFR035C	-0.2861919459563907	0.005856945394188102
YFR038W	0.47640017732186013	-0.5113679250504641
YFR039C	0.056704548550631506	0.12697422702546243
YFR040W	1.0674612052715537	0.38210164337165164
YFR041C	0.3005931243938626	-0.10442759283392011
YFR043C	-0.07881737006007708	0.0906647939070854
YFR044C	-0.32142334769584696	-0.7915428415950979
YFR045W	-0.014752775596784194	0.35058196526038055
YFR046C	0.08883413211106718	-0.021885864969544658
YFR047C	0.14845449456522994	0.3564189426883933
YFR048W	-0.17141986058137798	-0.16487464437519805
YFR049W	-0.4817264662479349	-0.5933602903333794
YFR053C	0.012572650914796197	-0.010211910113518692
YFR054C	0.17607246759907105	-0.2590903270955995
YFR055W	-0.08372843894021573	0.28692457613369526
YFR056C	0.10642267531304134	-0.18065165101150427
YFR057W	0.15666711080116116	-0.38522054228269736
YGL002W	0.45309477317373587	0.3622559201164061
YGL004C	-0.3164593385519861	-0.4117959571608273
YGL005C	-0.12506034665383808	0.0631279945113999
YGL006W	0.08222072436109486	0.24036609735495437
YGL007W	2.564272005761339	1.156479704681627
YGL009C	-1.0188948213799232	-1.4476191045037845
YGL010W	-0.7036252378733431	-0.13052231545327295
YGL013C	-0.10120800770322812	-0.03412634998770215
YGL014W	0.4695674456221803	0.21468339667169606
YGL015C	-0.08085660151723728	-0.31991506541163195
YGL016W	0.735654836594555	0.9401166854897137
YGL017W	-0.542792716684029	-0.2538542149910579
YGL019W	1.067869429707727	0.7649386923266361
YGL020C	-0.6009231888591419	0.174923279838524
YGL021W	-0.3233649490562711	-0.0032762075225845175
YGL023C	0.10893046248094108	0.2494820826910572
YGL024W	1.5547816612414211	0.6094690817734365
YGL026C		6.351956145775507
YGL027C	0.28965889732746475	0.6825171375269553
YGL028C	-0.5806188788817855	-0.3783535100144459
YGL029W	-0.20888012366354355	0.5800691057122179
YGL031C	-0.4718005105678909	-0.1389000948205389
YGL032C	-0.1503644176414652	0.28005754386544407
YGL034C	0.2794617087378278	0.527339375845157
YGL035C	-0.30060201072733045	0.19085479470086547
YGL036W	-0.4079346139775302	-0.23407716205849577
YGL037C	-0.5808784950468715	-0.42107303955989706
YGL039W	-0.3345030305147962	0.07088774097452372
YGL041C	-0.5138780509569304	-0.36882550274224796
YGL042C	1.2621980279028608	1.3252507494174985
YGL043W	0.7872894696573125	1.2164460639641268
YGL045W	-0.3122387275918923	-0.12565530633315042
YGL049C	-0.36044939669360115	0.11424360574892632
YGL050W	-0.7542787572175019	-1.070344351686083
YGL051W	-0.22782908664961285	0.05001196287904129
YGL053W	-0.06962501517733179	-0.12736348060987818
YGL054C	0.3252742878628827	-0.16025656517479936
YGL056C	-0.6173188572876251	-0.3025414737729569
YGL057C	0.023657104573706362	0.017462229927532106
YGL058W	-0.06404222373021988	-0.39723784875213647
YGL059W	0.22664318183917564	0.2425463801001238
YGL060W	-0.4194309016360483	-0.31898801605541693
YGL062W	-0.2322774438740975	-0.1398614793380943
YGL063W	0.6093233343325549	0.39403461272837137
YGL066W	1.0357102821039135	1.7684352852668006
YGL067W	-0.08396220114366644	0.40005893275312787
YGL071W	-0.01727996023254364	-0.31485044609054846
YGL077C	-0.06205799514446028	0.003384813777617832
YGL078C	0.2653919742336763	0.7947416123708447
YGL079W	-0.3903501959909107	0.7114445109569626
YGL080W	-0.11760126975608907	0.05461287449876916
YGL081W	-0.23274531204894564	0.5771768625319882
YGL082W	-0.4250109429395908	-0.22192251494369153
YGL083W	-0.15903596408563997	-0.42003639588272823
YGL084C	0.4308703473325972	0.48229164416543163
YGL085W	-0.6188720008687859	-0.604587888091969
YGL086W	0.6464975884305789	-0.36580400854421674
YGL087C	1.2182734064795775	1.4164140436155925
YGL089C	-0.18050255348926914	0.04709347416503461
YGL090W	0.24743216164975163	-0.23912443077565937
YGL094C	0.5826813474175404	1.0489386483377041
YGL096W	1.1571258794124142	0.6143218333825332
YGL101W	0.7013949230712037	1.7739460786620729
YGL104C	-0.0699660329800123	-0.11510582801104995
YGL105W	0.5675392476959712	-2.8773352227536098
YGL108C	-0.08726168589178147	-0.0820754028007633
YGL109W	0.09158874466437494	0.9915850923402544
YGL110C	0.5088986238886228	2.052747588753056
YGL114W	-0.15944607924551743	-0.011173294631073364
YGL115W	1.209112334479941	2.1963028983208397
YGL117W	-0.18687601121275896	-0.46724724272695234
YGL118C	-0.28159439344323267	-0.2675882795275598
YGL121C	0.09356506658737053	-0.07448733214434651
YGL124C	0.12192847585780181	-0.06604088245439772
YGL125W	-0.12900267746144223	0.656027560552177
YGL126W	-0.08841571488734515	0.3644362028615764
YGL127C	2.577632933731308	0.27291583030646394
YGL131C	0.15077527197036975	0.124793944280293
YGL132W	-0.08471917816130976	0.4468234224999155
YGL133W	-0.549476253095036	-0.11266803155582102
YGL136C	-1.1994606539878696	-0.8528482721699073
YGL138C	-0.20831544294863485	0.13828766268740555
YGL139W	-0.04108265013602236	0.1456697223757755
YGL140C	-0.08957730677772645	0.17753275210045924
YGL141W	-0.09471251235882049	-0.330696306072785
YGL144C	-0.4673081510462854	0.052415424172928424
YGL146C	0.28878916442344976	0.8864679958940052
YGL147C	-0.4122406512722677	
YGL148W	-0.07990814575353089	
YGL149W	0.013165220912146561	-0.18192205198113073
YGL151W	0.5710477433554068	0.9470523880806482
YGL152C	0.5589096409412384	0.7254704243648638
YGL153W	0.06057159417800645	0.24623740994430937
YGL154C	0.10746222958250422	-0.6190429910166382
YGL156W	-0.6360913372964873	-0.8382386610192046
YGL157W	-0.24129516464014772	-0.8525907584598483
YGL158W	0.2055694762271176	-0.3335117893027686
YGL159W	-0.34368885380656267	0.01298149137249863
YGL160W	-0.18302856035831971	0.4526947350892703
YGL161C	-0.2350526825041801	-0.28928810149523254
YGL162W	-0.12876547757852905	-0.028100529172311883
YGL163C	2.3034456824093774	3.0675919525165063
YGL164C	-0.15446660054407502	-0.05160294711040043
YGL165C	-0.12522260512446864	0.054784550305475445
YGL166W	-0.4909126333076479	-0.5613599199633305
YGL167C	0.3161455300501939	0.4077156737322274
YGL168W	1.7975621354867077	0.9138846222249958
YGL170C	-0.18881211228604308	0.07136843323330123
YGL173C	-0.4911585992731904	-0.32086786613885093
YGL174W	0.71245668804566	0.5875632488377165
YGL175C	-0.1695717641023344	-0.2549529401539785
YGL176C	0.02100252849275825	0.1165878407197329
YGL177W	-0.132861816426053	-0.4239506042756313
YGL179C	-0.24048490359083463	0.14554954931108097
YGL180W	0.09360150598967276	0.15140369431976514
YGL181W	-0.44941777958750284	-0.24911596272596512
YGL194C	0.032084232008097846	0.2576710186709472
YGL195W	0.5124703728501676	0.5778807333394828
YGL196W	-0.30773863329149637	-0.2146434607393459
YGL197W	0.022515451224207467	-0.10465077138263819
YGL198W	-0.10066657318788401	-0.016529579800308957
YGL199C	0.02463856206025241	0.23308704315060796
YGL202W	-0.5509786049621389	-0.17625675035982363
YGL203C	0.4510402194881153	-0.43610525139043516
YGL205W	-0.30409159914972184	-0.43392496864526553
YGL208W	-0.5442839820348647	-0.5595058212509026
YGL209W	-0.08813898169061353	-0.30741706668341445
YGL210W	0.2632241735646189	0.8938328880017031
YGL211W	-0.9441989576302919	0.0033848137776189328
YGL212W	-0.12305583575925066	0.9241165003046902
YGL213C	-0.04620694108482397	1.2163773936414457
YGL214W	-0.4398950637084096	
YGL215W	0.12930795205985404	0.048278037231307976
YGL216W	-0.22032669499063628	0.7760632846012022
YGL217C	0.05206574388392368	-0.28118500341869657
YGL218W	5.218430795394033	4.43821725809803
YGL219C	0.9870715866927319	2.0307387503333123
YGL221C	-0.1019570780581093	-0.42635406556951805
YGL222C	-0.27524981222722866	-0.41337537458252493
YGL224C	-0.2601893385019828	0.030578261559891406
YGL226C-A	-0.17262270462530938	0.1728631701580486
YGL226W	0.16488909471362684	-0.1932869903850858
YGL227W	0.0934289344806549	0.1660648082124803
YGL228W	-0.3442105646359917	0.14057095091659907
YGL229C	-0.4917919917141575	-0.665464129150013
YGL230C	0.10046723941219278	0.501381993871169
YGL231C	-0.4803042982542953	-0.371022953068089
YGL232W	0.10038817278455534	-0.14308898450417318
YGL234W	-0.14177090652108806	
YGL235W	-0.011603173673234657	0.14724913979747306
YGL236C	0.38619478068976626	0.5033047629062786
YGL237C	-0.1102315725243654	0.469793645437214
YGL241W	-0.334390274628426	-0.3314516796222927
YGL242C	-0.18522523753486259	-0.800538653866507
YGL243W	0.15363129606782064	-0.13548374626708437
YGL244W	1.12629966753197	0.44218817571884617
YGL248W	-0.406272839725354	-0.012409360439359064
YGL249W	-0.17291937636292345	-0.16514932566592821
YGL250W	0.43056628458413776	-0.27177716921119255
YGL251C	0.01660436138842592	0.4571583060636329
YGL252C	-0.24080701415647193	0.22347319797505721
YGL253W	-0.25004405887223025	0.24304423993957258
YGL254W	0.2070978685161489	-0.3052196163575744
YGL255W	0.7233163174677218	0.36198123882567657
YGL256W	-0.16273318834756736	-0.11342340510532903
YGL257C	0.02104824962960938	-0.37734062275487884
YGL258W	-0.4339255333217653	-0.806753318069274
YGL259W	-0.4084103888151412	-0.12938925512901164
YGL260W	0.05987133887149386	0.21806541006381044
YGL261C	0.24367959074847795	-0.0624356905135661
YGL262W	-0.061866172630452056	-0.046847527264636514
YGL263W	0.17029957247768143	0.38474545079492894
YGR001C	-0.03697187303475644	-0.14834226418938445
YGR003W	0.42642388083181615	0.8748455437799901
YGR004W	0.4331892340140314	-0.19641149006713995
YGR007W	0.15128026708341147	0.47470357350901465
YGR008C	-0.3601305871398445	-0.025714235459094733
YGR010W	-0.13149155739229756	0.16709486305271795
YGR011W	0.3017653730905773	0.22725006572259518
YGR012W	-0.02480489411310322	0.20855457037228228
YGR014W	-0.25462373545218314	0.0013933744198254324
YGR015C	-0.13276418632931797	-0.11266803155582089
YGR016W	-0.2864758982799942	-0.5639007219025834
YGR017W	-0.0255690902576183	0.4846264351366374
YGR018C	-0.17790848056686154	-0.06556019019562023
YGR019W	-0.3286380055838114	
YGR021W	0.21588182707874828	-0.11850500898383381
YGR022C	0.13145276324750602	0.5819837851197627
YGR023W	-0.36279100727587926	-0.2917602331118029
YGR025W	-0.6513312578896759	0.29386027872462966
YGR026W	-0.09963767572475504	0.06585763983802997
YGR027C	-0.7852681484422096	0.18694058630796234
YGR028W	0.06345718231883508	0.16077719336592697
YGR031W	-0.2210073555242126	-0.20695238459890503
YGR032W	0.6064730302165483	0.5885933036779543
YGR033C	-0.25683347581068244	-0.31318537378874606
YGR034W	0.3793957382488182	0.41911494729752324
YGR035C	0.019730501149644225	-0.14418770966709238
YGR037C	0.2696956051527896	0.0333079068865209
YGR038W	0.8688382737508926	0.45794801477448194
YGR039W	-0.6464188139377531	0.4593557563894737
YGR040W	0.5613462681442635	-0.0006495676799789619
YGR041W	-0.1941467032759628	-0.586733604194517
YGR042W	0.49302548273844	-0.16320938905014692
YGR043C	-0.07102552579035798	0.08620122293272313
YGR044C	-0.4626876520227152	-0.3550056003023928
YGR045C	-0.26586769743815303	-0.6119012774576565
YGR049W	-0.8091286518815423	-0.3785766885631641
YGR050C	0.2881272146880907	0.28500180709858486
YGR051C	-0.3755025146243939	-0.5220804953889354
YGR052W	-0.2573470651223811	0.5609534987982444
YGR053C	0.5772011895932956	0.633229013421585
YGR054W	-0.0007813587252608859	
YGR055W	0.14016626856356287	-0.466269825372866
YGR058W	-0.6532826566365687	-0.5153164686047088
YGR059W	-0.05201309575501258	0.8308622021018435
YGR061C	-0.07951578152033298	
YGR066C	-0.17858381269727125	-0.568364292876946
YGR067C	-0.19795403776375692	-0.12343814440349127
YGR068C	0.3215469216356172	0.8823860283919055
YGR069W	-0.33554799912941174	0.3355431645929107
YGR070W	0.13386567046224004	0.05145403965537398
YGR071C	-0.4782434523875156	-0.42417378282434937
YGR072W	-0.3931684056142747	-0.08691666054988034
YGR077C	0.8008590217996684	0.39041075241623496
YGR078C	0.4576698088864138	-0.2696827243693764
YGR079W	0.15276190693175218	0.21049450698806316
YGR080W	-0.04864107597023885	-0.16353557308288913
YGR081C	0.22823684706700142	0.5954946711075461
YGR084C	-0.4126820493152535	-0.1502993683858355
YGR085C	0.5505076085669236	0.7245605425893206
YGR086C	0.12947369118094068	-0.0012160978421099933
YGR087C	-0.11097754896772896	0.1415495030148248
YGR088W	-0.17386198807154377	-0.4662000203060455
YGR089W	0.8298218150392418	2.038292485828387
YGR092W	0.21326958356489564	0.3882133020903942
YGR093W	0.038114609321228905	0.6893670022145357
YGR096W	-0.6277824660356066	-0.49557375083348726
YGR097W	-1.447054704523737	-1.5184010396087788
YGR100W	0.1884381443936574	0.24294123445554827
YGR101W	0.6576463266954384	1.5409820089616637
YGR105W	0.5664254395501198	2.890834541931729
YGR106C	0.10871698258631891	-0.06095927857589227
YGR107W	0.1326370438223398	0.2740832257920658
YGR108W	-0.042926277631765694	0.18740411098606916
YGR109C	-0.4763189964534106	-0.8539641649134981
YGR110W	0.31479589709321315	0.2595251173833741
YGR111W	0.16005253753583887	0.160090490139102
YGR117C	0.48151200668260885	0.4625489263942099
YGR118W	-0.5088252207699566	-0.08095951005717274
YGR121C	0.05861692963562466	0.27648668708595375
YGR122C-A	-0.3321005711402628	-0.4990295225945799
YGR122W	-0.9497659429484139	0.04625998629324337
YGR123C	0.40562660761953706	0.30034962421812506
YGR124W	-0.5608604724030768	-0.7409671489394314
YGR125W	-0.03413991269354262	0.2571559912508276
YGR126W	0.24226532941760218	-0.4746636375766638
YGR127W	0.03476184054144491	-0.18255725246594365
YGR129W	-0.11536059028242655	-0.6174292384335989
YGR130C	-0.15175289637637154	0.02113609219104673
YGR131W	-0.08874126313244426	-0.3325847399465536
YGR132C	-0.18480309049686636	0.024260591873100992
YGR133W	0.3938721502333854	-0.13414467497477475
YGR134W	0.11821872862068997	-0.31040422572010384
YGR135W	-0.6633022890819669	-0.7905814570775438
YGR136W	0.2730222475686586	0.03813199705496741
YGR137W	-0.3952220753251769	-0.024289326263432935
YGR138C	-0.33685921601839885	-0.2122399994454579
YGR139W	0.34806992711771034	0.06723104629168009
YGR141W	-0.0539986994125568	-0.2607899175819915
YGR142W	0.04789171348054697	-0.07187785988241106
YGR143W	-0.1932150921416229	-0.18054864552748132
YGR144W	0.02971773346610771	-0.2335277994770358
YGR146C	-0.030701889463088713	-0.21860917187426082
YGR148C	0.23234410054681834	0.3981361637180169
YGR149W	-0.20968570198238928	-0.48554788372184093
YGR151C	-0.26607877095715077	-0.3556236332065359
YGR152C	-0.12994460163416868	-0.11067659219802839
YGR153W	0.13242940798280448	0.8352571027535239
YGR154C	0.0008023802031166191	0.23190248008433503
YGR157W	1.192496998333802	3.6793758572949713
YGR161C	-0.14359665808362607	-0.2796742563196814
YGR163W	0.09456732801872615	0.6433978927356103
YGR164W	-0.06670403150621428	-0.10950463722541351
YGR166W	0.25696978909237883	0.07146206952754992
YGR168C	-0.21675664394381647	-0.2554684958073485
YGR169C	0.29342090170342017	0.19467297584901366
YGR170W	0.1529068773817012	0.3213922406158011
YGR173W	0.3484442003872783	0.03505000624877602
YGR174C	0.5309302755341405	0.5279450091687664
YGR176W	0.03685036957342555	0.4062387335613018
YGR177C	0.09076707004725305	-0.02555358304629356
YGR178C	-0.013581758032404408	0.6740189626809938
YGR181W	-0.22993130579778906	-0.10082915671835656
YGR182C	0.19464506044901658	0.20623294352973706
YGR183C	-0.0004142744797721043	-0.0195937774864533
YGR184C	0.3762324643753015	0.6981737903871914
YGR187C	-0.18197180883711017	-0.15743996987481296
YGR188C	-0.9889572701314538	0.20110251977810129
YGR189C	-0.10500920395209049	-0.1296373301449211
YGR192C	0.47485492803652574	0.44651879872435635
YGR193C	-1.202549408984933	4.664490447418659
YGR194C	-0.10840439258049044	-0.08537182850527468
YGR196C	0.03618825812963778	-0.2805334416039647
YGR197C	0.05670212951536134	0.07812648264126233
YGR199W	-0.512803799387912	0.17404118591217932
YGR200C	-0.6560577437828988	1.2193264920822822
YGR201C	-0.2834213267106016	-0.27161575225026385
YGR202C	-0.23684190017808238	-0.03802366881743576
YGR203W	0.5065342686028447	0.040429978509075246
YGR205W	-0.5101500464767004	-0.413256549902709
YGR206W	-0.5133524485469828	-0.7210305973666943
YGR207C	-0.2845299560145712	-0.46213135929060567
YGR208W	2.849221643147537	
YGR209C	0.551547300789945	0.07034644090058507
YGR210C	-0.3327771707533958	-0.012063284254439087
YGR212W	-0.3304301394548674	-0.02101767191823739
YGR213C	-0.135621511183502	0.556290783888102
YGR214W	0.036553406784682954	-0.30308822298990923
YGR217W	0.785123865510113	0.6906579764792167
YGR221C	-0.17603668489281235	-0.5064629178884282
YGR223C	0.40490952359237037	0.46867723836124753
YGR224W	0.11590414338530636	0.10476945577207293
YGR225W	0.5118785101511151	0.06879043255244977
YGR226C	-0.1301403621274507	0.08536338939249641
YGR227W	-0.3827691431642371	0.06717570690815819
YGR228W	-0.129025658100761	0.3734010856860269
YGR229C	0.41844002035549566	0.30866526667397615
YGR230W	0.25620082420901125	0.6798760129725604
YGR231C	-0.9006511178886323	-0.5450622004490157
YGR232W	-0.5338733060279958	-0.11996365560321112
YGR233C	-0.12687793375052053	0.37574977753227007
YGR234W	-0.2182378736708325	-0.6013427288145954
YGR235C	-0.3121556237133192	-0.27579201993936325
YGR236C	0.3374471287094818	0.3173260678569944
YGR237C	0.04559578529273981	0.2313786256085685
YGR238C	0.46395231033673956	0.07626220848830759
YGR239C	-0.3799166370435326	0.5058379471660113
YGR241C	-0.8898343172254296	-0.8045265925006059
YGR242W	0.18746293930897656	0.5604156739430654
YGR243W	-0.44718011833457355	-0.15111318121399836
YGR244C	0.05566738294060581	-0.01041186030005044
YGR247W	-0.6070158484429014	-0.24668292036999867
YGR248W	0.15650240818452196	-0.040504474580028475
YGR249W	0.06814876529726126	0.2538086327401817
YGR250C	-0.4697929589688907	-0.5527761852315172
YGR254W	0.306439228560978	0.5459033506893937
