orf	hom | growth (pooled culture) | glyoxal [20 mM] | YPD | Hoon S~Nislow C, 2011	hom | growth (pooled culture) | methylglyoxal [8 mM] | YPD | Hoon S~Nislow C, 2011	hom | growth (pooled culture) | glyoxal [80 mM] | YPD | Hoon S~Nislow C, 2011
YDR294C	0.0	0.0	-1.6855633333333333
YDR295C	0.0	0.0	-0.21689733333333328
YDR297W	0.0	0.0	-1.1086703333333332
YDR304C	0.0	0.0	-1.1531433333333334
YDR305C	0.0	0.0	-1.1967869999999998
YDR306C	0.0	0.0	-1.9404166666666667
YDR307W	0.0	0.0	-1.9987066666666664
YDR309C	0.0	0.0	-1.72427
YDR312W	0.0	0.0	-1.9373866666666668
YDR313C	0.0	0.0	-1.68054
YDR314C	0.0	0.0	-1.6103266666666667
YDR315C	0.0	0.0	0.10997263333333333
YDR316W	0.0	0.0	-1.8651033333333331
YDR317W	0.0	0.0	-2.0235433333333335
YDR318W	0.0	0.0	1.0044833333333332
YDR319C	0.0	0.0	-1.5727763333333333
YDR321W	0.0	0.0	-2.2513466666666666
YDR323C	0.0	0.0	5.94578
YDR326C	0.0	0.0	-1.6347566666666669
YDR330W	0.0	0.0	-1.9196233333333332
YDR333C	0.0	0.0	-1.8167599999999997
YDR334W	0.0	0.0	-1.0495873333333334
YDR335W	0.0	0.0	-1.5764966666666667
YDR336W	0.0	0.0	-0.9784970333333334
YDR337W	0.0	0.0	1.4762733333333333
YDR338C	0.0	0.0	-1.5327400000000002
YDR340W	0.0	0.0	-2.05242
YDR344C	0.0	0.0	-2.53126
YDR345C	0.0	0.0	1.4906689999999998
YDR346C	0.0	0.0	-1.7643066666666665
YDR348C	0.0	0.0	-0.8776313333333333
YDR349C	0.0	0.0	3.6763600000000003
YDR351W	0.0	0.0	-2.283046666666667
YDR352W	0.0	0.0	-1.4713533333333333
YDR354W	0.0	0.0	-0.8172433333333333
YDR357C	0.0	0.0	0.13980766666666666
YDR358W	0.0	0.0	-0.8202536666666665
YDR360W	0.0	0.0	-0.024105233333333333
YDR363W-A	0.0	0.0	2.9958633333333338
YDR368W	0.0	0.0	-0.075042
YDR370C	0.0	0.0	-0.9851836666666666
YDR371W	0.0	0.0	-1.1588833333333335
YDR372C	0.0	0.0	0.5666763333333334
YDR374C	0.0	0.0	0.46196366666666666
YDR375C	0.0	0.0	-0.562197
YDR377W	0.0	0.0	1.6414266666666666
YDR379W	0.0	0.0	-0.312224
YDR380W	0.0	0.0	-0.9759433333333334
YDR383C	0.0	0.0	-2.12527
YDR384C	0.0	0.0	-1.4504266666666668
YDR387C	0.0	0.0	-0.48623900000000003
YDR389W	0.0	0.0	5.140083333333333
YDR391C	0.0	0.0	-0.6890883333333333
YDR393W	0.0	0.0	0.020560333333333364
YDR395W	0.0	0.0	-1.3468900000000001
YDR399W	0.0	0.0	-0.5543627333333333
YDR400W	0.0	0.0	-1.2266776666666668
YDR401W	0.0	0.0	-1.0701786666666666
YDR402C	0.0	0.0	-2.0044966666666664
YDR403W	0.0	0.0	-1.1190723333333334
YDR406W	0.0	0.0	-1.7650333333333332
YDR408C	0.0	0.0	0.23339833333333337
YDR409W	0.0	0.0	-0.9783153333333333
YDR411C	0.0	0.0	-1.8862066666666666
YDR414C	0.0	0.0	-0.769082
YDR415C	0.0	0.0	-2.200343333333333
YDR417C	0.0	0.0	0.032667593333333335
YDR419W	0.0	0.0	-1.3437256666666668
YDR420W	0.0	0.0	-1.8095700000000001
YDR421W	0.0	0.0	-1.7727886666666668
YDR422C	0.0	0.0	-1.04981
YDR424C	0.0	0.0	-1.297528
YDR425W	0.0	0.0	-1.5082066666666665
YDR426C	0.0	0.0	-0.9695553333333334
YDR428C	0.0	0.0	-0.25823266666666667
YDR430C	0.0	0.0	-1.2605513333333334
YDR431W	0.0	0.0	-1.4840566666666666
YDR435C	0.0	0.0	-0.38305079999999997
YDR436W	0.0	0.0	-1.4215133333333334
YDR438W	0.0	0.0	-1.2761333333333333
YDR439W	0.0	0.0	0.38581466666666664
YDR440W	0.0	0.0	-0.9945784999999999
YDR441C	0.0	0.0	-0.11878399999999996
YDR442W	0.0	0.0	1.0732183333333334
YDR443C	0.0	0.0	1.1167053333333332
YDR444W	0.0	0.0	-1.58786
YDR445C	0.0	0.0	-1.1349906666666667
YDR446W	0.0	0.0	-0.8827633333333335
YDR447C	0.0	0.0	0.21340799999999996
YDR451C	0.0	0.0	-1.3639336666666668
YDR452W	0.0	0.0	0.3721493333333334
YDR453C	0.0	0.0	-1.5099016666666667
YDR455C	0.0	0.0	4.38132
YDR456W	0.0	0.0	4.274276666666666
YDR457W	0.0	0.0	-0.2130622666666667
YDR458C	0.0	0.0	-0.6824136666666667
YDR459C	0.0	0.0	-1.9629266666666665
YDR461W	0.0	0.0	-2.3074966666666668
YDR462W	0.0	0.0	-1.465578
YDR465C	0.0	0.0	0.15714466666666668
YDR466W	0.0	0.0	-0.7775430000000001
YDR467C	0.0	0.0	-2.2079733333333333
YDR469W	0.0	0.0	-0.8697666666666667
YDR471W	0.0	0.0	-0.9853326666666667
YDR476C	0.0	0.0	-1.7258133333333332
YDR479C	0.0	0.0	-1.8383099999999999
YDR480W	0.0	0.0	-2.17344
YDR481C	0.0	0.0	-2.26374
YDR482C	0.0	0.0	-1.1185616666666667
YDR483W	0.0	0.0	-1.7097766666666667
YDR484W	0.0	0.0	1.2155143333333334
YDR485C	0.0	0.0	1.918776
YDR486C	0.0	0.0	0.5327136666666666
YDR488C	0.0	0.0	-1.7270633333333334
YDR490C	0.0	0.0	-1.8564766666666666
YDR491C	0.0	0.0	-1.5886639999999999
YDR492W	0.0	0.0	-2.2359466666666665
YDR493W	0.0	0.0	-1.5210966666666668
YDR494W	0.0	0.0	-1.4625266666666665
YDR496C	0.0	0.0	-0.19644171
YDR497C	0.0	0.0	-1.0796384333333333
YDR500C	0.0	0.0	1.3009611666666667
YDR501W	0.0	0.0	-1.5827866666666666
YDR502C	0.0	0.0	-2.3067433333333334
YDR503C	0.0	0.0	-1.7100166666666665
YDR504C	0.0	0.0	-1.0608959999999998
YDR505C	0.0	0.0	-1.9548699999999999
YDR506C	0.0	0.0	-1.4232080000000003
YDR508C	0.0	0.0	-0.7842053333333334
YDR511W	0.0	0.0	-1.8238566666666667
YDR512C	0.0	0.0	-1.8286250000000002
YDR513W	0.0	0.0	-1.2100002
YDR514C	0.0	0.0	-1.6327960000000001
YDR515W	0.0	0.0	-1.8222566666666669
YDR516C	0.0	0.0	-1.6523066666666668
YDR517W	0.0	0.0	-0.907455
YDR518W	0.0	0.0	-1.8605600000000002
YDR520C	0.0	0.0	-1.0971056666666665
YDR521W	0.0	0.0	-2.4515166666666666
YDR522C	0.0	0.0	-1.694613333333333
YDR523C	0.0	0.0	-1.6008366666666667
YDR525W	0.0	0.0	0.025701166666666664
YDR525W-A	0.0	0.0	-2.0916866666666665
YDR528W	0.0	0.0	-2.232893333333333
YDR530C	0.0	0.0	-1.849342
YDR533C	0.0	0.0	1.6548333333333332
YDR534C	0.0	0.0	-2.2466733333333333
YDR535C	0.0	0.0	-0.9796710000000001
YDR536W	0.0	0.0	-1.8966866666666669
YDR537C	0.0	0.0	-2.005473333333333
YDR538W	0.0	0.0	-1.94146
YDR539W	0.0	0.0	-1.9327166666666666
YDR540C	0.0	0.0	-0.554131
YDR541C	0.0	0.0	-1.9137276666666667
YEL001C	0.0	0.0	-1.8626307666666666
YEL003W	0.0	0.0	5.42736
YEL004W	0.0	0.0	-2.7709533333333334
YEL005C	0.0	0.0	-2.249446666666667
YEL006W	0.0	0.0	-2.2734
YEL007W	0.0	0.0	-2.33356
YEL008W	0.0	0.0	-2.1810933333333336
YEL009C	0.0	0.0	-1.6821099999999998
YEL010W	0.0	0.0	-1.91472
YEL011W	0.0	0.0	-2.1703633333333334
YEL013W	0.0	0.0	1.3815826666666666
YEL014C	0.0	0.0	-1.9932166666666669
YEL015W	0.0	0.0	-1.1043580000000002
YEL016C	0.0	0.0	-1.533125
YEL017C-A	0.0	0.0	-1.9110733333333334
YEL017W	0.0	0.0	-2.116433333333333
YEL018W	0.0	0.0	-2.3044733333333336
YEL020C	0.0	0.0	-1.6238866666666667
YEL023C	0.0	0.0	-2.021516666666667
YEL024W	0.0	0.0	-1.4586333333333332
YEL025C	0.0	0.0	-1.77669
YEL027W	0.0	0.0	4.823323333333334
YEL028W	0.0	0.0	-2.6370566666666666
YEL030W	0.0	0.0	-2.30784
YEL031W	0.0	0.0	-1.7526033333333333
YEL037C	0.0	0.0	-0.01994299999999997
YEL038W	0.0	0.0	-2.5392966666666665
YEL039C	0.0	0.0	-1.9106266666666667
YEL040W	0.0	0.0	-0.21381066666666668
YEL041W	0.0	0.0	-1.5805753333333332
YEL042W	0.0	0.0	-2.3613633333333333
YEL043W	0.0	0.0	-1.6903049999999997
YEL045C	0.0	0.0	2.03173
YEL047C	0.0	0.0	-2.0090733333333333
YEL048C	0.0	0.0	-1.9728633333333334
YEL049W	0.0	0.0	-1.0456656666666666
YEL050C	0.0	0.0	3.8023833333333332
YEL052W	0.0	0.0	-2.2720566666666664
YEL053C	0.0	0.0	-1.5045073333333334
YEL054C	0.0	0.0	0.22947166666666663
YEL056W	0.0	0.0	-0.9020163333333334
YEL057C	0.0	0.0	-0.7219566666666667
YEL059W	0.0	0.0	-1.73486
YEL060C	0.0	0.0	-2.27584
YEL061C	0.0	0.0	2.7717333333333336
YEL062W	0.0	0.0	-2.050003333333333
YEL063C	0.0	0.0	-1.82409
YEL064C	0.0	0.0	-1.2062566666666665
YEL065W	0.0	0.0	-2.3597366666666666
YEL066W	0.0	0.0	-2.1076099999999998
YEL067C	0.0	0.0	-1.44022
YEL068C	0.0	0.0	-1.5167666666666666
YEL071W	0.0	0.0	-2.0803333333333334
YEL072W	0.0	0.0	-1.73952
YER001W	0.0	0.0	-2.3888599999999998
YER002W	0.0	0.0	-1.5875200000000003
YER004W	0.0	0.0	-0.309332
YER005W	0.0	0.0	-1.89872
YER007C-A	0.0	0.0	-1.2572123333333334
YER007W	0.0	0.0	-1.8040933333333333
YER010C	0.0	0.0	-1.6121666666666667
YER011W	0.0	0.0	-2.80734
YER016W	0.0	0.0	0.6700933333333333
YER019C-A	0.0	0.0	-2.5279166666666666
YER020W	0.0	0.0	0.13358133333333336
YER024W	0.0	0.0	-2.116896666666667
YER027C	0.0	0.0	-1.9933333333333332
YER030W	0.0	0.0	-0.9100299999999999
YER031C	0.0	0.0	-0.40308463333333333
YER032W	0.0	0.0	-1.6426566666666667
YER033C	0.0	0.0	-1.6316266666666668
YER034W	0.0	0.0	-1.7469966666666668
YER037W	0.0	0.0	-1.6089303333333334
YER038W-A	0.0	0.0	-1.7763766666666667
YER039C	0.0	0.0	-1.4784733333333335
YER039C-A	0.0	0.0	-1.60315
YER041W	0.0	0.0	-1.9700300000000002
YER042W	0.0	0.0	-1.878923333333333
YER044C-A	0.0	0.0	-1.8767833333333332
YER045C	0.0	0.0	-1.8742966666666667
YER046W	0.0	0.0	-2.3417299999999996
YER046W-A	0.0	0.0	-1.5880166666666664
YER047C	0.0	0.0	-0.8501616666666667
YER048C	0.0	0.0	-2.2910433333333335
YER049W	0.0	0.0	-1.783553333333333
YER051W	0.0	0.0	-0.8934176666666668
YER052C	0.0	0.0	-1.4789383333333335
YER053C	0.0	0.0	-2.2678333333333334
YER055C	0.0	0.0	0.6189773333333334
YER056C	0.0	0.0	-1.8640166666666669
YER056C-A	0.0	0.0	1.4179926666666667
YER057C	0.0	0.0	-1.6572756666666664
YER058W	0.0	0.0	-0.4959542333333333
YER059W	0.0	0.0	-1.9558666666666664
YER060W	0.0	0.0	-2.0485966666666666
YER060W-A	0.0	0.0	-1.8799000000000001
YER062C	0.0	0.0	-2.0205733333333336
YER063W	0.0	0.0	-0.2768946666666667
YER064C	0.0	0.0	-0.860953
YER065C	0.0	0.0	-1.9554
YER066C-A	0.0	0.0	-1.6892466666666666
YER066W	0.0	0.0	-2.214066666666667
YER067C-A	0.0	0.0	-2.60387
YER067W	0.0	0.0	-1.6225699999999998
YER069W	0.0	0.0	-1.3385170000000002
YER071C	0.0	0.0	-1.7887566666666668
YER072W	0.0	0.0	-1.2155076666666667
YER073W	0.0	0.0	-0.6837363333333334
YER074W	0.0	0.0	0.5455293333333334
YER075C	0.0	0.0	0.8225493333333334
YER078C	0.0	0.0	-0.3515428333333333
YER079W	0.0	0.0	-2.1545733333333335
YER080W	0.0	0.0	-2.2034833333333332
YER081W	0.0	0.0	-1.5162893333333336
YER083C	0.0	0.0	-0.06488980000000001
YER085C	0.0	0.0	-1.7643426666666666
YER086W	0.0	0.0	-1.9383266666666668
YER087C-B	0.0	0.0	-1.8945366666666665
YER087W	0.0	0.0	2.2671733333333335
YER088C	0.0	0.0	-1.2956466666666666
YER090W	0.0	0.0	-0.49050710000000003
YER091C	0.0	0.0	-1.7249933333333336
YER091C-A	0.0	0.0	-1.092729
YER092W	0.0	0.0	-1.3693866666666665
YER093C-A	0.0	0.0	-1.56714
YER096W	0.0	0.0	-1.595967
YER097W	0.0	0.0	-1.151235
YER098W	0.0	0.0	-1.6644166666666667
YER101C	0.0	0.0	-2.0050733333333333
YER103W	0.0	0.0	-1.96521
YER106W	0.0	0.0	-2.6163266666666667
YER107C	0.0	0.0	3.1012166666666663
YER111C	0.0	0.0	3.133573333333333
YER114C	0.0	0.0	-1.4540300000000002
YER115C	0.0	0.0	-1.5423966666666666
YER117W	0.0	0.0	0.6351636666666666
YER118C	0.0	0.0	-0.3423443333333333
YER119C	0.0	0.0	-1.9290333333333336
YER119C-A	0.0	0.0	0.7213280000000001
YER120W	0.0	0.0	2.63662
YER121W	0.0	0.0	-1.4267333333333332
YER124C	0.0	0.0	-0.6021313333333334
YER128W	0.0	0.0	-1.8915166666666667
YER129W	0.0	0.0	-1.41355
YER130C	0.0	0.0	-1.9062066666666666
YER131W	0.0	0.0	-1.0530793333333335
YER132C	0.0	0.0	-0.3062086666666667
YER134C	0.0	0.0	-2.085373333333333
YER135C	0.0	0.0	-1.1566996666666667
YER137C	0.0	0.0	-1.2812413333333332
YER139C	0.0	0.0	0.5189679666666667
YER140W	0.0	0.0	-1.7261526666666667
YER141W	0.0	0.0	-0.4971114333333333
YER142C	0.0	0.0	-1.0899026666666665
YER143W	0.0	0.0	-1.6664633333333334
YER144C	0.0	0.0	-1.1223746666666665
YER145C	0.0	0.0	-2.169093333333333
YER150W	0.0	0.0	-1.5036433333333334
YER151C	0.0	0.0	-0.129509
YER152C	0.0	0.0	-2.077366666666667
YER153C	0.0	0.0	0.8288903333333334
YER156C	0.0	0.0	-0.005918233333333324
YER158C	0.0	0.0	-1.044348
YER161C	0.0	0.0	-1.3501316666666667
YER163C	0.0	0.0	-2.1546233333333333
YER166W	0.0	0.0	0.7930033333333334
YER167W	0.0	0.0	-1.3550766666666665
YER169W	0.0	0.0	-1.6307200000000002
YER170W	0.0	0.0	-1.573754
YER173W	0.0	0.0	-0.9074343333333333
YER174C	0.0	0.0	-1.2793466666666669
YER175C	0.0	0.0	-1.8148166666666665
YER176W	0.0	0.0	-1.6007596666666668
YER177W	0.0	0.0	-1.9510199999999998
YER179W	0.0	0.0	-1.5283476833333332
YER180C	0.0	0.0	-2.1059666666666668
YER181C	0.0	0.0	-1.00852
YER182W	0.0	0.0	-1.0689493333333333
YER183C	0.0	0.0	-1.9431966666666665
YER184C	0.0	0.0	-1.7664133333333334
YER185W	0.0	0.0	-1.6636533333333332
YER186C	0.0	0.0	-2.241436666666667
YER187W	0.0	0.0	-1.5206066666666667
YER188W	0.0	0.0	-1.8932866666666666
YFL001W	0.0	0.0	1.93731
YFL003C	0.0	0.0	-2.40888
YFL004W	0.0	0.0	0.07136900000000002
YFL007W	0.0	0.0	-1.9235699999999998
YFL010C	0.0	0.0	-2.27512
YFL010W-A	0.0	0.0	-1.9438566666666668
YFL011W	0.0	0.0	-1.8908893333333332
YFL012W	0.0	0.0	-1.4975066666666665
YFL012W-A	0.0	0.0	-1.5726796666666667
YFL013C	0.0	0.0	-1.3224533333333335
YFL014W	0.0	0.0	-1.5560843333333334
YFL015C	0.0	0.0	-2.4579400000000002
YFL018C	0.0	0.0	1.4507893333333335
YFL019C	0.0	0.0	-1.228176333333333
YFL020C	0.0	0.0	-2.2073533333333337
YFL021W	0.0	0.0	-1.7933733333333333
YFL023W	0.0	0.0	1.067325
YFL027C	0.0	0.0	-2.1921233333333334
YFL028C	0.0	0.0	-1.78472
YFL030W	0.0	0.0	-2.466786666666667
YFL031W	0.0	0.0	-2.27262
YFL032W	0.0	0.0	-1.5628873333333333
YFL034C-A	0.0	0.0	-1.0668272666666667
YFL034W	0.0	0.0	-1.3077603333333334
YFL040W	0.0	0.0	-1.4735266666666667
YFL041W	0.0	0.0	-2.448396666666667
YFL042C	0.0	0.0	-1.9564526666666666
YFL044C	0.0	0.0	-2.4288966666666667
YFL046W	0.0	0.0	-2.054603333333333
YFL047W	0.0	0.0	-1.412732
YFL048C	0.0	0.0	-2.131186666666667
YFL049W	0.0	0.0	-0.8499963333333334
YFL050C	0.0	0.0	-1.57786
YFL051C	0.0	0.0	-2.3674666666666666
YFL052W	0.0	0.0	-1.5323006666666668
YFL053W	0.0	0.0	-1.7451433333333333
YFL054C	0.0	0.0	-1.4063856666666668
YFL055W	0.0	0.0	-1.6545433333333335
YFL063W	0.0	0.0	-1.7619600000000002
YFR006W	0.0	0.0	-2.0772033333333333
YFR007W	0.0	0.0	-1.82745
YFR008W	0.0	0.0	-1.6360066666666668
YFR009W	0.0	0.0	-1.9589866666666669
YFR010W	0.0	0.0	-1.241494
YFR011C	0.0	0.0	-2.09474
YFR012W	0.0	0.0	-2.18121
YFR013W	0.0	0.0	0.019703
YFR014C	0.0	0.0	-2.3219766666666666
YFR015C	0.0	0.0	-1.955993333333333
YFR016C	0.0	0.0	-2.3558266666666667
YFR017C	0.0	0.0	-2.3906466666666666
YFR018C	0.0	0.0	-1.6150836666666668
YFR020W	0.0	0.0	-1.55705
YFR021W	0.0	0.0	-2.68839
YFR022W	0.0	0.0	-2.0156566666666667
YFR023W	0.0	0.0	-2.7748866666666667
YFR024C-A	0.0	0.0	-1.1508793333333334
YFR025C	0.0	0.0	-1.9314366666666667
YFR026C	0.0	0.0	-2.55362
YFR030W	0.0	0.0	-1.0332586666666665
YFR031C-A	0.0	0.0	-0.8528546666666666
YFR032C	0.0	0.0	-1.4362469999999998
YFR032C-A	0.0	0.0	0.8609789999999999
YFR033C	0.0	0.0	-1.76746
YFR034C	0.0	0.0	-1.281973
YFR035C	0.0	0.0	-0.9647099999999998
YFR038W	0.0	0.0	-1.6458000000000002
YFR039C	0.0	0.0	-1.4183936666666668
YFR041C	0.0	0.0	-1.73519
YFR043C	0.0	0.0	-2.2409433333333335
YFR044C	0.0	0.0	-1.717642
YFR045W	0.0	0.0	-1.5278826666666667
YFR046C	0.0	0.0	-1.8096146666666666
YFR047C	0.0	0.0	-1.7461939999999998
YFR048W	0.0	0.0	-0.72202
YFR049W	0.0	0.0	-0.183226
YFR053C	0.0	0.0	-2.09778
YFR054C	0.0	0.0	-1.4791693333333333
YFR055W	0.0	0.0	-2.0335733333333335
YFR056C	0.0	0.0	-2.11915
YFR057W	0.0	0.0	-1.21238
YGL002W	0.0	0.0	-1.8088133333333332
YGL003C	0.0	0.0	-0.04642266666666665
YGL004C	0.0	0.0	-1.2395250000000002
YGL005C	0.0	0.0	-2.59573
YGL006W	0.0	0.0	-1.6729233333333333
YGL007W	0.0	0.0	4.32753
YGL009C	0.0	0.0	-2.66649
YGL010W	0.0	0.0	-1.6459433333333333
YGL013C	0.0	0.0	-1.6732500000000001
YGL014W	0.0	0.0	-0.851661
YGL015C	0.0	0.0	-1.8720466666666666
YGL016W	0.0	0.0	-0.870243
YGL017W	0.0	0.0	-1.5698699999999999
YGL019W	0.0	0.0	1.8065783333333334
YGL021W	0.0	0.0	-1.9219866666666665
YGL025C	0.0	0.0	2.8399033333333334
YGL026C	0.0	0.0	-1.6145433333333334
YGL027C	0.0	0.0	-0.6520316666666667
YGL028C	0.0	0.0	-1.165921
YGL031C	0.0	0.0	-0.5958447133333333
YGL032C	0.0	0.0	-1.9095233333333335
YGL033W	0.0	0.0	-1.4323810333333336
YGL034C	0.0	0.0	-0.8916283333333332
YGL037C	0.0	0.0	-1.1956706666666665
YGL039W	0.0	0.0	-0.5460233333333332
YGL041C	0.0	0.0	-0.5811903333333334
YGL042C	0.0	0.0	-0.6427966666666667
YGL043W	0.0	0.0	1.5334366666666668
YGL045W	0.0	0.0	-1.3165158333333333
YGL049C	0.0	0.0	-1.9091466666666665
YGL050W	0.0	0.0	-1.8168933333333335
YGL051W	0.0	0.0	-1.6600853333333332
YGL053W	0.0	0.0	-1.5821366666666663
YGL054C	0.0	0.0	6.81548
YGL056C	0.0	0.0	-1.0948116666666667
YGL057C	0.0	0.0	-0.5440336666666666
YGL059W	0.0	0.0	-0.6066166666666667
YGL060W	0.0	0.0	0.027303000000000004
YGL062W	0.0	0.0	-1.1941353333333333
YGL063W	0.0	0.0	-0.6458266666666667
YGL067W	0.0	0.0	-1.5838233333333334
YGL071W	0.0	0.0	-0.9581696666666667
YGL072C	0.0	0.0	4.152486666666666
YGL077C	0.0	0.0	-0.9439699999999999
YGL078C	0.0	0.0	0.7442343333333333
YGL079W	0.0	0.0	-1.9625333333333337
YGL080W	0.0	0.0	-0.8623163333333332
YGL081W	0.0	0.0	-2.24877
YGL082W	0.0	0.0	-2.3940466666666667
YGL083W	0.0	0.0	-1.3849798
YGL085W	0.0	0.0	-1.7397133333333332
YGL086W	0.0	0.0	-2.2153300000000002
YGL087C	0.0	0.0	-1.2309089999999998
YGL089C	0.0	0.0	-1.631986666666667
YGL090W	0.0	0.0	-1.5522366666666665
YGL094C	0.0	0.0	-0.5737193333333334
YGL095C	0.0	0.0	6.75178
YGL096W	0.0	0.0	-0.6895773333333333
YGL101W	0.0	0.0	-0.7357243333333333
YGL104C	0.0	0.0	0.6728559666666666
YGL107C	0.0	0.0	-0.25098125666666665
YGL108C	0.0	0.0	-2.275236666666667
YGL109W	0.0	0.0	-0.6685173333333334
YGL110C	0.0	0.0	-1.2402096666666667
YGL114W	0.0	0.0	-2.1311766666666667
YGL117W	0.0	0.0	-1.6965766666666664
YGL118C	0.0	0.0	-1.6536099999999998
YGL121C	0.0	0.0	-1.9127233333333333
YGL124C	0.0	0.0	0.8280980000000001
YGL125W	0.0	0.0	0.1049682
YGL126W	0.0	0.0	-1.5536566666666667
YGL129C	0.0	0.0	2.1074866666666665
YGL131C	0.0	0.0	-2.11231
YGL132W	0.0	0.0	-0.14041066666666666
YGL136C	0.0	0.0	-1.240505
YGL138C	0.0	0.0	-1.0234698666666666
YGL139W	0.0	0.0	-1.59446
YGL140C	0.0	0.0	-1.5735766666666666
YGL141W	0.0	0.0	-1.9331500000000001
YGL143C	0.0	0.0	0.8272503333333333
YGL144C	0.0	0.0	-2.05299
YGL146C	0.0	0.0	-2.4377966666666664
YGL147C	0.0	0.0	0.8724689333333333
YGL149W	0.0	0.0	-1.3587550000000002
YGL151W	0.0	0.0	-1.82901
YGL154C	0.0	0.0	-0.5421306666666666
YGL156W	0.0	0.0	-1.9079266666666665
YGL157W	0.0	0.0	-1.59636
YGL158W	0.0	0.0	-1.8185
YGL159W	0.0	0.0	-1.93597
YGL160W	0.0	0.0	-2.193
YGL161C	0.0	0.0	-1.6369666666666667
YGL162W	0.0	0.0	-1.2916453333333333
YGL164C	0.0	0.0	-1.74069
YGL165C	0.0	0.0	-1.1262313333333334
YGL166W	0.0	0.0	-1.927903333333333
YGL168W	0.0	0.0	1.6357963333333334
YGL170C	0.0	0.0	-1.8589966666666669
YGL175C	0.0	0.0	-0.05219666666666667
YGL176C	0.0	0.0	-1.7407766666666669
YGL177W	0.0	0.0	-1.8030433333333333
YGL179C	0.0	0.0	-0.01572233333333332
YGL180W	0.0	0.0	-1.0426363333333333
YGL181W	0.0	0.0	-1.1246221666666667
YGL194C	0.0	0.0	-1.326485
YGL195W	0.0	0.0	1.4228093333333334
YGL196W	0.0	0.0	-1.96893
YGL197W	0.0	0.0	-1.4834366666666667
YGL198W	0.0	0.0	-2.20073
YGL199C	0.0	0.0	-2.096323333333333
YGL200C	0.0	0.0	0.1815658
YGL202W	0.0	0.0	-0.40353006666666663
YGL203C	0.0	0.0	0.6703996666666666
YGL205W	0.0	0.0	-1.1899833333333334
YGL208W	0.0	0.0	-1.3763666666666667
YGL209W	0.0	0.0	-1.8259226666666664
YGL210W	0.0	0.0	-1.4771233333333331
YGL212W	0.0	0.0	0.8764466666666667
YGL215W	0.0	0.0	-0.1997954333333333
YGL216W	0.0	0.0	-2.1838366666666666
YGL217C	0.0	0.0	-1.5992036666666667
YGL220W	0.0	0.0	-0.0017586333333333333
YGL221C	0.0	0.0	-2.052023333333333
YGL222C	0.0	0.0	-1.8518566666666665
YGL224C	0.0	0.0	-0.918357
YGL226C-A	0.0	0.0	-0.2571506666666667
YGL226W	0.0	0.0	-1.4461943333333334
YGL227W	0.0	0.0	-1.5202166666666665
YGL228W	0.0	0.0	-2.023703333333333
YGL229C	0.0	0.0	0.07843533333333332
YGL230C	0.0	0.0	-1.1912133333333335
YGL231C	0.0	0.0	-1.0228700000000002
YGL232W	0.0	0.0	0.9978016666666667
YGL234W	0.0	0.0	-0.2995219333333334
YGL235W	0.0	0.0	-0.5524686666666666
YGL236C	0.0	0.0	-1.7215300000000002
YGL237C	0.0	0.0	-0.25049999999999994
YGL241W	0.0	0.0	-1.6664966666666665
YGL242C	0.0	0.0	-1.473484
YGL243W	0.0	0.0	-2.127796666666667
YGL248W	0.0	0.0	-2.1124699999999996
YGL249W	0.0	0.0	-2.0695533333333334
YGL250W	0.0	0.0	-1.8664499999999997
YGL251C	0.0	0.0	-0.6272706666666666
YGL252C	0.0	0.0	-0.0012493666666666587
YGL253W	0.0	0.0	0.3880913333333334
YGL254W	0.0	0.0	-1.7313166666666666
YGL255W	0.0	0.0	-0.713839
YGL256W	0.0	0.0	-1.76262
YGL257C	0.0	0.0	-1.4243266666666667
YGL258W	0.0	0.0	-0.8500536666666667
YGL259W	0.0	0.0	-0.6574313333333334
YGL260W	0.0	0.0	-1.0904186666666666
YGL261C	0.0	0.0	-1.6366666666666667
YGL262W	0.0	0.0	-1.6253984666666668
YGL263W	0.0	0.0	-1.5796833333333336
YGR001C	0.0	0.0	-1.8945733333333334
YGR003W	0.0	0.0	-2.36633
YGR004W	0.0	0.0	-0.9606216666666666
YGR007W	0.0	0.0	-1.3239533333333335
YGR008C	0.0	0.0	-0.6621973333333333
YGR010W	0.0	0.0	-1.6402063333333334
YGR011W	0.0	0.0	1.1152046666666668
YGR012W	0.0	0.0	-1.7597366666666667
YGR014W	0.0	0.0	-1.8791233333333333
YGR015C	0.0	0.0	-1.6908366666666665
YGR017W	0.0	0.0	-1.9269266666666667
YGR018C	0.0	0.0	-1.4852733333333334
YGR019W	0.0	0.0	-1.6499576666666667
YGR021W	0.0	0.0	-0.7355203333333332
YGR022C	0.0	0.0	-1.4162983333333334
YGR023W	0.0	0.0	-1.9442666666666666
YGR025W	0.0	0.0	-0.8995697333333332
YGR026W	0.0	0.0	-1.72883
YGR028W	0.0	0.0	-1.1088259999999999
YGR031W	0.0	0.0	-1.384184
YGR032W	0.0	0.0	-2.041333333333333
YGR033C	0.0	0.0	-1.5794666666666668
YGR034W	0.0	0.0	-1.7863
YGR035C	0.0	0.0	-1.7701250000000002
YGR037C	0.0	0.0	2.1380866666666667
YGR038W	0.0	0.0	-2.0959333333333334
YGR039W	0.0	0.0	-1.2053230000000001
YGR040W	0.0	0.0	-0.683424
YGR041W	0.0	0.0	-1.2634433333333333
