orf	hom | growth (pooled culture) | glyoxal [20 mM] | YPD | Hoon S~Nislow C, 2011	hom | growth (pooled culture) | methylglyoxal [8 mM] | YPD | Hoon S~Nislow C, 2011	hom | growth (pooled culture) | glyoxal [80 mM] | YPD | Hoon S~Nislow C, 2011
YAL066W	0.0	0.0	2.7574324909747827
YAL067C	0.0	0.0	1.6671829321141776
YAL068C	0.0	0.0	2.5245772253580823
YAR002C-A	0.0	0.0	0.1868763088402372
YAR003W	0.0	0.0	3.0939629375457214
YAR014C	0.0	0.0	5.08633506864696
YAR015W	0.0	0.0	2.5795411457829722
YAR018C	0.0	0.0	5.713597797790047
YAR020C	0.0	0.0	1.5991511930786393
YAR023C	0.0	0.0	1.7283155312733685
YAR027W	0.0	0.0	2.200232139101935
YAR028W	0.0	0.0	1.7503640853142555
YAR029W	0.0	0.0	-0.5443087333201158
YAR030C	0.0	0.0	-0.4295979028965158
YAR031W	0.0	0.0	1.7529285725452846
YAR035W	0.0	0.0	1.8272453392155932
YAR042W	0.0	0.0	1.4028824078370776
YAR047C	0.0	0.0	1.8044709386225093
YAR050W	0.0	0.0	-0.2371017088825893
YBL001C	0.0	0.0	-0.5111689797709209
YBL002W	0.0	0.0	0.17480860963155873
YBL003C	0.0	0.0	-0.07338218465024479
YBL005W	0.0	0.0	-0.18694702214440695
YBL006C	0.0	0.0	0.8128756026487121
YBL007C	0.0	0.0	1.6266329345901436
YBL008W	0.0	0.0	0.1000367263035857
YBL009W	0.0	0.0	-0.30824075088405495
YBL010C	0.0	0.0	-0.33670030430157427
YBL011W	0.0	0.0	-0.2947818949913774
YBL012C	0.0	0.0	-0.24174254284493293
YBL013W	0.0	0.0	-0.250608678982228
YBL015W	0.0	0.0	-0.08940421556830733
YBL017C	0.0	0.0	0.05393894201599087
YBL019W	0.0	0.0	0.1052002555142799
YBL021C	0.0	0.0	0.01179964475565418
YBL024W	0.0	0.0	1.0764191154895606
YBL027W	0.0	0.0	-0.396458149347321
YBL028C	0.0	0.0	0.20667311799534238
YBL029W	0.0	0.0	-0.4424400221363277
YBL032W	0.0	0.0	0.270307874617454
YBL036C	0.0	0.0	0.3039788527516878
YBL037W	0.0	0.0	-0.05922567275663054
YBL039C	0.0	0.0	1.1684052560439049
YBL042C	0.0	0.0	0.8409833974731573
YBL043W	0.0	0.0	0.3811170802583863
YBL044W	0.0	0.0	-0.34417112843699627
YBL045C	0.0	0.0	1.7703719408771676
YBL047C	0.0	0.0	1.2673882083147279
YBL048W	0.0	0.0	-0.08393231803118034
YBL049W	0.0	0.0	-0.5303337432073093
YBL052C	0.0	0.0	0.1133228084530849
YBL053W	0.0	0.0	-0.5128573510333758
YBL054W	0.0	0.0	-0.6853817751396106
YBL055C	0.0	0.0	-0.27320923419752424
YBL056W	0.0	0.0	0.11657882805871025
YBL057C	0.0	0.0	-0.188679133595008
YBL059W	0.0	0.0	-0.23163199835486964
YBL060W	0.0	0.0	-0.13460970001771372
YBL061C	0.0	0.0	-0.11848487965750695
YBL062W	0.0	0.0	0.18071112932098818
YBL063W	0.0	0.0	0.2642555447836227
YBL064C	0.0	0.0	-0.08705974148365508
YBL065W	0.0	0.0	0.8814769264142941
YBL066C	0.0	0.0	-0.039070194058724035
YBL067C	0.0	0.0	-0.039680369683367606
YBL068W	0.0	0.0	0.06379579341480425
YBL069W	0.0	0.0	-0.23144828956465432
YBL070C	0.0	0.0	0.4228106650015102
YBL071C	0.0	0.0	0.5582611243357136
YBL072C	0.0	0.0	0.66332702457207
YBL075C	0.0	0.0	0.3975968522454018
YBL078C	0.0	0.0	-0.23141767143295217
YBL080C	0.0	0.0	0.9933572417825578
YBL081W	0.0	0.0	0.5706067924400628
YBL082C	0.0	0.0	0.22610753969165404
YBL083C	0.0	0.0	-0.1457984401455881
YBL085W	0.0	0.0	0.3552598493346429
YBL086C	0.0	0.0	0.6185674713408172
YBL087C	0.0	0.0	0.9359827995889141
YBL088C	0.0	0.0	1.26372540495934
YBL089W	0.0	0.0	-0.08902804995024731
YBL090W	0.0	0.0	1.7550340065017165
YBL091C	0.0	0.0	-0.38211574165408363
YBL091C-A	0.0	0.0	0.37620807520251665
YBL094C	0.0	0.0	-0.12594695575529957
YBL095W	0.0	0.0	0.10909313225931844
YBL096C	0.0	0.0	-0.07712415774617778
YBL098W	0.0	0.0	-0.5496647193586546
YBL101C	0.0	0.0	1.3289848908701534
YBL102W	0.0	0.0	-0.28429737189266147
YBL103C	0.0	0.0	0.24715247511551966
YBL104C	0.0	0.0	0.12454872774088376
YBL106C	0.0	0.0	0.45329560783115336
YBL107C	0.0	0.0	0.7452806093918166
YBR001C	0.0	0.0	0.18516388047430177
YBR005W	0.0	0.0	1.0952065104527149
YBR006W	0.0	0.0	0.20632975751839247
YBR007C	0.0	0.0	0.5383503719904867
YBR008C	0.0	0.0	0.1399496479872659
YBR009C	0.0	0.0	1.2176542365762322
YBR010W	0.0	0.0	-0.41449222892012255
YBR012C	0.0	0.0	0.7541679595203629
YBR013C	0.0	0.0	0.063644889765699
YBR014C	0.0	0.0	-0.02931831911146207
YBR015C	0.0	0.0	1.2286855776370613
YBR016W	0.0	0.0	0.3194969967023026
YBR018C	0.0	0.0	-0.07865506433130537
YBR019C	0.0	0.0	0.20795229979768695
YBR020W	0.0	0.0	0.15405695216921544
YBR021W	0.0	0.0	0.12934702638055462
YBR022W	0.0	0.0	0.42563125103413735
YBR023C	0.0	0.0	0.6102905155378553
YBR024W	0.0	0.0	1.0255236230548346
YBR025C	0.0	0.0	0.5641640814270242
YBR028C	0.0	0.0	-0.11878887396512522
YBR030W	0.0	0.0	-0.7321422232776251
YBR031W	0.0	0.0	1.197951534435924
YBR032W	0.0	0.0	-0.32424309871745144
YBR033W	0.0	0.0	-0.2886473336038307
YBR034C	0.0	0.0	2.8711591671650867
YBR035C	0.0	0.0	1.7386465263116901
YBR036C	0.0	0.0	0.6832296849824898
YBR037C	0.0	0.0	0.46656747441950475
YBR040W	0.0	0.0	-0.2531937241016861
YBR041W	0.0	0.0	0.4448605312480417
YBR042C	0.0	0.0	-0.06398241821756226
YBR043C	0.0	0.0	-0.3004506233751635
YBR044C	0.0	0.0	0.30300825797671693
YBR045C	0.0	0.0	-0.21506321508497636
YBR046C	0.0	0.0	0.3829930969279896
YBR047W	0.0	0.0	0.12719632132939135
YBR048W	0.0	0.0	1.2894073033388982
YBR050C	0.0	0.0	0.5233215932648547
YBR051W	0.0	0.0	0.637718894019821
YBR052C	0.0	0.0	-0.28576922922379144
YBR053C	0.0	0.0	0.5097574109991204
YBR054W	0.0	0.0	-0.21561215444621473
YBR056W	0.0	0.0	1.0377738719387422
YBR058C	0.0	0.0	-0.023259209548468416
YBR059C	0.0	0.0	0.17689698491461325
YBR061C	0.0	0.0	1.463888160450644
YBR062C	0.0	0.0	-0.26390350916935656
YBR063C	0.0	0.0	0.14837969444874063
YBR064W	0.0	0.0	0.11479903980302929
YBR065C	0.0	0.0	0.4150815550550832
YBR066C	0.0	0.0	0.6370037419436256
YBR067C	0.0	0.0	-0.1433796077410866
YBR068C	0.0	0.0	-0.45710392021244134
YBR069C	0.0	0.0	1.0568697445788
YBR071W	0.0	0.0	-0.3090215132424698
YBR072W	0.0	0.0	-0.30884217847106915
YBR073W	0.0	0.0	0.2303453078202274
YBR074W	0.0	0.0	-0.18924024730861416
YBR076W	0.0	0.0	0.34060185618392896
YBR077C	0.0	0.0	-0.13144072338649995
YBR082C	0.0	0.0	1.7702558106776387
YBR083W	0.0	0.0	-0.015605770127534783
YBR084C-A	0.0	0.0	1.6048728470900828
YBR084W	0.0	0.0	-0.13279010819081924
YBR085W	0.0	0.0	0.026986238080118373
YBR086C	0.0	0.0	-0.15175585377114106
YBR089C-A	0.0	0.0	-0.3419884930484863
YBR090C	0.0	0.0	0.12227183224691783
YBR092C	0.0	0.0	0.12654984134858607
YBR093C	0.0	0.0	0.10619753180402033
YBR094W	0.0	0.0	0.27241680778893734
YBR095C	0.0	0.0	0.9801555781961817
YBR101C	0.0	0.0	0.7858046252440914
YBR103W	0.0	0.0	0.17256014525988805
YBR104W	0.0	0.0	-0.2619811279003182
YBR105C	0.0	0.0	-0.5675807004234604
YBR107C	0.0	0.0	0.3784145927337549
YBR108W	0.0	0.0	-0.2439076821581845
YBR113W	0.0	0.0	-0.0443146426174892
YBR114W	0.0	0.0	-0.1076919882323585
YBR115C	0.0	0.0	0.13183803009549758
YBR116C	0.0	0.0	-0.24706572374236171
YBR118W	0.0	0.0	-0.6298864114287405
YBR119W	0.0	0.0	1.2285313934738449
YBR125C	0.0	0.0	0.08782905849283883
YBR128C	0.0	0.0	2.330453896345106
YBR129C	0.0	0.0	0.377856905334887
YBR130C	0.0	0.0	-0.2878993763865259
YBR131W	0.0	0.0	1.6482475859646175
YBR133C	0.0	0.0	2.004456305780785
YBR134W	0.0	0.0	0.8715902442071646
YBR137W	0.0	0.0	0.9362375861848674
YBR138C	0.0	0.0	0.31484107237504866
YBR139W	0.0	0.0	0.3861778200269361
YBR141C	0.0	0.0	-0.014553818602611443
YBR144C	0.0	0.0	1.0803509428721434
YBR148W	0.0	0.0	-0.01785029788227244
YBR149W	0.0	0.0	-0.090213846450899
YBR150C	0.0	0.0	0.0936692484141594
YBR151W	0.0	0.0	0.9033058172303093
YBR156C	0.0	0.0	1.7672950373420022
YBR157C	0.0	0.0	0.5753781908640236
YBR158W	0.0	0.0	0.07160779101776911
YBR159W	0.0	0.0	0.5211935018909633
YBR161W	0.0	0.0	0.13252343884375345
YBR162C	0.0	0.0	1.226530935968965
YBR162W-A	0.0	0.0	-0.2307965607612719
YBR164C	0.0	0.0	1.3208474662673784
YBR165W	0.0	0.0	1.5403792518737147
YBR169C	0.0	0.0	0.6834394191846523
YBR170C	0.0	0.0	1.1325641959551587
YBR172C	0.0	0.0	-0.14400290542217437
YBR173C	0.0	0.0	0.9856946169221135
YBR174C	0.0	0.0	0.5700897834161712
YBR175W	0.0	0.0	0.5735397907562263
YBR176W	0.0	0.0	0.2824114407804122
YBR177C	0.0	0.0	0.1619400275779181
YBR180W	0.0	0.0	0.19890704758993152
YBR181C	0.0	0.0	1.8584515577477723
YBR182C	0.0	0.0	-0.03481208674266231
YBR183W	0.0	0.0	0.4286904397931035
YBR184W	0.0	0.0	0.37190714624225946
YBR185C	0.0	0.0	-0.06849859264368827
YBR186W	0.0	0.0	-0.1138702898080514
YBR187W	0.0	0.0	1.0926975513905377
YBR188C	0.0	0.0	0.7561855631789965
YBR195C	0.0	0.0	0.9409803347855923
YBR199W	0.0	0.0	-0.17067348514450184
YBR201W	0.0	0.0	0.22349887487059672
YBR203W	0.0	0.0	0.5698906124694461
YBR204C	0.0	0.0	0.5419615619238616
YBR205W	0.0	0.0	0.3007385796137952
YBR206W	0.0	0.0	-0.058379300115995784
YBR207W	0.0	0.0	0.4292465962853862
YBR208C	0.0	0.0	0.06650112405166514
YBR210W	0.0	0.0	-0.03631456220549463
YBR212W	0.0	0.0	0.11486683709465621
YBR213W	0.0	0.0	0.7167123616067532
YBR214W	0.0	0.0	-0.5024275031698433
YBR215W	0.0	0.0	-0.27923225810529695
YBR216C	0.0	0.0	0.06475370353521273
YBR217W	0.0	0.0	0.6362796231288603
YBR218C	0.0	0.0	0.40477855373717553
YBR219C	0.0	0.0	-0.012375557232915816
YBR220C	0.0	0.0	0.08846963354824425
YBR222C	0.0	0.0	-0.028371344038090433
YBR223C	0.0	0.0	0.07931481216918211
YBR224W	0.0	0.0	0.07802447661886054
YBR225W	0.0	0.0	0.4172668148548824
YBR226C	0.0	0.0	0.12158751700336563
YBR227C	0.0	0.0	0.06897463169134982
YBR228W	0.0	0.0	-0.12958832641849555
YBR229C	0.0	0.0	0.29640327086565504
YBR230C	0.0	0.0	-0.15569684472314077
YBR231C	0.0	0.0	1.5809095663130828
YBR232C	0.0	0.0	-0.2858392135248257
YBR233W	0.0	0.0	-0.5243850776193856
YBR235W	0.0	0.0	-0.3075759000242282
YBR238C	0.0	0.0	1.5373994515562346
YBR239C	0.0	0.0	-0.2642927968438603
YBR240C	0.0	0.0	-0.19216085257146936
YBR241C	0.0	0.0	0.2976986365376134
YBR242W	0.0	0.0	0.2071343582793473
YBR244W	0.0	0.0	-0.1180518517948567
YBR245C	0.0	0.0	0.340516781517984
YBR246W	0.0	0.0	1.6647673802237872
YBR248C	0.0	0.0	0.24008843472986002
YBR249C	0.0	0.0	-0.18068561421123572
YBR250W	0.0	0.0	-0.07644399782049979
YBR258C	0.0	0.0	0.3721700247730199
YBR259W	0.0	0.0	-0.30565570576459655
YBR260C	0.0	0.0	-0.27555152127276916
YBR261C	0.0	0.0	0.25994276223237806
YBR262C	0.0	0.0	0.42473239016772674
YBR263W	0.0	0.0	0.08929938491738348
YBR264C	0.0	0.0	-0.4467309345934991
YBR267W	0.0	0.0	2.4200541408566236
YBR269C	0.0	0.0	0.6315548080052755
YBR270C	0.0	0.0	0.1718756113153954
YBR271W	0.0	0.0	0.9451560312131672
YBR272C	0.0	0.0	0.613262442621469
YBR273C	0.0	0.0	-0.06292259345877262
YBR275C	0.0	0.0	-0.42794889780339274
YBR276C	0.0	0.0	-0.4114850909850506
YBR277C	0.0	0.0	1.3620841847453125
YBR278W	0.0	0.0	1.8261879201671518
YBR280C	0.0	0.0	1.5590077606034272
YBR281C	0.0	0.0	0.41364075325753763
YBR284W	0.0	0.0	-0.21847713676981054
YBR285W	0.0	0.0	-0.14561035733655794
YBR286W	0.0	0.0	-0.04487451702576427
YBR287W	0.0	0.0	1.1532451255332692
YBR292C	0.0	0.0	0.25967572838374364
YBR293W	0.0	0.0	0.37642419547214834
YBR294W	0.0	0.0	-0.4134512124422355
YBR295W	0.0	0.0	-0.11535964321443955
YBR296C	0.0	0.0	-0.19532108116505392
YBR297W	0.0	0.0	-0.052784930052058664
YBR299W	0.0	0.0	0.749685246338169
YBR300C	0.0	0.0	-0.3676202433023343
YBR301W	0.0	0.0	0.6665075923531428
YCL001W	0.0	0.0	0.13316948142267707
YCL002C	0.0	0.0	0.11645023190555964
YCL005W	0.0	0.0	0.25961492952222
YCL009C	0.0	0.0	0.718103080888871
YCL010C	0.0	0.0	-0.1885194819082734
YCL011C	0.0	0.0	0.0014113500708605718
YCL014W	0.0	0.0	-0.014802098845578038
YCL016C	0.0	0.0	6.504562555090219
YCL022C	0.0	0.0	-0.05656408230791599
YCL023C	0.0	0.0	-0.02380596190029959
YCL024W	0.0	0.0	-0.4215606433245964
YCL025C	0.0	0.0	1.1351465291829517
YCL026C-A	0.0	0.0	-0.014575907397625454
YCL027W	0.0	0.0	-0.3772649547886372
YCL028W	0.0	0.0	-0.49577899457157565
YCL030C	0.0	0.0	1.8663834034662583
YCL032W	0.0	0.0	-0.2985216810779028
YCL033C	0.0	0.0	0.3971019320165242
YCL034W	0.0	0.0	0.241510209545562
YCL035C	0.0	0.0	0.037278457441648
YCL036W	0.0	0.0	-0.05919068060611326
YCL038C	0.0	0.0	0.15105375085107678
YCL039W	0.0	0.0	0.6569368017848073
YCL040W	0.0	0.0	-0.1708528199159025
YCL042W	0.0	0.0	-0.10831965993226064
YCL044C	0.0	0.0	-0.16140712628566628
YCL045C	0.0	0.0	0.7020887045037343
YCL046W	0.0	0.0	-0.19446814749619715
YCL047C	0.0	0.0	0.4159592019302427
YCL048W	0.0	0.0	-0.1737178022394983
YCL049C	0.0	0.0	-0.39834553846584225
YCL050C	0.0	0.0	-0.2554310347253799
YCL051W	0.0	0.0	-0.19407667281228633
YCL056C	0.0	0.0	-0.011286426548068001
YCL057W	0.0	0.0	-0.3273923922639996
YCL063W	0.0	0.0	0.23419007035830477
YCL069W	0.0	0.0	0.45015528102317537
YCL076W	0.0	0.0	0.7090619839989899
YCR001W	0.0	0.0	-0.1919421516307369
YCR003W	0.0	0.0	1.4702007444039464
YCR004C	0.0	0.0	-0.0030435880918602237
YCR005C	0.0	0.0	-0.16362912784350842
YCR006C	0.0	0.0	0.18626613321559332
YCR007C	0.0	0.0	-0.1053715712511867
YCR008W	0.0	0.0	-0.007662333259189826
YCR010C	0.0	0.0	-0.2455435651948635
YCR011C	0.0	0.0	-0.00038418465255316247
YCR014C	0.0	0.0	0.09895415664696006
YCR015C	0.0	0.0	-0.2273148417848105
YCR016W	0.0	0.0	-0.24513459443569396
YCR019W	0.0	0.0	-0.2526382237122257
YCR020C	0.0	0.0	0.6001666302904073
YCR020C-A	0.0	0.0	0.08690154780319219
YCR021C	0.0	0.0	-0.08797150570556868
YCR022C	0.0	0.0	0.04337568657861129
YCR023C	0.0	0.0	-0.18293604689137297
YCR024C	0.0	0.0	0.9481806258573282
YCR024C-A	0.0	0.0	0.38133206328312635
YCR025C	0.0	0.0	0.09555948064491013
YCR030C	0.0	0.0	-0.08191589535762694
YCR031C	0.0	0.0	1.3719611566306733
YCR032W	0.0	0.0	0.2363595836903709
YCR033W	0.0	0.0	0.12053862729161283
YCR037C	0.0	0.0	0.7207382085237569
YCR043C	0.0	0.0	-0.2640041116020936
YCR048W	0.0	0.0	0.29807217774438455
YCR049C	0.0	0.0	0.0639226399604292
YCR051W	0.0	0.0	1.0728996487307287
YCR053W	0.0	0.0	-0.09119975029172092
YCR060W	0.0	0.0	0.5707695059399679
YCR064C	0.0	0.0	6.7704438497669335
YCR067C	0.0	0.0	-0.16105283076167967
YCR069W	0.0	0.0	0.0183670153049101
YCR073C	0.0	0.0	-0.3260779996101971
YCR073W-A	0.0	0.0	0.4732017674566248
YCR075C	0.0	0.0	-0.18070748430530884
YCR076C	0.0	0.0	0.02951070303899356
YCR082W	0.0	0.0	0.1370299904284872
YCR083W	0.0	0.0	0.059532218575224324
YCR085W	0.0	0.0	0.09342320985583519
YCR086W	0.0	0.0	0.6173808000364027
YCR088W	0.0	0.0	0.34227163786642145
YCR089W	0.0	0.0	0.43456474706117815
YCR090C	0.0	0.0	0.027377712764029623
YCR091W	0.0	0.0	-0.09425281542434671
YCR092C	0.0	0.0	0.1044676073628262
YCR094W	0.0	0.0	0.5560752084330923
YCR095C	0.0	0.0	0.367864021950938
YCR099C	0.0	0.0	-0.19421445440494753
YCR100C	0.0	0.0	-0.07404266149125702
YCR101C	0.0	0.0	0.3241238338044391
YCR102C	0.0	0.0	-0.09856931589158402
YCR102W-A	0.0	0.0	0.3961578000553822
YCR105W	0.0	0.0	0.30150621991576615
YCR106W	0.0	0.0	-0.3480115169562589
YCR107W	0.0	0.0	0.8405814032739969
YDL001W	0.0	0.0	0.970289103955976
YDL002C	0.0	0.0	0.3881876816722678
YDL009C	0.0	0.0	0.8425141728377202
YDL010W	0.0	0.0	0.47627320346827207
YDL011C	0.0	0.0	0.5496827986364223
YDL012C	0.0	0.0	-0.10985275352679541
YDL018C	0.0	0.0	0.20529748907813503
YDL019C	0.0	0.0	0.42739726113055215
YDL022W	0.0	0.0	2.4070101606485155
YDL024C	0.0	0.0	0.6640832924251231
YDL025C	0.0	0.0	0.7940666656428954
YDL026W	0.0	0.0	-0.31809978929227595
YDL027C	0.0	0.0	-0.060817815605163035
YDL033C	0.0	0.0	3.95318863246732
YDL034W	0.0	0.0	0.11811235905512656
YDL035C	0.0	0.0	2.525423597998717
YDL036C	0.0	0.0	0.2523591977620083
YDL039C	0.0	0.0	0.6369719209567491
YDL046W	0.0	0.0	-0.14787172506373217
YDL048C	0.0	0.0	0.4338609674339011
YDL049C	0.0	0.0	0.08930550854372397
YDL050C	0.0	0.0	0.04383277154474243
YDL051W	0.0	0.0	-0.15984560156883626
YDL052C	0.0	0.0	0.9953585740912009
YDL053C	0.0	0.0	-0.12508308703940624
YDL054C	0.0	0.0	0.013676098827138739
YDL056W	0.0	0.0	3.5830963395315725
YDL057W	0.0	0.0	1.140061395424033
YDL061C	0.0	0.0	1.926703528630628
YDL062W	0.0	0.0	1.3465432958968613
YDL063C	0.0	0.0	1.4032845923060566
YDL067C	0.0	0.0	-0.04895110256101785
YDL068W	0.0	0.0	0.9805945109842318
YDL069C	0.0	0.0	0.6220909621969584
YDL070W	0.0	0.0	0.004875572972063237
YDL071C	0.0	0.0	0.05683016845247444
YDL072C	0.0	0.0	-0.1565694614766633
YDL073W	0.0	0.0	0.45756246318484434
YDL074C	0.0	0.0	0.9290392634215981
YDL076C	0.0	0.0	0.08208356607885556
YDL077C	0.0	0.0	2.3280328769311978
YDL078C	0.0	0.0	0.07987468657745747
YDL079C	0.0	0.0	0.06195783070888845
YDL080C	0.0	0.0	0.12958759741536036
YDL082W	0.0	0.0	1.799651622822434
YDL085W	0.0	0.0	-0.0740995237358474
YDL086W	0.0	0.0	0.056434319749748656
YDL088C	0.0	0.0	0.9651690962324876
YDL089W	0.0	0.0	0.7749581083482753
YDL091C	0.0	0.0	0.4408150012463721
YDL093W	0.0	0.0	0.6093474770814168
YDL094C	0.0	0.0	0.15681149051774118
YDL095W	0.0	0.0	3.3652833246184533
YDL096C	0.0	0.0	3.0667696625750436
YDL099W	0.0	0.0	0.385421770874824
YDL101C	0.0	0.0	0.7461645329839751
YDL104C	0.0	0.0	0.8276328860265185
YDL107W	0.0	0.0	2.22459389299295
YDL109C	0.0	0.0	-0.16117311627908246
YDL110C	0.0	0.0	-0.36274102531459246
YDL112W	0.0	0.0	0.42844374513195715
YDL113C	0.0	0.0	2.5927375605467713
YDL114W	0.0	0.0	-0.2338999271102656
YDL121C	0.0	0.0	-0.3993909289625437
YDL122W	0.0	0.0	0.5725716016916036
YDL123W	0.0	0.0	0.7281364239468557
YDL124W	0.0	0.0	-0.18393332318111297
YDL125C	0.0	0.0	0.2699715125706073
YDL127W	0.0	0.0	0.5783153444980611
YDL128W	0.0	0.0	0.3235980767429183
YDL129W	0.0	0.0	0.033396362652987795
YDL130W	0.0	0.0	1.4828331097585115
YDL130W-A	0.0	0.0	0.5473806650538957
YDL131W	0.0	0.0	-0.11198508769893735
YDL133C-A	0.0	0.0	0.26420644642242835
YDL134C	0.0	0.0	0.9344158073485658
YDL135C	0.0	0.0	0.1549525325215149
YDL136W	0.0	0.0	1.5191702907442999
YDL137W	0.0	0.0	0.5483963997030338
YDL138W	0.0	0.0	0.17198496178576161
YDL142C	0.0	0.0	0.4055258548516585
YDL144C	0.0	0.0	0.285829736484061
YDL146W	0.0	0.0	1.2243078409064192
YDL149W	0.0	0.0	0.1095567782536713
YDL154W	0.0	0.0	0.023688227893872472
YDL155W	0.0	0.0	0.1357164725784478
YDL156W	0.0	0.0	-0.3198428357899137
YDL157C	0.0	0.0	1.419110673742251
YDL161W	0.0	0.0	0.20619853695395282
YDL162C	0.0	0.0	1.266026794958668
YDL167C	0.0	0.0	0.13233666824036788
YDL169C	0.0	0.0	0.4642774568690948
YDL170W	0.0	0.0	0.1596939689165955
YDL171C	0.0	0.0	-0.29848231490857124
YDL174C	0.0	0.0	-0.18794429843414695
YDL175C	0.0	0.0	-0.17252150809369157
YDL176W	0.0	0.0	0.9015336178972717
YDL177C	0.0	0.0	0.5882340882631018
YDL178W	0.0	0.0	-0.09847374358048382
YDL179W	0.0	0.0	0.013816067429207723
YDL180W	0.0	0.0	-0.13305036231029102
YDL182W	0.0	0.0	-0.049252909859228915
YDL183C	0.0	0.0	0.8226040765953155
YDL184C	0.0	0.0	0.14266219575517095
YDL186W	0.0	0.0	-0.3456167416552382
YDL187C	0.0	0.0	-0.02494211328740476
YDL188C	0.0	0.0	0.02330331423818309
YDL189W	0.0	0.0	0.3953276112843616
YDL190C	0.0	0.0	-0.0648637830087143
YDL192W	0.0	0.0	3.792172251862429
YDL194W	0.0	0.0	1.323800147668208
YDL197C	0.0	0.0	0.13676798670148962
YDL199C	0.0	0.0	-0.048362797030447664
YDL200C	0.0	0.0	0.5415580586882102
YDL201W	0.0	0.0	0.7919955677341586
YDL203C	0.0	0.0	-0.4196579451402238
YDL204W	0.0	0.0	-0.31202209014931975
YDL210W	0.0	0.0	0.11878442704599748
YDL211C	0.0	0.0	-0.046059876124534424
YDL214C	0.0	0.0	0.1435459662566711
YDL215C	0.0	0.0	-0.37542786688648444
YDL216C	0.0	0.0	-0.19732000776334918
YDL218W	0.0	0.0	-0.6249700142810745
YDL219W	0.0	0.0	-0.06298951594663664
YDL222C	0.0	0.0	0.20607387741773536
YDL223C	0.0	0.0	-0.037154373817907226
YDL224C	0.0	0.0	0.13865318881060368
YDL225W	0.0	0.0	0.05440914903856576
YDL226C	0.0	0.0	1.1951462574691485
YDL227C	0.0	0.0	0.613406347840471
YDL229W	0.0	0.0	-0.4066014989784938
YDL230W	0.0	0.0	0.2593922919645543
YDL231C	0.0	0.0	-0.10940660360770112
YDL233W	0.0	0.0	-0.2644174563800778
YDL234C	0.0	0.0	-0.22401464458915712
YDL236W	0.0	0.0	-0.26980406055031914
YDL237W	0.0	0.0	0.23257649481758041
YDL238C	0.0	0.0	-0.28189384855401134
YDL239C	0.0	0.0	-0.44102721405919587
YDL240W	0.0	0.0	2.5701516582945043
YDL241W	0.0	0.0	0.02215885221533009
YDL242W	0.0	0.0	-0.31731246590563905
YDL243C	0.0	0.0	-0.005315890866070858
YDR003W	0.0	0.0	-0.1878305739449662
YDR006C	0.0	0.0	-0.7312696065241027
YDR007W	0.0	0.0	-0.03887205100642023
YDR008C	0.0	0.0	1.116030317355406
YDR009W	0.0	0.0	0.12495769850005357
YDR010C	0.0	0.0	-0.27475982386731757
YDR011W	0.0	0.0	-0.3655753895064855
YDR014W	0.0	0.0	0.35102120640230644
YDR015C	0.0	0.0	0.27522492786794245
YDR018C	0.0	0.0	-0.2100046623258336
YDR019C	0.0	0.0	-0.0658938644395644
YDR020C	0.0	0.0	0.4090895866808945
YDR022C	0.0	0.0	-0.1845194417022761
YDR024W	0.0	0.0	2.4091534298676938
YDR026C	0.0	0.0	-0.36523859005775755
YDR029W	0.0	0.0	-0.3093014504466075
YDR030C	0.0	0.0	-0.029460474722938248
YDR031W	0.0	0.0	0.02213107719585697
YDR032C	0.0	0.0	0.018163842130969624
YDR033W	0.0	0.0	1.0427925511423703
YDR034C	0.0	0.0	-0.14475961067710866
YDR035W	0.0	0.0	-0.1271279408352552
YDR036C	0.0	0.0	0.08104648621790206
YDR042C	0.0	0.0	0.09213374910927652
YDR046C	0.0	0.0	0.003672717798034655
YDR051C	0.0	0.0	0.08146682942598982
YDR055W	0.0	0.0	-0.032388880319346294
YDR056C	0.0	0.0	0.04064301832415909
YDR057W	0.0	0.0	0.8909927355661292
YDR058C	0.0	0.0	-0.128897231445781
YDR059C	0.0	0.0	-0.11922846285599764
YDR061W	0.0	0.0	0.14645381396465032
YDR063W	0.0	0.0	-0.02814826907854314
YDR066C	0.0	0.0	0.017862034832758698
YDR067C	0.0	0.0	0.1422678779590305
YDR068W	0.0	0.0	-0.28066474926709484
YDR070C	0.0	0.0	-0.24880220921177804
YDR072C	0.0	0.0	0.11904183805323948
YDR073W	0.0	0.0	0.8256497058959562
YDR077W	0.0	0.0	-0.12023667419277434
YDR078C	0.0	0.0	0.5798451575784849
YDR079W	0.0	0.0	0.38287237400870516
YDR080W	0.0	0.0	1.2108008708067803
YDR083W	0.0	0.0	2.071971254493372
YDR084C	0.0	0.0	-0.1692322459450746
YDR085C	0.0	0.0	0.12881053110284388
YDR089W	0.0	0.0	0.504494372860393
YDR090C	0.0	0.0	0.24666367851298254
YDR093W	0.0	0.0	0.8517730958645711
YDR094W	0.0	0.0	0.36174739404053147
YDR095C	0.0	0.0	0.06568536954273313
YDR096W	0.0	0.0	0.1585326669213058
YDR097C	0.0	0.0	1.0031799758346172
YDR098C	0.0	0.0	-0.1260147530469268
YDR099W	0.0	0.0	-0.27278058035368835
YDR100W	0.0	0.0	0.830834886499783
YDR101C	0.0	0.0	1.8120978933595202
YDR102C	0.0	0.0	0.2599012090536389
YDR104C	0.0	0.0	0.06296232412967276
