orf	hap a | growth (colony size) | sodium metabisulfite [12 mM] | YPD | Jin X~Liu B, 2021
YDR514C	-0.08270666666666666
YDR515W	-0.004253333333333334
YDR516C	0.12280666666666666
YDR517W	0.02081
YDR519W	-0.008013333333333336
YDR520C	-0.08509
YDR522C	0.011963333333333333
YDR524C	0.0018466666666666655
YDR525W	-0.10418333333333334
YDR525W-A	-0.09186666666666667
YDR528W	0.06149333333333334
YDR530C	-0.25688666666666665
YDR532C	-0.19335333333333335
YDR533C	0.13549666666666668
YDR534C	-0.031143333333333332
YDR535C	0.04051333333333334
YDR536W	0.029256666666666667
YDR537C	0.12351333333333332
YDR538W	0.009253333333333334
YDR539W	-0.000456666666666666
YDR540C	-0.041196666666666666
YDR541C	-0.09274333333333333
YEL001C	0.014549999999999999
YEL003W	-0.14044333333333334
YEL004W	-0.03103666666666666
YEL005C	-0.004056666666666667
YEL006W	-0.03917
YEL008W	-0.27314333333333335
YEL010W	0.04398666666666667
YEL011W	0.11617999999999999
YEL012W	-0.006996666666666668
YEL013W	0.018006666666666664
YEL014C	0.10154999999999999
YEL015W	-0.008073333333333333
YEL016C	-0.014109999999999998
YEL017C-A	-0.13680333333333333
YEL017W	0.023389999999999998
YEL020C	0.016470000000000002
YEL023C	-0.01298
YEL025C	-0.13507666666666668
YEL028W	-0.04104666666666667
YEL030W	0.09230333333333333
YEL031W	-0.14374333333333333
YEL033W	0.10511333333333334
YEL037C	0.29141666666666666
YEL038W	0.04915666666666666
YEL039C	-0.0019099999999999996
YEL040W	0.006566666666666669
YEL041W	0.06784333333333332
YEL042W	-0.14234666666666668
YEL043W	0.06003666666666666
YEL047C	-0.04487333333333333
YEL048C	-0.011246666666666667
YEL049W	-0.032546666666666675
YEL052W	-0.01044
YEL053C	0.04025333333333333
YEL056W	-0.021106666666666666
YEL057C	0.07454333333333334
YEL059W	-0.13035666666666668
YEL066W	0.05881
YEL067C	-0.030223333333333338
YEL068C	0.01904
YEL071W	0.04
YER001W	-0.03739666666666667
YER002W	-0.02476333333333333
YER004W	0.033396666666666665
YER005W	0.03064333333333333
YER007C-A	-0.15601666666666666
YER007W	-0.38029
YER010C	0.029940000000000005
YER011W	-0.058776666666666665
YER016W	-0.033953333333333335
YER019C-A	-0.11695
YER019W	-0.5675
YER020W	0.05681
YER024W	0.027996666666666666
YER027C	0.11524000000000001
YER028C	0.06203333333333333
YER030W	0.13457
YER031C	0.04660333333333333
YER032W	0.11698333333333333
YER033C	-0.29229
YER034W	0.0003666666666666725
YER035W	-0.025890000000000007
YER038W-A	-0.016776666666666665
YER039C	0.08969333333333333
YER039C-A	0.025643333333333334
YER041W	0.022943333333333333
YER042W	-0.04692333333333334
YER044C-A	0.007859999999999999
YER045C	-0.017596666666666667
YER046W	0.03032333333333333
YER046W-A	-0.005856666666666665
YER047C	-0.01478333333333333
YER048C	0.03800666666666667
YER049W	-0.14136
YER051W	-0.057253333333333344
YER052C	-0.03925
YER053C	0.004656666666666669
YER054C	0.07693666666666667
YER056C	0.21473
YER059W	0.03463666666666667
YER060W	-0.03419666666666666
YER061C	0.20854666666666666
YER062C	-0.027623333333333333
YER063W	-0.11946333333333332
YER064C	0.19647
YER065C	0.049506666666666664
YER066C-A	-0.017773333333333332
YER066W	0.07117
YER067C-A	-0.19358666666666668
YER067W	0.027940000000000003
YER071C	0.027423333333333338
YER072W	-0.007980000000000001
YER073W	-0.081
YER074W	0.05715
YER075C	-0.07915666666666667
YER078C	0.024603333333333335
YER079W	-0.49355666666666664
YER080W	0.07878333333333333
YER081W	0.10454000000000001
YER083C	-0.42307999999999996
YER084W	-0.05943333333333334
YER085C	-0.06396
YER087C-B	-0.04312666666666667
YER088C	0.08062666666666667
YER089C	0.007666666666666659
YER090W	-0.16183
YER091C	-0.02535
YER091C-A	-0.021386666666666665
YER092W	-0.003196666666666667
YER093C-A	0.045009999999999994
YER095W	0.038593333333333334
YER096W	0.03218666666666667
YER097W	-0.019456666666666667
YER098W	0.11413333333333332
YER101C	0.0025099999999999996
YER106W	0.025763333333333333
YER111C	0.05114
YER113C	-0.06892999999999999
YER114C	0.045856666666666664
YER115C	0.04627666666666667
YER116C	-0.10196000000000001
YER118C	-0.06633333333333334
YER119C	0.012939999999999998
YER119C-A	-0.00485333333333333
YER120W	-0.07590000000000001
YER121W	-0.02052
YER123W	0.037616666666666666
YER124C	0.03180666666666667
YER128W	0.03998666666666668
YER129W	-0.16362333333333334
YER130C	0.007106666666666664
YER131W	-0.10337333333333333
YER132C	-0.02594
YER134C	0.051623333333333334
YER135C	-0.03185333333333334
YER137C	0.10043
YER139C	0.015463333333333329
YER140W	0.006526666666666668
YER142C	-0.050583333333333334
YER143W	-0.20106
YER144C	-0.025476666666666665
YER145C	-0.049286666666666666
YER149C	0.039689999999999996
YER150W	-0.09641666666666666
YER151C	-0.4905
YER152C	-0.09236666666666667
YER153C	0.11048000000000002
YER155C	0.07358666666666668
YER156C	0.07300999999999999
YER158C	-0.036226666666666664
YER161C	0.03942333333333333
YER162C	0.12519333333333335
YER163C	0.040170000000000004
YER164W	-0.04320666666666667
YER166W	-0.056240000000000005
YER167W	0.059416666666666666
YER170W	-0.029373333333333335
YER173W	0.017383333333333334
YER174C	-0.0337
YER175C	-0.09695666666666665
YER176W	-0.06490666666666667
YER177W	0.03510333333333333
YER178W	0.07083333333333335
YER179W	0.08474
YER180C	0.0017499999999999992
YER181C	0.011420000000000001
YER182W	0.016816666666666667
YER183C	0.008509999999999998
YER184C	-0.10202
YER185W	0.00278
YER186C	0.026143333333333334
YER187W	0.014536666666666668
YER188W	0.08334000000000001
YFL003C	-0.03523333333333333
YFL004W	0.006219999999999999
YFL007W	-0.035458333333333335
YFL010C	0.12894666666666668
YFL010W-A	0.11292333333333333
YFL011W	-0.01591333333333333
YFL012W	0.10015999999999999
YFL012W-A	0.07547666666666666
YFL013C	0.12597333333333335
YFL014W	-0.10128
YFL015C	0.004346666666666666
YFL018C	0.06790333333333333
YFL019C	-0.0032166666666666685
YFL020C	-0.08142
YFL021W	0.007816666666666664
YFL023W	0.14764666666666668
YFL025C	-0.5160466666666667
YFL027C	0.017079999999999998
YFL028C	0.01149
YFL030W	0.0306
YFL031W	-0.16937333333333335
YFL032W	-0.1790333333333333
YFL033C	-0.06807
YFL034C-A	0.02932
YFL034W	0.002423333333333333
YFL036W	-0.18914666666666666
YFL040W	0.03428666666666667
YFL041W	0.03476666666666667
YFL042C	-0.013075000000000002
YFL044C	0.040973333333333334
YFL046W	-0.045186666666666674
YFL047W	0.08740333333333335
YFL048C	-0.08444999999999998
YFL049W	-0.20065000000000002
YFL050C	-0.017693333333333335
YFL051C	-0.03271
YFL052W	-0.19947
YFL053W	0.02335
YFL054C	0.1763566666666667
YFL055W	0.010193333333333334
YFL063W	0.012379999999999997
YFR006W	0.05112
YFR007W	0.0020766666666666663
YFR008W	0.08886666666666665
YFR009W	-0.2700666666666667
YFR010W	-0.26322666666666666
YFR011C	0.025573333333333326
YFR012W	0.050910000000000004
YFR013W	0.042243333333333334
YFR014C	0.03608
YFR015C	0.00639
YFR016C	0.006756666666666667
YFR017C	-0.0016866666666666673
YFR018C	0.05043333333333333
YFR019W	-0.14119666666666666
YFR020W	0.031433333333333334
YFR021W	-0.02405
YFR022W	-0.20623333333333335
YFR023W	-0.048350000000000004
YFR024C-A	-0.009086666666666668
YFR026C	0.04478666666666667
YFR030W	-0.023816666666666667
YFR031C-A	0.19680333333333333
YFR032C	-0.05188333333333334
YFR032C-A	0.005843333333333335
YFR033C	0.07565000000000001
YFR034C	0.011696666666666668
YFR035C	-0.03648666666666667
YFR038W	0.03145666666666667
YFR039C	0.002633333333333333
YFR040W	-0.012133333333333331
YFR041C	-0.06461666666666667
YFR044C	-0.03360333333333333
YFR045W	0.05208666666666667
YFR046C	0.018876666666666667
YFR047C	0.09183333333333332
YFR048W	-0.051160000000000004
YFR049W	0.04293666666666666
YFR053C	-0.029369999999999997
YFR054C	-0.00411
YFR055W	0.06234
YFR056C	0.0076166666666666666
YFR057W	-0.011176666666666668
YGL002W	0.016043333333333333
YGL004C	0.06649
YGL005C	-0.034319999999999996
YGL006W	-0.08606333333333333
YGL007W	-0.5743566666666666
YGL009C	0.04024
YGL010W	-0.03390666666666667
YGL013C	0.12804000000000001
YGL014W	-0.05791333333333334
YGL015C	-0.006686666666666667
YGL016W	0.04116333333333333
YGL017W	-0.043780000000000006
YGL019W	-0.15031
YGL020C	-0.2727433333333333
YGL021W	-0.0017533333333333324
YGL023C	0.03515666666666667
YGL024W	-0.5921666666666666
YGL027C	-0.17378333333333332
YGL028C	0.009093333333333333
YGL029W	-0.03555
YGL031C	-0.03039333333333333
YGL032C	0.05111333333333334
YGL034C	0.02319
YGL035C	-0.021396666666666665
YGL036W	0.030946666666666664
YGL037C	0.013253333333333337
YGL039W	-0.026323333333333334
YGL041C	-0.019763333333333338
YGL042C	-0.53358
YGL043W	-0.8100133333333334
YGL045W	-0.2006416666666667
YGL050W	0.06828666666666666
YGL051W	0.0035966666666666695
YGL053W	-0.04371333333333333
YGL054C	-0.25695
YGL056C	0.02996333333333333
YGL057C	-0.01205
YGL059W	-0.09824333333333334
YGL060W	-0.0023300000000000035
YGL062W	0.03398
YGL066W	-0.22763333333333335
YGL067W	0.06502666666666666
YGL077C	0.09127333333333333
YGL078C	0.02247666666666667
YGL079W	0.06723666666666667
YGL080W	0.08025
YGL081W	0.06658000000000001
YGL082W	0.03143666666666667
YGL083W	0.000899999999999998
YGL084C	0.011446666666666666
YGL085W	-0.02391333333333333
YGL086W	-0.0048200000000000005
YGL087C	0.08255666666666667
YGL089C	-0.004263333333333333
YGL090W	0.03575
YGL094C	0.04422999999999999
YGL096W	-0.025029999999999997
YGL101W	-0.07221333333333334
YGL104C	0.017173333333333336
YGL105W	-0.08654
YGL108C	-0.051050000000000005
YGL109W	0.12444666666666666
YGL110C	0.14109666666666668
YGL114W	-0.010273333333333334
YGL115W	0.034833333333333334
YGL117W	-0.003123333333333332
YGL118C	0.013796666666666667
YGL121C	0.01001
YGL124C	-0.030469999999999997
YGL125W	0.024316666666666667
YGL126W	0.006270000000000002
YGL131C	0.11839333333333334
YGL132W	0.10325
YGL133W	-0.019933333333333334
YGL136C	-0.13325
YGL138C	-0.044803333333333334
YGL139W	-0.0012199999999999943
YGL140C	0.0009233333333333338
YGL141W	-0.03208
YGL144C	0.010389999999999998
YGL146C	-0.16474333333333332
YGL147C	0.06912
YGL148W	-0.18220666666666666
YGL149W	0.11311666666666668
YGL151W	-0.047846666666666676
YGL152C	0.043193333333333334
YGL153W	-0.00683
YGL156W	0.014236666666666667
YGL157W	-0.06481333333333333
YGL158W	0.03235333333333334
YGL159W	0.04935333333333333
YGL160W	-0.056313333333333326
YGL161C	-0.01957
YGL162W	-0.01136
YGL163C	0.048856666666666666
YGL164C	0.030833333333333334
YGL165C	-0.009089999999999999
YGL166W	0.008383333333333335
YGL167C	-0.44886333333333334
YGL168W	-0.47439666666666663
YGL170C	0.04722333333333333
YGL173C	-0.15925333333333333
YGL174W	-0.20626
YGL175C	-0.04133
YGL176C	-0.049393333333333324
YGL177W	0.02004
YGL179C	0.07927333333333333
YGL180W	-0.031186666666666668
YGL181W	0.0405
YGL194C	-0.25264333333333333
YGL195W	-0.23245333333333332
YGL196W	0.18716
YGL197W	-0.02388333333333333
YGL198W	-0.005506666666666664
YGL199C	-0.07180333333333333
YGL202W	0.005666666666666667
YGL203C	-0.045610000000000005
YGL205W	-0.021003333333333332
YGL208W	0.004503333333333334
YGL209W	-0.024139999999999998
YGL210W	0.02744333333333333
YGL211W	0.13499
YGL212W	-0.03303666666666667
YGL213C	-0.4923633333333333
YGL214W	-0.5159699999999999
YGL215W	-0.23695
YGL216W	-0.06397
YGL217C	0.06075666666666666
YGL219C	0.0011199999999999995
YGL221C	-0.039119999999999995
YGL222C	-0.0024000000000000007
YGL224C	-0.04214333333333334
YGL226C-A	0.036206666666666665
YGL226W	0.011026666666666666
YGL227W	-0.03976333333333333
YGL228W	-0.015440000000000002
YGL229C	0.025433333333333332
YGL230C	0.015046666666666665
YGL231C	-0.06405666666666666
YGL232W	0.06108333333333333
YGL234W	-0.07795666666666667
YGL235W	0.04286
YGL236C	0.03221333333333334
YGL237C	0.04898666666666666
YGL241W	-0.11996999999999998
YGL242C	0.010793333333333335
YGL243W	0.007793333333333333
YGL244W	-0.11337333333333333
YGL248W	-0.02594
YGL249W	0.03448000000000001
YGL250W	-0.01303
YGL251C	0.03135333333333334
YGL252C	0.04342666666666667
YGL253W	-0.13519333333333333
YGL254W	-0.28143999999999997
YGL256W	-0.06843
YGL257C	0.12541
YGL258W	0.05151666666666666
YGL259W	-0.004556666666666666
YGL260W	-0.01163
YGL261C	-0.02249666666666667
YGL262W	0.01909
YGL263W	-0.060046666666666665
YGR001C	-0.03165333333333333
YGR003W	0.04968999999999999
YGR004W	-0.08369666666666668
YGR007W	-0.03688
YGR008C	0.05713666666666667
YGR010W	0.043710000000000006
YGR011W	0.00916
YGR012W	-0.01441
YGR014W	-0.013643333333333334
YGR015C	0.01909
YGR016W	0.013333333333333334
YGR017W	0.040146666666666664
YGR018C	0.010673333333333335
YGR019W	0.010960000000000003
YGR021W	-0.08802666666666666
YGR022C	0.03767
YGR023W	-0.08459333333333334
YGR025W	0.042699999999999995
YGR026W	0.008910000000000001
YGR027C	-0.12932
YGR028W	-0.015060000000000002
YGR031W	0.06380666666666666
YGR032W	0.05847
YGR033C	0.06733666666666667
YGR034W	0.01809
YGR035C	0.038413333333333334
YGR037C	-0.011660000000000004
YGR038W	-0.07115333333333333
YGR039W	-0.04676666666666666
YGR040W	0.028336666666666666
YGR041W	0.050543333333333336
YGR042W	0.03953333333333333
YGR043C	-0.0076666666666666645
YGR044C	0.028590000000000004
YGR045C	-0.03308333333333333
YGR049W	0.059493333333333336
YGR050C	-0.0005199999999999996
YGR051C	-0.16014333333333333
YGR052W	0.03382333333333333
YGR053C	0.02391666666666667
YGR054W	-0.22921333333333335
YGR055W	0.0509
YGR058W	0.021833333333333333
YGR059W	-0.02755
YGR061C	0.11299
YGR066C	-0.03550333333333333
YGR067C	-0.026313333333333338
YGR068C	-0.04539000000000001
YGR069W	0.01426666666666667
YGR070W	0.01605
YGR071C	0.07612000000000001
YGR072W	0.05501
YGR077C	0.06250333333333334
YGR078C	-0.24427333333333334
YGR079W	0.049249999999999995
YGR080W	-0.01545
YGR081C	-0.04090666666666667
YGR084C	0.00505
YGR085C	-0.03502666666666667
YGR086C	0.008216666666666666
YGR087C	0.01840333333333333
YGR088W	0.01052
YGR089W	0.09869333333333334
YGR092W	-0.5212633333333333
YGR093W	0.05717333333333333
YGR096W	0.06603666666666667
YGR097W	0.016486666666666667
YGR100W	-0.012499999999999999
YGR105W	-0.2755066666666667
YGR106C	0.014196666666666668
YGR107W	0.0307
YGR108W	0.00038666666666666477
YGR109C	-0.03320666666666667
YGR110W	0.10403
YGR111W	-0.06295666666666666
YGR117C	0.05632999999999999
YGR118W	-0.2730433333333333
YGR121C	-0.0023166666666666665
YGR122C-A	-0.35436
YGR123C	0.027040000000000005
YGR124W	-0.008143333333333334
YGR126W	-0.03489333333333333
YGR127W	0.06393
YGR129W	-0.014716666666666668
YGR130C	0.01625333333333333
YGR131W	0.05086666666666667
YGR132C	0.03368666666666666
YGR133W	-0.06387333333333334
YGR134W	0.04659666666666667
YGR135W	-0.18772666666666668
YGR136W	-0.021603333333333335
YGR137W	0.025383333333333338
YGR138C	-0.007926666666666665
YGR139W	-0.016143333333333332
YGR141W	-0.0808
YGR142W	0.02861666666666667
YGR143W	0.06137666666666667
YGR144W	-0.059109999999999996
YGR146C	0.010066666666666666
YGR148C	-0.08270333333333334
YGR149W	-0.0021
YGR151C	0.020720000000000002
YGR152C	0.07493333333333334
YGR153W	-0.020086666666666666
YGR154C	0.05457666666666666
YGR157W	-0.017313333333333337
YGR161C	-0.04111666666666667
YGR163W	-0.10840333333333334
YGR164W	0.05134666666666667
YGR166W	-0.10198999999999998
YGR169C	0.002036666666666666
YGR170W	0.02682
YGR173W	-0.0014599999999999995
YGR174C	0.13157666666666668
YGR176W	0.06412
YGR177C	0.06159666666666667
YGR178C	-0.07504666666666666
YGR181W	-0.030626666666666667
YGR182C	-0.03761
YGR183C	0.06285666666666667
YGR184C	-0.08991666666666666
YGR187C	-0.02485
YGR188C	-0.02255666666666667
YGR189C	0.03134666666666667
YGR192C	0.03305333333333333
YGR193C	0.08664333333333334
YGR194C	-0.02002666666666667
YGR196C	0.042876666666666674
YGR197C	0.09206333333333333
YGR199W	-0.02923666666666667
YGR200C	0.15153333333333333
YGR201C	0.021446666666666666
YGR202C	0.023749999999999997
YGR203W	0.04288
YGR205W	0.03349
YGR206W	-0.13114
YGR207C	0.012270000000000001
YGR208W	0.10964999999999998
YGR209C	0.05821666666666667
YGR210C	-0.023466666666666674
YGR212W	0.031133333333333332
YGR213C	-0.06763
YGR214W	-0.17195333333333332
YGR217W	-0.01513
YGR221C	-0.04156
YGR223C	0.03580333333333333
YGR224W	-0.00841
YGR225W	-0.03973
YGR226C	0.02903666666666667
YGR227W	-0.005229999999999999
YGR228W	0.004830000000000001
YGR229C	-0.4490433333333333
YGR230W	0.018203333333333335
YGR231C	-0.05966
YGR232W	-0.06771666666666666
YGR233C	-0.005730000000000002
YGR234W	-0.12910999999999997
YGR235C	-0.05830666666666667
YGR236C	-0.009703333333333333
YGR237C	0.10128
YGR238C	0.13027333333333332
YGR239C	0.003026666666666666
YGR241C	0.07406333333333333
YGR242W	-0.07332666666666666
YGR243W	-0.07499333333333333
YGR244C	-0.01359
YGR247W	0.05559
YGR248W	0.007946666666666668
YGR249W	-0.014166666666666666
YGR250C	0.03871666666666667
YGR254W	-0.053553333333333335
YGR256W	0.007803333333333333
YGR259C	0.05343333333333333
YGR260W	-0.06440333333333334
YGR261C	0.0025933333333333316
YGR263C	0.05368333333333333
YGR266W	0.12235
YGR268C	0.029943333333333332
YGR269W	-0.015613333333333333
YGR270W	-0.0521
YGR271W	0.09399333333333333
YGR273C	-0.04928
YGR275W	0.07174000000000001
YGR276C	0.005073333333333335
YGR279C	-0.02823666666666667
YGR281W	-0.010009999999999998
YGR282C	-0.22505333333333333
YGR283C	-0.16352333333333333
YGR284C	0.07851999999999999
YGR286C	0.037366666666666666
YGR287C	0.03737666666666666
YGR288W	0.017453333333333335
YGR289C	-0.007676666666666668
YGR290W	-0.022500000000000003
YGR291C	-0.03997666666666667
YGR292W	0.058966666666666674
YHL002W	-0.06306333333333333
YHL006C	-0.09747333333333334
YHL008C	-0.05953666666666666
YHL009C	0.00032999999999999984
YHL010C	-0.015590000000000001
YHL012W	0.009023333333333333
YHL013C	0.04158333333333333
YHL014C	0.0026933333333333323
YHL016C	0.03671666666666667
YHL017W	-0.031610000000000006
YHL019C	-0.0067599999999999995
YHL020C	0.21896000000000002
YHL021C	0.05648333333333333
YHL022C	0.019746666666666662
YHL023C	-0.11358
YHL024W	-0.008416666666666664
YHL025W	-0.27519333333333335
YHL026C	-0.019783333333333333
YHL028W	-0.008386666666666666
YHL029C	-0.06264
YHL031C	-0.20935333333333336
YHL032C	0.10423
YHL033C	-0.31959333333333334
YHL034C	-0.04207666666666667
YHL035C	-0.042756666666666665
YHL036W	-0.036746666666666664
YHL037C	-0.07944666666666667
YHL039W	0.05562333333333333
YHL040C	-0.038316666666666666
YHL041W	0.02230333333333333
YHL042W	0.02155
YHL043W	0.07385333333333334
YHL044W	0.08383333333333333
YHL045W	0.06715666666666666
YHL046C	-0.04377333333333333
YHL047C	-0.024909999999999998
YHR001W-A	-0.08195666666666666
YHR003C	-0.03028
YHR004C	-0.09160333333333333
YHR006W	-0.010596666666666666
YHR008C	0.029863333333333335
YHR009C	0.12171333333333333
YHR012W	-0.6408633333333333
YHR014W	0.03774
YHR015W	-0.053913333333333334
YHR016C	-0.028216666666666668
YHR017W	0.09158666666666666
YHR021C	-0.23260333333333336
YHR021W-A	0.012193333333333334
YHR022C	0.0054466666666666665
YHR028C	-0.03602666666666667
YHR029C	-0.016563333333333336
YHR030C	-0.0793
YHR031C	-0.04267666666666667
YHR032W	-0.0702
YHR033W	-0.054073333333333334
YHR034C	-0.17007666666666665
YHR035W	0.024086666666666662
YHR037W	0.0893
YHR039C	0.016826666666666667
YHR041C	-0.2562933333333333
YHR043C	0.08237333333333334
YHR044C	-0.06666333333333334
YHR045W	-0.0786
YHR046C	0.046933333333333334
YHR047C	0.027846666666666672
YHR048W	0.0042433333333333325
YHR049C-A	0.04506333333333334
YHR049W	0.016800000000000002
YHR050W	0.15874999999999997
YHR057C	-0.02124
YHR059W	-0.39216
YHR061C	-0.15574
YHR066W	-0.18391333333333335
YHR067W	0.22701333333333332
YHR073W	-0.015963333333333333
YHR075C	0.009726666666666666
YHR076W	0.023486666666666666
YHR077C	0.06258666666666667
YHR078W	-0.003850000000000006
YHR079C	-0.19426333333333334
YHR079C-A	0.05971333333333334
YHR080C	0.027896666666666663
YHR081W	0.11097666666666667
YHR082C	0.10847333333333332
YHR086W	-0.008073333333333332
YHR087W	0.15326333333333333
YHR092C	-0.17010333333333336
YHR093W	0.03120666666666667
YHR094C	-0.017046666666666665
YHR095W	0.004563333333333336
YHR096C	0.09745333333333334
YHR097C	-0.022213333333333335
YHR103W	0.012483333333333332
YHR104W	-0.05732333333333334
YHR105W	-0.028643333333333337
YHR106W	-0.0026033333333333277
YHR108W	-0.1531833333333333
YHR109W	-0.050393333333333325
YHR110W	-0.02749666666666667
YHR111W	0.14748333333333333
YHR112C	-0.01568
YHR113W	0.020890000000000002
YHR114W	0.036936666666666666
YHR116W	-0.037616666666666666
YHR117W	0.04563333333333334
YHR121W	0.02371
YHR123W	0.010106666666666667
YHR124W	-0.036649999999999995
YHR125W	-0.007189999999999999
YHR126C	-0.04093
YHR127W	-0.0045600000000000016
YHR129C	-0.09203
YHR130C	0.001036666666666666
YHR131C	0.046336666666666665
YHR132C	-0.01026
YHR132W-A	0.1165
YHR133C	0.06154333333333333
YHR134W	0.02201333333333333
YHR135C	0.012353333333333332
YHR136C	0.018093333333333336
YHR137W	-0.030736666666666673
YHR138C	0.023256666666666665
YHR139C	0.0032133333333333337
YHR139C-A	0.017336666666666667
YHR140W	-0.05812666666666666
YHR142W	0.005846666666666669
YHR143W	0.12619
YHR146W	-0.07532333333333334
YHR150W	-0.013023333333333333
YHR151C	0.2169633333333333
YHR152W	0.0436
YHR153C	0.07394666666666667
YHR154W	-0.04637333333333333
YHR155W	-0.10321000000000001
YHR156C	0.05980666666666667
YHR157W	-0.007483333333333331
YHR158C	-0.14844666666666667
YHR159W	-0.05668333333333334
YHR160C	-0.19274999999999998
YHR161C	-0.10569333333333335
YHR162W	0.20883
YHR163W	0.08940333333333333
YHR167W	-0.27904666666666667
YHR171W	-0.03668
YHR176W	-0.05026
YHR178W	-0.18185666666666667
YHR179W	0.04926
YHR180W	-0.002206666666666667
YHR181W	-0.24533666666666665
YHR182W	-0.20981666666666668
YHR184W	-0.08602333333333334
YHR185C	0.07943000000000001
YHR189W	-0.03985666666666667
YHR191C	-0.0008800000000000011
YHR193C	0.09022999999999999
YHR194W	-0.08046666666666667
YHR195W	0.0007900000000000013
YHR198C	0.03274
YHR199C	-0.048173333333333325
YHR200W	-0.04556333333333334
YHR202W	-0.04112333333333333
YHR203C	-0.13893666666666668
YHR204W	0.05589333333333333
YHR206W	-0.015023333333333335
YHR207C	0.016340000000000004
YHR209W	-0.007396666666666667
YHR210C	0.05908666666666667
YIL001W	0.05523
YIL002C	-0.03911
YIL005W	-0.034333333333333334
YIL006W	-0.03360333333333334
YIL007C	-0.019763333333333338
YIL008W	0.21558000000000002
YIL009C-A	-0.006036666666666667
YIL010W	-0.021156666666666667
YIL011W	0.010133333333333334
YIL012W	0.031103333333333334
YIL013C	-0.022496666666666665
YIL014C-A	0.00993
YIL014W	0.03167999999999999
YIL015W	-0.028776666666666662
YIL016W	0.02871333333333333
YIL017C	0.061950000000000005
YIL023C	-0.14759333333333333
YIL024C	0.011926666666666664
YIL025C	-0.028216666666666668
YIL027C	0.04566666666666667
YIL028W	8.333333333333341e-05
YIL029C	-0.0024299999999999994
YIL030C	0.012576666666666667
YIL032C	-0.07509
YIL034C	0.007676666666666668
YIL035C	-0.12516666666666668
YIL036W	-0.44682666666666665
YIL037C	0.07558333333333334
YIL039W	0.08605
YIL041W	-0.012790000000000001
YIL042C	-0.0030600000000000002
YIL043C	-0.05332
YIL044C	-0.057100000000000005
YIL045W	0.08017333333333333
YIL047C	0.18253333333333335
YIL050W	-0.02666666666666667
YIL052C	0.006370000000000001
YIL053W	-0.04495
YIL054W	0.029203333333333335
YIL055C	-0.054983333333333335
YIL056W	0.07696666666666667
YIL057C	0.004376666666666667
YIL058W	0.028386666666666668
YIL059C	-0.006726666666666666
YIL064W	0.12853666666666666
YIL065C	-0.05619666666666667
YIL066C	-0.09402333333333335
YIL067C	-0.09749000000000001
YIL071C	0.08724
YIL072W	-0.09213666666666669
YIL073C	-0.0671
YIL074C	-0.7193966666666668
YIL077C	0.062209999999999994
YIL079C	-0.005236666666666665
YIL084C	0.011133333333333337
YIL085C	-0.14781
YIL086C	-0.003896666666666664
YIL087C	0.013190000000000002
YIL088C	-0.08524666666666665
YIL089W	0.05534999999999999
YIL090W	0.15077333333333334
YIL092W	-0.12645333333333333
YIL093C	-0.5186166666666666
YIL095W	-0.017923333333333333
YIL096C	-0.17907333333333333
YIL097W	0.10081
YIL098C	-0.02703
YIL099W	-0.008946666666666667
YIL100W	-0.0701
YIL101C	-0.37655
YIL102C	-0.03598333333333333
YIL103W	-0.08149666666666666
YIL105C	0.041729999999999996
YIL107C	-0.09363666666666666
YIL108W	-0.08401666666666667
YIL110W	0.06956666666666667
YIL111W	-0.08736333333333333
YIL112W	0.10145333333333334
YIL113W	0.03478333333333333
YIL114C	0.03344
YIL117C	-0.10554333333333334
YIL119C	-0.3123066666666667
YIL120W	-0.021386666666666665
YIL122W	0.09876999999999998
YIL123W	0.06852333333333334
YIL124W	-0.026573333333333338
YIL125W	0.06360333333333333
YIL130W	-0.40125000000000005
YIL131C	0.06221333333333334
YIL132C	-0.18665999999999996
YIL133C	0.014543333333333333
YIL134W	0.06480666666666667
YIL135C	-0.05232666666666667
YIL136W	0.0015800000000000005
YIL137C	-0.020193333333333337
YIL138C	0.07763
YIL139C	0.04164333333333333
YIL140W	0.0030066666666666666
YIL141W	0.016273333333333334
YIL145C	0.15272
YIL146C	-0.23783666666666667
YIL149C	-0.07966999999999998
YIL151C	-0.10910333333333333
YIL152W	0.07411
YIL153W	0.07526666666666666
YIL154C	0.008286666666666668
YIL155C	0.07309
YIL156W	0.0050833333333333355
YIL158W	-0.08856333333333333
YIL159W	0.06707
YIL160C	-0.029656666666666665
YIL161W	0.10004666666666666
YIL162W	-0.06244
YIL163C	-0.11728333333333334
YIL164C	-0.005353333333333335
YIL165C	-0.21755333333333335
YIL166C	0.09909333333333332
YIL173W	0.21665
YIR001C	0.0007500000000000007
YIR002C	-0.7577433333333333
YIR003W	-0.07537
YIR005W	-0.03134666666666667
YIR007W	0.04101
YIR013C	-0.015453333333333328
YIR014W	-0.023226666666666663
YIR016W	0.03204333333333333
YIR017C	0.04714666666666667
YIR018W	0.17740999999999998
YIR019C	0.26716
YIR020C	-0.10615666666666668
YIR020W-A	0.05675333333333332
YIR023W	0.056683333333333336
YIR024C	0.011966666666666667
YIR025W	0.05767
YIR027C	-0.007949999999999999
YIR028W	0.016766666666666666
YIR029W	-0.20059666666666667
YIR030C	-0.5406633333333333
YIR031C	-0.05565666666666667
YIR032C	0.08285333333333333
YIR033W	-0.04923333333333333
YIR035C	-0.022226666666666662
