orf	hap a | chronological lifespan | standard [standard] | Garay E~Deluna A, 2014
YDR512C	-1.1841271593171276
YDR513W	0.2307080966354736
YDR514C	-0.06294515869607724
YDR516C	-1.5105883880482498
YDR517W	0.4615587658369397
YDR518W	0.7386924151412596
YDR519W	0.37662074244634053
YDR520C	0.7733748516261899
YDR522C	1.5413568140533964
YDR523C	-0.0682306803109143
YDR525W	0.2307016574039769
YDR525W-A	-0.884248307769135
YDR528W	0.5039723052600462
YDR529C	-2.857387603246739
YDR530C	0.7611046839521205
YDR533C	-0.4488011918125747
YDR534C	0.31504261969824027
YDR535C	-0.5438536047674228
YDR536W	-0.9954878968432048
YDR538W	-0.4634892617379109
YDR539W	-0.615343261467461
YDR540C	-0.15916143225738336
YDR541C	-0.8291430731344439
YEL001C	0.9896686592659338
YEL003W	-0.08939081361737909
YEL005C	0.28411176291243934
YEL006W	0.2646140410522487
YEL008W	-1.2735719284846874
YEL011W	-2.9030658397358047
YEL012W	-2.4660173439106066
YEL014C	0.4987656861832716
YEL016C	0.6526948625060186
YEL017C-A	0.7202961280855744
YEL037C	-0.32494389901685455
YEL047C	-0.49118331747306554
YEL048C	0.872625091521551
YEL049W	0.513236900476621
YEL063C	-0.376457434025211
YEL065W	0.6310673640147653
YEL066W	-0.3265685300526178
YEL067C	0.45820526825090846
YEL068C	-0.06299670755745186
YEL071W	0.1930581761721197
YER001W	-0.03345291594783849
YER002W	0.1818680066737975
YER004W	-0.5752494674693804
YER005W	0.40383757530330444
YER007C-A	0.6557093987466353
YER007W	0.542335928731128
YER010C	0.10721764749751667
YER011W	-0.14940759867528047
YER016W	-0.7693771097521055
YER017C	0.043720021619921876
YER019C-A	0.31061747818119134
YER020W	-0.6716048342041926
YER024W	-0.02957519705502272
YER027C	-1.735424634832484
YER028C	0.3825044698255486
YER030W	-0.7909191534112618
YER031C	0.7711747893472019
YER032W	-0.1256012431717377
YER033C	-0.012913215814401467
YER034W	0.2824628058758397
YER035W	1.350169294720786
YER038W-A	-0.15433327483973555
YER039C	-0.2522843566757509
YER039C-A	-0.19400697822403595
YER041W	0.16891340185025117
YER042W	0.007088982081538069
YER044C-A	-0.3507128696785568
YER045C	-0.27767790142826987
YER046W	0.44305291984651757
YER046W-A	-0.027395609198507885
YER047C	-0.5944110989445798
YER051W	-0.6545915903011296
YER053C	0.23917438205578667
YER054C	-1.24729839382464
YER056C	-0.1675789102637037
YER057C	-0.3812879047386045
YER058W	-2.4119816488360075
YER059W	-0.5212897921093883
YER060W	0.47677358802156483
YER060W-A	0.5832276294612102
YER062C	-0.47363603458410136
YER063W	0.7337510577441952
YER064C	-0.18631572587396977
YER065C	-0.6710560940828184
YER066C-A	-0.239533443559277
YER066W	0.1307102320844512
YER067C-A	-0.15081666850578157
YER067W	0.0800107997178596
YER070W	0.9164321891006914
YER071C	-0.6871649722532359
YER072W	-0.9953226361107118
YER074W	3.007549693117949
YER075C	-0.6255809303353042
YER077C	0.6258563822758425
YER078C	0.9882229723023426
YER079W	-0.04845127567170068
YER080W	0.3735808978247551
YER081W	-2.964651853955215
YER084W	-1.3620756629960435
YER085C	0.07916474122826617
YER087C-B	0.06804523447479063
YER088C	-0.07092057766827842
YER090W	0.2043739371956127
YER091C	0.22592852383990622
YER091C-A	-0.3563236299689706
YER092W	-1.4432728904370422
YER093C-A	-1.0240732769540168
YER096W	-0.27615465296256475
YER097W	-0.12079823851695795
YER098W	0.11931667012997693
YER101C	-0.7302048318269017
YER103W	-0.4753099189764289
YER106W	-0.6427340164962236
YER111C	-0.8772637229521588
YER113C	-0.2198825483327708
YER114C	-0.5158760588112706
YER115C	-0.10914055905274105
YER116C	-0.41233226151534197
YER117W	0.07744301785441919
YER118C	-0.4743072115640646
YER119C	-0.4782174360347135
YER119C-A	-0.9257581729817119
YER122C	0.05745903095458659
YER123W	-0.6948491800946218
YER124C	0.011571395479420803
YER128W	0.9451977549308652
YER129W	-2.521248185512988
YER130C	0.8207011686163351
YER131W	0.5501408766881425
YER132C	0.5300805032665066
YER134C	-0.9961385802500181
YER135C	-0.23423802925668574
YER137C	-0.8636245904124832
YER139C	-0.7594998952655996
YER141W	-2.25141432466794
YER142C	0.4789945262110048
YER143W	1.0493529277929645
YER149C	-0.44709131839687505
YER150W	0.32102446819731134
YER152C	-1.0580759234094628
YER153C	-0.4805777151723101
YER154W	-0.7262295355886208
YER158C	-0.051406133179217016
YER161C	-1.2483900851809953
YER162C	-0.2589763392318956
YER163C	0.35487021740239183
YER164W	1.6233384334421572
YER166W	0.6073214066835801
YER167W	-1.048051555979922
YER169W	-1.0276097650119702
YER170W	-0.21780494857871602
YER173W	0.44320042834521794
YER174C	0.09037221101959797
YER175C	-0.040952095809769586
YER176W	0.25993773581246415
YER177W	2.3622186169010675
YER178W	-1.4516500246188397
YER179W	-0.040952095809769586
YER180C	-0.14485252898453765
YER181C	1.2312254608041298
YER182W	0.04527289274156133
YER183C	-0.14374180549566676
YER184C	-0.03446928187548907
YER185W	0.16002580656803972
YER186C	-0.32461914967672073
YER187W	1.0678062354585725
YER188W	0.06572291906626959
YFL003C	0.5812523404888451
YFL004W	-0.38470537159802815
YFL007W	-0.6893848371268462
YFL010C	0.1380548343820103
YFL010W-A	0.45376800251347915
YFL011W	-0.6396711642723258
YFL012W	0.3578646683203197
YFL012W-A	0.7857151996102101
YFL013C	0.5763137445152792
YFL014W	0.11473864078433917
YFL015C	-0.5815004119005546
YFL018C	0.2304090826891118
YFL019C	-0.06833978416064963
YFL020C	0.036537172948269844
YFL021W	-0.9360429055094419
YFL023W	-0.6524719927762563
YFL025C	-0.80625780523493
YFL027C	0.1341951920792682
YFL028C	-0.7961803898698079
YFL030W	0.1109490138714145
YFL031W	0.3662291067142238
YFL032W	-0.27114006298712073
YFL033C	-0.7572076597110615
YFL034C-A	0.14224086730610383
YFL034W	1.1964639585767236
YFL036W	-1.8825778967416074
YFL040W	-0.4695038226022325
YFL041W	-0.618464217003333
YFL042C	-0.04907379604194332
YFL044C	-0.6428549323406388
YFL046W	-0.1051937139918027
YFL047W	-0.19291582844892616
YFL048C	1.0649515990991858
YFL049W	0.511763108714603
YFL050C	0.23030918448186027
YFL051C	0.3011721064658666
YFL052W	0.38468853501337474
YFL053W	0.0903829762992876
YFL054C	-0.3933261959244878
YFL055W	-0.577206759292194
YFR006W	0.1966620268460998
YFR007W	0.025318549106681642
YFR008W	1.6414351667012006
YFR009W	0.881675203355716
YFR010W	0.7002486498859203
YFR011C	-0.1891656464603305
YFR013W	0.7753287304540613
YFR014C	0.28990369871844557
YFR015C	-0.25217132461323694
YFR016C	0.10397982650141227
YFR017C	-1.3639509180651508
YFR018C	-1.5775437851450427
YFR019W	-0.5971677712383306
YFR020W	0.13371779743091494
YFR021W	-0.3207267479375723
YFR022W	-0.48448101899311075
YFR023W	-0.6806911398107377
YFR024C-A	-0.2614186057150146
YFR026C	0.942854252896121
YFR030W	-0.03756075502688896
YFR032C	0.37313421586552104
YFR032C-A	0.7134989180603818
YFR033C	-0.3743987242036702
YFR034C	0.31818185176570685
YFR035C	-0.27091108191320384
YFR036W	0.332431156497032
YFR038W	0.023553847174235316
YFR040W	-1.8398457448364003
YFR041C	-0.13888227974361148
YFR043C	0.17004079273952763
YFR044C	1.417131819267086
YFR045W	0.19808589415359498
YFR046C	-0.06236118862969346
YFR047C	-0.001409651743999759
YFR048W	-1.539609923485395
YFR049W	-0.11027475327312575
YFR053C	0.49759010196330067
YFR054C	0.1392550937942994
YFR055W	0.5844129609586871
YFR056C	-0.10024162004130432
YFR057W	-0.1897445128275176
YGL002W	-0.023438410574071297
YGL003C	0.4730190850537349
YGL004C	0.0005572685012725176
YGL005C	-0.7516933782885149
YGL006W	-0.7577660761662643
YGL007W	1.2224723850464272
YGL010W	0.3228193934361855
YGL012W	-0.29922704680998014
YGL013C	-0.15277573536305505
YGL015C	0.3215963091309347
YGL016W	-0.1042669494296899
YGL017W	0.404800322937463
YGL019W	-1.3845209308696638
YGL020C	-0.5752515474019416
YGL021W	0.28320275965946107
YGL023C	0.4286635845968428
YGL026C	-0.592761776103889
YGL027C	-0.871518495147611
YGL029W	1.016772044296873
YGL031C	0.2869043427027049
YGL032C	-0.8770945536369696
YGL034C	1.521863428571412
YGL035C	2.535518217322737
YGL036W	0.9349259183832916
YGL037C	-2.528856437512791
YGL038C	0.002138549811509412
YGL039W	0.6295983361888472
YGL041C	0.07966714452249114
YGL045W	1.5052017538947622
YGL049C	-1.0595108790864274
YGL050W	-0.6429920845244141
YGL051W	-0.27116341678781697
YGL053W	-0.17702645318982607
YGL054C	-1.5022704421860724
YGL056C	0.42278396562070203
YGL057C	-0.8299407739636833
YGL058W	-3.529658158918627
YGL059W	0.2623633746348465
YGL060W	0.35639773791915186
YGL062W	-1.0925671198752354
YGL063W	0.3055258770720276
YGL064C	0.4216881419507568
YGL066W	-1.7605189190703339
YGL067W	-0.7346370357933418
YGL070C	1.1762243489636406
YGL077C	-0.825944496540167
YGL078C	1.243225671089401
YGL079W	0.03431963334796065
YGL080W	-1.4661325322698444
YGL081W	0.11367705601036641
YGL082W	-0.3346084931136482
YGL083W	0.11442046381909232
YGL084C	-1.2551373505082848
YGL085W	-0.6894085933037004
YGL086W	-0.7704938472265845
YGL087C	0.1930942490933536
YGL088W	0.5611195778704504
YGL089C	-0.040952095809769586
YGL090W	-0.6887557525157012
YGL094C	-0.4935277223646248
YGL095C	-0.040796254163432265
YGL096W	1.1392260806169778
YGL101W	0.91309183364954
YGL104C	-0.5167817170528707
YGL109W	0.49347266710815
YGL110C	-0.9138166188836195
YGL114W	-0.21500293995691383
YGL115W	-2.8768134035760515
YGL117W	-1.0582536724874911
YGL118C	-0.8669985608823146
YGL121C	0.3480387788384721
YGL124C	-4.665394207241907
YGL126W	-0.7532256265517528
YGL131C	0.5582392350791515
YGL132W	-0.030498058440331967
YGL133W	1.6619410942036819
YGL135W	-0.1809794113354853
YGL136C	-0.24999813582174274
YGL138C	0.07180977402344879
YGL139W	-0.4215013288118633
YGL140C	-0.2941331714034105
YGL141W	-0.5451098715099143
YGL146C	0.11799350722080634
YGL147C	-0.2836870640971271
YGL148W	-0.5027864938609108
YGL149W	-1.793546939368558
YGL151W	-0.8360434917471181
YGL152C	-0.6400776810656328
YGL153W	-0.29163922130642744
YGL156W	-0.07191322732135985
YGL158W	0.007000121439518273
YGL160W	1.4088421932761426
YGL161C	0.11726081442157854
YGL162W	-1.3231974929856494
YGL163C	-1.2021760733040148
YGL164C	-0.43266583514435036
YGL165C	0.02513829038936904
YGL166W	-0.7855766998054821
YGL170C	0.7806689907681652
YGL175C	0.44324885594482877
YGL176C	-0.33127300759989586
YGL177W	-0.4283700139738758
YGL179C	-0.65378058282515
YGL180W	-0.417568049754213
YGL181W	-0.28664908404036465
YGL194C	0.4646946079139308
YGL195W	0.0795537047706076
YGL196W	0.17173924084394443
YGL199C	0.2687874020189443
YGL202W	0.8780916567532192
YGL203C	-0.8124352379495319
YGL205W	-0.12414774380142198
YGL206C	-2.5368288485190833
YGL208W	-0.4530861969212784
YGL209W	-0.7387361126879635
YGL210W	-0.6788720687043193
YGL211W	1.639822764184689
YGL212W	-2.9115863267799837
YGL213C	-1.4054558751701676
YGL214W	-1.7027070559099875
YGL215W	-1.368988366551292
YGL216W	-0.4056500987008336
YGL217C	-0.4309479851463715
YGL219C	0.2631825654245471
YGL220W	-0.09572710840425117
YGL221C	-0.17764884169210282
YGL222C	-0.8943078134885898
YGL224C	-0.024026293994492475
YGL226C-A	0.42736011409011443
YGL226W	-0.5639909189240736
YGL228W	0.33156618391154946
YGL229C	-0.13977781039370496
YGL230C	-0.3748963652563696
YGL231C	-0.7187918646934708
YGL232W	-0.4678558576800042
YGL234W	-4.231317144896217
YGL235W	-2.477430007893139
YGL236C	-1.9231485211387815
YGL237C	-2.307365556723236
YGL240W	-3.2221239886961808
YGL241W	-0.8073692974019507
YGL242C	-0.039500226467844846
YGL243W	-0.06320064020777792
YGL244W	-3.4070002391189007
YGL248W	-0.39328575800561877
YGL249W	-0.5095121890291993
YGL250W	-0.6552245971239946
YGL251C	-0.07445813143980634
YGL253W	0.8606758920643648
YGL254W	-0.6183846538620325
YGL256W	0.6699804816067887
YGL257C	-0.34403748738049855
YGL258W	-0.020382091850196956
YGL259W	-0.04932545318577604
YGL260W	0.32094926375300664
YGL261C	-0.058534683988971124
YGL262W	-0.602279513837188
YGL263W	-0.8597511901386862
YGR001C	-0.30423244761244955
YGR003W	-0.44554814759027794
YGR004W	-1.5867420657262967
YGR007W	-0.2973942666347304
YGR008C	1.1718285451644026
YGR010W	-0.03257873843375331
YGR011W	0.04676769740808011
YGR012W	0.1921035339772613
YGR014W	0.14132947692468278
YGR015C	-0.10264081337791588
YGR016W	-1.1691214984133576
YGR017W	-0.684124820621592
YGR018C	0.08469360663218412
YGR019W	-0.25047503512151986
YGR021W	0.03972983442397133
YGR022C	1.789309947933148
YGR025W	-0.07545039220569684
YGR026W	0.20903827168591788
YGR027C	-0.09587881370098826
YGR028W	1.0012488876194008
YGR031W	-0.6675324696952631
YGR032W	0.4545342196386569
YGR033C	-0.30071365755652824
YGR034W	-0.43820521977001875
YGR035C	-0.202341665879377
YGR038W	-0.8167755906826757
YGR039W	0.34751447163279897
YGR040W	0.32943482150765196
YGR041W	1.1255044505486806
YGR042W	0.40580957343505997
YGR043C	-0.15644999044237914
YGR044C	-1.518823790861074
YGR045C	-1.0983937858462716
YGR049W	0.048759833540749226
YGR050C	1.0052904150265323
YGR051C	0.3916565133095672
YGR052W	0.47101777855803495
YGR053C	-0.4206159669310447
YGR057C	2.1470133883109517
YGR058W	0.8275326757705884
YGR059W	-0.040952095809769586
YGR062C	-2.7053344957151078
YGR066C	0.3185886872520338
YGR067C	-0.24843916312899347
YGR068C	-0.09974622822745696
YGR070W	-0.1809153729819282
YGR071C	1.632984258623036
YGR072W	-0.19425714228641544
YGR076C	-2.0905745509434626
YGR077C	-0.16336292156953977
YGR078C	-0.38164709007202596
YGR079W	-0.6661034150166246
YGR080W	-0.25963476845952327
YGR081C	1.6065855656302188
YGR084C	-0.8943332282232629
YGR085C	0.9280805349720974
YGR086C	-0.1983691449730061
YGR087C	0.28795271971085096
YGR088W	-0.1515174150226777
YGR089W	0.38219254427371113
YGR096W	-0.29931560582230027
YGR097W	0.16553939206445567
YGR106C	-0.19914183773768812
YGR107W	-0.14389448345839262
YGR108W	0.15751580877252394
YGR109C	0.24750350848677521
YGR110W	0.14452109851140155
YGR111W	0.24450101936566626
YGR112W	-2.6557889645406147
YGR117C	0.84351205719323
YGR121C	-0.29539761490205707
YGR122C-A	-0.19516877606639169
YGR122W	1.5769805874731824
YGR123C	-0.8051076920553099
YGR125W	0.6567898757592859
YGR126W	0.0763076938862235
YGR127W	-1.5290391023541319
YGR129W	-0.5911330237309397
YGR130C	0.41167098191451607
YGR131W	-0.8499323064519754
YGR132C	-0.649079281050617
YGR133W	-1.1007413745947499
YGR134W	-0.22790579585301823
YGR135W	-3.769348199245845
YGR136W	-0.30133489635845745
YGR137W	0.03011734544959756
YGR139W	-0.35931589233440403
YGR141W	0.13485513960586706
YGR142W	-0.3485456212821161
YGR143W	-0.5662444064410997
YGR144W	-0.8063721995565041
YGR146C	0.1404888946724794
YGR148C	0.7609421248608215
YGR149W	0.6529630988493764
YGR150C	-3.5359564467889597
YGR151C	-0.900767155468678
YGR152C	-0.052328994564516444
YGR153W	0.19578258497519918
YGR154C	0.4501284397074394
YGR161C	-1.1197364566617354
YGR162W	-0.341894439815788
YGR163W	0.21731524481605913
YGR164W	-0.38020061610214206
YGR165W	-3.089719027482703
YGR166W	-0.12541625131519937
YGR168C	0.551850858304007
YGR169C	0.38716041637477533
YGR170W	-0.9925365983752045
YGR171C	-2.930186297302558
YGR173W	-0.1748672743276048
YGR174C	-0.6152280762328621
YGR176W	0.9167895753731934
YGR177C	0.10578658139325643
YGR178C	-1.2672972615831488
YGR181W	-0.6072684583933111
YGR183C	-3.2336438032834045
YGR184C	-2.927380992811142
YGR187C	0.1268743633432088
YGR189C	-0.06931266853750145
YGR192C	0.04603138844879159
YGR193C	-0.2702029946672465
YGR194C	-0.14430379872126142
YGR196C	-0.32287158849007824
YGR197C	-0.040952095809769586
YGR199W	0.3177761317073749
YGR203W	-0.3920848369301764
YGR205W	0.4202641092529603
YGR206W	0.37963940083111747
YGR207C	0.6148865492270073
YGR209C	-0.02629680044564693
YGR210C	0.8520279708090163
YGR212W	-1.001147590661756
YGR213C	0.053997307681050696
YGR214W	0.9246309055270421
YGR215W	-1.8355751322373268
YGR219W	-0.0804096834028604
YGR221C	0.1567400154395805
YGR223C	-0.9698007331900922
YGR224W	0.3057509324695153
YGR225W	-0.512121564096386
YGR226C	-0.14680636381385773
YGR227W	-0.11796657864393231
YGR228W	-0.17909591972707425
YGR230W	0.21629404959482001
YGR231C	-1.6397346583839527
YGR232W	-0.3941496312538127
YGR233C	0.11894490958804824
YGR234W	-0.5549204133229101
YGR235C	-0.12235018296378354
YGR236C	1.0834120180136753
YGR237C	0.09180339695360062
YGR238C	0.341118450414178
YGR239C	-0.06662928913296404
YGR240C	0.629518549432099
YGR241C	-0.1506273167884503
YGR242W	0.2870126746138208
YGR243W	0.04527978271382972
YGR244C	-3.2209410773708713
YGR247W	-0.46907265222578604
YGR248W	-0.09983957981786495
YGR249W	0.02162374107896842
YGR250C	0.4961623649791513
YGR256W	-0.12176772419770478
YGR257C	-2.387018813687759
YGR258C	0.22851836390033708
YGR259C	-1.4288795727751156
YGR260W	-1.841056486442999
YGR261C	-1.3328192165892232
YGR263C	1.3781415765664962
YGR266W	-0.306830073314932
YGR268C	-0.2602773052384497
YGR269W	-0.028236703658829753
YGR270W	-0.06665648867141141
YGR271W	-0.08945557303263381
YGR273C	0.10586904123261469
YGR276C	-0.1743882783813473
YGR279C	-0.5315448817770319
YGR281W	-1.3752586662683848
YGR282C	1.4089005783824047
YGR283C	0.35652372916964703
YGR284C	-1.8066034755927867
YGR285C	-0.15601029019893903
YGR286C	-0.42552427155700373
YGR287C	-0.243470325261113
YGR288W	0.14621281545589587
YGR289C	0.028088516880636332
YGR290W	-0.12442860087247769
YGR291C	-0.04394516570796427
YGR292W	-0.39986513558939973
YGR295C	0.1793631058266679
YHL002W	-0.3242829633483994
YHL005C	-2.9791365962075727
YHL006C	2.711050062168172
YHL008C	0.6293089871925308
YHL009C	-0.9962952658401381
YHL010C	0.6846139052554246
YHL012W	0.32114830280245216
YHL013C	0.02385812532756815
YHL014C	-0.7205677797386576
YHL016C	-0.12442345731825426
YHL019C	0.16304887860068681
YHL020C	-1.923084436776615
YHL021C	-0.20296446006374308
YHL022C	0.8205699207777635
YHL024W	0.6134199819942051
YHL025W	-2.6667655176341585
YHL026C	0.17434834142128458
YHL027W	0.17186281645284526
YHL028W	0.264700700513725
YHL029C	1.4194215434544473
YHL030W	-1.7901241148315596
YHL031C	-0.68886111222871
YHL032C	0.3926657000621909
YHL035C	-0.4551156230961458
YHL036W	0.38934760273447233
YHL037C	-0.3046027284869993
YHL038C	-3.9894821917334045
YHL039W	-0.18418708165447048
YHL040C	-0.9770185469977621
YHL041W	-0.4375047668060796
YHL042W	-0.21286265354993025
YHL043W	0.6900668796085021
YHL044W	0.5915948956573677
YHL045W	0.10435674297908301
YHR001W-A	0.49431667710320465
YHR003C	-0.00939629589913844
YHR004C	-1.5886910215490213
YHR006W	0.20936109758721494
YHR008C	0.3328592739975535
YHR009C	0.0819995028613185
YHR012W	-2.061035456198429
YHR014W	0.13684769463954088
YHR015W	-0.8150462779305928
YHR016C	0.456042386993442
YHR017W	-0.17177758877849741
YHR021C	0.2805532430178124
YHR021W-A	0.38904017411090674
YHR022C	-0.0002612405481820839
YHR028C	0.7266793960471803
YHR029C	0.21838153862107282
YHR031C	-1.282164556822973
YHR032W	1.006549502095404
YHR033W	-0.35829422021573665
YHR035W	0.04301583915228857
YHR037W	-0.4858724366860291
YHR038W	0.002064907505389922
YHR039C	-0.1363295176766024
YHR043C	-0.42655913111415406
YHR044C	0.18263758137808792
YHR045W	1.0089757081183142
YHR046C	-0.36320461467655024
YHR047C	-0.18746434923542368
YHR048W	-0.6046041621003357
YHR049C-A	0.11723947436652941
YHR050W	-0.3438310479270542
YHR051W	-2.558524129183173
YHR057C	0.41461975158336706
YHR061C	-0.8567030566363585
YHR066W	1.3348701985248
YHR073W	0.2367517083543692
YHR075C	-1.0337116144356402
YHR077C	-0.9474665804542165
YHR078W	0.6288031985351389
YHR079C	-0.8210192898755074
YHR080C	0.25725100552272606
YHR081W	2.5238998564270236
YHR082C	-1.531254546192174
YHR086W	1.2375496072845835
YHR087W	0.1349118340599237
YHR092C	0.22965286949755953
YHR093W	-0.3806972409420139
YHR095W	-1.0297251114533086
YHR096C	0.4586239768898547
YHR097C	0.2013946110745385
YHR103W	-0.35172969609521676
YHR104W	0.37195024738270704
YHR105W	0.11700721731213815
YHR106W	0.3790369766839947
YHR108W	-0.6200749988082408
YHR109W	-0.47236417937817077
YHR110W	-0.24743865860338993
YHR111W	0.5626477487933552
YHR112C	-0.8921427840913018
YHR113W	-0.10519409449307922
YHR114W	0.7074286667425648
YHR115C	0.42260104243294266
YHR116W	0.22455900755736838
YHR117W	-0.6508614356755827
YHR121W	2.3816755899918918
YHR123W	1.650745304566944
YHR124W	-0.6508717904160131
YHR125W	-0.6447517715525716
YHR126C	-0.6460103604705794
YHR127W	-0.6895338529641253
YHR129C	-1.9292252136474202
YHR130C	0.04131624907284337
YHR131C	-0.14341652883388673
YHR132C	0.021021298517167396
YHR132W-A	0.6081896575620722
YHR133C	0.048629706410439066
YHR134W	-0.4968713072578354
YHR135C	-1.2264893306582474
YHR136C	-0.01342211583857729
YHR137W	-0.15883422607251022
YHR138C	-0.29088511187871724
YHR139C	-0.29901565469008856
YHR139C-A	-0.7841066329755211
YHR140W	0.6578697483309425
YHR142W	-1.7071474316146227
YHR143W	-3.054028286872622
YHR146W	-0.3239877964409432
YHR150W	0.017783290179151767
YHR151C	-0.1789994267662094
YHR152W	-0.5498314537036794
YHR153C	0.11923799772845835
YHR154W	-1.183595699892578
YHR155W	0.06502206372119537
YHR156C	-0.10531361497795823
YHR157W	-0.11931043560305711
YHR158C	-0.7948786727773464
YHR159W	0.17569079524122766
YHR161C	3.141058385906448
YHR162W	-0.21100169433800314
YHR163W	0.17314652115860402
YHR167W	1.5580609020324625
YHR168W	-1.5668884353662236
YHR171W	-0.6912433256612024
YHR176W	0.0652872359250325
YHR179W	-0.10440450524908546
YHR180W	0.842876274404316
YHR181W	-0.41190917657302123
YHR182W	0.28080371520267594
YHR184W	-0.4477089158335555
YHR185C	0.2195157780691664
YHR191C	-0.8614063803646208
YHR193C	-0.7110007872259503
YHR194W	-0.9610854063662393
YHR195W	-0.20121594451357372
YHR198C	-0.5460744173636001
YHR199C	0.7398253616864585
YHR200W	-1.048339977097447
YHR202W	0.43864883191235476
YHR203C	2.8568389153816223
YHR204W	-0.07825570985868792
YHR206W	0.029120985017467182
YHR207C	0.8372420172556831
YHR209W	-0.14608767247059887
YHR210C	-0.07817720736108047
YIL001W	0.2610040598685648
YIL002C	0.1857164689529268
YIL005W	0.22022484216082192
YIL006W	-0.2150686686612403
YIL007C	0.07314985798250906
YIL008W	0.9652112809794613
YIL009C-A	0.28470469263387227
YIL009W	0.03482412470829948
YIL010W	-0.5367228026498965
YIL011W	-0.8077516276150671
YIL012W	0.08873549449122224
YIL013C	0.26123139184974326
YIL014C-A	-0.611191991763981
YIL014W	-0.1653630715426249
YIL015W	-0.040952095809769586
YIL016W	0.511727795782254
YIL018W	0.13791983706624908
YIL023C	0.23984697660658105
YIL024C	-0.07379855005390852
YIL025C	0.3868643355868223
YIL027C	-0.8800959752605276
YIL028W	0.6028963290444048
YIL029C	0.9460268155752357
YIL030C	-0.10058995197092334
YIL032C	-0.9337242111690519
YIL034C	-0.48075604448492076
YIL035C	-2.0317224687970756
YIL036W	-1.0677705156185402
YIL037C	0.4302138710766372
YIL038C	2.1364178352791034
YIL039W	0.19797159605942105
YIL042C	1.9034211385611595
YIL043C	-0.7819008727042922
YIL044C	-0.6583002281046991
YIL045W	-2.020921162546742
YIL047C	0.2314325353999983
YIL050W	0.4427676480009416
YIL052C	-1.906163614464592
YIL053W	0.3233758171775812
YIL054W	0.5415345056416635
YIL056W	-0.044443538604558366
YIL057C	0.265300873482864
YIL058W	0.40630673812569285
YIL059C	-0.4743389438259747
YIL060W	-0.6131768158880428
YIL065C	2.689029929251815
YIL066C	0.844128867133659
YIL067C	-0.17557302809050016
YIL070C	-1.0997261742019926
YIL071C	0.28526390441716826
YIL072W	0.027266855491664094
YIL073C	0.32219327532696096
YIL074C	0.3631477485028093
YIL077C	2.527976905559876
YIL079C	0.4871626216006027
YIL084C	-0.6340698773051493
YIL085C	-0.3328913980218422
YIL086C	-0.13645158269529992
YIL087C	-0.45136626375367217
YIL088C	0.7365000988147986
YIL089W	1.1572377894379344
YIL090W	-1.8216813802652105
YIL092W	2.0165417343695533
YIL095W	0.2393420722830756
YIL096C	0.8756963199887225
YIL098C	-0.21141187658035857
YIL099W	-1.1651734474855282
YIL100W	-0.24286372249917995
YIL101C	0.7444155742252839
YIL103W	0.3679533529820232
YIL105C	-0.746462637310547
YIL107C	0.9691037384797273
YIL108W	-0.050455134311170595
YIL111W	0.11321292157768564
YIL112W	0.6189493715464929
YIL113W	0.5080282234860031
YIL114C	0.7896847415775293
YIL117C	-0.02084834399628353
YIL119C	0.22217995826740547
YIL120W	-0.24381299712273058
YIL122W	-0.7341408148948849
YIL123W	-0.9885664699783127
YIL124W	0.017984244769799845
YIL125W	-1.4707919147922006
YIL130W	0.6253693636601515
YIL131C	0.8618963455516561
YIL132C	1.6805902798715955
YIL133C	0.5563399178382722
YIL134W	-0.2392312689849056
YIL135C	-0.9244722035080164
YIL136W	-0.32003601154508055
YIL137C	-0.03416359495242341
YIL138C	0.33998937184853595
YIL139C	-0.9460062119871587
YIL140W	-0.6530968664387224
YIL141W	-0.38290056405175404
YIL145C	0.14229733524755495
YIL146C	-0.4847925646193512
YIL148W	0.479196147391558
YIL149C	0.43079686760187985
YIL152W	1.9721190271211246
YIL153W	0.4735407283265711
YIL155C	-0.7750996531143898
YIL156W	-0.8855101626865828
YIL157C	-0.15198082610127975
YIL158W	1.5048652581149127
YIL159W	-0.7734361363376415
YIL160C	-0.16466077013909178
YIL162W	-0.06329622788720377
YIL163C	0.5389752752804297
YIL164C	1.4412916982330768
YIL165C	1.4327227200515669
YIL166C	0.8835927773393495
YIL173W	-0.5211226494721489
YIR001C	0.20163085828268856
YIR002C	0.3228314178838996
YIR003W	-0.8354742945547549
YIR004W	-0.10404333844749754
YIR005W	0.19484906432616567
YIR007W	-0.4481693494700182
YIR013C	0.49474067434528396
YIR014W	-0.17557776621636048
YIR016W	0.8215183975383245
YIR017C	0.15823290925240213
YIR018W	-0.007124607409752763
YIR019C	0.5902738604785767
YIR020C	0.5219552015338098
YIR020W-A	-0.06967232133895494
YIR024C	-0.9264127395796014
YIR025W	-0.0203833203794868
YIR026C	1.1256754627364571
YIR029W	0.5040200770969494
YIR031C	0.6323535146798813
YIR032C	-0.3226145751878771
YIR035C	-0.2755456955489221
YIR036C	-0.47185592796654274
YIR037W	-0.5526736678557826
YIR038C	0.10409881926430427
YIR039C	-0.4310118478724616
YIR042C	0.4210758596838274
YJL004C	-0.491787257451852
YJL006C	0.9001286447112772
YJL012C	-0.11603346563116637
YJL013C	-0.13500856317437282
YJL016W	0.6295904103551345
YJL020C	-0.15176661881672596
YJL022W	-0.035818420346723834
YJL023C	-3.22364799371508
YJL024C	-0.4520702538368723
YJL027C	-0.3462141013873592
