orf	hom | growth (culture turbidity) | dessication [unknown] | Shima J~Takagi H, 2008
YCL034W	-0.260293313052486
YCL035C	0.19557400118752521
YCL036W	-0.34466633678513
YCL037C	-3.6322663713244654
YCL038C	0.1380068386590242
YCL039W	0.08808989640836501
YCL040W	0.2081024008824418
YCL042W	-0.12806926774001948
YCL044C	-0.0823748589697716
YCL045C	-0.06652492900117704
YCL046W	-4.38127643623338
YCL047C	0.0995759043974801
YCL048W	0.03845986385653432
YCL049C	0.02077832953450406
YCL050C	0.16125644942066597
YCL051W	0.021400213644216525
YCL055W	0.09432454238031134
YCL056C	0.09003273422918834
YCL057W	0.04844774872135808
YCL058C	-1.7140457452343485
YCL061C	-1.6494124769393312
YCL063W	0.11577711881705997
YCL064C	0.23199356753029593
YCL069W	0.15119349261493342
YCL076W	0.16854081370393612
YCR001W	0.12950427564634828
YCR002C	-1.9429544083101395
YCR003W	-4.356906768271858
YCR004C	0.1851512535291215
YCR005C	0.10155556298818372
YCR006C	0.0847810966010871
YCR007C	0.16213295606162179
YCR008W	0.23361378658363313
YCR009C	-3.9374174057796982
YCR010C	0.0054874386732319145
YCR011C	0.022344303736086996
YCR014C	0.18434964887514022
YCR015C	0.17722769638728417
YCR016W	0.19337378234062783
YCR017C	-0.18787468823517292
YCR019W	0.2751871085674388
YCR020C	0.2292280387063071
YCR020C-A	0.24633981083204018
YCR020W-B	-3.7116282406708856
YCR021C	0.1592191520249229
YCR022C	0.14094737838075294
YCR023C	0.1562915956075569
YCR024C	
YCR024C-A	0.015496773165164412
YCR025C	-0.11605737039954205
YCR026C	-1.5315397075455803
YCR027C	-0.41115369677370545
YCR028C	-2.1689726225940786
YCR028C-A	
YCR030C	0.04158978674966513
YCR031C	-0.22612835071221388
YCR032W	-0.09581083885542195
YCR033W	-0.16432466794257877
YCR034W	-2.0871968915563843
YCR036W	0.1457941614988751
YCR037C	0.0847309108021758
YCR043C	-0.6461733959024323
YCR044C	-4.401019438411834
YCR045C	-1.922760569136377
YCR046C	
YCR047C	
YCR048W	0.1808033384122035
YCR049C	-0.17658063381508357
YCR050C	-0.29510211636039485
YCR051W	0.10323274801873437
YCR053W	0.16124246501443473
YCR059C	-0.2598402254319717
YCR060W	-0.012534105931748429
YCR061W	-0.23212221055717788
YCR063W	-0.2564549167633064
YCR065W	-1.322097686074074
YCR066W	-1.8259530622844171
YCR067C	0.02564830668657596
YCR068W	-1.3249301073022957
YCR069W	0.03795077995657905
YCR071C	-4.403427280336544
YCR073C	0.14485871158942565
YCR073W-A	-1.2838098477136772
YCR075C	0.09915076301030556
YCR076C	-0.4475343521161933
YCR077C	-3.1934136983569195
YCR079W	-0.22064612443065462
YCR081W	2.2300807506906826
YCR082W	-0.2355375263290911
YCR083W	0.1877233332656869
YCR084C	0.30771665754112876
YCR085W	-1.976828189323843
YCR086W	-1.3980874921507394
YCR087C-A	-1.7882159346674826
YCR087W	-2.0479867589268284
YCR088W	0.16364387077268822
YCR089W	0.12855696418932516
YCR090C	0.020098906818133807
YCR091W	0.18797853424290473
YCR092C	0.21952526954012008
YCR094W	0.033968568052715885
YCR095C	0.01298964629256552
YCR098C	0.20323579080823126
YCR099C	0.09340091700176911
YCR100C	0.11534351599002626
YCR101C	0.06098827324440927
YCR102C	0.0936092935552241
YCR102W-A	0.029876959480947523
YCR105W	0.11323888405621346
YCR106W	0.17826665015243306
YCR107W	
YDL001W	-0.1265673682316874
YDL002C	-0.021147477454834276
YDL005C	-0.08381085100188379
YDL006W	0.21995747703089336
YDL009C	-0.0814669732051088
YDL010W	-0.03612245990630877
YDL011C	0.008830109224344925
YDL012C	-0.06601021073113057
YDL013W	-3.8322582917754535
YDL018C	0.0941610084472351
YDL019C	0.005796834628756187
YDL020C	-0.9930410042186374
YDL021W	-0.0608222059159879
YDL022W	0.09137451874464055
YDL023C	-1.7882052701489712
YDL024C	0.08227943025053405
YDL025C	-0.4407109424302032
YDL026W	0.004308228233228503
YDL027C	-0.0058540063372147025
YDL032W	
YDL033C	-0.12008315083595837
YDL034W	0.06403367408577075
YDL035C	0.45346354466547606
YDL036C	0.05716216549369252
YDL037C	0.0038413452499972216
YDL039C	0.15638595250919057
YDL040C	-0.565321725665919
YDL041W	-2.4222864184488166
YDL042C	-0.1835176014627395
YDL044C	
YDL045W-A	
YDL046W	0.09503376379858788
YDL047W	-4.1034475735320015
YDL048C	-0.28641571360801743
YDL049C	0.13929252686184143
YDL050C	0.09775970980066716
YDL051W	0.061287836270639294
YDL052C	0.6636806773379492
YDL053C	0.05797738632131257
YDL054C	0.12540045105366227
YDL056W	
YDL057W	0.12441928348517703
YDL059C	0.004024446388359818
YDL061C	0.5516955533333769
YDL062W	0.11183380126892306
YDL063C	0.12317931538403015
YDL065C	0.1625393845684814
YDL066W	-0.4213691661729354
YDL067C	
YDL068W	
YDL069C	
YDL070W	0.17413028201830408
YDL071C	0.165454953393722
YDL072C	-0.17472494786785261
YDL073W	-0.4984611687178981
YDL074C	-0.2957598053066586
YDL075W	
YDL076C	-0.26408296247578733
YDL077C	0.3190594935664278
YDL078C	0.08130811949627816
YDL079C	0.04520596677475599
YDL080C	0.09627622162711495
YDL081C	0.3643138797055385
YDL082W	0.9056693346561964
YDL083C	0.11755273861278677
YDL085W	-0.3515026365577973
YDL086W	-0.3099895143262813
YDL088C	0.018274382635979414
YDL089W	-0.07909066238235328
YDL090C	-2.1700465422293216
YDL091C	0.15672418932301974
YDL093W	0.08854251990172408
YDL094C	0.11554669608431854
YDL095W	0.0915096626736132
YDL096C	0.028295483911372935
YDL099W	0.10794794560711471
YDL100C	-1.948048156883074
YDL101C	-2.1118213663935164
YDL104C	0.05507707110593641
YDL106C	-3.5503497729402937
YDL107W	
YDL109C	0.039710990053957076
YDL110C	0.06551748877556475
YDL112W	0.07468724637242954
YDL113C	0.07770154217379598
YDL114W	0.06853008686691549
YDL115C	-4.228853359450268
YDL116W	
YDL117W	-0.33210368745392316
YDL118W	-0.8745073874716218
YDL119C	-1.0168202588908972
YDL121C	-0.025096076301832932
YDL122W	0.08670577353317231
YDL123W	0.054640408691694044
YDL124W	0.022370073099863247
YDL125C	-2.172532406065631
YDL127W	0.12708256874436266
YDL128W	0.0904316296767434
YDL129W	0.09035670466189685
YDL130W	-0.6334875799127327
YDL130W-A	0.1678094133594954
YDL131W	-0.9771851480239393
YDL133C-A	0.05303102711910018
YDL133W	-0.10464450837509871
YDL134C	-0.07796062631727081
YDL135C	-0.1251052458113191
YDL136W	0.08356069107056191
YDL137W	0.07830239892220281
YDL138W	0.0751073314670218
YDL142C	-1.4865748735350726
YDL144C	-0.1965080010470745
YDL146W	-0.13874233072420716
YDL149W	0.14126177925777625
YDL151C	-1.5934894519318874
YDL154W	-0.9136692665633778
YDL155W	-0.4276572840891132
YDL156W	-0.028546243386848347
YDL157C	0.00224471049075787
YDL160C	-3.1889984258889803
YDL161W	0.07467845866398287
YDL162C	0.06244712987867892
YDL167C	-2.201785840031802
YDL168W	-2.185451650638158
YDL169C	-0.12351858536278353
YDL170W	-0.04500694451854792
YDL171C	-2.2217225427856757
YDL172C	-2.2113840366207076
YDL173W	-0.10332121217884825
YDL174C	-0.047248971319976664
YDL175C	0.15705753379870863
YDL176W	0.053313164903260615
YDL177C	-0.3986583741147422
YDL178W	-0.5894689643123637
YDL179W	-0.22790661352029548
YDL180W	-2.1975838118750044
YDL182W	-2.1539119592848954
YDL183C	-2.1845912024701226
YDL184C	-2.1498108867900503
YDL185W	-4.20738426214546
YDL186W	-0.07052157955636351
YDL187C	0.01862833013482381
YDL188C	-0.018425937527687244
YDL189W	-0.5655738060852422
YDL190C	-0.6553896637891564
YDL191W	-3.595108117054167
YDL192W	-2.6401832276986106
YDL194W	-0.08835569761936521
YDL197C	-0.1637789626014123
YDL198C	
YDL199C	-0.32864615518925794
YDL200C	-0.8050074515614059
YDL201W	-1.6693556230409488
YDL202W	
YDL203C	-1.053818260594357
YDL204W	-0.2815097493165832
YDL206W	0.06159657834177297
YDL210W	-0.07621696782599721
YDL211C	-0.13379988565508327
YDL213C	-2.197974404606338
YDL214C	-1.0661554869464493
YDL215C	-0.5316579961321662
YDL216C	-0.3278388109037945
YDL218W	-0.12561368694943223
YDL219W	-0.1755737039559265
YDL222C	-0.209990734045436
YDL223C	-0.40388285068143776
YDL224C	-0.2621577453596901
YDL225W	-0.7253867374951382
YDL226C	-1.5538153782072412
YDL227C	-0.33724618701108483
YDL229W	-0.2902032519400829
YDL230W	-0.10261639432862611
YDL231C	-0.06763237158185129
YDL232W	-0.006991312749559667
YDL233W	-0.0012104066926568848
YDL234C	-0.10189563351753358
YDL236W	-0.36616156166151526
YDL237W	-0.640409172005041
YDL238C	-0.5642189121789798
YDL239C	-0.8957237743878537
YDL240W	-0.3484336517057661
YDL241W	-0.21902955118330208
YDL242W	-0.13789907050405925
YDL243C	-0.046602541544066234
YDR001C	0.007949072862605619
YDR003W	-0.07920776333014325
YDR004W	-3.003529757886078
YDR005C	-0.952806179837054
YDR006C	-0.043959956006954286
YDR007W	0.9146097823633362
YDR008C	-0.6498214920579718
YDR009W	-0.5036911362145005
YDR010C	-0.4148380509013373
YDR011W	-0.23666968659766088
YDR014W	-0.1361577346222196
YDR015C	-0.15484410074870394
YDR017C	
YDR018C	-0.10733800327034604
YDR019C	-0.20470680495023244
YDR020C	-0.5774986349662539
YDR022C	-1.3040472701979542
YDR024W	-2.37741348287626
YDR025W	-1.8053071337676714
YDR026C	-0.31508746290178863
YDR027C	-3.980912119701071
YDR028C	-3.5414728575668857
YDR029W	-0.23661905539923797
YDR030C	-0.28807309649686125
YDR031W	-0.2761079554671569
YDR032C	-0.7740523990994619
YDR033W	-0.3691092361702973
YDR034C	-0.5013643884523903
YDR035W	-0.39747046454947643
YDR036C	-0.27827486452691
YDR042C	-0.06139028887825429
YDR043C	-0.7171020849557115
YDR046C	-0.5366779576618611
YDR048C	0.16645936351669383
YDR049W	-1.201282815540792
YDR051C	0.07597724212395836
YDR055W	0.028241193711579488
YDR056C	0.05572734900271556
YDR057W	-0.10824358911372921
YDR058C	-0.026115492025785513
YDR059C	-0.06973532657475125
YDR061W	-0.18488960670056814
YDR063W	0.052887650997795
YDR065W	-4.346653684313955
YDR066C	-0.08044778874820187
YDR067C	-0.18655178743849912
YDR068W	0.02436295332537044
YDR069C	
YDR070C	-0.0012147416215097062
YDR071C	-0.8620657812873317
YDR072C	-0.2054195071785639
YDR073W	-0.10605322002903628
YDR074W	-3.946872049171383
YDR075W	-0.21056511566572997
YDR076W	-2.081619176492795
YDR077W	-0.17245792825752593
YDR078C	-0.26606374935064464
YDR079W	-4.393056585873904
YDR080W	-0.02871368261576227
YDR083W	0.05118911576847906
YDR084C	-0.1877635923962157
YDR085C	-0.17310076305676103
YDR089W	0.07626948736296471
YDR090C	0.052026532704592926
YDR092W	0.0591388389461396
YDR093W	0.056399647072590896
YDR094W	0.04783681445424549
YDR095C	0.11653722141734178
YDR096W	-0.12478996317713184
YDR097C	0.050350889799243334
YDR098C	0.08709782803557448
YDR099W	-0.11607247701896098
YDR100W	0.0016492999289412218
YDR101C	0.4442221358326316
YDR102C	-0.1511975366017523
YDR104C	0.05715194102310734
YDR105C	0.15655585446788547
YDR107C	0.052485339952498565
YDR108W	-0.07697194727266508
YDR109C	0.062032670233690676
YDR110W	-0.014474102613806094
YDR111C	-0.1358150854116618
YDR112W	-0.20568146023148245
YDR114C	
YDR115W	
YDR116C	-0.10999587552838704
YDR117C	0.07538840569781607
YDR119W	-0.1867534723587261
YDR120C	-1.9198592617246564
YDR121W	-1.2470520016148907
YDR122W	0.0375361164511259
YDR123C	-0.3377058189906941
YDR124W	-0.32528621093839194
YDR125C	-1.5740263553394833
YDR126W	-0.926984616094489
YDR127W	1.2152797851923534
YDR128W	-0.654185029602173
YDR129C	
YDR130C	-0.32434236075854395
YDR131C	-0.11309263419851291
YDR132C	-0.1916430569623688
YDR133C	-0.059667881371863254
YDR135C	-0.058636265076944236
YDR136C	0.8055954059045896
YDR137W	0.7783731809927767
YDR138W	
YDR139C	-0.5545737055913036
YDR140W	-3.2240035028174203
YDR142C	-0.010919699922798138
YDR143C	-0.12649347571884598
YDR144C	-0.26590756325120296
YDR146C	-0.2436593918646596
YDR147W	-0.1112231740354987
YDR148C	-0.1918970817563629
YDR149C	-0.26627302210750087
YDR150W	0.24960936496184244
YDR151C	0.13234535574445797
YDR152W	0.12585295599025795
YDR153C	-0.2039697418321319
YDR154C	-0.34083874503547495
YDR155C	-0.13202270093047233
YDR156W	-0.08448723534525307
YDR157W	0.16530269431903577
YDR158W	-0.35081482750332793
YDR159W	-2.280254168341552
YDR161W	3.816682089197912
YDR162C	0.20740384202128614
YDR163W	0.21569392196356027
YDR165W	-0.059491276322019414
YDR169C	-0.19775719111799014
YDR171W	-0.116040520803993
YDR173C	-2.7660682414590814
YDR174W	-4.000425189128934
YDR175C	
YDR176W	-3.5107157877859265
YDR178W	-0.365396036030441
YDR179C	-0.004326644054893934
YDR179W-A	-0.008473061488644783
YDR181C	-0.20643123398539565
YDR183W	0.18298956376584066
YDR184C	0.5366999439334392
YDR185C	0.21408805740251388
YDR186C	0.5068292010472687
YDR191W	
YDR192C	0.02152658955432238
YDR193W	0.1203335440676115
YDR194C	-4.418729512072919
YDR195W	-4.138065322873199
YDR197W	-4.343416792769843
YDR198C	0.28090549664375447
YDR199W	0.2613908348391934
YDR200C	-1.4713603661900754
YDR202C	0.04505688754865659
YDR203W	0.0922799714741105
YDR204W	
YDR205W	-0.052663984077091115
YDR206W	0.109692419956152
YDR207C	-2.712398458879814
YDR209C	0.24993376669060863
YDR210W	0.2663548894009462
YDR213W	0.10162380870438263
YDR214W	0.044043096878092325
YDR215C	0.12959102549834023
YDR216W	0.06406486159248402
YDR217C	-0.170820826522459
YDR218C	-0.10439996904422696
YDR219C	0.1811252382563019
YDR220C	0.16726907209704764
YDR221W	0.15915742203533223
YDR222W	0.18707071324750754
YDR223W	0.17810881632916908
YDR225W	-0.03366349203476518
YDR226W	-4.364031236390174
YDR229W	-0.1072851299989001
YDR230W	
YDR231C	
YDR233C	0.18601058472029186
YDR234W	0.06969337574549617
YDR237W	-4.40153269972382
YDR239C	0.02158026167674812
YDR241W	-4.009347764749668
YDR242W	
YDR244W	-0.04567611938271725
YDR245W	-2.545429946925034
YDR247W	-0.02102634762926077
YDR248C	-0.005879108568322999
YDR249C	0.0018511068004133159
YDR250C	0.014620040720666633
YDR251W	-0.006242416092689961
YDR252W	-0.05503037414719765
YDR253C	-0.3418865912575668
YDR254W	-0.16586449342405635
YDR255C	0.01410672473887185
YDR256C	-0.016659498406797552
YDR257C	0.04750910334737964
YDR258C	0.01860895229393221
YDR259C	0.014613725877512723
YDR260C	-0.023982407102945674
YDR261C	0.029622062480597983
YDR262W	0.003948249616185017
YDR263C	0.0020670490380923384
YDR264C	
YDR265W	0.0015640245782989153
YDR266C	-0.022414254111955995
YDR268W	
YDR269C	0.03944769489974297
YDR270W	-0.0874582631713075
YDR271C	0.10266550191921316
YDR272W	-0.003931957016685594
YDR273W	0.034277034753116484
YDR274C	0.013049477255302536
YDR275W	0.06274317121820579
YDR276C	0.07828129803476445
YDR277C	-0.05428311913708001
YDR278C	-0.019065685910139372
YDR279W	0.018855700435750657
YDR281C	0.004276848083150986
YDR282C	0.011143154558013459
