orf	hom | growth (pooled culture, microarray) | time [5 gen], benzo[a]pyrene [82.5 uM] | YPD + DMSO [1%] | O'Connor STF~Vulpe CD, 2012	hom | growth (pooled culture, microarray) | time [5 gen], benzo[a]pyrene [165 uM] | YPD + DMSO [1%] | O'Connor STF~Vulpe CD, 2012	hom | growth (pooled culture, microarray) | time [5 gen], benzo[a]pyrene [330 uM] | YPD + DMSO [1%] | O'Connor STF~Vulpe CD, 2012	hom | growth (pooled culture, microarray) | time [15 gen], benzo[a]pyrene [82.5 uM] | YPD + DMSO [1%] | O'Connor STF~Vulpe CD, 2012	hom | growth (pooled culture, microarray) | time [15 gen], benzo[a]pyrene [165 uM] | YPD + DMSO [1%] | O'Connor STF~Vulpe CD, 2012	hom | growth (pooled culture, microarray) | time [15 gen], benzo[a]pyrene [330 uM] | YPD + DMSO [1%] | O'Connor STF~Vulpe CD, 2012
YBR037C	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	2.187870607367797	-0.06697752661804762	0.0838697319009436
YBR042C	-2.4371708551701823	-2.262559693333395	-3.231164506498839	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YBR046C	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	1.6095016083573512	-0.06697752661804762	0.0838697319009436
YBR048W	-2.067902543780761	-2.485883132655435	-2.036448218381621	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YBR058C	-1.31190458102076e-15	-1.7414716682486349	-1.4390900743230124	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YBR069C	-3.101853815671141	-3.081412304180875	-3.0818249704841865	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YBR074W	-4.283512412117289	-4.570235232994475	-4.276541258601404	5.3689001019252505	5.122324753093285	5.273309393271795
YBR076W	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	0.01898686107862475	1.8069371854999337	0.0838697319009436
YBR077C	-1.9201952192249925	0.045115846327684804	0.054305285823509575	3.2000163556360777	3.1042627554277673	3.0492638241128587
YBR084C-A	-3.988097763005752	-3.8258237685876746	-3.9778621865721	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YBR099C	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	-2.0053046354579362	-2.085039524283566	0.0838697319009436
YBR116C	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	-2.872858133973605	-3.9589542364015475	-3.771142587974546
YBR129C	-2.363317192892298	-2.337000839774075	-2.036448218381621	2.47705510687302	2.0952317565950076	2.30791530105988
YBR134W	-3.6926831138942147	-3.6769414757063146	-3.6791831145427953	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YBR138C	-6.646829605009586	-6.8034696262148735	-6.8153133708504905	7.537783848214422	7.428681321853878	7.20081555320954
YBR141C	-1.9201952192249925	0.045115846327684804	-1.7377691463523166	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YBR146W	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	1.8986861078625743	1.8069371854999337	1.8631061872280925
YBR147W	-1.9201952192249925	-1.592589375367275	-1.7377691463523166	2.47705510687302	2.527673613237619	2.6044547102810713
YBR149W	-4.283512412117289	-4.123588354350394	-4.276541258601404	4.067569854151746	4.5457356109031375	2.900994119502263
YBR156C	-2.8064391665596036	-3.081412304180875	-3.0818249704841865	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YBR161W	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	1.4649093586047397	-0.06697752661804762	0.0838697319009436
YBR162C	-3.101853815671141	-3.6769414757063146	-3.6791831145427953	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YBR164C	-2.067902543780761	-2.337000839774075	-1.887108682366969	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YBR168W	-1.31190458102076e-15	-2.337000839774075	0.054305285823509575	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YBR173C	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	2.6216473566256315	2.527673613237619	2.900994119502263
YBR177C	-2.658731842003835	-2.634765425536795	-2.783145898454882	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YBR184W	-3.8403904384499836	-3.974706061469035	-3.8285226505574474	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YBR186W	-2.2156098683365295	-2.485883132655435	-2.3351272904109255	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YBR212W	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	-1.5715278862001019	-0.06697752661804762	0.0838697319009436
YBR225W	-3.3972684647826776	-3.6769414757063146	-3.231164506498839	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YBR240C	1.772487894669221	2.2783502395480846	1.995719254013988	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YBR246W	-1.4770732455576867	-1.443707082485915	-1.2897505383083603	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YBR250W	-1.4770732455576867	-1.7414716682486349	-1.4390900743230124	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YBR251W	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	0.01898686107862475	-2.9499232375687883	-2.733254655700376
YBR259W	-1.7724878946692237	0.045115846327684804	0.054305285823509575	3.4892008551413003	3.1042627554277673	2.900994119502263
YBR263W	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	0.01898686107862475	-1.940892238736029	-1.6953667234262055
YBR272C	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	2.187870607367797	1.9510844710474706	2.159645596449284
YBR273C	-3.101853815671141	-3.081412304180875	-3.0818249704841865	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YBR275C	-2.658731842003835	-2.7836477184181545	-2.63380636244023	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YBR278W	-2.8064391665596036	-2.485883132655435	-2.63380636244023	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YBR297W	1.3293659210019155	0.045115846327684804	0.054305285823509575	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YCL005W	-4.13580508756152	-3.5280591828249546	-3.529843578528143	4.935123352667415	4.689882896450674	4.531960870218816
YCL010C	-2.5110245174480665	-2.188118546892715	-2.036448218381621	2.332462857120409	-0.06697752661804762	2.900994119502263
YCL016C	-2.2156098683365295	-2.634765425536795	-2.036448218381621	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YCL023C	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	-1.5715278862001019	-1.5084503820934179	-1.2505576095944182
YCL024W	-1.7724878946692237	-1.7414716682486349	-1.7377691463523166	1.7540938581099625	-0.06697752661804762	1.8631061872280925
YCL026C-A	-1.7724878946692237	0.045115846327684804	-1.7377691463523166	-2.4390813847157706	-1.940892238736029	-1.9919061326473968
YCL030C	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	0.01898686107862475	-2.517481380926177	-2.733254655700376
YCL036W	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	-2.1498968852105476	-3.238217808663862	-3.4746031787533544
YCL037C	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	-4.752557380757554	-5.25627980632938	-5.253839634080504
YCL042W	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	0.01898686107862475	-0.06697752661804762	-3.4746031787533544
YCL049C	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	2.187870607367797	1.8069371854999337	2.30791530105988
YCR022C	-4.283512412117289	-4.272470647231755	-4.276541258601404	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YCR034W	-2.8064391665596036	-2.8580888648588347	-3.00715520247686	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YCR047C	-2.5110245174480665	-2.7836477184181545	-2.3351272904109255	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YCR060W	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	3.2000163556360777	2.3835263276900815	3.0492638241128587
YCR067C	-1.7724878946692237	-1.8903539611299949	-1.887108682366969	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YCR089W	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	-1.8607123857053247	-0.06697752661804762	0.0838697319009436
YCR101C	-3.6926831138942147	-3.230294597062235	-3.6791831145427953	2.332462857120409	2.0952317565950076	2.30791530105988
YCR105W	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	-1.5715278862001019	-0.06697752661804762	0.0838697319009436
YCR107W	-1.31190458102076e-15	0.045115846327684804	-1.7377691463523166	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YDL010W	-6.942244254121123	-6.8034696262148735	-6.964652906865144	7.393191598461811	6.996239465211267	5.718118507103582
YDL019C	2.215609868336527	2.7249971181921646	2.2943983260432925	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YDL020C	-1.7724878946692237	-1.8903539611299949	-1.4390900743230124	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YDL041W	-3.101853815671141	-3.6769414757063146	-3.3805040425134907	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YDL063C	-2.5110245174480665	-2.188118546892715	-2.4844668264255776	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YDL065C	-3.101853815671141	-2.932530011299515	-3.0818249704841865	3.0554241058834664	2.96011546988023	3.3458032333340504
YDL070W	-3.8403904384499836	-3.6769414757063146	-3.9778621865721	4.35675435365697	3.9691464687129887	4.087151756387029
YDL073W	-1.9201952192249925	0.045115846327684804	-2.036448218381621	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YDL082W	-4.13580508756152	-4.421352940113114	-4.127201722586752	2.47705510687302	-0.06697752661804762	2.7527244148916674
YDL085W	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	0.01898686107862475	-2.085039524283566	-1.8436364280368014
YDL099W	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	-4.463372881252332	-4.967985235234306	-5.253839634080504
YDL107W	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	-2.872858133973605	-3.238217808663862	-3.4746031787533544
YDL117W	-2.363317192892298	-2.485883132655435	-2.3351272904109255	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YDL122W	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	0.01898686107862475	-1.7967449531884918	-1.8436364280368014
YDL127W	-2.363317192892298	-1.8903539611299949	-2.1857877543962734	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YDL133W	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	0.01898686107862475	-0.06697752661804762	2.159645596449284
YDL135C	-2.658731842003835	-2.634765425536795	-2.4844668264255776	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YDL138W	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	-2.0053046354579362	-2.229186809831103	-2.436715246479184
YDL146W	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	-2.1498968852105476	-2.517481380926177	-3.0297940649215676
YDL161W	-2.5110245174480665	-2.485883132655435	-2.63380636244023	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YDL167C	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	0.01898686107862475	-0.06697752661804762	-1.6953667234262055
YDL175C	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	2.47705510687302	2.0952317565950076	2.159645596449284
YDL177C	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	-1.7161201359527132	-1.7967449531884918	-1.8436364280368014
YDL182W	1.6247805701134528	0.045115846327684804	1.6970401819846839	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YDL188C	-2.5110245174480665	-2.337000839774075	-2.4844668264255776	0.01898686107862475	1.8069371854999337	1.8631061872280925
YDL197C	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	1.8986861078625743	1.8069371854999337	1.8631061872280925
YDL199C	-1.6247805701134554	0.045115846327684804	-1.5884296103376647	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YDL200C	-2.067902543780761	-2.188118546892715	-1.5884296103376647	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YDL204W	-1.7724878946692237	-1.7414716682486349	-1.5884296103376647	-1.5715278862001019	-0.06697752661804762	0.0838697319009436
YDL206W	-1.7724878946692237	-1.592589375367275	-1.7377691463523166	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YDL210W	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	0.01898686107862475	-1.5084503820934179	0.0838697319009436
YDL211C	-1.3293659210019182	-1.294824789604555	-1.2897505383083603	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YDL215C	-2.067902543780761	-1.8903539611299949	-2.036448218381621	2.6216473566256315	2.3835263276900815	2.4561850056704757
YDL219W	-1.6247805701134554	0.045115846327684804	0.054305285823509575	-2.1498968852105476	-1.7967449531884918	-1.9919061326473968
YDL222C	-2.954146491115372	-2.634765425536795	-2.9324854344695344	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YDL230W	-4.13580508756152	-4.123588354350394	-3.9778621865721	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YDL231C	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	2.0432783576151854	2.239379042142545	2.30791530105988
YDL236W	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	-1.8607123857053247	-0.06697752661804762	0.0838697319009436
YDL241W	-2.8064391665596036	0.045115846327684804	-2.783145898454882	4.35675435365697	4.5457356109031375	4.531960870218816
YDR007W	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	-1.8607123857053247	-0.06697752661804762	0.0838697319009436
YDR008C	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	0.01898686107862475	-1.940892238736029	-1.8436364280368014
YDR029W	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	-3.1620426334788285	-3.0940705231163252	-3.3263334741427584
YDR032C	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	0.01898686107862475	1.5186426144048597	1.714836482617497
YDR035W	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	-1.42693563644749	-0.06697752661804762	0.0838697319009436
YDR043C	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	-1.42693563644749	-1.7967449531884918	-1.54709701881561
YDR055W	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	2.187870607367797	2.239379042142545	0.0838697319009436
YDR074W	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	0.01898686107862475	-2.517481380926177	0.0838697319009436
YDR079W	-3.2495611402269096	-3.3791768899435946	-3.231164506498839	2.6216473566256315	2.527673613237619	2.6044547102810713
YDR085C	-2.067902543780761	-2.188118546892715	-2.1857877543962734	3.2000163556360777	2.96011546988023	2.7527244148916674
YDR097C	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	2.187870607367797	1.8069371854999337	2.159645596449284
YDR098C	-2.363317192892298	-2.485883132655435	-2.4844668264255776	2.332462857120409	2.239379042142545	2.159645596449284
YDR099W	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	-1.7161201359527132	-1.5084503820934179	-1.6953667234262055
YDR100W	-3.2495611402269096	-3.6769414757063146	-3.529843578528143	5.513492351677861	4.834030181998211	4.828500279440008
YDR105C	3.1018538156711384	2.7249971181921646	2.7424169340872493	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YDR108W	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	1.7540938581099625	1.5186426144048597	0.0838697319009436
YDR111C	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	0.01898686107862475	-1.5084503820934179	-1.398827314205014
YDR112W	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	4.645938853162193	4.689882896450674	4.828500279440008
YDR122W	-5.169756359451901	-4.867999818757194	-5.172578474689317	5.802676851183085	5.987208466378507	4.531960870218816
YDR124W	-3.6926831138942147	-3.5280591828249546	-3.6791831145427953	3.344608605388689	3.1042627554277673	3.1975335287234548
YDR128W	-2.2156098683365295	-2.039236254011355	-2.036448218381621	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YDR140W	-1.6247805701134554	0.045115846327684804	0.054305285823509575	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YDR143C	-2.067902543780761	0.045115846327684804	-2.036448218381621	-2.5836736344683824	-0.06697752661804762	0.0838697319009436
YDR146C	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	0.01898686107862475	1.3744953288573227	0.0838697319009436
YDR148C	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	2.332462857120409	2.3835263276900815	0.0838697319009436
YDR149C	-1.9201952192249925	0.045115846327684804	0.054305285823509575	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YDR152W	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	-2.1498968852105476	-2.517481380926177	-2.436715246479184
YDR153C	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	0.01898686107862475	-2.9499232375687883	-3.178063769532163
YDR154C	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	-2.0053046354579362	-2.085039524283566	0.0838697319009436
YDR175C	-5.022049034896131	-5.165764404519915	-5.023238938674665	3.4892008551413003	2.96011546988023	0.0838697319009436
YDR179C	-1.31190458102076e-15	1.8317033609040045	0.054305285823509575	0.01898686107862475	-0.06697752661804762	-3.178063769532163
YDR194C	-1.31190458102076e-15	-2.337000839774075	0.054305285823509575	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YDR195W	-4.578927061228827	-4.867999818757194	-4.425880794616056	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YDR204W	-2.067902543780761	-2.188118546892715	-2.036448218381621	3.0554241058834664	2.6718208987851555	2.900994119502263
YDR218C	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	-1.7161201359527132	-1.7967449531884918	-1.8436364280368014
YDR219C	-1.6247805701134554	-1.7414716682486349	-1.5884296103376647	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YDR220C	-1.4770732455576867	-2.039236254011355	-1.4390900743230124	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YDR221W	-3.101853815671141	-2.932530011299515	-3.0818249704841865	3.344608605388689	3.248410040975304	3.0492638241128587
YDR242W	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	-3.3066348832314394	-0.06697752661804762	0.0838697319009436
YDR247W	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	0.01898686107862475	1.8069371854999337	1.714836482617497
YDR249C	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	1.8986861078625743	1.5186426144048597	1.714836482617497
YDR252W	-1.9201952192249925	-1.592589375367275	-1.7377691463523166	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YDR253C	2.0679025437807583	2.4272325324294446	2.4437378620579446	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YDR254W	-1.6247805701134554	0.045115846327684804	0.054305285823509575	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YDR255C	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	-6.053887628531058	-6.121163519614603	-6.291727566354674
YDR264C	-2.5110245174480665	-2.485883132655435	-2.1857877543962734	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YDR274C	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	-1.8607123857053247	-2.517481380926177	-2.436715246479184
YDR291W	-5.760585657674975	-5.612411283163994	-5.620597082733274	5.513492351677861	5.410619324188359	4.828500279440008
YDR297W	-1.9201952192249925	0.045115846327684804	0.054305285823509575	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YDR305C	-2.2156098683365295	-2.039236254011355	-2.1857877543962734	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YDR312W	-5.317463684007669	-5.463528990282635	-5.471257546718622	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YDR314C	-2.067902543780761	-2.039236254011355	0.054305285823509575	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YDR316W	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	0.01898686107862475	-0.06697752661804762	-2.140175837257993
YDR321W	-2.5110245174480665	-2.485883132655435	-2.4844668264255776	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YDR322W	-3.8403904384499836	-3.974706061469035	-5.919276154762578	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YDR326C	-3.8403904384499836	-3.974706061469035	-3.9778621865721	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YDR336W	-0.9600976096124969	-3.6769414757063146	-3.6791831145427953	0.01898686107862475	-3.670659665306473	-3.9194122925851422
YDR338C	-2.2156098683365295	0.045115846327684804	-2.036448218381621	-3.1620426334788285	-0.06697752661804762	-1.6953667234262055
YDR349C	-2.658731842003835	-3.081412304180875	-2.4844668264255776	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YDR351W	-2.067902543780761	-1.8903539611299949	-1.887108682366969	2.332462857120409	-0.06697752661804762	2.0113758918386884
YDR352W	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	1.4649093586047397	1.3744953288573227	1.5665667780069013
YDR354W	-1.31190458102076e-15	-2.039236254011355	-1.5884296103376647	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YDR359C	-2.067902543780761	-2.485883132655435	-2.1857877543962734	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YDR360W	-2.067902543780761	-2.188118546892715	-2.036448218381621	0.01898686107862475	-0.06697752661804762	0.0838697319009436
YDR377W	-1.31190458102076e-15	0.045115846327684804	0.054305285823509575	0.01898686107862475	-2.229186809831103	-2.436715246479184
