orf	hap a | chronological lifespan | time [9 days] | Fabrizio P~Longo VD, 2010	hap a | chronological lifespan | time [11 days] | Fabrizio P~Longo VD, 2010	hap a | chronological lifespan | time [15 days] | Fabrizio P~Longo VD, 2010	hap a | chronological lifespan | time [20 days] | Fabrizio P~Longo VD, 2010
YER004W	0.16	0.1205	0.1745	0.45599999999999996
YER005W	-0.3215	-0.6085	-1.3495	-1.44
YER007C-A	0.155	0.39	0.8674999999999999	0.644
YER007W	0.11399999999999999	0.0895	-0.010999999999999996	0.104
YER010C	0.0014999999999999979	-0.10200000000000001	-0.402	-0.8360000000000001
YER011W	0.069	0.1035	0.131	0.4785
YER016W	-0.196	-0.156	-0.062	0.137
YER019C-A	-0.1005	-0.38649999999999995	-0.966	-1.129
YER020W	0.3045	0.475	-0.11049999999999999	-1.022
YER024W	-0.0245	-0.11	-0.1385	-0.6559999999999999
YER027C	-0.2915	-0.47950000000000004	-0.8414999999999999	-0.73
YER028C	0.0385	0.067	0.0735	-0.0005000000000000004
YER030W	0.1535	0.29300000000000004	0.575	0.14600000000000002
YER031C	-0.20800000000000002	0.04000000000000001	-0.231	0.251
YER032W	-0.096	-0.5635	-1.06	-0.9530000000000001
YER033C	-0.1065	-0.216	0.056	-0.715
YER034W	-0.0645	-0.0655	0.0065	-0.4305
YER035W	-0.1485	-0.18	-0.7454999999999999	-0.9165
YER038W-A	-0.02800000000000001	-0.16649999999999998	-0.11700000000000002	0.2765
YER039C	-0.08249999999999999	0.24	0.27849999999999997	-0.188
YER039C-A	-0.017	0.0075	0.342	-0.1335
YER040W	0.22949999999999998	0.02650000000000008	-0.534	-0.4085
YER041W	0.094	0.1245	0.1625	0.422
YER042W	0.0725	-0.05399999999999999	-0.513	-0.421
YER044C-A	0.036000000000000004	0.14049999999999999	0.093	-0.04849999999999999
YER045C	0.017	0.051500000000000004	-0.032999999999999995	0.202
YER046W	0.033	0.0915	0.2385	-0.12299999999999998
YER046W-A	0.142	-0.6235	-0.053500000000000006	-0.75
YER047C	-0.0025000000000000022	-0.6965	-0.23	-0.22
YER048C	0.073	-1.0335	-1.863	-1.502
YER049W	-0.0765	0.065	0.16	0.5975
YER051W	0.27049999999999996	-0.269	-0.125	-0.1765
YER052C	-0.2715	-0.3095	-0.3155	-0.47250000000000003
YER053C	0.009000000000000001	0.0875	-0.017	0.16299999999999998
YER054C	-0.6735	-0.573	-0.24400000000000002	-0.3465
YER055C	-0.0215	-0.195	-0.5305	0.0815
YER056C	0.3765	0.579	0.6125	-0.28250000000000003
YER056C-A	-0.5455	-0.2875	-1.527	-0.2865
YER057C	-2.599	-2.684	-1.696	-2.8115
YER059W	0.0665	0.2155	-0.9515	-1.682
YER060W	-0.2185	-0.23049999999999998	-0.089	-0.5569999999999999
YER060W-A	-1.4420000000000002	-1.47	-2.1245000000000003	-2.4275
YER062C	0.2815	-0.9255000000000001	-0.38	-0.7095
YER063W	0.0029999999999999957	-0.116	-0.489	-0.162
YER064C	-0.2485	-0.252	-0.314	-0.9964999999999999
YER065C	-0.087	-0.239	-1.173	-1.904
YER066C-A	0.05500000000000001	-0.497	-0.078	-0.7325
YER066W	0.22200000000000003	-0.8465	-0.13	-1.1095
YER067C-A	-0.0155	-0.0225	0.07499999999999998	0.022499999999999992
YER067W	-0.06	0.014	-0.373	-0.5635
YER068C-A	-0.42700000000000005	-0.299	-0.7995000000000001	-0.9440000000000001
YER069W	-0.3735	-0.3335	-0.976	-0.852
YER071C	0.028	0.10250000000000001	0.08449999999999999	-0.08249999999999999
YER072W	0.101	0.1445	0.3285	0.47650000000000003
YER073W	-0.088	-0.103	-0.404	-0.7125
YER074W	-0.7284999999999999	0.20499999999999996	-0.5915	-0.32799999999999996
YER075C	0.236	0.23249999999999998	0.496	0.21
YER078C	-0.1005	0.035500000000000004	0.03	0.06299999999999999
YER079W	0.1465	0.2905	0.415	0.6875
YER080W	0.0655	0.138	0.409	0.6335
YER081W	0.119	0.0775	0.06	0.15599999999999997
YER084W	-0.3955	-1.1335	-1.0185	-1.319
YER085C	0.0555	-0.019	-0.1215	0.2835
YER086W	0.6595	0.688	-1.2349999999999999	0.5860000000000001
YER087C-B	0.074	0.0785	-0.2545	-0.293
YER088C	0.088	0.1985	-0.4515	-0.11049999999999999
YER089C	-0.5589999999999999	-0.778	-0.6385	-0.516
YER090W	0.077	0.12049999999999998	-0.8465	0.14300000000000002
YER091C	0.325	0.525	-0.214	-1.395
YER091C-A	0.1315	0.114	0.137	-0.254
YER092W	-0.6485000000000001	-0.273	-0.40249999999999997	-1.1255000000000002
YER093C-A	0.2985	0.10500000000000001	-0.3865	-2.113
YER095W	-0.118	-0.4295	0.13	0.7915000000000001
YER096W	0.06999999999999999	-0.011999999999999997	0.0040000000000000036	0.293
YER097W	0.1475	0.0205	-0.019000000000000003	-0.003500000000000003
YER098W	0.2445	0.27	-0.3255	-0.5105000000000001
YER101C	0.2	0.20950000000000002	0.2595	0.48550000000000004
YER103W	-2.4955	-2.1095	-1.9565000000000001	-1.855
YER106W	0.05450000000000001	0.1215	0.177	0.544
YER107C	-0.109	1.4289999999999998	2.3905000000000003	4.99
YER111C	-1.0594999999999999	-0.972	-1.463	-1.2415
YER113C	-0.1465	-0.266	-0.363	-0.443
YER114C	0.011	0.103	-0.6385	-0.65
YER115C	0.08950000000000001	0.156	0.1865	0.14100000000000001
YER118C	0.0975	-0.0355	-0.0795	0.1835
YER119C	0.047	0.104	0.286	0.498
YER119C-A	-0.248	-0.2105	-0.46249999999999997	-0.72
YER120W	-1.123	-0.9009999999999999	-2.364	-0.6034999999999999
YER121W	-0.07300000000000001	0.0635	-0.3235	-0.249
YER123W	0.0235	-0.7999999999999999	-2.1865	-1.0795
YER124C	0.093	0.0775	0.1335	0.367
YER128W	-0.0925	-0.05199999999999999	-0.8135000000000001	-0.624
YER129W	-0.49450000000000005	-0.756	-1.5474999999999999	-1.6335000000000002
YER130C	-0.3425	-0.323	-0.1675	0.195
YER131W	-0.33799999999999997	-0.040999999999999995	0.49899999999999994	0.2875
YER132C	0.1975	0.337	0.2885	0.247
YER134C	0.002	-0.03900000000000001	-0.018000000000000016	-0.5569999999999999
YER135C	-0.017499999999999998	0.112	-0.3615	0.08499999999999999
YER137C	-0.006999999999999999	0.08850000000000001	-0.39599999999999996	-0.10350000000000001
YER139C	-1.339	-1.9955	-1.6245	-2.9195
YER140W	-0.049499999999999995	-0.20600000000000002	-0.41450000000000004	-0.2835
YER141W	-0.777	0.37	-0.4710000000000001	0.7719999999999999
YER142C	0.035500000000000004	0.062000000000000006	0.14450000000000002	-0.063
YER143W	-0.0645	-0.155	-0.3565	-0.4445
YER144C	0.0955	0.43000000000000005	0.23399999999999999	0.473
YER145C	-1.2525	-1.7455	-1.536	-0.752
YER149C	0.121	0.13799999999999998	0.19699999999999998	0.0965
YER150W	-0.0625	-0.1175	-0.18450000000000003	-0.591
YER152C	0.094	0.13849999999999998	0.21	0.046
YER154W	-1.2685	-1.072	-0.678	-0.2825
YER155C	-0.538	-0.464	-0.27149999999999996	0.056499999999999995
YER156C	-0.23	-0.5475	-1.0345	-0.3255
YER158C	0.087	0.04050000000000001	0.1295	0.278
YER161C	0.3795	-0.062	0.0815	-0.7989999999999999
YER162C	-0.33499999999999996	-1.0505	-0.553	-1.082
YER163C	0.072	0.043	-0.07300000000000001	-0.285
YER164W	-0.681	-0.609	-1.094	-0.036000000000000004
YER166W	0.1965	0.32999999999999996	0.2035	-0.7235
YER167W	0.152	0.2625	0.19899999999999998	-0.6425
YER169W	-0.895	-0.48350000000000004	-0.6945	-0.2395
YER170W	0.093	0.1615	0.191	0.003500000000000003
YER173W	0.011500000000000002	0.023000000000000007	-1.063	-0.7829999999999999
YER174C	0.14500000000000002	0.059	0.10800000000000001	0.40149999999999997
YER175C	-0.2475	-0.0049999999999999975	-0.31799999999999995	-0.7195
YER176W	0.1125	0.109	0.3415	0.254
YER177W	0.05450000000000001	-0.0025000000000000022	-0.9179999999999999	-0.9790000000000001
YER178W	-1.42	-1.8845	-1.783	-0.845
YER179W	0.11549999999999999	0.11249999999999999	0.3635	0.23099999999999998
YER180C	0.1215	0.08549999999999999	0.06899999999999999	0.011999999999999983
YER181C	0.15050000000000002	0.189	0.3865	0.556
YER182W	0.127	0.0695	0.21300000000000002	-0.4495
YER183C	0.2	0.16799999999999998	-0.36550000000000005	-0.6825
YER184C	0.1265	0.0695	0.257	0.26
YER185W	0.1185	0.092	0.277	0.3085
YER186C	0.15999999999999998	0.027500000000000004	0.366	0.0935
YER187W	0.09899999999999999	0.055999999999999994	0.336	0.4445
YER188W	0.1615	-0.21650000000000003	0.306	0.31
YFL003C	0.11649999999999999	-0.0235	-0.0765	-0.1975
YFL004W	0.054	-0.077	-0.05349999999999999	-0.063
YFL007W	-0.15575	-0.16775	-0.6495	-0.5820000000000001
YFL010C	0.08299999999999999	0.05800000000000001	0.1235	0.1885
YFL010W-A	0.1055	0.16949999999999998	0.3345	0.4485
YFL011W	0.16	0.053000000000000005	0.0725	0.28
YFL012W	0.1335	-0.79	-0.5005	-0.7915000000000001
YFL012W-A	-0.34199999999999997	-0.5800000000000001	-0.5515	-0.6345
YFL013C	-0.546	-0.975	-0.665	-1.7065
YFL014W	-0.701	-0.7135	-1.138	-1.126
YFL015C	-0.042	-0.0755	-0.114	-0.44899999999999995
YFL018C	-0.4275	-0.7815000000000001	-0.08849999999999997	-0.7915000000000001
YFL019C	0.072	-0.11499999999999999	-0.05600000000000001	-0.0495
YFL020C	-0.08800000000000001	0.086	0.208	0.28400000000000003
YFL021W	0.0515	-0.20299999999999999	0.13449999999999998	0.055
YFL026W	-0.09449999999999999	-0.0024999999999999953	-0.2695	0.48
YFL027C	0.0015000000000000013	0.0785	0.2435	-0.0019999999999999983
YFL028C	0.057999999999999996	-0.028499999999999998	-0.018000000000000002	-0.184
YFL030W	0.0235	0.0665	0.37	0.498
YFL031W	0.0825	0.107	0.1245	-0.027999999999999997
YFL032W	0.123	-0.094	0.3405	0.1825
YFL033C	-2.827	-2.535	-2.742	-2.0185
YFL034C-A	0.11125	0.06275	0.02625	0.19575
YFL034W	0.108	0.169	-0.036500000000000005	-0.0775
YFL040W	0.0745	0.0965	0.2055	0.143
YFL041W	0.045	0.059	0.05299999999999999	0.0325
YFL042C	0.030250000000000003	-0.07525000000000001	-0.23825	-0.09425000000000001
YFL044C	-0.0595	-0.23800000000000002	-0.396	0.026999999999999996
YFL046W	0.028500000000000004	0.125	0.304	0.37
YFL047W	0.14350000000000002	0.038	0.2215	0.36
YFL048C	-0.0085	-0.061	-0.127	-0.395
YFL049W	-0.1085	-0.30500000000000005	-0.007000000000000006	0.07200000000000001
YFL050C	0.073	-0.108	-0.8485	-0.575
YFL051C	0.15400000000000003	-0.032999999999999995	0.055499999999999994	-0.361
YFL052W	0.059	-0.028499999999999998	-0.079	0.020500000000000004
YFL053W	0.1575	-0.018	-0.1085	-0.271
YFL054C	0.033499999999999995	-0.07350000000000001	-0.30200000000000005	-0.40049999999999997
YFL055W	0.1315	-0.03749999999999999	-0.4125	-0.9524999999999999
YFL063W	-0.46	-0.9675	-0.4115	-0.568
YFR006W	0.057999999999999996	0.002999999999999989	0.184	-0.277
YFR007W	-0.013499999999999998	0.037000000000000005	-0.2005	-0.17900000000000002
YFR008W	0.2365	0.4435	1.2494999999999998	1.5805
YFR009W	0.068	0.174	0.1805	-0.1845
YFR010W	-2.1585	-0.42100000000000004	-0.9199999999999999	-1.4895
YFR011C	-0.044500000000000005	0.0685	0.137	0.258
YFR012W	0.0395	0.112	-0.40149999999999997	0.175
YFR013W	0.0875	0.1865	-0.0235	0.3855
YFR014C	0.0995	0.043	-0.241	-0.23299999999999998
YFR015C	0.1005	0.14350000000000002	-0.283	-0.2175
YFR016C	0.091	0.1815	0.01899999999999999	-0.2755
YFR017C	-0.336	-0.438	-0.5285	-0.696
YFR018C	-0.385	-0.8674999999999999	-0.7324999999999999	-0.8365
YFR020W	0.123	0.039999999999999994	0.024499999999999994	-0.3045
YFR021W	0.4435	0.36	-1.4184999999999999	-1.3399999999999999
YFR022W	0.104	0.0004999999999999987	0.036000000000000004	0.2695
YFR023W	0.0525	0.039	0.124	0.068
YFR024C-A	0.18675	0.19224999999999998	-0.008500000000000008	-0.18325
YFR025C	-0.013500000000000002	0.215	0.091	0.143
YFR026C	-0.022	-0.019	0.13949999999999999	-0.7885
YFR030W	0.32299999999999995	-0.233	-0.093	0.0735
YFR031C-A	-1.8035	-1.1325	-1.0805	-1.2925
YFR032C	0.014000000000000002	0.1065	0.16799999999999998	0.34650000000000003
YFR032C-A	0.404	0.7025	0.1495	1.162
YFR033C	-0.362	-0.557	-2.0005	-1.0705
YFR034C	0.209	0.6025	0.444	0.6705
YFR035C	0.018000000000000002	-0.123	-0.0605	0.036500000000000005
YFR036W	0.317	-0.46399999999999997	0.875	0.5755
YFR038W	0.039	0.2985	0.4305	0.5125000000000001
YFR039C	0.0425	0.4305	0.8265	0.6355
YFR040W	0.06	-0.17149999999999999	-0.037500000000000006	-0.1835
YFR041C	-0.24	-0.05350000000000002	0.39149999999999996	-0.089
YFR043C	0.046000000000000006	-0.2385	-0.3165	-0.621
YFR044C	0.06099999999999999	0.328	0.6915	1.1845
YFR045W	0.06	0.14200000000000002	0.40149999999999997	0.536
YFR046C	0.191	-0.28700000000000003	0.247	0.34850000000000003
YFR047C	-0.1755	-0.2145	-0.1255	-0.19899999999999998
YFR048W	0.3905	0.084	-0.9199999999999999	-1.285
YFR049W	0.07450000000000001	0.03799999999999999	-0.00899999999999998	-0.0965
YFR053C	0.07650000000000001	-0.044	0.4015	0.088
YFR054C	0.1665	0.07050000000000001	0.04450000000000001	-0.236
YFR055W	-0.0315	-0.0020000000000000018	-0.1455	-0.241
YFR056C	0.1775	0.1225	0.222	0.6725
YFR057W	0.1375	-0.002	0.3035	0.5255
YGL002W	0.0625	-0.104	0.13999999999999999	0.2205
YGL003C	0.781	0.29450000000000004	2.0615	0.24350000000000005
YGL004C	-0.22349999999999998	-0.243	-0.7645	-0.339
YGL005C	0.335	0.3975	0.43899999999999995	0.353
YGL006W	0.028999999999999998	-0.2135	-0.2025	-0.801
YGL007W	0.05650000000000001	0.129	-1.1155	-0.59
YGL009C	0.10450000000000001	0.1825	0.35550000000000004	0.5045
YGL010W	-0.063	-0.206	-0.3095	-1.3744999999999998
YGL013C	0.089	0.23049999999999998	0.11349999999999999	0.09
YGL014W	0.0040000000000000036	-0.2925	-0.034999999999999976	0.16799999999999998
YGL015C	-0.4714999999999999	-0.26049999999999995	-0.5335	0.07050000000000001
YGL016W	-0.07250000000000001	0.2815	-0.0155	0.03649999999999998
YGL017W	-0.006499999999999999	0.05800000000000001	0.1065	0.28500000000000003
YGL019W	0.741	1.2734999999999999	0.48850000000000005	0.18149999999999994
YGL021W	0.0985	0.0165	0.10500000000000001	0.019999999999999997
YGL026C	1.3685	1.232	0.41800000000000004	0.897
YGL027C	-0.484	-0.3925	-0.496	-0.698
YGL028C	-0.2945	0.058	-0.5885	-0.08499999999999999
YGL029W	-0.1905	-0.119	-1.139	-1.1644999999999999
YGL031C	-1.5475	-0.1375	-0.264	-0.8125
YGL032C	0.08	0.218	0.11249999999999999	0.3685
YGL033W	0.127	0.136	-1.093	-0.585
YGL034C	-0.07050000000000001	-0.5885	-0.5960000000000001	-1.042
YGL035C	-0.22599999999999998	-0.6965	-0.36550000000000005	-0.07450000000000001
YGL036W	-0.047	0.1125	0.10700000000000001	-0.022000000000000002
YGL037C	-0.074	-0.005499999999999998	-0.153	-0.21
YGL039W	0.06	0.10650000000000001	0.34099999999999997	0.057499999999999996
YGL041C	-0.11449999999999999	-0.4065	0.1395	-0.3185
YGL042C	-0.7685	-1.019	-0.819	-1.1204999999999998
YGL043W	-0.855	-0.9909999999999999	0.23099999999999998	-0.7815000000000001
YGL045W	-0.16475	-0.2575	-0.56025	-1.092
YGL049C	0.112	0.1085	-0.04299999999999998	-0.399
YGL050W	0.058499999999999996	0.05500000000000001	0.042499999999999996	0.162
YGL051W	0.06999999999999999	0.0095	-0.05950000000000001	0.071
YGL053W	0.011499999999999996	-0.027	0.020000000000000004	-0.032
YGL054C	-0.030000000000000013	-0.5215000000000001	-1.6345	-1.3185
YGL056C	-0.017000000000000008	-0.139	-0.6525	0.15999999999999998
YGL057C	0.08499999999999999	-0.009500000000000008	-0.6975	-0.9545
YGL059W	0.051000000000000004	0.039	0.41900000000000004	0.6154999999999999
YGL060W	0.3145	-0.5185	-0.7805	-0.8415
YGL062W	-0.026000000000000002	-0.22999999999999998	-1.7425	-0.5955
YGL063W	0.023	0.087	0.23600000000000002	0.439
YGL064C	-1.621	-1.4385	-1.072	-0.464
YGL067W	-0.024	-0.0335	-0.28800000000000003	0.10200000000000001
YGL076C	0.472	0.3975	-1.3330000000000002	-0.5519999999999999
YGL077C	0.202	0.1855	-1.142	-0.425
YGL078C	-0.05500000000000005	0.07600000000000001	1.0845	0.6825000000000001
YGL079W	0.11000000000000001	0.368	-0.1255	-0.6385
YGL080W	-0.07200000000000001	-0.3785	-1.0095	-0.6265000000000001
YGL081W	-0.127	0.0805	-0.15499999999999997	0.353
YGL082W	-0.054	-0.276	-0.499	-0.327
YGL083W	-0.34700000000000003	-0.471	-0.27249999999999996	-0.45249999999999996
YGL085W	-0.0875	0.07150000000000001	-0.2495	-0.0685
YGL086W	-0.021999999999999992	0.019	-0.028499999999999998	-0.1145
YGL087C	-0.7375	-1.584	-1.9169999999999998	-2.404
YGL089C	0.0945	-0.0515	0.07500000000000001	-0.1845
YGL090W	-0.0665	0.0945	0.0245	-0.04999999999999999
YGL094C	0.09799999999999999	0.3765	1.245	1.514
YGL096W	0.1245	0.173	0.4415	0.356
YGL101W	0.06	0.352	0.527	0.677
YGL107C	-1.6245	-1.4015	-1.212	-0.6885
YGL109W	0.549	-0.812	0.10800000000000001	-0.743
YGL110C	0.053	0.22199999999999998	0.368	0.497
YGL114W	0.10600000000000001	0.16999999999999998	0.20600000000000002	-0.1715
YGL115W	-0.09199999999999997	-0.42800000000000005	-0.251	0.46549999999999997
YGL117W	-0.21600000000000003	0.132	0.28300000000000003	0.0915
YGL121C	0.025500000000000002	0.0405	0.20700000000000002	0.14650000000000002
YGL124C	-0.4075	-0.8734999999999999	-2.8135	-0.978
YGL125W	0.057499999999999996	-1.357	-2.199	-1.8969999999999998
YGL126W	-0.639	-0.6875	-0.028500000000000025	-0.039000000000000035
YGL127C	-1.4569999999999999	-0.29150000000000004	-0.97	-0.586
YGL131C	0.1385	0.1975	0.41500000000000004	0.502
YGL132W	0.032	-0.27899999999999997	-0.2355	-0.4125
YGL133W	0.339	0.5005	0.3895	0.883
YGL136C	-0.47550000000000003	-2.0985	-1.4695	-2.261
YGL138C	0.20500000000000002	-0.805	-0.048000000000000015	-0.4855
YGL139W	0.05550000000000001	0.14400000000000002	0.5285	1.0385
YGL140C	0.0415	0.2275	0.506	0.6095
YGL141W	-0.1325	-0.4295	-0.5029999999999999	-0.648
YGL144C	-0.016	0.0775	0.0695	-0.374
YGL146C	0.053000000000000005	-0.0325	0.29350000000000004	0.362
YGL147C	0.189	0.48	-0.14649999999999996	-0.565
YGL148W	0.46149999999999997	1.3005	-0.484	0.7205
YGL149W	-0.361	-0.624	-0.07800000000000001	-0.43200000000000005
YGL151W	0.10899999999999999	0.2725	0.3865	0.088
YGL152C	-0.165	-0.737	-1.02	-1.37
YGL153W	-0.113	-0.168	-0.439	-0.5105
YGL154C	-0.8200000000000001	-1.0579999999999998	-1.919	-1.537
YGL156W	0.104	0.186	0.2755	0.201
YGL157W	0.006999999999999996	0.0265	-0.16899999999999998	0.0285
YGL158W	-0.5165	-0.54	-0.3615	-0.1765
YGL159W	0.133	0.18	0.366	0.388
YGL160W	0.024	0.1825	0.46049999999999996	0.483
YGL161C	-0.0305	0.019000000000000003	0.045500000000000006	0.20850000000000002
YGL162W	0.0675	0.246	0.4315	0.5845
YGL163C	-0.287	-0.06549999999999999	-0.8454999999999999	0.2765
YGL164C	0.0475	0.1625	0.304	0.4305
YGL165C	0.052500000000000005	0.1245	0.442	0.5914999999999999
YGL166W	0.0335	0.1815	0.309	0.4345
YGL170C	-0.162	0.107	0.297	0.6950000000000001
YGL175C	0.3745	-0.2805	0.0235	0.038
YGL176C	0.051000000000000004	0.133	0.093	-0.17700000000000002
YGL177W	-0.1455	0.005000000000000001	-0.03149999999999999	0.625
YGL179C	0.4065	-1.1585	-0.1905	-0.5765
YGL180W	-0.055999999999999994	0.19	-0.665	0.011999999999999983
YGL181W	-0.08700000000000001	-0.07949999999999999	-0.04050000000000001	0.02350000000000002
YGL194C	-0.0445	-0.4305	-0.7115	-1.431
YGL196W	0.117	0.10650000000000001	0.487	0.6575
YGL197W	0.427	0.606	1.0394999999999999	0.579
YGL198W	0.11699999999999999	-0.317	-0.154	0.22249999999999998
YGL199C	0.112	-0.1285	-0.5065	-0.42
YGL200C	-0.306	-0.2885	-0.6034999999999999	-0.634
YGL203C	0.20500000000000002	0.381	0.5640000000000001	0.6204999999999999
YGL205W	0.245	0.1575	0.24000000000000002	0.5665
YGL208W	0.10400000000000001	0.18	-0.151	0.020000000000000004
YGL209W	-0.0675	-0.0615	-0.0455	-0.188
YGL210W	0.23199999999999998	-0.8115	-0.13399999999999998	-0.44149999999999995
YGL212W	-1.2799999999999998	-0.8105	-0.366	-0.05049999999999999
YGL213C	0.371	0.075	0.14450000000000002	-0.03
YGL214W	0.3285	0.39449999999999996	0.4035	-0.798
YGL215W	-0.23600000000000002	-0.511	-2.4035	-2.01
YGL216W	-0.053000000000000005	-0.0555	0.658	0.319
YGL217C	0.21200000000000002	0.135	-0.2545	-0.2905
YGL218W	-0.34800000000000003	-0.485	-1.911	-0.5195
YGL221C	0.006499999999999999	-0.011	0.0725	-0.179
YGL222C	0.096	0.058499999999999996	0.1425	0.4145
YGL226C-A	0.4245	-0.988	0.0625	-0.319
YGL226W	-0.011	0.1235	0.1915	0.19999999999999998
YGL227W	-0.8725	-0.6689999999999999	-0.8514999999999999	-0.9395
YGL228W	0.321	0.084	-0.0955	0.559
YGL229C	-0.030500000000000013	0.19449999999999998	-0.056999999999999995	0.057
YGL230C	-0.349	-0.269	0.34199999999999997	0.569
YGL231C	-0.07050000000000001	0.04699999999999999	-0.465	0.4125
YGL232W	-0.3715	-0.483	-2.2760000000000002	-0.752
YGL235W	0.0485	-0.0835	-0.97	-1.35
YGL236C	-0.121	-0.24300000000000002	-0.935	-1.583
YGL241W	0.11800000000000001	-0.35250000000000004	-0.05199999999999999	0.0325
YGL242C	-0.22799999999999998	-0.25	0.0985	0.2515
YGL243W	0.064	-0.0395	0.3335	-0.07300000000000001
YGL248W	0.11549999999999999	-0.2505	0.1345	0.118
YGL249W	0.1835	0.015	-0.508	-0.7475
YGL250W	0.4125	-1.169	0.07200000000000001	-0.8424999999999999
YGL251C	0.16049999999999998	-0.2785	0.034999999999999996	0.181
YGL252C	0.07400000000000001	0.147	-0.4265	-2.254
YGL253W	0.122	0.209	-0.3085	-0.43200000000000005
YGL254W	0.0875	0.095	0.271	0.3535
YGL255W	0.0595	0.183	0.639	0.47600000000000003
YGL256W	0.149	0.129	0.3125	0.2455
YGL257C	-0.0024999999999999883	-0.0635	-0.176	0.1045
YGL258W	-0.007000000000000003	-0.33099999999999996	-0.4195	-0.7505
YGL259W	0.057999999999999996	0.14100000000000001	0.1895	0.27949999999999997
YGL260W	0.119	0.0815	0.28	0.462
YGL261C	0.0955	-0.042499999999999996	0.0305	-0.1255
YGL262W	0.091	0.084	0.40800000000000003	0.5435
YGL263W	0.1445	-0.050499999999999996	-0.024	-0.11349999999999999
YGR001C	-0.282	-0.46449999999999997	-0.23550000000000001	-0.17149999999999999
YGR003W	0.052	0.1025	0.1835	0.20550000000000002
YGR004W	0.0	-0.11	-0.19549999999999998	-0.624
YGR007W	0.059	-0.10650000000000001	-0.255	-0.4675
YGR008C	0.0020000000000000018	0.005500000000000005	-0.08199999999999999	0.03599999999999999
YGR010W	0.005000000000000001	-0.1085	-0.007500000000000003	-0.0885
YGR011W	0.0995	0.11549999999999999	0.34850000000000003	0.28049999999999997
YGR012W	0.0455	0.1655	0.19899999999999998	0.5095000000000001
YGR014W	0.048	-0.062	-0.07500000000000001	0.05349999999999999
YGR015C	-0.053	-0.4145	-0.21150000000000002	-0.454
YGR016W	-0.0085	0.018000000000000002	-0.1465	-0.27399999999999997
YGR017W	0.061	-0.128	0.035	-0.0005000000000000004
YGR018C	0.041999999999999996	0.156	0.28150000000000003	0.434
YGR019W	-0.010499999999999999	-0.1755	-0.1645	-0.361
YGR021W	-0.106	-0.019500000000000003	-0.9865	-0.8105
YGR022C	-0.068	-0.0095	0.189	-0.14
YGR023W	-0.28850000000000003	-0.059000000000000004	-0.4535	-0.6295
YGR025W	0.076	0.098	0.315	0.3095
YGR026W	0.0775	-0.8715	0.027499999999999997	-0.5475
YGR027C	-0.201	0.13799999999999998	0.5805	0.4775
YGR028W	0.051500000000000004	0.076	0.0975	0.11099999999999999
YGR031W	0.091	0.101	0.303	0.4875
YGR032W	0.0325	0.041999999999999996	0.079	-0.062
YGR033C	0.038	-0.0785	-0.42100000000000004	-0.6455
YGR034W	-0.045	0.147	0.2285	-0.1355
YGR035C	0.1095	0.127	0.51	0.5700000000000001
YGR037C	0.23500000000000001	0.5045	0.7305	1.25
YGR038W	0.019000000000000003	0.184	0.3155	0.6725
YGR039W	-0.003999999999999997	-0.0615	-0.489	-0.6685
YGR040W	0.0085	-0.1315	-0.0695	-0.4385
YGR041W	0.0245	0.056499999999999995	0.241	0.31
YGR042W	0.14500000000000002	-0.305	0.1285	0.053
YGR043C	0.196	-0.6365	-0.827	-1.0150000000000001
YGR044C	0.041	-0.009	0.017	0.072
YGR045C	0.05499999999999999	0.022	-0.0875	-0.03549999999999999
YGR049W	-0.392	-0.32099999999999995	-0.12050000000000002	0.3295
YGR050C	-0.3435	-0.6155	-0.8360000000000001	-0.536
YGR051C	-0.153	-0.5960000000000001	-0.4475	-0.4725
YGR052W	-0.2545	-0.575	-0.428	-0.9695
YGR053C	-0.154	-0.3335	-0.7755	-1.0494999999999999
YGR054W	-0.1575	-0.1965	-0.1595	-0.2935
YGR055W	-0.13649999999999998	-0.189	-1.3479999999999999	-1.4385000000000001
YGR056W	-0.389	-0.697	-2.233	-1.8505
YGR057C	-0.8875	-0.1775	-0.7145	-0.9715
YGR058W	-0.025499999999999995	-0.223	-0.64	-0.7545
YGR059W	0.175	-0.781	-0.41450000000000004	-1.0025
YGR061C	-0.181	0.101	-0.34299999999999997	-0.176
YGR066C	0.1305	0.044	-0.046	0.348
YGR067C	0.098	0.099	-0.3325	-0.5515
YGR068C	0.16999999999999998	-0.0025000000000000022	0.4235	0.129
YGR069W	0.187	-0.3615	0.017499999999999988	0.4825
YGR070W	0.3035	-0.8645	0.1075	-0.5455
YGR071C	-0.6185	-0.9125000000000001	-1.7155	-1.572
YGR072W	0.155	0.004500000000000004	-1.5534999999999999	-0.7485
YGR077C	-0.09600000000000002	-0.401	0.085	0.471
YGR078C	0.41	0.429	0.219	-0.9225
YGR079W	-0.011499999999999996	-1.32	-1.1185	-1.0915
YGR080W	0.07350000000000001	-0.006499999999999999	0.174	-0.135
YGR081C	-0.36100000000000004	0.05750000000000001	-0.43349999999999994	-0.45699999999999996
YGR084C	-0.1255	-0.0765	-0.2685	-0.7795000000000001
YGR085C	-0.378	-0.1525	-0.5685	-0.0795
YGR086C	0.5865	0.2675	0.65	0.714
YGR087C	0.1145	-0.6065	-0.3105	-0.47950000000000004
YGR088W	0.005500000000000001	-0.002	0.2915	-0.058499999999999996
YGR089W	-0.3695	-0.525	-1.2555	-0.6345
