orf	hap a | growth (pooled culture, barseq) | ethanol [24.5%], time [2 min] | SC | Yang J~Tavazoie S, 2020
YER066C-A	0.23563307097910502
YER066W	-3.73369989870193
YER067C-A	-1.5828566424056203
YER067W	-3.37570671373227
YER068C-A	0.169387244800018
YER069W	0.5759831490096821
YER071C	0.129241450558821
YER072W	-0.28645680518673605
YER073W	0.323751010660898
YER074W	0.92602172639421
YER075C	-0.32935047044431703
YER078C	0.514697957691183
YER079W	-0.00816180007003188
YER080W	-0.0889837508967684
YER081W	0.09712848889652699
YER083C	2.37175281426138
YER084W	-0.775360266080308
YER085C	0.80673014251345
YER086W	0.14726818215232998
YER087C-B	0.7864156532691311
YER087W	0.784786788008675
YER088C	0.6436211028981329
YER089C	0.615067178921514
YER090W	0.11354021708808999
YER091C	1.3307836347931998
YER091C-A	-0.0757768346570513
YER092W	0.16786875930234
YER093C-A	-4.13740670151114
YER095W	-0.485502178417139
YER096W	-0.488735611835144
YER097W	-2.1467714595026
YER098W	-0.21936980997618102
YER099C	-0.804459939205582
YER101C	0.670934260053061
YER103W	0.31130362036680104
YER105C	1.5695561739894
YER106W	0.7636928474567529
YER110C	1.0482791854275
YER111C	0.587860492820729
YER113C	0.5256958633055511
YER114C	0.0771826440161256
YER115C	-0.32143994603824605
YER116C	-0.513899442696688
YER118C	-1.8243844362794097
YER119C	0.325605760597076
YER120W	0.250512340236201
YER121W	0.149273161276227
YER123W	0.7946523421318491
YER124C	-0.17467552221722302
YER128W	0.856366374433991
YER129W	-0.377276747440807
YER131W	2.8754211254120294
YER132C	0.08374724133214301
YER134C	-0.34236033396697807
YER135C	-0.25953755189034
YER137C	-0.309721539393857
YER139C	0.7416886966814409
YER140W	-0.769609675653715
YER142C	-0.0997118775339715
YER143W	0.00473878451857777
YER144C	0.17566368496709
YER145C	7.71914967705836
YER149C	0.36235217780135
YER150W	-4.63123962975205
YER151C	0.174127599870665
YER152C	0.272892804335649
YER153C	1.81020589777298
YER154W	1.1614698405958501
YER155C	0.0443903647539862
YER156C	-0.707083815973683
YER158C	0.504683307644658
YER162C	-0.0327411709159105
YER163C	-0.0420144111463513
YER164W	-0.0297893924407298
YER166W	-0.0843015562812928
YER167W	0.5884276435816171
YER169W	-0.0643676732930715
YER170W	-0.5213213348802159
YER173W	-0.11904914687313
YER174C	0.263553291812927
YER175C	-0.37727462256511396
YER175W-A	-0.0779918225822477
YER176W	-0.7694073554032959
YER177W	0.251772661680761
YER178W	0.44905749129360994
YER179W	-0.19876969183308899
YER180C	0.803933878061252
YER181C	-0.417867576206756
YER182W	0.19203239377238396
YER183C	1.07242087209877
YER184C	0.18973026682762198
YER185W	0.181814900430547
YER186C	-0.563193839637402
YER187W	-2.61753491396199
YER188W	-0.707582091595218
YFL001W	0.489649640858756
YFL003C	0.14774524447725598
YFL004W	-0.268804292327414
YFL007W	0.20445313484969943
YFL010C	0.306518888283909
YFL011W	0.9487591839849498
YFL012W	-0.257240241350913
YFL012W-A	0.7215436883805602
YFL013C	0.292723658826732
YFL014W	0.114607466263228
YFL015C	0.551304205698929
YFL018C	0.9975584013688772
YFL019C	0.716828424836744
YFL021W	0.640630677721444
YFL023W	-1.08247666664208
YFL025C	-0.9846749657116229
YFL026W	0.560014190665941
YFL027C	0.0830943312267286
YFL028C	-0.105089256183155
YFL030W	-3.6470264107326402
YFL031W	0.7874647452542859
YFL032W	-2.05734642438873
YFL033C	0.590756972053093
YFL034C-A	-2.2497284408752636
YFL034W	0.168294342388638
YFL036W	0.912075642228293
YFL040W	1.65602797917763
YFL041W	1.09530989256325
YFL042C	1.35696601989863
YFL044C	0.0235097840154355
YFL046W	-1.8440867893954
YFL047W	0.13132081518900302
YFL048C	0.6864601374566149
YFL049W	0.292896369320088
YFL050C	0.454199074003099
YFL051C	0.321740132454145
YFL052W	0.8249805376562759
YFL053W	0.306577616698589
YFL054C	0.11846917953146602
YFL055W	-0.567019573603116
YFR001W	0.6898688005660101
YFR006W	1.5666190554117
YFR007W	0.514828077910795
YFR008W	1.10854903014542
YFR009W	0.8067629162816891
YFR010W	-0.2815628471434
YFR011C	-0.109400376726021
YFR012W	0.591812734501293
YFR012W-A	-2.2811203038112597
YFR013W	-1.0783112217118198
YFR014C	-1.0282242641679398
YFR015C	0.18664054612141104
YFR016C	0.6813989787031091
YFR017C	0.553383002921929
YFR018C	-1.3203665983005
YFR019W	0.304462413426885
YFR020W	0.33825831266068196
YFR021W	0.418040506025899
YFR022W	-1.00627943535412
YFR023W	-0.317630154321646
YFR024C-A	0.269954918889636
YFR026C	-0.95733178033675
YFR031C-A	0.11822037382790598
YFR032C	0.41420047770694396
YFR032C-A	1.68971709000759
YFR032C-B	
YFR035C	0.17200397842824103
YFR036W	-0.9237844822842529
YFR038W	0.989583958785974
YFR039C	0.12226376998130802
YFR040W	0.480986850438004
YFR041C	0.179232062395993
YFR044C	0.0969748199599272
YFR045W	0.6857634456667541
YFR046C	-0.128106174636581
YFR047C	-0.0836712662090745
YFR048W	0.0522075281240924
YFR053C	0.00330106086282431
YFR054C	0.499007008228301
YFR056C	0.348176099006602
YGL002W	-0.912352110502627
YGL003C	-3.58029201386333
YGL004C	-0.175131004864034
YGL005C	-0.49097127376318894
YGL006W	-5.28004269553459
YGL006W-A	0.389473256077127
YGL007W	-0.54095847619961
YGL010W	-0.147990102474424
YGL012W	-3.25337409398368
YGL013C	-0.45115245240196794
YGL015C	-5.24976899444537
YGL017W	-0.263692793141557
YGL020C	0.0364254343752664
YGL021W	-0.501487991846267
YGL026C	-1.01833077858337
YGL027C	-0.414174946842091
YGL028C	-1.07724826632803
YGL029W	-3.61266585244904
YGL031C	-2.3156306374908397
YGL032C	0.120945952332661
YGL033W	-0.203198966376589
YGL034C	-2.90992475406932
YGL035C	-0.109809062256383
YGL037C	0.440284065029543
YGL039W	0.163710614964779
YGL041C	0.0964646517427613
YGL041C-B	-0.447905473572709
YGL043W	-0.0266203602311818
YGL045W	-0.605815235180434
YGL049C	-5.11441748640122
YGL050W	-0.0404569256694242
YGL051W	-0.186204794695517
YGL053W	-0.258722394287915
YGL054C	-0.227570986931066
YGL056C	-0.350936953850364
YGL057C	0.10704935035529099
YGL059W	-3.02147779851522
YGL060W	-0.0667869849797383
YGL062W	-3.28591549127527
YGL063W	-3.74716770279171
YGL064C	1.1864666418766001
YGL067W	-4.33720426468623
YGL070C	0.870312787941525
YGL071W	-1.47012139201972
YGL076C	1.49694117463289
YGL077C	-2.40511987701711
YGL078C	-0.30932040952862
YGL079W	1.38272079550633
YGL080W	-3.89555561452986
YGL081W	0.468778854932976
YGL082W	0.8354122354005219
YGL083W	-1.77197694135496
YGL084C	1.24475856839351
YGL085W	-0.294388600017587
YGL086W	0.431966613717594
YGL088W	-0.177587667374692
YGL089C	-0.120663662371649
YGL090W	-0.291918715970453
YGL094C	0.181197566290923
YGL096W	0.48225966519008295
YGL100W	-0.3351248901721
YGL105W	-0.584993942308534
YGL114W	-0.625623679650824
YGL115W	0.326578043432195
YGL119W	0.324229021093338
YGL121C	-3.7079520957443197
YGL124C	-5.70400405333717
YGL126W	0.0878185974192786
YGL131C	-0.831591995639662
YGL132W	0.0323287536635055
YGL133W	-0.0664510547236963
YGL134W	-0.22604895870401998
YGL136C	-4.88577364444255
YGL139W	0.5434439092927179
YGL140C	-5.24166996111916
YGL144C	1.6242313231988301
YGL146C	-1.40577711921964
YGL147C	-3.8500080381656896
YGL148W	-0.153094536591265
YGL149W	0.559549274730004
YGL151W	-3.17268078540609
YGL152C	0.119238115509318
YGL153W	-3.57418963532224
YGL154C	-3.14459624259517
YGL156W	-0.8731619215871899
YGL157W	0.5274091331601221
YGL159W	-0.559691422284843
YGL160W	-0.30342933790257304
YGL161C	0.23946193728947301
YGL163C	-2.97171012296708
YGL164C	0.25890817536852
YGL165C	0.635671899225124
YGL166W	0.0206526326425194
YGL168W	-1.20420943711479
YGL170C	1.89630453680464
YGL176C	-2.76708928856854
YGL177W	-3.8323575216881602
YGL178W	-4.02779886907408
YGL179C	-3.0574668459927796
YGL180W	0.741696998601578
YGL181W	-0.4458508345950471
YGL184C	-2.9402915034954202
YGL185C	0.36481863664285497
YGL188C-A	0.0622259212213828
YGL191W	0.145368798007802
YGL192W	0.0548668664002207
YGL194C	-2.3659767519576897
YGL196W	-3.55077779299646
YGL197W	-3.7116080352500402
YGL198W	-0.269233519900488
YGL199C	-0.738672121604245
YGL208W	-0.696316616377581
YGL209W	0.0369013836741117
YGL211W	0.309286249197172
YGL213C	-5.06408562448303
YGL214W	0.0951760784535715
YGL215W	0.5646358837949
YGL216W	-1.9515608339347263
YGL217C	-0.33624270615768703
YGL218W	2.25393337211295
YGL219C	0.37708836495343295
YGL221C	1.8867724333860099
YGL222C	-2.7760780743932902
YGL226C-A	-0.275453029536171
YGL228W	-0.15041512123812198
YGL230C	-2.67963001897931
YGL232W	-1.8048728636070202
YGL235W	0.602367886294403
YGL242C	0.184284205492128
YGL243W	-0.33792847297036605
YGL244W	1.33293777459674
YGL248W	-4.93715446014609
YGL249W	0.19894210603982798
YGL251C	-0.154516390625039
YGL252C	-0.7226773808553321
YGL253W	-0.210287452971727
YGL254W	0.0562672390807415
YGL256W	-0.44271995217986704
YGL257C	0.133676658288214
YGL258W	-4.77746118529315
YGL259W	0.33256600795203195
YGL260W	-2.16365346397772
YGL261C	-0.500736183118769
YGL262W	0.0609900855231322
YGL263W	-0.528129034605547
YGR001C	0.12024595469383
YGR003W	-0.0410518581113605
YGR004W	0.726900704176182
YGR006W	-1.96098211302477
YGR007W	0.752443912426229
YGR008C	-0.564213600692285
YGR010W	-0.213375175073565
YGR011W	0.40272838244120396
YGR012W	0.328496409626669
YGR014W	-0.841939271358225
YGR015C	-0.469562343087553
YGR016W	-0.109119406863089
YGR017W	-0.661373615722366
YGR018C	-0.26861302300875
YGR019W	-0.373702212500038
YGR020C	0.639077613408468
YGR021W	0.322525314506945
YGR022C	-0.843488644297328
YGR023W	0.474692148513261
YGR025W	-0.6298439286637221
YGR028W	-0.9616426617366071
YGR031W	-0.125282961043982
YGR032W	0.15809517492148598
YGR033C	0.16974000876071396
YGR034W	0.5291274656424729
YGR035C	0.0303283071259285
YGR035W-A	0.0590273604426737
YGR036C	0.531010855022259
YGR037C	-0.184563261426944
YGR038W	0.411871269896149
YGR039W	0.0580129964001816
YGR040W	6.113852464895411
YGR042W	-2.5555566869794304
YGR043C	0.0792041788101925
YGR044C	-3.3519894883714105
YGR045C	0.642277034890218
YGR049W	-3.70438548333469
YGR050C	-0.53921164899566
YGR051C	-0.422662501498956
YGR052W	-0.17934360565562302
YGR053C	0.0387106279721978
YGR055W	0.20915645335041103
YGR056W	-1.51214765111355
YGR058W	1.04209503128489
YGR061C	-0.16882436558632002
YGR063C	0.631945039917177
YGR064W	0.48625944676581
YGR066C	0.727645690426513
YGR067C	0.315937199271409
YGR069W	-3.0720513320992593
YGR071C	0.7167239935265359
YGR072W	0.16214001194309
YGR077C	0.5864498480659879
YGR078C	-0.13203315725561698
YGR079W	0.31052713941620397
YGR080W	0.423531605876082
YGR084C	-0.5878127024254711
YGR085C	0.49429654836157794
YGR086C	6.50531681685179
YGR087C	0.501591605134896
YGR088W	0.458290039463547
YGR089W	0.141516648317788
YGR092W	-0.00747037157330028
YGR097W	-4.40692847071295
YGR100W	1.1103414655350201
YGR101W	0.227670073071252
YGR107W	-0.120410428121932
YGR108W	-0.276049515921213
YGR109C	-0.0671419258564719
YGR110W	-0.551088831316639
YGR111W	-0.11023130722958999
YGR112W	0.942978802924355
YGR117C	0.29262147559392604
YGR118W	0.6437068142825071
YGR121C	-0.508245877927937
YGR122C-A	-1.2390788188143897
YGR122W	-0.649266729424337
YGR123C	-3.8473584896267097
YGR124W	-0.455025363806279
YGR125W	-0.319088311537301
YGR126W	-1.4628394977903998
YGR127W	-0.27618268081232
YGR130C	-0.0950868472340823
YGR131W	-0.9505280895683879
YGR133W	-3.0999543444753903
YGR134W	0.783444855191755
YGR136W	-3.3672820077846404
YGR137W	-2.68102994655941
YGR139W	0.15197503756614097
YGR141W	0.18478975857761604
YGR142W	-0.306455318518695
YGR143W	-1.79576174437934
YGR144W	0.0739090481421412
YGR146C	-0.62942495638588
YGR146C-A	-2.9692292231939
YGR148C	-0.264125773778318
YGR149W	-3.38013231106795
YGR150C	-4.00475346443727
YGR151C	0.354584679871082
YGR152C	0.21830698071207397
YGR154C	0.25326656707532197
YGR157W	-0.31502242458164004
YGR159C	0.437670370622245
YGR160W	0.746129757944898
YGR162W	-0.031505392851522
YGR164W	-0.435849003546943
YGR165W	0.292257998322623
YGR168C	-0.482515495052758
YGR169C	-0.968782882947236
YGR169C-A	-0.32276452351236196
YGR170W	1.1778856241204199
YGR174C	-3.36045668847122
YGR174W-A	0.136353287419236
YGR176W	-0.115659297043261
YGR177C	-1.0527643404582299
YGR178C	0.184296352173095
YGR181W	0.28312517184783803
YGR182C	-0.27957241588824105
YGR183C	-0.548534407339812
YGR184C	-0.5157204657199911
YGR187C	1.19473565433646
YGR188C	0.7677522717861991
YGR189C	-0.18213682974235199
YGR192C	0.6332536519816729
YGR193C	-2.15776707603439
YGR194C	-0.318812905994792
YGR196C	0.0357864071766803
YGR199W	0.0587311386912533
YGR200C	2.40095571563889
YGR201C	-1.74556133654495
YGR202C	0.474468453770943
YGR203W	0.0442653862427538
YGR204C-A	0.5047208212644221
YGR205W	0.40366973999229205
YGR206W	-3.91847167078833
YGR207C	-0.25285998951411803
YGR208W	2.69895539255673
YGR209C	0.46036262514862103
YGR210C	-0.152207567436426
YGR212W	0.186534371904983
YGR213C	-0.33481638513410805
YGR214W	-0.5178629280293401
YGR215W	-3.3985950681819803
YGR219W	0.257178484342296
YGR220C	-0.168008075036323
YGR221C	0.592254614816255
YGR222W	0.9531792063447351
YGR224W	0.0491305364809461
YGR225W	-1.15397710603207
YGR226C	-0.236625222420327
YGR227W	-1.6365557263753998
YGR228W	-4.46143545095971
YGR229C	0.7608456128607769
YGR230W	-0.30983483305890197
YGR232W	-0.257137634201164
YGR234W	-0.0744899877459487
YGR235C	-0.4934618360860661
YGR236C	-0.129898111290134
YGR237C	-0.33865033299336306
YGR238C	0.46776044293857
YGR241C	0.7705180797740909
YGR242W	-0.9184079469537729
YGR243W	-0.6427204423639029
YGR244C	-1.2036895648117
YGR247W	0.00583532683365333
YGR249W	0.285758239996851
YGR250C	0.8099689470323691
YGR254W	0.126642040175465
YGR256W	0.13545025122361998
YGR257C	1.3240571494901001
YGR258C	-1.02893826146917
YGR259C	-3.43988648224458
YGR260W	-0.41040030010215794
YGR261C	0.16353981434413598
YGR263C	-0.9693934508070541
YGR266W	-0.11650070825306699
YGR268C	0.496902388588385
YGR270W	0.11816367025121001
YGR271C-A	0.297670538615475
YGR273C	0.333856396666448
YGR275W	-0.450051679014986
YGR276C	0.617349908624201
YGR281W	-0.38340703056644604
YGR282C	-3.4412346757878
YGR283C	1.04035800538655
YGR284C	-4.7815728927566905
YGR285C	0.659251425900734
YGR287C	-3.6388247482656495
YGR288W	0.47217402992046
YGR291C	-0.270841615983878
YGR292W	0.144640997107214
YGR295C	-0.11825287963886999
YHL002W	-0.289486725123871
YHL003C	-0.357370484921486
YHL005C	0.1322803194937
YHL006C	0.0526370596257009
YHL007C	0.21021588636601002
YHL008C	-0.687872758441545
YHL009C	0.285496802112413
YHL010C	-0.00553778820645031
YHL011C	-0.0223126282954022
YHL012W	-0.9579128775872908
YHL013C	-2.05397245637435
YHL014C	-0.33805387731756703
YHL015W-A	-3.5849219846826403
YHL016C	-5.6436854427492795
YHL017W	-0.394801324590599
YHL019C	0.5571119735906539
YHL020C	-0.32155874933993606
YHL021C	0.44947318063012
YHL022C	0.0653348173843503
YHL023C	0.226734650025458
YHL024W	-0.324406315016153
YHL027W	1.02790277363241
YHL028W	-5.0956175068927
YHL029C	-0.247374103841886
YHL030W	0.8683705429615459
YHL031C	-0.00187516122146519
YHL032C	-0.37578975402900006
YHL033C	-0.270177689475936
YHL034C	-0.417642486617589
YHL035C	-2.86117299300512
YHL036W	-1.1120362066475
YHL038C	0.27888722246108005
YHL039W	0.0354132298033963
YHL040C	-2.8116700171557003
YHL043W	0.15721039155779198
YHL044W	-0.0684390792029408
YHL045W	0.12380238387063
YHL047C	0.216594383831385
YHR001W-A	0.228009559256895
YHR003C	-0.20853846518108202
YHR004C	-0.0576587994231878
YHR005C	-1.1767387657483601
YHR006W	0.498400915088516
YHR007C-A	-2.86081577692128
YHR008C	0.852903681843827
YHR009C	-4.54834887504647
YHR010W	0.871347096682859
YHR011W	-0.0985440542016879
YHR013C	0.23227118355958498
YHR016C	-0.617374576551886
YHR017W	-0.22610717657568
YHR018C	0.796258177010708
YHR021C	0.7643647893278509
YHR021W-A	0.424521926705956
YHR022C-A	-5.16982720949487
YHR025W	0.041411207974821
YHR028C	-0.274172960974984
YHR031C	0.29653063951229697
YHR032W	-0.214953170853352
YHR033W	0.18402155553705604
YHR034C	1.14857270468177
YHR035W	-0.18166197878609802
YHR037W	-0.0195864276629935
YHR039C	-0.609012174291371
YHR041C	0.754861307429827
YHR043C	-0.364359883331551
YHR044C	-0.21045150011454197
YHR047C	-0.5186902665200089
YHR049C-A	-0.323382419435558
YHR049W	-3.20496243036517
YHR050W-A	0.00564581036076167
YHR051W	-0.008269390227795359
YHR057C	0.49236664501662997
YHR059W	0.552908295368509
YHR060W	-0.22696908386987302
YHR061C	-4.78928548436195
YHR067W	0.565662965880381
YHR073W	-0.174255372963758
YHR075C	0.154784196397302
YHR077C	0.42523172122718894
YHR078W	0.641842403425098
YHR079C	0.11683081987660698
YHR079C-A	0.0422414592874237
YHR080C	-0.665995344762287
YHR082C	-2.16947103152998
YHR086W	-0.0383689977284472
YHR086W-A	-0.39363133983748205
YHR087W	-1.3753916564492
YHR091C	0.569949266851873
YHR092C	-0.3689319381106839
YHR093W	0.33693941991591
YHR094C	-0.290006162287581
YHR095W	-0.197579317052094
YHR103W	0.136005334562425
YHR108W	0.0707480042421564
YHR110W	0.00954225506779155
YHR113W	-3.1839859273429503
YHR114W	0.40926683260924707
YHR115C	0.16169458524149802
YHR116W	0.0791952922369539
YHR120W	1.19497168429819
YHR121W	-0.458274422487552
YHR123W	-0.67441526515099
YHR124W	-0.0568042935653838
YHR125W	-0.480484112612169
YHR126C	-1.51822665461072
YHR127W	-0.616088226418437
YHR129C	0.442466547532757
YHR130C	-0.6351586917498809
YHR131C	-4.2237863726950495
YHR132C	-0.596899526375193
YHR132W-A	0.27899905447727
YHR133C	-0.0493924138670865
YHR134W	0.22393103312414497
YHR135C	0.0312570934806868
YHR136C	-0.16896574629823302
YHR137W	0.0874001177347345
YHR138C	-3.4257374109815197
YHR139C	-0.0866502713435534
YHR139C-A	-0.39122001863733097
YHR140W	0.0077851907882582
YHR142W	-1.11074137934583
YHR150W	-2.83333582314842
YHR151C	0.292596464808849
YHR153C	-2.18819946886858
YHR155W	-0.12365271943716802
YHR156C	-0.589672638899001
YHR157W	-3.3474536257759904
YHR158C	-0.14806443864547197
YHR160C	-0.474478061832868
YHR161C	0.483698573250266
YHR162W	-0.6171416279608659
YHR163W	-0.34588599611235804
YHR167W	-3.35555006641826
YHR168W	-2.8985043272128905
YHR171W	-0.48352932531690096
YHR175W-A	-0.427092681104448
YHR177W	-0.923407111277479
YHR178W	-0.0556185414615369
YHR179W	0.0164761232048582
YHR180W	-3.22634978499224
YHR181W	-0.8079488086251531
YHR182W	-0.349602745783714
YHR184W	-0.39930154504048293
YHR189W	0.435866886168874
YHR191C	-0.0597012092932723
YHR193C	-0.343830787487279
YHR194W	-0.28327044353349295
YHR195W	-0.0595182147831023
YHR198C	0.00203954163822735
YHR199C	0.37828294797510603
YHR203C	1.5239565271427802
YHR206W	0.146012843532667
YHR207C	0.263159943310743
YHR209W	-0.28141978482469104
YIL001W	-0.6280535575244389
YIL002C	-0.474158266037303
YIL006W	0.267647273332092
YIL007C	-0.0149810916155434
YIL009C-A	-0.46490254123171204
YIL009W	-0.139146425394861
YIL010W	-0.777819617563655
YIL011W	0.221046946523376
YIL012W	0.35968298206656607
YIL013C	-0.225689139000742
YIL014C-A	0.24167633491414603
YIL014W	0.0709036409422535
YIL016W	1.05037731976462
YIL020C	0.0835696092654202
YIL023C	0.126479096069104
YIL028W	-3.9250249232474
YIL030C	-0.11865605625723301
YIL032C	-3.2936668219146097
YIL034C	0.24337974853802302
YIL039W	1.3157321317434298
YIL040W	0.264252342547293
YIL041W	-1.5186469320291103
YIL043C	-0.23291104011605396
YIL044C	1.10935428624984
YIL045W	0.294570642824747
YIL046W-A	-4.8987545543398205
YIL047C	-0.16005807187344698
YIL050W	0.7668636930772791
YIL052C	0.258798008560797
YIL053W	-0.071148594407214
YIL054W	-2.79672170545811
YIL055C	-0.46634325573621294
YIL056W	0.8063971863538679
YIL057C	-3.14281785321269
YIL060W	-0.0856978380951869
YIL065C	0.21902432616776002
YIL066C	-0.551307753605248
YIL067C	-0.0838561404669891
YIL069C	1.1699090109193202
YIL072W	0.107408248033916
YIL074C	0.5553475546836011
YIL076W	-0.4176682909281129
YIL079C	-0.17232722103704598
YIL085C	-0.0065789988981931604
YIL086C	-0.634996944974721
YIL087C	0.491669302031625
YIL088C	-0.44177577394795703
YIL089W	-0.5204839539351129
YIL090W	0.870904185107075
YIL092W	-0.45236641528350097
YIL093C	-0.926083408711707
YIL094C	0.109578324016101
YIL095W	-0.0807634855919891
YIL096C	0.32920938615993894
YIL098C	-0.0571420313103447
YIL099W	-4.83870776138678
YIL101C	0.38891492850869497
YIL102C	1.3856361609289098
YIL105C	-0.270865827432557
YIL107C	-0.8865080119311359
YIL108W	0.338782991775168
YIL110W	1.06826313177055
YIL111W	-1.09820490874443
YIL112W	0.984907696578763
YIL113W	-3.18569682247945
YIL114C	-0.110728499703275
YIL117C	0.22593341812777804
YIL119C	-0.13906469614837197
YIL120W	0.348160877221123
YIL121W	-3.74870072860832
YIL122W	-1.14387943065576
YIL124W	0.137218024600237
YIL125W	0.00196787318390817
YIL130W	-0.44709402350439603
YIL131C	0.38442739960293504
YIL133C	0.23698935064149695
YIL134C-A	0.0884007235235066
YIL134W	-5.07473717136532
YIL135C	-4.432174523360981
YIL136W	0.20658687756285601
YIL137C	0.955227098969049
YIL138C	0.034666183583104
YIL140W	0.235377957381263
YIL141W	0.527344141673267
YIL145C	-0.11634390265613999
YIL146C	-0.29261163280114
YIL148W	
YIL152W	-1.01778122888466
YIL153W	-0.8756476440611909
YIL155C	0.0074246469759969794
YIL156W	-0.661308722815809
YIL157C	-0.36010532969835707
YIL158W	-0.405563761085307
YIL159W	-0.9745158347283871
YIL160C	-0.6392282130710739
YIL161W	-0.3669504192087121
YIL162W	0.9152221697281709
YIL163C	-0.959066961245488
YIL164C	0.42095499486733506
YIL165C	0.20660875674165302
YIL173W	0.09395968351742301
YIR001C	-0.295949964426076
YIR002C	0.26366196397014
YIR003W	-3.52558136537492
YIR004W	-0.752726889833505
YIR005W	0.00102851217183225
YIR007W	-0.799698579244442
YIR009W	-0.790766674809006
YIR013C	0.0268556932390913
YIR014W	0.748776128968547
YIR016W	0.209080936275189
YIR017C	-0.0174132331530774
YIR018C-A	-0.211350397745515
YIR018W	0.0750185175196423
YIR019C	1.59678583035372
YIR020C	-0.350419592627618
YIR020W-A	1.88339083352823
YIR021W-A	-1.31466418102917
YIR024C	-0.329900941612481
YIR027C	0.19834941079794396
YIR028W	0.34267735648235903
YIR029W	-0.337180249247715
YIR030C	-0.357702814314466
YIR031C	-0.5198496430753139
YIR032C	-0.400338826739206
YIR033W	-3.2325132518577897
YIR034C	-2.35837104277442
YIR035C	-0.7274142034990891
YIR036C	-0.619693478220112
YIR037W	1.31362521033036
YIR038C	-0.22950899611832398
YIR039C	-1.74102885778847
YIR042C	-0.15712464202376902
YJL004C	-0.470321168987542
YJL007C	-0.9395073755888359
YJL013C	-0.41585311140257997
YJL016W	-0.166671629278035
YJL020C	-0.2808711415612895
YJL023C	0.22237723871291198
YJL024C	0.0553141293573106
YJL030W	0.0488649281494888
YJL036W	-1.7651986382115399
YJL037W	0.335086438090891
YJL038C	0.20475456995952498
YJL042W	-0.018483201024236
YJL043W	0.196631089747675
YJL044C	-3.16472269815047
YJL045W	0.40714653875487106
YJL046W	-0.297927921334742
YJL047C	-0.0229851043039751
YJL047C-A	-6.787071294647441
YJL048C	-0.175751574525517
YJL049W	0.673345886458834
YJL051W	0.334931159059252
YJL052W	-0.0848792089951589
YJL055W	0.494003756961958
YJL056C	-3.5796252211474298
YJL057C	0.14066381673054099
YJL058C	-0.5272628559854661
YJL060W	-0.0842814202732086
YJL062W	-2.59445874803428
YJL063C	-4.22807687505916
YJL064W	0.629709198756879
YJL065C	-0.437229921002104
YJL068C	-0.0124339427516615
YJL070C	-1.27332603411482
YJL071W	-1.07734903293766
YJL077C	0.17279478889372
YJL077W-B	-1.3406685326506398
YJL079C	0.29702391684140506
YJL080C	-0.40734174198683204
YJL082W	2.18181982179005
YJL083W	-0.0374899179618434
YJL084C	-3.2861756086411202
YJL088W	-0.13500360289909802
YJL089W	0.201575925401814
YJL092W	0.0488778568394764
YJL093C	-0.377998077793014
YJL094C	0.0914394503210539
YJL095W	0.260145003494919
YJL096W	0.00594150100347155
YJL098W	-0.147851774778629
YJL099W	0.0058900267410133
YJL100W	0.31987852496409996
YJL101C	0.7754757254366809
YJL102W	1.7798085537307098
YJL105W	0.488360830814368
YJL106W	-0.122183287491951
YJL107C	0.14553233873559804
YJL108C	0.117186844066983
YJL112W	-0.266738290219214
YJL115W	4.20454806053301
YJL116C	0.0648467194655847
YJL118W	-0.8617705432230671
YJL119C	-0.537637978471511
YJL120W	0.119810121327071
YJL121C	-0.9407055712974471
YJL122W	0.0609957262762101
YJL123C	0.375449895884473
YJL124C	0.212431169047172
YJL127C	0.0461686807629645
YJL129C	0.08151252075868096
YJL132W	0.0131674637620952
YJL133W	-0.309832355908348
YJL134W	-0.426362153076436
YJL135W	0.389482664797678
YJL136C	-0.39895747663921605
YJL136W-A	-2.2957345844126498
YJL137C	0.420023196873853
YJL138C	-3.85865036091133
YJL139C	0.07954443789511748
YJL141C	0.9567007705394159
YJL142C	0.609298832888139
YJL144W	0.569246989614009
YJL145W	-0.129432370570465
YJL146W	0.190958292247517
YJL147C	-0.11925980084836099
YJL148W	-0.215215102209984
YJL149W	-3.6598109535148198
YJL150W	-2.38947041479544
YJL151C	-0.3760967066589415
YJL152W	-0.00321644046723825
YJL153C	-0.5557595442611629
YJL154C	-0.0607481275227996
YJL155C	-0.0110374741043332
YJL157C	-0.48822551097772704
YJL158C	-0.358826496905011
YJL160C	0.341112510134266
YJL161W	-0.07492387705894875
YJL162C	-4.20239471883521
YJL163C	-4.18761489008278
YJL164C	-0.0660825240280466
YJL165C	1.95223164403344
YJL166W	1.33235051386412
YJL168C	0.13520827970864802
YJL169W	-0.27595643058223696
YJL171C	-0.350921149915796
YJL172W	-0.30062930425804063
YJL175W	0.0646580146064179
YJL176C	-0.10390970043409599
YJL177W	0.66533162813949
YJL178C	-0.265833427635919
YJL181W	-0.5975726466627971
YJL182C	-3.32269264091691
YJL183W	-0.0455453696462965
YJL185C	0.183281931937655
YJL186W	0.0722572079281125
YJL187C	-0.260741104223252
YJL189W	0.0705714983582248
YJL190C	0.10154427725599302
YJL191W	0.43006886308938796
YJL192C	-2.54761419808926
YJL193W	0.4288489617975979
YJL196C	0.29095702979896754
YJL197W	0.0989543692190002
YJL198W	-0.0310975748751274
YJL200C	0.47101202159987
YJL201W	-0.132256692176871
YJL204C	-0.119070739257563
YJL205C	-0.26280105804445497
YJL206C	0.808818904602092
YJL207C	-0.833744208297489
YJL208C	-0.105692675059224
