orf	hap a | growth (pooled culture, barseq) | ethanol [24.5%], time [2 min] | SC | Yang J~Tavazoie S, 2020
YCR008W	-0.3168717648262103
YCR009C	0.20254041778268392
YCR010C	-2.59606009175814
YCR011C	-0.14040782243919614
YCR015C	-0.15759700710303515
YCR016W	-0.02954538062182159
YCR017C	-0.09348299375236827
YCR019W	0.26006756936678777
YCR020W-B	-0.10636952747309708
YCR021C	0.5406801287989437
YCR022C	0.09734057788319377
YCR023C	-0.18059547780667223
YCR024C-A	-0.33500938913538253
YCR025C	-2.016561445334973
YCR028C	-0.05826501602680617
YCR028C-A	0.28628591072844584
YCR030C	-0.661184397886504
YCR031C	0.7211276724604222
YCR032W	-0.3131710506191983
YCR033W	4.879992819709997
YCR034W	0.8373385913018355
YCR036W	-2.355798448875607
YCR037C	-0.2539215820464194
YCR043C	1.083081829572819
YCR044C	0.29410176319383025
YCR045C	-0.129552748563566
YCR046C	0.03763032368267705
YCR048W	-0.26330325126936993
YCR049C	-0.0009053095523812605
YCR050C	0.0032128425386961645
YCR051W	-0.2894696084918599
YCR053W	0.29513187663762697
YCR059C	-0.3987158010833033
YCR060W	-2.1868175083874575
YCR061W	0.09856598917726316
YCR063W	0.1282480774327219
YCR065W	-0.0260797836986279
YCR066W	0.45380218974823955
YCR068W	0.320331565601896
YCR069W	-0.21104220855953026
YCR071C	0.2484468714520376
YCR073C	-0.11774007665793036
YCR073W-A	0.011450209082603077
YCR075C	0.04527282484493718
YCR075W-A	-0.12485682116795561
YCR076C	-2.5116875914313277
YCR079W	-2.068646776660345
YCR081W	-0.14034208744362464
YCR082W	-0.981790804101368
YCR085W	0.09728684470997462
YCR086W	0.6224933304939524
YCR087C-A	-0.045239434523912374
YCR087W	0.05093946363390563
YCR088W	-0.3231677236610446
YCR090C	0.08027218410195112
YCR091W	-0.5043728955344857
YCR092C	-0.0670009337490917
YCR094W	0.21040358906032192
YCR095C	-0.01098772202778213
YCR098C	-0.06816802307599433
YCR099C	-0.19403303872018834
YCR100C	0.014018590071978683
YCR101C	-2.0310387584220453
YCR102C	-1.3775027064460417
YCR102W-A	0.22795577574025574
YCR105W	0.7145575346880695
YCR106W	1.357552470573644
YCR107W	-0.29186415929768317
YDL001W	0.3811135280600323
YDL002C	-0.1431058456037148
YDL006W	0.3641683184381947
YDL010W	-0.0034729145668965277
YDL011C	-0.998750412384254
YDL012C	0.12357154969487534
YDL013W	-0.017061379096153767
YDL018C	-0.28708780627382036
YDL019C	-1.8992423939031937
YDL020C	-0.2400984946170108
YDL021W	0.04826635685103781
YDL022W	-1.9877254193601028
YDL025C	0.3838072138399866
YDL026W	-0.24058582525883715
YDL032W	-0.0885693536584209
YDL035C	0.20656396969900692
YDL036C	-2.1515713893502073
YDL037C	-0.45668124671715843
YDL039C	0.3006424216197867
YDL041W	-0.12398993930091584
YDL042C	-0.20618176339385555
YDL047W	-0.36790915547757624
YDL048C	-0.2783086621692292
YDL049C	0.08294716460759612
YDL050C	-0.029856804297147946
YDL051W	0.5478861800936271
YDL052C	-2.760042701165953
YDL054C	-0.12142300921715828
YDL056W	0.5492337422126506
YDL059C	0.12596935755190442
YDL063C	-0.6129487388009461
YDL066W	-1.2118428322438959
YDL067C	0.10791137355602097
YDL069C	0.12578485265045466
YDL070W	-0.6787318420504045
YDL071C	-0.19181287805784503
YDL072C	0.01933132816052103
YDL073W	-3.6269549335416986
YDL074C	-0.7496980484234739
YDL075W	-0.7489486605164906
YDL076C	-2.144728184514942
YDL078C	-0.5030807826679909
YDL079C	0.3129386930820057
YDL080C	-3.1101171911982948
YDL081C	-0.2544473752936398
YDL082W	4.881143186641168
YDL085C-A	-0.15760150659609762
YDL085W	-0.6995722833225123
YDL086W	-0.3662566611798421
YDL089W	0.12077862385449221
YDL090C	-0.265432803138076
YDL093W	0.20302008184769765
YDL095W	-0.07240615578692117
YDL099W	-0.38520433105772356
YDL101C	0.34549737906943206
YDL106C	-0.1868725363222325
YDL107W	0.37903918573960566
YDL109C	-0.6867357310083034
YDL110C	0.04837276602023118
YDL112W	-2.8767769510321615
YDL114W	-0.6109104040247522
YDL115C	-0.09632943139101362
YDL116W	-0.2247025239866511
YDL118W	0.40473441332096904
YDL119C	0.3619454520873934
YDL121C	0.2015525673358315
YDL122W	-0.33373333828607393
YDL123W	0.12877758426172223
YDL124W	-2.3445119505715155
YDL130W	-0.2404636437421088
YDL130W-A	-0.16085964436645575
YDL131W	-0.036293437892124074
YDL133C-A	-0.21858317254301754
YDL134C	-1.1357480815776846
YDL136W	0.37466855917295383
YDL142C	-0.4704624185000649
YDL149W	-2.697305267264008
YDL154W	-0.013643345261374486
YDL155W	0.3830203275822974
YDL156W	0.18111552943291756
YDL159W	-1.021087999604436
YDL159W-A	0.027116789212173312
YDL161W	-0.07342081731800627
YDL162C	-2.3969791876097157
YDL167C	0.17939669618137982
YDL168W	-0.5242660144226753
YDL169C	0.0657806501797058
YDL170W	-2.824951558980082
YDL171C	-1.9893695169147638
YDL172C	0.0032474466957499596
YDL173W	-1.6945833396831178
YDL174C	0.11150777825580446
YDL176W	0.6501163631760248
YDL177C	-0.09795748345211278
YDL178W	0.13972585450700545
YDL179W	-0.020743358308957106
YDL180W	-0.26682310043131213
YDL181W	0.21936122847713602
YDL182W	0.5767406040709064
YDL183C	-2.207678265479058
YDL184C	-0.3847657761145915
YDL185W	0.22136211766046743
YDL186W	-0.030376187128165227
YDL187C	-0.021725371659257225
YDL189W	-0.0993095069421677
YDL191W	-1.9830319513336798
YDL192W	0.06498696268345047
YDL194W	-0.12968793928508715
YDL198C	0.27224223242828494
YDL199C	-0.19400834580930995
YDL200C	-0.30298977097740504
YDL201W	0.6556717574393329
YDL202W	-0.3336807326367217
YDL203C	-0.00958006313929802
YDL204W	0.7777704703199644
YDL206W	0.3139733915422487
YDL210W	-3.801784351984589
YDL211C	0.46111485866444557
YDL215C	0.14637296696125787
YDL218W	0.28045616528117095
YDL219W	-2.162015421798021
YDL222C	-0.04997767419496048
YDL223C	-0.22266840671200877
YDL224C	-2.684090122074762
YDL226C	-0.3578570778707364
YDL227C	0.2518534071343747
YDL229W	-2.445423080764708
YDL230W	0.14782532261727946
YDL231C	0.3493991265990315
YDL233W	-0.5269752245628038
YDL236W	0.06804697886018998
YDL238C	-1.9201115744774666
YDL239C	0.12964914121998744
YDL240W	-2.3919867076130386
YDL241W	0.42713783848247056
YDL242W	-0.08680308680690896
YDL243C	-0.031754431498744275
YDR001C	-1.9262249766285549
YDR003W	0.3202804567604057
YDR003W-A	-0.3271840291218886
YDR004W	-1.8373476383191303
YDR005C	-0.21322357171021472
YDR006C	-0.27605641237255113
YDR007W	1.3090411285442096
YDR009W	0.24283273098366165
YDR010C	-0.049139404259693306
YDR011W	0.11978444834934741
YDR014W	-0.2049978432330843
YDR015C	0.18226070606758843
YDR018C	-0.2380083378131701
YDR019C	-0.32922269197496434
YDR020C	-0.09934650369043034
YDR022C	0.4435525236465447
YDR024W	-0.012475267680930043
YDR025W	-0.2807613075096897
YDR026C	0.08373872228859659
YDR027C	-0.25129558742270697
YDR028C	2.162963180335747
YDR029W	-0.10122533315335952
YDR030C	-0.3975009821864078
YDR031W	0.8248855057468706
YDR033W	0.10560647298194258
YDR034W-B	-0.026837776031247873
YDR035W	-0.25563671243570113
YDR036C	-0.36884026177397633
YDR042C	0.14455112131313902
YDR046C	0.02165160037593438
YDR048C	-0.03159372049776562
YDR049W	-0.017940742300553193
YDR051C	-0.5277299292602297
YDR055W	-2.5583058546603654
YDR057W	-2.081975807397789
YDR058C	-0.6319371963352634
YDR061W	-1.0145438194909515
YDR063W	-2.8784376449114295
YDR065W	0.6361842174058407
YDR066C	-0.8852275534319327
YDR067C	-0.3327348085647424
YDR068W	0.017872601731883184
YDR071C	0.0685050196659158
YDR072C	-0.3118015568271801
YDR073W	-1.305374367247369
YDR076W	-2.5713110520361306
YDR078C	0.317986676436375
YDR079W	0.4927274940750708
YDR083W	-0.10013190074336357
YDR085C	0.01751388622704269
YDR089W	-2.152113943714953
YDR090C	-0.11836017564002313
YDR093W	-1.9176656068109925
YDR095C	-0.18801990844140884
YDR097C	0.1871754777694861
YDR098C	-0.030791287160928004
YDR099W	-0.03472002796034116
YDR100W	-0.2148068904775097
YDR101C	0.40198016884842885
YDR102C	-0.23068304940054205
YDR103W	-1.3706749674795955
YDR104C	-2.173607665292521
YDR107C	-0.2644903608255274
YDR108W	0.7119597548591075
YDR109C	0.1909719236679673
YDR110W	-0.16383140481147218
YDR111C	-0.09807996674694457
YDR112W	0.07240266731278695
YDR114C	0.48750344567812953
YDR117C	0.2262892216197371
YDR119W	-0.18343975414553443
YDR120C	-0.413377779655413
YDR121W	0.1720024675371105
YDR122W	0.30255515648797987
YDR123C	-4.1520922817239265
YDR124W	0.956843141520861
YDR126W	0.09592025469735045
YDR127W	-3.027445841667255
YDR128W	-2.11758527187944
YDR131C	0.15406531600983786
YDR133C	0.21916941679864888
YDR135C	-3.498269836983614
YDR136C	-2.7236794022695117
YDR137W	-1.484018637565882
YDR139C	-0.16128773029748839
YDR142C	-0.23403489640566902
YDR143C	-0.3167083188843237
YDR144C	-0.048960315324062434
YDR148C	0.22981228769191323
YDR149C	0.1779835443319831
YDR150W	-0.27290261423129364
YDR152W	-0.11821578157222128
YDR153C	-1.1497648266231983
YDR154C	-0.4852337321608069
YDR156W	-0.6079790661816197
YDR158W	-0.29946616513215957
YDR159W	-0.3654396732011637
YDR161W	-0.3585483008466975
YDR162C	-0.01301390963460251
YDR169C	-0.07408911467027102
YDR171W	-0.2525703187096611
YDR176W	-4.457432875717569
YDR181C	0.2965128718516774
YDR184C	0.04041331506804918
YDR185C	0.3283968858872323
YDR186C	-0.11199357502791842
YDR191W	-0.17567430404559478
YDR192C	-0.08837447315766889
YDR194C	-0.3848201693909447
YDR194W-A	-0.5714222931196647
YDR195W	-0.7697459770007326
YDR202C	-0.11506255215825056
YDR205W	-1.1034998289653082
YDR207C	0.336211982947049
YDR210W	-0.06624661632992455
YDR213W	-3.0637328405922863
YDR214W	-2.3931463669432493
YDR217C	-0.11688229630761272
YDR219C	-1.140457658814189
YDR220C	-0.5899889376627465
YDR222W	-0.2312255370256504
YDR223W	-0.07717692279942533
YDR226W	-1.7096439257263407
YDR227W	-0.3348227198473744
YDR229W	0.35967829640770205
YDR230W	-1.6427394665779793
YDR231C	0.8456363401456989
YDR233C	-0.17269183271427496
YDR239C	0.2229370065532321
YDR241W	0.23108571132566538
YDR242W	-0.14722910705983538
YDR244W	-0.024577445300616844
YDR245W	-0.12151516489128532
YDR246W-A	-1.106035733259889
YDR247W	-0.9356074527085668
YDR248C	-0.6311397277043617
YDR249C	-0.2259005488884744
YDR250C	-1.3862925379896687
YDR251W	0.21202252507368152
YDR252W	-2.5089894256511336
YDR253C	-0.430138102084216
YDR254W	-0.28165876903431897
YDR256C	0.5382229085154483
YDR257C	0.04631840476734569
YDR258C	-0.33480288555940707
YDR259C	-0.049083995397908274
YDR261C	-0.03240845334786371
YDR262W	-1.5992736465848534
YDR263C	-0.37858109154938585
YDR266C	-0.09010213987598277
YDR268W	0.03500544365276672
YDR269C	-0.353988548463826
YDR270W	-0.08859176483866221
YDR271C	-2.5857818353729827
YDR275W	-0.4517560012079339
YDR276C	-0.7715939317636957
YDR277C	-0.4500793021271206
YDR278C	-0.6567851757345523
YDR281C	0.2839210657097829
YDR285W	-3.180354232936307
YDR290W	-0.3962424498170118
YDR291W	-0.3679651715076022
YDR294C	-2.026797902805825
YDR295C	-0.03621977978752822
YDR296W	-0.2085630735451851
YDR298C	-0.5406259174751561
YDR304C	-1.061724288407396
YDR306C	-0.34476636997592364
YDR307W	-0.574047125508936
YDR309C	-3.0866681939037237
YDR310C	0.1842375981088351
YDR312W	-0.2647820854151431
YDR313C	0.13046741446111385
YDR314C	0.06249186656162927
YDR316W	-0.012347083117323175
YDR317W	-1.3995965083173865
YDR319C	-2.094005474654795
YDR321W	-2.3363667110068396
YDR322C-A	-1.3835763264431233
YDR322W	-1.6113422521674268
YDR326C	0.18140514302081656
YDR329C	0.1443940941349809
YDR330W	-0.3540059528794854
YDR333C	0.49454939683412136
YDR334W	0.36192068392550863
YDR335W	0.4511530784776769
YDR336W	-3.1736584382431534
YDR338C	-2.6895524722182755
YDR344C	0.30842921531361067
YDR346C	-0.143659569485191
YDR347W	0.04504184793556069
YDR349C	-0.1273852404742285
YDR350C	-0.6387717248749429
YDR351W	-0.7711566334489991
YDR354W	0.3348511858120373
YDR358W	-0.4788446787355463
YDR360W	-0.7811436508098734
YDR363W	-0.08180562960596525
YDR363W-A	0.2506468305682273
YDR368W	-0.8996028559632039
YDR369C	-0.33372739432763887
YDR370C	-0.39445637011950296
YDR371W	-1.889591291056483
YDR372C	-0.3697954180949007
YDR375C	-3.1922128801457017
YDR378C	-0.07275170892092356
YDR383C	-0.31849126072432415
YDR384C	-0.4388825717405666
YDR386W	-0.4026825972884632
YDR388W	-2.1737624750608977
YDR391C	-2.6868830441443317
YDR393W	-1.2421039336754958
YDR395W	0.16909485270019992
YDR400W	0.3842590734432226
YDR402C	-0.048282977888532815
YDR403W	-2.1662795772830883
YDR405W	-0.4542452703135894
YDR406W	-0.20267917664705148
YDR409W	-0.1358912097376737
YDR410C	-2.900188872478883
YDR411C	0.14472794742862066
YDR414C	-0.33718216449358834
YDR415C	-1.1835059832228079
YDR417C	0.4395326651670378
YDR418W	0.0008802332727685659
YDR421W	-0.5392494855826411
YDR423C	0.222794221829621
YDR424C	-0.5790503611571359
YDR425W	-1.118489237020514
YDR426C	0.5880119328786487
YDR428C	-0.09622277391069162
YDR430C	-0.056597016992579276
YDR431W	0.2384391953492172
YDR435C	0.4594705021483206
YDR436W	-0.2886299807077589
YDR440W	-0.5487675667410538
YDR443C	0.010023534330377804
YDR444W	-0.5562312784792682
YDR445C	-0.7051390730289575
YDR448W	0.10007593207041232
YDR451C	-0.6310858934966307
YDR455C	-0.5258713079511504
YDR457W	-1.2804635264343662
YDR458C	-0.3812964616168369
YDR459C	0.11516825679970119
YDR461W	-0.07039434804126317
YDR466W	-0.07101328301285763
YDR469W	0.3139266675969098
YDR475C	0.303682414488909
YDR477W	-0.3882849519756513
YDR480W	0.2346704805203279
YDR481C	0.293686376560071
YDR482C	0.5758609173684567
YDR483W	-2.1158641999026013
YDR484W	-0.23042786907144033
YDR485C	0.4244127820469741
YDR486C	0.14323089578118195
YDR488C	-3.0619995051812814
YDR491C	-2.151850900368558
YDR492W	-0.15979875699012408
YDR493W	-0.08864638649494538
YDR495C	-0.23251719940854645
YDR496C	-1.912239620473844
YDR497C	-0.30329596331284486
YDR500C	1.4546886876598613
YDR501W	0.20693692526941077
YDR502C	-0.3067859949986016
YDR503C	0.46515407210548804
YDR505C	-0.000902729403901527
YDR506C	0.3508557976227618
YDR508C	-0.2749767418135439
YDR509W	-0.2716881734604222
YDR511W	-2.4891099071084146
YDR512C	0.19045983346102374
YDR513W	-0.24268749286253827
YDR516C	-0.25914227844175003
YDR517W	-0.32915271774575444
YDR518W	0.2634965842522948
YDR519W	0.12461944247261253
YDR522C	-0.1111513085965048
YDR523C	-2.3197517212604986
YDR524C	-2.5774630236184626
YDR524C-B	-0.1452595299582713
YDR524W-C	-0.13700888207737186
YDR525W-A	0.056744438875077595
YDR528W	0.5304239197381465
YDR529C	0.08437486970333857
YDR530C	-0.15648444008872953
YDR533C	0.36760201484941524
YDR534C	0.6379976472352574
YDR535C	-1.8524573175348467
YDR536W	-0.18755646815256113
YDR537C	-0.8448851752257495
YDR538W	0.43825520205722557
YDR539W	0.20971292584811765
YDR540C	-0.7749869466175556
YDR541C	-0.43038830838866665
YEL001C	-0.3235225657103154
YEL003W	-0.08478332595359164
YEL004W	-2.6527703270846423
YEL005C	-0.4230367976655764
YEL006W	0.14313609862354185
YEL008W	-1.5003364005040745
YEL009C	0.08575849320882176
YEL010W	-1.9727428188444853
YEL011W	-2.571508988989159
YEL012W	-0.1418472968887381
YEL013W	-0.40531330384285363
YEL014C	0.40687856784685067
YEL015W	-0.11623942912577201
YEL016C	0.09525720474352153
YEL017C-A	0.15111430950540153
YEL017W	0.01471653083123158
YEL020C	-0.22610605173708911
YEL023C	0.10263261937315116
YEL025C	-0.3938993493166145
YEL027W	0.3158234770533243
YEL028W	-0.3565045860324662
YEL029C	-0.023943161277475415
YEL033W	-2.4457399598315654
YEL038W	0.4237194331058036
YEL039C	-0.2743817557069315
YEL040W	0.16548175408831786
YEL041W	0.1981318114330167
YEL042W	0.5025024418901457
YEL043W	0.3822436352655228
YEL047C	-0.09468361861734552
YEL048C	0.060935955648090116
YEL049W	-1.50415195452775
YEL050C	0.4103953261194179
YEL051W	0.21329190021368397
YEL052W	-0.9527762494678557
YEL054C	0.5259076471257251
YEL056W	0.4326064736456558
YEL057C	-0.27298657151711564
YEL059C-A	0.07732484807521693
YEL059W	-1.9042818306318725
YEL061C	-0.5611992138115417
YEL062W	-0.13999422768630915
YEL063C	-0.44602883873871435
YEL064C	-1.6341282729396476
YEL065W	-0.2239992653762317
YEL066W	-0.0031389041250963336
YEL067C	0.17474480928017527
YEL071W	-0.2115623574026099
YEL072W	-0.4388795913610119
YER001W	0.2648831827734621
YER002W	-0.44535925491458084
YER005W	-0.2844527729209127
YER007C-A	0.05152830389321663
YER007W	-0.12212593645133216
YER010C	0.2293079263947596
YER011W	0.18766167660635769
YER014C-A	-0.16555666024060361
YER016W	-0.044731414244958786
YER017C	4.802225671217855
YER019C-A	-2.6492281507444293
YER019W	-2.5694529514230022
YER020W	-2.74745007733146
YER024W	-0.5253365197836016
YER027C	-0.01044184736068069
YER028C	-0.022898420684062903
YER030W	0.2311202504594045
YER032W	-2.94893342830094
YER033C	-0.4621167519845447
YER034W	0.012507384359761592
YER035W	-0.22185029935845862
