orf	hap a | growth (colony size) | chitosan [1.75 mg/ml] | Galvan Marquez I~Smith ML, 2013
YDR426C	0.5633333333333334
YDR428C	0.77
YDR430C	0.7566666666666667
YDR431W	0.6633333333333333
YDR432W	0.6466666666666666
YDR433W	0.5133333333333333
YDR435C	0.53
YDR436W	0.5433333333333333
YDR438W	0.5866666666666667
YDR439W	0.6233333333333333
YDR440W	0.6333333333333333
YDR441C	0.6966666666666667
YDR442W	0.20666666666666667
YDR443C	0.28
YDR444W	
YDR445C	0.71
YDR446W	0.5766666666666667
YDR447C	0.53
YDR448W	0.5833333333333334
YDR450W	0.37666666666666665
YDR451C	0.5433333333333333
YDR452W	0.7733333333333333
YDR453C	0.6533333333333333
YDR455C	0.37333333333333335
YDR456W	0.27
YDR457W	0.5366666666666666
YDR458C	0.5566666666666666
YDR459C	0.5266666666666667
YDR461W	
YDR462W	0.036666666666666674
YDR463W	0.63
YDR465C	0.7733333333333334
YDR466W	0.6833333333333332
YDR467C	0.7599999999999999
YDR469W	0.6666666666666666
YDR470C	0.0
YDR471W	0.7966666666666667
YDR475C	0.735
YDR476C	0.20555555555555557
YDR477W	
YDR479C	0.4633333333333334
YDR480W	0.7000000000000001
YDR481C	0.7833333333333333
YDR482C	0.8133333333333334
YDR483W	
YDR484W	0.65
YDR485C	0.7633333333333333
YDR486C	0.64
YDR488C	0.61
YDR490C	0.6900000000000001
YDR491C	0.5666666666666667
YDR492W	0.63
YDR493W	
YDR494W	0.62
YDR495C	0.42
YDR496C	0.6433333333333333
YDR497C	0.9433333333333334
YDR500C	0.82
YDR501W	0.7966666666666665
YDR502C	
YDR503C	0.9533333333333335
YDR504C	0.6633333333333332
YDR505C	0.92
YDR506C	0.82
YDR507C	0.0
YDR508C	0.8799999999999999
YDR509W	0.6683333333333333
YDR511W	0.61
YDR512C	0.7066666666666667
YDR513W	0.0
YDR514C	0.6
YDR515W	
YDR516C	0.66
YDR517W	0.8333333333333334
YDR518W	0.0
YDR519W	0.8366666666666666
YDR520C	0.7600000000000001
YDR521W	
YDR522C	0.8633333333333333
YDR523C	
YDR524C	0.5966666666666667
YDR525W	0.42999999999999994
YDR525W-A	0.5966666666666667
YDR528W	0.69
YDR529C	0.0
YDR530C	0.6166666666666667
YDR532C	0.35333333333333333
YDR533C	0.34
YDR534C	0.6133333333333333
YDR535C	0.6266666666666666
YDR536W	0.73
YDR537C	0.77
YDR538W	0.5
YDR539W	0.7233333333333333
YDR540C	0.26333333333333336
YDR541C	0.6933333333333334
YEL001C	0.6266666666666667
YEL003W	0.59
YEL004W	0.0
YEL005C	0.62
YEL006W	0.7033333333333333
YEL007W	0.3866666666666667
YEL008W	0.5399999999999999
YEL009C	0.7166666666666668
YEL010W	0.6833333333333332
YEL011W	0.6466666666666666
YEL012W	0.6383333333333333
YEL013W	0.0
YEL014C	0.58
YEL015W	0.5599999999999999
YEL016C	0.49
YEL017C-A	0.6466666666666666
YEL017W	0.5266666666666667
YEL020C	0.3566666666666667
YEL023C	0.57
YEL024W	0.13833333333333334
YEL025C	0.715
YEL027W	0.0
YEL028W	0.5766666666666667
YEL029C	0.36166666666666664
YEL030W	0.3933333333333333
YEL031W	0.6033333333333334
YEL033W	0.48666666666666664
YEL036C	0.0
YEL037C	0.5733333333333333
YEL038W	0.6166666666666667
YEL039C	0.5866666666666667
YEL040W	0.5233333333333333
YEL041W	0.5866666666666666
YEL042W	0.5833333333333334
YEL043W	0.5733333333333334
YEL044W	0.7999999999999999
YEL045C	1.68
YEL046C	1.2866666666666666
YEL047C	0.6266666666666666
YEL048C	0.7266666666666667
YEL049W	0.6266666666666666
YEL050C	0.18500000000000003
YEL051W	0.0
YEL052W	0.7000000000000001
YEL053C	0.6066666666666666
YEL054C	0.2733333333333333
YEL056W	0.57
YEL057C	0.7000000000000001
YEL059W	0.4366666666666667
YEL060C	0.7166666666666668
YEL061C	0.5166666666666667
YEL062W	0.71
YEL063C	0.54
YEL064C	0.6533333333333333
YEL065W	0.82
YEL066W	0.6633333333333333
YEL067C	0.5183333333333334
YEL068C	0.63
YEL071W	0.5766666666666667
YEL072W	0.6733333333333333
YER001W	0.6433333333333333
YER002W	0.5033333333333333
YER004W	0.6233333333333334
YER005W	0.6866666666666666
YER007C-A	0.5666666666666667
YER007W	0.86
YER010C	0.69
YER011W	0.7200000000000001
YER014C-A	0.12555555555555556
YER014W	
YER016W	0.6233333333333334
YER017C	0.0
YER019C-A	0.7933333333333333
YER019W	0.56
YER020W	0.6766666666666667
YER024W	0.7399999999999999
YER027C	0.62
YER028C	0.7166666666666667
YER030W	0.7266666666666666
YER031C	0.7416666666666667
YER032W	0.6333333333333333
YER033C	0.4733333333333334
YER034W	0.5166666666666667
YER035W	0.6433333333333333
YER037W	0.30666666666666664
YER038W-A	0.0
YER039C	0.5066666666666667
YER039C-A	0.0
YER040W	0.8533333333333334
YER041W	0.8133333333333334
YER042W	0.4666666666666666
YER044C	0.7566666666666667
YER044C-A	0.6133333333333334
YER045C	0.5733333333333334
YER046W	0.6466666666666667
YER046W-A	0.7066666666666667
YER047C	0.7066666666666667
YER048C	0.6966666666666667
YER049W	0.44166666666666665
YER050C	0.3066666666666667
YER051W	0.47
YER052C	0.6
YER053C	0.9833333333333334
YER054C	0.5966666666666667
YER055C	0.7200000000000001
YER056C	0.5733333333333334
YER056C-A	0.6433333333333334
YER057C	0.8099999999999999
YER058W	0.0
YER059W	0.6466666666666666
YER060W	0.52
YER060W-A	0.5800000000000001
YER061C	0.8166666666666668
YER062C	0.59
YER063W	0.6883333333333334
YER064C	0.68
YER065C	0.43333333333333335
YER066C-A	0.63
YER066W	0.64
YER067C-A	0.49333333333333335
YER067W	0.5533333333333333
YER068C-A	0.6333333333333333
YER068W	0.8633333333333334
YER069W	0.5733333333333334
YER070W	0.0
YER071C	0.0
YER072W	0.6283333333333333
YER073W	0.6233333333333334
YER074W	0.2833333333333333
YER075C	0.6266666666666666
YER077C	0.6266666666666667
YER078C	0.7400000000000001
YER079W	0.5566666666666666
YER080W	0.4633333333333333
YER081W	0.64
YER083C	0.0
YER084W	0.65
YER085C	0.59
YER086W	0.56
YER087C-B	0.6116666666666668
YER087W	0.17333333333333334
YER088C	0.68
YER089C	0.6633333333333333
YER090W	0.54
YER091C	0.8266666666666667
YER091C-A	0.75
YER092W	0.75
YER093C-A	0.6433333333333333
YER095W	0.5566666666666666
YER096W	0.6316666666666667
YER097W	0.6016666666666666
YER098W	0.6266666666666666
YER101C	0.6266666666666666
YER103W	0.0
YER106W	0.5966666666666667
YER110C	0.0
YER111C	0.5166666666666666
YER113C	0.6366666666666667
YER114C	0.6583333333333334
YER115C	0.6266666666666666
YER116C	0.6366666666666666
YER117W	0.7666666666666666
YER118C	0.6666666666666666
YER119C	0.6699999999999999
YER119C-A	0.6900000000000001
YER120W	0.51
YER121W	0.65
YER122C	0.0
YER123W	0.39999999999999997
YER124C	0.6066666666666666
YER128W	0.6449999999999999
YER129W	0.7366666666666667
YER130C	0.7733333333333333
YER131W	0.41
YER132C	0.7433333333333333
YER134C	0.5733333333333334
YER135C	0.7166666666666667
YER137C	0.6900000000000001
YER139C	0.6166666666666667
YER140W	0.7733333333333333
YER141W	0.0
YER142C	0.56
YER143W	0.6883333333333332
YER144C	0.26333333333333336
YER145C	0.5433333333333333
YER149C	0.64
YER150W	0.56
YER151C	0.9466666666666667
YER152C	0.6466666666666666
YER153C	0.0
YER154W	0.0
YER155C	0.5533333333333333
YER156C	0.84
YER158C	0.7666666666666666
YER161C	0.8633333333333333
YER162C	0.0
YER163C	0.6233333333333334
YER164W	0.6833333333333332
YER166W	0.7466666666666667
YER167W	0.3666666666666667
YER169W	0.0
YER170W	0.6433333333333333
YER173W	0.6566666666666667
YER174C	0.5566666666666666
YER175C	0.325
YER176W	0.5733333333333334
YER177W	0.9766666666666666
YER178W	0.6983333333333334
YER179W	2.111666666666667
YER180C	5.273333333333333
YER181C	6.1066666666666665
YER182W	6.503333333333333
YER183C	6.196666666666666
YER184C	7.853333333333334
YER185W	0.48333333333333334
YER186C	3.035
YER187W	3.315
YER188W	0.6183333333333333
YFL001W	0.5166666666666667
YFL003C	
YFL004W	
YFL007W	0.5933333333333334
YFL010C	
YFL010W-A	
YFL011W	0.6566666666666666
YFL012W	
YFL012W-A	0.75
YFL013C	
YFL014W	1.0
YFL015C	0.31
YFL018C	0.4566666666666667
YFL019C	0.7916666666666666
YFL020C	0.64
YFL021W	0.5433333333333333
YFL023W	0.5133333333333333
YFL025C	0.0
YFL026W	0.0
YFL027C	0.54
YFL028C	0.6633333333333333
YFL030W	0.6166666666666667
YFL031W	0.5866666666666667
YFL032W	0.61
YFL033C	
YFL034C-A	0.45666666666666667
YFL034W	0.5733333333333334
YFL036W	0.22333333333333336
YFL040W	0.6166666666666667
YFL041W	0.6816666666666668
YFL042C	0.62
YFL044C	0.6766666666666667
YFL046W	0.7066666666666667
YFL047W	0.9933333333333333
YFL048C	0.5766666666666667
YFL049W	0.68
YFL050C	0.6766666666666667
YFL051C	0.63
YFL052W	0.7000000000000001
YFL053W	0.5866666666666668
YFL054C	0.6566666666666666
YFL055W	0.475
YFR001W	0.5166666666666666
YFR006W	0.58
YFR007W	0.6566666666666666
YFR008W	0.68
YFR009W	0.7633333333333333
YFR010W	0.7233333333333333
YFR011C	0.71
YFR012W	0.6666666666666666
YFR013W	0.7966666666666665
YFR014C	0.6
YFR015C	0.6733333333333333
YFR016C	0.5866666666666667
YFR017C	0.3833333333333333
YFR018C	0.6733333333333333
YFR019W	0.4966666666666666
YFR020W	0.5433333333333333
YFR021W	0.5166666666666667
YFR022W	0.5933333333333334
YFR023W	0.6033333333333334
YFR024C-A	0.75
YFR025C	0.7833333333333333
YFR026C	0.6766666666666666
YFR030W	0.7266666666666667
YFR031C-A	0.69
YFR032C	0.5833333333333334
YFR032C-A	0.16666666666666666
YFR033C	0.6266666666666666
YFR034C	0.58
YFR035C	0.75
YFR036W	0.24666666666666667
YFR038W	0.38999999999999996
YFR039C	0.6033333333333334
YFR040W	0.7399999999999999
YFR041C	0.5633333333333334
YFR043C	0.5133333333333333
YFR044C	0.6933333333333332
YFR045W	0.7266666666666667
YFR046C	0.5766666666666667
YFR047C	0.8433333333333333
YFR048W	0.7133333333333333
YFR049W	0.8066666666666666
YFR053C	0.8266666666666667
YFR054C	0.7166666666666667
YFR055W	0.85
YFR056C	0.6733333333333333
YFR057W	0.7200000000000001
YGL002W	0.4266666666666667
YGL003C	0.57
YGL004C	0.66
YGL005C	0.37666666666666665
YGL006W	0.5766666666666667
YGL007W	0.5666666666666667
YGL009C	0.6666666666666666
YGL010W	0.61
YGL012W	0.54
YGL013C	0.27666666666666667
YGL014W	0.4633333333333334
YGL015C	0.6411111111111111
YGL016W	0.3666666666666667
YGL017W	0.7733333333333334
YGL019W	0.5066666666666667
YGL020C	0.65
YGL021W	0.6233333333333334
YGL023C	0.36999999999999994
YGL024W	0.9333333333333332
YGL025C	0.8566666666666666
YGL026C	0.2833333333333333
YGL027C	0.7266666666666666
YGL028C	0.6466666666666666
YGL031C	0.6455555555555555
YGL032C	0.5633333333333334
YGL033W	0.5133333333333333
YGL034C	0.5966666666666667
YGL035C	0.6166666666666667
YGL036W	0.6433333333333334
YGL039W	0.59
YGL041C	0.6366666666666667
YGL043W	0.5666666666666668
YGL045W	0.37333333333333335
YGL050W	0.6733333333333333
YGL051W	0.6033333333333333
YGL053W	0.61
YGL054C	0.8133333333333334
YGL056C	0.6333333333333333
YGL057C	0.65
YGL058W	0.6866666666666666
YGL059W	0.4466666666666667
YGL060W	0.7000000000000001
YGL062W	0.5266666666666666
YGL066W	0.68
YGL067W	0.8266666666666667
YGL070C	0.6933333333333334
YGL072C	0.6133333333333333
YGL077C	0.62
YGL078C	0.5533333333333333
YGL079W	0.6900000000000001
YGL080W	0.66
YGL081W	0.6666666666666666
YGL082W	0.8366666666666668
YGL083W	0.6
YGL084C	0.71
YGL085W	0.6900000000000001
YGL086W	1.1433333333333333
YGL087C	0.6933333333333334
YGL089C	0.6116666666666667
YGL090W	0.7066666666666667
YGL101W	0.6833333333333332
YGL104C	0.5766666666666667
YGL105W	0.3666666666666667
YGL107C	0.32666666666666666
YGL108C	0.48666666666666664
YGL109W	0.7466666666666667
YGL110C	0.7466666666666667
YGL114W	1.03
YGL115W	0.5399999999999999
YGL117W	0.7466666666666667
YGL118C	0.44
YGL121C	0.8466666666666667
YGL124C	0.0
YGL125W	0.6266666666666666
YGL126W	0.7600000000000001
YGL127C	0.5766666666666667
YGL129C	0.0
YGL131C	0.6366666666666667
YGL132W	0.9533333333333333
YGL133W	0.3333333333333333
YGL135W	0.0
YGL136C	0.51
YGL138C	0.5066666666666667
YGL139W	0.7466666666666667
YGL140C	0.7566666666666667
YGL141W	0.6533333333333333
YGL143C	0.0
YGL144C	0.61
YGL146C	0.54
YGL147C	0.39666666666666667
YGL148W	0.6566666666666666
YGL149W	0.5033333333333334
YGL151W	0.8833333333333333
YGL152C	0.67
YGL153W	1.0433333333333332
YGL154C	0.9233333333333332
YGL156W	0.9400000000000001
YGL157W	0.7200000000000001
YGL158W	0.39666666666666667
YGL159W	0.7633333333333333
YGL160W	0.5366666666666666
YGL161C	0.45
YGL162W	0.5833333333333334
YGL163C	0.49333333333333335
YGL164C	0.5566666666666666
YGL165C	0.47
YGL166W	0.6533333333333333
YGL167C	0.22666666666666668
YGL168W	0.5133333333333333
YGL170C	0.4766666666666666
YGL173C	0.72
YGL174W	0.5666666666666667
YGL175C	0.0
YGL176C	0.6033333333333334
YGL177W	0.6666666666666666
YGL179C	0.5866666666666666
YGL180W	0.7666666666666666
YGL181W	0.6633333333333333
YGL194C	0.48666666666666664
YGL195W	0.6033333333333333
YGL196W	0.7866666666666667
YGL197W	0.7799999999999999
YGL198W	0.6833333333333332
YGL199C	0.605
YGL200C	0.0
YGL202W	0.62
YGL203C	0.6
YGL205W	0.4733333333333334
YGL206C	0.0
YGL208W	0.5233333333333333
YGL209W	0.7566666666666667
YGL210W	0.15333333333333335
YGL211W	0.5266666666666667
YGL212W	0.0
YGL213C	0.4666666666666666
YGL214W	0.5616666666666668
YGL215W	0.62
YGL216W	0.5066666666666667
YGL217C	0.55
YGL218W	0.0
YGL219C	0.6066666666666666
YGL220W	0.0
YGL221C	0.0
YGL222C	0.6133333333333333
YGL223C	0.27666666666666667
YGL224C	0.64
YGL226C-A	0.6033333333333334
YGL226W	0.68
YGL227W	0.5666666666666667
YGL228W	0.0
YGL229C	0.7066666666666667
YGL230C	0.6633333333333334
YGL231C	0.7799999999999999
YGL232W	0.6266666666666666
YGL234W	0.043333333333333335
YGL235W	0.6983333333333333
YGL236C	0.5466666666666667
YGL237C	0.6383333333333333
YGL240W	0.0
YGL241W	0.7600000000000001
YGL242C	0.67
YGL243W	0.5933333333333334
YGL244W	0.4166666666666667
YGL246C	0.0
YGL248W	0.5333333333333333
YGL249W	0.6
YGL250W	0.7066666666666667
YGL251C	0.6366666666666666
YGL252C	0.48666666666666664
YGL253W	0.5933333333333333
YGL254W	0.6966666666666667
YGL255W	0.7600000000000001
YGL256W	0.65
YGL257C	0.7399999999999999
YGL258W	0.7866666666666666
YGL259W	0.6933333333333334
YGL260W	0.6466666666666666
YGL261C	0.8166666666666668
YGL262W	0.8733333333333334
YGL263W	0.6
YGR001C	0.7966666666666667
YGR003W	0.6183333333333334
YGR004W	0.82
YGR006W	0.0
YGR007W	0.7533333333333333
YGR008C	0.6766666666666667
YGR010W	0.7033333333333333
YGR011W	0.6933333333333334
YGR012W	0.63
YGR014W	0.8666666666666667
YGR015C	0.69
YGR016W	0.6533333333333333
YGR017W	0.73
YGR018C	0.6749999999999999
YGR019W	0.7366666666666667
YGR020C	0.635
YGR021W	0.7266666666666666
YGR022C	0.615
YGR023W	0.6233333333333333
YGR025W	0.68
YGR026W	0.7233333333333333
YGR027C	0.49666666666666665
YGR028W	0.64
YGR031W	0.6633333333333333
YGR032W	0.4633333333333334
YGR033C	0.6066666666666667
YGR034W	0.5133333333333333
YGR035C	0.7366666666666667
YGR036C	0.35333333333333333
YGR037C	0.8833333333333334
YGR038W	0.7166666666666668
YGR039W	0.7233333333333333
YGR040W	0.5
YGR041W	0.5644444444444444
YGR042W	0.7633333333333333
YGR043C	0.4566666666666667
YGR044C	0.7033333333333333
YGR045C	0.6433333333333334
YGR049W	0.8633333333333333
YGR050C	0.58
YGR051C	0.79
YGR052W	0.7533333333333333
YGR053C	0.6833333333333332
YGR054W	0.31666666666666665
YGR057C	0.7833333333333333
YGR058W	0.5933333333333333
YGR059W	0.5366666666666666
YGR062C	0.6616666666666666
YGR063C	0.5788888888888889
YGR064W	0.5666666666666667
YGR066C	0.7799999999999999
YGR069W	0.64
YGR070W	0.65
YGR071C	0.8133333333333334
YGR072W	0.7166666666666667
YGR076C	0.0
YGR077C	0.7766666666666667
YGR078C	0.58
YGR079W	0.66
YGR080W	0.68
YGR081C	0.3516666666666666
YGR084C	0.17500000000000002
YGR085C	0.0
YGR086C	0.68
YGR087C	0.6033333333333334
YGR088W	0.4566666666666667
YGR089W	0.75
YGR092W	0.0
YGR093W	0.7066666666666667
YGR096W	0.7133333333333334
YGR097W	0.0
YGR100W	0.5299999999999999
YGR101W	0.17333333333333334
YGR102C	0.0
YGR104C	0.19666666666666666
YGR105W	0.0
YGR106C	0.6233333333333334
YGR107W	0.4566666666666666
YGR108W	0.5833333333333333
YGR109C	0.19333333333333336
YGR110W	0.7733333333333334
YGR111W	0.5433333333333333
YGR112W	0.0
YGR117C	0.6866666666666666
YGR118W	0.24666666666666667
YGR121C	0.53
YGR122C-A	
YGR123C	0.6266666666666666
YGR124W	0.6233333333333334
YGR125W	0.5766666666666667
YGR126W	0.7066666666666667
YGR127W	0.5933333333333334
YGR129W	0.0
YGR130C	0.6216666666666667
YGR131W	0.7366666666666667
YGR132C	0.0
YGR133W	0.82
YGR134W	0.6633333333333332
YGR135W	0.56
YGR136W	0.5366666666666666
YGR137W	0.7666666666666666
YGR138C	0.8300000000000001
YGR139W	0.7833333333333332
YGR141W	0.6233333333333333
YGR142W	0.0
YGR143W	0.21
YGR144W	0.7449999999999999
YGR146C	0.7300000000000001
YGR148C	0.7233333333333333
YGR149W	0.6999999999999998
YGR150C	0.0
YGR151C	0.6499999999999999
YGR152C	0.6966666666666667
YGR153W	0.6466666666666666
YGR154C	0.6066666666666667
YGR155W	0.0
YGR157W	0.66
YGR159C	0.18999999999999997
YGR160W	0.03333333333333333
YGR161C	0.5433333333333333
YGR163W	0.7000000000000001
YGR164W	0.71
YGR165W	0.0
YGR166W	0.7233333333333333
YGR167W	0.0
YGR168C	0.6433333333333334
YGR169C	0.7999999999999999
YGR170W	0.69
YGR171C	0.0
YGR173W	0.0
YGR174C	0.7200000000000001
YGR176W	0.6633333333333333
YGR177C	0.8099999999999999
YGR178C	0.7233333333333333
YGR180C	0.0
YGR181W	0.6833333333333332
YGR182C	0.8166666666666668
YGR183C	0.8166666666666668
YGR184C	0.6933333333333334
YGR187C	0.6733333333333333
YGR188C	0.37333333333333335
YGR189C	0.7866666666666667
YGR192C	0.6833333333333332
YGR193C	0.64
YGR194C	0.625
YGR196C	0.93
YGR197C	0.7200000000000001
YGR199W	0.6466666666666666
YGR200C	0.64
YGR201C	0.22666666666666666
YGR202C	0.6133333333333334
YGR203W	0.7999999999999999
YGR204W	0.32333333333333336
YGR205W	0.7600000000000001
YGR206W	0.8300000000000001
YGR207C	0.7633333333333333
YGR208W	0.38666666666666666
YGR209C	0.5599999999999999
YGR210C	0.7000000000000001
YGR212W	0.6233333333333334
YGR213C	0.64
YGR214W	0.3666666666666667
YGR215W	0.0
YGR217W	0.58
YGR219W	0.36833333333333335
YGR220C	0.16666666666666666
YGR221C	0.8833333333333333
YGR222W	0.0
YGR223C	0.93
YGR224W	0.25333333333333335
YGR225W	0.56
YGR226C	0.8033333333333333
YGR227W	0.7000000000000001
YGR228W	0.8066666666666666
YGR229C	0.049999999999999996
YGR230W	0.18000000000000002
YGR231C	0.6733333333333332
YGR232W	0.5650000000000001
YGR233C	0.6266666666666666
YGR234W	0.17333333333333334
YGR235C	0.6733333333333333
YGR236C	0.7799999999999999
YGR237C	0.7533333333333334
YGR238C	0.5299999999999999
YGR239C	0.7399999999999999
YGR240C	0.0
YGR241C	0.8166666666666668
YGR242W	0.6233333333333333
YGR243W	0.5966666666666667
YGR244C	0.25
YGR247W	0.29
YGR248W	0.6900000000000001
YGR249W	0.2088888888888889
YGR250C	0.7633333333333333
YGR254W	
YGR256W	0.5733333333333334
YGR258C	
YGR259C	0.33
YGR260W	0.8466666666666667
YGR261C	0.9266666666666667
YGR262C	0.66
YGR263C	0.75
YGR266W	0.7400000000000001
YGR268C	0.63
YGR269W	0.7266666666666667
YGR270W	0.8500000000000001
YGR271W	
YGR273C	
YGR275W	0.5933333333333334
YGR276C	
YGR279C	0.6699999999999999
YGR281W	0.43444444444444447
YGR282C	0.6649999999999999
YGR283C	0.9033333333333333
YGR284C	0.525
YGR285C	0.0
YGR286C	0.6033333333333333
YGR287C	0.5516666666666667
YGR288W	0.48500000000000004
YGR289C	
YGR290W	0.5866666666666667
YGR291C	
YGR292W	
YGR295C	0.6566666666666666
YHL002W	0.53
YHL003C	0.64
YHL005C	0.0
YHL006C	0.7266666666666666
YHL007C	0.7233333333333333
YHL008C	0.7333333333333334
YHL009C	0.71
YHL010C	0.7666666666666666
YHL011C	0.30333333333333334
YHL012W	0.5616666666666666
YHL013C	0.4633333333333334
YHL014C	0.6266666666666667
YHL016C	0.7200000000000001
YHL017W	0.54
YHL019C	0.6166666666666667
YHL020C	0.59
YHL021C	0.7066666666666667
YHL022C	0.0
YHL023C	0.47666666666666674
YHL024W	0.6766666666666667
YHL025W	0.47333333333333333
YHL026C	0.75
YHL027W	0.17333333333333334
YHL028W	0.5488888888888889
YHL029C	0.0
YHL030W	0.59
YHL031C	0.5633333333333334
YHL032C	0.57
YHL033C	0.45
YHL034C	0.33666666666666667
YHL035C	0.59
YHL036W	0.14666666666666667
YHL037C	0.5733333333333334
YHL038C	0.0
YHL039W	0.68
YHL040C	0.0
YHL041W	0.5466666666666666
YHL042W	0.7466666666666667
YHL043W	0.6533333333333333
YHL044W	0.6733333333333333
YHL045W	0.6
YHL046C	0.8733333333333334
YHL047C	0.0
YHR001W-A	0.65
YHR003C	0.515
YHR004C	0.6433333333333333
YHR005C	0.5166666666666667
YHR006W	0.6066666666666666
YHR008C	0.0
YHR009C	0.5883333333333334
YHR010W	0.0
YHR011W	0.0
YHR012W	0.48
YHR013C	0.6183333333333333
YHR014W	0.79
YHR015W	0.7666666666666666
YHR016C	0.7033333333333335
YHR017W	0.6566666666666666
YHR018C	0.5299999999999999
YHR021C	0.0
YHR021W-A	0.6683333333333333
YHR022C	0.8033333333333333
YHR025W	0.7849999999999999
YHR026W	0.0
YHR028C	0.6933333333333334
YHR029C	0.7233333333333333
YHR030C	0.8833333333333333
YHR031C	0.43333333333333335
YHR032W	0.7233333333333333
YHR033W	0.91
YHR034C	0.4833333333333334
YHR035W	0.5916666666666667
YHR037W	0.7233333333333333
YHR038W	0.0
YHR039C	0.6633333333333333
YHR039C-A	0.0
YHR041C	0.28833333333333333
YHR043C	0.6633333333333333
YHR044C	0.7233333333333333
YHR045W	0.7400000000000001
YHR046C	0.75
YHR047C	0.73
YHR048W	0.7200000000000001
YHR049C-A	0.73
YHR049W	0.7066666666666667
YHR050W	0.96
YHR057C	0.7
YHR059W	0.3622222222222222
YHR060W	0.0
YHR061C	0.7866666666666666
YHR064C	0.5233333333333333
YHR066W	0.54
YHR067W	0.35333333333333333
YHR073W	0.6533333333333333
YHR075C	0.6333333333333334
YHR076W	0.64
YHR077C	0.7766666666666667
YHR078W	0.79
YHR079C	0.6366666666666666
YHR079C-A	0.6499999999999999
YHR080C	0.82
YHR081W	0.73
YHR082C	0.8183333333333334
YHR086W	0.6733333333333333
YHR087W	0.7000000000000001
YHR092C	0.7000000000000001
YHR093W	0.66
YHR094C	0.8133333333333334
YHR095W	0.7266666666666666
YHR096C	0.6666666666666666
YHR097C	0.7466666666666667
YHR101C	0.6766666666666666
YHR103W	0.65
YHR104W	0.7600000000000001
YHR105W	0.6966666666666667
YHR106W	0.295
YHR108W	0.8066666666666666
YHR109W	0.6699999999999999
YHR110W	0.5866666666666666
YHR111W	0.5233333333333333
YHR112C	0.5533333333333333
YHR113W	0.71
YHR114W	0.66
YHR115C	0.6233333333333334
YHR116W	0.0
YHR117W	0.6866666666666666
YHR120W	0.0
YHR121W	0.5800000000000001
YHR123W	0.44166666666666665
YHR124W	0.5833333333333334
YHR125W	0.4666666666666666
YHR126C	0.17
YHR127W	0.7366666666666667
YHR129C	0.29333333333333333
YHR130C	0.4033333333333333
YHR131C	0.72
YHR132C	0.6699999999999999
YHR132W-A	0.7366666666666667
YHR133C	0.5166666666666667
YHR134W	0.4533333333333333
YHR135C	0.3166666666666667
YHR136C	0.4000000000000001
YHR137W	0.51
YHR138C	0.6188888888888889
YHR139C	0.7033333333333333
YHR139C-A	0.7033333333333335
YHR140W	0.5966666666666667
YHR142W	0.7766666666666667
YHR143W	0.7766666666666667
YHR146W	0.7833333333333332
YHR147C	0.0
YHR150W	0.6966666666666667
YHR151C	0.4666666666666666
YHR152W	0.38999999999999996
YHR153C	0.45
YHR154W	0.0
YHR155W	0.6
YHR156C	0.21555555555555553
YHR157W	0.16333333333333333
YHR158C	0.6333333333333333
YHR159W	0.7666666666666666
YHR160C	0.7133333333333334
YHR161C	0.5833333333333334
YHR162W	0.4883333333333334
YHR163W	0.6666666666666666
YHR167W	0.36000000000000004
YHR168W	0.0
YHR171W	0.6699999999999999
YHR176W	0.9433333333333334
YHR177W	0.2833333333333334
YHR178W	0.0
YHR179W	0.7599999999999999
YHR180W	0.77
YHR181W	0.6866666666666666
YHR182W	0.35166666666666674
YHR183W	0.7999999999999999
YHR184W	0.6766666666666667
YHR185C	0.6366666666666666
YHR189W	0.7566666666666667
YHR191C	0.6
YHR193C	0.7599999999999999
YHR194W	0.9466666666666665
YHR195W	0.67
YHR198C	0.8466666666666667
YHR199C	0.7366666666666667
YHR200W	0.8366666666666668
YHR202W	0.0
YHR203C	0.3433333333333333
YHR204W	0.64
YHR206W	0.6233333333333334
YHR207C	0.7966666666666667
YHR209W	0.7600000000000001
YHR210C	0.7133333333333334
YIL001W	0.7233333333333333
YIL002C	0.0
YIL005W	0.8333333333333334
YIL006W	0.5599999999999999
YIL007C	0.6366666666666667
YIL008W	0.5499999999999999
YIL009C-A	3.2888888888888883
YIL009W	0.5366666666666667
YIL010W	0.6283333333333333
YIL011W	0.5033333333333334
YIL012W	0.6666666666666666
YIL013C	0.7333333333333334
YIL014C-A	0.34
YIL014W	0.7799999999999999
YIL015W	0.5
YIL016W	0.7733333333333333
YIL017C	0.7266666666666667
YIL018W	0.29
YIL020C	0.4066666666666667
YIL023C	0.64
YIL024C	0.62
YIL025C	0.7266666666666667
YIL027C	0.7600000000000001
YIL028W	0.6933333333333334
YIL029C	0.66
YIL030C	0.7766666666666667
YIL032C	0.7666666666666667
YIL034C	0.68
YIL035C	0.6933333333333334
YIL036W	0.7400000000000001
YIL037C	0.77
YIL038C	0.6533333333333333
YIL039W	0.6266666666666666
YIL040W	0.0
YIL041W	0.7833333333333333
YIL042C	0.5833333333333334
YIL043C	0.6933333333333334
YIL044C	0.7000000000000001
YIL045W	0.44333333333333336
YIL047C	0.57
YIL049W	0.7200000000000001
YIL050W	0.7366666666666667
YIL052C	0.47
YIL053W	0.7133333333333334
YIL054W	0.59
YIL055C	0.58
YIL056W	
YIL057C	0.6266666666666666
YIL058W	0.7666666666666667
YIL059C	0.54
YIL060W	0.71
